Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,Difficulty,Order
15,1,1,4,1.503,1,1,DS
15,1,1,4,0.699,1,2,DS
15,2,2,4,0.592,1,3,DS
15,2,2,2,0.964,1,0,DS
15,1,1,4,0.588,1,3,DS
15,1,1,3,1.016,1,0,DS
15,2,2,4,0.961,1,2,DS
15,2,2,2,0.969,1,1,DS
15,1,1,2,1.205,1,1,DS
15,2,2,3,0.989,1,2,DS
15,1,1,2,0.838,1,0,DS
15,1,1,4,0.454,1,3,DS
15,1,1,4,0.584,1,2,DS
15,1,1,4,0.662,1,1,DS
15,2,2,3,0.767,1,1,DS
15,1,4,3,1.151,0,1,DS
15,1,1,4,0.45,1,3,DS
15,1,1,4,0.736,1,2,DS
15,2,2,3,0.726,1,2,DS
15,2,2,3,0.663,1,1,DS
15,1,1,3,0.695,1,1,DS
15,1,1,3,1.445,1,1,DS
15,2,2,2,0.79,1,0,DS
15,2,2,4,0.885,1,3,DS
15,2,3,3,1.001,0,2,DS
15,1,1,2,2.116,1,1,DS
15,2,2,2,1.024,1,1,DS
15,1,1,4,0.729,1,2,DS
15,1,1,4,0.43,1,3,DS
15,1,1,4,0.565,1,2,DS
15,2,2,2,1.051,1,1,DS
15,2,3,1,1.88,0,0,DS
15,1,1,4,0.53,1,3,DS
15,2,2,4,0.72,1,3,DS
15,1,1,4,0.479,1,3,DS
15,1,1,2,1.871,1,2,DS
15,2,2,2,0.667,1,2,DS
15,1,1,4,0.556,1,2,DS
15,1,1,2,1.138,1,1,DS
15,2,2,1,2.033,1,0,DS
15,2,2,1,1.436,1,0,DS
15,1,1,2,1.717,1,1,DS
15,2,2,1,2.278,1,1,DS
15,2,2,1,1.374,1,0,DS
15,2,2,4,0.692,1,3,DS
15,2,2,3,1.209,1,2,DS
15,2,2,4,0.386,1,3,DS
15,1,1,4,0.6,1,3,DS
15,1,1,2,1.012,1,0,DS
15,2,2,4,0.544,1,3,DS
15,2,2,1,1.486,1,1,DS
15,2,2,4,0.828,1,2,DS
15,1,1,2,0.666,1,0,DS
15,1,1,4,0.515,1,2,DS
15,2,2,3,0.997,1,2,DS
15,2,2,2,1.272,1,1,DS
15,2,2,4,0.469,1,3,DS
15,2,2,4,0.848,1,2,DS
15,1,1,4,0.526,1,3,DS
15,1,1,4,0.568,1,2,DS
15,1,1,4,0.532,1,2,DS
15,2,2,2,1.025,1,1,DS
15,2,2,4,1.261,1,2,DS
15,1,1,3,1.36,1,2,DS
15,1,1,4,0.962,1,3,DS
15,2,2,2,0.708,1,0,DS
15,2,2,2,0.801,1,0,DS
15,1,1,4,0.494,1,3,DS
15,2,2,2,0.606,1,1,DS
15,2,2,4,0.496,1,3,DS
28,2,2,3,0.881,1,0,DS
28,1,1,3,0.565,1,1,DS
28,1,1,3,0.637,1,1,DS
28,2,2,3,0.528,1,1,DS
28,2,2,3,0.454,1,2,DS
28,1,1,3,0.344,1,3,DS
28,2,2,4,0.502,1,2,DS
28,2,2,4,0.556,1,0,DS
28,1,1,3,0.506,1,0,DS
28,1,1,3,0.548,1,1,DS
28,1,1,3,0.42,1,2,DS
28,2,2,3,0.332,1,3,DS
28,2,2,3,0.522,1,3,DS
28,2,2,4,0.629,1,1,DS
28,2,2,4,0.603,1,1,DS
28,2,2,4,0.54,1,1,DS
28,2,2,4,0.353,1,3,DS
28,2,2,4,0.321,1,2,DS
28,2,2,4,0.386,1,2,DS
28,1,1,1,2.813,1,1,DS
28,1,1,4,0.67,1,0,DS
28,1,1,4,0.416,1,1,DS
28,2,2,4,0.771,1,1,DS
28,1,1,4,0.468,1,0,DS
28,2,2,4,0.507,1,3,DS
28,1,1,4,0.38,1,3,DS
28,1,1,4,0.437,1,0,DS
28,1,1,4,0.406,1,2,DS
28,2,2,4,0.537,1,0,DS
28,1,1,4,0.314,1,2,DS
28,2,2,4,0.419,1,2,DS
28,1,1,3,0.264,1,2,DS
28,2,2,4,0.645,1,1,DS
28,2,2,4,0.483,1,1,DS
28,1,1,4,0.324,1,2,DS
28,1,1,4,0.428,1,3,DS
28,2,2,4,0.316,1,3,DS
28,2,2,4,0.554,1,3,DS
28,2,3,2,0.982,0,2,DS
28,1,1,4,0.51,1,2,DS
28,1,1,4,0.64,1,1,DS
28,2,2,4,0.648,1,0,DS
28,2,2,4,0.547,1,2,DS
28,1,1,3,0.738,1,3,DS
28,1,1,4,0.951,1,2,DS
28,1,1,4,0.65,1,1,DS
28,2,2,4,0.727,1,0,DS
28,2,2,4,0.564,1,1,DS
28,1,1,4,0.468,1,2,DS
28,1,1,4,0.335,1,3,DS
28,1,1,4,0.441,1,2,DS
28,1,1,4,0.485,1,1,DS
28,2,2,4,0.496,1,3,DS
28,1,1,4,0.52,1,0,DS
28,1,1,3,0.53,1,2,DS
28,2,2,4,0.357,1,3,DS
28,1,1,4,0.604,1,1,DS
28,1,1,4,0.712,1,1,DS
28,2,2,4,0.555,1,2,DS
28,1,1,4,0.333,1,3,DS
28,2,2,4,0.564,1,1,DS
28,2,2,3,0.431,1,3,DS
28,2,2,4,0.469,1,2,DS
28,1,1,4,0.407,1,3,DS
28,1,1,4,0.728,1,0,DS
28,1,1,3,0.767,1,3,DS
28,1,1,3,0.594,1,2,DS
28,2,2,3,0.529,1,1,DS
28,1,1,4,0.512,1,1,DS
28,2,2,4,0.635,1,0,DS
28,1,1,4,0.511,1,0,DS
28,2,2,3,0.82,1,3,DS
28,2,2,3,0.636,1,1,DS
28,2,2,4,0.746,1,1,DS
28,1,1,3,0.7,1,3,DS
28,2,2,3,0.982,1,2,DS
28,1,1,4,0.529,1,0,DS
28,2,2,4,0.597,1,1,DS
28,2,2,4,0.634,1,3,DS
28,2,2,4,0.546,1,0,DS
28,1,1,4,0.589,1,1,DS
28,1,1,1,2.724,1,2,DS
28,1,1,4,0.661,1,3,DS
28,2,2,4,0.745,1,3,DS
28,2,2,4,0.692,1,0,DS
28,2,2,4,0.572,1,0,DS
28,2,2,4,0.989,1,0,DS
28,2,2,4,0.625,1,0,DS
28,1,1,4,0.566,1,0,DS
28,1,1,4,0.572,1,1,DS
28,1,1,4,1.22,1,1,DS
28,1,1,4,0.594,1,3,DS
28,1,1,4,0.577,1,0,DS
28,2,2,4,0.624,1,2,DS
28,2,2,4,0.46,1,3,DS
28,2,2,4,0.5,1,3,DS
28,1,1,4,0.633,1,2,DS
28,1,1,4,0.435,1,2,DS
28,2,2,4,0.557,1,1,DS
28,2,2,4,0.494,1,2,DS
28,1,1,4,0.643,1,2,DS
28,2,2,4,1.234,1,3,DS
28,2,2,4,0.648,1,0,DS
28,2,2,4,0.61,1,2,DS
28,1,1,4,0.489,1,3,DS
28,1,1,4,0.504,1,0,DS
28,1,1,4,0.447,1,0,DS
28,2,2,4,0.559,1,0,DS
28,1,1,4,0.426,1,3,DS
28,2,2,4,0.576,1,1,DS
28,1,1,4,0.69,1,0,DS
28,2,2,4,0.481,1,0,DS
28,2,2,4,0.963,1,2,DS
28,1,1,4,0.541,1,1,DS
28,1,1,4,0.532,1,0,DS
28,1,1,4,0.397,1,1,DS
28,1,1,4,0.229,1,3,DS
28,2,2,4,0.532,1,0,DS
28,2,2,4,0.871,1,2,DS
28,1,1,4,0.543,1,2,DS
28,1,1,4,0.798,1,3,DS
28,2,2,3,1.08,1,2,DS
28,2,2,4,0.948,1,1,DS
28,1,1,4,0.838,1,0,DS
28,1,1,3,0.64,1,0,DS
28,2,2,4,0.719,1,3,DS
28,2,2,3,0.866,1,0,DS
28,1,1,4,0.593,1,3,DS
14,2,2,3,0.623,1,0,DS
14,1,1,2,0.779,1,2,DS
14,1,1,3,0.78,1,2,DS
14,1,1,1,0.865,1,0,DS
14,2,2,2,0.954,1,0,DS
14,2,2,3,1.435,1,1,DS
14,2,2,3,0.439,1,2,DS
14,2,2,3,0.974,1,0,DS
14,2,2,3,0.786,1,0,DS
14,2,2,3,0.46,1,2,DS
14,1,1,4,0.453,1,3,DS
14,2,2,3,0.798,1,2,DS
14,1,1,3,0.595,1,2,DS
14,2,2,3,0.501,1,2,DS
14,2,2,3,0.421,1,2,DS
14,2,2,3,0.415,1,2,DS
14,2,2,2,0.626,1,1,DS
14,2,2,2,0.869,1,2,DS
14,2,2,2,0.376,1,2,DS
14,1,4,1,0.909,0,1,DS
14,1,1,3,0.492,1,2,DS
14,2,2,3,0.402,1,3,DS
14,1,1,3,0.708,1,1,DS
14,1,1,4,0.667,1,1,DS
14,2,2,4,0.322,1,2,DS
14,2,2,3,0.46,1,0,DS
14,1,1,4,0.451,1,2,DS
14,1,1,3,1.476,1,0,DS
14,2,2,4,0.348,1,3,DS
14,2,2,2,1.238,1,0,DS
14,1,1,3,0.594,1,1,DS
14,2,2,2,0.71,1,0,DS
14,1,1,3,0.722,1,1,DS
14,1,1,3,0.576,1,3,DS
14,2,2,4,0.395,1,2,DS
14,1,1,3,0.61,1,0,DS
14,2,2,4,0.328,1,1,DS
14,1,1,3,1.248,1,1,DS
14,2,2,3,0.549,1,0,DS
14,2,2,4,0.324,1,3,DS
14,1,1,4,0.421,1,0,DS
14,1,1,4,0.952,1,1,DS
14,2,2,4,0.403,1,1,DS
14,2,2,4,0.531,1,0,DS
14,2,2,4,0.483,1,2,DS
14,2,2,3,0.823,1,0,DS
14,2,2,3,0.35,1,3,DS
14,2,2,4,0.251,1,3,DS
14,1,1,3,0.456,1,3,DS
14,2,2,4,0.523,1,3,DS
14,2,2,4,0.364,1,3,DS
14,2,2,1,1.085,1,0,DS
14,1,1,4,0.299,1,3,DS
14,1,1,3,0.499,1,1,DS
14,1,1,4,0.385,1,2,DS
14,1,4,1,1.042,0,0,DS
14,2,2,3,0.801,1,1,DS
14,2,2,3,0.533,1,1,DS
14,1,1,4,0.388,1,2,DS
14,1,1,2,0.439,1,1,DS
14,2,2,4,0.358,1,3,DS
14,1,1,2,0.982,1,0,DS
14,1,1,3,0.496,1,0,DS
14,1,1,3,0.264,1,2,DS
14,1,1,4,0.398,1,0,DS
14,1,1,4,0.221,1,3,DS
14,2,2,3,0.352,1,3,DS
14,1,1,3,0.438,1,1,DS
14,1,1,4,0.539,1,1,DS
14,1,1,3,0.418,1,3,DS
14,2,2,2,0.525,1,1,DS
14,1,1,3,0.47,1,2,DS
14,1,1,3,0.437,1,0,DS
14,2,2,2,0.446,1,2,DS
14,1,1,3,0.394,1,2,DS
14,1,1,3,0.419,1,2,DS
14,1,1,4,0.277,1,3,DS
14,2,2,4,0.332,1,3,DS
14,2,2,3,0.417,1,0,DS
14,1,1,1,1.267,1,0,DS
14,1,1,3,0.37,1,1,DS
14,2,2,2,0.44,1,1,DS
14,2,2,3,0.678,1,1,DS
14,2,2,3,0.455,1,1,DS
14,2,2,3,0.427,1,2,DS
14,1,1,3,0.485,1,0,DS
14,1,1,3,0.348,1,3,DS
14,1,1,3,0.304,1,3,DS
14,1,1,4,0.331,1,2,DS
14,1,1,4,0.289,1,3,DS
14,1,1,4,0.357,1,3,DS
14,2,2,2,0.455,1,1,DS
14,2,2,3,0.56,1,0,DS
14,1,1,4,0.431,1,3,DS
14,2,2,3,0.704,1,3,DS
14,2,2,4,0.36,1,3,DS
14,1,1,3,0.578,1,0,DS
14,2,2,3,0.383,1,3,DS
14,2,2,4,0.482,1,2,DS
14,2,2,4,0.289,1,2,DS
14,1,1,4,0.327,1,3,DS
14,2,2,3,0.58,1,1,DS
14,1,1,3,0.642,1,0,DS
14,1,1,4,0.407,1,2,DS
14,1,1,4,0.33,1,3,DS
14,1,1,4,0.471,1,3,DS
14,1,1,3,0.409,1,0,DS
14,2,2,3,0.39,1,1,DS
14,1,1,4,0.331,1,3,DS
14,1,1,4,0.521,1,1,DS
14,1,1,3,0.493,1,1,DS
14,2,2,4,0.281,1,3,DS
14,2,2,3,0.51,1,0,DS
14,2,2,4,0.621,1,1,DS
14,2,2,2,0.902,1,0,DS
14,1,1,4,0.427,1,2,DS
14,1,1,3,0.674,1,0,DS
14,2,2,4,0.495,1,0,DS
14,2,2,3,0.689,1,2,DS
14,2,2,4,0.347,1,1,DS
14,1,1,3,0.539,1,1,DS
14,2,2,4,0.406,1,3,DS
14,1,1,4,0.616,1,0,DS
14,2,2,4,0.376,1,3,DS
14,1,1,4,0.427,1,2,DS
14,1,1,4,0.411,1,2,DS
14,2,2,4,0.93,1,1,DS
14,1,1,4,0.397,1,1,DS
32,1,1,4,0.939,1,3,DS
32,1,1,4,0.544,1,2,DS
32,2,2,2,0.701,1,0,DS
32,1,1,2,0.691,1,0,DS
32,2,2,1,1.681,1,3,DS
32,1,1,2,0.779,1,0,DS
32,2,2,3,0.912,1,1,DS
32,1,1,3,0.593,1,0,DS
32,2,2,4,0.62,1,3,DS
32,2,2,4,0.522,1,3,DS
32,2,2,3,0.685,1,1,DS
32,2,2,4,0.608,1,3,DS
32,1,1,4,0.733,1,1,DS
32,1,1,4,0.552,1,2,DS
32,1,1,3,0.656,1,1,DS
32,1,1,4,0.497,1,3,DS
32,2,2,2,0.828,1,2,DS
32,1,1,3,0.797,1,0,DS
32,1,1,3,0.623,1,1,DS
32,2,2,3,0.621,1,0,DS
32,1,1,3,0.739,1,0,DS
32,1,1,4,0.596,1,2,DS
32,2,2,4,0.641,1,2,DS
32,1,1,4,0.665,1,1,DS
32,2,2,3,0.79,1,1,DS
32,2,2,4,1.29,1,2,DS
32,2,2,4,0.586,1,2,DS
32,1,1,4,0.39,1,3,DS
32,1,1,3,0.336,1,1,DS
32,1,1,3,0.489,1,1,DS
32,1,1,4,0.581,1,2,DS
32,1,1,4,0.612,1,2,DS
32,2,2,4,0.557,1,3,DS
32,1,1,3,0.571,1,1,DS
32,1,1,2,0.755,1,0,DS
32,1,1,2,0.449,1,0,DS
32,2,2,3,0.399,1,0,DS
32,2,2,4,0.697,1,2,DS
32,1,1,4,0.637,1,2,DS
32,1,1,4,0.66,1,2,DS
32,2,2,3,0.712,1,2,DS
32,1,1,2,1.491,1,0,DS
32,1,1,4,0.574,1,3,DS
32,1,1,2,0.628,1,0,DS
32,1,1,2,0.596,1,0,DS
32,1,1,4,0.319,1,3,DS
32,2,2,4,0.364,1,3,DS
32,2,2,3,0.522,1,1,DS
32,2,2,4,0.477,1,3,DS
32,2,2,4,0.561,1,2,DS
32,1,1,4,0.556,1,2,DS
32,2,2,4,0.584,1,1,DS
32,1,1,4,0.561,1,2,DS
32,1,1,4,0.28,1,2,DS
32,1,1,3,0.666,1,1,DS
32,1,1,4,0.395,1,3,DS
32,1,1,4,0.315,1,3,DS
32,2,2,4,0.197,1,3,DS
32,2,2,4,0.216,1,3,DS
32,2,2,4,0.329,1,1,DS
32,2,2,4,0.344,1,3,DS
32,2,2,4,0.15,1,3,DS
32,2,2,4,0.237,1,3,DS
32,2,2,4,0.215,1,3,DS
32,1,1,4,0.182,1,3,DS
32,2,2,2,0.476,1,1,DS
32,1,1,4,0.217,1,2,DS
32,2,3,1,0.269,0,0,DS
32,1,1,4,0.359,1,2,DS
32,1,1,2,0.868,1,1,DS
32,2,2,4,0.25,1,2,DS
32,2,2,2,0.896,1,0,DS
32,2,2,4,0.362,1,2,DS
32,2,2,4,0.363,1,2,DS
32,1,1,4,0.414,1,3,DS
32,2,2,3,0.302,1,0,DS
32,1,1,4,0.244,1,2,DS
32,1,1,4,0.376,1,1,DS
32,1,1,4,0.438,1,2,DS
32,2,2,4,0.241,1,2,DS
32,1,1,2,0.347,1,0,DS
32,2,2,3,0.398,1,1,DS
32,2,2,4,0.326,1,2,DS
32,1,1,2,0.318,1,0,DS
32,1,1,4,0.342,1,3,DS
32,1,1,2,0.554,1,1,DS
32,2,2,4,0.453,1,2,DS
32,1,1,3,0.3,1,1,DS
32,2,2,2,0.476,1,0,DS
32,2,2,3,0.453,1,0,DS
32,1,1,3,0.275,1,3,DS
32,2,2,2,0.694,1,0,DS
32,1,1,4,0.253,1,3,DS
32,2,2,4,0.263,1,2,DS
32,2,3,1,0.231,0,1,DS
32,1,4,1,0.308,0,0,DS
32,1,1,3,0.276,1,1,DS
32,1,1,4,0.218,1,3,DS
32,2,2,3,0.261,1,1,DS
32,2,2,3,0.357,1,1,DS
32,2,2,3,0.376,1,1,DS
32,1,1,4,0.317,1,1,DS
32,1,1,3,0.43,1,0,DS
32,2,2,4,0.246,1,3,DS
32,2,2,2,0.581,1,0,DS
32,2,2,1,0.849,1,0,DS
32,1,1,4,0.364,1,2,DS
32,2,2,2,0.538,1,1,DS
32,1,1,3,0.469,1,0,DS
32,1,1,2,0.541,1,0,DS
32,1,1,4,0.319,1,2,DS
32,2,2,2,0.624,1,0,DS
32,1,1,4,0.17,1,3,DS
32,2,2,4,0.208,1,3,DS
32,1,1,4,0.142,1,3,DS
32,1,1,4,0.129,1,3,DS
32,2,2,2,0.697,1,0,DS
32,2,3,2,0.212,0,2,DS
32,1,1,4,0.511,1,1,DS
32,2,2,4,0.263,1,2,DS
32,2,2,3,0.352,1,1,DS
32,2,2,3,0.388,1,1,DS
32,2,2,4,0.371,1,1,DS
32,2,3,1,1.209,0,0,DS
32,2,2,1,1.203,1,0,DS
32,1,1,3,0.55,1,1,DS
32,2,2,2,0.609,1,0,DS
32,2,2,4,0.511,1,3,DS
18,2,3,1,0.854,0,0,DS
18,1,1,1,0.81,1,3,DS
18,1,1,2,0.652,1,2,DS
18,1,1,1,2.204,1,1,DS
18,1,1,2,0.731,1,3,DS
18,1,1,2,1.031,1,2,DS
18,2,3,2,0.665,0,2,DS
18,2,3,3,1.566,0,3,DS
18,2,3,2,0.776,0,2,DS
18,1,1,3,0.724,1,3,DS
18,1,1,2,2.387,1,1,DS
18,1,1,1,1.748,1,0,DS
18,2,3,2,0.833,0,2,DS
18,1,1,1,1.309,1,1,DS
18,1,1,2,0.904,1,3,DS
18,1,4,1,1.662,0,0,DS
18,2,2,1,1.969,1,2,DS
18,1,1,1,1.89,1,3,DS
18,1,1,2,0.705,1,3,DS
18,2,2,1,1.44,1,1,DS
18,1,4,1,1.762,0,0,DS
18,1,1,1,1.548,1,0,DS
18,1,1,1,1.791,1,0,DS
18,1,4,1,1.167,0,0,DS
18,1,4,2,2.291,0,2,DS
18,2,3,2,0.91,0,1,DS
18,2,2,1,1.402,1,0,DS
18,1,1,1,1.382,1,2,DS
18,1,1,1,1.623,1,1,DS
18,1,1,2,1.007,1,2,DS
18,2,2,1,1.563,1,1,DS
18,2,3,1,2.194,0,0,DS
18,2,3,3,1.82,0,3,DS
18,1,1,2,2.641,1,0,DS
18,1,1,2,1.774,1,3,DS
18,2,2,1,1.918,1,0,DS
18,1,1,1,0.976,1,2,DS
18,2,2,2,1.891,1,3,DS
18,2,2,2,1.768,1,2,DS
18,1,1,2,0.894,1,1,DS
18,2,3,2,0.896,0,2,DS
18,1,1,2,1.146,1,3,DS
18,2,2,2,1.633,1,3,DS
18,2,3,2,1.885,0,2,DS
18,2,2,1,1.496,1,3,DS
18,1,1,3,0.854,1,3,DS
18,1,4,1,1.619,0,0,DS
18,2,3,1,2.164,0,0,DS
18,2,2,1,2.571,1,0,DS
18,1,1,2,1.236,1,3,DS
18,2,3,2,1.917,0,1,DS
18,2,2,1,1.866,1,0,DS
18,2,3,2,1.168,0,1,DS
18,1,1,2,1.763,1,1,DS
18,1,4,1,1.252,0,0,DS
18,1,1,1,1.56,1,1,DS
18,2,3,2,1.282,0,3,DS
18,1,1,2,2.175,1,0,DS
18,1,1,2,2.241,1,2,DS
18,2,2,3,1.063,1,3,DS
18,1,1,3,1.107,1,2,DS
18,2,3,3,0.977,0,1,DS
18,1,1,2,0.995,1,2,DS
18,1,1,2,2.07,1,1,DS
18,1,1,2,1.861,1,1,DS
18,2,3,3,0.932,0,3,DS
18,2,2,3,0.882,1,2,DS
18,1,1,1,2.828,1,0,DS
18,1,1,1,2.22,1,0,DS
18,2,3,1,2.136,0,0,DS
18,1,1,3,1.159,1,3,DS
18,2,NaN,1,3,NaN,0,DS
18,1,4,1,2.7,0,0,DS
18,2,3,2,0.642,0,2,DS
18,1,NaN,1,3,NaN,1,DS
18,2,3,2,1.038,0,3,DS
18,2,NaN,2,3,NaN,1,DS
18,1,1,2,0.784,1,1,DS
18,1,4,2,2.463,0,1,DS
18,2,3,1,1.147,0,0,DS
18,2,3,1,0.646,0,2,DS
18,1,1,3,0.698,1,2,DS
18,1,1,2,1.078,1,2,DS
18,2,3,2,1.853,0,2,DS
18,2,2,1,2.234,1,0,DS
18,2,3,2,1.07,0,2,DS
18,1,4,1,1.875,0,0,DS
18,2,2,1,1.449,1,0,DS
18,1,1,1,1.965,1,0,DS
18,2,2,1,1.892,1,1,DS
18,1,1,3,0.897,1,3,DS
18,1,1,1,1.527,1,1,DS
18,2,3,3,1.151,0,3,DS
18,2,2,1,1.294,1,0,DS
18,1,1,1,1.891,1,1,DS
18,2,NaN,1,3,NaN,0,DS
18,1,4,1,1.365,0,2,DS
18,2,3,3,0.64,0,3,DS
18,2,3,3,0.691,0,3,DS
18,1,4,2,2.18,0,1,DS
18,2,3,3,0.915,0,3,DS
18,1,4,1,2.362,0,0,DS
18,2,2,1,1.32,1,1,DS
18,1,1,1,1.784,1,1,DS
18,2,3,1,2.048,0,1,DS
18,1,1,2,1.121,1,2,DS
18,1,1,2,1.495,1,2,DS
18,2,2,1,1.324,1,1,DS
18,2,3,1,2.019,0,1,DS
18,2,3,2,0.799,0,3,DS
18,2,3,2,1.815,0,1,DS
18,2,2,1,1.54,1,0,DS
18,2,3,2,0.82,0,3,DS
18,2,3,3,1.138,0,2,DS
18,2,2,1,1.751,1,1,DS
18,2,3,2,0.872,0,3,DS
18,2,2,1,1.479,1,1,DS
18,1,1,2,0.847,1,3,DS
18,2,3,2,1.355,0,2,DS
18,2,3,2,0.984,0,2,DS
18,1,1,2,1.195,1,2,DS
18,1,4,2,1.422,0,2,DS
18,1,4,2,1.123,0,3,DS
18,2,3,1,1.797,0,0,DS
18,1,4,2,1.38,0,3,DS
18,2,3,1,2.454,0,1,DS
18,2,3,2,1.038,0,2,DS
18,1,1,2,0.673,1,3,DS
10,1,1,3,0.633,1,3,DS
10,2,2,4,0.598,1,3,DS
10,1,1,4,1.122,1,0,DS
10,2,2,2,0.568,1,2,DS
10,2,2,2,0.959,1,0,DS
10,1,1,2,1.297,1,1,DS
10,1,1,2,0.854,1,0,DS
10,1,1,2,0.943,1,1,DS
10,1,1,3,0.643,1,2,DS
10,2,2,3,0.698,1,2,DS
10,2,2,2,0.936,1,0,DS
10,2,2,2,1.348,1,0,DS
10,1,1,2,1.13,1,0,DS
10,1,1,4,0.887,1,3,DS
10,2,2,2,0.844,1,0,DS
10,1,1,2,0.942,1,1,DS
10,1,1,4,0.766,1,2,DS
10,1,1,3,1.118,1,2,DS
10,1,1,4,0.897,1,3,DS
10,1,1,3,0.949,1,2,DS
10,1,1,2,0.775,1,1,DS
10,2,2,2,1.029,1,3,DS
10,1,1,2,0.979,1,1,DS
10,2,2,2,1.078,1,1,DS
10,1,1,2,1.353,1,2,DS
10,1,4,1,1.974,0,0,DS
10,2,2,4,1.028,1,3,DS
10,1,1,3,0.652,1,1,DS
10,2,2,4,0.591,1,3,DS
10,2,2,2,1.189,1,1,DS
10,2,2,2,0.92,1,3,DS
10,1,1,2,0.698,1,0,DS
10,2,2,2,1.726,1,1,DS
10,1,1,2,0.909,1,3,DS
10,1,1,4,0.832,1,2,DS
10,1,4,4,1.868,0,0,DS
10,2,2,4,0.725,1,2,DS
10,1,1,4,1.466,1,3,DS
10,1,1,3,0.768,1,2,DS
10,1,1,3,0.532,1,1,DS
10,1,1,3,1.141,1,2,DS
10,2,2,2,0.726,1,1,DS
10,2,2,2,0.843,1,1,DS
10,1,1,2,0.77,1,0,DS
10,1,1,4,0.766,1,3,DS
10,1,1,2,0.711,1,1,DS
10,2,2,2,0.504,1,1,DS
10,2,2,1,0.656,1,0,DS
10,1,1,1,0.563,1,2,DS
10,1,1,2,1.142,1,0,DS
10,1,1,2,0.725,1,0,DS
10,1,1,2,0.84,1,1,DS
10,2,2,3,0.972,1,2,DS
10,2,2,2,0.863,1,1,DS
10,2,2,4,1.221,1,3,DS
10,2,2,3,0.634,1,2,DS
10,2,NaN,3,3,NaN,0,DS
10,2,2,1,2.174,1,0,DS
10,1,1,2,0.846,1,1,DS
10,1,1,1,1.224,1,1,DS
10,1,4,2,1.544,0,0,DS
10,2,2,4,1.002,1,3,DS
10,2,2,4,0.971,1,2,DS
10,2,2,4,0.808,1,3,DS
10,1,1,4,0.874,1,2,DS
10,2,2,4,0.787,1,2,DS
10,2,2,4,0.534,1,3,DS
10,1,1,1,0.847,1,0,DS
10,1,1,1,0.619,1,2,DS
10,1,4,1,1.999,0,0,DS
10,1,1,4,0.831,1,2,DS
10,2,2,4,0.621,1,2,DS
10,1,1,2,0.553,1,0,DS
10,2,2,2,1.464,1,1,DS
10,2,2,2,0.745,1,3,DS
10,2,2,3,0.692,1,1,DS
10,1,1,2,0.533,1,0,DS
10,2,2,2,0.746,1,1,DS
10,1,1,4,0.997,1,3,DS
10,2,2,2,0.697,1,0,DS
10,1,1,3,0.831,1,2,DS
10,1,1,3,0.921,1,1,DS
10,2,2,4,0.954,1,3,DS
10,2,2,2,0.778,1,0,DS
10,2,2,2,1.085,1,1,DS
10,2,2,3,0.703,1,2,DS
10,2,2,2,0.904,1,0,DS
10,2,2,2,1.076,1,1,DS
10,2,2,1,0.892,1,0,DS
10,1,1,4,0.402,1,3,DS
10,2,2,4,1.063,1,2,DS
10,2,2,4,0.485,1,3,DS
10,1,1,4,0.585,1,3,DS
10,2,2,4,0.889,1,0,DS
10,2,2,2,1.135,1,2,DS
10,1,1,4,0.758,1,3,DS
10,1,1,2,0.848,1,1,DS
10,1,1,4,0.768,1,3,DS
10,2,2,3,0.596,1,2,DS
10,2,2,3,1.299,1,0,DS
10,1,1,4,0.449,1,3,DS
10,2,2,4,0.611,1,3,DS
10,1,1,4,0.567,1,3,DS
10,2,2,2,1.01,1,1,DS
10,2,2,2,0.739,1,2,DS
10,1,4,2,1.916,0,0,DS
10,2,2,2,1.081,1,1,DS
10,2,2,1,1.427,1,1,DS
10,2,2,1,0.933,1,1,DS
10,2,2,1,1.2,1,0,DS
10,1,1,3,1.297,1,3,DS
10,2,2,3,1.531,1,0,DS
10,2,2,3,1.28,1,3,DS
10,1,1,3,0.57,1,2,DS
10,2,2,2,0.896,1,2,DS
10,2,2,3,0.65,1,2,DS
10,1,1,1,1.683,1,1,DS
10,1,1,1,1.091,1,0,DS
10,1,1,2,0.969,1,2,DS
10,1,1,2,0.796,1,1,DS
10,2,2,3,0.934,1,3,DS
10,2,2,3,0.77,1,2,DS
10,2,2,3,1.733,1,3,DS
10,1,1,3,1.121,1,1,DS
10,1,1,4,0.705,1,3,DS
10,1,1,4,0.73,1,2,DS
10,2,2,1,0.71,1,0,DS
10,1,1,3,1.083,1,3,DS
12,2,3,2,1.081,0,2,SD
12,2,2,2,0.978,1,1,SD
12,2,3,3,0.637,0,1,SD
12,2,2,2,0.75,1,1,SD
12,1,4,2,0.541,0,2,SD
12,2,2,2,0.524,1,1,SD
12,1,4,2,0.402,0,3,SD
12,1,1,2,0.894,1,0,SD
12,1,4,2,0.423,0,3,SD
12,2,2,2,0.329,1,2,SD
12,1,4,2,0.405,0,2,SD
12,1,1,3,0.493,1,1,SD
12,2,3,3,0.394,0,2,SD
12,1,1,3,0.365,1,2,SD
12,1,1,3,0.357,1,0,SD
12,2,2,3,0.358,1,1,SD
12,1,4,3,0.319,0,1,SD
12,2,2,3,0.306,1,0,SD
12,2,2,2,0.385,1,0,SD
12,1,4,2,0.316,0,2,SD
12,1,1,3,0.303,1,3,SD
12,1,1,3,0.53,1,0,SD
12,2,3,3,0.381,0,3,SD
12,1,1,3,0.429,1,2,SD
