Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,ImgID,Liking,RT_liking,ImgEmo,SbjAge,SbjSex
2,Human,Human,99,1.00021121939,1.304,0.724137931034483,Liking before confidence,Correct,human_pos6.jpg,0,1.734,Pleasant,21,m
2,Object,Object,99,0.766829020883,1.187,0.96551724137931,Liking before confidence,Correct,Smashed-bike.jpg,0,1.534,Unpleasant,21,m
2,Animal,Human,96,1.09988856356,1.154,0.655172413793103,Liking before confidence,Error,P081.jpg,3,2.218,Pleasant,21,m
2,Human,Human,100,1.01666083992,1.687,1,Liking before confidence,Correct,al-davis-disgusting.jpg,4,1.467,Unpleasant,21,m
2,Human,Human,98,0.900088592961,1.721,0.931034482758621,Liking before confidence,Correct,man_turk2.jpg,3,5.651,Unpleasant,21,m
2,Object,Human,98,0.983371273368,1.404,0.413793103448276,Liking before confidence,Error,unpleas_obj3.jpg,4,1.651,Unpleasant,21,m
2,Human,Human,98,1.20003866838,1.354,0.517241379310345,Liking before confidence,Correct,H005.jpg,3,1.768,Unpleasant,21,m
2,Human,Animal,99,1.28353223711,1.155,0.551724137931035,Liking before confidence,Error,H125.jpg,1,1.618,Unpleasant,21,m
2,Human,Human,94,1.23336398994,0.987,0.448275862068966,Liking before confidence,Correct,human_pos4.jpg,0,1.617,Pleasant,21,m
2,Animal,Human,97,1.05008448776,1.204,0.620689655172414,Liking before confidence,Error,A053.jpg,0,1.351,Unpleasant,21,m
2,Human,Human,99,0.899866117364,1.287,0.379310344827586,Liking before confidence,Correct,Dental-Patients.jpg,3,2.184,Unpleasant,21,m
2,Animal,Object,97,1.500025492,1.554,0.413793103448276,Liking before confidence,Error,anim_unpl4.jpg,2,2.134,Unpleasant,21,m
2,Human,Human,99,0.900173676634,1.371,1,Liking before confidence,Correct,H107.jpg,0,2.017,Unpleasant,21,m
2,Object,Object,95,0.916837165078,1.137,0.517241379310345,Liking before confidence,Correct,headphones.jpg,0,1.367,Pleasant,21,m
2,Human,Human,97,0.800010329224,1.171,0.551724137931035,Liking before confidence,Correct,human_knife.jpg,1,1.684,Unpleasant,21,m
2,Object,Object,98,0.800053036593,1.504,0.896551724137931,Liking before confidence,Correct,unpleas_obj2.jpg,1,1.751,Unpleasant,21,m
2,Animal,Animal,99,1.00001522898,1.687,0.862068965517241,Liking before confidence,Correct,anim_pos1.jpg,3,1.784,Pleasant,21,m
2,Object,Object,97,0.766604558896,1.154,1,Liking before confidence,Correct,sofie1.jpg,1,1.334,Unpleasant,21,m
2,Animal,Human,100,0.816738044254,1.838,0.241379310344828,Liking before confidence,Error,monkey1.jpg,1,1.417,Pleasant,21,m
2,Object,Object,100,0.733366307395,1.188,0.931034482758621,Liking before confidence,Correct,dsc00354.jpg,3,1.301,Unpleasant,21,m
2,Human,Human,98,0.883393653354,1.271,1,Liking before confidence,Correct,oldman_pos.jpg,2,1.535,Pleasant,21,m
2,Human,Human,100,0.733387495548,1.338,1,Liking before confidence,Correct,27.jpg,6,1.467,Pleasant,21,m
2,Object,Human,97,0.800099716741,1.471,0.344827586206897,Liking before confidence,Error,obj_unpleas1.jpg,1,1.684,Unpleasant,21,m
2,Animal,Animal,96,0.949963847715,1.004,0.896551724137931,Liking before confidence,Correct,P100.jpg,1,1.668,Pleasant,21,m
