Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition,Block_type
29,2.0,2.0,3.0,1.128,0.712,1.0,1,1
29,2.0,2.0,4.0,3.473,0.42,1.0,1,1
29,2.0,2.0,4.0,3.043,0.51,1.0,1,1
29,1.0,1.0,2.0,1.93,0.355,1.0,1,1
29,2.0,2.0,4.0,3.19,0.381,1.0,1,1
29,1.0,1.0,2.0,1.773,0.274,1.0,1,1
29,2.0,2.0,3.0,2.131,0.391,1.0,1,1
29,1.0,2.0,3.0,1.851,0.422,0.0,1,1
30,2.0,NaN,NaN,NaN,NaN,0.0,1,0
30,2.0,1.0,1.0,1.715,2.339,0.0,1,0
30,2.0,2.0,3.0,1.745,2.364,1.0,1,0
30,1.0,1.0,3.0,1.67,2.517,1.0,1,0
30,1.0,2.0,3.0,1.908,2.487,0.0,1,0
30,1.0,2.0,3.0,2.972,1.942,0.0,1,0
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,1.0,2.0,NaN,3.21,NaN,0.0,1,1
30,1.0,1.0,4.0,1.629,3.865,1.0,1,1
30,1.0,1.0,4.0,2.62,1.326,1.0,1,1
30,2.0,1.0,3.0,1.874,2.408,0.0,1,1
30,2.0,2.0,4.0,2.699,4.843,1.0,1,1
30,2.0,2.0,4.0,2.89,4.089,1.0,1,1
30,2.0,1.0,4.0,4.022,4.883,0.0,1,1
30,2.0,2.0,4.0,2.735,2.173,1.0,1,1
30,2.0,1.0,4.0,1.981,3.347,0.0,1,1
30,1.0,1.0,4.0,2.95,1.736,1.0,1,1
30,1.0,2.0,3.0,3.052,2.326,0.0,1,1
30,1.0,2.0,4.0,2.253,1.779,0.0,1,1
30,2.0,1.0,3.0,2.146,2.839,0.0,1,1
30,1.0,2.0,3.0,2.688,1.499,0.0,1,1
30,2.0,2.0,4.0,1.483,1.743,1.0,1,1
30,1.0,2.0,3.0,2.576,1.738,0.0,1,1
30,2.0,1.0,4.0,1.475,1.669,0.0,1,1
30,1.0,2.0,3.0,1.523,2.61,0.0,1,1
30,2.0,1.0,3.0,3.243,1.038,0.0,1,1
30,1.0,1.0,4.0,4.416,1.466,1.0,1,1
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,2.0,1.0,NaN,3.655,NaN,0.0,1,2
30,1.0,2.0,4.0,1.718,3.077,0.0,1,2
30,1.0,2.0,4.0,1.632,1.818,0.0,1,2
30,2.0,1.0,4.0,1.871,1.972,0.0,1,2
30,2.0,2.0,4.0,1.327,2.526,1.0,1,2
30,1.0,1.0,4.0,2.502,3.043,1.0,1,2
30,1.0,NaN,NaN,NaN,NaN,0.0,1,2
30,1.0,1.0,1.0,1.404,2.591,1.0,1,2
30,1.0,2.0,3.0,1.361,2.055,0.0,1,2
30,2.0,1.0,4.0,1.278,1.867,0.0,1,2
30,2.0,1.0,4.0,1.673,0.887,0.0,1,2
30,2.0,2.0,4.0,1.712,0.804,1.0,1,2
30,2.0,1.0,3.0,1.479,1.655,0.0,1,2
30,1.0,2.0,4.0,1.43,0.479,0.0,1,2
30,1.0,2.0,4.0,1.786,1.382,0.0,1,2
30,1.0,2.0,4.0,3.633,0.486,0.0,1,2
30,2.0,1.0,4.0,3.792,1.189,0.0,1,2
30,2.0,2.0,4.0,2.061,1.183,1.0,1,2
30,1.0,1.0,4.0,1.551,0.416,1.0,1,2
30,2.0,2.0,4.0,2.7,0.994,1.0,1,2
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,2.0,2.0,4.0,1.551,2.415,1.0,1,3
30,1.0,2.0,4.0,2.024,1.935,0.0,1,3
30,2.0,1.0,4.0,1.673,0.687,0.0,1,3
30,1.0,1.0,4.0,1.873,0.608,1.0,1,3
30,1.0,1.0,4.0,1.43,0.529,1.0,1,3
30,1.0,2.0,3.0,1.555,0.386,0.0,1,3
30,2.0,2.0,4.0,1.94,0.763,1.0,1,3
30,2.0,1.0,4.0,1.444,0.726,0.0,1,3
30,1.0,1.0,3.0,2.026,0.454,1.0,1,3
30,2.0,2.0,3.0,1.415,0.415,1.0,1,3
30,1.0,2.0,4.0,3.396,0.834,0.0,1,3
30,2.0,1.0,4.0,3.168,2.009,0.0,1,3
30,2.0,1.0,4.0,1.942,0.681,0.0,1,3
30,1.0,2.0,4.0,3.749,0.884,0.0,1,3
30,1.0,1.0,4.0,1.597,0.639,1.0,1,3
30,2.0,2.0,4.0,1.394,0.582,1.0,1,3
30,2.0,1.0,4.0,1.737,0.455,0.0,1,3
30,1.0,1.0,4.0,2.14,0.566,1.0,1,3
30,2.0,2.0,4.0,3.278,0.45,1.0,1,3
30,1.0,2.0,1.0,2.492,0.416,0.0,1,3
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,2.0,1.0,4.0,2.218,2.266,0.0,1,4
30,1.0,1.0,4.0,3.44,0.94,1.0,1,4
30,2.0,1.0,3.0,1.508,0.928,0.0,1,4
30,1.0,1.0,4.0,2.966,0.453,1.0,1,4
30,2.0,1.0,4.0,1.826,0.483,0.0,1,4
30,1.0,2.0,4.0,1.477,0.454,0.0,1,4
30,2.0,1.0,4.0,2.566,0.612,0.0,1,4
30,1.0,2.0,4.0,1.9,0.562,0.0,1,4
30,1.0,2.0,3.0,2.729,1.15,0.0,1,4
30,1.0,1.0,3.0,2.601,1.206,1.0,1,4
30,2.0,1.0,4.0,1.834,0.523,0.0,1,4
30,2.0,1.0,3.0,2.659,0.876,0.0,1,4
30,1.0,2.0,3.0,1.677,0.924,0.0,1,4
30,2.0,1.0,4.0,2.186,0.298,0.0,1,4
30,2.0,2.0,4.0,2.293,0.996,1.0,1,4
30,2.0,2.0,3.0,1.492,0.964,1.0,1,4
30,1.0,2.0,3.0,1.55,0.381,0.0,1,4
30,2.0,1.0,4.0,1.551,0.466,0.0,1,4
30,1.0,2.0,4.0,1.508,0.446,0.0,1,4
30,1.0,2.0,4.0,1.829,0.453,0.0,1,4
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,1.0,1.0,4.0,1.789,1.985,1.0,1,5
30,2.0,2.0,3.0,2.267,0.803,1.0,1,5
30,2.0,1.0,3.0,1.671,1.251,0.0,1,5
30,2.0,1.0,3.0,1.275,0.746,0.0,1,5
30,1.0,2.0,3.0,1.391,0.38,0.0,1,5
30,1.0,2.0,4.0,2.888,0.452,0.0,1,5
30,2.0,1.0,3.0,1.442,0.841,0.0,1,5
30,2.0,1.0,3.0,1.547,0.845,0.0,1,5
30,1.0,2.0,3.0,1.947,0.52,0.0,1,5
30,2.0,NaN,4.0,NaN,1.07,0.0,1,5
30,1.0,2.0,1.0,2.265,1.29,0.0,1,5
30,1.0,2.0,3.0,1.127,1.422,0.0,1,5
30,1.0,2.0,3.0,1.746,0.814,0.0,1,5
30,2.0,2.0,3.0,1.436,0.518,1.0,1,5
30,2.0,2.0,3.0,1.442,0.408,1.0,1,5
30,2.0,2.0,4.0,1.947,0.553,1.0,1,5
30,1.0,2.0,3.0,1.235,1.03,0.0,1,5
30,1.0,2.0,3.0,1.354,0.799,0.0,1,5
30,1.0,2.0,3.0,1.358,0.802,0.0,1,5
30,2.0,1.0,3.0,3.241,0.452,0.0,1,5
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,9
30,2.0,1.0,3.0,1.431,2.345,0.0,1,6
30,2.0,1.0,3.0,1.671,0.951,0.0,1,6
30,2.0,2.0,3.0,2.101,0.95,1.0,1,6
30,2.0,1.0,4.0,4.765,1.347,0.0,1,6
30,1.0,1.0,3.0,1.551,0.482,1.0,1,6
30,2.0,1.0,4.0,1.853,2.053,0.0,1,6
30,1.0,2.0,3.0,1.953,0.409,0.0,1,6
30,1.0,2.0,3.0,2.332,0.879,0.0,1,6
30,1.0,1.0,3.0,3.006,0.953,1.0,1,6
30,2.0,1.0,3.0,1.166,0.49,0.0,1,6
30,1.0,2.0,4.0,1.832,0.522,0.0,1,6
30,2.0,2.0,1.0,1.392,1.58,1.0,1,6
30,1.0,2.0,4.0,3.602,1.277,0.0,1,6
30,1.0,1.0,3.0,2.893,0.524,1.0,1,6
30,2.0,2.0,3.0,1.235,0.297,1.0,1,6
30,1.0,2.0,3.0,1.391,0.995,0.0,1,6
30,1.0,2.0,3.0,1.283,0.805,0.0,1,6
30,2.0,1.0,3.0,1.043,0.45,0.0,1,6
30,1.0,2.0,4.0,1.041,1.199,0.0,1,6
30,2.0,1.0,3.0,1.602,0.727,0.0,1,6
31,1.0,1.0,NaN,3.448,NaN,1.0,1,0
31,2.0,2.0,4.0,1.645,3.047,1.0,1,0
31,2.0,2.0,4.0,1.565,4.128,1.0,1,0
31,1.0,1.0,4.0,1.192,1.075,1.0,1,0
31,1.0,1.0,4.0,1.112,1.239,1.0,1,0
31,2.0,1.0,4.0,0.875,1.668,0.0,1,0
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,2.0,2.0,4.0,0.952,2.418,1.0,1,3
31,2.0,2.0,4.0,1.535,0.421,1.0,1,3
31,2.0,2.0,2.0,1.335,0.614,1.0,1,3
31,1.0,1.0,4.0,1.078,0.227,1.0,1,3
31,1.0,2.0,4.0,1.19,0.506,0.0,1,3
31,1.0,1.0,2.0,0.832,0.58,1.0,1,3
31,2.0,2.0,4.0,1.072,0.688,1.0,1,3
31,2.0,1.0,4.0,1.498,0.773,0.0,1,3
31,1.0,1.0,4.0,0.913,0.519,1.0,1,3
31,1.0,1.0,4.0,1.367,0.588,1.0,1,3
31,2.0,2.0,4.0,0.832,0.381,1.0,1,3
31,1.0,1.0,1.0,1.148,0.504,1.0,1,3
31,1.0,2.0,4.0,1.652,0.571,0.0,1,3
31,1.0,2.0,4.0,1.808,0.072,0.0,1,3
31,2.0,2.0,4.0,1.338,0.118,1.0,1,3
31,2.0,2.0,4.0,1.098,0.626,1.0,1,3
31,2.0,2.0,4.0,1.189,0.455,1.0,1,3
31,1.0,1.0,4.0,1.031,0.385,1.0,1,3
31,2.0,2.0,4.0,0.956,0.338,1.0,1,3
31,1.0,1.0,4.0,0.798,0.618,1.0,1,3
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,2.0,1.0,4.0,1.884,1.137,0.0,1,6
31,2.0,2.0,4.0,1.771,0.457,1.0,1,6
31,1.0,2.0,4.0,1.223,0.152,0.0,1,6
31,1.0,1.0,4.0,1.111,1.354,1.0,1,6
31,1.0,1.0,4.0,0.996,0.507,1.0,1,6
31,2.0,1.0,4.0,0.961,0.493,0.0,1,6
31,2.0,1.0,4.0,1.803,0.584,0.0,1,6
31,2.0,1.0,4.0,1.617,0.499,0.0,1,6
31,1.0,1.0,4.0,2.689,0.48,1.0,1,6
31,1.0,2.0,4.0,1.722,0.464,0.0,1,6
31,2.0,1.0,4.0,2.571,0.446,0.0,1,6
31,1.0,1.0,3.0,1.34,0.153,1.0,1,6
31,2.0,2.0,3.0,2.599,NaN,1.0,1,6
31,2.0,1.0,3.0,1.272,0.494,0.0,1,6
31,2.0,1.0,3.0,2.927,0.719,0.0,1,6
31,2.0,2.0,3.0,2.418,0.081,1.0,1,6
31,1.0,1.0,3.0,0.924,0.511,1.0,1,6
31,1.0,1.0,3.0,1.658,0.076,1.0,1,6
31,1.0,1.0,4.0,1.568,0.464,1.0,1,6
31,1.0,1.0,4.0,1.337,0.149,1.0,1,6
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,1.0,1.0,4.0,2.001,2.104,1.0,1,1
31,1.0,1.0,4.0,1.072,2.005,1.0,1,1
31,2.0,2.0,3.0,1.502,0.293,1.0,1,1
31,2.0,1.0,3.0,2.421,1.349,0.0,1,1
31,2.0,2.0,3.0,1.191,0.074,1.0,1,1
31,1.0,1.0,3.0,1.496,0.648,1.0,1,1
31,2.0,2.0,3.0,1.038,0.493,1.0,1,1
31,1.0,2.0,3.0,2.135,0.585,0.0,1,1
31,1.0,1.0,3.0,1.128,0.382,1.0,1,1
31,1.0,2.0,3.0,1.948,0.452,0.0,1,1
31,2.0,2.0,3.0,1.118,0.495,1.0,1,1
31,1.0,1.0,3.0,0.988,0.465,1.0,1,1
31,2.0,2.0,3.0,1.178,0.579,1.0,1,1
31,2.0,2.0,3.0,1.031,0.569,1.0,1,1
31,1.0,1.0,3.0,2.074,0.417,1.0,1,1
31,2.0,2.0,3.0,0.916,0.387,1.0,1,1
31,2.0,1.0,3.0,2.34,0.38,0.0,1,1
31,2.0,2.0,3.0,1.076,0.503,1.0,1,1
31,1.0,1.0,3.0,1.268,0.39,1.0,1,1
31,1.0,1.0,3.0,1.066,0.382,1.0,1,1
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,2.0,1.0,4.0,1.656,1.842,0.0,1,2
31,1.0,2.0,3.0,2.036,1.585,0.0,1,2
31,1.0,2.0,3.0,1.072,0.305,0.0,1,2
31,1.0,1.0,3.0,1.223,0.502,1.0,1,2
31,2.0,2.0,3.0,1.928,0.51,1.0,1,2
31,1.0,1.0,3.0,3.463,0.414,1.0,1,2
31,1.0,1.0,3.0,1.065,0.531,1.0,1,2
31,2.0,2.0,3.0,4.169,0.456,1.0,1,2
31,1.0,2.0,3.0,2.162,0.112,0.0,1,2
31,2.0,2.0,3.0,2.225,0.415,1.0,1,2
31,1.0,1.0,3.0,0.996,0.39,1.0,1,2
31,2.0,2.0,3.0,1.298,0.416,1.0,1,2
31,2.0,2.0,3.0,1.306,0.418,1.0,1,2
31,2.0,2.0,3.0,1.993,0.464,1.0,1,2
31,2.0,1.0,3.0,3.197,0.467,0.0,1,2
31,1.0,1.0,3.0,1.541,0.376,1.0,1,2
31,1.0,1.0,3.0,1.036,1.007,1.0,1,2
31,2.0,2.0,3.0,2.266,0.383,1.0,1,2
31,1.0,2.0,3.0,2.457,0.03,0.0,1,2
31,2.0,2.0,4.0,1.89,0.078,1.0,1,2
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,1.0,1.0,3.0,1.723,2.265,1.0,1,5
31,1.0,2.0,3.0,2.004,0.541,0.0,1,5
31,1.0,1.0,3.0,1.256,0.429,1.0,1,5
31,1.0,1.0,3.0,1.554,0.432,1.0,1,5
31,2.0,2.0,3.0,0.985,0.462,1.0,1,5
31,2.0,1.0,4.0,1.4,1.117,0.0,1,5
31,1.0,1.0,4.0,1.346,0.458,1.0,1,5
31,2.0,2.0,4.0,1.147,0.385,1.0,1,5
31,2.0,2.0,4.0,2.393,0.377,1.0,1,5
31,2.0,2.0,3.0,1.024,0.429,1.0,1,5
31,1.0,1.0,4.0,2.614,0.115,1.0,1,5
31,1.0,1.0,4.0,1.687,0.184,1.0,1,5
31,2.0,1.0,4.0,3.971,0.151,0.0,1,5
31,2.0,2.0,3.0,1.036,0.19,1.0,1,5
31,1.0,1.0,4.0,0.958,0.808,1.0,1,5
31,2.0,1.0,4.0,3.447,0.079,0.0,1,5
31,2.0,2.0,3.0,2.267,0.4,1.0,1,5
31,1.0,1.0,2.0,1.774,0.806,1.0,1,5
31,2.0,2.0,2.0,2.421,0.232,1.0,1,5
31,1.0,1.0,3.0,1.399,0.733,1.0,1,5
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,9
31,2.0,2.0,4.0,2.738,1.057,1.0,1,4
31,1.0,1.0,2.0,1.104,1.158,1.0,1,4
31,1.0,1.0,2.0,1.191,1.041,1.0,1,4
31,1.0,1.0,3.0,1.217,0.411,1.0,1,4
31,2.0,2.0,3.0,1.153,0.442,1.0,1,4
31,2.0,1.0,3.0,1.401,0.384,0.0,1,4
31,1.0,2.0,2.0,1.191,0.575,0.0,1,4
31,2.0,2.0,2.0,1.07,0.582,1.0,1,4
31,1.0,2.0,2.0,1.885,0.423,0.0,1,4
31,1.0,1.0,2.0,1.72,0.46,1.0,1,4
31,2.0,2.0,2.0,1.117,0.46,1.0,1,4
31,2.0,2.0,2.0,2.041,0.423,1.0,1,4
31,2.0,2.0,2.0,1.541,0.426,1.0,1,4
31,1.0,2.0,2.0,1.89,0.427,0.0,1,4
31,1.0,1.0,4.0,1.051,0.95,1.0,1,4
31,2.0,2.0,3.0,1.839,0.497,1.0,1,4
31,2.0,2.0,1.0,4.353,0.564,1.0,1,4
31,1.0,1.0,2.0,1.925,1.003,1.0,1,4
31,2.0,2.0,2.0,1.027,0.814,1.0,1,4
31,1.0,1.0,2.0,1.724,0.432,1.0,1,4
32,1.0,1.0,3.0,2.25,3.696,1.0,1,0
32,1.0,1.0,3.0,1.878,4.793,1.0,1,0
32,2.0,2.0,3.0,2.333,1.402,1.0,1,0
32,2.0,2.0,4.0,1.955,2.292,1.0,1,0
32,1.0,1.0,4.0,1.491,2.373,1.0,1,0
32,2.0,2.0,3.0,1.685,3.108,1.0,1,0
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,2.0,1.0,2.0,3.38,2.978,0.0,1,4
32,1.0,1.0,2.0,1.869,4.368,1.0,1,4
32,1.0,1.0,2.0,1.567,4.105,1.0,1,4
32,1.0,1.0,2.0,1.599,3.716,1.0,1,4
32,1.0,1.0,3.0,1.711,2.628,1.0,1,4
32,1.0,1.0,2.0,1.367,3.765,1.0,1,4
32,2.0,1.0,3.0,4.101,3.1,0.0,1,4
32,1.0,1.0,2.0,2.251,2.831,1.0,1,4
32,2.0,2.0,2.0,1.836,3.256,1.0,1,4
32,2.0,2.0,2.0,1.873,3.453,1.0,1,4
32,2.0,1.0,2.0,1.68,3.337,0.0,1,4
32,2.0,2.0,2.0,2.525,2.636,1.0,1,4
32,1.0,1.0,2.0,1.683,3.224,1.0,1,4
32,2.0,2.0,3.0,2.217,1.87,1.0,1,4
32,2.0,2.0,3.0,1.68,2.37,1.0,1,4
32,1.0,1.0,3.0,1.534,1.828,1.0,1,4
32,2.0,1.0,2.0,2.221,1.523,0.0,1,4
32,1.0,1.0,3.0,1.534,2.604,1.0,1,4
32,1.0,1.0,2.0,1.264,1.562,1.0,1,4
32,2.0,1.0,3.0,2.567,2.406,0.0,1,4
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,1.0,1.0,3.0,1.331,2.633,1.0,1,2
32,2.0,2.0,2.0,1.364,2.213,1.0,1,2
32,2.0,2.0,3.0,1.264,1.944,1.0,1,2
32,1.0,1.0,3.0,1.186,0.443,1.0,1,2
32,2.0,2.0,2.0,1.217,1.102,1.0,1,2
32,1.0,1.0,4.0,1.754,1.6,1.0,1,2
32,2.0,2.0,3.0,2.457,1.411,1.0,1,2
32,2.0,2.0,2.0,1.726,0.761,1.0,1,2
32,1.0,1.0,3.0,2.956,0.993,1.0,1,2
32,1.0,1.0,3.0,1.948,0.952,1.0,1,2
32,2.0,2.0,3.0,1.486,0.636,1.0,1,2
32,1.0,1.0,3.0,1.302,0.41,1.0,1,2
32,1.0,1.0,2.0,1.335,1.371,1.0,1,2
32,2.0,2.0,4.0,1.496,1.178,1.0,1,2
32,2.0,2.0,3.0,2.415,0.441,1.0,1,2
32,2.0,2.0,2.0,1.408,1.368,1.0,1,2
32,2.0,2.0,3.0,1.494,1.57,1.0,1,2
32,1.0,2.0,3.0,3.415,1.341,0.0,1,2
32,1.0,1.0,2.0,1.173,1.564,1.0,1,2
32,1.0,1.0,2.0,1.185,2.492,1.0,1,2
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,1.0,1.0,3.0,1.187,1.844,1.0,1,3
32,1.0,1.0,2.0,1.364,1.296,1.0,1,3
32,2.0,2.0,2.0,1.264,1.944,1.0,1,3
32,1.0,2.0,2.0,2.06,0.866,0.0,1,3
32,2.0,2.0,2.0,1.306,1.111,1.0,1,3
32,1.0,1.0,3.0,1.21,2.146,1.0,1,3
32,2.0,2.0,3.0,1.359,1.423,1.0,1,3
32,2.0,2.0,3.0,1.453,1.224,1.0,1,3
32,1.0,1.0,3.0,1.329,0.449,1.0,1,3
32,2.0,2.0,3.0,1.143,0.672,1.0,1,3
32,2.0,2.0,3.0,1.109,0.61,1.0,1,3
32,1.0,NaN,3.0,NaN,0.417,0.0,1,3
32,1.0,1.0,2.0,1.224,1.409,1.0,1,3
32,2.0,2.0,3.0,1.328,1.415,1.0,1,3
32,1.0,1.0,2.0,1.351,0.864,1.0,1,3
32,1.0,1.0,2.0,1.172,1.062,1.0,1,3
32,1.0,1.0,3.0,1.021,0.282,1.0,1,3
32,2.0,1.0,3.0,1.787,1.496,0.0,1,3
32,2.0,2.0,2.0,1.725,0.627,1.0,1,3
32,2.0,2.0,2.0,1.442,1.147,1.0,1,3
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,2.0,2.0,3.0,1.571,1.393,1.0,1,5
32,2.0,2.0,3.0,1.597,0.681,1.0,1,5
32,2.0,2.0,2.0,2.214,0.366,1.0,1,5
32,2.0,2.0,2.0,1.368,1.482,1.0,1,5
32,1.0,1.0,3.0,1.146,0.524,1.0,1,5
32,1.0,1.0,3.0,1.486,0.903,1.0,1,5
32,1.0,1.0,2.0,1.072,0.41,1.0,1,5
32,2.0,2.0,2.0,1.341,1.144,1.0,1,5
32,1.0,2.0,2.0,2.377,0.992,0.0,1,5
32,1.0,1.0,2.0,1.543,2.879,1.0,1,5
32,1.0,1.0,2.0,1.903,1.263,1.0,1,5
32,1.0,1.0,3.0,1.417,1.127,1.0,1,5
32,2.0,1.0,3.0,1.533,1.177,0.0,1,5
32,1.0,1.0,2.0,2.334,1.215,1.0,1,5
32,2.0,2.0,2.0,1.482,0.331,1.0,1,5
32,1.0,1.0,2.0,1.916,0.675,1.0,1,5
32,2.0,2.0,3.0,1.204,0.906,1.0,1,5
32,1.0,2.0,3.0,1.379,1.027,0.0,1,5
32,2.0,2.0,2.0,1.873,1.288,1.0,1,5
32,2.0,2.0,2.0,1.527,1.722,1.0,1,5
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,NaN,NaN,NaN,NaN,NaN,NaN,1,9
32,1.0,1.0,3.0,1.336,1.556,1.0,1,6
32,2.0,2.0,2.0,1.22,0.473,1.0,1,6
32,2.0,2.0,3.0,1.22,0.988,1.0,1,6
32,2.0,2.0,3.0,1.292,0.334,1.0,1,6
32,1.0,1.0,3.0,1.179,0.053,1.0,1,6
32,2.0,2.0,2.0,1.607,0.441,1.0,1,6
32,1.0,1.0,2.0,1.289,1.031,1.0,1,6
32,2.0,2.0,3.0,1.262,0.259,1.0,1,6
32,1.0,1.0,3.0,1.412,0.655,1.0,1,6
32,2.0,2.0,2.0,1.482,0.865,1.0,1,6
32,2.0,2.0,2.0,1.331,1.368,1.0,1,6
32,1.0,1.0,2.0,1.369,0.983,1.0,1,6
32,2.0,2.0,3.0,1.373,0.87,1.0,1,6
32,1.0,1.0,3.0,1.223,1.491,1.0,1,6
32,2.0,2.0,2.0,1.867,0.298,1.0,1,6
32,1.0,1.0,2.0,1.217,0.87,1.0,1,6
32,1.0,NaN,2.0,NaN,1.524,0.0,1,6
