Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition
2,2,1,16,5.382,3.0001,0.16,2
2,2,1,9,8.897,2.2499,0.21,2
2,2,2,14,7.464,2.4333,0.26,2
2,1,2,49,8.149,3.8669,0.26,1
2,1,1,9,3.847,2.6332,0.31,1
2,1,1,21,5.179,6.7853,0.31,1
2,2,1,39,2.832,3.4164,0.26,2
2,1,1,69,2.711,3.0667,0.31,2
2,2,1,76,3.145,2.9835,0.31,1
2,2,2,95,2.942,3.1671,0.36,2
2,2,2,40,5.589,2.2655,0.36,1
2,2,2,60,6.194,2.3825,0.31,1
2,1,1,82,5.878,4.4253,0.31,1
2,2,2,63,3.873,2.2293,0.26,2
2,1,1,35,9.903,2.7481,0.26,1
2,1,1,68,1.891,2.9991,0.21,1
2,1,2,25,3.122,2.0989,0.21,1
2,1,1,73,1.877,2.5155,0.26,1
2,1,1,67,2.381,1.9318,0.26,2
2,1,2,68,2.548,2.5496,0.21,1
2,2,2,16,6.417,2.0159,0.26,2
2,2,2,79,2.948,1.9657,0.26,1
2,2,2,37,4.498,3.5499,0.21,1
2,2,2,20,7.06,3.116,0.21,2
2,2,2,69,2.939,2.2997,0.37316,2
2,2,1,40,1.943,2.3325,0.16,2
2,1,1,94,4.239,3.7172,0.21,1
2,1,1,78,2.12,2.4498,0.21,1
2,1,1,80,2.211,2.3996,0.16,1
2,1,1,80,1.612,2.266,0.16,1
2,2,1,12,3.168,2.3995,0.11,1
2,2,2,98,2.328,3.6336,0.44438,2
2,1,1,70,2.883,3.2165,0.16,2
2,1,1,60,3.265,2.0492,0.11,1
2,1,1,16,4.507,2.9498,0.11,1
2,2,2,20,7.352,2.2827,0.12112,2
2,2,1,0,3.835,1.8325,0.06,1
2,1,1,68,3.171,2.5161,0.20147,2
2,2,2,64,3.348,2.2831,0.2744,2
2,2,2,68,5.148,3.0003,0.309,2
2,1,2,1,4.14,3.7334,0.06,1
2,2,2,49,4.914,2.4328,0.33014,2
2,1,1,16,3.058,2.2499,0.11,1
2,1,1,5,2.318,3.1997,0.06,1
2,2,1,0,3.379,2.933,0.06,1
2,1,1,13,4.724,2.4157,0.11,2
2,2,1,40,2.999,2.6161,0.11,1
2,2,2,6,6.349,2.0663,0.16,2
2,2,2,51,4.254,2.1165,0.24123,2
2,1,1,33,5.086,2.5493,0.11,1
2,1,1,6,17.257,3.4665,0.11,1
2,2,1,0,5.545,2.199,0.099707,2
2,2,1,9,6.325,2.4492,0.11,2
2,2,2,50,2.349,3.3495,0.16,1
2,1,1,60,3.501,2.3332,0.16,1
2,1,1,50,2.631,2.1658,0.11,1
2,2,1,39,2.859,3.2999,0.11,2
2,2,1,12,4.981,1.6828,0.16,2
2,1,1,15,3.102,1.5656,0.21,2
2,2,2,9,7.13,3.4666,0.21,1
2,2,2,86,2.071,2.2164,0.16,1
2,2,2,100,4.117,1.9497,0.60654,2
2,1,2,7,8.472,2.2826,0.11,1
2,2,2,76,2.792,3.5329,0.26521,2
2,1,1,0,2.803,1.7661,0.16,1
2,1,1,13,2.191,2.3491,0.23171,2
2,2,2,56,3.788,1.9163,0.20613,2
2,2,2,0,4.725,2.283,0.06,1
2,1,1,89,2.239,2.2834,0.28016,2
2,1,1,1,3.038,2.6833,0.080909,2
2,1,2,0,12.543,3.6501,0.01,1
2,2,2,1,3.854,2.7664,0.06,1
2,2,2,7,1.969,3.5669,0.17798,2
2,1,1,23,3.644,3.1663,0.24348,2
2,2,1,0,4.404,2.1158,0.01,1
2,1,1,76,1.699,1.8997,0.27035,2
2,1,2,18,6.424,1.8496,0.1909,2
2,2,1,50,2.41,2.9836,0.11,1
2,2,2,69,2.234,3.6338,0.16,2
2,2,2,95,1.387,2.1661,0.29677,2
2,2,2,4,4.293,3.1333,0.11,1
2,2,1,21,1.338,2.0659,0.11,1
2,2,1,13,2.837,2.4661,0.16,1
2,2,2,15,4.132,1.8493,0.21,1
2,2,2,20,2.272,2.1498,0.21,2
2,2,1,12,2.256,2.3333,0.16,2
2,1,1,75,4.484,1.5494,0.21,2
2,2,2,89,5.779,2.0826,0.32912,2
2,1,1,71,5.925,2.2167,0.16,2
2,2,1,15,2.806,4.5337,0.16,2
2,2,2,90,2.866,3.0671,0.21,1
2,1,1,74,7.233,1.8657,0.21,2
2,2,2,92,2.644,2.3832,0.16,1
2,1,2,34,5.38,1.8827,0.16,1
2,1,1,28,4.072,2.3826,0.21,1
2,2,2,69,3.072,2.1992,0.21,1
2,1,1,73,4.923,1.9993,0.21476,2
2,2,2,75,2.779,1.9824,0.16,1
2,2,1,17,3.115,1.6662,0.11,1
2,2,2,8,3.547,2.0829,0.16,1
2,1,1,13,7.708,1.9324,0.16,2
2,1,1,20,3.014,2.2823,0.1568,2
2,2,2,65,2.47,2.5166,0.30844,2
2,2,2,71,8.309,5.8509,0.23465,2
2,1,1,17,7.326,2.1827,0.06,1
2,2,2,0,3.24,2.2167,0.01,1
2,2,2,1,6.648,2.6834,0.08632,2
2,2,1,0,6.749,2.8166,0.01,1
2,1,2,3,2.992,2.3492,0.06,1
2,1,1,29,1.721,2.2499,0.1343,2
2,1,1,29,2.452,2.4997,0.11,1
2,2,2,23,3.95,2.333,0.28051,2
2,2,2,65,4.703,1.6497,0.06,2
2,2,2,2,5.714,2.8004,0.077141,2
2,1,1,0,4.873,2.5,0.01,1
2,1,1,0,3.466,2.3831,0.01,1
2,2,2,0,4.606,2.1995,0.01,2
2,2,1,11,6.964,2.7667,0.21081,2
2,2,NaN,NaN,NaN,NaN,1.7515,2
2,1,2,9,9.799,2.3333,0.24417,2
2,1,2,59,1.58,2.0663,0.11,1
2,1,1,69,2.903,2.3833,0.16,1
2,1,1,0,10.779,3.6006,0.16,1
2,2,2,82,2.918,3.5166,0.11,1
2,1,2,0,4.179,2.3491,0.11,1
2,2,2,66,1.963,4.5505,0.16,2
2,2,2,100,1.971,1.9326,0.51781,2
2,1,2,31,2.223,4.1001,0.19098,2
2,2,2,10,2.044,3.0167,0.45666,2
2,1,1,80,2.475,2.6827,0.16,1
2,2,2,21,3.466,2.4493,0.3697,2
2,2,2,80,5.744,2.2495,0.50525,2
2,2,1,0,2.823,2.3151,0.06,1
2,1,2,5,1.344,2.3984,0.11,1
2,2,2,87,2.328,2.4828,0.42885,2
2,2,2,91,1.583,2.1495,0.29795,2
2,1,1,7,2.584,2.1665,0.11,1
2,1,1,82,1.44,2.5333,0.11,2
2,1,2,39,1.573,2.2501,0.06,1
2,1,1,20,4.759,2.1163,0.11,1
2,2,2,20,4.662,2.3826,0.33677,2
2,2,2,59,1.371,2.6332,0.31977,2
2,2,2,93,1.88,2.0498,0.3641,2
2,2,2,50,2.679,2.2828,0.35086,2
2,1,1,0,11.074,1.9163,0.01,1
2,2,1,0,2.227,2.3659,0.01,1
2,1,1,0,1.793,2.0663,0.06,1
2,2,1,3,3.194,2.85,0.06,1
2,2,2,20,1.865,1.9497,0.26953,2
2,1,1,13,3.135,2.033,0.11,1
2,2,2,4,4.032,8.2526,0.06,1
2,2,1,0,2.814,2.2824,0.06,1
2,2,2,61,3.419,2.7834,0.11,1
2,1,2,25,2.821,1.6495,0.11,1
2,2,2,50,5.639,4.8343,0.35654,2
2,1,1,8,6.589,2.5326,0.16,1
2,2,2,100,3.195,1.7326,0.22383,2
2,1,2,29,2.188,1.9325,0.11,1
2,2,2,80,1.7,2.1664,0.16,2
2,2,2,19,8.035,6.6515,0.28403,2
2,2,2,50,1.801,7.3686,0.43211,2
2,2,2,49,2.857,2.6667,0.11,1
2,1,1,0,1.632,2.7336,0.06,1
2,2,2,81,3.024,2.8,0.27644,2
2,2,2,81,2.815,2.1831,0.21022,2
2,2,1,0,7.933,1.9497,0.29066,2
2,1,1,0,2.489,6.9854,0.06,1
2,1,1,0,3.167,5.9513,0.06,1
2,2,1,0,2.925,3.2335,0.01,1
2,2,2,4,4.605,3.1833,0.06,1
2,2,1,5,2.294,2.416,0.06,1
2,2,2,4,5.265,2.5499,0.11,2
2,1,2,4,1.687,2.3666,0.11,2
2,2,1,2,3.826,2.1327,0.16,1
2,2,2,0,15.053,3.3999,0.21,2
2,2,1,4,3.963,2.4332,0.21,1
2,2,1,10,1.843,3.1496,0.26,1
2,1,1,75,3.708,1.9999,0.31,1
2,1,1,11,7.042,1.749,0.31,1
2,2,2,100,1.745,1.7659,0.33782,2
2,2,2,72,2.926,1.7826,0.26,1
2,1,2,29,1.791,1.916,0.21,2
2,2,2,89,1.938,2.4327,0.55322,2
2,2,2,9,1.903,2.0164,0.28652,2
2,2,2,60,3.381,2.3833,0.21,1
2,1,1,27,1.879,1.7823,0.21,2
2,1,1,87,3.554,1.9329,0.16,1
2,1,1,72,3.197,2.2662,0.16,2
2,2,1,4,2.792,2.3165,0.11,1
2,1,2,10,3.465,1.6827,0.16,2
2,2,2,78,1.326,1.6497,0.21,2
2,2,1,9,2.493,3.8338,0.21,2
2,2,2,7,2.907,3.9007,0.26,1
2,1,1,8,1.816,4.7009,0.26,1
2,1,1,83,2.294,1.9158,0.21,1
2,2,1,6,2.446,1.8664,0.21,2
2,2,2,96,2.59,2.4661,0.26,1
2,1,1,7,6.784,2.0993,0.26,1
2,2,2,9,4.142,1.7998,0.21,1
2,2,1,5,10.194,1.8494,0.21,1
2,1,1,5,2.052,1.7329,0.26,1
2,1,1,0,11.526,4.6842,0.26,2
2,1,1,86,2.051,2.4328,0.21,1
2,2,2,7,3.227,2.3665,0.21,2
2,2,1,0,4.461,2.5831,0.19752,2
2,2,2,0,5.49,2.2992,0.21,2
2,1,1,79,2.099,1.366,0.21,2
2,2,2,87,2.078,2.0661,0.16,1
2,1,1,85,2.541,1.3154,0.16,1
2,2,2,100,1.814,1.8325,0.26881,2
2,2,2,100,3.415,2.0831,0.32994,2
2,1,2,0,4.891,2.2326,0.06,1
2,2,2,72,3.511,2.8999,0.37041,2
2,1,2,71,2.539,2.3493,0.11,2
2,2,1,70,3.846,1.9657,0.16,1
2,2,2,50,7.673,2.3493,0.21,1
2,2,2,85,1.804,3.6506,0.21,2
2,1,1,83,2.508,2.2499,0.16,1
2,2,1,10,3.169,3.0332,0.16,2
2,1,1,88,2.164,2.4668,0.21,2
2,2,2,73,2.614,2.6827,0.25131,2
2,1,1,19,6.832,3.317,0.17472,2
2,1,1,62,3.772,2.7331,0.16,2
2,2,1,33,4.146,2.3164,0.19904,2
2,1,1,69,2.468,3.7668,0.16,1
2,2,2,21,2.391,1.6821,0.16,2
2,1,1,0,1.754,2.416,0.11,1
2,1,1,0,1.672,2.2492,0.11,1
2,2,1,0,5.898,2.7497,0.23213,2
2,2,2,15,1.174,2.7333,0.11,1
2,1,1,5,8.154,2.8833,0.20673,2
2,1,1,0,3.417,2.3992,0.06,1
2,2,1,0,3.057,2.6002,0.06,1
2,2,1,26,2.471,2.1331,0.11,1
2,2,2,16,4.059,2.4498,0.19792,2
2,2,2,0,5.362,2.4661,0.16,2
2,1,1,31,2.637,2.8336,0.11,1
2,2,2,79,2.275,1.8996,0.16011,2
2,2,2,90,2.069,1.449,0.2887,2
2,2,2,95,1.37,3.4007,0.26424,2
2,2,1,0,4.601,2.4328,0.01,1
2,2,2,64,2.038,2.5165,0.10386,2
2,2,2,16,3.159,1.616,0.17526,2
2,1,2,18,4.056,2.9663,0.24039,2
2,1,1,15,4.998,1.7164,0.16918,2
2,2,2,100,1.868,1.3995,0.34608,2
2,2,2,0,3.066,1.9831,0.01,1
2,1,1,27,2.155,2.4495,0.15833,2
2,2,1,0,4.403,2.2166,0.01,1
2,2,2,19,1.691,1.9162,0.06,1
2,2,2,0,5.051,2.8333,0.06,1
2,1,1,100,3.627,1.7996,0.29383,2
2,2,1,0,5.634,3.0472,0.01,1
2,2,2,92,2.976,2.0491,0.45885,2
2,2,2,3,2.445,3.2838,0.25645,2
2,2,1,0,4.401,1.5497,0.12886,2
2,2,1,4,2.935,1.9492,0.06,1
2,1,2,9,3.298,3.2331,0.11,1
2,2,1,9,5.064,2.0826,0.21002,2
2,1,1,100,1.826,1.6163,0.21,1
2,2,2,100,1.899,1.6493,0.29578,2
2,1,1,97,2.203,1.816,0.16,1
2,1,1,44,1.405,2.1833,0.16,1
2,2,2,2,9.788,2.7,0.25878,2
2,1,1,3,2.145,2.5162,0.11,1
2,2,1,1,2.789,1.2663,0.06,1
2,1,1,50,2.768,2.8502,0.11,1
2,2,1,22,5.637,1.9324,0.11,1
2,1,1,7,4.386,2.4497,0.26663,2
2,2,2,81,1.969,3.2169,0.2677,2
2,2,2,15,1.889,3.4002,0.13727,2
2,1,1,32,6.54,2.1324,0.11,1
2,1,1,10,3.066,2.0495,0.06,2
2,1,1,15,6.12,1.7163,0.1884,2
2,1,1,69,2.576,1.7826,0.25416,2
2,1,2,26,5.34,1.9823,0.078929,2
2,1,2,3,3.565,2.9162,0.06,1
2,2,2,0,3.204,3.4669,0.11,1
2,2,2,41,2.448,2.3164,0.17625,2
2,1,1,100,1.364,1.8999,0.22695,2
2,2,2,20,8.54,2.366,0.37772,2
2,2,2,0,3.488,2.183,0.01,1
2,1,2,0,5.534,3.333,0.01,1
2,1,1,3,2.395,2.5332,0.06,2
2,2,1,4,2.529,2.4168,0.090358,2
2,2,2,34,5.399,2.9498,0.32015,2
2,1,1,23,3.776,3.0002,0.11,1
2,2,1,2,4.462,2.5002,0.06,1
2,1,1,19,2.11,2.1993,0.11,1
2,1,1,71,1.65,2.3498,0.11,1
2,2,2,0,6.234,1.8832,0.29085,2
2,1,2,2,3.471,1.3326,0.06,2
2,1,1,10,2.213,1.8996,0.11,1
2,1,1,89,1.704,1.8325,0.18655,2
2,1,1,23,2.904,2.3497,0.06,1
2,2,2,0,2.592,1.8491,0.06,1
2,1,1,0,3.995,1.9492,0.01,1
2,2,2,0,3.465,3.2335,0.01,1
2,1,1,0,4.381,2.433,0.01,1
2,1,2,22,2.337,2.2996,0.1128,2
2,1,2,17,1.741,1.8493,0.06,2
2,2,1,12,2.355,3.0334,0.11,2
2,2,2,83,2.315,1.6658,0.28164,2
2,2,2,11,4.133,1.8995,0.16,1
2,1,1,64,2.196,1.6995,0.11,1
2,1,2,12,2.163,2.2834,0.11,1
2,1,1,10,2.899,2.8335,0.16,1
2,2,2,87,1.476,2.6165,0.16,2
2,2,2,96,2.444,1.8492,0.34224,2
2,2,2,56,1.676,1.833,0.11,1
2,1,2,9,2.335,1.9824,0.12505,2
2,2,2,69,4.145,2.1994,0.35433,2
2,2,1,73,1.87,2.4833,0.11,1
2,1,1,26,4.797,5.1515,0.16,1
2,2,2,0,7.87,3.7006,0.16,2
2,2,2,17,2.483,2.4326,0.11,2
2,2,2,100,1.421,2.3998,0.45882,2
2,2,2,100,1.166,1.8665,0.32213,2
2,1,1,3,2.954,2.3159,0.06,1
2,1,2,0,3.508,1.7321,0.01,1
2,1,1,69,2.85,2.2001,0.20697,2
2,2,1,0,3.157,2.2334,0.06,1
2,2,2,94,1.737,2.3,0.18002,2
2,2,2,10,3.271,3.0002,0.11,2
2,1,2,1,3.999,3.7,0.06,1
2,1,1,23,3.24,1.7159,0.11,1
2,1,1,75,1.534,2.0995,0.11,1
2,2,2,0,3.078,2.1661,0.06,1
2,1,1,72,2.429,2.0659,0.06,1
2,2,1,0,1.923,2.0158,0.01,1
2,2,2,0,5.377,5.084,0.06,1
2,1,1,2,3.972,5.251,0.06,1
2,2,2,2,4.514,2.633,0.01,1
2,1,1,0,3.092,2.3499,0.01,1
2,2,2,1,3.86,2.3,0.01,1
2,1,1,27,2.712,2.2325,0.16721,2
2,2,2,0,5.811,2.8329,0.01,1
2,2,1,0,4.054,1.8161,0.01,1
2,1,1,6,3.023,1.7331,0.092147,2
2,1,1,6,3.306,2.0996,0.06,2
2,2,2,1,3.236,2.8,0.05155,2
2,1,1,2,4.06,4.7845,0.15366,2
2,2,2,82,3.183,2.4333,0.20847,2
2,2,2,0,4.83,3.4166,0.01,1
2,2,2,0,2.815,1.9492,0.01,2
2,2,2,4,8.684,2.3329,0.28156,2
2,2,1,0,3.101,1.8665,0.01,1
2,2,1,3,3.409,2.9831,0.06,1
2,2,2,89,2.515,2.7168,0.37029,2
2,2,2,11,1.932,1.8498,0.11,1
2,1,2,0,4.981,3.3668,0.06,1
2,2,2,4,2.167,3.483,0.11,1
2,2,2,25,2.396,1.8332,0.11,2
2,1,1,2,5.26,5.1174,0.06,1
2,1,1,9,6.415,2.7496,0.13238,2
2,2,2,83,1.595,2.3001,0.24722,2
2,1,1,59,2.371,2.2834,0.087685,2
2,2,1,0,2.699,2.0667,0.01,1
2,2,1,40,2.234,2.583,0.06,2
2,2,1,5,2.728,2.4163,0.11,1
2,1,1,25,3.19,2.15,0.16,2
2,2,1,2,9.221,3.5164,0.16,2
2,2,2,89,2.289,2.216,0.21,2
2,2,1,1,5.029,3.7667,0.21,1
2,2,2,57,4.181,2.3334,0.26,1
2,1,1,94,1.299,2.6994,0.26,2
2,2,2,91,2.082,2.149,0.39064,2
2,1,1,89,3.266,1.7664,0.21,1
2,1,1,13,3.097,1.933,0.16,2
2,2,2,85,1.278,2.9003,0.38119,2
2,1,1,24,1.908,2.0826,0.19254,2
2,2,1,3,3.298,1.95,0.34521,2
3,2,2,93,3.722,3.4127,0.21,1
3,1,1,95,6.912,2.3966,0.21,2
3,1,1,89,3.346,2.6473,0.16,1
3,1,2,90,6.733,1.9983,0.18419,2
3,2,2,89,4.283,3.5328,0.29801,2
3,2,2,86,3.557,2.733,0.21,1
3,2,2,84,3.646,1.7158,0.16,1
3,1,2,83,1.983,1.9159,0.16,1
3,1,2,84,4.416,1.916,0.21,2
3,1,1,85,4.725,1.4158,0.26,1
3,2,2,99,4.701,1.6657,0.26,2
3,2,NaN,NaN,NaN,NaN,0.21,1
3,2,2,80,5.5,1.9328,0.21,1
3,2,2,77,3.509,1.8497,0.27449,2
3,1,1,72,9.31,2.5325,0.16,1
3,1,2,76,4.556,1.7493,0.16,1
3,1,1,79,2.681,2.5826,0.39599,2
3,2,2,72,12.87,2.4494,0.21,1
3,1,1,89,2.506,2.0331,0.41464,2
3,1,1,74,5.064,1.7662,0.19468,2
3,1,1,77,5.413,2.1663,0.11,1
3,1,2,80,3.499,3.4165,0.24686,2
3,2,2,73,3.374,1.8991,0.56682,2
3,2,2,83,3.597,2.8827,0.16,1
3,2,2,94,3.142,2.4992,0.11,1
3,1,2,87,1.587,3.2503,0.11,1
3,2,2,97,5.167,1.382,0.16,1
3,2,2,84,1.564,2.0492,0.16,1
3,2,2,98,2.917,3.1667,0.33583,2
3,1,1,94,1.889,2.5827,0.11,2
3,2,2,91,2.652,1.8823,0.20403,2
3,1,1,79,4.005,2.0496,0.11103,2
3,2,2,78,4.022,1.9831,0.089011,2
3,1,2,75,10.348,1.2823,0.25315,2
3,2,NaN,NaN,NaN,NaN,2.0482,2
3,1,1,84,2.062,3.1663,0.38127,2
3,1,1,87,1.855,2.0159,0.06,1
3,2,2,78,1.2,2.0659,0.18676,2
3,1,2,78,8.074,1.9492,0.25794,2
3,2,2,73,1.341,1.4657,0.11785,2
3,2,1,94,4.567,1.1321,0.06,1
3,2,1,75,2.206,3.1662,0.11,1
3,2,1,87,6.548,1.299,0.16,2
3,1,1,76,1.515,1.7664,0.3356,2
3,2,1,69,6.007,2.0156,0.21,2
3,1,2,78,5.314,1.8159,0.26,2
3,2,2,98,4.377,1.4986,0.31,1
3,2,NaN,NaN,NaN,NaN,0.56927,2
3,2,NaN,NaN,NaN,NaN,0.31,1
3,2,2,75,5.981,1.3661,0.31,2
3,2,2,85,3.903,1.7831,0.26,1
3,2,2,88,6.326,2.166,0.26,1
3,1,2,86,5.513,1.716,0.21,1
3,2,2,78,8.731,1.5655,0.26,1
3,1,1,86,2.405,2.2161,0.26,2
3,1,1,41,4.468,1.1321,0.21,1
3,2,2,70,2.056,1.2495,0.21,2
3,2,2,66,1.397,2.7169,0.16,1
3,1,1,71,1.21,2.9334,0.16,2
3,2,1,16,5.043,4.3169,0.11,2
3,1,2,100,4.607,1.266,0.16,2
3,1,1,71,2.53,2.2995,0.21,2
3,1,2,97,4.145,2.3658,0.21,2
3,2,2,88,2.923,1.4158,0.26,2
3,2,2,96,3.501,1.1491,0.26,1
3,2,2,73,2.166,3.1662,0.21,1
3,1,1,7,3.774,3.0334,0.21,1
3,1,2,84,4.357,2.0656,0.16,2
3,2,2,99,1.406,1.4496,0.21,2
3,2,2,82,1.728,1.7493,0.21,2
3,1,2,75,4.813,2.3328,0.16,1
3,2,2,74,2.599,3.3499,0.21,1
3,1,2,89,5.307,1.0992,0.21,1
3,2,2,99,2.914,1.7163,0.26,2
3,1,1,94,2.184,2.2494,0.26,1
3,2,2,85,1.585,1.6828,0.26809,2
3,2,2,89,1.574,1.5996,0.21,1
3,2,2,97,1.357,1.4323,0.16,1
3,1,2,33,2.618,2.5493,0.16,1
3,2,2,80,1.132,1.3152,0.21,1
3,1,1,82,1.936,1.7825,0.21,1
3,2,2,74,2.55,2.9001,0.3439,2
3,1,2,95,3.27,1.0652,0.16,1
3,2,2,86,1.229,1.382,0.34161,2
3,2,2,82,4.102,1.6659,0.21,2
3,2,2,84,1.982,1.0991,0.23141,2
3,1,2,89,1.571,0.98248,0.16,2
3,2,2,84,4.812,3.1497,0.21,1
3,1,1,84,4.36,1.7491,0.21,1
3,2,2,73,1.505,1.8158,0.16,2
3,1,2,94,2.114,2.6001,0.16,1
3,1,1,81,1.874,1.4154,0.42566,2
3,1,1,83,13.782,2.4332,0.21,1
3,2,2,95,1.284,1.132,0.16,2
3,1,1,94,1.33,1.7663,0.16,1
3,2,2,98,1.016,1.9493,0.23357,2
3,2,2,94,1.006,1.7993,0.24328,2
3,1,2,97,5.1,1.1154,0.06,1
3,2,2,89,1.031,3.85,0.16955,2
3,1,1,81,3.285,2.3831,0.11,1
3,1,2,67,4.083,1.3325,0.06,1
3,2,NaN,NaN,NaN,NaN,1.055,2
3,1,2,100,3.481,1.7164,0.11,2
3,2,1,86,1.292,1.8491,0.16,1
3,2,2,100,1.376,2.1163,0.32759,2
3,2,2,85,3.704,1.0154,0.21,1
3,1,1,100,1.776,1.5495,1.0276,2
3,2,2,93,4.267,1.3829,0.16,1
3,1,1,100,1.206,1.8321,0.11,1
3,2,2,100,3.593,1.3162,0.11,1
3,2,2,97,3.257,1.6325,0.06,1
3,1,1,99,3.04,0.91523,0.06,1
3,2,2,100,2.167,2.2165,0.22162,2
3,2,2,100,1.149,1.4161,0.28138,2
3,1,NaN,NaN,NaN,NaN,0.16434,2
3,1,1,13,13.296,2.4833,0.01,1
3,1,2,0,3.505,5.1012,0.01,1
3,2,2,79,3.124,1.5827,0.06,1
3,1,NaN,NaN,NaN,NaN,0.15823,2
3,2,2,84,1.896,1.8321,0.06,1
3,2,2,64,2.166,1.9494,0.16123,2
3,2,2,76,2.746,1.3967,0.01,1
3,1,2,83,5.485,1.5466,0.092199,2
3,1,1,70,2.328,1.4482,0.31443,2
3,2,1,70,2.461,1.398,0.06,1
3,1,2,79,7.084,0.86508,0.11,1
3,1,2,97,1.684,1.1637,0.16,1
3,1,NaN,NaN,NaN,NaN,0.21,2
3,1,1,99,8.865,1.1652,0.21,1
3,2,NaN,NaN,NaN,NaN,0.21,2
3,2,NaN,NaN,NaN,NaN,0.27841,2
3,2,2,91,2.776,1.3991,0.21,1
3,2,2,79,2.727,1.5655,0.244,2
3,2,2,72,6.558,1.4157,0.16,1
3,1,2,70,1.756,1.6653,0.11,1
3,1,1,69,1.791,1.5819,0.38815,2
3,1,2,79,3.488,1.2156,0.16,1
3,1,1,85,1.131,2.383,0.37256,2
3,2,2,80,2.619,1.3486,0.21,1
3,2,NaN,NaN,NaN,NaN,0.31924,2
3,1,1,63,3.788,1.6493,0.16,2
3,1,1,76,1.296,1.5328,0.16,2
3,2,1,74,1.863,2.5495,0.11,1
3,2,2,76,2.883,1.6658,0.16,1
3,2,2,93,2.384,1.8826,0.27842,2
3,1,2,100,1.148,2.1324,0.11,1
3,2,2,100,1.33,1.1988,0.30639,2
3,2,2,88,2.387,1.7156,0.16,1
3,2,2,89,1.119,1.516,0.14777,2
3,2,2,94,1.23,1.3493,0.11,1
3,1,2,7,1.296,1.9996,0.06,2
3,2,2,86,1.002,1.0327,0.11,1
3,2,2,97,0.912,1.0991,0.2018,2
3,2,2,89,3.275,1.3321,0.19584,2
3,2,2,85,4.24,1.2989,0.06,1
3,1,2,83,3.839,2.0324,0.01,1
3,2,2,88,2.331,1.5321,0.06,1
3,2,2,84,1.372,2.2826,0.25175,2
3,1,2,76,4.119,1.549,0.017046,2
3,2,2,93,2.462,1.5659,0.06,1
3,2,2,89,1.166,1.382,0.21829,2
3,1,1,88,2.263,2.0326,0.10849,2
3,1,2,81,2.94,1.4992,0.01,1
3,2,NaN,NaN,NaN,NaN,1.5558,2
3,1,2,88,2.108,1.5487,0.06,1
3,1,2,87,4.21,1.2988,0.11,2
3,2,2,100,1.063,1.4658,0.34417,2
3,2,2,100,2.307,1.382,0.16,2
3,2,1,0,1.509,3.9335,0.18047,2
3,2,2,100,2.686,1.5656,0.16,1
3,2,2,100,1.095,1.4987,0.16,1
3,2,2,100,2.959,1.2325,0.11,1
3,2,2,0,5.697,1.766,0.11,1
3,2,2,65,1.677,1.4487,0.06,1
3,1,1,83,6.081,1.9166,0.06,1
3,2,2,82,3.121,1.1985,0.01,1
3,1,2,0,3.678,2.6662,0.01,1
3,2,2,100,2.472,1.7497,0.29255,2
3,1,2,84,3.926,1.2652,0.06,1
3,2,2,100,1.95,1.282,0.21309,2
3,1,1,100,2.288,1.949,0.11,2
3,1,NaN,NaN,NaN,NaN,0.06,2
3,2,2,100,2.325,1.1654,0.06,1
3,2,2,100,2.511,1.1993,0.19077,2
3,2,2,100,2.384,1.4154,0.01,1
3,2,2,98,1.952,1.232,0.061868,2
3,1,2,80,3.733,0.96568,0.01,1
3,2,2,97,1.823,2.6995,0.33971,2
3,2,2,80,1.948,1.5321,0.06,2
3,1,NaN,NaN,NaN,NaN,0.18379,2
3,2,2,100,2.134,1.7658,0.18141,2
3,1,2,100,3.01,1.6821,0.01,1
3,1,1,100,2.008,1.2491,0.06,2
3,2,NaN,NaN,NaN,NaN,0.06,1
3,2,2,100,1.963,1.7662,0.097091,2
3,1,2,100,2.328,1.2326,0.01,1
3,1,2,100,1.999,1.5154,0.06,1
3,1,2,91,2.068,2.0322,0.11,2
3,2,2,93,1.351,0.94916,0.16,2
3,1,2,98,1.15,1.7489,0.16,1
3,1,2,84,2.704,1.1994,0.21,1
3,2,2,100,1.343,2.9499,0.26,1
3,1,1,100,1.542,1.6495,0.26,2
3,1,2,100,2.622,1.2655,0.21,1
3,2,2,100,1.364,1.216,0.26,2
3,1,NaN,NaN,NaN,NaN,0.26,2
3,2,1,0,2.881,2.9502,0.26,2
3,1,1,100,1.618,1.399,0.31,1
3,2,2,100,5.31,1.7822,0.23805,1
3,2,2,100,1.354,1.4995,0.26,2
3,2,2,100,2.508,1.4495,0.26,1
3,2,2,100,1.448,1.2488,0.21,2
3,2,NaN,NaN,NaN,NaN,0.21,2
3,1,NaN,NaN,NaN,NaN,0.21,2
3,1,2,100,2.698,3.1495,0.21,1
3,2,2,100,1.199,1.9497,0.26,2
3,2,2,91,2.693,1.8992,0.26,2
3,1,1,89,5.415,1.2154,0.21,1
3,1,NaN,NaN,NaN,NaN,0.21,2
3,2,2,100,1.311,1.2655,0.21,1
3,2,2,100,1.671,1.3659,0.23906,2
3,1,2,98,3.288,1.5331,0.16,1
3,1,1,87,6.334,1.7326,0.21,1
3,2,2,79,6.116,3.1165,0.21,2
3,2,2,95,1.25,1.2154,0.16,1
3,1,1,84,2.095,2.3332,0.16,1
3,2,2,92,3.451,1.3824,0.27581,2
