Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy,Training
2,L,L,2,0.534,2.682,Congr,1,training2
2,L,L,3,0.46,1.431,Congr,1,training2
2,R,R,2,0.531,1.718,Incongr,1,training2
2,R,R,1,0.449,3.965,Incongr,1,training2
2,R,R,2,0.34,2.092,Congr,1,training2
2,R,R,3,0.454,2.06,Incongr,1,training2
2,L,L,3,0.378,2.328,Congr,1,training2
2,L,L,1,0.499,2.37,Incongr,1,training2
2,R,R,1,0.417,1.76,Incongr,1,training2
2,L,L,4,0.373,2.88,Incongr,1,training2
2,R,R,4,0.294,2.34,Congr,1,training2
2,L,L,4,0.343,1.978,Congr,1,training2
2,R,R,3,0.303,4.984,Congr,1,main
2,R,R,4,0.418,1.671,Incongr,1,main
2,R,R,4,0.455,0.745,Incongr,1,main
2,L,L,4,0.377,1.743,Incongr,1,main
2,L,L,4,0.414,0.778,Congr,1,main
2,L,L,4,0.457,1.206,Incongr,1,main
2,R,R,2,0.371,1.475,Congr,1,main
2,L,L,4,0.37,2.487,Congr,1,main
2,L,L,4,0.37,1.207,Congr,1,main
2,L,L,4,0.373,0.782,Congr,1,main
2,R,R,1,0.391,0.926,Congr,1,main
2,R,R,1,0.412,0.923,Congr,1,main
2,L,L,2,0.413,2.406,Incongr,1,main
2,L,L,1,0.448,1.587,Congr,1,main
2,R,L,1,0.303,4.088,Incongr,0,main
2,L,L,1,0.488,1.553,Incongr,1,main
2,R,R,3,0.451,1.511,Congr,1,main
2,L,L,4,0.449,1.081,Incongr,1,main
2,L,L,4,0.45,1.628,Incongr,1,main
2,R,R,4,0.456,1.713,Congr,1,main
2,R,R,4,0.449,2.134,Incongr,1,main
2,L,L,4,0.408,1.244,Incongr,1,main
2,R,R,4,0.413,2.522,Congr,1,main
2,L,L,4,0.411,0.923,Incongr,1,main
2,L,L,1,1.236,1.197,Congr,1,main
2,L,L,1,0.573,2.101,Congr,1,main
2,R,R,4,0.378,1.432,Congr,1,main
2,R,R,4,0.459,1.313,Congr,1,main
2,R,R,1,0.533,1.902,Incongr,1,main
2,R,R,4,0.451,1.318,Incongr,1,main
2,L,L,3,0.454,1.048,Incongr,1,main
2,R,R,1,0.419,1.048,Incongr,1,main
2,R,R,1,0.377,0.963,Congr,1,main
2,R,R,1,0.643,1.593,Congr,1,main
2,R,R,1,0.447,1.742,Congr,1,main
2,R,R,1,0.61,3.154,Incongr,1,main
2,L,L,1,0.491,1.751,Incongr,1,main
2,L,L,4,0.346,1.591,Congr,1,main
2,L,NA,4,NA,4.846,Congr,0,main
2,L,L,4,0.397,1.945,Congr,1,main
2,R,R,4,0.373,0.945,Congr,1,main
2,R,R,1,0.471,0.886,Incongr,1,main
2,L,L,1,0.417,1.045,Congr,1,main
2,L,L,4,0.371,1.164,Congr,1,main
2,L,L,1,0.332,1.002,Congr,1,main
2,L,L,1,0.219,1.554,Congr,1,main
2,L,L,4,0.416,0.889,Incongr,1,main
2,R,R,3,0.34,1.157,Congr,1,main
2,R,R,4,0.456,1.168,Incongr,1,main
2,R,R,1,0.449,0.926,Incongr,1,main
2,R,R,4,0.342,0.807,Congr,1,main
2,R,R,4,0.457,1.83,Incongr,1,main
2,L,L,1,0.38,1.317,Congr,1,main
2,R,R,3,0.887,3.306,Incongr,1,main
2,L,L,1,0.415,1.785,Incongr,1,main
2,L,L,1,0.578,1.977,Incongr,1,main
2,L,L,4,0.457,2.024,Incongr,1,main
2,R,R,1,0.419,1.243,Incongr,1,main
2,R,R,1,0.419,0.852,Incongr,1,main
2,L,L,1,0.373,0.815,Incongr,1,main
2,R,R,3,0.365,2.599,Congr,1,main
2,R,R,1,0.413,2.522,Incongr,1,main
2,L,L,3,0.186,1.829,Congr,1,main
2,R,R,3,0.357,2.565,Congr,1,main
2,L,L,1,0.215,2.018,Congr,1,main
2,R,R,2,0.339,1.752,Congr,1,main
2,R,L,1,0.261,3.615,Incongr,0,main
2,L,L,1,0.379,2.173,Congr,1,main
2,L,L,3,0.411,1.985,Congr,1,main
2,L,L,2,0.419,1.944,Incongr,1,main
2,R,R,1,0.451,1.162,Incongr,1,main
2,L,L,4,0.42,1.789,Congr,1,main
2,L,L,2,0.378,2.25,Congr,1,main
2,L,L,4,0.376,1.633,Congr,1,main
2,L,L,4,0.409,1.128,Congr,1,main
2,R,R,3,0.257,3.69,Congr,1,main
2,L,L,4,0.376,1.43,Congr,1,main
2,R,R,4,0.419,1.476,Incongr,1,main
2,R,R,4,0.378,0.809,Congr,1,main
2,R,R,4,0.372,0.931,Congr,1,main
2,L,R,1,0.337,3.152,Incongr,0,main
2,R,R,4,0.411,1.001,Incongr,1,main
2,R,R,4,0.448,0.886,Congr,1,main
2,R,R,4,0.488,0.93,Congr,1,main
2,L,L,3,0.375,1.312,Incongr,1,main
2,L,L,2,0.375,1.797,Incongr,1,main
2,L,R,3,0.3,1.827,Incongr,0,main
2,L,L,1,0.535,1.166,Incongr,1,main
2,L,L,1,1.007,0.892,Incongr,1,main
2,R,R,1,0.409,1.713,Congr,1,main
2,R,R,1,0.457,1.128,Incongr,1,main
2,L,L,2,0.589,4.627,Incongr,1,main
2,R,R,1,0.354,1.431,Congr,1,main
2,R,R,1,0.497,1.044,Incongr,1,main
2,L,L,1,0.49,0.776,Incongr,1,main
2,R,R,1,0.489,3.463,Congr,1,main
2,L,L,1,0.45,1.004,Incongr,1,main
2,R,R,1,0.454,1.127,Congr,1,main
2,R,R,1,0.571,0.853,Incongr,1,main
2,R,R,4,0.459,0.963,Congr,1,main
2,L,L,1,0.394,0.93,Incongr,1,main
2,L,L,1,0.381,0.811,Congr,1,main
2,R,R,1,0.414,0.849,Incongr,1,main
2,R,R,4,0.457,1.011,Incongr,1,main
2,L,L,2,0.415,1.044,Incongr,1,main
2,L,L,2,0.459,0.728,Incongr,1,main
2,L,L,3,0.411,1.624,Congr,1,main
2,L,L,4,0.408,0.815,Incongr,1,main
2,R,R,2,0.49,0.853,Incongr,1,main
2,L,L,4,0.222,1.897,Congr,1,main
2,R,R,1,0.491,0.816,Incongr,1,main
2,L,L,4,0.416,1.785,Congr,1,main
2,R,R,3,0.374,1.634,Congr,1,main
2,R,L,1,0.218,4.36,Incongr,0,main
2,R,R,1,0.455,0.815,Incongr,1,main
2,L,L,1,0.45,1.083,Congr,1,main
2,R,R,2,0.428,1.124,Congr,1,main
2,R,R,1,0.458,0.768,Incongr,1,main
2,L,L,4,0.38,1.473,Congr,1,main
2,L,R,1,0.334,2.37,Incongr,0,main
2,R,R,3,0.5,1.008,Incongr,1,main
2,L,L,2,0.491,7.596,Congr,1,main
2,R,R,2,0.341,1.82,Congr,1,main
2,L,L,2,0.377,2.054,Congr,1,main
2,R,R,3,0.333,4.357,Congr,1,main
2,R,R,3,0.334,1.942,Congr,1,main
2,L,L,3,0.492,3.154,Incongr,1,main
2,R,R,3,0.261,0.862,Congr,1,main
2,L,L,4,0.379,0.771,Congr,1,main
2,R,R,4,0.487,0.772,Incongr,1,main
2,L,L,4,0.374,1.051,Incongr,1,main
2,L,L,4,0.38,0.616,Congr,1,main
2,R,R,4,0.299,0.734,Congr,1,main
2,R,R,4,0.413,0.768,Congr,1,main
2,R,R,4,0.492,0.7,Incongr,1,main
2,L,L,4,0.453,0.656,Congr,1,main
2,L,L,4,0.412,0.691,Congr,1,main
2,R,R,4,0.302,0.697,Congr,1,main
2,R,R,4,0.468,0.777,Congr,1,main
2,L,L,4,0.373,0.854,Congr,1,main
2,L,L,4,0.487,0.617,Incongr,1,main
2,R,R,4,0.489,0.735,Incongr,1,main
2,R,R,2,0.452,0.773,Incongr,1,main
2,L,L,1,0.409,2.336,Congr,1,main
2,R,R,3,0.458,0.729,Incongr,1,main
2,R,R,1,0.547,1.67,Incongr,1,main
2,L,L,3,0.413,0.885,Congr,1,main
2,L,L,3,0.415,2.843,Congr,1,main
2,R,R,3,0.342,0.964,Congr,1,main
2,L,R,3,0.259,3.223,Incongr,0,main
2,L,L,1,0.408,1.595,Incongr,1,main
2,R,R,3,0.452,0.89,Incongr,1,main
2,R,R,4,0.452,1.201,Congr,1,main
2,L,L,4,0.453,1.592,Incongr,1,main
2,R,R,4,0.411,0.737,Incongr,1,main
2,R,R,4,0.376,0.651,Incongr,1,main
2,L,R,4,0.332,2.368,Incongr,0,main
2,R,R,2,0.489,1.008,Congr,1,main
2,L,L,3,0.408,1.206,Incongr,1,main
2,R,R,2,0.486,2.604,Incongr,1,main
2,L,L,2,0.416,1.356,Incongr,1,main
2,R,L,2,0.302,2.497,Incongr,0,main
2,L,L,3,0.259,0.964,Congr,1,main
2,R,R,2,0.499,0.851,Incongr,1,main
2,R,R,2,0.332,3.785,Congr,1,main
2,L,R,3,0.376,1.274,Incongr,0,main
2,R,R,1,0.414,1.239,Congr,1,main
2,L,L,2,0.419,2.646,Incongr,1,main
2,R,R,4,0.375,3.573,Congr,1,main
2,L,L,4,0.53,0.97,Incongr,1,main
2,L,L,4,0.457,0.55,Incongr,1,main
2,L,L,4,0.369,2.645,Congr,1,main
2,L,L,1,0.452,1.28,Incongr,1,main
2,L,L,4,0.409,0.825,Incongr,1,main
2,R,L,3,0.331,1.277,Incongr,0,main
2,R,L,4,0.298,4.085,Incongr,0,main
2,L,L,4,0.491,4.011,Congr,1,main
2,L,L,1,0.379,2.876,Congr,1,main
2,R,R,2,0.374,0.972,Congr,1,main
2,L,L,3,0.215,1.201,Congr,1,main
2,L,L,3,0.413,0.815,Congr,1,main
2,L,L,3,0.496,2.29,Incongr,1,main
2,L,L,2,0.412,1.315,Incongr,1,main
2,R,R,3,0.451,1.746,Congr,1,main
2,R,R,3,0.376,0.768,Congr,1,main
2,L,L,2,0.45,1.16,Incongr,1,main
2,L,L,2,0.453,1.32,Incongr,1,main
2,L,L,3,0.457,0.933,Congr,1,main
2,R,R,3,0.451,0.85,Incongr,1,main
2,L,L,3,0.372,1.049,Congr,1,main
2,R,R,3,0.489,0.736,Incongr,1,main
2,R,R,3,0.457,0.979,Incongr,1,main
2,R,R,2,0.49,0.698,Incongr,1,main
2,L,L,4,0.452,1.513,Congr,1,main
2,R,R,4,0.453,1.866,Incongr,1,main
2,L,L,1,0.409,0.699,Congr,1,main
2,R,R,4,0.413,1.12,Incongr,1,main
2,L,L,3,0.411,0.768,Incongr,1,main
2,R,R,4,0.41,1.362,Incongr,1,main
2,R,R,4,0.373,1.128,Congr,1,main
2,L,L,1,0.414,1.005,Incongr,1,main
2,L,L,1,0.451,3.458,Incongr,1,main
2,L,L,1,0.454,0.931,Congr,1,main
2,L,L,1,0.453,2.491,Congr,1,main
2,L,L,4,0.452,0.623,Incongr,1,main
2,L,L,1,0.418,0.852,Incongr,1,main
2,R,R,1,0.53,0.652,Incongr,1,main
2,R,R,4,0.342,0.924,Congr,1,main
2,R,R,4,0.463,0.655,Incongr,1,main
2,R,R,1,0.371,0.775,Congr,1,main
2,R,R,4,0.452,0.813,Congr,1,main
2,L,L,1,0.458,0.69,Incongr,1,main
2,L,L,1,0.45,0.654,Congr,1,main
2,R,R,2,0.455,1.647,Incongr,1,main
2,R,R,4,0.372,1.087,Congr,1,main
2,L,L,4,0.565,1.002,Incongr,1,main
2,R,R,2,0.409,1.245,Congr,1,main
2,R,R,4,0.492,1.128,Congr,1,main
2,L,L,2,0.448,1.94,Incongr,1,main
2,R,R,4,0.375,0.738,Congr,1,main
2,L,L,1,0.458,1.118,Congr,1,main
2,L,R,4,0.353,2.483,Incongr,0,main
2,R,R,4,0.488,0.696,Incongr,1,main
2,L,L,4,0.414,0.692,Congr,1,main
2,L,L,4,0.448,1.237,Congr,1,main
2,R,R,1,0.452,0.773,Incongr,1,main
2,L,L,4,0.381,1.63,Congr,1,main
2,R,R,1,0.534,0.734,Incongr,1,main
2,L,L,1,0.458,0.923,Incongr,1,main
2,R,R,4,0.418,0.735,Congr,1,main
2,R,R,4,0.337,0.62,Congr,1,main
2,L,L,1,0.449,0.458,Congr,1,main
2,R,R,4,0.377,1.119,Congr,1,main
2,R,R,4,0.409,0.504,Congr,1,main
2,L,L,1,0.412,1.354,Congr,1,main
2,L,L,1,0.418,0.658,Congr,1,main
2,R,R,4,0.456,0.465,Incongr,1,main
2,R,R,1,0.451,1.083,Congr,1,main
2,L,L,1,0.49,0.581,Incongr,1,main
2,R,R,1,0.405,0.734,Incongr,1,main
2,R,R,1,0.418,0.658,Congr,1,main
2,L,L,1,0.575,0.543,Incongr,1,main
2,R,R,4,0.418,0.619,Congr,1,main
2,L,L,2,0.457,1.829,Congr,1,main
2,L,L,1,0.527,0.817,Congr,1,main
2,L,L,1,0.415,0.732,Congr,1,main
2,R,R,1,0.573,0.737,Incongr,1,main
2,R,R,1,0.571,0.97,Congr,1,main
2,L,L,2,0.377,1.042,Congr,1,main
2,R,R,1,0.448,0.574,Incongr,1,main
2,R,L,1,0.331,2.097,Incongr,0,main
2,L,L,3,0.415,0.81,Congr,1,main
2,L,L,1,0.533,0.616,Incongr,1,main
2,R,R,1,0.448,0.574,Incongr,1,main
2,L,L,1,0.375,0.543,Incongr,1,main
2,L,L,4,0.38,0.967,Congr,1,main
2,L,L,4,0.493,0.573,Incongr,1,main
2,L,L,4,0.532,0.615,Incongr,1,main
2,R,R,1,0.396,0.581,Congr,1,main
2,R,R,3,0.529,0.69,Incongr,1,main
2,L,L,1,0.451,0.501,Congr,1,main
2,R,R,4,0.92,1.044,Incongr,1,main
2,R,R,4,0.415,0.615,Congr,1,main
2,R,R,4,0.42,0.465,Congr,1,main
2,L,L,2,0.765,0.496,Congr,1,main
2,L,L,1,0.574,1.206,Incongr,1,main
2,R,R,3,0.39,0.771,Congr,1,main
2,R,R,1,0.534,0.734,Incongr,1,main
2,L,L,1,0.494,0.612,Incongr,1,main
2,L,L,2,0.647,0.691,Incongr,1,main
2,R,R,1,0.566,0.614,Incongr,1,main
2,R,R,4,0.45,0.584,Congr,1,main
2,L,L,4,0.418,0.619,Congr,1,main
2,L,L,4,0.416,0.468,Congr,1,main
2,R,R,1,0.491,0.66,Incongr,1,main
2,R,R,4,0.378,0.731,Congr,1,main
2,L,L,1,0.527,0.504,Incongr,1,main
2,R,R,4,0.419,0.541,Congr,1,main
2,R,R,4,0.61,0.542,Incongr,1,main
2,L,L,2,0.374,0.7,Incongr,1,main
2,L,R,3,0.331,1.004,Incongr,0,main
2,L,L,4,0.416,1.045,Congr,1,main
2,R,R,4,0.686,1.2,Incongr,1,main
2,R,R,3,0.614,1.667,Incongr,1,main
2,R,R,3,0.455,0.581,Congr,1,main
2,R,R,3,0.55,0.855,Incongr,1,main
2,L,L,2,0.568,0.538,Incongr,1,main
2,R,R,4,0.612,0.573,Congr,1,main
2,L,L,4,0.449,0.692,Incongr,1,main
2,L,L,4,0.386,0.543,Congr,1,main
2,L,L,3,0.411,0.651,Congr,1,main
2,L,L,3,0.419,0.744,Congr,1,main
2,L,L,2,0.416,1.007,Incongr,1,main
2,R,R,2,0.492,1.012,Incongr,1,main
2,L,L,2,0.418,0.813,Incongr,1,main
2,R,R,3,0.378,0.614,Congr,1,main
2,L,L,2,0.354,0.731,Congr,1,main
2,R,R,3,0.44,1.357,Congr,1,main
2,R,R,3,0.419,1.322,Incongr,1,main
2,R,R,3,0.448,0.732,Congr,1,main
2,R,R,4,0.414,0.653,Incongr,1,main
2,L,L,4,0.487,1.201,Incongr,1,main
2,L,L,3,0.453,0.501,Congr,1,main
2,L,L,4,0.334,0.656,Congr,1,main
2,L,L,4,0.376,0.69,Incongr,1,main
2,L,L,4,0.569,0.538,Incongr,1,main
2,R,R,1,0.409,0.739,Congr,1,main
2,L,L,2,0.417,0.696,Incongr,1,main
2,R,R,2,0.468,0.622,Congr,1,main
2,R,R,2,0.377,0.49,Congr,1,main
2,L,L,2,0.409,1.128,Incongr,1,main
2,R,R,3,0.418,0.58,Incongr,1,main
2,L,L,3,0.431,0.502,Incongr,1,main
2,L,R,2,0.176,1.235,Congr,0,main
2,R,R,3,0.448,0.581,Incongr,1,main
2,L,L,2,0.448,0.457,Congr,1,main
2,L,L,1,0.457,0.7,Incongr,1,main
2,R,R,1,0.379,0.498,Congr,1,main
2,L,L,2,0.221,0.504,Congr,1,main
2,L,R,2,0.293,0.69,Incongr,0,main
2,L,L,1,0.413,0.536,Incongr,1,main
2,R,R,3,0.569,0.539,Congr,1,main
2,L,L,2,0.378,0.458,Incongr,1,main
2,R,R,2,0.45,0.42,Incongr,1,main
2,R,R,2,0.37,0.461,Congr,1,main
2,R,R,4,0.38,0.694,Congr,1,main
2,L,L,2,0.373,0.621,Incongr,1,main
2,R,R,4,0.413,0.535,Congr,1,main
2,L,L,3,0.371,0.541,Congr,1,main
2,R,L,3,0.302,0.893,Incongr,0,main
2,L,R,4,0.293,0.817,Congr,0,main
2,L,L,3,0.451,2.214,Incongr,1,main
2,R,R,4,0.452,0.617,Incongr,1,main
2,R,R,4,0.42,0.62,Incongr,1,main
2,R,R,2,0.498,0.46,Incongr,1,main
2,L,L,2,0.457,0.509,Incongr,1,main
2,L,L,3,0.458,0.495,Congr,1,main
2,L,L,3,0.467,0.543,Congr,1,main
2,R,R,4,0.497,0.615,Incongr,1,main
2,L,L,3,0.419,0.348,Congr,1,main
2,R,R,4,0.489,0.541,Incongr,1,main
2,R,R,3,0.435,0.534,Congr,1,main
2,R,R,2,0.437,0.535,Incongr,1,main
2,L,L,4,0.551,0.466,Incongr,1,main
2,R,R,4,0.42,0.426,Incongr,1,main
2,R,R,3,0.453,0.54,Incongr,1,main
2,R,R,3,0.527,0.582,Incongr,1,main
2,R,R,2,0.446,1.413,Congr,1,main
2,L,L,4,0.453,1.592,Congr,1,main
2,R,R,4,0.411,0.431,Congr,1,main
2,L,L,3,0.655,1.36,Congr,1,main
2,L,L,2,0.415,0.655,Congr,1,main
2,R,R,1,0.493,0.533,Incongr,1,main
2,R,R,3,0.498,0.733,Congr,1,main
2,L,L,3,0.413,0.536,Incongr,1,main
2,R,R,4,0.417,0.579,Congr,1,main
2,R,R,1,0.415,0.537,Congr,1,main
2,L,L,3,0.411,0.495,Congr,1,main
2,L,L,4,0.494,0.496,Congr,1,main
2,R,R,3,0.418,0.539,Congr,1,main
2,R,R,4,0.655,1.906,Congr,1,main
2,R,R,4,0.608,0.503,Incongr,1,main
2,L,L,1,0.512,0.58,Congr,1,main
2,L,L,4,0.456,1.011,Incongr,1,main
2,L,L,1,1.658,2.366,Incongr,1,main
2,L,L,2,0.379,2.564,Congr,1,main
2,R,R,1,0.848,1.277,Congr,1,main
2,L,L,2,0.41,1.597,Incongr,1,main
2,R,R,4,0.409,0.66,Congr,1,main
2,R,R,4,0.45,0.537,Incongr,1,main
2,R,R,4,0.193,0.552,Congr,1,main
2,L,L,2,0.615,0.887,Congr,1,main
2,R,R,4,0.374,0.465,Congr,1,main
2,L,L,1,0.448,0.769,Incongr,1,main
2,L,L,4,0.375,0.621,Congr,1,main
2,L,L,4,0.411,0.573,Congr,1,main
2,L,L,4,0.456,1.362,Incongr,1,main
2,L,L,2,0.574,0.661,Incongr,1,main
2,R,R,4,0.371,0.541,Congr,1,main
2,R,R,4,0.611,1.918,Incongr,1,main
2,R,R,2,0.342,0.574,Congr,1,main
2,L,L,2,0.374,0.583,Congr,1,main
2,L,L,3,0.372,0.542,Congr,1,main
2,R,R,3,0.456,0.51,Incongr,1,main
2,L,L,2,0.216,0.656,Congr,1,main
2,R,R,3,0.42,2.764,Incongr,1,main
2,L,L,3,0.373,0.543,Incongr,1,main
2,L,L,4,0.448,0.575,Incongr,1,main
2,R,R,3,0.466,0.464,Incongr,1,main
2,L,R,2,0.37,0.93,Incongr,0,main
2,L,L,1,0.416,0.499,Incongr,1,main
2,L,L,4,0.409,0.66,Congr,1,main
2,R,R,1,0.57,0.5,Congr,1,main
2,R,R,1,0.45,0.967,Congr,1,main
2,R,L,3,0.297,0.811,Incongr,0,main
2,L,L,1,0.415,0.81,Congr,1,main
2,R,R,3,0.415,0.543,Congr,1,main
2,R,R,3,0.376,0.495,Congr,1,main
2,L,L,2,0.491,0.465,Congr,1,main
2,L,L,4,0.449,0.496,Incongr,1,main
2,R,R,3,0.394,0.501,Incongr,1,main
2,L,L,1,0.335,0.462,Congr,1,main
2,R,R,4,0.496,0.497,Incongr,1,main
2,L,L,3,0.451,0.851,Incongr,1,main
2,L,L,2,0.417,0.772,Incongr,1,main
2,R,L,4,0.38,0.967,Incongr,0,main
2,R,R,1,0.492,0.611,Incongr,1,main
2,R,R,2,0.415,0.616,Congr,1,main
2,L,L,1,0.416,0.773,Incongr,1,main
2,R,R,4,0.57,0.384,Incongr,1,main
2,L,L,4,0.341,0.456,Congr,1,main
2,R,R,4,0.412,0.495,Incongr,1,main
2,L,L,2,0.458,0.378,Congr,1,main
2,L,L,2,0.452,0.421,Congr,1,main
2,R,R,1,0.487,0.384,Incongr,1,main
2,R,R,4,0.411,0.573,Congr,1,main
2,L,L,1,0.488,0.54,Incongr,1,main
2,R,R,4,0.37,0.657,Congr,1,main
2,R,L,3,0.299,0.773,Incongr,0,main
2,R,R,3,0.34,0.628,Congr,1,main
2,R,R,1,0.492,0.466,Incongr,1,main
2,L,L,1,0.41,0.352,Congr,1,main
2,R,R,4,0.415,0.498,Incongr,1,main
2,L,L,1,0.535,0.423,Incongr,1,main
2,R,R,4,0.411,0.534,Congr,1,main
2,L,L,3,0.449,0.653,Congr,1,main
2,L,L,3,0.532,0.459,Congr,1,main
2,R,R,1,0.456,0.583,Congr,1,main
2,L,R,3,0.332,0.771,Incongr,0,main
2,R,R,1,0.458,0.572,Congr,1,main
2,R,R,4,0.489,0.619,Congr,1,main
2,R,R,4,0.404,0.539,Incongr,1,main
2,L,L,2,0.526,0.503,Incongr,1,main
2,L,L,4,0.416,0.89,Congr,1,main
2,L,L,1,0.537,0.581,Incongr,1,main
2,L,L,1,0.454,0.424,Incongr,1,main
2,L,L,2,0.475,0.616,Incongr,1,main
2,L,L,3,0.491,0.542,Congr,1,main
2,L,L,4,0.457,0.622,Congr,1,main
2,L,L,1,0.332,0.576,Congr,1,main
2,L,L,4,0.417,0.657,Congr,1,main
2,R,R,2,0.487,0.617,Congr,1,main
2,R,R,4,0.449,0.459,Congr,1,main
2,L,L,1,0.455,0.581,Congr,1,main
2,R,R,2,0.455,0.43,Incongr,1,main
2,R,R,4,0.534,0.343,Incongr,1,main
2,R,L,3,0.376,0.689,Incongr,0,main
2,L,L,4,0.455,0.464,Incongr,1,main
2,L,R,2,0.382,0.657,Incongr,0,main
2,L,L,3,0.459,0.496,Incongr,1,main
2,L,L,2,0.495,0.419,Congr,1,main
2,R,R,4,0.729,0.846,Incongr,1,main
2,L,L,1,0.457,1.948,Congr,1,main
2,L,L,4,0.498,0.577,Incongr,1,main
2,L,L,3,0.452,0.422,Congr,1,main
2,R,R,1,0.472,0.964,Incongr,1,main
2,R,R,1,0.45,0.824,Incongr,1,main
2,R,R,1,0.494,0.417,Congr,1,main
2,L,L,4,0.412,0.457,Congr,1,main
2,R,R,1,0.648,0.382,Incongr,1,main
2,R,R,3,0.457,0.583,Congr,1,main
2,L,L,1,0.491,0.505,Incongr,1,main
2,R,R,1,0.419,0.502,Incongr,1,main
2,L,L,4,0.497,0.39,Incongr,1,main
2,R,R,3,0.417,0.695,Congr,1,main
2,L,L,1,0.421,0.389,Congr,1,main
2,L,L,2,0.647,0.579,Incongr,1,main
2,R,R,1,0.497,0.616,Incongr,1,main
2,R,R,1,0.469,0.505,Congr,1,main
2,R,R,4,0.417,0.618,Congr,1,main
2,L,L,3,0.652,1.515,Incongr,1,main
2,L,L,4,0.806,0.931,Incongr,1,main
2,R,R,1,0.42,0.933,Congr,1,main
2,R,R,1,0.491,0.504,Incongr,1,main
2,R,R,4,0.415,0.694,Congr,1,main
2,L,L,4,0.455,0.504,Congr,1,main
2,R,R,4,0.411,0.456,Congr,1,main
2,R,R,4,0.454,0.541,Congr,1,main
2,R,R,4,0.573,0.427,Incongr,1,main
2,R,R,2,0.536,0.515,Incongr,1,main
3,L,L,NA,0.53,NA,Incongr,1,training1
3,L,L,NA,0.533,NA,Incongr,1,training1
3,R,R,NA,0.645,NA,Congr,1,training1
3,L,L,NA,0.458,NA,Congr,1,training1
3,R,R,NA,0.652,NA,Incongr,1,training1
3,R,R,NA,0.531,NA,Incongr,1,training1
3,R,R,NA,0.488,NA,Congr,1,training1
3,L,L,NA,0.46,NA,Congr,1,training1
3,R,R,4,0.651,2.285,Incongr,1,training2
3,L,L,4,0.49,1.783,Congr,1,training2
3,R,R,4,0.534,1.236,Congr,1,training2
3,L,L,4,0.643,1.403,Congr,1,training2
3,L,L,4,0.39,1.234,Congr,1,training2
3,R,R,4,0.571,1.006,Congr,1,training2
3,L,L,4,0.57,1.005,Congr,1,training2
3,L,L,4,0.453,0.693,Incongr,1,training2
3,R,R,4,0.525,0.813,Incongr,1,training2
3,R,R,4,0.496,0.884,Congr,1,training2
3,L,L,4,0.487,1.042,Incongr,1,training2
3,R,R,4,0.485,0.807,Incongr,1,training2
3,L,L,4,0.913,0.695,Congr,1,training2
3,R,R,4,0.388,0.74,Congr,1,training2
3,L,L,4,0.562,0.764,Incongr,1,training2
3,L,L,4,0.763,0.57,Incongr,1,training2
3,R,R,4,0.527,0.619,Congr,1,training2
3,R,R,4,0.532,0.704,Incongr,1,training2
3,R,R,4,0.646,0.687,Congr,1,training2
3,L,L,4,0.61,0.958,Incongr,1,training2
3,L,L,4,0.452,0.654,Incongr,1,training2
3,R,R,4,0.416,0.925,Congr,1,training2
3,R,R,4,0.49,0.774,Incongr,1,training2
3,L,L,4,0.602,0.691,Incongr,1,training2
3,L,L,4,0.488,0.849,Congr,1,training2
3,L,L,4,0.574,1.164,Incongr,1,training2
3,R,R,4,0.526,1.086,Incongr,1,training2
3,L,L,4,1.465,0.501,Incongr,1,training2
3,L,L,4,0.602,0.42,Incongr,1,training2
3,L,L,4,0.413,0.923,Congr,1,training2
3,L,L,4,0.462,0.575,Congr,1,training2
3,R,R,4,0.446,0.57,Congr,1,training2
3,R,R,4,0.489,0.694,Incongr,1,training2
3,R,R,4,0.447,0.883,Congr,1,training2
3,R,R,4,0.726,0.618,Incongr,1,training2
3,R,R,4,0.496,0.457,Incongr,1,training2
3,R,R,4,0.377,0.493,Congr,1,training2
3,L,L,4,0.492,0.453,Congr,1,training2
3,R,R,4,0.453,0.811,Incongr,1,training2
3,L,L,4,0.486,0.536,Congr,1,training2
3,L,L,4,0.505,0.843,Congr,1,main
3,L,L,4,0.488,0.656,Incongr,1,main
3,L,L,4,0.453,0.812,Incongr,1,main
3,R,R,4,0.453,0.536,Incongr,1,main
3,L,L,4,0.605,0.693,Congr,1,main
3,R,R,4,0.804,0.654,Congr,1,main
3,L,L,4,0.483,0.696,Incongr,1,main
3,L,L,4,1.383,0.54,Incongr,1,main
3,R,R,4,0.415,1.171,Congr,1,main
3,R,R,4,0.72,0.651,Congr,1,main
3,R,R,4,0.648,0.883,Incongr,1,main
3,R,R,4,0.525,0.851,Congr,1,main
3,R,R,4,0.45,0.574,Congr,1,main
3,R,R,4,0.472,0.728,Congr,1,main
3,L,L,2,0.605,5.514,Incongr,1,main
3,R,R,4,0.523,2.21,Incongr,1,main
3,R,R,4,0.5,0.747,Incongr,1,main
3,L,L,1,0.601,2.213,Incongr,1,main
3,R,R,4,0.504,1.114,Congr,1,main
3,L,L,4,0.337,1.396,Congr,1,main
3,R,R,4,0.53,2.632,Incongr,1,main
3,R,R,4,0.528,0.694,Incongr,1,main
3,R,R,4,0.527,1.191,Congr,1,main
3,L,L,1,2.126,2.057,Congr,1,main
3,L,L,3,0.61,2.358,Incongr,1,main
3,L,L,1,0.445,2.601,Congr,1,main
3,L,L,1,0.724,1.782,Incongr,1,main
