Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SN,Day,Accuracy,Condition,Block
1,2,2,2,0.768487481,0.513296573,0.107588892,7,1,3,8
1,2,2,2,0.744905812,0.41162227,0.107588892,7,1,3,8
1,2,2,2,0.483710871,0.192746562,0.3,7,1,2,9
1,1,1,3,0.485133088,0.176642623,0.3,7,1,2,9
1,1,1,4,0.374723079,0.152510762,0.255697168,7,1,2,9
1,1,1,4,0.269420208,0.114575005,0.255697168,7,1,2,9
1,1,1,4,0.138976745,0.213996678,0.214491089,7,1,2,9
1,1,1,4,0.265979304,0.141069475,0.214491089,7,1,2,9
1,1,1,4,0.117258313,0.078306558,0.176624988,7,1,2,9
1,1,1,4,0.183609511,0.192119669,0.176624988,7,1,2,9
1,2,2,4,0.501617062,0.161757954,0.142359439,7,1,2,9
1,2,2,4,0.630460773,0.220833676,0.142359439,7,1,2,9
1,1,1,4,0.593059039,0.18435605,0.111962849,7,1,2,9
1,2,1,4,0.526236787,0.249153651,0.111962849,7,0,2,9
1,2,2,4,0.443479975,0.168128523,0.138234454,7,1,2,9
1,1,2,4,0.702105376,0.225432701,0.138234454,7,0,2,9
1,2,2,4,0.38925493,0.148885919,0.168115137,7,1,2,9
1,1,1,4,0.571985844,0.148100141,0.168115137,7,1,2,9
1,1,2,4,0.428232326,0.25041817,0.134748043,7,0,2,9
1,1,1,4,0.573140555,0.13457682,0.168115137,7,1,2,9
1,2,2,4,0.476421425,0.169850255,0.168115137,7,1,2,9
1,1,1,4,0.606306183,0.182053862,0.134748043,7,1,2,9
1,2,2,4,0.812565831,0.379497179,0.134748043,7,1,2,9
1,1,1,4,0.47301635,0.230099035,0.105313168,7,1,2,9
1,2,1,3,0.713774785,0.316487928,0.105313168,7,0,2,9
1,2,1,2,0.572092959,0.261105654,0.130567509,7,0,2,9
1,1,1,2,0.342762444,0.297935097,0.15582185,7,1,2,9
1,1,1,2,0.314578674,0.188789462,0.15582185,7,1,2,9
1,2,1,2,0.353860487,0.291784924,0.123822042,7,0,2,9
1,1,1,2,0.388973544,0.355795848,0.15582185,7,1,2,9
1,2,1,2,0.642816976,0.377343546,0.15582185,7,0,2,9
1,2,2,2,1.013944581,0.173006226,0.187821657,7,1,2,9
1,1,1,2,0.483156071,0.271083815,0.187821657,7,1,2,9
1,1,1,2,0.384984348,0.272749147,0.152427925,7,1,2,9
1,1,1,3,0.114458463,0.302392386,0.152427925,7,1,2,9
1,1,1,3,0.510429073,0.361103739,0.120821273,7,1,2,9
1,1,1,4,0.598869364,0.222790881,0.120821273,7,1,2,9
1,1,1,4,0.434534741,0.19318824,0.093264552,7,1,2,9
1,1,1,4,0.485236926,0.272971524,0.093264552,7,1,2,9
1,1,1,4,0.338746035,0.29414538,0.069984334,7,1,2,9
1,1,1,4,0.278725673,0.34720288,0.069984334,7,1,2,9
1,1,1,3,0.281196503,0.253378694,0.05111671,7,1,2,9
1,1,1,2,0.223426446,0.390534307,0.05111671,7,1,2,9
1,1,1,1,0.212736297,0.363206969,0.036627821,7,1,2,9
1,2,1,1,0.248261125,0.302871445,0.036627821,7,0,2,9
1,2,1,1,0.111070279,0.330314773,0.047029564,7,0,2,9
1,2,1,1,0.456876764,0.342201441,0.057431308,7,0,2,9
1,2,1,2,0.37335597,0.310784011,0.070842982,7,0,2,9
1,2,1,2,0.263187371,0.299388783,0.086897712,7,0,2,9
1,2,1,2,0.492837228,0.311795453,0.105945057,7,0,2,9
1,2,1,2,0.360349622,0.410871442,0.128104783,7,0,2,9
1,1,1,2,0.27859507,0.282386681,0.153457865,7,1,2,9
1,1,1,2,0.316440602,0.415019975,0.153457865,7,1,2,9
1,1,1,2,0.451081242,0.209097662,0.3,7,1,1,10
1,2,2,4,0.547832661,0.125867805,0.3,7,1,1,10
1,2,2,4,0.661695781,0.251490103,0.255697168,7,1,1,10
1,1,1,4,0.573247358,0.182094094,0.255697168,7,1,1,10
1,1,1,4,0.331161033,0.092873819,0.214491089,7,1,1,10
1,1,1,4,0.342683563,0.231172846,0.214491089,7,1,1,10
1,1,1,4,0.282415579,0.334951962,0.176624988,7,1,1,10
1,1,1,2,0.398986921,0.285319717,0.176624988,7,1,1,10
1,2,1,3,0.270882128,0.625541676,0.142359439,7,0,1,10
1,1,1,3,0.597679254,0.237426495,0.176624988,7,1,1,10
1,2,2,3,0.400113156,0.240956655,0.176624988,7,1,1,10
1,1,1,4,0.530642156,0.173317034,0.142359439,7,1,1,10
1,1,1,4,0.291820028,0.16485067,0.142359439,7,1,1,10
1,1,1,3,0.220514594,0.195756781,0.111962849,7,1,1,10
1,2,1,2,0.68056825,0.251595378,0.111962849,7,0,1,10
1,2,2,2,0.926065593,0.233972732,0.138234454,7,1,1,10
1,2,2,2,0.63706895,0.323503941,0.138234454,7,1,1,10
1,1,2,2,0.562710178,0.235187016,0.108353771,7,0,1,10
1,2,2,2,1.054826966,0.179905571,0.138234454,7,1,1,10
1,2,2,3,0.922056738,0.324999877,0.138234454,7,1,1,10
1,2,2,3,0.900200156,0.319713776,0.108353771,7,1,1,10
1,1,1,3,0.687901527,0.22760848,0.108353771,7,1,1,10
1,1,1,4,0.471630326,0.228374145,0.08262836,7,1,1,10
1,1,1,4,0.392115555,0.216177232,0.08262836,7,1,1,10
1,2,1,2,0.524091074,0.374249599,0.061253737,7,0,1,10
1,2,1,2,0.484962027,0.384736996,0.08262836,7,0,1,10
1,2,1,2,0.429717292,0.331583229,0.099578844,7,0,1,10
1,2,1,2,0.31645262,0.334675389,0.120953467,7,0,1,10
1,1,1,3,0.365493282,0.33399677,0.1452906,7,1,1,10
1,2,2,3,0.541141015,0.199530861,0.1452906,7,1,1,10
1,1,1,3,0.57146719,0.341811301,0.114534723,7,1,1,10
1,2,2,3,0.499745124,0.351543825,0.114534723,7,1,1,10
1,1,2,2,0.781493924,0.271967519,0.087882109,7,0,1,10
1,1,1,2,0.463227755,0.301567992,0.114534723,7,1,1,10
1,1,1,2,0.39705531,0.236615839,0.114534723,7,1,1,10
1,1,1,3,0.457858467,0.360362748,0.3,7,1,2,11
1,2,2,3,0.358097182,0.18386768,0.3,7,1,2,11
1,1,1,3,0.492072751,0.263852173,0.255697168,7,1,2,11
1,2,2,3,0.45943538,0.184400672,0.255697168,7,1,2,11
1,1,1,2,0.46235043,0.219264721,0.214491089,7,1,2,11
1,2,2,3,0.461350347,0.379315248,0.214491089,7,1,2,11
1,1,1,3,0.600016702,0.20774561,0.176624988,7,1,2,11
1,1,1,3,0.517064363,0.319770497,0.176624988,7,1,2,11
1,1,1,2,0.430621456,0.222065706,0.142359439,7,1,2,11
1,2,1,2,0.448761628,0.287340023,0.142359439,7,0,2,11
1,2,1,2,0.384132082,0.223113984,0.172756029,7,0,2,11
1,2,2,3,0.819874394,0.242953792,0.203152618,7,1,2,11
1,1,1,3,0.502291009,0.38590009,0.203152618,7,1,2,11
1,2,1,3,0.414871076,0.332704225,0.166303456,7,0,2,11
1,2,2,3,0.443617006,0.233487037,0.203152618,7,1,2,11
1,2,2,3,0.588993205,0.357157618,0.203152618,7,1,2,11
1,2,2,4,0.43448524,0.370153677,0.166303456,7,1,2,11
1,1,2,4,0.622900325,0.326257978,0.166303456,7,0,2,11
1,2,2,4,0.805180626,0.213580094,0.19947438,7,1,2,11
1,2,2,4,0.441248617,0.232549138,0.19947438,7,1,2,11
1,2,2,4,0.394833398,0.186921329,0.162965617,7,1,2,11
1,2,2,4,0.382738818,0.158870109,0.162965617,7,1,2,11
1,1,1,4,0.821729371,0.148914878,0.130160823,7,1,2,11
1,1,1,4,0.826370649,0.154728672,0.130160823,7,1,2,11
1,2,1,2,0.848108255,0.221628501,0.101326816,7,0,2,11
1,2,2,4,0.817894001,0.320981415,0.130160823,7,1,2,11
1,2,2,3,0.929196014,0.394327235,0.130160823,7,1,2,11
1,2,1,1,0.951971128,0.272663878,0.101326816,7,0,2,11
1,2,2,2,0.786329016,0.291876211,0.130160823,7,1,2,11
1,2,1,2,0.724718407,0.294531141,0.130160823,7,0,2,11
1,1,1,3,0.440389902,0.213691628,0.158994829,7,1,2,11
1,1,1,2,1.163211769,0.188486443,0.158994829,7,1,2,11
1,1,1,3,1.031078234,0.334127898,0.3,7,1,3,12
1,1,1,4,0.301490615,0.160119304,0.3,7,1,3,12
1,2,2,4,0.406892093,0.166289392,0.255697168,7,1,3,12
1,2,2,4,0.540024179,0.166732385,0.255697168,7,1,3,12
1,1,1,4,0.492357627,0.183236041,0.214491089,7,1,3,12
1,1,1,4,0.717806493,0.2562456,0.214491089,7,1,3,12
1,1,1,4,0.3056357,0.277158892,0.176624988,7,1,3,12
1,1,1,4,0.215158619,0.237496811,0.176624988,7,1,3,12
1,2,2,4,0.77003673,0.257658183,0.142359439,7,1,3,12
1,1,1,4,0.452244044,0.210691057,0.142359439,7,1,3,12
1,1,2,4,0.293714814,0.201295528,0.111962849,7,0,3,12
1,1,1,4,0.366082698,0.287305101,0.142359439,7,1,3,12
1,2,1,4,0.256832569,0.341057938,0.142359439,7,0,3,12
1,2,2,4,0.373023424,0.181532004,0.172756029,7,1,3,12
1,1,1,4,0.426125002,0.183665483,0.172756029,7,1,3,12
1,1,1,4,0.412819799,0.412527581,0.138894355,7,1,3,12
1,1,1,4,0.21718741,0.174743946,0.138894355,7,1,3,12
1,2,1,4,0.420582257,0.180833993,0.108930311,7,0,3,12
1,1,1,4,0.185454651,0.242094151,0.138894355,7,1,3,12
1,2,1,4,0.325693107,0.21415608,0.138894355,7,0,3,12
1,1,2,4,0.554497827,0.212819976,0.168858398,7,0,3,12
1,2,2,2,0.809225287,0.34411762,0.198822442,7,1,3,12
1,1,1,3,0.407860233,0.183454425,0.198822442,7,1,3,12
1,1,1,4,0.427536928,0.185971643,0.162374572,7,1,3,12
1,1,1,4,0.352196978,0.209811531,0.162374572,7,1,3,12
1,1,1,3,0.501306731,0.224976123,0.129635259,7,1,3,12
1,2,1,2,0.30827164,0.248506235,0.129635259,7,0,3,12
1,1,1,2,0.539435401,0.180761512,0.15839935,7,1,3,12
1,2,1,3,0.378872065,0.171844568,0.15839935,7,0,3,12
1,1,1,3,0.449330029,0.238297535,0.190693052,7,1,3,12
1,2,1,4,0.465655213,0.350338364,0.190693052,7,0,3,12
1,1,1,4,0.668599564,0.481640168,0.226366906,7,1,3,12
1,1,1,4,0.443074061,0.168426921,0.226366906,7,1,3,12
1,1,1,4,0.60741108,0.149851606,0.187484393,7,1,3,12
1,1,1,4,0.3159596,0.207072055,0.187484393,7,1,3,12
1,2,1,1,0.43642093,0.977392347,0.152123802,7,0,3,12
1,2,2,2,0.823862355,0.231331641,0.187484393,7,1,3,12
1,1,1,3,0.586702808,0.210139853,0.187484393,7,1,3,12
1,2,2,3,0.838488619,0.230046012,0.152123802,7,1,3,12
1,1,1,4,0.632419571,0.399077382,0.152123802,7,1,3,12
1,1,1,4,0.508242466,0.246656778,0.120552729,7,1,3,12
1,2,2,4,0.42644194,0.200161678,0.120552729,7,1,3,12
1,1,1,2,0.476045672,0.330041704,0.09303387,7,1,3,12
1,2,2,4,0.520729023,0.340832224,0.09303387,7,1,3,12
1,2,1,1,0.53132717,0.350102234,0.069793256,7,0,3,12
1,1,1,4,0.524587099,0.29508472,0.09303387,7,1,3,12
1,2,1,3,0.584341538,0.671656914,0.09303387,7,0,3,12
1,2,2,3,0.658139103,0.216385269,0.116274483,7,1,3,12
1,2,2,3,0.651035056,0.255967138,0.116274483,7,1,3,12
2,1,1,4,0.571465545,0.18093114,0.3,7,1,2,1
2,1,1,4,0.345132505,0.201655164,0.3,7,1,2,1
2,1,1,4,0.350592339,0.255903135,0.255697168,7,1,2,1
2,1,1,4,0.434161018,0.209836321,0.255697168,7,1,2,1
2,2,2,4,0.500611405,0.289717156,0.214491089,7,1,2,1
2,2,2,4,0.625162646,0.246780591,0.214491089,7,1,2,1
2,2,2,4,0.906611456,0.246274322,0.176624988,7,1,2,1
2,2,2,4,0.520198482,0.309010599,0.176624988,7,1,2,1
2,1,1,4,0.498913675,0.335323119,0.142359439,7,1,2,1
2,2,2,4,0.670356418,0.271522892,0.142359439,7,1,2,1
2,2,1,2,1.171921653,0.339306766,0.111962849,7,0,2,1
2,2,2,3,0.547716936,0.33347052,0.142359439,7,1,2,1
2,2,2,3,0.812167688,0.301393262,0.142359439,7,1,2,1
2,2,2,2,0.987627184,0.308599627,0.111962849,7,1,2,1
2,2,1,1,0.75746469,0.22943014,0.111962849,7,0,2,1
2,1,1,2,0.504330164,0.340435152,0.138234454,7,1,2,1
2,1,1,2,0.80378244,0.258274593,0.138234454,7,1,2,1
2,2,2,1,0.997497295,0.298109769,0.108353771,7,1,2,1
2,2,2,2,1.117473698,0.334813383,0.108353771,7,1,2,1
2,1,1,1,1.390647603,0.199262544,0.08262836,7,1,2,1
2,2,2,1,0.42747984,0.250176875,0.08262836,7,1,2,1
2,2,1,1,0.748452412,0.222040355,0.061253737,7,0,2,1
2,2,2,1,0.544608997,0.250050746,0.08262836,7,1,2,1
2,1,1,1,0.460617079,0.29463855,0.08262836,7,1,2,1
2,2,2,1,0.426893282,0.262162118,0.061253737,7,1,2,1
2,2,1,1,0.459772938,0.200660825,0.061253737,7,0,2,1
2,1,1,1,0.445006867,0.249003181,0.078204221,7,1,2,1
2,1,1,1,0.396061547,0.235457772,0.078204221,7,1,2,1
2,2,1,1,0.574639787,0.200712019,0.05767427,7,0,2,1
2,1,2,1,0.442597444,0.20242776,0.078204221,7,0,2,1
2,1,2,1,0.733733679,0.222674752,0.094317001,7,0,2,1
2,1,1,1,0.49848218,0.270904857,0.114846952,7,1,2,1
2,1,2,1,0.368152221,0.255183808,0.114846952,7,0,2,1
2,1,1,1,0.754270558,0.179055707,0.141545368,7,1,2,1
2,2,1,1,0.504620498,0.229243939,0.141545368,7,0,2,1
2,1,1,2,0.713019711,0.299531707,0.171841109,7,1,2,1
2,2,2,3,0.748446604,0.284857646,0.171841109,7,1,2,1
2,2,2,4,0.542812695,0.856220271,0.3,7,1,1,2
2,2,2,4,0.707700159,0.278184708,0.3,7,1,1,2
2,1,1,4,0.503364858,0.276528907,0.255697168,7,1,1,2
2,2,2,4,0.629723913,0.280594052,0.255697168,7,1,1,2
2,2,2,4,0.795812239,0.316239638,0.214491089,7,1,1,2
2,1,1,4,0.412240628,0.264779948,0.214491089,7,1,1,2
2,1,1,4,0.444677579,0.249570337,0.176624988,7,1,1,2
2,1,1,4,0.459925646,0.265604209,0.176624988,7,1,1,2
2,2,2,4,0.410969828,0.296899334,0.142359439,7,1,1,2
2,2,2,4,0.603410747,0.290767136,0.142359439,7,1,1,2
2,1,1,4,0.387134468,0.2771421,0.111962849,7,1,1,2
2,1,1,4,0.805990971,0.258857703,0.111962849,7,1,1,2
2,2,2,2,1.269937375,0.227518952,0.085691244,7,1,1,2
2,2,1,1,0.903343788,0.320617615,0.085691244,7,0,1,2
2,2,1,2,0.4986406,0.509644496,0.107631971,7,0,1,2
2,2,2,3,0.710657637,0.305638348,0.129572698,7,1,1,2
2,2,2,3,0.521706222,0.308055149,0.129572698,7,1,1,2
2,1,2,2,1.445560916,0.232980713,0.100816945,7,0,1,2
2,2,2,3,1.085395423,0.273843141,0.129572698,7,1,1,2
2,1,1,3,0.549266602,0.315134077,0.129572698,7,1,1,2
2,1,1,4,0.716756611,0.240204154,0.100816945,7,1,1,2
2,2,2,2,0.86708608,0.751816245,0.100816945,7,1,1,2
2,1,1,3,0.830241195,0.380276114,0.076278471,7,1,1,2
2,1,1,3,0.522062109,0.245482843,0.076278471,7,1,1,2
2,1,1,1,0.775004516,0.263227634,0.05612671,7,1,1,2
2,1,2,1,0.858361172,0.280200143,0.05612671,7,0,1,2
2,2,1,1,0.456325578,0.24626099,0.07186706,7,0,1,2
2,2,1,1,0.487830909,0.259249232,0.08760741,7,0,1,2
2,2,2,1,0.455076976,0.209740238,0.106867173,7,1,1,2
2,1,1,2,0.839673765,0.260780105,0.106867173,7,1,1,2
2,2,1,1,1.079296143,0.299329705,0.081370799,7,0,1,2
2,1,1,3,0.652842344,0.449371565,0.106867173,7,1,1,2
2,1,1,3,0.428817012,0.25180071,0.106867173,7,1,1,2
2,2,2,3,0.669230602,0.30596884,0.081370799,7,1,1,2
2,1,1,1,0.946648429,0.299242341,0.081370799,7,1,1,2
2,1,2,1,0.508596271,0.231348081,0.060232951,7,0,1,2
2,2,1,1,0.378813154,0.232564686,0.081370799,7,0,1,2
2,2,2,1,0.332663622,0.257254087,0.098085663,7,1,1,2
2,1,1,2,0.577370049,0.426796349,0.098085663,7,1,1,2
2,2,2,4,0.857385326,0.278750091,0.3,7,1,3,3
2,1,1,4,1.12827783,0.315059972,0.3,7,1,3,3
2,1,1,4,0.394838424,0.281872404,0.255697168,7,1,3,3
2,1,1,4,0.68332705,0.332446998,0.255697168,7,1,3,3
2,1,1,4,0.557484991,0.293717922,0.214491089,7,1,3,3
2,2,2,4,0.392245764,0.295318241,0.214491089,7,1,3,3
2,1,1,4,0.680077984,0.267690617,0.176624988,7,1,3,3
2,2,2,4,0.589948686,0.276775197,0.176624988,7,1,3,3
2,1,1,4,0.423660319,0.212868482,0.142359439,7,1,3,3
2,1,1,4,0.697214678,0.316741593,0.142359439,7,1,3,3
2,2,2,4,0.557006919,0.26124313,0.111962849,7,1,3,3
2,1,1,4,0.631979965,0.287306769,0.111962849,7,1,3,3
2,2,2,4,0.86347337,0.202375266,0.085691244,7,1,3,3
2,1,1,2,1.089180847,0.244161473,0.085691244,7,1,3,3
2,2,2,1,0.66355763,0.252241866,0.063750516,7,1,3,3
2,1,1,1,0.350364233,0.207567246,0.063750516,7,1,3,3
2,2,2,1,0.324832242,0.163446823,0.046234272,7,1,3,3
2,1,1,1,0.12369879,0.279305766,0.046234272,7,1,3,3
2,2,2,1,0.200756775,0.175637039,0.033038562,7,1,3,3
2,2,1,1,0.133198531,0.206958681,0.033038562,7,0,3,3
2,1,2,1,0.307285407,0.165594104,0.042296668,7,0,3,3
2,1,1,1,0.444398226,0.21927633,0.051554775,7,1,3,3
2,2,2,1,0.428478717,0.155295083,0.051554775,7,1,3,3
2,1,1,1,0.433944562,0.19170356,0.036953537,7,1,3,3
2,2,2,1,0.405491038,0.244059675,0.036953537,7,1,3,3
2,2,2,1,0.120311244,0.194506459,0.026450931,7,1,3,3
2,2,1,1,0.407879061,0.245927732,0.026450931,7,0,3,3
2,1,1,1,0.344415833,0.23412585,0.033439171,7,1,3,3
2,1,1,1,0.541489889,0.231358931,0.033439171,7,1,3,3
2,2,1,1,0.490766865,0.213430751,0.024050393,7,0,3,3
2,2,2,1,0.698072265,0.238262316,0.033439171,7,1,3,3
2,1,2,1,0.62456383,0.294903082,0.033439171,7,0,3,3
2,1,2,1,0.551192481,0.224613011,0.04282795,7,0,3,3
2,1,1,1,0.452368003,0.211246909,0.052216728,7,1,3,3
2,1,2,1,0.42219273,0.245024706,0.052216728,7,0,3,3
2,2,1,1,0.440146709,0.758745523,0.066986639,7,0,3,3
2,2,2,1,0.804322732,0.211632563,0.081756551,7,1,3,3
2,2,2,1,0.359763932,0.167031708,0.081756551,7,1,3,3
2,1,2,1,0.447419508,0.236458899,0.060545798,7,0,3,3
2,1,1,1,0.49579583,0.218041205,0.081756551,7,1,3,3
2,2,1,1,0.734046707,0.273395541,0.081756551,7,0,3,3
2,2,2,1,0.578044334,0.266009779,0.102967304,7,1,3,3
2,1,2,1,0.604484264,0.226623751,0.102967304,7,0,3,3
2,1,1,2,0.72679763,0.248821606,0.127851093,7,1,3,3
2,2,2,2,1.051834408,0.625100571,0.127851093,7,1,3,3
2,1,1,2,0.708730837,0.34249995,0.099326044,7,1,3,3
2,1,1,2,0.854827993,0.180850982,0.099326044,7,1,3,3
2,1,2,1,0.554953621,0.195887643,0.075030251,7,0,3,3
2,2,2,2,1.06441839,0.237744958,0.099326044,7,1,3,3
2,2,2,2,0.785089455,0.178099731,0.099326044,7,1,3,3
2,2,2,4,0.638955959,0.229008692,0.3,7,1,1,4
2,2,2,4,0.663961356,0.204411359,0.3,7,1,1,4
2,1,1,4,0.338506684,0.210179113,0.255697168,7,1,1,4
2,2,2,4,0.854970555,0.304988392,0.255697168,7,1,1,4
2,2,2,4,0.50070537,0.208743254,0.214491089,7,1,1,4
2,1,1,4,0.260089024,0.200905471,0.214491089,7,1,1,4
2,1,1,4,0.509425009,0.216303368,0.176624988,7,1,1,4
2,1,1,4,0.524127911,0.214784473,0.176624988,7,1,1,4
2,1,1,2,1.4503966,0.17605539,0.142359439,7,1,1,4
2,2,2,4,0.453361047,0.163126541,0.142359439,7,1,1,4
2,2,2,4,1.257951593,0.214688799,0.111962849,7,1,1,4
2,2,2,4,0.906097857,0.182242461,0.111962849,7,1,1,4
2,1,1,4,0.491637129,0.19860538,0.085691244,7,1,1,4
2,1,2,2,1.594923619,0.234107861,0.085691244,7,0,1,4
2,1,1,2,0.829992869,0.617569904,0.107631971,7,1,1,4
2,2,2,2,0.591181322,0.295482716,0.107631971,7,1,1,4
2,2,2,2,0.808049705,0.182653251,0.082017464,7,1,1,4
2,1,1,2,0.476581505,0.216747353,0.082017464,7,1,1,4
2,1,2,1,0.780663973,0.188984371,0.060757539,7,0,1,4
2,2,1,1,0.417265442,0.159597261,0.082017464,7,0,1,4
2,1,1,2,0.663207139,0.252625229,0.098853734,7,1,1,4
2,1,2,1,0.445614442,0.18689512,0.098853734,7,0,1,4
2,2,2,3,0.896993008,0.217638573,0.123072078,7,1,1,4
2,1,1,3,0.448206201,0.205284293,0.123072078,7,1,1,4
2,2,2,2,1.090359592,0.229691711,0.095200594,7,1,1,4
2,1,1,2,1.336056177,0.289608642,0.095200594,7,1,1,4
2,2,1,1,0.499985961,0.190449468,0.07159081,7,0,1,4
2,2,2,1,0.356460021,0.243852214,0.095200594,7,1,1,4
2,2,1,1,0.423969076,0.150098581,0.095200594,7,0,1,4
2,1,2,1,0.507974105,0.183354937,0.118810378,7,0,1,4
2,1,1,3,0.539375176,0.244892479,0.142420162,7,1,1,4
2,2,2,3,0.792332121,0.183505747,0.142420162,7,1,1,4
2,2,1,1,1.452447379,0.564044156,0.112016068,7,0,1,4
2,1,1,2,0.776655839,0.776085595,0.142420162,7,1,1,4
2,2,2,3,1.030497708,0.588689613,0.142420162,7,1,1,4
2,2,2,4,0.609875428,0.37693253,0.112016068,7,1,1,4
2,2,2,2,1.127261253,0.265793807,0.112016068,7,1,1,4
2,2,2,1,0.507042595,0.277909246,0.085736511,7,1,1,4
2,2,1,1,0.231022952,0.220447591,0.085736511,7,0,1,4
2,1,1,2,0.576727236,0.650085346,0.107685495,7,1,1,4
2,2,2,1,0.732038327,0.221898214,0.107685495,7,1,1,4
2,1,1,4,0.659102669,0.264002991,0.3,7,1,2,5
2,2,2,4,0.361699017,0.218152138,0.3,7,1,2,5
2,2,2,4,0.430228983,0.251293295,0.255697168,7,1,2,5
2,2,2,4,0.381901817,0.28345852,0.255697168,7,1,2,5
2,2,2,4,0.383218792,0.240309469,0.214491089,7,1,2,5
2,1,1,4,0.307118206,0.244614377,0.214491089,7,1,2,5
2,1,1,4,0.359498499,0.249599625,0.176624988,7,1,2,5
2,1,1,4,0.4117005,0.169763236,0.176624988,7,1,2,5
2,2,2,4,0.415226855,0.255421366,0.142359439,7,1,2,5
2,2,2,4,0.44905426,0.270053064,0.142359439,7,1,2,5
2,1,1,4,0.448748162,0.222106883,0.111962849,7,1,2,5
2,1,2,2,1.312728581,0.253541066,0.111962849,7,0,2,5
2,1,1,2,1.007462656,0.230153295,0.138234454,7,1,2,5
2,1,1,2,0.953702478,0.209837888,0.138234454,7,1,2,5
2,2,1,1,0.838717717,0.228919852,0.108353771,7,0,2,5
2,2,2,3,0.936741971,0.323209395,0.138234454,7,1,2,5
2,1,1,3,0.707756528,0.246426458,0.138234454,7,1,2,5
2,2,2,3,0.600107433,0.479435395,0.108353771,7,1,2,5
2,2,2,1,0.569169439,0.306879564,0.108353771,7,1,2,5
2,1,1,1,0.323064829,0.211709981,0.08262836,7,1,2,5
2,1,1,1,0.104600328,0.212168264,0.08262836,7,1,2,5
2,1,2,1,0.247528836,0.220618356,0.061253737,7,0,2,5
2,1,1,1,0.321390747,0.211286263,0.08262836,7,1,2,5
2,1,2,1,0.27962014,0.172455459,0.08262836,7,0,2,5
2,1,2,1,0.545365741,0.219422653,0.104002983,7,0,2,5
2,1,1,1,0.381706076,0.239569233,0.125377605,7,1,2,5
2,2,2,1,0.401024498,0.175171973,0.125377605,7,1,2,5
2,1,1,1,0.358355845,0.215509548,0.097188367,7,1,2,5
2,1,1,2,0.778151186,0.410735711,0.097188367,7,1,2,5
2,1,2,1,0.695461525,0.282950963,0.073245336,7,0,2,5
2,1,1,1,0.459370905,0.186067383,0.097188367,7,1,2,5
2,2,2,1,1.341670518,0.26363041,0.097188367,7,1,2,5
2,2,1,1,0.472510178,0.246338501,0.073245336,7,0,2,5
2,2,2,1,0.632884117,0.237873853,0.097188367,7,1,2,5
2,1,1,1,0.545964478,0.233184583,0.097188367,7,1,2,5
2,2,2,4,0.609821096,0.175730974,0.3,7,1,3,6
2,1,1,4,0.397878893,0.188694882,0.3,7,1,3,6
2,2,2,4,0.385588038,0.194178722,0.255697168,7,1,3,6
2,2,2,4,0.487120022,0.17858964,0.255697168,7,1,3,6
2,1,1,4,0.215871561,0.207256202,0.214491089,7,1,3,6
2,2,2,4,0.274958909,0.182816949,0.214491089,7,1,3,6
2,2,2,4,0.55601084,0.213400515,0.176624988,7,1,3,6
2,2,2,4,0.473433563,0.19761675,0.176624988,7,1,3,6
2,2,2,4,0.411098181,0.201350333,0.142359439,7,1,3,6
2,2,2,4,0.429770555,0.171801523,0.142359439,7,1,3,6
2,2,2,4,0.529528606,0.171320035,0.111962849,7,1,3,6
2,1,1,4,0.417632666,0.20607759,0.111962849,7,1,3,6
2,1,1,3,0.803687455,0.276816121,0.085691244,7,1,3,6
2,2,1,2,0.805163922,0.357204389,0.085691244,7,0,3,6
2,1,1,1,2.371500987,0.164193494,0.107631971,7,1,3,6
2,2,2,2,1.130184668,0.205206571,0.107631971,7,1,3,6
2,2,2,2,1.07321595,0.148155894,0.082017464,7,1,3,6
2,1,1,1,0.507401536,0.183040734,0.082017464,7,1,3,6
2,1,2,1,0.411984681,0.186039886,0.060757539,7,0,3,6
2,1,1,1,0.415298078,0.158856718,0.082017464,7,1,3,6
2,1,2,1,0.484793706,0.160610351,0.082017464,7,0,3,6
2,2,1,1,0.200069806,0.158166457,0.103277389,7,0,3,6
2,2,2,1,0.757495124,0.150179635,0.124537315,7,1,3,6
2,1,1,1,0.460336544,0.169864412,0.124537315,7,1,3,6
2,1,1,2,0.766873933,0.254983495,0.09646335,7,1,3,6
2,2,2,1,1.169564356,0.147072754,0.09646335,7,1,3,6
2,1,1,1,0.265011176,0.126086837,0.072641275,7,1,3,6
2,1,2,1,0.277104264,0.138958942,0.072641275,7,0,3,6
2,2,1,1,0.224824024,0.277386293,0.092060261,7,0,3,6
2,2,2,1,0.249239521,0.315685607,0.111479247,7,1,3,6
2,2,1,1,0.781822588,0.171982467,0.111479247,7,0,3,6
2,1,1,2,0.595922208,0.299434069,0.137678457,7,1,3,6
2,1,1,3,0.71571321,0.254824157,0.137678457,7,1,3,6
2,2,2,3,0.673282284,0.25917976,0.107868259,7,1,3,6
2,1,1,3,1.399260319,0.256061056,0.107868259,7,1,3,6
2,1,1,4,1.457165274,0.310620298,0.082217384,7,1,3,6
2,1,2,1,1.799079927,0.192023401,0.082217384,7,0,3,6
2,2,2,2,1.716244883,0.270962562,0.103514912,7,1,3,6
2,1,1,2,0.720869559,0.244599061,0.103514912,7,1,3,6
2,1,1,2,0.679681821,0.1867465,0.078544055,7,1,3,6
