Subj_idx,Stimulus,Response,Confidence,RT_dec,Validity,CTOA,Cue_position
3,1,1,1,1.951984167,V,250,1
3,1,1,1,0.781248808,V,100,1
3,1,1,1,0.631428957,I,150,-1
3,1,1,0,2.952286005,I,100,1
3,-1,-1,0,1.651484966,V,100,1
3,1,-1,0,3.102379084,I,450,1
3,-1,-1,0,1.211406946,V,250,1
3,-1,-1,1,1.361600876,I,850,1
3,1,1,1,1.001307964,V,250,1
3,-1,1,1,1.091473818,I,850,-1
3,-1,-1,1,1.091347933,V,850,1
3,1,1,0,1.121289015,I,450,-1
3,-1,1,0,1.071449041,I,450,-1
3,-1,-1,0,0.961216211,I,250,-1
3,-1,1,1,1.801795006,V,100,-1
3,1,1,0,1.04137516,V,450,-1
3,-1,-1,1,1.541588068,V,150,-1
3,-1,-1,1,1.74138093,I,100,1
3,-1,-1,1,0.921370029,I,250,1
3,1,-1,0,1.471200943,I,250,-1
3,1,-1,0,1.091464043,V,850,-1
3,1,1,0,0.801440001,I,150,1
3,1,-1,1,1.36136508,I,100,-1
3,1,1,0,1.071440935,V,450,1
3,1,1,1,1.451658964,V,150,1
3,1,1,1,0.92128396,V,850,1
3,-1,-1,1,0.891175032,I,150,1
3,-1,-1,1,0.91140914,V,850,-1
3,-1,1,0,2.311957836,V,450,1
3,1,1,0,0.681236982,V,100,-1
3,-1,-1,1,1.671630144,V,150,1
3,1,1,1,0.931429148,V,150,-1
3,1,1,1,0.761245012,V,250,-1
3,-1,-1,1,2.091048002,I,450,1
3,1,1,0,2.231987,I,850,-1
3,-1,-1,0,1.201316833,V,450,-1
3,-1,1,0,1.121250153,I,150,-1
3,1,1,0,1.251505136,I,250,1
3,-1,-1,1,0.971004009,V,250,-1
3,1,1,0,1.071448088,I,850,1
3,-1,-1,1,1.42140913,I,100,-1
3,1,1,0,0.961445093,I,450,1
3,1,-1,0,0.991237164,I,450,-1
3,-1,-1,0,2.561821938,V,150,-1
3,1,-1,0,1.631620884,I,850,-1
3,1,1,1,1.931756973,I,250,-1
3,-1,-1,1,1.061182976,I,850,-1
3,-1,-1,1,2.77206707,V,850,1
3,1,1,1,1.261639118,I,150,-1
3,-1,-1,0,1.061045885,I,250,-1
3,-1,1,1,1.531772852,V,850,-1
3,-1,-1,1,1.141505957,V,250,1
3,-1,1,0,1.631605148,I,150,1
3,-1,-1,1,2.001699924,V,100,1
3,-1,1,0,2.12196207,V,100,-1
3,-1,-1,1,1.061367035,I,100,-1
3,1,-1,1,1.35157299,I,250,1
3,1,-1,1,1.801584959,I,150,1
3,-1,1,0,2.942404985,I,100,1
3,1,1,0,0.801325083,V,100,1
3,-1,-1,1,1.261426926,V,250,-1
3,1,1,1,0.891350031,V,250,1
3,1,1,1,0.890887976,V,250,-1
3,-1,-1,0,2.101722956,I,150,-1
3,1,1,1,0.801386118,V,450,-1
3,1,1,1,0.681324005,V,850,1
3,-1,-1,1,0.871536016,I,450,-1
3,1,1,1,0.861304998,V,850,-1
3,1,-1,0,1.691755056,I,100,-1
3,1,1,0,0.851195097,V,150,-1
3,-1,-1,0,0.961323023,V,450,1
3,1,1,0,1.901903868,V,150,1
3,1,1,0,1.021408081,V,450,1
3,1,1,0,2.051814795,V,100,-1
3,1,1,1,1.191419125,I,100,1
3,-1,-1,1,0.721104145,V,450,-1
3,-1,-1,0,1.001343012,I,450,1
3,1,-1,1,1.270745039,I,850,1
3,-1,-1,0,1.121320963,I,850,1
3,-1,-1,0,1.791666031,V,150,1
3,-1,-1,1,0.941316843,I,250,1
3,-1,-1,0,1.921411037,V,850,1
3,-1,-1,0,1.171437979,I,450,1
3,1,1,1,1.051477194,V,150,-1
3,1,-1,1,1.321524143,I,150,-1
3,1,1,0,1.761710167,I,250,1
3,-1,-1,0,1.391422987,I,850,-1
3,1,1,0,0.851481915,I,450,1
3,-1,1,0,1.051362038,V,450,-1
3,-1,-1,0,1.061274052,V,100,-1
3,1,1,0,1.861728907,I,450,-1
3,-1,-1,0,1.961758137,V,100,1
3,1,-1,0,1.341535807,I,850,1
3,-1,-1,1,1.79151082,V,150,1
3,-1,-1,1,3.672463894,V,150,-1
3,1,1,1,1.821844101,V,100,-1
3,1,1,0,1.321327925,V,450,-1
3,1,-1,0,1.301548958,V,850,1
3,-1,-1,0,2.472221136,V,250,-1
3,-1,-1,1,0.981216192,I,100,-1
3,1,1,0,1.211492062,V,150,1
3,-1,-1,1,1.001405001,I,250,1
3,-1,-1,1,0.741239071,I,150,1
3,-1,-1,0,0.901312828,V,450,1
3,1,1,0,2.122051001,I,150,1
3,-1,-1,0,1.831728935,I,150,-1
3,1,1,1,1.041407824,I,850,-1
3,1,1,1,1.391723871,V,250,-1
3,-1,-1,0,1.121391058,I,850,1
3,1,1,0,1.811863899,V,450,1
3,-1,-1,1,1.191353798,I,250,-1
3,1,1,1,0.871387005,V,250,1
3,-1,-1,1,0.891280174,I,450,-1
3,-1,-1,1,0.850506067,V,250,1
3,1,1,0,1.291533947,V,850,-1
3,1,1,0,1.491578817,I,100,1
3,1,-1,0,1.041389942,I,100,-1
3,-1,-1,0,2.211945057,V,850,-1
3,1,-1,0,1.511626959,I,250,-1
3,-1,-1,1,1.271410942,I,100,1
3,1,1,1,1.191520929,V,100,1
3,-1,1,1,0.991495132,V,250,1
3,-1,-1,1,0.901304007,I,850,-1
3,-1,-1,0,1.04134798,V,100,1
3,1,1,1,0.761352062,I,100,-1
3,1,-1,0,2.461951017,V,100,1
3,-1,-1,0,1.841708183,I,100,1
3,1,1,0,1.261645079,V,450,1
3,1,1,0,1.2913239,V,100,-1
3,1,1,0,1.061491966,I,250,1
3,1,-1,1,1.121299982,I,150,1
3,1,1,1,1.411715031,I,850,-1
3,1,1,1,1.490775108,I,450,1
3,1,1,0,0.791349888,V,150,-1
3,-1,-1,1,1.411397934,V,450,1
3,1,-1,0,3.712462902,I,450,-1
3,-1,-1,0,2.641794205,V,250,-1
3,-1,-1,0,2.111752987,I,150,1
3,-1,-1,0,2.201893806,V,450,-1
3,1,-1,0,1.891746998,I,100,1
3,-1,1,0,2.331940889,V,850,-1
3,1,-1,0,1.291549921,I,250,-1
3,-1,-1,1,1.691540956,I,250,-1
3,-1,-1,0,1.591407061,I,150,-1
3,1,1,0,1.041472912,V,150,1
3,1,1,0,1.25149107,V,250,1
3,-1,-1,0,1.561449051,V,850,1
3,1,1,1,1.641744137,V,850,-1
3,1,-1,1,1.02138114,I,150,-1
3,1,-1,1,1.060546875,V,450,-1
3,1,-1,0,2.19187808,I,850,1
3,1,1,0,1.551903009,V,850,1
3,-1,-1,0,3.372298002,I,100,-1
3,-1,-1,1,1.021296978,V,150,1
3,-1,-1,1,1.131324053,V,100,-1
3,-1,1,1,1.241364956,I,450,1
3,-1,-1,0,2.301823854,I,250,1
3,-1,1,0,1.801838875,I,450,-1
3,-1,-1,1,3.002261877,I,850,1
3,1,-1,1,1.101413965,V,250,-1
3,-1,-1,1,3.062214851,V,150,-1
3,1,-1,1,1.591555834,I,850,-1
3,1,-1,0,1.87136507,V,450,-1
3,-1,-1,1,1.271476984,I,150,-1
3,1,1,0,1.631905079,I,100,1
3,-1,-1,0,2.381961823,I,850,-1
3,1,1,1,0.961341858,V,450,1
3,1,1,1,1.071501017,V,100,-1
3,1,1,1,0.741235971,V,150,1
3,-1,1,0,1.741807938,V,450,-1
3,-1,1,1,1.151433945,I,100,1
3,1,1,1,1.84185195,I,450,1
3,1,-1,0,1.361387014,I,850,1
3,-1,-1,0,1.041348934,I,250,-1
3,-1,1,0,1.921855927,I,450,1
3,-1,-1,1,1.061361074,V,250,-1
3,-1,1,0,1.911799908,V,100,1
3,-1,1,0,1.341565847,V,850,1
3,1,-1,1,1.331233978,I,250,1
3,1,1,0,1.851666927,V,850,-1
3,-1,-1,1,1.061343908,I,150,1
3,-1,-1,1,0.891202927,V,450,1
3,1,1,0,0.881443024,I,450,-1
3,1,1,0,1.17148304,V,250,-1
3,1,-1,0,2.902217865,I,150,1
3,1,1,1,0.681362867,V,250,1
3,-1,-1,1,0.811267853,I,450,-1
3,-1,-1,1,0.88129282,I,100,-1
3,-1,1,0,2.292059898,V,150,-1
3,-1,-1,1,2.061805964,V,150,1
3,1,1,1,1.171561003,I,250,-1
3,1,1,0,1.591577053,V,850,1
3,1,1,0,1.021355867,V,150,-1
3,-1,-1,1,1.211280107,V,250,1
3,1,1,1,1.071316004,I,150,-1
3,-1,-1,0,3.602236986,V,100,-1
3,-1,-1,1,1.291451931,I,250,1
3,-1,-1,1,0.941416025,I,850,1
3,1,1,1,0.951424837,V,100,1
3,1,1,1,0.991616011,I,100,-1
3,-1,1,1,10.77572298,V,850,-1
3,1,-1,0,2.171880007,I,450,1
3,1,1,0,1.651753187,V,450,-1
3,1,1,1,1.221422195,V,250,1
3,-1,-1,1,0.841204166,V,100,-1
3,-1,-1,1,0.961215973,V,100,1
3,-1,-1,1,0.761250973,I,150,-1
3,1,-1,0,1.591481924,I,250,1
3,1,1,0,2.021862984,I,850,1
3,-1,-1,0,1.591547012,V,850,-1
3,-1,-1,0,0.981334925,I,250,-1
3,1,1,0,2.76214695,I,250,-1
3,1,1,1,1.351356983,I,150,1
3,1,1,1,1.701709986,V,150,1
3,1,1,1,1.251646996,V,850,1
3,1,1,1,8.674712896,I,100,-1
3,1,1,1,1.901758909,V,250,-1
3,-1,-1,1,0.841053963,V,150,-1
3,-1,-1,0,2.912050009,I,100,1
3,-1,-1,1,1.530838966,V,150,1
3,-1,-1,1,1.031373978,V,250,-1
3,-1,-1,0,2.552289009,I,450,-1
3,1,-1,0,1.581544161,V,850,-1
3,1,1,0,3.082312107,V,100,-1
3,-1,1,0,1.441524029,I,100,-1
3,1,1,1,1.051555872,V,450,1
3,-1,1,1,0.861329079,V,450,1
3,1,1,1,0.541233063,V,100,1
3,-1,-1,1,2.181674957,I,850,1
3,-1,1,0,2.141881943,I,850,-1
3,-1,-1,0,3.292290926,I,150,1
3,1,1,1,1.331628084,I,850,-1
3,-1,-1,1,2.692028999,V,450,-1
3,-1,-1,1,1.501631021,V,250,1
3,1,-1,0,2.261746883,V,150,-1
3,-1,-1,1,1.151471853,I,250,1
3,-1,1,0,2.021948099,V,850,1
3,1,-1,0,1.261377096,I,150,-1
3,1,1,1,0.881471157,I,450,-1
3,-1,-1,0,2.131819963,I,450,1
3,1,1,1,2.28203392,I,100,1
3,-1,-1,0,1.061430931,V,850,1
3,-1,-1,1,1.271378994,I,250,1
3,1,1,0,0.931510925,V,850,1
3,-1,-1,1,1.111371994,I,150,1
3,1,1,1,0.991527796,V,150,-1
3,-1,-1,0,3.512320042,V,100,1
3,-1,-1,0,1.791589022,I,100,1
3,1,-1,0,1.581644058,I,250,1
3,1,1,1,0.431025028,I,850,1
3,-1,-1,0,1.311505079,I,150,-1
3,1,1,0,1.091361046,I,850,-1
3,-1,-1,1,2.191973925,I,450,-1
3,1,1,1,1.43154192,V,450,1
3,-1,-1,1,1.381531954,I,250,-1
3,-1,1,1,2.942108154,V,450,-1
3,1,1,1,1.091525078,I,150,-1
3,1,-1,0,3.282212973,V,450,-1
3,1,1,1,2.402040958,V,100,1
3,-1,-1,0,2.9720819,V,450,1
3,-1,-1,1,1.121297121,V,250,1
3,-1,-1,1,1.011367083,V,150,-1
3,1,1,1,1.071482182,V,250,-1
3,-1,1,1,1.061611891,I,850,1
3,-1,-1,0,2.92205596,I,850,-1
3,1,1,1,1.351639032,I,250,-1
3,1,-1,1,1.500808954,I,150,1
3,1,1,1,3.012093067,I,100,-1
3,-1,-1,0,2.191900969,V,850,-1
3,-1,1,1,1.191484928,I,100,-1
3,1,1,1,1.491462946,V,100,-1
3,-1,-1,1,0.981332064,V,150,1
3,-1,-1,1,1.011142969,I,450,1
3,1,-1,0,2.732000113,V,850,-1
3,1,1,1,1.241562843,I,100,1
3,1,1,0,4.24271512,V,250,1
3,1,-1,1,1.351226091,V,150,1
3,1,1,0,4.432914972,I,450,-1
3,1,1,1,1.231549025,I,450,1
3,-1,-1,1,1.281409979,V,100,-1
3,-1,-1,1,1.001144171,V,250,-1
3,-1,-1,1,0.901371002,I,150,1
3,1,1,0,1.891808987,V,250,1
3,-1,-1,1,1.081451893,V,250,-1
3,1,-1,1,2.111725092,I,450,-1
3,1,1,0,1.621596813,V,250,-1
3,1,1,1,1.131368876,V,100,1
3,-1,-1,1,2.6119349,I,150,-1
3,-1,1,0,1.191550016,I,250,-1
3,-1,-1,0,2.031792879,V,150,1
3,-1,-1,1,1.76156497,V,850,-1
3,1,1,0,2.591985941,I,850,1
3,1,1,0,1.481618166,I,100,-1
3,1,1,0,0.301154852,V,850,-1
3,1,1,1,1.48167491,I,150,-1
3,1,1,1,1.301517963,I,250,1
3,1,-1,1,0.941458941,V,450,-1
3,-1,1,0,3.602509022,V,250,1
3,-1,-1,1,1.051307917,V,100,-1
3,1,1,1,6.16344595,V,100,-1
3,1,1,0,1.591682911,I,250,-1
3,1,-1,1,1.681408167,I,450,1
3,-1,1,0,1.24155879,V,100,1
3,1,1,1,2.111931086,I,100,1
3,-1,-1,1,1.101217985,I,450,-1
3,1,1,0,1.841820955,V,450,1
3,1,-1,0,2.031838894,V,850,1
3,1,1,1,1.011538982,V,150,1
3,-1,-1,0,1.881712914,I,250,1
3,-1,-1,1,2.241779089,I,450,1
3,1,1,0,1.711742163,I,150,1
3,-1,-1,1,1.251493931,V,850,1
3,-1,-1,1,0.871266127,V,150,-1
3,-1,-1,1,4.072663069,V,450,1
3,1,-1,1,3.172127008,I,850,-1
3,-1,1,0,2.031874895,I,850,-1
3,-1,-1,1,1.551529884,I,100,1
3,-1,1,0,2.772178173,I,850,1
3,-1,-1,1,2.641931057,I,100,-1
3,-1,-1,0,1.291400194,V,450,-1
3,1,1,1,0.811314821,V,150,-1
3,-1,-1,0,1.201267004,I,150,-1
3,-1,-1,1,1.19128108,V,450,-1
3,1,1,0,1.051373959,V,150,-1
3,1,-1,0,1.311552048,I,100,1
3,1,1,1,0.990648985,V,100,-1
3,-1,1,0,1.581558943,I,250,-1
3,-1,-1,0,3.512380838,I,450,1
3,-1,-1,0,9.324828863,I,850,1
3,-1,1,0,1.431674004,I,450,-1
3,-1,-1,0,7.914295912,V,850,-1
3,-1,-1,0,2.171765089,V,100,1
3,-1,1,0,1.051414013,V,450,1
3,1,-1,1,1.681528091,V,450,-1
3,1,1,1,1.061579943,V,250,1
3,1,1,0,1.101384163,V,850,1
3,-1,1,1,1.081408024,V,250,-1
3,1,1,1,0.701250076,I,150,-1
3,-1,1,1,0.231081009,V,850,1
3,-1,-1,1,0.82130599,I,150,1
3,1,-1,0,0.971432924,V,450,1
3,1,1,0,1.891818047,I,450,-1
3,1,-1,0,1.671511173,V,250,-1
3,1,1,1,1.351529121,I,850,-1
3,-1,1,1,2.261965036,V,150,-1
3,1,-1,0,1.951677084,I,150,1
3,1,-1,0,1.531518936,I,100,-1
3,1,1,1,1.761801958,I,250,1
3,1,1,1,0.971503019,I,250,-1
3,1,1,1,0.591272831,V,150,1
3,1,1,1,0.881314993,V,850,-1
3,1,1,1,0.811319113,V,100,1
3,-1,-1,0,2.632058144,I,850,-1
3,-1,-1,1,1.131393909,V,250,1
3,1,-1,1,1.031342983,I,450,1
3,-1,-1,1,1.181388855,V,150,1
3,1,-1,0,1.011434078,I,850,1
3,-1,-1,1,0.861433983,I,250,1
3,-1,-1,1,1.091390848,I,100,1
3,-1,-1,1,0.801230907,V,100,-1
3,-1,-1,1,1.210587978,I,100,-1
3,-1,-1,1,1.101418018,V,450,-1
3,-1,-1,1,0.801290035,V,150,1
3,1,1,1,0.761394024,V,250,1
3,-1,-1,1,0.740906,I,100,1
3,-1,-1,1,0.811176062,V,250,1
3,1,1,1,0.901466846,V,850,1
3,-1,-1,0,1.211565971,I,450,1
3,-1,-1,0,1.011402845,I,250,-1
3,1,1,1,1.241571903,I,100,1
3,-1,-1,0,1.431431055,I,100,-1
3,-1,-1,0,1.091501951,V,850,1
3,1,-1,0,0.951412916,I,150,1
3,-1,-1,0,0.811280966,V,100,1
3,1,-1,1,1.681522131,V,100,-1
3,1,1,0,2.101855993,V,100,1
3,1,1,1,1.161389112,I,100,-1
3,1,1,0,0.861443043,I,250,-1
3,-1,-1,0,1.021355867,I,150,-1
3,1,-1,1,3.422321081,V,150,1
3,-1,-1,0,1.671664,V,450,1
3,-1,-1,0,1.461534977,I,250,1
3,-1,-1,0,0.841365099,V,100,-1
3,1,1,0,1.571613073,I,150,-1
3,1,1,1,1.44178009,V,850,-1
3,-1,-1,0,1.311427116,I,850,1
3,1,-1,1,1.101299047,V,450,-1
3,-1,-1,0,0.98102212,V,850,-1
3,-1,-1,1,0.841314077,I,150,1
3,-1,-1,1,1.081096888,V,150,-1
3,1,1,0,1.521646976,I,450,1
3,1,1,1,1.161595821,I,250,1
3,-1,-1,0,3.382380962,I,450,-1
3,1,1,1,1.221431971,I,850,-1
3,1,1,0,1.161569834,I,850,1
3,1,1,1,1.111294985,V,450,1
3,1,1,0,0.991219044,I,450,-1
3,-1,-1,1,0.631077051,I,850,-1
3,1,-1,1,1.52152586,V,150,-1
3,-1,-1,1,3.622482061,V,250,-1
3,1,1,1,0.871471882,V,250,-1
3,-1,-1,1,0.691270113,V,100,-1
3,1,1,0,1.001531839,V,150,-1
3,1,1,1,1.371575117,I,450,-1
3,-1,-1,1,1.44158411,I,850,1
3,-1,1,0,0.921523094,I,450,-1
3,-1,-1,1,2.782037973,V,250,-1
3,1,1,1,0.861082077,I,250,-1
3,-1,-1,1,0.851382017,V,450,-1
3,-1,1,0,2.29204011,V,450,1
3,-1,-1,1,0.981389999,V,100,1
3,1,1,1,0.801162004,V,250,1
3,-1,1,0,1.17156601,I,850,-1
3,-1,-1,1,1.211379051,V,850,1
3,-1,-1,1,0.85146594,I,150,-1
3,-1,-1,1,0.821182013,V,250,1
3,1,1,1,1.451653957,I,250,1
3,1,-1,1,2.541997194,I,100,1
3,1,1,1,1.301594019,V,100,-1
3,1,-1,0,0.751076937,V,850,-1
3,1,1,1,1.171399117,I,850,1
3,-1,-1,0,2.682174921,I,250,1
3,1,1,1,1.031409025,V,100,1
3,1,1,1,0.981589079,V,450,1
3,-1,-1,0,1.791412115,I,450,1
3,-1,1,0,2.862317801,I,250,-1
3,1,-1,1,1.911673069,I,150,1
3,-1,-1,1,0.771324873,V,150,-1
3,1,1,0,1.251453876,V,250,-1
3,1,1,0,1.571777105,I,850,-1
3,-1,-1,1,0.921288967,I,100,1
3,1,1,1,1.061403036,I,150,-1
3,1,1,1,0.791437149,V,150,1
3,-1,-1,0,0.97134304,V,150,1
3,1,1,0,1.621664047,V,850,1
3,-1,1,0,2.331904888,V,850,-1
3,1,1,0,1.201630116,V,450,-1
3,1,1,0,1.151247025,I,450,1
3,-1,-1,0,1.511615992,I,100,-1
3,1,1,0,1.041372061,I,100,-1
3,-1,-1,1,1.621464014,I,150,1
3,-1,-1,0,1.041324139,V,450,-1
3,-1,1,0,13.22657299,I,250,1
3,-1,-1,0,0.881092072,I,100,1
3,-1,-1,1,3.172286987,V,250,1
3,1,1,0,1.021353006,V,450,-1
3,1,1,0,0.85133791,I,250,1
3,-1,-1,0,0.880500078,V,250,-1
3,-1,-1,1,0.821180105,I,250,-1
3,1,-1,1,0.761115074,I,450,1
3,1,1,0,0.851320982,V,150,-1
3,-1,-1,0,0.871435881,V,850,-1
3,-1,-1,0,0.811239958,V,450,1
3,1,1,0,0.901401997,I,850,1
3,1,1,0,1.001425982,I,100,1
3,1,1,0,0.80130291,I,250,-1
3,-1,-1,1,0.830949783,V,150,-1
3,-1,1,0,0.961408854,V,850,1
3,1,1,0,0.781148195,V,250,1
3,-1,-1,0,1.161333084,V,100,1
3,1,-1,0,1.021239996,I,150,1
3,-1,-1,0,1.101460934,V,100,-1
3,1,1,0,0.871402979,V,150,1
3,-1,-1,0,0.9114182,I,450,1
3,-1,1,0,1.091446877,I,150,-1
3,1,1,0,0.931455135,V,850,1
3,1,1,0,1.311653137,V,100,-1
3,-1,1,0,0.811326981,I,100,-1
3,-1,1,0,1.001241207,V,150,1
3,1,1,0,1.1113801,V,850,-1
3,1,1,0,1.07137394,I,450,-1
3,-1,-1,0,2.241816998,I,150,1
3,1,1,1,1.421728134,V,100,1
3,1,1,1,0.791262865,I,150,-1
3,-1,-1,0,1.091452122,I,850,1
3,1,1,0,2.121850967,V,250,-1
3,-1,-1,1,1.041304827,I,850,-1
3,1,1,1,0.901391029,I,100,-1
3,1,1,1,0.85135293,V,450,1
3,-1,-1,1,0.791191101,I,450,-1
3,1,-1,0,1.281413078,I,850,-1
3,-1,1,0,0.931279182,V,850,-1
3,-1,1,0,0.871358156,V,250,1
3,-1,-1,1,0.921376944,V,850,1
3,-1,-1,1,0.831370115,I,100,1
3,-1,-1,1,0.981332064,I,450,-1
3,1,-1,1,0.821385145,V,100,1
3,-1,-1,1,1.191372871,I,150,1
3,1,1,0,1.491641045,I,850,1
3,1,1,1,1.68144083,V,450,-1
3,1,1,1,1.231529951,I,850,-1
3,-1,-1,1,0.991030931,V,150,-1
3,-1,-1,1,1.031183958,I,100,-1
3,-1,-1,0,1.021284819,V,450,1
3,1,1,0,1.411507845,V,150,-1
3,1,-1,0,1.00129199,I,450,1
3,-1,-1,1,1.041432142,V,150,1
3,1,-1,0,1.021126986,V,100,-1
3,1,-1,1,1.021337986,I,150,1
3,-1,-1,1,1.061346054,V,100,1
3,1,1,1,1.121580839,I,150,-1
3,1,1,1,1.031382084,V,250,-1
3,-1,-1,0,0.861351967,V,250,-1
3,1,1,1,0.841326952,I,450,-1
3,1,1,1,0.611315012,V,250,1
3,-1,-1,0,0.801196098,V,100,-1
3,1,1,1,0.871292114,V,450,1
3,1,1,0,1.571607828,V,850,1
3,1,1,1,0.881452084,I,250,-1
3,1,1,0,1.421509027,V,850,-1
3,1,1,0,1.061647892,I,250,1
3,1,1,0,1.691734791,V,150,1
3,1,1,1,1.861790895,I,100,1
3,-1,-1,0,1.73171711,I,450,1
3,-1,-1,0,3.862744808,I,850,-1
3,1,1,1,1.221554995,I,100,-1
3,-1,-1,1,1.211224079,I,250,1
3,-1,-1,0,1.431527853,I,250,-1
3,-1,-1,0,1.161598921,I,150,-1
3,-1,-1,1,1.231311083,V,450,-1
3,-1,-1,1,0.761199951,I,850,1
3,-1,-1,1,0.92134285,I,850,-1
3,1,1,1,1.841752052,I,450,-1
3,1,1,0,0.971445084,I,100,-1
3,-1,-1,0,1.161445141,V,450,-1
3,-1,-1,1,1.041258097,V,100,1
3,1,-1,0,2.461985826,V,100,-1
3,1,1,0,0.931355,V,250,1
3,1,-1,0,1.091436863,I,850,1
3,-1,-1,0,1.021290064,I,250,-1
3,1,-1,1,1.071434975,I,850,-1
3,-1,1,0,1.631796122,V,100,-1
3,-1,-1,0,1.171345949,V,250,1
3,1,1,1,0.891355038,V,250,-1
3,1,1,1,0.691324949,V,150,1
3,1,1,1,0.671267033,I,150,-1
3,1,1,1,0.79144907,V,850,-1
3,1,1,0,1.151516199,I,450,1
3,-1,-1,0,0.870980978,V,150,-1
3,-1,-1,0,1.481523037,I,100,-1
3,-1,-1,0,0.941375971,I,850,1
3,-1,-1,0,0.831233978,V,850,-1
3,-1,-1,0,0.971408129,I,100,1
3,-1,-1,1,1.201265097,V,850,1
3,-1,-1,1,0.80124402,I,250,1
3,1,1,1,0.901368141,I,250,1
3,1,-1,0,1.091271877,I,250,-1
3,1,1,0,1.021600008,V,450,-1
3,1,-1,1,1.531291008,V,100,1
3,-1,-1,1,0.801258087,I,450,1
3,1,1,0,1.181653023,V,450,1
3,1,-1,0,0.7612679,I,150,1
3,-1,-1,1,0.981178045,V,150,1
3,1,1,1,1.53174305,I,100,1
3,-1,-1,0,1.361449003,I,450,-1
3,-1,-1,0,1.281420946,V,250,-1
3,-1,-1,1,1.241325855,I,150,1
3,1,-1,0,1.981633902,V,150,-1
3,-1,-1,0,1.581443071,V,450,1
3,1,-1,0,0.931089163,V,850,1
3,-1,1,0,1.391703129,I,150,-1
3,1,-1,0,0.871222019,I,450,1
3,-1,-1,0,1.00112915,I,250,-1
3,1,1,0,0.831411123,V,150,1
3,1,1,0,0.731281996,I,150,-1
3,1,1,1,0.781522989,V,100,1
3,1,1,1,1.001230001,I,850,-1
3,1,1,1,0.641355038,I,450,-1
3,-1,-1,0,0.851384163,V,250,1
3,1,-1,0,2.011820078,V,250,-1
3,-1,-1,1,1.411430836,I,100,-1
3,-1,-1,1,0.881358147,V,450,1
3,1,-1,0,1.871642828,I,150,1
3,1,-1,0,1.040565968,I,100,1
3,-1,-1,1,1.101456881,I,100,1
3,1,1,0,1.231508017,V,100,-1
3,1,1,0,1.031538963,I,250,1
3,1,1,0,1.271440983,I,250,-1
3,-1,1,1,1.111429214,I,850,1
3,1,1,1,0.951566935,V,850,-1
3,-1,-1,0,1.401463032,V,250,-1
3,-1,-1,0,2.571954966,V,100,1
3,-1,-1,0,2.031762123,I,150,1
3,-1,-1,1,0.871162176,I,250,1
3,1,1,1,0.951409101,V,850,1
3,-1,-1,1,0.941457033,I,450,1
3,1,-1,1,1.201390028,V,150,-1
3,1,1,0,0.99129796,V,450,-1
3,-1,-1,0,1.921765804,V,150,-1
3,-1,1,0,1.221471071,I,850,-1
3,1,1,0,0.98161006,V,450,1
3,1,1,0,3.002078056,I,100,-1
3,-1,-1,1,1.681714058,V,100,-1
3,-1,-1,0,1.181378841,V,850,-1
3,1,1,0,0.901270866,I,850,1
3,-1,1,0,1.921910048,I,450,-1
3,-1,1,0,0.881372929,I,150,-1
3,-1,-1,0,1.07153511,V,150,1
3,-1,-1,0,1.091325998,V,450,-1
3,-1,1,0,1.731771946,V,850,1
3,1,1,1,0.941278934,V,250,1
3,1,1,1,0.631362915,I,100,-1
3,-1,-1,0,1.151376009,V,150,-1
3,1,1,0,3.342334032,I,850,1
3,1,-1,0,1.211405993,I,250,1
3,1,-1,0,1.361550093,V,850,-1
3,-1,-1,0,0.981122017,V,850,1
3,1,-1,0,2.762135029,I,250,-1
3,-1,-1,0,2.351840973,V,850,-1
3,1,1,0,0.951516151,V,150,-1
3,-1,-1,1,0.851250887,I,450,1
3,1,-1,0,1.111320972,I,450,1
3,1,-1,0,1.461454868,I,850,-1
3,-1,-1,0,0.940458059,I,100,-1
3,1,-1,0,1.331428051,V,850,1
3,1,1,0,0.881567001,I,100,1
3,-1,-1,1,1.131463051,V,250,-1
3,-1,-1,1,0.881228924,I,850,-1
3,1,-1,1,0.891337872,V,100,-1
3,1,1,0,0.861032963,V,100,1
3,-1,-1,1,1.061244011,V,150,1
3,1,1,0,1.451550007,I,150,1
3,-1,-1,1,0.94137311,I,250,-1
3,1,-1,0,1.07151103,V,450,-1
3,-1,-1,1,0.931416988,V,100,1
3,1,1,1,0.92081809,I,450,-1
3,-1,-1,1,0.931468964,V,250,1
3,1,1,1,0.861351013,V,150,1
3,-1,-1,1,0.821120977,I,850,1
3,-1,-1,1,0.871181011,I,150,-1
3,-1,-1,1,0.771377087,I,150,1
3,-1,-1,1,0.881347179,I,100,1
3,-1,1,0,1.571666002,I,450,-1
3,-1,-1,1,0.841197014,I,250,1
3,1,-1,1,1.041428089,V,450,1
3,1,1,0,0.771517038,V,250,1
3,-1,-1,0,1.021100998,V,100,-1
3,-1,-1,0,0.89132905,V,450,1
3,1,1,0,1.03143692,I,150,-1
3,-1,-1,0,0.871311903,V,450,-1
3,1,-1,0,1.781722069,V,250,-1
3,-1,-1,0,0.901366949,V,100,1
3,-1,1,0,1.301643848,I,250,1
3,-1,-1,0,0.851349115,V,850,-1
3,1,1,0,1.021586895,V,250,-1
3,-1,-1,0,0.871216059,V,250,-1
3,-1,1,0,0.901269913,I,150,-1
