Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SOA,Accuracy,Training
10,1,1,2,0.6399,0.4533,16.7,1,0
10,1,1,2,0.6266,0.3467,33.3,1,0
10,1,1,2,0.6532,0.3867,66.7,1,0
10,2,2,4,0.6266,0.56,133.3,1,0
10,1,1,1,2.7458,0.6133,16.7,1,0
11,2,2,4,1.213,0.6266,133.3,1,1
11,1,2,4,1.5329,0.3067,66.7,0,1
11,1,1,3,1.6662,0.4,33.3,1,1
11,2,1,1,1.8528,0.2801,16.7,0,1
11,2,2,4,0.7999,0.44,133.3,1,1
11,1,2,3,1.9728,0.5333,66.7,0,1
11,2,1,3,1.6529,0.3867,33.3,0,1
11,2,1,1,2.186,0.3201,16.7,0,1
11,1,1,3,1.6929,1.2131,133.3,1,1
11,1,1,3,1.8662,0.4134,66.7,1,1
11,2,1,2,1.9595,0.4667,33.3,0,1
11,2,2,2,1.4796,0.5199,16.7,1,1
11,2,2,4,1.9062,0.3201,133.3,1,1
11,1,1,2,1.7062,0.5999,66.7,1,1
11,1,1,2,3.199,0.2801,33.3,1,1
11,2,1,1,1.6395,0.2534,16.7,0,1
11,1,1,4,1.3863,0.3201,133.3,1,1
11,2,2,2,2.2394,0.7599,66.7,1,1
11,1,2,2,1.2664,0.56,33.3,0,1
11,1,1,1,2.346,0.3467,16.7,1,1
11,1,1,4,1.5863,0.32,133.3,1,1
11,1,1,3,2.4793,0.2934,66.7,1,1
11,1,1,2,1.4796,0.4667,33.3,1,1
11,2,1,2,1.1464,0.2801,16.7,0,1
11,2,2,4,0.8265,0.9732,133.3,1,1
11,2,2,4,0.9598,0.2801,66.7,1,1
11,1,2,4,1.4929,0.2933,33.3,0,1
11,2,1,1,1.7328,0.3467,16.7,0,1
11,2,2,4,3.359,0.2668,133.3,1,1
11,1,1,4,1.4663,0.2801,66.7,1,1
11,1,1,3,2.0661,0.2667,33.3,1,1
11,2,1,2,2.1459,0.2401,16.7,0,1
11,2,2,4,1.1597,0.2801,133.3,1,1
11,1,2,4,1.4796,0.2801,66.7,0,1
11,2,1,2,1.6129,0.3067,33.3,0,1
11,2,1,1,1.2131,0.2401,16.7,0,1
11,2,2,4,0.7599,0.2666,133.3,1,1
11,2,1,3,0.9731,0.2801,66.7,0,1
11,1,1,1,1.493,0.3066,33.3,1,1
11,1,2,1,1.7062,0.3067,16.7,0,1
11,1,1,1,1.5196,0.2799,66.7,1,0
11,1,2,1,1.3996,0.3334,16.7,0,0
11,1,2,1,1.1064,0.3467,33.3,0,0
11,1,1,3,1.0531,0.6799,66.7,1,0
11,1,2,1,1.7062,0.3334,16.7,0,0
11,1,2,1,1.4529,0.4933,16.7,0,0
11,2,2,1,0.6932,0.4267,133.3,1,0
11,1,1,4,0.9065,1.1065,133.3,1,0
11,1,2,1,1.6929,0.5733,33.3,0,0
11,1,2,1,1.6796,0.2801,133.3,0,0
11,1,1,3,0.7332,0.2667,133.3,1,0
11,1,2,1,1.1997,0.36,16.7,0,0
11,1,2,1,1.6129,0.2934,16.7,0,0
11,1,2,1,1.1997,0.3867,33.3,0,0
11,2,2,3,1.8795,0.2667,66.7,1,0
11,2,2,3,1.1731,0.2934,33.3,1,0
11,1,2,2,1.3063,0.6666,66.7,0,0
11,2,1,2,0.7599,0.2934,16.7,0,0
11,2,2,4,0.5866,0.2801,133.3,1,0
11,1,2,1,1.2663,0.3467,33.3,0,0
11,2,2,4,0.7066,0.3334,133.3,1,0
11,2,1,1,1.0664,0.48,66.7,0,0
11,1,2,1,1.6262,0.2667,33.3,0,0
11,2,1,3,1.0798,0.3467,33.3,0,0
11,1,1,1,1.4263,0.3334,16.7,1,0
11,1,2,1,1.3997,0.36,66.7,0,0
11,2,2,1,1.1198,0.9732,33.3,1,0
11,1,2,1,1.5196,0.44,66.7,0,0
11,2,2,3,0.7999,0.3467,133.3,1,0
11,2,1,1,2.346,0.2667,16.7,0,0
11,1,1,4,0.9865,0.3333,133.3,1,0
11,1,1,1,1.1197,0.5067,16.7,1,0
11,1,1,1,1.4264,0.3334,33.3,1,0
11,2,2,4,1.6129,0.2534,66.7,1,0
11,2,2,4,0.7865,0.4533,133.3,1,0
11,2,1,3,1.1331,1.0132,16.7,0,0
11,2,1,1,0.9998,0.3334,33.3,0,0
11,1,1,3,0.8532,0.3334,133.3,1,0
11,2,1,1,1.0931,0.3867,66.7,0,0
11,1,1,3,0.7332,0.5466,66.7,1,0
11,2,1,3,0.7599,0.7866,66.7,0,0
11,2,1,4,1.0531,0.2801,33.3,0,0
11,1,1,2,0.8532,0.2268,16.7,1,0
11,2,1,1,1.0664,0.3867,16.7,0,0
11,1,1,3,1.213,0.36,66.7,1,0
11,2,1,2,1.3996,0.3467,33.3,0,0
11,2,2,4,0.6399,0.32,66.7,1,0
11,2,2,4,0.6666,0.3467,133.3,1,0
11,2,1,1,2.4793,0.2667,16.7,0,0
11,1,1,4,0.7732,0.36,133.3,1,0
11,1,1,1,1.9061,0.2534,33.3,1,0
11,1,1,1,1.0264,0.36,66.7,1,0
11,1,1,4,0.9065,0.2801,133.3,1,0
11,2,2,4,0.7999,0.6,133.3,1,0
11,1,1,4,1.6662,0.2667,66.7,1,0
11,1,1,1,3.0124,0.2401,16.7,1,0
11,2,1,3,1.8395,0.2401,33.3,0,0
11,2,1,1,1.5729,0.3201,66.7,0,0
11,1,1,3,1.1731,0.3867,66.7,1,0
11,2,1,1,0.9465,0.3067,33.3,0,0
11,2,1,1,0.5733,0.3067,16.7,0,0
11,1,1,4,0.9065,0.2667,133.3,1,0
11,2,1,1,1.1197,0.5733,16.7,0,0
11,2,1,1,0.7066,0.36,16.7,0,0
11,1,1,1,0.8665,0.2934,33.3,1,0
11,2,2,4,1.373,0.4266,133.3,1,0
11,2,1,1,0.9331,0.4267,33.3,0,0
11,1,2,1,0.8932,0.4934,66.7,0,0
11,2,2,1,0.8665,1.1065,133.3,1,0
11,2,2,3,0.8132,0.2134,133.3,1,0
11,2,2,3,0.7998,0.3067,133.3,1,0
11,1,1,1,1.5463,0.2668,16.7,1,0
11,2,1,1,0.8132,0.4,33.3,0,0
11,2,2,1,0.6399,0.3067,66.7,1,0
11,2,1,1,1.0798,0.3334,33.3,0,0
11,2,1,1,0.8132,0.2934,33.3,0,0
11,2,1,1,0.5599,0.3201,16.7,0,0
11,1,1,1,0.6533,0.4134,66.7,1,0
11,2,2,4,0.9065,0.9998,133.3,1,0
11,2,1,1,1.5596,0.2667,16.7,0,0
11,1,2,2,1.0664,0.7199,66.7,0,0
11,2,1,1,0.7999,0.36,16.7,0,0
11,2,2,3,0.6666,0.36,133.3,1,0
11,2,1,1,0.9864,0.3467,16.7,0,0
11,2,2,2,0.8265,0.4532,66.7,1,0
11,1,2,2,0.7865,0.36,66.7,0,0
11,1,1,4,0.6799,0.4667,133.3,1,0
11,1,1,3,1.213,0.2534,66.7,1,0
11,2,2,3,1.0798,0.3067,33.3,1,0
11,2,1,2,1.3463,0.48,33.3,0,0
11,1,2,3,2.0128,0.2667,133.3,0,0
11,1,2,1,2.2927,0.1601,133.3,0,0
11,2,2,3,1.0398,0.2934,133.3,1,0
11,1,1,1,0.9998,0.2667,16.7,1,0
11,1,2,1,1.6262,0.6533,16.7,0,0
11,1,2,1,1.3063,0.7066,66.7,0,0
11,2,2,1,1.9061,0.4533,133.3,1,0
11,2,2,3,0.7599,0.2401,133.3,1,0
11,2,1,3,1.1464,0.4933,66.7,0,0
11,1,1,1,0.7732,0.3334,16.7,1,0
11,1,1,1,1.3463,0.2134,16.7,1,0
11,1,1,1,0.8132,0.4,33.3,1,0
11,2,2,2,0.8398,0.8266,133.3,1,0
11,2,1,1,0.8931,0.3068,16.7,0,0
11,1,1,1,0.7466,0.3201,33.3,1,0
11,1,1,1,0.7465,0.2934,16.7,1,0
11,1,1,4,0.8932,0.3466,133.3,1,0
11,2,2,2,1.453,0.2001,133.3,1,0
11,1,2,1,1.2397,0.1734,16.7,0,0
11,2,1,3,1.1197,0.2401,66.7,0,0
11,2,2,1,3.1457,0.3067,66.7,1,0
11,1,1,1,1.6262,0.2667,33.3,1,0
11,1,1,1,1.1864,0.3067,33.3,1,0
11,2,2,1,0.8798,0.56,16.7,1,0
11,2,2,1,0.8398,0.4133,33.3,1,0
11,1,2,1,0.9065,0.3867,33.3,0,0
11,1,1,3,0.9065,0.2133,66.7,1,0
11,1,1,1,1.1064,0.2934,33.3,1,0
11,2,1,1,0.7865,0.3467,66.7,0,0
11,2,1,3,0.9465,0.2268,33.3,0,0
11,1,1,3,0.8265,0.2934,133.3,1,0
11,2,2,1,1.9594,0.6133,16.7,1,0
11,2,1,1,1.0798,0.3867,16.7,0,0
11,2,1,3,1.6262,0.2401,33.3,0,0
11,1,1,1,1.173,0.2001,33.3,1,0
11,1,2,1,1.5596,0.36,133.3,0,0
11,1,1,3,0.9731,0.2401,33.3,1,0
11,2,2,2,1.493,0.4399,133.3,1,0
11,1,1,1,0.9065,0.32,16.7,1,0
11,1,1,4,1.1597,0.2934,133.3,1,0
11,2,1,4,1.6796,0.2667,66.7,0,0
11,2,1,4,1.6396,0.7732,66.7,0,0
11,1,1,1,0.7865,0.3867,16.7,1,0
11,1,1,4,0.8132,0.4132,133.3,1,0
11,1,1,3,0.9864,0.9199,16.7,1,0
11,2,2,2,1.373,0.1202,66.7,1,0
11,2,2,2,1.8528,0.5067,66.7,1,0
11,1,2,1,1.1731,1.0532,33.3,0,0
11,2,1,1,0.6399,0.3467,66.7,0,0
11,1,1,2,0.8532,0.5466,133.3,1,0
11,1,1,2,0.7332,0.4534,133.3,1,0
11,1,1,1,0.9198,0.4133,16.7,1,0
11,1,1,1,0.7865,0.5066,66.7,1,0
11,1,1,1,0.7599,0.3467,16.7,1,0
11,2,2,2,0.7865,1.7596,133.3,1,0
11,2,1,1,0.9065,0.4267,33.3,0,0
11,2,1,1,1.093,0.3334,33.3,0,0
11,1,1,1,1.0398,0.3734,33.3,1,0
11,1,1,1,0.7998,0.3333,66.7,1,0
11,1,2,4,1.1864,0.3868,33.3,0,0
11,2,1,1,0.44,0.32,16.7,0,0
11,2,1,3,0.8532,0.1868,66.7,0,0
11,1,1,1,0.6533,0.2933,33.3,1,0
11,1,1,1,0.9331,0.2801,16.7,1,0
11,2,1,1,0.9065,0.2401,33.3,0,0
11,1,1,1,0.8798,0.2934,16.7,1,0
11,2,1,4,1.413,0.1335,66.7,0,0
11,1,1,3,1.493,0.2534,133.3,1,0
11,1,1,3,1.3597,0.2533,133.3,1,0
11,1,1,3,0.8665,0.3334,66.7,1,0
11,1,1,3,0.7599,0.8399,66.7,1,0
11,1,1,1,0.7065,0.4267,16.7,1,0
11,2,1,1,0.9731,0.3334,33.3,0,0
11,1,1,1,0.8132,0.3867,16.7,1,0
11,1,1,1,0.7066,0.36,66.7,1,0
11,1,1,4,1.2264,0.3734,133.3,1,0
11,1,1,1,0.7599,0.2934,66.7,1,0
11,2,2,4,0.7332,0.2135,133.3,1,0
11,2,1,4,0.6932,0.3867,33.3,0,0
11,1,1,1,0.5733,0.6,16.7,1,0
11,1,1,4,0.9331,0.6,133.3,1,0
11,1,1,4,0.7599,0.3734,133.3,1,0
11,2,2,4,0.6799,0.4667,133.3,1,0
11,1,1,4,1.5596,0.3334,66.7,1,0
11,2,1,3,0.9465,0.2667,133.3,0,0
11,2,2,4,0.5999,0.2268,133.3,1,0
11,2,1,2,0.7865,0.7466,133.3,0,0
11,1,2,1,1.1997,0.3734,33.3,0,0
11,1,2,1,1.2397,0.3068,66.7,0,0
11,2,1,1,0.9732,0.2668,33.3,0,0
11,2,1,1,1.6662,0.1868,33.3,0,0
11,2,1,1,0.7599,0.1467,16.7,0,0
11,2,1,1,0.5333,0.2667,33.3,0,0
11,2,2,4,0.7332,0.0935,66.7,1,0
11,1,1,1,1.5463,0.3734,33.3,1,0
11,1,1,3,0.9598,0.2401,66.7,1,0
11,2,1,4,1.2531,0.2668,66.7,0,0
11,1,1,3,0.7599,0.3199,133.3,1,0
11,2,1,3,0.7065,0.3334,33.3,0,0
11,2,1,1,0.6666,0.3067,33.3,0,0
11,2,1,1,0.5733,0.3467,16.7,0,0
11,2,1,1,0.6932,0.3199,16.7,0,0
11,2,1,1,0.4667,0.3334,16.7,0,0
11,2,1,1,0.5066,0.3199,16.7,0,0
11,1,2,4,0.8798,0.7599,66.7,0,0
11,1,1,2,1.4663,0.1601,66.7,1,0
11,1,1,1,0.8398,0.0668,16.7,1,0
11,2,1,1,0.7599,0.1335,33.3,0,0
11,1,1,3,1.1464,0.3867,133.3,1,0
11,1,1,1,0.8265,0.3334,16.7,1,0
11,1,1,1,0.7465,0.3067,16.7,1,0
11,2,1,1,0.7199,0.5332,16.7,0,0
11,2,2,3,1.0131,0.2934,66.7,1,0
11,1,1,1,0.9065,0.3732,16.7,1,0
11,1,1,4,0.9731,0.3467,133.3,1,0
11,2,2,4,0.8932,0.2934,133.3,1,0
11,1,1,1,0.8398,0.3467,16.7,1,0
11,2,1,3,1.1997,0.2267,66.7,0,0
11,2,2,4,0.6666,0.24,133.3,1,0
11,1,2,4,1.7329,0.3467,133.3,0,0
11,2,1,1,1.0664,0.2934,16.7,0,0
11,2,1,1,0.7465,0.4,33.3,0,0
11,2,1,1,0.7066,0.2401,33.3,0,0
11,2,1,1,0.7066,0.3199,66.7,0,0
11,1,1,1,0.7332,0.3334,33.3,1,0
11,1,1,3,1.0264,0.1601,66.7,1,0
11,2,1,3,0.8391,0.4933,66.7,0,0
11,2,1,1,0.9598,0.2001,33.3,0,0
11,2,1,1,0.56,0.2667,33.3,0,0
11,1,1,3,1.6129,0.1468,66.7,1,0
11,2,1,3,0.8132,0.4267,66.7,0,0
11,2,1,3,1.3997,0.3734,66.7,0,0
11,1,1,1,1.0265,0.3734,16.7,1,0
11,1,1,4,0.7332,0.2667,133.3,1,0
11,2,2,4,1.5996,0.3067,133.3,1,0
11,1,1,1,1.7595,0.1601,33.3,1,0
11,2,1,3,1.0931,0.3201,33.3,0,0
11,1,1,1,0.5866,0.3867,33.3,1,0
11,1,1,3,0.7599,0.3334,66.7,1,0
11,2,2,3,2.1061,0.2401,133.3,1,0
11,1,1,1,0.7332,0.2801,16.7,1,0
11,2,1,1,0.6399,0.3334,16.7,0,0
11,2,1,1,0.5333,0.3867,16.7,0,0
11,2,2,4,0.5999,1.0665,133.3,1,0
11,2,1,1,0.6932,0.4,33.3,0,0
11,2,2,4,0.5066,0.3734,133.3,1,0
11,1,2,4,0.8132,0.7999,66.7,0,0
11,1,2,3,1.1598,0.1868,33.3,0,0
11,1,1,1,0.6666,0.3867,16.7,1,0
11,2,1,3,1.4663,0.6799,133.3,0,0
11,2,2,4,0.5599,0.2667,133.3,1,0
11,1,1,4,0.6932,0.2534,133.3,1,0
11,1,1,2,1.413,0.1868,33.3,1,0
11,1,1,3,0.8399,0.1868,133.3,1,0
11,2,1,1,0.5599,0.3201,33.3,0,0
11,1,1,4,0.7332,0.2401,133.3,1,0
11,2,1,4,0.7599,0.2667,66.7,0,0
11,1,1,1,0.6133,0.36,16.7,1,0
11,2,1,1,0.7599,0.3067,16.7,0,0
11,2,1,1,0.6133,0.2801,16.7,0,0
11,1,1,2,0.8132,0.5733,66.7,1,0
11,1,1,1,0.6799,0.6799,16.7,1,0
11,1,1,1,0.7465,0.6266,16.7,1,0
11,1,1,4,0.9198,0.4134,133.3,1,0
11,1,1,1,0.9065,0.5067,66.7,1,0
11,2,1,4,0.8532,0.3867,66.7,0,0
11,2,1,4,0.8265,0.2401,66.7,0,0
11,1,1,1,0.7332,0.2267,16.7,1,0
11,1,1,1,0.7065,0.3734,66.7,1,0
11,2,1,2,0.9331,0.3199,133.3,0,0
11,2,1,1,0.5999,0.36,16.7,0,0
11,1,1,1,0.6666,0.3467,33.3,1,0
11,1,1,4,0.9465,0.4134,66.7,1,0
11,1,1,1,1.173,0.2533,33.3,1,0
11,1,1,2,0.7199,0.36,16.7,1,0
11,1,2,2,0.7865,0.8399,133.3,0,0
11,2,2,4,0.7599,0.3334,133.3,1,0
11,1,1,2,0.8532,0.4533,33.3,1,0
11,1,1,3,0.8665,0.2801,133.3,1,0
11,2,1,2,0.8132,0.2801,33.3,0,0
11,2,1,1,0.7732,0.2267,16.7,0,0
11,2,1,1,0.5066,0.2268,16.7,0,0
11,2,1,2,1.2131,0.2533,66.7,0,0
11,2,1,1,0.9065,0.7066,33.3,0,0
11,1,1,1,1.3196,0.2134,33.3,1,0
11,2,1,1,1.6529,0.3199,33.3,0,0
11,1,2,1,0.9998,0.2401,33.3,0,0
11,2,2,2,1.0664,0.5067,66.7,1,0
11,2,2,1,0.7465,0.3334,133.3,1,0
11,1,1,1,0.9198,0.3467,66.7,1,0
11,1,1,4,1.2264,0.2667,133.3,1,0
11,1,1,4,0.8265,0.2934,66.7,1,0
11,1,1,4,0.8132,0.3067,66.7,1,0
11,2,1,1,0.9065,0.5466,16.7,0,0
11,1,1,4,0.6666,0.3734,133.3,1,0
11,2,1,2,0.8532,0.44,66.7,0,0
11,2,1,1,0.7599,0.1734,16.7,0,0
11,1,1,4,0.7599,0.2801,133.3,1,0
11,2,2,3,1.1464,0.2134,133.3,1,0
11,1,1,2,1.1731,0.1334,66.7,1,0
11,1,1,1,0.8265,0.3467,33.3,1,0
11,2,1,1,0.7732,0.44,33.3,0,0
11,1,1,4,0.7199,0.3067,133.3,1,0
11,1,1,4,0.8132,0.3334,66.7,1,0
11,2,1,1,0.7332,0.4134,16.7,0,0
11,1,1,1,0.9465,0.3467,16.7,1,0
11,1,1,1,0.6399,0.3734,16.7,1,0
11,2,1,1,0.7065,0.3734,16.7,0,0
11,1,1,2,0.7199,0.48,16.7,1,0
11,2,2,4,1.0931,0.3733,133.3,1,0
11,2,1,1,0.6932,0.2801,16.7,0,0
11,2,1,1,0.5866,0.3334,16.7,0,0
11,1,1,1,0.5999,0.2534,33.3,1,0
11,2,1,1,0.7332,0.3734,33.3,0,0
11,2,1,3,1.0131,0.8799,66.7,0,0
11,2,2,4,0.6799,0.1334,133.3,1,0
11,1,1,1,0.7065,0.2534,66.7,1,0
11,1,1,3,1.0131,0.2801,66.7,1,0
11,1,1,3,0.8265,0.3333,66.7,1,0
11,1,1,1,1.0664,0.3467,16.7,1,0
11,2,2,1,0.7198,0.44,133.3,1,0
11,1,2,1,1.2664,0.3067,33.3,0,0
11,2,2,4,0.5066,0.1601,66.7,1,0
11,2,1,1,0.6932,0.2268,33.3,0,0
11,2,2,3,2.0128,0.1468,133.3,1,0
11,2,1,3,1.0531,0.0935,33.3,0,0
11,1,1,3,1.2264,0.2268,33.3,1,0
11,1,2,3,1.333,0.2934,133.3,0,0
11,2,1,3,1.1997,0.3067,33.3,0,0
11,2,1,2,1.3997,0.2134,33.3,0,0
11,2,1,1,0.7998,0.3201,16.7,0,0
11,2,1,3,0.7199,0.2401,66.7,0,0
11,2,1,1,0.56,0.3067,33.3,0,0
11,2,1,1,0.9731,0.3334,33.3,0,0
11,1,1,1,0.6399,0.3334,16.7,1,0
11,1,1,1,0.6666,0.3601,133.3,1,0
11,1,1,4,1.3597,0.2268,133.3,1,0
11,1,1,4,0.9731,0.2667,133.3,1,0
11,1,1,4,1.0131,0.32,66.7,1,0
11,1,1,4,1.0798,0.3867,66.7,1,0
11,2,1,4,0.8532,0.2001,66.7,0,0
11,1,1,4,0.8532,0.2667,133.3,1,0
11,2,2,4,1.453,0.2668,33.3,1,0
11,2,2,4,0.9465,0.3334,133.3,1,0
11,2,1,4,0.8265,0.3334,133.3,0,0
11,2,1,4,0.8798,0.2667,133.3,0,0
11,2,1,4,0.8532,0.2668,133.3,0,0
11,2,1,3,1.0398,0.2801,33.3,0,0
11,2,2,4,1.0398,0.2534,66.7,1,0
11,2,1,3,0.9598,0.3067,66.7,0,0
11,1,1,3,1.0798,0.2668,33.3,1,0
11,1,1,1,1.4796,0.2268,16.7,1,0
11,2,1,1,0.7599,0.4799,33.3,0,0
11,2,1,2,0.8532,0.4533,16.7,0,0
11,2,1,1,1.0531,1.1465,16.7,0,0
11,1,1,4,1.1597,0.2401,133.3,1,0
11,2,1,1,0.7865,0.4268,16.7,0,0
11,1,1,1,0.9065,0.2799,16.7,1,0
11,2,1,1,0.7865,0.8932,66.7,0,0
11,2,1,2,0.6666,0.4,66.7,0,0
11,1,1,1,0.7066,0.3334,16.7,1,0
11,2,1,1,1.1064,0.2799,133.3,0,0
11,1,1,2,0.8532,0.3201,33.3,1,0
11,1,1,1,0.8665,0.2667,16.7,1,0
11,1,1,2,0.7732,0.2401,33.3,1,0
11,1,1,2,0.8265,0.3467,33.3,1,0
11,2,1,2,0.5999,0.2401,66.7,0,0
11,2,1,2,1.0131,0.3602,66.7,0,0
11,1,1,2,0.7199,0.2667,33.3,1,0
11,2,1,1,0.9065,0.4,16.7,0,0
11,1,1,2,0.7332,0.3867,66.7,1,0
11,1,2,3,1.0531,0.8799,133.3,0,0
11,1,1,1,0.4933,0.2801,16.7,1,0
11,2,1,1,0.5066,0.3467,16.7,0,0
11,2,1,1,0.7199,0.2801,33.3,0,0
11,1,1,4,0.9998,0.1201,133.3,1,0
11,1,1,1,3.0791,0.6933,16.7,1,0
11,1,2,1,3.119,0.3201,66.7,0,0
11,1,2,1,0.4933,0.4134,16.7,0,0
11,1,1,2,1.2397,0.3067,33.3,1,0
11,2,1,1,0.5333,0.3467,33.3,0,0
11,2,2,3,0.9065,0.2267,133.3,1,0
11,1,1,1,0.9331,0.3734,16.7,1,0
11,2,1,2,2.0661,0.3467,133.3,0,0
11,2,2,1,1.1064,0.36,16.7,1,0
11,1,2,1,0.9864,0.3201,66.7,0,0
11,1,2,1,0.6799,0.3067,16.7,0,0
11,1,1,2,1.6129,0.8799,33.3,1,0
11,2,1,1,1.7329,0.2001,66.7,0,0
11,2,2,4,0.5733,0.2401,133.3,1,0
11,1,1,1,1.0664,0.2666,133.3,1,0
11,2,1,1,0.7599,0.2934,66.7,0,0
11,2,2,4,0.6399,0.6266,133.3,1,0
11,2,2,4,0.6932,0.3067,133.3,1,0
11,2,2,1,0.8132,1.5463,66.7,1,0
11,2,2,4,1.373,0.4933,33.3,1,0
11,2,1,2,0.7199,0.2401,33.3,0,0
11,1,1,1,0.6666,0.4,16.7,1,0
11,2,1,1,0.7199,0.4267,66.7,0,0
11,1,1,1,1.1464,0.3467,66.7,1,0
11,2,1,1,0.6799,0.2801,33.3,0,0
11,1,1,1,0.6133,0.4134,66.7,1,0
11,2,1,1,0.7199,0.4533,33.3,0,0
11,1,1,1,0.7066,0.4667,16.7,1,0
11,2,1,1,1.253,0.3067,16.7,0,0
11,2,1,1,0.6799,0.36,33.3,0,0
11,2,2,4,0.7066,0.2801,133.3,1,0
11,2,2,4,1.3197,0.3199,66.7,1,0
11,2,1,2,1.4396,0.3467,133.3,0,0
11,2,1,1,0.5599,0.2268,33.3,0,0
11,1,1,1,1.3997,0.3333,133.3,1,0
11,1,1,1,0.7465,0.4933,33.3,1,0
11,1,1,1,0.6132,0.4134,33.3,1,0
11,2,1,1,0.6398,2.506,33.3,0,0
11,1,1,1,0.4933,0.4134,33.3,1,0
11,2,1,1,0.5866,0.3067,16.7,0,0
11,1,1,4,0.7599,0.3467,133.3,1,0
11,2,1,4,0.5733,0.3067,66.7,0,0
11,1,1,4,0.7999,0.2535,33.3,1,0
11,1,2,1,1.0664,0.5067,16.7,0,0
11,2,2,1,0.9865,0.3334,66.7,1,0
11,2,1,1,1.453,0.32,66.7,0,0
11,1,1,3,0.9998,0.2667,133.3,1,0
11,2,1,1,0.7065,0.2934,33.3,0,0
11,1,1,3,0.6532,0.3734,133.3,1,0
11,2,1,1,0.6399,0.3067,16.7,0,0
11,2,1,1,0.5333,0.1601,66.7,0,0
11,1,1,1,0.52,0.2534,16.7,1,0
11,2,1,1,0.5599,0.2667,16.7,0,0
11,1,1,1,0.56,0.3599,66.7,1,0
11,1,1,1,0.5199,0.4267,66.7,1,0
11,2,2,1,1.1464,0.2534,133.3,1,0
11,1,1,1,0.9598,0.2267,133.3,1,0
11,1,1,4,0.7465,0.36,66.7,1,0
11,1,1,3,0.8265,0.2001,16.7,1,0
11,2,1,3,1.1731,0.2401,33.3,0,0
11,2,1,4,0.8132,0.1201,66.7,0,0
11,2,1,1,0.8932,0.1468,16.7,0,0
11,1,1,1,0.48,0.3067,16.7,1,0
11,2,1,1,0.8399,0.3734,66.7,0,0
11,1,1,4,0.9865,0.2401,133.3,1,0
11,2,1,1,0.8132,0.3867,16.7,0,0
11,1,1,1,0.5067,0.2801,33.3,1,0
11,2,1,1,0.5333,1.0665,66.7,0,0
11,1,1,4,0.7066,0.2801,133.3,1,0
11,2,1,4,1.0264,0.3067,133.3,0,0
11,2,2,4,0.7732,0.2534,133.3,1,0
11,2,1,1,1.1864,0.3201,33.3,0,0
11,2,1,1,0.5599,0.3201,33.3,0,0
11,2,1,1,0.5466,0.2801,16.7,0,0
11,1,1,3,0.6532,0.2134,66.7,1,0
11,2,1,3,0.7732,0.4,33.3,0,0
11,2,2,2,1.0664,0.4,133.3,1,0
11,1,1,2,1.0264,0.2667,33.3,1,0
11,1,1,3,1.1464,0.1601,133.3,1,0
11,1,1,2,0.7732,0.6399,16.7,1,0
11,1,1,4,0.7732,0.2801,133.3,1,0
11,1,1,4,0.7999,0.32,33.3,1,0
11,1,1,3,1.493,0.2667,33.3,1,0
11,1,1,3,0.8532,0.3334,66.7,1,0
11,2,1,4,0.7599,0.2534,66.7,0,0
11,1,2,1,1.1331,0.3734,16.7,0,0
11,1,1,3,0.8665,0.2401,66.7,1,0
11,2,1,3,0.6799,0.2534,66.7,0,0
11,2,1,3,0.7332,0.2401,33.3,0,0
11,2,1,2,1.0531,0.1468,66.7,0,0
11,2,1,2,0.6799,0.1734,33.3,0,0
11,2,1,1,1.0796,0.7732,16.7,0,0
11,1,1,1,0.6266,0.2668,16.7,1,0
11,1,1,2,0.9065,0.2268,33.3,1,0
11,2,2,4,1.1731,0.2667,133.3,1,0
11,2,1,2,1.4663,0.3201,133.3,0,0
11,2,1,1,0.8532,0.2001,33.3,0,0
11,1,1,4,1.2264,0.2933,133.3,1,0
11,2,1,4,0.6532,0.2934,66.7,0,0
11,2,2,1,1.0931,0.44,16.7,1,0
11,1,1,4,0.6932,0.44,133.3,1,0
11,2,1,1,0.6666,0.3467,16.7,0,0
11,1,1,4,0.7199,0.2667,66.7,1,0
11,2,1,4,0.7998,0.3067,66.7,0,0
11,2,1,1,0.5599,0.3067,16.7,0,0
11,1,1,4,0.7732,0.5333,66.7,1,0
11,2,2,1,1.7195,1.7196,33.3,1,0
11,1,1,1,0.7065,0.3334,16.7,1,0
11,1,1,3,0.7065,0.2667,133.3,1,0
11,2,1,1,0.7199,0.3334,16.7,0,0
11,2,1,2,0.7199,0.3067,33.3,0,0
11,1,1,1,0.5066,0.2534,16.7,1,0
11,1,1,3,0.7198,0.48,133.3,1,0
11,1,1,3,0.7065,0.2934,133.3,1,0
11,2,1,1,0.7465,0.5733,33.3,0,0
11,2,2,4,0.6399,0.2401,133.3,1,0
11,2,2,4,0.7065,0.3334,66.7,1,0
11,2,2,4,0.7732,0.3467,16.7,1,0
11,2,1,1,1.5463,0.2801,66.7,0,0
11,1,1,4,0.7332,0.1868,66.7,1,0
11,1,2,1,3.439,1.0397,33.3,0,0
11,1,1,4,0.5733,0.0935,133.3,1,0
11,2,1,1,0.7465,0.3467,16.7,0,0
11,1,1,1,0.7199,0.2934,66.7,1,0
11,2,2,4,0.8132,0.1601,133.3,1,0
11,2,2,1,0.1467,0.6533,33.3,1,0
11,2,1,3,0.9065,0.1868,133.3,0,0
11,1,1,1,0.8932,0.2667,66.7,1,0
11,2,1,2,0.6799,0.4667,66.7,0,0
