Subj_idx,Block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
21,1,36,1.5,0.38131,1.5664,3,0.66669,0,2.2061
21,1,37,1.5,0.68776,1.4916,2,1.475,1,2.6996
21,1,38,1.5,0.4374,1.9717,2,2.2073,1,2.3336
21,1,39,1.5,0.75139,1.8309,3,2.1004,0,2.2408
21,1,40,1.5,0.60994,1.6882,2,3.4579,0,0.9432
21,1,41,1.5,1.1019,1.9557,2,2.9458,1,2.5117
21,1,42,1.5,0.38002,1.6388,1,1.6346,1,1.2295
21,1,43,1.5,0.72522,1.8585,2,0.6623,1,0.63948
21,1,44,1.5,0.55195,1.4297,3,0.96268,0,2.1255
21,1,45,1.5,0.46521,1.6756,2,0.97492,1,0.62631
21,1,46,1.5,0.43776,1.7338,2,2.3419,1,1.1966
21,1,47,1.5,0.0091664,3.4288,1,1.8365,1,0.63008
21,1,48,1.5,1.3409,1.5718,3,1.4091,0,1.3878
21,1,49,1.5,2.1971,1.411,2,1.0533,0,1.2714
21,1,50,1.5,0.77083,1.3961,2,2.6751,0,0.59562
21,1,51,1.5,0.56534,1.8153,2,8.077,0,2.5107
21,1,52,1.5,0.7708,1.6287,2,1.6236,0,0.32372
21,1,53,1.5,0.37347,1.799,2,1.2139,1,0.45192
21,1,54,1.5,0.52759,1.9159,2,4.1644,1,3.2484
21,1,55,1.5,0.54716,1.9182,2,1.5282,1,0.36402
21,1,56,1.5,0.46998,1.9152,1,2.477,0,0.41146
21,1,57,1.5,0.66933,1.1954,2,1.274,0,0.30004
21,1,58,1.5,0.40002,2.1177,3,0.74051,1,1.4515
21,1,59,1.5,1.0148,1.2918,2,1.3257,0,0.38783
21,1,60,1.5,1.636,1.6288,2,3.4356,0,0.99189
22,1,1,3,1.7238,2.93,2,3.201,0,3.2487
22,1,2,3,2.0409,2.6789,3,2.4128,1,1.9385
22,1,3,3,2.3003,3.8245,2,1.4038,1,2.7577
22,1,4,3,1.5452,2.7462,3,3.552,0,1.6918
22,1,5,3,1.8671,2.302,2,1.7282,0,2.2011
22,1,6,3,1.828,2.4126,2,2.0252,1,1.2863
22,1,7,3,0.71303,2.6869,3,2.2661,1,5.2894
22,1,8,3,0.82775,2.9516,3,2.3268,0,1.2492
22,1,9,3,1.293,2.2102,3,1.4863,0,1.7701
22,1,10,3,0.46755,3.019,3,1.4506,1,1.3929
22,1,11,3,0.74938,2.8169,2,1.5245,1,1.5753
22,1,12,3,0.65976,2.4111,3,1.4512,0,1.0804
22,1,13,3,2.5881,3.2793,3,1.3364,1,0.7566
22,1,14,3,0.59029,3.3377,2,1.7022,1,1.5935
22,1,15,3,0.66008,2.3486,3,1.3008,1,0.83042
22,1,16,3,0.7309,2.8658,3,1.2367,1,0.86944
22,1,17,3,0.88811,2.9709,1,3.0924,0,0.89456
22,1,18,3,1.0869,1.6694,2,1.593,0,1.9887
22,1,19,3,0.78309,2.9539,3,1.0904,1,0.72483
22,1,20,3,0.84818,2.3428,3,1.1847,1,1.0066
22,1,21,3,0.68646,2.3449,3,0.99968,1,0.91796
22,1,22,3,0.56315,2.7781,3,1.1479,1,0.59088
22,1,23,3,0.70647,2.9186,3,1.3518,1,0.86791
22,1,24,3,0.65381,3.0293,3,1.324,1,0.81193
22,1,25,3,0.62195,3.0958,2,1.324,1,0.97507
22,1,26,3,0.60754,3.5612,3,0.94691,1,0.76489
22,1,27,3,0.71258,2.6617,3,1.3504,0,1.0923
22,1,28,3,0.50651,3.5852,3,1.274,1,1.7122
22,1,29,3,0.48577,1.7696,2,1.4183,0,0.70509
22,1,30,3,0.42829,2.1753,3,1.6604,0,0.63816
22,1,31,3,6.0562,3.2312,1,1.55,0,2.6671
22,1,32,3,1.1195,3.2654,2,1.4276,1,0.83794
22,1,33,3,0.64302,2.9584,3,1.1707,1,0.73437
22,1,34,3,0.67405,2.8321,3,1.0989,1,0.5663
22,1,35,3,0.32468,3.3992,3,0.83846,1,0.48671
22,1,36,3,0.67959,3.2008,2,1.2374,1,0.64693
22,1,37,3,0.52442,2.583,3,0.80036,0,3.8434
22,1,38,3,0.41509,2.6251,3,0.92119,1,0.67365
22,1,39,3,0.76486,3.1479,3,0.88649,1,0.7351
22,1,40,3,0.48679,2.6535,3,2.6547,0,1.3798
22,1,41,3,0.3765,1.9515,3,1.8291,1,1.0276
22,1,42,3,0.5196,2.7586,3,1.2583,1,1.213
22,1,43,3,0.5,2.6147,3,1.0356,1,0.55754
22,1,44,3,0.33184,2.7501,2,1.1628,1,2.5133
22,1,45,3,0.50616,2.298,3,1.2237,0,0.47439
22,1,46,3,0.47476,3.2256,3,0.94533,1,0.51196
22,1,47,3,0.43494,3.0163,3,1.3236,1,0.58598
22,1,48,3,0.60231,2.2912,3,1.073,0,0.91096
22,1,49,3,0.32495,2.5882,3,1.1068,0,1.7986
22,1,50,3,0.47331,2.5619,2,1.7243,0,0.82304
22,1,51,3,0.46097,2.9534,3,0.80273,1,0.58498
22,1,52,3,0.44724,2.5508,1,2.451,0,0.92695
22,1,53,3,0.47283,2.9826,3,1.4865,1,1.0189
22,1,54,3,0.21498,2.9507,3,0.93742,1,0.81036
22,1,55,3,0.69955,3.6623,3,1.0853,1,0.6563
22,1,56,3,0.51277,3.5442,2,1.3705,1,0.758
22,1,57,3,0.46714,2.6555,3,0.9309,1,0.91532
22,1,58,3,0.47378,2.9836,3,1.3619,1,1.2546
22,1,59,3,0.56441,2.978,3,1.2113,0,1.6155
22,1,60,3,0.41577,3.1559,3,1.2291,1,0.58768
23,1,1,3,0.60143,3.8411,3,0.95427,1,1.435
23,1,2,3,1.4151,2.5891,3,1.4431,0,1.8137
23,1,3,3,0.63938,2.7468,3,2.3252,0,3.6482
23,1,4,3,0.67186,2.4221,2,4.4568,0,0.8135
23,1,5,3,0.59515,2.9158,3,1.2741,0,1.8369
23,1,6,3,1.6795,3.223,3,2.1069,1,1.146
23,1,7,3,1.2664,2.5605,3,1.4993,0,1.9406
23,1,8,3,0.83415,3.8636,2,1.5607,1,1.4379
23,1,9,3,0.49897,1.6888,2,1.7338,0,1.2411
23,1,10,3,0.88492,2.6428,2,1.6344,0,1.456
23,1,11,3,0.54392,1.4763,1,2.0636,0,0.89069
23,1,12,3,0.84044,2.1319,2,1.289,0,1.5348
23,1,13,3,1.1499,3.0157,2,1.6646,0,0.85212
23,1,14,3,0.75647,3.1817,3,1.2017,1,1.0185
23,1,15,3,0.62757,2.9154,3,1.4398,0,2.661
23,1,16,3,0.31156,2.491,3,1.596,0,0.74018
23,1,17,3,1.9086,2.7977,3,0.9888,1,0.63623
23,1,18,3,0.63531,3.2386,3,1.3425,0,1.1502
23,1,19,3,1.1136,3.8159,3,0.95024,1,0.59304
23,1,20,3,0.48554,2.421,3,0.90414,1,0.87337
23,1,21,3,1.0605,2.9026,3,4.4894,0,1.413
23,1,22,3,0.51033,3.417,3,1.5642,0,0.70189
23,1,23,3,0.71822,2.8396,3,1.2558,0,0.52348
23,1,24,3,0.85903,3.974,2,1.0286,0,1.9635
23,1,25,3,0.57528,2.584,3,1.202,0,1.1928
23,1,26,3,0.53193,3.0623,3,1.8364,1,1.0438
23,1,27,3,0.67261,1.9324,3,1.0764,0,0.76488
23,1,28,3,1.2645,4.4778,2,2.8059,1,0.3936
23,1,29,3,0.9235,4.1696,2,2.3994,1,1.6251
23,1,30,3,0.58901,2.7839,3,1.8512,1,1.0528
23,1,31,3,0.40827,2.851,3,0.93784,0,0.55952
23,1,32,3,1.131,3.0038,2,1.3531,0,1.0822
23,1,33,3,0.65288,3.1533,3,1.3152,0,0.7651
23,1,34,3,1.1098,2.5647,2,1.073,0,0.49838
23,1,35,3,0.52476,3.1597,3,1.2199,0,0.87053
23,1,36,3,1.9881,3.4531,2,1.2629,1,1.0265
23,1,37,3,0.5945,3.0525,3,1.4775,1,0.7252
23,1,38,3,0.94326,2.652,2,2.0032,0,1.5549
23,1,39,3,0.3572,1.4474,1,1.5632,0,0.70574
23,1,40,3,0.68598,2.4195,2,1.1292,0,1.0756
23,1,41,3,0.55084,2.8645,3,1.1015,1,0.89445
23,1,42,3,0.48493,3.0791,2,1.2746,0,1.0867
23,1,43,3,0.49913,3.0633,3,1.3497,1,1.0283
23,1,44,3,0.73653,2.5419,3,25.148,0,0.65094
23,1,45,3,0.7704,2.3579,3,0.99641,0,1.9147
23,1,46,3,0.38397,2.914,2,0.77451,1,0.50198
23,1,47,3,0.43478,2.6803,2,2.8015,0,0.62615
23,1,48,3,1.8288,3.5102,1,1.0964,1,2.1511
23,1,49,3,0.99545,4.501,2,1.6261,1,1.5871
23,1,50,3,0.49303,4.4031,2,1.9278,1,0.43899
23,1,51,3,0.6601,2.9873,3,9.4173,0,0.85095
23,1,52,3,0.50491,2.783,2,7.3122,1,1.3905
23,1,53,3,0.69225,2.8141,2,2.8387,1,1.6421
23,1,54,3,0.6741,3.5628,3,1.6471,0,1.513
23,1,55,3,0.44846,2.8507,3,0.86276,0,0.65149
23,1,56,3,0.55136,5.9267,2,1.0498,1,1.0051
23,1,57,3,0.53056,3.2655,2,3.4511,1,1.2409
23,1,58,3,0.47345,3.2439,3,1.3095,1,0.75131
23,1,59,3,0.47849,3.6261,2,0.96892,1,1.1825
23,1,60,3,0.45977,3.701,2,4.7664,1,1.4092
24,1,1,3,2.1605,3.5991,3,1.5128,0,3.7122
24,1,2,3,1.3744,3.1347,2,3.1756,1,1.0206
24,1,3,3,1.1183,3.1799,3,1.3744,0,1.7502
24,1,4,3,1.728,2.9126,3,3.6871,0,1.8636
24,1,5,3,0.86618,3.3762,3,4.2453,0,1.0192
24,1,6,3,1.8012,3.0996,2,1.6781,1,2.889
24,1,7,3,0.95615,3.1601,3,2.1337,0,0.85178
24,1,8,3,0.94308,3.2732,3,2.48,0,0.91463
24,1,9,3,0.83557,3.0174,3,1.301,0,1.4171
24,1,10,3,1.2268,3.0755,3,1.4209,0,3.72
24,1,11,3,0.84152,3.1211,2,1.7276,1,0.87686
24,1,12,3,0.873,3.4237,2,1.7417,1,0.82465
24,1,13,3,0.88692,3.929,3,2.1216,1,1.7309
24,1,14,3,0.9233,2.9318,2,2.0132,1,1.0418
24,1,15,3,1.2601,3.1122,3,1.2491,0,1.7527
24,1,16,3,0.68122,3.3232,3,4.542,1,1.2287
24,1,17,3,0.80986,3.0735,2,6.631,0,0.45304
24,1,18,3,0.52375,2.6578,3,1.5835,0,1.5414
24,1,19,3,1.4853,3.137,3,1.3411,1,0.78675
24,1,20,3,0.83553,3.2429,3,0.79614,1,0.65092
24,1,21,3,0.88638,3.053,2,1.1778,1,0.49047
24,1,22,3,0.85519,3.1669,3,1.1735,1,0.38687
24,1,23,3,1.3719,3.8939,2,0.98153,1,0.3671
24,1,24,3,0.661,2.9913,2,1.2574,1,0.33639
24,1,25,3,0.73347,3.1184,2,4.6757,1,0.3274
24,1,26,3,0.90671,3.1225,3,1.393,0,1.5257
24,1,27,3,0.60898,3.5631,2,3.1362,1,0.47639
24,1,28,3,0.81538,3.7618,2,1.1714,0,3.7988
24,1,29,3,0.83556,2.9566,3,2.1932,1,1.1615
24,1,30,3,1.2293,3.1668,3,1.6737,1,2.4229
24,1,31,3,0.60262,2.1943,2,1.9499,0,1.1275
24,1,32,3,0.72707,3.3499,2,2.8654,1,0.66431
24,1,33,3,1.0852,3.5903,3,1.1671,1,0.41857
24,1,34,3,0.77023,4.0959,3,1.0965,1,0.35083
24,1,35,3,0.79667,3.9797,3,1.4842,0,1.192
24,1,36,3,0.64172,3.5511,3,1.1105,1,0.35275
24,1,37,3,0.99782,3.7047,2,2.2642,0,0.54051
24,1,38,3,0.60952,3.4155,3,1.6131,1,0.279
24,1,39,3,0.68762,3.1702,2,2.252,1,2.1297
24,1,40,3,0.28718,3.5224,3,0.96644,1,0.58031
24,1,41,3,0.40898,2.6991,3,2.4373,0,1.3426
24,1,42,3,0.57093,2.6346,2,1.6394,0,0.48462
24,1,43,3,0.58966,3.2957,3,1.3103,0,1.5279
24,1,44,3,0.76416,3.1533,3,1.1652,1,0.7159
24,1,45,3,0.48687,2.9942,3,1.56,0,8.4764
24,1,46,3,0.67302,3.6445,3,1.8336,1,0.64042
24,1,47,3,1.6892,3.4401,2,7.367,0,1.4417
24,1,48,3,1.1456,3.4228,3,1.3043,0,1.4722
24,1,49,3,0.61689,2.9517,3,1.0143,0,1.3153
24,1,50,3,0.49353,2.8533,3,6.7028,0,2.3828
24,1,51,3,0.93284,3.4772,2,2.8086,0,1.4077
24,1,52,3,0.49718,4.1044,2,2.7874,0,0.45371
24,1,53,3,0.33791,3.5334,2,1.6377,0,0.52176
24,1,54,3,0.66093,4.1624,2,1.2331,1,0.41652
24,1,55,3,0.9237,3.3453,2,1.059,1,0.51515
24,1,56,3,0.80941,3.109,3,1.1091,0,1.1634
24,1,57,3,0.91914,3.207,3,1.367,0,1.4309
24,1,58,3,0.71328,3.3136,3,1.0245,1,1.3009
24,1,59,3,0.95986,3.6207,2,1.6773,1,0.48765
24,1,60,3,1.03,3.1241,3,1.6696,0,1.6681
25,1,1,3,0.85053,3.0163,3,1.2864,0,1.0078
25,1,2,3,0.87652,3.4716,3,0.84035,1,0.94912
25,1,3,3,0.87671,2.9974,3,0.85009,1,0.71928
25,1,4,3,0.60108,3.325,3,0.82014,1,0.9845
25,1,5,3,0.70979,3.211,3,2.0724,1,0.62051
25,1,6,3,0.60135,3.055,3,0.76673,1,0.66856
25,1,7,3,0.59459,3.314,3,0.98741,1,0.86056
25,1,8,3,0.64474,3.4287,3,1.098,1,0.57842
25,1,9,3,0.64994,3.4401,3,1.493,0,0.50139
25,1,10,3,0.44754,3.0265,3,1.5592,0,0.54908
25,1,11,3,0.47336,3.3566,2,2.2303,1,0.85149
25,1,12,3,0.99973,3.3265,3,1.1699,1,0.88312
25,1,13,3,1.0565,3.2801,3,1.2121,0,1.0922
25,1,14,3,0.7092,3.2836,3,0.81125,1,0.66767
25,1,15,3,0.72903,3.1622,3,0.79863,1,1.0037
25,1,16,3,0.86561,2.6473,3,1.5018,1,0.71873
25,1,17,3,0.50973,2.7238,3,1.234,0,0.36672
25,1,18,3,0.83853,3.0414,2,1.5695,0,0.5569
25,1,19,3,0.56243,3.0274,3,0.92287,0,0.78621
25,1,20,3,0.45192,2.8903,3,0.91879,1,0.72044
25,1,21,3,0.85092,3.2673,3,1.1494,1,0.92966
25,1,22,3,0.61974,2.7952,3,0.97403,0,0.36312
25,1,23,3,0.76809,3.2287,3,0.82364,1,0.58754
25,1,24,3,1.2702,2.7786,3,0.29945,0,0.85781
25,1,25,3,0.69173,3.3203,3,1.7152,1,0.87604
25,1,26,3,0.65961,3.2608,3,1.6599,1,0.45154
25,1,27,3,0.37458,2.9976,2,2.5639,0,1.0767
25,1,28,3,0.66474,2.7994,3,0.49873,1,0.5674
25,1,29,3,0.67663,3.1627,3,1.6128,0,0.49014
25,1,30,3,0.52771,3.4236,3,0.91789,0,0.48106
25,1,31,3,0.62692,3.2219,3,0.37982,0,0.52845
25,1,32,3,0.31055,3.5376,3,0.48951,0,0.93733
25,1,33,3,0.57464,2.875,3,0.42114,1,0.28632
25,1,34,3,0.45927,3.0253,3,0.30797,0,0.23913
25,1,35,3,0.91573,3.0782,3,0.32334,1,0.31421
25,1,36,3,0.76149,3.0385,3,0.65526,1,0.21012
25,1,37,3,0.46579,3.1906,3,0.7927,1,0.278
25,1,38,3,0.76317,3.3281,2,2.2965,0,0.25208
25,1,39,3,0.50957,3.3155,3,0.3885,1,0.39949
25,1,40,3,0.71083,3.5513,3,0.7861,0,0.69676
25,1,41,3,0.54948,2.8534,3,0.36573,1,0.81881
25,1,42,3,0.46517,3.7645,3,0.42389,1,0.66361
25,1,43,3,0.42628,3.3013,3,0.43813,1,0.2482
25,1,44,3,0.80083,4.0035,1,1.2876,1,1.5211
25,1,45,3,0.52938,3.0502,3,0.89904,0,0.81693
25,1,46,3,0.9805,3.8042,3,0.42672,0,0.42993
25,1,47,3,0.86975,3.4906,3,0.28079,1,0.47979
25,1,48,3,1.0377,3.9286,3,0.39707,1,0.30404
25,1,49,3,1.104,3.6039,3,0.30105,1,0.23394
25,1,50,3,0.58738,3.1424,3,0.6339,0,0.7319
25,1,51,3,0.5423,2.8626,3,0.63793,0,0.18647
25,1,52,3,0.73074,3.7288,3,0.85924,1,0.78981
25,1,53,3,0.50421,3.13,3,0.67479,0,0.50161
25,1,54,3,0.49651,3.0511,3,0.46335,0,0.57854
25,1,55,3,0.41464,3.2118,2,1.6349,1,0.80515
25,1,56,3,0.32965,3.4012,3,0.36111,0,0.91447
25,1,57,3,0.36214,2.9045,3,0.58004,0,1.2031
25,1,58,3,0.43337,3.1504,3,0.58617,0,0.82243
25,1,59,3,0.62541,2.5995,3,0.68758,0,0.64764
25,1,60,3,0.32367,3.1732,3,0.75478,0,0.43635
26,1,1,3,1.1565,3.3351,3,2.7133,0,1.9754
26,1,2,3,2.2456,3.3138,3,2.0115,0,2.3641
26,1,3,3,0.46115,2.4617,2,2.8502,0,1.404
26,1,4,3,1.0283,2.5855,2,2.8141,1,2.3527
26,1,5,3,1.7713,2.6544,3,1.6542,0,3.5335
26,1,6,3,0.62764,3.101,2,1.9376,1,4.7437
26,1,7,3,1.1524,2.9532,2,2.3158,0,1.2291
26,1,8,3,3.2449,2.9838,3,1.4872,1,3.4068
26,1,9,3,1.284,2.1615,2,1.638,0,1.7828
26,1,10,3,1.547,2.2158,3,1.5635,1,1.4299
26,1,11,3,1.0993,2.5359,2,1.7902,0,1.4976
26,1,12,3,0.63383,2.9009,1,1.3751,0,1.6627
26,1,13,3,1.9802,2.8998,2,1.1366,1,1.1204
26,1,14,3,0.95944,2.4612,2,1.275,0,1.3493
26,1,15,3,0.60381,2.5791,3,1.3884,0,2.521
26,1,16,3,0.50464,2.3221,3,1.3194,1,1.2572
26,1,17,3,0.74159,2.7569,2,1.6698,0,2.8824
26,1,18,3,0.89458,1.7966,1,2.2759,0,1.0359
26,1,19,3,1.8407,2.1695,2,2.3676,0,1.3401
26,1,20,3,1.727,2.9956,3,1.7743,1,1.6602
26,1,21,3,0.52539,2.3588,2,1.9104,0,0.5878
26,1,22,3,0.7241,2.2605,3,1.4007,0,1.0162
26,1,23,3,1.2973,2.3517,3,1.3405,1,1.3375
26,1,24,3,1.0614,2.3719,1,2.2583,1,1.747
26,1,25,3,0.55074,2.5644,2,1.8398,0,0.85889
26,1,26,3,0.69267,2.4878,2,1.6305,0,1.4298
26,1,27,3,0.57037,1.8592,1,2.5746,0,1.1834
26,1,28,3,3.6669,2.1498,2,1.7643,0,0.92656
26,1,29,3,2.3303,3.1101,3,2.6962,1,3.1503
26,1,30,3,2.6735,3.1303,3,2.6637,1,1.3633
26,1,31,3,2.3302,3.0384,2,1.6798,0,0.96657
26,1,32,3,2.3397,2.8663,2,2.6125,0,0.98697
26,1,33,3,2.429,3.5205,3,3.7144,1,1.662
26,1,34,3,2.0139,3.0011,3,1.8893,1,1.096
26,1,35,3,5.2364,2.8609,3,2.4987,1,1.6158
26,1,36,3,1.9315,3.128,3,2.5366,0,1.8778
26,1,37,3,1.2394,2.8455,2,2.6365,0,4.6034
26,1,38,3,1.1981,3.3192,3,2.1251,0,1.7733
26,1,39,3,1.107,2.9995,1,1.7979,0,0.91337
26,1,40,3,2.0471,3.3712,2,1.779,0,1.7021
26,1,41,3,0.43756,3.0972,3,1.8127,1,0.96554
26,1,42,3,0.81191,2.9499,2,1.5995,0,0.86471
26,1,43,3,1.3742,3.5448,2,2.2083,1,0.94743
26,1,44,3,1.1515,2.9301,2,1.7008,0,1.1038
26,1,45,3,3.2085,3.3054,2,1.5916,0,1.2119
26,1,46,3,0.76922,3.2303,3,3.2114,1,1.7229
26,1,47,3,1.9032,2.989,3,1.7052,0,1.4453
26,1,48,3,0.91502,3.2905,2,1.7302,0,1.5296
26,1,49,3,1.3505,2.3727,2,1.5328,0,0.75257
26,1,50,3,0.92096,3.2687,3,1.4633,1,1.3508
26,1,51,3,0.94005,2.6825,2,1.6369,0,0.8574
26,1,52,3,0.65924,3.0752,3,1.5082,0,0.92424
26,1,53,3,0.76173,2.89,2,1.6319,0,0.96504
26,1,54,3,1.535,1.937,3,1.2814,0,0.67814
26,1,55,3,0.97374,3.1574,2,2.2448,1,1.8253
26,1,56,3,0.63953,3.4359,3,1.6886,1,1.9962
26,1,57,3,0.75729,2.6095,3,1.7343,1,0.99254
26,1,58,3,0.56545,2.9258,2,1.6968,0,0.91739
26,1,59,3,0.88377,2.5158,2,1.9127,0,1.853
26,1,60,3,1.8012,3.1563,3,4.4934,1,3.9794
27,1,1,3,1.0116,3.0004,2,4.3254,0,8.116
27,1,2,3,1.44,2.2296,3,8.1629,1,2.8152
27,1,3,3,1.2644,2.6382,2,4.5429,0,4.2926
27,1,4,3,2.7411,2.7685,2,2.9515,1,6.4262
27,1,5,3,1.4648,3.8397,1,7.7536,1,2.3563
27,1,6,3,1.9432,2.8353,2,1.6631,0,5.6425
27,1,7,3,0.85761,2.5604,3,2.4612,1,2.9001
27,1,8,3,1.3749,1.6701,2,2.6446,0,2.2372
27,1,9,3,0.59048,1.899,2,3.2639,0,2.9629
27,1,10,3,6.6327,2.2161,2,2.6132,0,6.2012
27,1,11,3,1.088,3.5804,2,2.2606,1,11.388
27,1,12,3,2.847,2.5099,2,6.1982,0,2.8305
27,1,13,3,1.7333,2.3277,2,1.7253,1,1.9867
27,1,14,3,1.2938,3.3346,2,1.4994,1,4.0538
27,1,15,3,1.1958,2.6899,2,1.8821,1,1.3011
27,1,16,3,0.89114,2.8083,2,4.6581,1,2.2648
27,1,17,3,1.0228,1.7939,2,1.5518,1,1.4431
27,1,18,3,0.76219,2.1291,2,1.4259,1,1.7514
27,1,19,3,0.40508,2.9826,2,2.3532,1,4.8796
27,1,20,3,0.77633,2.2358,2,3.0288,0,1.224
27,1,21,3,0.92295,2.2048,2,2.9188,0,1.6514
27,1,22,3,0.93541,1.8773,2,1.663,1,3.454
27,1,23,3,3.4366,3.2775,2,1.5846,0,3.4176
27,1,24,3,0.54622,2.4068,2,1.4201,1,4.8068
27,1,25,3,0.94909,2.6267,2,1.6107,0,2.6135
27,1,26,3,1.0115,2.0624,2,2.4623,0,2.8377
27,1,27,3,0.73176,2.2018,2,1.7409,1,1.8487
27,1,28,3,0.6348,2.1406,2,2.5208,1,3.9185
27,1,29,3,0.60286,2.6028,2,1.3027,0,3.2824
27,1,30,3,1.0629,3.049,2,1.503,1,2.1569
27,1,31,3,0.98005,1.6899,3,2.0475,0,6.7288
27,1,32,3,1.2801,2.9409,3,1.5946,0,5.8511
27,1,33,3,0.98776,2.179,3,1.7015,1,3.3923
27,1,34,3,0.64824,2.2909,2,1.9209,0,3.9078
27,1,35,3,0.62975,2.341,2,1.7466,1,1.4915
27,1,36,3,0.58243,2.0547,3,3.1066,1,6.3553
27,1,37,3,0.55817,3.2587,2,1.5949,0,3.1392
27,1,38,3,0.70528,2.9465,3,1.5636,1,1.5173
27,1,39,3,0.69743,2.6562,2,1.3316,1,1.915
27,1,40,3,0.55811,2.1953,2,1.4769,0,2.8382
27,1,41,3,0.0091662,2.6753,2,1.4723,0,3.3348
27,1,42,3,0.80104,1.225,2,2.3627,0,2.7397
27,1,43,3,1.8487,3.3005,3,1.4402,1,2.2603
27,1,44,3,0.83898,2.4549,3,1.881,1,2.4042
27,1,45,3,0.9791,2.2877,2,1.6807,0,2.1306
27,1,46,3,0.76308,2.0179,2,1.9042,0,3.6435
27,1,47,3,0.38422,2.4935,2,4.0488,0,2.2729
27,1,48,3,0.69754,2.8785,1,2.5865,1,1.654
27,1,49,3,0.97303,2.6096,2,1.8724,1,4.0214
27,1,50,3,0.57208,2.5591,2,1.7716,1,1.1833
27,1,51,3,0.58334,2.5922,2,1.5214,1,1.2345
27,1,52,3,0.55759,2.4004,2,1.2765,1,2.9888
27,1,53,3,0.6212,2.3235,2,4.1953,0,2.3702
27,1,54,3,0.60203,2.6308,2,1.8104,0,1.6125
27,1,55,3,1.0647,2.5534,2,1.6418,0,1.2864
27,1,56,3,0.63534,2.452,2,1.9906,1,2.121
27,1,57,3,0.9936,1.7749,2,1.1991,0,4.128
27,1,58,3,0.71173,2.1111,2,1.3261,1,2.0876
27,1,59,3,0.81463,2.0056,2,1.8946,0,4.1523
27,1,60,3,0.59041,2.2885,2,3.2441,1,1.2708
28,1,1,3,1.2522,2.8437,3,1.3094,0,1.4376
28,1,2,3,2.0793,2.7587,2,1.2469,0,0.83899
28,1,3,3,0.92022,3.1684,3,1.0755,1,0.90153
28,1,4,3,0.90906,4.2995,2,1.7364,1,1.1945
28,1,5,3,0.88304,2.5622,2,1.3388,0,0.57142
28,1,6,3,0.92875,3.1103,3,2.0472,0,0.8915
28,1,7,3,0.56337,2.8299,3,3.1756,0,0.43368
28,1,8,3,0.75501,2.7232,3,1.4817,0,1.0264
28,1,9,3,0.73737,3.7073,2,0.79315,1,0.55191
28,1,10,3,0.97147,3.121,3,0.85333,1,1.6848
28,1,11,3,1.2531,2.8786,3,2.6112,0,0.96207
28,1,12,3,0.58795,2.5606,3,1.4731,1,0.87347
28,1,13,3,0.43013,3.3045,3,0.82858,1,0.62588
28,1,14,3,0.48802,2.2962,3,1.376,1,1.9641
28,1,15,3,0.63302,2.8542,3,1.4789,0,0.79153
28,1,16,3,0.6099,3.3738,3,1.4174,1,0.49258
28,1,17,3,2.5346,2.49,2,1.1823,0,0.55433
28,1,18,3,0.55769,2.8354,3,2.0275,0,0.53848
28,1,19,3,0.58202,2.9995,3,1.1605,1,0.57868
28,1,20,3,0.74217,3.185,3,0.86264,1,1.8144
28,1,21,3,1.1788,3.4862,3,0.95164,0,0.71983
28,1,22,3,0.57025,2.8842,2,1.051,1,0.63143
28,1,23,3,0.54523,3.3935,3,0.70728,1,0.46329
28,1,24,3,0.48837,2.8863,2,1.1518,1,0.46972
28,1,25,3,0.86392,3.0044,2,1.0162,1,0.56701
28,1,26,3,0.58327,2.4904,3,0.98306,0,0.45532
28,1,27,3,0.47454,3.1502,3,0.94934,1,0.54149
28,1,28,3,0.39773,2.7881,3,0.94134,1,0.45216
28,1,29,3,0.37895,2.8434,2,1.4727,1,0.49692
28,1,30,3,0.37841,2.5294,3,1.077,1,0.51546
28,1,31,3,1.0059,3.2347,3,0.71226,1,2.7011
28,1,32,3,0.56384,2.4901,3,1.1203,0,0.73312
28,1,33,3,0.698,3.1782,3,0.86047,1,0.55253
28,1,34,3,0.40306,2.9562,2,0.89385,0,0.69064
28,1,35,3,0.51263,3.4053,3,1.7904,1,0.51084
28,1,36,3,0.45562,3.6437,2,0.85892,1,0.58794
28,1,37,3,0.57633,2.9124,3,1.7632,1,0.5658
28,1,38,3,0.74264,3.411,2,1.1845,1,0.56752
28,1,39,3,0.61409,2.9296,3,1.1998,1,0.82941
28,1,40,3,0.48129,2.411,3,0.95036,0,0.48075
28,1,41,3,0.36821,2.6424,3,5.7094,0,0.53796
28,1,42,3,0.55202,2.8036,3,2.2793,0,0.47581
28,1,43,3,0.50081,4.0523,3,1.9355,0,0.4788
28,1,44,3,0.66064,3.1523,3,1.401,0,0.48066
28,1,45,3,0.50813,3.4019,2,0.96173,1,0.56662
28,1,46,3,0.47466,2.6509,3,1.1392,1,1.3235
28,1,47,3,0.43643,3.7533,3,0.77577,1,0.51439
28,1,48,3,0.30792,2.8979,3,1.0508,0,0.55629
28,1,49,3,4.3514,2.6942,3,1.1239,0,1.275
28,1,50,3,2.7847,3.1284,2,1.0989,1,0.67853
28,1,51,3,0.73801,3.3928,3,1.5831,0,0.47841
28,1,52,3,0.66018,2.4583,3,1.0979,1,0.55281
28,1,53,3,3.8114,2.7419,2,1.734,0,0.51533
