Subj_idx,Stimulus,Response,Confidence,RT_dec,stim1,stim2,incentive,accuracy,feeback_performance,feedback_lottery,block,trial_in_block
4015,-1,-1,0.8,478,0.439,0.494,3,1,1,0,3,29
4015,-1,-1,0.75,422,0.007,0.032,3,1,0,1,3,30
4015,1,1,0.85,337,0.03,0.03,2,1,0,1,3,31
4015,1,-1,0.7,142,0.462,0.391,4,0,0,1,3,32
4015,-1,-1,0.8,227,0.037,0.062,4,1,0,1,3,33
4015,1,1,0.65,416,0.444,0.398,4,1,0,1,3,34
4015,1,1,0.85,262,0.503,0.457,4,1,0,1,3,35
4015,1,-1,0.7,327,0.211,0.14,5,0,-1,0,3,36
4015,1,1,0.75,338,0.516,0.445,6,1,1,0,3,37
4015,-1,-1,0.95,411,0.222,0.277,4,1,1,0,3,38
4015,-1,-1,0.7,237,0.361,0.386,6,1,1,0,3,39
4015,1,-1,0.65,552,0.089,0.066,6,0,-1,0,3,40
4015,-1,-1,0.65,422,0.424,0.525,5,1,0,1,3,41
4015,1,-1,0.7,281,0.463,0.463,6,0,-1,0,3,42
4015,1,-1,0.9,246,0.303,0.257,1,0,-1,0,3,43
4015,1,1,0.6,211,0.174,0.073,6,1,0,1,3,44
4015,-1,-1,0.7,282,0.3,0.325,1,1,1,0,3,45
4015,-1,-1,0.75,307,0.326,0.427,3,1,1,0,3,46
4015,-1,-1,0.7,158,0.225,0.326,1,1,0,1,3,47
4015,-1,-1,0.9,216,0.226,0.281,2,1,1,0,3,48
4015,1,-1,0.5,647,0.041,0.018,1,0,0,1,3,49
4015,1,1,0.85,317,0.108,0.062,6,1,1,0,3,50
4015,-1,-1,0.65,808,0.411,0.466,6,1,0,1,3,51
4015,-1,1,0.55,4200,0.26,0.361,4,0,0,1,3,52
4015,1,1,0.9,428,0.166,0.095,6,1,1,0,3,53
4015,1,-1,0.6,438,0.338,0.315,4,0,0,1,3,54
4015,1,1,0.85,241,0.499,0.351,3,1,1,0,3,55
4015,1,1,0.75,248,0.279,0.233,5,1,1,0,3,56
4015,-1,-1,0.65,351,0.403,0.427,1,1,0,1,3,57
4015,1,1,0.65,563,0.461,0.415,5,1,1,0,3,58
4015,-1,-1,0.9,287,0.454,0.555,6,1,1,0,3,59
4015,-1,-1,0.6,209,0.398,0.423,5,1,0,1,3,60
4015,1,1,0.85,335,0.466,0.319,3,1,1,0,3,61
4015,1,1,0.7,281,0.331,0.23,1,1,0,1,3,62
4015,1,1,0.6,260,0.104,0.104,4,1,0,1,3,63
4015,1,-1,0.75,462,0.029,0.029,4,0,-1,0,3,64
4015,1,1,0.85,855,0.394,0.37,2,1,0,1,3,65
4015,1,1,0.7,316,0.459,0.436,1,1,0,1,3,66
4015,-1,-1,0.7,147,0.392,0.448,5,1,0,1,3,67
4015,1,-1,0.75,553,0.374,0.327,6,0,-1,0,3,68
4015,-1,-1,0.75,788,0.184,0.239,2,1,0,-1,3,69
4015,-1,-1,0.65,337,0.143,0.244,5,1,0,1,3,70
4015,1,-1,0.8,326,0.351,0.35,1,0,-1,0,3,71
4015,1,-1,0.6,272,0.438,0.415,2,0,-1,0,3,72
4015,1,-1,0.75,291,0.114,0.114,5,0,-1,0,3,73
4015,1,-1,0.7,267,0.392,0.291,3,0,0,1,3,74
4015,1,1,0.8,601,0.482,0.411,5,1,1,0,3,75
4015,1,1,0.85,613,0.439,0.338,5,1,0,-1,3,76
4015,-1,-1,0.75,292,0.478,0.579,4,1,0,1,3,77
4015,-1,-1,0.75,217,0.432,0.487,3,1,0,1,3,78
4015,-1,-1,0.7,622,0.376,0.477,2,1,0,1,3,79
4015,1,1,0.6,597,0.44,0.293,6,1,1,0,3,80
4015,1,1,0.8,466,0.509,0.463,3,1,1,0,3,81
4015,1,1,1,503,0.072,0.026,1,1,0,-1,3,82
4015,1,1,1,721,0.621,0.473,4,1,1,0,3,83
4015,1,1,0.85,861,0.105,0.034,3,1,0,1,3,84
4015,1,-1,0.7,553,0.417,0.346,4,0,0,-1,3,85
4015,-1,-1,0.7,186,0.043,0.067,4,1,1,0,3,86
4015,1,1,0.95,227,0.511,0.363,2,1,1,0,3,87
4015,1,1,0.85,231,0.387,0.285,5,1,1,0,3,88
4015,1,1,0.75,598,0.009,0.009,2,1,0,1,3,89
4015,1,1,0.7,236,0.184,0.161,5,1,0,1,3,90
4015,-1,-1,0.85,587,0.395,0.496,2,1,1,0,3,91
4015,1,1,0.75,572,0.221,0.221,5,1,0,1,3,92
4015,-1,1,0.65,2277,0.167,0.191,2,0,0,1,3,93
4015,1,1,0.85,751,0.113,0.09,3,1,1,0,3,94
4015,-1,-1,0.7,233,0.276,0.331,1,1,0,1,3,95
4015,1,-1,0.7,66,0.274,0.173,4,0,-1,0,3,96
4015,1,1,0.7,147,0.156,0.054,1,1,0,1,3,97
4015,1,1,0.8,292,0.599,0.452,5,1,0,1,3,98
4015,1,-1,0.75,352,0.246,0.223,5,0,-1,0,3,99
4015,1,1,0.8,222,0.249,0.148,4,1,1,0,3,100
4015,1,1,0.9,542,0.299,0.253,2,1,0,1,3,101
4015,-1,-1,0.7,247,0.477,0.532,4,1,1,0,3,102
4015,1,-1,0.9,1052,0.411,0.388,4,0,-1,0,3,103
4015,1,1,0.8,291,0.393,0.347,3,1,0,-1,3,104
4015,1,1,0.7,258,0.177,0.106,3,1,1,0,3,105
4015,1,-1,0.85,322,0.224,0.224,1,0,0,1,3,106
4015,-1,-1,0.65,202,0.374,0.429,6,1,1,0,3,107
4015,-1,-1,0.8,231,0.29,0.391,1,1,1,0,3,108
4016,1,1,0.9,513,0.627,0.437,1,1,1,0,1,1
4016,1,1,0.85,531,0.159,0.051,6,1,0,1,1,2
4016,1,-1,0.8,297,0.136,0.103,1,0,0,1,1,3
4016,-1,-1,1,237,0.135,0.21,2,1,1,0,1,4
4016,1,-1,0.55,293,0.339,0.257,3,0,0,-1,1,5
4016,1,-1,0.95,328,0.317,0.31,2,0,0,1,1,6
4016,-1,-1,0.95,446,0.096,0.122,1,1,1,0,1,7
4016,1,1,0.9,366,0.197,0.089,3,1,1,0,1,8
4016,1,1,0.9,402,0.331,0.141,1,1,1,0,1,9
4016,1,1,0.75,442,0.307,0.165,4,1,1,0,1,10
4016,1,1,0.8,326,0.316,0.207,4,1,0,1,1,11
4016,1,1,0.6,812,0.34,0.199,3,1,0,-1,1,12
4016,1,1,0.7,521,0.459,0.318,1,1,1,0,1,13
4016,1,-1,0.85,241,0.241,0.234,5,0,0,-1,1,14
4016,1,1,0.75,313,0.229,0.088,5,1,0,1,1,15
4016,1,1,0.9,406,0.51,0.369,2,1,1,0,1,16
4016,1,1,0.7,561,0.11,0.052,5,1,0,1,1,17
4016,1,-1,0.75,632,0.301,0.268,1,0,-1,0,1,18
4016,1,1,0.55,441,0.23,0.121,6,1,0,1,1,19
4016,1,-1,0.5,1192,0.224,0.166,3,0,0,1,1,20
4016,1,1,0.65,476,0.455,0.373,5,1,0,1,1,21
4016,1,-1,0.5,1227,0.316,0.234,3,0,0,1,1,22
4016,1,1,1,1077,0.222,0.032,2,1,1,0,1,23
4016,1,-1,0.9,416,0.157,0.151,3,0,0,1,1,24
4016,1,1,0.5,787,0.343,0.261,5,1,0,1,1,25
4016,1,-1,0.5,862,0.411,0.221,6,0,0,-1,1,26
4016,1,1,0.8,546,0.572,0.382,4,1,0,1,1,27
4016,1,-1,0.55,571,0.226,0.144,4,0,0,-1,1,28
4016,1,1,0.8,646,0.096,0.089,5,1,1,0,1,29
4016,1,-1,0.6,262,0.256,0.223,4,0,0,1,1,30
4016,-1,-1,0.75,356,0.453,0.527,5,1,0,1,1,31
4016,-1,-1,0.9,457,0.007,0.081,6,1,1,0,1,32
4016,1,1,0.5,1596,0.31,0.228,6,1,0,1,1,33
4016,1,1,0.95,357,0.182,0.041,2,1,1,0,1,34
4016,1,1,0.6,516,0.422,0.281,5,1,0,1,1,35
4016,1,-1,0.85,651,0.354,0.245,1,0,-1,0,1,36
4016,1,1,0.75,432,0.294,0.104,5,1,1,0,1,37
4016,-1,-1,0.95,227,0.245,0.32,1,1,1,0,1,38
4016,1,-1,0.95,321,0.068,0.062,1,0,-1,0,1,39
4016,1,1,0.8,338,0.154,0.013,3,1,1,0,1,40
4016,1,1,0.9,416,0.084,0.026,2,1,1,0,1,41
4016,1,1,0.75,686,0.144,0.062,1,1,0,-1,1,42
4016,1,1,0.5,813,0.639,0.449,4,1,0,1,1,43
4016,1,1,0.55,431,0.557,0.5,4,1,0,1,1,44
4016,-1,-1,0.85,301,0.059,0.134,4,1,0,1,1,45
4016,-1,-1,0.8,318,0.409,0.484,5,1,1,0,1,46
4016,1,-1,0.6,296,0.211,0.154,6,0,-1,0,1,47
4016,-1,-1,0.9,496,0.083,0.109,2,1,0,1,1,48
4016,1,-1,0.55,433,0.489,0.456,5,0,0,1,1,49
4016,1,1,0.7,441,0.356,0.166,6,1,0,1,1,50
4016,-1,-1,0.7,327,0.15,0.176,6,1,1,0,1,51
4016,1,-1,0.55,232,0.505,0.447,6,0,0,-1,1,52
4016,1,1,0.5,981,0.086,0.028,5,1,0,1,1,53
4016,-1,-1,0.85,322,0.467,0.493,3,1,1,0,1,54
4016,1,-1,0.5,422,0.105,0.098,6,0,0,1,1,55
4016,1,1,0.75,466,0.131,0.073,1,1,1,0,1,56
4016,1,-1,0.8,407,0.353,0.32,2,0,0,1,1,57
4016,-1,-1,0.85,337,0.338,0.364,5,1,1,0,1,58
4016,1,-1,0.95,351,0.256,0.25,1,0,-1,0,1,59
4016,-1,-1,0.8,352,0.43,0.505,3,1,1,0,1,60
4016,-1,-1,0.7,323,0.05,0.076,5,1,0,1,1,61
4016,-1,-1,0.85,171,0.071,0.146,2,1,1,0,1,62
4016,-1,-1,0.55,458,0.427,0.453,4,1,0,1,1,63
4016,1,-1,0.5,961,0.277,0.27,4,0,0,1,1,64
4016,1,-1,0.8,421,0.289,0.282,2,0,0,-1,1,65
4016,1,1,0.8,423,0.282,0.092,5,1,0,1,1,66
4016,1,1,0.65,1086,0.548,0.466,2,1,0,1,1,67
4016,1,1,1,321,0.13,0.021,1,1,1,0,1,68
4016,1,1,0.9,438,0.433,0.324,3,1,1,0,1,69
4016,1,1,0.5,941,0.213,0.18,5,1,0,1,1,70
4016,1,1,0.8,511,0.611,0.421,3,1,1,0,1,71
4016,1,1,0.75,482,0.118,0.036,6,1,1,0,1,72
4016,-1,-1,0.7,606,0.104,0.13,2,1,0,1,1,73
4016,1,1,0.65,702,0.639,0.498,6,1,1,0,1,74
4016,-1,-1,0.55,376,0.47,0.496,3,1,0,1,1,75
4016,-1,-1,0.85,266,0.494,0.52,4,1,0,1,1,76
4016,1,1,1,293,0.243,0.053,2,1,1,0,1,77
4016,1,1,0.5,1011,0.074,0.067,6,1,0,1,1,78
4016,1,1,0.9,416,0.185,0.103,2,1,1,0,1,79
4016,1,-1,0.5,727,0.181,0.148,3,0,0,1,1,80
4016,1,-1,0.85,271,0.266,0.209,2,0,0,1,1,81
4016,1,1,0.5,602,0.45,0.393,3,1,0,-1,1,82
4016,1,1,0.5,621,0.085,0.027,4,1,0,1,1,83
4016,1,-1,0.6,421,0.18,0.174,4,0,-1,0,1,84
4016,1,1,0.5,496,0.473,0.364,2,1,0,1,1,85
4016,1,1,0.6,441,0.568,0.426,1,1,0,-1,1,86
4016,-1,-1,0.9,202,0.28,0.354,4,1,1,0,1,87
4016,1,-1,0.8,340,0.139,0.106,6,0,0,1,1,88
4016,1,1,0.6,508,0.177,0.095,1,1,0,1,1,89
4016,1,1,0.5,583,0.08,0.047,6,1,0,1,1,90
4016,1,1,0.55,302,0.374,0.232,4,1,0,-1,1,91
4016,-1,-1,0.9,316,0.269,0.344,1,1,1,0,1,92
4016,1,-1,0.9,197,0.32,0.287,2,0,-1,0,1,93
4016,1,1,0.6,342,0.583,0.474,2,1,1,0,1,94
4016,1,-1,0.5,281,0.277,0.168,5,0,0,-1,1,95
4016,1,-1,0.8,396,0.477,0.368,5,0,0,1,1,96
4016,1,-1,0.85,288,0.387,0.353,4,0,0,1,1,97
4016,-1,-1,0.9,296,0.449,0.475,6,1,1,0,1,98
4016,1,1,0.95,197,0.257,0.067,3,1,1,0,1,99
4016,1,-1,0.8,217,0.463,0.429,3,0,0,1,1,100
4016,1,-1,0.8,297,0.28,0.223,1,0,0,1,1,101
4016,1,-1,0.55,296,0.44,0.331,4,0,0,1,1,102
4016,1,-1,0.9,181,0.499,0.492,3,0,0,1,1,103
4016,-1,-1,0.95,167,0.348,0.374,1,1,1,0,1,104
4016,1,1,0.95,358,0.168,0.027,6,1,1,0,1,105
4016,-1,-1,0.95,381,0.015,0.09,3,1,1,0,1,106
4016,-1,-1,0.8,252,0.299,0.373,6,1,1,0,1,107
4016,1,-1,0.5,197,0.171,0.089,4,0,0,-1,1,108
4016,1,1,0.95,233,0.178,0.041,4,1,1,0,2,1
4016,1,-1,0.65,532,0.404,0.31,1,0,0,1,2,2
4016,1,1,0.65,337,0.281,0.214,1,1,0,1,2,3
4016,1,1,0.5,776,0.078,0.055,2,1,0,1,2,4
4016,1,-1,0.6,247,0.484,0.417,6,0,0,1,2,5
4016,1,1,0.5,357,0.067,0.043,6,1,0,1,2,6
4016,1,-1,0.55,432,0.295,0.215,2,0,0,1,2,7
4016,1,-1,0.5,591,0.285,0.218,3,0,0,1,2,8
4016,1,1,0.55,266,0.139,0.072,4,1,0,1,2,9
4016,1,1,0.5,297,0.292,0.212,6,1,0,-1,2,10
4016,1,1,0.8,491,0.233,0.193,2,1,1,0,2,11
4016,1,1,0.5,216,0.141,0.101,1,1,0,1,2,12
4016,1,1,0.6,248,0.383,0.289,5,1,0,1,2,13
4016,1,-1,0.5,1441,0.394,0.34,5,0,0,1,2,14
4016,1,-1,0.75,516,0.319,0.278,1,0,0,1,2,15
4016,1,1,0.85,352,0.497,0.36,1,1,0,1,2,16
4016,1,-1,0.5,1007,0.544,0.433,5,0,0,1,2,17
4016,-1,-1,0.6,266,0.458,0.461,4,1,0,1,2,18
4016,1,-1,0.5,758,0.434,0.367,2,0,0,-1,2,19
4016,1,-1,0.8,286,0.282,0.258,1,0,0,1,2,20
4016,1,-1,0.5,476,0.334,0.254,4,0,0,1,2,21
4016,1,-1,0.8,521,0.371,0.26,3,0,-1,0,2,22
4016,-1,-1,0.6,457,0.049,0.051,4,1,0,1,2,23
4016,1,-1,0.5,991,0.492,0.381,4,0,0,1,2,24
4016,1,1,0.9,256,0.459,0.348,1,1,0,1,2,25
4016,1,1,0.8,436,0.34,0.203,5,1,1,0,2,26
4016,1,1,0.8,497,0.208,0.114,2,1,1,0,2,27
4016,1,-1,0.7,396,0.563,0.483,1,0,0,1,2,28
4016,1,1,0.7,457,0.307,0.213,1,1,0,1,2,29
4016,1,1,1,341,0.144,0.008,2,1,1,0,2,30
4016,1,-1,0.9,311,0.494,0.383,4,0,-1,0,2,31
4016,1,1,0.5,457,0.561,0.424,4,1,0,1,2,32
4016,-1,-1,0.85,256,0.41,0.412,1,1,1,0,2,33
4016,1,-1,0.6,436,0.255,0.201,6,0,0,1,2,34
4016,1,1,0.55,286,0.25,0.227,2,1,0,1,2,35
4016,-1,-1,0.9,266,0.173,0.176,1,1,1,0,2,36
4016,1,1,1,362,0.096,0.002,4,1,1,0,2,37
4016,1,-1,0.55,326,0.289,0.195,6,0,0,1,2,38
4016,1,-1,0.5,196,0.3,0.22,5,0,0,1,2,39
4016,-1,-1,0.6,291,0.331,0.333,5,1,0,1,2,40
4016,1,-1,0.5,237,0.176,0.109,3,0,0,-1,2,41
4016,1,-1,0.6,252,0.477,0.454,4,0,0,-1,2,42
4016,-1,-1,0.9,1117,0.028,0.031,3,1,1,0,2,43
4016,1,1,0.85,1066,0.569,0.432,3,1,1,0,2,44
4016,1,1,0.5,387,0.2,0.12,5,1,0,1,2,45
4016,1,1,0.55,222,0.387,0.293,4,1,0,1,2,46
4016,-1,1,0.75,896,0.432,0.434,3,0,-1,0,2,47
4016,1,1,0.65,517,0.502,0.366,1,1,0,1,2,48
4016,-1,-1,0.5,426,0.13,0.133,6,1,0,-1,2,49
4016,1,1,0.9,371,0.281,0.227,1,1,1,0,2,50
4016,1,1,0.8,573,0.304,0.25,3,1,0,1,2,51
4016,1,1,0.5,726,0.094,0.054,4,1,0,1,2,52
4016,1,1,0.65,902,0.584,0.473,2,1,0,1,2,53
4016,1,-1,0.5,332,0.245,0.222,6,0,0,-1,2,54
4016,1,-1,0.95,206,0.442,0.388,2,0,0,1,2,55
4016,1,-1,0.5,507,0.362,0.295,5,0,0,1,2,56
4016,1,1,0.7,1531,0.116,0.076,3,1,1,0,2,57
4016,1,1,0.75,381,0.154,0.06,6,1,1,0,2,58
4016,1,-1,0.85,322,0.529,0.418,1,0,-1,0,2,59
4016,1,-1,0.5,326,0.565,0.471,5,0,0,-1,2,60
4016,1,-1,0.5,497,0.251,0.184,5,0,0,1,2,61
4016,-1,-1,0.85,351,0.18,0.183,2,1,1,0,2,62
4016,1,1,0.65,502,0.282,0.202,6,1,0,1,2,63
4016,1,-1,0.8,281,0.496,0.416,3,0,-1,0,2,64
4016,1,-1,0.55,392,0.523,0.469,5,0,0,1,2,65
4016,1,-1,0.55,251,0.313,0.258,4,0,-1,0,2,66
4016,1,1,0.85,441,0.105,0.025,2,1,0,1,2,67
4016,1,-1,0.5,256,0.36,0.28,4,0,0,-1,2,68
4016,-1,-1,0.55,581,0.42,0.422,5,1,0,1,2,69
4016,1,1,0.55,431,0.359,0.248,6,1,0,1,2,70
4016,1,-1,0.75,274,0.436,0.3,3,0,-1,0,2,71
4016,1,1,0.85,381,0.132,0.078,1,1,1,0,2,72
4016,1,-1,0.85,471,0.366,0.286,3,0,-1,0,2,73
4016,1,1,0.6,298,0.126,0.086,5,1,0,-1,2,74
4016,1,1,0.65,406,0.297,0.23,2,1,1,0,2,75
4016,1,-1,0.75,231,0.317,0.277,5,0,-1,0,2,76
4016,1,-1,0.55,293,0.255,0.215,6,0,0,-1,2,77
4016,-1,-1,0.85,321,0.056,0.059,6,1,0,1,2,78
4016,1,-1,0.85,306,0.235,0.195,2,0,-1,0,2,79
4016,1,-1,0.8,356,0.49,0.353,6,0,-1,0,2,80
4016,1,1,0.6,427,0.19,0.15,6,1,1,0,2,81
4016,1,-1,0.9,366,0.282,0.258,5,0,0,1,2,82
4016,1,-1,0.95,342,0.35,0.295,2,0,-1,0,2,83
4016,1,1,0.5,1436,0.403,0.309,3,1,0,1,2,84
4016,1,1,0.9,434,0.117,0.05,4,1,1,0,2,85
4016,1,-1,0.8,237,0.289,0.266,5,0,-1,0,2,86
4016,1,1,0.55,371,0.439,0.328,5,1,0,1,2,87
4016,1,-1,0.6,336,0.363,0.226,5,0,0,1,2,88
4016,-1,-1,0.8,176,0.353,0.355,2,1,1,0,2,89
4016,1,1,0.6,662,0.528,0.417,2,1,0,1,2,90
4016,1,1,0.5,341,0.289,0.266,1,1,0,1,2,91
4016,1,-1,0.6,636,0.19,0.136,4,0,0,-1,2,92
4016,1,-1,0.9,252,0.183,0.129,6,0,-1,0,2,93
4016,1,-1,0.6,1056,0.051,0.028,3,0,0,1,2,94
4016,1,-1,0.6,331,0.375,0.335,3,0,0,1,2,95
4016,1,1,0.8,612,0.062,0.039,3,1,0,1,2,96
4016,1,-1,0.55,681,0.348,0.281,1,0,0,1,2,97
4016,1,1,1,498,0.064,0.01,3,1,1,0,2,98
4016,1,1,1,256,0.207,0.07,6,1,1,0,2,99
4016,1,1,0.9,502,0.447,0.336,3,1,1,0,2,100
4016,1,1,0.7,646,0.155,0.061,3,1,0,1,2,101
4016,1,-1,0.8,307,0.293,0.253,4,0,-1,0,2,102
4016,1,-1,0.75,418,0.427,0.347,1,0,-1,0,2,103
4016,1,1,0.6,327,0.291,0.18,6,1,1,0,2,104
4016,1,-1,0.5,1501,0.441,0.347,2,0,0,1,2,105
4016,1,-1,0.6,1793,0.517,0.493,4,0,0,1,2,106
4016,1,-1,0.55,486,0.529,0.392,2,0,-1,0,2,107
4016,1,1,0.6,466,0.216,0.149,6,1,0,1,2,108
4016,1,-1,0.55,373,0.197,0.141,6,0,0,1,3,1
4016,1,1,0.8,361,0.497,0.264,3,1,1,0,3,2
4016,1,-1,0.6,376,0.14,0.084,2,0,0,1,3,3
4016,-1,-1,0.9,247,0.11,0.12,1,1,1,0,3,4
4016,1,-1,0.8,522,0.535,0.479,1,0,0,1,3,5
4016,1,1,0.5,1066,0.664,0.487,6,1,0,1,3,6
4016,-1,-1,0.95,321,0.1,0.111,2,1,1,0,3,7
4016,1,-1,0.9,507,0.24,0.214,2,0,0,1,3,8
4016,1,1,0.8,396,0.132,0.076,4,1,0,1,3,9
4016,-1,-1,0.7,252,0.269,0.28,2,1,0,1,3,10
4016,-1,-1,0.9,296,0.313,0.379,2,1,1,0,3,11
4016,1,1,0.7,341,0.12,0.037,6,1,1,0,3,12
4016,1,1,0.85,393,0.131,0.047,2,1,0,-1,3,13
4016,1,1,0.95,326,0.325,0.147,2,1,1,0,3,14
4016,1,1,0.85,237,0.479,0.246,6,1,0,1,3,15
4016,1,1,0.5,241,0.522,0.345,5,1,0,1,3,16
4016,1,1,0.75,287,0.461,0.35,5,1,1,0,3,17
4016,1,1,0.6,336,0.612,0.471,2,1,0,1,3,18
4016,1,1,1,248,0.169,0.028,3,1,1,0,3,19
4016,-1,-1,1,246,0.204,0.214,1,1,1,0,3,20
4016,1,1,0.6,1216,0.298,0.272,3,1,0,1,3,21
4016,1,-1,0.7,861,0.286,0.23,1,0,-1,0,3,22
4016,1,-1,0.7,251,0.351,0.325,2,0,0,-1,3,23
4016,1,1,0.65,247,0.586,0.408,3,1,0,-1,3,24
4016,1,-1,0.5,561,0.295,0.269,6,0,0,1,3,25
4016,1,1,0.65,247,0.271,0.13,5,1,0,1,3,26
4016,1,1,0.5,267,0.276,0.135,4,1,0,1,3,27
4016,1,1,0.55,971,0.342,0.286,5,1,0,1,3,28
4016,1,1,0.75,466,0.55,0.439,2,1,0,1,3,29
4016,1,1,1,221,0.148,0.007,2,1,1,0,3,30
4016,1,1,1,221,0.207,0.03,1,1,1,0,3,31
4016,-1,-1,0.75,221,0.391,0.402,4,1,1,0,3,32
4016,1,1,0.9,198,0.178,0.037,4,1,1,0,3,33
4016,-1,-1,0.6,215,0.398,0.464,4,1,0,-1,3,34
4016,-1,-1,0.85,368,0.457,0.523,4,1,1,0,3,35
4016,-1,-1,0.75,311,0.14,0.15,5,1,1,0,3,36
4016,-1,-1,0.5,283,0.445,0.456,6,1,0,1,3,37
4016,1,-1,0.5,361,0.572,0.488,6,0,0,1,3,38
4016,1,1,0.85,372,0.333,0.222,3,1,0,1,3,39
4016,1,-1,0.5,917,0.503,0.361,6,0,0,-1,3,40
4016,1,1,0.85,236,0.299,0.066,5,1,1,0,3,41
4016,1,1,0.55,493,0.507,0.424,4,1,0,1,3,42
4016,1,1,0.5,511,0.641,0.463,6,1,0,-1,3,43
4016,-1,-1,0.8,241,0.257,0.323,1,1,1,0,3,44
4016,1,1,0.65,712,0.099,0.073,6,1,0,1,3,45
4016,1,1,0.5,661,0.409,0.326,3,1,0,1,3,46
4016,1,1,0.5,271,0.309,0.225,1,1,0,1,3,47
4016,1,1,1,262,0.337,0.226,1,1,1,0,3,48
4016,-1,-1,0.85,357,0.062,0.127,6,1,1,0,3,49
4016,1,1,0.5,716,0.522,0.411,6,1,0,1,3,50
4016,1,1,0.8,827,0.344,0.26,4,1,1,0,3,51
4016,-1,-1,0.55,952,0.095,0.106,6,1,0,1,3,52
4016,1,1,0.8,936,0.547,0.315,3,1,1,0,3,53
4016,1,1,0.85,297,0.407,0.351,3,1,1,0,3,54
4016,-1,-1,0.85,236,0.233,0.298,5,1,1,0,3,55
4016,1,1,0.75,237,0.544,0.403,1,1,0,1,3,56
4016,-1,-1,0.85,236,0.415,0.48,5,1,0,1,3,57
4016,1,1,0.6,793,0.538,0.454,5,1,0,1,3,58
4016,1,1,0.5,711,0.539,0.398,5,1,0,1,3,59
4016,1,-1,0.85,177,0.375,0.319,3,0,0,1,3,60
4016,1,-1,0.9,336,0.256,0.23,1,0,-1,0,3,61
4016,1,1,1,242,0.281,0.104,4,1,1,0,3,62
4016,1,1,1,291,0.129,0.018,6,1,1,0,3,63
4016,1,1,1,221,0.206,0.029,3,1,1,0,3,64
4016,1,1,0.75,207,0.603,0.37,1,1,1,0,3,65
4016,1,1,0.95,556,0.669,0.436,1,1,1,0,3,66
4016,1,1,0.5,811,0.503,0.392,4,1,0,1,3,67
4016,-1,-1,0.55,241,0.327,0.393,6,1,1,0,3,68
4016,1,1,0.7,282,0.295,0.184,2,1,0,1,3,69
4016,1,1,0.6,391,0.227,0.143,5,1,0,1,3,70
4016,1,1,0.5,291,0.528,0.35,1,1,0,-1,3,71
4016,1,-1,0.75,841,0.647,0.415,2,0,0,1,3,72
4016,1,1,0.5,288,0.292,0.114,4,1,0,1,3,73
4016,1,-1,0.8,301,0.317,0.291,3,0,0,1,3,74
4016,-1,-1,0.6,296,0.411,0.422,5,1,1,0,3,75
4016,1,-1,0.55,227,0.364,0.338,5,0,0,1,3,76
4016,1,-1,1,273,0.562,0.478,3,0,0,-1,3,77
4016,1,1,0.9,252,0.543,0.432,3,1,1,0,3,78
4016,1,-1,0.6,243,0.459,0.376,2,0,0,1,3,79
4016,1,-1,0.6,237,0.349,0.293,6,0,0,-1,3,80
4016,-1,-1,0.85,341,0.463,0.529,3,1,1,0,3,81
4016,-1,-1,1,263,0.026,0.092,1,1,1,0,3,82
4016,1,-1,0.6,241,0.529,0.473,4,0,0,-1,3,83
4016,-1,-1,0.85,551,0.034,0.045,3,1,1,0,3,84
4016,-1,-1,0.5,497,0.346,0.356,4,1,0,1,3,85
4016,1,1,0.9,336,0.184,0.043,3,1,1,0,3,86
4016,1,-1,0.7,382,0.419,0.363,2,0,0,1,3,87
4016,1,-1,0.5,311,0.311,0.285,5,0,0,1,3,88
4016,1,1,1,452,0.186,0.009,2,1,1,0,3,89
4016,1,1,1,226,0.393,0.161,4,1,1,0,3,90
4016,1,-1,0.9,312,0.479,0.395,1,0,-1,0,3,91
4016,1,1,0.5,366,0.398,0.221,5,1,0,1,3,92
4016,1,1,0.5,451,0.308,0.167,1,1,0,1,3,93
4016,1,1,1,302,0.323,0.09,2,1,1,0,3,94
4016,1,1,1,177,0.304,0.163,6,1,1,0,3,95
4016,1,-1,0.5,238,0.387,0.276,1,0,0,1,3,96
4016,1,-1,0.55,316,0.199,0.173,4,0,0,-1,3,97
4016,1,1,0.75,333,0.415,0.183,6,1,1,0,3,98
4016,1,1,0.7,1436,0.08,0.054,1,1,0,-1,3,99
4016,1,1,0.5,1241,0.508,0.452,5,1,0,-1,3,100
4016,1,1,0.9,856,0.456,0.223,5,1,0,1,3,101
4016,1,-1,0.5,367,0.174,0.148,4,0,0,-1,3,102
4016,-1,-1,0.85,886,0.253,0.319,2,1,1,0,3,103
4016,1,1,0.5,492,0.588,0.477,4,1,0,-1,3,104
4016,1,1,0.8,206,0.62,0.388,4,1,1,0,3,105
4016,-1,-1,0.85,291,0.347,0.413,3,1,1,0,3,106
4016,-1,-1,0.85,221,0.106,0.117,3,1,1,0,3,107
4016,1,1,0.8,517,0.485,0.374,5,1,1,0,3,108
4017,1,1,0.5,1398,0.162,0.128,1,1,0,1,1,1
4017,1,-1,0.6,1526,0.235,0.183,4,0,0,1,1,2
4017,-1,-1,0.8,517,0.203,0.265,6,1,0,1,1,3
4017,1,-1,0.6,707,0.223,0.215,5,0,0,-1,1,4
4017,1,-1,0.6,1331,0.111,0.09,2,0,0,-1,1,5
4017,1,1,0.85,467,0.128,0.076,2,1,1,0,1,6
4017,-1,-1,0.55,1066,0.484,0.503,5,1,0,1,1,7
