Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition
34,1,NaN,NaN,NaN,NaN,0.21,3
34,2,2,50,1.376,1.7974,0.21,3
34,2,1,59,2.158,1.681,0.21,3
34,1,1,84,1.259,1.6312,0.26,3
34,1,2,23,2.358,1.5811,0.26,3
34,2,2,83,2.491,2.2971,0.31,3
34,2,1,45,5.849,3.5135,0.31,3
34,1,1,79,2.4,2.0305,0.36,3
34,2,1,87,4.525,1.6641,0.36,3
34,1,NaN,NaN,NaN,NaN,0.41,3
34,2,2,21,1.659,1.8976,0.41,3
34,2,2,100,1.658,1.7146,0.41,3
34,1,NaN,NaN,NaN,NaN,0.36,3
34,2,2,62,1.075,1.7475,0.36,3
34,1,1,100,1.925,1.6475,0.36,3
34,1,1,100,2.058,1.4474,0.31,3
34,1,NaN,NaN,NaN,NaN,0.31,3
34,1,2,100,1.208,1.1981,0.31,3
34,1,NaN,NaN,NaN,NaN,0.36,3
34,2,NaN,NaN,NaN,NaN,0.36,3
34,2,2,100,1.592,1.2308,0.36,3
34,2,2,100,1.051,1.614,0.16,1
34,1,1,100,1.051,1.0804,0.91,2
34,1,1,81,1.767,2.2804,0.86,2
34,2,2,100,1.268,0.94776,0.86,2
34,1,1,88,1.601,1.3476,0.81,2
34,1,1,54,2.801,1.4981,0.81,2
34,1,1,49,1.201,1.1808,0.16,1
34,1,2,51,0.935,1.2309,0.11,1
34,1,2,100,1.601,1.0645,0.76,2
34,2,2,67,1.135,0.99794,0.81,2
34,2,2,29,2.268,1.2642,0.16,1
34,1,2,15,1.534,0.5816,0.16,1
34,1,2,96,0.918,0.79775,0.21,1
34,1,1,100,1.901,1.3307,0.81,2
34,1,1,100,1.851,1.2974,0.26,1
34,1,2,42,4.117,1.1145,0.26,1
34,1,1,78,1.868,1.7476,0.31,1
34,1,1,100,2.251,1.5808,0.76,2
34,2,2,100,3.468,1.7307,0.76,2
34,1,NaN,NaN,NaN,NaN,0.31,1
34,2,2,100,2.101,1.4641,0.71,2
34,1,NaN,NaN,NaN,NaN,0.31,1
34,2,2,96,1.452,0.94747,0.71,2
34,2,2,100,1.451,1.1646,0.66,2
34,1,NaN,NaN,NaN,NaN,0.31,1
34,1,1,72,1.567,1.5474,0.66,2
34,2,2,100,1.351,1.2807,0.31,1
34,2,2,81,1.202,1.4145,0.61,2
34,2,2,100,1.201,2.3971,0.26,1
34,1,1,90,1.001,1.2474,0.26,1
34,2,NaN,NaN,NaN,NaN,0.21,1
34,2,1,0,3.451,1.1478,0.61,2
34,2,1,41,4.651,1.2477,0.66,2
34,1,2,0,4.1,2.6806,0.71,2
34,1,1,67,4.8,1.4309,0.76,2
34,2,2,51,1.552,2.2806,0.21,1
34,1,1,68,1.201,1.7142,0.76,2
34,1,1,55,4.717,1.4474,0.71,2
34,2,2,89,1.301,1.3975,0.21,1
34,1,1,53,0.935,1.3142,0.16,1
34,1,2,0,1.451,1.3309,0.71,2
34,2,2,0,0.968,1.164,0.16,1
34,2,2,100,1.752,1.3308,0.76,2
34,2,2,100,1.051,0.9978,0.11,1
34,1,2,50,2.3,2.4806,0.11,1
34,2,2,100,1.651,1.7647,0.16,1
34,1,1,100,3.5,1.6976,0.76,2
34,2,2,50,1.151,1.6477,0.16,1
34,1,1,52,1.434,0.68109,0.71,2
34,2,2,73,1.335,1.631,0.71,2
34,1,2,100,1.869,1.5476,0.11,1
34,2,1,74,1.002,1.2309,0.16,1
34,1,1,98,2.001,1.7975,0.21,1
34,2,2,91,3.017,1.8145,0.21,1
34,1,1,53,0.401,3.9801,0.16,1
34,2,2,66,1.101,1.8475,0.66,2
34,1,1,100,0.901,1.5813,0.66,2
34,2,2,0,2.35,1.7809,0.61,2
34,1,2,57,2.535,2.7141,0.61,2
34,2,2,100,1.084,9.1285,0.16,1
34,2,2,51,1.201,1.6475,0.66,2
34,2,2,89,2.101,2.1811,0.66,2
34,2,2,50,2.251,2.4809,0.61,2
34,2,2,100,1.334,1.0311,0.61,2
34,2,1,49,0.901,2.0811,0.11,1
34,1,1,69,1.451,1.6977,0.16,1
34,2,2,0,1.051,2.8306,0.16,1
34,1,NaN,NaN,NaN,NaN,0.56,2
34,1,2,100,4.001,1.2809,0.56,2
34,2,1,0,1.268,1.4645,0.11,1
34,2,1,55,0.501,3.5137,0.16,1
34,2,1,100,2.301,1.7644,0.21,1
34,1,1,65,2.175,1.0141,0.31,3
34,2,2,100,1.225,1.131,0.31,3
34,1,1,42,1.542,0.89762,0.26,3
34,1,1,50,0.409,1.4475,0.26,3
34,2,1,100,0.992,1.3474,0.21,3
34,2,1,50,1.792,1.7143,0.26,3
34,2,1,0,4.324,1.0808,0.31,3
34,1,NaN,NaN,NaN,NaN,0.36,3
34,1,2,0,1.164,1.5807,0.36,3
34,2,2,100,1.008,1.2475,0.41,3
34,1,NaN,NaN,NaN,NaN,0.41,3
34,2,2,90,1.367,1.6479,0.41,3
34,2,2,100,1.408,1.0644,0.36,3
34,2,2,100,1.708,1.4648,0.36,3
34,1,1,95,1.958,1.581,0.31,3
34,1,1,100,1.659,2.0142,0.31,3
34,2,2,100,1.226,0.91434,0.26,3
34,2,2,92,0.8,0.91431,0.26,3
34,2,2,100,0.908,1.1144,0.21,3
34,1,1,100,0.759,0.91437,0.21,3
34,2,2,100,2.058,1.4145,0.16,3
34,1,NaN,NaN,NaN,NaN,0.16,3
34,1,2,85,1.375,1.348,0.16,3
34,1,1,83,0.926,1.0645,0.21,3
34,2,2,71,0.808,1.5308,0.21,3
34,1,1,76,2.325,1.6479,0.16,3
34,1,2,66,0.725,1.1648,0.16,3
34,1,1,67,0.925,0.79777,0.21,3
34,2,2,83,0.458,1.0643,0.21,3
34,2,2,47,0.958,1.5641,0.16,3
34,1,1,86,1.158,1.2978,0.16,3
34,2,2,55,1.758,1.7477,0.11,3
34,2,NaN,NaN,NaN,NaN,0.11,3
34,1,1,72,0.908,1.1809,0.11,3
34,2,2,78,0.858,1.3315,0.06,3
34,1,1,35,1.126,1.048,0.06,3
35,2,1,83,2.4,2.6272,0.76,1
35,1,1,96,2.667,2.1615,0.76,2
35,1,NaN,NaN,NaN,NaN,0.81,1
35,2,1,97,1.884,2.6135,0.76,2
35,2,1,75,3.867,2.9969,0.81,2
35,1,1,67,2.701,4.2301,0.81,1
35,2,1,78,4.101,3.9798,0.86,2
35,2,1,75,2.101,2.6971,0.91,2
35,2,NaN,NaN,NaN,NaN,0.81,1
35,2,1,26,2.668,2.8306,0.81,1
35,2,1,64,4.351,3.1469,0.86,1
35,2,2,17,1.834,2.3971,0.96,2
35,1,1,76,3.234,2.9638,0.96,2
35,2,1,72,3.45,2.4971,0.91,2
35,1,1,59,1.901,1.9469,0.96,2
35,1,1,75,3.001,2.7972,0.96,2
35,2,1,79,2.584,2.4641,0.91,2
35,1,1,71,2.067,3.5634,0.96,2
35,2,2,86,2.168,3.547,0.91,1
35,1,1,13,1.534,2.0303,0.91,1
35,1,1,71,2.351,2.764,0.86,1
35,1,1,65,2.901,2.7471,0.96,2
35,2,2,87,2.651,2.4975,0.86,1
35,1,2,72,3.751,2.0804,0.81,1
35,2,2,25,1.301,2.6303,0.86,1
35,1,1,75,1.901,3.2807,0.91,2
35,2,1,67,2.451,2.7309,0.91,2
35,2,2,100,1.651,2.9637,0.86,1
35,1,1,63,1.968,2.5971,0.81,1
35,1,1,91,1.951,2.6805,0.96,2
35,2,NaN,NaN,NaN,NaN,0.81,1
35,2,2,62,3.834,2.2977,0.96,2
35,2,1,65,3.801,2.1139,0.91,2
35,2,2,80,2.268,2.3638,0.81,1
35,2,1,73,5.05,5.0465,0.96,2
35,2,2,98,2.65,2.4638,0.76,1
35,2,1,81,2.65,2.314,1.01,2
35,2,2,89,1.834,3.2469,0.76,1
35,2,2,85,1.651,2.6472,0.71,1
35,2,2,92,2.101,2.3305,0.71,1
35,1,1,89,2.151,2.2309,1.06,2
35,2,2,94,2.201,2.614,0.66,1
35,1,NaN,NaN,NaN,NaN,0.66,1
35,2,1,2,2.701,2.7809,1.06,2
35,2,2,63,2.701,2.5474,0.66,1
35,1,2,37,3.651,2.5473,1.11,2
35,1,2,11,3.901,2.8303,0.61,1
35,1,1,5,2.884,2.4306,1.16,2
35,1,1,80,2.151,2.5973,1.16,2
35,2,1,70,2.851,2.3976,0.66,1
35,1,1,68,2.101,2.2308,1.11,2
35,1,1,55,2.301,2.3972,1.11,2
35,1,2,66,1.668,3.5973,0.71,1
35,1,1,68,1.734,3.5968,1.06,2
35,1,2,24,0.802,1.9136,0.76,1
35,1,1,88,3.95,2.5143,0.81,1
35,1,2,69,1.401,2.1643,0.81,1
35,1,NaN,NaN,NaN,NaN,0.86,1
35,1,2,25,8.799,2.197,1.06,2
35,2,2,37,5.299,3.0305,1.11,2
35,2,2,34,5.5,2.4639,1.11,2
35,2,1,62,2.6,2.4806,1.06,2
35,2,2,89,2.801,2.1645,0.86,1
35,1,NaN,NaN,NaN,NaN,0.86,1
35,1,1,100,4.433,1.7978,1.11,2
35,1,2,74,4.65,1.914,1.11,2
35,2,2,93,1.502,3.3636,0.86,1
35,1,1,39,4.8,2.5143,0.81,1
35,1,2,34,8.299,2.2977,1.16,2
35,2,2,43,6.399,3.3469,0.81,1
35,1,1,48,2.251,2.7808,1.21,2
35,1,2,68,5.4,2.3475,0.76,1
35,1,NaN,NaN,NaN,NaN,0.76,3
35,2,1,62,2.999,2.3773,0.76,3
35,1,1,89,1.941,2.2283,0.81,3
35,1,1,0,5.498,2.3802,0.81,3
35,2,2,88,2.7,5.4292,0.76,3
35,2,2,96,2.058,1.9968,0.76,3
35,2,2,67,4.549,2.3473,0.71,3
35,1,1,27,4.574,2.097,0.71,3
35,1,NaN,NaN,NaN,NaN,0.66,3
35,2,2,94,1.841,3.8468,0.66,3
35,1,1,80,2.008,2.3639,0.66,3
35,2,2,93,2.308,3.1636,0.61,3
35,2,2,70,2.374,2.2641,0.61,3
35,1,1,70,3.408,2.5471,0.56,3
35,2,2,92,2.691,2.3806,0.56,3
35,2,2,88,2.508,2.4475,0.51,3
35,2,1,0,3.475,2.2804,0.51,3
35,2,NaN,NaN,NaN,NaN,0.56,3
35,2,1,51,5.657,2.5807,0.56,3
35,1,2,47,4.458,2.2637,0.61,3
35,1,2,83,2.558,2.3474,0.66,3
35,1,1,92,3.058,2.947,0.71,3
35,2,NaN,NaN,NaN,NaN,0.71,3
35,1,1,68,2.908,3.6135,0.71,3
35,1,1,27,4.449,3.7801,0.66,3
35,1,1,70,3.549,2.9139,0.66,3
35,2,2,83,2.108,4.7967,0.61,3
35,2,2,90,3.208,2.4638,0.61,3
35,1,2,84,1.35,3.4466,0.56,3
35,1,2,16,4.941,2.4142,0.61,3
35,1,1,34,4.908,3.9634,0.66,3
35,1,NaN,NaN,NaN,NaN,0.66,3
35,2,NaN,NaN,NaN,NaN,0.66,3
35,2,2,96,2.808,3.4472,0.66,3
35,2,1,63,2.758,2.3143,0.61,3
35,1,1,73,3.008,2.7801,0.66,3
35,2,1,50,3.848,4.3074,1.21,2
35,2,2,70,6.8,2.4615,1.26,2
35,2,2,29,8.149,2.4456,1.26,2
35,1,2,53,8.499,2.8304,0.81,1
35,1,1,64,1.901,3.4462,1.21,2
35,2,2,76,2.551,2.8968,0.86,1
35,2,1,80,2.301,2.3802,0.86,1
35,2,2,94,2.35,2.147,0.91,1
35,1,2,74,4.466,2.8634,0.91,1
35,2,1,66,4.4,2.8134,0.96,1
35,1,2,45,4.3,2.4139,1.21,2
35,1,1,34,4.4,4.0133,1.26,2
35,2,2,69,4.5,2.081,1.26,2
35,1,1,50,3.1,1.8807,1.01,1
35,2,1,30,2.7,2.4138,1.21,2
35,2,2,70,2.551,2.547,1.01,1
35,2,1,67,5,2.381,0.96,1
35,2,2,93,2.5,3.7965,1.01,1
35,2,2,93,2.618,2.5471,1.01,1
35,1,1,34,5.25,2.1973,1.26,2
35,2,2,61,2.601,3.4967,0.96,1
35,1,NaN,NaN,NaN,NaN,0.96,1
35,1,1,60,2.901,2.7308,0.96,1
35,1,1,92,3.351,1.9971,0.91,1
35,1,1,80,2.301,5.4297,0.91,1
35,1,1,58,4.301,3.2301,1.26,2
35,2,2,87,2.401,3.9967,0.86,1
35,1,1,41,2.801,2.3977,1.21,2
35,1,1,92,2.451,3.0306,1.21,2
35,2,2,81,1.751,3.7799,0.86,1
35,1,2,20,4.95,2.481,1.16,2
35,1,2,51,2.068,2.547,1.21,2
35,2,2,50,2.051,3.0468,1.26,2
35,1,1,80,2.201,5.7794,0.81,1
35,2,1,1,8.582,2.9301,1.26,2
35,2,NaN,NaN,NaN,NaN,0.81,1
35,2,1,35,7.1,2.1306,1.31,2
35,2,2,20,2.235,2.1976,0.86,1
35,2,2,41,4.534,2.8803,1.36,2
35,1,1,38,5.8,2.9138,0.86,1
35,1,2,5,4.034,3.7632,1.36,2
35,1,1,34,4.749,5.663,1.41,2
35,1,2,11,4.533,1.9473,1.41,2
35,2,NaN,NaN,NaN,NaN,0.81,1
35,2,1,74,3.051,2.6974,1.46,2
35,2,1,26,1.601,2.4803,1.51,2
35,1,NaN,NaN,NaN,NaN,0.81,1
35,1,1,71,4.9,2.3636,1.56,2
35,1,NaN,NaN,NaN,NaN,0.81,1
35,2,NaN,NaN,NaN,NaN,0.81,1
35,2,2,72,2.251,2.4142,0.81,1
35,2,2,47,2.801,3.5968,1.56,2
35,1,1,9,7.016,2.131,1.51,2
35,1,1,37,2.268,1.9305,1.51,2
35,1,1,72,1.701,2.1476,0.81,1
35,1,1,26,1.567,3.5134,1.46,2
35,1,NaN,NaN,NaN,NaN,0.76,1
35,2,NaN,NaN,NaN,NaN,0.76,1
35,1,NaN,NaN,NaN,NaN,0.76,1
35,2,1,83,6.4,2.1972,1.46,2
35,2,NaN,NaN,NaN,NaN,0.76,1
35,1,1,92,1.801,2.5973,1.51,2
35,1,1,63,2.001,2.5639,0.76,1
35,2,2,83,1.951,2.7975,0.76,1
35,1,1,88,1.3,3.6805,0.71,1
35,2,2,31,3.65,3.8639,1.51,2
35,1,1,0,4.234,2.6468,1.46,2
35,1,1,20,3.384,3.0139,1.46,2
35,1,2,68,6.549,2.2637,0.71,1
35,2,2,64,4,3.78,1.41,2
35,2,1,30,5.8,2.5478,1.41,2
35,2,2,39,1.351,2.3309,1.46,2
35,1,2,44,4.406,2.1104,0.66,3
35,2,2,91,1.808,2.4457,0.71,3
35,2,2,93,2.208,2.779,0.71,3
35,1,1,95,5.24,3.0296,0.66,3
35,2,1,81,2.45,2.6968,0.66,3
35,1,1,67,5.031,2.3472,0.71,3
35,2,2,70,1.958,1.9472,0.71,3
35,1,2,67,3.449,3.3305,0.66,3
35,1,1,82,5.057,2.447,0.71,3
35,2,2,76,3.108,2.4804,0.71,3
35,2,1,69,6.099,2.7471,0.66,3
35,2,2,78,5.057,2.8306,0.71,3
35,2,2,56,1.908,3.0974,0.71,3
35,1,1,69,4.024,4.7298,0.66,3
35,2,2,91,1.508,2.7637,0.66,3
35,2,2,79,4.758,2.3638,0.61,3
35,1,1,44,2.108,2.8306,0.61,3
35,2,2,54,3.008,3.6633,0.56,3
35,1,1,71,3.599,4.6464,0.56,3
35,1,1,92,5.757,2.8136,0.51,3
35,1,NaN,NaN,NaN,NaN,0.51,3
35,2,1,93,2.308,2.9308,0.51,3
35,1,1,70,2.408,2.6974,0.56,3
35,1,1,41,4.507,2.5304,0.56,3
35,2,2,72,2.958,2.6806,0.51,3
35,2,2,87,3.432,2.4975,0.51,3
35,2,2,79,4.557,3.8799,0.46,3
35,1,2,13,4.94,5.5631,0.46,3
35,2,2,16,4.441,3.9971,0.51,3
35,2,NaN,NaN,NaN,NaN,0.51,3
35,1,1,67,4.608,3.9134,0.51,3
35,1,1,72,4.058,2.4471,0.46,3
35,1,1,78,1.908,2.3141,0.46,3
35,1,1,75,1.908,2.547,0.41,3
35,2,2,64,4.308,2.5642,0.41,3
35,1,1,49,3.508,2.6634,0.36,3
35,2,NaN,NaN,NaN,NaN,1.46,2
35,1,1,54,2.267,4.7797,1.51,2
35,1,NaN,NaN,NaN,NaN,0.76,1
35,1,1,47,2.351,2.297,1.51,2
35,2,2,16,2.801,2.3637,0.76,1
35,2,1,32,3.101,3.1467,0.76,1
35,2,1,30,3.351,4.1799,1.46,2
35,2,2,22,4.75,3.2802,1.51,2
35,1,1,40,2.613,2.5473,1.51,2
35,1,1,94,1.401,2.6972,0.81,1
35,1,NaN,NaN,NaN,NaN,0.81,1
35,1,1,82,2.068,4.0631,0.81,1
35,2,1,26,3.834,2.3471,1.46,2
35,1,1,5,3.633,2.1975,0.76,1
35,1,2,22,4,2.1644,1.51,2
35,1,1,21,4.267,4.4132,1.56,2
35,2,1,41,3.001,2.6476,1.56,2
35,2,1,32,4.1,2.3144,1.61,2
35,1,2,32,3.501,2.5803,1.66,2
35,1,NaN,NaN,NaN,NaN,1.71,2
35,2,NaN,NaN,NaN,NaN,1.71,2
35,1,NaN,NaN,NaN,NaN,0.76,1
35,2,2,90,2.434,2.2478,0.76,1
35,1,1,18,6.966,2.2807,1.71,2
35,2,NaN,NaN,NaN,NaN,0.71,1
35,1,1,61,4.151,2.0805,0.71,1
35,1,1,31,2.2,2.0477,1.71,2
35,2,2,62,2.45,2.6804,0.71,1
35,2,1,24,5.299,2.0475,1.66,2
35,1,1,0,4.9,1.9812,1.71,2
35,1,1,14,1.65,2.5142,1.71,2
35,2,2,61,2.151,3.2138,0.66,1
35,1,1,40,1.984,5.7294,1.66,2
35,1,1,27,2.85,3.1638,1.66,2
35,1,1,55,1.201,3.9969,0.66,1
35,2,2,80,1.401,4.0806,0.61,1
35,2,2,81,1.401,2.7639,1.61,2
35,2,NaN,NaN,NaN,NaN,0.61,1
35,2,2,6,5,2.3643,1.61,2
35,1,1,91,6.433,3.1474,0.61,1
35,2,2,12,2.201,1.9472,1.56,2
35,2,2,54,1.651,1.6313,0.56,1
35,1,1,53,2.4,8.0622,1.56,2
35,1,NaN,NaN,NaN,NaN,0.56,1
35,2,1,71,4.251,2.4807,0.56,1
35,2,1,33,2.251,2.8975,1.51,2
35,1,1,44,1.934,2.064,0.61,1
35,2,2,44,2.101,7.1458,1.56,2
35,2,1,43,3.951,3.6969,1.56,2
35,2,2,66,2.301,2.2138,0.61,1
35,2,2,48,2.051,3.0803,1.61,2
35,1,2,58,3.434,2.831,1.61,2
35,2,2,72,1.651,3.5305,0.56,1
35,2,2,79,1.851,3.1804,0.56,1
35,1,NaN,NaN,NaN,NaN,0.51,1
35,1,2,0,1.434,2.1141,1.66,2
35,2,NaN,NaN,NaN,NaN,0.56,1
35,1,NaN,NaN,NaN,NaN,0.56,1
35,1,1,0,6.433,1.6142,1.71,2
35,1,1,19,3.45,2.4472,1.71,2
35,1,1,42,2.068,3.9967,1.66,2
35,1,NaN,NaN,NaN,NaN,0.56,1
35,1,NaN,NaN,NaN,NaN,0.56,1
35,2,2,95,2.251,1.9306,0.56,1
35,2,NaN,NaN,NaN,NaN,1.66,2
35,2,2,18,4.05,2.5311,1.66,2
35,2,1,78,1.801,2.6471,0.56,1
35,2,2,92,2.95,2.1307,0.61,1
35,2,2,55,2.034,1.864,0.61,1
35,1,NaN,NaN,NaN,NaN,0.56,1
35,1,1,96,3.151,2.331,0.56,1
35,2,NaN,NaN,NaN,NaN,0.56,1
35,2,2,92,4.158,2.8465,0.36,3
35,1,NaN,NaN,NaN,NaN,0.31,3
35,1,1,46,5.207,3.8638,0.31,3
35,2,2,65,2.791,2.6638,0.26,3
35,1,2,17,2.474,4.4803,0.26,3
35,2,2,60,2.858,2.0141,0.31,3
35,2,NaN,NaN,NaN,NaN,0.31,3
35,2,2,57,4.757,4.0634,0.31,3
35,2,2,91,2.042,5.4127,0.26,3
35,1,2,76,2.458,2.2143,0.26,3
35,2,2,65,2.058,3.0802,0.31,3
35,1,1,49,3.724,2.697,0.31,3
35,1,1,36,2.599,2.7305,0.26,3
35,1,1,34,1.908,5.5627,0.26,3
35,1,2,50,2.841,2.3138,0.21,3
35,1,2,62,3.474,3.23,0.26,3
35,2,2,0,4.832,2.1638,0.31,3
35,1,1,60,2.4,2.3304,0.31,3
35,1,1,0,2.141,1.9473,0.26,3
35,1,2,48,4.791,4.6299,0.26,3
35,1,1,46,3.85,4.8963,0.31,3
35,2,NaN,NaN,NaN,NaN,0.31,3
35,1,2,48,5.807,3.3468,0.31,3
35,2,NaN,NaN,NaN,NaN,0.36,3
35,2,2,47,5.907,4.7133,0.36,3
35,2,2,68,2.158,2.3308,0.36,3
35,1,2,73,3.957,2.4141,0.31,3
35,2,2,71,3.408,2.8802,0.36,3
35,1,NaN,NaN,NaN,NaN,0.36,3
35,1,2,46,1.857,3.364,0.36,3
35,2,2,32,2.341,2.1805,0.41,3
35,1,1,72,2.208,3.8305,0.41,3
35,2,2,44,4.891,3.7134,0.36,3
35,2,1,54,4.799,6.8794,0.36,3
35,2,NaN,NaN,NaN,NaN,0.41,3
35,2,1,34,4.441,3.5139,0.41,3
36,2,1,41,1.75,2.8104,0.36,2
36,2,1,71,2.7,2.3449,0.41,2
36,1,1,85,1.934,2.3284,0.36,1
36,1,1,91,0.967,2.2305,0.46,2
36,1,1,74,1.267,2.4468,0.46,2
36,1,1,82,2.3,1.9968,0.36,1
36,1,1,42,2.201,2.7136,0.41,2
36,2,2,45,2.967,2.6307,0.41,2
36,2,2,61,1.451,2.3976,0.36,2
36,1,1,70,2.434,3.2967,0.36,2
36,2,NaN,NaN,NaN,NaN,0.31,1
36,1,1,79,1.701,2.0804,0.31,2
36,1,1,78,0.835,2.2638,0.31,2
36,2,2,55,2.101,2.4474,0.26,2
36,1,1,79,1.701,2.1473,0.26,2
36,1,1,100,1.534,3.4135,0.31,1
36,2,2,54,1.734,2.7307,0.21,2
36,2,2,79,3.851,2.1972,0.31,1
36,1,1,95,1.534,2.247,0.26,1
36,2,1,46,3.3,1.8633,0.21,2
36,1,1,67,2.434,1.4642,0.26,2
36,1,1,61,2.701,2.797,0.26,2
36,2,1,84,1.268,2.3137,0.26,1
36,2,NaN,NaN,NaN,NaN,0.31,1
36,1,1,89,0.902,2.4136,0.31,1
36,2,2,85,2.151,2.1473,0.21,2
36,1,1,88,1.601,2.247,0.31,1
36,2,2,32,1.068,2.3305,0.21,2
36,2,2,92,1.234,4.7134,0.26,1
36,2,2,87,0.101,3.2469,0.26,1
36,2,2,40,3.3,1.7973,0.16,2
36,1,1,89,0.768,1.6974,0.21,1
36,1,1,72,7.566,2.3971,0.21,1
36,1,1,85,2.068,3.0302,0.16,2
36,2,2,58,0.901,2.9468,0.11,2
36,1,1,57,6.233,5.9125,0.16,1
36,2,2,77,4.45,2.3142,0.16,1
36,2,2,57,2.051,2.3805,0.11,1
36,2,2,31,5.749,2.1307,0.11,2
36,2,1,59,1.651,2.6471,0.11,1
36,2,2,58,2.45,2.5972,0.16,1
36,1,1,21,3.15,3.1137,0.06,2
36,2,2,76,0.901,1.8473,0.16,1
36,1,2,88,0.801,1.6146,0.11,1
36,2,2,96,0.851,1.7639,0.16,1
36,2,1,47,2.167,2.7638,0.06,2
36,1,2,29,1.45,2.6139,0.11,2
36,2,1,81,2.601,2.5141,0.16,1
36,2,2,55,0.851,1.6644,0.16,2
36,1,2,77,1.302,1.9974,0.16,2
36,2,2,90,1.151,2.164,0.21,1
36,2,2,70,2.601,3.8803,0.21,2
36,1,2,87,1.001,1.531,0.21,1
36,1,2,74,5.9,1.9307,0.26,1
36,2,2,100,1.851,1.4309,0.31,1
36,1,1,60,2.801,2.7306,0.21,2
36,2,2,69,1.301,1.4309,0.16,2
36,2,2,91,0.751,1.3976,0.31,1
36,1,2,100,3.4,1.481,0.26,1
36,1,1,66,3.7,2.2309,0.31,1
36,1,2,89,0.851,3.0973,0.31,1
36,2,2,54,0.852,1.7809,0.16,2
36,2,2,56,1.135,3.2469,0.11,2
36,1,1,72,4.35,2.1142,0.36,1
36,1,2,50,0.701,3.3637,0.11,2
36,2,2,50,2.101,2.3307,0.16,2
36,1,NaN,NaN,NaN,NaN,0.36,1
36,1,1,63,1.767,2.1639,0.16,2
36,1,1,36,2.001,1.8807,0.11,2
36,2,2,92,0.951,4.3466,0.36,1
36,1,2,85,2.201,1.6478,0.31,1
36,1,NaN,NaN,NaN,NaN,0.36,1
36,2,NaN,NaN,NaN,NaN,0.36,3
36,2,NaN,NaN,NaN,NaN,0.36,3
36,2,2,82,1.059,2.0286,0.36,3
36,2,NaN,NaN,NaN,NaN,0.36,3
36,2,2,79,2.709,2.2803,0.36,3
36,1,2,94,1.459,4.1624,0.31,3
36,2,NaN,NaN,NaN,NaN,0.36,3
36,1,NaN,NaN,NaN,NaN,0.36,3
36,1,1,70,3.459,3.1136,0.36,3
36,1,1,86,3.025,2.2309,0.36,3
36,1,2,94,2.559,2.031,0.31,3
36,1,2,93,2.409,2.1304,0.36,3
36,2,NaN,NaN,NaN,NaN,0.41,3
36,1,2,87,2.302,1.5973,0.41,3
36,2,2,98,1.72,2.5636,0.46,3
36,2,2,97,2.309,3.9301,0.46,3
36,2,NaN,NaN,NaN,NaN,0.41,3
36,2,2,86,2.259,10.4946,0.41,3
36,1,1,94,1.693,1.8807,0.41,3
36,1,2,61,2.259,1.7306,0.36,3
36,1,NaN,NaN,NaN,NaN,0.41,3
36,1,2,66,5.202,2.2142,0.41,3
36,1,1,91,2.726,1.6473,0.46,3
36,2,NaN,NaN,NaN,NaN,0.46,3
36,1,NaN,NaN,NaN,NaN,0.46,3
36,2,NaN,NaN,NaN,NaN,0.46,3
36,2,2,72,1.859,2.7971,0.46,3
36,2,NaN,NaN,NaN,NaN,0.41,3
36,2,2,96,1.31,3.78,0.41,3
36,1,2,95,1.203,2.281,0.41,3
36,2,2,99,1.36,1.6643,0.46,3
36,1,2,74,2.653,2.7474,0.46,3
36,2,2,100,1.46,3.7136,0.51,3
36,1,NaN,NaN,NaN,NaN,0.51,3
36,1,1,96,1.36,2.4471,0.51,3
36,1,NaN,NaN,NaN,NaN,0.46,3
36,2,2,100,1.05,1.9784,0.36,1
36,2,NaN,NaN,NaN,NaN,0.36,1
36,2,2,61,3.651,2.5629,0.11,2
36,1,NaN,NaN,NaN,NaN,0.36,1
36,2,2,89,0.951,2.0471,0.36,1
36,2,2,28,3.351,1.6142,0.06,2
36,1,2,23,1.151,1.5808,0.06,2
36,2,2,27,2.15,2.0307,0.11,2
36,1,1,87,2.351,1.8308,0.31,1
36,2,2,88,1.851,1.431,0.31,1
36,1,2,71,2.051,1.8978,0.26,1
36,2,2,46,2.301,2.2972,0.11,2
36,1,2,81,0.801,1.8808,0.31,1
36,1,2,17,0.801,1.3644,0.06,2
36,1,2,87,2.351,1.4311,0.36,1
36,1,1,78,1.451,1.5141,0.41,1
36,1,2,44,2,1.4309,0.11,2
36,2,2,54,1.851,2.5306,0.16,2
36,1,2,61,1.301,2.2305,0.16,2
36,2,2,94,1.051,1.5644,0.41,1
36,1,1,73,1.401,1.5643,0.36,1
36,2,2,87,2.05,2.3307,0.36,1
36,1,2,90,2.051,1.8479,0.31,1
36,1,2,95,1.001,3.8969,0.36,1
36,1,NaN,NaN,NaN,NaN,0.41,1
36,1,2,63,2.001,1.4977,0.21,2
36,2,2,50,1.151,1.9309,0.26,2
36,2,2,89,0.901,1.8809,0.41,1
36,1,1,38,1.617,1.7475,0.26,2
36,1,2,91,0.951,1.5643,0.41,1
36,1,2,18,1.251,1.9644,0.21,2
36,2,2,85,1.651,1.1811,0.46,1
36,1,2,36,1.101,1.8807,0.26,2
36,2,2,28,0.751,1.2641,0.31,2
36,1,1,11,1.43,2.7974,0.31,2
36,1,2,90,0.801,1.7808,0.46,1
36,2,2,87,1.951,1.4146,0.51,1
