Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Task
16,2,1,2,2.3353,0.44028,13,1
16,2,2,3,0.96724,0.5639,12,1
16,2,2,2,1.4515,0.45705,12,1
16,2,2,6,0.65062,1.1031,15,2
16,2,1,5,0.81576,0.39341,15,2
16,1,1,6,0.35787,0.55122,14,2
16,1,1,6,0.32792,0.19591,14,2
16,2,2,6,0.65152,0.20748,15,2
16,2,1,3,2.1435,0.53926,15,2
16,2,2,5,1.2028,0.56772,14,2
16,2,2,2,1.8634,0.73783,14,2
16,1,1,4,1.1488,0.552,15,2
16,2,2,2,2.0713,0.71207,15,2
16,2,2,1,1.8627,0.69524,16,2
16,1,1,4,0.87188,0.88657,16,2
16,1,2,3,1.9119,0.88909,17,2
16,2,2,2,1.894,1.1775,16,2
16,1,1,2,1.4777,0.76059,16,2
16,1,2,1,1.1267,1.0315,17,2
16,1,2,1,3.3194,0.32751,16,2
16,1,1,5,1.0477,1.4322,15,2
16,2,2,2,1.4789,0.47951,15,2
16,1,1,5,1.2796,1.2199,16,2
16,1,1,6,1.2588,1.467,16,2
16,2,1,2,3.4602,0.64846,17,2
16,2,2,1,2.6146,1.0083,16,2
16,1,1,2,0.38279,3.6541,16,2
16,1,2,3,1.3211,0.40133,17,2
16,1,1,5,1.0057,0.74478,16,2
16,1,2,3,2.6143,0.40122,16,2
16,2,1,4,1.6301,0.49032,15,2
16,2,2,3,1.8129,1.2907,14,2
16,1,2,4,1.7485,1.169,14,2
16,1,2,2,1.3421,0.65476,13,2
16,2,2,5,1.0229,0.9355,12,2
16,2,2,1,1.5117,0.57663,12,2
16,1,1,2,0.84652,0.98002,13,2
16,2,2,6,0.87521,0.81549,13,2
16,1,1,3,2.3838,0.75423,14,2
16,1,1,5,0.44347,0.71481,14,2
16,2,2,6,0.94545,0.77298,15,2
16,1,1,4,0.87418,0.40341,15,2
16,1,1,2,0.8884,0.46354,16,2
16,1,1,5,1.4346,0.6718,16,2
16,1,1,4,0.95939,1.055,17,2
16,1,2,1,2.5603,0.72906,17,2
16,2,2,5,1.638,0.94211,16,2
16,2,2,6,1.0574,0.4475,16,2
16,2,1,2,2.7197,0.55968,17,2
16,1,2,1,2.2235,0.61413,16,2
16,2,1,3,2.537,0.62173,15,2
16,2,2,5,1.3128,0.67174,14,2
16,2,1,2,2.1275,0.40856,14,2
16,2,2,5,1.2865,0.94725,13,2
16,1,1,4,2.0916,1.2476,13,2
16,2,1,1,2.4475,0.80788,14,2
16,1,1,6,0.1833,0.50428,13,2
16,2,2,5,1.015,0.34589,13,2
16,2,2,4,1.5091,0.29544,14,2
16,1,1,5,0.77585,0.46483,14,2
16,1,1,6,0.87813,0.50895,15,2
16,2,1,3,2.2904,0.45141,15,2
16,2,2,3,1.6277,0.21272,14,2
16,2,2,4,1.2583,0.63597,14,2
16,2,1,1,2.7071,0.43265,15,2
16,2,1,2,2.0788,0.27893,14,2
16,2,2,5,1.0938,0.57284,13,2
16,1,1,4,0.94643,0.47474,13,2
16,1,2,1,3.0127,0.56046,14,2
16,1,1,6,0.67076,0.47642,13,2
16,2,2,4,1.0429,0.46799,13,2
16,1,1,5,0.5552,0.36228,14,2
16,2,2,6,1.0291,0.43966,14,2
16,2,2,6,1.0956,0.51518,15,2
16,1,1,5,0.84399,0.75665,15,2
16,1,2,6,1.4504,0.36032,16,2
16,1,1,3,2.1831,0.41686,15,2
16,1,2,4,1.2943,1.3896,15,2
16,1,1,2,1.3616,0.80454,14,2
16,2,2,5,0.73063,0.43043,14,2
16,1,1,4,0.59269,0.7522,15,2
16,1,1,3,2.0789,0.37101,15,2
16,2,2,5,1.4522,0.62838,16,2
16,1,1,2,1.5311,1.3107,16,2
16,1,2,1,1.6324,1.1315,17,2
16,2,1,5,1.1398,0.62076,16,2
16,2,1,3,0.1785,1.0486,15,2
16,1,1,2,2.0705,0.4054,14,2
16,2,1,5,2.2017,0.63782,14,2
16,1,1,6,0.73723,0.37932,13,2
16,2,2,6,1.0432,0.66743,13,2
16,1,1,5,0.86787,0.36912,14,2
16,1,2,3,1.534,0.56033,14,2
16,1,1,6,0.076518,1.1647,14,2
16,2,2,5,0.99267,0.32702,14,2
16,1,1,3,2.183,0.69685,15,2
16,1,1,4,1.0944,0.57814,15,2
16,2,2,1,2.077,0.4089,16,2
16,1,1,6,0.15015,0.87309,16,2
16,1,2,1,2.998,0.68707,17,2
16,2,1,2,2.2881,0.27367,16,2
16,2,2,1,3.4053,0.9191,15,2
16,2,1,2,2.8239,1.9519,15,2
16,2,2,4,0.86087,1.0296,14,2
16,2,2,3,2.4577,1.1113,14,2
16,2,1,2,2.0078,1.6703,15,2
16,2,2,1,1.9118,0.83787,14,2
16,1,1,5,1.0172,0.91921,14,2
16,1,2,3,2.5998,0.53359,15,2
16,1,1,6,0.69768,0.40547,14,2
16,2,2,6,0.56958,0.72723,14,2
16,2,2,6,0.6318,0.20935,15,2
16,2,2,5,1.2618,0.30897,15,2
16,1,1,5,0.92222,0.54466,16,2
16,2,2,2,1.7585,0.79803,16,2
16,1,1,5,0.34979,0.54744,17,2
16,2,1,4,1.8197,0.73621,17,2
16,2,2,2,1.6789,0.92116,16,2
16,1,1,5,0.55012,0.61679,16,2
16,2,2,6,0.83827,0.68252,17,2
16,1,1,1,1.1566,1.1198,17,2
16,1,1,2,2.1117,0.34436,18,2
16,1,1,3,0.29477,0.5125,18,2
16,1,2,1,2.0466,0.67325,19,2
16,2,2,2,2.3819,0.37702,18,2
16,2,2,2,2.1333,1.6156,18,2
16,1,2,1,2.8795,0.23994,19,2
16,1,2,1,3.4232,0.1319,18,2
16,2,1,2,2.3152,0.54863,17,2
16,1,1,4,0.8746,0.57005,16,2
16,2,2,3,1.6529,0.25549,16,2
16,1,1,4,1.2477,0.84045,17,2
16,2,2,3,2.2786,0.37559,17,2
16,2,2,1,2.0379,0.55219,18,2
16,2,1,2,1.1911,0.28768,18,2
16,1,1,4,1.1995,1.5564,17,2
16,1,1,5,1.243,0.78339,17,2
16,1,1,1,2.3197,0.80602,18,2
16,1,1,6,1.0974,0.71912,18,2
16,1,1,6,0.78394,0.87281,19,2
16,1,2,3,1.3826,0.87169,19,2
16,1,2,2,2.3915,0.42836,18,2
16,1,1,5,0.96288,0.81362,17,2
16,1,1,1,2.3536,0.40224,17,2
16,1,2,3,1.7729,1.0727,18,2
16,1,1,3,1.3903,1.4593,17,2
16,1,1,4,1.4837,0.54672,17,2
16,2,1,2,2.2525,0.44319,18,2
16,1,2,1,2.932,0.44734,17,2
16,2,2,3,2.0157,0.45417,16,2
16,2,2,2,3.0009,0.46432,16,2
16,1,1,1,2.2388,0.77075,17,2
16,1,1,5,1.1804,0.63134,17,2
16,2,2,4,1.8471,0.34911,18,2
16,1,2,2,2.05,0.50989,18,2
16,2,1,1,2.6732,0.45233,17,2
16,2,2,3,1.4668,0.93341,16,2
16,2,1,2,1.8818,0.4142,16,2
16,1,1,5,1.7131,0.6531,15,2
16,2,2,4,2.258,0.62772,15,2
16,2,2,3,1.8674,0.45282,16,2
16,1,1,5,1.7225,1.4229,16,2
16,2,1,4,0.94424,0.83256,17,2
16,1,1,6,0.4149,0.46241,16,2
16,2,2,2,1.5367,0.38379,16,2
16,2,2,1,1.7114,0.44908,17,2
16,2,2,3,1.5341,0.50598,17,2
16,1,1,2,2.6132,0.40838,18,2
16,1,1,1,2.8388,0.8463,18,2
16,1,2,2,2.7849,0.41473,19,2
16,1,1,1,2.5766,0.35897,18,2
16,2,2,2,2.44,0.57563,18,2
16,2,1,3,2.6396,0.32305,19,2
16,1,1,5,0.42718,0.88964,18,2
16,2,1,4,2.6773,0.28236,18,2
16,2,1,3,1.333,0.94728,17,2
16,2,2,3,1.3081,0.7023,16,2
16,1,1,5,0.40086,0.45643,16,2
16,2,2,1,1.9746,0.77509,17,2
16,1,2,2,2.2,0.53981,17,2
16,2,1,2,2.3394,1.6493,16,2
16,1,1,5,0.47775,0.72916,15,2
16,1,1,6,0.69398,0.95271,15,2
16,2,2,6,0.84307,2.2163,16,2
16,2,1,2,2.0868,1.0308,16,2
16,2,2,5,0.6965,0.43466,15,2
16,1,1,5,1.0366,1.0798,15,2
16,1,1,5,0.91934,0.54749,16,2
16,1,2,1,1.8197,0.96822,16,2
16,2,2,1,2.5831,0.32257,15,2
16,2,2,3,1.9153,1.4727,15,2
16,2,2,4,2.0625,0.38762,16,2
16,2,1,2,1.4516,0.52474,16,2
16,1,1,5,0.89846,0.67846,15,2
16,2,2,5,1.3849,0.9513,15,2
16,1,1,3,0.80785,0.90274,16,2
16,1,2,5,1.4165,1.0576,16,2
16,2,2,6,0.9737,0.46733,15,2
16,2,1,4,1.02,0.71079,15,2
16,2,1,5,1.7686,1.2523,14,2
16,2,1,6,0.97223,0.62438,13,2
16,1,1,6,0.63863,0.42265,12,2
16,2,2,6,1.0006,0.47429,12,2
16,2,2,6,0.91695,0.20014,13,2
16,2,1,4,2.0871,0.61292,13,2
16,1,1,6,0.97046,1.5796,12,2
16,2,2,5,1.8276,0.3327,12,2
16,1,1,5,1.7466,0.55974,13,2
16,1,1,6,0.67162,0.26182,13,2
16,2,2,4,1.0014,0.46938,14,2
16,2,2,4,0.8898,0.29133,14,2
16,2,2,5,0.79597,0.39521,15,2
16,2,1,1,2.612,1.4668,15,2
16,1,1,3,1.9406,0.43962,14,2
16,2,2,4,2.1196,0.774,14,2
16,2,2,5,0.96923,0.67769,15,2
16,2,2,6,1.0977,0.85688,15,2
16,1,2,5,1.7823,0.79157,16,2
16,2,2,6,2.1516,0.45232,15,2
16,2,1,1,4.3308,0.62321,15,2
16,1,1,2,2.976,0.31932,14,2
16,1,1,2,2.0959,0.60408,14,2
16,2,2,5,0.9951,0.53952,15,2
16,2,2,3,2.5943,0.48392,15,2
16,2,2,3,1.6112,0.2073,16,2
16,2,2,3,1.4399,0.13082,16,2
16,1,2,1,2.6844,0.50308,17,2
16,2,2,1,2.7602,0.35141,16,2
16,2,2,2,2.4479,0.27194,16,2
16,2,2,2,1.007,0.26786,17,2
16,1,1,5,1.0435,0.74717,17,2
16,1,1,1,3.8599,0.46454,18,2
16,1,1,2,1.4066,0.4239,18,2
16,1,1,5,0.75928,0.62774,19,2
16,1,2,1,1.4516,0.53884,19,2
16,1,1,4,0.66045,0.70056,18,2
16,1,1,6,0.4666,0.44075,18,2
16,2,1,5,1.0626,0.61421,19,2
16,2,1,5,1.8491,0.43714,18,2
16,1,1,5,0.85808,0.23905,17,2
16,2,1,6,0.89622,0.37094,17,2
16,1,1,4,1.3084,0.44834,16,2
16,2,2,3,2.2069,0.36309,16,2
16,1,2,1,2.0682,0.75967,17,2
16,2,1,2,1.3515,0.48895,16,2
16,1,1,6,0.79036,0.57674,15,2
16,1,1,5,0.062482,0.15127,15,2
16,2,2,3,2.3598,0.57989,16,2
16,2,2,3,1.2753,0.19952,16,2
16,2,1,4,0.74379,0.33346,17,2
16,2,2,2,1.7779,1.2619,16,2
16,2,2,3,1.0094,0.54129,16,2
16,2,2,3,1.8098,0.56022,17,2
16,1,1,4,0.87894,1.0216,17,2
16,1,1,4,0.62565,0.19166,18,2
16,2,2,2,1.6636,0.34099,18,2
16,1,2,1,2.4903,0.34952,19,2
16,1,1,5,0.68982,0.58729,18,2
16,1,1,6,0.37201,0.41547,18,2
16,2,1,2,2.7198,0.37587,19,2
16,1,2,5,1.0635,0.91702,18,2
16,1,2,4,1.7701,1.2035,17,2
16,2,2,2,2.2837,0.59003,16,2
16,2,2,1,1.9373,0.81656,16,2
16,2,2,1,1.5504,0.90955,17,2
16,2,1,3,1.2016,0.60882,17,2
16,1,1,4,0.52639,1.7898,16,2
16,1,1,4,1.1535,0.21754,16,2
16,2,1,3,1.3976,0.74267,17,2
16,1,2,4,1.1606,0.93975,16,2
16,1,1,5,0.32342,0.62967,15,2
16,1,2,3,2.3095,1.0578,15,2
16,1,1,2,0.34923,0.568,14,2
16,2,2,1,1.3724,2.5985,16,2
16,2,2,2,0.84083,0.50417,17,2
16,2,1,4,0.87107,0.64176,17,2
16,2,2,3,1.0855,0.77716,16,2
16,2,2,2,2.4221,0.3839,16,2
16,1,1,5,0.97545,0.68326,17,2
16,2,1,6,0.4359,0.5234,17,2
16,1,1,5,0.56377,0.30542,16,2
16,1,1,6,0.5898,0.52652,16,2
16,2,1,4,0.74977,0.58129,17,2
16,1,1,5,0.77804,0.47506,16,2
16,1,2,2,1.38,0.44044,16,2
16,2,2,2,1.6229,0.9632,15,2
16,1,1,3,0.39613,1.0807,15,2
16,1,1,5,0.71056,1.1861,16,2
16,2,1,5,0.70105,0.29628,16,2
16,2,2,2,1.7511,0.69912,15,2
16,1,1,5,1.0123,1.368,15,2
16,2,2,4,1.5754,1.6603,16,2
16,1,1,6,1.2191,0.99135,16,2
16,1,1,5,0.79997,0.43115,17,2
16,2,1,3,1.1362,0.55059,17,2
16,1,1,6,0.45683,0.58448,16,2
16,2,2,1,1.6548,0.71144,16,2
16,2,2,3,1.1439,0.68086,17,2
16,2,2,5,1.3185,0.82388,17,2
16,2,2,2,2.4233,0.4065,18,2
16,1,1,3,0.85697,0.92385,18,2
16,2,2,2,1.6515,0.85873,19,2
16,2,2,1,1.8446,0.60951,19,2
16,1,2,1,2.4616,0.1523,19,2
16,2,1,2,1.7192,1.2187,18,2
16,2,2,2,1.5487,0.57578,17,2
16,2,1,3,2.0156,0.47668,17,2
16,1,1,1,2.1147,0.51725,16,2
16,2,2,1,2.762,0.3935,16,2
16,2,2,2,2.0218,0.35653,17,2
16,2,2,1,2.9069,0.43849,17,2
16,1,1,2,1.4488,0.3133,18,2
16,1,1,4,1.9573,0.48072,18,2
16,2,1,5,0.87866,0.72223,19,2
16,2,2,4,1.7731,0.43122,18,2
16,2,1,3,1.4081,0.46259,18,2
16,2,1,4,1.7927,0.39381,17,2
16,1,1,6,0.78972,0.35167,16,2
16,2,1,4,2.0478,0.51237,16,2
16,2,2,3,0.97494,0.37615,15,2
16,1,2,4,1.2073,0.37778,15,2
16,2,2,5,1.0776,0.36121,14,2
16,1,1,6,0.48614,0.25537,14,2
16,1,1,6,0.079841,0.14816,15,2
16,1,2,2,2.0432,0.64077,15,2
16,2,2,2,1.4065,0.15031,14,2
16,1,1,5,0.6331,0.66419,14,2
16,2,1,4,1.6713,0.29533,15,2
16,1,1,4,1.3999,0.18091,14,2
16,1,1,5,0.68255,0.32087,14,2
16,1,1,6,0.07849,0.14368,15,2
16,2,2,4,1.7437,0.3766,15,2
16,2,2,3,1.4946,0.35612,16,2
16,1,1,4,1.5314,1.7261,16,2
16,1,2,2,1.5851,0.42931,17,2
16,1,1,4,1.074,0.44499,16,2
16,2,2,5,1.1543,0.53037,16,2
16,2,2,2,1.3248,1.289,17,2
16,1,1,1,1.9741,0.36012,17,2
16,2,1,1,2.9352,0.79788,18,2
16,1,1,5,0.99334,0.60747,17,2
16,1,1,6,0.91203,0.29531,17,2
16,2,1,6,0.66409,0.14341,18,2
16,1,2,5,1.3758,0.52281,17,2
16,1,2,6,1.1246,0.28034,16,2
16,1,1,5,0.82297,0.54005,15,2
16,2,2,6,1.0433,0.31576,15,2
16,1,2,3,2.0196,0.45851,16,2
16,1,2,1,2.2767,0.28737,15,2
16,1,1,5,0.25595,0.39368,14,2
16,1,1,6,0.19772,0.24421,14,2
16,1,1,5,0.5033,0.26428,15,2
16,1,1,6,0.15113,0.15469,15,2
16,2,2,4,1.7006,0.60962,16,2
16,2,2,3,2.4935,0.28026,16,2
16,1,2,4,1.7029,1.4106,17,2
16,2,2,2,2.7807,0.57271,16,2
16,2,1,2,3.3145,0.45047,16,2
16,1,1,5,0.34883,0.40863,15,2
16,2,2,6,1.2866,0.36835,15,2
16,1,1,3,2.8631,1.3656,16,2
16,1,1,4,1.8169,0.76237,16,2
16,1,2,2,1.2368,0.56792,17,2
16,1,2,3,1.1054,3.6419,16,2
16,1,1,6,1.3002,1.3115,15,2
16,1,1,6,0.78164,0.08797,15,2
16,2,2,4,2.1474,1.8868,16,2
16,2,2,2,1.2158,0.50442,16,2
16,2,1,5,2.6304,0.74513,17,2
16,2,2,6,1.4303,0.29645,16,2
16,1,1,6,1.7187,0.24756,16,2
16,1,1,6,1.0476,0.11964,17,2
16,2,2,2,1.2077,0.7369,17,2
16,1,1,5,1.3264,0.62419,18,2
16,1,1,5,0.35113,0.14859,18,2
16,1,1,5,0.49075,0.094731,19,2
16,2,2,4,1.8884,0.58363,19,2
16,2,2,2,1.1916,0.58085,19,2
16,1,1,4,1.3701,0.86604,19,2
16,2,1,5,1.1493,0.51148,19,2
16,2,2,3,1.8078,0.91199,18,2
16,2,2,2,2.9751,0.51403,18,2
16,1,2,2,1.5972,0.42723,19,2
16,2,2,1,2.0521,1.0354,18,2
16,1,2,2,3.0596,0.39758,18,2
16,2,2,1,2.1617,0.64822,17,2
16,2,2,4,1.4951,0.72518,17,2
16,2,1,4,0.98606,2.8429,18,2
16,2,1,3,2.0201,0.43595,17,2
16,2,2,4,1.2914,0.73903,16,2
16,1,1,4,1.0682,0.27276,16,2
16,1,2,4,1.2785,0.32233,17,2
16,1,1,5,0.81289,0.5741,16,2
16,1,2,3,1.5692,0.56914,16,2
16,1,1,2,1.1741,0.66444,15,2
16,2,1,6,0.5828,0.62826,15,2
16,1,1,6,0.251,0.14864,14,2
16,2,2,4,2.2504,0.64118,14,2
16,1,1,5,1.3581,0.48256,15,2
16,2,2,5,1.1968,0.2702,15,2
16,1,1,4,1.3612,0.6374,16,2
16,2,2,5,1.49,0.31263,16,2
16,2,2,3,1.8465,0.41955,17,2
16,1,2,2,3.3716,0.88291,17,2
16,1,2,3,2.1563,1.0971,16,2
16,2,2,3,1.638,0.13062,15,2
16,2,1,4,1.4206,0.33192,15,2
16,2,1,4,1.7473,0.32306,14,2
16,1,1,3,2.3147,1.8886,13,2
16,2,1,5,1.2627,0.52794,13,2
16,2,1,3,3.5992,1.029,12,2
16,2,2,5,2.6182,0.47124,11,2
16,1,1,6,0.3871,0.27963,11,2
16,1,1,6,1.1757,0.16139,12,2
16,1,1,6,0.15791,0.11398,12,2
16,1,1,6,0.49343,0.080339,13,2
16,2,1,4,1.4389,0.71141,13,2
16,1,1,5,1.0479,0.28896,12,2
16,1,1,5,0.55812,0.26334,12,2
16,1,1,4,1.96,0.31626,13,2
16,1,1,5,0.57899,0.26423,13,2
16,1,2,4,1.9108,0.42336,14,2
16,2,2,4,1.0158,0.40088,13,2
16,2,2,3,1.1502,0.49449,13,2
16,2,2,3,0.94475,0.28029,14,2
16,2,2,2,2.0059,0.36116,14,2
16,2,2,4,1.302,1.258,15,2
16,1,1,5,0.26126,0.5522,15,2
16,2,2,5,1.4631,1.5965,16,2
16,1,1,5,1.3307,0.44998,16,2
16,1,1,4,1.4853,0.26334,17,2
16,2,2,3,2.024,0.64001,17,2
16,1,2,2,2.1432,0.55253,18,2
16,1,1,2,1.2707,1.2473,17,2
16,2,1,1,1.5038,0.99214,17,2
16,2,2,2,1.1191,0.54758,16,2
16,2,2,3,1.7716,1.5277,16,2
16,2,2,1,1.3675,0.48907,17,2
16,2,2,2,2.3422,0.81529,17,2
16,1,1,4,0.68797,0.87883,18,2
16,1,2,2,1.4884,1.0158,18,2
16,1,1,5,0.32752,0.61976,17,2
16,2,2,4,1.8115,0.44082,17,2
16,1,2,3,1.5746,0.40392,18,2
16,2,2,5,1.1153,0.76317,17,2
16,2,2,6,0.61207,0.37717,17,2
16,1,1,5,1.094,0.39488,18,2
16,1,2,4,2.1804,0.38349,18,2
16,2,2,2,2.0636,0.48436,17,2
16,1,1,3,1.6588,1.3368,17,2
16,2,2,1,2.2783,0.90503,18,2
16,2,2,5,1.7981,0.90166,18,2
16,2,1,3,2.4254,0.64002,19,2
16,2,2,2,1.0609,1.8087,16,2
16,1,1,5,0.86253,0.49961,16,2
16,1,1,6,0.80664,0.64616,17,2
16,1,2,4,1.3851,0.43951,17,2
16,1,1,3,1.0798,0.42315,16,2
16,1,1,5,0.74424,0.38288,16,2
16,2,2,6,0.7523,0.55282,17,2
16,1,2,1,2.0705,0.46747,17,2
16,2,1,2,0.5877,0.44153,16,2
16,1,1,4,0.30991,1.301,15,2
16,2,1,3,1.0982,0.48655,15,2
16,1,1,5,0.13683,1.1342,14,2
16,2,2,3,1.4089,0.4635,14,2
16,2,2,2,1.2476,0.27504,15,2
16,1,1,5,0.70005,0.76864,15,2
16,2,1,1,2.3664,0.56518,16,2
16,1,1,4,0.64619,0.76273,15,2
16,1,1,5,1.1245,0.61613,15,2
16,1,1,6,0.43916,0.27636,16,2
16,1,2,3,1.8349,0.6492,16,2
16,2,2,2,1.206,0.6685,15,2
16,1,1,5,2.0027,1.0528,15,2
16,1,1,6,0.70634,0.54473,16,2
16,2,1,6,1.1986,0.24826,16,2
16,2,1,3,2.2308,0.55297,15,2
16,1,1,4,2.3583,1.177,14,2
16,2,2,5,0.67834,0.39286,14,2
16,2,2,5,1.6064,0.84366,15,2
16,1,2,3,1.3635,0.55704,15,2
16,1,1,5,1.2183,0.53838,14,2
16,2,1,2,2.5488,0.48476,14,2
16,2,2,4,1.0185,0.54238,13,2
16,1,2,1,2.4968,0.74051,13,2
16,1,1,5,1.1786,0.69784,12,2
16,2,2,4,1.0452,0.31168,12,2
16,1,1,3,3.6396,0.80094,13,2
16,2,2,4,1.6303,0.51402,13,2
16,2,1,5,1.0533,0.34365,14,2
16,2,2,5,0.80751,0.68918,13,2
16,2,2,6,0.66995,0.46527,13,2
16,2,2,4,1.31,0.26473,14,2
16,1,1,5,1.2705,0.40221,14,2
16,2,2,3,1.2289,0.34172,15,2
16,2,2,4,1.0815,1.3186,15,2
16,2,1,5,0.63252,0.53855,16,2
16,1,1,4,0.56473,0.46659,15,2
16,1,1,5,0.42869,0.37658,15,2
16,2,2,3,1.3665,0.44205,16,2
16,2,2,4,1.6372,1.0667,16,2
16,1,1,5,1.0606,0.65618,17,2
16,1,1,6,0.76694,0.43991,17,2
16,2,2,3,1.7993,0.45488,18,2
16,1,1,4,0.66426,0.7527,18,2
16,1,2,2,1.4386,0.65974,19,2
16,1,2,1,2.5235,0.33626,18,2
16,1,1,3,1.6789,0.70711,17,2
16,2,1,2,0.98797,1.0823,17,2
16,2,2,1,1.4608,0.76943,16,2
16,1,1,3,0.90973,0.61491,16,2
16,1,1,2,1.9442,0.57389,17,2
16,1,1,5,0.62542,0.60161,17,2
16,2,2,3,1.4776,0.46687,18,2
16,1,2,3,1.8523,0.9114,18,2
16,2,1,1,2.7678,0.68541,17,2
16,1,1,3,0.92968,0.50102,16,2
16,2,1,2,1.3701,0.53239,16,2
16,1,1,5,0.4428,0.4364,15,2
16,1,1,4,1.1147,0.27009,15,2
16,1,1,6,0.46518,0.4141,16,2
16,1,1,3,2.625,0.52458,16,2
16,2,1,5,1.4267,0.68753,17,2
16,2,2,4,1.0877,0.59307,16,2
16,1,1,5,1.3422,0.45834,16,2
16,2,2,3,1.5568,1.0572,17,2
16,2,2,4,1.326,0.8402,17,2
16,2,2,2,2.2469,0.40704,18,2
16,1,2,2,1.4323,0.32037,18,2
16,1,1,4,0.92698,1.0835,17,2
16,2,1,1,2.5157,0.60393,17,2
16,2,2,2,1.0273,0.43339,16,2
16,2,2,2,1.3258,0.22698,16,2
16,1,1,1,1.8042,0.28811,17,2
16,2,2,4,1.8552,0.80873,17,2
16,2,2,2,1.6545,0.61971,18,2
16,1,1,1,1.9395,0.31264,18,2
16,1,2,1,2.0065,0.19969,19,2
16,2,1,1,2.0715,0.26466,18,2
16,1,1,3,0.82266,0.41849,17,2
16,1,1,3,0.58875,0.29033,17,2
16,2,1,1,2.6045,0.37689,18,2
17,1,1,2,1.3765,0.94104,12,1
17,1,1,4,0.9298,1.7347,12,1
17,2,2,2,1.3194,0.82978,13,1
17,2,1,1,1.4083,0.91258,13,1
17,1,1,1,1.9014,0.59558,12,1
17,2,2,5,0.7147,1.5425,12,1
17,2,2,2,2.4078,0.68272,13,1
17,1,1,2,1.2834,1.4073,13,1
17,1,1,3,1.1667,0.74439,14,1
17,2,2,1,3.2213,0.7241,14,1
17,2,2,4,0.90599,0.74949,15,1
17,1,2,2,1.6326,1.1342,15,1
17,2,2,3,1.0079,0.8294,14,1
17,2,1,1,2.2085,0.74181,14,1
17,2,2,3,1.0162,0.66333,13,1
17,2,1,1,1.5427,0.65422,13,1
17,2,1,2,0.97583,1.1013,12,1
17,2,2,2,1.4087,0.46281,11,1
17,1,1,6,0.91133,1.1279,11,1
17,1,1,6,1.1903,0.92692,12,1
17,2,2,3,1.4551,0.72594,12,1
17,1,1,2,1.4801,0.44331,13,1
17,2,2,1,1.7789,0.6381,13,1
17,2,1,1,3.76,0.59533,14,1
17,2,2,4,0.74675,0.7329,13,1
17,1,1,5,0.88122,0.71037,13,1
17,2,2,5,0.79163,0.58015,14,1
17,1,1,5,1.1621,0.45557,14,1
17,2,2,2,2.3266,0.92778,15,1
17,2,1,1,2.4944,0.50424,15,1
17,1,1,6,0.67793,1.2873,14,1
17,2,2,5,0.90269,0.98869,14,1
17,1,1,4,1.6013,1.4052,15,1
17,1,1,5,0.49703,0.65684,15,1
17,2,1,5,0.79722,1.536,16,1
17,1,1,5,1.0863,0.47736,15,1
17,2,2,3,1.1207,0.6608,15,1
17,1,1,4,0.93742,0.49617,16,1
17,2,2,2,1.8057,0.88902,16,1
17,1,1,2,2.117,0.43972,16,1
17,2,1,2,1.5104,0.42296,16,1
17,2,1,1,1.5591,0.47813,15,1
17,1,1,5,0.71996,1.0775,14,1
17,1,1,4,0.87269,0.58102,14,1
17,1,2,3,1.497,1.0298,15,1
17,1,1,4,0.80821,0.49166,14,1
17,2,2,5,0.70655,0.56927,14,1
17,1,1,3,1.7008,1.2159,15,1
17,2,2,4,1.0702,0.59127,15,1
17,1,1,2,1.1189,0.81049,16,1
17,2,1,3,1.1716,0.88955,16,1
17,1,1,1,1.8125,0.69646,15,1
17,1,1,3,0.72575,0.63205,15,1
17,1,2,2,0.75803,0.52172,16,1
17,1,2,2,0.94832,0.91902,15,1
17,2,2,2,0.88708,0.3348,14,1
17,1,2,3,1.0392,1.1059,14,1
17,1,1,1,1.788,0.59888,13,1
17,2,2,2,1.0633,0.39239,13,1
17,2,1,1,1.2378,0.48189,14,1
17,1,1,2,0.86038,0.78324,13,1
17,1,1,4,0.63891,0.83086,13,1
17,2,1,2,1.8712,0.67169,14,1
17,2,1,1,1.5664,0.55679,13,1
17,2,2,3,0.91333,0.75812,12,1
17,2,1,1,1.0638,0.67158,12,1
17,2,2,6,1.2784,0.88664,11,1
17,1,1,6,0.64754,0.69626,11,1
17,1,1,5,0.54978,1.0038,12,1
17,1,1,6,0.70622,0.53775,12,1
17,2,2,5,0.86835,0.92702,13,1
17,2,2,3,2.6869,0.61924,13,1
17,1,1,5,0.83484,0.7827,14,1
17,2,1,2,2.3514,0.72109,14,1
17,2,1,1,1.5171,0.51419,13,1
17,2,1,1,1.196,0.38577,12,1
17,2,1,3,1.2125,1.0126,11,1
17,1,1,6,0.84144,0.67636,10,1
17,2,1,1,1.8819,0.75097,10,1
17,1,1,2,0.91119,0.84828,9,1
17,2,2,4,0.82971,0.69988,9,1
17,1,1,6,0.72217,0.7655,10,1
17,2,1,3,1.6325,1.5197,10,1
17,2,2,4,0.75043,1.065,9,1
17,1,2,4,1.957,1.7192,9,1
17,1,1,6,0.59923,0.91839,8,1
17,1,1,6,0.64772,0.77597,8,1
17,1,1,6,0.71003,0.60772,9,1
17,2,2,6,0.76619,0.38576,9,1
17,1,1,3,1.2764,0.54885,10,1
17,1,1,2,1.0974,2.0949,13,1
17,2,2,1,1.7912,0.66728,14,1
17,2,1,2,1.4924,1.0001,14,1
