Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,Difficulty,Order
19,1,1,4,0.162,1,16,SD
19,1,1,4,0.186,1,128,SD
19,2,1,4,0.156,0,32,SD
19,1,2,4,0.185,0,64,SD
19,1,2,4,0.188,0,16,SD
19,2,2,4,0.209,1,32,SD
19,1,2,4,0.21,0,64,SD
19,1,2,4,0.176,0,128,SD
19,1,2,4,0.17,0,128,SD
19,2,1,4,0.259,0,128,SD
16,2,2,2,0.937,1,32,SD
16,1,2,2,0.584,0,16,SD
16,1,1,1,0.4,1,32,SD
16,2,2,4,0.439,1,128,SD
16,2,2,1,1.003,1,16,SD
16,2,2,1,1.324,1,32,SD
16,1,1,3,0.407,1,128,SD
16,1,1,2,0.417,1,128,SD
16,1,2,1,1.192,0,16,SD
16,1,1,1,1.607,1,16,SD
16,1,1,3,0.385,1,128,SD
16,2,1,1,0.692,0,16,SD
16,2,2,2,0.448,1,128,SD
16,2,2,1,1.066,1,16,SD
16,2,2,2,0.402,1,64,SD
16,1,1,3,0.438,1,128,SD
16,2,2,1,0.95,1,16,SD
16,1,NaN,1,NaN,NaN,16,SD
16,2,2,2,0.322,1,64,SD
16,2,1,1,0.687,0,16,SD
16,1,1,2,0.361,1,64,SD
16,2,2,2,0.368,1,64,SD
16,2,2,2,0.481,1,64,SD
16,2,2,1,0.511,1,16,SD
16,2,2,2,0.372,1,64,SD
16,1,1,2,0.363,1,32,SD
16,2,2,2,0.402,1,32,SD
16,1,1,3,0.356,1,128,SD
16,1,1,3,0.357,1,128,SD
16,1,2,1,1.233,0,16,SD
16,1,1,2,0.327,1,64,SD
16,2,2,2,0.365,1,128,SD
16,1,1,3,0.315,1,128,SD
16,1,1,3,0.36,1,128,SD
16,2,2,3,0.371,1,128,SD
16,1,1,2,0.286,1,32,SD
16,1,2,1,0.701,0,16,SD
16,1,1,1,0.505,1,16,SD
16,1,1,2,0.345,1,64,SD
16,2,2,2,0.346,1,64,SD
16,1,1,3,0.359,1,128,SD
16,2,2,2,0.387,1,32,SD
16,2,2,2,0.33,1,32,SD
16,1,1,2,0.454,1,32,SD
16,1,1,2,0.394,1,64,SD
16,2,2,2,0.38,1,64,SD
16,2,2,1,0.355,1,16,SD
16,1,1,1,0.33,1,32,SD
16,1,1,1,0.295,1,16,SD
16,2,2,3,0.322,1,128,SD
16,1,1,2,0.316,1,64,SD
16,2,2,3,0.292,1,128,SD
16,1,1,2,0.291,1,64,SD
16,1,2,1,0.543,0,16,SD
16,1,1,2,0.28,1,64,SD
16,1,1,3,0.347,1,128,SD
16,1,1,2,0.319,1,32,SD
16,2,1,1,0.348,0,16,SD
16,1,1,2,0.261,1,32,SD
16,1,1,3,0.324,1,128,SD
16,2,2,2,0.352,1,64,SD
16,2,2,3,0.279,1,128,SD
16,2,2,2,0.332,1,32,SD
16,1,1,1,0.374,1,32,SD
16,2,2,1,0.317,1,16,SD
16,2,2,1,0.367,1,16,SD
16,1,1,1,0.567,1,16,SD
16,1,1,1,0.368,1,64,SD
16,1,1,1,0.394,1,64,SD
16,1,1,3,0.334,1,128,SD
16,2,2,2,0.256,1,32,SD
16,2,2,3,0.23,1,128,SD
16,1,2,1,0.371,0,16,SD
16,2,2,2,0.251,1,64,SD
16,2,2,3,0.239,1,128,SD
16,2,2,2,0.273,1,32,SD
16,2,2,2,0.329,1,64,SD
16,1,1,1,0.301,1,32,SD
16,2,2,3,0.283,1,128,SD
16,1,1,4,0.396,1,128,SD
16,2,2,1,0.579,1,16,SD
16,2,2,3,0.449,1,64,SD
16,1,1,2,0.251,1,32,SD
16,2,2,1,0.477,1,16,SD
16,1,1,2,0.299,1,64,SD
16,2,2,2,0.415,1,32,SD
16,2,2,2,0.359,1,32,SD
16,2,2,2,0.324,1,64,SD
16,1,1,3,0.389,1,128,SD
16,1,1,3,0.399,1,128,SD
16,2,2,2,0.329,1,16,SD
16,2,2,2,0.371,1,32,SD
16,2,2,2,0.316,1,64,SD
16,2,2,3,0.255,1,128,SD
16,1,1,2,0.24,1,32,SD
16,2,1,1,0.286,0,16,SD
16,2,2,2,0.227,1,32,SD
16,1,1,1,0.434,1,32,SD
16,2,2,2,0.247,1,64,SD
16,2,2,1,0.42,1,32,SD
16,1,2,1,0.277,0,16,SD
16,2,1,1,0.329,0,16,SD
16,2,2,2,0.269,1,64,SD
16,2,2,2,0.415,1,128,SD
16,2,2,1,0.361,1,32,SD
16,1,1,2,0.299,1,64,SD
16,2,2,3,0.288,1,128,SD
16,2,2,1,0.306,1,16,SD
16,1,1,1,0.404,1,16,SD
16,1,2,1,0.453,0,16,SD
16,1,1,1,0.395,1,16,SD
16,1,2,1,2.404,0,16,SD
16,2,2,3,0.461,1,128,SD
16,1,1,2,0.253,1,32,SD
16,1,1,2,0.514,1,64,SD
16,1,1,1,0.253,1,32,SD
16,1,1,1,0.909,1,32,SD
16,2,2,2,0.214,1,64,SD
16,1,1,2,0.27,1,64,SD
16,1,1,2,0.214,1,32,SD
16,2,2,3,0.274,1,128,SD
16,2,2,2,0.249,1,32,SD
16,2,2,3,0.316,1,128,SD
16,1,1,2,0.251,1,64,SD
16,1,1,2,0.241,1,64,SD
16,2,2,2,0.248,1,32,SD
16,1,1,3,0.328,1,128,SD
16,1,1,3,0.376,1,64,SD
7,2,1,1,2.519,0,16,SD
7,1,1,3,0.934,1,128,SD
7,1,1,3,0.796,1,128,SD
7,1,2,2,0.886,0,32,SD
7,1,1,3,0.875,1,128,SD
7,2,2,2,0.868,1,64,SD
7,2,2,2,0.832,1,128,SD
7,2,1,2,0.703,0,64,SD
7,1,1,1,1.428,1,16,SD
7,1,1,2,0.939,1,16,SD
7,2,1,1,1.455,0,64,SD
7,2,2,2,1.084,1,64,SD
7,2,1,1,0.903,0,16,SD
7,2,1,1,2.587,0,32,SD
7,1,1,2,0.8,1,128,SD
7,2,2,2,0.692,1,128,SD
7,2,2,2,0.821,1,16,SD
7,1,2,1,2.039,0,32,SD
7,1,2,1,0.798,0,32,SD
7,2,2,2,0.764,1,32,SD
7,2,2,2,0.752,1,64,SD
7,1,2,2,0.668,0,32,SD
7,1,2,2,0.937,0,32,SD
7,1,2,2,1.347,0,16,SD
7,1,1,2,0.702,1,64,SD
7,1,1,2,0.679,1,64,SD
7,1,1,3,0.893,1,128,SD
7,2,1,1,0.7,0,16,SD
7,1,1,2,0.661,1,64,SD
7,1,1,2,0.866,1,128,SD
7,2,2,3,0.774,1,128,SD
7,1,1,2,0.687,1,16,SD
7,1,1,2,0.755,1,16,SD
7,1,1,3,0.814,1,128,SD
7,1,2,3,0.695,0,32,SD
7,1,1,4,0.767,1,128,SD
7,2,2,2,0.754,1,32,SD
7,2,1,1,0.708,0,16,SD
7,2,2,4,0.82,1,128,SD
7,1,1,2,0.703,1,16,SD
7,2,2,2,0.678,1,16,SD
7,2,2,2,0.663,1,32,SD
7,1,1,4,0.676,1,128,SD
7,1,2,1,0.79,0,16,SD
7,2,2,2,0.654,1,32,SD
7,2,2,1,0.98,1,32,SD
7,1,1,2,0.72,1,32,SD
7,2,2,4,1.042,1,128,SD
7,2,2,3,0.628,1,64,SD
7,2,2,3,0.666,1,16,SD
7,1,1,3,0.663,1,64,SD
7,2,2,4,0.674,1,64,SD
7,2,2,2,0.646,1,32,SD
7,1,1,3,0.668,1,32,SD
7,2,2,3,0.647,1,32,SD
7,1,2,1,0.805,0,16,SD
7,1,1,3,0.757,1,64,SD
7,2,2,1,0.976,1,32,SD
7,2,1,3,0.752,0,16,SD
7,2,2,4,0.746,1,64,SD
7,1,1,1,0.825,1,16,SD
7,1,1,2,0.722,1,32,SD
7,1,1,4,0.695,1,128,SD
7,1,1,4,0.733,1,128,SD
7,2,2,2,0.642,1,32,SD
7,1,1,2,1.367,1,64,SD
7,2,2,1,0.744,1,16,SD
7,1,1,3,0.729,1,64,SD
7,1,1,4,0.692,1,128,SD
7,1,1,4,0.687,1,64,SD
7,2,2,4,0.692,1,128,SD
7,2,2,4,0.644,1,128,SD
7,2,NaN,1,NaN,NaN,16,SD
7,2,1,1,2.147,0,128,SD
7,2,1,1,0.728,0,16,SD
7,2,2,2,0.726,1,32,SD
7,2,2,1,0.796,1,32,SD
7,1,2,1,1.028,0,16,SD
7,2,2,2,0.682,1,64,SD
7,2,2,4,0.695,1,64,SD
7,2,2,4,0.682,1,128,SD
7,1,2,1,1.2,0,16,SD
7,1,2,1,1.154,0,16,SD
7,1,1,2,0.669,1,16,SD
7,2,2,4,0.695,1,128,SD
7,1,2,3,0.646,0,32,SD
7,1,2,1,2.715,0,16,SD
7,1,1,2,0.703,1,32,SD
7,1,1,4,0.798,1,128,SD
7,2,2,3,1.316,1,64,SD
7,1,1,2,0.702,1,64,SD
7,2,2,4,0.699,1,128,SD
7,2,2,4,0.722,1,128,SD
7,1,1,2,0.793,1,32,SD
7,2,2,3,0.757,1,64,SD
7,1,1,3,0.859,1,64,SD
7,2,2,2,1.026,1,16,SD
7,1,1,1,2.442,1,16,SD
7,2,2,3,0.742,1,64,SD
7,1,1,2,0.708,1,32,SD
7,1,1,3,0.745,1,64,SD
7,2,2,1,1.778,1,16,SD
7,1,2,3,0.799,0,64,SD
7,2,2,4,0.799,1,128,SD
7,2,2,3,0.727,1,32,SD
7,2,2,3,1.093,1,16,SD
7,2,2,4,0.822,1,128,SD
7,1,2,2,0.864,0,32,SD
7,1,2,2,0.778,0,16,SD
7,2,2,4,0.905,1,128,SD
7,2,2,1,1.949,1,32,SD
7,1,1,4,0.707,1,128,SD
7,2,2,2,0.918,1,32,SD
7,1,1,2,0.593,1,64,SD
7,1,1,2,0.779,1,32,SD
7,1,1,2,0.659,1,64,SD
7,2,2,1,0.886,1,16,SD
7,2,2,3,0.835,1,64,SD
7,1,1,2,0.791,1,64,SD
7,2,2,2,0.648,1,64,SD
7,2,2,3,0.721,1,32,SD
7,2,2,3,0.754,1,64,SD
7,2,2,2,0.699,1,16,SD
7,1,2,3,0.821,0,32,SD
7,1,1,4,0.712,1,128,SD
7,1,1,3,0.829,1,64,SD
7,2,2,3,0.696,1,128,SD
7,1,1,4,0.707,1,128,SD
13,1,NaN,NaN,NaN,NaN,32,SD
13,1,1,NaN,1.603,1,32,SD
13,2,1,3,1.409,0,16,SD
13,1,2,4,1.405,0,32,SD
13,2,1,4,1.407,0,32,SD
13,1,2,4,1.409,0,64,SD
13,2,1,4,1.34,0,128,SD
13,2,1,3,1.443,0,16,SD
13,1,2,4,1.413,0,128,SD
13,2,2,NaN,2,1,32,SD
13,2,1,2,1.087,0,64,SD
13,1,2,4,0.734,0,16,SD
13,1,1,2,1.223,1,64,SD
13,1,2,3,0.951,0,16,SD
13,2,2,3,1.453,1,32,SD
13,1,1,3,1.397,1,128,SD
13,2,2,2,1.157,1,16,SD
13,1,2,1,0.96,0,64,SD
13,1,2,2,0.889,0,128,SD
13,2,2,2,0.948,1,128,SD
13,2,2,4,0.753,1,32,SD
13,1,2,4,1.225,0,64,SD
13,2,1,4,1.151,0,128,SD
13,1,2,4,1,0,64,SD
13,1,1,4,0.676,1,16,SD
13,1,2,3,0.551,0,128,SD
13,2,1,4,0.438,0,32,SD
13,2,1,4,0.462,0,64,SD
13,1,1,4,0.536,1,32,SD
13,2,1,4,0.518,0,32,SD
13,2,1,4,0.484,0,128,SD
13,2,1,3,0.628,0,64,SD
13,1,1,4,0.653,1,64,SD
13,1,1,2,1.281,1,128,SD
13,1,2,2,0.507,0,16,SD
13,2,1,3,0.585,0,64,SD
13,1,2,3,0.396,0,128,SD
13,1,1,3,0.863,1,32,SD
13,1,1,3,0.397,1,32,SD
13,2,1,4,0.541,0,32,SD
13,1,1,4,1.01,1,16,SD
13,2,1,3,0.937,0,16,SD
13,1,2,2,0.826,0,128,SD
13,2,1,3,0.309,0,32,SD
13,1,1,4,0.439,1,32,SD
13,2,1,4,0.467,0,16,SD
13,1,2,2,0.466,0,32,SD
13,1,2,2,0.437,0,64,SD
13,2,1,2,0.586,0,32,SD
13,2,1,4,0.309,0,32,SD
13,1,2,3,0.758,0,32,SD
13,1,1,4,0.438,1,32,SD
13,2,1,4,0.36,0,128,SD
13,1,1,4,0.447,1,128,SD
13,2,1,4,0.822,0,128,SD
13,1,1,3,0.452,1,32,SD
13,1,2,2,1.088,0,16,SD
13,1,1,2,0.456,1,32,SD
13,1,1,2,0.679,1,16,SD
13,2,1,3,0.995,0,32,SD
13,2,1,4,1.313,0,64,SD
13,2,1,4,0.642,0,32,SD
13,2,1,4,0.469,0,32,SD
13,2,1,3,0.598,0,128,SD
13,2,2,2,1.617,1,64,SD
13,1,2,1,1.217,0,128,SD
13,1,1,2,0.419,1,128,SD
13,1,1,3,0.398,1,16,SD
13,2,1,4,0.33,0,64,SD
13,2,1,4,0.339,0,64,SD
13,2,2,2,0.506,1,128,SD
13,1,2,1,0.488,0,16,SD
13,2,1,1,0.545,0,64,SD
13,2,1,3,0.615,0,128,SD
13,2,2,2,0.507,1,16,SD
13,1,1,3,0.796,1,64,SD
13,2,1,4,1.972,0,128,SD
13,2,1,2,2.077,0,16,SD
13,1,1,3,0.294,1,16,SD
13,1,1,4,0.856,1,64,SD
13,2,1,4,0.508,0,16,SD
13,2,1,4,0.58,0,64,SD
13,2,2,3,2.528,1,64,SD
13,1,2,3,1.392,0,16,SD
13,2,1,4,0.357,0,128,SD
13,2,1,4,0.711,0,16,SD
13,2,2,2,1.564,1,16,SD
13,2,1,3,1.06,0,32,SD
13,2,2,1,0.663,1,64,SD
13,1,1,1,1.013,1,128,SD
13,2,1,2,0.802,0,128,SD
13,1,2,2,0.483,0,16,SD
13,1,2,1,0.753,0,64,SD
13,2,1,3,0.415,0,128,SD
13,1,1,3,0.366,1,128,SD
13,1,2,2,0.426,0,16,SD
13,2,2,1,1.262,1,16,SD
13,1,2,2,0.328,0,64,SD
13,2,1,1,1.435,0,16,SD
13,2,1,2,0.694,0,64,SD
13,1,2,1,0.923,0,64,SD
13,2,1,3,0.368,0,64,SD
13,2,1,2,0.671,0,128,SD
13,1,1,4,0.39,1,64,SD
13,1,1,3,0.767,1,16,SD
13,1,1,3,1.042,1,16,SD
13,1,1,1,1.441,1,32,SD
13,1,2,3,1.335,0,32,SD
13,1,1,2,1.299,1,128,SD
13,2,2,2,0.464,1,16,SD
13,1,1,1,0.959,1,16,SD
13,1,1,2,0.435,1,64,SD
13,2,1,3,0.479,0,128,SD
13,2,2,2,0.286,1,16,SD
13,2,1,2,0.342,0,64,SD
13,1,1,4,0.379,1,32,SD
13,2,2,1,0.72,1,32,SD
13,1,2,2,0.62,0,128,SD
13,2,2,3,0.981,1,16,SD
13,1,1,2,0.375,1,64,SD
13,1,1,3,0.455,1,128,SD
13,1,1,2,1.646,1,64,SD
13,2,1,2,0.715,0,32,SD
13,1,2,1,0.699,0,32,SD
13,2,1,2,0.453,0,64,SD
13,1,2,1,0.534,0,128,SD
13,2,1,2,0.829,0,16,SD
13,2,2,1,1.295,1,128,SD
32,2,2,1,0.899,1,32,SD
32,1,2,1,0.963,0,64,SD
32,1,1,3,0.498,1,128,SD
32,1,1,3,0.33,1,128,SD
32,1,1,4,0.324,1,128,SD
32,1,2,1,0.452,0,32,SD
32,1,2,1,0.635,0,16,SD
32,1,2,1,0.404,0,32,SD
32,2,1,1,0.662,0,16,SD
32,2,2,1,0.29,1,32,SD
32,2,2,4,0.39,1,128,SD
32,2,1,1,0.486,0,16,SD
32,2,2,1,0.384,1,16,SD
32,1,1,3,0.309,1,64,SD
32,2,2,1,0.377,1,16,SD
32,1,1,1,0.33,1,32,SD
32,2,2,2,0.289,1,64,SD
32,2,2,1,0.24,1,16,SD
32,1,1,1,0.314,1,16,SD
32,2,2,2,0.313,1,32,SD
32,1,1,2,0.331,1,64,SD
32,2,2,1,0.243,1,32,SD
32,2,2,2,0.382,1,32,SD
32,2,2,2,0.315,1,32,SD
32,2,2,4,0.337,1,128,SD
32,1,1,2,0.305,1,32,SD
32,2,2,2,0.331,1,32,SD
32,1,2,1,0.249,0,16,SD
32,2,2,2,0.321,1,64,SD
32,2,2,4,0.293,1,128,SD
32,2,2,2,0.258,1,32,SD
32,2,2,1,0.312,1,16,SD
32,2,2,3,0.293,1,128,SD
32,1,1,1,0.292,1,32,SD
32,1,2,1,0.314,0,16,SD
32,1,1,1,0.293,1,32,SD
32,2,2,4,0.276,1,128,SD
32,1,1,2,0.315,1,32,SD
32,1,1,2,0.419,1,32,SD
32,2,2,1,0.281,1,16,SD
32,2,2,1,0.32,1,16,SD
32,1,1,4,0.308,1,128,SD
32,1,1,3,0.713,1,64,SD
32,2,2,2,0.332,1,32,SD
32,1,1,2,0.322,1,32,SD
32,2,2,4,0.314,1,128,SD
32,2,2,2,0.274,1,32,SD
32,2,2,3,0.359,1,64,SD
32,2,2,3,0.323,1,64,SD
32,1,1,4,0.353,1,128,SD
32,2,2,2,0.265,1,32,SD
32,2,2,3,0.41,1,64,SD
32,1,1,3,0.355,1,64,SD
32,1,1,4,0.362,1,128,SD
32,1,2,1,0.21,0,16,SD
32,2,2,2,0.257,1,32,SD
32,1,1,3,0.324,1,64,SD
32,1,1,2,0.302,1,32,SD
32,1,1,4,0.379,1,128,SD
32,2,2,4,0.267,1,128,SD
32,1,1,2,0.268,1,32,SD
32,1,1,3,0.461,1,128,SD
32,1,1,1,0.239,1,16,SD
32,1,1,2,0.431,1,32,SD
32,1,1,1,0.25,1,16,SD
32,1,2,1,0.883,0,16,SD
32,2,2,4,0.744,1,128,SD
32,2,2,2,0.194,1,16,SD
32,2,1,1,0.58,0,16,SD
32,1,1,4,0.33,1,128,SD
32,2,2,4,0.329,1,128,SD
32,2,2,3,0.264,1,64,SD
32,2,2,4,0.394,1,128,SD
32,2,1,1,0.357,0,16,SD
32,1,1,2,0.319,1,64,SD
32,2,2,1,0.237,1,16,SD
32,2,2,3,0.216,1,64,SD
32,1,1,4,0.287,1,128,SD
32,1,1,3,0.388,1,64,SD
32,1,2,1,0.572,0,16,SD
32,2,1,1,0.599,0,16,SD
32,2,2,3,0.329,1,64,SD
32,1,1,1,0.341,1,16,SD
32,2,2,2,0.3,1,64,SD
32,1,1,2,0.559,1,64,SD
32,1,1,2,0.704,1,32,SD
32,1,2,1,0.619,0,16,SD
32,2,2,4,0.42,1,128,SD
32,1,1,4,0.325,1,128,SD
32,1,2,1,0.394,0,16,SD
32,2,2,3,0.318,1,64,SD
32,1,1,3,0.423,1,128,SD
32,1,2,1,0.357,0,16,SD
32,1,1,3,0.242,1,64,SD
32,2,2,2,0.282,1,64,SD
32,2,2,2,0.281,1,32,SD
32,2,2,2,0.292,1,64,SD
32,2,2,3,0.422,1,128,SD
32,1,1,2,0.22,1,64,SD
32,2,2,1,0.327,1,16,SD
32,1,2,1,0.545,0,16,SD
32,2,2,1,0.29,1,32,SD
32,1,1,2,0.26,1,64,SD
32,1,1,3,0.302,1,128,SD
32,1,2,1,0.176,0,16,SD
32,2,1,1,0.863,0,16,SD
32,2,2,2,0.518,1,64,SD
32,2,2,2,0.761,1,64,SD
32,2,2,1,0.308,1,16,SD
32,2,2,2,0.401,1,32,SD
32,1,1,2,0.336,1,64,SD
32,1,1,3,0.443,1,128,SD
32,1,1,2,0.365,1,32,SD
32,2,2,2,0.458,1,32,SD
32,2,2,2,0.354,1,64,SD
32,1,1,2,0.358,1,64,SD
32,2,2,3,0.25,1,128,SD
32,2,2,3,0.338,1,128,SD
32,1,1,1,0.225,1,16,SD
32,2,2,3,0.214,1,64,SD
32,1,1,2,0.225,1,32,SD
32,1,1,3,1.071,1,64,SD
32,2,2,4,0.287,1,128,SD
32,1,1,3,0.311,1,64,SD
32,1,1,4,0.262,1,128,SD
32,1,1,4,0.333,1,128,SD
32,1,1,2,0.184,1,32,SD
32,2,2,3,0.205,1,128,SD
35,1,1,4,0.938,1,128,SD
35,2,2,4,0.808,1,128,SD
35,2,2,4,1.026,1,128,SD
35,2,1,1,0.421,0,32,SD
35,1,1,1,1.259,1,16,SD
35,2,2,1,0.574,1,32,SD
35,2,2,2,0.36,1,64,SD
35,1,1,1,0.554,1,16,SD
35,1,1,1,0.293,1,64,SD
35,1,1,2,0.22,1,64,SD
35,2,2,3,0.282,1,128,SD
35,1,1,4,0.252,1,128,SD
35,2,1,1,0.264,0,16,SD
35,2,2,1,0.22,1,32,SD
35,1,1,3,0.247,1,64,SD
35,1,1,2,0.181,1,64,SD
35,1,1,1,0.258,1,16,SD
35,1,2,1,0.38,0,16,SD
35,1,1,2,0.187,1,128,SD
35,2,2,2,0.21,1,64,SD
35,1,1,2,0.191,1,64,SD
35,2,1,1,0.332,0,16,SD
35,1,1,1,0.256,1,16,SD
35,1,1,1,0.222,1,32,SD
35,2,2,1,0.338,1,16,SD
35,1,1,2,0.174,1,64,SD
35,1,1,1,0.192,1,16,SD
35,2,2,2,0.184,1,64,SD
35,2,2,3,0.139,1,128,SD
35,1,1,2,0.159,1,32,SD
35,1,1,1,0.199,1,32,SD
35,1,1,1,0.277,1,32,SD
35,2,2,1,0.236,1,64,SD
35,1,2,1,0.873,0,16,SD
35,2,2,1,0.442,1,16,SD
35,2,2,2,0.172,1,64,SD
35,1,1,4,0.235,1,128,SD
35,1,1,1,0.302,1,32,SD
35,2,2,2,0.189,1,64,SD
35,1,1,1,0.233,1,32,SD
35,2,2,1,0.728,1,32,SD
35,1,1,1,0.209,1,64,SD
35,2,2,2,0.209,1,64,SD
35,2,2,2,0.233,1,64,SD
35,2,1,1,0.469,0,16,SD
35,2,2,1,0.373,1,32,SD
35,2,1,1,0.29,0,16,SD
35,2,2,4,0.35,1,128,SD
35,1,1,1,0.356,1,16,SD
35,2,2,4,0.246,1,64,SD
35,1,1,1,0.446,1,16,SD
35,1,1,4,0.278,1,128,SD
35,2,1,1,0.192,0,32,SD
35,2,1,1,0.539,0,32,SD
35,2,2,2,0.202,1,64,SD
35,1,1,2,0.136,1,32,SD
35,1,1,4,0.268,1,128,SD
35,2,2,4,0.262,1,128,SD
35,1,1,3,0.215,1,64,SD
35,1,1,3,0.274,1,64,SD
35,2,1,1,0.422,0,16,SD
35,2,2,2,0.221,1,32,SD
35,1,1,1,0.168,1,32,SD
35,1,1,1,0.226,1,16,SD
35,1,1,1,1.051,1,32,SD
35,1,1,4,0.337,1,128,SD
35,2,2,4,0.261,1,128,SD
35,2,2,4,0.339,1,128,SD
35,2,2,4,0.252,1,128,SD
35,1,1,4,0.274,1,128,SD
35,1,1,1,0.242,1,32,SD
35,1,1,4,0.201,1,128,SD
35,2,1,1,0.217,0,16,SD
35,2,1,1,0.345,0,16,SD
35,1,1,1,0.331,1,32,SD
35,1,1,2,0.216,1,64,SD
35,2,2,4,0.253,1,128,SD
35,2,2,2,0.181,1,64,SD
35,1,1,2,0.176,1,32,SD
35,1,1,4,0.305,1,128,SD
35,2,2,3,0.227,1,64,SD
35,1,1,1,0.207,1,32,SD
35,2,2,1,0.638,1,16,SD
35,2,1,1,0.468,0,32,SD
35,2,2,4,0.218,1,128,SD
35,1,1,1,0.288,1,16,SD
35,2,2,4,0.362,1,128,SD
35,1,1,2,0.34,1,64,SD
35,2,2,2,0.217,1,64,SD
35,1,1,3,0.225,1,64,SD
35,1,1,4,0.314,1,128,SD
35,2,2,1,0.451,1,32,SD
35,2,2,1,0.505,1,16,SD
35,1,1,2,0.201,1,64,SD
35,2,2,4,0.339,1,128,SD
35,1,1,4,0.411,1,128,SD
35,1,1,4,0.227,1,128,SD
35,1,1,1,0.198,1,32,SD
35,2,2,4,0.223,1,128,SD
35,1,1,1,0.25,1,32,SD
35,2,1,1,0.302,0,16,SD
35,1,1,1,0.238,1,16,SD
35,1,1,4,0.205,1,128,SD
35,2,2,1,0.518,1,32,SD
35,2,2,1,0.462,1,16,SD
35,2,2,4,0.212,1,128,SD
35,2,1,1,0.205,0,32,SD
35,1,1,1,0.382,1,16,SD
35,2,1,1,0.382,0,16,SD
35,2,1,1,0.606,0,16,SD
35,2,2,3,0.261,1,64,SD
35,2,2,4,0.438,1,128,SD
35,1,1,3,0.319,1,64,SD
35,1,1,3,0.236,1,64,SD
35,2,2,1,0.338,1,32,SD
35,2,1,1,0.269,0,32,SD
35,1,2,1,0.344,0,16,SD
35,2,1,1,0.247,0,16,SD
35,1,1,1,0.488,1,16,SD
35,2,1,1,0.378,0,32,SD
35,1,2,1,0.405,0,16,SD
35,1,1,2,0.171,1,64,SD
35,2,2,2,0.262,1,64,SD
35,1,1,4,0.203,1,128,SD
35,2,2,3,0.187,1,64,SD
35,2,2,1,0.25,1,32,SD
35,1,1,4,0.23,1,128,SD
35,1,2,1,0.276,0,32,SD
12,2,2,3,1.171,1,64,SD
12,2,1,1,1.187,0,16,SD
12,2,1,1,1.284,0,16,SD
12,2,2,2,1.236,1,32,SD
12,2,2,2,1.064,1,32,SD
12,2,2,2,1.053,1,32,SD
12,2,2,4,1.13,1,128,SD
12,1,1,4,0.745,1,128,SD
12,2,1,2,0.861,0,16,SD
12,1,1,3,0.752,1,32,SD
12,2,2,4,0.737,1,128,SD
12,1,1,2,0.736,1,32,SD
12,1,1,2,0.646,1,16,SD
12,2,2,2,0.953,1,32,SD
12,2,2,3,0.849,1,64,SD
12,1,2,2,0.87,0,64,SD
12,1,1,3,0.758,1,64,SD
12,1,1,2,0.71,1,32,SD
12,1,1,3,0.71,1,64,SD
12,2,1,2,0.741,0,128,SD
12,1,2,2,0.785,0,32,SD
12,1,1,3,0.706,1,128,SD
12,1,2,3,1.204,0,64,SD
12,2,2,2,0.745,1,16,SD
12,1,1,2,1.045,1,16,SD
12,1,2,3,0.891,0,128,SD
12,1,1,2,0.906,1,64,SD
12,1,2,3,1.212,0,128,SD
12,2,2,2,0.993,1,32,SD
12,2,1,1,1.021,0,64,SD
12,2,1,3,0.819,0,128,SD
12,2,1,2,0.798,0,16,SD
12,1,2,1,0.84,0,32,SD
12,2,1,1,1.084,0,16,SD
12,2,2,1,1.061,1,16,SD
12,2,1,2,0.942,0,64,SD
12,1,1,2,0.802,1,128,SD
12,2,1,2,0.88,0,64,SD
12,2,1,2,1.08,0,64,SD
12,2,1,2,0.768,0,64,SD
12,2,1,3,0.7,0,64,SD
12,1,2,3,0.663,0,64,SD
12,2,1,1,0.817,0,16,SD
12,2,1,1,0.894,0,16,SD
12,1,2,2,0.885,0,64,SD
12,1,2,3,0.843,0,128,SD
12,2,1,1,0.962,0,16,SD
12,1,2,2,0.891,0,32,SD
12,1,2,2,0.789,0,64,SD
12,1,1,2,0.687,1,64,SD
12,2,2,1,1.236,1,16,SD
12,1,2,2,0.909,0,128,SD
12,1,2,2,1.281,0,32,SD
12,1,2,2,0.889,0,32,SD
12,2,1,1,0.931,0,16,SD
12,2,2,2,0.939,1,16,SD
12,2,1,2,0.888,0,64,SD
12,2,1,3,0.934,0,64,SD
12,2,2,2,0.883,1,16,SD
12,2,1,3,0.772,0,64,SD
12,1,2,2,1.082,0,128,SD
12,1,2,3,1.366,0,128,SD
12,1,2,1,1.045,0,16,SD
12,1,2,2,0.903,0,32,SD
12,2,1,2,0.789,0,128,SD
12,1,2,2,0.872,0,16,SD
12,2,1,3,0.954,0,128,SD
12,2,1,3,0.749,0,64,SD
12,2,1,4,0.836,0,128,SD
12,1,1,2,0.779,1,64,SD
12,2,1,2,0.741,0,32,SD
12,2,1,2,0.882,0,64,SD
12,2,2,1,0.911,1,16,SD
12,1,2,3,0.97,0,128,SD
12,1,2,3,1.222,0,128,SD
12,1,2,2,1.158,0,32,SD
12,2,1,3,0.868,0,128,SD
12,1,2,3,0.966,0,128,SD
12,1,2,2,1.08,0,16,SD
12,1,2,2,0.935,0,64,SD
12,2,1,2,0.867,0,64,SD
12,2,1,3,0.675,0,128,SD
12,2,1,3,0.994,0,128,SD
