Subj_idx,Block,Trial,Stimulus,Response,Error,Confidence,ErrorDirectionJudgment,RT_conf,RT_directionJudgment,trialFilter,MADFilter
16,1,69,182.6638478,218,35.33615222,3,2,2.019422881,0.31416476,1,1
16,1,70,284.1437632,298,13.85623679,1,1,1.152198732,0.301440613,1,1
16,1,71,466.807611,394,-72.80761099,2,2,1.312233032,0.616828649,1,1
16,1,72,182.6638478,234,51.33615222,3,1,1.230470387,0.366836434,1,1
16,1,73,284.1437632,298,13.85623679,2,1,1.031780369,0.463256882,1,1
16,1,74,284.1437632,282,-2.143763214,2,1,2.204542306,1.641806593,1,1
16,1,75,284.1437632,282,-2.143763214,2,2,1.20224063,0.385610281,1,1
16,1,76,284.1437632,282,-2.143763214,1,1,1.835814989,0.241754389,1,1
16,1,77,182.6638478,234,51.33615222,3,1,1.490331421,0.514409594,1,1
16,1,78,182.6638478,282,99.33615222,3,1,1.122159458,1.051163277,1,1
16,1,79,284.1437632,282,-2.143763214,2,2,1.260555452,0.701069996,1,1
16,1,80,182.6638478,202,19.33615222,2,1,1.743514483,0.236297402,1,1
16,1,81,466.807611,442,-24.80761099,1,1,1.383072485,0.362571694,1,1
16,1,82,182.6638478,250,67.33615222,1,2,1.455904042,0.82733866,1,1
16,1,83,284.1437632,234,-50.14376321,2,1,1.183075592,0.242540277,1,1
16,1,84,466.807611,378,-88.80761099,3,1,1.334621217,0.365741005,1,1
16,1,85,182.6638478,218,35.33615222,2,2,1.243665755,1.399675652,1,1
16,1,86,182.6638478,250,67.33615222,1,2,1.608788494,0.818004231,1,1
16,1,87,182.6638478,234,51.33615222,3,1,1.890836549,0.289697217,1,1
16,1,88,284.1437632,266,-18.14376321,3,2,0.631875132,1.821797393,1,1
16,1,89,284.1437632,298,13.85623679,1,2,2.109277671,0.847833235,1,1
16,1,90,466.807611,346,-120.807611,1,1,1.348687624,0.225376089,1,1
16,1,91,182.6638478,250,67.33615222,3,1,0.997344813,2.599902616,1,1
16,1,92,284.1437632,346,61.85623679,2,2,1.445853701,0.730628279,1,1
16,1,93,284.1437632,298,13.85623679,3,2,3.401386996,0.854341016,1,1
16,1,94,466.807611,426,-40.80761099,2,1,1.441917367,0.250095711,1,1
16,1,95,182.6638478,202,19.33615222,3,1,1.154807522,2.882253947,1,1
16,1,96,466.807611,426,-40.80761099,2,1,1.116616754,0.231721,1,1
16,1,97,466.807611,410,-56.80761099,2,1,1.04899837,0.283992554,1,1
16,1,98,182.6638478,250,67.33615222,3,2,1.673649557,0.753097466,1,1
16,1,99,466.807611,394,-72.80761099,1,1,2.017637087,1.922170454,1,1
16,1,100,284.1437632,282,-2.143763214,1,2,1.135816858,1.843205212,1,1
16,1,101,284.1437632,314,29.85623679,1,1,1.635188992,0.141895002,1,1
16,1,102,182.6638478,234,51.33615222,3,1,1.373941276,0.193131951,1,1
16,1,103,182.6638478,202,19.33615222,2,2,2.481256708,0.484870007,1,1
16,1,104,466.807611,410,-56.80761099,2,1,2.234174179,0.415427174,1,1
16,1,105,284.1437632,298,13.85623679,3,2,1.455029537,1.924200585,1,1
16,1,106,284.1437632,330,45.85623679,1,2,2.863949048,0.868969885,1,1
16,1,107,466.807611,458,-8.807610994,1,2,2.525315571,0.822030055,1,1
16,1,108,466.807611,410,-56.80761099,2,2,1.359389775,0.923843042,1,1
16,1,109,182.6638478,266,83.33615222,2,2,1.783193513,0.429344983,1,1
16,1,110,284.1437632,234,-50.14376321,1,1,1.646137866,0.149598152,1,1
16,1,111,284.1437632,250,-34.14376321,2,2,1.427324735,0.216270372,1,1
16,1,112,284.1437632,218,-66.14376321,3,1,1.279442445,0.382357266,1,1
16,1,113,182.6638478,202,19.33615222,3,1,1.971348589,0.47756927,1,1
16,1,114,284.1437632,298,13.85623679,1,2,1.130504824,0.509603001,1,1
16,1,115,284.1437632,378,93.85623679,1,2,3.937456677,0.931400208,1,1
16,1,116,182.6638478,218,35.33615222,2,1,1.69051295,0.221645562,1,1
16,1,117,284.1437632,266,-18.14376321,3,1,1.122373769,0.673768857,1,1
16,1,118,466.807611,394,-72.80761099,1,2,1.797714827,0.380515971,1,1
16,1,119,284.1437632,298,13.85623679,2,2,1.277969596,0.17382877,1,1
16,1,120,182.6638478,234,51.33615222,3,1,1.358259399,0.218389202,1,1
16,2,121,466.807611,442,-24.80761099,3,2,3.038123649,0.403148754,1,1
16,2,122,182.6638478,202,19.33615222,2,2,1.98461439,0.441315786,1,1
16,2,123,466.807611,426,-40.80761099,2,2,1.147412311,2.145980436,1,1
16,2,124,284.1437632,298,13.85623679,3,2,1.13893635,0.401081339,1,1
16,2,125,466.807611,506,39.19238901,2,2,1.38060951,0.34166589,1,1
16,2,126,466.807611,474,7.192389006,2,1,1.260948344,0.166684882,1,1
16,2,127,284.1437632,298,13.85623679,2,1,1.750542212,2.158241228,1,1
16,2,128,182.6638478,218,35.33615222,1,2,1.743365974,0.383654452,1,1
16,2,129,284.1437632,250,-34.14376321,1,1,1.226626915,0.167013541,1,1
16,2,130,284.1437632,314,29.85623679,1,2,1.429641212,0.833490855,1,1
16,2,131,182.6638478,202,19.33615222,1,1,3.530834821,1.932519667,1,1
16,2,132,284.1437632,314,29.85623679,2,2,2.503651005,0.290715368,1,1
16,2,133,284.1437632,394,109.8562368,1,1,0.306534004,0.380385204,1,0
16,2,134,182.6638478,202,19.33615222,2,1,1.035322381,0.282937387,1,1
16,2,135,284.1437632,330,45.85623679,3,1,1.610501327,0.252213481,1,1
16,2,136,182.6638478,298,115.3361522,1,1,1.31172345,0.719228358,1,1
16,2,137,284.1437632,298,13.85623679,1,1,0.893538333,0.289791346,1,1
16,2,138,182.6638478,266,83.33615222,2,1,2.460436297,0.322163639,1,1
16,2,139,466.807611,410,-56.80761099,3,1,2.103867578,2.328833511,1,1
16,2,140,466.807611,442,-24.80761099,2,2,1.442267459,0.790675485,1,1
16,2,141,466.807611,490,23.19238901,2,2,1.260082117,0.29016068,1,1
16,2,142,466.807611,426,-40.80761099,1,2,2.009844462,1.0051766,1,1
16,2,143,182.6638478,234,51.33615222,3,2,3.626274265,0.572968229,1,1
16,2,144,466.807611,442,-24.80761099,1,2,1.158264245,0.443805212,1,1
16,2,145,182.6638478,282,99.33615222,2,1,1.46539352,0.473030737,1,1
16,2,146,284.1437632,346,61.85623679,1,1,1.466737281,0.367026149,1,1
16,2,147,284.1437632,362,77.85623679,2,1,1.264164124,0.227596889,1,1
16,2,148,182.6638478,218,35.33615222,3,1,1.27715433,0.259678536,1,1
16,2,149,284.1437632,266,-18.14376321,2,1,1.446830234,0.279565139,1,1
16,2,150,182.6638478,186,3.33615222,2,2,1.436236445,0.409985391,1,1
16,2,151,284.1437632,282,-2.143763214,2,2,2.599359926,0.69673686,1,1
16,2,152,182.6638478,234,51.33615222,3,2,1.38772668,0.292780864,1,1
16,2,153,284.1437632,314,29.85623679,2,1,1.599895548,0.23468923,1,1
16,2,154,284.1437632,298,13.85623679,1,2,1.042206515,1.639622161,1,1
16,2,155,466.807611,442,-24.80761099,2,1,1.24578895,0.399548952,1,1
16,2,156,284.1437632,298,13.85623679,2,2,2.02851321,0.245715352,1,1
16,2,157,182.6638478,234,51.33615222,3,2,1.367506218,0.297207322,1,1
16,2,158,182.6638478,202,19.33615222,1,1,1.526424962,4.024929337,1,1
16,2,159,284.1437632,330,45.85623679,1,2,1.179427065,1.182965201,1,1
16,2,160,284.1437632,266,-18.14376321,1,1,1.295096746,0.357483657,1,1
16,2,161,466.807611,474,7.192389006,2,2,1.716501064,0.471272742,1,1
16,2,162,466.807611,426,-40.80761099,1,2,1.416249772,1.001469898,1,1
16,2,163,182.6638478,234,51.33615222,3,2,2.085413934,0.56554706,1,1
16,2,164,284.1437632,314,29.85623679,3,1,3.139256069,1.55403738,1,1
16,2,165,182.6638478,218,35.33615222,2,1,2.03703125,0.173461877,1,1
16,2,166,466.807611,442,-24.80761099,2,1,1.129716554,1.415145084,1,1
16,2,167,182.6638478,298,115.3361522,2,2,1.672693692,0.30316995,1,1
16,2,168,466.807611,458,-8.807610994,1,2,1.148269234,1.205279473,1,1
16,2,169,284.1437632,266,-18.14376321,2,2,1.061910109,0.203024252,1,1
16,2,170,284.1437632,298,13.85623679,2,2,2.041984632,0.527254485,1,1
16,2,171,182.6638478,202,19.33615222,2,1,1.18274423,0.17812531,1,1
16,2,172,284.1437632,266,-18.14376321,1,2,1.5603766,1.803734084,1,1
16,2,173,466.807611,570,103.192389,1,2,1.228154336,1.34227443,1,1
16,2,174,466.807611,410,-56.80761099,1,1,2.125840953,0.280667303,1,1
16,2,175,466.807611,474,7.192389006,2,2,1.531848396,0.198829728,1,1
16,2,176,284.1437632,362,77.85623679,2,1,1.872019565,0.578494049,1,1
16,2,177,284.1437632,298,13.85623679,2,1,1.26713003,0.671179094,1,1
16,2,178,284.1437632,314,29.85623679,2,2,1.605328289,0.191430799,1,1
16,2,179,182.6638478,266,83.33615222,3,1,1.201464375,0.306389136,1,1
16,2,180,466.807611,410,-56.80761099,1,2,1.453827678,0.791265304,1,1
16,2,181,466.807611,474,7.192389006,3,1,2.087487169,0.257588045,1,1
16,2,182,284.1437632,378,93.85623679,3,2,0.928654775,5.444320045,1,1
16,2,183,284.1437632,314,29.85623679,3,1,1.823776385,0.306367479,1,1
16,2,184,182.6638478,250,67.33615222,2,1,1.424406444,2.496667061,1,1
16,2,185,182.6638478,202,19.33615222,3,1,1.809344506,0.473544184,1,1
16,2,186,466.807611,346,-120.807611,1,1,1.562405189,0.789127104,1,1
16,2,187,284.1437632,330,45.85623679,2,1,2.021348985,0.265608165,1,1
16,2,188,182.6638478,266,83.33615222,2,2,1.412862882,0.28096066,1,1
16,2,189,466.807611,458,-8.807610994,1,2,1.313953085,0.397771163,1,1
16,2,190,284.1437632,362,77.85623679,2,1,4.127129006,0.338206605,1,1
16,2,191,182.6638478,186,3.33615222,2,1,3.023876107,0.25852129,1,1
16,2,192,284.1437632,314,29.85623679,2,1,0.975235192,0.144612427,1,1
16,2,193,466.807611,522,55.19238901,1,1,1.536632179,0.21109257,1,1
16,2,194,182.6638478,202,19.33615222,2,1,3.358081075,0.30362657,1,1
16,2,195,466.807611,554,87.19238901,1,2,1.119253695,0.294423106,1,1
16,2,196,466.807611,522,55.19238901,2,1,1.424461911,1.563399674,1,1
16,2,197,466.807611,474,7.192389006,2,1,1.08486805,0.14470077,1,1
16,2,198,182.6638478,250,67.33615222,3,2,1.665730857,0.172383314,1,1
16,2,199,284.1437632,250,-34.14376321,3,2,1.457068758,0.277730687,1,1
16,2,200,182.6638478,186,3.33615222,2,2,1.113900777,0.16728135,1,1
16,2,201,182.6638478,218,35.33615222,1,1,1.019226664,0.156969707,1,1
16,2,202,466.807611,442,-24.80761099,2,1,2.522104117,0.503180548,1,1
16,2,203,466.807611,506,39.19238901,1,1,0.983956607,0.195198564,1,1
16,2,204,466.807611,458,-8.807610994,2,1,2.222203956,0.282304914,1,1
16,2,205,284.1437632,282,-2.143763214,1,1,1.089525716,0.187378819,1,1
16,2,206,182.6638478,202,19.33615222,1,1,5.586055652,0.866384428,1,1
16,2,207,182.6638478,170,-12.66384778,3,1,1.062087668,0.282140939,1,1
16,2,208,284.1437632,282,-2.143763214,2,2,2.321994034,1.742589744,1,1
16,2,209,182.6638478,186,3.33615222,2,1,1.892968256,0.172786516,1,1
16,2,210,182.6638478,202,19.33615222,2,2,1.366811307,0.28650447,1,1
16,2,211,284.1437632,298,13.85623679,2,1,1.954213861,0.192561768,1,1
16,2,212,466.807611,538,71.19238901,1,2,1.366159362,0.312936836,1,1
16,2,213,284.1437632,234,-50.14376321,2,2,1.346843964,0.265231568,1,1
16,2,214,466.807611,458,-8.807610994,1,1,1.197700324,0.174861632,1,1
16,2,215,182.6638478,250,67.33615222,2,1,1.318713246,0.173518008,1,1
16,2,216,284.1437632,314,29.85623679,2,2,2.090792702,0.154059955,1,1
16,2,217,466.807611,426,-40.80761099,1,1,1.042318282,0.15505851,1,1
16,2,218,466.807611,506,39.19238901,1,2,2.215974919,1.333031727,1,1
16,2,219,466.807611,522,55.19238901,1,2,1.889292249,0.871510307,1,1
16,2,220,466.807611,474,7.192389006,3,1,1.395639085,0.411866812,1,1
16,2,221,284.1437632,298,13.85623679,2,2,1.207306296,0.237849865,1,1
16,2,222,466.807611,474,7.192389006,1,1,0.861678105,0.129679261,1,1
16,2,223,466.807611,490,23.19238901,2,1,1.157271603,0.206471276,1,1
16,2,224,284.1437632,314,29.85623679,2,1,2.51151661,0.222932911,1,1
16,2,225,182.6638478,266,83.33615222,2,2,1.82718211,0.238890157,1,1
16,2,226,466.807611,426,-40.80761099,2,1,1.574760478,0.613085755,1,1
16,2,227,466.807611,474,7.192389006,3,1,1.972596307,0.263345042,1,1
16,2,228,182.6638478,202,19.33615222,2,1,1.541779326,0.207247339,1,1
16,2,229,182.6638478,186,3.33615222,1,1,1.216301143,0.235491808,1,1
16,2,230,182.6638478,218,35.33615222,2,1,1.312494755,0.159225715,1,1
16,2,231,284.1437632,250,-34.14376321,2,1,3.566717246,0.262807393,1,1
16,2,232,182.6638478,154,-28.66384778,2,1,1.929688641,0.434740269,1,1
16,2,233,466.807611,490,23.19238901,1,2,1.673818611,0.48530797,1,1
16,2,234,182.6638478,218,35.33615222,3,1,1.476175336,1.08091145,1,1
16,2,235,466.807611,426,-40.80761099,1,1,1.009227343,0.410412315,1,1
16,2,236,182.6638478,266,83.33615222,2,2,1.978894749,1.017347767,1,1
16,2,237,466.807611,426,-40.80761099,2,1,1.593361923,0.277159395,1,1
16,2,238,284.1437632,378,93.85623679,1,2,0.455802643,0.475966705,1,1
16,2,239,284.1437632,314,29.85623679,2,1,2.071769817,1.980620711,1,1
16,2,240,466.807611,538,71.19238901,3,1,1.273091369,0.646369141,1,1
17,1,1,466.807611,218,-248.807611,2,1,3.923166562,1.946109482,1,1
17,1,2,466.807611,314,-152.807611,3,2,1.093833714,2.123611377,1,1
17,1,3,466.807611,330,-136.807611,3,2,0.897958865,1.180899913,1,1
17,1,4,284.1437632,234,-50.14376321,2,1,0.649359979,1.026758428,1,1
17,1,5,182.6638478,154,-28.66384778,3,1,1.054603285,1.655110236,1,1
17,1,6,182.6638478,122,-60.66384778,2,1,1.095971489,2.815331452,1,1
17,1,7,182.6638478,106,-76.66384778,2,1,1.562687874,1.512435626,1,1
17,1,8,182.6638478,138,-44.66384778,3,1,0.833898261,1.41037917,1,1
17,1,9,284.1437632,234,-50.14376321,3,2,1.090359942,0.825563573,1,1
17,1,10,284.1437632,202,-82.14376321,1,2,1.117247208,1.022275157,1,1
17,1,11,284.1437632,218,-66.14376321,3,2,0.805650445,0.482577211,1,1
17,1,12,182.6638478,154,-28.66384778,2,1,1.132878349,2.35009916,1,1
17,1,13,284.1437632,202,-82.14376321,2,1,1.132634447,0.897781308,1,1
17,1,14,284.1437632,234,-50.14376321,1,2,1.021569468,0.403540364,1,1
17,1,15,182.6638478,218,35.33615222,2,2,0.770657211,0.746446174,1,0
17,1,16,182.6638478,106,-76.66384778,2,1,1.721760233,0.639458527,1,1
17,1,17,182.6638478,186,3.33615222,3,2,0.914557104,0.390982502,1,1
17,1,18,466.807611,10,-456.807611,1,1,5.548954621,0.796450713,0,1
17,1,19,284.1437632,202,-82.14376321,2,2,0.926784632,0.575613401,1,1
17,1,20,466.807611,362,-104.807611,3,2,0.927433409,0.484702527,1,1
17,1,21,182.6638478,154,-28.66384778,2,1,0.590296387,0.465432115,1,1
17,1,22,466.807611,362,-104.807611,1,2,1.175904389,0.553775995,1,1
17,1,23,182.6638478,154,-28.66384778,3,1,0.408503264,0.68912247,1,1
17,1,24,284.1437632,234,-50.14376321,2,1,1.311078471,0.903561103,1,1
17,1,25,182.6638478,154,-28.66384778,3,1,0.388048386,1.034024637,1,1
17,1,26,182.6638478,186,3.33615222,3,2,0.758656261,0.749445582,1,1
17,1,27,466.807611,394,-72.80761099,3,2,1.147631345,0.369909773,1,1
17,1,28,466.807611,442,-24.80761099,3,2,0.50378615,0.343733796,1,1
17,1,29,182.6638478,170,-12.66384778,2,1,3.054041987,0.77912028,1,1
17,1,30,182.6638478,154,-28.66384778,3,2,0.534949155,0.318776434,1,1
17,1,31,284.1437632,202,-82.14376321,1,1,0.878454976,0.535254822,1,1
17,1,32,466.807611,330,-136.807611,2,2,0.570498277,0.654732348,1,1
17,1,33,182.6638478,122,-60.66384778,2,1,0.536037227,0.338852955,1,1
17,1,34,284.1437632,202,-82.14376321,1,1,0.812594748,1.306809447,1,1
17,1,35,466.807611,362,-104.807611,2,2,0.791469503,0.431506841,1,1
17,1,36,182.6638478,154,-28.66384778,3,1,0.736004096,1.014398513,1,1
17,1,37,466.807611,330,-136.807611,2,1,0.634293132,0.608218123,1,1
17,1,38,466.807611,378,-88.80761099,2,2,1.06086734,0.681061485,1,1
17,1,39,466.807611,394,-72.80761099,2,1,0.860921312,0.71456972,1,1
17,1,40,284.1437632,186,-98.14376321,2,1,0.702297037,1.027402482,1,1
17,1,41,182.6638478,154,-28.66384778,3,2,0.876095363,0.845917729,1,1
17,1,42,284.1437632,202,-82.14376321,2,1,0.69500148,0.594973927,1,1
17,1,43,284.1437632,138,-146.1437632,1,1,0.809568321,0.835352249,1,0
17,1,44,182.6638478,106,-76.66384778,2,1,1.400305694,0.302756728,1,1
17,1,45,182.6638478,138,-44.66384778,1,1,0.982538376,0.835664673,1,1
17,1,46,466.807611,362,-104.807611,1,1,0.807816681,0.615718642,1,1
17,1,47,182.6638478,234,51.33615222,2,1,0.811556584,0.347214283,1,0
17,1,48,284.1437632,234,-50.14376321,2,1,0.935463198,0.690716424,1,1
17,1,49,284.1437632,234,-50.14376321,1,1,1.047768686,0.369881881,1,1
17,1,50,284.1437632,234,-50.14376321,2,2,0.4097356,0.911693364,1,1
17,1,51,284.1437632,218,-66.14376321,2,1,0.535029402,0.414111218,1,1
17,1,52,284.1437632,170,-114.1437632,2,1,0.432752964,0.830013016,1,1
17,1,53,466.807611,410,-56.80761099,1,2,1.280061769,2.112165476,1,1
17,1,54,284.1437632,218,-66.14376321,2,1,0.548185259,0.634557875,1,1
17,1,55,182.6638478,122,-60.66384778,2,2,0.870054512,0.313123828,1,1
17,1,56,466.807611,346,-120.807611,1,2,0.347666422,0.764648599,1,1
17,1,57,284.1437632,266,-18.14376321,1,2,1.009551528,0.525282686,1,1
17,1,58,466.807611,378,-88.80761099,3,2,0.876998821,0.519467776,1,1
17,1,59,182.6638478,170,-12.66384778,3,1,0.376588665,0.701560477,1,1
17,1,60,284.1437632,218,-66.14376321,2,1,0.664233559,0.54910139,1,1
17,1,61,182.6638478,138,-44.66384778,2,2,0.540339671,0.477986325,1,1
17,1,62,466.807611,378,-88.80761099,1,2,0.999081847,0.309706732,1,1
17,1,63,284.1437632,202,-82.14376321,2,1,0.55188187,0.711344589,1,1
17,1,64,284.1437632,234,-50.14376321,1,2,0.526702347,0.737036315,1,1
17,1,65,466.807611,282,-184.807611,1,1,1.407923093,0.727506156,1,1
17,1,66,466.807611,394,-72.80761099,3,1,1.489766907,0.672364266,1,1
17,1,67,466.807611,282,-184.807611,2,1,0.514193028,0.44197623,1,1
17,1,68,284.1437632,266,-18.14376321,3,1,0.323809064,0.281304295,1,1
17,1,69,284.1437632,250,-34.14376321,2,2,0.30029449,1.007042503,1,1
17,1,70,466.807611,330,-136.807611,1,2,1.009611451,0.533953172,1,1
17,1,71,466.807611,442,-24.80761099,2,2,1.18022457,0.62503122,1,1
17,1,72,284.1437632,202,-82.14376321,1,1,0.391014481,0.367395482,1,1
17,1,73,182.6638478,186,3.33615222,1,1,1.181740534,0.66339903,1,1
17,1,74,284.1437632,202,-82.14376321,2,2,0.303408696,0.247724343,1,1
17,1,75,466.807611,362,-104.807611,3,2,0.264287253,0.26788843,1,1
17,1,76,284.1437632,218,-66.14376321,2,2,0.287019721,0.857888041,1,1
17,1,77,466.807611,394,-72.80761099,1,2,1.14513844,0.985568179,1,1
17,1,78,284.1437632,218,-66.14376321,1,1,0.809823353,0.327085279,1,1
17,1,79,284.1437632,234,-50.14376321,2,1,0.367131725,0.337993206,1,1
17,1,80,182.6638478,122,-60.66384778,1,1,0.980341846,0.296482606,1,1
17,1,81,182.6638478,138,-44.66384778,2,1,0.35855977,0.285045823,1,1
17,1,82,466.807611,282,-184.807611,1,2,0.586267297,0.254572785,1,1
17,1,83,466.807611,378,-88.80761099,2,2,0.367840625,0.267670235,1,1
17,1,84,466.807611,394,-72.80761099,1,2,0.635341491,0.334243189,1,1
17,1,85,182.6638478,170,-12.66384778,2,1,0.320006367,0.589164905,1,1
17,1,86,284.1437632,218,-66.14376321,3,1,0.553738959,0.371944126,1,1
17,1,87,182.6638478,154,-28.66384778,3,1,0.276255481,0.392852656,1,1
17,1,88,466.807611,282,-184.807611,1,2,0.372352785,0.340252283,1,1
17,1,89,284.1437632,218,-66.14376321,1,2,0.702088789,0.225819288,1,1
17,1,90,182.6638478,106,-76.66384778,3,1,0.920963824,0.363249971,1,1
17,1,91,182.6638478,154,-28.66384778,3,1,0.51388987,0.319473419,1,1
17,1,92,284.1437632,234,-50.14376321,2,2,0.448000327,0.272696523,1,1
17,1,93,182.6638478,138,-44.66384778,3,1,0.95395007,0.395606181,1,1
17,1,94,466.807611,362,-104.807611,3,2,0.665029747,0.265572892,1,1
17,1,95,182.6638478,154,-28.66384778,1,1,0.365211489,0.227687373,1,1
17,1,96,284.1437632,202,-82.14376321,1,1,0.469760102,0.233584665,1,1
17,1,97,466.807611,346,-120.807611,3,2,0.575769576,1.162932169,1,1
17,1,98,182.6638478,122,-60.66384778,3,1,0.333168338,0.278387534,1,1
17,1,99,466.807611,362,-104.807611,3,2,0.837647862,0.259943598,1,1
17,1,100,182.6638478,122,-60.66384778,3,1,1.223510373,0.236172279,1,1
17,1,101,182.6638478,138,-44.66384778,3,1,0.280449637,0.230063447,1,1
17,1,102,466.807611,330,-136.807611,3,2,0.260078683,0.314475347,1,1
17,1,103,182.6638478,154,-28.66384778,3,1,1.238950948,0.314026455,1,1
17,1,104,182.6638478,122,-60.66384778,3,1,0.54372664,0.254422178,1,1
17,1,105,284.1437632,186,-98.14376321,3,2,1.37118751,0.24782587,1,1
17,1,106,284.1437632,234,-50.14376321,2,2,0.377364264,0.41218645,1,1
17,1,107,466.807611,410,-56.80761099,3,2,0.81781597,0.228999564,1,1
17,1,108,284.1437632,266,-18.14376321,3,2,0.960795684,0.289161615,1,1
17,1,109,284.1437632,234,-50.14376321,2,1,0.557645764,0.221545312,1,1
17,1,110,466.807611,394,-72.80761099,2,2,1.057890331,0.371424894,1,1
17,1,111,466.807611,410,-56.80761099,3,2,0.279834156,0.24346954,1,1
17,1,112,182.6638478,154,-28.66384778,3,2,1.295904975,0.282285127,1,1
17,1,113,182.6638478,122,-60.66384778,3,1,0.305644787,0.249435645,1,1
17,1,114,182.6638478,138,-44.66384778,3,1,0.949831153,0.266330242,1,1
17,1,115,466.807611,298,-168.807611,3,2,0.37651458,0.330273866,1,1
17,1,116,284.1437632,266,-18.14376321,3,2,0.480210391,0.272839412,1,1
17,1,117,284.1437632,186,-98.14376321,2,1,0.237878402,0.214764144,1,1
17,1,118,284.1437632,234,-50.14376321,2,2,0.219656486,0.659230985,1,1
17,1,119,466.807611,250,-216.807611,2,2,0.3524351,0.247628875,1,1
17,1,120,284.1437632,138,-146.1437632,2,1,0.222943377,0.905623754,1,0
17,2,121,466.807611,330,-136.807611,3,1,0.404407907,0.289414809,1,1
17,2,122,182.6638478,170,-12.66384778,3,1,0.74842457,0.289879601,1,1
17,2,123,466.807611,362,-104.807611,2,2,0.304383079,0.863428579,1,1
17,2,124,284.1437632,218,-66.14376321,1,1,0.313306204,0.293503187,1,1
17,2,125,466.807611,138,-328.807611,1,1,2.401742566,0.525803558,1,0
17,2,126,284.1437632,250,-34.14376321,2,1,0.224474237,0.281587362,1,1
17,2,127,284.1437632,266,-18.14376321,1,2,0.759615048,0.687025335,1,1
17,2,128,466.807611,298,-168.807611,1,2,0.569950802,0.304160729,1,1
17,2,129,466.807611,330,-136.807611,2,2,0.496173329,0.263468998,1,1
17,2,130,466.807611,330,-136.807611,2,2,0.459871501,0.195353341,1,1
17,2,131,466.807611,474,7.192389006,2,2,0.804007688,0.271165739,1,1
17,2,132,466.807611,410,-56.80761099,2,2,0.85563466,0.30431481,1,1
17,2,133,182.6638478,186,3.33615222,2,2,0.325493567,0.935689614,1,1
17,2,134,182.6638478,154,-28.66384778,2,1,0.219669193,0.227668099,1,1
17,2,135,466.807611,330,-136.807611,3,1,0.325448783,0.31476747,1,1
17,2,136,466.807611,330,-136.807611,2,1,1.371520371,0.356082017,1,1
17,2,137,284.1437632,202,-82.14376321,2,1,0.711812752,0.411747344,1,1
17,2,138,284.1437632,170,-114.1437632,1,1,0.414845639,0.247722548,1,1
17,2,139,284.1437632,138,-146.1437632,1,1,0.424289957,0.222838479,1,0
17,2,140,182.6638478,170,-12.66384778,2,1,0.221475364,0.405078736,1,1
17,2,141,182.6638478,122,-60.66384778,3,1,0.227494691,0.227131154,1,1
17,2,142,466.807611,298,-168.807611,3,2,0.624280876,0.204865625,1,1
17,2,143,466.807611,378,-88.80761099,3,2,0.265561274,0.245484031,1,1
17,2,144,182.6638478,10,-172.6638478,1,1,2.422098162,0.385071663,0,1
17,2,145,182.6638478,138,-44.66384778,1,1,1.643281447,0.221420726,1,1
17,2,146,284.1437632,202,-82.14376321,1,1,0.499300212,0.318925782,1,1
17,2,147,466.807611,298,-168.807611,3,2,0.575244309,0.295063262,1,1
17,2,148,466.807611,330,-136.807611,2,2,0.301951605,0.2572731,1,1
17,2,149,284.1437632,154,-130.1437632,3,1,0.247212198,0.220159407,1,1
17,2,150,466.807611,378,-88.80761099,2,2,1.061642961,0.254346455,1,1
17,2,151,284.1437632,186,-98.14376321,2,1,0.216588172,0.230901127,1,1
17,2,152,466.807611,442,-24.80761099,3,2,0.237295791,0.214108727,1,1
17,2,153,284.1437632,234,-50.14376321,2,2,0.247284512,0.255072939,1,1
17,2,154,182.6638478,154,-28.66384778,3,1,0.219296714,0.236487284,1,1
17,2,155,284.1437632,218,-66.14376321,2,1,0.397446804,0.210100262,1,1
17,2,156,466.807611,346,-120.807611,1,1,0.588691895,0.271432047,1,1
17,2,157,284.1437632,218,-66.14376321,1,1,0.472315905,0.176660478,1,1
17,2,158,466.807611,298,-168.807611,1,2,0.607808162,0.311576386,1,1
17,2,159,466.807611,330,-136.807611,2,2,0.204613346,0.200890098,1,1
17,2,160,182.6638478,122,-60.66384778,3,1,1.461183283,0.215828705,1,1
17,2,161,182.6638478,170,-12.66384778,3,2,0.523138437,0.228450173,1,1
17,2,162,182.6638478,122,-60.66384778,1,1,3.33512705,0.255332964,1,1
17,2,163,182.6638478,138,-44.66384778,1,1,1.530732765,1.265348404,1,1
17,2,164,182.6638478,170,-12.66384778,2,1,0.818383109,0.355358959,1,1
17,2,165,284.1437632,170,-114.1437632,2,1,1.023943298,0.618618825,1,1
17,2,166,284.1437632,154,-130.1437632,2,2,0.484121882,0.3224641,1,1
17,2,167,284.1437632,202,-82.14376321,2,1,1.023921796,1.183283214,1,1
17,2,168,466.807611,298,-168.807611,3,2,0.707202205,0.301985086,1,1
17,2,169,182.6638478,138,-44.66384778,3,2,0.452236886,0.253688314,1,1
17,2,170,182.6638478,154,-28.66384778,3,2,0.335944487,0.267004058,1,1
17,2,171,182.6638478,154,-28.66384778,3,2,0.538142762,0.24716249,1,1
17,2,172,182.6638478,170,-12.66384778,3,1,1.017819086,1.741493249,1,1
17,2,173,466.807611,426,-40.80761099,3,2,0.818653151,0.265233777,1,1
17,2,174,466.807611,362,-104.807611,2,2,0.963570928,0.272010959,1,1
