Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,DotDiff,Accuracy
2,0,0,NaN,0.583,NaN,60,1
2,0,1,1,2.103,9844,24,0
2,1,1,1,0.543,1531,24,1
2,1,1,1,0.503,1806,24,1
2,0,0,1,0.567,1885,24,1
2,0,1,0.5,0.566,1398,24,0
2,1,0,1,0.59,1214,24,0
2,1,0,NaN,0.519,NaN,60,0
2,0,0,NaN,0.52,NaN,60,1
2,0,1,NaN,9.522,NaN,60,0
2,1,0,0.5,0.502,22813,24,0
2,1,1,NaN,0.682,NaN,60,1
2,0,0,NaN,0.695,NaN,60,1
2,0,1,0.5,0.677,2119,24,0
2,0,0,NaN,0.514,NaN,60,1
2,1,1,NaN,0.646,NaN,60,1
2,0,0,1,0.49,1675,24,1
2,1,1,1,0.518,3828,24,1
2,0,1,NaN,0.521,NaN,24,0
2,0,0,1,1.018,1164,60,1
2,1,1,1,0.489,1004,60,1
2,1,0,NaN,0.744,NaN,24,0
2,1,0,NaN,0.487,NaN,24,0
2,1,1,1,0.424,1701,60,1
2,0,0,NaN,0.641,NaN,24,1
2,1,1,NaN,0.471,NaN,24,1
2,1,1,1,0.756,1262,60,1
2,0,0,1,0.712,1261,60,1
2,1,1,1,0.472,1477,60,1
2,1,1,1,0.479,1142,60,1
2,1,1,NaN,0.399,NaN,24,1
2,1,1,NaN,0.499,NaN,24,1
2,0,0,1,0.503,1325,60,1
2,0,1,NaN,0.439,NaN,24,0
2,0,1,1,0.711,1452,60,0
2,0,0,1,0.583,1621,60,1
2,0,1,NaN,0.706,NaN,24,0
2,0,0,NaN,0.531,NaN,24,1
2,1,1,NaN,0.598,NaN,24,1
2,0,1,NaN,0.504,NaN,60,0
2,0,0,NaN,0.52,NaN,24,1
2,1,1,NaN,0.393,NaN,60,1
2,0,0,NaN,0.47,NaN,60,1
2,0,0,NaN,0.55,NaN,24,1
2,1,1,NaN,0.437,NaN,60,1
2,1,1,NaN,0.438,NaN,24,1
2,0,1,NaN,0.456,NaN,60,0
2,0,0,1,0.518,1628,60,1
2,0,0,NaN,0.599,NaN,60,1
2,0,0,NaN,0.584,NaN,60,1
2,1,1,1,0.886,1605,60,1
2,1,1,NaN,0.544,NaN,60,1
2,0,1,1,1.559,1372,60,0
2,1,1,NaN,0.471,NaN,60,1
2,1,1,1,0.359,1987,60,1
2,0,1,1,0.467,1173,60,0
2,1,1,1,0.607,1196,60,1
2,0,0,NaN,0.584,NaN,60,1
2,1,1,1,0.584,1244,60,1
2,1,1,1,0.473,1132,60,1
2,0,1,NaN,0.711,NaN,60,0
2,0,0,1,0.648,1197,60,1
2,1,1,NaN,0.792,NaN,60,1
2,0,1,1,0.407,1500,60,0
2,1,1,NaN,0.457,NaN,60,1
2,1,1,NaN,0.472,NaN,60,1
2,1,0,1,0.599,1885,24,0
2,0,1,NaN,1.878,NaN,24,0
2,0,1,1,0.901,1757,24,0
2,1,0,0.5,0.536,1181,24,0
2,0,0,1,0.662,1453,24,1
2,1,1,NaN,0.63,NaN,24,1
2,0,1,NaN,0.568,NaN,24,0
2,1,1,NaN,0.582,NaN,24,1
3,0,1,0.84,0.442,2238,24,0
3,1,0,NaN,0.474,NaN,60,0
3,0,1,NaN,0.484,NaN,60,0
3,1,0,0.7,0.46,2448,24,0
3,1,1,0.69,0.657,2272,24,1
3,0,1,0.68,0.474,1647,24,0
3,0,0,NaN,0.448,NaN,60,1
3,1,1,0.68,0.443,2504,24,1
3,0,1,NaN,0.64,NaN,60,0
3,0,0,0.66,0.438,1488,24,1
3,1,1,0.67,0.451,8416,24,1
3,0,1,NaN,0.481,NaN,60,0
3,1,1,0.68,0.651,1527,24,1
3,0,1,0.68,0.403,1248,24,0
3,1,1,NaN,0.39,NaN,60,1
3,1,1,NaN,0.474,NaN,60,1
3,0,0,NaN,0.498,NaN,60,1
3,0,1,0.69,0.354,2521,24,0
3,0,1,NaN,0.764,NaN,60,0
3,1,1,NaN,0.58,NaN,60,1
3,0,0,0.68,0.523,1441,24,1
3,1,0,NaN,0.602,NaN,60,0
3,1,1,0.64,0.466,1399,24,1
3,1,1,NaN,0.507,NaN,60,1
3,0,1,NaN,0.578,NaN,60,0
3,0,0,NaN,0.539,NaN,24,1
3,1,0,NaN,0.507,NaN,60,0
3,1,1,NaN,0.523,NaN,24,1
3,0,0,NaN,0.625,NaN,24,1
3,0,1,NaN,0.564,NaN,60,0
3,0,1,NaN,0.443,NaN,60,0
3,1,1,NaN,409.14,NaN,60,1
3,1,0,NaN,0.806,NaN,60,0
3,1,0,NaN,0.538,NaN,60,0
3,1,0,NaN,0.474,NaN,24,0
3,0,1,NaN,0.546,NaN,60,0
3,0,1,NaN,0.484,NaN,24,0
3,1,0,NaN,0.483,NaN,24,0
3,1,0,NaN,0.595,NaN,24,0
3,0,0,NaN,0.482,NaN,24,1
3,1,0,0.66,0.603,2001,60,0
3,1,1,NaN,2.015,NaN,60,1
3,0,1,NaN,0.581,NaN,60,0
3,0,1,0.67,0.368,6499,60,0
3,1,1,NaN,0.465,NaN,60,1
3,0,0,NaN,0.491,NaN,60,1
3,0,0,0.75,0.563,591,60,1
3,1,1,NaN,0.64,NaN,60,1
3,0,0,NaN,0.306,NaN,60,1
3,1,0,0.82,0.419,3313,60,0
3,0,0,0.82,0.331,1384,60,1
3,1,0,0.82,0.395,1600,60,0
3,0,0,0.81,0.3,1526,60,1
3,0,0,0.69,0.505,1223,60,1
3,0,0,NaN,0.474,NaN,60,1
3,0,1,0.62,0.467,1936,60,0
3,1,0,NaN,0.395,NaN,60,0
3,1,1,0.67,0.507,1408,60,1
3,1,1,0.82,0.66,1290,60,1
3,0,1,0.75,0.427,3911,60,0
3,0,0,NaN,0.371,NaN,60,1
3,1,1,0.66,0.651,1527,60,1
3,0,1,NaN,0.599,NaN,60,0
3,0,0,NaN,0.507,NaN,60,1
3,0,0,NaN,0.547,NaN,60,1
3,1,0,0.68,0.353,2326,60,0
3,1,1,NaN,366.52,NaN,60,1
3,1,0,NaN,0.358,NaN,60,0
3,1,1,0.72,2.54,1190,60,1
3,1,1,NaN,0.445,NaN,60,1
3,0,1,0.69,0.522,3959,60,0
3,1,0,NaN,0.302,NaN,60,0
3,1,1,0.68,0.465,1535,60,1
3,1,1,NaN,0.475,NaN,24,1
3,0,1,NaN,0.507,NaN,24,0
3,0,1,0.67,0.452,1372,60,0
3,1,1,0.69,8.867,1392,24,1
3,0,1,NaN,0.661,NaN,24,0
3,1,1,NaN,0.595,NaN,24,1
3,0,1,NaN,0.547,NaN,24,0
3,0,0,0.69,0.538,2269,24,1
3,0,1,0.66,0.691,1337,24,0
3,1,1,0.7,0.662,1332,24,1
3,1,0,NaN,0.619,NaN,24,0
3,0,1,NaN,0.489,NaN,24,0
3,1,0,0.67,0.491,1205,60,0
3,1,1,NaN,1.036,NaN,24,1
3,1,0,0.67,0.36,3807,60,0
3,0,1,NaN,0.426,NaN,24,0
3,1,0,0.65,0.307,1585,60,0
3,0,0,0.75,0.542,3415,60,1
3,1,0,0.69,0.45,1336,60,0
3,0,1,NaN,0.459,NaN,24,0
3,0,1,NaN,0.7,NaN,24,0
3,1,1,NaN,0.497,NaN,24,1
3,1,1,NaN,0.602,NaN,24,1
3,0,0,0.75,0.443,310,60,1
3,1,0,NaN,0.481,NaN,24,0
3,0,1,0.75,0.481,882,60,0
3,0,1,0.68,0.417,1137,60,0
3,0,1,NaN,0.456,NaN,60,0
3,0,0,0.64,0.442,1416,60,1
3,1,0,0.83,0.571,1233,60,0
3,0,1,NaN,0.305,NaN,60,0
3,1,1,NaN,0.408,NaN,60,1
3,1,0,NaN,0.563,NaN,60,0
3,1,1,0.85,0.435,1857,60,1
3,0,0,0.68,0.514,1066,60,1
3,1,0,0.63,0.393,1115,24,0
3,1,1,0.66,0.393,1110,24,1
3,1,1,NaN,13.237,NaN,60,1
3,0,1,NaN,0.447,NaN,60,0
3,0,1,NaN,0.602,NaN,60,0
3,0,0,0.67,0.499,5584,24,1
3,1,1,0.67,0.686,1484,24,1
3,0,1,0.84,0.467,1670,24,0
3,0,1,NaN,0.636,NaN,60,0
3,1,0,NaN,0.651,NaN,60,0
3,0,1,0.66,0.473,1242,24,0
3,1,0,NaN,0.331,NaN,60,0
3,0,1,NaN,0.315,NaN,60,0
3,1,0,NaN,0.379,NaN,60,0
3,0,1,NaN,0.322,NaN,24,0
3,1,0,NaN,0.301,NaN,24,0
3,0,0,0.69,0.361,1279,60,1
3,1,0,0.87,0.446,1710,60,0
3,1,0,NaN,0.61,NaN,60,0
3,0,1,0.63,0.771,1664,60,0
3,1,0,0.68,0.775,3577,60,0
3,0,0,NaN,0.775,NaN,60,1
3,0,0,NaN,0.339,NaN,60,1
3,0,0,0.63,0.764,1176,60,1
3,0,0,NaN,0.508,NaN,60,1
3,1,0,0.68,0.371,1150,60,0
3,0,0,0.66,0.345,1585,60,1
3,1,0,0.68,0.498,2807,60,0
3,1,0,NaN,0.705,NaN,60,0
3,1,0,NaN,0.387,NaN,60,0
3,0,0,NaN,0.314,NaN,60,1
3,1,0,NaN,0.403,NaN,60,0
3,0,1,0.65,0.433,1389,24,0
3,1,0,0.69,0.4,1320,24,0
3,0,1,0.68,0.612,1110,60,0
3,1,1,0.71,0.403,1272,60,1
3,1,1,0.69,0.353,1037,24,1
3,0,0,0.84,0.473,1246,24,1
3,0,1,NaN,0.434,NaN,24,0
3,1,1,0.62,0.433,1509,24,1
3,1,0,NaN,0.457,NaN,24,0
3,0,1,0.82,0.474,1385,24,0
3,1,1,0.66,0.427,1304,24,1
3,0,1,NaN,0.451,NaN,24,0
3,1,0,0.83,0.503,1426,24,0
3,1,1,NaN,0.385,NaN,24,1
3,0,1,0.7,0.499,1384,24,0
3,0,0,NaN,0.492,NaN,24,1
3,0,0,0.67,0.475,993,24,1
3,0,1,0.69,0.475,1025,24,0
3,0,0,NaN,0.499,NaN,24,1
3,1,1,NaN,0.427,NaN,24,1
3,0,0,NaN,0.513,NaN,24,1
3,1,0,0.67,0.435,1537,24,0
3,1,1,NaN,0.59,NaN,24,1
3,1,1,NaN,0.45,NaN,24,1
3,1,1,NaN,0.465,NaN,60,1
3,0,1,NaN,0.555,NaN,60,0
3,0,0,0.82,0.482,1721,60,1
3,1,1,0.66,0.459,1790,60,1
3,1,1,NaN,0.442,NaN,24,1
3,1,0,NaN,0.386,NaN,24,0
3,0,0,0.9,0.467,1935,60,1
3,0,0,0.62,0.483,1192,60,1
3,0,1,NaN,0.513,NaN,24,0
3,1,1,0.62,0.553,1246,60,1
3,1,1,NaN,0.587,NaN,24,1
3,0,1,NaN,0.524,NaN,24,0
3,0,1,NaN,0.675,NaN,24,0
3,1,0,0.68,0.851,5006,60,0
3,1,0,0.7,0.464,1766,60,0
3,0,1,0.67,0.442,1087,60,0
3,1,1,NaN,0.675,NaN,24,1
3,0,0,NaN,12.947,NaN,24,1
3,1,1,0.83,0.491,1309,24,1
3,0,1,NaN,0.371,NaN,24,0
3,0,0,0.88,0.327,1876,24,1
3,1,0,0.68,0.475,1250,24,0
3,1,1,NaN,0.515,NaN,24,1
3,1,0,0.84,0.459,1335,24,0
3,1,0,NaN,0.525,NaN,24,0
3,0,0,0.68,0.458,2606,24,1
3,0,1,NaN,0.387,NaN,24,0
3,0,1,0.87,0.49,4363,24,0
3,1,1,0.67,0.452,1515,60,1
3,0,1,0.63,0.459,1278,60,0
3,0,1,0.75,0.618,585,24,0
3,0,0,0.7,0.58,1438,60,1
3,1,1,0.67,0.626,2498,60,1
3,1,1,0.69,0.375,907,24,1
3,1,1,0.82,0.571,1110,24,1
3,1,1,0.7,0.518,1000,24,1
3,0,0,0.86,0.642,1551,24,1
3,0,0,0.66,0.475,1277,24,1
3,1,1,0.66,0.533,1272,60,1
3,0,1,0.85,1.371,1391,60,0
3,0,1,0.63,0.948,1258,24,0
3,1,1,0.83,0.561,1045,60,1
3,1,0,0.69,0.497,1273,24,0
3,0,0,0.66,0.458,855,60,1
3,0,1,0.83,17.062,1156,60,0
3,0,1,0.68,0.423,1104,24,0
3,1,0,0.85,0.474,1474,24,0
3,1,1,0.61,0.33,1332,60,1
3,0,1,0.58,0.529,1373,24,0
3,1,1,0.61,0.867,1618,60,1
3,1,1,0.86,0.396,1391,24,1
3,0,1,0.6,0.566,1501,60,0
3,0,1,0.61,0.547,1332,60,0
3,1,1,0.62,0.858,1209,24,1
3,1,1,0.63,0.622,1234,24,1
3,1,1,0.63,0.443,1636,60,1
3,0,0,0.66,0.946,1306,60,1
3,0,1,0.59,0.482,1876,24,0
3,1,1,0.75,1.322,203,60,1
3,0,0,0.65,0.461,1124,24,1
3,0,1,0.58,0.458,1396,60,0
3,1,1,0.83,0.57,1309,60,1
3,1,1,0.62,0.44,1363,24,1
3,0,1,0.61,0.466,1284,24,0
3,0,1,0.61,0.464,1324,24,0
3,0,1,0.59,0.449,1447,24,0
3,1,1,0.65,0.449,925,60,1
3,1,1,0.59,0.426,1164,24,1
3,0,0,0.84,0.481,1083,60,1
3,1,1,0.55,0.474,1000,60,1
3,0,1,0.61,0.404,1866,60,0
3,1,1,0.6,0.529,1173,24,1
3,0,1,0.64,1.105,5615,60,0
3,0,1,NaN,0.456,NaN,24,0
3,1,0,0.64,0.459,2092,60,0
3,0,1,0.64,0.426,1276,60,0
3,0,0,NaN,0.451,NaN,24,1
3,1,1,NaN,80.083,NaN,24,1
3,1,0,NaN,0.457,NaN,24,0
3,0,1,0.68,0.377,2297,60,0
3,1,1,0.81,0.536,1154,60,1
3,0,1,NaN,0.498,NaN,24,0
3,1,0,NaN,0.457,NaN,24,0
3,0,1,0.66,0.466,1074,60,0
3,1,1,NaN,0.723,NaN,24,1
3,1,0,0.64,0.482,1188,60,0
3,1,1,0.53,0.585,2098,60,1
3,0,1,NaN,0.45,NaN,24,0
3,1,1,NaN,0.449,NaN,24,1
3,1,1,0.63,0.464,1299,60,1
3,0,1,0.87,0.498,1084,60,0
3,0,1,NaN,0.458,NaN,24,0
3,0,1,NaN,0.497,NaN,24,0
3,1,1,NaN,0.417,NaN,24,1
3,0,0,0.54,0.465,1351,60,1
3,1,1,0.56,0.457,1307,60,1
3,1,1,NaN,0.45,NaN,24,1
3,1,1,0.57,0.464,1842,60,1
3,0,1,0.85,0.465,1253,60,0
3,0,0,NaN,0.464,NaN,24,1
3,1,1,NaN,0.441,NaN,60,1
3,0,1,NaN,0.441,NaN,60,0
3,0,0,NaN,0.449,NaN,24,1
3,0,0,NaN,0.458,NaN,24,1
3,1,1,NaN,0.442,NaN,60,1
3,0,1,NaN,0.443,NaN,60,0
3,1,0,NaN,0.45,NaN,24,0
3,1,1,NaN,0.451,NaN,24,1
3,1,1,NaN,0.465,NaN,24,1
3,0,0,0.65,0.459,1420,24,1
3,0,1,NaN,0.474,NaN,24,0
3,1,1,0.85,0.475,1564,24,1
3,1,1,0.75,0.571,1720,24,1
3,1,1,NaN,0.481,NaN,60,1
3,0,0,NaN,0.585,NaN,60,1
3,0,1,NaN,0.471,NaN,60,0
3,0,0,NaN,0.69,NaN,60,1
3,1,0,NaN,0.521,NaN,60,0
3,1,1,0.84,0.475,1540,24,1
3,1,1,0.64,0.498,1628,24,1
3,0,1,0.83,0.459,933,24,0
3,1,0,NaN,0.321,NaN,60,0
3,0,1,NaN,0.642,NaN,60,0
3,1,0,NaN,0.497,NaN,60,0
3,0,1,0.79,0.467,1397,24,0
3,1,0,0.67,0.459,1719,24,0
3,0,1,0.68,0.339,964,24,0
3,0,1,0.81,0.43,1321,24,0
3,1,1,0.75,0.316,7200,24,1
3,1,1,0.83,0.489,1525,24,1
3,0,0,0.68,0.496,1475,60,1
3,1,1,0.67,0.419,1643,60,1
3,1,0,0.69,0.458,1639,60,0
3,0,1,0.64,0.489,1364,60,0
3,0,1,0.67,0.553,958,24,0
3,0,1,0.66,0.459,1221,60,0
3,0,1,0.63,0.627,1340,24,0
3,1,1,0.62,0.495,1478,24,1
3,0,1,0.65,0.301,941,24,0
3,1,0,0.72,0.437,1124,60,0
3,1,1,0.69,0.886,1219,24,1
3,1,1,NaN,0.489,NaN,60,1
3,0,1,NaN,0.458,NaN,60,0
3,1,0,NaN,0.457,NaN,60,0
3,0,1,NaN,0.41,NaN,60,0
3,1,1,0.64,0.488,1677,24,1
3,0,1,0.67,0.445,1289,24,0
3,0,1,0.86,0.481,938,24,0
3,1,1,NaN,0.478,NaN,24,1
3,0,1,NaN,0.473,NaN,60,0
3,0,0,NaN,0.443,NaN,24,1
3,1,0,NaN,0.53,NaN,60,0
3,0,0,NaN,0.538,NaN,60,1
3,1,1,NaN,0.457,NaN,60,1
3,1,1,NaN,0.665,NaN,60,1
3,1,0,NaN,0.458,NaN,60,0
3,0,0,NaN,0.449,NaN,60,1
3,0,0,NaN,0.457,NaN,24,1
3,1,0,NaN,0.499,NaN,24,0
3,1,1,NaN,0.458,NaN,24,1
3,0,1,NaN,1.617,NaN,24,0
3,1,1,NaN,5.355,NaN,24,1
3,0,1,NaN,0.521,NaN,60,0
3,0,0,NaN,0.457,NaN,24,1
3,0,0,NaN,0.417,NaN,60,1
3,0,0,NaN,0.465,NaN,24,1
3,1,0,NaN,0.457,NaN,60,0
3,1,0,NaN,0.458,NaN,24,0
3,1,1,NaN,0.442,NaN,24,1
3,0,1,NaN,1.22,NaN,24,0
3,0,0,0.84,0.498,2271,24,1
3,0,1,0.66,0.458,1433,24,0
3,0,0,0.68,0.457,1467,24,1
3,0,1,NaN,0.689,NaN,24,0
3,1,1,NaN,0.474,NaN,24,1
3,1,1,NaN,0.483,NaN,24,1
3,1,1,0.64,0.475,2491,24,1
3,0,1,NaN,0.485,NaN,24,0
3,1,0,0.65,0.562,1491,24,0
3,0,1,0.68,0.827,1659,24,0
3,0,1,NaN,0.437,NaN,24,0
3,1,1,0.83,0.57,5532,24,1
3,1,1,NaN,0.673,NaN,24,1
3,1,0,0.65,0.467,1497,24,0
3,1,0,NaN,0.626,NaN,60,0
3,0,1,NaN,0.61,NaN,24,0
3,0,0,NaN,0.499,NaN,24,1
3,0,1,NaN,0.473,NaN,24,0
3,1,0,NaN,0.32,NaN,24,0
3,1,1,NaN,0.459,NaN,60,1
3,1,0,NaN,0.506,NaN,60,0
3,0,0,NaN,0.451,NaN,60,1
3,1,0,NaN,0.921,NaN,24,0
3,0,0,NaN,0.665,NaN,60,1
3,0,0,NaN,0.489,NaN,60,1
3,1,0,NaN,0.729,NaN,24,0
4,1,1,NaN,0.832,NaN,24,1
4,0,0,0.9,0.742,2828,60,1
4,0,1,NaN,0.902,NaN,24,0
4,1,1,0.99,1.017,2004,60,1
4,0,0,0.96,0.91,1669,60,1
4,1,0,NaN,0.847,NaN,24,0
4,1,1,0.97,0.739,1742,60,1
4,0,1,NaN,0.71,NaN,24,0
4,0,0,NaN,0.838,NaN,24,1
4,1,1,0.93,0.697,1787,60,1
4,1,1,0.96,0.743,1326,60,1
4,1,1,NaN,0.728,NaN,24,1
4,0,0,0.55,0.79,1925,60,1
4,1,1,NaN,1.104,NaN,24,1
4,0,0,0.8,1.155,1765,60,1
4,0,1,NaN,0.849,NaN,24,0
4,0,0,0.85,0.693,1974,24,1
4,1,1,0.87,0.67,1206,24,1
4,1,1,NaN,0.703,NaN,60,1
4,0,1,0.89,0.631,1316,24,0
4,0,0,NaN,0.751,NaN,60,1
4,1,1,0.62,0.79,2021,24,1
4,1,1,NaN,0.783,NaN,60,1
4,0,0,NaN,0.711,NaN,60,1
4,0,0,NaN,0.728,NaN,24,1
4,1,1,NaN,0.585,NaN,60,1
4,1,1,NaN,0.727,NaN,24,1
4,0,0,NaN,0.666,NaN,24,1
4,1,1,NaN,0.533,NaN,60,1
4,0,0,NaN,0.633,NaN,60,1
4,0,0,NaN,0.616,NaN,60,1
4,1,1,NaN,0.567,NaN,24,1
4,0,1,0.86,0.665,2572,24,0
4,0,1,NaN,1.03,NaN,24,0
4,1,1,0.84,0.888,1219,24,1
4,1,1,NaN,0.749,NaN,24,1
4,1,1,0.8,1.129,1188,24,1
4,1,1,0.8,0.912,997,24,1
4,1,1,NaN,0.784,NaN,24,1
4,1,0,0.54,0.645,1396,24,0
4,1,1,NaN,0.655,NaN,24,1
4,0,1,0.84,0.697,1518,24,0
4,0,0,NaN,0.63,NaN,24,1
4,1,1,NaN,0.758,NaN,24,1
4,1,1,NaN,0.765,NaN,24,1
4,0,1,NaN,0.805,NaN,24,0
4,0,0,0.92,0.81,1939,24,1
4,0,1,NaN,0.623,NaN,24,0
4,1,1,0.81,0.841,1691,24,1
4,0,1,0.81,0.742,1102,24,0
4,0,1,0.8,0.873,1093,24,0
4,0,1,NaN,0.654,NaN,24,0
4,0,1,0.82,0.533,1468,24,0
4,1,1,0.84,0.774,1428,60,1
4,1,1,0.82,0.687,966,24,1
4,1,1,0.91,0.959,1974,24,1
4,1,1,1,0.701,1276,24,1
4,1,1,0.99,0.63,1158,60,1
4,1,1,0.82,0.676,981,24,1
4,0,0,0.77,1.167,1774,60,1
4,1,1,1,0.678,1501,60,1
4,0,1,0.88,0.966,1526,24,0
4,1,1,0.97,0.608,1220,60,1
4,0,1,0.7,0.638,1926,24,0
4,0,1,0.8,1.262,1181,60,0
4,1,1,0.95,0.727,1262,24,1
4,1,1,1,0.535,1485,60,1
4,0,0,0.81,0.951,2198,24,1
4,0,1,0.71,0.575,1189,60,0
4,0,0,0.93,0.67,1229,60,1
4,0,0,0.85,0.55,1229,60,1
4,0,0,0.63,0.999,1955,24,1
4,1,1,0.92,0.567,2276,60,1
4,1,0,0.88,0.735,1876,24,0
4,0,0,0.81,0.928,1613,24,1
4,0,1,0.63,0.661,1766,60,0
4,0,0,0.67,1.054,1045,24,1
4,1,1,0.98,0.51,1454,60,1
4,1,1,0.79,0.809,1149,24,1
4,0,0,0.9,0.631,1830,60,1
4,1,1,0.84,0.72,1980,24,1
4,1,1,0.98,0.599,1117,60,1
4,1,1,0.9,0.632,1397,24,1
4,0,1,0.67,0.655,1566,60,0
4,0,1,0.69,0.671,1857,24,0
4,1,1,1,0.578,1966,60,1
4,0,1,0.9,0.663,1267,24,0
4,0,0,0.6,0.879,1781,60,1
4,0,1,0.8,1.175,1709,24,0
4,1,1,0.84,0.553,2332,60,1
4,1,1,1,0.566,1493,60,1
4,1,1,0.92,0.592,2460,24,1
4,1,1,1,0.534,1630,60,1
4,1,1,0.9,0.526,1148,24,1
4,0,0,0.85,0.614,1509,60,1
4,0,0,0.98,0.605,1324,60,1
4,1,1,0.66,1.142,1165,24,1
4,0,1,0.64,0.807,1029,24,0
4,0,0,0.53,0.478,1975,24,1
4,0,0,0.81,0.672,1691,60,1
4,1,1,0.7,0.81,1475,24,1
4,1,1,NaN,0.606,NaN,60,1
4,0,0,NaN,0.571,NaN,60,1
4,1,1,NaN,0.551,NaN,60,1
4,1,1,NaN,0.569,NaN,60,1
4,0,0,NaN,0.501,NaN,60,1
4,0,0,NaN,0.81,NaN,60,1
4,0,1,0.82,0.598,1549,24,0
4,1,1,0.62,0.601,1613,24,1
4,1,1,NaN,0.582,NaN,60,1
4,1,1,0.9,0.536,1683,24,1
4,0,1,0.83,0.942,1870,24,0
4,0,0,NaN,0.936,NaN,60,1
4,0,1,0.65,1.094,1653,24,0
4,1,1,0.81,0.737,1053,24,1
4,1,1,NaN,0.505,NaN,60,1
4,0,0,NaN,0.631,NaN,60,1
4,0,0,0.66,0.583,1324,24,1
4,1,0,0.81,1.031,1902,24,0
4,0,1,0.6,0.997,1292,24,0
4,0,0,NaN,0.76,NaN,24,1
4,1,1,NaN,0.693,NaN,24,1
4,0,0,NaN,0.709,NaN,24,1
4,1,1,1,0.516,3037,60,1
4,0,0,NaN,0.629,NaN,24,1
4,1,1,0.97,0.643,1123,60,1
4,0,0,NaN,0.656,NaN,24,1
4,1,1,NaN,0.678,NaN,24,1
4,0,0,0.9,0.68,69171,60,1
4,0,1,0.85,1.402,2514,60,0
4,0,0,NaN,0.703,NaN,24,1
4,1,1,0.85,0.616,1628,60,1
4,1,0,NaN,0.676,NaN,24,0
4,1,1,0.93,0.537,1060,60,1
4,1,1,NaN,0.59,NaN,24,1
4,1,1,0.97,0.486,1413,60,1
4,1,1,NaN,0.622,NaN,24,1
4,0,0,0.86,0.646,1957,60,1
4,0,0,0.91,0.495,1549,60,1
4,0,0,0.91,0.519,1686,60,1
4,0,0,NaN,0.599,NaN,60,1
4,1,1,NaN,0.632,NaN,60,1
4,0,0,0.85,0.767,2196,24,1
4,1,1,0.89,0.543,1356,24,1
4,1,1,NaN,0.629,NaN,60,1
4,0,0,NaN,0.552,NaN,60,1
4,1,1,0.96,0.614,3172,60,1
4,1,1,0.92,0.511,1286,60,1
4,0,0,NaN,0.56,NaN,60,1
4,0,0,0.88,0.562,998,60,1
4,1,1,NaN,0.511,NaN,60,1
4,0,0,0.8,0.569,1171,60,1
4,1,1,NaN,0.495,NaN,60,1
4,0,0,NaN,0.545,NaN,60,1
4,0,0,0.89,0.537,1820,60,1
4,1,1,0.92,0.502,1084,60,1
4,0,0,NaN,0.677,NaN,60,1
4,1,1,NaN,0.502,NaN,60,1
4,0,0,0.82,0.965,2286,60,1
4,0,0,NaN,0.486,NaN,60,1
4,1,1,0.91,0.505,1123,60,1
4,1,1,0.87,0.511,998,60,1
4,1,1,NaN,0.574,NaN,60,1
4,0,0,0.94,0.441,1731,60,1
4,0,0,NaN,0.872,NaN,24,1
4,1,1,0.85,0.789,2757,24,1
4,0,1,NaN,0.815,NaN,24,0
4,0,0,0.91,0.533,1701,24,1
4,1,1,1,0.513,1485,24,1
4,1,0,NaN,0.997,NaN,24,0
4,1,1,0.99,0.617,1436,24,1
4,1,1,NaN,0.486,NaN,24,1
4,1,1,0.96,0.569,1444,24,1
4,0,0,NaN,0.586,NaN,24,1
4,0,0,0.93,0.904,1972,24,1
4,1,1,NaN,0.59,NaN,24,1
4,0,0,NaN,0.551,NaN,24,1
4,0,0,0.94,0.694,1781,24,1
4,1,1,NaN,0.576,NaN,24,1
4,0,0,0.87,0.821,1333,24,1
4,0,0,0.85,0.613,1636,24,1
4,1,1,NaN,0.558,NaN,24,1
4,0,0,NaN,0.553,NaN,24,1
4,1,1,0.8,0.535,1342,24,1
4,0,0,NaN,0.501,NaN,24,1
4,1,1,NaN,0.567,NaN,24,1
4,1,1,NaN,0.536,NaN,60,1
4,0,0,NaN,0.581,NaN,60,1
4,1,1,NaN,0.598,NaN,24,1
4,1,0,NaN,0.455,NaN,24,0
4,0,1,NaN,0.584,NaN,24,0
4,0,0,NaN,0.678,NaN,24,1
4,1,1,NaN,0.616,NaN,24,1
4,1,1,0.81,0.613,2292,60,1
4,0,0,0.99,0.559,1428,60,1
4,0,0,0.93,0.557,977,60,1
4,1,1,0.86,0.558,1038,60,1
4,0,0,NaN,0.471,NaN,24,1
4,1,1,0.99,0.518,1358,60,1
4,0,0,0.92,0.471,1381,60,1
4,1,1,1,0.52,2307,60,1
4,1,1,0.9,0.498,1137,60,1
4,0,0,NaN,0.496,NaN,60,1
4,0,0,0.82,0.454,1133,60,1
4,1,1,0.78,0.662,1870,60,1
4,0,0,0.9,0.406,1341,60,1
4,1,1,NaN,0.487,NaN,60,1
4,0,0,NaN,0.442,NaN,60,1
4,1,1,NaN,0.517,NaN,60,1
4,1,1,NaN,0.52,NaN,60,1
4,0,0,0.95,0.581,1197,60,1
4,1,1,NaN,0.567,NaN,60,1
4,0,0,0.79,0.516,1014,60,1
4,1,1,1,0.462,1277,60,1
4,0,0,NaN,0.423,NaN,60,1
4,0,0,NaN,0.535,NaN,60,1
4,0,0,0.9,0.567,2157,24,1
4,0,0,NaN,0.52,NaN,60,1
4,1,0,0.53,0.453,1635,24,0
4,1,1,0.59,0.56,1476,24,1
