Subj_idx,Stimulus,Response,Confidence,Visibility,RT_dec,contrast,Accuracy,Training,ScaleOrder
7,2,1,-11.4326,-12,1.3511,0,0,0,Visibility first
7,2,2,12.0231,2.4707,0.7964,6.9,1,0,Visibility first
7,1,1,-8.0279,-9.5411,1.0603,2.2,1,0,Visibility first
7,2,2,12.0231,0.7683,0.9018,5.5,1,0,Visibility first
7,2,2,-12,-12,1.5167,2.2,1,0,Visibility first
7,1,1,-12,-12,1.1055,2.2,1,0,Visibility first
7,2,1,-12,-12,1.1334,2.2,0,0,Visibility first
7,1,1,12.0231,0.4846,0.9712,5.5,1,0,Visibility first
7,2,2,12.0231,2.4707,0.8128,6.9,1,0,Visibility first
7,2,2,10.3204,1.5249,1.07,5,1,0,Visibility first
7,2,2,12.0231,5.4971,1.6153,6.9,1,0,Visibility first
7,1,2,0.39,-1.4076,1.0197,0,0,0,Visibility first
7,2,2,-12,-11.4326,0.9073,0,1,0,Visibility first
7,2,1,-12,-12,1.3591,0,0,0,Visibility first
7,2,2,-12,-12,0.8101,2.2,1,0,Visibility first
7,2,2,12.0231,0.0117,1.1155,5,1,0,Visibility first
7,2,2,12.0231,0.0117,0.7251,5.5,1,0,Visibility first
7,2,2,12.0231,-1.2185,0.9669,3.9,1,0,Visibility first
7,2,2,12.0231,0.7683,0.7763,5,1,0,Visibility first
7,1,2,12.0231,1.9032,0.6413,0,0,0,Visibility first
7,2,2,12.0231,-0.9348,0.9269,5.5,1,0,Visibility first
7,2,2,12.0231,1.0521,0.8627,5.5,1,0,Visibility first
7,2,2,12.0231,0.7683,0.6799,3.9,1,0,Visibility first
7,2,2,12.0231,4.5513,0.6313,6.9,1,0,Visibility first
7,2,2,12.0231,4.6459,0.7845,5.5,1,0,Visibility first
7,1,2,-12,-12,1.0424,0,0,0,Visibility first
7,1,1,-12,-12,0.9801,3.9,1,0,Visibility first
7,2,2,10.9824,-1.4076,0.8434,5,1,0,Visibility first
7,2,2,12.0231,-5.096,0.6371,5,1,0,Visibility first
7,2,1,-12,-12,1.1634,2.2,0,0,Visibility first
7,1,2,-12,-12,0.768,2.2,0,0,Visibility first
7,1,1,12.0231,0.39,0.7385,5.5,1,0,Visibility first
7,2,2,12.0231,1.2412,0.9911,6.9,1,0,Visibility first
7,2,2,12.0231,0.1063,1.0033,5,1,0,Visibility first
7,2,2,12.0231,0.0117,0.6,5,1,0,Visibility first
7,1,2,-12,-12,0.7875,3.9,0,0,Visibility first
7,1,2,-12,-12,0.8429,3.9,0,0,Visibility first
7,2,2,12.0231,1.9032,1.3168,6.9,1,0,Visibility first
7,1,1,12.0231,-0.4619,0.8379,5,1,0,Visibility first
7,2,2,-7.555,-12,0.7974,2.2,1,0,Visibility first
7,1,1,12.0231,0.0117,0.7775,5.5,1,0,Visibility first
7,1,1,12.0231,-0.1782,0.8694,5,1,0,Visibility first
7,2,2,-5.8526,-8.1224,0.6441,3.9,1,0,Visibility first
7,1,1,-12,-5.5689,1.2236,0,1,0,Visibility first
7,2,1,-12,-12,0.805,0,0,0,Visibility first
7,1,1,12.0231,-0.9348,0.6796,5.5,1,0,Visibility first
7,2,1,2.2815,-6.2309,0.6475,2.2,0,0,Visibility first
7,2,1,-12,-12,0.7037,0,0,0,Visibility first
7,1,1,-12,-12,0.6235,2.2,1,0,Visibility first
7,1,1,12.0231,0.0117,0.7793,5.5,1,0,Visibility first
7,2,1,-6.5147,-2.9208,0.9596,2.2,0,0,Visibility first
7,1,1,12.0231,0.0117,0.6,5,1,0,Visibility first
7,2,2,-12,-12,1.7146,2.2,1,0,Visibility first
7,2,2,12.0231,0.0117,0.7667,6.9,1,0,Visibility first
7,1,1,12.0231,0.4846,0.7238,6.9,1,0,Visibility first
7,1,1,12.0231,3.0381,0.6,6.9,1,0,Visibility first
7,2,2,12.0231,-1.6913,0.7508,3.9,1,0,Visibility first
7,2,2,12.0231,-0.9348,0.6933,5.5,1,0,Visibility first
7,1,1,12.0231,-1.4076,0.7111,3.9,1,0,Visibility first
7,1,1,12.0231,0.0117,1.4936,6.9,1,0,Visibility first
7,2,2,-1.6913,-1.6913,0.7226,3.9,1,0,Visibility first
7,2,2,12.0231,0.0117,0.7792,5.5,1,0,Visibility first
7,2,2,12.0231,5.4971,0.7357,6.9,1,0,Visibility first
7,2,2,-12,-12,0.7641,0,1,0,Visibility first
7,1,1,12.0231,1.3358,0.68,6.9,1,0,Visibility first
7,2,2,-10.9597,-3.9611,0.7725,3.9,1,0,Visibility first
7,1,1,12.0231,0.6738,0.6532,5.5,1,0,Visibility first
7,2,2,-9.9194,-3.9611,0.7513,2.2,1,0,Visibility first
7,2,2,12.0231,-0.3673,0.7734,5.5,1,0,Visibility first
7,2,2,-11.6217,-9.0682,0.7467,0,1,0,Visibility first
7,1,1,-12,-7.555,1.0304,0,1,0,Visibility first
7,1,1,12.0231,-3.9611,0.8879,5,1,0,Visibility first
7,1,1,-12,-12,0.831,2.2,1,0,Visibility first
7,1,2,-12,-12,1.2938,0,0,0,Visibility first
7,1,1,12.0231,-0.9348,0.736,5,1,0,Visibility first
7,2,2,-11.1488,-8.7845,1.6103,0,1,0,Visibility first
7,2,2,12.0231,-2.7317,0.7552,5,1,0,Visibility first
7,2,2,-12,-10.5814,0.7308,0,1,0,Visibility first
7,2,2,-12,-12,0.6437,0,1,0,Visibility first
7,2,1,-12,-12,0.931,2.2,0,0,Visibility first
7,1,1,12.0231,-7.8387,0.8211,5,1,0,Visibility first
7,2,2,12.0231,-1.2185,0.8216,3.9,1,0,Visibility first
7,2,2,12.0231,3.4164,1.0934,6.9,1,0,Visibility first
7,2,2,12.0231,-1.1239,1.1139,3.9,1,0,Visibility first
7,1,2,5.2133,-3.2045,0.6,3.9,0,0,Visibility first
7,2,2,12.0231,7.5777,1.7494,6.9,1,0,Visibility first
7,1,1,12.0231,1.3358,1.2584,6.9,1,0,Visibility first
7,2,2,12.0231,1.3358,0.7134,5.5,1,0,Visibility first
7,2,2,12.0231,1.3358,0.936,3.9,1,0,Visibility first
7,2,2,12.0231,1.6195,0.7231,6.9,1,0,Visibility first
7,2,2,12.0231,1.0521,0.7475,6.9,1,0,Visibility first
7,2,2,11.1716,3.4164,0.6,5.5,1,0,Visibility first
7,1,1,12.0231,1.5249,0.8742,5.5,1,0,Visibility first
7,1,1,-8.3116,-9.3519,0.9659,3.9,1,0,Visibility first
7,1,2,-12,-6.7984,1.0716,3.9,0,0,Visibility first
7,1,1,12.0231,3.0381,0.8183,5.5,1,0,Visibility first
7,2,2,12.0231,-0.651,1.8472,5,1,0,Visibility first
7,1,1,8.5235,-1.8805,0.8778,5,1,0,Visibility first
7,1,1,12.0231,-3.2045,0.8637,5.5,1,0,Visibility first
7,1,2,-10.2031,-12,0.735,2.2,0,0,Visibility first
7,2,2,5.5916,-1.8805,0.7482,5,1,0,Visibility first
7,1,1,12.0231,1.2412,0.7249,5.5,1,0,Visibility first
7,2,2,-9.0682,-3.4883,0.7133,2.2,1,0,Visibility first
7,2,2,-10.8651,-6.6092,0.7472,0,1,0,Visibility first
7,2,2,-12,-12,0.6998,0,1,0,Visibility first
7,1,2,-12,-12,0.7387,0,0,0,Visibility first
7,1,1,12.0231,2.2815,0.7764,6.9,1,0,Visibility first
7,2,2,12.0231,-0.7456,0.6675,5.5,1,0,Visibility first
7,2,2,-12,-12,0.7703,2.2,1,0,Visibility first
7,1,2,-12,-12,0.7987,2.2,0,0,Visibility first
7,1,2,-12,-12,0.8307,0,0,0,Visibility first
7,2,2,3.0381,-4.2449,0.6503,3.9,1,0,Visibility first
7,2,2,12.0231,-0.9348,0.831,5,1,0,Visibility first
7,2,1,-12,-8.3116,1.744,2.2,0,0,Visibility first
7,1,1,12.0231,3.0381,0.6405,6.9,1,0,Visibility first
7,2,2,-12,-12,0.8915,2.2,1,0,Visibility first
7,2,2,12.0231,-3.2991,0.7392,5,1,0,Visibility first
7,2,2,12.0231,-5.5689,0.9354,5,1,0,Visibility first
7,2,1,-12,-8.4062,0.894,0,0,0,Visibility first
7,2,2,4.5513,-4.5286,0.7866,3.9,1,0,Visibility first
7,1,1,12.0231,4.6459,0.6972,6.9,1,0,Visibility first
7,2,2,12.0231,-0.651,0.8375,3.9,1,0,Visibility first
7,2,2,12.0231,0.6738,0.8391,5.5,1,0,Visibility first
7,2,1,-12,-12,1.2425,0,0,0,Visibility first
7,2,2,10.8878,2.7544,0.7416,6.9,1,0,Visibility first
7,1,1,12.0231,3.4164,0.8284,6.9,1,0,Visibility first
7,2,2,11.8336,-1.9751,0.7689,5,1,0,Visibility first
7,2,2,-11.7163,-1.5022,0.8791,2.2,1,0,Visibility first
7,2,2,-12,-3.2045,1.7095,5,1,0,Visibility first
7,2,2,10.9824,-1.6913,0.6913,5.5,1,0,Visibility first
7,2,2,-6.6092,-9.9194,0.6419,3.9,1,0,Visibility first
7,1,1,10.3204,1.2412,0.6538,6.9,1,0,Visibility first
7,2,2,-1.4076,-0.651,0.7116,3.9,1,0,Visibility first
7,2,2,12.0231,-1.4076,0.6939,5.5,1,0,Visibility first
7,2,2,12.0231,0.1063,0.6429,5,1,0,Visibility first
7,2,2,12.0231,0.1063,0.7051,5.5,1,0,Visibility first
7,2,2,11.4553,-5.2852,0.6803,3.9,1,0,Visibility first
7,1,1,12.0231,6.4428,0.8446,6.9,1,0,Visibility first
7,1,2,-12,-11.4326,0.67,2.2,0,0,Visibility first
7,2,2,6.632,-1.4076,0.7569,5,1,0,Visibility first
7,1,1,12.0231,-2.2588,0.6973,5.5,1,0,Visibility first
7,1,2,-12,-12,0.8831,2.2,0,0,Visibility first
7,2,1,-12,-12,0.6021,2.2,0,0,Visibility first
7,2,2,7.956,-1.2185,0.7189,6.9,1,0,Visibility first
7,1,2,-12,-12,0.6714,2.2,0,0,Visibility first
7,2,2,12.0231,-3.2991,0.7193,5.5,1,0,Visibility first
7,1,2,-12,-12,0.8112,0,0,0,Visibility first
7,2,2,-12,-12,0.6266,0,1,0,Visibility first
7,2,2,9.0909,-0.9348,0.8411,5,1,0,Visibility first
7,2,1,-12,-12,1.2425,0,0,0,Visibility first
7,2,1,-12,-12,0.8975,2.2,0,0,Visibility first
7,2,1,-12,-12,0.6576,3.9,0,0,Visibility first
7,1,2,-12,-12,0.6,0,0,0,Visibility first
7,2,2,-12,-12,0.8342,0,1,0,Visibility first
7,2,2,10.6041,0.0117,0.6991,6.9,1,0,Visibility first
7,1,1,12.0231,0.1063,0.6875,3.9,1,0,Visibility first
7,1,1,12.0231,0.6738,0.6305,5.5,1,0,Visibility first
7,2,2,12.0231,0.1063,0.661,5,1,0,Visibility first
7,2,2,-12,-11.4326,0.6198,2.2,1,0,Visibility first
7,2,2,10.415,0.0117,0.9711,5.5,1,0,Visibility first
7,1,1,12.0231,-0.651,0.7292,5.5,1,0,Visibility first
7,2,2,12.0231,1.3358,0.686,6.9,1,0,Visibility first
7,2,1,-6.9875,-6.7984,0.7992,3.9,0,0,Visibility first
7,2,2,11.2661,-3.6774,1.0301,5,1,0,Visibility first
7,1,1,12.0231,0.39,0.8748,6.9,1,0,Visibility first
7,1,2,-5.4743,-8.3116,0.8949,0,0,0,Visibility first
7,2,2,-12,-12,0.6059,2.2,1,0,Visibility first
7,1,1,7.3886,-3.0154,0.6353,3.9,1,0,Visibility first
7,2,2,10.3204,-3.2045,0.8272,5,1,0,Visibility first
7,2,2,12.0231,3.7001,0.893,6.9,1,0,Visibility first
7,2,2,12.0231,0.1063,0.7184,5,1,0,Visibility first
7,2,2,-12,-12,1.061,2.2,1,0,Visibility first
7,2,2,12.0231,1.7141,0.63,6.9,1,0,Visibility first
7,1,1,12.0231,5.2133,0.8876,6.9,1,0,Visibility first
7,2,2,12.0231,-2.4479,0.7765,3.9,1,0,Visibility first
7,1,1,7.294,-1.1239,0.9545,2.2,1,0,Visibility first
7,1,1,-12,-10.676,1.0628,2.2,1,0,Visibility first
7,1,1,-12,-10.1085,0.9145,0,1,0,Visibility first
7,1,1,-12,-12,0.7103,2.2,1,0,Visibility first
7,2,2,11.4553,0.0117,0.7716,6.9,1,0,Visibility first
7,1,1,-12,-2.1642,0.8931,2.2,1,0,Visibility first
7,2,2,12.0231,3.4164,1.0649,6.9,1,0,Visibility first
7,2,2,12.0231,-0.4619,0.8108,3.9,1,0,Visibility first
7,2,2,12.0231,2.4707,0.7699,5.5,1,0,Visibility first
7,1,1,12.0231,-1.9751,0.8134,3.9,1,0,Visibility first
7,1,1,-12,-12,0.9835,3.9,1,0,Visibility first
7,2,2,-12,-12,0.9369,0,1,0,Visibility first
7,1,2,-12,-12,0.9545,0,0,0,Visibility first
7,2,2,12.0231,-5.0015,0.8554,3.9,1,0,Visibility first
7,1,1,12.0231,-0.3673,0.7277,5.5,1,0,Visibility first
7,1,1,12.0231,0.4846,0.6662,5,1,0,Visibility first
7,1,2,-12,-12,1.2887,2.2,0,0,Visibility first
7,1,1,12.0231,0.0117,0.763,5.5,1,0,Visibility first
7,2,2,12.0231,1.7141,0.663,5.5,1,0,Visibility first
7,1,1,-12,-5.2852,2.181,0,1,0,Visibility first
7,1,1,12.0231,0.4846,0.8905,5,1,0,Visibility first
7,1,1,12.0231,0.1063,0.7508,5,1,0,Visibility first
7,2,1,-10.1085,0.1063,0.6449,0,0,0,Visibility first
7,1,1,11.2661,0.0117,0.7803,5,1,0,Visibility first
7,1,1,-12,-12,0.8536,0,1,0,Visibility first
7,1,1,11.8336,0.6738,0.7033,5.5,1,0,Visibility first
8,1,2,-12,-12,6.9894,2.2,0,1,Confidence first
8,2,1,-12,-12,3.523,2.2,0,1,Confidence first
8,1,1,12.0231,12.0231,2.5217,5,1,1,Confidence first
8,1,1,12.0231,-8.1224,6.4381,3.9,1,1,Confidence first
8,2,2,12.0231,12.0231,0.7811,6.9,1,1,Confidence first
8,2,2,-12,-12,3.4737,0,1,1,Confidence first
8,1,2,-12,-12,2.5546,0,0,1,Confidence first
8,2,2,12.0231,12.0231,0.7666,6.9,1,1,Confidence first
8,1,1,10.415,12.0231,0.7519,6.9,1,1,Confidence first
8,1,2,-11.7163,-12,2.7794,0,0,1,Confidence first
8,1,1,12.0231,-12,1.8977,2.2,1,1,Confidence first
8,2,2,11.2661,12.0231,0.8622,5.5,1,1,Confidence first
8,1,1,12.0231,12.0231,2.1491,3.9,1,1,Confidence first
8,2,2,12.0231,12.0231,0.7088,5.5,1,1,Confidence first
8,2,2,12.0231,12.0231,0.7454,6.9,1,1,Confidence first
8,2,2,12.0231,12.0231,0.8342,5,1,1,Confidence first
8,2,2,12.0231,12.0231,0.6363,5.5,1,1,Confidence first
8,2,2,12.0231,12.0231,0.7199,5,1,1,Confidence first
8,1,1,12.0231,12.0231,0.6692,5.5,1,1,Confidence first
8,1,1,12.0231,12.0231,0.7663,5,1,1,Confidence first
8,1,1,9.1855,10.415,0.6796,5.5,1,1,Confidence first
8,1,2,-12,-11.6217,1.5666,2.2,0,1,Confidence first
8,1,2,-12,-12,1.628,0,0,1,Confidence first
8,2,1,10.3204,6.7265,2.6352,2.2,0,1,Confidence first
8,1,1,8.618,12.0231,0.6564,6.9,1,1,Confidence first
8,2,2,-12,-12,0.8333,3.9,1,1,Confidence first
8,2,2,11.5499,12.0231,1.1337,3.9,1,1,Confidence first
8,2,2,11.2661,12.0231,0.7148,5.5,1,1,Confidence first
8,2,2,-11.6217,-12,1.5079,3.9,1,1,Confidence first
8,1,2,-10.1085,-5.7581,1.4187,2.2,0,1,Confidence first
8,1,2,-10.1085,-12,1.2776,0,0,1,Confidence first
8,2,2,12.0231,12.0231,0.9517,3.9,1,1,Confidence first
8,2,2,-12,-11.338,1.7601,2.2,1,1,Confidence first
8,1,1,12.0231,10.2258,0.7325,5.5,1,1,Confidence first
8,2,2,-12,-12,1.0894,0,1,1,Confidence first
8,1,1,12.0231,12.0231,1.3282,5,1,1,Confidence first
8,2,2,12.0231,12.0231,0.7699,5,1,1,Confidence first
8,1,2,-12,-12,1.2835,5,0,1,Confidence first
8,1,2,-12,-12,0.7763,0,0,1,Confidence first
8,2,2,12.0231,12.0231,0.9433,3.9,1,1,Confidence first
8,2,2,12.0231,12.0231,0.6684,6.9,1,1,Confidence first
8,1,1,12.0231,12.0231,0.6226,6.9,1,1,Confidence first
8,1,1,12.0231,11.5499,1.0612,3.9,1,0,Confidence first
8,1,2,-11.7163,-9.8248,1.4865,3.9,0,0,Confidence first
8,1,1,11.8336,12.0231,0.6938,5.5,1,0,Confidence first
8,1,2,-11.6217,-8.0279,0.9408,0,0,0,Confidence first
8,1,1,11.1716,12.0231,0.8146,5.5,1,0,Confidence first
8,2,2,-4.7177,-5.2852,2.1243,2.2,1,0,Confidence first
8,1,1,10.3204,12.0231,0.6,6.9,1,0,Confidence first
8,1,1,12.0231,12.0231,0.6373,6.9,1,0,Confidence first
8,2,2,12.0231,12.0231,0.7216,5.5,1,0,Confidence first
8,2,2,10.6041,12.0231,0.7096,3.9,1,0,Confidence first
8,2,2,12.0231,12.0231,0.6156,5,1,0,Confidence first
8,1,2,-2.5425,-5.096,0.8219,3.9,0,0,Confidence first
8,1,1,9.1855,12.0231,0.621,5,1,0,Confidence first
8,1,2,-5.2852,-6.7984,0.8248,5,0,0,Confidence first
8,2,2,-11.4326,-9.5411,0.9918,0,1,0,Confidence first
8,1,2,-12,-10.676,1.2015,2.2,0,0,Confidence first
8,2,2,-10.8651,-10.9597,1.6673,0,1,0,Confidence first
8,2,2,-10.8651,-11.338,1.0188,2.2,1,0,Confidence first
8,2,2,-9.1628,-8.1224,1.1372,2.2,1,0,Confidence first
8,1,2,-10.9597,-7.0821,1.2913,5,0,0,Confidence first
8,2,2,12.0231,12.0231,0.6,5.5,1,0,Confidence first
8,2,2,12.0231,8.8072,0.6224,6.9,1,0,Confidence first
8,2,2,2.5652,12.0231,0.7465,5,1,0,Confidence first
8,1,2,-12,-12,0.8516,0,0,0,Confidence first
8,1,2,-7.0821,-6.7984,1.9022,2.2,0,0,Confidence first
8,1,2,-7.2713,-3.9611,1.1815,3.9,0,0,Confidence first
8,1,2,-7.2713,-7.8387,1.2565,0,0,0,Confidence first
8,2,2,12.0231,12.0231,0.6818,3.9,1,0,Confidence first
8,2,2,12.0231,12.0231,0.6651,6.9,1,0,Confidence first
8,1,2,-7.555,-4.5286,0.9172,0,0,0,Confidence first
8,1,2,-4.0557,-6.9875,0.8158,2.2,0,0,Confidence first
8,2,1,-12,12.0231,0.8009,5,0,0,Confidence first
8,2,2,12.0231,12.0231,1.1023,3.9,1,0,Confidence first
8,2,2,12.0231,12.0231,0.9272,5.5,1,0,Confidence first
8,2,2,12.0231,12.0231,0.6,5.5,1,0,Confidence first
8,1,1,12.0231,12.0231,0.7386,5.5,1,0,Confidence first
8,2,1,-12,-12,2.1772,0,0,0,Confidence first
8,2,2,9.4692,12.0231,0.7136,6.9,1,0,Confidence first
8,1,1,12.0231,12.0231,0.7518,6.9,1,0,Confidence first
8,1,2,4.5513,0.4846,2.5478,2.2,0,0,Confidence first
8,2,2,8.8072,9.7529,0.6357,6.9,1,0,Confidence first
8,2,2,9.9421,12.0231,0.7677,5,1,0,Confidence first
8,1,2,-12,-12,0.9831,0,0,0,Confidence first
8,2,2,-11.6217,-12,1.191,0,1,0,Confidence first
8,1,1,12.0231,12.0231,0.8187,5,1,0,Confidence first
8,1,2,-9.6356,-8.0279,1.0063,2.2,0,0,Confidence first
8,1,2,-6.7984,-9.5411,0.7362,0,0,0,Confidence first
8,1,1,11.5499,12.0231,0.6878,5,1,0,Confidence first
8,1,1,10.3204,7.3886,0.7631,2.2,1,0,Confidence first
8,2,2,12.0231,11.739,0.8024,5,1,0,Confidence first
8,2,2,10.6041,12.0231,0.6,6.9,1,0,Confidence first
8,2,2,12.0231,12.0231,0.6345,5,1,0,Confidence first
8,1,1,11.4553,5.2133,0.8217,2.2,1,0,Confidence first
8,2,2,10.6041,7.6723,0.674,3.9,1,0,Confidence first
8,2,2,7.3886,11.5499,0.6,5.5,1,0,Confidence first
8,1,1,11.5499,9.0909,0.621,6.9,1,0,Confidence first
8,2,2,10.6987,12.0231,0.7366,6.9,1,0,Confidence first
8,2,2,10.6041,12.0231,0.6,5.5,1,0,Confidence first
8,1,1,2.2815,7.0103,0.7257,0,1,0,Confidence first
8,1,1,6.3482,5.3079,0.6875,3.9,1,0,Confidence first
8,2,1,7.0103,5.4971,0.603,2.2,0,0,Confidence first
8,2,2,9.4692,11.4553,0.6,5.5,1,0,Confidence first
8,1,1,3.3218,6.8211,0.8193,5,1,0,Confidence first
8,2,2,10.6987,12.0231,0.6447,6.9,1,0,Confidence first
8,2,2,7.8614,12.0231,0.603,3.9,1,0,Confidence first
8,2,2,11.1716,9.7529,0.6446,5.5,1,0,Confidence first
8,2,2,10.3204,11.2661,0.6484,5,1,0,Confidence first
8,1,1,4.0784,7.294,0.7622,5,1,0,Confidence first
8,1,1,12.0231,12.0231,0.6056,5.5,1,0,Confidence first
8,2,1,5.1188,4.5513,0.7592,2.2,0,0,Confidence first
8,2,2,12.0231,12.0231,0.6,3.9,1,0,Confidence first
8,1,1,12.0231,12.0231,0.6,6.9,1,0,Confidence first
8,2,1,-8.879,-10.9597,0.7473,3.9,0,0,Confidence first
8,1,2,-3.9611,-1.5022,1.0699,0,0,0,Confidence first
8,2,2,12.0231,12.0231,0.7623,5.5,1,0,Confidence first
8,1,2,2.4707,0.2009,1.7658,3.9,0,0,Confidence first
8,1,1,5.7808,6.4428,1.2246,2.2,1,0,Confidence first
8,1,1,10.415,12.0231,0.6,5.5,1,0,Confidence first
8,2,2,3.9839,7.0103,0.6966,2.2,1,0,Confidence first
8,2,2,10.6987,12.0231,0.6,6.9,1,0,Confidence first
8,1,2,5.3079,3.1327,0.6356,0,0,0,Confidence first
8,1,2,3.7001,4.3622,0.6319,0,0,0,Confidence first
8,2,2,12.0231,12.0231,0.6,6.9,1,0,Confidence first
8,2,2,12.0231,12.0231,0.6128,3.9,1,0,Confidence first
8,1,1,6.8211,7.3886,1.1897,3.9,1,0,Confidence first
8,2,1,4.9296,6.4428,1.162,3.9,0,0,Confidence first
8,2,2,11.5499,12.0231,0.6,5.5,1,0,Confidence first
8,1,2,4.835,5.8754,1.6049,2.2,0,0,Confidence first
8,1,1,12.0231,12.0231,0.6044,6.9,1,0,Confidence first
8,2,1,1.9978,1.9978,0.7256,2.2,0,0,Confidence first
8,2,2,12.0231,12.0231,1.0077,5.5,1,0,Confidence first
8,1,2,3.0381,5.7808,0.9663,0,0,0,Confidence first
8,2,2,11.4553,12.0231,0.6085,6.9,1,0,Confidence first
8,1,1,10.9824,11.5499,0.9827,5.5,1,0,Confidence first
8,2,2,11.1716,9.1855,0.6344,6.9,1,0,Confidence first
8,2,2,2.7544,4.2676,0.6549,0,1,0,Confidence first
8,1,2,3.511,4.3622,0.6352,0,0,0,Confidence first
8,1,2,3.7001,3.511,0.6,0,0,0,Confidence first
8,1,2,-0.7456,-2.5425,0.6434,5,0,0,Confidence first
8,1,1,12.0231,12.0231,0.6,6.9,1,0,Confidence first
8,1,2,3.9839,1.9978,1.0658,5,0,0,Confidence first
8,2,2,12.0231,12.0231,0.6,6.9,1,0,Confidence first
8,2,2,10.3204,12.0231,0.6074,3.9,1,0,Confidence first
8,2,2,12.0231,12.0231,0.6,5.5,1,0,Confidence first
8,2,2,10.2258,12.0231,0.6,5.5,1,0,Confidence first
8,2,2,0.9575,2.849,0.6,2.2,1,0,Confidence first
8,1,2,4.0784,3.4164,0.6,0,0,0,Confidence first
8,2,2,3.0381,3.7947,0.6,0,1,0,Confidence first
8,1,2,4.3622,4.5513,0.6,0,0,0,Confidence first
8,2,2,-2.1642,0.0117,0.6,3.9,1,0,Confidence first
8,1,1,12.0231,12.0231,0.6,6.9,1,0,Confidence first
8,2,2,0.0117,0.1063,0.8911,2.2,1,0,Confidence first
8,2,1,0.6738,7.6723,1.7017,2.2,0,0,Confidence first
8,1,1,1.0521,7.3886,0.9254,5,1,0,Confidence first
8,2,2,12.0231,12.0231,0.7871,5.5,1,0,Confidence first
8,1,1,3.4164,6.4428,0.7708,5,1,0,Confidence first
8,1,1,10.0367,9.9421,0.6,5.5,1,0,Confidence first
8,2,2,10.6041,12.0231,0.6,6.9,1,0,Confidence first
8,1,2,4.6459,5.7808,1.1655,2.2,0,0,Confidence first
8,2,2,1.7141,1.9032,1.3871,3.9,1,0,Confidence first
8,2,2,8.5235,8.8072,0.6527,5,1,0,Confidence first
8,1,1,6.1591,5.7808,0.771,5,1,0,Confidence first
8,2,2,8.4289,9.6584,0.6178,3.9,1,0,Confidence first
8,2,1,3.4164,4.5513,1.0351,2.2,0,0,Confidence first
8,1,1,8.4289,8.4289,0.6664,3.9,1,0,Confidence first
8,1,1,9.9421,9.0909,0.6,5,1,0,Confidence first
8,1,1,12.0231,12.0231,0.6,5.5,1,0,Confidence first
8,1,1,3.3218,4.0784,0.9331,3.9,1,0,Confidence first
8,2,2,12.0231,11.8336,0.6169,5.5,1,0,Confidence first
8,1,1,12.0231,12.0231,0.6,5.5,1,0,Confidence first
8,1,1,12.0231,7.956,0.6,6.9,1,0,Confidence first
8,1,2,7.5777,5.1188,2.1812,2.2,0,0,Confidence first
8,1,1,12.0231,11.5499,0.7095,5.5,1,0,Confidence first
8,2,2,12.0231,10.8878,0.6,6.9,1,0,Confidence first
8,1,2,3.4164,4.6459,0.9199,0,0,0,Confidence first
8,1,1,4.3622,2.7544,0.978,5,1,0,Confidence first
8,1,1,10.2258,10.9824,0.6616,5,1,0,Confidence first
8,1,1,11.2661,10.9824,0.6391,6.9,1,0,Confidence first
8,1,1,6.4428,4.6459,0.7255,2.2,1,0,Confidence first
8,1,1,9.9421,12.0231,0.7162,5.5,1,0,Confidence first
8,2,2,3.9839,3.511,0.923,5,1,0,Confidence first
8,1,1,7.956,7.1048,0.6947,5,1,0,Confidence first
8,2,2,7.1048,5.1188,0.7096,3.9,1,0,Confidence first
8,2,2,8.618,9.4692,0.6492,6.9,1,0,Confidence first
8,1,1,3.3218,3.511,0.8002,5,1,0,Confidence first
8,2,1,6.7265,8.9018,0.8762,0,0,0,Confidence first
8,2,2,5.4971,4.3622,0.6,2.2,1,0,Confidence first
8,2,2,1.9032,3.7947,1.0688,5,1,0,Confidence first
8,1,2,5.5916,4.2676,0.6512,0,0,0,Confidence first
8,1,1,10.6041,11.4553,0.7337,6.9,1,0,Confidence first
8,2,2,3.7947,4.835,0.9447,2.2,1,0,Confidence first
8,2,2,7.6723,10.0367,0.6,5.5,1,0,Confidence first
8,2,1,2.7544,2.5652,0.951,0,0,0,Confidence first
8,1,1,3.511,4.0784,0.9554,2.2,1,0,Confidence first
8,1,2,4.0784,4.0784,0.9665,0,0,0,Confidence first
8,1,1,5.2133,3.1327,0.8149,3.9,1,0,Confidence first
8,2,2,8.1452,9.3746,0.7785,3.9,1,0,Confidence first
8,1,1,2.849,2.4707,0.9211,2.2,1,0,Confidence first
8,2,2,1.3358,1.7141,1.2637,0,1,0,Confidence first
8,1,1,4.835,5.5916,1.8416,3.9,1,0,Confidence first
8,1,1,3.511,2.849,1.281,2.2,1,0,Confidence first
8,1,1,9.1855,9.9421,0.8285,5,1,0,Confidence first
8,2,2,10.8878,11.739,0.616,6.9,1,0,Confidence first
8,1,2,4.0784,5.4971,1.8234,3.9,0,0,Confidence first
8,1,1,10.9824,11.1716,0.6123,6.9,1,0,Confidence first
8,2,2,8.9018,11.8336,0.7124,5.5,1,0,Confidence first
8,1,2,4.2676,2.7544,0.7135,0,0,0,Confidence first
8,2,2,6.8211,6.3482,0.6,3.9,1,0,Confidence first
8,1,1,11.739,12.0231,0.7013,6.9,1,0,Confidence first
8,1,2,-2.1642,-4.2449,1.8271,0,0,0,Confidence first
