Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast,Condition,Accuracy,Gender,Age
N01,LEFT,RIGHT,0,0.983281773049,0.31,RF,0,M,21
N01,LEFT,LEFT,0,0.716972292867,0.36,RF,1,M,21
N01,LEFT,LEFT,1,0.567143699154,0.36,RF,1,M,21
N01,RIGHT,RIGHT,1,1.10866691102,0.31,RF,1,M,21
N01,RIGHT,RIGHT,1,1.40857440955,0.31,RF,1,M,21
N01,LEFT,LEFT,1,0.725363406353,0.26,RF,1,M,21
N01,LEFT,LEFT,1,0.575390030397,0.26,RF,1,M,21
N01,RIGHT,RIGHT,1,0.500294115627,0.21,RF,1,M,21
N01,RIGHT,LEFT,1,0.708878708305,0.21,RF,0,M,21
N01,RIGHT,RIGHT,1,0.566937476862,0.26,RF,1,M,21
N01,LEFT,LEFT,1,0.45046910597,0.26,RF,1,M,21
N01,LEFT,LEFT,1,0.600495388731,0.21,RF,1,M,21
N01,LEFT,LEFT,1,1.2919481718,0.21,RF,1,M,21
N01,LEFT,LEFT,0,0.585396219743,0.16,RF,1,M,21
N01,RIGHT,RIGHT,1,1.52475264692,0.16,RF,1,M,21
N01,LEFT,LEFT,0,1.21700614179,0.11,RF,1,M,21
N01,RIGHT,LEFT,0,0.900625322713,0.06,RF,0,M,21
N01,RIGHT,RIGHT,0,0.550348956371,0.11,RF,1,M,21
N01,RIGHT,RIGHT,0,0.483829613309,0.11,RF,1,M,21
N01,LEFT,LEFT,0,1.25854357565,0.06,RF,1,M,21
N01,RIGHT,RIGHT,0,0.541991407517,0.06,RF,1,M,21
N01,LEFT,LEFT,0,1.40038468293,0.01,RF,1,M,21
N01,LEFT,RIGHT,0,1.17561092996,0.01,RF,0,M,21
N01,RIGHT,RIGHT,0,0.617246895563,0.06,RF,1,M,21
N01,RIGHT,RIGHT,0,0.483767035417,0.06,RF,1,M,21
N01,LEFT,RIGHT,0,0.675605240976,0.01,RF,0,M,21
N01,LEFT,RIGHT,0,0.600339797558,0.06,RF,0,M,21
N01,RIGHT,RIGHT,0,0.508756909054,0.11,RF,1,M,21
N01,RIGHT,RIGHT,0,0.533691031625,0.11,RF,1,M,21
N01,RIGHT,RIGHT,0,0.483859195374,0.06,RF,1,M,21
N01,RIGHT,RIGHT,0,0.533680507448,0.06,RF,1,M,21
N01,RIGHT,RIGHT,0,1.50824490888,0.01,RF,1,M,21
N01,LEFT,LEFT,0,2.52540231822,0.01,RF,1,M,21
N01,RIGHT,RIGHT,0,1.12544316449,0.01,RF,1,M,21
N01,RIGHT,LEFT,0,0.833750992781,0.01,RF,0,M,21
N01,LEFT,RIGHT,1,1.68379639019,0.06,RF,0,M,21
N01,LEFT,RIGHT,1,0.58994335006,0.11,RF,0,M,21
N01,LEFT,RIGHT,1,0.617133686785,0.16,RF,0,M,21
N01,RIGHT,RIGHT,1,1.11706342874,0.21,RF,1,M,21
N01,LEFT,RIGHT,1,0.800305436598,0.21,RF,0,M,21
N01,RIGHT,LEFT,1,1.03349846299,0.26,RF,0,M,21
N01,LEFT,LEFT,1,1.40867794724,0.31,RF,1,M,21
N01,LEFT,LEFT,1,0.667115994263,0.31,RF,1,M,21
N01,LEFT,LEFT,1,0.833873304073,0.26,RF,1,M,21
N01,RIGHT,LEFT,1,0.883581691422,0.26,RF,0,M,21
N01,RIGHT,RIGHT,1,0.56704954803,0.31,RF,1,M,21
N01,LEFT,LEFT,1,0.642030831426,0.31,RF,1,M,21
N01,RIGHT,RIGHT,1,0.575454599224,0.26,RF,1,M,21
N01,LEFT,LEFT,1,0.641856182599,0.26,RF,1,M,21
N01,RIGHT,RIGHT,1,0.750427235616,0.21,RF,1,M,21
N01,LEFT,LEFT,1,0.675348387798,0.21,RF,1,M,21
N01,LEFT,LEFT,1,0.517134653637,0.16,RF,1,M,21
N01,LEFT,LEFT,1,0.560723786242,0.16,RF,1,M,21
N01,RIGHT,LEFT,1,0.525408291724,0.11,RF,0,M,21
N01,RIGHT,LEFT,1,0.608736599796,0.16,RF,0,M,21
N01,RIGHT,LEFT,1,0.650321251713,0.21,RF,0,M,21
N01,RIGHT,RIGHT,1,0.475465237396,0.26,RF,1,M,21
N01,LEFT,RIGHT,1,0.558718736516,0.26,RF,0,M,21
N01,RIGHT,LEFT,1,0.617026451044,0.31,RF,0,M,21
N01,LEFT,LEFT,1,0.825424732408,0.36,RF,1,M,21
N01,RIGHT,RIGHT,1,1.19585114904,0.36,RF,1,M,21
N01,RIGHT,RIGHT,1,0.450245816959,0.31,RF,1,M,21
N01,RIGHT,RIGHT,1,0.542026963085,0.31,RF,1,M,21
N01,LEFT,RIGHT,1,0.767117871437,0.26,RF,0,M,21
N01,RIGHT,RIGHT,1,0.493836656213,0.31,RF,1,M,21
N01,RIGHT,RIGHT,1,0.550345827825,0.31,RF,1,M,21
N01,LEFT,LEFT,1,0.881902615307,0.26,RF,1,M,21
N01,RIGHT,RIGHT,1,0.667160936398,0.26,RF,1,M,21
N01,LEFT,RIGHT,1,0.642050742405,0.21,RF,0,M,21
N01,RIGHT,RIGHT,1,0.475383033045,0.26,RF,1,M,21
N01,LEFT,LEFT,1,0.374998862389,0.26,RF,1,M,21
N01,LEFT,LEFT,1,0.367054895731,0.21,RF,1,M,21
N01,RIGHT,RIGHT,1,0.273531242274,0.21,RF,1,M,21
N01,RIGHT,RIGHT,1,0.300349809928,0.16,RF,1,M,21
N01,LEFT,RIGHT,1,0.958598530386,0.16,RF,0,M,21
N01,LEFT,LEFT,1,0.600543459645,0.21,RF,1,M,21
N01,RIGHT,RIGHT,1,0.458254068159,0.21,RF,1,M,21
N01,LEFT,RIGHT,1,0.959391846089,0.16,RF,0,M,21
N01,LEFT,RIGHT,1,1.54203378991,0.21,RF,0,M,21
N01,LEFT,LEFT,1,0.483604048612,0.26,RF,1,M,21
N01,LEFT,LEFT,1,0.450367559213,0.26,RF,1,M,21
N01,RIGHT,LEFT,1,0.475179370726,0.21,RF,0,M,21
N01,RIGHT,RIGHT,1,0.475340366364,0.26,RF,1,M,21
N01,RIGHT,LEFT,1,1.04229434091,0.26,RF,0,M,21
N01,RIGHT,RIGHT,1,0.842076684115,0.31,RF,1,M,21
N01,LEFT,LEFT,1,0.706915472168,0.31,RF,1,M,21
N01,LEFT,LEFT,1,0.85034520179,0.26,RF,1,M,21
N01,RIGHT,RIGHT,1,0.967220613034,0.26,RF,1,M,21
N01,RIGHT,RIGHT,1,0.550545223057,0.21,RF,1,M,21
N01,RIGHT,RIGHT,1,0.625312888995,0.21,RF,1,M,21
N01,LEFT,RIGHT,1,0.62530748453,0.16,RF,0,M,21
N01,RIGHT,RIGHT,1,0.85872522206,0.21,RF,1,M,21
N01,LEFT,RIGHT,1,0.766995560378,0.21,RF,0,M,21
N01,RIGHT,RIGHT,1,0.640212662285,0.26,RF,1,M,21
N01,LEFT,RIGHT,0,0.898744006641,0.26,RF,0,M,21
N01,RIGHT,LEFT,0,1.60043337964,0.31,RF,0,M,21
N01,LEFT,LEFT,0,1.45871572173,0.36,RF,1,M,21
N01,LEFT,LEFT,0,0.550946574658,0.36,RF,1,M,21
N01,LEFT,LEFT,0,0.675322503084,0.31,RF,1,M,21
N01,RIGHT,LEFT,0,0.806915074121,0.31,RF,0,M,21
N01,LEFT,LEFT,0,0.533891849685,0.36,RF,1,M,21
N01,LEFT,LEFT,0,2.03372288961,0.36,RF,1,M,21
N01,LEFT,LEFT,1,1.3086902923,0.31,RF,1,M,21
N01,LEFT,LEFT,1,3.55864705658,0.31,RF,1,M,21
N01,LEFT,LEFT,1,0.550405845512,0.26,RF,1,M,21
N01,LEFT,LEFT,0,0.35875167558,0.26,RF,1,M,21
N01,LEFT,LEFT,1,0.47541119298,0.21,RF,1,M,21
N01,LEFT,LEFT,1,0.92568886769,0.21,RF,1,M,21
N01,RIGHT,RIGHT,0,1.3836707226,0.16,RF,1,M,21
N01,LEFT,LEFT,0,0.991952779936,0.16,RF,1,M,21
N01,LEFT,RIGHT,0,0.616997722303,0.11,RF,0,M,21
N01,LEFT,LEFT,0,1.08377005043,0.16,RF,1,M,21
N01,RIGHT,LEFT,0,0.942100747954,0.16,RF,0,M,21
N01,LEFT,LEFT,0,0.942145974608,0.21,RF,1,M,21
N01,RIGHT,RIGHT,0,0.900450389367,0.21,RF,1,M,21
N01,RIGHT,RIGHT,0,0.600331832888,0.16,RF,1,M,21
N01,RIGHT,RIGHT,0,0.442125494592,0.11,RF,1,M,21
N01,RIGHT,RIGHT,0,0.717004150618,0.06,RF,1,M,21
N01,LEFT,RIGHT,0,1.6421158805,0.01,RF,0,M,21
N01,LEFT,RIGHT,0,0.658877627226,0.06,RF,0,M,21
N01,LEFT,LEFT,1,0.733646146487,0.11,RF,1,M,21
N01,RIGHT,RIGHT,1,0.642203489318,0.11,RF,1,M,21
N01,RIGHT,LEFT,1,0.791909487452,0.06,RF,0,M,21
N01,LEFT,LEFT,1,0.825513479067,0.11,RF,1,M,21
N01,LEFT,LEFT,1,0.592063599732,0.11,RF,1,M,21
N01,LEFT,RIGHT,0,0.842140683904,0.06,RF,0,M,21
N01,RIGHT,RIGHT,0,0.716956932796,0.11,RF,1,M,21
N01,RIGHT,RIGHT,0,0.550207587657,0.11,RF,1,M,21
N01,LEFT,RIGHT,1,0.516946635908,0.06,RF,0,M,21
N01,RIGHT,RIGHT,1,0.450451470213,0.11,RF,1,M,21
N01,RIGHT,RIGHT,1,0.475279210601,0.11,RF,1,M,21
N01,LEFT,RIGHT,1,0.550466432236,0.06,RF,0,M,21
N01,LEFT,LEFT,1,0.441956534516,0.11,RF,1,M,21
N01,RIGHT,LEFT,1,0.45029787044,0.11,RF,0,M,21
N01,LEFT,LEFT,1,0.32544891024,0.16,RF,1,M,21
N01,LEFT,LEFT,0,0.36495455727,0.16,RF,1,M,21
N01,RIGHT,LEFT,1,0.333764646202,0.11,RF,0,M,21
N01,RIGHT,RIGHT,1,0.383600464789,0.16,RF,1,M,21
N01,RIGHT,RIGHT,1,0.342210941715,0.16,RF,1,M,21
N01,LEFT,LEFT,1,0.417079585372,0.11,RF,1,M,21
N01,RIGHT,RIGHT,1,0.475425984245,0.11,RF,1,M,21
N01,LEFT,LEFT,1,0.600307939574,0.06,RF,1,M,21
N01,RIGHT,RIGHT,1,0.767051311675,0.06,RF,1,M,21
N01,LEFT,RIGHT,0,1.30047780997,0.01,RF,0,M,21
N01,RIGHT,RIGHT,1,1.3921562715,0.06,RF,1,M,21
N01,RIGHT,LEFT,1,0.758645406924,0.06,RF,0,M,21
N01,RIGHT,RIGHT,1,0.525390940486,0.11,RF,1,M,21
N01,RIGHT,RIGHT,1,0.783893840853,0.11,RF,1,M,21
N01,RIGHT,RIGHT,1,0.475361415185,0.06,RF,1,M,21
N01,RIGHT,RIGHT,0,0.633645975962,0.06,RF,1,M,21
N01,RIGHT,RIGHT,0,0.950450617122,0.01,RF,1,M,21
N01,RIGHT,RIGHT,0,0.750565475784,0.01,RF,1,M,21
N01,LEFT,LEFT,0,0.717091190629,0.01,RF,1,M,21
N01,RIGHT,RIGHT,0,0.725438784109,0.01,RF,1,M,21
N01,LEFT,LEFT,0,0.977031957824,0.01,RF,1,M,21
N01,RIGHT,RIGHT,0,0.667188812047,0.01,RF,1,M,21
N01,LEFT,RIGHT,0,0.608701044228,0.01,RF,0,M,21
N01,RIGHT,RIGHT,0,0.575337976916,0.06,RF,1,M,21
N01,LEFT,RIGHT,1,1.75691313972,0.06,RF,0,M,21
N01,RIGHT,RIGHT,1,1.92518028081,0.11,RF,1,M,21
N01,LEFT,LEFT,1,0.700379790273,0.11,RF,1,M,21
N01,LEFT,LEFT,1,0.633804126875,0.06,RF,1,M,21
N01,RIGHT,RIGHT,1,1.15207200754,0.06,RF,1,M,21
N01,RIGHT,RIGHT,1,0.908719476312,0.01,RF,1,M,21
N01,RIGHT,RIGHT,0,1.74603484338,0.01,RF,1,M,21
N01,LEFT,RIGHT,0,0.926974841626,0.01,RF,0,M,21
N01,RIGHT,RIGHT,0,0.52539037168,0.06,RF,1,M,21
N01,LEFT,RIGHT,0,0.825440661516,0.06,RF,0,M,21
N01,LEFT,RIGHT,0,1.06698668585,0.11,RF,0,M,21
N01,RIGHT,RIGHT,1,0.60870986199,0.16,RF,1,M,21
N01,RIGHT,RIGHT,1,0.60866890219,0.16,RF,1,M,21
N01,RIGHT,RIGHT,1,0.700141994748,0.11,RF,1,M,21
N01,RIGHT,RIGHT,1,0.583652005997,0.11,RF,1,M,21
N01,LEFT,RIGHT,0,0.508463077946,0.06,RF,0,M,21
N01,RIGHT,RIGHT,0,0.775241607102,0.11,RF,1,M,21
N01,LEFT,RIGHT,0,0.49212486879,0.11,RF,0,M,21
N01,RIGHT,RIGHT,0,0.575249514543,0.16,RF,1,M,21
N01,LEFT,RIGHT,1,1.57544492814,0.16,RF,0,M,21
N01,RIGHT,RIGHT,1,0.417137896409,0.21,RF,1,M,21
N01,LEFT,LEFT,0,0.592306799488,0.21,RF,1,M,21
N01,LEFT,LEFT,1,1.11807690468,0.16,RF,1,M,21
N01,LEFT,LEFT,1,0.583625268191,0.16,RF,1,M,21
N01,LEFT,LEFT,1,0.550385080976,0.11,RF,1,M,21
N01,LEFT,LEFT,1,0.567174419062,0.11,RF,1,M,21
N01,RIGHT,RIGHT,1,0.534628845286,0.06,RF,1,M,21
N01,RIGHT,RIGHT,0,1.47526726406,0.06,RF,1,M,21
N01,LEFT,RIGHT,0,0.923581418348,0.01,RF,0,M,21
N01,LEFT,RIGHT,0,1.75869802921,0.06,RF,0,M,21
N01,RIGHT,RIGHT,0,0.466998177348,0.11,RF,1,M,21
N01,LEFT,LEFT,1,0.467034870526,0.11,RF,1,M,21
N01,RIGHT,LEFT,1,0.57533740811,0.06,RF,0,M,21
N01,LEFT,LEFT,1,0.533664294053,0.11,RF,1,M,21
N01,RIGHT,LEFT,1,0.458665374899,0.11,RF,0,M,21
N01,LEFT,LEFT,1,0.767106777988,0.16,RF,1,M,21
N01,RIGHT,LEFT,0,0.875373191433,0.16,RF,0,M,21
N01,LEFT,LEFT,0,0.558723572409,0.21,RF,1,M,21
N01,LEFT,LEFT,0,0.472250160994,0.21,RF,1,M,21
N01,LEFT,LEFT,0,0.333710317267,0.16,RF,1,M,21
N01,LEFT,LEFT,0,0.375341333449,0.16,RF,1,M,21
N01,RIGHT,RIGHT,0,0.683718167711,0.11,RF,1,M,21
N01,LEFT,LEFT,1,0.483363408595,0.11,RF,1,M,21
N01,RIGHT,LEFT,0,0.783772098366,0.06,RF,0,M,21
N01,RIGHT,LEFT,1,0.575175274629,0.11,RF,0,M,21
N01,LEFT,LEFT,1,0.525326655945,0.16,RF,1,M,21
N01,RIGHT,RIGHT,0,0.689996996196,0.16,RF,1,M,21
N01,RIGHT,RIGHT,1,0.625645120163,0.11,RF,1,M,21
N01,LEFT,LEFT,0,0.683544656495,0.11,RF,1,M,21
N01,LEFT,LEFT,1,0.658615654102,0.06,RF,1,M,21
N01,RIGHT,LEFT,0,0.500480711227,0.06,RF,0,M,21
N01,RIGHT,RIGHT,0,0.533699280582,0.11,RF,1,M,21
N01,RIGHT,RIGHT,1,0.80027272529,0.11,RF,1,M,21
N01,LEFT,LEFT,0,2.15015399829,0.06,RF,1,M,21
N01,RIGHT,LEFT,0,0.642105355859,0.06,RF,0,M,21
N01,RIGHT,RIGHT,1,0.550535836723,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,1.78091940423,0.3,RF,1,M,21
N02,LEFT,LEFT,1,0.700283932732,0.25,RF,1,M,21
N02,RIGHT,RIGHT,1,0.800417223247,0.2,RF,1,M,21
N02,RIGHT,RIGHT,1,0.725315904012,0.15,RF,1,M,21
N02,RIGHT,RIGHT,1,1.30886522564,0.1,RF,1,M,21
N02,LEFT,LEFT,1,0.567027645651,0.05,RF,1,M,21
N02,LEFT,RIGHT,1,1.11042506271,0.01,RF,0,M,21
N02,RIGHT,RIGHT,1,1.08353282372,0.06,RF,1,M,21
N02,LEFT,RIGHT,0,0.523561108857,0.06,RF,0,M,21
N02,LEFT,LEFT,0,0.808701101225,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.575454883743,0.11,RF,1,M,21
N02,RIGHT,LEFT,1,0.617091588909,0.06,RF,0,M,21
N02,LEFT,LEFT,1,0.533499600599,0.11,RF,1,M,21
N02,RIGHT,LEFT,0,0.583591134753,0.11,RF,0,M,21
N02,LEFT,LEFT,0,0.675358343171,0.16,RF,1,M,21
N02,RIGHT,RIGHT,1,0.567109565716,0.16,RF,1,M,21
N02,RIGHT,RIGHT,0,0.858828475466,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.648513891036,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.856932936935,0.06,RF,1,M,21
N02,LEFT,RIGHT,0,0.925433720928,0.06,RF,0,M,21
N02,LEFT,RIGHT,0,0.741979233222,0.11,RF,0,M,21
N02,LEFT,RIGHT,1,0.85059892619,0.16,RF,0,M,21
N02,LEFT,LEFT,1,1.03239567159,0.21,RF,1,M,21
N02,LEFT,LEFT,0,0.667186252074,0.21,RF,1,M,21
N02,LEFT,LEFT,0,0.633625211194,0.16,RF,1,M,21
N02,RIGHT,LEFT,1,0.575282510137,0.16,RF,0,M,21
N02,LEFT,RIGHT,1,0.942220499041,0.21,RF,0,M,21
N02,LEFT,LEFT,1,0.618964656023,0.26,RF,1,M,21
N02,LEFT,LEFT,1,0.710459082155,0.26,RF,1,M,21
N02,RIGHT,LEFT,0,1.70029986138,0.21,RF,0,M,21
N02,LEFT,LEFT,1,2.13357088249,0.26,RF,1,M,21
N02,RIGHT,RIGHT,1,2.2754939096,0.26,RF,1,M,21
N02,RIGHT,RIGHT,1,1.10854203976,0.21,RF,1,M,21
N02,LEFT,LEFT,1,0.533769538393,0.21,RF,1,M,21
N02,LEFT,LEFT,1,1.10899373773,0.16,RF,1,M,21
N02,RIGHT,LEFT,1,0.607837186428,0.16,RF,0,M,21
N02,LEFT,LEFT,1,0.557490505278,0.21,RF,1,M,21
N02,LEFT,LEFT,0,1.43370195455,0.21,RF,1,M,21
N02,RIGHT,RIGHT,1,0.858862039633,0.16,RF,1,M,21
N02,LEFT,LEFT,0,0.733678288525,0.16,RF,1,M,21
N02,RIGHT,RIGHT,1,0.750438328832,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.633692340227,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.925589027815,0.06,RF,1,M,21
N02,LEFT,LEFT,1,0.506894650869,0.06,RF,1,M,21
N02,LEFT,RIGHT,0,0.783689040691,0.01,RF,0,M,21
N02,RIGHT,LEFT,0,0.625381155638,0.06,RF,0,M,21
N02,LEFT,LEFT,0,0.633742402541,0.11,RF,1,M,21
N02,RIGHT,LEFT,1,0.700459434884,0.11,RF,0,M,21
N02,RIGHT,RIGHT,1,0.500312604476,0.16,RF,1,M,21
N02,RIGHT,RIGHT,1,0.500484977849,0.16,RF,1,M,21
N02,LEFT,LEFT,1,0.44214398344,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.608588119736,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.499299128773,0.06,RF,1,M,21
N02,RIGHT,RIGHT,0,0.542029807344,0.06,RF,1,M,21
N02,LEFT,LEFT,1,0.725313628558,0.01,RF,1,M,21
N02,RIGHT,RIGHT,1,0.69211070356,0.01,RF,1,M,21
N02,LEFT,RIGHT,1,0.825422456954,0.01,RF,0,M,21
N02,LEFT,RIGHT,1,0.37539480906,0.06,RF,0,M,21
N02,LEFT,LEFT,1,0.342195581878,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.583777446067,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.800355214393,0.06,RF,1,M,21
N02,RIGHT,RIGHT,1,0.758678402519,0.06,RF,1,M,21
N02,LEFT,LEFT,1,0.485529169207,0.01,RF,1,M,21
N02,LEFT,RIGHT,1,0.557285989635,0.01,RF,0,M,21
N02,RIGHT,RIGHT,1,0.441873476841,0.06,RF,1,M,21
N02,RIGHT,RIGHT,1,0.475394695299,0.06,RF,1,M,21
N02,LEFT,LEFT,1,0.633841389092,0.01,RF,1,M,21
N02,LEFT,RIGHT,1,0.608731479617,0.01,RF,0,M,21
N02,LEFT,LEFT,1,0.510518189752,0.06,RF,1,M,21
N02,RIGHT,RIGHT,1,0.642186422599,0.06,RF,1,M,21
N02,RIGHT,RIGHT,1,0.633893442573,0.01,RF,1,M,21
N02,RIGHT,LEFT,1,0.642055293778,0.01,RF,0,M,21
N02,LEFT,LEFT,1,0.617021046579,0.06,RF,1,M,21
N02,RIGHT,LEFT,0,0.667139887577,0.06,RF,0,M,21
N02,RIGHT,RIGHT,0,0.533775227377,0.11,RF,1,M,21
N02,RIGHT,LEFT,1,0.383630615659,0.11,RF,0,M,21
N02,RIGHT,RIGHT,1,0.758808678016,0.16,RF,1,M,21
N02,LEFT,LEFT,1,0.533687902847,0.16,RF,1,M,21
N02,RIGHT,LEFT,0,0.642122422811,0.11,RF,0,M,21
N02,LEFT,LEFT,0,0.616953064455,0.16,RF,1,M,21
N02,RIGHT,LEFT,0,0.717030319385,0.16,RF,0,M,21
N02,RIGHT,RIGHT,0,0.383680109167,0.21,RF,1,M,21
N02,LEFT,RIGHT,1,0.525421376107,0.21,RF,0,M,21
N02,LEFT,LEFT,1,0.375503751216,0.26,RF,1,M,21
N02,LEFT,LEFT,1,0.558699963382,0.26,RF,1,M,21
N02,RIGHT,RIGHT,1,0.475335815223,0.21,RF,1,M,21
N02,LEFT,LEFT,0,0.992014219984,0.21,RF,1,M,21
N02,LEFT,LEFT,1,0.942149387905,0.16,RF,1,M,21
N02,LEFT,LEFT,0,0.600390712963,0.16,RF,1,M,21
N02,LEFT,LEFT,1,0.692080268171,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.633767717984,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.525141198188,0.06,RF,1,M,21
N02,LEFT,LEFT,0,0.649813802447,0.06,RF,1,M,21
N02,LEFT,LEFT,1,0.892091133632,0.01,RF,1,M,21
N02,RIGHT,RIGHT,1,0.77535936702,0.01,RF,1,M,21
N02,RIGHT,LEFT,1,0.650229376275,0.01,RF,0,M,21
N02,LEFT,LEFT,1,0.4652184078,0.06,RF,1,M,21
N02,RIGHT,LEFT,1,0.935610292712,0.06,RF,0,M,21
N02,RIGHT,RIGHT,1,0.51574571128,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.400345429545,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.708922512829,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.458781712689,0.06,RF,1,M,21
N02,LEFT,LEFT,1,0.608645861968,0.01,RF,1,M,21
N02,LEFT,LEFT,1,0.617221864406,0.01,RF,1,M,21
N02,LEFT,LEFT,1,0.681889758212,0.01,RF,1,M,21
N02,RIGHT,LEFT,1,0.575486741494,0.01,RF,0,M,21
N02,RIGHT,RIGHT,1,1.05030970322,0.06,RF,1,M,21
N02,LEFT,LEFT,0,0.983042270876,0.06,RF,1,M,21
N02,LEFT,RIGHT,0,1.09198139491,0.01,RF,0,M,21
N02,RIGHT,LEFT,0,1.11047256482,0.06,RF,0,M,21
N02,RIGHT,RIGHT,0,0.502219520509,0.11,RF,1,M,21
N02,RIGHT,RIGHT,0,0.500534755643,0.11,RF,1,M,21
N02,RIGHT,RIGHT,0,0.533747636247,0.06,RF,1,M,21
N02,RIGHT,RIGHT,1,0.598576525692,0.06,RF,1,M,21
N02,LEFT,LEFT,0,0.708886388224,0.01,RF,1,M,21
N02,LEFT,RIGHT,1,0.623591999523,0.01,RF,0,M,21
N02,RIGHT,RIGHT,1,0.46699135052,0.06,RF,1,M,21
N02,LEFT,LEFT,0,0.64975520689,0.06,RF,1,M,21
N02,LEFT,LEFT,1,0.592093466315,0.01,RF,1,M,21
N02,RIGHT,RIGHT,1,0.933814025484,0.01,RF,1,M,21
N02,RIGHT,RIGHT,1,0.631980837556,0.01,RF,1,M,21
N02,LEFT,RIGHT,1,0.61884604278,0.01,RF,0,M,21
N02,LEFT,RIGHT,1,0.492067126557,0.06,RF,0,M,21
N02,LEFT,LEFT,1,0.802175374702,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.750349866692,0.11,RF,1,M,21
N02,LEFT,RIGHT,1,1.00692337961,0.06,RF,0,M,21
N02,RIGHT,LEFT,0,0.800477525452,0.11,RF,0,M,21
N02,LEFT,LEFT,1,0.96711223945,0.16,RF,1,M,21
N02,LEFT,LEFT,1,0.66881867894,0.16,RF,1,M,21
N02,RIGHT,RIGHT,0,0.842239955207,0.11,RF,1,M,21
N02,RIGHT,RIGHT,0,0.673594502732,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.500184035627,0.06,RF,1,M,21
N02,RIGHT,RIGHT,1,0.500513991341,0.06,RF,1,M,21
N02,RIGHT,RIGHT,0,0.717183066299,0.01,RF,1,M,21
N02,RIGHT,RIGHT,0,1.10061428649,0.01,RF,1,M,21
N02,RIGHT,RIGHT,0,0.700336554786,0.01,RF,1,M,21
N02,RIGHT,LEFT,0,0.467082372867,0.01,RF,0,M,21
N02,RIGHT,RIGHT,1,0.65869871201,0.06,RF,1,M,21
N02,RIGHT,LEFT,0,0.665291851386,0.06,RF,0,M,21
N02,LEFT,RIGHT,1,0.58360080584,0.11,RF,0,M,21
N02,LEFT,LEFT,1,0.533847191837,0.16,RF,1,M,21
N02,LEFT,LEFT,0,0.550418929895,0.16,RF,1,M,21
N02,LEFT,RIGHT,0,0.458755828207,0.11,RF,0,M,21
N02,LEFT,LEFT,1,0.383743540384,0.16,RF,1,M,21
N02,LEFT,RIGHT,1,0.617095002206,0.16,RF,0,M,21
N02,RIGHT,RIGHT,0,0.775228238199,0.21,RF,1,M,21
N02,LEFT,LEFT,1,0.415044100257,0.21,RF,1,M,21
N02,LEFT,LEFT,0,0.517441000557,0.16,RF,1,M,21
N02,LEFT,LEFT,1,0.50883257133,0.16,RF,1,M,21
N02,LEFT,LEFT,1,0.392262653681,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.492104389006,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,1.06713118358,0.06,RF,1,M,21
N02,LEFT,RIGHT,1,1.26707520499,0.06,RF,0,M,21
N02,LEFT,LEFT,1,0.40876584081,0.11,RF,1,M,21
N02,RIGHT,LEFT,0,0.560426541604,0.11,RF,0,M,21
N02,LEFT,LEFT,0,0.808507394511,0.16,RF,1,M,21
N02,LEFT,RIGHT,0,0.500654222444,0.16,RF,0,M,21
N02,RIGHT,RIGHT,0,0.708668219158,0.21,RF,1,M,21
N02,RIGHT,RIGHT,1,0.598590748152,0.21,RF,1,M,21
N02,LEFT,LEFT,1,0.467226586072,0.16,RF,1,M,21
N02,RIGHT,LEFT,1,0.717045963975,0.16,RF,0,M,21
N02,LEFT,LEFT,0,0.549984014127,0.21,RF,1,M,21
N02,LEFT,LEFT,0,0.558757421328,0.21,RF,1,M,21
N02,RIGHT,RIGHT,1,0.858699337579,0.16,RF,1,M,21
N02,RIGHT,RIGHT,1,0.61710808659,0.16,RF,1,M,21
N02,RIGHT,RIGHT,1,0.525172202615,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.550589027815,0.11,RF,1,M,21
N02,RIGHT,LEFT,1,0.566907894565,0.06,RF,0,M,21
N02,RIGHT,RIGHT,1,0.441940890159,0.11,RF,1,M,21
N02,LEFT,LEFT,1,0.473352952627,0.11,RF,1,M,21
N02,RIGHT,RIGHT,1,0.542082145344,0.06,RF,1,M,21
N02,LEFT,LEFT,1,0.442020534538,0.06,RF,1,M,21
N02,RIGHT,LEFT,0,0.700566954678,0.01,RF,0,M,21
