Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy
22,2,2,5.77,0.467,1.437,0.75,P,1
22,2,2,1.01,1.217,2.302,0.73,P,1
22,2,2,6,0.3,1.688,0.71,P,1
22,2,2,5.68,0.467,2.72,0.69,P,1
22,1,2,1,1.317,1.132,0.71,P,0
22,1,2,1.01,1.034,1.636,0.73,P,0
22,2,2,6,0.267,2.952,0.75,P,1
22,2,2,5.76,0.666,1.869,0.73,P,1
22,1,2,1,0.917,1.421,0.75,P,0
22,2,2,6,0.25,1.725,0.77,P,1
22,2,2,5.79,0.384,3.57,0.75,P,1
22,1,1,5.68,0.483,3.421,0.73,P,1
22,1,2,1,1.101,1.667,0.75,P,0
22,1,2,1,0.583,1.622,0.77,P,0
22,2,2,4.9,0.35,1.574,0.79,P,1
22,2,2,2.54,0.284,1.37,0.77,P,1
22,2,2,1,1.917,2.062,0.75,P,1
22,1,2,5.48,0.384,2.136,0.77,P,0
22,1,1,1.54,1.184,3.386,0.79,P,1
22,1,1,4.65,0.483,1.171,0.77,P,1
22,2,1,5.27,0.301,1.532,0.79,P,0
22,2,2,6,0.2,1.332,0.81,P,1
22,2,2,5.46,1.318,3.571,0.79,P,1
22,2,2,5.16,0.8,1.637,0.77,P,1
22,1,2,2.86,1.185,1.473,0.79,P,0
22,2,2,1,1.201,1.769,0.81,P,1
22,1,2,1.02,1.051,1.37,0.83,P,0
22,1,1,5.23,0.451,4.503,0.85,P,1
22,1,2,1,0.934,1.252,0.87,P,0
22,2,2,5.64,0.35,1.578,0.89,P,1
22,2,2,6,1.984,2.948,0.87,P,1
22,1,1,5.06,0.317,3.387,0.85,P,1
22,2,2,5.99,0.417,1.354,0.83,P,1
22,2,2,5.55,0.4,1.754,0.81,P,1
22,2,2,6,0.201,1.224,0.79,P,1
22,1,2,1.01,0.418,3.472,0.81,P,0
22,1,2,1.01,1.101,1.602,0.83,P,0
22,2,2,6,0.2,1.502,0.85,P,1
22,1,1,6,0.3,5.453,0.83,P,1
22,2,2,6,0.2,1.737,0.81,P,1
22,2,2,6,0.183,2.87,0.79,P,1
22,1,1,6,0.484,2.322,0.77,P,1
22,1,1,2.31,1.083,1.468,0.75,P,1
22,2,2,6,0.167,1.76,0.73,P,1
22,2,2,6,0.35,1.869,0.71,P,1
22,1,1,2.34,0.75,1.252,0.69,P,1
22,1,2,2.06,0.767,1.218,0.71,P,0
22,2,2,5.73,0.369,1.744,0.73,P,1
22,1,1,6,0.518,1.663,0.71,P,1
22,1,1,2.55,1.201,1.502,0.69,P,1
22,2,2,6,1.083,1.169,0.67,P,1
22,1,1,6,0.716,2.37,0.65,P,1
22,2,2,6,0.501,1.686,0.63,P,1
22,1,1,1,0.967,1.67,0.61,P,1
22,2,1,1,0.516,1.553,0.63,P,0
22,2,2,1.02,1.401,2.353,0.65,P,1
22,2,2,6,0.432,1.689,0.63,P,1
22,2,2,5.06,1.351,4.83,0.61,P,1
22,2,2,1.01,0,5.188,0.59,P,1
22,1,2,1.02,0,3.32,0.61,P,0
22,1,1,2.07,0.917,1.664,0.63,P,1
22,1,1,1.54,1.551,4.322,0.61,P,1
22,2,2,5.37,0.651,2.92,0.59,P,1
22,1,2,1,1.034,1.628,0.61,P,0
22,2,2,1.03,1.135,2.605,0.63,P,1
22,1,2,1.03,1.018,1.588,0.65,P,0
22,2,2,5.26,0.634,1.733,0.67,P,1
22,2,2,5.96,0.234,2.285,0.65,P,1
22,2,2,5.98,0.4,2.09,0.63,P,1
22,1,1,4.91,0.85,6.288,0.61,P,1
22,2,2,2.22,0.7,1.07,0.59,P,1
22,1,2,1.01,1.785,1.687,0.61,P,0
22,1,1,4.09,0.768,1.285,0.63,P,1
22,2,2,6,0.451,1.232,0.61,P,1
22,2,2,6,0.217,1.498,0.59,P,1
22,2,2,5.48,0.501,1.442,0.57,P,1
22,2,2,5.96,0.5,1.799,0.55,P,1
22,1,1,3.38,0.55,1.322,0.53,P,1
22,1,2,1.02,0.634,1.116,0.55,P,0
22,1,1,1.41,0.467,1.853,0.57,P,1
22,1,1,3.03,0.434,1.253,0.55,P,1
22,1,2,3.89,0.883,1.287,0.57,P,0
22,1,1,5.96,0.467,1.149,0.59,P,1
22,2,1,6,0.368,1.818,0.61,P,0
22,2,1,1.04,0.951,2.887,0.63,P,0
22,2,2,3.36,0.267,1.371,0.65,P,1
22,1,2,4.46,0.835,1.76,0.67,P,0
22,2,2,5.25,0.568,1.053,0.69,P,1
22,2,2,1.01,0.967,1.063,0.67,P,1
22,1,1,5.71,0.484,1.091,0.65,P,1
22,1,1,6,0.434,2.462,0.63,P,1
22,2,2,5.44,0.667,1.965,0.61,P,1
22,1,2,1,1.15,1.586,0.63,P,0
22,2,1,1.85,1.068,1.404,0.65,P,0
22,1,1,5.63,0.601,1.588,0.67,P,1
22,2,1,5.28,0.434,1.838,0.69,P,0
22,2,2,5.51,0.751,1.82,0.71,P,1
22,2,2,6,1.017,1.782,0.69,P,1
22,1,1,6,0.583,1.574,0.67,P,1
22,1,1,6,0.268,2.782,0.65,P,1
22,1,1,6,0.467,1.347,0.63,P,1
22,2,2,6,0.383,1.489,0.61,P,1
22,2,2,6,0.332,0.968,0.59,P,1
22,1,1,6,0.367,1.386,0.57,P,1
22,1,2,1,0.418,2.104,0.59,P,0
22,1,2,1.02,1.65,1.521,0.61,P,0
22,1,1,6,0.618,2.497,0.63,P,1
22,2,2,4.81,0.351,3.204,0.61,P,1
22,1,2,1,1.15,2.455,0.63,P,0
22,1,1,5.57,0.401,1.255,0.65,P,1
22,1,1,6,0.434,1.271,0.63,P,1
22,2,2,5.43,0.701,1.221,0.61,P,1
22,2,2,6,0.616,1.239,0.59,P,1
22,1,2,5.3,0.716,1.086,0.61,P,0
22,1,1,6,0.501,1.57,0.63,P,1
22,1,1,6,0.434,1.438,0.61,P,1
22,1,2,1,0.534,1.49,0.63,P,0
22,1,2,1,0,2.8,0.65,P,0
22,1,1,5.51,0.684,2.603,0.67,P,1
22,1,1,5.52,0.634,1.998,0.65,P,1
22,2,2,6,0.484,3.037,0.63,P,1
22,1,1,6,0.918,5.783,0.61,P,1
22,2,2,6,0.334,1.605,0.59,P,1
22,2,2,2.02,0.95,1.856,0.57,P,1
22,1,2,1,0.833,1.371,0.59,P,0
22,2,2,5.08,0.268,2.088,0.61,P,1
22,1,2,2.53,0.734,1.971,0.63,P,0
22,2,2,5.4,0.367,1.489,0.65,P,1
22,2,2,5.46,0.601,3.534,0.63,P,1
22,1,1,2.31,0.867,1.188,0.61,P,1
22,2,2,3.58,0.784,1.503,0.59,P,1
22,2,2,1.54,0.516,2.871,0.57,P,1
22,1,2,1.09,0.901,1.989,0.59,P,0
22,1,1,4.31,0.733,1.831,0.61,P,1
22,2,2,6,0.234,1.987,0.59,P,1
22,2,2,5.66,0.568,1.352,0.57,P,1
22,1,2,5.04,1.2,5.788,0.59,P,0
22,1,2,5.54,0.467,2.239,0.61,P,0
22,1,1,6,0.45,2.97,0.63,P,1
22,2,2,6,0.368,2.003,0.61,P,1
22,2,2,1,0.868,1.35,0.59,P,1
22,2,2,6,0.684,2.018,0.57,P,1
22,1,2,1.75,0.983,1.587,0.59,P,0
22,2,2,6,0.317,1.747,0.61,P,1
22,2,2,6,0.467,1.821,0.59,P,1
22,2,2,6,1.1,4.738,0.57,P,1
22,2,2,2.46,0.733,5.454,0.55,P,1
22,1,2,1,1.534,2.02,0.57,P,0
22,1,2,1,0,3.305,0.59,P,0
22,2,2,1.75,1.417,3.52,0.61,P,1
22,1,2,1,0.785,1.337,0.63,P,0
22,2,2,6,0.251,1.203,0.65,P,1
22,2,2,5.44,1.034,2.522,0.63,P,1
22,1,2,1,1.018,2.038,0.65,P,0
22,2,2,1,0.784,1.705,0.67,P,1
22,2,2,2.69,0.501,1.455,0.65,P,1
22,2,2,6,0.568,1.69,0.63,P,1
22,2,2,6,0.468,9.44,0.61,P,1
22,2,1,5.55,0.835,5.22,0.63,P,0
22,2,2,6,1.035,3.353,0.65,P,1
22,2,1,6,0.668,2.354,0.67,P,0
22,1,2,6,0.617,2.47,0.69,P,0
22,2,2,1,1.201,1.204,0.71,P,1
22,1,1,5.31,1.101,3.589,0.69,P,1
22,2,2,6,0.334,3.238,0.67,P,1
22,1,2,6,0.468,2.838,0.69,P,0
22,1,1,5.64,0.617,1.816,0.71,P,1
22,2,2,6,0.55,2.121,0.69,P,1
22,2,2,6,0.233,2.92,0.67,P,1
22,1,1,5.7,0.602,2.388,0.65,P,1
22,1,1,6,0.501,1.567,0.63,P,1
22,2,2,6,0.684,2.561,0.61,P,1
22,1,1,2.06,0.85,2.222,0.59,P,1
22,1,2,1,1.2,1.488,0.61,P,0
22,2,2,5.06,0.483,1.087,0.63,P,1
22,1,1,2.51,0.719,1.989,0.61,P,1
22,2,2,6,0.802,1.179,0.59,P,1
22,2,2,2.67,0.934,4.164,0.57,P,1
22,2,2,5.23,0.535,2.984,0.55,P,1
22,1,2,6,0.419,1.32,0.57,P,0
22,1,1,5.49,0.635,1.335,0.59,P,1
22,2,2,1,0.551,1.167,0.57,P,1
22,2,2,1.01,0.267,2.133,0.55,P,1
22,2,2,5.03,0.417,1.213,0.53,P,1
22,2,1,5.58,1.133,1.888,0.55,P,0
22,1,1,6,0.702,2.217,0.57,P,1
22,1,2,1,1.518,1.821,0.59,P,0
22,1,2,1,0,2.452,0.61,P,0
22,1,2,1,1.7,1.52,0.63,P,0
22,2,2,6,0.384,1.197,0.65,P,1
22,2,2,6,0.334,1.804,0.63,P,1
22,1,2,1.56,0.918,1.734,0.65,P,0
22,1,1,4.63,0.517,1.602,0.67,P,1
22,1,2,5.68,0.584,1.552,0.69,P,0
22,2,2,6,0.234,1.567,0.71,P,1
22,1,2,1.02,1.001,1.565,0.73,P,0
22,2,2,6,0.868,1.469,0.75,P,1
22,1,1,6,0.518,1.387,0.73,P,1
22,2,2,6,0.334,2.003,0.71,P,1
22,1,2,6,0.717,2.129,0.73,P,0
22,2,2,6,0.484,2.289,0.75,P,1
22,1,1,2.01,1.367,1.388,0.73,P,1
22,1,1,5.99,0.584,1.736,0.71,P,1
22,2,2,6,0.584,3.021,0.69,P,1
22,1,1,1,0.483,1.219,0.67,P,1
22,1,2,1.02,0.835,1.266,0.69,P,0
22,2,1,3.56,0.434,2.954,0.71,P,0
22,2,2,4.06,0.333,3.218,0.73,P,1
22,2,2,3.56,0.451,2.102,0.71,P,1
22,1,1,1,0.717,2.349,0.69,P,1
22,2,2,1.03,0.717,2.197,0.67,P,1
22,1,2,1,0.833,1.401,0.69,P,0
22,2,2,6,0.452,1.832,0.71,P,1
22,2,2,6,0.401,2.147,0.69,P,1
22,1,2,1.06,0.818,2.153,0.71,P,0
22,1,1,6,0.483,2.683,0.73,P,1
22,2,2,6,0.417,1.538,0.71,P,1
22,1,1,5.76,0.584,1.285,0.69,P,1
22,2,2,6,0.284,1.702,0.67,P,1
22,2,2,6,0.984,1.447,0.65,P,1
22,2,1,5.24,0.667,1.283,0.67,P,0
22,1,2,2.19,0.434,1.188,0.69,P,0
22,2,2,6,0.533,1.152,0.71,P,1
22,2,2,6,0.434,1.437,0.69,P,1
22,2,2,1,0.967,1.487,0.67,P,1
22,1,1,2.02,0.633,1.119,0.65,P,1
22,2,2,5.71,0.284,1.556,0.63,P,1
22,1,1,3.17,1.051,1.388,0.61,P,1
22,2,2,6,0.618,2.305,0.59,P,1
22,2,2,6,0.75,2.321,0.57,P,1
22,1,2,4.05,0.518,1.638,0.59,P,0
22,2,2,6,0.667,5.42,0.61,P,1
22,2,2,1,0.517,1.537,0.59,P,1
22,1,2,1,0.818,2.136,0.61,P,0
22,1,1,3.56,0.517,2.089,0.63,P,1
22,1,1,4.06,1.017,3.338,0.61,P,1
22,2,2,5.57,0.533,1.396,0.59,P,1
22,1,1,5.02,1.217,3.966,0.57,P,1
22,2,2,5.71,0.401,1.165,0.55,P,1
22,2,2,5.42,0.651,1.57,0.53,P,1
22,2,2,5.42,0.633,1.02,0.51,P,1
22,1,2,1,1.301,1.304,0.53,P,0
22,2,2,2.54,1.05,1.854,0.55,P,1
22,1,2,1,1.15,1.57,0.57,P,0
22,2,2,6,0.334,1.565,0.59,P,1
22,1,1,6,0.584,1.773,0.57,P,1
22,1,1,6,0.583,1.67,0.55,P,1
22,2,2,1,0.884,1.183,0.53,P,1
22,1,2,1,0.799,1.52,0.55,P,0
22,1,1,3.51,0.567,1.798,0.57,P,1
22,2,2,5.77,0.301,1.458,0.55,P,1
22,1,2,1,0.434,4.005,0.57,P,0
22,2,2,5.14,0.6,2.122,0.59,P,1
22,1,2,5.43,0.916,0.969,0.61,P,0
22,1,2,1.02,0.567,2.416,0.63,P,0
22,1,2,1.02,0.833,1.354,0.65,P,0
22,2,2,1.01,0.734,1.687,0.67,P,1
22,1,2,5.57,0.666,1.353,0.69,P,0
22,1,2,5.04,0.969,4.003,0.71,P,0
22,1,2,1.01,0.651,1.284,0.73,P,0
22,1,1,6,0.451,1.265,0.75,P,1
22,2,2,6,0.75,2.105,0.73,P,1
22,2,2,6,0.584,1.604,0.71,P,1
22,2,2,5.99,0.384,1.777,0.69,P,1
22,1,2,1.02,0.901,1.431,0.71,P,0
22,1,1,6,0.3,1.421,0.73,P,1
22,1,1,6,0.417,1.956,0.71,P,1
22,2,2,6,0.352,1.649,0.69,P,1
22,2,2,6,0.434,1.416,0.67,P,1
22,2,2,5.99,0.4,1.854,0.65,P,1
22,2,2,6,0.168,2.154,0.63,P,1
22,1,2,2.07,1.334,1.254,0.65,P,0
22,1,1,5.69,0.835,1.603,0.67,P,1
22,2,2,5.98,0.317,2.586,0.65,P,1
22,1,1,4.66,0.517,1.015,0.63,P,1
22,1,1,5.41,0.667,0.987,0.61,P,1
22,2,2,1.36,1.167,1.404,0.59,P,1
22,1,2,4.78,0.784,1.228,0.61,P,0
22,2,2,1,0.4,1.385,0.63,P,1
22,1,2,1,0.75,1.733,0.65,P,0
22,1,2,2.22,0.483,1.664,0.67,P,0
22,1,2,1,0.566,1.569,0.69,P,0
22,1,1,4.28,0.6,2.667,0.71,P,1
22,1,1,1,0.635,1.698,0.69,P,1
22,1,2,3.06,0.766,1.584,0.71,P,0
22,2,2,5.54,0.484,3.271,0.73,P,1
22,1,2,6,0.869,1.92,0.75,P,0
22,2,2,3.57,0.551,2.952,0.77,P,1
22,1,1,5.07,0.667,6.688,0.75,P,1
22,2,2,6,0.633,1.077,0.73,P,1
22,2,2,6,0.484,1.314,0.71,P,1
22,1,1,6,0.435,1.921,0.69,P,1
22,2,2,6,0.4,1.636,0.67,P,1
22,2,2,5.6,0.435,1.394,0.65,P,1
22,1,2,4.13,0.467,1.487,0.67,P,0
22,1,2,1,1.036,1.586,0.69,P,0
22,2,2,1.01,0.667,1.389,0.71,P,1
23,1,1,6,2.001,1.703,0.91,H,1
23,1,2,2.63,0.567,1.191,0.93,H,0
23,1,2,2.51,0.651,1.167,0.95,H,0
23,2,2,5.99,0.55,1.17,0.97,H,1
23,1,1,5.91,0.901,1.533,0.95,H,1
23,2,2,5.92,0.6,1.335,0.93,H,1
23,1,1,6,0.634,0.884,0.91,H,1
23,2,1,1.72,0,1.486,0.93,H,0
23,2,2,6,1.017,1.094,0.95,H,1
23,2,1,5.83,1.2,0.987,0.97,H,0
23,1,1,5.94,0.833,1.119,0.99,H,1
23,1,1,5.44,0.767,1.003,0.97,H,1
23,2,2,5.86,0.534,1.653,0.95,H,1
23,1,1,5.83,0.6,1.085,0.93,H,1
23,2,2,5.39,0.817,0.661,0.91,H,1
23,1,1,5.48,0.933,0.87,0.89,H,1
23,2,1,1.71,1.167,0.55,0.91,H,0
23,2,2,5.94,0.55,1.086,0.93,H,1
23,1,2,3.61,0.616,1.453,0.95,H,0
23,1,1,5.84,0.484,1.053,0.97,H,1
23,1,2,5.38,0.684,1.138,0.99,H,0
23,1,2,6,0.618,1.036,1.01,H,0
23,2,2,6,0.735,1.57,1.03,H,1
23,2,2,6,0.618,1.302,1.01,H,1
23,2,1,5.04,0.667,0.919,1.03,H,0
23,2,2,6,1.051,1.053,1.05,H,1
23,1,1,6,0.617,0.917,1.03,H,1
23,2,2,6,1.401,1.399,1.01,H,1
23,2,2,6,0.835,1.085,0.99,H,1
23,2,2,6,0.784,0.953,0.97,H,1
23,2,2,5.98,0.666,1.021,0.95,H,1
23,2,2,5.93,0.771,1.239,0.93,H,1
23,2,2,5.98,0.717,1.02,0.91,H,1
23,1,1,5.98,0.633,1.087,0.89,H,1
23,1,2,5.97,0.516,0.904,0.91,H,0
23,2,2,5.93,0.551,1.004,0.93,H,1
23,1,1,5.94,0.483,0.953,0.91,H,1
23,1,1,3.62,0.885,1.236,0.89,H,1
23,1,1,5.99,0.518,1.924,0.87,H,1
23,2,2,4.14,0.684,1.067,0.85,H,1
23,1,1,5.94,0.585,1.703,0.83,H,1
23,2,2,6,0.817,1.246,0.81,H,1
23,1,1,6,0.667,1.22,0.79,H,1
23,1,2,2.61,1.534,1.151,0.81,H,0
23,1,1,5.98,0.668,1.139,0.83,H,1
23,1,1,5.99,0.65,1.202,0.81,H,1
23,1,2,1.73,0.784,0.626,0.83,H,0
23,1,1,5.94,0.467,1.165,0.85,H,1
23,2,2,5.89,0.734,1.012,0.83,H,1
23,2,2,5.98,0.6,1.042,0.81,H,1
23,2,2,6,0.636,1.066,0.79,H,1
23,2,2,5.96,0.584,1.087,0.77,H,1
23,1,1,5.89,0.65,1.287,0.75,H,1
23,2,2,3.59,0.784,1.017,0.73,H,1
23,1,1,5.79,0.95,1.188,0.71,H,1
23,1,1,5.86,0.617,2.137,0.69,H,1
23,2,2,5.72,0.634,0.935,0.67,H,1
23,1,1,5.76,0.717,1.136,0.65,H,1
23,1,2,3.36,1.3,0.582,0.67,H,0
23,2,2,5.53,0.734,0.989,0.69,H,1
23,2,2,6,0.884,1.194,0.67,H,1
23,1,1,6,0.483,1.252,0.65,H,1
23,2,2,6,0.75,1.101,0.63,H,1
23,2,2,5.97,0.617,1.311,0.61,H,1
23,1,1,6,0.65,1.087,0.59,H,1
23,1,2,2.59,0.967,0.805,0.61,H,0
23,2,2,6,1.167,1.036,0.63,H,1
23,2,2,6,0.751,1.087,0.61,H,1
23,2,2,5.99,0.701,0.887,0.59,H,1
23,1,1,4.16,1.702,1.821,0.57,H,1
23,1,2,3.98,0.984,1.05,0.59,H,0
23,1,1,5.14,0.851,1.116,0.61,H,1
23,2,2,5.06,0.751,1.372,0.59,H,1
23,2,2,5.39,0.634,0.92,0.57,H,1
23,2,2,5.21,0.684,0.723,0.55,H,1
23,2,2,5.26,0.584,0.822,0.53,H,1
23,2,2,4.78,0.734,1.07,0.51,H,1
23,1,1,4.56,0.918,1.053,0.49,H,1
23,1,1,4.93,1.001,0.885,0.47,H,1
23,1,2,5.24,1.134,0.987,0.49,H,0
23,2,1,4.57,1.084,1.668,0.51,H,0
23,2,2,5.99,0.534,1.286,0.53,H,1
23,1,1,6,0.784,1.36,0.51,H,1
23,2,1,5.98,1.133,2.236,0.53,H,0
23,1,1,3.9,1.185,1.319,0.55,H,1
23,2,2,5.98,0.787,0.884,0.53,H,1
23,1,1,5.94,0.734,0.813,0.51,H,1
23,2,2,6,1.019,1.051,0.49,H,1
23,2,2,6,1.218,1.172,0.47,H,1
23,1,1,3.75,0.933,1.204,0.45,H,1
23,2,2,4.29,0.834,4.381,0.43,H,1
23,1,1,5.68,0.617,0.751,0.41,H,1
23,2,1,5.26,1.584,1.038,0.43,H,0
23,1,2,5.31,0.751,1.214,0.45,H,0
23,1,1,5.05,0.934,1.222,0.47,H,1
23,1,2,5.4,1.05,1.002,0.49,H,0
23,1,1,5.44,1.051,1.237,0.51,H,1
23,2,2,5.01,0.867,1.701,0.49,H,1
23,1,2,5.11,0.683,1.938,0.51,H,0
23,2,2,5.05,0.7,0.735,0.53,H,1
23,2,2,5.17,0.951,0.785,0.51,H,1
23,2,2,5.48,0.683,1.129,0.49,H,1
23,2,2,5.39,1.034,0.938,0.47,H,1
23,1,1,5.61,0.933,1.252,0.45,H,1
23,2,2,5.36,0.701,0.766,0.43,H,1
23,1,1,5.35,0.767,0.944,0.41,H,1
23,1,1,3.56,1.785,1.404,0.39,H,1
23,2,2,5.77,0.634,0.914,0.37,H,1
23,1,1,5.17,0.449,0.855,0.35,H,1
23,2,2,5.79,0.467,0.885,0.33,H,1
23,1,1,4.68,0.901,0.848,0.31,H,1
23,1,2,5.38,1.067,0.766,0.33,H,0
23,2,2,6,1.018,0.87,0.35,H,1
23,1,2,3.53,0,1.654,0.37,H,0
23,1,1,4.73,0.852,0.666,0.39,H,1
23,2,2,5.98,0.701,0.917,0.37,H,1
23,2,2,3.57,0.801,1.319,0.35,H,1
23,1,1,5.49,0.917,0.967,0.33,H,1
23,1,2,3.37,0.867,0.865,0.35,H,0
23,1,1,5.08,1.217,1.17,0.37,H,1
23,1,2,5.53,0.584,1.33,0.39,H,0
23,2,1,5.25,1.451,0.934,0.41,H,0
23,1,1,5.05,0.984,1.269,0.43,H,1
23,1,2,5.04,0.867,2.771,0.45,H,0
23,2,1,5.33,1.134,1.137,0.47,H,0
23,1,2,3.58,0.867,0.72,0.49,H,0
23,1,1,6,0.55,1.397,0.51,H,1
23,2,1,4.29,1.101,1.023,0.53,H,0
23,1,1,5,1.084,0.816,0.55,H,1
23,2,2,5.09,0.434,1.647,0.53,H,1
23,1,1,4.77,0.767,0.975,0.51,H,1
23,2,2,4.71,0.65,0.668,0.49,H,1
23,1,1,5.17,0.583,0.716,0.47,H,1
23,1,1,5.21,0.784,1.001,0.45,H,1
23,1,2,5.54,0.917,1.152,0.47,H,0
23,1,2,5.31,0.717,0.919,0.49,H,0
23,2,2,5.81,0.683,0.986,0.51,H,1
23,1,1,5.37,0.551,0.789,0.49,H,1
23,2,2,5.39,0.518,0.752,0.47,H,1
23,1,1,5.94,0.617,0.985,0.45,H,1
23,1,2,5.8,0.583,0.936,0.47,H,0
23,1,2,2.41,1.084,0.852,0.49,H,0
23,2,2,6,0.57,0.82,0.51,H,1
23,1,1,6,0.602,1.017,0.49,H,1
23,1,2,5.94,0.867,0.819,0.51,H,0
23,2,2,6,1.036,1.378,0.53,H,1
23,1,1,6,0.517,1.271,0.51,H,1
23,2,2,3.44,0.585,0.835,0.49,H,1
23,2,2,6,0.5,1.036,0.47,H,1
23,2,2,5.99,0.584,1.272,0.45,H,1
23,1,1,6,0.684,1.32,0.43,H,1
23,1,2,3.21,0.534,0.9,0.45,H,0
23,1,1,6,0.701,1.072,0.47,H,1
23,1,1,6,0.518,1.106,0.45,H,1
23,1,1,5.97,0.816,1.068,0.43,H,1
23,2,2,6,0.651,1.282,0.41,H,1
23,1,1,6,0.75,1.068,0.39,H,1
23,2,2,6,0.5,1.337,0.37,H,1
23,2,2,6,0.533,1.017,0.35,H,1
23,1,1,5.49,0.6,1.068,0.33,H,1
23,1,1,6,0.783,1.22,0.31,H,1
23,1,1,4.62,1,1.018,0.29,H,1
23,2,2,6,0.601,0.937,0.27,H,1
23,1,1,5.94,0.549,0.873,0.25,H,1
23,2,2,5.98,0.568,1.002,0.23,H,1
23,2,1,6,0.784,1.453,0.25,H,0
23,2,2,6,0.534,1.119,0.27,H,1
23,2,1,5.98,0.733,0.928,0.29,H,0
23,1,1,6,0.633,0.988,0.31,H,1
23,1,1,6,0.584,0.893,0.29,H,1
23,2,2,6,0.534,1.081,0.27,H,1
23,2,1,6,0.735,1.137,0.29,H,0
23,2,2,6,0.534,1.018,0.31,H,1
23,1,2,6,0.633,0.902,0.33,H,0
23,2,2,6,0.385,1.037,0.35,H,1
23,1,2,6,0.534,0.867,0.37,H,0
23,1,2,5.48,0.635,0.937,0.39,H,0
23,1,1,5.43,0.517,0.749,0.41,H,1
23,2,2,6,0.433,1.135,0.39,H,1
23,1,1,6,1.368,1.352,0.37,H,1
23,2,2,5.55,0.801,0.926,0.35,H,1
23,2,2,5.59,1.218,1.52,0.33,H,1
23,2,2,5.31,0.484,1.236,0.31,H,1
23,1,2,5.66,0.633,0.987,0.33,H,0
23,1,2,5.56,0.651,0.988,0.35,H,0
23,1,1,3.76,0.602,0.836,0.37,H,1
23,2,2,4.84,0.7,1.003,0.35,H,1
23,1,1,5.37,0.6,1.086,0.33,H,1
23,2,1,5.08,0.601,1.07,0.35,H,0
23,1,2,3.88,1.033,0.754,0.37,H,0
23,1,1,6,0.65,1.203,0.39,H,1
23,2,2,6,0.784,0.985,0.37,H,1
23,2,2,6,0.549,1.266,0.35,H,1
23,2,2,6,0.934,0.947,0.33,H,1
23,2,1,5.2,0.617,0.931,0.35,H,0
23,2,2,5.42,0.633,0.715,0.37,H,1
23,2,2,4.64,0.867,0.739,0.35,H,1
23,1,1,5.01,0.484,0.703,0.33,H,1
23,2,1,4.76,0.95,1.236,0.35,H,0
23,1,1,4.86,0.966,1.052,0.37,H,1
23,2,2,5.31,0.584,1.219,0.35,H,1
23,2,2,4.56,0.751,1.969,0.33,H,1
23,2,2,5.42,0.633,0.733,0.31,H,1
23,2,2,5.76,0.583,1.002,0.29,H,1
23,1,1,5.48,0.583,0.924,0.27,H,1
23,2,2,3.45,0.667,0.736,0.25,H,1
23,2,2,5.84,1.402,0.834,0.23,H,1
23,2,1,3.98,1.084,0.819,0.25,H,0
23,2,1,5.1,0.917,0.586,0.27,H,0
23,1,1,4.89,0.917,0.761,0.29,H,1
23,2,2,4.43,1.518,0.701,0.27,H,1
23,1,1,3.95,0.901,0.919,0.25,H,1
23,1,1,4.74,1.267,1.153,0.23,H,1
23,1,1,5.39,0.967,0.815,0.21,H,1
23,1,1,4.74,0.833,0.706,0.19,H,1
23,2,2,5.41,0.584,1.051,0.17,H,1
23,1,1,5.49,0.567,0.917,0.15,H,1
23,1,2,5.24,0.601,0.802,0.17,H,0
23,2,2,5.3,0.934,0.766,0.19,H,1
23,1,1,5.58,1.067,0.952,0.17,H,1
23,2,2,5.49,0.883,0.854,0.15,H,1
23,2,2,5.29,0.733,0.7,0.13,H,1
23,2,2,5.83,0.666,0.746,0.11,H,1
23,2,1,5.55,0.901,0.819,0.13,H,0
23,1,1,5.88,1.017,0.966,0.15,H,1
23,1,1,5.66,0.567,0.933,0.13,H,1
23,1,2,5.22,0.9,1.18,0.15,H,0
23,1,1,5.65,0.467,1.05,0.17,H,1
23,2,1,5.26,0.636,0.832,0.19,H,0
23,2,2,5.11,0.5,0.752,0.21,H,1
23,1,2,5.61,0.65,0.984,0.23,H,0
23,1,1,5.61,0.633,0.952,0.25,H,1
23,1,1,5.29,0.634,0.818,0.23,H,1
23,1,1,3.99,1.135,1.236,0.21,H,1
23,1,1,5.64,0.984,0.802,0.19,H,1
23,2,2,4.45,0.684,0.766,0.17,H,1
23,1,1,5.24,0.668,2.218,0.15,H,1
23,2,2,4.86,0.717,0.574,0.13,H,1
23,2,2,4.38,0.834,0.515,0.11,H,1
23,2,2,4.51,0.9,0.62,0.09,H,1
23,1,2,5.97,0.8,0.758,0.11,H,0
23,2,2,6,0.468,1.065,0.13,H,1
23,1,1,5.98,0.568,0.887,0.11,H,1
23,1,2,6,0.818,0.801,0.13,H,0
23,1,2,6,0.567,0.848,0.15,H,0
23,1,2,4.51,0.635,0.617,0.17,H,0
23,2,1,5.36,0.633,0.817,0.19,H,0
23,2,2,5.29,0.768,0.78,0.21,H,1
23,1,1,5.98,0.584,0.914,0.19,H,1
23,1,2,6,0.517,1.252,0.21,H,0
23,2,1,5.94,0.584,0.967,0.23,H,0
23,1,1,6,0.968,1.031,0.25,H,1
23,1,2,5.7,0.8,0.702,0.27,H,0
23,2,1,4.9,0.851,0.987,0.29,H,0
23,1,1,4.71,0.733,1.285,0.31,H,1
