Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Accuracy
62,1,1,6,0.364,1.256,0.44,1
62,1,2,3.5,0.913,0.74,0.46,0
62,1,1,3.93125,0.463,1.039,0.48,1
62,1,1,4.30625,0.613,0.956,0.46,1
62,2,2,5.34375,0.397,1.007,0.44,1
62,1,1,4.9875,0.747,1.022,0.42,1
62,2,2,4.49375,0.747,1.256,0.4,1
62,1,2,4.975,0.73,1.823,0.42,0
62,1,2,1.70625,0.497,0.623,0.44,0
62,1,1,5.45625,0.363,0.956,0.46,1
62,2,2,5.875,0.53,1.489,0.44,1
62,1,1,5.2875,0.514,1.006,0.42,1
62,2,2,5.9875,0.831,1.905,0.4,1
62,2,2,5.25,0.447,0.872,0.38,1
62,1,1,6,0.68,1.423,0.36,1
62,1,2,5.9625,0.463,1.373,0.38,0
62,2,2,5.55625,0.347,0.956,0.4,1
62,2,1,5.61875,0.48,1.106,0.42,0
62,2,2,4.05625,0.347,0.756,0.44,1
62,1,1,6,0.48,1.255,0.42,1
62,1,1,1,0.996,3.122,0.4,1
62,2,1,6,0.547,1.688,0.42,0
62,2,2,3.325,0.547,1.023,0.44,1
62,1,2,4.09375,0.464,0.573,0.46,0
62,2,1,5.34375,0.431,0.806,0.48,0
62,1,1,1.99375,0.364,0.522,0.5,1
62,1,2,4.44375,0.58,0.573,0.52,0
62,2,1,4.69375,0.631,1.506,0.54,0
62,2,1,5.03125,0.447,0.923,0.56,0
62,2,2,6,0.397,1.788,0.58,1
62,1,1,6,0.58,1.289,0.56,1
62,1,1,6,0.597,1.923,0.54,1
62,1,1,1.55625,1.13,2.105,0.52,1
62,1,1,5.7,1.146,1.306,0.5,1
62,1,2,3.5,0.697,0.356,0.52,0
62,1,2,4.675,0.581,0.656,0.54,0
62,1,2,3.175,0.63,2.289,0.56,0
62,1,2,3.5,0.646,0.373,0.58,0
62,2,2,1,1.297,1.44,0.6,1
62,1,2,3.55625,0.531,2.256,0.62,0
62,1,2,4.83125,0.48,1.206,0.64,0
62,1,1,5.3375,0.48,0.973,0.66,1
62,2,2,5.79375,0.88,1.123,0.64,1
62,2,2,5.8,0.364,1.539,0.62,1
62,2,2,6,0.38,1.205,0.6,1
62,2,2,6,0.481,1.656,0.58,1
62,1,2,6,0.414,2.04,0.6,0
62,2,1,6,0.431,2.005,0.62,0
62,2,2,5.79375,0.48,1.406,0.64,1
62,1,1,5.95,0.414,0.889,0.62,1
62,1,1,6,0.565,1.139,0.6,1
62,1,1,5.79375,0.446,1.44,0.58,1
62,1,1,5.8,0.43,0.722,0.56,1
62,1,2,5.75625,0.48,1.006,0.58,0
62,1,1,5.3625,0.364,0.806,0.6,1
62,1,2,5.6125,0.447,0.973,0.62,0
62,1,1,6,0.597,1.155,0.64,1
62,2,2,5.025,0.813,0.756,0.62,1
62,1,1,5.98125,0.513,1.356,0.6,1
62,2,2,3.5,0.98,0.323,0.58,1
62,1,1,3.5,0.497,0.323,0.56,1
62,2,2,3.5,0.514,0.589,0.54,1
62,1,1,5.2375,0.396,0.772,0.52,1
63,2,2,2.36875,NaN,6.344,0.47,1
63,2,2,4.675,1.597,2.323,0.45,1
63,1,1,4.86875,1.063,2.138,0.43,1
63,1,2,4.6,0.863,1.522,0.45,0
63,1,2,4.65625,0.897,1.789,0.47,0
63,1,1,4.925,1.046,0.989,0.49,1
63,1,2,4.675,1.146,1.189,0.51,0
63,2,2,5.00625,0.997,2.888,0.53,1
63,1,1,5.9875,1.13,2.023,0.51,1
63,2,2,4.89375,1.514,2.189,0.49,1
63,2,2,5.99375,1.13,1.206,0.47,1
63,2,2,6,1.047,2.655,0.45,1
63,2,1,6,1.064,2.005,0.47,0
63,2,2,5.01875,1.13,2.122,0.49,1
63,2,2,6,0.93,2.355,0.47,1
63,2,1,6,0.813,1.706,0.49,0
63,2,2,6,0.88,1.472,0.51,1
63,2,2,5.98125,0.93,2.172,0.49,1
63,2,2,6,0.947,1.789,0.47,1
63,1,1,5.9625,0.997,1.605,0.45,1
63,1,1,6,1.447,1.339,0.43,1
63,1,1,4.69375,1.147,1.239,0.41,1
63,2,2,4.90625,1.013,1.055,0.39,1
63,1,2,5.475,1.046,1.422,0.41,0
63,2,2,6,1.13,1.856,0.43,1
63,1,1,5.4375,1.097,1.539,0.41,1
63,1,2,5.99375,1.231,1.439,0.43,0
63,1,1,5.69375,0.896,0.989,0.45,1
63,1,1,5.88125,0.93,1.572,0.43,1
63,1,1,5.975,1.263,1.989,0.41,1
63,2,2,5.2,0.897,2.005,0.39,1
63,2,2,5.98125,0.981,1.872,0.37,1
63,1,2,6,0.913,1.989,0.39,0
63,1,1,1.9875,1.065,2.372,0.41,1
63,1,1,5.01875,1.197,1.206,0.39,1
63,1,1,5.925,0.88,1.106,0.37,1
63,1,1,4.91875,1.014,2.124,0.35,1
63,2,2,5.975,0.897,3.254,0.33,1
63,1,2,1.74375,1.596,1.806,0.35,0
63,2,1,6,0.88,1.255,0.37,0
63,2,2,5.96875,0.747,1.289,0.39,1
63,2,2,5.80625,0.997,1.489,0.37,1
63,1,1,4.25625,1.214,1.289,0.35,1
63,2,1,5.9875,0.93,1.789,0.37,0
63,2,2,4.28125,1.13,1.239,0.39,1
63,2,1,6,1.146,2.222,0.41,0
63,1,1,6,0.913,1.439,0.43,1
63,2,2,5.94375,0.948,1.472,0.41,1
63,2,2,5.98125,0.864,1.606,0.39,1
63,1,1,2.15,1.18,1.206,0.37,1
63,1,1,5.1625,0.946,1.339,0.35,1
63,2,1,4.8375,1.164,1.555,0.37,0
63,1,2,5.19375,1.097,1.672,0.39,0
63,2,2,5.96875,0.997,2.422,0.41,1
63,1,1,5.96875,1.113,1.756,0.39,1
63,2,2,1.81875,1.313,1.774,0.37,1
63,2,1,5.9125,1.247,1.288,0.39,0
63,1,1,5.95625,1.646,2.106,0.41,1
63,2,2,5.94375,0.797,1.473,0.39,1
63,1,1,6,1.065,1.505,0.37,1
63,1,1,5.925,0.846,2.022,0.35,1
63,2,2,1.5125,1.597,0.906,0.33,1
63,2,1,5.98125,1.047,1.339,0.35,0
63,2,2,6,1.013,1.722,0.37,1
63,1,2,6,1.197,1.672,0.39,0
63,2,2,5.98125,0.447,1.422,0.41,1
63,2,2,5.9875,0.747,1.305,0.39,1
63,2,2,5.9875,0.58,1.706,0.37,1
63,2,1,5.9,0.231,1.422,0.39,0
63,1,1,5.89375,0.847,1.322,0.41,1
63,1,2,5.89375,1.047,1.489,0.43,0
63,1,1,5.925,0.581,1.605,0.45,1
63,2,2,5.925,0.847,1.839,0.43,1
63,2,2,5.9375,0.814,1.006,0.41,1
63,1,1,6,1.097,1.255,0.39,1
63,1,1,5.9125,0.863,1.739,0.37,1
63,2,2,5.675,0.847,1.272,0.35,1
63,2,2,4.63125,0.781,0.89,0.33,1
63,2,1,5.85,0.997,1.239,0.35,0
63,2,1,1.48125,1.23,1.789,0.37,0
63,1,1,5.76875,1.93,1.022,0.39,1
63,1,1,5.0375,1.947,1.189,0.37,1
63,1,2,5.775,1.563,1.305,0.39,0
63,2,1,5.7125,1.013,1.005,0.41,0
63,1,1,5.775,1.713,1.372,0.43,1
63,1,2,5.89375,1.897,1.656,0.45,0
63,2,2,5.31875,0.564,1.206,0.47,1
63,1,2,5.80625,0.363,1.406,0.49,0
63,2,2,5.925,0.647,1.189,0.51,1
63,2,2,5.8625,0.598,1.688,0.49,1
63,1,2,6,1.113,2.572,0.51,0
63,1,2,1.60625,0.98,1.589,0.53,0
63,1,1,5.9625,0.88,1.106,0.55,1
63,1,1,5.90625,1.163,1.623,0.53,1
63,2,2,5.91875,1.346,1.888,0.51,1
63,2,2,5.96875,0.814,1.572,0.49,1
63,1,2,5.84375,0.614,1.606,0.51,0
63,1,2,5.81875,0.647,1.805,0.53,0
63,2,2,5.84375,0.614,2.255,0.55,1
63,2,2,5.85625,0.414,1.507,0.53,1
63,2,2,6,0.93,1.339,0.51,1
63,2,2,5.80625,0.18,1.573,0.49,1
63,1,2,5.9375,0.297,1.055,0.51,0
63,2,2,5.91875,0.263,1.389,0.53,1
63,2,2,5.91875,0.398,1.872,0.51,1
63,1,2,5.7625,0.73,1.156,0.53,0
63,1,1,4.70625,1.097,1.189,0.55,1
63,1,1,2.5375,NaN,0.939,0.53,1
63,2,2,5.5625,0.73,1.29,0.51,1
63,2,1,5.7375,1.08,1.356,0.53,0
63,1,2,1.93125,0.713,1.389,0.55,0
63,1,1,5.3125,1.447,0.99,0.57,1
63,2,2,5.91875,0.68,1.055,0.55,1
63,1,1,6,0.913,1.373,0.53,1
63,2,2,5.9125,0.764,1.673,0.51,1
63,1,1,5.825,0.947,1.688,0.49,1
63,1,2,5.7,0.797,2.14,0.51,0
63,1,2,5.0375,0.647,2.322,0.53,0
63,2,1,4.90625,0.864,1.339,0.55,0
63,2,2,5.94375,0.947,1.206,0.57,1
63,1,1,5.125,1.196,1.106,0.55,1
63,2,2,5.4875,0.397,1.405,0.53,1
63,1,1,5.875,0.963,1.539,0.51,1
63,2,2,5.70625,0.597,1.189,0.49,1
63,1,2,5.85625,0.364,1.389,0.51,0
63,1,2,5.14375,0.281,2.138,0.53,0
63,2,2,5.94375,0.597,1.539,0.55,1
63,2,1,5.8125,0.964,1.173,0.57,0
63,1,1,5.6375,0.73,1.772,0.59,1
63,1,1,5.9875,0.763,1.739,0.57,1
63,1,1,5.96875,0.813,1.955,0.55,1
63,2,2,5.89375,0.697,1.589,0.53,1
63,1,2,5.825,1.063,1.439,0.55,0
63,1,1,1.48125,1.246,1.622,0.57,1
63,1,1,1.45,1.264,1.206,0.55,1
63,2,2,5.8125,0.48,1.122,0.53,1
63,1,1,5.85625,0.864,0.873,0.51,1
63,1,1,5.8375,0.896,1.039,0.49,1
63,1,1,5.9625,0.613,1.606,0.47,1
63,2,1,5.90625,0.547,1.223,0.49,0
63,2,2,5.1875,0.73,0.856,0.51,1
63,1,1,5.2625,0.647,1.173,0.49,1
63,1,1,5.05,0.897,1.105,0.47,1
63,1,1,5.18125,0.68,0.956,0.45,1
63,2,2,5.7,0.547,1.422,0.43,1
63,1,2,1.48125,0.713,1.756,0.45,0
63,2,1,5.91875,0.63,1.207,0.47,0
63,1,1,6,0.896,2.005,0.49,1
63,1,1,5.94375,1.146,1.706,0.47,1
63,2,2,5.95,0.964,1.523,0.45,1
63,2,2,5.98125,0.764,1.572,0.43,1
63,1,1,5.9875,0.913,1.639,0.41,1
63,2,1,5.8875,0.58,1.606,0.43,0
63,1,1,5.88125,0.58,1.905,0.45,1
63,2,2,4.51875,1.147,0.99,0.43,1
63,1,2,5.8,0.813,1.673,0.45,0
63,1,2,5.85,0.78,1.338,0.47,0
63,2,2,5.0875,0.647,0.923,0.49,1
63,2,2,4.85,0.614,0.772,0.47,1
63,1,2,5.24375,0.413,0.923,0.49,0
63,2,2,4.79375,0.23,0.923,0.51,1
63,2,2,5.8875,0.264,0.972,0.49,1
63,2,2,4.64375,0.313,1.023,0.47,1
63,2,2,5.03125,0.33,0.69,0.45,1
63,1,2,5.25,0.23,1.223,0.47,0
63,1,2,5.1375,0.031,1.872,0.49,0
63,1,2,4.96875,0.264,0.972,0.51,0
63,2,2,5.40625,0.814,0.989,0.53,1
63,1,2,4.89375,0.53,0.84,0.55,0
63,2,2,5.2625,0.331,0.856,0.57,1
63,1,1,5.4125,1.164,1.639,0.55,1
63,1,1,5.19375,0.98,0.805,0.53,1
63,2,2,5.225,0.58,0.79,0.51,1
63,1,1,5.88125,0.863,0.906,0.49,1
63,2,1,1.20625,0.364,1.139,0.51,0
63,2,2,6,0.881,1.056,0.53,1
63,1,2,2.15,0.38,0.873,0.55,0
63,2,2,4.89375,0.481,0.789,0.57,1
63,2,2,5.025,0.547,0.773,0.55,1
63,2,2,4.8375,0.247,1.206,0.53,1
63,1,2,1.65,0.78,2.09,0.55,0
63,1,2,5.5,0.147,1.373,0.57,0
63,1,2,5.025,0.164,1.305,0.59,0
63,2,2,4.85625,0.18,0.856,0.61,1
63,1,2,5.2375,0,0.907,0.63,0
63,1,1,4.68125,0.764,0.856,0.65,1
63,1,2,4.95,0.813,1.073,0.67,0
63,1,1,5.85625,0.98,1.406,0.69,1
63,2,2,5.9875,0.964,0.957,0.67,1
63,1,1,5.30625,1.014,1.223,0.65,1
63,2,2,6,0.814,1.139,0.63,1
63,1,1,5.06875,1.013,0.956,0.61,1
63,1,1,5.75,0.814,0.673,0.59,1
63,2,2,5.7375,0.647,0.739,0.57,1
63,1,1,5.85,0.913,1.806,0.55,1
63,2,1,5.55,0.614,1.472,0.57,0
63,1,1,5.51875,0.764,0.891,0.59,1
63,2,2,5.575,0.797,1.039,0.57,1
63,1,2,4.84375,0.864,0.939,0.59,0
63,1,2,3.5,0.081,0.739,0.61,0
64,2,2,6,0.397,6.644,0.87,1
64,1,1,5.8,0.647,5.787,0.85,1
64,1,1,4.6,0.93,2.722,0.83,1
64,2,2,5.475,0.68,2.273,0.81,1
64,2,2,6,0.547,2.339,0.79,1
64,1,1,6,0.647,1.855,0.77,1
64,1,1,5.325,0.73,2.022,0.75,1
64,2,2,5.99375,0.447,2.272,0.73,1
64,1,1,5.79375,0.68,2.238,0.71,1
64,2,1,2,NaN,5.655,0.73,0
64,1,1,5.78125,0.613,2.604,0.75,1
64,1,2,5.29375,0.746,2.254,0.77,0
64,1,1,5.325,1.013,2.09,0.79,1
64,1,1,6,0.864,1.855,0.77,1
64,1,1,6,0.563,1.839,0.75,1
64,2,2,5.9875,0.414,2.939,0.73,1
64,1,1,5.74375,0.846,1.689,0.71,1
64,1,1,6,0.497,1.322,0.69,1
64,2,2,6,0.347,1.622,0.67,1
64,1,2,5.65625,1.08,2.072,0.69,0
64,1,1,6,0.613,3.005,0.71,1
64,1,1,5.75,0.697,1.472,0.69,1
64,1,2,4.75625,1.129,1.856,0.71,0
64,1,1,2.575,1.08,1.723,0.73,1
64,1,1,6,0.763,1.722,0.71,1
64,2,2,6,0.33,1.223,0.69,1
64,1,1,5.9875,0.815,1.989,0.67,1
64,1,1,6,0.563,1.206,0.65,1
64,1,1,2.46875,NaN,2.355,0.63,1
64,2,2,6,0.497,3.122,0.61,1
64,2,2,5.63125,0.747,1.256,0.59,1
64,2,2,5.9125,0.447,1.339,0.57,1
64,1,2,2.68125,NaN,1.589,0.59,0
64,2,2,2.7,1.446,2.206,0.61,1
64,2,2,2.10625,1.697,1.222,0.59,1
64,1,1,6,0.68,1.306,0.57,1
64,1,2,4.84375,0.447,1.557,0.59,0
64,1,2,4.725,1.097,1.072,0.61,0
64,2,2,6,1.181,1.156,0.63,1
64,1,1,5.4875,0.864,2.005,0.61,1
64,1,2,3.30625,1.063,1.239,0.63,0
64,1,1,1.35,1.93,1.122,0.65,1
64,2,2,5.7125,1.396,1.705,0.63,1
64,1,1,5.98125,0.847,1.005,0.61,1
64,2,1,1.9625,NaN,1.273,0.63,0
64,1,1,6,0.647,1.355,0.65,1
64,2,1,6,0.647,1.705,0.67,0
64,2,2,4.4625,0.48,1.006,0.69,1
64,1,1,6,0.53,1.539,0.67,1
64,2,1,4.5875,NaN,2.222,0.69,0
64,1,1,1.58125,NaN,2.071,0.71,1
64,2,2,6,1.129,1.439,0.69,1
64,1,1,6,0.647,1.439,0.67,1
64,1,1,6,0.614,0.806,0.65,1
64,2,2,1.19375,0.863,3.171,0.63,1
64,2,1,4.8125,0.814,1.605,0.65,0
64,1,2,3.28125,1.046,0.756,0.67,0
64,2,2,5.91875,0.597,1.306,0.69,1
64,1,1,5.28125,0.63,1.356,0.67,1
64,1,1,6,0.846,1.522,0.65,1
64,2,1,5.19375,0.681,1.44,0.67,0
64,1,1,1.13125,1.713,1.106,0.69,1
64,1,1,5.63125,0.53,0.956,0.67,1
64,1,1,6,0.53,1.223,0.65,1
64,2,1,3.75625,1.263,0.807,0.67,0
64,1,1,6,0.963,1.739,0.69,1
64,1,1,5.1125,0.597,1.256,0.67,1
64,2,2,2.4375,0.763,1.539,0.65,1
64,1,1,5.60625,0.63,0.906,0.63,1
64,2,1,3.88125,NaN,1.322,0.65,0
64,2,2,5.90625,1.031,1.772,0.67,1
64,2,2,2.3625,NaN,1.206,0.65,1
64,1,1,6,0.831,0.856,0.63,1
64,1,1,6,0.597,1.638,0.61,1
64,1,1,6,0.43,2.289,0.59,1
64,2,2,6,0.63,1.74,0.57,1
64,2,2,6,0.78,1.738,0.55,1
64,1,2,2.8875,0.663,0.673,0.57,0
64,1,1,5.5625,1.013,1.022,0.59,1
64,1,1,1.0125,NaN,1.906,0.57,1
64,2,1,5.875,0.631,0.956,0.59,0
64,1,1,6,0.964,2.338,0.61,1
64,2,2,6,0.38,1.572,0.59,1
64,1,1,3.55625,0.763,0.423,0.57,1
64,2,1,3.5,NaN,0.906,0.59,0
64,2,1,3.5,NaN,0.49,0.61,0
64,1,1,5.24375,0.78,1.122,0.63,1
64,2,2,5.60625,0.947,1.756,0.61,1
64,1,1,3.46875,1.346,0.473,0.59,1
64,2,2,6,0.347,1.106,0.57,1
64,1,2,6,0.347,1.573,0.59,0
64,2,2,6,0.28,1.389,0.61,1
64,2,2,5.6125,0.23,1.422,0.59,1
64,2,2,5.5,0.597,1.823,0.57,1
64,1,2,6,0.597,1.255,0.59,0
64,2,1,3.64375,0.914,0.789,0.61,0
64,1,1,4.8875,1.496,0.939,0.63,1
64,1,1,2.54375,0,1.206,0.61,1
64,2,1,2.65625,NaN,1.173,0.63,0
64,2,1,2.90625,1.23,0.989,0.65,0
64,1,2,5.6625,1.48,0.856,0.67,0
64,2,2,2.9625,0.547,1.556,0.69,1
64,1,1,6,0.746,2.305,0.67,1
64,2,2,6,0.363,1.772,0.65,1
64,1,2,4.0625,1.43,1.672,0.67,0
64,2,2,3.18125,1.246,0.989,0.69,1
64,2,2,6,0.547,1.205,0.67,1
64,2,2,6,0.247,1.39,0.65,1
64,1,2,5.9875,0.414,1.123,0.67,0
64,1,1,5.2,0.863,0.872,0.69,1
64,1,1,6,0.73,1.272,0.67,1
64,1,1,2.075,0.33,0.773,0.65,1
64,1,2,1.30625,0.631,1.406,0.67,0
64,1,1,4.875,0.613,0.956,0.69,1
64,2,2,4.29375,1.031,0.856,0.67,1
64,1,2,1.15625,0.83,1.405,0.69,0
64,1,1,1,0.547,1.289,0.71,1
64,2,2,5.7875,0.481,1.089,0.69,1
64,2,2,6,0.614,1.072,0.67,1
64,2,2,5.1,1.196,1.056,0.65,1
64,2,2,1.00625,1.13,1.339,0.63,1
64,1,1,1.20625,0.714,1.423,0.61,1
64,2,2,1.6625,1.38,0.906,0.59,1
64,2,2,6,0.564,1.155,0.57,1
64,1,1,1.35,1.913,0.923,0.55,1
64,2,2,6,0.697,2.306,0.53,1
64,2,2,6,0.614,2.921,0.51,1
64,2,1,1.025,1.13,1.289,0.53,0
64,1,1,2.59375,0.497,1.006,0.55,1
64,1,2,1.8125,1.115,1.555,0.57,0
64,1,1,4.56875,0.747,0.789,0.59,1
64,2,1,1,1.28,1.706,0.61,0
64,1,1,4.425,0.914,1.039,0.63,1
64,1,1,4.95625,0.547,0.64,0.61,1
64,1,1,5.94375,0.814,1.306,0.59,1
64,1,1,6,0.747,1.573,0.57,1
64,2,2,5.3875,0.963,0.805,0.55,1
64,2,1,1,1.596,1.239,0.57,0
64,1,1,6,0.596,1.839,0.59,1
64,2,2,6,0.43,1.305,0.57,1
64,1,2,1.2125,1.096,1.024,0.59,0
64,2,2,5.98125,0.43,1.272,0.61,1
64,1,1,1.89375,0.88,0.806,0.59,1
64,1,2,1.01875,1.08,2.922,0.61,0
64,2,2,5.675,0.647,0.873,0.63,1
64,1,1,6,0.547,1.123,0.61,1
64,1,2,1,1.729,1.639,0.63,0
64,1,1,3.3875,0.93,0.473,0.65,1
64,2,1,3.5,0.947,0.473,0.67,0
64,2,2,5.51875,0.447,0.99,0.69,1
64,2,2,5.01875,0.001,0.823,0.67,1
64,2,1,5.76875,1.03,1.689,0.69,0
64,2,1,6,1.196,1.472,0.71,0
64,2,2,6,1.63,1.622,0.73,1
64,1,1,4.44375,0.697,0.673,0.71,1
64,1,1,1,1.097,1.539,0.69,1
64,1,1,5.2125,0.63,1.005,0.67,1
64,2,2,6,0.68,1.889,0.65,1
64,1,1,3.78125,1.18,0.689,0.63,1
64,1,1,5.9,0.763,1.273,0.61,1
64,2,2,6,0.397,1.439,0.59,1
64,2,2,4.725,1.714,1.422,0.57,1
64,1,1,6,0.48,1.572,0.55,1
64,1,1,3.2625,0.946,1.323,0.53,1
64,2,2,6,1.18,1.956,0.51,1
64,1,1,6,0.514,1.522,0.49,1
64,1,1,4.08125,0.63,1.755,0.47,1
64,1,1,1,1.33,1.372,0.45,1
64,2,2,4.1375,0.497,0.756,0.43,1
64,1,2,2.06875,0.613,0.706,0.45,0
64,1,1,1,1.613,1.389,0.47,1
64,2,2,6,0.464,2.722,0.45,1
64,2,1,1,1.013,2.339,0.47,0
64,1,2,2.125,0.897,1.006,0.49,0
64,2,2,4.725,1.147,1.09,0.51,1
64,1,2,1,1.413,1.305,0.53,0
64,2,2,6,0.781,1.356,0.55,1
64,1,2,6,1.03,1.456,0.57,0
64,1,1,6,1.365,1.456,0.59,1
64,2,2,1.025,1.063,1.056,0.57,1
64,2,2,4.91875,1.031,2.089,0.55,1
64,1,1,1.65,1.13,1.907,0.53,1
64,1,1,3.2,0.914,1.072,0.51,1
64,2,2,4.6,0.613,1.789,0.49,1
64,2,2,4.44375,0.614,1.355,0.47,1
64,1,2,5.3625,0.83,0.806,0.49,0
64,1,1,6,1.03,1.322,0.51,1
64,2,2,4.8625,0.663,1.156,0.49,1
64,2,2,5.825,0.597,0.922,0.47,1
64,1,1,5.26875,0.73,0.939,0.45,1
64,1,2,1,1.346,2.289,0.47,0
64,1,1,5.9625,0.614,0.989,0.49,1
64,1,2,2.125,0.63,1.205,0.51,0
64,2,2,5.4625,1.014,1.089,0.53,1
64,2,2,4.9,0.713,0.756,0.51,1
64,2,1,5.5,1.097,0.689,0.53,0
64,2,1,1.7125,NaN,0.789,0.55,0
64,2,2,5.98125,0.813,1.572,0.57,1
64,2,2,5.74375,0.447,1.288,0.55,1
64,2,2,5.86875,0.447,1.189,0.53,1
66,1,2,2,1.696,1.28,0.78,0
66,2,2,5.35625,0.964,0.973,0.8,1
66,2,2,4.3375,1.464,2.655,0.78,1
66,1,1,4.20625,1.213,2.022,0.76,1
66,2,2,4.46875,1.28,1.855,0.74,1
66,2,2,2.88125,1.331,1.173,0.72,1
66,1,1,4.39375,1.88,1.005,0.7,1
66,1,1,4.25625,0.88,1.406,0.68,1
66,2,2,4.30625,0.58,0.99,0.66,1
66,1,1,4.21875,1.681,1.005,0.64,1
66,2,2,4.03125,0.497,1.506,0.62,1
66,2,2,4.31875,1.547,0.757,0.6,1
66,2,2,4.1375,0.513,0.772,0.58,1
66,1,2,2.125,1.748,1.006,0.6,0
66,2,2,4.56875,0.697,1.489,0.62,1
66,1,1,4.09375,1.496,1.889,0.6,1
66,2,1,2.06875,0.581,0.722,0.62,0
66,1,1,3.875,1.047,0.822,0.64,1
66,1,2,3.84375,1.93,0.772,0.66,0
66,2,2,3.85625,0.747,1.272,0.68,1
66,1,1,4.31875,0.797,0.706,0.66,1
66,2,2,3.8,0.447,1.322,0.64,1
66,1,2,2.225,1.163,1.306,0.66,0
66,1,2,2.58125,1.38,0.772,0.68,0
66,2,2,4.66875,0.363,0.989,0.7,1
66,1,1,4.0375,1.013,0.989,0.68,1
66,1,1,4.025,0.963,1.139,0.66,1
66,2,2,4.275,0.831,1.139,0.64,1
66,2,2,4.01875,0.53,0.739,0.62,1
66,1,1,2.74375,1.046,0.706,0.6,1
66,2,2,3.875,0.364,0.956,0.58,1
66,1,1,3.80625,0.897,0.805,0.56,1
66,1,2,2.85625,1.096,0.69,0.58,0
66,1,2,2.88125,1.047,0.757,0.6,0
66,2,2,4.39375,0.713,0.856,0.62,1
66,2,2,3.74375,0.347,0.939,0.6,1
66,2,2,3.78125,0.864,0.822,0.58,1
66,1,1,4.19375,1.446,0.556,0.56,1
66,2,2,3.8125,0.513,0.723,0.54,1
66,1,1,2.41875,1.513,0.673,0.52,1
66,1,1,4.6875,1.813,0.573,0.5,1
66,1,2,2.71875,0.997,0.64,0.52,0
66,1,1,4.05,1.047,0.889,0.54,1
66,1,1,2.4625,1.197,0.622,0.52,1
66,2,2,4.13125,0.83,1.222,0.5,1
66,2,2,3.84375,0.513,0.706,0.48,1
66,2,2,3.9,1.246,0.874,0.46,1
66,1,1,3.89375,1.13,0.99,0.44,1
66,1,1,2.375,1.413,0.706,0.42,1
66,2,2,4.3625,0.697,0.939,0.4,1
66,2,2,1.99375,NaN,1.671,0.38,1
66,2,2,4.5875,1.031,0.856,0.36,1
66,1,2,2.7875,NaN,1.122,0.38,0
66,1,1,3.9375,0.73,1.456,0.4,1
66,2,1,2.2,NaN,0.855,0.42,0
66,2,1,2.825,NaN,1.606,0.44,0
66,1,1,2.68125,NaN,1.239,0.46,1
66,2,1,2.9625,NaN,1.305,0.48,0
66,2,2,4.70625,0.863,1.122,0.5,1
66,1,2,2.94375,NaN,1.605,0.52,0
66,1,2,2.8125,1.597,2.338,0.54,0
66,2,1,2.36875,1.746,2.855,0.56,0
66,1,1,4.3875,0.813,0.872,0.58,1
66,1,1,3.90625,0.73,0.773,0.56,1
66,1,1,4.1875,0.713,0.706,0.54,1
66,2,1,2.00625,1.064,0.539,0.56,0
66,2,2,4.11875,0.83,1.156,0.58,1
66,1,2,3.04375,NaN,1.705,0.6,0
66,2,2,3.79375,0.564,1.089,0.62,1
66,1,1,4.05,1.114,0.906,0.6,1
66,2,1,2.2375,0.747,1.173,0.62,0
66,2,2,4.81875,0.314,1.472,0.64,1
66,1,1,4.15625,0.747,0.806,0.62,1
66,2,1,3.8875,0.464,0.905,0.64,0
66,1,2,2.59375,0.73,0.806,0.66,0
66,1,1,3.89375,1.479,0.756,0.68,1
66,1,1,4.01875,1.23,0.956,0.66,1
66,1,1,3.9125,0.98,0.723,0.64,1
66,1,2,4.0375,0.631,0.856,0.66,0
66,1,1,3.79375,1.08,0.656,0.68,1
66,2,2,4.59375,0.63,1.806,0.66,1
66,1,1,5.23125,0.664,1.389,0.64,1
66,2,2,4.63125,0.28,0.989,0.62,1
66,1,1,2.3625,0.88,0.772,0.6,1
66,1,1,4.3,0.747,0.722,0.58,1
66,2,2,4.025,0.73,1.123,0.56,1
66,1,2,2.6125,0.797,0.672,0.58,0
66,2,2,4.20625,0.314,0.673,0.6,1
66,2,2,3.8125,0.414,0.89,0.58,1
66,2,2,3.93125,0.214,1.022,0.56,1
66,1,2,4,0.764,0.539,0.58,0
66,1,2,2.48125,0.896,0.505,0.6,0
66,2,2,3.925,0.764,0.706,0.62,1
66,1,1,2.2625,0.997,2.205,0.6,1
66,1,1,4.025,0.58,0.739,0.58,1
66,1,1,3.8,0.946,0.823,0.56,1
66,1,2,2.81875,0.63,0.823,0.58,0
66,2,2,3.075,0.697,0.823,0.6,1
66,1,1,3.8875,1.229,0.706,0.58,1
66,1,1,3.74375,0.647,0.789,0.56,1
66,2,1,4.33125,1.514,0.806,0.58,0
66,1,2,3.90625,1.28,0.656,0.6,0
66,2,2,3.85625,0.663,0.989,0.62,1
66,2,2,4.025,0.33,0.922,0.6,1
66,2,2,3.8875,0.164,1.155,0.58,1
66,1,1,3.89375,0.697,0.707,0.56,1
66,2,2,3.7875,0.597,0.723,0.54,1
66,2,2,3.69375,0.347,0.772,0.52,1
66,1,2,2.5625,1.079,0.739,0.54,0
66,2,2,2.76875,1.747,0.623,0.56,1
66,2,2,4.275,0.33,0.673,0.54,1
66,2,2,3.8125,0.647,0.706,0.52,1
66,2,2,4.075,0.747,0.673,0.5,1
