Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition,Gender,Age,Block_type
44,2,1,3,0.455,1.425,0,1,0,20,1
44,2,2,2,0.589,1.564,1,1,0,20,1
44,2,1,3,0.539,1.596,0,1,0,20,1
44,2,2,2,0.925,1.997,1,1,0,20,1
44,1,1,4,0.472,1.759,1,1,0,20,1
44,1,1,3,0.418,1.036,1,1,0,20,1
44,2,2,1,0.321,1.769,1,1,0,20,1
44,2,2,3,0.66,1.771,1,1,0,20,1
44,1,1,4,0.358,1.44,1,1,0,20,1
44,2,1,2,0.498,1.919,0,1,0,20,1
44,1,1,3,0.652,1.397,1,1,0,20,1
44,1,2,2,0.412,1.514,0,1,0,20,1
44,1,1,3,0.5,1.955,1,1,0,20,1
44,1,1,3,0.662,1.224,1,1,0,20,1
44,2,2,2,0.348,1.363,1,1,0,20,1
44,1,1,4,0.608,1.301,1,1,0,20,1
44,2,2,2,0.815,1.567,1,1,0,20,1
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,1,2,2,0.714,1.844,0,1,0,20,2
44,2,1,2,0.395,2.213,0,1,0,20,2
44,1,1,3,0.383,1.267,1,1,0,20,2
44,2,2,1,0.507,1.511,1,1,0,20,2
44,1,2,1,1.353,2.109,0,1,0,20,2
44,2,2,2,0.839,2.041,1,1,0,20,2
44,2,2,1,1.261,2.765,1,1,0,20,2
44,1,1,4,0.282,1.394,1,1,0,20,2
44,1,1,4,0.288,0.534,1,1,0,20,2
44,1,1,2,1.322,2.011,1,1,0,20,2
44,2,2,3,0.458,1.644,1,1,0,20,2
44,1,1,4,0.264,0.975,1,1,0,20,2
44,2,2,2,0.486,2.756,1,1,0,20,2
44,2,2,1,0.556,2.73,1,1,0,20,2
44,2,2,2,0.573,2.348,1,1,0,20,2
44,1,1,3,0.285,1.598,1,1,0,20,2
44,1,1,3,0.235,0.745,1,1,0,20,2
44,1,1,4,0.285,1.465,1,1,0,20,2
44,2,1,2,0.529,2.985,0,1,0,20,2
44,2,2,4,0.302,2.115,1,1,0,20,2
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,1,1,4,0.71,1.557,1,1,0,20,3
44,1,1,3,0.352,1.201,1,1,0,20,3
44,1,2,2,0.437,1.689,0,1,0,20,3
44,2,2,4,0.647,1.691,1,1,0,20,3
44,1,1,3,0.328,1.908,1,1,0,20,3
44,2,2,3,0.491,2.546,1,1,0,20,3
44,2,2,2,0.441,1.71,1,1,0,20,3
44,2,2,1,0.341,1.439,1,1,0,20,3
44,2,2,NaN,0.15,NaN,1,1,0,20,3
44,1,1,NaN,1.599,NaN,1,1,0,20,3
44,1,2,1,1.102,2.599,0,1,0,20,3
44,2,2,2,0.843,1.545,1,1,0,20,3
44,1,1,3,0.349,1.248,1,1,0,20,3
44,2,2,3,0.459,1.862,1,1,0,20,3
44,1,2,2,0.288,1.984,0,1,0,20,3
44,2,2,4,0.751,1.483,1,1,0,20,3
44,1,1,4,0.468,1.288,1,1,0,20,3
44,2,1,2,0.338,1.353,0,1,0,20,3
44,2,2,3,0.617,2.46,1,1,0,20,3
44,1,1,3,0.273,1.352,1,1,0,20,3
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,1,2,2,0.536,1.609,0,1,0,20,4
44,1,1,2,0.341,1.29,1,1,0,20,4
44,1,1,3,0.362,1.679,1,1,0,20,4
44,1,1,3,0.276,0.755,1,1,0,20,4
44,2,2,1,0.281,1.376,1,1,0,20,4
44,2,1,3,0.314,1.445,0,1,0,20,4
44,2,1,3,0.413,0.981,0,1,0,20,4
44,1,2,2,0.873,1.46,0,1,0,20,4
44,2,2,1,0.345,1.293,1,1,0,20,4
44,2,1,2,0.473,1.826,0,1,0,20,4
44,1,1,3,0.605,0.781,1,1,0,20,4
44,2,1,3,0.375,1.291,0,1,0,20,4
44,1,1,3,0.309,0.655,1,1,0,20,4
44,1,1,2,0.683,1.695,1,1,0,20,4
44,2,2,4,0.313,2.327,1,1,0,20,4
44,2,2,2,0.513,2.068,1,1,0,20,4
44,2,2,4,0.398,1.315,1,1,0,20,4
44,1,1,3,0.307,1.653,1,1,0,20,4
44,1,1,3,0.301,0.798,1,1,0,20,4
44,2,2,2,0.433,1.369,1,1,0,20,4
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,2,2,2,1.308,1.597,1,1,0,20,5
44,1,1,4,0.459,1.679,1,1,0,20,5
44,1,1,4,0.459,0.911,1,1,0,20,5
44,1,1,4,0.379,0.479,1,1,0,20,5
44,1,1,4,0.469,1.139,1,1,0,20,5
44,2,2,2,0.499,1.753,1,1,0,20,5
44,1,1,4,0.348,1.03,1,1,0,20,5
44,2,2,1,0.354,1.269,1,1,0,20,5
44,2,2,2,0.552,2.075,1,1,0,20,5
44,1,1,3,0.375,2.041,1,1,0,20,5
44,1,1,3,0.348,0.463,1,1,0,20,5
44,1,1,3,0.378,1.077,1,1,0,20,5
44,1,1,3,0.482,1.97,1,1,0,20,5
44,2,2,2,0.377,1.526,1,1,0,20,5
44,2,2,4,0.253,2.481,1,1,0,20,5
44,2,1,3,0.597,0.906,0,1,0,20,5
44,2,1,2,0.711,1.509,0,1,0,20,5
44,2,2,3,0.918,1.874,1,1,0,20,5
44,1,1,4,0.559,1.416,1,1,0,20,5
44,2,2,2,0.378,1.328,1,1,0,20,5
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
44,1,1,4,0.378,1.194,1,1,0,20,6
44,2,2,4,0.342,1.106,1,1,0,20,6
44,1,1,4,0.368,0.751,1,1,0,20,6
44,1,1,3,0.329,1.993,1,1,0,20,6
44,2,2,3,0.301,0.931,1,1,0,20,6
44,1,1,4,0.291,0.904,1,1,0,20,6
44,1,1,4,0.323,0.687,1,1,0,20,6
44,2,2,2,0.894,1.549,1,1,0,20,6
44,2,2,1,0.353,1.601,1,1,0,20,6
44,1,1,3,0.395,1.162,1,1,0,20,6
44,2,2,2,0.594,1.986,1,1,0,20,6
44,1,1,3,0.229,0.689,1,1,0,20,6
44,1,1,4,0.26,0.771,1,1,0,20,6
44,2,1,4,0.322,1.136,0,1,0,20,6
44,2,2,2,0.729,1.676,1,1,0,20,6
44,2,2,2,0.334,1.315,1,1,0,20,6
44,2,2,4,0.344,1.576,1,1,0,20,6
44,1,1,4,0.315,0.562,1,1,0,20,6
44,1,1,4,0.44,0.742,1,1,0,20,6
44,2,2,1,0.326,1.357,1,1,0,20,6
45,NaN,NaN,NaN,NaN,NaN,0,1,0,19,0
45,1,2,NaN,1.296,NaN,0,1,0,19,0
45,NaN,NaN,3,NaN,2.787,0,1,0,19,0
45,2,2,NaN,1.226,NaN,1,1,0,19,0
45,2,2,2,0.734,2.032,1,1,0,19,0
45,1,1,1,0.637,1.031,1,1,0,19,0
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,2,2,2,0.954,1.811,1,1,0,19,6
45,1,1,1,0.357,0.923,1,1,0,19,6
45,2,2,2,0.59,1.982,1,1,0,19,6
45,1,1,3,0.682,2.077,1,1,0,19,6
45,1,1,3,0.373,1.622,1,1,0,19,6
45,1,1,2,0.359,2.541,1,1,0,19,6
45,2,1,2,0.337,1.152,0,1,0,19,6
45,1,1,3,0.536,1.643,1,1,0,19,6
45,2,2,2,0.97,2.778,1,1,0,19,6
45,2,2,3,0.511,1.883,1,1,0,19,6
45,2,1,3,0.57,2.194,0,1,0,19,6
45,1,1,2,0.339,1.354,1,1,0,19,6
45,2,1,2,0.439,1.324,0,1,0,19,6
45,2,2,2,1.617,1.868,1,1,0,19,6
45,2,2,3,0.703,1.783,1,1,0,19,6
45,1,2,NaN,0.129,NaN,0,1,0,19,6
45,1,1,1,0.376,1.475,1,1,0,19,6
45,1,1,3,0.645,1.456,1,1,0,19,6
45,1,1,3,0.489,1.427,1,1,0,19,6
45,2,2,2,0.511,1.533,1,1,0,19,6
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,2,2,3,0.389,2.072,1,1,0,19,3
45,2,2,3,0.393,1.276,1,1,0,19,3
45,1,1,3,0.281,1.36,1,1,0,19,3
45,1,2,3,0.506,1.077,0,1,0,19,3
45,1,2,2,1.156,2.588,0,1,0,19,3
45,1,1,3,0.532,1.422,1,1,0,19,3
45,2,2,3,0.913,1.302,1,1,0,19,3
45,1,1,2,0.284,1.78,1,1,0,19,3
45,1,1,3,0.365,1.448,1,1,0,19,3
45,2,2,2,0.733,1.397,1,1,0,19,3
45,1,1,1,0.305,1.335,1,1,0,19,3
45,2,2,2,0.981,1.339,1,1,0,19,3
45,1,1,4,0.476,2.213,1,1,0,19,3
45,1,1,4,0.526,1.632,1,1,0,19,3
45,1,1,2,0.557,1.248,1,1,0,19,3
45,2,1,2,0.421,1.022,0,1,0,19,3
45,2,1,2,1.158,1.291,0,1,0,19,3
45,2,2,2,0.91,1.215,1,1,0,19,3
45,2,2,2,0.701,2.464,1,1,0,19,3
45,2,2,NaN,1.488,NaN,1,1,0,19,3
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,1,1,4,0.731,2.795,1,1,0,19,5
45,1,1,4,0.324,1.604,1,1,0,19,5
45,1,1,2,0.298,1.278,1,1,0,19,5
45,1,1,4,0.273,0.902,1,1,0,19,5
45,2,2,1,0.57,1.677,1,1,0,19,5
45,1,1,4,0.286,1.482,1,1,0,19,5
45,2,2,3,0.941,2.681,1,1,0,19,5
45,1,1,3,0.709,2.222,1,1,0,19,5
45,1,1,4,0.305,1.936,1,1,0,19,5
45,2,2,4,0.459,2.796,1,1,0,19,5
45,2,2,4,0.343,1.824,1,1,0,19,5
45,2,1,3,0.311,1.424,0,1,0,19,5
45,2,2,2,0.603,0.961,1,1,0,19,5
45,2,2,3,0.194,1.786,1,1,0,19,5
45,1,1,4,0.222,2.065,1,1,0,19,5
45,1,1,4,0.222,1.116,1,1,0,19,5
45,2,1,2,0.556,1.613,0,1,0,19,5
45,2,2,4,0.424,1.292,1,1,0,19,5
45,1,1,3,0.484,1.438,1,1,0,19,5
45,2,2,2,0.818,2.136,1,1,0,19,5
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,1,1,4,0.555,1.712,1,1,0,19,2
45,1,2,2,0.354,2.603,0,1,0,19,2
45,1,1,4,0.42,0.955,1,1,0,19,2
45,1,1,4,0.254,1.098,1,1,0,19,2
45,2,2,NaN,1.346,NaN,1,1,0,19,2
45,2,2,2,0.3,1.38,1,1,0,19,2
45,1,1,3,0.25,1.511,1,1,0,19,2
45,2,2,3,0.613,2.439,1,1,0,19,2
45,2,1,4,0.188,1.363,0,1,0,19,2
45,1,2,2,0.607,1.483,0,1,0,19,2
45,2,2,3,0.338,2.286,1,1,0,19,2
45,1,2,3,0.217,2.443,0,1,0,19,2
45,1,1,1,0.437,2.056,1,1,0,19,2
45,2,2,2,0.523,1.563,1,1,0,19,2
45,1,1,NaN,1.333,NaN,1,1,0,19,2
45,2,2,3,1.105,2.135,1,1,0,19,2
45,2,2,2,0.355,1.804,1,1,0,19,2
45,2,1,2,0.56,1.868,0,1,0,19,2
45,2,1,NaN,1.113,NaN,0,1,0,19,2
45,1,2,3,0.545,2.052,0,1,0,19,2
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,2,2,3,0.429,2.281,1,1,0,19,4
45,2,2,3,0.302,1.315,1,1,0,19,4
45,2,2,4,0.353,1.385,1,1,0,19,4
45,2,2,4,0.263,0.841,1,1,0,19,4
45,1,1,3,0.326,1.523,1,1,0,19,4
45,1,1,3,0.339,1.104,1,1,0,19,4
45,2,2,3,0.314,0.861,1,1,0,19,4
45,1,1,4,0.249,1.077,1,1,0,19,4
45,1,2,3,0.327,1.191,0,1,0,19,4
45,1,1,4,0.208,0.801,1,1,0,19,4
45,2,1,2,0.414,0.799,0,1,0,19,4
45,2,2,3,0.252,0.997,1,1,0,19,4
45,1,1,1,0.495,1.049,1,1,0,19,4
45,2,2,3,0.368,0.834,1,1,0,19,4
45,1,1,4,0.208,0.984,1,1,0,19,4
45,1,1,4,0.29,0.719,1,1,0,19,4
45,2,2,3,0.272,1.117,1,1,0,19,4
45,1,2,3,0.18,0.572,0,1,0,19,4
45,2,1,4,0.176,0.484,0,1,0,19,4
45,1,1,4,0.263,1.024,1,1,0,19,4
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
45,1,2,3,0.321,1.435,0,1,0,19,1
45,2,2,3,0.256,0.651,1,1,0,19,1
45,2,2,3,0.351,0.733,1,1,0,19,1
45,2,2,3,0.245,0.472,1,1,0,19,1
45,2,1,2,0.309,2.306,0,1,0,19,1
45,1,1,4,0.233,0.976,1,1,0,19,1
45,2,2,4,1.012,0.855,1,1,0,19,1
45,2,2,4,0.204,0.547,1,1,0,19,1
45,1,1,4,0.196,0.555,1,1,0,19,1
45,1,1,2,0.789,2.755,1,1,0,19,1
45,1,1,4,0.251,0.428,1,1,0,19,1
45,1,2,1,0.273,2.535,0,1,0,19,1
45,1,1,2,0.911,1.533,1,1,0,19,1
45,2,2,3,0.266,2.178,1,1,0,19,1
45,1,1,3,0.878,1.415,1,1,0,19,1
45,2,2,3,0.299,0.546,1,1,0,19,1
45,1,1,4,0.249,0.726,1,1,0,19,1
45,1,2,2,0.31,2.006,0,1,0,19,1
45,2,2,3,0.299,2.112,1,1,0,19,1
45,2,2,2,0.355,1.27,1,1,0,19,1
46,NaN,NaN,NaN,NaN,NaN,0,1,0,20,0
46,NaN,NaN,NaN,NaN,NaN,0,1,0,20,0
46,1,1,NaN,2.244,NaN,1,1,0,20,0
46,1,1,NaN,1.962,NaN,1,1,0,20,0
46,2,2,4,1.314,2.769,1,1,0,20,0
46,2,2,4,0.529,1.668,1,1,0,20,0
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,1,2,4,0.632,1.309,0,1,0,20,6
46,1,2,4,0.295,1.574,0,1,0,20,6
46,2,2,4,0.575,1.666,1,1,0,20,6
46,2,2,4,0.819,1.071,1,1,0,20,6
46,2,2,4,0.26,1.321,1,1,0,20,6
46,2,2,4,0.353,0.752,1,1,0,20,6
46,1,1,4,0.432,1.034,1,1,0,20,6
46,2,2,4,0.478,0.565,1,1,0,20,6
46,1,1,4,0.716,0.93,1,1,0,20,6
46,1,2,4,0.398,2.166,0,1,0,20,6
46,2,2,4,0.562,0.836,1,1,0,20,6
46,2,2,4,0.272,1.601,1,1,0,20,6
46,1,1,4,0.628,0.588,1,1,0,20,6
46,1,2,4,0.222,1.649,0,1,0,20,6
46,2,2,4,0.761,0.843,1,1,0,20,6
46,2,2,2,1.191,1.458,1,1,0,20,6
46,1,1,2,1.256,2.159,1,1,0,20,6
46,1,1,3,0.808,1.708,1,1,0,20,6
46,1,1,4,0.56,0.75,1,1,0,20,6
46,2,2,4,0.639,1.216,1,1,0,20,6
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,2,2,2,0.711,1.791,1,1,0,20,3
46,2,2,2,0.739,2.337,1,1,0,20,3
46,1,1,4,0.417,0.669,1,1,0,20,3
46,1,1,2,0.619,1.896,1,1,0,20,3
46,2,2,2,0.542,1.065,1,1,0,20,3
46,2,2,2,0.666,2.111,1,1,0,20,3
46,1,2,2,0.529,1.335,0,1,0,20,3
46,1,1,4,0.959,0.867,1,1,0,20,3
46,2,2,2,0.47,1.84,1,1,0,20,3
46,1,1,2,1.15,1.466,1,1,0,20,3
46,1,1,4,0.593,0.552,1,1,0,20,3
46,1,1,4,0.482,1.152,1,1,0,20,3
46,1,1,2,0.824,1.126,1,1,0,20,3
46,2,2,2,0.408,1.342,1,1,0,20,3
46,1,1,4,0.447,1.199,1,1,0,20,3
46,2,1,2,1.785,0.66,0,1,0,20,3
46,2,2,2,0.591,1.033,1,1,0,20,3
46,2,2,2,1.772,1.247,1,1,0,20,3
46,2,2,2,0.556,1.596,1,1,0,20,3
46,1,2,2,0.653,0.764,0,1,0,20,3
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,2,2,NaN,1.869,NaN,1,1,0,20,5
46,1,2,2,0.554,1.161,0,1,0,20,5
46,2,2,2,0.313,0.843,1,1,0,20,5
46,1,1,2,0.592,0.868,1,1,0,20,5
46,1,1,4,0.45,0.72,1,1,0,20,5
46,1,1,4,0.692,1.688,1,1,0,20,5
46,2,2,4,0.374,1.007,1,1,0,20,5
46,1,1,4,0.331,1.262,1,1,0,20,5
46,1,1,4,0.36,0.709,1,1,0,20,5
46,1,1,4,0.337,0.785,1,1,0,20,5
46,1,1,2,0.38,1.147,1,1,0,20,5
46,2,2,2,0.481,1.268,1,1,0,20,5
46,2,2,2,1.036,0.997,1,1,0,20,5
46,2,2,2,0.469,1.29,1,1,0,20,5
46,1,1,4,0.743,0.841,1,1,0,20,5
46,2,2,2,0.318,0.815,1,1,0,20,5
46,2,2,2,0.624,2.201,1,1,0,20,5
46,2,2,2,0.516,0.622,1,1,0,20,5
46,1,1,3,0.604,1.447,1,1,0,20,5
46,2,2,2,0.299,1.995,1,1,0,20,5
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,2,2,2,0.579,1.454,1,1,0,20,2
46,1,1,4,0.349,0.547,1,1,0,20,2
46,2,2,2,0.615,1.558,1,1,0,20,2
46,1,2,4,0.291,2.454,0,1,0,20,2
46,2,2,4,0.439,2.542,1,1,0,20,2
46,2,2,2,0.372,0.989,1,1,0,20,2
46,1,2,2,0.322,0.652,0,1,0,20,2
46,1,1,2,0.339,1.004,1,1,0,20,2
46,1,1,4,0.346,0.86,1,1,0,20,2
46,2,2,2,0.424,1.059,1,1,0,20,2
46,2,2,2,0.501,0.606,1,1,0,20,2
46,2,2,2,0.522,0.745,1,1,0,20,2
46,2,1,2,2.293,0.956,0,1,0,20,2
46,2,2,2,0.572,0.896,1,1,0,20,2
46,1,1,2,0.366,1.132,1,1,0,20,2
46,2,2,4,0.81,2.278,1,1,0,20,2
46,1,1,2,0.293,1.873,1,1,0,20,2
46,1,2,2,0.734,2.049,0,1,0,20,2
46,1,1,2,0.265,0.76,1,1,0,20,2
46,1,1,2,0.315,1.062,1,1,0,20,2
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,1,1,2,1.686,1.24,1,1,0,20,4
46,1,1,4,0.394,0.778,1,1,0,20,4
46,2,2,4,0.442,1.394,1,1,0,20,4
46,2,2,4,0.39,0.607,1,1,0,20,4
46,2,2,4,0.413,0.398,1,1,0,20,4
46,2,2,2,0.251,1.412,1,1,0,20,4
46,2,2,4,0.255,2.2,1,1,0,20,4
46,2,2,4,0.231,0.924,1,1,0,20,4
46,1,1,4,0.256,1.684,1,1,0,20,4
46,1,1,2,1.017,0.893,1,1,0,20,4
46,1,1,4,0.752,0.968,1,1,0,20,4
46,2,1,2,0.919,2.058,0,1,0,20,4
46,1,1,4,0.321,0.585,1,1,0,20,4
46,2,2,2,0.555,0.811,1,1,0,20,4
46,1,1,2,2.851,1.771,1,1,0,20,4
46,1,2,2,0.451,0.504,0,1,0,20,4
46,2,2,2,0.33,0.744,1,1,0,20,4
46,1,1,2,0.28,2.692,1,1,0,20,4
46,1,2,2,1.506,0.819,0,1,0,20,4
46,2,2,2,0.298,0.477,1,1,0,20,4
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
46,1,2,2,1.016,2.175,0,1,0,20,1
46,2,2,2,0.355,0.887,1,1,0,20,1
46,2,2,2,0.696,0.459,1,1,0,20,1
46,2,2,2,0.302,0.516,1,1,0,20,1
46,1,2,2,0.466,0.586,0,1,0,20,1
46,1,1,2,0.763,0.662,1,1,0,20,1
46,1,1,4,0.596,1.188,1,1,0,20,1
46,2,2,2,0.491,0.995,1,1,0,20,1
46,1,1,4,0.685,1.631,1,1,0,20,1
46,1,2,2,0.465,0.585,0,1,0,20,1
46,1,2,2,0.286,0.565,0,1,0,20,1
46,1,2,2,0.535,0.441,0,1,0,20,1
46,2,2,2,1.127,0.441,1,1,0,20,1
46,2,2,4,0.394,1.377,1,1,0,20,1
46,1,2,4,0.323,0.737,0,1,0,20,1
46,2,2,4,0.364,1.597,1,1,0,20,1
46,1,1,4,0.593,2.069,1,1,0,20,1
46,2,2,2,0.427,2.513,1,1,0,20,1
46,2,2,2,0.306,1.153,1,1,0,20,1
46,2,2,2,0.399,0.332,1,1,0,20,1
47,NaN,NaN,NaN,NaN,NaN,0,1,0,20,0
47,NaN,NaN,NaN,NaN,NaN,0,1,0,20,0
47,1,1,4,0.901,2.173,1,1,0,20,0
47,1,1,4,0.349,1.864,1,1,0,20,0
47,2,2,4,0.38,1.83,1,1,0,20,0
47,1,1,4,0.385,1.652,1,1,0,20,0
47,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
47,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
47,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
47,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
47,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
47,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
47,1,1,2,0.708,2.388,1,1,0,20,6
47,1,2,4,0.683,1.263,0,1,0,20,6
47,1,1,4,0.665,1.526,1,1,0,20,6
47,1,1,2,0.465,1.702,1,1,0,20,6
47,1,1,4,0.355,1.255,1,1,0,20,6
47,2,2,4,0.375,1.307,1,1,0,20,6
47,2,1,4,0.419,1.087,0,1,0,20,6
47,2,1,4,0.359,1.625,0,1,0,20,6
47,2,1,4,0.381,1.648,0,1,0,20,6
47,1,1,4,0.466,1.669,1,1,0,20,6
47,2,2,4,0.348,1.83,1,1,0,20,6
47,2,2,4,0.459,1.061,1,1,0,20,6
47,1,2,4,0.375,0.991,0,1,0,20,6
47,2,2,4,0.393,0.943,1,1,0,20,6
47,2,2,4,0.474,1.344,1,1,0,20,6
47,2,2,4,0.452,1.054,1,1,0,20,6
47,1,1,4,0.422,0.856,1,1,0,20,6
