Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,Coherence,Condition,Volatility,Training
25,0,0,5,NaN,NaN,0.44988,0.2,0,1,1
25,0,0,5,NaN,NaN,0.51652,0.2,0,0,1
25,0,1,5,NaN,NaN,0.78318,0.05,0,0,1
25,0,0,5,NaN,NaN,0.5832,0.4,0,0,1
25,1,1,5,NaN,NaN,0.54988,0.4,0,1,1
25,0,1,5,NaN,NaN,0.76655,0.1,0,1,1
25,1,1,5,NaN,NaN,0.59983,0.4,0,1,1
25,1,1,5,NaN,NaN,0.59986,0.05,0,1,1
25,1,1,5,NaN,NaN,0.81653,0.1,0,0,1
25,1,1,5,NaN,NaN,0.58322,0.05,0,1,1
25,0,0,5,NaN,NaN,0.53317,0.2,0,1,1
25,0,0,5,NaN,NaN,0.51652,0.2,0,0,1
25,1,1,5,NaN,NaN,0.56653,0.05,0,1,1
25,0,1,5,NaN,NaN,0.61654,0.05,0,0,1
25,0,1,5,NaN,NaN,0.64983,0.1,0,1,1
25,1,0,5,NaN,NaN,0.74983,0.1,0,0,1
25,1,1,5,NaN,NaN,0.91648,0.2,0,1,1
25,0,0,5,NaN,NaN,0.73314,0.4,0,1,1
25,0,0,5,NaN,NaN,0.5832,0.2,0,1,1
25,0,1,5,NaN,NaN,0.68317,0,0,0,1
25,0,1,5,NaN,NaN,0.56653,0.4,0,0,1
25,0,0,5,NaN,NaN,0.54985,0.1,0,0,1
25,1,1,5,NaN,NaN,0.66653,0.4,0,1,1
25,1,1,5,NaN,NaN,0.5999,0.2,0,1,1
25,1,0,5,NaN,NaN,0.76652,0.1,0,0,1
25,0,0,5,NaN,NaN,0.58314,0.4,0,1,1
25,0,1,5,NaN,NaN,0.64985,0.05,0,1,1
25,1,1,5,NaN,NaN,0.78323,0.4,0,0,1
25,1,1,5,NaN,NaN,0.73313,0.2,0,1,1
25,1,0,5,NaN,NaN,0.9832,0.05,0,0,1
25,0,1,5,NaN,NaN,0.56647,0,0,1,1
25,1,1,5,NaN,NaN,0.74984,0.2,0,0,1
25,0,0,5,NaN,NaN,0.91651,0.1,0,0,1
25,1,1,5,NaN,NaN,0.86644,0,0,1,1
25,0,0,5,NaN,NaN,0.74985,0.1,0,0,1
25,1,0,5,NaN,NaN,0.61652,0,0,0,1
25,1,1,5,NaN,NaN,0.93312,0,0,0,1
25,1,1,5,NaN,NaN,0.89984,0,0,1,1
25,1,1,5,NaN,NaN,0.93312,0.05,0,0,1
25,1,1,5,NaN,NaN,0.71653,0.2,0,0,1
25,1,0,5,NaN,NaN,0.58321,0,0,1,1
25,1,1,5,NaN,NaN,0.68313,0.1,0,1,1
25,0,1,5,NaN,NaN,0.68321,0,0,1,1
25,0,1,4,NaN,NaN,1.8998,0.05,0,0,1
25,1,1,5,NaN,NaN,1.2331,0.1,0,1,1
25,1,0,5,NaN,NaN,1.5665,0.05,0,0,1
25,1,1,6,NaN,NaN,1.6498,0.05,0,0,1
25,0,0,6,NaN,NaN,1.0331,0.2,0,1,1
25,0,0,6,NaN,NaN,0.88316,0.1,0,0,1
25,0,0,6,NaN,NaN,1.2665,0.05,0,1,1
25,0,0,6,NaN,NaN,1.5998,0.2,0,0,1
25,1,1,6,NaN,NaN,0.59974,0.2,0,1,1
25,0,0,6,NaN,NaN,0.9332,0.05,0,0,1
25,1,1,6,NaN,NaN,0.6832,0.2,0,0,1
25,1,0,5,NaN,NaN,1.7331,0,0,0,1
25,1,1,6,NaN,NaN,1.6664,0.1,0,0,1
25,0,0,6,NaN,NaN,1.6831,0.1,0,1,1
25,0,1,5,NaN,NaN,1.9831,0,0,0,1
25,0,0,6,NaN,NaN,1.0998,0.4,0,1,1
25,1,1,6,NaN,NaN,0.78315,0.2,0,0,1
25,0,0,5,NaN,NaN,0.96535,0.05,0,0,1
25,1,1,6,NaN,NaN,2.6997,0.05,0,1,1
25,0,0,5,NaN,NaN,0.78313,0.1,0,0,1
25,0,0,6,NaN,NaN,0.93313,0.4,0,0,1
25,0,1,5,NaN,NaN,1.1665,0,0,1,1
25,1,1,4,NaN,NaN,1.6665,0.05,0,1,1
25,1,1,6,NaN,NaN,1.8332,0.1,0,0,1
25,1,0,5,NaN,NaN,1.3165,0.05,0,0,1
25,0,NaN,2,NaN,NaN,-1,0,0,1,1
25,1,1,5,NaN,NaN,0.99952,0.2,0,1,1
25,0,1,5,NaN,NaN,0.83315,0.1,0,1,1
25,0,0,6,NaN,NaN,0.91647,0.05,0,1,1
25,0,0,5,NaN,NaN,0.5998,0.05,0,1,1
25,0,0,5,NaN,NaN,0.74985,0.4,0,1,1
25,1,1,5,NaN,NaN,0.83316,0.4,0,1,1
25,1,1,5,NaN,NaN,1.0332,0,0,1,1
25,0,0,5,NaN,NaN,1.7332,0,0,0,1
25,1,1,4,NaN,NaN,0.96651,0,0,0,1
25,0,0,5,NaN,NaN,1.2165,0.2,0,1,1
25,1,1,6,NaN,NaN,1.0498,0.4,0,0,1
25,1,1,6,NaN,NaN,0.99979,0.4,0,0,1
25,1,1,5,NaN,NaN,1.5331,0.2,0,0,1
25,0,0,4,NaN,NaN,1.5998,0.1,0,1,1
25,0,0,5,NaN,NaN,1.0832,0.4,0,1,1
25,1,1,5,NaN,NaN,1.1665,0.4,0,0,1
25,1,1,4,NaN,NaN,1.4831,0,0,0,1
25,1,1,4,NaN,NaN,1.2832,0.1,0,1,1
25,1,1,5,NaN,NaN,2.0998,0.2,0,1,1
25,0,0,6,NaN,NaN,1.6998,0.2,0,0,1
25,0,0,6,NaN,NaN,0.73319,0.2,0,0,1
25,1,1,6,NaN,NaN,0.71651,0.4,0,1,1
25,0,0,5,NaN,NaN,1.2498,0,0,1,1
25,0,0,5,NaN,NaN,1.1665,0.4,0,0,1
25,0,0,5,NaN,NaN,0.86652,0.2,0,1,1
25,1,1,6,NaN,NaN,0.86652,0.05,0,1,1
25,0,0,5,NaN,NaN,1.5498,0.1,0,0,1
25,0,0,5,NaN,NaN,1.2665,0,0,0,1
25,0,0,6,NaN,NaN,1.7498,0.4,0,0,1
25,1,0,4,NaN,NaN,1.5665,0,0,1,1
25,1,0,4,NaN,NaN,1.4332,0.1,0,1,1
25,1,1,4,NaN,NaN,1.3665,0.1,0,0,1
25,0,1,4,NaN,NaN,1.0998,0,0,1,1
25,1,1,5,NaN,NaN,1.3332,0.4,0,1,1
25,0,0,5,NaN,NaN,1.1831,0.4,0,1,0
25,1,1,4,NaN,NaN,1.0165,0.1,0,0,0
25,1,1,5,NaN,NaN,1.0165,0.2,0,0,0
25,0,1,4,NaN,NaN,1.3998,0.1,0,1,0
25,0,0,4,NaN,NaN,1.5498,0.1,0,1,0
25,0,0,4,NaN,NaN,1.0498,0.05,0,0,0
25,1,1,6,NaN,NaN,1.0999,0.4,0,1,0
25,0,0,6,NaN,NaN,0.54983,0.4,0,0,0
25,0,1,5,NaN,NaN,0.94984,0.1,0,1,0
25,0,1,5,NaN,NaN,0.91649,0.05,0,1,0
25,1,1,5,NaN,NaN,0.76652,0.05,0,1,0
25,0,0,5,NaN,NaN,0.61652,0.4,0,0,0
25,1,1,6,NaN,NaN,0.64986,0.4,0,1,0
25,1,1,5,NaN,NaN,1.1498,0.2,0,1,0
25,1,1,4,NaN,NaN,1.1498,0.4,0,0,0
25,1,1,4,NaN,NaN,1.5332,0,0,0,0
25,0,0,6,NaN,NaN,1.0832,0.4,0,1,0
25,0,0,5,NaN,NaN,1.1498,0.1,0,0,0
25,1,0,4,NaN,NaN,1.2665,0,0,0,0
25,1,0,4,NaN,NaN,0.98317,0.1,0,0,0
25,1,1,6,NaN,NaN,0.99983,0.4,0,0,0
25,0,0,6,NaN,NaN,0.61651,0.2,0,0,0
25,0,0,5,NaN,NaN,1.2332,0.2,0,0,0
25,1,1,6,NaN,NaN,0.73318,0.2,0,1,0
25,0,1,5,NaN,NaN,1.7665,0,0,1,0
25,0,1,5,NaN,NaN,1.1165,0.05,0,0,0
25,1,0,6,NaN,NaN,1.2831,0,0,1,0
25,0,0,6,NaN,NaN,1.1331,0.2,0,1,0
25,1,1,6,NaN,NaN,1.1332,0.4,0,0,0
25,1,0,5,NaN,NaN,1.1498,0.05,0,0,0
25,0,0,6,NaN,NaN,1.2331,0.1,0,0,0
25,0,0,6,NaN,NaN,0.84982,0.05,0,1,0
25,0,0,6,NaN,NaN,1.3665,0.4,0,0,0
25,1,1,5,NaN,NaN,1.0832,0.1,0,1,0
25,0,0,6,NaN,NaN,0.84986,0.4,0,1,0
25,1,1,6,NaN,NaN,0.86648,0.2,0,0,0
25,1,0,6,NaN,NaN,0.81648,0.1,0,1,0
25,1,1,5,NaN,NaN,0.8165,0.1,0,0,0
25,0,0,5,NaN,NaN,0.79986,0,0,1,0
25,1,0,5,NaN,NaN,0.98319,0.2,0,0,0
25,1,0,4,NaN,NaN,0.76649,0,0,0,0
25,1,1,4,NaN,NaN,1.2831,0.05,0,1,0
25,0,0,6,NaN,NaN,0.84996,0.2,0,1,0
25,1,1,6,NaN,NaN,0.46651,0.4,0,1,0
25,1,1,5,NaN,NaN,1.0332,0.05,0,1,0
25,1,0,4,NaN,NaN,1.1331,0.05,0,0,0
25,1,0,4,NaN,NaN,2.0831,0.05,0,0,0
25,0,1,4,NaN,NaN,1.0165,0,0,0,0
25,1,1,6,NaN,NaN,1.4831,0.1,0,1,0
25,1,1,5,NaN,NaN,1.5664,0,0,1,0
25,0,0,5,NaN,NaN,1.1669,0.2,0,0,0
25,0,0,5,NaN,NaN,2.6334,0.05,0,0,0
25,0,0,6,NaN,NaN,1.0498,0.05,0,1,0
25,0,0,5,NaN,NaN,1.3665,0,0,0,0
25,0,1,5,NaN,NaN,2.7335,0,0,0,0
25,0,1,5,NaN,NaN,1.0836,0.1,0,0,0
25,0,1,5,NaN,NaN,1.9165,0,0,1,0
25,1,1,6,NaN,NaN,1.2163,0.2,0,1,0
25,1,0,5,NaN,NaN,1.4667,0,0,1,0
25,0,0,5,NaN,NaN,1.2502,0.2,0,1,0
25,1,1,6,NaN,NaN,0.79983,0.2,0,0,0
25,1,1,5,NaN,NaN,1.4665,0.1,0,0,0
25,0,0,5,NaN,NaN,0.83317,0.4,0,0,0
25,0,1,5,NaN,NaN,2.0664,0,0,1,0
25,0,0,6,NaN,NaN,1.2003,0.2,0,1,0
25,0,0,6,NaN,NaN,0.71694,0.2,0,0,0
25,1,1,5,NaN,NaN,1.0498,0.1,0,1,0
25,1,1,6,NaN,NaN,0.93315,0.4,0,0,0
25,1,1,6,NaN,NaN,0.90028,0.2,0,0,0
25,0,0,5,NaN,NaN,1.1335,0.05,0,0,0
25,1,1,6,NaN,NaN,0.76693,0.4,0,0,0
25,1,1,6,NaN,NaN,0.91651,0.2,0,1,0
25,1,1,6,NaN,NaN,0.88317,0.05,0,1,0
25,0,0,6,NaN,NaN,1.4498,0.1,0,0,0
25,1,1,6,NaN,NaN,0.76694,0.1,0,1,0
25,0,0,6,NaN,NaN,0.63317,0.4,0,0,0
25,0,0,6,NaN,NaN,0.93318,0.4,0,1,0
25,1,0,5,NaN,NaN,1.1002,0.05,0,0,0
25,0,0,4,NaN,NaN,1.1669,0.05,0,1,0
25,1,1,6,NaN,NaN,0.78318,0.4,0,1,0
25,1,1,6,NaN,NaN,1.7998,0.2,0,0,0
25,0,1,6,NaN,NaN,0.96647,0,0,0,0
25,1,1,5,NaN,NaN,1.3831,0,0,1,0
25,1,1,6,NaN,NaN,0.83367,0.2,0,1,0
25,0,1,4,NaN,NaN,1.2169,0,0,0,0
25,0,1,4,NaN,NaN,1.2336,0,0,0,0
25,1,0,4,NaN,NaN,1.6498,0.1,0,0,0
25,0,0,5,NaN,NaN,1.8835,0.1,0,0,0
25,1,1,6,NaN,NaN,0.86651,0.4,0,0,0
25,0,1,5,NaN,NaN,1.6498,0.05,0,0,0
25,0,0,6,NaN,NaN,0.69983,0.4,0,1,0
25,1,0,5,NaN,NaN,1.3498,0.1,0,0,0
25,0,0,6,NaN,NaN,0.73314,0.2,0,0,0
25,1,1,6,NaN,NaN,1.0499,0.2,0,1,0
25,1,1,6,NaN,NaN,2.4668,0.1,0,1,0
25,0,0,6,NaN,NaN,0.98319,0.4,0,1,0
25,0,0,6,NaN,NaN,0.74986,0.4,0,0,0
25,1,1,6,NaN,NaN,0.61649,0.4,0,1,0
25,1,1,5,NaN,NaN,1.2998,0,0,1,0
25,1,0,4,NaN,NaN,1.4664,0.05,0,0,0
25,1,0,4,NaN,NaN,1.4169,0.05,0,0,0
25,0,1,6,NaN,NaN,1.6169,0.1,0,0,0
25,1,1,4,NaN,NaN,1.5332,0.05,0,1,0
25,1,1,4,NaN,NaN,2.4331,0,0,1,0
25,1,1,4,NaN,NaN,1.4831,0.05,0,1,0
25,0,0,4,NaN,NaN,0.76652,0,0,1,0
25,0,0,4,NaN,NaN,1.2165,0.1,0,1,0
25,0,0,6,NaN,NaN,0.84984,0.2,0,1,0
25,0,0,4,NaN,NaN,1.0165,0.1,0,1,0
25,1,0,4,NaN,NaN,0.74983,0,0,0,0
25,1,0,4,NaN,NaN,0.88309,0,0,0,0
25,0,0,4,NaN,NaN,0.94991,0.2,0,0,0
25,0,0,6,NaN,NaN,0.8332,0,0,1,0
25,0,0,6,NaN,NaN,0.73319,0.1,0,1,0
25,0,0,6,NaN,NaN,0.69994,0.2,0,1,0
25,0,0,4,NaN,NaN,1.3331,0.05,0,0,0
25,1,1,6,NaN,NaN,0.53314,0.4,0,1,0
25,0,1,6,NaN,NaN,2.3997,0.05,0,1,0
25,0,1,5,NaN,NaN,1.6664,0.05,0,1,0
25,1,1,4,NaN,NaN,0.88316,0,0,0,0
25,1,1,6,NaN,NaN,0.7165,0.2,0,0,0
25,1,1,5,NaN,NaN,0.94982,0,0,0,0
25,1,1,6,NaN,NaN,0.53321,0.4,0,0,0
25,0,0,5,NaN,NaN,1.1832,0.1,0,0,0
25,0,1,5,NaN,NaN,2.3331,0,0,1,0
25,0,0,5,NaN,NaN,1.1331,0.05,0,1,0
25,0,0,6,NaN,NaN,0.84982,0.05,0,1,0
25,0,0,6,NaN,NaN,0.59989,0.2,0,0,0
25,0,0,6,NaN,NaN,1.3498,0,0,1,0
25,1,1,6,NaN,NaN,0.64983,0.4,0,1,0
25,0,0,5,NaN,NaN,1.4665,0,0,0,0
25,0,0,5,NaN,NaN,0.96652,0.05,0,1,0
25,0,0,5,NaN,NaN,1.0498,0,0,1,0
25,1,0,5,NaN,NaN,2.0331,0.05,0,1,0
25,1,1,6,NaN,NaN,0.7332,0.4,0,1,0
25,1,1,6,NaN,NaN,0.94979,0.1,0,1,0
25,1,1,6,NaN,NaN,1.6998,0.05,0,0,0
25,1,1,6,NaN,NaN,0.7832,0.4,0,0,0
25,1,1,6,NaN,NaN,0.76652,0.4,0,0,0
25,1,1,6,NaN,NaN,1.7665,0.1,0,1,0
25,1,0,5,NaN,NaN,1.2998,0.05,0,0,0
25,0,0,6,NaN,NaN,1.1665,0.2,0,0,0
25,0,0,5,NaN,NaN,1.1332,0,0,0,0
25,0,0,5,NaN,NaN,1.2166,0.05,0,0,0
25,1,1,5,NaN,NaN,1.2998,0.1,0,0,0
25,0,0,5,NaN,NaN,2.2998,0.1,0,1,0
25,0,0,5,NaN,NaN,1.1332,0.1,0,0,0
25,0,0,6,NaN,NaN,0.66653,0.4,0,1,0
25,0,0,6,NaN,NaN,0.74984,0.2,0,1,0
25,0,0,6,NaN,NaN,0.54986,0.4,0,0,0
25,1,0,5,NaN,NaN,1.1498,0.05,0,1,0
25,1,1,6,NaN,NaN,1.0164,0.2,0,1,0
25,1,1,6,NaN,NaN,0.91654,0.2,0,1,0
25,0,0,5,NaN,NaN,0.78315,0.4,0,0,0
25,0,0,6,NaN,NaN,1.0165,0.2,0,1,0
25,0,0,5,NaN,NaN,1.1162,0.1,0,1,0
25,1,1,6,NaN,NaN,1.5831,0.2,0,0,0
25,1,1,5,NaN,NaN,0.81659,0.05,0,0,0
25,0,0,6,NaN,NaN,0.89985,0.2,0,0,0
25,0,0,6,NaN,NaN,0.53318,0.2,0,1,0
25,0,0,6,NaN,NaN,0.59982,0.4,0,1,0
25,0,0,5,NaN,NaN,0.83316,0,0,0,0
25,1,0,6,NaN,NaN,0.8665,0,0,1,0
25,1,0,6,NaN,NaN,1.1665,0.1,0,0,0
25,1,0,5,NaN,NaN,0.81652,0,0,1,0
25,1,0,5,NaN,NaN,0.91651,0.05,0,1,0
25,1,1,6,NaN,NaN,0.91647,0.4,0,1,0
25,1,0,5,NaN,NaN,0.78319,0,0,0,0
25,0,0,5,NaN,NaN,0.69974,0.05,0,0,0
25,0,0,5,NaN,NaN,0.76652,0.1,0,0,0
25,0,0,5,NaN,NaN,1.1331,0.1,0,1,0
25,1,1,6,NaN,NaN,0.69985,0.2,0,1,0
25,1,1,6,NaN,NaN,1.4831,0.2,0,0,0
25,0,0,6,NaN,NaN,0.78319,0.4,0,0,0
25,0,0,6,NaN,NaN,0.71654,0.4,0,1,0
25,1,1,5,NaN,NaN,1.2332,0,0,0,0
25,0,1,5,NaN,NaN,1.5664,0.05,0,0,0
25,1,0,5,NaN,NaN,1.1332,0.1,0,0,0
25,1,1,5,NaN,NaN,1.9164,0.1,0,1,0
25,1,1,5,NaN,NaN,0.76651,0,0,1,0
25,0,0,3,1.4998,-99,NaN,0.4,1,0,1
25,1,1,3,1.4331,-99,NaN,0.4,1,0,1
25,0,0,3,1.3331,-99,NaN,0.4,1,0,1
25,1,1,3,1.1998,-99,NaN,0.4,1,0,1
25,0,0,3,1.0165,-99,NaN,0.4,1,0,1
25,1,1,3,0.93357,-99,NaN,0.4,1,0,1
25,0,0,3,0.93351,-99,NaN,0.4,1,0,1
25,1,1,3,1.0336,-99,NaN,0.4,1,0,1
25,1,0,5,1.7331,8.7278,NaN,0.1,1,0,0
25,0,NaN,-1,-1,-1,NaN,0.1,1,0,0
25,0,0,6,0.81647,0.31868,NaN,0.4,1,1,0
25,0,0,6,1.2498,0.82778,NaN,0.2,1,0,0
25,1,1,4,1.5665,1.1197,NaN,0,1,1,0
25,1,1,2,2.3164,1.0098,NaN,0.05,1,1,0
25,1,1,3,2.3998,0.54137,NaN,0.05,1,0,0
25,1,1,3,1.3,0.35187,NaN,0,1,0,0
25,1,0,3,1.7165,0.56822,NaN,0,1,0,0
25,1,1,3,2.3664,0.38245,NaN,0,1,0,0
25,0,0,6,1.3336,0.33389,NaN,0.4,1,1,0
25,0,0,4,1.5664,0.41333,NaN,0,1,0,0
25,1,1,6,1.2498,0.3909,NaN,0.2,1,1,0
25,0,0,6,1.1998,0.51497,NaN,0.1,1,1,0
25,1,1,6,0.94985,0.29173,NaN,0.4,1,0,0
25,0,1,5,2.1164,0.82357,NaN,0.05,1,1,0
25,0,0,6,1.0665,0.27985,NaN,0.4,1,0,0
25,0,0,5,1.2998,0.30904,NaN,0.1,1,0,0
25,0,0,6,1.0498,0.35454,NaN,0.4,1,0,0
25,1,1,6,0.68317,0.68449,NaN,0.2,1,0,0
25,1,1,6,0.83317,0.73124,NaN,0.2,1,1,0
25,0,0,5,2.1664,0.28349,NaN,0,1,1,0
25,0,0,3,2.1498,0.32562,NaN,0.1,1,0,0
25,0,1,3,1.1332,0.33499,NaN,0,1,0,0
25,1,0,3,1.3498,0.32731,NaN,0.1,1,1,0
25,0,0,4,1.4,0.43,NaN,0.1,1,1,0
25,1,1,3,1.6831,0.3255,NaN,0.05,1,0,0
25,1,1,6,1.2998,0.36028,NaN,0.4,1,1,0
25,0,0,6,1.4833,0.29435,NaN,0.2,1,1,0
25,0,0,4,1.1165,0.60181,NaN,0.05,1,0,0
25,1,1,5,1.3664,0.2947,NaN,0.2,1,0,0
25,0,0,6,0.88315,0.81138,NaN,0.2,1,0,0
25,1,0,5,1.0999,0.29893,NaN,0.1,1,0,0
25,0,0,6,1.0332,0.60943,NaN,0.2,1,1,0
25,1,1,6,1.2165,0.33212,NaN,0.4,1,1,0
25,0,0,5,1.4498,0.33594,NaN,0.05,1,1,0
25,1,1,4,1.0831,0.30675,NaN,0.1,1,1,0
25,0,0,4,1.2165,0.57758,NaN,0.05,1,0,0
25,1,1,4,1.3998,0.28613,NaN,0.2,1,0,0
25,0,0,6,1.2498,0.39618,NaN,0.4,1,1,0
25,1,1,2,1.1165,0.76329,NaN,0.1,1,0,0
25,0,0,5,1.0665,0.48617,NaN,0.2,1,1,0
25,0,0,4,1.0665,0.43558,NaN,0,1,0,0
25,1,0,5,1.8332,0.4684,NaN,0,1,1,0
25,0,0,4,1.4998,0.28962,NaN,0.05,1,0,0
25,1,1,6,1.1998,0.28948,NaN,0.4,1,0,0
25,0,0,3,2.0831,0.33467,NaN,0,1,1,0
25,1,1,6,0.96653,0.2295,NaN,0.4,1,0,0
25,1,1,3,1.6831,0.52512,NaN,0.05,1,0,0
25,1,1,5,0.98315,1.2605,NaN,0.2,1,1,0
25,0,0,2,2.3331,1.7367,NaN,0,1,1,0
25,1,1,6,0.88321,0.30761,NaN,0.4,1,1,0
25,1,1,4,1.3831,0.53172,NaN,0.05,1,1,0
25,0,0,6,1.1165,0.26928,NaN,0.4,1,0,0
25,0,0,6,0.78319,0.34353,NaN,0.2,1,0,0
25,1,1,2,0.81655,0.28468,NaN,0.1,1,1,0
25,1,1,2,1.2498,0.82682,NaN,0.05,1,1,0
25,0,0,5,1.1498,1.7757,NaN,0.05,1,1,0
25,0,0,5,1.1832,0.26925,NaN,0.1,1,1,0
25,1,0,4,1.3665,0.39932,NaN,0,1,1,0
25,1,1,6,2.0664,0.30911,NaN,0.4,1,1,0
25,1,0,5,1.2999,0.28881,NaN,0,1,1,0
25,0,0,5,0.96648,0.3384,NaN,0.2,1,0,0
25,1,1,5,2.2664,0.28548,NaN,0.05,1,1,0
25,0,0,6,1.1999,0.42965,NaN,0.4,1,1,0
25,0,0,6,0.86651,0.32574,NaN,0.4,1,0,0
25,1,1,6,1.5665,0.29393,NaN,0.4,1,0,0
25,1,1,3,2.0498,0.6682,NaN,0.1,1,0,0
25,0,1,3,1.6332,0.30753,NaN,0,1,0,0
25,1,0,3,2.1498,0.46894,NaN,0.05,1,1,0
25,1,1,6,2.2498,0.49185,NaN,0.4,1,0,0
25,0,1,3,1.1998,0.67602,NaN,0.05,1,0,0
25,0,0,4,2.5831,0.66187,NaN,0.05,1,1,0
25,1,1,6,1.0165,0.31847,NaN,0.4,1,1,0
25,1,1,4,1.6331,1.3798,NaN,0.2,1,0,0
25,0,0,6,1.0165,0.76815,NaN,0.4,1,0,0
25,1,1,4,2.633,0.73142,NaN,0.1,1,1,0
25,1,1,4,1.1665,0.31491,NaN,0.2,1,0,0
25,0,1,4,2.9497,0.53196,NaN,0,1,1,0
25,1,1,3,1.1332,0.42059,NaN,0.1,1,0,0
25,1,0,3,1.1665,0.28071,NaN,0,1,0,0
25,1,1,5,1.8999,0.57359,NaN,0.2,1,0,0
25,0,1,3,1.5331,0.373,NaN,0,1,1,0
25,1,0,4,1.3331,0.3726,NaN,0,1,0,0
25,0,0,6,1.9498,0.55523,NaN,0.2,1,1,0
25,1,1,5,1.2665,0.39008,NaN,0.2,1,1,0
25,1,1,5,1.0331,0.57682,NaN,0.2,1,1,0
25,1,1,5,2.7164,0.53739,NaN,0.05,1,0,0
25,0,0,5,1.2665,0.25263,NaN,0.2,1,0,0
25,0,0,5,0.86657,0.41939,NaN,0.4,1,1,0
25,1,1,3,1.3165,0.28968,NaN,0.05,1,1,0
25,0,1,4,1.3665,0.24288,NaN,0.1,1,1,0
25,0,0,6,1.1832,0.32575,NaN,0.2,1,1,0
25,1,1,1,0.99983,0.33262,NaN,0.2,1,1,0
25,0,0,6,1.7998,0.25887,NaN,0.1,1,1,0
25,0,0,6,0.76653,0.3654,NaN,0.4,1,1,0
25,0,0,6,1.3166,0.22158,NaN,0.4,1,0,0
25,0,0,5,1.6664,0.26186,NaN,0.1,1,1,0
25,1,1,6,0.83317,0.60581,NaN,0.4,1,1,0
25,1,1,5,1.2832,0.446,NaN,0.05,1,0,0
25,0,0,3,1.3499,0.56219,NaN,0.05,1,0,0
25,0,0,4,1.5165,0.34734,NaN,0.1,1,0,0
25,1,0,4,2.4998,0.91726,NaN,0.1,1,1,0
25,0,1,3,1.2998,0.54399,NaN,0,1,0,0
25,0,1,2,1.6498,0.44423,NaN,0,1,1,0
25,1,1,4,1.3832,0.22294,NaN,0,1,1,0
25,0,0,6,1.6831,0.2697,NaN,0.1,1,0,0
25,0,0,6,0.9665,0.28033,NaN,0.2,1,0,0
25,0,0,5,1.9331,0.27524,NaN,0.05,1,0,0
25,1,1,3,1.1664,0.34146,NaN,0.05,1,0,0
25,1,0,3,0.98317,0.56421,NaN,0.1,1,0,0
25,1,1,6,1.2665,0.29524,NaN,0.4,1,0,0
25,0,0,5,1.3498,0.28927,NaN,0.05,1,1,0
25,1,0,6,1.5998,0.81728,NaN,0,1,1,0
25,0,0,6,1.6498,0.50621,NaN,0.2,1,1,0
25,0,0,6,1.7331,0.22829,NaN,0.05,1,1,0
25,1,0,4,1.7331,0.2897,NaN,0,1,0,0
25,1,0,5,1.7165,0.64527,NaN,0.1,1,1,0
25,0,NaN,-1,-1,-1,NaN,0,1,0,0
25,0,0,3,0.69985,0.29613,NaN,0.1,1,0,0
25,0,0,4,2.0164,0.9045,NaN,0.1,1,0,0
25,0,1,2,1.4998,0.29204,NaN,0,1,1,0
25,1,1,4,1.3665,0.2454,NaN,0.1,1,0,0
25,1,1,5,1.2831,1.2683,NaN,0.2,1,1,0
25,1,0,4,2.0165,0.36453,NaN,0.05,1,1,0
25,0,0,6,0.98318,0.24151,NaN,0.2,1,1,0
25,0,0,6,0.93312,0.87006,NaN,0.4,1,0,0
25,0,0,6,0.86652,0.28433,NaN,0.4,1,1,0
25,1,1,6,1.0005,0.35627,NaN,0.2,1,0,0
25,0,0,5,1.8498,0.29577,NaN,0.1,1,1,0
25,0,0,3,2.3165,0.29922,NaN,0.1,1,1,0
25,0,1,4,1.1332,0.59796,NaN,0.05,1,1,0
25,0,0,5,1.4665,0.31885,NaN,0.2,1,1,0
25,1,0,5,1.4331,0.26771,NaN,0,1,1,0
25,0,0,5,1.1169,0.00018057,NaN,0.05,1,1,0
25,0,0,6,1.2331,0.51255,NaN,0.2,1,0,0
25,1,1,5,1.2665,0.30953,NaN,0.1,1,1,0
25,0,0,4,1.3999,0.98909,NaN,0.05,1,0,0
25,1,1,6,1.2165,0.36032,NaN,0.4,1,1,0
25,1,1,4,1.4998,0.36978,NaN,0,1,0,0
25,0,0,6,1.0332,0.28452,NaN,0.4,1,1,0
25,1,0,4,1.1498,0.18211,NaN,0.1,1,1,0
25,0,0,5,1.3165,0.50146,NaN,0.2,1,1,0
25,1,1,3,1.7331,0.5116,NaN,0.05,1,0,0
25,0,0,4,1.0165,0.54127,NaN,0.2,1,0,0
25,1,0,3,1.2498,0.64144,NaN,0.1,1,0,0
25,1,1,6,1.3499,0.53355,NaN,0.4,1,0,0
25,0,0,4,1.0832,0.5356,NaN,0.1,1,0,0
25,0,0,5,1.3331,0.29648,NaN,0.05,1,0,0
25,1,1,6,1.4502,0.24666,NaN,0.4,1,0,0
25,1,1,6,0.93354,0.26764,NaN,0.4,1,1,0
25,1,1,3,1.8169,0.43546,NaN,0.05,1,0,0
25,1,1,5,1.0665,0.20292,NaN,0,1,1,0
25,0,0,6,1.5665,0.55112,NaN,0.2,1,0,0
25,0,0,5,2.0502,0.36271,NaN,0.1,1,1,0
25,1,1,2,1.1165,0.45092,NaN,0.05,1,0,0
25,0,0,5,1.0165,0.3067,NaN,0.05,1,0,0
25,0,0,5,0.79983,0.29755,NaN,0.1,1,0,0
25,1,1,6,0.66652,0.49424,NaN,0.4,1,1,0
