Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,BlockNumber,BlockType,ConfCollected,Points
25,1,0,4,0.363207326,0.407963106,0.08350211,6,1,1,-4
25,0,0,4,0.304195938,0.319556987,0.08350211,6,1,1,4
25,0,0,4,0.340754252,0.464007546,0.08350211,6,1,1,4
25,1,1,4,0.322228527,0.303120123,0.08350211,6,1,1,4
25,0,0,4,0.358608608,0.464516536,0.08350211,6,1,1,4
25,1,1,4,0.339022453,0.320966804,0.08350211,6,1,1,4
25,1,0,4,0.424073355,0.319578432,0.08350211,6,1,1,-4
25,1,1,4,0.4209765,0.280052876,0.08350211,6,1,1,4
25,0,0,4,0.369867728,0.295702338,0.08350211,6,1,1,4
25,1,1,4,0.327176114,0.343913035,0.08350211,6,1,1,4
25,0,0,4,0.307184059,0.5118719,0.08350211,6,1,1,4
25,0,0,4,0.376685013,0.448081989,0.08350211,6,1,1,4
25,1,0,4,0.276615686,0.400675891,0.08350211,6,1,1,-4
25,1,1,4,0.314149693,0.51912369,0.08350211,6,1,1,4
25,1,1,4,0.357987392,0.432679406,0.08350211,6,1,1,4
25,1,1,4,0.355204199,0.336562439,0.08350211,6,1,1,4
25,0,0,4,0.359725925,0.407791393,0.08350211,6,1,1,4
25,0,0,4,0.332553459,0.464080566,0.08350211,6,1,1,4
25,1,0,4,0.314263814,0.479172566,0.08350211,6,1,1,-4
25,0,1,4,0.326841864,0.45593675,0.08350211,6,1,1,-4
25,0,0,4,0.330822469,0.312820225,0.08350211,6,1,1,4
25,1,1,4,0.311928949,0.464266478,0.08350211,6,1,1,4
25,1,1,4,0.372638079,0.440648285,0.08350211,6,1,1,4
25,1,1,4,0.337383021,0.496149812,0.08350211,6,1,1,4
25,0,0,4,0.382958105,0.455481121,0.08350211,6,1,1,4
25,1,1,4,0.298697156,0.488228885,0.08350211,6,1,1,4
25,0,0,4,0.320181719,0.464221383,0.08350211,6,1,1,4
25,1,1,4,0.356894801,0.463457374,0.08350211,6,1,1,4
25,0,0,4,0.369647819,0.471289312,0.08350211,6,1,1,4
25,0,0,4,0.374208711,0.504452953,0.08350211,6,1,1,4
25,0,0,4,0.379763571,0.502921562,0.08350211,6,1,1,4
25,1,1,4,0.327315202,0.353148802,0.08350211,6,1,1,4
25,1,1,4,0.381362125,0.510914772,0.08350211,6,1,1,4
25,0,0,4,0.369264266,0.367647486,0.08350211,6,1,1,4
25,1,1,4,0.318138229,0.503519512,0.08350211,6,1,1,4
25,0,1,4,0.315679648,0.559509309,0.08350211,6,1,1,-4
25,1,1,4,0.360488373,0.519754558,0.08350211,6,1,1,4
25,0,1,4,0.308125667,0.552565527,0.08350211,6,1,1,-4
25,0,0,4,0.376865739,0.545002366,0.08350211,6,1,1,4
25,1,1,4,0.357607649,0.360058825,0.08350211,6,1,1,4
25,0,0,4,0.330524768,0.409007777,0.08350211,6,1,1,4
25,1,1,4,0.335423977,0.384719077,0.08350211,6,1,1,4
25,1,1,4,0.324875224,0.384270195,0.08350211,6,1,1,4
25,0,1,4,0.354055919,0.535811541,0.08350211,6,1,1,-4
25,0,0,4,0.326763246,0.535575237,0.08350211,6,1,1,4
25,0,0,4,0.306746267,0.583700443,0.08350211,6,1,1,4
25,0,0,4,0.311957548,0.367399711,0.08350211,6,1,1,4
25,1,0,4,0.292736365,0.655239279,0.08350211,6,1,1,-4
25,0,0,4,0.353143293,0.344182038,0.08350211,6,1,1,4
25,1,1,4,0.333621115,0.544488596,0.08350211,6,1,1,4
25,1,0,4,0.378904568,0.336111146,0.08350211,6,1,1,-4
25,1,1,4,0.288376029,0.510888259,0.08350211,6,1,1,4
25,0,0,4,0.316455925,0.320011415,0.08350211,6,1,1,4
25,0,0,4,0.321808009,0.343509815,0.08350211,6,1,1,4
25,0,1,4,0.269706939,0.51251576,0.08350211,6,1,1,-4
25,1,1,4,0.33941162,0.504012178,0.08350211,6,1,1,4
25,1,1,4,0.383006544,0.488491589,0.08350211,6,1,1,4
25,0,0,4,0.332117162,0.360452516,0.08350211,6,1,1,4
25,1,1,4,0.281666602,0.552037872,0.08350211,6,1,1,4
25,0,0,4,0.310639972,0.582779286,0.08350211,6,1,1,4
25,1,1,4,0.31416566,0.592690515,0.08350211,6,1,1,4
25,0,0,4,0.295654629,0.520310824,0.08350211,6,1,1,4
25,1,0,NaN,0.384902909,NaN,0.08350211,7,0,0,-3
25,0,0,NaN,0.452936474,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.298259227,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.279080712,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.307608723,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.320231409,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.285694677,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.305700547,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.326827328,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.316304369,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.328910562,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.277875495,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.298428741,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.319467758,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.276374616,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.336863619,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.300848784,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.346404304,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.342841998,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.34835421,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.320632714,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.333501253,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.377637406,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.310476442,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.3321019,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.360400469,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.324643414,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.362596716,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.326654463,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.284161241,NaN,0.08350211,7,0,0,3
25,0,1,NaN,0.29584722,NaN,0.08350211,7,0,0,-3
25,0,0,NaN,0.293216224,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.289704261,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.286860354,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.372009874,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.360535486,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.245735414,NaN,0.08350211,7,0,0,3
25,1,0,NaN,0.361356403,NaN,0.08350211,7,0,0,-3
25,0,0,NaN,0.30238383,NaN,0.08350211,7,0,0,3
25,0,1,NaN,0.290936339,NaN,0.08350211,7,0,0,-3
25,0,0,NaN,0.328148191,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.332671448,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.258517636,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.310296711,NaN,0.08350211,7,0,0,3
25,1,0,NaN,0.35539675,NaN,0.08350211,7,0,0,-3
25,1,1,NaN,0.352642357,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.357650755,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.314022648,NaN,0.08350211,7,0,0,3
25,0,0,NaN,0.32664313,NaN,0.08350211,7,0,0,3
25,1,1,NaN,0.354771372,NaN,0.08350211,7,0,0,3
25,0,0,4,0.319848831,0.648685758,0.08350211,7,0,1,4
25,1,1,4,0.340659501,0.200218936,0.08350211,7,0,1,4
25,1,1,4,0.314102127,0.367718745,0.08350211,7,0,1,4
25,1,1,4,0.326771145,0.295367008,0.08350211,7,0,1,4
25,0,0,4,0.298829232,0.416799237,0.08350211,7,0,1,4
25,1,1,4,0.256599682,0.319773375,0.08350211,7,0,1,4
25,0,1,4,0.301264094,0.464319645,0.08350211,7,0,1,-4
25,0,0,4,0.29786882,0.327963266,0.08350211,7,0,1,4
25,1,1,4,0.31795618,0.344425842,0.08350211,7,0,1,4
25,0,0,4,0.290861713,0.343957767,0.08350211,7,0,1,4
25,0,1,4,0.295662202,0.327960395,0.08350211,7,0,1,-4
25,1,0,4,0.357274759,0.487793842,0.08350211,7,0,1,-4
25,0,0,4,0.281083619,0.545048206,0.08350211,7,0,1,4
25,1,0,4,0.358632195,0.480386821,0.08350211,7,0,1,-4
25,1,0,4,0.331837626,0.487893713,0.08350211,7,0,1,-4
25,0,0,4,0.447680767,0.456448418,0.08350211,7,0,1,4
25,0,0,4,0.348846818,0.448000603,0.08350211,7,0,1,4
25,1,1,4,0.329538806,0.368651936,0.08350211,7,0,1,4
25,1,1,4,0.398075056,0.528330077,0.08350211,7,0,1,4
25,0,0,4,0.339253268,0.423999979,0.08350211,7,0,1,4
25,0,1,4,0.303608764,0.448418568,0.08350211,7,0,1,-4
25,1,0,4,0.356485704,0.448221549,0.08350211,7,0,1,-4
25,1,1,4,0.353990845,0.439964689,0.08350211,7,0,1,4
25,1,1,4,0.35080279,0.431011208,0.08350211,7,0,1,4
25,0,0,4,0.338720888,0.42485471,0.08350211,7,0,1,4
25,1,1,4,0.383632788,0.392621401,0.08350211,7,0,1,4
25,0,0,4,0.30836526,0.448460712,0.08350211,7,0,1,4
25,1,1,4,0.288995281,0.488670958,0.08350211,7,0,1,4
25,0,0,4,0.261775983,0.511894962,0.08350211,7,0,1,4
25,1,1,4,0.282932863,0.368498788,0.08350211,7,0,1,4
25,0,0,4,0.311367067,0.473043574,0.08350211,7,0,1,4
25,1,1,4,0.30073976,0.568552692,0.08350211,7,0,1,4
25,0,0,4,0.393998343,0.447977793,0.08350211,7,0,1,4
25,1,1,4,0.326898698,0.511481253,0.08350211,7,0,1,4
25,0,1,4,0.331015522,0.503863531,0.08350211,7,0,1,-4
25,1,1,4,0.46414388,0.440176978,0.08350211,7,0,1,4
25,0,0,4,0.357022537,0.527745615,0.08350211,7,0,1,4
25,1,1,4,0.369021978,0.376108526,0.08350211,7,0,1,4
25,1,1,4,0.318143466,0.560556082,0.08350211,7,0,1,4
25,1,1,4,0.347303744,0.551860187,0.08350211,7,0,1,4
25,0,0,4,0.35212764,0.511721018,0.08350211,7,0,1,4
25,0,0,4,0.340375906,0.639845601,0.08350211,7,0,1,4
25,0,0,4,0.344819405,0.568120247,0.08350211,7,0,1,4
25,0,0,4,0.326217638,0.383529899,0.08350211,7,0,1,4
25,1,1,4,0.362413126,0.471895493,0.08350211,7,0,1,4
25,0,0,4,0.38350893,0.536286842,0.08350211,7,0,1,4
25,1,1,4,0.317105397,0.543379911,0.08350211,7,0,1,4
25,0,0,4,0.257802702,0.567672699,0.08350211,7,0,1,4
25,0,1,4,0.278372604,0.383841377,0.08350211,7,0,1,-4
25,1,1,4,0.379196055,0.455690647,0.08350211,7,0,1,4
25,0,0,4,0.388155196,0.311810007,0.08350211,8,1,1,4
25,1,1,4,0.297384139,0.61604084,0.08350211,8,1,1,4
25,1,1,4,0.318217984,0.551963557,0.08350211,8,1,1,4
25,1,1,4,0.314720381,0.335684787,0.08350211,8,1,1,4
25,1,1,4,0.27127273,0.384320403,0.08350211,8,1,1,4
25,1,1,4,0.300297794,0.584060922,0.08350211,8,1,1,4
25,1,1,4,0.304714366,0.344502641,0.08350211,8,1,1,4
25,0,0,4,0.34093605,0.488254499,0.08350211,8,1,1,4
25,1,1,4,0.314867451,0.326804334,0.08350211,8,1,1,4
25,0,0,4,0.335248397,0.343208648,0.08350211,8,1,1,4
25,1,1,4,0.316405687,0.351902585,0.08350211,8,1,1,4
25,0,0,4,0.329047016,0.527537665,0.08350211,8,1,1,4
25,1,1,4,0.269314094,0.351512368,0.08350211,8,1,1,4
25,1,1,4,0.250169207,0.319925361,0.08350211,8,1,1,4
25,0,0,4,0.334896857,0.344243119,0.08350211,8,1,1,4
25,0,1,4,0.332170117,0.33562564,0.08350211,8,1,1,-4
25,1,1,4,0.288160861,0.352022964,0.08350211,8,1,1,4
25,0,0,4,0.285031929,0.384788462,0.08350211,8,1,1,4
25,0,0,4,0.322499239,0.351642658,0.08350211,8,1,1,4
25,0,0,4,0.303234917,0.327323341,0.08350211,8,1,1,4
25,0,0,4,0.268400634,0.327300343,0.08350211,8,1,1,4
25,0,0,4,0.296514227,0.384520806,0.08350211,8,1,1,4
25,0,0,4,0.261123681,0.304138803,0.08350211,8,1,1,4
25,0,0,4,0.289834452,0.368265741,0.08350211,8,1,1,4
25,1,0,4,0.311266624,0.559781215,0.08350211,8,1,1,-4
25,0,0,4,0.347205517,0.344268389,0.08350211,8,1,1,4
25,1,1,4,0.327914797,0.465173242,0.08350211,8,1,1,4
25,0,1,4,0.308701925,0.679952647,0.08350211,8,1,1,-4
25,1,1,4,0.394450983,0.519313136,0.08350211,8,1,1,4
25,1,0,4,0.351292264,0.359146125,0.08350211,8,1,1,-4
25,0,1,4,0.307462014,0.744654024,0.08350211,8,1,1,-4
25,1,1,4,0.376071607,0.415970933,0.08350211,8,1,1,4
25,0,0,4,0.30162154,0.343089102,0.08350211,8,1,1,4
25,0,0,4,0.45859315,0.527753644,0.08350211,8,1,1,4
25,1,1,4,0.375482532,0.423374324,0.08350211,8,1,1,4
25,0,0,4,0.267573402,0.33663738,0.08350211,8,1,1,4
25,1,1,4,0.392225837,0.496342097,0.08350211,8,1,1,4
25,1,1,4,0.365474138,0.464163786,0.08350211,8,1,1,4
25,1,1,4,0.338132413,0.336155668,0.08350211,8,1,1,4
25,1,0,4,0.311251824,0.688027465,0.08350211,8,1,1,-4
25,0,0,4,0.323723542,0.343190583,0.08350211,8,1,1,4
25,0,0,4,0.327955261,0.520047228,0.08350211,8,1,1,4
25,1,1,4,0.285480274,0.519262252,0.08350211,8,1,1,4
25,0,0,4,0.241581817,0.479748783,0.08350211,8,1,1,4
25,1,1,4,0.286321918,0.368953471,0.08350211,8,1,1,4
25,0,0,4,0.283682326,0.359926677,0.08350211,8,1,1,4
25,0,1,4,0.336433364,0.672103413,0.08350211,8,1,1,-4
25,1,1,4,0.324515732,0.328008842,0.08350211,8,1,1,4
25,0,0,4,0.31420355,0.487490748,0.08350211,8,1,1,4
25,1,1,4,0.350917862,0.335116542,0.08350211,8,1,1,4
25,0,0,4,0.292000473,0.327021403,0.08350211,8,1,1,4
25,0,0,4,0.400838901,0.264059934,0.08350211,8,1,1,4
25,1,1,4,0.36544803,0.327036987,0.08350211,8,1,1,4
25,1,0,4,0.289504771,0.368345548,0.08350211,8,1,1,-4
25,1,1,4,0.31801439,0.344529916,0.08350211,8,1,1,4
25,1,1,4,0.323834664,0.319341056,0.08350211,8,1,1,4
25,0,0,4,0.312689735,0.367488866,0.08350211,8,1,1,4
25,1,0,4,0.308574086,0.584934647,0.08350211,8,1,1,-4
25,1,0,4,0.273556636,0.617140176,0.08350211,8,1,1,-4
25,0,0,4,0.33507526,0.295821462,0.08350211,8,1,1,4
25,1,1,4,0.306918229,0.336879313,0.08350211,8,1,1,4
25,0,0,4,0.320781274,0.335109559,0.08350211,8,1,1,4
25,0,1,4,0.301460867,0.327965107,0.08350211,8,1,1,-4
25,0,0,4,0.266327836,0.3596534,0.08350211,8,1,1,4
25,1,1,4,0.350697208,0.367427712,0.08350211,8,1,1,4
25,1,0,4,0.307669861,0.335879216,0.08350211,8,1,1,-4
25,1,1,4,0.352113534,0.312120675,0.08350211,8,1,1,4
25,0,0,4,0.308410688,0.319832608,0.08350211,8,1,1,4
25,0,1,4,0.281620243,0.352146962,0.08350211,8,1,1,-4
25,0,0,4,0.366642337,0.296017905,0.08350211,8,1,1,4
25,0,1,4,0.314825483,0.688736824,0.08350211,8,1,1,-4
25,1,1,4,0.375501181,0.320628429,0.08350211,8,1,1,4
25,1,0,4,0.276726338,0.920655114,0.08350211,8,1,1,-4
25,0,1,4,0.338010043,0.312047358,0.08350211,8,1,1,-4
25,1,1,4,0.310035054,0.343945021,0.08350211,8,1,1,4
25,1,1,4,0.227466947,0.536115073,0.08350211,8,1,1,4
25,0,1,4,0.280281128,0.344365591,0.08350211,8,1,1,-4
25,1,1,4,0.37242773,0.32868763,0.08350211,8,1,1,4
25,0,0,4,0.39406627,0.2868712,0.08350211,8,1,1,4
25,0,0,4,0.438030705,0.79289798,0.08350211,8,1,1,4
25,0,1,4,0.307551454,0.439554313,0.08350211,8,1,1,-4
25,0,1,4,0.288499039,0.279893655,0.08350211,8,1,1,-4
25,1,0,4,0.300653886,0.304097813,0.08350211,8,1,1,-4
25,0,0,4,0.345262016,0.287956745,0.08350211,8,1,1,4
25,1,1,4,0.326593081,0.215616981,0.08350211,8,1,1,4
25,0,0,4,0.282955606,1.568244343,0.08350211,8,1,1,4
25,1,1,4,0.327266092,0.216179354,0.08350211,8,1,1,4
25,1,1,4,0.172122597,0.648878191,0.08350211,8,1,1,4
25,1,0,4,0.28154457,0.440103091,0.08350211,8,1,1,-4
25,0,0,4,0.310764417,0.231250257,0.08350211,8,1,1,4
25,1,1,4,0.346934798,0.240187263,0.08350211,8,1,1,4
25,0,0,4,0.312253492,0.255393397,0.08350211,8,1,1,4
25,1,1,4,0.380862163,0.112304696,0.08350211,8,1,1,4
25,0,0,4,0.249647253,0.216108905,0.08350211,8,1,1,4
25,1,1,4,0.397600408,0.129204993,0.08350211,8,1,1,4
25,0,0,4,0.27456261,0.224495945,0.08350211,8,1,1,4
25,1,1,4,0.295386483,0.440267604,0.08350211,8,1,1,4
25,0,0,4,0.428269002,0.104793691,0.08350211,8,1,1,4
25,1,1,4,0.393214641,0.096113298,0.08350211,8,1,1,4
25,0,0,4,0.206175854,0.231562022,0.08350211,8,1,1,4
25,1,0,NaN,0.374741063,NaN,0.08350211,9,0,0,-3
25,0,0,NaN,0.284420174,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.313020595,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.293364606,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.290260255,NaN,0.08350211,9,0,0,3
25,1,0,NaN,0.239059336,NaN,0.08350211,9,0,0,-3
25,1,1,NaN,0.332617797,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.288916525,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.326025614,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.337793559,NaN,0.08350211,9,0,0,3
25,1,0,NaN,0.318725227,NaN,0.08350211,9,0,0,-3
25,1,1,NaN,0.299872968,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.320364907,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.285529185,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.322375078,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.238884341,NaN,0.08350211,9,0,0,3
25,0,1,NaN,0.284544041,NaN,0.08350211,9,0,0,-3
25,1,1,NaN,0.265000988,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.300950833,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.25827239,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.302992183,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.276111411,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.320758458,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.301671293,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.298348108,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.303516225,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.348233006,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.33690952,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.308851193,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.2827005,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.366353431,NaN,0.08350211,9,0,0,3
25,1,0,NaN,0.324072252,NaN,0.08350211,9,0,0,-3
25,0,0,NaN,0.288051775,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.317778597,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.314460798,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.279084983,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.299369238,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.320343261,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.285332924,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.297690738,NaN,0.08350211,9,0,0,3
25,1,0,NaN,0.279109249,NaN,0.08350211,9,0,0,-3
25,0,1,NaN,0.275295909,NaN,0.08350211,9,0,0,-3
25,1,0,NaN,0.360935617,NaN,0.08350211,9,0,0,-3
25,1,1,NaN,0.357856481,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.377620454,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.319202382,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.331619734,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.344535176,NaN,0.08350211,9,0,0,3
25,0,0,NaN,0.292857702,NaN,0.08350211,9,0,0,3
25,1,1,NaN,0.322258341,NaN,0.08350211,9,0,0,3
25,1,0,4,0.326887826,0.615847487,0.08350211,9,0,1,-4
25,0,1,4,0.315680922,0.504373557,0.08350211,9,0,1,-4
25,1,1,4,0.31237386,0.295591552,0.08350211,9,0,1,4
25,0,0,4,0.276598182,0.46465642,0.08350211,9,0,1,4
25,1,1,4,0.281566639,0.53647575,0.08350211,9,0,1,4
25,0,0,4,0.318368747,0.488180734,0.08350211,9,0,1,4
25,1,1,4,0.315136418,0.338301797,0.08350211,9,0,1,4
25,0,0,4,0.296675119,0.527517218,0.08350211,9,0,1,4
25,0,1,4,0.316677065,0.35241063,0.08350211,9,0,1,-4
25,0,0,4,0.321464952,0.328617511,0.08350211,9,0,1,4
25,1,1,4,0.351173518,0.463511798,0.08350211,9,0,1,4
25,0,0,4,0.258903914,0.472341669,0.08350211,9,0,1,4
25,0,0,4,0.304581773,0.568055183,0.08350211,9,0,1,4
25,1,0,4,0.380926622,0.775596642,0.08350211,9,0,1,-4
25,0,0,4,0.217493778,0.52867546,0.08350211,9,0,1,4
25,1,0,4,0.246578656,0.384651324,0.08350211,9,0,1,-4
25,1,1,4,0.331584217,0.327534422,0.08350211,9,0,1,4
25,0,0,4,0.247924093,0.511834684,0.08350211,9,0,1,4
25,0,0,4,0.308914557,0.59259279,0.08350211,9,0,1,4
25,1,1,4,0.338202433,0.327425995,0.08350211,9,0,1,4
25,1,1,4,0.342962826,0.471552639,0.08350211,9,0,1,4
25,1,1,4,0.331104253,0.56001392,0.08350211,9,0,1,4
25,0,0,4,0.26403508,0.35157363,0.08350211,9,0,1,4
25,1,1,4,0.332514091,0.327995988,0.08350211,9,0,1,4
25,0,0,4,0.241094634,0.311992741,0.08350211,9,0,1,4
25,1,1,4,0.262648127,0.480466518,0.08350211,9,0,1,4
25,1,1,4,0.219479397,0.519917636,0.08350211,9,0,1,4
25,1,0,4,0.128309233,0.288039563,0.08350211,9,0,1,-4
25,1,1,4,0.284374052,0.48015655,0.08350211,9,0,1,4
25,0,0,4,0.321325556,0.336605581,0.08350211,9,0,1,4
25,1,1,4,0.334204051,0.343899738,0.08350211,9,0,1,4
25,1,0,4,0.322884341,0.368856002,0.08350211,9,0,1,-4
25,0,1,4,0.288400993,0.52015302,0.08350211,9,0,1,-4
25,0,1,4,0.21242472,0.576252941,0.08350211,9,0,1,-4
25,0,1,4,0.266097047,0.327845476,0.08350211,9,0,1,-4
25,0,0,4,0.214869718,0.495850923,0.08350211,9,0,1,4
25,1,0,4,0.250808317,1.072064753,0.08350211,9,0,1,-4
25,1,0,4,0.207614283,0.472557958,0.08350211,9,0,1,-4
25,0,1,4,0.301225359,0.670906805,0.08350211,9,0,1,-4
25,1,1,4,0.346004613,0.407401803,0.08350211,9,0,1,4
25,0,0,4,0.30240897,0.431811482,0.08350211,9,0,1,4
25,0,0,4,0.251762393,0.471738785,0.08350211,9,0,1,4
25,1,0,4,0.352600226,0.327602576,0.08350211,9,0,1,-4
25,1,1,4,0.31631872,0.472783778,0.08350211,9,0,1,4
25,0,0,4,0.281960735,0.295779654,0.08350211,9,0,1,4
25,0,0,4,0.325922717,0.304721346,0.08350211,9,0,1,4
25,1,1,4,0.323567519,0.702950842,0.08350211,9,0,1,4
25,0,0,4,0.255521669,0.48772218,0.08350211,9,0,1,4
25,0,1,4,0.276190708,0.320004254,0.08350211,9,0,1,-4
25,1,1,4,0.322111686,0.535802305,0.08350211,9,0,1,4
25,0,0,4,0.378394183,0.255884501,0.08350211,10,1,1,4
25,1,1,4,0.327837864,0.327380973,0.08350211,10,1,1,4
25,0,1,4,0.379598312,0.495993459,0.08350211,10,1,1,-4
25,0,0,4,0.377371391,0.455491989,0.08350211,10,1,1,4
25,1,0,4,0.261950857,0.399175906,0.08350211,10,1,1,-4
25,1,1,4,0.330486634,0.424230673,0.08350211,10,1,1,4
25,0,0,4,0.327609908,0.503051843,0.08350211,10,1,1,4
25,1,1,4,0.324785737,0.519690687,0.08350211,10,1,1,4
25,1,1,4,0.321260031,0.455383269,0.08350211,10,1,1,4
25,0,0,4,0.293090038,0.376206431,0.08350211,10,1,1,4
25,0,1,4,0.274514176,0.335683581,0.08350211,10,1,1,-4
25,1,1,4,0.359662951,0.432131607,0.08350211,10,1,1,4
25,0,0,4,0.276558719,0.543763476,0.08350211,10,1,1,4
25,0,1,4,0.304499944,0.376843923,0.08350211,10,1,1,-4
25,1,1,4,0.381778534,0.488313116,0.08350211,10,1,1,4
25,1,0,4,0.330579826,0.303458972,0.08350211,10,1,1,-4
25,1,1,4,0.383250965,0.503836647,0.08350211,10,1,1,4
25,1,1,4,0.419742078,0.480439919,0.08350211,10,1,1,4
25,0,0,4,0.328326432,0.496989861,0.08350211,10,1,1,4
25,1,1,4,0.325166563,0.616295545,0.08350211,10,1,1,4
25,1,0,4,0.322041038,0.311883375,0.08350211,10,1,1,-4
25,0,0,4,0.366588555,0.432526466,0.08350211,10,1,1,4
25,1,1,4,0.324294443,0.487548657,0.08350211,10,1,1,4
25,1,1,4,0.360719258,0.496030845,0.08350211,10,1,1,4
25,1,1,4,0.341689814,0.367539509,0.08350211,10,1,1,4
25,0,0,4,0.354542229,0.352002358,0.08350211,10,1,1,4
25,0,0,4,0.3513907,0.519934937,0.08350211,10,1,1,4
25,1,1,4,0.347900458,0.327689612,0.08350211,10,1,1,4
25,0,0,4,0.288378555,0.352572224,0.08350211,10,1,1,4
25,1,1,4,0.341919596,0.326934043,0.08350211,10,1,1,4
25,1,0,4,0.266500126,0.408136476,0.08350211,10,1,1,-4
25,1,1,4,0.327684711,0.550821602,0.08350211,10,1,1,4
25,0,0,4,0.299592439,0.375991374,0.08350211,10,1,1,4
25,1,1,4,0.313231706,0.328004993,0.08350211,10,1,1,4
25,0,0,4,0.261096349,0.52869039,0.08350211,10,1,1,4
25,1,1,4,0.314103632,0.35249782,0.08350211,10,1,1,4
25,1,1,4,0.351631076,0.479623813,0.08350211,10,1,1,4
25,1,1,4,0.355348718,0.448871578,0.08350211,10,1,1,4
25,0,1,4,0.296174938,0.544675995,0.08350211,10,1,1,-4
25,0,1,4,0.293157331,0.503731339,0.08350211,10,1,1,-4
25,1,1,4,0.330389605,0.495333357,0.08350211,10,1,1,4
25,0,0,4,0.247013154,0.543886254,0.08350211,10,1,1,4
25,0,1,4,0.267611479,0.559693057,0.08350211,10,1,1,-4
25,1,1,4,0.336239381,0.336914454,0.08350211,10,1,1,4
25,0,0,4,0.293469192,0.54343151,0.08350211,10,1,1,4
