Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition,Task
38,1,1,3,1.622,0.61862,8,2,2
38,2,1,1,3.4817,1.4391,3,2,2
38,2,2,1,7.3905,0.93284,8,2,2
38,2,2,4,1.5031,0.55347,17,1,2
38,2,2,6,1.8716,1.6458,17,1,2
38,1,2,2,1.8166,0.58182,8,2,2
38,1,1,2,1.6702,0.68475,12,1,2
38,1,2,3,2.7282,0.58962,12,1,2
38,1,2,4,1.7143,0.82216,13,2,2
38,2,2,3,1.3435,0.56805,17,1,2
38,1,1,5,2.0795,0.76496,18,2,2
38,1,2,1,3.9311,0.86591,18,2,2
38,1,1,3,1.4816,0.67609,23,2,2
38,1,1,4,2.2612,1.4448,17,1,2
38,1,2,3,3.3372,1.5828,12,1,2
38,2,2,4,1.7794,0.72321,23,2,2
38,2,1,4,3.4075,1.3368,17,1,2
38,1,1,5,1.7277,0.5769,22,1,2
38,1,1,5,1.1799,0.64852,22,1,2
38,1,1,6,1.111,0.51278,18,2,2
38,2,2,3,5.4794,1.8051,18,2,2
38,2,1,1,1.638,2.7785,17,1,2
38,1,1,1,2.0695,4.8966,22,1,2
38,2,2,3,2.4244,0.59378,13,2,2
38,2,2,2,2.2568,0.68788,13,2,2
38,2,2,2,4.235,0.57652,8,2,2
38,1,1,2,3.8157,0.58811,22,1,2
38,2,1,3,1.7537,0.64467,8,2,2
38,1,1,2,1.4929,0.56703,17,1,2
38,2,2,2,2.6043,1.4385,17,1,2
38,2,2,3,1.7596,0.73101,13,2,2
38,2,1,3,1.5164,1.3566,13,2,2
38,2,2,5,1.8013,0.61691,12,1,2
38,1,1,6,1.0306,0.5524,18,2,2
38,1,1,4,4.0072,0.51517,12,1,2
38,2,2,5,1.8762,0.66332,18,2,2
38,1,1,1,3.9991,0.48079,7,1,2
38,1,1,2,1.1846,0.60831,13,2,2
38,1,1,3,1.4415,0.53352,7,1,2
38,1,2,3,1.8083,1.815,3,1,2
38,1,2,1,5.5508,0.63086,8,1,2
38,1,1,2,3.4464,0.86343,13,1,2
38,2,2,3,3.2458,2.0611,13,1,2
38,2,1,1,1.359,1.0203,13,2,2
38,2,1,3,1.2376,0.54415,18,2,2
38,2,2,2,2.3664,1.6406,8,1,2
38,2,1,1,3.0091,4.0877,8,1,2
38,1,2,3,3.5879,0.99952,13,1,2
38,1,1,4,4.0237,0.60179,23,2,2
38,1,1,4,1.4391,0.69274,23,2,2
38,1,1,5,2.5581,0.58192,18,1,2
38,2,2,4,1.8587,0.64649,18,1,2
38,2,2,1,2.022,1.5432,13,1,2
38,1,1,3,1.164,1.38,18,2,2
38,2,2,1,1.9933,5.6014,18,2,2
38,2,2,4,1.5487,1.4555,13,2,2
38,2,2,3,1.8712,0.53892,13,1,2
38,1,1,4,1.5112,0.68249,13,2,2
38,2,2,1,4.0582,1.9033,8,1,2
38,2,2,4,1.5943,0.43947,8,1,2
38,1,1,1,2.0444,0.42633,3,1,2
38,1,1,4,1.35,0.49689,8,2,2
38,2,2,4,1.9606,1.2486,8,2,2
38,1,1,3,1.4858,2.2728,3,2,2
38,1,2,2,2.9816,0.94125,3,1,2
38,1,2,1,1.7253,0.95415,3,2,2
38,1,2,4,3.0594,0.52995,23,3,2
38,1,1,4,2.004,0.36177,28,3,2
38,2,2,4,1.711,0.44337,28,3,2
38,2,2,5,1.5243,0.9379,23,3,2
38,2,2,3,3.4365,2.8481,23,3,2
38,2,2,4,1.6721,0.63633,18,3,2
38,1,1,1,5.7102,1.4994,18,3,2
38,1,1,5,6.7302,0.37751,13,3,2
38,2,1,5,1.7547,0.63444,13,3,2
38,2,1,6,1.3658,0.40808,18,3,2
38,2,2,3,3.5461,0.53745,23,3,2
38,1,1,4,1.7031,0.61099,23,3,2
38,1,1,5,2.0212,0.54919,18,3,2
38,2,2,5,1.7277,3.2013,18,3,2
38,2,2,5,1.8998,0.48925,13,3,2
38,1,2,1,3.6313,0.40063,13,3,2
38,1,1,4,2.3264,0.53268,18,3,2
38,2,2,5,2.3018,1.7304,18,3,2
38,2,2,5,1.5015,0.56153,13,3,2
38,1,1,5,2.0221,0.52146,13,3,2
38,2,1,4,2.0508,0.49069,8,3,2
38,2,2,1,2.5192,0.33524,13,3,2
38,1,2,4,2.6069,0.48386,13,3,2
38,1,1,5,1.1086,0.45597,18,3,2
38,1,1,4,1.3772,0.55577,18,3,2
38,1,2,5,2.4553,0.4242,13,3,2
38,2,2,4,2.525,0.67716,18,3,2
38,1,2,1,5.1746,1.7523,18,3,2
38,1,1,2,1.5993,0.78064,23,3,2
38,1,2,1,5.1699,0.30728,23,3,2
38,1,1,5,1.3571,0.36696,28,3,2
38,1,1,5,1.6917,0.41927,28,3,2
38,1,1,2,3.2335,0.45479,23,3,2
38,2,2,5,2.2628,0.88364,23,3,2
38,2,2,4,1.6109,0.43815,18,3,2
38,2,2,1,1.5709,2.5483,18,3,2
38,2,2,4,1.6561,0.43018,13,3,2
38,1,1,3,1.1999,1.3624,13,3,2
38,2,2,5,1.637,0.4711,8,3,2
38,1,1,4,1.2667,0.64313,8,3,2
38,1,1,3,1.6888,0.59712,8,2,2
38,2,1,4,1.1589,0.47323,8,1,2
38,1,1,4,2.5485,1.233,8,2,2
38,2,1,3,1.2143,1.2458,13,1,2
38,2,1,1,2.0924,0.41648,3,2,2
38,1,1,6,1.4989,0.71763,18,1,2
38,1,1,2,2.6951,0.43946,8,2,2
38,2,2,2,4.5481,0.51271,8,2,2
38,2,1,1,1.7589,1.4666,18,1,2
38,2,2,1,1.9047,0.47235,3,2,2
38,1,1,1,2.5254,0.9174,3,2,2
38,1,2,4,5.4534,2.3004,23,1,2
38,1,1,4,1.5238,7.4909,28,1,2
38,1,2,2,2.1309,1.2943,3,2,2
38,2,1,1,3.0651,0.81763,8,2,2
38,1,1,1,1.5163,2.0427,13,2,2
38,2,2,3,1.9608,1.3028,13,2,2
38,2,2,6,1.352,0.47418,28,1,2
38,2,2,4,2.5657,1.6335,23,1,2
38,1,2,4,1.6809,1.7416,8,2,2
38,1,1,2,1.9901,2.0888,23,1,2
38,1,2,5,1.5028,0.61896,18,1,2
38,2,1,3,3.5907,2.1171,13,2,2
38,2,2,1,1.6362,1.7031,23,1,2
38,1,1,1,2.6774,0.41808,18,2,2
38,1,1,6,1.2375,0.44057,18,2,2
38,1,1,6,1.1625,0.59289,13,2,2
38,1,2,3,6.3532,0.59499,23,1,2
38,1,1,3,1.2181,0.52883,28,1,2
38,1,1,2,1.4185,0.56813,13,2,2
38,1,1,6,1.4154,1.7919,28,1,2
38,1,2,4,4.8175,1.0372,23,1,2
38,1,1,5,2.3368,1.1109,28,1,2
38,2,1,2,1.8792,2.9345,8,2,2
38,2,2,6,1.7524,1.0788,13,2,2
38,1,1,6,1.04,0.44482,28,1,2
38,2,2,3,2.0173,0.61361,23,1,2
38,1,1,4,1.8933,0.62018,13,2,2
38,1,1,1,2.3968,0.47305,8,2,2
38,1,2,1,1.7515,0.46306,8,2,2
38,2,2,2,3.1438,1.7453,23,1,2
38,2,1,2,1.3563,1.3841,13,2,2
38,1,2,1,4.3322,0.57491,18,1,2
38,2,2,4,3.5045,0.48112,23,1,2
38,1,1,1,8.4147,0.64257,18,2,2
38,2,2,3,1.4468,1.2647,18,2,2
38,2,1,2,2.602,1.5204,23,1,2
38,2,2,1,1.7101,1.5173,13,2,2
38,1,1,3,4.2472,0.65358,28,1,2
38,1,1,2,1.8156,1.0017,13,2,2
38,1,1,4,1.655,0.97795,28,1,2
38,2,2,3,6.3566,1.661,8,2,2
38,2,2,2,4.2349,1.5033,23,1,2
38,1,1,6,1.3362,0.6899,23,1,2
38,2,2,2,3.0277,2.5592,18,1,2
38,1,2,3,4.5371,0.69269,18,1,2
38,2,2,5,2.1334,0.51027,23,1,2
38,1,1,3,3.4138,0.63525,8,2,2
38,2,2,1,2.5385,0.56588,3,2,2
38,1,1,3,3.2697,1.9171,23,1,2
38,2,2,3,2.9939,0.60956,18,1,2
38,1,2,2,1.6416,1.2246,18,1,2
38,2,2,1,1.9949,1.9824,3,2,2
38,2,2,1,2.1994,0.63343,3,2,2
38,1,1,4,1.492,0.4817,23,1,2
38,2,2,6,1.2831,0.52978,23,1,2
38,2,1,3,1.8869,0.77503,18,1,2
38,2,2,1,4.2115,0.59339,3,2,2
38,2,1,2,1.7559,1.1255,3,2,2
38,2,2,1,2.4379,0.48029,8,2,2
38,1,1,4,5.2328,0.60527,23,1,2
38,2,2,3,2.1203,0.63196,8,2,2
38,2,2,2,1.5185,1.4375,23,1,2
38,2,2,3,4.0703,0.71691,18,1,2
38,1,2,3,1.229,1.8889,18,1,2
38,1,2,3,2.0764,0.94122,3,2,2
38,1,1,1,3.1349,0.49671,8,2,2
38,2,2,2,1.5929,2.119,8,2,2
38,2,2,4,2.2536,0.52626,23,1,2
38,2,2,1,2.7514,0.4241,3,2,2
38,2,1,1,4.644,0.3986,3,3,2
38,1,1,5,1.3286,0.31343,8,3,2
38,2,2,3,2.6832,0.68804,8,3,2
38,2,2,2,1.8065,0.82343,3,3,2
38,1,1,2,6.7029,0.30583,3,3,2
38,1,2,2,2.3301,0.43637,3,3,2
38,2,1,2,2.7495,0.44997,8,3,2
38,1,2,1,3.3031,0.32003,13,3,2
38,2,1,1,3.2223,0.33699,18,3,2
38,1,2,3,1.7767,2.0078,23,3,2
38,1,1,3,1.3223,0.3618,28,3,2
38,1,2,1,5.9303,0.251,28,3,2
38,1,2,5,1.9118,1.024,33,3,2
38,2,2,6,2.7,0.97968,38,3,2
38,1,1,6,1.4498,0.42777,38,3,2
38,2,2,2,2.9772,0.37203,33,3,2
38,2,2,4,1.3803,0.95269,33,3,2
38,1,1,5,1.7218,0.40749,28,3,2
38,2,2,4,1.6144,0.40749,28,3,2
38,1,1,5,1.3367,0.76308,23,3,2
38,2,1,3,2.4235,0.91275,23,3,2
38,2,2,3,3.1073,0.66548,28,3,2
38,1,1,1,2.9655,0.33316,28,3,2
38,1,1,2,3.8336,0.35766,23,3,2
38,2,2,4,3.5866,0.41808,23,3,2
38,2,2,1,2.0987,0.29801,18,3,2
38,2,1,3,1.4369,0.54589,18,3,2
38,1,1,3,2.7933,0.75585,23,3,2
38,1,1,5,1.1168,0.41368,23,3,2
38,2,1,2,2.4988,0.57626,18,3,2
38,2,1,4,1.5527,1.3204,23,3,2
38,2,1,1,1.5525,1.2029,28,3,2
38,1,1,4,1.5487,1.2247,33,3,2
38,1,1,5,1.6009,0.65211,33,3,2
38,1,1,6,1.1769,0.32202,28,3,2
38,2,2,1,5.336,0.2987,28,3,2
38,2,2,2,2.0374,0.90801,23,3,2
38,2,2,4,1.5615,0.44784,23,3,2
38,2,1,3,4.8043,0.59867,18,3,2
38,1,1,5,2.0193,0.40728,23,3,2
38,1,1,2,2.3361,1.3754,3,2,2
38,1,1,5,2.7579,0.65441,23,1,2
38,2,2,3,2.4764,0.69308,3,2,2
38,1,2,4,1.4736,0.48699,18,1,2
38,2,2,1,2.1488,0.46634,3,2,2
38,1,1,2,1.7042,0.73546,23,1,2
38,1,2,3,2.3698,1.3326,3,2,2
38,2,1,3,1.8403,0.47477,8,2,2
38,1,1,3,1.4282,1.9817,23,1,2
38,2,1,4,1.8639,0.77547,13,2,2
38,1,1,6,1.7293,1.3383,18,2,2
38,2,2,5,1.4217,0.45404,18,1,2
38,2,2,5,1.2992,0.44392,18,1,2
38,2,2,5,1.5204,0.40946,18,2,2
38,2,2,5,1.35,0.58176,13,2,2
38,2,1,2,1.6234,0.92479,13,2,2
38,1,2,4,2.0179,0.46927,18,2,2
38,1,2,2,3.2614,0.59055,13,1,2
38,2,2,3,1.9829,0.91249,18,1,2
38,1,1,5,1.3448,0.40114,23,2,2
38,1,1,3,5.318,1.6885,18,1,2
38,2,2,3,1.6697,0.55794,13,1,2
38,2,2,5,1.5221,0.45646,23,2,2
38,1,1,4,1.3859,0.63865,13,1,2
38,1,1,2,2.2144,2.0697,18,2,2
38,1,1,3,2.1177,0.64165,18,2,2
38,2,1,2,1.2517,0.54903,13,2,2
38,1,2,2,1.6514,1.2638,8,1,2
38,2,1,2,2.4742,3.7253,13,1,2
38,1,1,2,2.1632,1.7669,18,2,2
38,1,2,4,1.454,0.61732,18,1,2
38,2,1,4,2.2873,0.4459,23,1,2
38,1,1,6,1.2434,0.56895,28,1,2
38,2,2,5,1.7307,0.92138,18,2,2
38,1,1,3,1.5903,0.45788,13,2,2
38,2,2,6,1.98,0.45562,28,1,2
38,2,2,5,2.2709,0.85448,23,1,2
38,1,1,6,1.1384,0.4092,13,2,2
38,2,1,1,3.2365,0.62084,8,2,2
38,2,2,6,2.1183,1.3352,13,2,2
38,2,1,1,2.3052,0.46419,23,1,2
38,2,1,1,3.6194,0.52272,13,2,2
38,1,1,3,1.5395,0.5281,28,1,2
38,1,1,6,2.8691,0.91337,28,1,2
38,2,1,6,1.2335,0.49407,18,2,2
38,1,1,5,1.2298,0.61484,23,2,2
38,2,2,2,3.2837,0.48745,23,1,2
38,1,1,4,1.3575,0.46326,23,2,2
38,1,1,1,3.7484,1.6815,23,1,2
38,2,2,2,2.521,0.84828,18,2,2
38,2,2,2,2.2765,1.2808,18,1,2
38,2,2,4,2.0746,0.43092,18,2,2
38,2,2,4,1.4216,0.47822,18,1,2
38,1,1,3,1.4575,0.41873,13,1,2
38,1,1,1,4.4954,0.44735,13,1,2
38,2,1,2,2.9511,1.1527,8,1,2
38,2,1,2,4.1864,0.57534,13,1,2
38,1,1,3,1.2221,0.49726,13,2,2
38,2,2,5,1.4931,0.56626,13,2,2
38,1,1,4,1.4428,0.45356,18,1,2
38,2,2,1,2.4481,1.0708,18,1,2
38,1,1,3,1.663,1.4601,13,1,2
38,2,2,6,1.7087,0.42874,8,2,2
38,2,1,1,1.9034,0.50123,8,2,2
38,2,2,3,2.1753,0.59965,13,1,2
38,1,1,4,2.111,0.53682,8,1,2
38,2,2,3,1.1557,2.9039,8,1,2
38,1,1,6,2.1265,0.97277,13,2,2
38,2,2,1,2.4097,0.43357,13,2,2
38,1,2,1,1.5711,2.901,8,2,2
38,1,1,1,3.4108,0.43384,3,1,2
38,2,1,2,2.8289,0.60897,13,2,2
38,2,2,1,3.2771,0.61293,3,1,2
38,1,1,3,1.3849,2.0469,3,1,2
38,2,1,1,3.1174,0.50339,3,1,2
38,1,1,3,2.5411,0.75447,18,2,2
38,1,1,6,1.2977,0.55925,18,2,2
38,1,2,5,1.4913,0.88881,13,2,2
38,1,1,2,3.1216,1.5352,8,1,2
38,1,1,4,2.0465,0.68733,18,2,2
38,2,2,2,3.179,1.1617,23,3,2
38,1,2,4,1.7104,0.51364,18,3,2
38,2,2,6,2.0233,0.33971,23,3,2
38,2,1,5,1.3238,0.33434,23,3,2
38,2,2,2,2.2842,1.2553,28,3,2
38,1,1,6,1.3279,0.80537,28,3,2
38,2,1,5,1.1659,2.3779,23,3,2
38,2,2,5,1.3391,0.88174,28,3,2
38,2,1,4,1.173,0.4352,28,3,2
38,1,1,3,1.1913,1.5277,33,3,2
38,1,1,6,1.1093,0.34354,33,3,2
38,2,2,5,1.6714,0.62331,28,3,2
38,2,2,4,1.7173,0.43246,28,3,2
38,2,2,5,1.4104,0.46021,23,3,2
38,1,1,3,1.3708,0.40679,23,3,2
38,1,1,3,1.295,0.44685,18,3,2
38,1,2,5,2.0847,0.59856,18,3,2
38,1,2,2,4.0355,0.44084,23,3,2
38,1,1,6,1.4326,0.66446,28,3,2
38,1,1,2,2.3119,0.41958,28,3,2
38,2,2,1,1.9403,0.46242,23,3,2
38,1,1,3,1.71,1.7121,23,3,2
38,2,2,4,1.8231,0.40247,18,3,2
38,2,2,1,2.7849,0.36107,18,3,2
38,2,2,2,2.0759,1.0255,13,3,2
38,2,2,5,2.202,0.4308,13,3,2
38,1,2,1,1.4823,0.40411,8,3,2
38,2,1,1,2.1696,2.4834,13,3,2
38,2,1,1,6.3211,0.79936,18,3,2
38,1,2,1,1.5371,1.1393,23,3,2
38,2,1,5,2.6077,2.0393,28,3,2
38,1,2,5,1.5663,0.48365,33,3,2
38,2,2,5,1.223,0.38044,38,3,2
38,2,2,4,1.4103,0.3836,38,3,2
38,2,2,6,1.8462,0.38532,33,3,2
38,1,1,5,1.2474,0.79498,33,3,2
38,2,2,6,1.9533,0.48436,28,3,2
38,1,1,4,1.5054,0.34759,28,3,2
38,2,2,4,1.0899,0.46564,23,3,2
38,2,2,3,1.2632,0.87817,23,3,2
38,2,1,4,2.4118,1.0245,18,2,2
38,1,1,5,1.2351,0.58278,8,1,2
38,1,1,5,1.3027,0.49874,23,2,2
38,1,2,1,1.3759,0.90527,3,1,2
38,2,1,1,1.2145,0.42697,23,2,2
38,2,1,1,1.9839,0.38884,8,1,2
38,1,1,6,1.4125,0.50998,28,2,2
38,2,2,4,1.512,0.49845,28,2,2
38,1,2,1,1.412,0.67315,13,1,2
38,1,2,1,2.6738,1.1095,23,2,2
38,2,2,2,1.3893,1.2655,28,2,2
38,1,1,4,1.1565,0.60069,18,1,2
38,1,2,3,1.3323,2.0992,18,1,2
38,1,1,1,1.7379,1.9171,28,2,2
38,1,1,3,1.7014,0.71305,23,2,2
38,2,2,4,2.8847,0.60052,23,2,2
38,2,2,2,3.9331,0.43917,18,2,2
38,2,2,3,1.5802,0.45124,23,1,2
38,1,1,3,1.5864,2.1091,23,1,2
38,1,1,4,1.4379,0.48536,18,2,2
38,1,1,3,5.7524,0.574,18,1,2
38,1,1,2,1.6449,0.73443,18,1,2
38,1,2,5,1.4182,0.75166,13,2,2
38,1,2,3,1.8879,2.9095,13,1,2
38,1,2,2,1.6139,4.7886,18,2,2
38,1,2,2,1.404,1.944,23,2,2
38,2,2,4,1.3688,0.44901,28,2,2
38,1,1,4,1.3824,0.49623,18,1,2
38,1,1,4,2.3096,0.49413,18,1,2
38,1,1,5,1.2008,0.45104,28,2,2
38,1,1,3,3.3917,0.42532,13,1,2
38,1,1,3,1.6296,0.44142,13,1,2
38,2,2,3,1.3487,2.389,8,1,2
38,2,2,4,1.3908,0.43728,23,2,2
38,1,1,1,6.0789,0.36342,23,2,2
38,2,1,2,2.0944,0.40734,8,1,2
38,1,2,3,2.1371,0.4431,13,1,2
38,2,2,1,2.9504,0.45596,18,2,2
38,2,1,2,1.3118,1.5214,18,2,2
38,1,1,2,2.0669,1.4782,23,2,2
38,1,2,1,1.5357,0.51558,18,1,2
38,2,2,2,1.5056,0.54193,23,2,2
38,2,2,6,1.5764,1.4004,23,1,2
38,2,2,4,1.852,0.94949,23,1,2
38,2,1,2,1.3347,1.2691,18,2,2
38,1,1,2,1.4148,0.60505,23,2,2
38,2,2,2,1.2434,1.5837,18,1,2
38,2,1,3,2.3362,1.6314,23,2,2
38,1,1,4,1.1918,0.42522,18,1,2
38,2,2,3,5.4694,0.57536,28,2,2
38,2,1,1,1.8885,0.37247,13,1,2
38,2,2,4,1.4528,0.52178,28,2,2
38,2,2,1,1.3834,3.1367,18,1,2
38,1,2,2,1.8353,0.63937,18,1,2
38,2,2,6,2.0458,1.0476,23,1,2
38,1,1,6,1.325,0.47672,23,1,2
38,1,1,6,1.3735,0.54942,18,1,2
38,2,2,6,2.2576,0.7069,23,2,2
38,1,1,3,1.6536,1.283,23,2,2
38,2,2,1,2.7308,0.37961,18,1,2
38,2,1,3,2.0242,0.51269,13,1,2
38,2,2,6,2.213,0.98081,18,1,2
38,2,2,1,3.6918,0.40755,18,2,2
38,1,2,1,2.4314,0.38806,18,2,2
38,2,1,4,1.3695,0.44129,18,1,2
38,2,2,3,1.3429,0.71722,23,1,2
38,2,2,6,1.9772,0.60201,23,1,2
38,1,1,3,2.9406,0.54913,23,2,2
38,1,1,3,3.997,0.92529,23,2,2
38,1,1,3,1.7167,0.57609,18,2,2
38,1,2,1,2.9101,0.39386,18,1,2
38,1,1,6,1.2557,0.41833,18,2,2
38,2,2,6,1.5409,0.53359,23,1,2
38,2,1,4,1.2607,0.47985,23,1,2
38,2,2,3,2.0963,0.73495,28,1,2
38,2,1,1,1.662,1.0211,13,2,2
38,2,2,5,1.621,0.48026,18,2,2
38,1,1,4,5.3566,0.55154,18,2,2
38,2,2,6,1.6623,0.94357,28,1,2
38,2,2,1,1.9445,0.40087,13,2,2
38,1,1,1,2.4834,0.2429,18,3,2
38,2,1,3,1.4566,1.3315,18,3,2
38,2,1,2,1.5953,3.0957,23,3,2
38,1,2,3,3.1861,0.8138,28,3,2
38,2,2,4,2.2824,0.32189,33,3,2
38,2,2,1,4.7317,0.22289,33,3,2
38,2,2,6,2.0285,0.5533,28,3,2
38,2,2,6,1.4713,0.50748,28,3,2
38,1,2,6,1.5151,0.52203,23,3,2
38,2,1,5,1.5005,0.41321,28,3,2
38,2,2,2,1.9938,0.30171,33,3,2
38,2,2,3,2.7289,0.39867,33,3,2
38,1,1,2,1.8766,0.26705,28,3,2
38,1,1,1,1.6574,0.68336,28,3,2
38,1,1,6,1.2222,0.41119,23,3,2
38,1,1,1,1.2647,4.2204,23,3,2
38,1,2,2,1.5022,0.31017,18,3,2
38,1,2,1,2.1212,0.28753,23,3,2
38,2,2,1,3.1231,0.24879,28,3,2
38,1,1,6,1.5169,0.44268,28,3,2
38,2,2,1,2.8171,0.50782,23,3,2
38,2,2,4,1.4217,0.37351,23,3,2
38,1,1,4,4.1765,0.43252,18,3,2
38,2,2,1,1.463,0.73045,18,3,2
38,1,1,1,1.4738,0.31609,13,3,2
38,2,2,6,1.3268,0.45451,13,3,2
38,1,1,1,4.2574,0.32901,8,3,2
38,2,2,2,1.9383,0.39881,8,3,2
38,1,2,2,1.6068,2.0799,3,3,2
38,2,1,1,3.0292,0.28324,8,3,2
38,2,1,4,1.4492,0.34864,13,3,2
38,2,2,2,3.0202,1.2374,18,3,2
38,2,2,6,1.77,0.75158,18,3,2
38,2,1,1,2.0319,0.2801,13,3,2
38,1,1,1,2.6302,1.6446,18,3,2
38,2,1,3,1.4358,1.5377,18,3,2
38,2,2,2,2.0232,0.34373,23,3,2
38,2,2,6,1.9952,0.61613,23,3,2
38,1,1,3,1.6449,0.70374,18,3,2
38,1,1,6,1.4891,0.46075,18,3,2
38,2,NaN,NaN,NaN,NaN,0.21,1,1
38,2,1,4,2.3904,1.133,0.51,2,1
38,1,1,6,1.8077,1.2029,0.21,1,1
38,1,1,5,3.7682,1.2928,0.21,1,1
38,1,1,4,3.0516,0.51961,0.56,2,1
38,1,1,3,2.2069,0.4749,0.56,2,1
38,1,1,3,3.0924,1.7827,0.51,2,1
38,2,2,4,2.0882,0.76066,0.51,2,1
38,2,2,5,1.5746,0.48852,0.16,1,1
38,2,1,5,1.5466,0.4644,0.16,1,1
38,1,2,4,2.1661,0.52501,0.21,1,1
38,2,2,6,1.8093,0.48098,0.26,1,1
38,2,1,3,2.4584,0.52576,0.46,2,1
38,2,2,4,2.0903,0.41654,0.26,1,1
38,1,1,3,1.7107,0.68777,0.21,1,1
38,1,1,3,2.6968,0.85007,0.21,1,1
38,2,2,3,2.4369,0.57939,0.51,2,1
38,1,1,2,3.0064,0.70422,0.51,2,1
38,1,2,5,1.892,0.54052,0.16,1,1
38,2,2,6,1.8691,0.54821,0.21,1,1
38,2,2,2,6.4471,0.68561,0.46,2,1
38,2,2,5,2.6865,0.48185,0.21,1,1
38,2,2,4,1.971,0.59855,0.16,1,1
38,2,2,3,2.2012,0.49734,0.46,2,1
38,2,2,4,1.7706,1.9246,0.16,1,1
38,2,2,5,2.6891,0.51261,0.11,1,1
38,2,2,5,2.4559,0.59842,0.11,1,1
38,2,2,2,1.961,0.63441,0.41,2,1
38,1,1,3,2.7987,0.46115,0.41,2,1
38,2,2,2,2.8395,0.55864,0.36,2,1
38,1,1,4,3.0248,1.2541,0.36,2,1
38,1,1,2,1.6996,1.4735,0.31,2,1
38,2,1,2,2.0939,0.62241,0.31,2,1
38,2,2,3,2.1877,1.2928,0.36,2,1
38,2,1,3,1.7146,1.426,0.36,2,1
38,2,2,3,3.2401,1.389,0.06,1,1
38,1,1,3,4.1459,1.3569,0.41,2,1
38,1,1,2,1.9002,0.52302,0.41,2,1
38,1,1,2,4.6597,3.6891,0.36,2,1
38,2,2,1,2.3555,1.1046,0.36,2,1
38,2,2,1,3.2834,0.66047,0.06,1,1
38,1,1,6,5.1048,1.3138,0.01,1,1
38,2,NaN,NaN,NaN,NaN,0.01,1,1
38,1,1,5,2.1787,3.2081,0.31,2,1
38,1,1,4,2.9755,1.2866,0.31,2,1
38,1,1,1,8.2895,2.1179,0.01,1,1
38,2,2,2,2.6801,0.60118,0.26,2,1
38,1,2,2,3.5727,0.36717,0.26,2,1
38,1,NaN,NaN,NaN,NaN,0.01,1,1
38,1,2,3,5.207,2.3252,0.31,2,1
38,2,1,1,5.6237,3.0366,0.01,1,1
38,1,2,3,3.1605,1.4949,0.36,2,1
38,1,2,1,3.6689,0.53736,0.06,1,1
38,2,2,3,2.7559,1.0831,0.11,1,1
38,2,2,4,2.6841,1.1331,0.11,1,1
38,2,2,2,2.6097,2.4217,0.06,1,1
38,2,2,2,2.3786,3.3293,0.06,1,1
38,1,2,1,6.5861,1.5452,0.01,1,1
38,2,1,1,2.3518,0.595,0.41,2,1
38,2,2,1,5.1882,0.28686,0.06,1,1
38,2,2,1,3.6346,0.2933,0.46,2,1
38,1,1,3,1.742,0.3818,0.46,2,1
38,2,1,2,3.5055,0.30876,0.41,2,1
38,1,1,2,3.0732,3.9035,0.46,2,1
38,1,2,1,2.8232,1.8841,0.06,1,1
38,2,1,4,1.9152,0.54326,0.46,2,1
38,1,2,3,6.1951,13.7429,0.11,1,1
38,1,1,4,1.7871,0.66284,0.51,2,1
38,1,2,2,3.5555,1.3271,0.16,1,1
38,1,1,3,3.6219,1.3611,0.51,2,1
38,1,2,4,2.2522,0.3843,0.21,1,1
38,1,1,2,1.7795,0.51146,0.26,1,1
38,1,1,2,2.0108,0.28544,0.46,2,1
38,1,1,3,1.4652,0.53297,0.46,2,1
38,2,1,2,3.0865,1.0916,0.26,1,1
38,1,1,3,1.7041,0.48083,0.31,1,1
38,1,1,1,1.4552,1.0534,0.41,2,1
38,1,1,6,2.4816,0.45403,0.31,1,1
38,2,1,4,2.2973,0.34363,0.41,2,1
38,2,2,5,1.7502,0.43387,0.26,1,1
38,1,2,3,1.6117,1.7992,0.21,3,1
38,2,2,5,1.5864,0.93701,0.26,3,1
38,1,1,2,2.8382,0.32166,0.26,3,1
38,1,1,4,2.3301,0.36413,0.21,3,1
38,1,2,2,3.7273,0.19239,0.21,3,1
38,1,1,3,1.3595,0.53178,0.26,3,1
38,2,2,2,2.5013,0.42859,0.26,3,1
38,1,NaN,NaN,NaN,NaN,0.21,3,1
38,1,1,5,1.9216,0.48309,0.21,3,1
38,1,1,3,2.1473,1.201,0.21,3,1
38,1,2,5,1.8528,1.0172,0.16,3,1
38,2,2,4,1.5464,0.40456,0.21,3,1
38,1,2,3,1.4771,0.49862,0.21,3,1
38,1,2,4,1.4886,2.2464,0.26,3,1
38,2,2,4,2.3709,2.3722,0.31,3,1
38,1,1,3,2.0115,0.87832,0.31,3,1
38,2,2,5,1.2399,1.5021,0.26,3,1
38,1,1,3,1.4909,1.1214,0.26,3,1
38,2,2,5,1.2909,1.0304,0.21,3,1
38,2,2,2,3.1831,0.9288,0.21,3,1
38,1,1,3,1.2336,1.1561,0.16,3,1
38,2,2,5,1.2029,0.77668,0.16,3,1
38,2,2,3,2.886,1.273,0.11,3,1
38,2,2,2,1.206,0.88341,0.11,3,1
38,1,2,1,1.8202,0.79508,0.06,3,1
38,2,2,3,1.2194,0.89254,0.11,3,1
38,1,2,2,1.0163,1.4603,0.11,3,1
38,1,1,1,3.3906,0.88843,0.16,3,1
38,1,2,4,1.6899,0.9014,0.16,3,1
