Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy
3,R,R,333.37,0.35,2.747,Neutr,1
3,L,L,297,0.49,3.181,Neutr,1
3,R,R,296.91,0.332,6.716,Incongr,1
3,R,R,313.77,0.472,6.073,Incongr,1
3,L,L,311.14,0.43,6.09,Incongr,1
3,L,L,216.27,0.472,3.079,Neutr,1
3,R,R,294.41,0.34,2.332,Neutr,1
3,R,R,202.95,0.494,2.149,Congr,1
3,L,L,324.62,0.354,3.315,Incongr,1
3,L,L,310.65,0.367,2.888,Incongr,1
3,L,L,301.44,0.362,4.444,Congr,1
3,R,R,237.1,0.439,2.231,Incongr,1
3,L,L,333.68,0.437,4.028,Neutr,1
3,R,L,111.14,0.37,2.455,Incongr,0
3,L,L,187.87,0.539,2.199,Incongr,1
3,L,L,220.85,0.455,2.989,Congr,1
3,L,L,338.76,0.409,5.179,Neutr,1
3,L,L,308.42,0.389,3.045,Neutr,1
3,L,L,324.26,0.356,2.848,Incongr,1
3,L,L,325.58,0.393,3.746,Incongr,1
3,L,L,318.3,0.395,4.541,Incongr,1
3,L,L,318.56,0.384,3.066,Incongr,1
3,R,R,340.02,0.442,3.751,Congr,1
3,R,R,335.91,0.37,3.613,Neutr,1
3,L,L,332.25,0.429,3.609,Congr,1
3,R,R,306.28,0.403,5.98,Congr,1
3,L,L,323.49,0.407,3.714,Congr,1
3,R,R,334.57,0.4,3.265,Neutr,1
3,L,L,321.5,0.432,4.03,Congr,1
3,R,R,334.55,0.4,3.799,Neutr,1
3,R,R,324.79,0.431,4.569,Neutr,1
3,L,L,331.2,0.398,4.978,Congr,1
3,L,L,324.56,0.394,2.913,Incongr,1
3,R,R,338.93,0.369,2.838,Incongr,1
3,R,L,201.87,0.367,2.896,Incongr,0
3,R,R,280.05,0.419,6.009,Neutr,1
3,R,R,265.76,0.569,5.271,Neutr,1
3,R,R,138.96,0.491,2.298,Neutr,1
3,R,R,272.99,0.393,2.761,Congr,1
3,R,R,280.24,0.293,2.196,Congr,1
3,R,R,291.57,0.445,2.661,Incongr,1
3,L,L,232.87,0.441,2.828,Incongr,1
3,L,L,332.31,0.41,3.867,Neutr,1
3,L,L,341.52,0.328,3.698,Congr,1
3,R,L,147.09,0.296,2.02,Incongr,0
3,L,R,280.86,0.327,2.659,Congr,0
3,R,R,239.91,0.378,1.822,Neutr,1
3,L,L,326.31,0.392,2.645,Neutr,1
3,R,R,212.09,0.439,2.255,Congr,1
3,L,L,327.14,0.427,1.895,Neutr,1
3,R,R,205.81,0.481,2.375,Incongr,1
3,R,R,288.28,0.393,3.479,Incongr,1
3,R,R,259.49,0.456,4.498,Incongr,1
3,L,L,323.96,0.473,2.206,Neutr,1
3,R,R,266.13,0.404,3.944,Congr,1
3,L,L,321.91,0.38,3.021,Incongr,1
3,L,L,324.57,0.431,3.421,Neutr,1
3,R,R,324.13,0.462,2.603,Neutr,1
3,R,R,326.25,0.37,3.841,Incongr,1
3,L,L,302.04,0.653,3.109,Neutr,1
3,L,L,315.88,0.42,2.878,Neutr,1
3,R,R,329.66,0.329,3.745,Congr,1
3,R,R,317.1,0.353,5.432,Neutr,1
3,L,R,168.04,0.334,2.191,Congr,0
3,R,R,333.5,0.352,2.92,Congr,1
3,R,R,273.37,0.358,2.51,Congr,1
3,L,L,318.24,0.572,2.572,Neutr,1
3,R,R,276.56,0.463,3.804,Incongr,1
3,R,R,242.87,0.371,2.173,Congr,1
3,L,L,330.61,0.328,1.7,Incongr,1
3,L,L,265.04,0.4,3.616,Incongr,1
3,R,R,273.8,0.522,3.769,Neutr,1
3,R,R,311.03,0.375,3.751,Incongr,1
3,L,L,232.78,0.511,3.027,Incongr,1
3,R,R,266.67,0.347,2.728,Incongr,1
3,R,R,243.01,0.383,2.314,Congr,1
3,L,L,114.84,0.394,2.654,Neutr,1
3,L,NA,247.07,NA,4.717,Incongr,0
3,L,L,337.93,0.354,3.987,Congr,1
3,L,L,322.91,0.434,2.491,Congr,1
3,R,R,222.92,0.452,2.754,Incongr,1
3,L,L,339.38,0.365,3.471,Congr,1
3,L,L,335.6,0.316,2.523,Congr,1
3,L,L,324.34,0.341,2.762,Incongr,1
3,R,R,228.73,0.444,2.408,Neutr,1
3,L,L,341.44,0.387,2.398,Congr,1
3,L,L,285.37,0.383,4.539,Neutr,1
3,R,R,327.22,0.358,5.004,Congr,1
4,R,R,172.2,0.446,8.32,Congr,1
4,L,L,320.05,0.446,5.602,Congr,1
4,L,L,220.35,0.528,3.269,Neutr,1
4,R,R,186.96,0.38,2.321,Neutr,1
4,R,R,130.08,0.42,1.915,Neutr,1
4,R,R,195.32,0.468,1.842,Neutr,1
4,R,L,33.87,0.353,4.438,Congr,0
4,L,L,190.34,0.583,5.206,Incongr,1
4,R,R,110.08,0.445,2.808,Incongr,1
4,R,R,95.88,0.561,2.7,Incongr,1
4,L,L,278.69,0.41,4.833,Incongr,1
4,L,L,247.13,0.514,3.87,Incongr,1
4,L,L,173.32,0.439,3.323,Congr,1
4,R,R,222.71,0.4,3.425,Congr,1
4,R,R,227.89,0.472,2.826,Incongr,1
4,R,R,212.08,0.401,3.495,Neutr,1
4,R,R,215.48,0.435,2.312,Incongr,1
4,L,L,123.06,0.452,1.78,Congr,1
4,L,L,169.79,0.489,2.371,Congr,1
4,L,L,119.84,0.403,6.052,Neutr,1
4,L,L,285.95,0.347,3.561,Neutr,1
4,R,R,223.08,0.419,9.355,Incongr,1
4,L,L,290.77,0.488,3.605,Incongr,1
4,R,R,256.54,0.373,2.543,Incongr,1
4,L,L,217.25,0.349,2.343,Neutr,1
4,R,R,136,0.364,1.48,Congr,1
4,R,R,229.42,0.401,3.149,Neutr,1
4,L,L,153.16,0.412,1.394,Congr,1
4,R,R,149.97,0.408,2.453,Congr,1
4,L,L,124.23,0.396,2.345,Neutr,1
4,R,R,155.76,0.398,7.746,Incongr,1
4,L,L,102.8,0.378,4.513,Neutr,1
4,L,L,199.35,0.371,5.338,Incongr,1
4,R,R,168.35,0.534,2.653,Incongr,1
4,R,R,147.47,0.42,2.051,Neutr,1
4,L,L,162.29,0.458,2.462,Incongr,1
4,R,R,214.83,0.424,3.374,Congr,1
4,L,L,197.77,0.534,2.022,Neutr,1
4,L,L,166.04,0.358,4.803,Congr,1
4,L,L,173.75,0.427,19.882,Congr,1
4,L,L,148.58,0.669,4.291,Congr,1
4,R,R,139.6,0.39,2.497,Neutr,1
4,R,R,115.66,0.364,2.151,Congr,1
4,R,R,217.68,0.371,5.064,Neutr,1
4,R,R,155.69,0.361,2.259,Congr,1
4,L,L,142.69,0.475,2.879,Neutr,1
4,R,R,120.98,0.464,3.677,Neutr,1
4,R,R,103.46,0.336,3.913,Neutr,1
4,R,R,121.75,0.463,1.627,Neutr,1
4,L,L,131.37,0.634,2.561,Neutr,1
4,L,L,174.71,0.654,5.94,Incongr,1
4,R,R,143.01,0.419,2.746,Incongr,1
4,R,R,101.75,0.417,2.057,Congr,1
4,R,R,127.33,0.373,2.389,Congr,1
4,L,L,157.77,0.537,3.21,Incongr,1
4,L,L,124.9,0.5,4.38,Congr,1
4,R,R,141.05,0.366,4.6,Neutr,1
4,L,L,176.26,0.48,2.345,Incongr,1
4,L,L,139.1,0.389,2.195,Congr,1
4,L,L,172.39,0.517,3.481,Incongr,1
4,L,L,116.23,0.425,5.783,Incongr,1
4,R,R,180.06,0.525,4.403,Incongr,1
4,L,L,127.59,0.402,3.496,Neutr,1
4,L,L,180.98,0.433,1.812,Neutr,1
4,R,R,188.74,0.347,2.391,Congr,1
4,L,L,163.1,0.412,4.488,Congr,1
4,R,R,127.57,0.408,5.676,Incongr,1
4,R,R,117.59,0.447,1.886,Incongr,1
4,L,L,169.31,0.406,2.82,Neutr,1
4,R,R,177.92,0.434,4.043,Congr,1
4,L,L,156.08,0.646,1.952,Congr,1
4,L,L,160.75,0.491,4.825,Incongr,1
4,L,L,171.76,0.453,2.005,Neutr,1
4,R,R,177.67,0.394,2.846,Congr,1
4,L,L,125,0.46,1.574,Incongr,1
4,L,L,170.87,0.55,2.696,Incongr,1
4,L,L,194.48,0.43,1.462,Neutr,1
4,R,R,172.1,0.429,3.949,Neutr,1
4,L,L,137.84,0.455,2.479,Incongr,1
4,L,L,177.36,0.61,5.21,Congr,1
4,L,L,159.02,0.438,3.354,Congr,1
4,R,R,179.29,0.366,2.951,Neutr,1
4,L,L,128.36,0.381,3.613,Neutr,1
4,R,R,137.68,0.309,5.852,Neutr,1
4,L,L,166.28,0.5,4.138,Neutr,1
4,L,L,202.44,0.428,2.052,Congr,1
4,R,R,152.18,0.369,4.148,Congr,1
4,L,L,144.76,0.423,3.858,Incongr,1
4,R,R,134.05,0.496,2.938,Incongr,1
4,L,L,145.52,0.465,2.567,Incongr,1
4,L,L,148.09,0.345,2.561,Neutr,1
4,R,R,154.29,0.284,3.715,Incongr,1
4,R,R,149.7,0.367,2.937,Congr,1
4,R,R,147.16,0.453,4.68,Incongr,1
4,R,R,145.45,0.344,2.857,Congr,1
4,R,L,31.65,0.392,2.895,Neutr,0
4,L,L,197.41,0.464,1.753,Neutr,1
4,R,R,213.19,0.284,1.885,Congr,1
4,R,R,139.22,0.477,3.254,Congr,1
4,L,L,180.5,0.52,2.85,Neutr,1
4,R,R,193.54,0.406,4.117,Incongr,1
4,R,R,127.8,0.38,2.514,Incongr,1
4,R,R,105.87,0.413,1.855,Congr,1
4,R,R,142.05,0.381,3.803,Neutr,1
4,R,R,150.03,0.371,3.289,Incongr,1
4,L,R,11.6,0.292,2.117,Incongr,0
4,L,L,118.03,0.476,4.334,Neutr,1
4,L,L,128.15,0.374,2.508,Neutr,1
4,L,L,147.97,0.428,2.876,Neutr,1
4,R,R,160.7,0.388,3.85,Neutr,1
4,L,L,130.5,0.46,2.117,Neutr,1
4,R,R,158.07,0.458,2.851,Incongr,1
4,L,L,170.08,0.656,1.595,Incongr,1
4,R,R,134.61,0.372,2.304,Congr,1
4,L,L,155.8,0.661,2.484,Congr,1
4,L,L,190.67,0.477,2.133,Congr,1
4,R,R,179.21,0.367,2.481,Congr,1
4,R,R,161.85,0.364,5.043,Congr,1
4,L,R,33.91,0.404,2.338,Incongr,0
4,L,L,173.4,0.489,4.971,Neutr,1
4,R,R,166.39,0.349,3.828,Neutr,1
4,R,R,177.23,0.399,3.852,Incongr,1
4,R,R,167.47,0.325,1.759,Neutr,1
4,L,L,134.83,0.429,1.894,Incongr,1
4,L,L,186.87,0.433,2.194,Congr,1
4,R,R,181.44,0.41,3.811,Neutr,1
4,R,R,182.69,0.376,3.67,Neutr,1
4,L,L,175.31,0.466,4.679,Incongr,1
4,R,R,166.52,0.389,3.293,Incongr,1
4,L,L,189.36,0.451,2.293,Congr,1
4,L,L,179.64,0.536,2.82,Congr,1
4,L,L,192.71,0.426,3.29,Congr,1
4,L,L,31.54,0.768,2.445,Incongr,1
4,R,R,166.16,0.543,2.862,Incongr,1
4,L,L,183.3,0.389,4.47,Congr,1
4,R,R,187.11,0.412,5.239,Incongr,1
4,R,R,178.81,0.44,3.065,Incongr,1
4,L,L,182.87,0.431,2.997,Incongr,1
4,R,R,201.89,0.358,2.224,Congr,1
4,L,L,190.45,0.517,2.037,Congr,1
4,R,R,213.96,0.323,3.175,Neutr,1
4,R,L,189.01,0.394,2.083,Congr,0
4,R,R,175.37,0.361,3.904,Neutr,1
4,L,L,176.58,0.454,2.29,Congr,1
4,R,R,155.7,0.467,6.888,Neutr,1
4,R,R,177.21,0.462,1.443,Incongr,1
4,R,R,171.32,0.338,2.09,Congr,1
4,R,R,172.33,0.46,2.33,Neutr,1
4,L,L,162.68,0.465,1.498,Neutr,1
4,L,L,164.47,0.532,2.964,Incongr,1
4,L,L,177.1,0.549,2.882,Incongr,1
4,R,R,176.28,0.479,2.843,Incongr,1
4,L,L,177.81,0.514,3.657,Incongr,1
4,L,L,193.29,0.447,1.891,Neutr,1
4,R,R,148.44,0.418,3.02,Congr,1
4,L,L,188.57,0.434,2.734,Incongr,1
4,L,L,219.76,0.425,2.513,Neutr,1
4,L,L,168.97,0.394,2.456,Incongr,1
4,R,R,131.4,0.461,3.797,Incongr,1
4,R,R,165.73,0.398,2.466,Congr,1
4,L,L,192.57,0.448,2.405,Neutr,1
4,R,R,181.88,0.403,3.125,Incongr,1
4,L,L,183.65,0.587,1.723,Congr,1
4,R,R,164.65,0.648,2.273,Incongr,1
4,L,L,174.64,0.366,1.967,Incongr,1
4,L,L,163.53,0.492,2.043,Incongr,1
4,R,R,175.59,0.443,2.567,Congr,1
4,L,L,128.67,0.548,2.203,Incongr,1
4,L,L,157.91,0.456,1.714,Congr,1
4,L,L,172.36,0.473,1.835,Congr,1
4,R,R,173.41,0.375,2.838,Congr,1
4,R,R,181.87,0.385,4.88,Congr,1
4,L,L,172.48,0.425,2.46,Neutr,1
4,L,L,171.76,0.392,2.922,Neutr,1
4,L,L,172.84,0.431,2.227,Neutr,1
4,R,R,179.97,0.349,1.766,Congr,1
4,L,L,206.35,0.451,4.356,Neutr,1
4,R,R,183.95,0.391,2.097,Neutr,1
4,R,R,181.92,0.386,3.944,Neutr,1
4,R,R,170.38,0.381,1.565,Neutr,1
4,L,L,195.69,0.476,3.589,Neutr,1
4,R,R,176.13,0.375,1.796,Neutr,1
4,R,R,188.93,0.486,2.229,Congr,1
4,L,L,185.79,0.423,3.647,Congr,1
4,R,R,181.11,0.423,1.727,Neutr,1
4,L,R,44.13,0.328,2.856,Neutr,0
4,R,R,198,0.376,2.211,Congr,1
4,R,R,188.72,0.373,3.309,Neutr,1
4,L,L,176.5,0.431,5.065,Congr,1
4,L,L,179.24,0.524,2.468,Incongr,1
4,R,R,183.5,0.509,2.777,Neutr,1
4,L,L,187.89,0.453,2.242,Congr,1
4,R,R,185.63,0.47,2.494,Incongr,1
4,R,R,169.81,0.494,2.494,Congr,1
4,R,R,173.84,0.353,2.48,Incongr,1
4,L,L,177.29,0.543,1.954,Incongr,1
4,R,R,172.62,0.451,4.768,Incongr,1
4,L,L,132.62,0.427,4.07,Incongr,1
4,L,L,176.49,0.51,2.88,Congr,1
4,R,R,202.51,0.359,3.251,Congr,1
4,L,L,186.66,0.386,1.438,Congr,1
4,L,L,189.24,0.442,2.526,Neutr,1
4,L,L,172.36,0.491,1.975,Incongr,1
4,L,L,180.7,0.672,2.674,Congr,1
4,R,R,203.65,0.477,2.502,Incongr,1
4,R,R,165.99,0.443,4.774,Incongr,1
4,L,L,190.15,0.36,1.573,Neutr,1
4,R,R,170.01,0.373,2.457,Neutr,1
4,L,L,186.08,0.403,2.681,Congr,1
4,R,R,172.25,0.394,3.807,Congr,1
4,L,L,175.55,0.415,3.242,Congr,1
4,L,L,172.96,0.635,5.02,Congr,1
4,R,R,177.6,0.526,2.303,Neutr,1
4,R,R,184.08,0.573,2.424,Neutr,1
4,R,R,187.72,0.509,2.255,Incongr,1
4,R,R,181.3,0.511,2.38,Incongr,1
5,L,L,275.73,0.461,2.792,Incongr,1
5,R,R,331.27,0.379,3.368,Congr,1
5,R,R,340.5,0.464,8.953,Neutr,1
5,R,R,335.38,0.406,3.25,Incongr,1
5,L,L,244.44,0.408,8.327,Congr,1
5,R,R,303.08,0.489,18.005,Incongr,1
5,L,L,306.91,0.46,7.083,Incongr,1
5,L,L,240.92,0.426,4.14,Congr,1
5,L,L,267.06,0.387,12.08,Incongr,1
5,L,L,297.25,0.363,7.287,Incongr,1
5,R,R,242.32,0.426,9.995,Neutr,1
5,R,R,105.86,0.452,2.902,Congr,1
5,R,R,204.23,0.444,8.536,Incongr,1
5,R,R,303.48,0.353,10.174,Congr,1
5,L,L,286.59,0.432,4.712,Congr,1
5,L,L,323.3,0.449,9.209,Incongr,1
5,L,L,289.84,0.405,6.032,Incongr,1
5,L,L,252.98,0.389,5.476,Congr,1
5,R,R,249.61,0.426,7.971,Incongr,1
5,R,R,278.03,0.379,6.885,Neutr,1
5,L,L,303.15,0.395,3.125,Congr,1
5,R,R,268.51,0.498,8.831,Incongr,1
5,L,L,255.75,0.398,6.195,Neutr,1
5,L,L,236.47,0.377,6.206,Neutr,1
5,R,R,241.2,0.375,5.096,Congr,1
5,R,R,195.48,0.414,10.418,Congr,1
5,L,L,297.27,0.479,4.64,Incongr,1
5,R,R,326.16,0.392,7.304,Neutr,1
5,R,R,238.73,0.431,3.806,Neutr,1
5,L,L,319,0.37,4.093,Neutr,1
5,L,L,287.8,0.413,4.471,Neutr,1
5,R,R,243.6,0.399,2.62,Neutr,1
5,L,L,222.83,0.324,7.37,Neutr,1
5,L,L,316.71,0.373,3.315,Incongr,1
5,R,R,199.49,0.475,3.498,Congr,1
5,L,L,289.17,0.345,6.009,Neutr,1
5,L,L,308,0.354,4.773,Congr,1
5,R,R,163.36,0.498,4.64,Incongr,1
5,L,L,319.12,0.335,3.1,Neutr,1
5,L,L,301.08,0.441,6.602,Incongr,1
5,L,L,300.89,0.381,3.168,Congr,1
5,L,L,289.36,0.325,5.469,Incongr,1
5,L,L,333.9,0.336,6.902,Congr,1
5,R,R,258.43,0.482,4.804,Incongr,1
5,L,L,336.04,0.377,2.871,Neutr,1
5,R,L,134.25,0.347,3.486,Incongr,0
5,L,L,239.46,0.464,4.652,Incongr,1
5,L,L,186.84,0.457,4.624,Congr,1
5,R,R,263.2,0.427,3.036,Congr,1
5,L,L,236,0.527,3.208,Congr,1
5,R,R,212.82,0.445,3.736,Incongr,1
5,R,R,175.08,0.486,2.995,Neutr,1
5,L,L,286.7,0.407,4.108,Congr,1
5,R,R,281.39,0.392,3.863,Congr,1
5,R,R,253.27,0.486,3.944,Congr,1
5,R,R,326.95,0.428,3.844,Neutr,1
5,R,R,283.03,0.423,3.164,Neutr,1
5,R,R,266.86,0.386,4.835,Neutr,1
5,R,R,166.01,0.407,2.898,Incongr,1
5,L,L,295.63,0.429,2.538,Congr,1
5,L,L,341.37,0.388,7.173,Neutr,1
5,R,R,285.67,0.419,2.97,Incongr,1
5,R,R,334.32,0.426,6.529,Neutr,1
5,R,R,276.39,0.385,2.806,Congr,1
5,L,L,334.56,0.359,3.56,Neutr,1
5,L,L,312.1,0.355,3.334,Neutr,1
5,R,R,248.35,0.398,4.115,Neutr,1
5,L,L,339.4,0.398,3.785,Incongr,1
5,R,R,246.95,0.387,3.67,Congr,1
5,L,L,336.05,0.365,4.4,Neutr,1
5,R,R,261.97,0.488,4.685,Incongr,1
5,R,R,343.45,0.374,4.393,Congr,1
5,L,L,334.25,0.395,3.701,Neutr,1
5,L,L,337.11,0.367,2.855,Neutr,1
5,R,R,243.63,0.463,5.467,Neutr,1
5,L,L,303.07,0.392,3.573,Incongr,1
5,L,L,329.41,0.35,2.949,Neutr,1
5,R,R,286.54,0.43,2.854,Incongr,1
5,R,R,333.42,0.409,3.212,Incongr,1
5,R,R,324.53,0.427,3.106,Neutr,1
5,L,L,313.54,0.414,3.359,Congr,1
5,L,L,311.4,0.381,2.871,Neutr,1
5,R,R,294.09,0.364,3.431,Congr,1
5,L,L,299.31,0.432,3.12,Neutr,1
5,R,R,269.87,0.356,3.893,Neutr,1
5,R,R,258,0.407,3.055,Congr,1
5,L,L,314.19,0.405,2.813,Incongr,1
5,R,R,311.31,0.349,3.439,Neutr,1
5,R,R,348.2,0.38,4.953,Congr,1
5,L,L,293.34,0.343,3.688,Neutr,1
5,R,R,347.66,0.394,3.234,Neutr,1
5,R,R,141.09,0.508,2.102,Incongr,1
5,L,L,266.01,0.424,3.701,Incongr,1
5,L,L,306.26,0.458,3.986,Incongr,1
5,R,R,201.93,0.389,3.394,Incongr,1
5,L,L,311.77,0.378,2.918,Neutr,1
5,R,R,106.63,0.484,2.996,Incongr,1
5,R,R,257.99,0.361,3.545,Congr,1
5,R,R,303.61,0.38,3.724,Neutr,1
5,L,L,259.57,0.401,4.695,Neutr,1
5,L,L,294.88,0.377,2.738,Incongr,1
5,L,L,304.85,0.388,3.827,Congr,1
5,R,R,207.34,0.383,3.807,Congr,1
5,L,L,317.92,0.368,5.523,Congr,1
5,L,R,96.53,0.371,3.09,Incongr,0
5,L,L,303.34,0.424,2.476,Incongr,1
5,L,L,336.26,0.396,2.863,Incongr,1
5,L,L,323.92,0.405,6.32,Incongr,1
5,R,R,326.91,0.416,3.155,Neutr,1
5,R,R,303.69,0.378,3.112,Neutr,1
5,R,R,328.25,0.432,3.581,Incongr,1
5,R,R,340.54,0.358,2.614,Neutr,1
5,R,R,311.15,0.382,2.273,Incongr,1
5,L,L,246.47,0.417,3.711,Neutr,1
5,R,R,306.38,0.389,4.957,Congr,1
5,L,L,253.57,0.482,2.63,Neutr,1
5,R,R,235.68,0.428,4.196,Incongr,1
5,L,L,321.8,0.345,2.9,Congr,1
5,L,L,309.61,0.433,2.373,Congr,1
5,R,R,243.32,0.438,2.919,Congr,1
5,R,R,194.21,0.396,2.482,Congr,1
5,R,R,126.04,0.463,3.255,Incongr,1
5,L,L,192.41,0.417,5.526,Neutr,1
5,R,R,276.99,0.371,6.104,Incongr,1
5,L,L,322.87,0.42,3.567,Incongr,1
5,R,R,231.24,0.341,5.968,Congr,1
5,L,L,294.19,0.343,3.809,Incongr,1
5,L,L,303.47,0.408,4.172,Congr,1
5,L,L,343.75,0.429,4.973,Congr,1
5,R,R,278.8,0.377,3.093,Neutr,1
5,R,R,328.08,0.339,3.869,Congr,1
5,R,R,289.85,0.341,3.613,Neutr,1
5,R,R,70.2,0.648,2.602,Incongr,1
5,R,R,296.72,0.351,3.798,Neutr,1
5,R,R,315.51,0.307,2.668,Incongr,1
5,L,L,162.89,0.478,2.751,Congr,1
5,L,L,304.3,0.34,2.191,Neutr,1
5,L,L,222.76,0.438,2.448,Congr,1
5,R,R,292.57,0.392,3.253,Congr,1
5,L,L,241.28,0.387,5.069,Congr,1
5,L,L,286.1,0.381,3.448,Congr,1
5,R,R,127.69,0.396,3.472,Congr,1
5,L,L,144.85,0.439,3.616,Incongr,1
5,L,L,190.77,0.394,2.265,Congr,1
5,L,NA,194.8,NA,4.258,Congr,0
5,L,L,315.27,0.327,3.278,Congr,1
5,R,R,309.45,0.43,3.443,Congr,1
5,L,L,323.09,0.326,3.993,Neutr,1
5,L,L,211.7,0.414,3.075,Incongr,1
5,R,L,144.03,0.428,3.152,Incongr,0
5,R,R,272.46,0.365,2.637,Congr,1
5,R,R,314.26,0.398,3.872,Neutr,1
5,R,R,215.34,0.439,4.439,Incongr,1
5,L,L,190,0.47,3.115,Incongr,1
5,R,R,230.69,0.418,3.521,Congr,1
5,L,L,312.08,0.392,1.981,Neutr,1
5,R,R,236.53,0.52,2.635,Incongr,1
5,R,R,301.93,0.436,2.402,Incongr,1
5,L,L,300.73,0.373,4.289,Neutr,1
5,R,R,330.13,0.373,2.657,Congr,1
5,L,L,271.7,0.388,2.901,Neutr,1
5,R,R,288.67,0.381,4.398,Congr,1
5,R,R,245.08,0.355,3.263,Incongr,1
5,L,L,330.95,0.362,2.793,Neutr,1
5,L,L,316.07,0.383,2.678,Congr,1
5,L,L,281.97,0.346,2.325,Neutr,1
5,R,R,240.9,0.43,2.37,Incongr,1
5,R,R,227.55,0.408,1.74,Congr,1
5,L,L,256.26,0.386,2.029,Neutr,1
5,L,L,294.59,0.351,4.453,Incongr,1
5,R,R,152.64,0.501,2.944,Incongr,1
5,L,L,270.31,0.374,2.702,Congr,1
5,L,L,311.4,0.371,3.121,Incongr,1
5,R,R,278.85,0.39,3.227,Congr,1
5,L,L,322,0.355,2.413,Congr,1
5,R,R,311.5,0.414,3.031,Incongr,1
5,L,L,158.05,0.393,2.382,Congr,1
5,R,R,298.35,0.389,3.233,Neutr,1
5,R,R,346.24,0.398,2.238,Neutr,1
5,L,R,75.79,0.332,2.545,Neutr,0
5,L,L,272.59,0.348,3.149,Incongr,1
5,R,R,313.16,0.351,2.343,Congr,1
5,L,L,125.82,0.446,2.658,Neutr,1
5,L,L,275.17,0.467,2.681,Incongr,1
5,L,L,307.24,0.368,3.089,Incongr,1
5,R,R,186.58,0.436,2.86,Neutr,1
5,R,R,65.07,0.689,2.775,Neutr,1
5,R,R,235.15,0.377,2.284,Congr,1
5,R,R,147.85,0.431,3.565,Incongr,1
5,R,R,290.74,0.342,2.385,Incongr,1
5,L,L,244.51,0.398,2.049,Congr,1
5,R,R,306.25,0.372,2.898,Neutr,1
5,R,R,244.32,0.384,4.463,Congr,1
5,R,R,216.99,0.398,3.03,Neutr,1
5,R,R,292.05,0.403,2.64,Congr,1
5,L,L,308.85,0.399,2.252,Incongr,1
5,R,R,329.49,0.366,4.357,Neutr,1
5,L,L,333.54,0.426,3.309,Incongr,1
5,R,R,344.6,0.416,2.465,Incongr,1
5,L,L,342.98,0.37,4.101,Congr,1
5,L,L,293.9,0.445,2.519,Incongr,1
5,L,L,345,0.343,2.642,Congr,1
5,L,L,346.67,0.37,5.212,Neutr,1
5,L,L,319.57,0.417,3.271,Incongr,1
5,R,R,214.3,0.581,1.933,Incongr,1
5,R,R,326.14,0.391,2.408,Neutr,1
5,L,L,227.41,0.44,2.512,Neutr,1
5,R,R,279.67,0.413,2.58,Neutr,1
5,L,L,345.95,0.375,2.515,Incongr,1
5,R,L,76.39,0.359,2.178,Neutr,0
5,R,R,314.79,0.39,2.155,Congr,1
5,R,R,246.17,0.372,7.032,Neutr,1
5,L,L,295.19,0.376,2.498,Congr,1
5,L,L,266.83,0.394,2.029,Congr,1
5,L,L,334.72,0.384,2.916,Neutr,1
5,L,L,253.29,0.355,2.589,Congr,1
6,R,R,248.5,0.29,2.974,Congr,1
6,R,R,172.47,0.49,2.164,Incongr,1
6,L,L,229.71,0.355,4.603,Congr,1
6,L,L,172.49,NA,3.174,Neutr,1
6,R,L,79.43,0.332,1.73,Congr,0
6,R,R,227.85,0.321,2.703,Congr,1
6,L,L,219.52,0.537,3.355,Incongr,1
6,R,R,251.48,0.34,1.491,Congr,1
6,R,R,213.29,0.351,1.638,Neutr,1
6,L,L,222.31,0.379,2.471,Neutr,1
6,L,R,92.03,0.296,1.991,Neutr,0
6,L,R,88.9,0.33,1.901,Incongr,0
6,R,R,246.96,0.35,1.882,Neutr,1
6,L,L,182.76,0.422,2.281,Incongr,1
6,L,L,185.36,0.337,1.56,Congr,1
6,L,L,191.5,0.365,2.964,Neutr,1
6,R,R,200.04,0.377,2.821,Neutr,1
6,L,L,237.68,0.392,1.709,Incongr,1
6,L,L,164.95,0.344,2.764,Neutr,1
6,L,L,216.92,0.36,1.655,Incongr,1
6,R,R,263.48,0.441,1.661,Congr,1
6,R,L,99.39,0.342,2.763,Incongr,0
6,R,R,191.26,0.458,3.23,Incongr,1
6,R,R,128.12,0.657,1.973,Incongr,1
6,L,R,61.68,0.302,2.059,Neutr,0
6,R,R,176.48,0.45,1.607,Neutr,1
6,R,R,251.22,0.404,2.545,Neutr,1
6,L,L,207.25,0.328,3.361,Congr,1
6,R,R,214.25,0.392,2.333,Neutr,1
6,R,R,207.13,0.368,4.338,Neutr,1
6,R,R,200.39,0.38,1.666,Incongr,1
6,L,L,205.74,0.391,2.459,Incongr,1
6,L,L,176.75,0.361,1.292,Neutr,1
6,R,R,184.26,0.394,1.843,Congr,1
6,R,R,237.41,0.387,1.936,Congr,1
6,L,L,191.18,0.412,2.897,Congr,1
6,R,R,213.7,0.364,1.825,Neutr,1
6,L,R,79.56,0.313,2.086,Neutr,0
6,R,R,214.62,0.383,2.063,Incongr,1
6,L,L,183.54,0.317,1.954,Congr,1
6,R,L,106.57,0.316,1.796,Incongr,0
6,L,L,242.57,0.403,2.173,Neutr,1
6,R,R,262.86,0.423,1.399,Incongr,1
6,L,L,172.76,0.367,1.819,Congr,1
6,L,L,173.53,0.33,2.36,Congr,1
6,R,R,235.26,0.411,1.951,Incongr,1
