Subj_idx,Stimulus,Response,Confidence,RT_decConf,Condition,Stim_idx,Resp_raw
12,1,2,2,0.998,scene,8,2
12,1,1,2,1.292,scene,114,5
12,2,2,2,0.948,scene,27,2
12,2,2,2,1.028,scene,162,2
12,1,1,2,1.148,scene,235,5
12,2,1,1,2.351,scene,188,4
12,1,1,2,1.332,scene,152,5
12,2,1,1,1.96,scene,88,4
12,2,2,2,1.26,scene,89,2
12,1,1,3,1.132,scene,132,6
12,2,2,2,1.736,scene,187,2
12,1,1,1,1.675,scene,208,4
12,2,2,1,1.547,scene,224,3
12,2,2,1,1.04,scene,210,3
12,1,1,1,1.621,scene,6,4
12,1,1,2,1.405,scene,185,5
12,1,1,2,1.614,scene,135,5
12,2,1,1,1.032,scene,45,4
12,1,1,1,2.759,scene,160,4
12,2,2,2,1.28,scene,142,2
12,1,2,1,1.448,scene,129,3
12,1,2,2,1.425,scene,147,2
12,2,2,3,1.643,scene,211,1
12,2,2,2,1.333,scene,43,2
12,2,2,2,1.115,scene,102,2
12,1,2,2,1.048,scene,178,2
12,2,1,1,1.585,scene,97,4
12,2,1,1,1.477,scene,194,4
12,2,2,1,1.373,scene,85,3
12,1,2,2,0.952,scene,79,2
12,2,2,2,0.955,scene,15,2
12,2,1,2,1.248,scene,123,5
12,2,2,2,1.295,scene,236,2
12,1,2,2,1.037,scene,197,2
13,2,2,3,6.405,scene,84,1
13,1,2,1,7.082,scene,209,3
13,1,2,2,3.37,scene,104,2
13,2,2,1,6.276,scene,112,3
13,2,2,1,2.912,scene,1,3
13,1,2,1,1.916,scene,87,3
13,1,1,2,3.3,scene,32,5
13,2,1,1,2.128,scene,51,4
13,2,1,1,1.265,scene,202,4
13,2,1,1,1.303,scene,98,4
13,2,1,2,1.19,scene,174,5
13,1,2,2,2.912,scene,155,2
13,1,2,2,1.51,scene,132,2
13,2,2,3,1.477,scene,6,1
13,1,1,1,1.565,scene,240,4
13,2,2,1,6.143,scene,160,3
13,1,2,2,1.512,scene,211,2
13,2,2,2,1.099,scene,135,2
13,2,2,1,2.905,scene,194,3
13,2,2,2,1.162,scene,7,2
13,2,2,2,1.455,scene,153,2
13,2,1,1,4.311,scene,50,4
13,2,2,2,2.107,scene,192,2
13,1,1,3,1.807,scene,167,6
13,2,1,1,2.993,scene,30,4
13,2,2,2,2.155,scene,63,2
13,1,2,1,2.357,scene,195,3
13,1,1,3,2.631,scene,215,6
13,2,1,1,2.452,scene,199,4
13,2,1,1,1.034,scene,220,4
13,2,2,3,1.156,scene,142,1
13,2,2,1,2.046,scene,168,3
13,2,2,3,1.163,scene,223,1
13,1,1,1,2.578,scene,203,4
13,1,1,1,1.316,scene,27,4
13,1,1,1,3.128,scene,25,4
13,2,1,1,1.052,scene,163,4
13,1,1,3,1.115,scene,198,6
13,1,1,1,1.319,scene,14,4
13,2,2,1,2.066,scene,129,3
13,1,2,2,1.385,scene,64,2
13,1,1,3,1.213,scene,120,6
13,2,2,1,1.912,scene,151,3
13,1,1,3,2.99,scene,144,6
13,1,2,2,1.475,scene,109,2
13,1,2,1,2.128,scene,172,3
13,1,2,1,2.678,scene,42,3
13,1,1,1,1.832,scene,108,4
13,2,2,3,1.125,scene,76,1
13,2,2,2,1.754,scene,231,2
13,2,2,2,1.402,scene,246,2
13,2,2,2,1.092,scene,89,2
13,2,2,1,1.292,scene,189,3
13,2,2,1,0.971,scene,121,3
13,1,2,1,0.726,scene,8,3
13,1,2,1,1.348,scene,201,3
13,1,1,3,1.697,scene,122,6
13,2,2,2,1.347,scene,114,2
13,1,2,1,1.381,scene,226,3
13,2,1,1,0.822,scene,40,4
13,2,1,1,0.84,scene,78,4
13,1,1,3,1.518,scene,61,6
13,1,1,1,2.505,scene,159,4
13,1,2,2,1.398,scene,184,2
13,2,1,1,1.869,scene,126,4
13,1,2,1,2.076,scene,36,3
13,1,2,2,1.442,scene,208,2
13,1,1,3,1.409,scene,29,6
13,2,2,1,1.515,scene,169,3
13,2,2,2,1.51,scene,83,2
13,2,2,3,2.923,scene,213,1
13,1,2,2,1.477,scene,65,2
13,2,2,2,1.113,scene,111,2
13,1,2,2,1.021,scene,31,2
13,1,1,2,1.626,scene,127,5
13,2,2,2,1.185,scene,39,2
13,1,2,3,0.945,scene,148,1
13,1,2,1,1.083,scene,85,3
13,1,1,3,1.736,scene,180,6
13,2,2,2,1.04,scene,197,2
13,2,2,2,1.089,scene,22,2
13,1,2,2,1.471,scene,3,2
13,1,1,3,1.272,scene,47,6
13,2,2,2,1.095,scene,154,2
13,1,1,3,1.485,scene,54,6
13,2,2,2,1.209,scene,244,2
13,1,1,1,1.617,scene,93,4
13,2,1,1,1.21,scene,222,4
13,1,2,2,1.499,scene,113,2
13,2,2,2,1.513,scene,227,2
13,2,1,1,1.286,scene,210,4
13,2,2,1,1.253,scene,24,3
13,1,2,3,1.171,scene,150,1
13,2,1,1,1.398,scene,105,4
13,2,2,1,1.297,scene,21,3
13,1,2,1,0.992,scene,45,3
13,1,2,1,1.042,scene,49,3
13,2,2,3,1.513,scene,165,1
13,1,2,2,1.197,scene,106,2
13,1,2,2,1.199,scene,181,2
13,2,2,2,1.231,scene,178,2
13,1,1,3,1.52,scene,177,6
13,1,2,2,2.325,scene,236,2
13,1,2,2,0.666,scene,183,2
13,1,2,3,1.144,scene,241,1
13,1,1,2,1.725,scene,26,5
13,1,1,1,1.163,scene,72,4
13,2,1,1,1.623,scene,161,4
13,2,2,1,1.063,scene,123,3
13,2,2,2,1.165,scene,232,2
13,1,2,2,1.033,scene,141,2
13,2,2,1,1.412,scene,74,3
13,2,2,1,3.988,scene,100,3
13,1,1,3,1.667,scene,41,6
13,1,2,2,2.096,scene,179,2
13,1,1,3,1.814,scene,158,6
13,2,2,2,1.736,scene,102,2
13,2,2,3,1.489,scene,218,1
13,2,2,2,1.336,scene,5,2
13,2,2,1,1.555,scene,216,3
13,1,2,1,1.592,scene,96,3
13,2,1,2,2.205,scene,43,5
13,2,1,1,1.656,scene,196,4
13,1,1,3,1.431,scene,99,6
13,1,1,1,0.993,scene,219,4
13,1,1,3,1.203,scene,140,6
13,2,2,3,1.567,scene,62,1
13,1,1,1,1.907,scene,217,4
13,1,2,1,1.466,scene,35,3
13,1,1,1,0.986,scene,239,4
13,1,1,1,1.222,scene,34,4
13,2,1,1,1.343,scene,131,4
13,2,2,1,0.925,scene,188,3
13,2,2,3,1.465,scene,128,1
13,1,2,2,0.985,scene,4,2
13,2,2,2,1.35,scene,79,2
13,1,2,1,0.875,scene,20,3
13,2,2,2,1.277,scene,56,2
13,1,2,2,1.229,scene,230,2
13,2,2,3,0.951,scene,125,1
13,2,2,2,2.648,scene,143,2
13,2,2,1,1.311,scene,119,3
13,1,1,2,1.604,scene,237,5
13,1,2,1,1.637,scene,171,3
13,1,2,2,1.039,scene,187,2
13,2,2,1,1.263,scene,235,3
13,1,1,3,1.539,scene,37,6
13,1,1,3,1.192,scene,242,6
13,1,1,1,1.405,scene,182,4
13,1,1,1,1.213,scene,15,4
13,1,1,1,1.205,scene,138,4
13,1,2,1,1.912,scene,124,3
13,1,1,1,1.221,scene,116,4
13,2,2,2,1.359,scene,91,2
13,2,2,3,1.74,scene,238,1
13,2,2,2,2.421,scene,191,2
13,1,1,2,2.501,scene,146,5
13,1,1,2,1.121,scene,164,5
13,1,1,2,0.976,scene,115,5
13,2,1,1,0.826,scene,193,4
13,1,2,1,0.929,scene,225,3
13,2,2,2,1.496,scene,136,2
13,2,2,2,1.071,scene,162,2
13,2,2,3,2.63,scene,71,1
13,2,2,2,1.031,scene,110,2
13,2,2,2,0.983,scene,118,2
13,1,1,3,1.44,scene,185,6
13,2,2,2,1.201,scene,46,2
13,2,2,2,1.017,scene,170,2
13,2,2,2,0.91,scene,190,2
13,2,2,2,1.033,scene,156,2
13,1,1,2,1.739,scene,73,5
13,1,2,1,1.108,scene,221,3
13,1,2,1,0.858,scene,17,3
13,1,1,3,1.843,scene,205,6
13,2,2,3,2.13,scene,16,1
13,1,2,2,2.847,scene,207,2
13,2,2,2,0.909,scene,234,2
13,1,2,1,0.948,scene,152,3
13,1,2,2,1.086,scene,233,2
13,2,2,2,1.018,scene,67,2
13,2,2,2,1.157,scene,2,2
13,2,2,1,1.202,scene,94,3
13,2,2,1,0.755,scene,145,3
13,2,2,1,0.743,scene,70,3
13,1,1,1,1.667,scene,149,4
13,1,2,1,0.826,scene,101,3
13,2,1,1,1.26,scene,147,4
13,1,1,1,1.898,scene,139,4
13,2,2,1,1.353,scene,204,3
13,2,1,1,0.87,scene,137,4
13,1,1,3,1.726,scene,228,6
14,1,1,2,8.814,scene,27,5
14,2,2,3,2.375,scene,97,1
14,2,2,3,1.57,scene,202,1
14,1,1,1,3.244,scene,4,4
14,2,2,3,1.322,scene,9,1
14,2,2,2,3.671,scene,244,2
14,1,1,3,2.732,scene,2,6
14,2,2,2,2.775,scene,94,2
14,1,1,3,1.888,scene,50,6
14,1,1,3,1.173,scene,197,6
14,1,2,2,3.494,scene,159,2
14,2,2,3,1.385,scene,113,1
14,1,1,3,1.3,scene,51,6
14,2,2,3,1.115,scene,44,1
14,1,1,3,0.878,scene,151,6
14,1,1,3,1.047,scene,43,6
14,2,2,2,2.624,scene,108,2
14,1,1,3,0.842,scene,213,6
14,2,2,3,2.043,scene,112,1
14,1,1,3,2.772,scene,6,6
14,1,1,3,0.791,scene,171,6
14,1,2,2,1.674,scene,145,2
14,1,1,3,1.21,scene,20,6
14,2,2,3,0.875,scene,187,1
14,1,1,3,0.811,scene,76,6
14,2,2,2,1.668,scene,188,2
14,2,2,3,1.282,scene,154,1
14,2,2,2,1.362,scene,166,2
14,2,2,2,1.516,scene,225,2
14,1,1,3,0.729,scene,30,6
14,2,2,3,1.117,scene,142,1
14,2,2,2,1.599,scene,83,2
14,1,1,3,0.993,scene,167,6
14,1,1,3,0.818,scene,125,6
14,1,1,3,0.74,scene,102,6
14,1,1,3,1.161,scene,221,6
14,1,1,3,1.005,scene,63,6
14,2,2,2,1.294,scene,222,2
14,2,2,3,1.252,scene,29,1
14,1,1,3,1.405,scene,31,6
14,2,2,3,2.211,scene,99,1
14,2,2,2,1.353,scene,40,2
14,1,2,3,0.966,scene,207,1
14,1,2,3,1.234,scene,211,1
14,2,2,2,1.41,scene,219,2
14,2,2,3,0.914,scene,150,1
14,2,2,3,2.56,scene,147,1
14,2,2,3,2.651,scene,146,1
14,1,1,3,0.82,scene,100,6
14,2,2,2,1.252,scene,35,2
14,1,1,3,1.019,scene,37,6
14,2,1,3,0.925,scene,189,6
14,1,2,3,0.769,scene,175,1
14,1,1,3,0.835,scene,126,6
14,1,1,3,0.756,scene,84,6
14,1,1,2,3.069,scene,39,5
14,1,1,3,1.067,scene,61,6
14,2,1,2,1.132,scene,240,5
14,2,2,2,2.978,scene,183,2
14,2,2,3,1.285,scene,54,1
14,2,2,2,1.717,scene,208,2
14,2,2,3,1.077,scene,34,1
14,2,1,3,1.835,scene,121,6
14,1,1,3,0.89,scene,22,6
14,1,1,3,3.24,scene,204,6
14,2,2,2,3.453,scene,127,2
14,2,2,3,1.365,scene,21,1
14,2,2,2,1.713,scene,235,2
14,1,1,3,0.751,scene,232,6
14,2,1,2,2.977,scene,144,5
14,2,2,1,4.225,scene,214,3
14,2,2,3,1.129,scene,87,1
14,2,2,2,1.385,scene,111,2
14,2,2,3,0.957,scene,109,1
14,1,2,3,1.985,scene,123,1
14,2,2,3,1.221,scene,56,1
14,1,1,3,0.919,scene,164,6
14,2,2,3,1.381,scene,241,1
14,2,2,3,0.766,scene,16,1
14,2,2,3,0.859,scene,215,1
14,1,1,3,1.867,scene,91,6
14,1,1,3,1.242,scene,228,6
14,1,1,3,1.112,scene,118,6
14,1,1,3,0.644,scene,155,6
14,1,1,3,0.931,scene,79,6
14,2,2,3,1.753,scene,169,1
14,1,1,3,0.955,scene,82,6
14,2,1,1,1.848,scene,174,4
14,1,2,3,2.496,scene,201,1
14,2,2,3,1.21,scene,226,1
14,2,2,3,0.941,scene,149,1
14,2,2,3,0.963,scene,195,1
14,2,2,3,0.717,scene,135,1
14,1,1,2,1.94,scene,73,5
14,1,2,2,1.878,scene,177,2
14,1,1,3,1.869,scene,184,6
14,1,1,3,0.908,scene,148,6
14,1,1,3,0.682,scene,239,6
14,1,1,3,1.01,scene,130,6
14,1,1,3,0.737,scene,71,6
14,1,1,3,2.805,scene,141,6
14,2,2,3,1.771,scene,139,1
14,1,2,3,0.891,scene,114,1
14,1,1,2,1.923,scene,106,5
14,1,1,3,0.872,scene,132,6
14,2,1,1,2.96,scene,210,4
14,1,1,3,2.026,scene,116,6
14,2,2,3,2.05,scene,158,1
14,2,1,2,2.546,scene,101,5
14,1,1,3,0.958,scene,191,6
14,2,2,3,1.122,scene,190,1
14,2,2,3,1.111,scene,138,1
14,1,1,3,0.729,scene,42,6
14,2,1,2,1.934,scene,246,5
14,2,2,2,3.435,scene,199,2
14,1,1,3,1.152,scene,104,6
14,1,2,3,1.797,scene,128,1
14,1,1,3,1.052,scene,122,6
14,1,2,1,2.195,scene,227,3
14,1,1,3,1.221,scene,120,6
14,1,2,2,2.259,scene,131,2
14,1,1,3,1.241,scene,96,6
14,2,2,3,1.481,scene,236,1
14,2,2,3,1.033,scene,47,1
14,2,2,3,2.266,scene,200,1
14,1,1,3,0.985,scene,65,6
14,2,2,2,1.901,scene,74,2
14,1,2,3,0.811,scene,220,1
14,2,2,3,0.845,scene,156,1
14,2,2,3,0.877,scene,152,1
14,1,1,3,1.269,scene,8,6
14,2,2,3,0.828,scene,12,1
14,1,1,3,0.741,scene,160,6
14,1,1,3,1.36,scene,134,6
14,2,2,3,1.225,scene,209,1
14,2,2,3,1.227,scene,5,1
14,2,2,3,0.925,scene,180,1
14,2,2,3,1.331,scene,105,1
14,2,1,2,4.784,scene,153,5
14,1,1,3,0.752,scene,230,6
14,2,2,1,3.172,scene,110,3
14,1,2,2,2.338,scene,218,2
14,2,2,2,2.524,scene,24,2
14,1,1,3,1.554,scene,41,6
14,2,2,3,3.409,scene,181,1
14,1,1,1,2.199,scene,172,4
14,1,1,3,0.913,scene,62,6
14,2,1,1,1.485,scene,196,4
14,2,1,1,1.561,scene,98,4
14,1,2,2,2.477,scene,3,2
14,2,2,2,0.764,scene,32,2
14,1,1,3,1.041,scene,46,6
14,2,2,3,0.858,scene,234,1
14,1,1,3,0.803,scene,192,6
14,2,2,3,1.949,scene,216,1
14,1,2,3,4.453,scene,78,1
14,2,2,3,0.812,scene,115,1
14,2,2,3,0.72,scene,178,1
14,1,2,3,4.348,scene,162,1
14,1,1,3,1.025,scene,17,6
14,2,2,1,3.992,scene,136,3
14,2,2,3,1.926,scene,72,1
14,2,2,2,2.036,scene,194,2
14,1,1,3,0.986,scene,88,6
14,1,1,3,0.732,scene,140,6
14,1,1,3,0.817,scene,238,6
14,1,1,3,0.756,scene,7,6
14,1,1,3,0.732,scene,119,6
14,1,2,1,2.519,scene,129,3
14,2,2,1,1.115,scene,70,3
14,2,2,3,0.616,scene,124,1
14,2,2,3,1.151,scene,45,1
14,1,1,3,1.377,scene,198,6
14,1,1,3,2.01,scene,163,6
14,1,1,3,0.786,scene,217,6
14,2,2,3,0.837,scene,182,1
14,2,2,3,0.823,scene,64,1
14,1,1,3,0.669,scene,161,6
14,1,2,3,0.957,scene,15,1
14,1,2,3,4.281,scene,203,1
14,2,2,3,2.084,scene,185,1
14,2,2,3,0.744,scene,245,1
14,1,1,3,0.844,scene,14,6
14,2,2,3,0.965,scene,49,1
14,1,2,3,1.761,scene,205,1
14,2,1,1,1.645,scene,26,4
14,2,2,1,2.419,scene,1,3
14,2,2,2,1.86,scene,89,2
14,1,1,3,4.315,scene,193,6
14,2,2,3,0.91,scene,93,1
14,2,2,2,1.444,scene,137,2
14,1,1,3,3.132,scene,237,6
15,2,2,2,4.756,scene,194,2
15,2,2,3,2.034,scene,169,1
15,2,2,3,1.085,scene,67,1
15,2,2,3,0.882,scene,170,1
15,1,2,3,1.08,scene,196,1
15,1,1,3,2.479,scene,163,6
15,1,1,3,1.687,scene,204,6
15,2,2,3,1.342,scene,7,1
15,1,1,3,0.88,scene,184,6
15,1,2,3,2.471,scene,228,1
15,2,2,3,1.205,scene,35,1
15,1,2,3,0.884,scene,54,1
15,2,2,3,0.946,scene,44,1
15,2,2,3,0.892,scene,245,1
15,1,1,3,0.979,scene,242,6
15,2,2,3,0.959,scene,110,1
15,1,1,3,0.794,scene,71,6
15,1,1,3,0.721,scene,191,6
15,1,1,3,0.95,scene,99,6
15,2,2,3,0.931,scene,62,1
15,1,1,3,0.746,scene,230,6
15,2,2,3,1.148,scene,188,1
15,1,2,3,2.361,scene,106,1
15,1,2,3,0.875,scene,141,1
15,1,1,3,0.674,scene,216,6
15,2,2,3,0.807,scene,84,1
15,1,2,3,1.33,scene,153,1
15,2,2,3,1.04,scene,192,1
15,2,2,3,1.375,scene,221,1
15,2,2,3,0.915,scene,143,1
15,1,1,3,0.72,scene,83,6
15,2,2,3,0.786,scene,42,1
15,2,2,3,1.27,scene,178,1
15,2,2,3,0.734,scene,74,1
15,2,2,3,0.693,scene,29,1
15,2,2,3,0.765,scene,145,1
15,2,2,3,0.946,scene,87,1
15,1,1,3,1.198,scene,101,6
15,1,1,3,0.656,scene,138,6
15,1,2,3,0.57,scene,172,1
15,1,1,3,0.736,scene,116,6
15,2,2,3,0.717,scene,241,1
15,1,1,3,0.69,scene,40,6
15,2,2,3,0.736,scene,187,1
15,2,2,3,0.894,scene,61,1
15,2,2,3,0.876,scene,227,1
15,1,2,3,0.674,scene,114,1
15,2,2,3,1.022,scene,56,1
15,2,2,3,0.657,scene,34,1
15,2,2,3,0.649,scene,189,1
15,2,2,3,0.634,scene,142,1
15,2,2,3,0.769,scene,210,1
15,1,1,3,0.558,scene,171,6
15,2,1,3,1.027,scene,131,6
15,2,1,3,0.686,scene,121,6
15,1,1,3,0.606,scene,233,6
15,2,1,3,0.743,scene,146,6
15,1,1,3,0.791,scene,64,6
15,1,1,3,0.603,scene,211,6
15,1,1,3,0.584,scene,100,6
15,2,2,3,0.972,scene,159,1
15,1,1,3,1.853,scene,109,6
15,1,1,3,1.104,scene,154,6
15,1,1,3,0.663,scene,147,6
15,2,2,3,0.985,scene,27,1
15,1,1,3,1.05,scene,202,6
15,2,2,3,1.133,scene,144,1
15,1,1,3,0.731,scene,177,6
15,2,1,3,1.027,scene,140,6
15,1,2,3,0.955,scene,15,1
15,1,1,3,0.808,scene,25,6
15,1,1,3,0.774,scene,208,6
15,2,2,3,0.888,scene,226,1
15,2,2,3,0.6,scene,240,1
15,1,2,3,0.962,scene,161,1
15,1,1,3,1.038,scene,182,6
15,2,1,3,0.982,scene,234,6
15,1,1,3,0.633,scene,158,6
15,2,2,3,0.908,scene,47,1
15,1,1,3,0.793,scene,133,6
15,1,1,3,0.788,scene,12,6
15,1,1,3,1.008,scene,122,6
15,2,2,3,0.89,scene,155,1
15,2,2,3,0.866,scene,223,1
15,1,1,3,0.639,scene,6,6
15,2,2,3,1.929,scene,37,1
15,2,2,3,1.224,scene,166,1
15,1,1,3,0.715,scene,8,6
15,2,2,3,0.986,scene,246,1
15,1,1,3,1.123,scene,32,6
15,2,2,3,1.801,scene,137,1
15,1,1,3,0.743,scene,45,6
15,1,1,3,0.629,scene,213,6
15,1,1,3,0.536,scene,49,6
15,1,1,3,0.972,scene,244,6
15,2,2,3,0.983,scene,183,1
15,1,1,3,0.615,scene,151,6
15,2,2,3,0.848,scene,89,1
15,1,2,3,0.742,scene,127,1
15,2,1,3,0.811,scene,88,6
15,2,2,3,0.916,scene,207,1
15,2,2,3,1.203,scene,236,1
15,2,1,3,1.131,scene,205,6
15,2,2,3,0.921,scene,128,1
15,1,1,3,0.645,scene,150,6
15,2,2,3,0.831,scene,63,1
15,2,2,3,0.665,scene,215,1
15,1,1,3,1.05,scene,152,6
15,1,1,3,0.995,scene,16,6
15,1,1,3,0.684,scene,78,6
15,1,2,3,0.652,scene,149,1
15,2,2,3,0.91,scene,162,1
15,1,1,3,1.109,scene,165,6
15,2,2,3,0.843,scene,118,1
15,1,1,3,0.626,scene,132,6
15,1,1,3,0.583,scene,237,6
15,1,1,3,0.604,scene,26,6
15,2,2,3,0.725,scene,72,1
15,1,1,3,0.745,scene,98,6
15,2,2,3,0.949,scene,119,1
15,2,1,3,0.992,scene,222,6
15,1,1,3,0.937,scene,238,6
15,2,2,3,0.853,scene,73,1
15,2,2,3,1.819,scene,41,1
15,2,2,3,0.779,scene,17,1
15,1,1,3,0.81,scene,160,6
15,1,1,3,0.828,scene,167,6
15,1,1,3,0.846,scene,105,6
15,1,2,3,0.879,scene,94,1
15,2,2,3,0.702,scene,50,1
15,1,1,3,1.515,scene,219,6
15,1,2,3,1.11,scene,235,1
15,1,2,3,0.997,scene,51,1
15,1,1,3,0.617,scene,14,6
15,1,1,3,0.707,scene,43,6
15,1,1,3,0.934,scene,123,6
15,1,2,3,0.716,scene,156,1
15,2,2,3,1.069,scene,115,1
15,1,1,3,0.733,scene,239,6
15,2,2,3,0.707,scene,5,1
15,1,2,3,0.704,scene,197,1
15,1,1,3,1.34,scene,31,6
15,2,2,3,0.686,scene,199,1
15,1,2,3,0.703,scene,209,1
15,2,2,3,1.05,scene,96,1
15,1,1,3,0.817,scene,130,6
15,2,1,3,1.084,scene,24,6
15,1,1,3,0.748,scene,65,6
15,2,2,3,0.796,scene,126,1
15,1,1,3,0.671,scene,168,6
15,2,1,3,1.954,scene,112,6
15,2,2,3,0.694,scene,148,1
15,1,1,3,1.591,scene,185,6
15,1,1,3,0.605,scene,231,6
15,1,1,3,0.833,scene,30,6
15,2,2,3,1.155,scene,134,1
15,1,2,3,0.638,scene,225,1
15,2,2,3,0.984,scene,104,1
15,2,2,3,0.621,scene,136,1
15,2,2,3,0.871,scene,111,1
15,2,2,3,0.606,scene,91,1
15,2,2,3,0.713,scene,220,1
15,1,2,3,0.748,scene,20,1
15,2,2,3,0.571,scene,135,1
15,2,2,3,0.565,scene,108,1
15,2,1,3,2.403,scene,203,6
15,1,1,3,0.687,scene,217,6
15,2,2,3,0.726,scene,212,1
15,1,1,3,0.658,scene,214,6
15,2,2,3,0.672,scene,198,1
15,1,1,3,0.929,scene,195,6
15,2,2,3,0.741,scene,9,1
15,2,2,3,0.843,scene,93,1
15,1,1,3,0.901,scene,70,6
15,2,2,3,0.651,scene,39,1
15,2,2,3,0.705,scene,82,1
15,1,1,3,0.766,scene,97,6
15,1,1,3,0.81,scene,85,6
15,1,2,3,1.036,scene,79,1
15,1,1,3,1.011,scene,164,6
15,1,1,3,0.747,scene,22,6
15,2,2,3,0.897,scene,139,1
15,1,1,3,1.173,scene,2,6
15,2,2,3,0.846,scene,190,1
15,1,1,3,1.118,scene,201,6
15,2,2,3,0.793,scene,175,1
15,2,2,3,0.731,scene,179,1
15,1,1,3,0.807,scene,1,6
15,2,2,3,0.792,scene,3,1
15,2,2,3,0.701,scene,200,1
15,2,2,3,0.651,scene,124,1
15,2,2,3,0.913,scene,129,1
16,1,1,3,4.014,scene,135,6
16,2,2,3,3.584,scene,94,1
16,2,2,3,1.9,scene,72,1
16,1,1,3,1.302,scene,65,6
16,1,1,1,5.033,scene,217,4
16,2,2,3,2.243,scene,120,1
16,2,2,3,0.976,scene,27,1
16,2,2,3,0.7,scene,175,1
16,2,2,2,1.853,scene,101,2
16,2,2,3,0.864,scene,152,1
16,2,2,3,0.721,scene,168,1
16,2,1,1,2.732,scene,88,4
16,2,2,3,0.985,scene,155,1
16,2,2,3,0.903,scene,30,1
16,2,2,3,0.936,scene,230,1
16,1,1,2,3.207,scene,15,5
16,2,1,2,1.263,scene,78,5
16,1,1,3,1.731,scene,198,6
16,1,1,3,1.043,scene,111,6
16,1,1,2,0.736,scene,151,5
16,1,1,3,0.849,scene,125,6
16,1,1,3,0.567,scene,73,6
16,1,1,3,0.999,scene,5,6
16,1,1,3,0.867,scene,46,6
16,1,1,3,0.583,scene,6,6
16,1,1,3,0.791,scene,177,6
16,1,2,3,1.008,scene,25,1
16,2,2,3,0.982,scene,218,1
16,1,2,3,0.653,scene,228,1
16,1,2,3,0.688,scene,188,1
16,1,2,3,0.905,scene,97,1
16,2,2,3,1.092,scene,100,1
16,2,2,2,3.077,scene,110,2
16,2,2,2,0.872,scene,169,2
16,1,1,3,0.796,scene,167,6
16,2,2,3,0.955,scene,102,1
16,1,1,2,1.747,scene,166,5
16,2,1,2,0.739,scene,239,5
16,2,1,2,0.644,scene,24,5
16,2,2,3,1.906,scene,56,1
16,1,1,3,0.731,scene,241,6
16,1,1,1,1.8,scene,148,4
16,2,1,3,0.79,scene,147,6
16,2,2,1,2.701,scene,122,3
16,2,2,1,1.47,scene,212,3
16,1,2,1,0.825,scene,224,3
16,1,1,3,1.621,scene,113,6
16,2,1,1,1.858,scene,237,4
16,1,1,1,1.171,scene,200,4
16,1,1,3,0.663,scene,1,6
16,2,1,1,0.57,scene,245,4
16,2,1,1,0.512,scene,140,4
16,2,1,1,1.026,scene,82,4
16,2,1,1,1.277,scene,195,4
16,2,2,2,1.886,scene,221,2
16,1,2,3,1.398,scene,54,1
16,2,2,3,0.909,scene,12,1
16,1,1,3,0.955,scene,130,6
16,1,1,3,0.777,scene,126,6
16,1,2,3,0.854,scene,201,1
16,2,1,2,1.333,scene,74,5
16,2,1,2,1.118,scene,143,5
16,2,1,2,0.952,scene,37,5
16,1,1,2,0.692,scene,193,5
16,1,2,2,1.86,scene,41,2
16,1,2,2,0.592,scene,70,2
16,1,2,3,2.532,scene,50,1
16,2,2,3,0.825,scene,99,1
16,1,1,3,0.862,scene,83,6
16,2,1,3,0.514,scene,91,6
16,1,1,3,0.954,scene,2,6
16,1,2,3,0.847,scene,4,1
16,2,1,2,1.576,scene,154,5
16,2,2,3,1.472,scene,197,1
16,1,1,2,1.288,scene,144,5
16,1,1,2,1.347,scene,153,5
16,2,1,2,0.722,scene,128,5
16,2,1,3,0.67,scene,79,6
16,1,1,1,1.216,scene,226,4
16,2,1,1,1.053,scene,205,4
16,1,1,1,0.608,scene,203,4
16,1,1,3,0.79,scene,64,6
16,1,1,1,0.997,scene,47,4
16,1,1,1,0.988,scene,123,4
16,1,1,3,1.212,scene,235,6
16,2,1,1,0.61,scene,114,4
16,2,1,1,0.667,scene,87,4
16,1,1,3,0.814,scene,105,6
16,2,1,2,1.281,scene,89,5
16,1,1,1,1.164,scene,131,4
16,1,1,3,0.77,scene,76,6
16,2,1,1,0.913,scene,127,4
16,1,1,1,0.754,scene,190,4
16,2,1,1,0.49,scene,36,4
16,2,1,1,0.654,scene,182,4
16,1,1,1,0.936,scene,242,4
16,2,1,1,0.439,scene,132,4
16,1,1,1,0.403,scene,137,4
16,1,1,3,0.705,scene,49,6
16,1,1,1,1.1,scene,232,4
16,2,1,2,1.614,scene,209,5
16,2,2,3,1.331,scene,214,1
16,1,2,2,0.841,scene,22,2
16,2,2,3,1.935,scene,29,1
16,2,2,3,1.151,scene,67,1
16,2,2,3,0.932,scene,71,1
16,2,1,3,0.933,scene,8,6
16,2,1,1,1.054,scene,138,4
16,1,1,1,0.627,scene,234,4
16,2,1,1,0.609,scene,216,4
16,1,1,1,0.519,scene,164,4
16,1,1,1,0.804,scene,213,4
16,1,1,1,0.512,scene,171,4
16,1,1,3,0.784,scene,150,6
16,1,1,1,0.765,scene,189,4
16,1,1,3,0.893,scene,45,6
16,1,1,1,0.92,scene,43,4
16,1,1,1,1.103,scene,208,4
16,1,1,3,1.054,scene,181,6
16,2,1,1,0.554,scene,185,4
16,2,1,1,1.36,scene,240,4
16,1,2,3,1.6,scene,9,1
16,2,2,3,0.606,scene,223,1
16,1,2,3,1.051,scene,231,1
