Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Task,Catch_trial,ContrastOrTilt
180,0,1,3,0.037,0.171,1,0,NaN
180,0,0,4,0.196,0.06,1,0,NaN
180,0,1,4,0.335,0.57,1,0,NaN
180,1,0,2,0.268,0.223,1,0,NaN
180,1,1,4,0.258,0.152,1,0,NaN
180,1,1,1,0.07,0.31,1,0,NaN
180,0,1,1,0.207,0.014,1,0,NaN
180,0,1,1,0.448,0.341,1,0,NaN
180,1,1,1,0.089,0.001,1,0,NaN
180,0,1,3,0.217,0.133,1,0,NaN
180,0,0,4,0.019,0.111,1,0,NaN
180,1,0,3,0.358,0.071,1,0,NaN
180,1,1,4,0.194,0.329,1,0,NaN
180,0,1,3,0.271,0.142,1,0,NaN
180,1,1,3,0.181,0.227,1,0,NaN
180,1,0,2,0.244,0.145,1,0,NaN
180,1,1,3,0.466,0.038,1,0,NaN
180,0,1,4,0.186,0.045,1,0,NaN
180,0,1,3,0.285,0.057,1,0,NaN
180,1,0,3,0.018,0.155,1,0,NaN
180,1,1,1,0.031,0.218,1,0,NaN
180,1,0,2,0.22,0.138,1,1,NaN
180,1,0,2,0.099,0.003,1,0,NaN
180,0,0,1,0.004,0.171,1,0,NaN
180,1,0,3,0.13,0.17,1,0,NaN
180,1,0,1,0.196,0.215,1,0,NaN
180,1,0,2,0.441,0.065,1,0,NaN
180,1,1,1,0.085,0.109,1,0,NaN
180,1,0,3,0.286,0.11,1,0,NaN
180,0,0,2,0.021,0.095,1,0,NaN
180,0,1,1,0.082,0.14,1,0,NaN
180,1,0,3,0.37,0.1,1,0,NaN
180,0,1,1,0.243,0.189,1,0,NaN
180,0,1,1,0.025,0.119,1,0,NaN
180,1,0,3,0.113,0.109,1,0,NaN
180,0,1,1,0,0.13,1,0,NaN
180,1,0,3,0.186,0.079,1,0,NaN
180,0,0,1,0.141,0.243,1,0,NaN
180,1,0,3,0.011,0.103,1,0,NaN
180,1,1,1,0.13,0.093,1,0,NaN
180,0,0,2,0.844,0.092,1,0,NaN
180,1,0,3,0.369,0.032,1,1,NaN
181,1,0,2,0.083,0.08,1,0,NaN
181,1,0,2,0.006,0.061,1,0,NaN
181,1,0,2,0.129,0.071,1,0,NaN
181,1,1,1,0.042,0.171,1,0,NaN
181,0,0,2,0.159,0.015,1,0,NaN
181,1,1,3,0.139,0.065,1,0,NaN
181,0,0,2,0.213,0.005,1,0,NaN
181,0,1,1,0.288,0.028,1,0,NaN
181,1,1,3,0.128,0.012,1,0,NaN
181,1,0,2,0.21,0.017,1,0,NaN
181,0,0,3,0.011,0.053,1,0,NaN
181,0,0,2,0.176,0.041,1,0,NaN
181,0,0,4,0.166,0.17,1,0,NaN
181,1,0,4,0.275,0.078,1,0,NaN
181,1,0,2,0.114,0.002,1,0,NaN
181,0,0,2,0.329,0.03,1,0,NaN
181,1,1,3,0.093,0.009,1,0,NaN
181,1,0,2,0.078,0.043,1,0,NaN
181,1,1,1,0.099,0.076,1,0,NaN
181,0,0,3,0.244,0.136,1,0,NaN
181,1,0,1,0.282,0.315,1,0,NaN
181,1,0,3,0.176,0.104,1,0,NaN
181,0,0,4,0.18,0.149,1,0,NaN
181,1,0,4,0.042,0.119,1,0,NaN
181,1,0,4,0.043,0.116,1,0,NaN
181,1,1,1,0.279,0.004,1,0,NaN
181,0,0,3,0.149,0.128,1,0,NaN
181,1,0,4,0.016,0.135,1,0,NaN
181,0,0,4,0.036,0.145,1,0,NaN
181,0,0,3,0.022,0.124,1,0,NaN
181,0,0,4,0.048,0.13,1,0,NaN
181,1,0,4,0.076,0.085,1,0,NaN
181,1,0,4,0.01,0.134,1,0,NaN
181,1,0,4,0.063,0.091,1,0,NaN
181,1,0,4,0.138,0.163,1,0,NaN
181,0,0,4,0.258,0.124,1,0,NaN
181,0,1,1,0.068,0.091,1,0,NaN
181,0,0,2,0.036,0.264,1,0,NaN
181,0,0,3,0.072,0.16,1,0,NaN
181,1,0,3,0.523,0.156,1,1,NaN
181,1,0,4,0.298,0.156,1,0,NaN
181,1,0,3,0.504,0.186,1,0,NaN
181,0,0,3,0.016,0.172,1,0,NaN
181,1,0,4,0.002,0.116,1,0,NaN
181,1,0,3,0.007,0.165,1,0,NaN
181,1,1,1,0.022,0.05,1,0,NaN
181,0,1,1,0.225,0.093,1,0,NaN
181,0,0,4,0.062,0.318,1,0,NaN
181,0,0,3,0.318,0.152,1,0,NaN
181,0,1,1,0.132,0.031,1,0,NaN
181,0,1,1,0.04,0.07,1,0,NaN
181,1,0,3,0.141,0.185,1,0,NaN
181,0,0,4,0.027,0.144,1,0,NaN
181,0,1,1,0.138,0.083,1,0,NaN
181,1,1,1,0.04,0.079,1,0,NaN
181,1,0,3,0.041,0.163,1,0,NaN
181,0,1,1,0.129,0.061,1,0,NaN
181,0,1,1,0.008,0.077,1,0,NaN
181,0,0,3,0.166,0.196,1,0,NaN
181,0,1,1,0.376,0.029,1,0,NaN
181,0,1,1,0.021,0.085,1,0,NaN
181,1,0,3,0.11,0.213,1,0,NaN
181,1,1,4,0.267,0.231,1,0,NaN
181,0,0,4,0.023,0.113,1,0,NaN
181,1,1,1,0.065,0.104,1,0,NaN
181,1,1,1,0.029,0.088,1,0,NaN
181,0,1,1,0.105,0.06,1,0,NaN
181,0,0,3,0.035,0.131,1,0,NaN
181,1,0,3,0.068,0.145,1,0,NaN
181,1,1,1,0.05,0.062,1,0,NaN
181,0,1,1,0.127,0.082,1,0,NaN
181,0,1,1,0.019,0.084,1,0,NaN
181,0,1,1,0.083,0.09,1,0,NaN
181,1,0,3,0.016,0.155,1,0,NaN
181,0,1,1,0.037,0.031,1,0,NaN
181,1,0,3,0.165,0.099,1,0,NaN
181,0,0,2,0.015,0.11,1,0,NaN
181,1,0,4,0.023,0.108,1,0,NaN
181,0,1,3,0.105,0.009,1,0,NaN
181,1,1,3,0.012,0.034,1,1,NaN
181,1,0,4,0.066,0.138,1,0,NaN
181,0,1,1,0.114,0.13,1,0,NaN
181,1,1,1,0.035,0.121,1,0,NaN
181,1,0,3,0.044,0.112,1,0,NaN
181,1,1,1,0.096,0.094,1,0,NaN
181,0,1,4,0.016,0.01,1,0,NaN
181,1,0,3,0.008,0.133,1,0,NaN
181,1,0,2,0.05,0.122,1,0,NaN
181,1,1,3,0.112,0.016,1,0,NaN
181,0,1,3,0.012,0.008,1,0,NaN
181,1,1,1,0.069,0.114,1,0,NaN
181,0,0,3,0.077,0.143,1,0,NaN
181,1,0,4,0.016,0.071,1,0,NaN
181,1,0,2,0.2,0.165,1,0,NaN
181,0,0,2,0.145,0.158,1,0,NaN
181,0,1,1,0.074,0.145,1,0,NaN
181,0,1,1,0.105,0.091,1,0,NaN
181,0,1,1,0.136,0.138,1,0,NaN
181,0,1,1,0.056,0.081,1,0,NaN
181,1,1,3,0.043,0.042,1,1,NaN
181,0,0,3,0.061,0.121,2,0,NaN
181,0,1,1,0.076,0.112,2,0,NaN
181,1,1,4,0.036,0.014,2,0,NaN
181,1,1,4,0.081,0.007,2,0,NaN
181,1,0,3,0.133,0.098,2,0,NaN
181,0,1,1,0.067,0.137,2,0,NaN
181,1,1,3,0.232,0.041,2,0,NaN
181,1,0,2,0.145,0.1,2,0,NaN
181,0,1,4,0.128,0.014,2,0,NaN
181,1,1,1,0.126,0.096,2,0,NaN
181,1,0,3,0.097,0.153,2,0,NaN
181,0,0,3,0.225,0.099,2,0,NaN
181,0,0,3,0.033,0.406,2,0,NaN
181,1,1,2,0.35,0.243,2,0,NaN
181,0,1,3,0.203,0.012,2,0,NaN
181,0,1,1,0.027,0.089,2,0,NaN
181,1,0,3,0.133,0.159,2,0,NaN
181,1,1,1,0.197,0.042,2,0,NaN
181,0,0,3,0.037,0.134,2,0,NaN
181,1,0,3,0.056,0.147,2,0,NaN
181,0,1,1,0.067,0.113,2,0,NaN
181,0,0,3,0.023,0.101,2,0,NaN
181,0,0,3,0.071,0.129,2,0,NaN
181,1,1,3,0.009,0.016,2,0,NaN
181,0,1,4,0.013,0.008,2,0,NaN
181,1,1,1,0.086,0.128,2,0,NaN
181,1,1,1,0.112,0.112,2,0,NaN
181,0,0,3,0.113,0.073,2,0,NaN
181,1,1,1,0.034,0.184,2,0,NaN
181,1,0,4,0.038,0.118,2,0,NaN
181,1,1,1,0.002,0.094,2,0,NaN
181,0,1,1,0.024,0.107,2,0,NaN
181,0,1,3,0.04,0.237,2,0,NaN
181,0,1,2,0.799,0.297,2,0,NaN
181,0,1,1,1.246,0.082,2,0,NaN
181,1,1,1,0.094,0.116,2,0,NaN
181,1,0,3,0.084,0.164,2,0,NaN
181,0,0,3,0.379,0.076,2,0,NaN
181,1,1,1,0.027,0.13,2,0,NaN
181,1,1,4,0.065,0.039,2,1,NaN
181,0,0,3,0.001,0.129,2,0,NaN
181,1,1,1,0.005,0.098,2,0,NaN
181,0,0,3,0.123,0.091,2,0,NaN
181,0,1,3,0.104,0.011,2,0,NaN
181,1,1,4,0.036,0.057,2,0,NaN
181,0,0,3,0.109,0.121,2,0,NaN
181,0,0,3,0.021,0.123,2,0,NaN
181,1,1,3,0.001,0.011,2,0,NaN
181,0,1,3,0.041,0.007,2,0,NaN
181,0,0,2,0.074,0.115,2,0,NaN
181,0,0,3,0.096,0.129,2,0,NaN
181,1,1,1,0.088,0.091,2,0,NaN
181,0,0,3,0.019,0.17,2,0,NaN
181,1,1,1,0.136,0.093,2,0,NaN
181,0,0,3,0.139,0.119,2,0,NaN
181,1,0,2,0.073,0.083,2,0,NaN
181,1,1,1,0.055,0.022,2,0,NaN
181,1,1,3,0.186,0.016,2,0,NaN
181,1,1,1,0.097,0.075,2,0,NaN
181,0,0,2,0.049,0.138,2,0,NaN
181,1,0,4,0.009,0.117,2,0,NaN
181,0,1,1,0.101,0.077,2,0,NaN
181,1,1,1,0.044,0.114,2,0,NaN
181,1,1,1,0.436,0.075,2,0,NaN
181,0,1,1,0.248,0.124,2,0,NaN
181,1,0,3,0.058,0.123,2,0,NaN
181,0,1,3,0.018,0.01,2,0,NaN
181,0,0,3,0.119,0.153,2,0,NaN
181,0,1,3,0.033,0.257,2,0,NaN
181,1,1,1,0.063,0.087,2,0,NaN
181,0,1,4,0.131,0.007,2,0,NaN
181,1,1,1,0.011,0.099,2,0,NaN
181,1,1,3,0.358,0.208,2,0,NaN
181,1,0,3,2.652,0.11,2,0,NaN
181,0,1,1,0.001,0.063,2,0,NaN
181,0,1,1,0.028,0.081,2,0,NaN
181,1,0,3,0.133,0.082,2,0,NaN
181,0,0,3,0.057,0.088,2,0,NaN
181,1,1,1,0,0.057,2,0,NaN
181,1,0,4,0.085,0.113,2,1,NaN
181,1,1,1,0.027,0.097,2,0,NaN
181,1,0,2,0.469,0.366,2,0,NaN
181,1,1,3,0.129,0.006,2,0,NaN
181,0,1,1,0.002,0.118,2,0,NaN
181,0,1,1,0.432,0.106,2,0,NaN
181,1,0,3,0.045,0.146,2,0,NaN
181,1,0,3,0.049,0.112,2,0,NaN
181,0,1,1,0.654,0.031,2,0,NaN
181,0,1,1,0.07,0.036,2,0,NaN
181,1,1,1,0.217,0.064,2,0,NaN
181,0,1,1,0.112,0.036,2,0,NaN
181,1,1,1,0.026,0.015,2,0,NaN
181,1,1,4,0.151,0.196,2,0,NaN
181,0,1,1,0.106,0.006,2,0,NaN
181,0,1,3,0.118,0.033,2,0,NaN
181,0,1,1,0.058,0.081,2,0,NaN
181,1,1,3,0.22,0.014,2,0,NaN
181,0,1,3,0.232,0.013,2,0,NaN
181,1,1,4,0.302,0.02,2,0,NaN
181,0,1,1,0.131,0.006,2,1,NaN
182,0,0,3,5.472,1.225,2,0,NaN
182,1,1,3,0.822,0.479,2,0,NaN
182,0,0,3,0.426,0.448,2,0,NaN
182,0,1,2,0.339,0.327,2,0,NaN
182,0,1,2,0.413,0.376,2,0,NaN
182,0,0,2,0.387,0.358,2,0,NaN
182,1,0,1,0.078,0.383,2,0,NaN
182,0,1,1,0.411,0.293,2,0,NaN
182,0,0,2,0.368,0.347,2,0,NaN
182,0,1,2,0.415,0.342,2,0,NaN
182,1,0,2,0.525,0.35,2,0,NaN
182,1,0,2,0.526,0.433,2,0,NaN
182,1,1,2,0.473,0.402,2,0,NaN
182,1,0,1,0.271,0.284,2,0,NaN
182,1,1,1,0.492,0.318,2,0,NaN
182,1,0,2,0.161,0.521,2,0,NaN
182,0,1,1,0.22,0.308,2,0,NaN
182,1,1,2,0.443,0.322,2,0,NaN
182,0,0,1,2.519,0.747,2,0,NaN
182,0,0,1,0.008,0.544,2,0,NaN
182,1,0,2,0.134,0.348,2,0,NaN
182,1,1,2,0.115,0.217,2,0,NaN
182,1,1,2,0.016,0.288,2,0,NaN
182,0,1,2,0.131,0.252,2,0,NaN
182,0,1,2,0.074,0.297,2,0,NaN
182,1,1,2,0.099,0.298,2,0,NaN
182,1,0,1,0.2,0.24,2,0,NaN
182,0,0,1,0.016,0.205,2,0,NaN
182,1,1,1,0.319,0.309,2,0,NaN
182,1,0,2,0.06,0.282,2,0,NaN
182,1,1,2,0.044,0.251,2,0,NaN
182,0,0,1,0.015,0.555,2,0,NaN
182,0,0,2,0.182,0.441,2,0,NaN
182,0,1,2,0.181,0.268,2,0,NaN
182,0,1,2,0.568,0.259,2,0,NaN
182,0,1,2,0.025,0.194,2,0,NaN
182,1,1,2,0,0.2,2,0,NaN
182,1,0,1,0.153,0.246,2,0,NaN
182,1,1,2,0.093,0.2,2,0,NaN
182,1,1,2,0.003,0.24,2,1,NaN
182,0,0,2,0.038,0.183,2,0,NaN
182,1,1,2,0.137,0.207,2,0,NaN
182,1,0,1,0.079,0.187,2,0,NaN
182,0,0,1,0.236,0.252,2,0,NaN
182,0,1,2,0.135,0.211,2,0,NaN
182,1,1,2,0.137,0.245,2,0,NaN
182,1,0,1,0,0.226,2,0,NaN
182,0,1,1,0.064,0.201,2,0,NaN
182,1,0,2,0.007,0.23,2,0,NaN
182,0,0,1,0.146,0.269,2,0,NaN
182,1,1,1,0.015,0.253,2,0,NaN
182,1,0,2,0.356,0.322,2,0,NaN
182,0,0,2,0.159,0.238,2,0,NaN
182,1,1,2,0.071,0.235,2,0,NaN
182,0,1,1,0.096,0.244,2,0,NaN
182,0,1,2,0.234,0.187,2,0,NaN
182,0,1,2,0.113,0.219,2,0,NaN
182,0,0,1,0.041,0.207,2,0,NaN
182,1,0,1,0.109,0.174,2,0,NaN
182,0,1,2,0.107,0.2,2,0,NaN
182,0,0,1,0.135,0.287,2,0,NaN
182,0,1,2,0.19,0.221,2,0,NaN
182,1,0,1,0.035,0.209,2,0,NaN
182,1,0,2,0.061,0.157,2,0,NaN
182,1,1,1,0.068,0.196,2,0,NaN
182,1,0,2,0.246,0.004,2,0,NaN
182,1,1,1,0.104,0.136,2,0,NaN
182,1,0,2,0.01,0.14,2,0,NaN
182,1,0,2,0.226,0.023,2,0,NaN
182,0,1,2,0.069,0.613,2,0,NaN
182,0,1,2,0.192,0.353,2,0,NaN
182,0,1,2,0.119,0.241,2,0,NaN
182,1,1,1,0.201,0.264,2,0,NaN
182,0,1,2,0.203,0.191,2,0,NaN
182,0,0,1,0.117,0.174,2,0,NaN
182,0,1,2,0.424,0.201,2,0,NaN
182,0,1,2,0.012,0.19,2,0,NaN
182,1,0,2,0.201,0.03,2,0,NaN
182,0,1,2,0.151,0.224,2,0,NaN
182,0,0,1,0.225,0.204,2,1,NaN
182,0,0,2,0.138,0.295,2,0,NaN
182,1,1,2,0.291,0.347,2,0,NaN
182,1,0,2,0.147,0.177,2,0,NaN
182,1,0,1,0.004,0.302,2,0,NaN
182,0,1,1,0.085,0.26,2,0,NaN
182,0,0,1,0.171,0.31,2,0,NaN
182,0,0,2,0.198,0.003,2,0,NaN
182,1,0,2,0.103,0.003,2,0,NaN
182,1,0,2,0.422,0.002,2,0,NaN
182,0,0,2,0.078,0.063,2,0,NaN
182,0,0,2,0.301,0.02,2,0,NaN
182,1,0,1,0.154,0.706,2,0,NaN
182,0,1,1,0.153,0.201,2,0,NaN
182,1,1,1,0.044,0.346,2,0,NaN
182,1,0,2,0.007,0.001,2,0,NaN
182,1,0,2,0.046,0,2,0,NaN
182,0,0,2,0.178,0.003,2,0,NaN
182,0,0,2,0.115,0.234,2,0,NaN
182,1,0,2,0.565,0.1,2,0,NaN
182,1,0,2,0.135,0.003,2,1,NaN
182,1,1,2,0.116,0.29,1,0,NaN
182,1,0,1,0.095,0.421,1,0,NaN
182,0,1,2,0.046,0.251,1,0,NaN
182,0,1,2,0.066,0.25,1,0,NaN
182,1,0,1,0.171,0.28,1,0,NaN
182,1,1,2,0.011,0.221,1,0,NaN
182,1,0,1,0.126,0.174,1,0,NaN
182,1,0,2,0.026,0.216,1,0,NaN
182,0,1,2,0.116,0.349,1,0,NaN
182,1,1,1,0.049,0.265,1,0,NaN
182,0,0,1,0.105,0.477,1,0,NaN
182,0,1,2,0.264,0.236,1,0,NaN
182,0,1,1,0.116,0.295,1,0,NaN
182,1,0,2,0.256,0.003,1,0,NaN
182,0,0,2,0.374,0.004,1,0,NaN
182,1,0,1,0.084,0.229,1,0,NaN
182,0,0,2,0.325,0.121,1,0,NaN
182,0,0,2,0.433,0.034,1,0,NaN
182,0,0,2,0.033,0.003,1,0,NaN
182,0,1,1,0.214,0.206,1,0,NaN
182,1,0,2,0.328,0.003,1,0,NaN
182,0,0,2,0.029,0.191,1,0,NaN
182,0,0,1,0.007,0.151,1,0,NaN
182,1,1,1,0.916,2.034,1,0,NaN
182,0,0,2,0.073,0.12,1,0,NaN
182,0,1,2,0.196,0.24,1,0,NaN
182,0,1,2,0.221,0.178,1,0,NaN
182,1,0,2,0.077,0.199,1,0,NaN
182,0,1,1,0.1,3.335,1,0,NaN
182,0,1,2,0.079,0.19,1,0,NaN
182,1,1,2,0.171,0.21,1,0,NaN
182,0,0,2,0.563,0.004,1,0,NaN
182,1,0,2,0.02,0.001,1,0,NaN
182,1,0,2,0.04,0.003,1,0,NaN
182,0,0,2,0.089,0.002,1,0,NaN
182,1,1,1,0.84,0.079,1,0,NaN
182,1,0,2,0.041,0.016,1,0,NaN
182,1,0,2,0.123,0.003,1,0,NaN
182,0,0,2,4.727,0.279,1,0,NaN
182,0,1,1,0.127,0.254,1,1,NaN
182,0,0,1,0.129,0.306,1,0,NaN
182,1,0,2,0.174,0.001,1,0,NaN
182,0,0,2,0.005,0.263,1,0,NaN
182,0,1,1,0.15,0.222,1,0,NaN
182,0,0,2,0.07,0.236,1,0,NaN
182,0,0,2,0.198,0.067,1,0,NaN
182,0,0,2,0.151,0.124,1,0,NaN
182,1,1,2,0.161,0.198,1,0,NaN
182,0,0,2,0.148,0.237,1,0,NaN
182,1,0,2,0.228,0.19,1,0,NaN
182,0,0,2,0.204,0.001,1,0,NaN
182,1,0,2,0.077,0.041,1,0,NaN
182,0,0,2,0.067,0.003,1,0,NaN
182,1,1,1,0.07,0.169,1,0,NaN
182,1,0,2,0.054,0.02,1,0,NaN
182,1,1,1,0.002,0.213,1,0,NaN
182,0,0,2,0.173,0.003,1,0,NaN
182,1,1,1,0.222,0.031,1,0,NaN
182,1,0,2,0.134,0.004,1,0,NaN
182,0,1,1,0.123,0.234,1,0,NaN
182,0,0,1,0.154,0.217,1,0,NaN
182,0,1,1,0.009,0.02,1,0,NaN
182,0,0,1,0.118,0.24,1,0,NaN
182,1,1,2,0.159,0.188,1,0,NaN
182,0,1,2,0.11,0.249,1,0,NaN
182,0,0,2,0.081,0.041,1,0,NaN
182,1,0,1,0.012,0.197,1,0,NaN
182,0,0,2,0.07,0.26,1,0,NaN
182,0,1,2,0.154,0.31,1,0,NaN
182,1,0,2,0.07,0.101,1,0,NaN
182,0,1,1,0.001,0.238,1,0,NaN
182,0,0,2,0,0.052,1,0,NaN
182,1,0,2,0.198,0.022,1,0,NaN
182,0,0,2,0.157,0.031,1,0,NaN
182,1,0,2,0.015,0.001,1,0,NaN
182,1,0,2,0.101,0.003,1,0,NaN
182,0,0,1,0.814,0.351,1,0,NaN
182,1,0,2,1.656,0.003,1,0,NaN
182,0,0,2,0.12,0.02,1,0,NaN
182,1,0,2,0.057,0.245,1,1,NaN
182,0,1,1,0.208,0.209,1,0,NaN
182,0,0,2,0.105,0.003,1,0,NaN
182,1,0,2,0.08,0.003,1,0,NaN
182,0,0,2,0.18,0.03,1,0,NaN
182,0,0,2,0.181,0.26,1,0,NaN
182,1,0,2,0.233,0.003,1,0,NaN
182,1,1,1,0.048,0.185,1,0,NaN
182,0,0,2,0.382,0.003,1,0,NaN
182,1,0,2,0.204,0.003,1,0,NaN
182,1,0,2,2.22,0.11,1,0,NaN
182,0,0,2,0.567,0.041,1,0,NaN
182,0,0,2,0.046,0.003,1,0,NaN
182,1,0,2,0.234,0.002,1,0,NaN
182,1,0,2,0.037,0.002,1,0,NaN
182,1,0,2,0.183,0.003,1,0,NaN
182,1,0,2,0.095,0.192,1,0,NaN
182,1,0,2,0.094,0.003,1,0,NaN
182,0,0,1,0.006,0.195,1,0,NaN
182,1,0,2,0.242,0.019,1,0,NaN
182,0,0,2,0.232,0.003,1,1,NaN
183,1,1,3,0.334,1.143,2,0,NaN
183,0,1,4,1.689,0.822,2,0,NaN
183,1,0,2,0.655,0.391,2,0,NaN
183,0,0,1,0.571,0.636,2,0,NaN
183,1,1,3,0.551,0.506,2,0,NaN
183,1,0,2,0.67,0.277,2,0,NaN
183,1,0,3,0.861,0.537,2,0,NaN
183,1,1,3,0.38,0.415,2,0,NaN
183,0,0,1,0.885,0.815,2,0,NaN
183,0,1,3,0.452,0.297,2,0,NaN
183,1,1,4,0.504,0.327,2,0,NaN
183,0,0,4,0.594,0.315,2,0,NaN
183,1,0,2,0.297,0.371,2,0,NaN
183,1,0,3,0.293,0.469,2,0,NaN
183,0,0,4,0.509,0.492,2,0,NaN
183,0,1,3,0.299,0.303,2,0,NaN
183,1,0,2,0.25,0.49,2,0,NaN
183,1,1,2,0.338,0.33,2,0,NaN
183,0,1,1,0.125,0.296,2,0,NaN
183,0,1,1,0.414,0.204,2,0,NaN
183,1,0,2,0.353,0.309,2,0,NaN
183,0,0,3,0.363,0.327,2,0,NaN
183,0,1,2,0.62,0.251,2,0,NaN
183,1,1,3,0.693,0.236,2,0,NaN
183,0,1,3,0.732,0.358,2,0,NaN
183,1,1,2,0.333,0.225,2,0,NaN
183,1,1,4,0.328,0.242,2,0,NaN
183,1,1,2,0.384,0.202,2,0,NaN
183,1,1,2,0.453,0.225,2,0,NaN
183,1,1,1,0.847,0.15,2,0,NaN
183,0,0,1,0.292,0.214,2,0,NaN
183,1,0,3,0.604,0.27,2,0,NaN
183,0,1,3,0.486,0.228,2,0,NaN
183,1,0,3,0.287,0.602,2,0,NaN
183,1,0,2,0.332,0.545,2,0,NaN
183,1,0,2,0.303,0.299,2,0,NaN
183,1,0,1,0.422,0.234,2,0,NaN
183,1,1,1,0.325,0.242,2,0,NaN
183,0,0,3,0.769,0.256,2,0,NaN
183,1,0,3,0.944,0.424,2,1,NaN
183,1,0,2,0.739,0.224,2,0,NaN
183,0,1,1,0.722,0.289,2,0,NaN
183,0,0,4,0.639,0.601,2,0,NaN
183,0,0,2,0.407,0.211,2,0,NaN
183,1,0,3,0.423,0.267,2,0,NaN
183,0,0,4,0.462,0.727,2,0,NaN
183,1,1,1,0.272,0.193,2,0,NaN
183,0,0,2,0.316,0.238,2,0,NaN
183,0,1,3,0.66,0.283,2,0,NaN
183,0,0,2,0.936,0.238,2,0,NaN
183,0,1,3,0.405,0.201,2,0,NaN
183,0,1,2,0.438,0.273,2,0,NaN
183,0,0,3,0.295,0.139,2,0,NaN
183,1,1,2,0.681,0.209,2,0,NaN
183,1,1,1,0.759,0.268,2,0,NaN
183,0,1,1,0.26,0.242,2,0,NaN
183,0,1,1,0.482,0.191,2,0,NaN
183,1,0,2,0.734,0.269,2,0,NaN
183,1,0,3,0.386,0.28,2,0,NaN
183,0,1,3,0.651,0.231,2,0,NaN
183,1,1,3,0.321,0.291,2,0,NaN
183,0,0,2,0.626,0.251,2,0,NaN
183,1,1,3,0.37,0.355,2,0,NaN
183,0,1,1,0.354,0.276,2,0,NaN
183,0,0,1,0.242,0.224,2,0,NaN
183,0,0,1,0.354,0.183,2,0,NaN
183,1,1,1,0.322,0.18,2,0,NaN
183,0,0,3,0.305,0.221,2,0,NaN
183,1,0,2,0.377,0.247,2,0,NaN
183,0,1,1,0.712,0.229,2,0,NaN
183,1,0,4,0.751,0.254,2,0,NaN
183,1,1,1,0.349,0.283,2,0,NaN
183,0,0,3,0.357,0.479,2,0,NaN
183,0,1,4,0.286,0.232,2,0,NaN
183,1,1,3,0.042,0.249,2,0,NaN
183,1,1,2,0.303,0.221,2,0,NaN
183,0,1,3,0.241,0.175,2,0,NaN
183,1,1,3,0.269,0.161,2,0,NaN
183,1,1,3,0.297,0.176,2,0,NaN
183,1,1,4,0.385,0.823,2,1,NaN
183,0,1,3,0.297,0.224,2,0,NaN
183,0,1,2,0.4,0.195,2,0,NaN
183,1,1,2,0.317,0.199,2,0,NaN
183,0,1,3,0.249,0.118,2,0,NaN
183,0,0,2,0.422,0.207,2,0,NaN
183,0,1,2,0.322,0.239,2,0,NaN
183,0,1,2,0.104,0.801,2,0,NaN
183,1,0,3,0.397,0.22,2,0,NaN
183,0,0,3,0.541,0.564,2,0,NaN
183,0,0,3,0.458,0.36,2,0,NaN
183,0,0,4,1.096,0.415,2,0,NaN
183,0,0,3,0.34,0.316,2,0,NaN
183,1,0,3,0.721,0.349,2,0,NaN
183,1,0,3,0.554,0.302,2,0,NaN
183,0,1,3,0.828,0.427,2,0,NaN
183,1,0,3,0.368,0.249,2,0,NaN
183,0,0,3,0.723,0.248,2,0,NaN
183,0,1,3,0.795,0.288,2,0,NaN
183,1,1,3,0.38,0.245,2,0,NaN
183,1,0,1,0.544,0.27,2,1,NaN
183,1,1,2,0.425,0.501,1,0,NaN
183,0,0,3,1.099,0.293,1,0,NaN
183,0,0,4,0.345,0.232,1,0,NaN
183,1,1,4,0.244,0.24,1,0,NaN
183,0,1,2,0.53,0.247,1,0,NaN
183,1,0,4,0.398,0.222,1,0,NaN
183,1,0,2,1.155,0.2,1,0,NaN
183,0,0,2,0.37,0.269,1,0,NaN
183,0,0,2,0.949,0.208,1,0,NaN
183,1,0,3,0.937,0.406,1,0,NaN
183,0,1,2,1.308,0.456,1,0,NaN
183,0,1,2,1.174,0.555,1,0,NaN
183,1,1,1,1.911,0.366,1,0,NaN
183,1,0,3,3.086,0.321,1,0,NaN
183,1,1,2,1.151,0.473,1,0,NaN
183,0,0,3,0.381,0.265,1,0,NaN
183,0,1,3,0.467,0.187,1,0,NaN
183,0,0,3,0.311,0.168,1,0,NaN
183,0,1,2,0.661,0.336,1,0,NaN
183,0,1,3,0.491,0.158,1,0,NaN
183,0,0,3,0.187,0.315,1,0,NaN
183,0,0,4,0.329,0.149,1,0,NaN
183,0,1,2,0.567,0.235,1,0,NaN
183,0,1,1,0.414,0.166,1,0,NaN
183,1,0,2,0.457,0.26,1,0,NaN
183,0,0,1,0.607,0.256,1,0,NaN
183,0,1,1,0.512,0.254,1,0,NaN
183,1,0,4,0.304,0.267,1,0,NaN
183,1,0,3,0.325,0.177,1,0,NaN
183,1,0,3,0.266,0.133,1,0,NaN
183,0,1,3,0.315,0.155,1,0,NaN
183,1,1,2,0.123,0.219,1,0,NaN
183,0,1,3,0.343,0.098,1,0,NaN
183,1,1,4,0.269,0.346,1,0,NaN
183,1,1,1,0.312,0.227,1,0,NaN
183,0,0,2,0.313,0.178,1,0,NaN
183,1,1,4,0.268,0.235,1,0,NaN
183,1,1,3,0.275,0.273,1,0,NaN
183,0,1,2,0.195,0.226,1,0,NaN
