Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Accuracy,Training
1,2,2,0.9762,0.7335,0.9495,0.1333,1,0
1,2,2,0.7936,1.0585,0.7744,0.0667,1,0
1,1,1,-0.875,1.0419,0.866,0.0333,1,0
1,1,1,0.4841,0.7751,0.7078,0.0667,1,0
1,1,1,0.5317,0.6252,0.5661,0.0667,1,0
1,2,1,-1,0.5668,0.7411,0.0333,0,0
1,1,1,-0.8203,0.5835,1.0078,0.0083,1,0
1,2,1,-0.8438,2.1417,1.241,0.0083,0,0
1,2,1,-0.9375,0.5001,0.8328,0.0333,0,0
1,2,1,-0.9453,0.4252,1.0077,0.0333,0,0
1,2,2,0.7936,0.7168,0.8496,0.1333,1,0
1,2,2,-0.8203,1.7918,1.1327,0.0083,1,0
1,2,2,-0.711,1.2085,1.491,0.0167,1,0
1,1,2,-0.7969,0.4418,1.0911,0.0167,0,0
1,1,1,0.9048,0.6502,0.8161,0.1333,1,0
1,1,1,-0.711,0.8419,0.9493,0.0083,1,0
1,1,1,0.5317,0.6419,1.391,0.1333,1,0
1,2,1,-0.7891,2.9667,1.6492,0.0167,0,0
1,2,1,-0.8203,0.4419,1.0994,0.0083,0,0
1,1,2,0.8571,2.7751,0.9744,0.0083,0,0
1,1,1,-0.8672,0.0835,1.1411,0.0167,1,0
1,1,1,-0.8907,0.5252,1.2661,0.0333,1,0
1,1,1,-0.6875,0.5169,0.9161,0.0667,1,0
1,1,1,-0.6875,1.4418,1.041,0.0667,1,0
1,1,1,-0.7969,0.3919,0.9994,0.0167,1,0
1,1,1,-0.7188,1.0085,0.7744,0.0167,1,0
1,1,1,0.6428,0.9251,1.1828,0.1333,1,0
1,2,1,-0.9453,1.0835,1.0993,0.0167,0,0
1,1,1,-0.7422,0.4169,0.7744,0.0167,1,0
1,2,1,-0.8594,0.7834,0.7328,0.0667,0,0
1,1,1,-0.75,0.5419,1.0827,0.0083,1,0
1,1,1,-0.5703,0.7002,1.116,0.0333,1,0
1,1,1,0.7381,0.6335,2.3326,0.1333,1,0
1,1,1,-1,1.4418,1.791,0.0333,1,0
1,1,1,0.3492,0.7002,0.8827,0.1333,1,0
1,2,1,-0.6719,4.9082,0.9661,0.0333,0,0
1,2,2,0.7381,1.4501,0.8494,0.0667,1,0
1,1,1,-0.5938,2.5,1.4577,0.0083,1,0
1,2,1,-0.5625,1.5501,3.3659,0.0083,0,0
1,2,1,-0.8985,0.7669,5.7824,0.0083,0,0
1,1,1,-0.6953,0.5002,1.7994,0.0083,1,0
1,1,1,0.7698,0.7252,0.9577,0.1333,1,0
1,1,1,0.7698,0.8419,1.866,0.0667,1,0
1,2,1,-0.7735,1.7918,1.091,0.0083,0,0
1,2,1,-0.625,0.0752,1.2159,0.0333,0,0
1,2,1,-0.8125,1.3834,1.5244,0.0333,0,0
1,1,1,-0.7969,0.5085,1.4244,0.0083,1,0
1,2,2,0.8254,1.0418,0.941,0.0667,1,0
1,1,1,0.8492,0.6751,1.1828,0.1333,1,0
1,1,1,1,0.6168,0.9661,0.1333,1,0
1,2,1,-0.7422,0.7835,1.0994,0.0167,0,0
1,1,1,0.8492,1.4917,1.4161,0.1333,1,0
1,1,1,0.8809,0.7002,1.8493,0.1333,1,0
1,1,1,-0.7969,1.1002,1.6243,0.0083,1,0
1,1,1,-0.836,0.6502,1.541,0.0333,1,0
1,2,1,-0.836,1.0668,0.7327,0.0333,0,0
1,2,1,-1,1.0835,1.516,0.0167,0,0
1,2,2,-0.9453,0.5835,0.8661,0.0667,1,0
1,1,1,0.7698,0.6835,0.9161,0.1333,1,0
1,2,1,-0.5938,1.8001,0.7244,0.0167,0,0
1,2,2,0.6905,0.8084,0.9328,0.1333,1,0
1,1,2,-0.7422,0.7669,0.9493,0.0333,0,0
1,1,1,-0.8203,2.3667,1.1078,0.0667,1,0
1,1,1,0.6825,0.8251,0.7078,0.0667,1,0
1,2,2,0.5317,0.7085,0.7161,0.0667,1,0
1,1,2,-0.7735,2.5084,0.8161,0.0167,0,0
1,1,1,-1,0.7501,1.4161,0.0083,1,0
1,2,2,0.7778,0.7585,1.4244,0.1333,1,0
1,1,1,-0.5235,1.7918,1.2994,0.0083,1,0
1,1,1,-0.8125,1.5084,1.1244,0.0167,1,0
1,2,1,-0.6875,0.4419,0.8494,0.0333,0,0
1,2,1,-0.8672,2.3917,2.4826,0.0167,0,0
1,1,1,0.6905,1.0417,1.2078,0.0667,1,0
1,1,1,1,0.5669,1.591,0.1333,1,0
1,2,1,-0.7266,1.2169,1.3493,0.0333,0,0
1,1,1,-0.5235,1.6584,1.6077,0.0333,1,0
1,1,1,-0.6485,1.5168,0.8493,0.0667,1,0
1,1,1,-0.711,1.2002,1.8992,0.0167,1,0
1,1,1,0.8016,0.6585,1.0744,0.1333,1,0
1,1,1,0.8492,0.6002,0.9077,0.0667,1,0
1,1,1,-0.8203,0.9085,1.0826,0.0083,1,0
1,1,1,0.9365,0.5085,1.116,0.1333,1,0
1,1,1,1,0.8419,0.866,0.0667,1,0
1,1,1,1,0.4918,0.8411,0.1333,1,0
1,2,2,1,0.7168,1.0494,0.1333,1,0
1,2,1,-0.75,3.05,0.8494,0.0083,0,0
1,1,1,-0.9219,0.5169,0.8994,0.0167,1,0
1,1,1,-0.9844,0.7585,0.8327,0.0333,1,0
1,2,1,-0.8203,0.6501,0.9661,0.0167,0,0
1,2,1,-0.8594,0.5835,1.441,0.0083,0,0
1,2,1,-0.836,0.7752,1.7327,0.0167,0,0
1,1,2,-0.7969,0.6919,0.8577,0.0167,0,0
1,2,2,-0.9453,1.3502,0.7077,0.0083,1,0
1,1,2,-0.9141,0.6669,1.0827,0.0333,0,0
1,1,2,-0.7188,0.8752,0.8827,0.0083,0,0
1,2,2,-0.8438,0.8252,1.9827,0.0333,1,0
1,1,1,-0.6719,3.0417,1.3411,0.0167,1,0
1,1,1,-0.5156,3.9916,1.4743,0.0083,1,0
1,2,2,0.1349,0.6752,1.966,0.0667,1,0
1,1,1,-0.9141,2.6001,1.0077,0.0333,1,0
1,2,2,0.8174,0.9002,2.7992,0.1333,1,0
1,2,1,-0.7891,2.8334,1.1494,0.0333,0,0
1,1,1,-0.8672,0.7668,1.341,0.0083,1,0
1,1,1,0.7222,0.8168,2.2827,0.0667,1,0
1,1,1,0.6587,0.7418,1.716,0.0667,1,0
1,1,1,0.7936,0.6252,2.1326,0.1333,1,0
1,1,1,-1,0.6501,1.9911,0.0667,1,0
1,1,1,1,0.7417,1.1245,0.1333,1,0
1,1,1,-0.625,0.8835,1.066,0.0083,1,0
1,1,1,-0.8438,0.8418,1.541,0.0333,1,0
1,1,1,-0.6875,2.0418,0.9827,0.0083,1,0
1,2,1,-0.875,1.3335,2.0242,0.0333,0,0
1,2,1,-0.7188,0.7252,1.141,0.0667,0,0
1,1,1,-0.9219,0.8835,0.9161,0.0333,1,0
1,2,2,0.6032,0.9251,1.3077,0.0667,1,0
1,2,2,0.6825,1.1002,1.566,0.0167,1,0
1,2,1,-0.7735,2.0002,0.8243,0.0083,0,0
1,2,2,0.4286,0.7918,0.8244,0.0667,1,0
1,1,2,-0.5703,2.5917,0.8494,0.0333,0,0
1,2,2,0.6032,0.8251,0.9577,0.0333,1,0
1,2,2,-0.6719,0.5168,1.1411,0.0167,1,0
1,1,1,1,1.1084,0.7161,0.1333,1,0
1,1,1,1,0.5418,0.8244,0.1333,1,0
1,1,1,0.8174,0.9334,1.7744,0.0083,1,0
1,1,1,0.8968,0.7002,0.7327,0.0667,1,0
1,2,1,-0.75,0.5668,2.7493,0.0333,0,0
1,1,1,-0.5391,1.6417,1.2994,0.0167,1,0
1,2,1,0.6667,1.0418,2.1743,0.0667,0,0
1,2,1,-0.836,1.7167,1.3244,0.0167,0,0
1,2,2,0.9286,0.7085,0.9744,0.1333,1,0
1,2,2,0.3413,0.9834,1.566,0.0667,1,0
1,2,2,0.3175,0.9585,1.1827,0.1333,1,0
1,2,1,-1,1.0585,1.0077,0.0167,0,0
1,2,1,-0.7657,0.2503,1.241,0.0167,0,0
1,2,1,-0.6172,0.4919,1.2994,0.0083,0,0
1,1,1,0.5873,0.1086,2.2159,0.1333,1,0
1,2,1,-0.6172,0.9835,1.1494,0.0333,0,0
2,1,1,-1,1.7917,23.5978,0.1333,1,1
2,1,1,0,2.3334,8.8489,0.0667,1,1
2,2,1,0,1.4085,1.191,0.0333,0,1
2,2,2,1,2.4167,1.866,0.0167,1,1
2,1,1,0,0.9919,1.3243,0.0083,1,1
2,2,2,1,1.1835,0.9577,0.1333,1,1
2,2,1,1,0.0669,2.8243,0.0667,0,1
2,2,2,0.3492,0.8834,1.6661,0.0333,1,1
2,1,1,-0.6719,0.1585,2.7577,0.0167,1,1
2,1,2,0.5714,1.5916,1.1829,0.0083,0,1
2,2,1,-0.3906,0.1585,2.4243,0.1333,0,1
2,2,2,0,1.6168,1.191,0.0667,1,1
2,2,1,-0.8907,1.1418,1.7577,0.0333,0,1
2,1,2,0.7143,3.3667,1.491,0.0167,0,1
2,1,1,0.0318,1.0918,1.3743,0.0083,1,1
2,1,2,0.5397,0.8085,1.9826,0.1333,0,1
2,2,2,0.2937,1.8835,1.4327,0.0667,1,1
2,2,2,0.5635,0.4419,1.1993,0.0333,1,1
2,1,1,-0.3906,0.7002,2.1493,0.0167,1,1
2,2,1,-0.4531,1.3168,1.8743,0.0083,0,1
2,2,2,0.2937,2.125,0.9577,0.1333,1,1
2,1,2,0.6905,1.1585,1.1327,0.0667,0,1
2,2,1,-0.7344,0.4418,1.2827,0.0333,0,1
2,1,2,0.3333,2.7167,0.8994,0.0167,0,1
2,2,1,0,1.9418,0.4327,0.0083,0,1
2,2,1,0,5.1666,0.5494,0.1333,0,1
2,2,2,0.619,0.2752,1.9077,0.0667,1,1
2,1,1,0,0.8835,0.8911,0.0333,1,1
2,1,2,0,0.9419,0.7744,0.0167,0,1
2,1,1,0,2.525,0.6245,0.0083,1,1
2,1,1,0,2e-04,0.5911,0.1333,1,1
2,1,1,0,1.1001,0.4328,0.0667,1,1
2,2,1,0,0.3668,0.5578,0.0333,0,1
2,1,2,0.3492,1.1835,1.1077,0.0167,0,1
2,1,2,0,0.9084,0.6578,0.0083,0,1
2,1,1,0,1.5667,0.4745,0.1333,1,1
2,1,2,0,1.2752,0.5994,0.0667,0,1
2,2,1,0,0.0169,0.6994,0.0333,0,1
2,2,2,-1,2.6667,1.3493,0.0167,1,1
2,2,1,-1,1.8085,1.8327,0.0083,0,1
2,1,2,0.746,0.1502,1.6494,0.1333,0,1
2,2,2,0.4286,0.0919,1.3244,0.0667,1,1
2,1,1,-0.7344,1.3668,1.1494,0.0333,1,1
2,2,1,-0.6485,0.7834,1.4578,0.0167,0,1
2,1,2,0.5714,2.2501,1.0243,0.0083,0,1
2,2,2,0,0.0252,0.8327,0.1333,1,1
2,2,2,0,1.6751,0.5494,0.0667,1,1
2,2,2,-0.5938,1.4917,1.0911,0.0333,1,1
2,2,2,-0.875,1.0668,0.9994,0.0167,1,1
2,1,2,-0.6328,2.0417,1.2494,0.0083,0,1
2,1,2,-0.3516,0.7418,2.2326,0.1333,0,1
2,2,1,0.4444,0.8502,1.1744,0.0667,0,1
2,2,1,-1,2.0167,1.6494,0.0333,0,1
2,1,2,0.6587,3.6083,1.0161,0.0167,0,1
2,2,2,-1,2.6417,1.166,0.0083,1,1
2,2,2,0.3333,1.5668,2.1493,0.1333,1,1
2,1,1,-0.5938,1.0668,1.4911,0.0667,1,1
2,2,1,-0.4688,1.7584,1.0494,0.0333,0,1
2,1,2,0,0.8668,0.841,0.0167,0,1
2,1,2,-1,2.0834,0.916,0.0083,0,1
2,2,2,-0.7266,0.6669,1.1159,0.0667,1,0
2,1,2,-1,0.4336,1.5077,0.0667,0,0
2,2,2,0.8095,1.8835,0.9993,0.0333,1,0
2,2,2,0,1.8251,0.6661,0.0667,1,0
2,1,2,0.3571,1.4002,0.8994,0.0083,0,0
2,1,2,-1,2.3501,1.0827,0.0167,0,0
2,2,1,-0.5938,1.3751,2.1744,0.0667,0,0
2,1,2,0,1.0834,1.0161,0.1333,0,0
2,2,1,0,0.9335,0.7494,0.0083,0,0
2,1,1,-0.461,2.2834,1.8743,0.0167,1,0
2,2,2,0.3651,1.2835,1.7327,0.1333,1,0
2,2,2,0,1.4752,0.716,0.0167,1,0
2,2,2,-0.586,0.1085,1.1328,0.0167,1,0
2,2,2,0.5317,1.9501,1.0494,0.1333,1,0
2,2,2,0,1.2168,0.6244,0.0333,1,0
2,1,1,-0.7969,0.0836,1.1244,0.0167,1,0
2,1,1,0.6905,1.1419,0.8827,0.0333,1,0
2,2,1,0,1.0502,0.7827,0.0667,0,0
2,2,2,0.4841,2.1667,0.7911,0.0333,1,0
2,2,1,0.6349,0.9418,0.9661,0.0167,0,0
2,1,2,0.3651,0.1502,1.2078,0.1333,0,0
2,1,1,-0.586,1.4002,0.866,0.1333,1,0
2,2,1,-1,2.1501,1.9076,0.0083,0,0
2,1,2,0.5159,1.0335,1.0327,0.0167,0,0
2,1,2,0,0.0919,0.9244,0.0667,0,0
2,2,2,0,1.5335,0.6577,0.1333,1,0
2,2,2,0.8333,0.0253,1.166,0.0667,1,0
2,1,2,1,1.6835,1.091,0.0083,0,0
2,2,1,-0.6172,1.5335,1.1243,0.0083,0,0
2,2,1,0,1.4168,0.7078,0.0667,0,0
2,1,2,0.6032,2.2584,0.9077,0.0167,0,0
2,1,2,0.8333,0.0252,0.8995,0.0083,0,0
2,1,2,1,1.4167,1.3828,0.0083,0,0
2,2,2,0,1.1835,0.3577,0.0333,1,0
2,1,2,1,0.5752,1.1494,0.0333,0,0
2,2,2,0.4524,2.5084,1.3244,0.1333,1,0
2,1,2,0.5873,0.0085,1.0828,0.1333,0,0
2,2,2,0,1.5251,0.4828,0.0083,1,0
2,2,1,-0.4688,1.8251,1.0994,0.0667,0,0
2,2,1,0.3968,2.8917,1.3577,0.1333,0,0
2,1,1,-0.3594,3.1084,1.1577,0.0333,1,0
2,1,1,-1,0.4668,1.9827,0.0333,1,0
2,1,1,1,1.5251,2.3577,0.0167,1,0
2,1,1,1,0.3752,1.7411,0.0167,1,0
2,1,2,0.6349,0.0251,1.0746,0.0083,0,0
2,1,1,0.2381,0.9668,1.191,0.0083,1,0
2,2,1,0.4524,1.4001,1.1411,0.0333,0,0
2,2,2,-0.5078,0.0503,1.4327,0.0667,1,0
2,1,2,0.5714,0.8001,1.941,0.0167,0,0
2,2,2,-0.6719,2.3085,2.4909,0.0083,1,0
2,1,2,0.6746,2.1501,0.9827,0.0167,0,0
2,1,2,0.5714,1.2917,1.2412,0.0333,0,0
2,1,2,0.0873,2.2001,0.4494,0.0333,0,0
2,1,2,0.8016,2.0584,1.0827,0.1333,0,0
2,2,1,0.7698,2.1168,1.9576,0.0667,0,0
2,1,1,-0.8047,2.4917,1.1828,0.1333,1,0
2,1,1,1,1.8418,0.9244,0.0667,1,0
2,2,1,1,2.7333,0.9661,0.0083,0,0
2,2,1,0.5159,3.6,0.9077,0.1333,0,0
2,1,1,-0.6328,2.9167,0.8494,0.0333,1,0
2,2,1,0.5635,2.0918,3.2074,0.0083,0,0
2,1,2,-0.3828,3.775,1.6077,0.0333,0,0
2,2,2,0.6111,0.4668,1.6494,0.0167,1,0
2,2,2,0.6349,0.4252,1.2744,0.0333,1,0
2,2,2,0,1.7668,0.3744,0.0667,1,0
2,2,2,0.7381,0.0085,1.0244,0.0333,1,0
2,1,1,-1,0.1752,1.916,0.1333,1,0
2,1,2,0.3651,0.0419,1.9577,0.0333,0,0
2,2,2,0.9762,0.7419,1.4243,0.0167,1,0
2,1,1,0.6746,0.4335,1.391,0.0667,1,0
2,1,2,0.7698,3.8331,1.1829,0.0083,0,0
2,2,1,-0.6797,3.05,0.966,0.0667,0,0
2,2,1,1,2.2418,1.1244,0.0333,0,0
2,1,1,0.6825,3.5166,1.5494,0.0083,1,0
2,2,1,1,0.6919,1.2244,0.1333,0,0
2,2,2,0.5476,2.475,1.9494,0.1333,1,0
2,1,2,0.9762,1.2085,1.1577,0.0083,0,0
2,2,1,0.9444,6.2415,1.2744,0.0083,0,0
2,2,2,-0.3594,2.2251,1.0077,0.0667,1,0
2,1,2,-0.3828,2.2501,1.0244,0.0667,0,0
2,1,1,0.5635,3.175,1.066,0.0667,1,0
2,2,1,0.9762,0.0252,1.791,0.1333,0,0
2,1,1,0.373,3.2083,1.0077,0.1333,1,0
2,1,1,0.8333,0.6335,1.0744,0.0083,1,0
2,2,2,0.9524,0.1502,1.3077,0.0167,1,0
2,1,2,-0.8203,0.2,1.2496,0.0667,0,0
2,1,2,-0.9688,2.8417,1.2828,0.0167,0,0
2,2,2,0.6508,1.1001,0.8578,0.0333,1,0
2,1,2,1,2.6167,0.8578,0.0083,0,0
2,2,2,0.3095,0.1085,0.8244,0.0167,1,0
2,2,2,0.2698,0.8418,1.6327,0.0167,1,0
2,1,2,0.5873,1.2,0.8996,0.0333,0,0
2,1,1,0.5159,1.0251,1.2077,0.0167,1,0
2,1,1,-1,1.0502,1.091,0.1333,1,0
2,2,1,-0.7422,0.0419,2.1243,0.1333,0,0
2,2,2,0.5635,1.0252,0.991,0.0667,1,0
2,2,2,0.4603,0.9418,0.9078,0.0167,1,0
2,1,1,0.3413,1.0419,1.316,0.1333,1,0
2,2,1,0.5159,1.1585,0.9911,0.0167,0,0
2,2,2,0.3175,0.9251,0.8494,0.0333,1,0
2,2,2,0.6746,1.1085,0.8911,0.0083,1,0
2,1,2,0.5317,0.9752,1.3577,0.0667,0,0
2,1,1,0.4603,6.6332,2.241,0.0333,1,0
2,1,1,0.3968,1.2335,1.0994,0.0333,1,0
2,1,1,0.5317,1.0002,1.1327,0.0333,1,0
2,1,2,0.4683,1.1585,0.9994,0.0083,0,0
2,2,2,0,0.6001,0.7911,0.1333,1,0
2,2,2,0,1.0168,0.4911,0.0083,1,0
2,2,1,-0.4844,0.8586,0.791,0.0333,0,0
2,2,1,0.2778,0.8585,1.0078,0.0167,0,0
2,1,1,-1,1.6668,1.2577,0.0667,1,0
2,2,1,-0.7344,0.9335,1.1911,0.0083,0,0
2,2,2,0.8492,0.5501,1.1161,0.1333,1,0
2,1,2,0.4206,0.7668,1.3411,0.0667,0,0
2,1,1,-0.4297,2.65,1.4161,0.0083,1,0
2,2,1,0,0.8501,0.7495,0.0167,0,0
2,2,2,0.6984,0.5752,0.9411,0.0667,1,0
2,1,2,0.4286,0.6502,0.9328,0.1333,0,0
2,1,2,0,2e-04,0.7578,0.0167,0,0
2,2,1,-0.3594,2.6417,1.0494,0.1333,0,0
2,1,2,0.3968,1.4667,1.0243,0.0667,0,0
2,1,1,0,1.5585,0.3661,0.0083,1,0
2,2,1,-0.9141,4.9498,2.4077,0.0083,0,0
2,2,2,0.8809,0.4335,1.1994,0.0667,1,0
2,1,2,0.5317,2.4001,1.2577,0.1333,0,0
2,1,1,0.3651,1.5501,1.1494,0.0083,1,0
2,1,2,0.5238,1.2584,2.5993,0.0167,0,0
2,1,2,0,0.4585,0.7745,0.1333,0,0
2,2,1,0.1825,3.7417,1.8577,0.0083,0,0
2,1,2,0.8016,0.5419,2.9409,0.0083,0,0
2,2,2,-0.4688,0.1169,1.6161,0.0333,1,0
2,2,1,-0.3203,0.8252,1.0827,0.0167,0,0
2,2,1,0.3968,2.95,1.0077,0.0667,0,0
2,2,2,0.8016,4.3832,0.9578,0.0333,1,0
2,1,2,0.1587,0.8668,1.0245,0.0083,0,0
2,1,2,0.246,2.2584,0.9494,0.0083,0,0
2,2,2,0.8254,2.4501,0.941,0.0083,1,0
2,1,2,0.2778,1.1668,1.0661,0.0667,0,0
2,1,1,-0.9063,0.3835,0.9828,0.0667,1,0
2,2,1,0.3492,1.3918,1.2577,0.0083,0,0
2,2,1,0.4047,0.1169,1.0494,0.0333,0,0
2,1,1,0.3095,2.7501,0.916,0.0667,1,0
2,1,2,0.3333,1.0335,1.0327,0.0667,0,0
2,2,1,-0.461,1.0585,1.5077,0.0333,0,0
2,1,1,-0.2969,0.4336,1.3827,0.1333,1,0
2,2,1,-0.5469,1.8668,1.066,0.0667,0,0
2,1,2,0.6667,0.9669,0.7994,0.0167,0,0
2,1,2,0.3016,2.0251,1.016,0.0333,0,0
2,2,1,-0.5313,2.05,1.2494,0.1333,0,0
2,2,1,-0.586,1.9251,0.9244,0.0667,0,0
2,1,1,0.7063,0.0169,5.9907,0.0167,1,0
2,2,1,0.6667,0.2335,1.3494,0.0333,0,0
2,1,1,0.7302,0.7418,0.8327,0.0333,1,0
2,2,2,-1,4.1666,1.3993,0.0333,1,0
2,2,2,1,2.2,1.7827,0.0083,1,0
2,1,2,0.4921,1.1752,1.5074,0.0333,0,0
2,2,1,0.6032,0.9835,0.9244,0.0167,0,0
2,2,1,-0.3203,2.0751,1.2827,0.1333,0,0
2,2,2,0.4286,0.0502,1.3578,0.0167,1,0
2,1,2,0.5635,1.2418,0.9994,0.0333,0,0
2,2,1,0.6508,0.1418,1.7494,0.0083,0,0
2,2,1,-0.7188,3e-04,1.2743,0.1333,0,0
2,2,2,0.3809,0.4085,1.4578,0.0333,1,0
2,2,1,0.373,1.1668,1.2911,0.0167,0,0
2,2,1,0.5635,0.2252,1.2827,0.1333,0,0
2,2,1,-0.3985,3.1083,1.3077,0.0167,0,0
2,1,2,0.8809,0.7335,5.6491,0.0167,0,0
2,2,2,0.746,3.675,0.8994,0.0167,1,0
2,2,2,-0.4922,0.2668,1.4827,0.0167,1,0
2,2,2,0.5555,3.125,1.3161,0.0667,1,0
2,2,1,-0.0703,0.6085,1.7244,0.0667,0,0
2,2,1,0,0.5669,0.8077,0.1333,0,0
2,1,1,-0.7578,0.5502,0.9827,0.0667,1,0
2,2,1,0,1.9,0.9661,0.1333,0,0
2,2,2,0.8174,1.0169,0.8327,0.1333,1,0
2,2,2,0.254,1.7083,0.9578,0.0167,1,0
2,2,1,0.1825,3.35,1.666,0.1333,0,0
2,1,2,0.4365,2.625,1.0244,0.0083,0,0
2,2,2,0.2698,0.6585,1.0244,0.1333,1,0
2,2,2,-0.586,1.4084,1.1078,0.0333,1,0
2,2,2,-1,2.5084,1.1993,0.1333,1,0
2,1,2,0.7143,1.8085,1.4327,0.0083,0,0
2,2,2,0,1.4668,0.8411,0.0333,1,0
2,2,2,0.4921,1.9667,0.9578,0.0083,1,0
2,2,2,0,2.0001,0.4911,0.0083,1,0
2,1,2,0.2063,1.2501,1.0745,0.1333,0,0
2,2,1,-0.7188,3.0167,1.1494,0.0667,0,0
2,1,1,-0.3594,2.4251,0.8577,0.0167,1,0
2,1,1,0.7302,3.4583,0.8827,0.0333,1,0
2,2,1,0.5476,0.1168,1.0494,0.0667,0,0
2,1,2,0.3809,1.4085,1.066,0.0083,0,0
2,2,2,0.254,1.0668,0.7994,0.0333,1,0
2,1,2,0.4524,1.4251,0.8911,0.0167,0,0
2,2,2,0,2.6084,0.3827,0.0667,1,0
2,2,1,-0.8438,1.3668,1.216,0.1333,0,0
2,2,1,0,1.1334,0.4827,0.0667,0,0
2,1,2,0.2698,2.5251,0.7577,0.1333,0,0
2,2,1,-0.4063,2.3834,0.8577,0.0667,0,0
2,2,2,0.4206,2.1751,0.8327,0.1333,1,0
2,2,2,0.3095,1.6251,1.0578,0.0333,1,0
2,1,2,0.4047,3.5916,1.2994,0.0167,0,0
2,1,2,0,1.0502,0.3744,0.0167,0,0
2,2,2,0.0079,1.6668,0.4577,0.0333,1,0
2,1,2,0.4921,0.7669,2.2076,0.0667,0,0
2,1,1,-0.3828,1.0502,0.7827,0.0167,1,0
2,1,1,0.5238,1.0418,1.166,0.0167,1,0
2,1,1,0.4603,1.4084,0.7327,0.0083,1,0
2,1,1,0.3413,2.4751,0.7743,0.0167,1,0
2,1,1,0.5,1.3751,0.9661,0.1333,1,0
2,1,2,0.5635,1.0001,0.7911,0.1333,0,0
2,1,2,0.246,1.9084,0.8494,0.0667,0,0
2,2,2,0.3968,1.3917,0.9745,0.0167,1,0
2,2,2,0.6746,1.1668,0.9661,0.0667,1,0
2,1,2,0.2698,0.9335,1.1328,0.1333,0,0
2,2,1,-0.5078,1.9751,0.7245,0.0083,0,0
2,2,2,0.5476,3.8333,1.0078,0.0333,1,0
2,2,2,0.2778,0.7086,1.016,0.1333,1,0
2,1,2,0.5555,1.1752,2.2993,0.0667,0,0
2,2,2,0.2381,1.9334,0.8911,0.1333,1,0
2,1,1,-0.2969,0.1335,1.1078,0.0083,1,0
2,1,1,-0.4219,1.1584,0.8744,0.0083,1,0
2,2,2,0.3333,0.0836,0.9744,0.0333,1,0
2,2,2,0.246,4.6916,1.116,0.1333,1,0
2,1,2,0.5476,1.2918,0.7828,0.0083,0,0
2,2,2,0,0.8752,0.3744,0.0667,1,0
2,2,2,0.2381,0.0086,3.1909,0.0167,1,0
2,1,1,-0.461,0.9002,1.291,0.0333,1,0
2,2,1,0.3809,1.0251,1.1911,0.0167,0,0
2,2,2,0.3095,2.2834,0.8077,0.0167,1,0
2,1,2,0.6349,1.5002,1.191,0.0083,0,0
2,2,2,0.2698,3.375,0.8161,0.0667,1,0
2,2,2,0.1905,2.8417,0.9995,0.0333,1,0
2,1,2,0.5555,0.6668,0.9161,0.0167,0,0
2,1,1,-0.7578,2.4918,1.5993,0.0333,1,0
2,1,1,-0.3125,1.1252,2.266,0.1333,1,0
2,2,2,0.373,0.7168,0.8078,0.0083,1,0
2,1,2,0.4603,0.5418,0.7661,0.0667,0,0
2,2,2,0.3651,0.0419,1.8494,0.0333,1,0
2,1,2,0,1.3502,0.5577,0.0333,0,0
2,1,1,-0.5469,2.5751,1.4077,0.0083,1,0
2,2,2,-1,1.4168,3.3741,0.0333,1,0
2,2,1,0.3095,0.3335,1.2744,0.0083,0,0
2,1,2,0,0.1919,0.5994,0.0333,0,0
2,1,2,0.9841,0.2585,0.7994,0.1333,0,0
2,2,1,0.1032,0.2669,1.1493,0.0083,0,0
2,2,2,0.4841,1.4419,0.666,0.0333,1,0
2,1,2,0.3016,0.0336,1.441,0.1333,0,0
2,1,2,1,0.0086,0.9244,0.0167,0,0
2,2,2,0.1349,0.8335,1.141,0.0667,1,0
2,2,1,-1,0.7252,0.9161,0.0333,0,0
2,1,1,0.3175,1.0418,1.4994,0.0167,1,0
2,2,2,0.3968,1.4418,1.466,0.0083,1,0
2,2,2,0.4921,1.6834,0.941,0.0083,1,0
2,1,2,0.619,0.2336,1.0494,0.0083,0,0
2,2,1,-0.6797,1.8502,0.841,0.1333,0,0
2,1,1,-1,1.9334,0.8994,0.0167,1,0
2,1,2,0.3968,0.4669,1.141,0.0083,0,0
2,2,2,0.4683,1.2502,0.8993,0.0333,1,0
2,1,2,0.8254,1.0585,0.9827,0.0167,0,0
2,2,2,0,2.1418,0.6827,0.0333,1,0
2,2,2,0,1.4334,0.4661,0.0667,1,0
2,1,2,0,2.0001,0.4994,0.0667,0,0
2,1,2,0,0.7752,0.4661,0.1333,0,0
2,1,1,0.3492,1.0835,0.866,0.1333,1,0
2,2,1,0.2778,1.5001,0.9578,0.0333,0,0
2,1,1,0.3095,2.0834,1.3577,0.1333,1,0
2,2,2,0,2.0084,0.5911,0.0167,1,0
2,1,2,0,1.2418,0.5744,0.0333,0,0
2,2,2,0,1.0836,0.5243,0.0167,1,0
2,2,2,0.2698,1.8751,2.7743,0.1333,1,0
2,2,1,0,1.6835,0.6911,0.0667,0,0
2,1,1,0.4206,2.8167,0.9494,0.0667,1,0
2,1,1,-0.461,2.3917,0.9827,0.0667,1,0
2,2,2,0.5635,0.8918,0.8411,0.0333,1,0
2,2,2,0.3809,1.2418,0.9911,0.1333,1,0
2,2,2,-0.5313,1.9751,0.7327,0.0167,1,0
