Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,ImgID,Liking,RT_liking,SbjAge,SbjSex
1,Human,Human,93,1.083071731,1.229866924,0.975,Liking before confidence,Correct,thinker.jpg,97,3.637369554,24,f
1,Human,Object,3,3.998843708,14.2581465,0.125,Liking before confidence,Error,dancing_couple.jpg,16,4.021411101,24,f
1,Animal,Object,7,2.799154362,1.579393191,0.8,Liking before confidence,Error,goat.jpg,24,2.205244801,24,f
1,Object,Object,25,1.133175865,1.596173257,0.975,Liking before confidence,Correct,piano.jpg,47,2.372399006,24,f
1,Animal,Animal,59,2.382718753,1.296315593,0.875,Liking before confidence,Correct,scorpio.jpg,37,2.589110627,24,f
1,Human,Human,96,0.932967738,1.8959432,0.925,Liking before confidence,Correct,soldier.jpg,64,4.304087531,24,f
1,Object,Object,4,2.266078231,1.845470863,0.725,Liking before confidence,Correct,ship2.jpg,27,2.97129719,24,f
1,Object,Object,6,1.866000008,1.296631835,0.425,Liking before confidence,Correct,crushingplane.jpg,37,3.488751783,24,f
1,Human,Human,8,1.999455517,1.545782215,0.85,Liking before confidence,Correct,man_on_bench.jpg,54,2.454434572,24,f
1,Object,Object,8,1.682899642,1.279089102,0.7,Liking before confidence,Correct,babycarriage.jpg,35,2.321344752,24,f
1,Animal,Animal,24,1.216428624,1.146208806,0.975,Liking before confidence,Correct,mouse.jpg,45,2.171318142,24,f
1,Object,Animal,55,1.332982544,1.046486355,0.925,Liking before confidence,Error,lawnmover.jpg,26,4.070580758,24,f
1,Object,Object,25,1.082897128,1.163133862,0.9,Liking before confidence,Correct,ship.jpg,26,3.571196619,24,f
1,Animal,Animal,94,1.96597752,1.962694141,0.975,Liking before confidence,Correct,dog.jpg,67,2.65522322,24,f
1,Animal,Object,10,1.982817928,1.846245822,0.8,Liking before confidence,Error,cows.jpg,30,3.354412363,24,f
1,Human,Object,16,1.183060417,1.246407574,0.275,Liking before confidence,Error,boxers.jpg,24,3.354980871,24,f
1,Human,Object,17,1.066169583,1.113014922,0.5,Liking before confidence,Error,man_in_chair.jpg,23,2.721978073,24,f
1,Animal,Object,16,1.199726502,1.645736819,0.725,Liking before confidence,Error,horse.jpg,26,2.672460047,24,f
1,Object,Object,21,1.216374148,1.913497107,0.825,Liking before confidence,Correct,linen.jpg,21,2.222044422,24,f
1,Human,Object,52,0.63323523,1.446362038,0.375,Liking before confidence,Error,man_with_cart.jpg,26,2.071695704,24,f
1,Human,Human,95,1.24950294,1.329452766,0.95,Liking before confidence,Correct,face.jpg,93,2.388232583,24,f
1,Animal,Animal,63,2.199382324,1.079854004,0.6,Liking before confidence,Correct,dolmato.jpg,47,1.754917455,24,f
1,Human,Object,60,1.199701359,1.196476088,0.5,Liking before confidence,Error,girlinhat.jpg,29,1.82146893,24,f
1,Animal,Animal,94,1.032921782,1.429550124,0.975,Liking before confidence,Correct,puppy.jpg,81,2.704890985,24,f
1,Object,Object,74,1.282842652,0.946236184,0.725,Liking before confidence,Correct,camptent.jpg,34,1.872263654,24,f
2,Object,Object,100,1.349653098,3.171428771,0.975,Confidence before liking,Correct,piano.jpg,90,3.245709161,NaN,f
2,Object,Object,90,1.799531225,3.255159804,0.825,Confidence before liking,Correct,linen.jpg,89,4.795020596,NaN,f
2,Animal,Animal,90,2.332497566,3.155540159,0.875,Confidence before liking,Correct,scorpio.jpg,80,3.496055784,NaN,f
2,Human,Human,100,1.09956433,2.606074515,0.925,Confidence before liking,Correct,soldier.jpg,90,4.645345987,NaN,f
2,Animal,Animal,100,1.26635564,2.972305419,0.8,Confidence before liking,Correct,cows.jpg,90,2.82916041,NaN,f
2,Human,Human,90,2.29897487,2.971793901,0.275,Confidence before liking,Correct,boxers.jpg,90,3.595477079,NaN,f
2,Object,Object,100,1.732933934,4.237550862,0.925,Confidence before liking,Correct,lawnmover.jpg,90,2.012839621,NaN,f
2,Object,Object,80,1.999472838,3.138568729,0.725,Confidence before liking,Correct,ship2.jpg,90,5.444820501,NaN,f
2,Human,Human,90,1.299503149,5.054375905,0.975,Confidence before liking,Correct,thinker.jpg,90,2.629466874,NaN,f
2,Human,Human,100,1.199710857,3.088918005,0.95,Confidence before liking,Correct,face.jpg,90,2.612614452,NaN,f
2,Animal,Animal,100,1.099759606,3.221743266,0.975,Confidence before liking,Correct,mouse.jpg,90,2.612608865,NaN,f
2,Animal,Animal,100,1.166456631,2.504655201,0.975,Confidence before liking,Correct,puppy.jpg,90,1.529781858,NaN,f
2,Human,Animal,80,2.332683623,2.95518788,0.5,Confidence before liking,Error,girlinhat.jpg,80,2.07938942,NaN,f
2,Animal,Animal,70,3.082252074,4.254922064,0.8,Confidence before liking,Correct,goat.jpg,80,7.077714905,NaN,f
2,Object,Object,70,2.332728322,3.838432259,0.425,Confidence before liking,Correct,crushingplane.jpg,70,5.211807087,NaN,f
2,Object,Object,100,1.216198707,2.391125129,0.9,Confidence before liking,Correct,ship.jpg,90,2.645706368,NaN,f
2,Object,Object,60,3.715560218,2.905310032,0.7,Confidence before liking,Correct,babycarriage.jpg,60,2.030817325,NaN,f
2,Object,Object,100,1.382974093,2.188987986,0.725,Confidence before liking,Correct,camptent.jpg,90,3.712645043,NaN,f
2,Human,Human,100,1.16641305,3.042208158,0.5,Confidence before liking,Correct,man_in_chair.jpg,91,2.129835775,NaN,f
2,Animal,Animal,100,0.966510269,2.256587918,0.975,Confidence before liking,Correct,dog.jpg,70,4.695291999,NaN,f
2,Human,Human,80,2.066248364,3.68687417,0.125,Confidence before liking,Correct,dancing_couple.jpg,70,2.845829568,NaN,f
2,Human,Human,100,1.199768406,2.072526536,0.85,Confidence before liking,Correct,man_on_bench.jpg,80,3.495832571,NaN,f
2,Animal,Animal,80,1.532762125,3.221736562,0.6,Confidence before liking,Correct,dolmato.jpg,69,2.229467153,NaN,f
2,Animal,Animal,70,1.33306328,2.555302699,0.725,Confidence before liking,Correct,horse.jpg,60,2.945791434,NaN,f
2,Human,Human,90,1.166185926,2.78893323,0.375,Confidence before liking,Correct,man_with_cart.jpg,69,2.645672006,NaN,f
3,Human,Human,100,0.483284607,1.296518133,0.5,Liking before confidence,Correct,man_in_chair.jpg,90,2.888084659,25,m
3,Object,Object,79,2.732331064,1.213146084,0.825,Liking before confidence,Correct,linen.jpg,80,2.589264278,25,m
3,Object,Object,100,0.633059788,1.446644196,0.975,Liking before confidence,Correct,piano.jpg,80,2.822585273,25,m
3,Animal,Animal,100,0.849845162,1.163407081,0.875,Liking before confidence,Correct,scorpio.jpg,90,2.789186615,25,m
3,Animal,Animal,100,0.349994762,1.263474548,0.975,Liking before confidence,Correct,puppy.jpg,90,2.772043654,25,m
3,Human,Object,100,2.282681458,1.830450239,0.5,Liking before confidence,Error,girlinhat.jpg,80,3.37172853,25,m
3,Animal,Animal,100,0.733018582,1.085634347,0.975,Liking before confidence,Correct,mouse.jpg,90,2.155697442,25,m
3,Object,Object,94,7.147767384,1.279683312,0.725,Liking before confidence,Correct,ship2.jpg,80,3.954625518,25,m
3,Human,Human,96,1.016568866,2.912379925,0.375,Liking before confidence,Correct,man_with_cart.jpg,80,2.221240409,25,m
3,Human,Human,100,0.599913117,1.146885428,0.85,Liking before confidence,Correct,man_on_bench.jpg,95,2.171426257,25,m
3,Animal,Animal,100,0.63324389,1.696627365,0.975,Liking before confidence,Correct,dog.jpg,92,2.038227484,25,m
3,Object,Object,86,1.982806474,1.962593291,0.425,Liking before confidence,Correct,crushingplane.jpg,80,2.238434214,25,m
3,Object,Object,100,0.666565164,1.063560034,0.925,Liking before confidence,Correct,lawnmover.jpg,91,2.102971467,25,m
3,Human,Human,100,0.383124392,0.863555564,0.95,Liking before confidence,Correct,face.jpg,90,2.022414022,25,m
3,Object,Object,100,0.549976603,0.99692866,0.725,Liking before confidence,Correct,camptent.jpg,92,2.038299281,25,m
3,Human,Animal,94,0.833177122,0.963287233,0.125,Liking before confidence,Error,dancing_couple.jpg,80,2.604997004,25,m
3,Object,Object,91,0.733015788,1.729309451,0.7,Liking before confidence,Correct,babycarriage.jpg,79,1.755404109,25,m
3,Human,Animal,94,1.116449716,1.313047329,0.275,Liking before confidence,Error,boxers.jpg,81,2.271999095,25,m
3,Animal,Animal,100,0.783232785,1.246797289,0.8,Liking before confidence,Correct,cows.jpg,88,1.638270227,25,m
3,Human,Human,100,0.666517393,1.213338846,0.975,Liking before confidence,Correct,thinker.jpg,96,2.571902574,25,m
3,Animal,Animal,94,2.565957685,1.462690649,0.8,Liking before confidence,Correct,goat.jpg,80,2.504990718,25,m
3,Animal,Animal,96,0.749905924,4.395003276,0.6,Liking before confidence,Correct,dolmato.jpg,81,2.771736352,25,m
3,Object,Object,97,0.916282097,1.396084139,0.9,Liking before confidence,Correct,ship.jpg,89,2.021566987,25,m
3,Animal,Animal,100,0.783249826,1.129844715,0.725,Liking before confidence,Correct,horse.jpg,87,1.788304938,25,m
3,Human,Human,100,0.783189204,1.329902544,0.925,Liking before confidence,Correct,soldier.jpg,87,1.655832515,25,m
4,Human,Human,100,1.549672933,3.772124949,0.95,Confidence before liking,Correct,face.jpg,50,3.662249252,21,f
4,Object,Object,50,2.36607418,4.888270716,0.925,Confidence before liking,Correct,lawnmover.jpg,40,2.829544537,21,f
4,Animal,Object,10,9.34685386,2.922580105,0.6,Confidence before liking,Error,dolmato.jpg,10,2.296204406,21,f
4,Human,Animal,20,2.865668402,2.539123827,0.275,Confidence before liking,Error,boxers.jpg,30,1.963262091,21,f
4,Object,Object,20,4.298761155,3.089161053,0.725,Confidence before liking,Correct,ship2.jpg,19,2.446650063,21,f
4,Animal,Human,21,2.615746415,2.656079474,0.725,Confidence before liking,Error,horse.jpg,20,2.079553966,21,f
4,Animal,Animal,30,1.832895242,4.438337554,0.8,Confidence before liking,Correct,goat.jpg,30,2.263224795,21,f
4,Object,Human,30,1.449627257,2.754933378,0.425,Confidence before liking,Error,crushingplane.jpg,29,1.895753231,21,f
4,Human,Human,30,2.39934433,3.621368079,0.925,Confidence before liking,Correct,soldier.jpg,30,1.979689877,21,f
4,Human,Human,100,2.199208,3.521874708,0.975,Confidence before liking,Correct,thinker.jpg,90,3.095672774,21,f
4,Animal,Animal,100,1.599390146,2.856216642,0.8,Confidence before liking,Correct,cows.jpg,90,1.962546357,21,f
4,Object,Object,40,3.415727697,4.18766631,0.725,Confidence before liking,Correct,camptent.jpg,40,1.496438514,21,f
4,Animal,Animal,20,1.682971439,3.271356276,0.975,Confidence before liking,Correct,dog.jpg,20,2.928799051,21,f
4,Human,Animal,0,4.481975503,3.170803831,0.375,Confidence before liking,Error,man_with_cart.jpg,11,2.412832078,21,f
4,Human,Human,30,2.049487575,3.02198799,0.5,Confidence before liking,Correct,girlinhat.jpg,30,1.280847706,21,f
4,Human,Animal,0,2.549267854,3.104135302,0.85,Confidence before liking,Error,man_on_bench.jpg,0,1.912298351,21,f
4,Animal,Animal,100,1.499604279,3.388760583,0.975,Confidence before liking,Correct,mouse.jpg,100,2.69654132,21,f
4,Human,Animal,30,1.699351175,2.571641368,0.125,Confidence before liking,Error,dancing_couple.jpg,30,1.663198535,21,f
4,Object,Object,20,1.616300396,2.63826464,0.825,Confidence before liking,Correct,linen.jpg,20,2.396068774,21,f
4,Object,Object,50,2.066127958,2.088320722,0.9,Confidence before liking,Correct,ship.jpg,10,1.879697559,21,f
4,Object,Object,20,1.449682013,2.570847412,0.975,Confidence before liking,Correct,piano.jpg,30,1.779693229,21,f
4,Human,Object,90,1.399449092,2.67151719,0.5,Confidence before liking,Error,man_in_chair.jpg,47,2.79570113,21,f
4,Animal,Human,50,1.516287685,2.105876864,0.875,Confidence before liking,Error,scorpio.jpg,50,1.24637405,21,f
4,Object,Human,1,1.332993998,3.488325751,0.7,Confidence before liking,Error,babycarriage.jpg,3,1.845848006,21,f
4,Animal,Animal,100,1.532918569,2.371490511,0.975,Confidence before liking,Correct,puppy.jpg,100,1.614021335,21,f
5,Human,Object,100,1.682903553,3.07955229,0.5,Liking before confidence,Error,man_in_chair.jpg,30,2.921183,24,f
5,Animal,Animal,81,1.666039678,2.429300651,0.975,Liking before confidence,Correct,mouse.jpg,70,2.672367857,24,f
5,Human,Animal,30,3.532084106,2.312634427,0.5,Liking before confidence,Error,girlinhat.jpg,30,2.921811012,24,f
5,Human,Human,30,1.216435608,2.146089796,0.925,Liking before confidence,Correct,soldier.jpg,40,2.338908157,24,f
5,Animal,Human,30,2.249413263,1.746200146,0.6,Liking before confidence,Error,dolmato.jpg,30,2.855255347,24,f
5,Object,Object,90,1.482958868,2.212307989,0.925,Liking before confidence,Correct,lawnmover.jpg,39,2.77132792,24,f
5,Animal,Animal,60,1.249754648,2.312309246,0.8,Liking before confidence,Correct,goat.jpg,61,2.571204441,24,f
5,Animal,Animal,40,1.333002379,2.712956256,0.8,Liking before confidence,Correct,cows.jpg,21,3.137952449,24,f
5,Object,Object,71,1.266182993,2.196122971,0.825,Liking before confidence,Correct,linen.jpg,41,1.921325196,24,f
5,Object,Object,40,1.432801376,1.379549356,0.725,Liking before confidence,Correct,ship2.jpg,20,2.222107279,24,f
5,Human,Animal,31,1.083176493,1.912542237,0.125,Liking before confidence,Error,dancing_couple.jpg,60,2.622087444,24,f
5,Object,Object,79,1.582712328,1.496229269,0.975,Liking before confidence,Correct,piano.jpg,34,2.471705762,24,f
5,Human,Human,86,1.79958179,2.045832641,0.85,Liking before confidence,Correct,man_on_bench.jpg,78,2.688239706,24,f
5,Human,Human,98,1.149558952,1.645906952,0.975,Liking before confidence,Correct,thinker.jpg,85,2.338301656,24,f
5,Human,Human,100,1.083134309,1.346571142,0.375,Liking before confidence,Correct,man_with_cart.jpg,95,2.222602035,24,f
5,Human,Human,100,0.949614267,1.513351557,0.95,Liking before confidence,Correct,face.jpg,99,2.638810519,24,f
5,Animal,Animal,100,1.232845236,1.279987261,0.725,Liking before confidence,Correct,horse.jpg,100,2.422575495,24,f
5,Animal,Animal,100,0.932937007,1.496461701,0.975,Liking before confidence,Correct,puppy.jpg,93,2.288160367,24,f
5,Animal,Animal,100,0.933060766,2.529602226,0.875,Liking before confidence,Correct,scorpio.jpg,56,1.838782862,24,f
5,Object,Object,44,1.632890214,1.662576389,0.7,Liking before confidence,Correct,babycarriage.jpg,32,1.771934981,24,f
5,Human,Animal,16,1.033089122,1.163141964,0.275,Liking before confidence,Error,boxers.jpg,29,2.004100521,24,f
5,Object,Object,30,1.399657498,1.429405693,0.725,Liking before confidence,Correct,camptent.jpg,57,1.571646117,24,f
5,Animal,Animal,43,0.966488199,1.163049214,0.975,Liking before confidence,Correct,dog.jpg,70,3.088745078,24,f
5,Object,Animal,51,2.399327289,1.579561648,0.425,Liking before confidence,Error,crushingplane.jpg,46,1.687399656,24,f
5,Object,Object,33,0.949804514,1.429413794,0.9,Liking before confidence,Correct,ship.jpg,25,2.286411821,24,f
6,Animal,Animal,31,2.03259716,4.02083505,0.8,Confidence before liking,Correct,goat.jpg,41,2.745781657,21,f
6,Object,Object,30,1.999455238,2.955670344,0.9,Confidence before liking,Correct,ship.jpg,40,1.39666019,21,f
6,Object,Human,12,3.798673295,3.089812811,0.725,Confidence before liking,Error,ship2.jpg,33,5.162261684,21,f
6,Human,Human,90,1.366390421,3.138723497,0.95,Confidence before liking,Correct,face.jpg,70,3.762506129,21,f
6,Object,Human,10,4.165440859,2.887791605,0.425,Confidence before liking,Error,crushingplane.jpg,50,3.14603085,21,f
6,Human,Human,9,5.048206965,2.455198636,0.85,Confidence before liking,Correct,man_on_bench.jpg,50,3.329071153,21,f
6,Animal,Human,70,1.033176563,2.271890981,0.725,Confidence before liking,Error,horse.jpg,59,3.179389559,21,f
6,Human,Human,40,0.816460472,3.388034792,0.275,Confidence before liking,Correct,boxers.jpg,41,3.59622913,21,f
6,Animal,Animal,90,0.849898241,4.571060009,0.875,Confidence before liking,Correct,scorpio.jpg,60,3.179907223,21,f
6,Human,Human,19,1.482967249,7.870781063,0.375,Confidence before liking,Correct,man_with_cart.jpg,39,3.513187011,21,f
6,Animal,Animal,75,1.133082277,4.271241457,0.975,Confidence before liking,Correct,mouse.jpg,49,2.229760207,21,f
6,Object,Object,20,1.332835877,2.65491508,0.7,Confidence before liking,Correct,babycarriage.jpg,34,3.412950249,21,f
6,Human,Human,99,1.299492813,2.339323853,0.975,Confidence before liking,Correct,thinker.jpg,80,2.69688047,21,f
6,Human,Animal,55,0.766513621,2.63846271,0.125,Confidence before liking,Error,dancing_couple.jpg,50,2.629498163,21,f
6,Human,Object,16,3.215507837,4.922442936,0.5,Confidence before liking,Error,girlinhat.jpg,50,2.213250846,21,f
6,Object,Object,21,1.566249062,3.688060354,0.725,Confidence before liking,Correct,camptent.jpg,22,3.329880753,21,f
6,Object,Object,50,0.966525913,2.321812689,0.925,Confidence before liking,Correct,lawnmover.jpg,30,2.163067094,21,f
6,Animal,Animal,99,0.666560135,2.97121785,0.975,Confidence before liking,Correct,puppy.jpg,60,1.629363229,21,f
6,Animal,Animal,79,0.933207433,2.771034587,0.975,Confidence before liking,Correct,dog.jpg,53,2.612847443,21,f
6,Animal,Animal,80,0.882972557,2.905955366,0.8,Confidence before liking,Correct,cows.jpg,49,4.978864632,21,f
6,Animal,Animal,100,3.315492612,4.355734877,0.6,Confidence before liking,Correct,dolmato.jpg,50,2.712838084,21,f
6,Object,Object,50,0.683017534,3.572481698,0.975,Confidence before liking,Correct,piano.jpg,51,1.563343665,21,f
6,Human,Human,59,1.149565937,2.022836981,0.5,Confidence before liking,Correct,man_in_chair.jpg,49,2.430041807,21,f
6,Object,Human,21,1.61605651,1.755436515,0.825,Confidence before liking,Error,linen.jpg,50,4.329006061,21,f
6,Human,Human,10,2.21588051,3.238705478,0.925,Confidence before liking,Correct,soldier.jpg,50,4.52917368,21,f
7,Object,Human,20,4.315179443,2.412432865,0.7,Liking before confidence,Error,babycarriage.jpg,30,2.70516588,24,f
7,Animal,Animal,29,1.266172097,1.479760417,0.725,Liking before confidence,Correct,horse.jpg,50,2.038495954,24,f
7,Object,Animal,0,5.565011196,2.113136167,0.425,Liking before confidence,Error,crushingplane.jpg,10,2.772615235,24,f
7,Object,Object,0,3.449017403,1.645694355,0.725,Liking before confidence,Correct,ship2.jpg,10,2.638473046,24,f
7,Animal,Animal,90,1.049770292,1.529522048,0.8,Liking before confidence,Correct,cows.jpg,49,2.921610428,24,f
7,Object,Object,0,1.199708622,2.062321887,0.975,Liking before confidence,Correct,piano.jpg,10,3.005048686,24,f
7,Human,Human,4,6.53102196,1.879180175,0.125,Liking before confidence,Correct,dancing_couple.jpg,3,2.305461448,24,f
7,Human,Animal,2,3.965309278,1.213354491,0.5,Liking before confidence,Error,girlinhat.jpg,3,2.171207793,24,f
7,Human,Human,75,1.249757162,1.130007305,0.975,Liking before confidence,Correct,thinker.jpg,51,2.072289914,24,f
7,Human,Human,97,1.116422897,1.762800579,0.95,Liking before confidence,Correct,face.jpg,50,2.842011764,24,f
7,Object,Object,100,1.166440148,1.697014844,0.9,Liking before confidence,Correct,ship.jpg,75,2.954707372,24,f
7,Animal,Animal,100,0.999575924,1.580363985,0.975,Liking before confidence,Correct,dog.jpg,70,2.805426667,24,f
7,Human,Animal,79,1.399702756,1.746371117,0.85,Liking before confidence,Error,man_on_bench.jpg,72,2.271469698,24,f
7,Object,Object,12,1.332753185,1.129846671,0.825,Liking before confidence,Correct,linen.jpg,49,2.121701501,24,f
7,Animal,Animal,50,1.016531989,1.546319155,0.975,Liking before confidence,Correct,mouse.jpg,50,1.871628657,24,f
7,Animal,Animal,100,1.882842372,1.996424965,0.975,Liking before confidence,Correct,puppy.jpg,100,2.388377014,24,f
7,Animal,Animal,20,0.799852495,2.179339553,0.8,Liking before confidence,Correct,goat.jpg,49,2.005741791,24,f
7,Human,Human,23,5.348175536,0.912891722,0.925,Liking before confidence,Correct,soldier.jpg,34,1.905510058,24,f
7,Object,Object,37,1.166403551,1.279760975,0.725,Liking before confidence,Correct,camptent.jpg,47,1.572792632,24,f
7,Human,Animal,17,2.016124116,1.046767396,0.375,Liking before confidence,Error,man_with_cart.jpg,33,1.621820371,24,f
7,Human,Animal,7,0.783228595,1.146009619,0.275,Liking before confidence,Error,boxers.jpg,21,1.721611825,24,f
7,Human,Object,12,0.999594641,1.129769007,0.5,Liking before confidence,Error,man_in_chair.jpg,31,1.472059997,24,f
7,Object,Object,50,0.86651404,1.063356656,0.925,Liking before confidence,Correct,lawnmover.jpg,47,1.322980993,24,f
7,Animal,Animal,72,0.849793479,1.066301443,0.875,Liking before confidence,Correct,scorpio.jpg,51,1.822003076,24,f
7,Animal,Animal,23,0.949595549,0.896287657,0.6,Liking before confidence,Correct,dolmato.jpg,38,2.455682217,24,f
8,Human,Object,90,5.115117704,3.504779518,0.125,Confidence before liking,Error,dancing_couple.jpg,50,2.462635056,28,f
8,Object,Object,90,2.715713869,3.722416397,0.7,Confidence before liking,Correct,babycarriage.jpg,40,2.663371462,28,f
8,Object,Object,91,1.649368844,3.838649046,0.975,Confidence before liking,Correct,piano.jpg,61,2.196385015,28,f
8,Object,Object,100,1.48296669,3.505135988,0.9,Confidence before liking,Correct,ship.jpg,79,2.463268097,28,f
8,Animal,Animal,100,1.766035907,4.238613567,0.975,Confidence before liking,Correct,mouse.jpg,100,2.596762717,28,f
8,Object,Object,92,1.516089615,3.52149533,0.925,Confidence before liking,Correct,lawnmover.jpg,78,2.67968834,28,f
8,Human,Object,99,1.682692912,3.022215114,0.5,Confidence before liking,Error,girlinhat.jpg,78,1.629814683,28,f
8,Object,Object,79,1.482764988,3.271813876,0.725,Confidence before liking,Correct,ship2.jpg,41,1.329927407,28,f
8,Human,Human,100,1.399641575,4.555352147,0.95,Confidence before liking,Correct,face.jpg,91,1.513198465,28,f
8,Animal,Animal,80,17.76092185,2.85538162,0.975,Confidence before liking,Correct,puppy.jpg,81,1.613524624,28,f
8,Object,Animal,100,1.516287685,5.005476674,0.725,Confidence before liking,Error,camptent.jpg,90,3.295849612,28,f
8,Human,Human,70,4.365151716,3.687808087,0.275,Confidence before liking,Correct,boxers.jpg,74,2.129733528,28,f
8,Object,Object,70,1.599415289,2.972814422,0.425,Confidence before liking,Correct,crushingplane.jpg,41,2.096351631,28,f
8,Human,Human,100,1.749334063,3.138486875,0.925,Confidence before liking,Correct,soldier.jpg,99,1.413217881,28,f
8,Animal,Animal,99,1.632961452,3.888146678,0.975,Confidence before liking,Correct,dog.jpg,80,2.579626182,28,f
8,Human,Object,90,1.533005173,2.873200644,0.375,Confidence before liking,Error,man_with_cart.jpg,41,1.463221443,28,f
8,Animal,Object,90,1.199782933,8.803791264,0.725,Confidence before liking,Error,horse.jpg,90,3.87956067,28,f
8,Animal,Object,100,1.632917312,3.738551687,0.8,Confidence before liking,Error,cows.jpg,51,1.530152296,28,f
8,Human,Human,99,1.766264428,2.838258494,0.975,Confidence before liking,Correct,thinker.jpg,91,4.079641966,28,f
8,Animal,Object,90,1.949478216,2.356231588,0.875,Confidence before liking,Error,scorpio.jpg,71,1.729962328,28,f
8,Animal,Object,81,1.632694658,4.371652263,0.6,Confidence before liking,Error,dolmato.jpg,50,1.113460789,28,f
8,Animal,Object,100,1.432791877,3.38925031,0.8,Confidence before liking,Error,goat.jpg,60,2.146712781,28,f
8,Human,Human,70,2.732348944,3.155639893,0.85,Confidence before liking,Correct,man_on_bench.jpg,60,1.796573028,28,f
8,Object,Object,99,1.266424643,3.971313393,0.825,Confidence before liking,Correct,linen.jpg,90,1.380074563,28,f
8,Human,Human,100,1.799588495,2.754949861,0.5,Confidence before liking,Correct,man_in_chair.jpg,99,1.648922419,28,f
9,Object,Object,50,5.71491237,2.363113468,0.725,Liking before confidence,Correct,ship2.jpg,50,7.153298813,21,m
9,Human,Human,97,2.515931215,7.011280763,0.975,Liking before confidence,Correct,thinker.jpg,40,15.0342862,21,m
9,Human,Animal,49,7.397514768,3.645561098,0.375,Liking before confidence,Error,man_with_cart.jpg,50,2.906244509,21,m
9,Animal,Animal,89,1.766212466,3.045563612,0.8,Liking before confidence,Correct,cows.jpg,65,12.2344284,21,m
9,Object,Animal,59,4.864984796,2.446481885,0.7,Liking before confidence,Error,babycarriage.jpg,50,6.32029378,21,m
9,Object,Object,95,1.482944061,2.812389843,0.925,Liking before confidence,Correct,lawnmover.jpg,51,2.887961179,21,m
9,Human,Human,94,8.747063663,1.713056548,0.5,Liking before confidence,Correct,man_in_chair.jpg,60,6.353047664,21,m
9,Object,Object,50,10.99657303,1.914241894,0.425,Liking before confidence,Correct,crushingplane.jpg,45,6.836747687,21,m
9,Object,Object,86,1.316392447,6.611492802,0.975,Liking before confidence,Correct,piano.jpg,50,4.153661988,21,m
9,Object,Object,49,3.098906705,1.179329216,0.825,Liking before confidence,Correct,linen.jpg,50,2.371234612,21,m
9,Animal,Animal,94,4.598612394,2.145786965,0.975,Liking before confidence,Correct,mouse.jpg,59,2.354379397,21,m
9,Animal,Animal,79,2.049430025,1.962608097,0.875,Liking before confidence,Correct,scorpio.jpg,61,3.304470261,21,m
9,Object,Object,92,1.599426463,2.696084279,0.9,Liking before confidence,Correct,ship.jpg,71,6.587452037,21,m
9,Animal,Animal,83,1.632887141,1.729506963,0.975,Liking before confidence,Correct,puppy.jpg,60,6.32107712,21,m
9,Human,Object,54,4.648580476,1.213181564,0.125,Liking before confidence,Error,dancing_couple.jpg,52,3.754918013,21,m
9,Animal,Animal,78,2.315848802,1.862545938,0.725,Liking before confidence,Correct,horse.jpg,53,5.454055194,21,m
9,Human,Human,52,1.699381905,5.211663773,0.5,Liking before confidence,Correct,girlinhat.jpg,62,3.98791243,21,m
9,Human,Human,96,1.233088563,1.830152436,0.85,Liking before confidence,Correct,man_on_bench.jpg,71,8.452858394,21,m
9,Animal,Object,65,5.948210457,2.062820833,0.6,Liking before confidence,Error,dolmato.jpg,64,3.221600511,21,m
9,Human,Human,92,1.299762121,1.148605759,0.95,Liking before confidence,Correct,face.jpg,44,2.638247319,21,m
9,Animal,Animal,87,1.816161551,1.22950794,0.8,Liking before confidence,Correct,goat.jpg,59,2.554599537,21,m
9,Human,Human,96,1.582688582,1.712650072,0.925,Liking before confidence,Correct,soldier.jpg,63,5.919830593,21,m
9,Animal,Animal,93,1.349654216,1.212874262,0.975,Liking before confidence,Correct,dog.jpg,59,2.105311429,21,m
9,Human,Human,98,1.166212745,1.529766493,0.275,Liking before confidence,Correct,boxers.jpg,79,2.321879177,21,m
9,Object,Object,95,1.449460197,1.029691204,0.725,Liking before confidence,Correct,camptent.jpg,71,1.688702335,21,m
10,Human,Human,69,1.482955795,3.53831283,0.85,Confidence before liking,Correct,man_on_bench.jpg,61,2.929553337,22,f
10,Animal,Animal,70,0.999827352,4.087719808,0.8,Confidence before liking,Correct,goat.jpg,70,1.929318391,22,f
10,Animal,Object,1,2.649264083,5.274617025,0.6,Confidence before liking,Error,dolmato.jpg,10,6.011354516,22,f
10,Human,Animal,20,1.049588425,3.388858361,0.125,Confidence before liking,Error,dancing_couple.jpg,20,2.762489367,22,f
10,Human,Animal,0,2.682573623,3.737716106,0.375,Confidence before liking,Error,man_with_cart.jpg,0,3.128516334,22,f
10,Animal,Animal,71,1.099743403,3.621667558,0.875,Confidence before liking,Correct,scorpio.jpg,70,3.062378598,22,f
10,Human,Animal,39,1.133074176,3.354889798,0.275,Confidence before liking,Error,boxers.jpg,40,1.546824527,22,f
10,Animal,Animal,90,0.799851378,2.371651984,0.8,Confidence before liking,Correct,cows.jpg,80,1.429370213,22,f
10,Object,Object,90,1.349484362,2.519249234,0.925,Confidence before liking,Correct,lawnmover.jpg,71,1.729489083,22,f
10,Object,Human,31,1.949528222,5.004066159,0.7,Confidence before liking,Error,babycarriage.jpg,30,1.046339968,22,f
