Subj_idx,Stimulus,Response,Confidence,Awareness,RT_dec,RT_conf,RT_aware,Prediction_Success,Trial_count,Block_count,Accuracy
AC,2,2,2,2,0.387749672,0.882632613,0.25887683,1,22,7,1
AC,1,2,1,2,0.234876499,0.340510935,0.305927277,2,23,7,0
AC,2,2,1,2,0.340455115,0.81034714,0.270699501,1,24,7,1
AC,1,1,2,2,0.293690711,0.304745704,0.294196606,2,25,7,1
AC,2,2,1,2,0.399662048,0.576775789,0.235238403,2,26,7,1
AC,2,2,1,2,0.447449386,0.292547643,0.411921322,2,27,7,1
AC,1,2,1,1,1.363215327,1.258014441,0.305957705,1,28,7,0
AC,1,1,2,2,0.28287676,0.540456533,0.328546584,2,29,7,1
AC,1,1,2,2,0.30525738,0.470111817,0.282485217,2,30,7,1
AC,1,1,2,2,0.351548612,0.469938576,0.283374965,1,31,7,1
AC,2,2,1,1,1.399503469,0.599330008,0.306946754,2,32,7,1
AC,1,1,1,2,0.433724791,0.988483012,0.330569386,2,33,7,1
AC,2,1,1,2,0.846478522,0.328803778,0.353063583,1,34,7,0
AC,2,2,2,2,0.317192465,0.458221793,0.258912235,2,35,7,1
AC,1,1,1,2,0.47049877,0.576343,0.011816514,1,36,7,1
AC,2,2,2,1,1.846429229,1.223742247,0.72954154,2,37,7,1
AC,2,2,2,2,0.340803534,0.364098936,0.259838939,1,38,7,1
AC,1,1,2,2,0.340822786,0.280663371,0.341216654,2,39,7,1
AC,1,1,2,2,0.235757008,0.198429421,0.281460345,2,40,7,1
AC,2,1,1,1,1.599178672,0.387663811,0.541234612,2,41,7,0
AC,2,1,1,2,0.17508553,0.65813154,1.118570566,2,42,7,0
AC,2,2,1,1,0.870119989,1.646277666,0.36475265,1,43,7,1
AC,1,1,2,2,0.328729481,0.222878262,0.318871081,1,44,7,1
AC,1,1,2,2,0.306400061,0.76400429,0.281502694,2,45,7,1
AC,1,1,1,2,0.42261824,0.752275944,1.000443935,2,46,7,1
AC,2,2,1,2,0.328898102,0.470068336,1.164751649,2,47,7,1
AC,1,2,1,1,1.094577551,0.822917461,0.293202162,1,48,7,0
AC,2,2,1,2,0.577216625,0.552182138,0.598930359,1,49,7,1
AC,2,2,1,1,0.929629505,0.799054563,1.082007527,1,0,8,1
AC,1,1,2,2,0.799517751,0.999306977,0.494193375,1,1,8,1
AC,1,1,1,2,0.882868588,0.37537837,0.341182381,2,2,8,1
AC,2,2,1,2,0.647806883,0.481305778,0.292960376,1,3,8,1
AC,1,1,2,2,0.352005988,0.833502352,0.260340601,2,4,8,1
AC,2,1,1,2,0.270352215,0.351219803,0.294064164,1,5,8,0
AC,1,1,1,2,0.304416537,0.623553276,0.270897001,1,6,8,1
AC,1,1,2,2,0.986783206,0.799277902,0.411787719,1,7,8,1
AC,2,1,1,2,1.092632174,0.612092495,0.717698455,2,8,8,0
AC,2,1,1,1,1.552426577,1.152191281,0.435230553,1,9,8,0
AC,1,1,1,2,0.375966638,0.258239657,0.530505359,2,10,8,1
AC,2,2,2,2,0.481920242,0.892496347,0.059849493,1,11,8,1
AC,1,2,2,1,1.245623469,1.093357444,2.129355669,1,12,8,0
AC,1,2,1,2,0.434848249,1.058112741,0.695142627,1,13,8,0
AC,1,1,1,2,0.63487196,1.599112868,1.353934884,1,14,8,1
AC,2,1,1,2,0.410589963,0.49421224,1.023548365,2,15,8,0
AC,2,1,1,1,1.175927162,1.387587547,1.259790063,1,16,8,0
AC,2,2,1,1,1.129858017,1.399428725,0.293235272,2,17,8,1
AC,2,2,2,2,0.517678201,0.705205858,0.224088326,1,18,8,1
AC,1,1,1,1,1.270138979,1.512652755,0.388344496,2,19,8,1
AC,2,2,2,2,0.5058074,0.976246059,0.35310632,2,20,8,1
AC,1,1,2,2,0.328000665,0.729628921,0.305991948,2,21,8,1
AC,2,1,1,2,0.305324733,0.352326304,0.647179365,2,22,8,0
AC,1,1,1,2,0.257437676,0.517900348,0.329495609,1,23,8,1
AC,2,1,2,1,1.810640097,1.435009956,0.352808714,2,24,8,0
AC,1,1,2,2,0.294093817,0.317507774,0.281451851,2,25,8,1
AC,1,1,2,2,0.269181818,0.294416845,0.352963477,2,26,8,1
AC,1,1,1,2,0.270583987,0.399360985,0.235881746,1,27,8,1
AC,2,2,1,1,0.795347393,1.215162396,0.353066653,2,28,8,1
AC,2,2,2,2,0.270065397,0.363169134,0.294223964,2,29,8,1
AC,1,2,1,2,0.351309121,0.211341262,0.658909261,2,30,8,0
AC,2,2,1,1,1.246451974,0.774864435,0.38832292,1,31,8,1
AC,1,2,1,2,0.340068966,0.435133159,0.164882183,1,32,8,0
AC,1,2,2,2,0.281784892,0.374931365,0.541241884,1,33,8,0
AC,1,1,1,1,1.752357125,0.787533343,0.32950756,2,34,8,1
AC,1,1,2,2,0.424005777,1.199204087,0.388366044,2,35,8,1
AC,2,2,1,2,0.375937015,0.469982862,0.506004512,2,36,8,1
AC,2,1,1,1,1.446748257,0.998107314,0.341259778,1,37,8,0
AC,2,2,1,2,0.493687481,0.433694392,0.470601559,2,38,8,1
AC,2,2,2,2,0.411308765,0.727775514,0.129518494,1,39,8,1
AC,2,2,2,2,0.422080398,0.682178795,0.330471605,2,40,8,1
AC,2,2,1,1,1.469529748,2.186980486,1.01184082,1,41,8,1
AC,1,1,2,2,0.564237356,1.481532216,0.317786127,1,42,8,1
AC,2,2,1,1,0.845513701,0.788496673,0.341375291,2,43,8,1
AC,1,2,1,2,0.72899133,0.598303199,0.999961495,2,44,8,0
AC,2,1,2,2,0.328884631,1.151260734,0.28253141,1,45,8,0
AC,2,1,1,2,0.257284462,0.753273487,0.353696913,1,46,8,0
AC,1,1,2,2,0.505387366,2.105053425,0.540336013,2,47,8,1
AC,1,2,1,1,0.718083441,1.328801036,0.304814607,2,48,8,0
AC,1,1,2,2,0.304996729,0.38865903,0.317190915,2,49,8,1
AC,2,1,1,1,0.822798908,0.317640215,1.446617365,1,0,9,0
AC,1,1,2,2,0.234620854,0.564045668,0.365548462,1,1,9,1
AC,1,2,1,2,0.281864583,0.469937801,0.695197701,2,2,9,0
AC,2,2,2,1,1.118089676,1.02277565,0.293274522,1,3,9,1
AC,1,2,1,1,1.140467167,1.928647041,1.399936199,1,4,9,0
AC,1,1,1,1,0.952408254,0.422948956,1.752835393,1,5,9,1
AC,2,2,2,2,0.293694973,0.822840095,0.411733419,2,6,9,1
AC,1,1,1,2,0.282704264,0.704313815,0.258029431,2,7,9,1
AC,2,2,2,2,0.224223077,0.469575137,0.304888546,1,8,9,1
AC,2,2,2,1,1.081759214,0.952127934,0.282505989,2,9,9,1
AC,2,2,1,2,0.199965969,0.539575219,0.294323295,2,10,9,1
AC,2,2,1,2,0.363746643,0.517425597,1.200084567,1,11,9,1
AC,1,1,1,1,1.528273821,0.52879864,0.282485217,2,12,9,1
AC,1,1,1,2,0.329000503,0.810899973,0.270676017,1,13,9,1
AC,2,1,1,2,0.222087085,0.541454434,0.341843426,2,14,9,0
AC,1,1,2,2,0.317204028,1.058273315,0.270552814,1,15,9,1
AC,1,2,1,1,1.97684443,0.316959143,1.716703176,1,16,9,0
AC,2,1,1,1,1.304823518,0.858096719,0.258952677,2,17,9,0
AC,1,1,1,2,0.269991875,0.646482885,0.858963013,2,18,9,1
AC,2,1,2,1,0.834959567,0.822108209,0.589159369,1,19,9,0
AC,2,1,1,2,0.658083379,0.505259156,0.564995825,1,20,9,0
AC,1,2,2,1,0.892650008,1.306094408,1.647099257,2,21,9,0
AC,1,1,1,2,0.374939471,0.976473629,0.55411911,1,22,9,1
AC,1,1,1,2,0.352493405,1.081066251,0.235419735,2,23,9,1
AC,1,1,1,2,0.281809539,0.364052713,0.329556853,2,24,9,1
AC,2,2,2,2,0.306297272,0.505207181,0.258031756,2,25,9,1
AC,2,2,1,2,0.339733243,2.340292931,0.235431299,1,26,9,1
AC,1,1,2,2,0.234880358,1.057153702,0.27167663,1,27,9,1
AC,2,1,1,2,0.446538866,1.470280051,0.046730131,2,28,9,0
AC,2,2,1,1,1.165063143,0.364215195,0.270704508,2,29,9,1
AC,2,2,2,2,0.271076411,0.422888517,0.187358275,2,30,9,1
AC,1,1,2,2,0.327978313,0.353298813,0.341244757,2,31,9,1
AC,2,2,2,1,0.705462635,0.527626693,0.059944205,1,32,9,1
AC,1,2,1,1,0.999498725,0.729622722,0.575593054,2,33,9,0
AC,2,1,1,2,0.364167064,0.422905058,0.305896103,2,34,9,0
AC,1,1,1,2,0.257848471,0.516483545,0.354022235,1,35,9,1
AC,2,2,2,1,1.233760357,0.670960963,0.318775207,2,36,9,1
AC,1,1,2,2,0.458350748,0.774832904,0.32952258,1,37,9,1
AC,1,1,2,2,0.292784035,0.269899845,0.270664841,1,38,9,1
AC,2,1,1,2,0.258335114,1.421854377,0.259517074,1,39,9,0
AC,2,2,1,1,0.694635987,1.033655047,0.740208805,2,40,9,1
AC,1,1,1,2,0.528638422,0.693551421,0.4931916,1,41,9,1
AC,1,1,1,2,0.246513605,0.458055854,0.482275605,1,42,9,1
AC,2,1,1,2,0.305237353,0.435708731,0.388357192,2,43,9,0
AC,1,2,1,1,0.575791299,0.540458798,0.3189165,2,44,9,0
AC,2,2,1,1,0.527917743,0.506112695,0.3412925,2,45,9,1
AC,2,2,1,2,0.271107972,0.457155317,0.387344629,1,46,9,1
AC,2,1,2,2,0.304789215,0.270478517,0.48288855,1,47,9,0
AC,1,1,2,2,0.26999262,0.270876974,0.328652471,1,48,9,1
AC,1,1,2,2,0.364044249,0.305458724,0.128400832,1,49,9,1
AC,1,2,1,2,1.198693514,1.186802745,0.764805496,1,0,10,0
AC,2,1,1,2,0.423117191,0.468852103,1.164695501,1,1,10,0
AC,2,2,1,2,0.575016677,0.62379694,0.283366859,2,2,10,1
AC,1,1,2,2,0.329351634,0.245905295,0.294830322,2,3,10,1
AC,2,1,1,2,0.468807817,0.447344661,0.707186699,2,4,10,0
AC,1,1,2,2,0.681874275,0.717025459,0.36577177,1,5,10,1
AC,2,2,2,2,0.55241394,0.953190923,0.199726492,2,6,10,1
AC,1,1,2,2,0.399537295,0.727779746,0.271649301,2,7,10,1
AC,2,1,2,2,0.423099488,0.352221966,0.364868551,1,8,10,0
AC,1,2,2,2,0.270167798,0.469835788,0.258949578,1,9,10,0
AC,2,1,1,2,0.25930804,0.434052438,0.340249538,1,10,10,0
AC,2,2,1,1,1.045585513,0.552978754,0.517657399,2,11,10,1
AC,2,2,2,2,0.246450469,0.505867839,0.28248328,2,12,10,1
AC,1,2,1,2,0.26922071,1.082547784,0.24715656,1,13,10,0
AC,1,1,2,2,0.247546181,0.328595489,0.281516552,2,14,10,1
AC,1,2,1,2,0.552534044,0.740437865,0.459485352,2,15,10,0
AC,1,1,2,2,0.327867448,0.399321705,0.29425782,2,16,10,1
AC,2,2,2,1,0.753061712,0.469699502,1.847401381,2,17,10,1
AC,2,1,1,2,0.247529626,0.446551561,0.269751608,2,18,10,0
AC,1,1,1,2,0.247006789,0.328341395,0.247163489,1,19,10,1
AC,2,2,2,2,0.928894937,1.129629016,1.010860562,1,20,10,1
AC,2,1,1,1,1.517092586,0.77574265,0.516809642,1,21,10,0
AC,1,1,2,2,1.564183116,0.399381369,1.129498839,2,22,10,1
AC,1,1,1,2,0.410327792,0.211183414,0.282279998,2,23,10,1
AC,2,1,1,1,0.858351588,0.975528061,0.223600537,1,24,10,0
AC,1,1,1,2,0.729856431,0.304304481,0.364756137,1,25,10,1
AC,2,1,1,2,0.694560528,0.587507367,0.363460213,2,26,10,0
AC,2,2,1,1,0.271018654,0.175881714,0.35303086,1,27,10,1
AC,1,1,2,2,0.316916406,0.505205989,0.259120911,1,28,10,1
AC,1,1,2,2,0.234772548,0.657161355,0.282535255,1,29,10,1
AC,2,1,1,2,0.282869071,0.516983628,0.517748237,2,30,10,0
AC,2,2,1,2,0.292771339,0.600277126,0.283383042,2,31,10,1
AC,1,2,2,1,0.71598053,1.611374855,0.259202152,2,32,10,0
AC,1,1,1,1,0.528836727,0.446388334,0.600172043,2,33,10,1
AC,1,1,2,2,0.223046124,1.092435002,0.329568774,1,34,10,1
AC,2,2,2,2,0.258445233,0.786804974,0.27066794,2,35,10,1
AC,2,2,1,2,0.328921974,0.399360597,0.564827979,1,36,10,1
AC,1,2,2,1,2.081764221,1.529619813,1.51668644,1,37,10,0
AC,2,2,1,2,1.106291652,0.574801862,1.340148687,1,38,10,1
AC,1,1,2,2,0.869187117,0.43554008,0.235354289,1,39,10,1
AC,1,1,1,1,2.445482492,0.400494039,1.200041771,2,40,10,1
AC,1,2,2,2,0.292744011,0.728715301,0.342198402,2,41,10,0
AC,2,2,2,1,0.599393904,1.327697635,0.529649496,1,42,10,1
AC,1,1,2,2,0.257403791,0.458165556,0.258938044,1,43,10,1
AC,1,1,1,2,0.258143783,0.928703606,0.282667309,2,44,10,1
AC,2,2,1,2,0.505327702,0.422960877,1.317733407,2,45,10,1
AC,2,1,1,1,0.952263832,0.634765327,0.577292085,1,46,10,0
AC,2,1,1,2,0.776892662,0.681722581,2.893031836,2,47,10,0
AC,1,1,2,2,0.223056138,0.258175731,0.36578986,2,48,10,1
AC,2,2,2,2,0.247475728,0.399332106,0.152174771,1,49,10,1
AC,2,1,1,2,0.929112852,0.422248244,1.117624164,1,0,11,0
AC,1,2,1,1,0.823035657,0.387614131,0.730196774,1,1,11,0
AC,2,2,2,2,0.294396043,0.704271853,0.282657683,2,2,11,1
AC,2,1,2,1,1.152394652,1.646309614,0.25895229,2,3,11,0
AC,1,1,1,1,1.187703967,0.410121024,0.341339856,2,4,11,1
AC,1,1,1,2,0.293133229,0.35317716,0.34136796,1,5,11,1
AC,2,2,2,2,0.352456421,0.281713665,0.29425475,1,6,11,1
AC,1,1,2,2,0.659268081,0.551275849,0.353085518,2,7,11,1
AC,2,1,2,2,0.375044942,0.882616043,0.329470605,2,8,11,0
AC,1,2,2,1,1.21026361,0.823794484,0.706893325,1,9,11,0
AC,1,1,1,2,0.294242054,0.564093769,0.259344995,1,10,11,1
AC,2,2,2,2,0.752441883,0.705172002,0.730465531,1,11,11,1
AC,1,1,1,2,0.29364568,0.235601842,0.223652512,2,12,11,1
AC,1,2,2,1,1.092609406,1.587507367,0.647131205,1,13,11,0
AC,1,1,1,2,0.328016818,0.434601456,0.271193832,1,14,11,1
AC,2,1,1,1,0.481626511,0.317008048,0.316778958,1,15,11,0
AC,2,2,1,1,0.823024094,2.082521439,0.517735183,1,16,11,1
AC,2,2,1,2,0.2103699,0.764953732,0.353996456,1,17,11,1
AC,1,1,2,2,0.281863034,0.293549418,0.306942135,2,18,11,1
AC,2,2,2,2,0.387797803,1.857090354,0.341799557,2,19,11,1
AC,1,1,2,2,0.30426985,0.305624276,0.283595562,1,20,11,1
AC,2,2,1,2,0.329913735,0.422904283,0.257980913,2,21,11,1
AC,2,2,1,1,0.646582961,0.422965497,0.258954197,1,22,11,1
AC,2,1,2,2,0.246283755,1.469781518,0.329841733,2,23,11,0
AC,1,2,1,1,2.234197378,43.77298355,0.341285944,1,24,11,0
AC,2,2,1,2,1.845541835,0.859029949,0.318730563,1,25,11,1
AC,1,2,1,2,0.55150342,0.435580909,0.683376193,2,26,11,0
AC,1,2,1,2,0.329895645,0.339603871,0.210887343,1,27,11,0
AC,1,1,1,2,0.31631735,0.553224742,0.258654684,1,28,11,1
AC,2,2,1,1,0.551511467,0.799307168,0.283399582,1,29,11,1
AC,2,1,1,2,0.587765276,0.293401599,1.012188435,1,30,11,0
AC,1,1,1,2,0.341511965,0.292532623,0.564933062,1,31,11,1
AC,1,1,1,2,0.540585876,0.622790575,1.916784644,1,32,11,1
AC,1,2,2,2,0.305217326,0.881568074,0.269887149,2,33,11,0
AC,1,2,2,1,0.552446246,1.552194118,0.388899654,1,34,11,0
AC,2,2,1,2,0.941090286,0.411622167,1.328490019,2,35,11,1
AC,2,2,2,2,0.223979369,0.469976693,0.340296507,2,36,11,1
AC,2,2,1,2,0.305409461,0.446490347,0.211868331,1,37,11,1
AC,2,1,1,1,0.612239957,0.916910589,0.399103791,1,38,11,0
AC,1,1,2,2,0.318249285,0.245495275,0.304858506,2,39,11,1
AC,2,1,2,2,0.30448544,0.317000747,0.329468668,2,40,11,0
AC,1,1,1,2,0.36326924,0.269912153,0.741184771,2,41,11,1
AC,1,1,1,1,0.552185237,0.42285192,0.307130039,1,42,11,1
AC,2,2,1,2,0.54052043,0.575832903,0.729638934,1,43,11,1
AC,1,1,2,2,0.32889694,0.211090624,0.352133423,1,44,11,1
AC,2,2,2,2,0.375975877,1.152176261,0.105086967,1,45,11,1
AC,2,2,2,2,0.352873385,0.529368401,0.140238136,1,46,11,1
AC,2,2,2,1,0.671053767,1.22282517,0.28145957,2,47,11,1
AC,1,1,1,1,1.047468185,0.528808236,0.25796321,2,48,11,1
AC,1,1,1,2,0.364341855,0.269812435,0.353969097,1,49,11,1
CL,2,1,1,1,4.799044258,5.081106804,4.976232341,2,0,0,0
CL,1,1,1,1,2.599424106,5.328393176,0.858853995,1,1,0,1
CL,2,2,2,1,2.422939816,5.175559887,3.90573172,1,2,0,1
CL,2,2,1,1,4.116913642,2.587408797,2.611708921,1,3,0,1
CL,1,1,2,2,0.987862258,4.751960554,5.176423459,1,4,0,1
CL,1,1,1,1,2.058260082,3.199180473,3.988032046,2,5,0,1
CL,1,1,1,1,6.834293606,3.234467167,3.141141385,1,6,0,1
CL,2,1,1,1,3.316961152,3.610851509,3.094060376,1,7,0,0
CL,1,1,1,2,16.16312916,6.845964334,7.328990322,1,8,0,1
CL,2,2,1,1,3.940476323,3.740314081,4.22334777,2,9,0,1
CL,2,2,2,2,1.928804056,1.928634652,8.540712795,1,10,0,1
CL,2,1,1,1,2.999403624,3.257941065,1.988160639,2,11,0,0
CL,2,1,1,1,3.116971009,5.987164625,3.799898589,1,12,0,0
CL,2,1,1,1,3.869869055,4.999047107,5.035001018,1,13,0,0
CL,1,1,1,1,4.022810146,2.82273761,5.635013801,1,14,0,1
CL,1,1,2,1,3.152234602,3.163853739,3.788113514,1,15,0,1
CL,1,1,1,1,5.199161608,1.799273722,1.69414246,2,16,0,1
CL,1,1,1,1,7.587272119,2.540271961,4.870329909,1,17,0,1
CL,2,1,1,1,9.834150383,4.222606631,5.658513494,2,18,0,0
CL,1,1,2,2,1.434701406,1.293575806,10.82293204,1,19,0,1
CL,1,1,2,1,1.553331026,2.927592437,4.692954327,2,20,0,1
CL,1,2,1,1,3.799319923,2.163956921,4.36450571,2,21,0,0
CL,1,1,2,1,1.011256845,3.846121802,7.117248599,1,22,0,1
CL,1,1,1,1,4.481636112,1.963934436,3.576295944,2,23,0,1
CL,2,1,1,1,6.95206158,2.50534371,3.223404751,1,24,0,0
CL,1,1,2,2,0.952482008,0.834599302,5.834976994,1,25,0,1
CL,2,2,2,2,0.870079654,0.999343177,0.635379558,2,26,0,1
CL,2,1,1,1,3.17595991,2.340197501,5.47026107,2,27,0,0
CL,2,1,2,1,1.858901351,7.128255574,3.893329093,2,28,0,0
CL,2,2,2,1,1.50534833,1.998601268,6.305509494,1,29,0,1
CL,1,1,2,2,1.705422405,1.399144437,0.905940394,2,30,0,1
CL,1,1,2,1,3.670536889,3.399155602,6.846032865,2,31,0,1
CL,2,2,1,1,6.622670465,3.90496979,3.493956732,2,32,0,1
CL,2,1,1,1,3.128742608,2.140435667,2.024054489,1,33,0,0
CL,1,1,1,1,3.987530382,2.599192332,1.305892961,1,34,0,1
CL,2,1,1,1,5.398961943,1.576622431,1.35217816,1,35,0,0
CL,1,1,2,1,3.799322618,1.822660994,4.28225505,1,36,0,1
CL,2,2,2,1,3.081731286,1.869839795,1.435275067,1,37,0,1
CL,1,1,2,2,1.599246618,1.634552947,2.447184499,1,38,0,1
CL,2,1,2,1,2.552315761,6.04608923,3.611655405,2,39,0,0
CL,2,2,2,1,3.046401856,2.858033544,2.246979136,1,40,0,1
CL,1,1,2,2,1.423033373,1.810978331,1.717664099,1,41,0,1
CL,1,1,2,2,1.564344546,1.340479326,1.211649321,2,42,0,1
CL,2,2,2,1,2.975833859,3.163960386,1.117667872,2,43,0,1
CL,2,1,1,1,2.469932658,1.952219818,1.600038193,1,44,0,0
CL,1,1,2,2,1.128903156,2.152150285,1.000044661,1,45,0,1
CL,1,1,1,1,3.340483562,2.246232607,1.03536639,2,46,0,1
CL,2,1,1,2,1.622964611,2.269858968,3.199903132,1,47,0,0
CL,2,2,1,1,2.07095647,1.716931815,3.551842587,1,48,0,1
CL,1,1,2,1,1.517245442,2.528462246,5.387987309,1,49,0,1
CL,2,2,2,1,5.24613674,2.187079692,2.635202454,1,0,1,1
CL,2,1,2,1,2.28177225,3.869694262,2.247001081,1,1,1,0
CL,1,1,2,2,1.54097537,1.669503144,1.211790234,2,2,1,1
CL,1,1,2,1,2.775882215,2.94031231,0.611835588,2,3,1,1
CL,2,2,1,1,1.928866812,2.858005054,3.09400301,2,4,1,1
CL,1,1,1,2,1.857759804,1.952785008,4.670341305,2,5,1,1
CL,2,1,2,1,0.976008267,4.04608307,1.082391573,1,6,1,0
CL,2,1,1,1,2.046490793,2.446262406,2.411710692,1,7,1,0
CL,1,1,2,2,1.587689467,1.72874076,2.505781848,1,8,1,1
CL,1,1,2,1,3.187559796,1.916899243,2.423478441,2,9,1,1
CL,2,2,1,1,3.022852881,2.869773958,2.494006783,1,10,1,1
CL,2,1,2,2,2.069350989,1.870426546,5.270302881,1,11,1,0
CL,1,1,2,1,3.693428271,3.987393704,1.294152162,1,12,1,1
CL,1,1,1,1,1.917074422,3.387508744,3.423384885,1,13,1,1
CL,2,2,1,1,7.504638761,2.046319079,3.835371626,1,14,1,1
CL,1,1,1,2,1.670319745,2.481261115,5.564384587,1,15,1,1
CL,2,2,2,1,3.04580779,5.952476233,3.41164293,1,16,1,1
CL,1,1,2,1,2.799205576,4.740349502,2.846996923,1,17,1,1
CL,1,1,1,1,12.71624419,1.881616399,5.140955812,1,18,1,1
CL,2,2,2,1,2.669960148,1.646324932,2.552900973,1,19,1,1
CL,2,1,1,1,1.775935731,1.528692095,0.929450868,1,20,1,0
CL,2,1,1,1,3.881597534,2.869808224,4.093936404,1,21,1,0
CL,1,1,2,2,1.258287957,1.446331323,2.835238799,1,22,1,1
CL,2,2,1,1,2.858201407,2.375716354,4.258600968,1,23,1,1
CL,1,2,1,1,9.257767812,1.505132726,2.482286774,1,24,1,0
CL,2,2,2,1,2.870043848,1.963838184,8.905335547,1,25,1,1
CL,1,1,2,1,2.246449366,4.657873612,3.717529731,1,26,1,1
CL,2,2,1,1,3.846368591,4.210875842,3.141079399,1,27,1,1
CL,1,2,1,1,7.563704279,1.846335096,10.38760269,1,28,1,0
CL,1,1,1,1,3.822811532,2.105115477,0.71775265,1,29,1,1
CL,1,1,2,2,0.776003493,2.352141199,1.270580857,1,30,1,1
CL,1,2,2,1,1.717087358,0.646369977,1.023600566,1,31,1,0
CL,2,2,1,1,4.681625101,1.140423731,2.576391426,1,32,1,1
CL,2,2,2,1,1.646388458,2.458072122,3.964574319,1,33,1,1
CL,2,1,2,1,0.470119772,0.411120475,4.129194607,1,34,1,0
CL,1,2,1,2,4.281619788,0.564008435,5.0232864,1,35,1,0
CL,2,2,1,2,0.917151038,0.505130415,2.788195521,2,36,1,1
CL,1,1,1,2,1.093665359,0.481590296,6.070300802,1,37,1,1
CL,1,1,2,2,0.470601801,0.399370051,0.717215565,1,38,1,1
CL,2,2,1,1,2.622847568,0.681690552,0.576585855,1,39,1,1
CL,1,1,1,1,3.515981848,1.505983977,4.670477213,1,40,1,1
CL,2,2,1,2,1.916792211,1.212267258,4.517323213,1,41,1,1
CL,1,1,1,1,4.069865744,1.811022606,3.811558152,1,42,1,1
CL,2,2,2,2,1.352447665,2.552053186,4.423307498,1,43,1,1
CL,2,1,1,1,2.199424568,1.681640501,2.564638692,1,44,1,0
CL,2,1,1,2,1.517123394,2.140401016,5.48206039,1,45,1,0
CL,1,1,2,2,0.587787259,0.90518501,2.082303407,1,46,1,1
CL,1,1,2,2,0.258357258,0.340539388,0.482438467,2,47,1,1
CL,1,1,1,2,0.281921248,0.716984561,1.235253352,1,48,1,1
CL,2,1,1,1,5.763815315,1.469876832,1.211854145,1,49,1,0
CL,2,2,1,2,1.269658764,1.599021003,1.564830425,1,0,2,1
CL,1,1,1,2,0.540710485,0.516960151,0.40008732,2,1,2,1
CL,1,1,1,2,0.54069239,1.363943215,0.541291846,2,2,2,1
CL,2,1,1,2,1.376031675,0.422782733,0.635116983,1,3,2,0
CL,2,2,1,2,1.117158122,0.775795204,0.682355845,1,4,2,1
CL,2,1,1,2,5.340365749,0.646339947,0.905965419,1,5,2,0
CL,1,1,2,2,0.422992562,0.481764704,0.317795463,2,6,2,1
CL,2,2,1,2,4.952179007,1.811101533,0.482436542,1,7,2,1
CL,1,1,2,2,0.658474224,0.693398625,0.929475123,1,8,2,1
CL,1,1,2,2,0.575996409,0.858199097,0.37653411,2,9,2,1
CL,1,1,2,2,0.517166515,0.799294898,0.411856994,2,10,2,1
CL,2,2,2,2,0.83478834,0.79917054,0.388335355,2,11,2,1
CL,1,1,2,2,0.623081268,1.022907167,0.752969658,2,12,2,1
CL,2,1,2,2,0.623054702,0.834489575,0.353022481,2,13,2,0
CL,2,2,1,2,1.517112229,0.858123251,0.400074614,2,14,2,1
CL,1,1,2,2,0.599544613,0.7287269,0.329498532,2,15,2,1
CL,1,1,2,2,0.481872121,1.046392616,0.305958027,2,16,2,1
CL,2,1,1,2,1.775926106,0.399349646,0.447121743,2,17,2,0
CL,1,1,2,2,0.587778789,0.705180235,0.564786535,1,18,2,1
CL,2,1,1,2,1.16417291,0.575799285,0.411903195,1,19,2,0
CL,1,1,2,2,0.752476849,4.693161846,0.882379099,1,20,2,1
CL,1,1,1,1,2.246465921,0.446401394,1.635260975,1,21,2,1
CL,1,1,1,2,0.493664897,0.4229094,1.564696828,1,22,2,1
CL,2,1,1,2,0.176003801,0.246400855,1.235354224,1,23,2,0
CL,1,1,2,2,0.587810359,0.681588525,0.635390338,1,24,2,1
CL,2,1,1,1,7.034558645,0.999374748,0.846862171,1,25,2,0
CL,2,1,1,2,1.022860967,0.481659982,2.529516781,1,26,2,0
CL,2,2,1,1,2.634681539,0.752238914,1.258754201,1,27,2,1
CL,2,2,1,1,1.799448515,0.505251308,2.070537582,1,28,2,1
CL,1,1,2,1,0.799545537,0.587533539,0.964751422,1,29,2,1
CL,2,1,1,2,0.446614303,0.552170229,0.376576461,2,30,2,0
CL,2,1,1,1,0.811290187,0.540517211,0.494173106,1,31,2,0
CL,1,1,1,2,0.481869811,0.517007122,1.741163408,1,32,2,1
CL,1,1,1,1,1.270084197,2.434507362,0.87065216,1,33,2,1
CL,1,1,2,2,1.281893143,1.269792747,0.353032491,1,34,2,1
CL,2,1,1,2,1.375957754,1.90496748,0.717604423,1,35,2,0
CL,1,1,1,2,1.411228662,2.033863707,1.0471249,2,36,2,1
CL,2,1,1,2,1.5171361,2.281609392,2.082296091,1,37,2,0
CL,2,2,1,1,6.951983423,1.399306525,2.470898257,1,38,2,1
CL,1,2,2,1,2.375829546,3.340280278,2.294129446,1,39,2,0
CL,2,1,1,2,0.834815676,0.222859581,0.541272981,1,40,2,0
CL,2,1,1,1,3.763932357,1.116852811,3.988126758,1,41,2,0
CL,2,1,1,2,2.081909159,1.410862135,7.740716414,1,42,2,0
CL,1,1,2,2,1.070074033,1.081661214,0.647135757,1,43,2,1
CL,1,1,2,2,0.752488014,0.740437284,0.305978433,1,44,2,1
CL,1,1,2,2,0.905397919,1.364004816,0.423605109,2,45,2,1
CL,2,2,1,2,1.023019975,0.928718199,0.894171874,1,46,2,1
CL,1,1,1,2,0.987743676,1.22282339,0.494196592,1,47,2,1
