Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,mean,sd,Condition,Training
19,1,1,29.575,NaN,NaN,0.47805,0.474,0.0333,-1,1
19,1,1,31.6175,NaN,NaN,0.57144,0.474,0.0333,-1,1
19,0,0,48.0392,NaN,NaN,0.85125,0.526,0.0333,-1,1
19,0,0,4.902,NaN,NaN,0.65149,0.526,0.1,-1,1
19,0,0,44.1176,NaN,NaN,0.58469,0.55,0.0333,-1,1
19,1,1,47.9575,NaN,NaN,0.46472,0.45,0.0333,-1,1
19,1,1,27.5325,NaN,NaN,0.67804,0.474,0.1,-1,1
19,0,0,46.0784,NaN,NaN,0.53144,0.526,0.0333,-1,1
19,0,0,50,NaN,NaN,0.59812,0.526,0.0333,-1,1
19,1,1,11.1925,NaN,NaN,0.41148,0.45,0.1,-1,1
19,0,0,44.1176,NaN,NaN,0.75802,0.55,0.0333,-1,1
19,1,1,29.575,NaN,NaN,0.37156,0.474,0.0333,-1,1
19,1,1,37.745,NaN,NaN,0.79798,0.45,0.0333,-1,1
19,0,0,32.353,NaN,NaN,0.97131,0.55,0.0333,-1,1
19,1,1,15.2775,NaN,NaN,0.46479,0.45,0.1,-1,1
19,0,0,14.706,NaN,NaN,0.42477,0.55,0.1,-1,1
19,0,0,10.784,NaN,NaN,0.78462,0.526,0.1,-1,1
19,1,1,35.7025,NaN,NaN,0.4515,0.45,0.0333,-1,1
19,1,1,17.32,NaN,NaN,0.6779,0.474,0.1,-1,1
19,1,0,18.627,NaN,NaN,0.61141,0.474,0.1,-1,1
19,0,0,50,NaN,NaN,0.62477,0.55,0.0333,-1,1
19,0,0,24.51,NaN,NaN,0.5314,0.55,0.0333,-1,1
19,1,1,7.10749999999999,NaN,NaN,0.46468,0.45,0.1,-1,1
19,0,0,12.745,NaN,NaN,0.37155,0.55,0.1,-1,1
19,1,1,27.5325,NaN,NaN,0.61137,0.45,0.0333,-1,1
19,0,0,6.863,NaN,NaN,0.86462,0.526,0.1,-1,1
19,1,1,3.02249999999999,NaN,NaN,1.4643,0.474,0.1,-1,1
19,0,0,18.627,NaN,NaN,0.81127,0.55,0.0333,-1,1
19,1,1,9.15,NaN,NaN,0.58466,0.45,0.1,-1,1
19,0,0,22.549,NaN,NaN,0.37146,0.526,0.0333,-1,1
19,1,1,9.15,NaN,NaN,0.67802,0.45,0.1,-1,1
19,1,1,11.1925,NaN,NaN,0.49146,0.474,0.1,-1,1
19,0,0,38.235,NaN,NaN,0.50474,0.55,0.0333,-1,1
19,0,0,22.549,NaN,NaN,0.4647,0.526,0.0333,-1,1
19,0,0,6.863,NaN,NaN,0.65142,0.526,0.0333,-1,1
19,0,0,44.1176,NaN,NaN,0.77122,0.526,0.0333,-1,1
19,0,0,24.51,NaN,NaN,0.63816,0.526,0.0333,-1,1
19,1,1,21.405,NaN,NaN,0.4514,0.45,0.1,-1,1
19,1,1,9.15,NaN,NaN,0.58483,0.474,0.0333,-1,1
19,1,1,47.9575,NaN,NaN,0.55811,0.45,0.0333,-1,1
19,0,0,10.784,NaN,NaN,1.0246,0.55,0.1,-1,1
19,1,1,47.9575,NaN,NaN,0.59807,0.474,0.0333,-1,1
19,0,0,4.902,NaN,NaN,0.81141,0.526,0.1,-1,1
19,1,1,43.8725,NaN,NaN,0.53143,0.474,0.0333,-1,1
19,0,0,10.784,NaN,NaN,0.67807,0.55,0.0333,-1,1
19,0,0,8.824,NaN,NaN,0.79793,0.526,0.1,-1,1
19,1,1,13.235,NaN,NaN,0.46475,0.45,0.1,-1,1
19,1,0,8.824,NaN,NaN,0.7848,0.474,0.1,-1,1
19,0,0,8.824,NaN,NaN,0.86462,0.526,0.1,-1,1
19,0,0,48.0392,NaN,NaN,0.61143,0.55,0.0333,-1,1
19,1,1,7.10749999999999,NaN,NaN,1.0379,0.474,0.1,-1,1
19,1,1,47.9575,NaN,NaN,0.58485,0.45,0.0333,-1,1
19,0,0,42.1569,NaN,NaN,0.41145,0.55,0.0333,-1,1
19,1,1,50,NaN,NaN,0.4782,0.45,0.0333,-1,1
19,1,1,11.1925,NaN,NaN,0.75803,0.474,0.1,-1,1
19,0,0,30.392,NaN,NaN,0.54474,0.526,0.0333,-1,1
19,0,0,30.392,NaN,NaN,0.58472,0.526,0.0333,-1,1
19,0,0,28.431,NaN,NaN,0.71799,0.55,0.1,-1,1
19,1,1,27.5325,NaN,NaN,0.51812,0.474,0.0333,-1,1
19,1,1,39.7875,NaN,NaN,1.0513,0.45,0.1,-1,1
19,1,1,13.235,NaN,NaN,0.62476,0.45,0.1,-1,1
19,1,1,47.9575,NaN,NaN,0.75804,0.45,0.1,-1,1
19,0,0,28.431,NaN,NaN,0.75795,0.526,0.1,-1,1
19,1,1,17.32,NaN,NaN,0.65152,0.474,0.1,-1,1
19,0,1,11.1925,NaN,NaN,0.79791,0.526,0.1,-1,1
19,1,1,47.9575,NaN,NaN,0.73142,0.45,0.0333,-1,1
19,1,0,32.353,NaN,NaN,0.66475,0.474,0.1,-1,1
19,0,0,10.784,NaN,NaN,0.66467,0.526,0.1,-1,1
19,0,0,6.863,NaN,NaN,0.67803,0.526,0.1,-1,1
19,1,1,37.745,NaN,NaN,0.47819,0.45,0.0333,-1,1
19,1,1,41.83,NaN,NaN,0.6781,0.474,0.0333,-1,1
19,1,1,39.7875,NaN,NaN,0.4916,0.45,0.0333,-1,1
19,0,1,7.10749999999999,NaN,NaN,0.86467,0.55,0.1,-1,1
19,0,0,10.784,NaN,NaN,0.50474,0.55,0.1,-1,1
19,1,1,13.235,NaN,NaN,0.43818,0.45,0.1,-1,1
19,0,0,42.1569,NaN,NaN,0.57138,0.55,0.0333,-1,1
19,1,1,47.9575,NaN,NaN,0.66474,0.45,0.0333,-1,1
19,0,0,22.549,NaN,NaN,0.65138,0.55,0.1,-1,1
19,0,0,28.431,NaN,NaN,0.59811,0.526,0.0333,-1,1
19,0,0,14.706,NaN,NaN,0.57152,0.526,0.1,-1,1
19,0,0,24.51,NaN,NaN,0.47815,0.526,0.0333,-1,1
19,0,0,20.588,NaN,NaN,0.7314,0.55,0.0333,-1,1
19,0,0,6.863,NaN,NaN,0.506,0.526,0.0333,-1,1
19,0,0,4.902,NaN,NaN,1.0913,0.55,0.1,-1,1
19,1,1,7.10749999999999,NaN,NaN,0.37148,0.474,0.1,-1,1
19,0,0,18.627,NaN,NaN,0.34477,0.55,0.0333,-1,1
19,1,1,29.575,NaN,NaN,0.43803,0.474,0.0333,-1,1
19,1,1,29.575,NaN,NaN,0.4914,0.474,0.1,-1,1
19,1,1,41.83,NaN,NaN,0.55815,0.474,0.0333,-1,1
19,0,0,44.1176,NaN,NaN,0.42482,0.55,0.0333,-1,1
19,0,0,50,NaN,NaN,0.59804,0.55,0.0333,-1,1
19,1,1,25.49,NaN,NaN,0.50482,0.45,0.1,-1,1
19,1,1,35.7025,NaN,NaN,0.47808,0.474,0.0333,-1,1
19,1,1,47.9575,NaN,NaN,0.59802,0.45,0.0333,-1,1
19,0,1,0.979999999999997,NaN,NaN,1.9309,0.55,0.1,-1,1
19,0,0,30.392,NaN,NaN,0.43806,0.526,0.0333,-1,1
19,1,1,19.3625,NaN,NaN,0.45146,0.474,0.1,-1,1
19,1,1,7.10749999999999,NaN,NaN,0.51812,0.45,0.1,-1,1
19,0,0,8.824,NaN,NaN,0.45135,0.55,0.1,-1,1
19,0,1,31.6175,NaN,NaN,1.6775,0.5248,0.1,0,1
19,1,1,50,NaN,NaN,0.83765,0.45,0.0333,1,1
19,1,1,23.4475,NaN,NaN,0.95791,0.4752,0.0333,0,1
19,1,1,11.1925,NaN,NaN,0.62445,0.4752,0.0333,1,1
19,0,1,11.1925,NaN,NaN,0.73136,0.5248,0.1,0,1
19,1,1,50,NaN,NaN,0.62472,0.45,0.0333,0,1
19,0,0,28.431,NaN,NaN,1.2107,0.5248,0.0333,1,1
19,0,0,20.588,NaN,NaN,1.0776,0.55,0.0333,1,1
19,0,0,8.824,NaN,NaN,0.78468,0.5248,0.1,0,1
19,0,0,10.784,NaN,NaN,0.91798,0.55,0.1,0,1
19,0,0,50,NaN,NaN,0.98459,0.55,0.0333,0,1
19,0,0,34.314,NaN,NaN,0.85128,0.5248,0.0333,0,1
19,0,0,42.1569,NaN,NaN,0.73136,0.55,0.0333,0,1
19,1,1,21.405,NaN,NaN,1.491,0.45,0.1,3,1
19,1,0,12.745,NaN,NaN,0.98461,0.4752,0.1,0,1
19,0,0,50,NaN,NaN,0.77099,0.5248,0.0333,1,1
19,1,1,43.8725,NaN,NaN,0.85093,0.4752,0.0333,1,1
19,0,0,36.275,NaN,NaN,0.70431,0.55,0.0333,1,1
19,0,0,18.627,NaN,NaN,0.87798,0.5248,0.1,1,1
19,1,1,45.915,NaN,NaN,0.83797,0.45,0.0333,0,1
19,0,0,42.1569,NaN,NaN,0.75772,0.5248,0.0333,1,1
19,1,1,19.3625,NaN,NaN,0.61143,0.45,0.1,0,1
19,0,0,42.1569,NaN,NaN,0.65107,0.55,0.1,1,1
19,0,0,44.1176,NaN,NaN,0.61108,0.5248,0.0333,1,1
19,1,0,10.784,NaN,NaN,0.67803,0.4752,0.1,0,1
19,1,1,7.10749999999999,NaN,NaN,0.77137,0.4752,0.1,0,1
19,0,0,4.902,NaN,NaN,0.51807,0.55,0.1,0,1
19,0,0,20.588,NaN,NaN,1.3177,0.5248,0.1,3,1
19,0,0,50,NaN,NaN,0.74457,0.55,0.0333,0,1
19,0,0,10.784,NaN,NaN,0.65139,0.5248,0.1,0,1
19,1,1,41.83,NaN,NaN,0.66477,0.4752,0.0333,0,1
19,0,0,34.314,NaN,NaN,0.61143,0.5248,0.0333,0,1
19,0,0,14.706,NaN,NaN,0.7176,0.5248,0.1,1,1
19,1,1,19.3625,NaN,NaN,0.58427,0.4752,0.1,1,1
19,1,1,13.235,NaN,NaN,0.53116,0.45,0.1,1,1
19,0,0,20.588,NaN,NaN,0.81093,0.55,0.1,1,1
19,1,1,47.9575,NaN,NaN,1.0246,0.4752,0.0333,0,1
19,1,1,9.15,NaN,NaN,1.0513,0.4752,0.1,0,1
19,1,1,13.235,NaN,NaN,0.7047,0.45,0.1,0,1
19,1,1,29.575,NaN,NaN,0.82469,0.45,0.0333,0,1
19,1,1,19.3625,NaN,NaN,0.87796,0.4752,0.0333,0,1
19,0,0,42.1569,NaN,NaN,0.66471,0.5248,0.0333,0,1
19,1,1,45.915,NaN,NaN,0.65116,0.45,0.0333,1,1
19,0,0,38.235,NaN,NaN,0.93096,0.55,0.1,1,1
19,0,0,30.392,NaN,NaN,0.75802,0.55,0.1,3,1
19,0,0,40.1961,NaN,NaN,0.59804,0.55,0.0333,0,1
19,1,1,35.7025,NaN,NaN,0.54472,0.4752,0.0333,1,1
19,0,0,14.706,NaN,NaN,0.6914,0.55,0.1,0,1
19,0,0,40.1961,NaN,NaN,0.66436,0.55,0.0333,1,1
19,0,0,24.51,NaN,NaN,0.74435,0.5248,0.1,1,1
19,0,0,38.235,NaN,NaN,0.50449,0.55,0.0333,1,1
19,1,1,45.915,NaN,NaN,0.69095,0.4752,0.0333,1,1
19,1,1,25.49,NaN,NaN,0.69099,0.45,0.1,1,1
19,0,0,24.51,NaN,NaN,1.1978,0.55,0.1,0,1
19,1,1,13.235,NaN,NaN,0.62465,0.4752,0.1,1,1
19,1,1,25.49,NaN,NaN,0.63808,0.45,0.1,0,1
19,1,1,50,NaN,NaN,0.63771,0.45,0.0333,1,1
19,1,1,9.15,NaN,NaN,1.3711,0.4752,0.1,3,1
19,1,1,50,NaN,NaN,0.98454,0.45,0.0333,1,1
19,0,0,46.0784,NaN,NaN,1.2112,0.5248,0.0333,0,1
19,1,1,39.7875,NaN,NaN,0.75766,0.45,0.1,1,1
19,1,1,21.405,NaN,NaN,0.69105,0.4752,0.1,1,1
19,1,1,17.32,NaN,NaN,0.67808,0.45,0.1,0,1
19,1,1,25.49,NaN,NaN,0.67803,0.45,0.0333,0,1
19,1,1,47.9575,NaN,NaN,1.011,0.45,0.1,-1,1
19,0,0,38.235,NaN,NaN,0.7448,0.55,0.1,-1,1
19,1,1,47.9575,NaN,NaN,0.74462,0.45,0.0333,-1,1
19,0,0,50,NaN,NaN,0.77143,0.55,0.0333,-1,1
19,0,0,36.275,NaN,NaN,0.85133,0.5248,0.0333,-1,1
19,1,1,19.3625,NaN,NaN,0.39818,0.4752,0.0333,-1,1
19,0,1,17.32,NaN,NaN,0.61142,0.5248,0.1,-1,1
19,1,1,9.15,NaN,NaN,0.65135,0.4752,0.1,-1,1
19,0,0,24.51,NaN,NaN,0.718,0.5248,0.1,0,0
19,0,0,10.784,NaN,NaN,0.62468,0.5248,0.1,0,0
19,1,1,50,NaN,NaN,0.70466,0.45,0.1,0,0
19,0,0,50,NaN,NaN,0.651,0.55,0.0333,1,0
19,0,0,48.0392,NaN,NaN,0.86439,0.5248,0.0333,1,0
19,1,1,47.9575,NaN,NaN,0.67806,0.4752,0.0333,0,0
19,0,0,50,NaN,NaN,0.61142,0.5248,0.0333,0,0
19,1,1,7.10749999999999,NaN,NaN,0.81138,0.4752,0.1,0,0
19,1,1,50,NaN,NaN,0.81136,0.45,0.0333,0,0
19,0,0,14.706,NaN,NaN,0.83795,0.5248,0.1,0,0
19,0,0,50,NaN,NaN,0.78433,0.55,0.0333,1,0
19,1,1,5.065,NaN,NaN,0.70474,0.4752,0.1,0,0
19,1,1,17.32,NaN,NaN,0.55812,0.45,0.1,0,0
19,0,0,24.51,NaN,NaN,0.61099,0.55,0.1,1,0
19,1,1,9.15,NaN,NaN,0.66474,0.4752,0.0333,0,0
19,0,0,44.1176,NaN,NaN,0.8109,0.55,0.0333,1,0
19,1,1,19.3625,NaN,NaN,0.66472,0.45,0.1,0,0
19,0,0,46.0784,NaN,NaN,0.71777,0.55,0.1,1,0
19,1,1,33.66,NaN,NaN,0.74452,0.4752,0.1,3,0
19,1,1,21.405,NaN,NaN,0.53108,0.4752,0.0333,1,0
19,0,0,44.1176,NaN,NaN,0.70461,0.5248,0.0333,0,0
19,0,0,44.1176,NaN,NaN,0.59804,0.55,0.0333,0,0
19,0,0,46.0784,NaN,NaN,0.74458,0.55,0.1,3,0
19,1,0,12.745,NaN,NaN,0.59781,0.4752,0.1,1,0
19,1,1,50,NaN,NaN,0.89127,0.45,0.0333,0,0
19,1,1,9.15,NaN,NaN,0.61107,0.45,0.1,1,0
19,0,0,30.392,NaN,NaN,0.78439,0.55,0.1,1,0
19,1,1,39.7875,NaN,NaN,0.54439,0.4752,0.0333,1,0
19,1,1,19.3625,NaN,NaN,0.6911,0.4752,0.1,1,0
19,0,0,38.235,NaN,NaN,1.6374,0.5248,0.0333,1,0
19,1,1,9.15,NaN,NaN,2.2909,0.4752,0.1,3,0
19,0,1,9.15,NaN,NaN,0.82465,0.5248,0.1,0,0
19,1,1,50,NaN,NaN,0.81132,0.4752,0.0333,0,0
19,1,1,15.2775,NaN,NaN,0.53111,0.4752,0.0333,1,0
19,0,0,46.0784,NaN,NaN,0.65141,0.55,0.0333,0,0
19,0,0,18.627,NaN,NaN,0.75769,0.5248,0.1,1,0
19,0,0,6.863,NaN,NaN,0.6778,0.5248,0.0333,1,0
19,0,0,34.314,NaN,NaN,0.69127,0.55,0.1,0,0
19,0,0,14.706,NaN,NaN,0.49149,0.5248,0.0333,0,0
19,1,1,50,NaN,NaN,0.59781,0.45,0.0333,1,0
19,1,1,9.15,NaN,NaN,0.94462,0.4752,0.1,0,0
19,0,0,14.706,NaN,NaN,0.69111,0.5248,0.1,1,0
19,1,1,43.8725,NaN,NaN,0.77133,0.4752,0.0333,0,0
19,1,1,45.915,NaN,NaN,0.6514,0.45,0.0333,0,0
19,1,1,47.9575,NaN,NaN,0.7178,0.45,0.0333,1,0
19,0,0,22.549,NaN,NaN,0.61134,0.55,0.1,0,0
19,0,0,14.706,NaN,NaN,0.69136,0.55,0.1,0,0
19,1,1,50,NaN,NaN,0.58437,0.4752,0.0333,1,0
19,0,1,7.10749999999999,NaN,NaN,0.83799,0.55,0.1,0,0
19,1,1,31.6175,NaN,NaN,0.58473,0.45,0.1,3,0
19,0,0,50,NaN,NaN,0.86428,0.55,0.0333,1,0
19,0,0,12.745,NaN,NaN,0.61108,0.5248,0.1,1,0
19,0,0,42.1569,NaN,NaN,0.59781,0.5248,0.0333,1,0
19,1,1,50,NaN,NaN,0.66439,0.45,0.0333,1,0
19,1,1,21.405,NaN,NaN,0.49118,0.45,0.1,1,0
19,1,1,9.15,NaN,NaN,0.77126,0.45,0.1,0,0
19,0,0,50,NaN,NaN,0.65135,0.55,0.0333,0,0
19,1,1,50,NaN,NaN,0.66459,0.45,0.0333,0,0
19,0,0,50,NaN,NaN,0.98461,0.55,0.0333,0,0
19,1,1,13.235,NaN,NaN,0.6378,0.45,0.1,1,0
19,1,1,9.15,NaN,NaN,0.43816,0.4752,0.1,0,0
19,0,0,28.431,NaN,NaN,0.59799,0.5248,0.1,3,0
19,0,0,40.1961,NaN,NaN,0.50479,0.5248,0.0333,0,0
19,1,1,45.915,NaN,NaN,0.75767,0.45,0.0333,1,0
19,0,0,30.392,NaN,NaN,0.77118,0.55,0.0333,-1,1
19,1,1,31.6175,NaN,NaN,0.5448,0.45,0.0333,-1,1
19,0,0,34.314,NaN,NaN,0.55817,0.5243,0.1,-1,1
19,1,1,47.9575,NaN,NaN,0.54468,0.4757,0.0333,-1,1
19,0,0,48.0392,NaN,NaN,0.54473,0.5243,0.0333,-1,1
19,0,1,13.235,NaN,NaN,0.57147,0.55,0.1,-1,1
19,1,1,45.915,NaN,NaN,0.67803,0.45,0.1,-1,1
19,1,0,12.745,NaN,NaN,0.61134,0.4757,0.1,-1,1
19,0,0,10.784,NaN,NaN,0.65103,0.5243,0.1,1,0
19,1,1,21.405,NaN,NaN,0.4781,0.4757,0.1,0,0
19,0,0,40.1961,NaN,NaN,0.54445,0.5243,0.0333,1,0
19,1,1,37.745,NaN,NaN,0.5724,0.4757,0.0333,0,0
19,1,1,47.9575,NaN,NaN,0.71773,0.4757,0.0333,1,0
19,1,1,7.10749999999999,NaN,NaN,0.69127,0.4757,0.1,3,0
19,0,1,7.10749999999999,NaN,NaN,1.3177,0.5243,0.1,0,0
19,0,0,38.235,NaN,NaN,0.49113,0.55,0.0333,1,0
19,1,1,39.7875,NaN,NaN,0.69104,0.4757,0.0333,1,0
19,0,0,8.824,NaN,NaN,0.87786,0.5243,0.1,3,0
19,1,1,17.32,NaN,NaN,0.57144,0.45,0.1,0,0
19,1,1,33.66,NaN,NaN,0.5311,0.45,0.1,1,0
19,1,1,9.15,NaN,NaN,0.62473,0.4757,0.0333,0,0
19,0,0,10.784,NaN,NaN,0.65102,0.55,0.1,1,0
19,0,0,42.1569,NaN,NaN,0.50481,0.5243,0.0333,0,0
19,0,0,42.1569,NaN,NaN,0.47784,0.5243,0.0333,1,0
19,0,0,28.431,NaN,NaN,0.50434,0.5243,0.0333,1,0
19,0,0,48.0392,NaN,NaN,0.86435,0.55,0.0333,1,0
19,0,0,12.745,NaN,NaN,0.66447,0.55,0.1,1,0
19,1,1,47.9575,NaN,NaN,0.70468,0.4757,0.0333,0,0
19,1,1,47.9575,NaN,NaN,0.77089,0.45,0.0333,1,0
19,0,0,48.0392,NaN,NaN,0.55807,0.5243,0.0333,0,0
19,0,0,50,NaN,NaN,0.67805,0.5243,0.0333,0,0
19,0,0,20.588,NaN,NaN,0.83758,0.5243,0.0333,1,0
19,1,1,47.9575,NaN,NaN,0.78436,0.45,0.0333,1,0
19,0,0,42.1569,NaN,NaN,0.54476,0.55,0.0333,0,0
19,0,0,44.1176,NaN,NaN,0.66462,0.55,0.0333,0,0
19,0,0,10.784,NaN,NaN,0.50452,0.55,0.1,1,0
19,1,1,23.4475,NaN,NaN,0.50443,0.45,0.1,1,0
19,0,0,40.1961,NaN,NaN,0.50452,0.55,0.0333,1,0
19,1,1,9.15,NaN,NaN,0.79793,0.4757,0.1,0,0
19,1,1,15.2775,NaN,NaN,0.55773,0.45,0.1,1,0
19,1,1,43.8725,NaN,NaN,0.70473,0.45,0.0333,0,0
19,1,1,35.7025,NaN,NaN,0.53144,0.4757,0.0333,0,0
19,0,1,17.32,NaN,NaN,0.62476,0.55,0.1,0,0
19,0,1,11.1925,NaN,NaN,0.83798,0.5243,0.1,0,0
19,0,1,5.065,NaN,NaN,0.77138,0.5243,0.1,0,0
19,1,1,13.235,NaN,NaN,0.66474,0.45,0.1,0,0
19,1,1,39.7875,NaN,NaN,0.57143,0.45,0.0333,0,0
19,0,0,30.392,NaN,NaN,0.50477,0.55,0.1,0,0
19,1,0,8.824,NaN,NaN,0.51807,0.4757,0.1,0,0
19,1,1,21.405,NaN,NaN,0.47786,0.4757,0.0333,1,0
19,0,0,14.706,NaN,NaN,0.54479,0.5243,0.1,0,0
19,0,0,48.0392,NaN,NaN,0.51809,0.5243,0.0333,0,0
19,1,0,12.745,NaN,NaN,0.49142,0.4757,0.1,1,0
19,1,1,25.49,NaN,NaN,0.47813,0.4757,0.1,0,0
19,0,0,40.1961,NaN,NaN,0.55811,0.55,0.0333,0,0
19,0,0,42.1569,NaN,NaN,0.61134,0.55,0.0333,0,0
19,1,1,17.32,NaN,NaN,0.70428,0.45,0.1,1,0
19,1,1,41.83,NaN,NaN,0.54476,0.45,0.0333,0,0
19,0,0,42.1569,NaN,NaN,0.62428,0.55,0.0333,1,0
19,0,0,34.314,NaN,NaN,0.69128,0.5243,0.1,3,0
19,0,0,30.392,NaN,NaN,0.51768,0.55,0.1,1,0
19,1,1,23.4475,NaN,NaN,0.49135,0.4757,0.1,3,0
19,1,1,41.83,NaN,NaN,0.63778,0.45,0.0333,1,0
19,1,1,43.8725,NaN,NaN,0.71768,0.45,0.0333,1,0
19,0,0,26.471,NaN,NaN,0.70466,0.55,0.1,0,0
19,0,0,18.627,NaN,NaN,0.6646,0.5243,0.1,3,0
19,1,1,17.32,NaN,NaN,0.51774,0.4757,0.1,1,0
19,1,1,47.9575,NaN,NaN,0.57138,0.45,0.0333,0,0
19,0,0,16.667,NaN,NaN,0.93129,0.55,0.1,0,0
19,1,1,37.745,NaN,NaN,0.58577,0.45,0.1,0,0
19,1,1,17.32,NaN,NaN,0.50446,0.4757,0.0333,1,0
19,1,1,31.6175,NaN,NaN,0.70469,0.45,0.1,0,0
19,1,1,50,NaN,NaN,0.9576,0.45,0.0333,-1,1
19,0,0,50,NaN,NaN,0.61147,0.5231,0.1,-1,1
19,1,1,41.83,NaN,NaN,0.5447,0.45,0.1,-1,1
19,0,0,44.1176,NaN,NaN,0.63805,0.55,0.0333,-1,1
19,0,0,42.1569,NaN,NaN,0.54474,0.55,0.1,-1,1
19,0,0,38.235,NaN,NaN,0.51814,0.5231,0.0333,-1,1
19,1,1,17.32,NaN,NaN,0.46528,0.4769,0.1,-1,1
19,1,1,21.405,NaN,NaN,0.45143,0.4769,0.0333,-1,1
19,1,1,50,NaN,NaN,0.57143,0.45,0.1,0,0
19,0,0,50,NaN,NaN,0.58455,0.55,0.0333,1,0
19,0,0,26.471,NaN,NaN,0.65111,0.55,0.1,1,0
19,1,1,21.405,NaN,NaN,0.51814,0.4769,0.0333,0,0
19,0,0,12.745,NaN,NaN,0.63769,0.5231,0.1,1,0
19,0,0,22.549,NaN,NaN,0.53149,0.5231,0.1,0,0
19,0,0,50,NaN,NaN,0.8379,0.55,0.0333,0,0
19,1,1,31.6175,NaN,NaN,0.51766,0.4769,0.0333,1,0
19,0,1,13.235,NaN,NaN,0.73136,0.5231,0.1,0,0
19,1,1,50,NaN,NaN,0.59772,0.4769,0.0333,1,0
19,0,0,18.627,NaN,NaN,0.59771,0.5231,0.0333,1,0
19,0,0,26.471,NaN,NaN,0.57127,0.55,0.1,3,0
19,1,1,35.7025,NaN,NaN,0.78466,0.4769,0.0333,0,0
19,0,0,18.627,NaN,NaN,0.45122,0.5231,0.0333,1,0
19,0,1,7.10749999999999,NaN,NaN,0.61133,0.5231,0.1,0,0
19,1,1,15.2775,NaN,NaN,0.94458,0.4769,0.1,0,0
19,1,1,23.4475,NaN,NaN,0.46481,0.45,0.1,0,0
19,0,0,14.706,NaN,NaN,0.65132,0.55,0.1,0,0
19,0,0,38.235,NaN,NaN,0.45112,0.55,0.0333,1,0
19,0,0,46.0784,NaN,NaN,0.54479,0.5231,0.0333,0,0
19,1,1,13.235,NaN,NaN,0.65241,0.4769,0.1,0,0
19,0,0,48.0392,NaN,NaN,0.71805,0.5231,0.0333,0,0
19,0,0,42.1569,NaN,NaN,0.57158,0.55,0.1,0,0
19,0,0,26.471,NaN,NaN,0.49111,0.55,0.0333,1,0
19,0,0,38.235,NaN,NaN,0.50466,0.5231,0.0333,0,0
19,0,0,12.745,NaN,NaN,0.65115,0.5231,0.1,3,0
19,1,1,39.7875,NaN,NaN,0.55777,0.45,0.0333,1,0
19,0,0,14.706,NaN,NaN,0.51818,0.5231,0.0333,0,0
19,0,0,46.0784,NaN,NaN,0.62466,0.55,0.0333,0,0
19,1,1,17.32,NaN,NaN,0.65137,0.45,0.1,0,0
19,1,1,15.2775,NaN,NaN,1.8639,0.45,0.1,1,0
19,1,1,47.9575,NaN,NaN,0.66465,0.45,0.0333,0,0
19,0,0,16.667,NaN,NaN,0.5046,0.55,0.1,3,0
19,1,1,9.15,NaN,NaN,0.46444,0.4769,0.1,1,0
19,1,1,33.66,NaN,NaN,0.7845,0.45,0.1,3,0
19,0,0,18.627,NaN,NaN,0.51785,0.55,0.1,1,0
19,1,1,31.6175,NaN,NaN,0.55803,0.45,0.0333,0,0
19,0,0,14.706,NaN,NaN,0.71801,0.5231,0.1,0,0
19,0,0,46.0784,NaN,NaN,0.57104,0.5231,0.0333,1,0
19,1,1,29.575,NaN,NaN,0.53098,0.4769,0.0333,1,0
19,1,1,37.745,NaN,NaN,0.55812,0.45,0.0333,0,0
19,0,0,32.353,NaN,NaN,0.50479,0.55,0.1,0,0
19,0,0,44.1176,NaN,NaN,0.61141,0.55,0.0333,0,0
19,1,1,33.66,NaN,NaN,0.59769,0.45,0.0333,1,0
19,1,1,23.4475,NaN,NaN,0.51801,0.45,0.1,3,0
19,0,0,34.314,NaN,NaN,0.49143,0.55,0.1,0,0
19,1,1,31.6175,NaN,NaN,0.62448,0.45,0.1,1,0
19,1,1,15.2775,NaN,NaN,0.4645,0.4769,0.1,1,0
19,0,0,48.0392,NaN,NaN,0.50461,0.55,0.0333,1,0
19,1,1,9.15,NaN,NaN,1.4378,0.4769,0.1,0,0
19,1,1,43.8725,NaN,NaN,0.5844,0.45,0.0333,1,0
19,1,1,31.6175,NaN,NaN,0.55809,0.4769,0.0333,0,0
19,1,1,33.66,NaN,NaN,0.57135,0.4769,0.0333,0,0
19,0,0,30.392,NaN,NaN,0.58463,0.5231,0.1,3,0
19,1,1,15.2775,NaN,NaN,0.59804,0.4769,0.1,0,0
19,1,1,50,NaN,NaN,0.83763,0.45,0.0333,1,0
19,0,0,50,NaN,NaN,0.81131,0.55,0.0333,0,0
19,1,1,9.15,NaN,NaN,0.57113,0.4769,0.1,1,0
19,0,0,50,NaN,NaN,0.67765,0.5231,0.0333,1,0
19,1,1,23.4475,NaN,NaN,0.59768,0.4769,0.0333,1,0
19,1,1,13.235,NaN,NaN,0.5714,0.45,0.1,0,0
19,0,0,24.51,NaN,NaN,0.55773,0.5231,0.1,1,0
19,1,1,47.9575,NaN,NaN,0.74463,0.45,0.0333,0,0
19,1,1,9.15,NaN,NaN,0.66457,0.4769,0.1,3,0
19,0,0,28.431,NaN,NaN,1.5842,0.5226,0.0333,-1,1
19,1,0,8.824,NaN,NaN,0.69141,0.4774,0.0333,-1,1
19,1,0,12.745,NaN,NaN,0.61145,0.4774,0.1,-1,1
