Subj_idx,Stimulus,Response,Confidence,RT_decConf,difficulty,Accuracy,Training
12,2,1,0.3016,2.6408,0.0167,0,0
12,2,2,-0.8985,2.7828,0.0333,1,0
12,1,1,0.6428,2.2076,0.1333,1,0
12,1,1,-1,3.3658,0.0167,1,0
12,1,1,0.5794,2.5575,0.0667,1,0
12,2,2,-1,2.6659,0.0083,1,0
12,1,2,-1,2.3409,0.0083,0,0
12,2,2,1,2.3995,0.1333,1,0
12,2,2,1,2.1992,0.1333,1,0
12,2,2,-1,2.4075,0.0083,1,0
12,2,2,1,2.1659,0.1333,1,0
12,1,1,0.7619,2.2909,0.0667,1,0
12,1,1,1,2.0909,0.1333,1,0
12,1,1,0.7936,2.2659,0.0667,1,0
12,2,2,0.8889,2.4825,0.0333,1,0
12,1,1,0.7063,2.2492,0.0083,1,0
12,1,1,0.7778,2.2575,0.0167,1,0
12,1,1,1,2.0159,0.1333,1,0
12,1,2,-0.3203,2.3159,0.0167,0,0
12,1,1,0.6508,3.0494,0.0333,1,0
12,2,2,0.7143,2.1242,0.0333,1,0
12,1,1,1,2.6158,0.1333,1,0
12,1,1,-1,3.1492,0.0083,1,0
12,1,1,-1,2.0992,0.0167,1,0
12,2,2,0.6032,2.4909,0.0333,1,0
12,1,1,0.7698,2.1409,0.0667,1,0
12,1,1,0.7619,2.2659,0.0667,1,0
12,1,1,0.9206,2.0159,0.1333,1,0
12,1,2,0.1587,2.3659,0.0333,0,0
12,2,2,1,2.0661,0.1333,1,0
12,2,2,0.6667,2.0325,0.0667,1,0
12,2,2,-1,2.3326,0.0083,1,0
12,2,2,1,2.1742,0.1333,1,0
12,1,2,-1,2.7871,0.0333,0,0
12,1,1,-1,2.6744,0.0083,1,0
12,2,2,0.3175,2.6159,0.0333,1,0
12,2,2,1,2.2408,0.1333,1,0
12,1,1,1,2.0492,0.1333,1,0
12,1,1,0.5317,2.4742,0.0333,1,0
12,2,2,1,2.2326,0.0667,1,0
12,2,2,-0.4141,2.2659,0.0167,1,0
12,2,2,1,2.0826,0.1333,1,0
12,1,1,1,2.1909,0.0667,1,0
12,2,2,0.5317,2.5325,0.0167,1,0
12,2,2,1,2.4242,0.1333,1,0
12,2,2,1,2.2242,0.1333,1,0
12,1,2,-1,2.9575,0.0167,0,0
12,1,1,0.6667,2.5995,0.0667,1,0
12,1,1,0.0556,2.4159,0.0333,1,0
12,1,2,-0.8985,3.3657,0.0083,0,0
12,2,2,-1,2.3245,0.0083,1,0
12,1,1,1,2.2742,0.1333,1,0
12,2,2,0.6428,2.3742,0.0667,1,0
12,1,2,-1,2.9409,0.0333,0,0
12,2,2,-1,2.0661,0.0083,1,0
12,1,1,0.5476,3.2658,0.0667,1,0
12,2,2,0.2063,2.4658,0.0333,1,0
12,2,2,-0.961,2.2826,0.0167,1,0
12,1,2,-1,2.2159,0.0083,0,0
12,2,2,1,2.2911,0.1333,1,0
12,2,1,-0.875,2.5075,0.0083,0,0
12,1,2,-1,2.1328,0.0333,0,0
12,2,2,-0.9688,2.4078,0.0083,1,0
12,1,1,0.6667,2.7408,0.0667,1,0
12,1,2,-0.8282,2.2742,0.0167,0,0
12,1,1,0.6825,2.4661,0.0667,1,0
12,1,1,0.6508,3.2158,0.0333,1,0
12,1,1,-1,2.2076,0.0083,1,0
12,1,1,-1,2.0909,0.0083,1,0
12,2,2,0.6825,2.5076,0.0333,1,0
12,1,1,0.5555,2.1992,0.1333,1,0
12,2,1,-1,2.3658,0.0167,0,0
12,1,1,0.6746,2.5828,0.0667,1,0
12,2,2,1,2.3992,0.1333,1,0
12,2,2,0.6349,2.3492,0.0667,1,0
12,1,1,1,2.0076,0.1333,1,0
12,2,1,-1,2.3408,0.0167,0,0
12,1,1,0.8174,2.4077,0.0667,1,0
12,1,1,-1,2.1409,0.0167,1,0
12,2,2,1,2.3409,0.1333,1,0
12,1,1,1,2.0909,0.1333,1,0
12,2,2,-0.9922,2.0076,0.0083,1,0
12,1,2,-0.336,2.4742,0.0333,0,0
12,2,2,-1,2.2245,0.0167,1,0
12,1,2,-1,2.8992,0.0083,0,0
12,1,1,0.6032,2.5161,0.0667,1,0
12,1,1,-1,2.2409,0.0083,1,0
12,1,1,-1,2.0492,0.0167,1,0
12,1,2,-0.9688,2.1825,0.0333,0,0
12,1,1,0.6508,2.1078,0.0667,1,0
12,2,2,0.3492,2.2575,0.0333,1,0
12,1,2,-1,2.0243,0.0167,0,0
12,2,1,0.7778,2.1911,0.0167,0,0
12,1,2,-1,2.6286,0.0167,0,0
12,2,2,0.5,3.1077,0.0667,1,0
12,2,2,-0.9922,2.0992,0.0083,1,0
12,2,2,-1,2.4326,0.0083,1,0
12,1,1,1,2.6075,0.1333,1,0
12,1,2,0.7063,2.2409,0.0667,0,0
12,2,2,0.4683,2.2411,0.0333,1,0
12,2,2,-0.9844,2.2159,0.0167,1,0
12,2,2,-1,2.4743,0.0083,1,0
12,1,2,-1,1.9409,0.0083,0,0
12,1,2,-0.9141,2.1828,0.0083,0,0
12,2,2,-1,2.0328,0.0167,1,0
12,2,2,-1,2.1076,0.0333,1,0
12,2,2,-1,2.1826,0.0333,1,0
12,2,2,1,2.3492,0.1333,1,0
12,2,2,-1,2.8158,0.0167,1,0
12,1,1,1,2.6159,0.1333,1,0
12,1,1,1,1.9659,0.1333,1,0
12,1,1,0.9127,2.0826,0.0333,1,0
12,1,2,0.8254,2.2659,0.0167,0,0
12,1,2,-1,2.0911,0.0083,0,0
12,1,2,-1,2.3411,0.0083,0,0
12,1,2,-1,2.1995,0.0167,0,0
12,1,1,1,2.7744,0.1333,1,0
12,2,2,0.6349,2.3826,0.0333,1,0
12,2,2,0.3809,2.7825,0.0333,1,0
12,2,2,0.5635,2.2075,0.0667,1,0
12,2,2,-1,2.2992,0.0083,1,0
12,2,2,-1,2.2242,0.0167,1,0
12,2,2,-1,2.2159,0.0167,1,0
12,2,2,1,2.6325,0.1333,1,0
12,1,1,1,2.2992,0.1333,1,0
12,1,2,-1,2.0243,0.0083,0,0
12,2,2,0.6825,2.4661,0.0667,1,0
12,2,2,0.5476,2.2326,0.0667,1,0
12,2,2,-1,2.2992,0.0167,1,0
12,2,2,-1,2.2742,0.0333,1,0
12,1,1,0.6984,2.3326,0.0667,1,0
12,1,2,-1,2.2492,0.0167,0,0
12,2,2,1,2.3411,0.1333,1,0
12,1,1,0.9603,2.2826,0.0667,1,0
12,1,2,0.4524,2.5326,0.0333,0,0
12,2,2,0.1905,2.5828,0.0333,1,0
12,2,2,1,2.2659,0.1333,1,0
12,2,2,1,2.2076,0.1333,1,0
12,1,2,-0.1953,2.4242,0.0083,0,0
12,2,2,0.0318,2.7744,0.0667,1,0
12,1,1,0.6428,2.8158,0.0667,1,0
12,1,2,-0.2422,2.2575,0.0167,0,0
12,1,1,0.6032,2.4578,0.0333,1,0
12,2,2,0.8889,2.2992,0.1333,1,0
12,1,2,0.2222,2.1409,0.0333,0,0
12,2,2,0.6032,2.3578,0.0667,1,0
12,1,1,0.619,2.1242,0.0667,1,0
12,1,2,0.4365,2.1659,0.0333,0,0
12,1,2,-1,2.3495,0.0083,0,0
12,1,1,1,2.1495,0.1333,1,0
12,2,2,0.6111,2.1742,0.0667,1,0
12,1,2,0.3968,2.2826,0.0083,0,0
12,2,2,-1,2.4578,0.0167,1,0
12,2,2,-1,2.1871,0.0167,1,0
12,1,2,-1,2.0325,0.0083,0,0
12,2,2,-1,2.0661,0.0333,1,0
12,2,2,-1,2.0743,0.0167,1,0
12,2,1,-1,2.1659,0.0083,0,0
12,2,1,-1,2.5744,0.0333,0,0
12,1,2,-1,2.1912,0.0167,0,0
12,2,2,0.7063,2.2827,0.0667,1,0
12,1,2,-1,2.4742,0.0083,0,0
12,2,2,-1,2.1078,0.0167,1,0
12,2,2,0.2857,2.1659,0.0333,1,0
12,2,2,-0.9922,1.9992,0.0167,1,0
12,1,1,0.5,3.2909,0.1333,1,0
12,1,1,0.6508,2.3575,0.0667,1,0
12,1,1,0.6667,2.3325,0.1333,1,0
12,1,1,0.7619,2.0575,0.1333,1,0
12,1,1,0.5635,2.3326,0.1333,1,0
12,1,1,0.6667,2.1909,0.0667,1,0
12,2,1,0.5794,2.0909,0.0333,0,0
12,2,2,-1,2.3411,0.0083,1,0
12,2,2,0.3095,2.4908,0.0667,1,0
12,1,1,0.4365,2.4826,0.0333,1,0
12,1,1,0.6428,2.1409,0.0667,1,0
12,2,2,-1,2.6742,0.0083,1,0
12,2,2,0.6111,2.2825,0.0667,1,0
12,2,1,0.3968,2.5409,0.0333,0,0
12,1,1,0.5,2.1411,0.0667,1,0
12,2,2,0.4524,2.2659,0.0667,1,0
12,1,2,-1,2.2492,0.0167,0,0
12,1,1,0.9603,2.0411,0.1333,1,0
12,1,1,1,1.8992,0.1333,1,0
12,2,2,0.246,2.2075,0.0333,1,0
12,1,2,-1,2.0742,0.0083,0,0
12,2,2,-1,1.9661,0.0083,1,0
12,2,2,-1,2.0326,0.0167,1,0
12,2,2,0.8016,2.2659,0.0667,1,0
12,2,2,-1,2.2576,0.0083,1,0
12,2,2,-0.961,2.0492,0.0167,1,0
12,2,2,-0.8907,1.8576,0.0167,1,0
12,1,1,0.7619,2.2576,0.0667,1,0
12,2,2,1,2.3159,0.1333,1,0
12,2,2,1,2.1159,0.1333,1,0
12,2,2,-0.5156,2.4825,0.0083,1,0
12,2,2,-0.9688,2.0992,0.0167,1,0
12,2,2,1,2.1576,0.1333,1,0
12,2,2,1,1.9909,0.0667,1,0
12,2,1,-0.8047,2.8407,0.0083,0,0
12,2,2,-0.6953,2.1911,0.0083,1,0
12,1,1,0.119,3.0991,0.0333,1,0
12,1,1,-0.0547,2.1409,0.0333,1,0
12,2,2,0.3492,2.5075,0.0333,1,0
12,2,2,1,2.2159,0.1333,1,0
12,2,2,1,2.0992,0.1333,1,0
12,2,2,-0.8516,2.1242,0.0333,1,0
12,2,2,-0.9453,2.2076,0.0083,1,0
12,2,2,1,2.3492,0.1333,1,0
12,2,2,-1,2.0659,0.0333,1,0
12,1,1,0.5317,2.4075,0.0667,1,0
12,2,1,-1,2.4159,0.0167,0,0
12,1,2,-1,2.3661,0.0167,0,0
12,1,1,0.5317,2.5372,0.1333,1,0
12,1,2,-0.9141,2.0576,0.0167,0,0
12,1,2,-1,2.2994,0.0333,0,0
12,2,2,-0.3672,3.5744,0.0333,1,0
12,1,2,-1,2.6492,0.0167,0,0
12,2,2,1,2.2244,0.1333,1,0
12,1,1,0.6111,2.3159,0.0667,1,0
12,1,1,0.5317,2.3326,0.0667,1,0
12,2,1,-1,2.5159,0.0167,0,0
12,2,1,-1,2.2078,0.0167,0,0
12,2,2,-0.9453,2.1995,0.0167,1,0
12,1,2,-1,2.9575,0.0083,0,0
12,1,2,-1,2.1578,0.0083,0,0
12,2,2,-1,2.2578,0.0083,1,0
12,1,2,-1,2.4076,0.0333,0,0
12,1,2,-1,2.1494,0.0083,0,0
12,1,2,-1,2.4494,0.0083,0,0
12,2,1,-1,2.2328,0.0333,0,0
12,2,1,-1,2.3661,0.0167,0,0
12,1,1,1,2.2995,0.1333,1,0
12,1,1,0.3333,2.3326,0.0333,1,0
12,2,1,-1,2.2909,0.0083,0,0
12,1,2,-1,2.3828,0.0083,0,0
12,1,1,0.6032,2.6494,0.0667,1,0
12,2,1,-1,2.4826,0.0167,0,0
12,1,1,1,2.2245,0.1333,1,0
12,1,1,-1,2.2576,0.0167,1,0
12,1,1,0.5238,2.0909,0.0667,1,0
12,2,2,1,2.3825,0.1333,1,0
12,1,2,-1,2.4742,0.0083,0,0
12,2,2,-1,2.0745,0.0333,1,0
12,1,1,0.7063,2.6326,0.0667,1,0
12,2,2,-0.9375,2.3825,0.0167,1,0
12,1,2,-1,2.0326,0.0333,0,0
12,2,2,-0.9375,2.0495,0.0083,1,0
12,2,2,-1,2.0409,0.0083,1,0
12,2,2,0.8174,2.3242,0.1333,1,0
12,2,2,0.7063,2.3992,0.0333,1,0
12,1,2,-1,2.2075,0.0167,0,0
12,1,2,-0.8047,1.9495,0.0333,0,0
12,2,2,1,2.2911,0.0667,1,0
12,2,2,1,1.9743,0.1333,1,0
12,2,2,-1,2.2076,0.0167,1,0
12,2,2,0.5555,2.0826,0.0667,1,0
12,2,2,1,2.0908,0.0667,1,0
12,1,2,-1,2.0159,0.0167,0,0
12,1,1,0.8492,2.3576,0.1333,1,0
12,2,2,0.7778,2.0992,0.0667,1,0
12,1,2,-0.9375,2.4242,0.0333,0,0
12,2,2,-0.9922,2.0577,0.0333,1,0
12,2,2,0.6667,3.4992,0.1333,1,0
12,2,2,0.8016,2.0243,0.0667,1,0
12,2,2,0.6032,2.0909,0.0667,1,0
12,2,2,-0.9219,1.9493,0.0083,1,0
12,2,2,-0.9375,2.1826,0.0333,1,0
12,2,2,0.7698,2.1326,0.1333,1,0
12,2,2,0.619,2.0409,0.1333,1,0
12,2,2,0.5317,1.9242,0.0667,1,0
12,1,2,-1,2.1325,0.0083,0,0
12,1,1,1,3.0994,0.1333,1,0
13,1,1,0.754,6.8856,0.1333,1,1
13,2,2,-0.836,5.499,0.0667,1,1
13,2,2,-1,6.3073,0.0333,1,1
13,1,1,-1,6.8156,0.0167,1,1
13,2,1,0.5794,6.0406,0.0083,0,1
13,1,1,1,4.941,0.1333,1,1
13,1,1,1,2.4491,0.0667,1,1
13,2,1,-0.5469,6.2823,0.0333,0,1
13,1,1,0.1111,3.2659,0.0167,1,1
13,1,2,-0.5938,5.449,0.0083,0,1
13,1,1,0.9365,2.9994,0.1333,1,1
13,1,1,1,2.7325,0.0667,1,1
13,1,1,-0.3906,4.2324,0.0333,1,1
13,2,1,-0.7735,4.174,0.0167,0,1
13,2,1,-0.2188,4.7908,0.0083,0,1
13,2,2,1,3.3409,0.1333,1,1
13,2,2,1,4.049,0.0667,1,1
13,1,1,0.9841,2.5241,0.0333,1,1
13,2,1,0.2619,2.7909,0.0167,0,1
13,2,2,0.2222,2.5412,0.0083,1,1
13,1,1,1,2.5825,0.1333,1,1
13,1,1,1,2.3326,0.0667,1,1
13,1,1,0.5952,3.7074,0.0333,1,1
13,1,1,-0.3672,4.849,0.0167,1,1
13,1,1,-0.4922,2.9742,0.0083,1,1
13,1,1,1,2.3991,0.1333,1,1
13,2,2,0.9841,2.9992,0.0667,1,1
13,2,1,-0.086,4.4574,0.0333,0,1
13,1,2,0.4047,2.3995,0.0167,0,1
13,2,2,-0.0391,4.141,0.0083,1,1
13,1,1,0.6667,2.8409,0.1333,1,1
13,1,1,1,2.3658,0.0667,1,1
13,2,2,0.7222,3.0324,0.0333,1,1
13,2,1,0.1905,4.2324,0.0167,0,1
13,1,1,0.1667,2.891,0.0083,1,1
13,2,2,0.6587,2.2325,0.1333,1,1
13,1,1,1,2.7075,0.0667,1,1
13,2,2,0.9762,3.2408,0.0333,1,1
13,1,2,0.1587,2.5909,0.0167,0,1
13,2,2,-0.1094,2.9911,0.0083,1,1
13,1,1,1,2.2825,0.1333,1,1
13,2,2,1,2.8492,0.0667,1,1
13,1,1,-0.625,4.9407,0.0333,1,1
13,2,2,-0.7266,3.5574,0.0167,1,1
13,2,2,-1,2.8158,0.0083,1,1
13,2,2,1,3.3741,0.1333,1,1
13,2,1,-1,5.474,0.0667,0,1
13,1,2,-1,4.466,0.0333,0,1
13,2,2,-0.3281,4.6743,0.0167,1,1
13,1,2,-0.8828,2.9492,0.0083,0,1
13,1,1,1,2.7909,0.1333,1,1
13,2,2,1,2.6574,0.0667,1,1
13,2,2,1,2.5241,0.0333,1,1
13,1,2,1,2.6992,0.0167,0,1
13,2,2,-1,3.3994,0.0083,1,1
13,1,1,1,3.4824,0.1333,1,1
13,1,1,0.8016,3.1908,0.0667,1,1
13,1,1,-0.4375,3.6075,0.0333,1,1
13,1,1,-1,2.7826,0.0167,1,1
13,1,1,-1,5.8573,0.0083,1,1
13,1,1,1,3.3171,0.1333,1,0
13,1,1,1,2.2576,0.0333,1,0
13,2,2,1,2.3076,0.1333,1,0
13,1,1,-0.2266,2.8824,0.0333,1,0
13,2,2,1,2.3576,0.1333,1,0
13,2,2,1,2.0992,0.1333,1,0
13,2,2,1,2.0492,0.1333,1,0
13,1,1,1,2.5241,0.0667,1,0
13,1,1,1,1.9742,0.1333,1,0
13,1,1,1,2.2409,0.0333,1,0
13,1,1,1,2.1326,0.0333,1,0
13,1,1,-0.3906,3.2824,0.0333,1,0
13,1,1,-0.1328,2.7076,0.0333,1,0
13,2,2,0.5635,2.6325,0.0667,1,0
13,2,2,-0.8516,6.4823,0.0083,1,0
13,1,1,1,2.5075,0.0667,1,0
13,1,1,1,2.2575,0.1333,1,0
13,1,2,-0.3516,3.3658,0.0167,0,0
13,2,2,1,2.3827,0.0667,1,0
13,2,2,-0.5938,3.7741,0.0083,1,0
13,2,2,-1,2.7408,0.0083,1,0
13,1,1,-0.7344,4.8074,0.0333,1,0
13,1,1,1,2.4742,0.1333,1,0
13,1,1,-0.5235,3.8241,0.0083,1,0
13,1,1,-1,3.5158,0.0333,1,0
13,2,2,1,3.7574,0.1333,1,0
13,1,2,-0.6719,2.5492,0.0167,0,0
13,2,2,-1,7.1908,0.0083,1,0
13,1,1,-1,4.2907,0.0083,1,0
13,1,1,-1,3.9491,0.0167,1,0
13,2,2,1,5.049,0.0667,1,0
13,2,2,-1,5.349,0.0083,1,0
13,1,1,0.5159,2.9074,0.0667,1,0
13,2,2,0.9206,2.5325,0.0667,1,0
13,2,1,-1,5.324,0.0167,0,0
13,1,1,1,2.7077,0.1333,1,0
13,1,1,-1,5.2573,0.0167,1,0
13,1,1,-1,2.5325,0.0333,1,0
13,1,1,0.1984,2.6658,0.0667,1,0
13,2,2,1,2.4742,0.1333,1,0
13,1,2,-1,4.8657,0.0083,0,0
13,2,2,-0.875,4.2409,0.0333,1,0
13,1,2,-1,2.6825,0.0083,0,0
13,2,2,-0.9922,2.8244,0.0083,1,0
13,2,1,-1,3.7158,0.0083,0,0
13,1,2,-1,2.6495,0.0167,0,0
13,1,1,1,2.2995,0.1333,1,0
13,1,1,1,2.1659,0.0667,1,0
13,1,1,-0.7578,2.6742,0.0167,1,0
13,1,1,-1,2.8074,0.0333,1,0
13,2,2,-1,2.5658,0.0167,1,0
13,1,2,-1,2.2909,0.0167,0,0
13,1,1,-1,3.8826,0.0083,1,0
13,1,1,-1,2.5909,0.0167,1,0
13,1,1,0.2302,3.0991,0.0667,1,0
13,2,2,0.5,2.6659,0.0667,1,0
13,1,1,-1,4.6657,0.0333,1,0
13,1,1,0.9603,2.3992,0.0667,1,0
13,1,1,-0.5391,2.4992,0.0167,1,0
13,2,1,-1,3.5991,0.0167,0,0
13,2,1,-1,3.7202,0.0083,0,0
13,1,1,1,2.1745,0.1333,1,0
13,2,2,0.9524,2.3909,0.1333,1,0
13,1,1,-0.6797,5.2074,0.0083,1,0
13,2,2,1,4.9158,0.0667,1,0
13,2,2,1,2.2576,0.1333,1,0
13,1,1,1,2.4492,0.1333,1,0
13,2,1,-0.6641,4.049,0.0083,0,0
13,2,2,0.7222,3.6159,0.0667,1,0
13,2,2,1,2.7492,0.0667,1,0
13,1,1,1,2.5908,0.0667,1,0
13,2,2,1,2.5492,0.1333,1,0
13,2,2,1,2.5325,0.0667,1,0
13,1,1,1,2.4659,0.1333,1,0
13,2,1,-1,3.9157,0.0167,0,0
13,1,2,-1,2.7911,0.0167,0,0
13,2,2,0.5476,3.7993,0.0333,1,0
13,1,2,-0.8047,3.9074,0.0083,0,0
13,1,2,-0.7578,4.2076,0.0167,0,0
13,2,2,0.9524,3.566,0.0667,1,0
13,2,2,-0.7813,7.2988,0.0167,1,0
13,2,2,0.8571,3.8324,0.0667,1,0
13,2,2,0.6746,3.8575,0.0333,1,0
13,2,2,0.4127,2.6659,0.0333,1,0
13,2,2,-0.3047,3.0492,0.0083,1,0
13,2,2,0.8809,2.9992,0.1333,1,0
13,2,2,1,2.3659,0.1333,1,0
13,1,1,-0.3828,4.0241,0.0333,1,0
13,2,2,-0.8672,5.1907,0.0333,1,0
13,2,2,-0.8282,2.6492,0.0167,1,0
13,2,2,1,2.3826,0.1333,1,0
13,1,1,-0.4063,3.5741,0.0333,1,0
13,2,2,0.6746,2.7492,0.0667,1,0
13,1,2,-0.7578,3.1908,0.0167,0,0
13,1,1,0.6587,2.8827,0.1333,1,0
13,2,1,0,2.4492,0.0083,0,0
13,1,2,-1,9.8987,0.0167,0,0
13,2,1,-1,4.2076,0.0083,0,0
13,2,2,0.6746,3.7327,0.0667,1,0
13,1,2,-1,4.699,0.0083,0,0
13,1,2,-1,17.9482,0.0083,0,0
13,2,1,-1,10.1156,0.0083,0,0
13,1,1,0.2302,3.2244,0.0667,1,0
13,2,2,-1,4.474,0.0167,1,0
13,1,1,-1,3.0991,0.0333,1,0
13,2,2,0.6746,3.2909,0.1333,1,0
13,2,1,-0.4766,3.7074,0.0333,0,0
13,2,2,-0.7735,2.4745,0.0333,1,0
13,2,2,-0.5703,2.4825,0.0333,1,0
13,2,2,-1,2.5659,0.0167,1,0
13,1,2,-1,3.1657,0.0083,0,0
13,2,2,-1,5.2826,0.0167,1,0
13,1,1,-1,3.1158,0.0083,1,0
13,1,1,-1,2.4575,0.0333,1,0
13,1,2,-1,2.7159,0.0167,0,0
13,2,2,0.2937,3.6327,0.0667,1,0
13,1,1,0.4524,2.5492,0.0667,1,0
13,1,2,-1,4.1324,0.0167,0,0
13,1,2,-0.5156,3.5827,0.0333,0,0
13,2,2,1,2.8911,0.1333,1,0
13,1,1,0.627,4.0369,0.0333,1,0
13,1,1,1,2.2658,0.0667,1,0
13,1,1,-1,3.4825,0.0167,1,0
13,1,1,1,2.6992,0.1333,1,0
13,1,1,1,2.0993,0.0667,1,0
13,2,1,0.5714,2.3242,0.0083,0,0
13,2,2,0.3571,2.6327,0.0333,1,0
13,2,2,0.8016,2.2659,0.0667,1,0
13,2,1,-1,3.7574,0.0083,0,0
13,2,2,-1,3.241,0.0167,1,0
13,1,1,-1,3.3741,0.0167,1,0
13,1,1,-1,2.6575,0.0667,1,0
13,1,1,1,3.4992,0.1333,1,0
13,2,2,0.9603,3.1908,0.1333,1,0
13,2,2,-0.5,4.4407,0.0167,1,0
13,1,1,0.3492,2.8991,0.1333,1,0
13,2,1,-0.6797,4.2158,0.0333,0,0
13,1,1,1,2.3827,0.1333,1,0
13,2,1,-0.4063,3.5241,0.0333,0,0
13,2,2,1,2.8827,0.1333,1,0
13,2,1,-0.8438,3.5408,0.0333,0,0
13,1,2,-0.8438,2.7577,0.0083,0,0
13,2,2,-1,2.6828,0.0167,1,0
13,2,2,0.8254,3.4742,0.1333,1,0
13,2,2,0.8174,2.6242,0.0667,1,0
13,1,2,-1,4.2241,0.0333,0,0
13,1,1,-1,2.9411,0.0167,1,0
13,2,2,-0.875,2.4659,0.0167,1,0
13,2,2,-0.7578,2.3326,0.0333,1,0
13,2,2,0.4683,3.4658,0.1333,1,0
13,2,2,-1,3.5742,0.0083,1,0
13,2,2,0.2857,2.5159,0.0667,1,0
13,1,1,-1,3.5991,0.0333,1,0
13,2,1,-0.7813,2.8825,0.0083,0,0
13,2,2,-1,3.5077,0.0167,1,0
13,1,2,-1,2.4408,0.0083,0,0
13,2,2,-1,3.316,0.0083,1,0
13,2,2,1,2.9159,0.1333,1,0
13,2,2,-0.6563,2.5409,0.0167,1,0
13,1,2,-1,2.9076,0.0167,0,0
13,2,2,0.2619,3.541,0.0667,1,0
13,2,1,-1,3.7575,0.0083,0,0
13,1,2,-1,3.166,0.0083,0,0
13,1,1,-1,4.6826,0.0167,1,0
13,1,1,0.4841,3.6407,0.0667,1,0
13,1,1,1,2.6741,0.1333,1,0
13,2,2,1,2.8159,0.1333,1,0
13,2,2,0.9762,2.7658,0.0667,1,0
13,2,2,-1,2.5243,0.0167,1,0
13,2,2,-1,3.8574,0.0083,1,0
13,2,2,0.3175,2.5658,0.0667,1,0
13,1,1,-0.2578,2.6909,0.0333,1,0
13,2,2,-0.5,2.5575,0.0333,1,0
13,2,2,-0.336,2.3909,0.0333,1,0
13,2,2,0.2937,2.8407,0.0667,1,0
13,2,2,0.754,2.1908,0.0667,1,0
13,1,1,1,2.4909,0.1333,1,0
13,2,1,-1,4.6157,0.0083,0,0
13,1,1,-1,2.5578,0.0333,1,0
13,1,2,-1,2.6492,0.0083,0,0
13,1,1,-1,3.5787,0.0083,1,0
13,1,1,-1,2.1742,0.0167,1,0
13,1,2,-1,2.5575,0.0083,0,0
13,1,1,-0.7344,2.7827,0.0333,1,0
13,2,2,-0.7344,2.5826,0.0167,1,0
13,1,1,-0.3985,2.6575,0.0333,1,0
13,1,1,1,2.2409,0.1333,1,0
13,1,1,1,2.1159,0.0667,1,0
13,2,1,-0.9922,5.299,0.0167,0,0
13,1,2,-0.8203,3.5744,0.0167,0,0
13,2,1,-0.8203,3.3244,0.0083,0,0
13,1,1,1,2.2578,0.0667,1,0
13,1,1,1,2.1325,0.1333,1,0
13,2,2,1,2.5908,0.0333,1,0
13,2,2,-0.4922,2.3742,0.0333,1,0
13,2,1,-0.5469,3.3241,0.0333,0,0
13,2,1,-0.7344,2.7993,0.0167,0,0
13,1,1,-1,3.1994,0.0167,1,0
13,1,2,-1,2.7325,0.0167,0,0
13,2,2,0.2778,2.6244,0.0667,1,0
13,2,1,0.5952,2.8491,0.0083,0,0
13,2,2,1,2.9661,0.1333,1,0
13,2,2,0.9841,2.8575,0.1333,1,0
13,1,2,-1,5.2407,0.0083,0,0
13,1,1,1,2.5911,0.1333,1,0
13,1,1,-0.8985,4.9823,0.0333,1,0
13,1,1,1,2.4159,0.1333,1,0
13,1,1,1,2.0741,0.1333,1,0
13,1,1,-1,4.2575,0.0167,1,0
13,1,1,-1,4.5157,0.0083,1,0
13,1,2,-1,2.4992,0.0083,0,0
13,1,1,1,2.1495,0.1333,1,0
13,2,2,1,2.2743,0.0333,1,0
13,1,1,0.9444,2.1656,0.0667,1,0
13,1,1,-0.6328,4.5407,0.0333,1,0
13,1,2,-1,2.5992,0.0083,0,0
13,2,2,-1,3.2994,0.0083,1,0
13,2,2,-1,2.2076,0.0333,1,0
13,2,2,0,2.5659,0.0667,1,0
13,2,1,-1,3.3991,0.0083,0,0
13,2,2,-1,3.9993,0.0083,1,0
13,2,2,0.5476,2.3576,0.0667,1,0
13,1,1,0.7381,2.2242,0.0667,1,0
13,1,1,0.7222,2.3491,0.0667,1,0
13,2,2,0.5,2.5742,0.0667,1,0
13,2,2,-1,7.0073,0.0083,1,0
13,2,1,-1,2.7908,0.0333,0,0
13,2,2,-1,2.4078,0.0167,1,0
13,1,1,-1,2.4075,0.0333,1,0
13,2,2,-1,2.0909,0.0667,1,0
13,2,2,0.6587,3.9991,0.1333,1,0
13,1,1,0.8571,2.4909,0.1333,1,0
13,1,1,-1,3.1241,0.0167,1,0
13,2,2,0.6587,2.4159,0.1333,1,0
13,1,1,1,3.2575,0.0667,1,0
13,1,2,-0.1719,8.8154,0.0333,0,0
13,2,2,-1,3.6244,0.0167,1,0
13,2,1,-1,2.3242,0.0167,0,0
13,2,2,1,2.7911,0.1333,1,0
13,1,1,1,2.5908,0.0667,1,0
13,1,1,-1,2.7872,0.0167,1,0
13,1,1,-1,2.6909,0.0167,1,0
13,2,2,-1,2.6159,0.0167,1,0
13,2,1,-1,3.4658,0.0333,0,0
13,2,2,-1,2.4744,0.0167,1,0
13,1,1,-0.2891,2.5575,0.0667,1,0
13,2,2,0.8254,2.7575,0.1333,1,0
13,2,2,1,2.3409,0.1333,1,0
13,1,1,1,2.1076,0.1333,1,0
13,1,1,-1,4.1908,0.0167,1,0
13,2,2,0.8651,2.5492,0.1333,1,0
13,1,1,-1,2.9659,0.0083,1,0
