Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Order,Scale,Block
59,1,1,4,0.86646,2.25613,2,SD,O,1
59,1,1,4,1.38243,2.09765,5,SD,O,1
59,1,1,4,0.61858,4.19773,4,SD,O,1
59,2,2,4,0.70914,1.7036,3,SD,O,1
59,2,2,4,0.49836,1.78085,7,SD,O,1
59,2,2,4,0.6957,1.77828,10,SD,O,1
59,2,2,4,0.66629,1.46682,3,SD,O,1
59,1,1,4,0.58967,1.42277,10,SD,O,1
59,2,2,4,0.42973,1.66816,9,SD,O,1
59,1,1,4,0.33368,1.77635,2,SD,O,1
59,2,2,4,0.46359,1.66264,7,SD,O,1
59,2,2,4,1.45309,3.04552,9,SD,O,1
59,2,2,4,0.45779,2.1785,2,SD,O,1
59,1,2,4,0.34312,2.44498,12,SD,O,1
59,2,2,4,0.43452,1.77315,6,SD,O,1
59,1,2,4,1.22933,2.37565,12,SD,O,1
59,1,1,4,0.43552,1.89404,4,SD,O,1
59,2,2,4,0.4656,1.66432,2,SD,O,1
59,2,2,4,0.34183,1.65968,8,SD,O,1
59,1,1,4,0.74524,1.98675,9,SD,O,1
59,1,1,4,0.30468,1.49838,9,SD,O,1
59,2,2,4,0.43241,1.58765,1,SD,O,1
59,1,1,4,0.3414,1.77917,8,SD,O,1
59,1,1,4,0.50174,1.93116,7,SD,O,1
59,1,1,4,0.34392,3.56656,12,SD,O,1
59,1,1,4,0.94033,1.93352,3,SD,O,1
59,2,2,4,0.53806,1.61239,1,SD,O,1
59,1,1,4,0.26944,1.58639,3,SD,O,1
59,2,2,4,0.94403,1.78383,11,SD,O,1
59,2,2,4,0.99178,1.57525,9,SD,O,1
59,2,2,4,0.71219,2.77435,12,SD,O,1
59,2,2,4,0.66615,2.25074,10,SD,O,1
59,2,2,4,0.27721,1.45742,6,SD,O,1
59,2,2,4,0.38714,1.61515,1,SD,O,1
59,1,1,4,0.34567,1.46646,10,SD,O,1
59,2,2,4,0.94037,1.30109,8,SD,O,1
59,2,2,4,0.31662,1.55742,7,SD,O,1
59,2,2,4,0.26828,1.5818,9,SD,O,1
59,2,2,4,0.34004,1.34085,4,SD,O,1
59,2,2,4,0.27704,1.70749,2,SD,O,1
59,2,2,4,0.30115,1.81339,4,SD,O,1
59,1,1,4,0.2616,1.34505,5,SD,O,1
59,1,1,4,0.34637,1.38369,10,SD,O,1
59,1,1,4,0.5869,2.41198,7,SD,O,1
59,1,1,4,0.50715,1.58637,8,SD,O,1
59,1,1,4,0.34829,1.6527,11,SD,O,1
59,2,2,4,0.54495,1.26412,10,SD,O,1
59,1,2,4,1.58046,2.52817,6,SD,O,1
59,2,2,4,0.26652,2.01406,5,SD,O,1
59,2,2,4,0.3872,1.58174,4,SD,O,1
59,2,2,4,0.3051,1.22884,11,SD,O,1
59,2,2,4,0.31291,1.587,4,SD,O,1
59,2,2,4,0.31037,1.30065,10,SD,O,1
59,2,2,4,0.54178,2.01163,7,SD,O,1
59,1,2,4,0.30595,1.93028,12,SD,O,1
59,1,1,4,0.39401,1.50852,9,SD,O,1
59,2,2,4,0.70619,2.25088,11,SD,O,1
59,1,1,4,0.35226,1.70661,10,SD,O,1
59,1,1,4,0.38946,1.70423,9,SD,O,1
59,1,1,4,0.33591,2.14417,10,SD,O,1
59,1,1,4,0.54659,1.90284,4,SD,O,1
59,1,1,4,0.51511,1.30194,2,SD,O,1
59,2,2,4,0.28249,1.30398,4,SD,O,1
59,1,1,4,0.27264,1.42269,3,SD,O,1
59,2,2,4,0.27743,1.39089,1,SD,O,1
59,1,1,4,0.29802,1.49202,5,SD,O,1
59,2,2,4,0.26356,1.97771,1,SD,O,1
59,2,2,4,3.24988,1.56465,11,SD,O,1
59,1,1,4,0.41714,2.29291,6,SD,O,1
59,1,1,4,0.26208,1.38541,10,SD,O,1
59,2,1,4,0.58558,1.46846,12,SD,O,1
59,1,1,4,0.37896,1.42664,1,SD,O,1
59,2,2,4,0.39434,1.22199,8,SD,O,1
59,1,1,4,0.38909,1.85387,3,SD,O,1
59,2,2,4,1.3021,1.66815,6,SD,O,1
59,1,1,4,0.3103,1.18687,10,SD,O,1
59,2,2,4,0.38605,1.49719,1,SD,O,1
59,2,2,4,0.27084,1.82266,1,SD,O,1
59,2,2,4,0.27592,1.10566,5,SD,O,1
59,1,1,4,0.26619,1.73312,6,SD,O,1
59,1,1,4,0.30549,1.2656,4,SD,O,1
59,2,2,4,0.30821,1.23175,6,SD,O,1
59,1,2,4,1.53281,4.96427,12,SD,O,2
59,1,2,4,0.61697,1.77882,11,SD,O,2
59,1,1,4,0.29867,1.54264,10,SD,O,2
59,1,1,4,0.3443,1.5818,9,SD,O,2
59,1,1,4,0.34588,1.29985,8,SD,O,2
59,1,1,4,0.26002,1.14306,7,SD,O,2
59,1,1,4,0.30757,1.4178,6,SD,O,2
59,1,1,4,0.29896,1.70971,5,SD,O,2
59,1,1,4,0.27151,1.30484,4,SD,O,2
59,1,1,4,0.26074,1.31078,3,SD,O,2
59,1,1,4,0.31033,1.22052,2,SD,O,2
59,1,1,4,0.23467,1.14068,1,SD,O,2
59,2,1,4,0.14081,2.06035,12,SD,O,2
59,2,2,4,0.30639,1.61368,11,SD,O,2
59,2,2,4,0.26987,1.26643,10,SD,O,2
59,2,2,4,0.34846,1.15142,9,SD,O,2
59,2,2,4,0.31437,1.10468,8,SD,O,2
59,2,2,4,0.49929,1.46093,7,SD,O,2
59,2,2,4,0.3486,1.06578,6,SD,O,2
59,2,2,4,0.27562,1.422,5,SD,O,2
59,2,2,4,0.30152,1.29185,4,SD,O,2
59,2,2,4,0.22992,1.26622,3,SD,O,2
59,2,2,4,0.34246,1.17646,2,SD,O,2
59,2,2,4,0.2711,1.21755,1,SD,O,2
59,1,2,4,0.30404,1.42783,12,SD,O,2
59,1,1,4,0.27146,1.54628,11,SD,O,2
59,1,1,4,0.47352,1.5088,10,SD,O,2
59,1,1,4,0.30204,1.31234,9,SD,O,2
59,1,1,4,0.04202,0.95074,8,SD,O,2
59,1,1,4,0.33973,1.39382,7,SD,O,2
59,1,1,4,0.30946,1.3912,6,SD,O,2
59,1,1,4,0.38821,1.21912,5,SD,O,2
59,1,1,4,0.35936,1.12102,4,SD,O,2
59,1,1,4,0.3776,1.25845,3,SD,O,2
59,1,1,4,0.3832,1.18072,2,SD,O,2
59,1,1,4,0.34728,1.38471,1,SD,O,2
59,2,1,4,0.93392,1.97706,12,SD,O,2
59,2,2,4,0.31553,1.62307,11,SD,O,2
59,2,2,4,0.3049,1.46209,10,SD,O,2
59,2,2,4,0.27531,1.38881,9,SD,O,2
59,2,2,4,0.27063,1.21716,8,SD,O,2
59,2,2,4,0.3578,1.30848,7,SD,O,2
59,2,2,4,0.30299,1.19326,6,SD,O,2
59,2,2,4,0.35281,1.70395,5,SD,O,2
59,2,2,4,0.23742,0.99017,4,SD,O,2
59,2,2,4,0.62081,1.1105,3,SD,O,2
59,2,2,4,0.27653,1.03074,2,SD,O,2
59,2,2,4,0.26087,1.17884,1,SD,O,2
59,1,2,4,0.30855,1.61577,12,SD,O,2
59,1,1,4,0.41833,2.3272,11,SD,O,2
59,1,1,4,0.22012,1.27627,10,SD,O,2
59,1,1,4,0.21944,0.99424,9,SD,O,2
59,1,1,4,0.07496,1.18958,8,SD,O,2
59,1,1,4,0.66667,1.01999,7,SD,O,2
59,1,1,4,0.34929,1.18657,6,SD,O,2
59,1,1,4,0.03176,1.18607,5,SD,O,2
59,1,1,4,0.2608,1.02733,4,SD,O,2
59,1,1,4,0.26443,1.18085,3,SD,O,2
59,1,1,4,0.47078,1.10557,2,SD,O,2
59,1,1,4,0.02418,0.96164,1,SD,O,2
59,2,1,4,0.26998,1.33655,12,SD,O,2
59,2,2,4,0.87005,1.70567,11,SD,O,2
59,2,2,4,0.50289,1.22826,10,SD,O,2
59,2,2,4,0.58598,1.70391,9,SD,O,2
59,2,2,4,0.42969,1.34672,8,SD,O,2
59,2,2,4,0.26394,0.54348,7,SD,O,2
59,2,2,4,0.22167,0.7074,6,SD,O,2
59,2,2,4,0.23531,0.3977,5,SD,O,2
59,2,2,4,0.26178,0.79127,4,SD,O,2
59,2,2,4,0.34457,0.74473,3,SD,O,2
59,2,2,4,0.4192,0.82341,2,SD,O,2
59,2,2,4,0.39904,0.43,1,SD,O,2
59,1,2,4,0.39193,0.90241,12,SD,O,2
59,1,1,4,0.43244,1.5741,11,SD,O,2
59,1,1,4,0.42403,0.63077,10,SD,O,2
59,1,1,4,0.37765,0.75811,9,SD,O,2
59,1,1,4,0.34807,1.11858,8,SD,O,2
59,1,1,4,0.34781,1.18506,7,SD,O,2
59,1,1,4,0.30204,1.46236,6,SD,O,2
59,1,1,4,0.33867,1.03021,5,SD,O,2
59,1,1,4,0.58888,1.2715,4,SD,O,2
59,1,1,4,0.58253,1.23175,3,SD,O,2
59,1,1,4,0.46783,1.18588,2,SD,O,2
59,1,1,4,0.42192,1.34648,1,SD,O,2
59,2,1,4,0.3448,1.54873,12,SD,O,2
59,2,2,4,0.23721,1.34021,11,SD,O,2
59,2,2,4,0.10972,1.3482,10,SD,O,2
59,2,2,4,0.541,0.74292,9,SD,O,2
59,2,2,4,0.3213,0.67774,8,SD,O,2
59,2,2,4,0.50637,0.71443,7,SD,O,2
59,2,2,4,0.35807,0.69929,6,SD,O,2
59,2,2,4,0.42635,0.78045,5,SD,O,2
59,2,2,4,0.5073,0.78214,4,SD,O,2
59,2,2,4,0.50458,0.38314,3,SD,O,2
59,2,2,4,0.38301,0.79368,2,SD,O,2
59,2,2,4,0.73749,0.90797,1,SD,O,2
59,1,2,4,0.38671,0.7136,12,SD,O,2
59,1,1,4,0.22207,0.59438,11,SD,O,2
59,1,1,4,0.54687,0.83547,10,SD,O,2
59,1,1,4,1.535,1.09936,9,SD,O,2
59,1,1,4,0.54187,1.38572,8,SD,O,2
59,1,1,4,0.90674,0.82161,7,SD,O,2
59,1,1,4,0.3096,0.83613,6,SD,O,2
59,1,1,4,0.35049,0.70396,5,SD,O,2
59,1,1,4,0.30817,0.75118,4,SD,O,2
59,1,1,4,0.35552,0.74245,3,SD,O,2
59,1,1,4,0.30905,0.83549,2,SD,O,2
59,1,1,4,1.28085,0.75979,1,SD,O,2
59,2,1,4,0.2714,0.78736,12,SD,O,2
59,2,2,4,0.61848,1.11456,11,SD,O,2
59,2,2,4,0.30493,0.71139,10,SD,O,2
59,2,2,4,0.23158,0.67519,9,SD,O,2
59,2,2,4,0.27498,0.78775,8,SD,O,2
59,2,2,4,0.3119,0.70167,7,SD,O,2
59,2,2,4,0.26313,0.62615,6,SD,O,2
59,2,2,4,0.34616,0.74624,5,SD,O,2
59,2,2,4,0.35203,0.7855,4,SD,O,2
59,2,2,4,0.23864,0.39481,3,SD,O,2
59,2,2,4,0.23602,0.75505,2,SD,O,2
59,2,2,4,0.24551,0.39563,1,SD,O,2
59,1,1,4,0.2608,0.94376,12,SD,O,2
59,1,1,4,0.43194,1.65693,11,SD,O,2
59,1,1,4,0.3747,0.70985,10,SD,O,2
59,1,1,4,0.42711,1.06812,9,SD,O,2
59,1,1,4,0.4189,1.57704,8,SD,O,2
59,1,1,4,1.18288,1.70456,7,SD,O,2
59,1,1,4,0.30287,1.14612,6,SD,O,2
59,1,1,4,0.31528,1.62587,5,SD,O,2
59,1,1,4,0.34808,1.42357,4,SD,O,2
59,1,1,4,0.30839,1.18507,3,SD,O,2
59,1,1,4,0.30395,0.98032,2,SD,O,2
59,1,1,4,0.23286,1.38918,1,SD,O,2
59,2,1,1,1.41766,3.80329,12,SD,O,2
59,2,2,4,0.34791,2.73319,11,SD,O,2
59,2,2,4,0.27171,2.01622,10,SD,O,2
59,2,2,4,0.31545,1.23919,9,SD,O,2
59,2,2,4,0.26111,1.22429,8,SD,O,2
59,2,2,4,0.30371,0.66464,7,SD,O,2
59,2,2,4,0.30946,0.83254,6,SD,O,2
59,2,2,4,0.31518,0.82188,5,SD,O,2
59,2,2,4,0.30446,0.82767,4,SD,O,2
59,2,2,4,0.35405,0.75416,3,SD,O,2
59,2,2,4,0.43101,0.79329,2,SD,O,2
59,2,2,4,0.34721,0.74729,1,SD,O,2
59,1,2,4,0.20313,0.9453,12,SD,O,2
59,1,1,4,0.39005,1.70455,11,SD,O,2
59,1,1,4,1.57939,1.15401,10,SD,O,2
59,1,1,4,0.30497,0.86458,9,SD,O,2
59,1,1,4,1.06633,1.07307,8,SD,O,2
59,1,1,4,0.78956,1.424,7,SD,O,2
59,1,1,4,0.82941,1.07393,6,SD,O,2
59,1,1,4,0.67101,1.0985,5,SD,O,2
59,1,1,4,0.34543,1.03227,4,SD,O,2
59,1,1,4,0.3142,1.65815,3,SD,O,2
59,1,1,4,0.32708,1.1536,2,SD,O,2
59,1,1,4,0.37953,1.57731,1,SD,O,2
59,2,1,4,0.33805,1.65896,12,SD,O,2
59,2,2,4,0.55236,1.58829,11,SD,O,2
59,2,2,4,0.46918,1.58435,10,SD,O,2
59,2,2,4,0.39419,1.18833,9,SD,O,2
59,2,2,4,0.35005,1.10048,8,SD,O,2
59,2,2,4,0.30184,0.90847,7,SD,O,2
59,2,2,4,0.28088,0.75165,6,SD,O,2
59,2,2,4,0.31385,0.78704,5,SD,O,2
59,2,2,4,0.43245,0.78674,4,SD,O,2
59,2,2,4,0.22815,1.26418,3,SD,O,2
59,2,2,4,0.35094,0.78427,2,SD,O,2
59,2,2,4,0.36277,1.29917,1,SD,O,2
59,1,2,4,0.31552,2.17326,12,SD,O,2
59,1,1,4,0.13618,0.70909,11,SD,O,2
59,1,1,4,0.35053,0.75393,10,SD,O,2
59,1,1,4,0.25607,0.35504,9,SD,O,2
59,1,1,4,0.35383,0.43992,8,SD,O,2
59,1,1,4,0.89993,0.71478,7,SD,O,2
59,1,1,4,0.40351,0.75036,6,SD,O,2
59,1,1,4,0.34867,1.18588,5,SD,O,2
59,1,1,4,0.35293,1.10654,4,SD,O,2
59,1,1,4,0.29865,1.30895,3,SD,O,2
59,1,1,4,0.739,1.14619,2,SD,O,2
59,1,1,4,0.45946,0.99406,1,SD,O,2
59,2,1,4,0.70634,1.5533,12,SD,O,2
59,2,2,4,0.41985,1.39128,11,SD,O,2
59,2,2,4,0.44506,0.67365,10,SD,O,2
59,2,2,4,0.35502,0.70507,9,SD,O,2
59,2,2,4,0.07515,0.6359,8,SD,O,2
59,2,2,4,0.39733,0.65779,7,SD,O,2
59,2,2,4,0.2694,0.78197,6,SD,O,2
59,2,2,4,0.3168,0.67326,5,SD,O,2
59,2,2,4,0.38285,0.9436,4,SD,O,2
59,2,2,4,0.26992,0.74924,3,SD,O,2
59,2,2,4,0.30898,0.51506,2,SD,O,2
59,2,2,4,0.50825,0.42025,1,SD,O,2
128,2,2,4,0.23178,2.02069,11,SD,O,1
128,2,2,NaN,0.87181,0.57498,4,SD,O,1
128,2,2,4,0.15005,1.11474,8,SD,O,1
128,2,2,4,0.62777,1.34061,5,SD,O,1
128,1,1,4,0.26823,1.48789,6,SD,O,1
128,2,2,4,0.10614,1.72648,5,SD,O,1
128,2,2,4,0.15356,1.2017,6,SD,O,1
128,1,1,4,0.49765,2.60513,6,SD,O,1
128,2,2,4,0.35069,1.60737,9,SD,O,1
128,2,2,4,0.11598,1.30269,8,SD,O,1
128,1,1,4,0.14825,1.80004,1,SD,O,1
128,1,1,4,0.49693,1.18648,8,SD,O,1
128,1,1,4,0.38073,1.18476,4,SD,O,1
128,2,1,NaN,0.56669,0.61312,8,SD,O,1
128,2,2,4,0.10962,1.37952,10,SD,O,1
128,1,1,4,0.14869,0.94972,12,SD,O,1
128,2,2,4,0.10529,1.6087,5,SD,O,1
128,1,1,4,0.38144,1.26899,1,SD,O,1
128,1,1,4,0.06988,1.14767,5,SD,O,1
128,1,1,4,0.22836,1.53656,1,SD,O,1
128,2,2,1,0.2294,2.21846,9,SD,O,1
128,2,2,4,0.06818,1.25973,8,SD,O,1
128,1,1,4,0.03391,1.15007,11,SD,O,1
128,2,2,3,0.22389,1.49764,12,SD,O,1
128,2,2,4,0.11101,0.96394,3,SD,O,1
128,2,2,4,0.07653,0.95107,7,SD,O,1
128,1,1,4,0.5261,1.02686,4,SD,O,1
128,2,2,4,0.0323,0.91208,2,SD,O,1
128,2,2,4,0.31237,1.07108,12,SD,O,1
128,1,1,4,0.22635,1.06734,4,SD,O,1
128,1,1,4,0.87681,1.06588,7,SD,O,1
128,1,1,4,0.02798,1.02746,9,SD,O,1
128,2,2,4,0.11972,1.10614,3,SD,O,1
128,2,2,3,0.15982,1.53505,12,SD,O,1
128,1,1,4,0.50044,1.2567,11,SD,O,1
128,2,2,4,0.4287,0.9582,3,SD,O,1
128,1,1,4,0.45615,1.06685,5,SD,O,1
128,2,1,4,0.34486,1.27069,12,SD,O,1
128,2,2,4,0.14792,1.02941,2,SD,O,1
128,1,1,4,0.33786,1.14669,1,SD,O,1
128,1,1,4,0.30541,1.2692,3,SD,O,1
128,1,1,4,0.26055,0.96337,8,SD,O,1
128,1,1,4,0.10411,0.96018,8,SD,O,1
128,1,1,4,0.29584,1.4606,8,SD,O,1
128,2,2,4,0.11364,1.56717,3,SD,O,1
128,1,1,4,0.108,1.04729,11,SD,O,1
128,1,1,4,0.38062,0.85081,9,SD,O,1
128,2,2,4,0.03215,0.87847,6,SD,O,1
128,2,2,4,0.03275,0.87917,3,SD,O,1
128,1,1,4,0.30305,1.41659,2,SD,O,1
128,2,2,4,0.42062,0.46237,9,SD,O,1
128,2,2,4,0.06939,0.57705,2,SD,O,1
128,1,1,4,0.06346,1.07478,7,SD,O,1
128,2,2,4,0.10398,0.45645,4,SD,O,1
128,2,2,4,0.06979,0.5774,10,SD,O,1
128,2,2,4,0.00399,0.53821,4,SD,O,1
128,1,1,4,0.25567,0.62426,8,SD,O,1
128,2,2,4,0.14247,0.65682,2,SD,O,1
128,1,1,4,0.22244,0.79599,9,SD,O,1
128,2,2,4,0.04146,0.5419,12,SD,O,1
128,1,1,4,0.38617,0.56475,12,SD,O,1
128,2,2,4,0.07612,0.50025,10,SD,O,1
128,1,1,4,0.37954,0.56617,8,SD,O,1
128,1,1,4,0.07137,0.91555,6,SD,O,1
128,1,1,4,0.37602,0.57931,11,SD,O,1
128,2,2,4,0.1912,0.56696,6,SD,O,1
128,1,1,4,0.41779,0.44939,5,SD,O,1
128,1,1,4,0.49158,0.61361,2,SD,O,1
128,2,2,3,0.26159,0.54403,6,SD,O,1
128,1,1,3,0.03073,0.52974,7,SD,O,1
128,1,1,4,0.37383,0.61048,11,SD,O,1
128,2,2,4,0.07067,0.42814,7,SD,O,1
128,1,1,4,0.10673,0.84587,9,SD,O,1
128,2,2,4,0.30202,0.69618,10,SD,O,1
128,1,1,4,0.06174,0.46023,11,SD,O,1
128,1,1,4,0.11383,0.56969,7,SD,O,1
128,2,2,4,0.10437,0.45679,11,SD,O,1
128,1,1,4,0.65466,0.5733,1,SD,O,1
128,1,1,4,0.03142,0.46368,10,SD,O,1
128,2,2,4,0.26666,1.41654,7,SD,O,1
128,1,1,4,0.33926,0.5351,12,SD,O,1
128,1,1,4,0.17982,0.542,6,SD,O,1
128,1,1,4,0.10034,0.45598,3,SD,O,1
128,2,2,4,0.03333,0.49591,3,SD,O,1
128,2,1,4,0.04138,0.57373,12,SD,O,1
128,2,2,4,0.19527,0.6045,2,SD,O,1
128,1,1,4,0.37744,0.53037,1,SD,O,1
128,1,1,4,0.18797,0.68348,5,SD,O,1
128,1,1,4,0.30144,0.34912,3,SD,O,1
128,2,2,4,0.15193,0.49919,5,SD,O,1
128,1,1,4,0.18307,0.72892,2,SD,O,1
128,1,1,4,0.11373,0.53616,5,SD,O,1
128,1,1,4,0.04885,0.48941,12,SD,O,1
128,2,2,4,0.1249,0.30517,9,SD,O,1
128,2,2,4,0.07306,0.29207,11,SD,O,1
128,2,2,4,0.04065,0.48646,11,SD,O,1
128,1,1,4,0.01646,1.25444,6,SD,O,1
128,1,1,4,0.33502,0.49778,3,SD,O,1
128,1,1,4,0.10594,0.4226,1,SD,O,1
128,1,1,4,0.01669,0.46564,2,SD,O,1
128,1,1,4,0.35668,0.45987,2,SD,O,1
128,2,2,4,0.24572,0.29603,5,SD,O,1
128,1,1,4,0.11015,0.41549,7,SD,O,1
128,2,2,4,0.07404,0.43131,7,SD,O,1
128,2,2,4,0.0268,0.37253,8,SD,O,1
128,1,1,4,0.34868,0.49045,4,SD,O,1
128,1,1,4,0.36199,0.38147,7,SD,O,1
128,2,2,4,0.47842,0.30138,5,SD,O,1
128,2,2,4,0.32234,0.29983,1,SD,O,1
128,1,1,4,0.14664,0.46377,11,SD,O,1
128,1,1,4,0.11083,0.91654,2,SD,O,1
128,1,1,4,0.05479,0.22349,5,SD,O,1
128,1,1,4,0.03217,0.46437,4,SD,O,1
128,2,2,4,0.07622,0.42029,3,SD,O,1
128,2,2,4,0.03911,0.45151,7,SD,O,1
128,2,2,4,0.03543,0.46439,10,SD,O,1
128,2,2,4,0.04165,0.53737,3,SD,O,1
128,1,1,4,0.19301,0.872,10,SD,O,1
128,2,2,4,0.91547,0.5294,9,SD,O,1
128,1,1,4,0.21962,0.6102,2,SD,O,1
128,2,2,4,0.14356,0.42417,7,SD,O,1
128,2,2,4,0.11149,0.41361,9,SD,O,1
128,2,2,4,0.12251,0.49167,2,SD,O,1
128,1,2,4,0.1103,1.3468,12,SD,O,1
128,2,2,4,0.1148,0.56723,6,SD,O,1
128,1,1,4,0.02492,0.87872,12,SD,O,1
128,1,1,4,0.30495,0.37468,4,SD,O,1
128,2,2,4,0.72608,0.46449,2,SD,O,1
128,2,2,4,0.07516,0.41578,8,SD,O,1
128,1,1,4,0.07988,0.37376,9,SD,O,1
128,1,1,4,0.15146,0.45178,9,SD,O,1
128,2,2,4,0.34635,0.26933,1,SD,O,1
128,1,1,4,0.18076,0.42508,8,SD,O,1
128,1,1,4,0.05346,0.26535,7,SD,O,1
128,1,1,4,0.02776,0.30982,12,SD,O,1
128,1,1,4,0.25277,0.30078,3,SD,O,1
128,2,2,4,0.41974,0.38105,1,SD,O,1
128,1,1,4,0.02929,0.34628,3,SD,O,1
128,2,2,4,0.10516,0.3407,11,SD,O,1
128,2,2,4,0.0883,0.38711,9,SD,O,1
128,2,2,4,0.1545,0.50186,12,SD,O,1
128,2,2,4,0.11079,0.46313,10,SD,O,1
128,2,2,4,0.45939,0.41419,6,SD,O,1
128,2,2,4,0.06693,0.95821,1,SD,O,1
128,1,1,4,0.07508,0.91934,10,SD,O,1
128,2,2,4,0.03911,0.4516,8,SD,O,1
128,2,2,4,0.09738,0.38775,7,SD,O,1
128,2,2,4,0.07071,0.53264,9,SD,O,1
128,2,2,4,0.11211,0.93136,4,SD,O,1
128,2,2,4,0.35604,0.4155,2,SD,O,1
128,2,2,4,0.11528,0.61786,4,SD,O,1
128,1,1,4,0.05859,0.38055,5,SD,O,1
128,1,1,4,0.10789,0.41316,10,SD,O,1
128,1,1,4,0.08211,0.46754,7,SD,O,1
128,1,1,4,0.1531,1.38775,8,SD,O,1
128,1,1,4,0.21747,0.4245,11,SD,O,1
128,2,2,4,0.22982,0.3837,10,SD,O,1
128,1,1,4,0.07316,0.41678,6,SD,O,1
128,2,2,4,0.1456,0.91001,5,SD,O,1
128,2,2,4,0.4232,0.37297,4,SD,O,1
128,2,2,4,0.00254,0.5034,11,SD,O,1
128,2,2,4,0.3201,0.38451,4,SD,O,1
128,2,2,4,0.3014,0.462,10,SD,O,1
128,2,2,4,0.12242,0.9585,7,SD,O,1
128,1,1,4,0.06774,0.34477,12,SD,O,1
128,1,1,4,0.06857,1.11295,9,SD,O,1
128,2,2,4,0.05965,0.26997,11,SD,O,1
128,1,1,4,0.10795,0.41313,10,SD,O,1
128,1,1,4,0.18051,1.08107,9,SD,O,1
128,1,1,4,0.14157,0.3419,10,SD,O,1
128,1,1,4,0.03575,0.37455,4,SD,O,1
128,1,1,4,0.69932,0.34703,2,SD,O,1
128,2,2,4,0.04617,0.38177,4,SD,O,1
128,1,1,4,0.33016,0.37829,3,SD,O,1
128,2,2,4,0.04096,0.37972,1,SD,O,1
128,1,1,4,0.06579,0.52643,5,SD,O,1
128,2,2,4,0.03901,0.38628,1,SD,O,1
128,2,2,4,0.36295,0.31083,11,SD,O,1
128,1,1,4,0.03452,0.37824,6,SD,O,1
128,1,1,4,0.14401,0.46103,10,SD,O,1
128,2,1,4,0.07892,0.75608,12,SD,O,1
128,1,1,4,0.07141,0.53175,1,SD,O,1
128,2,2,4,0.11883,0.34932,8,SD,O,1
128,1,1,4,0.11687,1.18972,3,SD,O,1
128,2,2,4,0.19605,0.3833,6,SD,O,1
128,1,1,4,0.07768,0.45478,10,SD,O,1
128,2,2,4,0.07319,1.29784,1,SD,O,1
128,2,2,4,0.3124,0.31176,1,SD,O,1
128,2,2,4,0.1737,0.41584,5,SD,O,1
128,1,1,4,0.06673,0.41053,6,SD,O,1
128,1,1,4,0.31353,0.3066,4,SD,O,1
128,2,2,4,0.18608,0.49502,6,SD,O,1
128,1,1,4,0.33005,0.85961,12,SD,O,2
128,1,1,4,0.22313,0.418,11,SD,O,2
128,1,1,4,0.15577,0.38944,10,SD,O,2
128,1,1,4,0.28326,0.31223,9,SD,O,2
128,1,1,4,0.10781,0.42986,8,SD,O,2
128,1,1,4,0.10223,0.31409,7,SD,O,2
128,1,1,4,0.03708,0.41918,6,SD,O,2
128,1,1,4,0.14285,0.34848,5,SD,O,2
128,1,1,4,0.22974,0.33764,4,SD,O,2
128,1,1,4,0.21698,0.34127,3,SD,O,2
128,1,1,4,0.12646,0.38337,2,SD,O,2
128,1,1,4,0.29929,0.33331,1,SD,O,2
128,2,1,4,0.09392,0.30567,12,SD,O,2
128,2,2,4,0.10822,0.37716,11,SD,O,2
128,2,2,4,0.033,0.41204,10,SD,O,2
128,2,2,4,0.14504,0.88048,9,SD,O,2
128,2,2,4,0.10821,0.30034,8,SD,O,2
128,2,2,4,0.02344,0.30899,7,SD,O,2
128,2,2,4,0.41744,0.29549,6,SD,O,2
128,2,2,4,0.29625,0.26747,5,SD,O,2
128,2,2,4,0.108,0.49356,4,SD,O,2
128,2,2,4,0.1478,0.22851,3,SD,O,2
128,2,2,4,0.16454,0.03487,2,SD,O,2
128,2,2,4,0.27003,0.3072,1,SD,O,2
128,1,1,4,0.14173,0.30866,12,SD,O,2
128,1,1,4,0.06597,1.02703,11,SD,O,2
128,1,1,4,0.18231,0.30598,10,SD,O,2
128,1,1,4,0.3193,0.11361,9,SD,O,2
128,1,1,4,0.07541,0.30912,8,SD,O,2
128,1,1,4,0.04853,0.2988,7,SD,O,2
128,1,1,4,0.30778,0.11344,6,SD,O,2
128,1,1,4,0.01378,0.29741,5,SD,O,2
128,1,1,4,0.03757,0.11208,4,SD,O,2
128,1,1,4,1.87422,0.27244,3,SD,O,2
128,1,1,4,0.24823,0.31234,2,SD,O,2
128,1,1,4,0.11734,0.15132,1,SD,O,2
128,2,1,4,0.0769,0.72906,12,SD,O,2
128,2,2,4,0.11498,0.50082,11,SD,O,2
128,2,2,4,0.04353,0.38052,10,SD,O,2
128,2,2,4,0.06855,0.3758,9,SD,O,2
128,2,2,4,0.03686,0.88272,8,SD,O,2
128,2,2,4,0.17688,0.34726,7,SD,O,2
128,2,2,4,0.0284,0.87442,6,SD,O,2
128,2,2,4,0.59916,0.33896,5,SD,O,2
128,2,2,4,0.38217,0.84975,4,SD,O,2
128,2,2,4,0.1151,0.91795,3,SD,O,2
128,2,2,4,0.1683,0.34233,2,SD,O,2
128,2,2,4,0.1449,0.57556,1,SD,O,2
128,1,2,4,0.4257,0.6025,12,SD,O,2
128,1,1,4,0.0755,0.33584,11,SD,O,2
128,1,1,4,0.0601,0.33709,10,SD,O,2
