Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Training,Accuracy
24,1,1,NaN,0.34,NaN,0.5,1,1
24,1,2,NaN,0.722,NaN,0.8666,1,0
24,2,2,NaN,0.443,NaN,0.8916,1,1
24,1,1,NaN,0.222,NaN,0.9166,1,1
24,2,2,5.09375,1.667,2.915,1.0375,0,1
24,1,1,5.98125,0.756,2.182,1.0375,0,1
24,2,2,6,1.02,1.699,1.0375,0,1
24,2,2,6,0.453,1.616,1.0375,0,1
24,2,2,6,0.522,1.683,1.0375,0,1
24,2,2,6,0.437,1.517,1.0375,0,1
24,1,1,6,0.44,1.799,1.0375,0,1
24,2,2,6,0.437,1.452,1.0375,0,1
24,2,2,5.7375,0.438,1.102,1.0375,0,1
24,2,2,6,0.487,1.231,1.0375,0,1
24,1,1,6,0.589,1.183,1.0375,0,1
24,2,2,5.975,0.455,1.866,1.0375,0,1
24,1,1,5.98125,0.506,2.482,1.0375,0,1
24,2,2,6,0.503,1.184,1.0375,0,1
24,1,1,6,0.29,1.684,1.0375,0,1
24,1,1,5.99375,0.639,2.933,1.0375,0,1
24,2,2,5.99375,0.817,0.985,1.0375,0,1
24,2,2,5.7875,0.887,1.333,1.0375,0,1
24,1,1,6,0.289,1.284,1.0375,0,1
24,1,1,6,0.356,0.733,1.0375,0,1
24,1,1,6,0.223,1.134,1.0375,0,1
24,1,1,6,0.19,1.299,1.0375,0,1
24,2,2,5.84375,0.587,1.101,1.0375,0,1
24,1,1,1.06875,0.589,1.666,1.0375,0,1
24,1,1,5.98125,0.322,3.199,1.0375,0,1
24,1,2,5.8625,0.322,6.793,1.0375,0,0
24,2,2,6,0.954,2.482,1.0375,0,1
24,1,2,6,0.971,1.369,1.0375,0,0
24,1,1,5.725,0.389,1.401,1.0375,0,1
24,2,2,6,0.455,1.75,1.0375,0,1
24,2,2,6,0.588,1.284,1.0375,0,1
24,2,2,5.99375,0.357,1.018,1.0375,0,1
24,2,2,6,0.402,1.717,1.0375,0,1
24,2,2,5.9875,0.455,1.051,1.0375,0,1
24,1,1,6,0.486,1.001,1.0375,0,1
24,1,1,5.95625,0.225,1.717,1.0375,0,1
24,2,2,6,0.337,0.768,1.0375,0,1
24,2,1,1.11875,0.454,0.798,1.0375,0,0
24,1,2,1.4125,0.905,1.267,1.0375,0,0
24,1,1,6,0.671,2.565,1.0375,0,1
24,1,1,1.5125,0.716,0.683,1.0375,0,1
24,2,2,5.9875,0.62,1.183,1.0375,0,1
24,1,1,5.975,0.306,2.082,1.0375,0,1
24,2,2,5.16875,0.388,0.651,1.0375,0,1
24,2,2,6,0.871,1.15,1.0375,0,1
24,2,2,5.7125,0.604,1.233,1.0375,0,1
24,1,1,5.675,0.372,1.352,1.0375,0,1
24,1,2,1.04375,1.051,0.917,1.0375,0,0
24,1,1,4.64375,0.656,1.333,1.0375,0,1
24,2,2,4.83125,0.504,0.885,1.0375,0,1
24,1,1,5.725,0.39,0.984,1.0375,0,1
24,2,2,5.99375,0.52,1.417,1.0375,0,1
24,1,1,6,0.705,1.084,1.0375,0,1
24,1,1,6,0.588,1.334,1.0375,0,1
24,2,2,4.94375,0.687,0.735,1.0375,0,1
24,2,2,5.34375,0.588,0.751,1.0375,0,1
24,2,1,1,0.5,0.984,1.0375,0,0
24,1,1,3.90625,0.556,2.915,1.0375,0,1
24,2,2,6,0.604,1.677,1.0375,0,1
24,2,2,5.4,0.571,0.485,1.0375,0,1
24,2,1,1,0.87,1.433,1.0375,0,0
24,1,1,5.91875,0.555,0.901,1.0375,0,1
24,2,2,4.8875,0.354,1.17,1.0375,0,1
24,1,1,1,0.502,1.098,1.0375,0,1
24,1,1,4.53125,0.473,1.399,1.0375,0,1
24,2,2,6,0.568,1.146,1.0375,0,1
24,2,2,5.58125,0.549,0.623,1.0375,0,1
24,1,1,5.7,0.289,0.588,1.0375,0,1
24,1,1,5.36875,0.726,2.5,1.0375,0,1
24,1,1,5.175,0.139,1.467,1.0375,0,1
24,2,2,5.89375,1.486,2,1.0375,0,1
24,1,1,6,0.465,1.077,1.0375,0,1
24,1,1,5.425,0.256,3.165,1.0375,0,1
24,1,1,5.96875,0.153,1.051,1.0375,0,1
24,1,1,5.9375,0.187,1.566,1.0375,0,1
24,1,2,3.525,0.17,1.351,1.0375,0,0
24,1,1,4.68125,0.405,1.916,1.0375,0,1
24,1,1,4.8375,0.339,3.63,1.0375,0,1
24,1,1,5.15625,0.224,0.652,1.0375,0,1
24,1,1,4.34375,2,2.066,1.0375,0,1
24,1,1,5.075,0.405,0.984,1.0375,0,1
24,1,1,5.40625,0.322,0.922,1.0375,0,1
24,1,1,5.0125,0.555,0.602,1.0375,0,1
24,2,2,5.93125,0.436,1.075,1.0375,0,1
24,1,1,5.825,0.37,0.751,1.0375,0,1
24,2,2,5.73125,0.554,0.921,1.0375,0,1
24,1,1,5.53125,0.439,0.898,1.0375,0,1
24,2,2,5.8,0.465,0.757,1.0375,0,1
24,2,1,1.45,0.821,1.467,1.0375,0,0
24,1,1,3.80625,0.306,0.551,1.0375,0,1
24,1,1,5.51875,0.306,0.685,1.0375,0,1
24,2,2,4.925,0.387,0.602,1.0375,0,1
24,1,1,4.70625,0.489,0.885,1.0375,0,1
24,2,1,1.05,1.873,1.284,1.0375,0,0
24,1,1,5.225,0.619,0.784,1.0375,0,1
24,1,1,5.6375,0.503,0.567,1.0375,0,1
24,2,2,5.44375,0.488,0.5,1.0375,0,1
24,2,2,5.9625,0.54,1.3,1.0375,0,1
24,2,2,5.96875,0.555,1.746,1.0375,0,1
24,2,1,1.725,0.171,1.949,1.0375,0,0
24,2,2,4.65625,0.587,0.619,1.0375,0,1
24,2,2,4.6,0.604,0.649,1.0375,0,1
24,2,2,3.9,0.605,1.251,1.0375,0,1
24,1,1,4.99375,0.156,0.784,1.0375,0,1
24,1,1,5.275,0.372,0.751,1.0375,0,1
24,2,1,5.725,0.45,1.149,1.0375,0,0
24,1,2,1,0.421,0.616,1.0375,0,0
24,1,1,4.975,0.689,0.7,1.0375,0,1
24,1,1,5.59375,0.34,0.937,1.0375,0,1
24,1,1,5.4,0.438,0.718,1.0375,0,1
24,2,2,4.5875,0.603,1.15,1.0375,0,1
24,1,1,6,0.106,1.116,1.0375,0,1
24,2,2,5.70625,0.388,1.548,1.0375,0,1
24,2,2,4.13125,1.052,5.261,1.0375,0,1
24,2,2,4.99375,0.953,2.065,1.0375,0,1
24,1,1,5.6875,0.672,0.668,1.0375,0,1
24,2,1,4.81875,2,3.947,1.0375,0,0
24,1,2,4.825,1.721,0.568,1.0375,0,0
24,1,2,4.28125,0.923,3.148,1.0375,0,0
24,1,1,6,0.273,1.084,1.0375,0,1
24,1,1,3.0375,0.539,0.617,1.0375,0,1
24,2,2,4.20625,0.455,0.501,1.0375,0,1
24,2,1,1.4625,0.254,0.616,1.0375,0,0
24,1,1,4.7875,0.69,0.584,1.0375,0,1
24,1,1,4.73125,0.338,0.568,1.0375,0,1
24,1,1,4.5,0.39,1.483,1.0375,0,1
24,1,1,6,0.447,0.917,1.0375,0,1
24,1,1,4.70625,0.455,0.484,1.0375,0,1
24,1,1,6,0.572,4.046,1.0375,0,1
24,1,1,3.71875,0.539,0.735,1.0375,0,1
24,2,1,4.29375,0.55,0.767,1.0375,0,0
24,2,2,4.9375,0.671,1.229,1.0375,0,1
24,2,2,5.05625,1.12,0.6,1.0375,0,1
24,2,2,2.08125,2,0.985,1.0375,0,1
24,1,1,1.5375,0.338,1.05,1.0375,0,1
24,2,2,3.55625,0.637,0.683,1.0375,0,1
24,2,2,3.83125,0.887,0.598,1.0375,0,1
24,1,1,4.275,0.407,2.715,1.0375,0,1
24,2,2,5.61875,0.504,0.85,1.0375,0,1
24,2,2,3.6375,0.655,0.535,1.0375,0,1
24,1,1,6,0.272,0.866,1.0375,0,1
24,1,2,4.675,0.389,0.602,1.0375,0,0
24,1,1,5.16875,0.599,0.784,1.0375,0,1
24,2,2,5.51875,0.387,0.551,1.0375,0,1
24,2,1,1,0.443,1.253,1.0375,0,0
24,1,2,1,0.589,2.682,1.0375,0,0
24,1,1,3.6625,1.022,0.95,1.0375,0,1
24,2,2,3.6,0.754,0.367,1.0375,0,1
24,1,2,1.125,1.222,1.266,1.0375,0,0
24,2,2,4.45625,0.571,0.65,1.0375,0,1
24,2,2,4.06875,0.337,1.149,1.0375,0,1
24,1,1,4.2375,0.404,0.751,1.0375,0,1
24,2,1,1,0.591,1.415,1.0375,0,0
24,1,1,4.70625,0.506,0.966,1.0375,0,1
24,2,2,4.35,0.72,1.832,1.0375,0,1
24,1,2,3.99375,0.523,1.399,1.0375,0,0
24,1,2,4.09375,2,1.982,1.0375,0,0
24,2,2,5.5,0.571,0.683,1.0375,0,1
24,2,1,1.3875,1.018,0.668,1.0375,0,0
24,2,2,5.98125,0.451,1.067,1.0375,0,1
24,2,2,5.90625,0.388,0.619,1.0375,0,1
24,2,2,5.63125,0.336,0.634,1.0375,0,1
24,2,2,5.4,0.42,1.766,1.0375,0,1
24,1,1,4.30625,0.306,0.534,1.0375,0,1
24,2,2,1,0.421,9.573,1.0375,0,1
24,1,2,1.0375,0.589,1.051,1.0375,0,0
24,1,1,4.6875,0.506,0.867,1.0375,0,1
24,1,1,4.56875,0.34,0.717,1.0375,0,1
24,1,1,2.8625,0.522,4.729,1.0375,0,1
24,2,2,4.825,0.938,0.751,1.0375,0,1
24,1,2,4.29375,2,1.717,1.0375,0,0
24,2,1,2.2625,0.743,0.733,1.0375,0,0
24,1,1,5.95625,0.421,2.633,1.0375,0,1
24,1,1,3.51875,0.625,5.478,1.0375,0,1
24,1,1,5.41875,0.206,0.768,1.0375,0,1
24,2,2,3.78125,0.604,0.834,1.0375,0,1
24,2,1,1,0.72,3.332,1.0375,0,0
24,2,2,3.975,0.72,0.584,1.0375,0,1
24,2,2,3.8375,0.471,0.468,1.0375,0,1
24,1,1,4.025,0.44,0.535,1.0375,0,1
24,2,2,4.38125,0.471,4.197,1.0375,0,1
24,1,2,4.33125,0.453,0.535,1.0375,0,0
24,1,1,4.19375,0.206,0.517,1.0375,0,1
24,1,1,5.6125,0.257,0.602,1.0375,0,1
24,2,2,1.84375,0.471,0.536,1.0375,0,1
24,1,1,4.40625,0.355,0.569,1.0375,0,1
24,2,2,1.1,0.704,7.492,1.0375,0,1
24,2,1,2.14375,0.472,1.014,1.0375,0,0
24,2,2,3.5,0.588,2.267,1.0375,0,1
24,2,2,4.23125,2,0.85,1.0375,0,1
24,1,1,4.24375,0.573,0.401,1.0375,0,1
24,2,2,4.2875,0.554,0.417,1.0375,0,1
24,1,2,4.625,1.355,0.601,1.0375,0,0
24,2,2,5.14375,0.77,0.801,1.0375,0,1
24,2,2,3.825,1.182,4.68,1.0375,0,1
24,2,1,3.45625,0.473,0.9,1.0375,0,0
24,2,1,4.29375,2,2.515,1.0375,0,0
24,1,2,4.24375,1.537,7.259,1.0375,0,0
24,2,2,4.61875,1.534,4.702,1.0375,0,1
24,1,1,4.75,0.405,0.451,1.0375,0,1
24,1,1,5.29375,0.656,0.95,1.0375,0,1
24,1,1,6,0.872,1.583,1.0375,0,1
24,2,2,5.2625,0.406,0.501,1.0375,0,1
24,2,2,5.16875,0.518,0.464,1.0375,0,1
24,1,1,5.54375,0.319,0.648,1.0375,0,1
24,1,1,6,0.338,1.051,1.0375,0,1
24,1,1,6,0.272,2.497,1.0375,0,1
24,2,2,6,0.487,1.782,1.0375,0,1
24,2,2,5.96875,0.919,1.15,1.0375,0,1
24,2,2,6,0.454,1.084,1.0375,0,1
24,1,1,5.9625,0.24,1.066,1.0375,0,1
24,1,1,6,0.206,1.267,1.0375,0,1
24,2,2,5.99375,0.537,1.367,1.0375,0,1
24,1,1,6,0.405,1.267,1.0375,0,1
24,2,2,4.575,0.703,0.798,1.0375,0,1
24,1,1,5.96875,0.305,2.314,1.0375,0,1
24,1,1,6,0.322,1.333,1.0375,0,1
24,1,1,6,0.438,1.051,1.0375,0,1
24,2,1,1.21875,0.971,0.967,1.0375,0,0
24,1,1,4.95625,0.489,0.533,1.0375,0,1
24,1,1,5.96875,0.305,0.968,1.0375,0,1
24,1,1,6,0.207,0.933,1.0375,0,1
24,1,1,6,0.291,0.77,1.0375,0,1
24,2,2,6,0.405,0.866,1.0375,0,1
24,2,2,6,0.737,1.266,1.0375,0,1
24,2,2,6,0.504,1.815,1.0375,0,1
24,2,2,5.6,0.587,1.522,1.0375,0,1
24,1,1,1.18125,0.987,2.447,1.0375,0,1
24,1,1,5.2125,0.355,0.917,1.0375,0,1
24,2,2,4.9875,0.531,0.517,1.0375,0,1
24,1,1,5.325,0.256,0.603,1.0375,0,1
24,2,2,5.55625,0.787,0.766,1.0375,0,1
24,1,1,5.6375,0.407,1.582,1.0375,0,1
24,2,1,5.3,0.837,2.931,1.0375,0,0
24,1,1,5.9875,0.189,0.75,1.0375,0,1
24,2,2,5.1125,0.388,0.501,1.0375,0,1
24,1,1,5.60625,0.838,0.518,1.0375,0,1
24,1,1,5.6125,0.454,0.649,1.0375,0,1
24,1,1,5.675,0.289,0.899,1.0375,0,1
24,1,1,4.5375,0.239,0.616,1.0375,0,1
24,1,1,4.2625,0.256,0.391,1.0375,0,1
24,2,2,2.40625,0.654,0.601,1.0375,0,1
24,2,2,1,0.52,0.7,1.0375,0,1
24,1,1,3.6625,0.253,0.352,1.0375,0,1
24,2,2,3.875,0.705,0.535,1.0375,0,1
24,1,1,3.75,0.222,0.585,1.0375,0,1
24,2,1,4.03125,0.403,0.504,1.0375,0,0
24,2,2,4.4,0.404,0.751,1.0375,0,1
24,1,1,4.0875,0.721,2.798,1.0375,0,1
24,2,2,5.3125,0.771,1.065,1.0375,0,1
24,1,1,4.20625,0.472,1.05,1.0375,0,1
24,2,2,4.675,0.803,0.685,1.0375,0,1
24,2,2,1.2625,0.737,0.85,1.0375,0,1
24,1,1,3.6625,0.464,0.667,1.0375,0,1
24,1,1,4.04375,0.642,0.718,1.0375,0,1
24,2,2,3.6,0.398,0.767,1.0375,0,1
24,2,1,2.93125,0.566,1.349,1.0375,0,0
24,2,1,4.0125,0.404,0.399,1.0375,0,0
24,2,1,4.9875,0.42,0.502,1.0375,0,0
24,1,1,4.9625,0.224,2.078,1.0375,0,1
24,1,1,4.19375,0.239,0.617,1.0375,0,1
24,1,1,4.31875,0.605,0.619,1.0375,0,1
24,2,2,3.86875,0.62,0.468,1.0375,0,1
24,2,2,4.78125,0.52,0.501,1.0375,0,1
24,1,1,5.225,0.422,0.501,1.0375,0,1
24,1,1,4.4875,0.603,0.452,1.0375,0,1
24,1,1,5.825,0.705,1.749,1.0375,0,1
24,2,2,5.30625,0.371,0.618,1.0375,0,1
24,2,1,4.08125,0.371,0.435,1.0375,0,0
24,1,1,5.20625,0.143,0.985,1.0375,0,1
24,1,1,5.36875,0.057,0.634,1.0375,0,1
24,2,2,5.48125,0.668,1.167,1.0375,0,1
24,1,1,5.7,0.274,1.233,1.0375,0,1
24,1,1,5.58125,0.24,1.133,1.0375,0,1
24,2,2,5.0125,0.471,0.497,1.0375,0,1
24,2,2,5.03125,0.534,0.42,1.0375,0,1
24,2,1,5.20625,0.638,0.518,1.0375,0,0
24,2,2,4.45625,0.739,0.401,1.0375,0,1
24,2,2,4.5875,0.987,0.418,1.0375,0,1
24,1,1,5.6875,1.122,1.453,1.0375,0,1
24,1,1,4.63125,0.605,0.435,1.0375,0,1
24,1,1,4.36875,0.273,0.484,1.0375,0,1
24,1,1,4.7875,0.457,0.451,1.0375,0,1
24,2,2,3.83125,0.532,0.385,1.0375,0,1
24,1,1,4.39375,0.222,0.585,1.0375,0,1
24,2,1,1,0.404,0.517,1.0375,0,0
24,2,2,4.65625,0.405,0.405,1.0375,0,1
24,1,1,5.3375,0.34,0.917,1.0375,0,1
24,2,1,1.08125,0.488,0.651,1.0375,0,0
24,2,2,5.01875,0.538,0.783,1.0375,0,1
24,2,2,5.48125,0.537,1.049,1.0375,0,1
24,2,2,4.81875,0.439,0.6,1.0375,0,1
24,2,2,5.0125,0.853,0.518,1.0375,0,1
24,1,1,5.09375,0.555,0.42,1.0375,0,1
24,2,2,5.23125,0.852,0.568,1.0375,0,1
24,1,1,5.375,0.452,0.6,1.0375,0,1
24,1,1,4.13125,0.439,0.633,1.0375,0,1
24,1,1,5.41875,0.439,0.536,1.0375,0,1
24,2,2,4.35,0.604,0.4,1.0375,0,1
24,1,1,4.9125,0.539,0.568,1.0375,0,1
24,2,2,5.0625,0.554,2.497,1.0375,0,1
24,2,2,5.0125,0.588,0.385,1.0375,0,1
24,1,1,4.64375,0.569,0.518,1.0375,0,1
24,2,2,5.73125,0.916,0.401,1.0375,0,1
24,1,1,6,0.439,0.834,1.0375,0,1
24,2,1,1,0.787,0.751,1.0375,0,0
24,1,2,1.11875,0.705,0.716,1.0375,0,0
24,1,1,5.55,0.671,0.551,1.0375,0,1
24,1,1,5.96875,0.372,1.668,1.0375,0,1
24,1,1,5.10625,0.272,0.751,1.0375,0,1
24,2,2,5.94375,0.538,1.251,1.0375,0,1
24,1,1,5.95625,0.622,4.262,1.0375,0,1
24,1,1,5.65,0.222,0.584,1.0375,0,1
24,1,2,1.16875,1.054,0.886,1.0375,0,0
24,1,1,5.9875,0.872,1.849,1.0375,0,1
24,2,2,5.775,0.533,1.001,1.0375,0,1
24,2,2,5.7375,0.625,1.168,1.0375,0,1
24,2,1,1,0.455,0.801,1.0375,0,0
24,1,1,5.05625,0.488,2.034,1.0375,0,1
24,1,1,5.65,0.423,1.298,1.0375,0,1
2,2,1,NaN,0.819,NaN,0.5,1,0
2,1,2,NaN,1.321,NaN,1,1,0
2,1,1,NaN,1.355,NaN,1,1,1
2,2,2,NaN,1.303,NaN,1.05,1,1
2,2,2,NaN,1.451,NaN,1,1,1
2,2,1,NaN,1.057,NaN,0.95,1,0
2,2,2,NaN,0.935,NaN,1,1,1
2,1,1,NaN,0.456,NaN,1.05,1,1
2,1,1,NaN,0.652,NaN,1,1,1
2,1,1,NaN,0.705,NaN,0.95,1,1
2,1,1,NaN,0.972,NaN,0.5,1,1
2,1,1,NaN,1.721,NaN,0.9,1,1
2,1,1,NaN,0.489,NaN,0.85,1,1
2,2,2,NaN,0.903,NaN,0.8,1,1
2,1,1,NaN,0.922,NaN,0.55,1,1
2,2,1,NaN,0.589,NaN,0.75,1,0
2,1,1,NaN,0.49,NaN,0.5,1,1
2,1,1,NaN,1.053,NaN,0.5,1,1
2,2,2,NaN,0.942,NaN,0.5,1,1
2,2,1,NaN,0.721,NaN,0.5,1,0
2,1,1,NaN,0.489,NaN,0.8,1,1
2,1,1,NaN,1.055,NaN,0.85,1,1
2,2,1,NaN,1.12,NaN,0.8,1,0
2,2,2,NaN,0.754,NaN,0.55,1,1
2,2,2,NaN,0.538,NaN,0.6,1,1
2,1,1,NaN,0.573,NaN,0.85,1,1
2,1,1,NaN,2,NaN,0.9,1,1
2,1,1,NaN,0.639,NaN,0.85,1,1
2,2,2,NaN,1.419,NaN,0.8,1,1
2,2,1,NaN,1.403,NaN,0.55,1,0
2,1,2,NaN,0.722,NaN,0.75,1,0
2,2,1,NaN,1.203,NaN,0.8,1,0
2,2,2,NaN,0.72,NaN,0.85,1,1
2,1,1,NaN,0.73,NaN,0.9,1,1
2,2,2,NaN,1.419,NaN,0.85,1,1
2,1,1,NaN,0.788,NaN,0.6,1,1
2,1,1,NaN,0.704,NaN,0.65,1,1
2,2,2,NaN,1.537,NaN,0.6,1,1
2,2,1,NaN,1.02,NaN,0.55,1,0
2,1,1,NaN,0.69,NaN,0.8,1,1
2,1,1,NaN,0.553,NaN,0.75,1,1
2,1,1,NaN,0.588,NaN,0.7,1,1
2,1,1,NaN,0.672,NaN,0.65,1,1
2,2,2,NaN,0.653,NaN,0.6,1,1
2,2,1,NaN,1.035,NaN,0.65,1,0
2,2,2,NaN,1.185,NaN,0.6,1,1
2,2,1,NaN,0.937,NaN,0.7,1,0
2,1,1,NaN,0.439,NaN,0.55,1,1
2,2,2,NaN,1.02,NaN,0.5,1,1
2,1,1,NaN,0.689,NaN,0.5,1,1
2,1,2,NaN,0.824,NaN,0.5,1,0
2,2,1,NaN,0.937,NaN,0.75,1,0
2,1,1,NaN,0.388,NaN,0.8,1,1
2,2,1,NaN,0.87,NaN,0.55,1,0
2,2,2,NaN,1.088,NaN,0.85,1,1
2,1,1,NaN,0.455,NaN,0.6,1,1
2,2,1,NaN,1.003,NaN,0.8,1,0
2,1,1,NaN,0.522,NaN,0.65,1,1
2,1,1,NaN,0.705,NaN,0.6,1,1
2,1,1,NaN,0.539,NaN,0.55,1,1
2,1,1,NaN,0.421,NaN,0.85,1,1
2,2,2,NaN,0.612,NaN,0.5,1,1
2,1,2,NaN,0.938,NaN,0.5,1,0
2,1,1,NaN,0.456,NaN,0.9,1,1
2,1,1,NaN,0.339,NaN,0.55,1,1
2,1,1,NaN,0.655,NaN,0.85,1,1
2,1,1,NaN,0.442,NaN,0.8,1,1
2,1,1,NaN,0.523,NaN,0.75,1,1
2,1,1,NaN,0.506,NaN,0.6,1,1
2,1,1,NaN,0.788,NaN,0.7,1,1
2,2,2,NaN,0.604,NaN,0.55,1,1
2,2,1,NaN,0.854,NaN,0.5,1,0
2,2,1,NaN,0.57,NaN,0.65,1,0
2,2,2,NaN,0.505,NaN,0.7,1,1
2,1,1,NaN,0.355,NaN,0.55,1,1
2,1,2,NaN,0.817,NaN,0.6,1,0
2,2,2,NaN,1.087,NaN,0.75,1,1
2,2,2,NaN,0.754,NaN,0.7,1,1
2,2,2,NaN,0.638,NaN,0.65,1,1
2,1,1,NaN,0.506,NaN,0.65,1,1
2,2,2,5.83125,0.671,6.627,0.6625,0,1
2,2,2,4.46875,1.452,1.317,0.6625,0,1
2,2,2,3.975,1.07,1.789,0.6625,0,1
2,2,2,5.94375,2,4.18,0.6625,0,1
2,1,1,5.1125,1.522,1.45,0.6625,0,1
2,1,2,5.9875,1.509,1.218,0.6625,0,0
2,1,1,4.15,1.288,0.818,0.6625,0,1
2,1,1,4.20625,0.981,0.751,0.6625,0,1
2,2,2,1,1.437,1.316,0.6625,0,1
2,2,2,3.5,1.053,0.435,0.6625,0,1
2,2,2,5.00625,0.872,0.631,0.6625,0,1
2,1,1,4.1375,0.438,1.583,0.6625,0,1
2,2,2,5.9,0.837,0.985,0.6625,0,1
2,2,2,4.85625,0.92,0.554,0.6625,0,1
2,1,1,4.41875,0.556,0.552,0.6625,0,1
2,1,1,5.9625,0.971,1.285,0.6625,0,1
2,1,2,3.5,1.039,0.386,0.6625,0,0
2,1,1,5.05,0.754,0.685,0.6625,0,1
2,1,1,5.525,0.741,1.101,0.6625,0,1
2,2,2,5.34375,0.438,1.002,0.6625,0,1
2,2,1,5.9125,0.354,0.999,0.6625,0,0
2,1,2,5.3125,0.622,0.935,0.6625,0,0
2,2,1,3.5,1.02,0.319,0.6625,0,0
2,1,1,5.575,0.856,1.15,0.6625,0,1
2,1,1,4.5625,0.978,0.862,0.6625,0,1
2,1,1,4.675,1.271,0.801,0.6625,0,1
2,1,1,4.26875,1.553,0.685,0.6625,0,1
2,2,2,1.10625,0.837,0.934,0.6625,0,1
2,2,2,1,1.869,1.5,0.6625,0,1
2,2,2,3.5,1.9,0.485,0.6625,0,1
2,2,2,4.93125,1.102,0.651,0.6625,0,1
2,2,2,4.24375,1.271,0.668,0.6625,0,1
2,1,1,4.54375,1.056,0.55,0.6625,0,1
2,2,1,1,1.134,1.95,0.6625,0,0
2,1,1,4.175,1.303,0.667,0.6625,0,1
2,1,1,5.40625,0.455,0.984,0.6625,0,1
2,1,1,5.40625,0.639,1.117,0.6625,0,1
2,1,1,5.99375,0.506,2.915,0.6625,0,1
2,1,1,4.8,0.755,0.7,0.6625,0,1
2,2,1,1.025,2,1.654,0.6625,0,0
2,2,2,4.70625,0.737,0.786,0.6625,0,1
2,1,1,4.4,1.205,0.986,0.6625,0,1
2,1,1,3.5,0.794,0.368,0.6625,0,1
2,2,2,4.60625,0.754,0.884,0.6625,0,1
2,2,2,4.53125,0.637,0.685,0.6625,0,1
2,1,1,4.29375,0.772,0.685,0.6625,0,1
2,1,1,5.175,0.524,0.598,0.6625,0,1
2,1,1,4.9125,0.471,0.851,0.6625,0,1
2,1,1,4.975,0.606,1.034,0.6625,0,1
2,1,1,4.5375,0.523,0.717,0.6625,0,1
2,2,1,1,1.253,1.283,0.6625,0,0
2,1,2,3.0375,0.854,0.618,0.6625,0,0
2,1,1,3.59375,0.606,1.034,0.6625,0,1
2,2,1,3.5,0.753,0.752,0.6625,0,0
2,2,2,4.875,0.505,1.767,0.6625,0,1
2,2,1,1.225,1.203,1.017,0.6625,0,0
2,1,1,3.5,0.955,0.668,0.6625,0,1
2,2,2,3.5,0.62,0.751,0.6625,0,1
2,1,1,4.13125,1.322,1.001,0.6625,0,1
2,1,1,4.65,0.489,1.05,0.6625,0,1
2,1,1,4.7875,0.938,1.101,0.6625,0,1
2,2,2,1.93125,1.169,0.885,0.6625,0,1
2,1,2,1.35625,1.488,1.084,0.6625,0,0
2,2,2,4.45625,0.688,0.65,0.6625,0,1
2,1,1,3.125,0.875,0.945,0.6625,0,1
2,2,1,2.36875,2,1.25,0.6625,0,0
2,2,2,3.04375,1.687,1.102,0.6625,0,1
2,1,1,5.09375,0.573,1.633,0.6625,0,1
2,1,1,4.9,0.504,1.268,0.6625,0,1
2,2,2,5.09375,0.572,0.785,0.6625,0,1
2,2,2,5.425,0.654,1.333,0.6625,0,1
2,2,2,5.56875,0.587,1.583,0.6625,0,1
2,2,2,5.025,0.454,1.301,0.6625,0,1
2,2,2,5.7375,0.422,0.983,0.6625,0,1
2,1,1,5.1875,0.523,0.951,0.6625,0,1
2,2,2,4.7875,0.699,0.867,0.6625,0,1
2,1,1,3.5,1.061,0.452,0.6625,0,1
2,2,2,5.03125,0.44,1.167,0.6625,0,1
2,1,1,3.5,0.749,0.418,0.6625,0,1
2,1,1,4.8375,0.293,1.118,0.6625,0,1
2,2,2,5.28125,1.052,0.668,0.6625,0,1
2,1,1,4.4,0.689,0.668,0.6625,0,1
2,2,2,4.36875,0.588,0.485,0.6625,0,1
2,1,1,4.575,0.623,0.647,0.6625,0,1
2,2,1,2.2625,1.153,0.618,0.6625,0,0
2,2,2,6,0.587,0.949,0.6625,0,1
2,1,1,6,0.439,1.417,0.6625,0,1
2,1,1,6,0.555,1.017,0.6625,0,1
2,2,2,6,0.603,0.635,0.6625,0,1
2,2,2,6,0.57,1.28,0.6625,0,1
2,1,1,5.98125,0.954,1.1,0.6625,0,1
2,1,1,4.10625,0.755,0.968,0.6625,0,1
2,2,2,5.98125,0.454,1.468,0.6625,0,1
2,2,2,6,0.471,4.164,0.6625,0,1
2,1,1,4.9375,0.723,0.584,0.6625,0,1
2,1,1,3.075,1.422,0.819,0.6625,0,1
2,2,2,4.05,1.07,1.582,0.6625,0,1
2,2,1,2.61875,1.025,0.602,0.6625,0,0
2,1,1,6,0.539,1.4,0.6625,0,1
2,2,1,1,0.753,0.983,0.6625,0,0
2,1,2,1,0.572,3.198,0.6625,0,0
2,1,1,4.25625,0.804,2.086,0.6625,0,1
2,2,2,4.7625,0.65,1.1,0.6625,0,1
2,1,1,4.36875,0.572,1.216,0.6625,0,1
2,1,1,5.225,1.288,1.034,0.6625,0,1
2,1,1,4.59375,1.137,1.097,0.6625,0,1
2,2,2,4.7875,0.92,0.684,0.6625,0,1
2,1,1,4.8125,0.638,1.084,0.6625,0,1
2,2,1,5.0625,0.771,1.816,0.6625,0,0
2,2,2,5.94375,0.604,1.333,0.6625,0,1
2,2,2,5.975,0.471,1.45,0.6625,0,1
2,2,2,6,0.486,0.911,0.6625,0,1
2,2,2,6,0.338,1.236,0.6625,0,1
