Subj_idx,Stimulus,Response,Confidence,RT_dec,NoiseLevel,Condition,Accuracy,Mean_direction,SD_direction
22,1,1,71,0.816874027,1.49225651,5,1,31.97831485,68.45101337
22,1,1,75,0.586765051,1.308996939,2,1,51.50006639,59.97552858
22,1,1,82,1.558801174,1.308996939,2,1,49.46246434,58.84665302
22,1,1,78,1.230652809,1.49225651,5,1,38.533022,62.34682454
22,0,1,66,1.270898819,1.49225651,5,0,-29.44269293,64.8541548
22,1,1,67,0.976686001,1.49225651,5,1,47.25426141,61.92010162
22,1,1,68,0.85845089,1.308996939,2,1,30.65375359,62.71838575
22,0,1,78,1.326338053,1.308996939,2,0,-49.27336584,59.51486087
22,0,1,67,0.952383995,1.49225651,5,0,-45.44032028,64.3900241
22,1,1,54,1.580348969,1.308996939,2,1,42.43584483,59.53046831
22,1,1,90,0.808318853,1.49225651,5,1,47.34183335,63.38685755
22,0,1,73,1.080191851,1.49225651,5,0,-48.70219603,63.71004674
22,0,1,98,0.872187138,1.308996939,2,0,-47.11997907,59.54109877
22,0,1,50,2.456073999,1.49225651,5,0,-44.50535934,66.3460136
22,1,1,76,0.723870993,1.49225651,5,1,39.41321067,65.64311927
22,1,1,62,0.959946871,1.308996939,2,1,52.6989097,61.40860869
22,0,1,62,0.397754908,1.308996939,2,0,-50.14178476,63.39201897
22,0,1,66,0.461724997,1.308996939,2,0,-40.16578293,58.75787418
22,1,1,68,1.04561305,1.308996939,2,1,60.18422094,63.08322154
22,1,1,74,0.867754936,1.49225651,5,1,43.37261756,63.4079975
22,1,1,66,0.411481857,1.308996939,2,1,37.66905832,60.18714539
22,0,0,88,1.735641003,1.49225651,5,1,-41.49735344,66.30559065
22,0,1,79,0.781501055,1.49225651,5,0,-48.63146104,66.68391975
22,1,1,78,1.303250074,1.308996939,2,1,41.57316364,59.66512378
22,1,0,94,1.059272051,1.49225651,5,0,39.19276774,65.38239957
22,1,1,80,1.191113949,1.49225651,5,1,35.69150267,62.54721282
22,1,0,75,0.420998096,1.49225651,5,0,44.63057445,58.47464487
22,0,0,77,0.767087936,1.49225651,5,1,-49.04468539,62.81814978
22,0,0,77,0.376976967,1.49225651,5,1,-57.70695722,63.18791348
22,0,0,77,0.711102009,1.49225651,5,1,-43.20244138,65.43436086
22,1,1,83,1.084958792,1.49225651,5,1,38.5934857,64.02963409
22,0,0,88,1.034805059,1.308996939,2,1,-50.11846079,60.83457719
22,0,0,81,0.284631014,1.308996939,2,1,-46.69573523,59.0988365
22,1,0,82,0.756242037,1.49225651,5,0,46.8675674,64.29149885
22,1,1,89,0.386505127,1.49225651,5,1,50.516872,64.09597036
22,0,0,82,0.236819983,1.308996939,2,1,-35.88355997,61.43053076
22,1,0,87,1.592511892,1.49225651,5,0,47.51856303,65.08343051
22,0,0,85,0.448512077,1.308996939,2,1,-45.21534879,61.54768562
22,0,1,84,0.958467007,1.49225651,5,0,-40.14375941,65.79145525
22,0,0,85,1.604290009,1.308996939,2,1,-45.998659,61.06746445
22,1,0,87,0.858062029,1.49225651,5,0,43.93389667,65.38336684
22,0,0,77,0.804130077,1.49225651,5,1,-37.00073751,64.85646316
22,0,0,76,0.738004923,1.308996939,2,1,-43.78935318,58.23523691
22,1,0,79,1.47596097,1.308996939,2,0,43.74057103,61.93942466
22,1,0,80,0.375794888,1.49225651,5,0,35.42678371,64.31972528
22,0,0,84,0.469745159,1.308996939,2,1,-58.67661676,58.76698912
22,1,0,78,0.809743881,1.49225651,5,0,34.44814972,65.8273519
22,0,0,79,1.065760136,1.49225651,5,1,-37.3729723,66.44576477
22,1,0,76,0.595591068,1.308996939,2,0,45.5780612,59.48749594
22,0,0,77,0.661556959,1.308996939,2,1,-44.97597767,61.15101287
22,1,1,82,0.921504021,1.308996939,2,1,55.99251975,56.37550124
22,0,0,87,0.713551044,1.49225651,5,1,-58.66537786,63.49436499
22,0,1,70,1.721305847,1.308996939,2,0,-58.11590351,63.62284412
22,0,1,75,2.677222967,1.308996939,2,0,-42.64511372,60.50486032
22,0,0,78,3.167543173,1.49225651,5,1,-43.78108119,67.26818015
22,1,1,87,1.307099104,1.308996939,2,1,41.12773358,62.23396713
22,1,1,72,1.98492384,1.308996939,2,1,42.40612421,59.98918694
22,0,0,78,1.372871876,1.49225651,5,1,-33.42183624,61.41136365
22,1,1,86,1.004830122,1.49225651,5,1,42.44821,63.98049479
22,1,1,74,1.664829016,1.49225651,5,1,42.75150332,64.39858066
22,1,0,80,0.880757093,1.308996939,2,0,43.94092871,59.14824521
22,1,0,77,1.986722946,1.308996939,2,0,48.01280392,59.6462717
22,1,0,72,1.986784935,1.49225651,5,0,46.13509907,64.32916511
22,1,0,72,1.640328884,1.308996939,2,0,48.94192313,57.00498212
22,1,0,65,0.904363871,1.49225651,5,0,31.63810846,61.58740359
22,0,0,66,0.786261082,1.308996939,2,1,-54.97668767,63.87567786
22,1,0,63,0.632272959,1.49225651,5,0,52.04667725,62.72836636
22,0,1,66,1.18024683,1.308996939,2,0,-48.28149793,57.33346059
22,1,0,67,0.47033,1.308996939,2,0,41.88531035,57.90098163
22,0,1,66,0.830135107,1.49225651,5,0,-42.22968,63.01730902
22,0,0,61,0.773964882,1.49225651,5,1,-49.6459293,63.41572712
22,0,0,92,0.882178068,1.49225651,5,1,-53.70937604,65.65747011
22,0,0,65,2.82585597,1.49225651,5,1,-49.28954638,64.66793709
22,1,1,74,0.711900949,1.308996939,2,1,41.09906817,58.19299688
22,1,1,80,1.559775114,1.49225651,5,1,41.04766036,57.92891966
22,0,0,76,0.475697041,1.308996939,2,1,-43.4163465,55.67004647
22,0,0,76,1.111692905,1.49225651,5,1,-50.05779002,63.20127217
22,1,0,75,1.307463169,1.308996939,2,0,44.92188357,55.89119652
22,0,0,98,1.139322996,1.49225651,5,1,-53.28133665,63.72250335
22,1,1,84,0.887317896,1.49225651,5,1,40.73333133,64.44047072
22,0,0,81,0.333346128,1.49225651,5,1,-44.07465007,67.66510314
22,0,1,76,0.877233028,1.49225651,5,0,-29.3296874,67.23199859
22,1,0,93,0.259226799,1.308996939,2,0,53.9916829,55.41192389
22,1,1,74,1.451099157,1.308996939,2,1,53.48400474,60.08809237
22,1,0,98,0.603075027,1.308996939,2,0,42.48282016,62.82166162
22,0,0,88,0.449021101,1.308996939,2,1,-47.75597984,61.52152
22,0,0,69,0.752971172,1.308996939,1,1,-49.02159612,62.0685056
22,1,1,72,1.249104023,1.308996939,1,1,48.2946719,58.51195936
22,1,0,76,0.57083106,1.308996939,1,0,47.80314886,58.28226152
22,1,1,71,0.712774038,1.49225651,4,1,38.36615716,63.78706338
22,1,1,82,0.674729109,1.308996939,1,1,46.03545151,58.37209821
22,1,0,74,0.516752005,1.49225651,4,0,41.0645954,66.56255624
22,1,1,72,0.298781157,1.308996939,1,1,48.06932117,59.91570828
22,1,0,54,0.258622885,1.49225651,4,0,50.47062057,64.77895787
22,1,1,80,0.594655991,1.49225651,4,1,52.97762382,64.87086816
22,1,0,74,0.704647064,1.49225651,4,0,54.98872878,64.51564212
22,0,1,77,0.358574152,1.49225651,4,0,-39.83415821,63.95289022
22,0,1,65,0.820343018,1.308996939,1,0,-45.62832734,58.96384172
22,1,0,76,0.248206854,1.49225651,4,0,46.90140744,65.93198915
22,1,1,74,0.568398952,1.308996939,1,1,44.83917105,61.60201351
22,0,0,72,0.752223015,1.308996939,1,1,-45.72436051,61.8085995
22,0,0,70,0.420468807,1.308996939,1,1,-45.30336272,61.2086356
22,0,0,78,0.196233988,1.308996939,1,1,-47.94730968,61.26905326
22,1,0,84,0.310081005,1.308996939,1,0,43.95594953,58.91304733
22,1,0,65,1.200001001,1.49225651,4,0,44.37362427,65.36533774
22,0,0,74,1.895919085,1.308996939,1,1,-27.68016659,63.09279402
22,1,1,74,1.035853148,1.308996939,1,1,50.04203987,61.471997
22,1,1,73,0.553637981,1.308996939,1,1,38.3621367,61.40958885
22,0,1,82,0.649678946,1.308996939,1,0,-42.12374397,57.09904881
22,0,0,78,0.557518005,1.308996939,1,1,-51.87662763,57.84003332
22,0,0,84,0.499508858,1.49225651,4,1,-56.19971346,63.5071657
22,1,1,77,1.011657,1.308996939,1,1,43.09569511,63.45661243
22,1,1,76,0.44156599,1.308996939,1,1,39.4054819,59.09790263
22,0,0,88,1.221260071,1.308996939,1,1,-47.65371108,58.4051102
22,0,0,85,1.167171955,1.308996939,1,1,-53.72798492,56.54761898
22,1,0,82,1.323346138,1.308996939,1,0,49.09150861,60.76704623
22,1,0,82,0.863278866,1.308996939,1,0,45.41132642,62.91602281
22,0,0,97,0.393125057,1.308996939,1,1,-42.88699439,58.82334186
22,1,1,73,1.859038115,1.308996939,1,1,42.67989481,60.46305731
22,1,0,78,0.398988962,1.308996939,1,0,48.2868787,61.15177981
22,0,0,79,1.214765072,1.308996939,1,1,-57.00354436,59.96536768
22,0,0,82,0.40078187,1.308996939,1,1,-47.59712067,62.43004546
22,1,0,84,0.360696077,1.308996939,1,0,39.08735268,61.92985527
22,1,1,86,1.324655056,1.308996939,1,1,44.48553884,62.49413188
22,0,0,86,0.146554947,1.308996939,1,1,-42.77960309,61.71565385
22,0,1,84,0.416396856,1.308996939,1,0,-39.57771514,61.60107798
22,0,0,84,0.182831049,1.49225651,4,1,-46.16885494,65.90981146
22,1,0,86,0.324331999,1.308996939,1,0,44.45288387,58.01530254
22,0,0,85,0.954370975,1.49225651,4,1,-45.20171518,61.50449835
22,1,0,87,0.662241936,1.308996939,1,0,36.31738315,58.85355447
22,0,0,96,0.312242985,1.49225651,4,1,-41.45196732,62.78184359
22,0,0,95,0.688065052,1.308996939,1,1,-50.98918448,57.01289971
22,0,1,87,0.600069046,1.308996939,1,0,-46.39703387,56.73113737
22,0,0,94,0.355774879,1.308996939,1,1,-39.80252098,57.79637927
22,1,0,82,0.639949083,1.308996939,1,0,43.25045841,58.92174939
22,0,1,57,1.241973877,1.49225651,4,0,-59.25604313,65.32633948
22,0,0,83,1.029863834,1.308996939,1,1,-39.85970729,60.90615741
22,1,1,87,0.781767845,1.308996939,1,1,40.49016517,62.24840455
22,1,0,84,0.283710957,1.308996939,1,0,51.88997554,57.09835683
22,0,1,85,0.453690052,1.308996939,1,0,-47.40524207,62.06992562
22,0,0,85,0.141643047,1.49225651,4,1,-51.53674988,61.03904481
22,0,0,85,0.397587061,1.308996939,1,1,-52.7536915,59.12744321
22,1,1,54,0.493495941,1.49225651,6,1,34.34070879,65.33845374
22,1,0,73,0.155405045,1.308996939,3,0,42.16384018,60.20259892
22,1,1,78,0.177301168,1.49225651,6,1,45.3257816,61.37104965
22,1,0,83,0.717471123,1.308996939,3,0,42.79624541,54.21919753
22,1,1,85,0.171236992,1.49225651,6,1,46.74882618,61.98938506
22,1,0,88,0.353163958,1.49225651,6,0,50.27966474,64.61186611
22,0,1,83,0.207069874,1.49225651,6,0,-52.2347556,62.14699002
22,0,0,75,0.090954065,1.49225651,6,1,-45.19406112,61.75151111
22,1,1,88,0.116989136,1.49225651,6,1,45.01563963,65.24204455
22,0,0,85,0.059077024,1.49225651,6,1,-58.59872024,64.46106597
22,0,1,89,0.574814081,1.49225651,6,0,-37.66311159,63.08764271
22,0,0,78,0.113027811,1.308996939,3,1,-48.51680468,61.96444836
22,0,0,82,0.932909012,1.49225651,6,1,-37.1891481,60.64601845
22,0,1,88,0.222666025,1.49225651,6,0,-40.00954542,61.8462701
22,1,0,87,0.052755117,1.49225651,6,0,48.19818319,63.9159892
22,0,1,87,0.326582193,1.49225651,6,0,-45.65509858,65.90165924
22,0,0,86,0.192712069,1.49225651,6,1,-45.41977141,67.63687204
22,0,0,85,0.438436985,1.49225651,6,1,-39.87570861,63.7692475
22,0,0,87,0.370391846,1.49225651,6,1,-42.49524273,63.73508052
22,1,1,84,0.446557045,1.49225651,6,1,41.2455155,64.01113599
22,0,0,74,0.926280022,1.49225651,6,1,-37.4410508,62.07285812
22,1,0,96,0.360191822,1.308996939,3,0,50.16277823,63.5447935
22,0,1,65,1.198197842,1.308996939,3,0,-43.69017812,57.43368007
22,1,0,90,0.360118151,1.49225651,6,0,42.39320762,64.09753827
22,1,1,79,0.690165043,1.308996939,3,1,43.61116553,61.42096445
22,1,0,50,0.326033831,1.49225651,6,0,53.28854994,66.26593509
22,1,1,79,0.513933897,1.49225651,6,1,40.40779345,63.02587742
22,0,1,88,1.201817989,1.308996939,3,0,-35.87617026,59.63746795
22,0,1,100,0.305857897,1.49225651,6,0,-47.96872185,64.71398628
22,0,1,89,0.271800041,1.49225651,6,0,-53.50168853,61.75545425
22,1,1,55,0.343760014,1.308996939,3,1,42.08804944,62.90227549
22,1,1,84,1.701715231,1.49225651,6,1,43.67286266,69.25260755
22,0,1,88,0.391582012,1.49225651,6,0,-27.83133639,61.40458568
22,0,1,85,0.283576012,1.49225651,6,0,-43.31949517,63.89647611
22,1,1,83,0.273595095,1.49225651,6,1,32.56399165,62.64335736
22,1,1,83,0.077629089,1.49225651,6,1,49.14503504,64.44651699
22,0,0,81,0.70560503,1.308996939,3,1,-41.01158452,59.68271067
22,1,1,90,0.087418795,1.49225651,6,1,60.33118874,62.36331793
22,1,1,86,1.059458971,1.49225651,6,1,34.78087035,64.65692568
22,0,0,95,0.177274942,1.49225651,6,1,-39.74103007,60.22828248
22,0,1,50,0.957327843,1.49225651,6,0,-63.08246182,65.69377899
22,1,1,88,1.645185947,1.49225651,6,1,46.85979404,64.31002673
22,1,1,85,0.669178963,1.49225651,6,1,41.23578082,68.33651233
22,1,1,78,1.015039921,1.49225651,6,1,41.13171371,62.71270657
22,1,1,72,1.676924944,1.49225651,6,1,43.82039525,62.52585498
22,0,0,84,0.612890005,1.308996939,3,1,-55.52538097,59.33617676
22,0,0,80,0.642807007,1.308996939,3,1,-43.3195736,56.21953993
22,1,1,50,0.92484808,1.49225651,6,1,45.91749013,67.13021432
22,0,1,84,0.41865015,1.49225651,6,0,-47.01434686,65.3915856
22,0,0,84,0.592654943,1.49225651,6,1,-46.9468996,64.60574072
22,1,1,57,0.858536959,1.49225651,6,1,49.07833879,60.89731006
22,0,1,88,1.802397966,1.49225651,6,0,-41.72820505,66.08042307
22,0,1,83,0.632325172,1.49225651,6,0,-45.86893571,63.02216166
22,1,0,83,0.686455011,1.308996939,3,0,49.0519079,58.90004584
22,0,0,83,0.450498819,1.308996939,3,1,-39.30578278,60.65853474
22,1,1,87,0.80815196,1.308996939,3,1,51.66339626,59.75692334
22,1,0,75,1.655900002,1.49225651,4,0,42.4117671,61.53845768
22,0,0,74,0.359854937,1.308996939,1,1,-37.91929784,60.16502577
22,1,0,91,0.773835897,1.49225651,4,0,57.7716111,63.32596309
22,0,0,83,0.533799171,1.308996939,1,1,-47.99013916,63.42335176
22,1,1,92,0.251610041,1.308996939,1,1,40.01580735,60.93398009
22,0,0,81,1.40558219,1.49225651,4,1,-45.02144324,62.32808745
22,0,0,96,0.44156599,1.308996939,1,1,-47.28431841,63.80766265
22,1,1,100,0.307461023,1.308996939,1,1,42.42883041,61.10632405
22,1,0,94,0.351560116,1.308996939,1,0,40.08646946,57.97673468
22,0,0,95,0.535374165,1.49225651,4,1,-57.57917144,64.76699123
22,0,1,50,0.303354025,1.49225651,4,0,-44.37505031,63.40757582
22,1,1,87,0.397384167,1.49225651,4,1,51.59509836,64.69881398
22,0,0,98,0.361274958,1.308996939,1,1,-43.35206347,62.13812887
22,1,1,91,0.281178951,1.308996939,1,1,48.79690227,62.74008934
22,0,0,91,0.255187988,1.308996939,1,1,-41.56876696,61.17194932
22,1,1,98,0.939286947,1.308996939,1,1,48.03908901,61.97115068
22,0,0,94,0.451301098,1.308996939,1,1,-40.13099606,60.55198908
22,1,0,77,1.910918951,1.308996939,1,0,46.82786933,57.53559507
22,0,0,96,0.372852087,1.308996939,1,1,-46.73866652,61.91240562
22,0,0,88,0.716661215,1.308996939,1,1,-42.4146022,58.45042943
22,1,1,80,0.544680834,1.308996939,1,1,49.82691246,61.42464829
22,0,0,95,0.270622969,1.49225651,4,1,-39.21765672,64.35730356
22,1,1,95,0.256559134,1.308996939,1,1,37.29398101,59.17260033
22,1,1,89,0.456562042,1.49225651,4,1,32.11414509,67.99796303
22,0,0,93,0.328308821,1.308996939,1,1,-45.28675532,59.75800704
22,1,1,90,0.242440939,1.308996939,1,1,54.45607585,60.68187346
22,0,0,93,0.382359982,1.308996939,1,1,-34.65240084,59.84034343
22,0,1,85,1.576238871,1.308996939,1,0,-43.59268785,56.76630902
22,1,1,91,0.358139992,1.308996939,1,1,45.70564288,58.14972892
22,0,0,75,0.4602139,1.308996939,1,1,-56.30052944,63.64367737
22,1,1,85,0.394174099,1.308996939,1,1,41.43971104,65.67964537
22,0,0,96,0.248017073,1.49225651,4,1,-40.38156013,65.31317665
22,0,1,50,2.307976961,1.308996939,1,0,-41.00369205,59.90825851
22,1,1,95,1.001884937,1.308996939,1,1,45.3811853,57.78393018
22,1,1,83,0.937819958,1.308996939,1,1,48.18641497,61.3674951
22,0,1,92,2.587865114,1.308996939,1,0,-44.64012371,57.24849833
22,1,1,94,0.757639885,1.308996939,1,1,45.19366328,58.83547492
22,0,0,76,0.44571805,1.308996939,1,1,-49.23283475,58.92520736
22,1,1,86,2.02966094,1.308996939,1,1,54.6574937,58.56932557
22,0,0,94,0.383706093,1.308996939,1,1,-47.95111898,60.17814635
22,1,1,85,1.511570215,1.49225651,4,1,37.75871974,67.06477824
22,0,1,88,0.639523029,1.49225651,4,0,-28.29446411,65.78126301
22,0,0,69,0.3014009,1.308996939,1,1,-50.27650759,58.75591265
22,0,0,100,0.607244015,1.308996939,1,1,-45.13279817,57.53837345
22,1,0,83,1.043297052,1.308996939,1,0,40.45917928,62.32563611
22,1,0,94,0.519140005,1.49225651,4,0,31.46216454,64.44525522
22,0,0,92,0.473247051,1.308996939,1,1,-44.38254056,60.28004637
22,0,0,96,0.863152981,1.308996939,1,1,-45.0126548,59.25366293
22,1,1,93,0.597148895,1.308996939,1,1,51.10739827,60.45989883
22,0,1,92,0.56092,1.308996939,1,0,-40.89721185,62.61361284
22,1,1,95,0.260913849,1.308996939,1,1,47.61524645,59.05730084
22,1,1,95,0.313074112,1.49225651,4,1,48.00024058,65.94094367
22,1,0,95,0.137037039,1.308996939,1,0,53.18527264,60.38060099
22,0,0,94,0.868710041,1.49225651,4,1,-48.21078132,64.78461174
22,1,0,93,0.498677969,1.308996939,1,0,47.71749586,60.06024642
22,1,1,94,0.280648947,1.308996939,1,1,39.42979659,60.26788944
22,0,0,85,1.518546104,1.49225651,6,1,-38.30649592,65.05203977
22,1,1,91,1.188426971,1.308996939,3,1,45.0030925,61.87963655
22,1,0,94,0.37650609,1.49225651,6,0,38.00568109,67.655693
22,0,0,73,0.340490103,1.49225651,6,1,-41.40380918,65.46766739
22,0,0,58,0.260428905,1.49225651,6,1,-42.69157354,61.0854886
22,0,0,91,0.828262091,1.308996939,3,1,-40.24558098,59.49531671
22,1,0,84,1.27410388,1.49225651,6,0,35.69836457,63.77501804
22,0,0,66,0.242135048,1.49225651,6,1,-53.33264449,62.83014387
22,1,1,82,1.090327024,1.49225651,6,1,42.08695429,63.50000773
22,1,1,86,0.590126991,1.49225651,6,1,52.02869012,61.19573087
22,0,0,93,0.374244928,1.49225651,6,1,-47.10583565,62.80680883
22,1,1,100,0.30201292,1.308996939,3,1,46.74960035,60.86749187
22,1,1,100,0.334127903,1.308996939,3,1,33.99645972,57.70170164
22,1,1,100,0.698028803,1.49225651,6,1,50.78849004,65.83839091
22,0,0,100,0.224042177,1.308996939,3,1,-48.42440944,61.20450908
22,0,0,100,0.453943968,1.49225651,6,1,-36.44460955,63.68072152
22,0,0,96,1.167774916,1.308996939,3,1,-55.81681367,60.72289878
22,1,1,100,0.613806963,1.49225651,6,1,46.69300905,64.04910099
22,0,0,95,0.257726192,1.308996939,3,1,-56.34680511,58.77147737
22,1,1,100,0.203626156,1.49225651,6,1,36.91380498,66.01847357
22,0,0,98,0.26762104,1.49225651,6,1,-54.48974967,64.7841213
22,0,0,97,0.393642902,1.49225651,6,1,-45.73115684,64.33755543
22,0,0,100,0.199434996,1.49225651,6,1,-44.2312925,66.15308757
22,0,0,100,0.097543001,1.49225651,6,1,-33.89943413,64.66712077
22,1,0,70,0.085749149,1.49225651,6,0,40.15922211,61.82833845
22,1,0,99,0.659344912,1.49225651,6,0,37.35376789,65.0664803
22,0,0,100,0.01528883,1.49225651,6,1,-48.8474755,62.12229185
22,1,0,76,0.109445095,1.49225651,6,0,29.18448617,62.42028779
22,0,0,82,0.257588863,1.49225651,6,1,-59.76883428,62.278617
22,1,0,64,0.443303108,1.49225651,6,0,48.80913212,64.94288375
22,1,0,88,0.505323887,1.49225651,6,0,58.43655517,65.52521515
22,1,1,96,0.965233088,1.49225651,6,1,39.75881051,62.71754494
22,1,1,97,1.43304491,1.49225651,6,1,55.9252671,64.76000926
22,0,1,85,1.621231079,1.308996939,3,0,-44.85224341,60.26179615
22,1,1,93,0.494939089,1.49225651,6,1,48.2139181,65.69394
22,0,0,80,0.78908205,1.49225651,6,1,-46.39043327,65.40412657
22,1,0,81,0.26690793,1.49225651,6,0,61.325085,64.87589398
22,1,1,84,1.642841101,1.49225651,6,1,58.38214838,64.05566856
22,0,0,89,0.210670948,1.49225651,6,1,-43.46230171,63.05198316
22,0,0,94,0.250751972,1.49225651,6,1,-44.41535967,62.48014811
22,1,1,92,1.842588902,1.308996939,3,1,47.35381021,59.87468284
22,1,0,91,0.258615017,1.308996939,3,0,45.92631532,59.31908649
22,0,0,91,0.732598066,1.49225651,6,1,-40.86174528,61.66174157
22,0,0,96,0.63451314,1.49225651,6,1,-51.79978609,63.43773033
22,0,0,92,0.625055075,1.49225651,6,1,-46.26195639,65.25698968
22,1,0,93,0.868288994,1.49225651,6,0,42.23342025,67.84449153
22,0,0,92,1.102351904,1.49225651,6,1,-45.84933871,61.73416346
22,1,0,94,0.696131945,1.49225651,6,0,41.53982905,64.5748229
22,0,0,100,0.360157013,1.308996939,3,1,-31.86585366,56.93328115
22,1,0,90,0.332139015,1.308996939,3,0,50.64323439,60.2505634
22,0,0,94,0.332139015,1.308996939,3,1,-41.51260103,62.67638111
22,1,1,89,0.342134953,1.49225651,6,1,52.09919179,61.9150659
22,1,1,90,1.326214075,1.308996939,3,1,32.17266587,62.11156439
22,1,1,87,0.613840103,1.49225651,6,1,57.38583522,64.38991424
22,0,0,90,0.367830038,1.49225651,6,1,-44.70523205,62.99820123
22,0,0,85,1.191843987,1.49225651,6,1,-43.44902936,61.80064319
22,0,1,87,0.507501841,1.308996939,1,0,-45.94924407,60.00701474
22,0,1,75,1.367630005,1.308996939,1,0,-36.76777946,59.99381125
22,0,1,87,1.365641117,1.308996939,1,0,-48.10583058,60.21716492
22,1,1,87,0.441441059,1.308996939,1,1,38.73541858,59.48970945
22,0,0,87,0.497379065,1.308996939,1,1,-45.88530662,61.873931
22,1,1,91,1.071332932,1.308996939,1,1,43.69201068,61.40813981
22,1,1,88,0.713202953,1.49225651,4,1,43.64358463,62.92971238
22,0,0,83,0.341320992,1.308996939,1,1,-44.24028855,65.25850668
22,1,0,86,0.843088865,1.49225651,4,0,38.11155617,63.44470014
22,1,1,89,0.799237013,1.308996939,1,1,41.15139946,61.42177996
22,1,1,85,1.347001076,1.49225651,4,1,56.02561253,63.60900798
22,1,1,87,0.491025925,1.308996939,1,1,41.97662608,60.38189024
22,0,0,84,0.258929968,1.308996939,1,1,-35.7912402,60.7587331
22,0,1,50,0.724821091,1.308996939,1,0,-49.73325608,60.32420667
22,0,0,87,0.532840014,1.308996939,1,1,-43.65155828,61.18554527
22,0,0,86,0.792690039,1.49225651,4,1,-56.88186608,62.62838392
22,1,1,89,0.496577978,1.308996939,1,1,52.11578109,61.44201321
22,1,1,85,0.412539959,1.308996939,1,1,40.98585684,58.41309367
22,1,1,89,0.496727943,1.49225651,4,1,51.50987568,60.97889396
22,1,1,87,0.636580944,1.308996939,1,1,40.09010867,58.91485053
22,1,1,82,0.314706087,1.308996939,1,1,43.27248728,61.64426107
22,1,1,83,0.366312027,1.308996939,1,1,39.99354558,59.51126458
22,0,0,88,0.494354963,1.308996939,1,1,-37.69727229,59.95364635
22,1,1,89,0.540366888,1.308996939,1,1,57.6346047,62.62980061
22,0,0,96,0.762197971,1.308996939,1,1,-43.52123362,60.6625547
22,0,0,97,0.738148212,1.308996939,1,1,-42.98458404,61.2884275
22,1,1,92,0.508174896,1.308996939,1,1,37.53315509,61.05226557
22,1,1,97,0.242017031,1.308996939,1,1,52.51957368,60.03887979
22,0,0,96,0.300004005,1.308996939,1,1,-44.08112628,62.36161585
22,1,1,99,0.179965973,1.308996939,1,1,35.68370587,58.7313265
22,0,0,94,0.111925125,1.308996939,1,1,-43.33112589,58.52274633
22,0,0,98,0.181900024,1.49225651,4,1,-48.48796511,58.97584245
22,1,0,94,0.659749985,1.49225651,4,0,40.06112058,61.51331551
22,1,1,91,1.20182395,1.308996939,1,1,48.26939949,59.21164466
22,0,0,96,0.353609085,1.308996939,1,1,-46.4768097,61.18483004
22,0,0,98,0.171633959,1.308996939,1,1,-32.43054312,60.93391153
22,1,1,94,0.435590029,1.49225651,4,1,40.29048521,65.37603785
22,1,0,93,0.899603844,1.308996939,1,0,35.1241997,60.12113653
22,0,0,92,0.309381008,1.49225651,4,1,-50.6310909,61.9619451
22,0,0,94,0.163378954,1.308996939,1,1,-34.97402594,62.14923298
22,0,0,99,0.183264971,1.49225651,4,1,-46.65529762,66.63766247
22,0,0,94,0.179512978,1.308996939,1,1,-47.22827001,57.45168207
22,1,1,92,0.981259823,1.308996939,1,1,44.76094187,60.40739096
22,0,0,95,0.645205975,1.308996939,1,1,-39.1402842,56.6492836
22,0,0,95,0.569099903,1.49225651,4,1,-54.44752176,68.50099552
22,0,0,96,0.673129082,1.49225651,4,1,-46.76691002,65.0898591
22,1,0,83,2.030960083,1.308996939,1,0,52.05515495,62.83773549
22,1,1,82,0.934998989,1.308996939,1,1,41.33241595,58.70129403
22,1,1,84,0.662803888,1.308996939,1,1,49.18081079,61.32418834
22,1,1,82,1.176725864,1.49225651,4,1,39.50980272,65.34405238
22,0,0,82,0.446820021,1.308996939,1,1,-56.04829543,58.80868361
22,0,0,87,0.916661978,1.308996939,1,1,-50.20999031,63.09661698
22,1,1,83,0.494503021,1.308996939,1,1,36.04050582,56.86482785
22,1,1,87,0.752603054,1.308996939,1,1,43.0397266,54.54939212
22,0,0,94,0.498512983,1.308996939,1,1,-37.15642874,57.81105291
22,0,0,94,0.368371964,1.49225651,4,1,-50.42188536,63.1138772
22,1,1,86,0.550351143,1.49225651,6,1,37.51132552,67.74496221
22,0,0,99,0.278362036,1.49225651,6,1,-47.41523441,64.96091022
22,1,1,89,0.220242977,1.308996939,3,1,48.79991978,59.35585769
22,0,0,87,0.494111061,1.49225651,6,1,-64.98359718,65.95240629
22,1,1,89,0.272141933,1.49225651,6,1,52.85780232,62.42839094
22,0,0,90,0.474235058,1.308996939,3,1,-36.47660889,59.89984463
22,0,0,95,0.929936886,1.49225651,6,1,-48.33692045,62.96509634
22,0,0,94,1.077983141,1.49225651,6,1,-51.47963872,60.67139774
22,1,0,93,1.196042061,1.49225651,6,0,43.91362795,64.3647036
22,0,0,90,0.349972963,1.308996939,3,1,-39.15702015,61.10020099
22,0,0,93,0.335660934,1.49225651,6,1,-49.53199748,61.99558241
22,0,1,81,0.815604925,1.49225651,6,0,-49.08056594,64.39223474
22,0,1,95,0.919560194,1.49225651,6,0,-36.52836843,61.44353737
22,0,0,94,0.435568094,1.49225651,6,1,-38.70543989,62.89952233
22,1,1,93,0.543606997,1.49225651,6,1,46.19355045,64.67258981
22,0,0,93,0.32538414,1.308996939,3,1,-43.42118378,60.78007956
