Subj_idx,Stimulus,Response,Confidence,RT_dec,Error,Condition,Delay
15,83,328.3046875,2,3.22302242899605,-65.3046875,0.5,12
16,113,124.25,3,1.95530563400825,-11.25,0.5,9.15
16,142,328.4375,3,1.77074266405543,-6.4375,0.5,3.45
16,117,112.28125,2,1.98894467804348,4.71874999999999,0.5,6.3
16,15,26.171875,3,1.9999477060046,-11.171875,0.5,3.45
16,101,94.6328125,3,2.17934594204416,6.3671875,1,0.6
16,27,209.1953125,2,1.32448441203451,-2.19531249999998,0.5,0.6
16,76,67.65625,3,1.7499794960022,8.34375000000001,1,3.45
16,135,131.046875,3,1.79277869104408,3.953125,1,6.3
16,82,84.546875,3,1.94996242702473,-2.546875,1,0.6
16,164,266.0703125,2,1.96980134298792,77.9296875,0.5,12
16,25,38.6640625,3,2.16266080702189,-13.6640625,0.5,12
16,137,134.8125,4,2.14989710802911,2.1875,0.5,0.6
16,18,194.6953125,4,1.63702772901161,3.30468749999999,1,12
16,29,24.3828125,3,2.36549591401126,4.61718750000001,1,9.15
16,107,302.796875,3,1.67648925003596,-15.796875,0.5,0.6
16,154,309.671875,4,1.60770455701277,24.328125,0.5,9.15
16,158,144.5859375,3,1.85197143704863,13.4140625,0.5,0.6
16,151,143.2265625,3,2.21399231703253,7.77343749999999,1,3.45
16,49,53.359375,2,1.26936880900757,-4.35937499999999,0.5,0.6
16,86,224.1015625,2,1.728607535013,41.8984375,0.5,9.15
16,177,23.4609375,2,2.04978040000424,-26.4609375,1,9.15
16,7,7.1796875,2,1.41340007603867,-0.1796875,0.5,9.15
16,176,357.8203125,2,1.66999169398332,-1.82031250000003,1,0.6
16,109,127.5078125,1,1.14092800702201,-18.5078125,0.5,0.6
16,146,148.3828125,3,1.75873870402575,-2.3828125,1,12
16,171,155.296875,1,1.33596705499804,15.703125,0.5,3.45
16,113,357.65625,2,1.44754447706509,-64.65625,0.5,12
16,175,188.8828125,2,1.5165583260241,-13.8828125,0.5,3.45
16,13,351.1640625,3,1.14819313399494,21.8359375,1,6.3
16,80,347.328125,3,1.2560122400173,-87.328125,0.5,9.15
16,63,80.234375,3,2.02303902100539,-17.234375,1,9.15
16,131,328.0859375,3,1.3373114229762,-17.0859375,1,3.45
16,136,326.265625,3,2.0100318370387,-10.265625,1,12
16,111,311.953125,2,1.63369978498667,-20.953125,1,6.3
16,1,13.875,1,2.07315281103365,-12.875,0.5,9.15
16,41,342.15625,1,1.30463384900941,58.84375,1,12
16,80,256.4296875,1,1.16891285503516,3.57031249999999,0.5,9.15
16,60,51.625,3,1.47868444799678,8.37499999999999,1,6.3
16,141,321.984375,3,1.37071434402606,-0.98437500000002,1,0.6
16,2,28.9921875,3,1.128877262061,-26.9921875,0.5,0.6
16,28,204.6953125,3,3.58018123701913,3.3046875,1,12
16,78,357.890625,1,3.04322990099899,80.109375,0.5,12
16,170,24.234375,1,1.27775185502833,-34.234375,1,9.15
16,71,246.46875,2,1.05526738404296,4.53124999999998,0.5,6.3
16,18,18.234375,1,0.876219538971782,-0.234375000000003,0.5,0.6
16,107,305.078125,2,1.28712625498883,-18.078125,1,12
16,171,335.7734375,3,2.11180143500678,15.2265625,1,3.45
16,158,137.9375,3,1.32654567499412,20.0625,1,3.45
16,1,166.765625,3,1.30815861700103,14.234375,0.5,9.15
16,53,26.21875,1,1.7574799680151,26.78125,1,12
16,130,126.5625,4,1.50209811399691,3.43750000000001,1,6.3
16,43,228.3515625,3,1.33491560298717,-5.35156249999998,0.5,3.45
16,1,127.984375,3,1.25760961801279,53.015625,0.5,9.15
16,60,236.9765625,3,1.08715226402273,3.02343750000001,0.5,9.15
16,30,211.2734375,2,1.09664268000051,-1.2734375,0.5,0.6
16,112,306.171875,2,1.62584576400695,-14.171875,0.5,0.6
16,138,7.921875,1,1.29521168000065,-49.921875,0.5,12
16,111,301.40625,1,0.990525541012175,-10.40625,1,6.3
16,89,103.953125,1,1.16404662601417,-14.953125,1,6.3
16,172,129.8046875,1,1.49872619798407,42.1953125,0.5,0.6
16,168,155.5078125,2,1.39731480798218,12.4921875,1,3.45
16,42,39.2265625,4,1.13873129099375,2.77343750000001,1,0.6
16,85,273.0625,2,1.47743266797625,-8.06250000000001,0.5,3.45
16,170,324.46875,1,1.39159330603434,25.53125,0.5,3.45
16,130,143.015625,3,1.67784291796852,-13.015625,1,9.15
16,174,188,2,1.70613788097398,-14,1,12
16,173,185.65625,2,1.65330459002871,-12.65625,1,9.15
16,30,217.015625,4,2.22851064696442,-7.01562500000001,1,6.3
16,169,160.9453125,4,1.36333015398122,8.0546875,0.5,3.45
16,41,233.125,2,1.71500704297796,-12.125,0.5,6.3
16,139,140.0703125,2,1.17896700603887,-1.07031249999999,0.5,6.3
16,86,83.2265625,2,1.68691443197895,2.77343750000001,0.5,3.45
16,127,322.53125,2,1.68072084599407,-15.53125,1,3.45
16,32,219.359375,3,1.59329754003556,-7.35937499999998,0.5,6.3
16,90,100.3984375,2,2.09446817100979,-10.3984375,1,9.15
16,80,241.5234375,4,2.10293859400554,18.4765625,1,12
16,17,279.7265625,1,1.4412828690256,-82.7265625,0.5,9.15
16,91,279.1796875,2,1.67589253402548,-8.17968750000002,0.5,12
16,57,241.5234375,2,1.56491899699904,-4.52343749999999,1,3.45
16,143,153.5546875,2,1.37315987201873,-10.5546875,0.5,12
16,143,161.703125,2,1.79963326198049,-18.703125,0.5,6.3
16,131,315.2109375,2,1.53529591800179,-4.21093749999998,0.5,9.15
16,83,130.5,2,1.89416698802961,-47.5,0.5,12
16,166,181.015625,1,1.47043136000866,-15.015625,0.5,9.15
16,36,63.625,2,1.0796051780344,-27.625,1,3.45
16,140,311.421875,4,1.74864880001405,8.57812500000004,0.5,6.3
16,68,214.4296875,2,1.58348376199137,33.5703125,1,12
16,100,329.375,2,1.42830667505041,-49.375,1,9.15
16,28,49.1796875,2,1.87833848502487,-21.1796875,0.5,6.3
16,66,62.859375,2,1.7066735260305,3.140625,0.5,3.45
16,89,70.6015625,2,1.40395881503355,18.3984375,0.5,3.45
16,89,270.171875,2,1.16345629200805,-1.17187499999999,1,12
16,157,167.90625,3,2.07092095102416,-10.90625,1,12
16,53,187.2421875,1,1.56075460504508,45.7578125,1,3.45
16,12,30.9296875,1,1.17302165401634,-18.9296875,1,0.6
16,21,44.0859375,1,1.36765937897144,-23.0859375,1,12
16,75,64.171875,1,1.22980048099998,10.828125,0.5,6.3
16,155,252.796875,2,1.37089196400484,82.203125,1,12
16,64,65.3125,2,1.47271988802822,-1.3125,0.5,12
16,93,134.9765625,3,1.7554649450467,-41.9765625,1,9.15
16,126,148,4,1.4765963050304,-22,1,9.15
16,84,311.90625,1,1.70682638400467,-47.90625,0.5,0.6
16,46,31.296875,2,1.71013719501207,14.703125,1,9.15
16,149,334.3984375,3,2.48020241502672,-5.39843750000005,1,6.3
16,45,230.6171875,3,2.2261747099692,-5.61718749999998,1,6.3
16,107,292.3828125,4,1.54165046603885,-5.38281250000003,0.5,0.6
16,110,43.3125,2,3.67486996104708,66.6875,1,12
16,86,138.0703125,2,1.47819942701608,-52.0703125,0.5,12
16,125,307.2578125,2,1.45452546403976,-2.25781249999998,0.5,6.3
16,42,32.3203125,3,1.79061885701958,9.6796875,1,3.45
16,83,68.8671875,3,1.25935939600458,14.1328125,0.5,9.15
16,165,322.265625,2,1.23442921700189,22.734375,1,3.45
16,51,241.59375,2,2.19514291599626,-10.59375,0.5,6.3
16,20,52.8984375,2,1.28173005499411,-32.8984375,0.5,6.3
16,138,319.8046875,3,1.63401070202235,-1.80468749999997,1,0.6
16,15,35.046875,3,1.61053481302224,-20.046875,0.5,12
16,146,313.59375,3,1.50907260400709,12.40625,0.5,9.15
16,59,57.421875,3,1.59706432803068,1.57812500000001,1,3.45
16,101,292.3203125,3,1.68804623099277,-11.3203125,1,0.6
16,27,291.125,1,2.04847681801766,-84.125,0.5,12
16,142,326.6796875,4,1.75985664903419,-4.67968750000002,1,12
16,172,150.1015625,3,1.76468702603597,21.8984375,0.5,3.45
16,162,335.5390625,4,1.78681390703423,6.46093750000003,0.5,9.15
16,6,205.625,2,1.95959513197886,-19.625,0.5,3.45
16,67,232.828125,2,1.99381281703245,14.171875,1,0.6
16,160,145.3125,3,1.99992591800401,14.6875,1,12
16,121,13.671875,1,0.725467611046042,-72.671875,0.5,0.6
16,149,144.171875,3,1.45915486000013,4.828125,1,3.45
16,79,274.796875,3,1.8484821220045,-15.796875,0.5,6.3
16,41,219.375,3,1.38708294200478,1.625,1,3.45
16,86,266.6796875,2,1.65082026197342,-0.67968749999998,1,6.3
16,20,244.8125,2,1.82329771399964,-44.8125,1,0.6
16,82,87.953125,2,1.39711642602924,-5.953125,1,3.45
16,5,309.875,1,1.10409703600453,55.125,1,12
16,19,127.953125,1,1.24347775999922,71.046875,0.5,0.6
16,6,332.0859375,3,1.26153049099958,33.9140625,1,12
16,140,305.046875,3,1.16254803701304,14.953125,0.5,3.45
16,128,306.234375,2,1.25725119799608,1.76562499999996,0.5,6.3
16,37,189.2265625,1,1.57244495605119,27.7734375,1,9.15
16,65,249.1640625,1,0.936698750010692,-4.16406249999998,1,0.6
16,132,143.96875,2,1.50192809099099,-11.96875,0.5,12
16,144,327.7890625,2,1.25513122201664,-3.78906250000001,0.5,12
16,5,169.984375,1,1.3828875250183,15.015625,1,12
16,117,93.359375,2,1.24542408803245,23.640625,0.5,9.15
16,35,58.15625,1,1.36164113902487,-23.15625,1,0.6
16,50,46.9453125,2,1.29748605401255,3.0546875,1,0.6
16,176,355.984375,2,1.61261225404451,0.0156250000000408,1,3.45
16,144,143.96875,2,1.30900293396553,0.0312500000000018,0.5,0.6
16,128,212.0703125,1,1.79001843702281,-84.0703125,0.5,12
16,170,326.3359375,2,2.3031433870201,23.6640625,0.5,9.15
16,118,127.1796875,3,1.36263087304542,-9.17968749999999,0.5,6.3
16,46,38.1328125,3,1.95515215402702,7.8671875,0.5,9.15
16,7,181.890625,3,1.68689895502757,5.10937500000003,1,3.45
16,4,183.5234375,3,1.97502028598683,0.476562500000012,0.5,0.6
16,153,343.5703125,4,1.76342009601649,-10.5703125,0.5,12
16,44,38.9453125,4,1.04459423699882,5.05468749999999,1,0.6
16,2,1.59375,2,1.13698014803231,0.40625,1,3.45
16,120,139.7890625,3,1.38566232501762,-19.7890625,1,12
16,43,32.15625,3,1.68657896702643,10.84375,0.5,9.15
16,55,239.59375,3,1.60158748104004,-4.59375000000001,1,0.6
16,107,42.25,2,1.01491693302523,64.75,1,3.45
16,7,190.6484375,2,1.20999855000991,-3.64843749999998,0.5,0.6
16,57,66.28125,3,1.98562510806369,-9.28125000000001,0.5,9.15
16,11,184.8828125,1,1.48464601900196,6.1171875,0.5,3.45
16,74,255.109375,4,1.3846319920267,-1.10937499999999,0.5,12
16,4,67.40625,3,1.75664717605105,-63.40625,1,0.6
16,166,347.984375,1,1.37690200505313,-1.98437500000004,1,12
16,174,179.4453125,3,1.88898531999439,-5.44531250000002,1,9.15
16,49,223.625,2,1.36354241403751,5.375,0.5,6.3
16,109,126.9765625,3,1.13291511096759,-17.9765625,1,9.15
16,59,231.59375,3,0.997764454048593,7.40625,0.5,9.15
16,111,309.953125,2,1.75902586901793,-18.953125,0.5,9.15
16,147,136.6171875,2,1.10459042503498,10.3828125,1,6.3
16,137,322.0390625,1,1.05979151296197,-5.0390625,0.5,3.45
16,69,245.7734375,3,1.30507372797001,3.22656250000001,1,9.15
16,8,346.78125,1,1.88001919002272,21.21875,0.5,9.15
16,58,205.5546875,3,1.52876149199437,32.4453125,0.5,9.15
16,115,270.8828125,1,1.51800467498833,24.1171875,1,3.45
16,173,355.2109375,2,1.58544872899074,-2.21093750000003,1,6.3
16,73,232.234375,2,2.10442279599374,20.765625,1,12
16,52,49.5390625,2,1.80930096900556,2.4609375,0.5,3.45
16,155,134.484375,1,1.16925192804774,20.515625,1,12
16,154,155.7421875,2,1.2562942430377,-1.74218749999998,1,12
16,163,12.453125,1,1.51158062601462,-29.453125,0.5,12
16,69,238.1875,4,2.82331437402172,10.8125,1,0.6
16,171,188.234375,2,1.70498734200373,-17.234375,1,9.15
16,155,346.9453125,1,1.03013134200592,-11.9453125,0.5,6.3
16,142,201.2109375,1,1.2850573270116,-59.2109375,0.5,6.3
16,121,119.1953125,4,1.7139305320452,1.80468750000001,0.5,12
16,16,217.4921875,4,2.25241160701262,-21.4921875,1,3.45
16,179,191.8515625,3,1.66506384697277,-12.8515625,1,9.15
16,60,247.890625,3,1.20195803901879,-7.89062499999999,1,9.15
16,60,66,4,1.18648641800974,-6.00000000000001,0.5,3.45
16,113,233.390625,2,0.946406141039915,59.609375,0.5,12
16,1,121.7890625,1,1.00504080898827,59.2109375,1,6.3
16,14,213.8203125,1,1.63947067200206,-19.8203125,0.5,3.45
16,141,325.4765625,2,1.28631152398884,-4.47656249999997,0.5,9.15
16,143,152.3359375,3,1.86461903800955,-9.33593749999998,0.5,12
16,8,321.359375,2,2.15318824799033,46.640625,0.5,3.45
16,76,257.921875,1,0.973993083985988,-1.92187499999998,1,12
16,169,187.015625,2,1.68041092698695,-18.015625,0.5,12
16,123,91.4609375,1,1.32594757404877,31.5390625,1,3.45
16,136,174.3515625,4,1.80366374802543,-38.3515625,0.5,3.45
16,92,267.671875,4,1.16915757802781,4.32812500000002,0.5,0.6
16,138,130.515625,1,1.11869542498607,7.48437499999999,0.5,3.45
16,140,324.8671875,3,1.32989635597914,-4.86718749999997,0.5,9.15
16,152,154.28125,3,1.13695593300508,-2.28124999999999,0.5,3.45
16,148,136.75,4,1.36223113897722,11.25,1,3.45
16,118,303.875,4,1.39758590399288,-5.87499999999998,1,3.45
16,36,44.5625,4,1.25772343203425,-8.5625,0.5,9.15
16,26,235.296875,3,1.33424971601926,-29.296875,1,0.6
16,132,130.25,4,1.65913103200728,1.74999999999999,1,9.15
16,140,322.0703125,3,1.77722742105834,-2.07031249999996,0.5,3.45
16,166,144.6328125,3,1.37535137799568,21.3671875,1,3.45
16,174,345.8515625,4,1.57521575200371,8.14843749999998,0.5,3.45
16,50,230.6171875,2,1.39041999704204,-0.617187499999975,1,9.15
16,98,141.7421875,1,1.58747774304356,-43.7421875,0.5,12
16,5,51.390625,3,1.65779150603339,-46.390625,1,12
16,106,88.234375,3,1.67428760201437,17.765625,0.5,12
16,125,302,3,1.72299326199573,2.99999999999998,1,3.45
16,123,116.9765625,4,2.03964219399495,6.0234375,0.5,9.15
16,65,51.921875,4,1.31965560198296,13.078125,1,9.15
16,97,239.4921875,2,1.25890872703167,37.5078125,0.5,3.45
16,165,352.6953125,3,1.55703806999372,-7.69531250000002,0.5,6.3
16,71,245.390625,4,0.975854656018782,5.60937500000001,1,9.15
16,90,74.6171875,4,1.24355108500458,15.3828125,1,6.3
16,169,6.3046875,3,1.695025574998,-17.3046875,1,3.45
16,15,195.390625,3,0.949214435007889,-0.390625000000001,1,0.6
16,85,87.96875,3,1.32075016002636,-2.96875,0.5,0.6
16,35,207.109375,4,1.2382861750084,7.89062500000002,1,0.6
16,178,265.359375,1,1.33033031196101,-87.359375,1,3.45
16,55,48.3359375,3,2.12578891700832,6.6640625,1,9.15
16,65,76.734375,3,1.13737666403176,-11.734375,1,0.6
16,62,63.7578125,3,1.37573477003025,-1.75781250000001,0.5,12
16,142,328.8984375,4,1.4127673280309,-6.89843749999998,0.5,12
16,3,353.2578125,1,1.34160485002212,9.74218750000001,0.5,3.45
16,21,6.53125,1,2.19106499105692,14.46875,1,6.3
16,39,14.78125,1,1.67880645400146,24.21875,0.5,0.6
16,99,320.5625,3,1.20691737602465,-41.5625,1,0.6
16,168,172.203125,1,1.08666520204861,-4.20312499999998,1,0.6
16,69,0.6015625,2,1.44442835799418,68.3984375,0.5,3.45
16,98,93.015625,3,1.51440409303177,4.98437499999999,0.5,3.45
16,115,307.2734375,3,1.51717860600911,-12.2734375,1,9.15
16,3,1.2265625,3,1.00759487500181,1.7734375,1,3.45
16,35,225.8046875,4,2.08393745700596,-10.8046875,1,9.15
16,105,269.890625,3,0.967158410989214,15.109375,1,6.3
16,142,154.3515625,3,2.06977238797117,-12.3515625,0.5,3.45
16,30,210.765625,3,1.8637681400287,-0.765624999999984,1,6.3
16,62,233.625,3,1.23665621300461,8.37500000000001,1,0.6
16,117,135.4765625,4,1.19608256500214,-18.4765625,0.5,9.15
16,180,143.921875,2,1.16851518402109,36.078125,1,12
16,164,334.9765625,3,2.01283957500709,9.02343750000001,1,6.3
16,30,33.2421875,4,2.21369346999563,-3.2421875,1,3.45
16,76,242.8671875,4,1.37026882701321,13.1328125,0.5,0.6
16,157,154,4,1.52401252801064,2.99999999999999,1,0.6
16,130,338,4,1.17596635600785,-28,1,12
16,135,306.453125,4,1.48023974196985,8.54687499999998,0.5,3.45
16,18,147.1953125,2,1.05713221599581,50.8046875,1,12
16,134,299.921875,3,1.97396209998988,14.078125,1,9.15
16,108,125.1953125,4,1.07008380105253,-17.1953125,1,12
16,9,293.03125,1,2.01085685502039,75.96875,0.5,3.45
16,19,23.2734375,4,1.72118465800304,-4.2734375,1,6.3
16,155,336.75,4,1.3240072990302,-1.74999999999995,1,12
16,54,42.0390625,4,1.4116451269947,11.9609375,1,9.15
16,3,4.171875,4,1.95252057502512,-1.171875,1,9.15
16,3,170.3359375,4,1.00468104198808,12.6640625,1,0.6
16,145,128,4,1.38161778601352,17,1,12
16,34,209.4765625,4,1.39994180604117,4.52343749999999,0.5,3.45
16,134,97.5390625,3,1.93062219704734,36.4609375,0.5,9.15
16,149,157.875,4,2.88454517500941,-8.875,1,6.3
16,43,38.6171875,4,1.20642982702702,4.3828125,1,0.6
16,179,143.2109375,4,1.64641859306721,35.7890625,1,0.6
16,17,356.796875,2,1.44147629302461,20.203125,0.5,3.45
16,1,9.078125,2,2.17408505600179,-8.078125,1,6.3
16,86,276,3,1.41550606500823,-10,0.5,6.3
16,11,3.7421875,3,1.24531343101989,7.2578125,1,9.15
16,20,188.3359375,3,1.52584171801573,11.6640625,0.5,3.45
16,147,316.9140625,4,1.57344102003844,10.0859375,1,6.3
16,8,11.125,2,1.73992367502069,-3.125,1,9.15
16,173,353.7578125,4,1.62776243203552,-0.757812499999953,0.5,9.15
16,39,358.1328125,2,0.959849465987645,40.8671875,0.5,6.3
16,160,161.625,2,1.53776068898151,-1.625,0.5,0.6
16,130,138.6640625,2,1.14473610103596,-8.66406249999999,0.5,12
16,140,352.8125,1,1.45498317299644,-32.8125,0.5,12
16,150,138.15625,3,1.72328045399627,11.84375,1,0.6
16,125,146,2,1.82079592999071,-21,0.5,9.15
16,177,160.234375,3,1.78290691401344,16.765625,1,0.6
16,88,228.0859375,1,3.34482726600254,39.9140625,1,3.45
16,132,336.1015625,4,1.45285991602577,-24.1015624999999,0.5,12
16,180,142.3828125,2,1.39489244902506,37.6171875,0.5,0.6
16,109,125.7421875,3,1.39078163198428,-16.7421875,1,6.3
16,41,33.40625,4,2.16221561696148,7.59375,1,9.15
16,34,226,3,1.29438810399733,-12,0.5,6.3
16,115,318.9921875,3,1.61527237505652,-23.9921875,0.5,6.3
16,38,39.03125,4,1.63673571200343,-1.03125,1,6.3
16,173,9.625,1,1.57143014098983,-16.625,0.5,0.6
16,93,113.1953125,3,2.23650049499702,-20.1953125,0.5,6.3
16,125,296.9921875,3,1.55999841197627,8.00781250000001,1,6.3
16,173,150.9609375,3,1.47515011497308,22.0390625,0.5,3.45
16,13,4.78125,2,1.0372786190128,8.21875,1,3.45
17,57,212.3984375,2,3.78290146100335,24.6015625,1,0.6
17,156,321.015625,3,2.08890659600729,14.9843749999999,0.5,9.15
17,128,122.3359375,2,4.29007973702392,5.6640625,1,9.15
17,118,295.296875,4,3.26509377302136,2.70312499999999,1,3.45
17,94,120.0546875,4,4.40538002300309,-26.0546875,0.5,12
17,151,152.15625,3,2.89521082903957,-1.15625000000001,1,0.6
17,94,49.2578125,3,1.91578260000097,44.7421875,0.5,9.15
17,114,311.34375,2,5.00197375298012,-17.34375,1,12
17,122,89.7421875,1,3.377309975971,32.2578125,1,9.15
17,178,355.5703125,3,4.52736975200241,2.42968749999999,1,9.15
17,44,216,3,1.26425675698556,8.00000000000001,1,3.45
17,134,111.609375,4,2.79882751300465,22.390625,1,3.45
17,58,33.2265625,3,2.07648530101869,24.7734375,1,3.45
17,107,306.3828125,3,3.83311418798985,-19.3828125,1,3.45
17,75,229.2421875,3,2.38986324198777,25.7578125,0.5,9.15
17,84,253.2734375,2,5.17414890101645,10.7265625,0.5,12
17,13,214.0234375,3,2.52652277902234,-21.0234375,1,0.6
17,119,79.09375,1,1.90589351404924,39.90625,1,6.3
17,30,55.8515625,1,1.94856007501949,-25.8515625,0.5,12
17,163,31.7421875,2,3.62882771203294,-48.7421875,0.5,9.15
17,31,225.703125,3,2.2736135260202,-14.703125,1,0.6
17,174,74.0703125,2,2.2441906890017,-80.0703125,1,6.3
17,56,265.5703125,1,3.65818703803234,-29.5703125,1,3.45
17,174,18.8671875,3,4.21104508900316,-24.8671875,1,6.3
17,35,198.1328125,4,2.49570535001112,16.8671875,0.5,12
17,118,243.2265625,1,3.2208063180442,54.7734375,0.5,12
17,33,226.3359375,1,4.81891050603008,-13.3359375,0.5,12
17,55,75.4609375,4,3.02820842404617,-20.4609375,1,9.15
17,8,210.6015625,4,2.31757561204722,-22.6015625,1,6.3
17,2,204,4,1.51683702500304,-22,1,3.45
17,4,170.0703125,2,4.51392634701915,13.9296875,0.5,3.45
17,36,35.1640625,3,3.57048906205455,0.835937499999992,0.5,9.15
17,1,177.625,2,3.68668034306029,3.37499999999999,0.5,3.45
17,1,353.2265625,2,3.05756457202369,7.77343750000002,0.5,0.6
17,9,18.25,3,4.22963627701392,-9.25,1,12
17,120,284.734375,1,1.21640969597502,15.265625,1,12
17,67,241.359375,4,2.29901194601553,5.64062500000002,1,0.6
17,104,122,2,2.03904137801146,-18,1,9.15
17,168,254.765625,3,5.55738844600273,-86.765625,0.5,6.3
17,132,308.828125,3,4.76183028297964,3.17187500000005,1,6.3
17,119,327.59375,3,5.88683305500308,-28.59375,0.5,3.45
17,148,302.0859375,2,3.79654026601929,25.9140625,1,9.15
17,41,55.59375,3,4.01996863103705,-14.59375,1,6.3
17,4,80.9296875,4,5.11826736095827,-76.9296875,0.5,3.45
17,107,109.96875,4,2.06902892200742,-2.96875,0.5,0.6
17,119,110,4,4.05407112900866,9,0.5,6.3
17,138,250.8828125,2,2.17408827599138,67.1171875,0.5,0.6
17,138,127.7421875,2,1.97567996097496,10.2578125,0.5,0.6
17,65,245.421875,4,2.74318724998739,-0.421874999999997,0.5,3.45
17,62,233.390625,4,1.87631060701096,8.60937500000002,0.5,9.15
17,85,273.34375,4,2.36027831898537,-8.34375,0.5,0.6
17,4,67.1796875,4,1.14301004004665,-63.1796875,1,0.6
17,138,296.6640625,1,3.20903982897289,21.3359375,1,6.3
17,11,246,2,1.43463962501846,-55,1,0.6
17,66,243.390625,2,2.14674727298552,2.60937499999998,0.5,3.45
17,94,271.2265625,2,3.27667090401519,2.77343750000001,0.5,12
17,161,151.2734375,3,1.90534178802045,9.72656250000001,0.5,0.6
17,56,49.2421875,3,2.01167059806176,6.75781250000001,1,12
17,104,118.0546875,2,3.56995798205025,-14.0546875,0.5,12
17,21,213.359375,3,2.95438775798539,-12.359375,1,6.3
17,58,331.8359375,1,1.76507492805831,86.1640625,1,12
17,139,312.6015625,3,1.89121678099036,6.39843750000002,0.5,12
17,154,302.734375,4,3.09480367501965,31.2656250000001,0.5,3.45
17,27,229.140625,4,2.27602874598233,-22.140625,1,0.6
17,167,317.5078125,4,2.95783061702969,29.4921875,1,6.3
17,52,225.4921875,3,3.48774286103435,6.50781249999999,0.5,12
17,164,316.0234375,1,5.11777423002059,27.9765625,1,3.45
17,59,230.453125,4,1.77854436298367,8.54687499999999,1,0.6
17,161,234.1875,3,3.7677963070455,-73.1875,1,3.45
17,131,307.96875,1,3.43669821199728,3.03124999999998,0.5,6.3
17,87,125.4609375,3,4.26249393902253,-38.4609375,1,9.15
17,122,310.0546875,3,4.41262094606645,-8.05468750000002,0.5,6.3
17,93,250.3046875,3,2.61781163403066,22.6953125,0.5,12
17,179,254,1,1.29980676504783,-75,1,9.15
17,149,124.21875,3,2.58708304597531,24.78125,1,9.15
17,51,257.328125,4,2.05436957604252,-26.328125,1,0.6
17,24,296.171875,4,2.196321860014,87.828125,0.5,12
17,163,154.6171875,1,2.61347489303444,8.3828125,0.5,0.6
17,172,139.34375,4,2.22090951597784,32.65625,0.5,0.6
17,76,37.375,2,2.83595090400195,38.625,1,9.15
17,34,41.7890625,3,2.17801056697499,-7.78906249999999,0.5,12
17,121,124.0859375,3,3.87178442400182,-3.08593749999999,0.5,12
17,79,77.640625,3,2.35309544001939,1.359375,1,6.3
17,79,87.046875,3,2.40378863003571,-8.04687500000001,0.5,12
17,144,262,4,2.62449386599474,62,0.5,3.45
17,47,31.078125,1,1.53528244799236,15.921875,0.5,0.6
17,54,42.6484375,2,3.01119085302344,11.3515625,0.5,3.45
17,180,45.7421875,2,3.10077715403168,-45.7421875,1,12
17,156,137.984375,2,2.95249357202556,18.015625,1,6.3
17,28,223.375,2,2.36194970703218,-15.375,1,6.3
17,89,130,3,1.20233634999022,-41,0.5,0.6
17,175,60.28125,4,3.13745224499144,-65.28125,1,0.6
17,35,25.109375,4,2.60259475797648,9.890625,1,9.15
17,79,249.5546875,3,3.71260161005193,9.44531249999999,0.5,12
17,18,213.609375,3,3.67899725906318,-15.609375,0.5,9.15
17,115,213.2265625,1,1.12898180499906,81.7734375,0.5,3.45
17,161,130.6796875,3,2.41437752800994,30.3203125,0.5,3.45
17,119,295.8046875,3,2.9090909640654,3.19531249999997,0.5,6.3
17,142,144.9765625,3,2.73767982702702,-2.9765625,0.5,3.45
17,176,138.0859375,3,2.38320078601828,37.9140625,1,9.15
17,88,151.921875,1,1.89631771104177,-63.921875,1,12
17,107,314.0859375,4,3.93978747498477,-27.0859375,0.5,0.6
17,120,107.3125,3,2.27739546902012,12.6875,0.5,0.6
17,17,228.9921875,3,3.30281282903161,-31.9921875,1,6.3
17,102,83.4921875,3,3.14347976498539,18.5078125,1,3.45
17,58,58.8828125,2,3.27404024102725,-0.882812499999993,1,6.3
17,134,141.125,2,4.2359521809849,-7.12499999999999,0.5,9.15
17,168,146.234375,4,2.49220382905332,21.765625,0.5,12
17,120,132.9140625,3,3.12159940099809,-12.9140625,0.5,0.6
17,109,292.8125,3,2.20527468202636,-3.81249999999995,0.5,12
17,26,103.921875,3,1.23087972105714,-77.921875,1,0.6
17,106,134.6171875,4,1.60413570998935,-28.6171875,1,3.45
17,74,111.1796875,3,3.84518082201248,-37.1796875,1,12
17,150,158.0859375,2,3.93635425798129,-8.08593749999998,1,9.15
17,157,166,2,1.63653691997752,-9,1,6.3
17,86,309.2265625,2,2.15261445002398,-43.2265625,0.5,12
17,152,99.5703125,3,3.61340995004866,52.4296875,0.5,9.15
17,125,287.34375,4,1.82496791798621,17.65625,1,0.6
17,123,118.1015625,2,3.05089931300608,4.89843750000001,1,6.3
17,83,88.828125,2,5.11284004402114,-5.828125,0.5,6.3
17,30,231.40625,2,3.08621731796302,-21.40625,1,6.3
17,35,209.703125,2,2.39978511002846,5.29687500000001,0.5,9.15
17,83,231.8046875,2,1.16729395301081,31.1953125,0.5,0.6
17,54,230.171875,4,2.3089099470526,3.82812500000002,1,9.15
17,135,134.203125,3,1.9798537279712,0.796874999999987,1,12
17,175,302.15625,2,2.81096069299383,52.84375,0.5,9.15
17,153,109.5703125,1,3.03122921101749,43.4296875,1,0.6
17,132,295.1953125,3,3.82641849701758,16.8046875,1,9.15
17,6,135.8515625,2,3.13775279099355,50.1484375,0.5,9.15
