Subj_idx,Stimulus,Response,Confidence,Order,Scale
153,2,2,2,DS,SD
153,1,1,2,DS,SD
153,2,2,4,DS,SD
153,1,1,1,DS,SD
153,1,1,1,DS,SD
153,1,2,1,DS,SD
153,2,2,1,DS,SD
153,2,2,4,DS,SD
153,2,2,2,DS,SD
153,2,1,1,DS,SD
153,1,1,1,DS,SD
153,1,1,1,DS,SD
153,1,1,2,DS,SD
153,2,2,1,DS,SD
153,1,1,1,DS,SD
153,1,1,1,DS,SD
153,1,1,1,DS,SD
153,2,2,4,DS,SD
153,1,1,1,DS,SD
153,2,2,4,DS,SD
153,2,2,4,DS,SD
153,2,2,1,DS,SD
153,1,1,1,DS,SD
153,2,2,4,DS,SD
153,2,2,4,DS,SD
153,1,1,1,DS,SD
153,1,1,2,DS,SD
107,2,2,2,DS,SD
107,2,2,1,DS,SD
107,1,1,2,DS,SD
107,1,1,3,DS,SD
107,1,1,3,DS,SD
107,1,1,3,DS,SD
107,2,2,2,DS,SD
107,2,2,1,DS,SD
107,1,1,2,DS,SD
107,1,1,3,DS,SD
107,2,1,2,DS,SD
107,1,1,2,DS,SD
107,2,2,2,DS,SD
107,2,2,2,DS,SD
107,2,2,2,DS,SD
107,2,2,3,DS,SD
107,1,1,3,DS,SD
107,2,1,3,DS,SD
107,2,2,4,DS,SD
107,2,1,2,DS,SD
107,1,1,1,DS,SD
107,1,1,2,DS,SD
107,1,1,2,DS,SD
107,2,1,2,DS,SD
107,1,1,2,DS,SD
107,1,1,2,DS,SD
107,2,1,2,DS,SD
107,2,1,1,DS,SD
107,1,1,1,DS,SD
107,2,1,1,DS,SD
107,1,1,2,DS,SD
107,1,1,2,DS,SD
107,2,1,1,DS,SD
107,2,1,1,DS,SD
107,1,1,1,DS,SD
107,2,2,2,DS,SD
107,1,1,1,DS,SD
107,1,1,1,DS,SD
107,1,1,2,DS,SD
107,2,2,3,DS,SD
107,2,2,3,DS,SD
107,2,1,1,DS,SD
107,2,2,3,DS,SD
107,1,1,2,DS,SD
107,1,1,2,DS,SD
107,1,1,2,DS,SD
107,2,2,3,DS,SD
107,1,1,2,DS,SD
107,1,1,2,DS,SD
107,1,1,2,DS,SD
107,2,2,3,DS,SD
107,1,1,3,DS,SD
107,2,1,2,DS,SD
107,2,1,3,DS,SD
107,2,2,4,DS,SD
107,1,1,3,DS,SD
107,2,2,3,DS,SD
107,2,1,2,DS,SD
107,1,1,2,DS,SD
107,1,1,3,DS,SD
103,2,2,4,DS,SD
103,2,2,3,DS,SD
103,1,1,4,DS,SD
103,1,1,4,DS,SD
103,1,2,4,DS,SD
103,1,2,4,DS,SD
103,2,2,4,DS,SD
103,2,1,4,DS,SD
103,1,2,4,DS,SD
103,1,2,4,DS,SD
103,2,2,4,DS,SD
103,1,1,4,DS,SD
103,2,1,3,DS,SD
103,2,2,4,DS,SD
103,2,1,3,DS,SD
103,2,1,3,DS,SD
103,1,2,4,DS,SD
103,2,2,4,DS,SD
103,2,2,4,DS,SD
103,2,2,4,DS,SD
103,1,1,3,DS,SD
103,1,2,4,DS,SD
103,1,2,4,DS,SD
103,2,1,3,DS,SD
103,1,2,4,DS,SD
103,1,2,3,DS,SD
103,2,1,4,DS,SD
103,2,2,4,DS,SD
103,1,2,3,DS,SD
103,2,1,3,DS,SD
103,1,2,3,DS,SD
103,1,1,4,DS,SD
103,2,2,3,DS,SD
103,2,2,4,DS,SD
103,1,1,3,DS,SD
103,2,1,4,DS,SD
103,1,2,3,DS,SD
103,1,2,4,DS,SD
103,1,1,4,DS,SD
103,2,2,4,DS,SD
103,2,2,4,DS,SD
103,2,1,3,DS,SD
103,2,1,2,DS,SD
103,1,2,3,DS,SD
103,1,2,3,DS,SD
103,1,2,3,DS,SD
103,2,2,4,DS,SD
103,1,2,3,DS,SD
103,1,1,2,DS,SD
103,1,2,3,DS,SD
103,2,1,2,DS,SD
103,1,2,4,DS,SD
103,2,2,3,DS,SD
103,2,1,3,DS,SD
103,2,1,2,DS,SD
103,1,1,3,DS,SD
103,2,2,3,DS,SD
103,2,1,2,DS,SD
103,1,2,4,DS,SD
103,1,2,3,DS,SD
83,2,1,1,DS,SD
83,2,1,2,DS,SD
83,1,2,2,DS,SD
83,1,1,2,DS,SD
83,1,1,2,DS,SD
83,1,1,2,DS,SD
83,2,1,2,DS,SD
83,2,1,3,DS,SD
83,1,1,3,DS,SD
83,1,1,3,DS,SD
83,2,1,2,DS,SD
83,1,2,3,DS,SD
83,2,1,2,DS,SD
83,2,1,2,DS,SD
83,2,2,3,DS,SD
83,2,2,2,DS,SD
83,1,2,3,DS,SD
83,2,2,2,DS,SD
83,2,1,2,DS,SD
83,2,1,1,DS,SD
83,1,1,2,DS,SD
83,1,1,2,DS,SD
83,1,1,2,DS,SD
83,2,2,3,DS,SD
83,1,1,2,DS,SD
83,1,1,1,DS,SD
83,2,2,4,DS,SD
83,2,1,2,DS,SD
83,1,2,4,DS,SD
83,2,2,3,DS,SD
83,1,2,3,DS,SD
83,1,2,3,DS,SD
83,2,2,4,DS,SD
83,2,1,1,DS,SD
83,1,2,4,DS,SD
83,2,2,2,DS,SD
83,1,2,4,DS,SD
83,1,1,1,DS,SD
83,1,2,3,DS,SD
83,2,1,2,DS,SD
83,2,2,2,DS,SD
83,2,1,1,DS,SD
83,2,2,4,DS,SD
83,1,2,4,DS,SD
83,1,1,1,DS,SD
83,1,1,1,DS,SD
83,2,2,3,DS,SD
83,1,1,1,DS,SD
83,1,2,4,DS,SD
83,1,1,4,DS,SD
83,2,2,4,DS,SD
83,1,2,3,DS,SD
83,2,1,1,DS,SD
83,2,1,3,DS,SD
83,2,2,3,DS,SD
83,1,2,4,DS,SD
83,2,2,3,DS,SD
83,2,2,4,DS,SD
83,1,1,1,DS,SD
83,1,2,4,DS,SD
71,2,2,4,DS,SD
71,2,2,4,DS,SD
71,1,2,3,DS,SD
71,1,1,1,DS,SD
71,1,2,4,DS,SD
71,1,2,4,DS,SD
71,2,2,4,DS,SD
71,2,2,3,DS,SD
71,1,1,2,DS,SD
71,1,2,3,DS,SD
71,2,2,4,DS,SD
71,1,1,3,DS,SD
71,2,2,4,DS,SD
71,2,2,4,DS,SD
71,2,2,4,DS,SD
71,2,2,4,DS,SD
71,1,1,3,DS,SD
71,2,2,2,DS,SD
71,2,2,4,DS,SD
71,2,2,1,DS,SD
71,1,1,2,DS,SD
71,1,2,4,DS,SD
71,1,2,4,DS,SD
71,2,2,4,DS,SD
71,1,1,4,DS,SD
71,1,2,4,DS,SD
71,2,2,1,DS,SD
71,2,2,4,DS,SD
71,1,2,4,DS,SD
71,2,2,4,DS,SD
71,1,2,4,DS,SD
71,1,2,3,DS,SD
71,2,2,4,DS,SD
71,2,2,4,DS,SD
71,1,1,1,DS,SD
71,2,2,4,DS,SD
71,1,2,3,DS,SD
71,1,2,1,DS,SD
71,1,2,2,DS,SD
71,2,2,4,DS,SD
71,2,2,4,DS,SD
71,2,1,1,DS,SD
71,2,1,4,DS,SD
71,1,2,1,DS,SD
71,1,1,1,DS,SD
71,1,2,1,DS,SD
71,2,2,3,DS,SD
71,1,2,2,DS,SD
71,1,1,1,DS,SD
71,1,2,1,DS,SD
71,2,2,3,DS,SD
71,1,1,1,DS,SD
71,2,2,4,DS,SD
71,2,1,1,DS,SD
71,2,2,4,DS,SD
71,1,1,3,DS,SD
71,2,2,1,DS,SD
71,2,2,4,DS,SD
71,1,2,3,DS,SD
71,1,2,3,DS,SD
210,1,2,3,SD,SD
210,1,1,1,SD,SD
210,2,2,4,SD,SD
210,2,1,4,SD,SD
210,1,1,2,SD,SD
210,2,2,3,SD,SD
210,2,1,2,SD,SD
210,2,1,1,SD,SD
210,1,1,3,SD,SD
210,2,2,4,SD,SD
210,1,1,2,SD,SD
210,1,1,1,SD,SD
210,1,1,3,SD,SD
210,2,2,3,SD,SD
210,1,2,4,SD,SD
210,1,1,3,SD,SD
210,1,2,2,SD,SD
210,2,1,3,SD,SD
210,2,2,3,SD,SD
210,2,1,3,SD,SD
210,2,2,2,SD,SD
210,1,2,2,SD,SD
210,1,1,2,SD,SD
210,1,1,1,SD,SD
210,2,2,2,SD,SD
210,1,1,1,SD,SD
210,2,1,1,SD,SD
210,2,1,1,SD,SD
210,1,2,1,SD,SD
210,1,2,1,SD,SD
210,2,2,2,SD,SD
210,1,1,1,SD,SD
210,2,1,1,SD,SD
210,2,2,2,SD,SD
210,1,1,1,SD,SD
210,1,1,1,SD,SD
210,2,2,1,SD,SD
210,1,1,1,SD,SD
210,1,2,2,SD,SD
210,1,2,2,SD,SD
210,2,2,2,SD,SD
210,2,2,4,SD,SD
210,2,2,3,SD,SD
210,1,1,2,SD,SD
210,2,2,3,SD,SD
210,2,2,2,SD,SD
210,2,1,1,SD,SD
210,2,2,3,SD,SD
210,1,2,2,SD,SD
210,2,2,3,SD,SD
210,1,2,1,SD,SD
210,1,1,1,SD,SD
210,2,2,1,SD,SD
210,2,2,1,SD,SD
210,1,1,1,SD,SD
210,1,1,1,SD,SD
210,1,1,1,SD,SD
210,1,2,1,SD,SD
210,2,2,2,SD,SD
210,2,2,1,SD,SD
168,1,1,2,SD,SD
168,1,1,2,SD,SD
168,2,2,2,SD,SD
168,2,1,2,SD,SD
168,1,1,1,SD,SD
168,2,2,1,SD,SD
168,2,1,1,SD,SD
168,2,2,2,SD,SD
168,1,1,1,SD,SD
168,2,1,2,SD,SD
168,1,1,2,SD,SD
168,1,2,1,SD,SD
168,1,1,1,SD,SD
168,2,2,2,SD,SD
168,1,1,1,SD,SD
168,1,1,2,SD,SD
168,1,2,1,SD,SD
168,2,1,1,SD,SD
168,2,1,1,SD,SD
168,2,1,2,SD,SD
168,2,1,2,SD,SD
168,1,1,2,SD,SD
168,1,2,1,SD,SD
168,1,1,2,SD,SD
168,2,1,2,SD,SD
168,1,2,2,SD,SD
168,2,1,1,SD,SD
168,2,1,2,SD,SD
168,1,1,2,SD,SD
168,1,1,2,SD,SD
168,2,1,2,SD,SD
168,1,1,2,SD,SD
168,2,1,3,SD,SD
168,2,1,3,SD,SD
168,1,1,2,SD,SD
168,1,1,2,SD,SD
168,2,1,1,SD,SD
168,1,1,2,SD,SD
168,1,1,1,SD,SD
168,1,2,1,SD,SD
168,2,2,3,SD,SD
168,2,2,3,SD,SD
168,2,2,4,SD,SD
168,1,1,2,SD,SD
168,2,2,1,SD,SD
168,2,2,1,SD,SD
168,2,2,3,SD,SD
168,2,2,3,SD,SD
168,1,1,1,SD,SD
168,2,2,3,SD,SD
168,1,1,1,SD,SD
168,1,2,2,SD,SD
168,2,1,1,SD,SD
168,2,2,3,SD,SD
168,1,1,1,SD,SD
168,1,2,1,SD,SD
168,1,1,1,SD,SD
168,1,1,1,SD,SD
168,2,2,1,SD,SD
168,2,1,1,SD,SD
159,1,1,3,SD,SD
159,1,1,2,SD,SD
159,2,2,3,SD,SD
159,2,2,2,SD,SD
159,1,2,3,SD,SD
159,2,2,3,SD,SD
159,2,2,3,SD,SD
159,2,2,1,SD,SD
159,1,1,2,SD,SD
159,2,2,2,SD,SD
159,1,1,1,SD,SD
159,1,2,2,SD,SD
159,1,1,2,SD,SD
159,2,2,4,SD,SD
159,1,2,4,SD,SD
159,1,1,2,SD,SD
159,1,1,1,SD,SD
159,2,2,1,SD,SD
159,2,2,1,SD,SD
159,2,2,1,SD,SD
159,2,2,1,SD,SD
159,1,1,2,SD,SD
159,1,1,3,SD,SD
159,1,1,1,SD,SD
159,2,2,4,SD,SD
159,1,1,1,SD,SD
159,2,2,4,SD,SD
159,2,1,3,SD,SD
159,1,1,1,SD,SD
159,1,2,1,SD,SD
159,2,2,2,SD,SD
159,1,1,1,SD,SD
159,2,2,3,SD,SD
159,2,2,3,SD,SD
159,1,2,4,SD,SD
159,1,1,3,SD,SD
159,2,1,1,SD,SD
159,1,1,2,SD,SD
159,1,2,4,SD,SD
159,1,2,2,SD,SD
159,2,2,4,SD,SD
159,2,2,4,SD,SD
159,2,2,4,SD,SD
159,1,1,2,SD,SD
159,2,2,2,SD,SD
159,2,1,2,SD,SD
159,2,2,3,SD,SD
159,2,2,3,SD,SD
159,1,2,3,SD,SD
159,2,2,4,SD,SD
159,1,1,3,SD,SD
159,1,1,3,SD,SD
159,2,1,3,SD,SD
159,2,1,1,SD,SD
159,1,2,2,SD,SD
159,1,2,2,SD,SD
159,1,1,2,SD,SD
159,1,1,3,SD,SD
159,2,2,3,SD,SD
159,2,1,2,SD,SD
109,1,1,2,SD,SD
109,1,1,2,SD,SD
109,2,2,4,SD,SD
109,2,2,2,SD,SD
109,1,1,2,SD,SD
109,2,1,2,SD,SD
109,2,2,4,SD,SD
109,2,2,4,SD,SD
109,1,1,4,SD,SD
109,2,2,4,SD,SD
109,1,1,2,SD,SD
109,1,2,4,SD,SD
109,1,1,3,SD,SD
109,2,2,1,SD,SD
109,1,1,3,SD,SD
109,1,1,2,SD,SD
109,1,1,2,SD,SD
109,2,1,4,SD,SD
109,2,2,1,SD,SD
109,2,2,4,SD,SD
109,2,1,1,SD,SD
109,1,1,4,SD,SD
109,1,1,3,SD,SD
109,1,1,3,SD,SD
109,2,2,4,SD,SD
109,1,2,4,SD,SD
109,2,2,3,SD,SD
109,2,1,3,SD,SD
109,1,1,2,SD,SD
109,1,1,3,SD,SD
109,2,1,2,SD,SD
109,1,1,4,SD,SD
109,2,2,4,SD,SD
109,2,2,2,SD,SD
109,1,1,3,SD,SD
109,1,2,2,SD,SD
109,2,2,2,SD,SD
109,1,1,2,SD,SD
109,1,1,2,SD,SD
109,1,1,1,SD,SD
109,2,2,3,SD,SD
109,2,2,3,SD,SD
109,2,2,4,SD,SD
109,1,1,4,SD,SD
109,2,2,2,SD,SD
109,2,2,3,SD,SD
109,2,2,4,SD,SD
109,2,1,3,SD,SD
109,1,2,4,SD,SD
109,2,2,2,SD,SD
109,1,2,3,SD,SD
109,1,1,2,SD,SD
109,2,1,3,SD,SD
109,2,1,3,SD,SD
109,1,1,1,SD,SD
109,1,1,1,SD,SD
109,1,1,3,SD,SD
109,1,1,1,SD,SD
109,2,2,3,SD,SD
109,2,2,2,SD,SD
94,1,2,3,SD,SD
94,1,2,3,SD,SD
94,2,1,2,SD,SD
94,2,1,3,SD,SD
94,1,1,3,SD,SD
94,2,2,3,SD,SD
94,2,2,3,SD,SD
94,2,2,3,SD,SD
94,1,1,3,SD,SD
94,2,2,4,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,2,1,3,SD,SD
94,1,2,2,SD,SD
94,1,1,3,SD,SD
94,1,2,3,SD,SD
94,2,1,3,SD,SD
94,2,1,3,SD,SD
94,2,2,3,SD,SD
94,2,2,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,2,2,3,SD,SD
94,1,1,2,SD,SD
94,2,1,2,SD,SD
94,2,2,3,SD,SD
94,1,1,3,SD,SD
94,1,1,2,SD,SD
94,2,2,3,SD,SD
94,1,1,3,SD,SD
94,2,1,3,SD,SD
94,2,1,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,2,1,4,SD,SD
94,1,2,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,2,2,3,SD,SD
94,2,1,3,SD,SD
94,2,2,3,SD,SD
94,1,2,3,SD,SD
94,2,1,3,SD,SD
94,2,1,3,SD,SD
94,2,1,3,SD,SD
94,2,2,3,SD,SD
94,1,1,3,SD,SD
94,2,1,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,2,2,3,SD,SD
94,2,1,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,1,1,3,SD,SD
94,2,1,3,SD,SD
94,2,1,3,SD,SD
82,1,1,1,SD,SD
82,1,1,1,SD,SD
82,2,2,3,SD,SD
82,2,1,3,SD,SD
82,1,1,1,SD,SD
82,2,2,2,SD,SD
82,2,2,3,SD,SD
82,2,2,4,SD,SD
82,1,1,3,SD,SD
82,2,2,4,SD,SD
82,1,1,4,SD,SD
82,1,1,1,SD,SD
82,1,1,3,SD,SD
82,2,2,4,SD,SD
82,1,1,1,SD,SD
82,1,1,1,SD,SD
82,1,2,4,SD,SD
82,2,2,2,SD,SD
82,2,1,3,SD,SD
82,2,2,3,SD,SD
82,2,2,2,SD,SD
82,1,1,3,SD,SD
82,1,1,1,SD,SD
82,1,1,3,SD,SD
82,2,2,3,SD,SD
82,1,1,4,SD,SD
82,2,2,4,SD,SD
82,2,2,4,SD,SD
82,1,1,1,SD,SD
82,1,2,1,SD,SD
82,2,1,3,SD,SD
82,1,1,2,SD,SD
82,2,2,4,SD,SD
82,2,2,4,SD,SD
82,1,1,1,SD,SD
82,1,1,2,SD,SD
82,2,2,3,SD,SD
82,1,2,3,SD,SD
82,1,1,2,SD,SD
82,1,2,4,SD,SD
82,2,2,4,SD,SD
82,2,2,4,SD,SD
82,2,2,4,SD,SD
82,1,1,1,SD,SD
82,2,1,3,SD,SD
82,2,2,3,SD,SD
82,2,2,3,SD,SD
82,2,2,4,SD,SD
82,1,1,1,SD,SD
82,2,2,4,SD,SD
82,1,1,4,SD,SD
82,1,1,4,SD,SD
82,2,2,4,SD,SD
82,2,2,4,SD,SD
82,1,1,3,SD,SD
82,1,2,4,SD,SD
82,1,1,3,SD,SD
82,1,2,3,SD,SD
82,2,2,2,SD,SD
82,2,2,3,SD,SD
63,1,1,1,SD,SD
63,1,1,1,SD,SD
63,2,2,3,SD,SD
63,2,2,2,SD,SD
63,1,1,1,SD,SD
63,2,1,3,SD,SD
63,2,1,3,SD,SD
63,2,2,3,SD,SD
63,1,1,4,SD,SD
63,2,1,3,SD,SD
63,1,1,3,SD,SD
63,1,1,1,SD,SD
63,1,1,1,SD,SD
63,2,1,1,SD,SD
63,1,1,2,SD,SD
63,1,1,1,SD,SD
63,1,1,2,SD,SD
63,2,1,4,SD,SD
63,2,1,1,SD,SD
63,2,1,1,SD,SD
63,2,1,2,SD,SD
63,1,1,1,SD,SD
63,1,1,1,SD,SD
63,1,2,2,SD,SD
63,2,2,4,SD,SD
63,1,1,1,SD,SD
63,2,2,4,SD,SD
63,2,1,4,SD,SD
63,1,1,1,SD,SD
63,1,1,2,SD,SD
63,2,1,1,SD,SD
63,1,1,1,SD,SD
63,2,2,2,SD,SD
63,2,1,1,SD,SD
63,1,1,2,SD,SD
63,1,1,3,SD,SD
63,2,2,2,SD,SD
63,1,1,1,SD,SD
63,1,1,1,SD,SD
63,1,1,1,SD,SD
63,2,2,4,SD,SD
63,2,2,4,SD,SD
63,2,2,4,SD,SD
63,1,1,1,SD,SD
63,2,1,2,SD,SD
63,2,2,1,SD,SD
63,2,2,1,SD,SD
63,2,1,1,SD,SD
63,1,1,2,SD,SD
63,2,2,3,SD,SD
63,1,1,1,SD,SD
63,1,1,1,SD,SD
63,2,1,1,SD,SD
63,2,2,3,SD,SD
63,1,1,2,SD,SD
63,1,1,2,SD,SD
63,1,1,1,SD,SD
63,1,1,2,SD,SD
63,2,2,4,SD,SD
63,2,1,1,SD,SD
51,1,1,1,SD,SD
51,1,1,1,SD,SD
51,2,2,1,SD,SD
51,2,2,1,SD,SD
51,1,1,1,SD,SD
51,2,1,1,SD,SD
51,2,1,2,SD,SD
51,2,2,1,SD,SD
51,1,2,2,SD,SD
51,2,2,1,SD,SD
51,1,1,1,SD,SD
51,1,2,1,SD,SD
51,1,1,1,SD,SD
51,2,2,1,SD,SD
51,1,1,1,SD,SD
51,1,1,2,SD,SD
51,1,2,2,SD,SD
51,2,2,3,SD,SD
51,2,2,2,SD,SD
51,2,2,2,SD,SD
51,2,2,2,SD,SD
51,1,2,2,SD,SD
51,1,1,2,SD,SD
51,1,1,2,SD,SD
51,2,2,2,SD,SD
51,1,2,2,SD,SD
51,2,2,2,SD,SD
51,2,2,2,SD,SD
51,1,2,2,SD,SD
51,1,2,2,SD,SD
51,2,2,2,SD,SD
51,1,2,2,SD,SD
51,2,1,2,SD,SD
51,2,2,2,SD,SD
51,1,2,2,SD,SD
51,1,2,2,SD,SD
51,2,1,2,SD,SD
51,1,2,2,SD,SD
51,1,2,2,SD,SD
51,1,1,2,SD,SD
51,2,2,2,SD,SD
51,2,2,2,SD,SD
51,2,2,2,SD,SD
51,1,2,2,SD,SD
51,2,1,2,SD,SD
51,2,2,3,SD,SD
51,2,2,2,SD,SD
51,2,2,2,SD,SD
51,1,2,2,SD,SD
51,2,2,2,SD,SD
51,1,2,2,SD,SD
51,1,2,2,SD,SD
51,2,1,2,SD,SD
51,2,2,2,SD,SD
51,1,1,2,SD,SD
51,1,2,2,SD,SD
51,1,1,2,SD,SD
51,1,2,2,SD,SD
51,2,2,2,SD,SD
51,2,2,2,SD,SD
206,1,1,2,DS,SD
206,1,1,2,DS,SD
206,2,2,4,DS,SD
206,2,2,4,DS,SD
206,1,1,1,DS,SD
206,2,2,4,DS,SD
206,2,1,3,DS,SD
206,2,1,2,DS,SD
206,1,1,4,DS,SD
206,2,2,4,DS,SD
206,1,1,1,DS,SD
206,1,2,1,DS,SD
206,1,1,1,DS,SD
206,2,2,3,DS,SD
206,1,1,1,DS,SD
206,1,1,1,DS,SD
206,1,1,1,DS,SD
206,2,2,3,DS,SD
206,2,1,1,DS,SD
206,2,2,2,DS,SD
206,2,1,2,DS,SD
206,1,2,2,DS,SD
206,1,1,2,DS,SD
206,1,1,2,DS,SD
206,2,1,2,DS,SD
206,1,1,1,DS,SD
206,2,1,1,DS,SD
206,2,2,3,DS,SD
206,1,2,3,DS,SD
206,1,2,2,DS,SD
206,2,2,3,DS,SD
206,1,1,1,DS,SD
206,2,2,2,DS,SD
206,2,2,3,DS,SD
206,1,1,3,DS,SD
206,1,1,2,DS,SD
206,2,2,3,DS,SD
206,1,1,2,DS,SD
206,1,1,2,DS,SD
206,1,1,2,DS,SD
206,2,2,2,DS,SD
206,2,2,3,DS,SD
206,2,2,3,DS,SD
206,1,1,3,DS,SD
206,2,2,3,DS,SD
206,2,1,2,DS,SD
206,2,1,2,DS,SD
206,2,1,1,DS,SD
206,1,1,2,DS,SD
206,2,2,3,DS,SD
206,1,1,2,DS,SD
206,1,1,1,DS,SD
206,2,1,3,DS,SD
206,2,1,1,DS,SD
206,1,1,1,DS,SD
206,1,1,1,DS,SD
206,1,1,1,DS,SD
206,1,1,1,DS,SD
206,2,1,1,DS,SD
206,2,1,1,DS,SD
163,1,2,2,DS,SD
163,1,1,3,DS,SD
163,2,1,3,DS,SD
163,2,2,3,DS,SD
163,1,1,3,DS,SD
163,2,2,3,DS,SD
163,2,1,1,DS,SD
163,2,2,2,DS,SD
163,1,1,4,DS,SD
163,2,1,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,2,2,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,1,1,1,DS,SD
163,2,1,1,DS,SD
163,2,2,4,DS,SD
163,2,1,4,DS,SD
163,2,2,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,2,2,4,DS,SD
163,1,1,4,DS,SD
163,2,2,4,DS,SD
163,2,1,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,2,2,4,DS,SD
163,1,1,4,DS,SD
163,2,2,4,DS,SD
163,2,1,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,2,2,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,2,2,4,DS,SD
163,2,2,4,DS,SD
163,2,2,4,DS,SD
163,1,1,4,DS,SD
163,2,2,4,DS,SD
163,2,2,4,DS,SD
163,2,2,4,DS,SD
163,2,2,4,DS,SD
163,1,1,4,DS,SD
163,2,1,4,DS,SD
163,1,1,4,DS,SD
163,1,1,4,DS,SD
163,2,2,3,DS,SD
163,2,2,4,DS,SD
163,1,1,1,DS,SD
163,1,1,2,DS,SD
163,1,1,3,DS,SD
163,1,1,3,DS,SD
163,2,2,2,DS,SD
163,2,2,4,DS,SD
145,1,1,2,DS,SD
145,1,1,4,DS,SD
145,2,2,4,DS,SD
145,2,1,4,DS,SD
145,1,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,1,2,4,DS,SD
145,2,2,4,DS,SD
145,1,1,4,DS,SD
145,1,1,4,DS,SD
145,1,2,4,DS,SD
145,2,1,4,DS,SD
145,1,1,4,DS,SD
145,1,2,4,DS,SD
145,1,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,1,1,4,DS,SD
145,1,2,4,DS,SD
145,1,2,4,DS,SD
145,2,2,4,DS,SD
145,1,1,4,DS,SD
145,2,1,4,DS,SD
145,2,2,4,DS,SD
145,1,2,4,DS,SD
145,1,2,4,DS,SD
145,2,2,4,DS,SD
145,1,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,1,1,4,DS,SD
145,1,1,4,DS,SD
145,2,2,4,DS,SD
145,1,1,4,DS,SD
145,1,1,4,DS,SD
145,1,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,1,1,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,1,1,4,DS,SD
145,2,2,4,DS,SD
145,1,2,4,DS,SD
145,1,2,4,DS,SD
145,2,2,4,DS,SD
145,2,2,4,DS,SD
145,1,2,4,DS,SD
145,1,2,4,DS,SD
145,1,2,4,DS,SD
145,1,1,4,DS,SD
145,2,2,4,DS,SD
145,2,1,4,DS,SD
80,1,1,1,DS,SD
80,1,2,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,2,1,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,1,2,1,DS,SD
80,1,1,1,DS,SD
80,2,1,1,DS,SD
80,2,1,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,2,2,1,DS,SD
80,1,2,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,1,2,1,DS,SD
80,1,1,1,DS,SD
80,2,2,1,DS,SD
80,1,2,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,2,1,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,2,1,1,DS,SD
80,2,2,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,1,1,1,DS,SD
80,2,2,1,DS,SD
80,2,2,1,DS,SD
49,1,1,2,DS,SD
49,1,1,2,DS,SD
49,2,2,3,DS,SD
49,2,2,3,DS,SD
49,1,2,3,DS,SD
49,2,2,4,DS,SD
49,2,1,3,DS,SD
49,2,1,3,DS,SD
49,1,1,4,DS,SD
49,2,1,2,DS,SD
49,1,1,3,DS,SD
