"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Noise","Difficulty","Error_trial"
3,0,0,2,0.772,1.798,1,0.18,0
3,0,0,1,0.799,1.846,0,0.18,0
3,0,1,1,2.118,0.699,1,0.18,0
3,0,0,6,0.531,1.266,1,0.19,0
3,1,1,6,0.773,1.133,0,0.18,0
3,1,1,5,1.223,1.031,1,0.19,0
3,1,1,2,0.838,1.174,1,0.18,0
3,1,1,3,0.616,1.049,0,0.17,0
3,1,1,6,0.592,0.811,1,0.18,0
3,0,0,6,0.628,0.751,0,0.17,0
3,0,1,6,0.724,0.827,1,0.18,0
3,0,0,5,0.706,1.032,1,0.17,0
3,1,1,4,1.426,1.132,1,0.18,0
3,0,0,6,0.655,1.172,0,0.16,0
3,1,1,2,0.71,4.042,0,0.16,0
3,1,1,6,0.527,1.555,0,0.15,0
3,1,1,6,0.609,0.798,1,0.18,0
3,0,1,6,0.699,1.782,0,0.15,0
3,1,1,5,0.553,0.893,1,0.17,0
3,0,1,2,0.744,2.477,0,0.16,0
3,1,1,5,2.291,2.088,1,0.17,0
3,1,1,4,0.699,1.052,0,0.17,0
3,0,1,5,1.275,1.628,1,0.16,0
3,0,0,4,0.75,1.807,0,0.17,0
3,0,1,4,1.984,1.863,0,0.16,0
3,1,1,2,0.641,0.983,0,0.17,0
3,1,1,2,0.678,1.366,1,0.16,0
3,0,0,1,1.559,1.732,0,0.17,0
3,1,1,3,0.741,1.803,0,0.16,0
4,0,0,4,1.53,2.872,0,0.07,0
4,0,0,3,1.584,1.809,1,0.07,0
4,0,1,4,1.694,2.857,1,0.07,0
4,1,0,1,4.423,2.221,1,0.07,0
4,0,0,1,2.738,1.679,0,0.07,0
4,1,0,2,2.326,1.212,1,0.07,0
4,0,0,2,3.476,1.762,1,0.07,0
4,1,0,3,0.658,1.558,0,0.06,0
4,0,1,3,1.938,0.847,1,0.06,0
4,1,0,4,0.951,1.107,1,0.06,0
4,1,0,3,3.422,1.501,1,0.06,0
4,1,1,2,4.407,0.987,1,0.06,0
4,0,1,2,3.304,1.076,0,0.07,0
4,1,1,4,1.311,1.49,0,0.08,0
4,1,0,3,0.659,1.375,0,0.08,0
4,0,0,4,1.459,3.627,0,0.09,0
4,1,0,2,1.19,1.575,0,0.09,0
4,1,0,3,1.272,1.205,1,0.07,0
4,1,0,4,0.758,1.197,0,0.1,0
4,1,1,3,1.739,1.508,1,0.08,0
4,1,1,3,3.195,1.853,0,0.11,0
4,0,1,5,1.468,1.349,1,0.08,0
4,0,0,5,0.909,1.582,0,0.11,0
4,0,0,2,2.272,4.022,0,0.1,0
4,0,0,2,4.738,2.327,0,0.1,0
4,0,1,3,2.699,1.243,0,0.09,0
4,0,1,2,4.57,1.66,1,0.09,0
4,1,0,5,0.803,2.159,0,0.1,0
4,0,0,6,0.816,1.073,0,0.11,0
4,1,0,3,0.795,1.344,0,0.11,0
4,1,0,4,0.992,1.044,1,0.09,0
4,1,1,5,0.882,3.275,0,0.12,0
4,0,1,3,1.484,1.707,1,0.1,0
4,1,1,4,1.26,2.751,1,0.11,0
4,1,1,4,1.421,6.84,1,0.11,0
4,1,1,3,1.757,2.568,0,0.12,0
4,0,0,5,0.693,1.909,1,0.1,0
4,0,0,5,0.719,1.124,0,0.11,0
4,0,0,4,0.893,1.31,1,0.1,0
4,0,0,4,1.473,3.335,1,0.09,0
4,0,0,3,2.52,6.163,0,0.11,0
4,1,1,4,0.662,2.528,1,0.1,0
4,0,0,3,0.778,2.578,1,0.11,0
4,0,0,4,0.704,4.01,1,0.11,0
4,0,0,5,0.617,0.967,0,0.1,0
4,1,1,2,1.501,1.201,0,0.1,0
4,0,0,3,1.308,1.179,1,0.12,0
4,1,0,2,2.969,3.447,0,0.09,0
4,1,1,3,1.484,1.294,0,0.1,0
4,1,1,3,0.769,1.731,1,0.12,0
4,1,1,4,0.768,0.978,1,0.11,0
4,0,0,5,0.828,2.093,0,0.1,0
4,1,0,4,1.035,1.658,0,0.09,0
4,1,0,5,0.79,0.794,1,0.11,0
4,1,1,3,1.868,1.895,0,0.1,0
4,1,1,4,0.919,1.563,1,0.1,0
4,1,1,3,0.876,2.041,0,0.1,0
4,0,1,4,0.692,1.159,1,0.1,0
4,0,0,5,0.935,2.003,1,0.09,0
4,1,0,3,1.142,1.818,1,0.1,0
4,1,0,2,2.231,1.537,1,0.1,0
4,1,1,4,1.009,1.571,0,0.09,0
4,0,0,5,0.826,0.879,1,0.09,0
4,1,0,2,6.079,1.821,0,0.09,0
4,1,1,5,0.643,1.97,0,0.1,0
4,0,1,4,2.152,1.445,0,0.1,0
4,0,1,5,0.707,1.183,0,0.11,0
4,0,0,2,3.423,1.288,0,0.12,0
4,0,0,6,1.351,4.988,1,0.1,0
4,0,0,6,0.635,2.874,1,0.1,0
4,1,0,3,0.937,2.67,0,0.12,0
4,0,0,5,0.719,1.802,0,0.13,0
4,0,0,4,1.263,1.672,0,0.13,0
4,1,1,1,3.784,0.767,1,0.09,0
4,1,0,5,0.854,1.152,1,0.09,0
4,1,0,3,1.053,1.299,1,0.1,0
4,0,0,3,0.878,3.66,1,0.1,0
4,0,0,1,2.615,1.077,0,0.12,0
4,0,0,6,1.435,2.781,1,0.11,0
4,0,1,4,1.773,3.099,0,0.12,0
4,0,0,4,1.01,1.885,0,0.13,0
4,1,1,3,0.895,5.778,0,0.13,0
4,1,1,2,2.669,1.458,1,0.12,0
4,0,1,3,2.373,2.837,0,0.12,0
4,1,0,4,0.689,1.593,1,0.12,0
4,1,0,3,0.652,4.8,1,0.13,0
4,1,0,3,0.669,3.54,1,0.13,0
4,1,1,4,0.735,3.206,0,0.13,0
4,1,1,2,3.194,1.478,0,0.13,0
4,0,0,6,0.654,1.258,1,0.12,0
4,0,0,5,0.68,1.64,1,0.12,0
4,0,0,3,2.184,0.964,0,0.12,0
4,1,1,4,1.308,0.845,0,0.12,0
4,1,1,3,1.182,2.153,0,0.11,0
4,0,0,2,2.472,1.834,0,0.11,0
4,1,0,2,1.823,2.76,1,0.13,0
4,0,0,6,0.672,1.709,0,0.1,0
4,1,1,5,0.773,1.762,0,0.1,0
4,1,1,1,2.044,3.808,0,0.09,0
4,0,0,2,1.569,2.901,0,0.09,0
4,0,0,2,3.2,1.826,0,0.08,0
4,0,0,4,0.769,0.67,0,0.08,0
4,0,1,3,2.484,1.622,1,0.13,0
4,1,0,4,0.769,1.683,1,0.12,0
4,0,0,5,0.72,1.326,1,0.13,0
4,1,1,3,2.37,0.76,0,0.07,0
4,1,0,6,0.701,1.221,1,0.13,0
4,0,0,5,0.738,1.204,0,0.07,0
4,0,1,3,4.183,2.691,1,0.12,0
4,1,0,2,3.306,1.511,1,0.12,0
4,1,1,6,0.839,0.742,1,0.11,0
4,0,0,4,0.788,1.834,0,0.06,0
4,0,0,3,1.477,2.025,1,0.11,0
4,1,1,1,1.736,1.367,1,0.1,0
4,1,1,2,0.917,1.281,0,0.06,0
4,0,1,3,2.841,1.165,1,0.1,0
4,0,0,4,1.453,1.154,1,0.09,0
4,0,1,5,1.167,3.594,1,0.09,0
4,0,0,5,1.123,2.445,1,0.08,0
4,1,1,1,1.99,0.895,0,0.05,0
4,1,0,4,1.153,1.759,0,0.05,0
4,1,1,1,2.604,1.411,0,0.06,0
4,0,0,4,0.817,1.309,1,0.08,0
4,1,0,3,0.95,1.557,1,0.07,0
4,1,1,3,4.153,3.292,1,0.07,0
4,0,0,3,0.687,1.762,0,0.06,0
4,1,0,5,0.769,1.228,0,0.05,0
4,0,0,4,0.773,1.924,0,0.06,0
4,0,0,3,1.649,1.71,0,0.06,0
4,1,1,3,1.996,1.467,1,0.06,0
4,1,1,1,2.956,1.574,1,0.06,0
4,1,0,5,0.787,2.732,0,0.05,0
4,0,0,2,1.318,1.535,0,0.06,0
4,0,0,5,0.792,1.085,0,0.06,0
4,0,0,5,0.94,2.637,0,0.05,0
4,1,1,3,1.394,2.99,0,0.05,0
4,0,0,6,1.954,0.995,1,0.05,0
4,0,1,4,1.34,1.639,1,0.05,0
4,1,0,3,1.393,1.316,1,0.06,0
4,1,0,2,1.733,0.823,0,0.04,0
4,1,0,1,3.104,0.821,1,0.06,0
4,0,0,2,2.324,0.868,1,0.05,0
4,0,NA,NA,6.106,0.001,0,0.05,1
4,1,0,2,2.417,2.114,1,0.06,0
4,0,0,3,3.634,3.486,0,0.05,0
4,0,0,4,0.719,1.783,1,0.06,0
4,0,0,6,0.755,2.303,1,0.05,0
4,1,1,3,1.515,1.255,0,0.05,0
4,0,1,4,0.695,1.431,0,0.04,0
4,0,0,5,0.726,1.442,1,0.06,0
4,1,1,4,1.88,1.574,1,0.06,0
4,1,0,4,1.241,1.341,1,0.05,0
4,0,0,4,1.855,1.793,1,0.05,0
4,1,1,1,1.903,0.93,0,0.05,0
4,1,1,3,0.862,1.106,0,0.05,0
4,0,1,1,1.95,1.411,1,0.04,0
4,1,1,6,0.604,1.049,1,0.05,0
4,0,1,2,4.127,2.857,1,0.05,0
4,1,0,1,4.579,3.469,0,0.04,0
4,0,1,4,0.896,1.145,0,0.05,0
4,0,1,3,1.338,3.957,0,0.06,0
4,0,0,3,0.724,9.958,1,0.04,0
4,1,0,1,1.787,4.308,1,0.05,0
4,0,1,2,2.31,0.618,0,0.07,0
4,1,0,2,0.673,2.389,0,0.08,0
4,1,1,4,1.15,1.044,0,0.09,0
4,1,1,3,1.377,1.91,1,0.05,0
4,1,1,2,1.674,1.079,1,0.04,0
4,0,0,5,0.716,3.143,0,0.09,0
4,0,0,6,1.407,1.911,0,0.08,0
4,1,1,3,0.719,1.145,1,0.05,0
4,1,1,2,2.163,2.554,0,0.08,0
4,0,0,4,0.62,1.658,0,0.07,0
4,0,0,3,0.924,0.712,1,0.06,0
4,1,0,5,0.989,1.279,0,0.07,0
4,0,0,4,0.738,1.876,1,0.07,0
4,1,0,2,1.249,0.977,1,0.08,0
4,0,1,2,1.306,2.34,1,0.09,0
4,1,0,5,0.741,2.189,1,0.09,0
4,1,1,2,0.699,2.094,0,0.08,0
4,1,1,1,2.124,1.04,0,0.08,0
4,0,0,1,1.514,1.885,1,0.08,0
4,0,1,3,4.153,2.628,1,0.08,0
4,0,1,3,0.685,1.386,0,0.07,0
4,1,1,1,3.126,0.644,1,0.07,0
4,0,1,4,0.751,0.997,1,0.07,0
4,0,1,5,0.645,1.068,1,0.08,0
4,1,0,4,1.029,1.451,1,0.08,0
4,1,1,2,5.239,0.752,0,0.08,0
4,1,1,3,2.566,2.067,0,0.08,0
4,0,0,1,2.13,1.66,0,0.07,0
4,1,1,5,0.745,0.911,0,0.07,0
4,0,0,5,0.904,1.162,1,0.07,0
4,1,1,4,0.899,1.083,1,0.08,0
4,0,0,2,1.205,2.458,1,0.08,0
4,0,1,4,1.215,1.836,0,0.06,0
4,0,1,3,2.433,0.972,0,0.07,0
4,0,0,4,0.736,3.027,0,0.08,0
4,1,1,1,1.304,2.77,1,0.07,0
4,1,1,3,1.836,2.923,0,0.08,0
5,0,1,2,4.456,1.851,1,0.07,0
5,0,1,2,7.086,1.716,1,0.07,0
5,0,1,2,0.856,0.003,1,0.07,0
5,1,1,1,4.39,5.821,1,0.07,0
5,1,0,2,4.899,1.025,0,0.07,0
5,1,1,5,0.664,0.786,0,0.08,0
5,0,1,1,5.252,0.632,1,0.07,0
5,1,1,3,2.191,2.123,0,0.08,0
5,0,0,4,1.109,2.125,0,0.07,0
5,1,0,2,2.888,1.426,1,0.08,0
5,1,1,3,1.079,1.302,1,0.08,0
5,0,NA,NA,8.303,0,0,0.07,1
5,0,NA,NA,3.639,0.001,0,0.07,1
5,1,0,2,16.92,1.649,0,0.07,0
5,0,0,4,0.922,1.258,0,0.08,0
5,1,0,2,7.378,1.638,1,0.07,0
5,0,0,4,3.741,1.497,1,0.08,0
5,1,1,5,0.729,1.026,1,0.08,0
5,0,0,6,1.324,0.849,1,0.08,0
5,0,0,2,1.673,1.308,1,0.08,0
5,1,0,1,2.915,0.023,1,0.08,0
5,1,0,2,3.76,1.121,0,0.08,0
5,0,0,5,2.179,2.14,0,0.09,0
5,1,1,3,1.771,1.077,0,0.09,0
5,1,1,4,0.944,2.659,1,0.08,0
5,1,1,5,0.717,2.325,1,0.09,0
5,0,0,2,2.826,1.453,1,0.09,0
5,1,0,2,3.795,1.593,0,0.08,0
5,0,0,4,0.674,1.482,0,0.09,0
5,0,0,5,1.959,0.054,0,0.09,0
5,1,0,1,2.331,2.241,0,0.08,0
5,1,0,2,2.791,1.656,0,0.09,0
5,0,1,1,2.518,1.887,1,0.08,0
5,0,0,3,4.243,1.518,0,0.1,0
5,0,0,4,1.261,1.94,0,0.1,0
5,0,0,5,1.242,1.095,0,0.09,0
5,1,1,3,0.741,1.504,1,0.09,0
5,1,0,1,1.539,1.562,1,0.09,0
5,1,1,4,0.721,2.253,0,0.09,0
5,0,1,2,1.312,1.595,1,0.08,0
5,0,0,1,8.491,2.716,1,0.09,0
5,1,1,2,3.674,1.233,1,0.1,0
5,0,0,5,0.737,1.319,0,0.08,0
5,1,1,3,0.707,0.004,0,0.08,0
5,1,1,1,0.763,0.028,1,0.1,0
5,1,1,2,6.58,13.171,0,0.07,0
5,0,0,1,0.684,0.152,1,0.09,0
5,1,1,2,1.527,3.934,1,0.09,0
5,1,0,2,4.709,0.959,1,0.08,0
5,0,1,3,3.036,2.372,1,0.08,0
5,0,0,2,2.117,0.922,1,0.07,0
5,1,1,3,2.5,1.548,1,0.07,0
5,1,1,6,2.255,1.42,1,0.07,0
5,1,1,3,0.843,1.179,0,0.07,0
5,0,0,4,0.673,1.358,0,0.06,0
5,0,1,2,1.361,0.658,1,0.07,0
5,1,1,4,0.637,2.158,0,0.06,0
5,0,0,5,0.663,1.044,1,0.06,0
5,0,0,3,6.238,1.282,1,0.06,0
5,1,1,2,1.747,1.901,1,0.06,0
5,1,1,3,1.47,1.97,0,0.05,0
5,0,0,2,1.945,2.463,0,0.05,0
5,0,0,2,4.64,0.723,0,0.04,0
5,0,0,3,0.67,1.192,0,0.04,0
5,1,1,2,1.212,2.361,1,0.05,0
5,1,1,2,1.193,1.181,0,0.03,0
5,0,0,3,3.017,6.488,0,0.03,0
5,0,0,2,1.031,3.242,1,0.05,0
5,1,0,3,0.7,1.651,1,0.04,0
5,0,0,2,2.35,2.005,0,0.02,0
5,0,1,3,0.839,1.405,1,0.04,0
5,0,1,1,1.702,1.584,1,0.03,0
5,0,0,2,2.785,1.24,0,0.02,0
5,1,0,1,3.568,3.264,1,0.02,0
5,1,1,3,0.791,2.904,0,0.01,0
5,1,1,4,0.627,1.376,0,0.01,0
5,0,0,5,0.932,0.668,0,0.01,0
5,1,0,4,0.834,1.325,0,0.01,0
5,1,1,1,2.234,1.468,0,0.02,0
5,0,1,3,0.69,1.222,1,0.02,0
5,0,1,4,0.675,1.004,1,0.01,0
5,0,1,5,1.977,1.374,1,0.01,0
5,0,0,2,5.814,2.017,1,0.01,0
5,0,0,1,4.515,1.326,1,0.01,0
5,1,1,3,1.543,2.354,1,0.02,0
5,0,0,3,0.661,1.592,0,0.02,0
5,0,0,2,5.636,1.013,1,0.02,0
5,1,0,3,2.188,2.656,1,0.02,0
5,1,0,1,1.775,3.015,0,0.01,0
5,1,0,1,2.721,3.63,1,0.01,0
5,0,1,4,0.633,1.256,0,0.02,0
5,1,1,3,1.928,3.019,0,0.03,0
5,1,1,5,1.814,0.991,0,0.03,0
5,1,1,5,0.72,1.819,0,0.02,0
5,1,1,4,1.389,1.237,1,0.02,0
5,1,0,2,4.331,1.44,0,0.02,0
5,0,1,2,1.033,1.107,0,0.03,0
5,0,0,2,9.093,1.092,1,0.03,0
5,0,0,1,7.597,1.471,1,0.03,0
5,1,1,2,3.746,0.516,1,0.02,0
5,0,0,3,2.892,1.768,1,0.02,0
5,1,0,4,2.029,1.924,1,0.03,0
5,0,0,3,0.646,1.204,0,0.04,0
5,0,0,2,1.469,3.116,1,0.04,0
5,1,0,2,4.54,0.564,1,0.04,0
5,1,1,4,0.659,1.381,0,0.04,0
5,0,0,3,1.231,1.11,0,0.03,0
5,1,0,1,1.025,0.701,0,0.03,0
5,0,1,1,1.287,4.367,0,0.04,0
5,1,0,1,7.585,2.292,0,0.05,0
5,1,1,3,0.765,1.481,0,0.06,0
5,1,1,4,1.207,2.086,1,0.03,0
5,0,0,2,3.565,0.992,0,0.06,0
5,0,0,5,0.768,1.476,0,0.05,0
5,1,1,4,0.654,1.666,1,0.03,0
5,1,1,1,0.858,0.508,0,0.05,0
5,0,0,5,3.104,1.757,0,0.04,0
5,0,1,4,6.544,2.731,0,0.04,0
5,1,0,2,3.162,1.484,0,0.05,0
5,0,0,2,0.786,1.405,1,0.03,0
5,1,1,2,2.47,1.607,1,0.04,0
5,0,0,5,0.97,0.856,1,0.05,0
5,0,1,1,4.569,2.316,1,0.06,0
5,0,0,4,1.016,1.641,0,0.06,0
5,1,1,3,1.756,1.772,1,0.06,0
5,0,0,5,0.763,1.482,0,0.06,0
5,0,1,5,0.781,4.722,1,0.05,0
5,0,NA,NA,4.616,0,0,0.05,1
5,0,1,1,9.864,1.966,0,0.05,0
5,1,0,2,1.922,4.823,0,0.06,0
5,0,0,1,4.449,2.203,0,0.07,0
5,0,0,2,6.799,0.67,1,0.05,0
5,0,0,5,0.668,0.943,1,0.04,0
5,1,1,1,1.374,4.215,0,0.07,0
5,1,0,2,3.322,2.229,1,0.04,0
5,0,0,5,1.278,1.632,0,0.06,0
5,1,1,5,0.996,2.051,1,0.05,0
5,1,0,3,3.018,0.872,1,0.06,0
5,1,0,1,1.321,1,1,0.06,0
5,1,0,2,2.84,1.29,0,0.06,0
5,1,0,2,3.096,2.903,1,0.05,0
5,1,1,3,0.839,1.262,1,0.06,0
5,0,1,2,1.018,2.019,1,0.07,0
5,0,0,5,0.657,0.675,0,0.07,0
5,1,1,6,0.928,1.139,0,0.07,0
5,0,1,1,1.678,2.406,1,0.07,0
5,0,0,5,1.185,1.318,0,0.06,0
5,1,1,6,2.088,0.889,0,0.06,0
5,0,0,4,1.015,1.187,1,0.06,0
5,1,0,1,3.46,1.783,0,0.05,0
5,1,0,2,1.158,1.849,0,0.06,0
5,1,1,3,1.348,0,1,0.06,0
5,0,0,4,1.045,2.601,0,0.07,0
5,0,1,2,1.918,2.317,1,0.07,0
5,1,0,1,1.764,3.2,0,0.07,0
5,1,1,5,0.901,0.987,1,0.07,0
5,1,1,2,3.273,0.983,0,0.08,0
5,0,0,4,0.917,1.398,0,0.08,0
5,1,1,5,0.837,1.157,0,0.07,0
5,0,0,1,5.318,1.802,0,0.07,0
5,1,1,4,1.32,1.801,0,0.06,0
5,0,0,4,0.605,0.886,1,0.06,0
5,0,1,5,2.302,3.716,1,0.06,0
5,0,0,4,2.419,3.091,1,0.05,0
5,1,1,4,2.369,1.89,0,0.06,0
5,1,0,2,2.127,2.107,1,0.06,0
5,0,0,5,1.478,1.429,1,0.07,0
5,0,0,4,0.94,1.69,0,0.05,0
5,0,1,2,1.318,2.501,1,0.07,0
5,0,1,1,6.876,0.952,0,0.05,0
5,1,1,3,0.601,1.904,0,0.06,0
5,1,1,2,1.034,1.271,0,0.06,0
5,1,1,6,0.678,1.549,1,0.08,0
5,1,0,5,1.14,1.521,1,0.08,0
5,1,1,3,3.401,1.323,1,0.07,0
5,0,0,3,2.315,1.208,0,0.05,0
5,1,1,5,2.866,1.4,0,0.05,0
5,1,1,3,2.029,2.969,1,0.07,0
5,0,1,1,5.674,1.171,0,0.04,0
5,1,1,2,2.117,1.403,0,0.05,0
5,1,1,2,1.563,1.903,1,0.06,0
5,0,0,5,0.685,1.526,0,0.05,0
5,0,0,2,1.088,1.684,0,0.04,0
5,0,0,4,2.608,5.586,0,0.04,0
5,1,1,5,1.232,1.133,0,0.03,0
5,1,0,1,2.842,0.772,1,0.06,0
5,0,1,1,1.827,1.737,1,0.05,0
5,1,1,1,5.387,1.267,0,0.03,0
5,0,0,4,2.447,0.924,1,0.05,0
5,1,0,1,5.449,1.972,0,0.02,0
5,0,0,4,1.742,1.924,0,0.03,0
5,1,0,1,3.253,2.816,1,0.06,0
5,0,0,2,0.747,0.914,0,0.03,0
5,0,0,5,1.598,1.002,1,0.06,0
5,1,1,2,0.985,1.665,1,0.05,0
5,1,1,1,8.008,0.563,1,0.05,0
5,0,1,2,3.457,2.573,1,0.04,0
5,0,0,3,1.404,1.401,1,0.05,0
6,0,0,2,0.876,1.189,0,0.07,0
6,1,1,3,0.872,1.043,1,0.07,0
6,0,1,NA,0.745,2.93,1,0.07,1
6,0,0,3,3.125,1.281,1,0.07,0
6,1,1,4,0.575,0.808,1,0.07,0
6,1,1,4,0.906,2.034,1,0.07,0
6,1,1,2,2.317,1.505,1,0.07,0
6,0,0,3,1.179,0.901,1,0.07,0
6,1,1,5,0.575,0.765,0,0.07,0
6,0,0,3,0.681,1.655,0,0.06,0
6,1,1,5,0.603,0.873,0,0.06,0
6,1,1,3,1.989,2.965,1,0.07,0
6,0,0,6,0.507,1.919,0,0.05,0
6,1,1,3,1.572,1.63,0,0.05,0
6,0,1,2,1.379,0.742,1,0.06,0
6,1,1,4,2.028,0.858,0,0.04,0
6,1,0,3,1.878,1.461,1,0.06,0
6,0,0,4,0.572,1.174,0,0.04,0
6,1,0,1,4.951,0.839,0,0.03,0
6,1,0,2,2.822,4.002,0,0.04,0
6,0,0,3,0.67,0.681,1,0.05,0
6,1,0,2,3.032,1.531,1,0.05,0
6,1,1,2,1.503,0.944,0,0.05,0
6,1,1,3,0.797,1.535,1,0.04,0
6,1,1,5,0.599,1.042,1,0.04,0
6,0,0,5,0.618,0.942,0,0.05,0
6,0,0,6,0.51,1.103,0,0.04,0
6,1,0,2,2.53,1.038,1,0.03,0
6,0,1,4,0.991,1.622,1,0.04,0
6,0,0,3,1.73,1.002,1,0.05,0
6,0,0,4,0.573,0.941,0,0.04,0
6,1,1,4,0.672,0.915,0,0.03,0
6,0,0,3,4.221,0.944,1,0.05,0
6,1,0,1,3.788,0.891,0,0.03,0
6,0,1,3,0.96,1.986,1,0.04,0
6,0,0,4,1.024,1.366,0,0.04,0
6,0,0,5,0.653,0.818,1,0.04,0
6,0,0,4,2.31,0.521,0,0.04,0
6,0,1,1,6.265,0.883,0,0.03,0
6,1,1,5,0.61,0.491,0,0.04,0
6,0,1,4,1.161,1.322,0,0.04,0
6,1,1,5,0.537,0.975,0,0.05,0
6,0,0,2,1.691,0.781,1,0.03,0
6,0,1,3,2.052,0.562,1,0.03,0
6,0,0,4,0.558,0.925,0,0.05,0
6,1,1,5,0.548,0.761,1,0.04,0
6,1,1,3,0.871,0.979,1,0.04,0
6,1,0,2,0.892,2.083,1,0.03,0
6,1,0,2,3.945,1.172,1,0.04,0
6,1,0,2,2.649,0.816,0,0.04,0
6,0,0,2,0.942,1.049,0,0.05,0
6,1,1,3,1.197,1.119,1,0.04,0
6,1,0,1,3.642,0.612,1,0.05,0
6,1,1,4,0.591,0.965,1,0.05,0
6,0,0,3,0.754,0.998,1,0.04,0
6,1,1,4,0.492,1.093,1,0.05,0
6,1,0,3,0.602,0.942,0,0.05,0
6,0,0,3,0.606,1.015,0,0.06,0
6,0,1,2,0.929,1.698,1,0.05,0
6,1,1,5,0.87,1.093,1,0.06,0
6,1,0,4,1.706,3.583,0,0.06,0
6,1,0,5,3.009,1.016,0,0.07,0
6,1,0,4,0.565,2.459,0,0.08,0
6,0,0,3,1.391,0.675,1,0.06,0
6,0,0,6,0.978,0.667,0,0.09,0
6,0,0,6,0.549,0.965,0,0.09,0
6,0,0,6,0.609,0.893,0,0.08,0
6,1,1,5,0.833,1.198,0,0.08,0
6,0,0,4,0.53,0.859,0,0.07,0
6,0,NA,NA,3.159,0.002,1,0.07,1
6,0,0,2,3.698,1.565,1,0.07,0
6,0,0,2,3.366,1.322,1,0.08,0
6,0,0,6,0.524,1.41,0,0.07,0
6,1,1,3,2.327,0.96,0,0.06,0
6,1,0,1,5.943,1.087,1,0.09,0
6,0,0,3,0.987,0.993,1,0.09,0
6,0,1,2,3.58,1.74,1,0.08,0
6,1,1,4,0.941,0.796,0,0.06,0
6,1,1,3,1.835,0.851,0,0.05,0
6,0,0,5,0.559,0.842,0,0.05,0
6,0,0,4,0.569,0.963,1,0.08,0
6,1,1,5,0.672,1.355,0,0.04,0
6,1,1,4,0.53,0.475,0,0.04,0
6,1,1,4,0.568,0.532,1,0.07,0
6,1,0,2,1.709,2.324,1,0.07,0
6,1,1,3,0.696,0.817,0,0.03,0
6,0,0,4,0.804,1.288,0,0.03,0
6,0,0,4,0.622,0.611,0,0.02,0
6,0,1,2,0.761,0.659,1,0.06,0
6,0,0,2,3.417,0.661,1,0.06,0
6,1,1,4,0.529,2.028,0,0.02,0
6,1,0,2,2.481,0.604,1,0.05,0
6,1,1,4,0.714,0.639,1,0.05,0
6,0,1,4,1.006,1.017,0,0.01,0
6,0,0,3,2.137,1.423,0,0.02,0
6,1,0,2,2.778,0.766,1,0.04,0
6,1,1,4,0.562,0.907,1,0.04,0
6,0,1,3,1.572,0.762,0,0.02,0
6,0,0,3,1.076,1.249,1,0.03,0
6,0,0,3,4.238,1.229,0,0.03,0
6,1,1,1,3.815,0.78,0,0.03,0
6,0,0,2,1.611,0.617,1,0.03,0
6,1,0,3,2.675,0.631,1,0.02,0
6,1,0,3,0.555,1.623,1,0.02,0
6,0,0,4,0.856,0.713,0,0.02,0
6,1,1,4,0.858,3.094,0,0.02,0
6,1,1,5,0.786,0.846,0,0.01,0
6,0,0,5,0.503,1.043,0,0.01,0
6,1,1,3,0.862,1.194,1,0.01,0
6,1,1,6,0.545,1.01,1,0.02,0
6,1,1,NA,0.869,1.682,0,0.01,1
6,0,0,3,1.274,0.735,1,0.02,0
6,0,0,2,0.641,0.71,0,0.01,0
6,1,1,1,3.129,1.431,0,0.01,0
6,0,1,2,3.013,1.325,1,0.03,0
6,0,0,2,0.917,1.99,1,0.03,0
6,1,1,3,1.155,0.61,0,0.01,0
6,0,0,4,0.56,1.498,1,0.02,0
6,0,1,3,3.007,0.907,1,0.02,0
6,0,0,4,0.557,1.174,0,0.01,0
6,1,NA,NA,0.757,0.001,0,0.01,1
6,0,1,2,2.61,0.862,0,0.01,0
6,0,1,1,1.83,0.777,1,0.01,0
6,0,1,4,0.631,1.348,0,0.02,0
6,0,0,2,0.608,0.63,1,0.01,0
6,1,1,4,0.527,0.761,0,0.03,0
6,0,1,2,2.868,1.393,0,0.03,0
6,0,0,4,0.644,0.786,1,0.01,0
6,1,1,3,1.911,2.347,1,0.01,0
6,1,1,3,1.288,0.609,1,0.01,0
6,1,1,4,0.545,1.217,0,0.04,0
6,0,1,1,2.989,1.66,1,0.01,0
6,1,1,3,0.891,0.877,1,0.01,0
6,1,0,2,0.659,0.727,0,0.04,0
6,1,1,3,0.546,1.043,0,0.05,0
6,0,NA,NA,0.722,0.001,1,0.01,1
6,1,1,3,1.02,0.761,0,0.05,0
6,0,0,4,0.69,1.063,0,0.04,0
6,0,0,3,0.793,0.845,1,0.01,0
6,1,0,2,2.08,0.746,0,0.04,0
6,0,0,5,0.65,0.764,0,0.05,0
6,1,1,3,0.556,0.607,1,0.01,0
6,0,1,4,2.425,1.006,0,0.05,0
6,1,1,5,0.596,0.615,0,0.06,0
6,1,0,1,2.494,1.436,1,0.02,0
6,0,0,4,1.304,0.684,1,0.03,0
6,1,1,2,0.991,1.831,1,0.03,0
6,0,0,4,2.19,1.535,0,0.06,0
6,0,0,3,0.779,2.005,0,0.05,0
6,1,0,1,3.399,2.518,1,0.04,0
6,0,0,3,3.742,1.094,0,0.05,0
6,0,1,3,0.769,1.36,1,0.04,0
6,0,1,2,0.859,1.125,1,0.05,0
