Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Prompt_time
3,2,2,58,1.4293,3.2942,0.04,0.05
3,1,1,97,1.4119,3.4964,0.16,1.5
3,1,1,98,1.224,2.0894,0.08,0.05
3,1,2,30,3.2819,5.1468,0.02,0.05
3,2,1,100,1.1764,2.0189,0.02,0.75
3,1,1,50,1.9384,3.6881,0.04,0.75
3,1,2,88,1.1733,3.8456,0.02,0.75
3,1,1,99,0.91947,3.1269,0.04,1.5
3,2,1,97,1.2453,2.3105,0.04,0.05
3,1,1,99,1.4302,2.4032,0.16,0.05
3,1,1,61,2.7064,4.437,0.02,1.5
3,2,2,97,1.6056,2.5094,0.16,0.75
3,1,1,60,1.8468,3.6963,0.02,0.05
3,1,1,98,0.83187,2.9779,0.16,1.5
3,2,2,98,1.451,2.2856,0.16,0.05
3,2,1,100,1.0651,3.2879,0.08,1.5
3,2,1,70,1.4886,3.0194,0.02,1.5
3,2,2,60,1.0986,2.3562,0.08,0.75
3,1,1,70,1.5262,2.8299,0.16,0.75
3,1,1,79,1.1091,2.7587,0.08,0.05
3,1,1,96,0.76191,2.9387,0.08,1.5
3,2,2,70,1.5932,3.1549,0.04,1.5
3,1,2,99,0.9579,2.6118,0.02,1.5
3,2,2,80,1.4325,3.0899,0.08,0.75
3,1,1,91,1.4393,3.2965,0.16,0.75
3,1,2,60,1.4947,2.8829,0.02,0.05
3,2,2,51,2.3646,5.1561,0.08,1.5
3,1,2,20,1.6062,3.6863,0.04,0.05
3,1,2,100,1.0981,2.3157,0.02,0.75
3,1,1,99,1.0604,1.7719,0.16,0.05
3,2,2,100,1.1153,3.2921,0.04,1.5
3,1,2,60,1.2807,3.1842,0.04,0.75
3,1,2,59,1.3925,2.527,0.02,0.75
3,2,1,50,1.9029,4.4751,0.04,0.05
3,2,2,53,1.79,3.3667,0.02,1.5
3,1,1,98,1.3435,3.5356,0.16,1.5
3,2,2,68,1.4028,2.9799,0.16,1.5
3,1,2,95,0.9904,3.1518,0.08,1.5
3,1,1,93,1.8437,2.9397,0.08,0.05
3,2,2,92,1.1904,2.556,0.16,0.75
3,1,2,96,0.91401,1.7099,0.08,0.75
3,2,2,99,1.1436,1.9935,0.16,0.05
3,1,1,99,0.98089,1.8309,0.08,0.05
3,2,2,30,3.6777,5.5466,0.04,1.5
3,2,1,100,1.4812,2.2775,0.04,0.75
3,2,2,80,2.5484,4.3825,0.02,0.05
4,2,2,77,5.3221,7.5761,0.08,0.75
4,1,2,83,5.1919,9.0292,0.08,1.5
4,1,1,91,3.2041,5.2945,0.16,1.5
4,1,2,83,4.8501,7.9976,0.02,0.05
4,2,1,82,2.7316,4.6591,0.04,0.75
4,1,1,94,6.421,7.8584,0.02,0.05
4,1,1,97,3.1609,4.8444,0.16,0.05
4,1,2,95,2.8394,6.176,0.08,0.75
4,1,2,97,5.5653,7.3717,0.16,0.05
4,2,2,71,5.1567,7.5546,0.04,1.5
4,1,1,93,2.0338,5.7972,0.08,1.5
4,1,1,92,6.7673,11.54,0.02,1.5
4,1,2,95,2.9969,5.1033,0.02,0.75
4,1,2,93,4.5309,7.2231,0.08,0.05
4,2,1,93,2.3753,8.9966,0.16,0.75
4,2,2,73,4.6787,6.6461,0.04,1.5
4,2,1,74,3.8787,5.8375,0.04,0.75
4,1,1,74,4.319,6.4501,0.02,0.75
4,2,1,73,4.1162,6.0344,0.02,1.5
4,2,1,69,10.229,11.802,0.04,0.05
4,1,1,64,2.514,7.2114,0.04,0.05
4,1,2,76,7.993,13.553,0.16,1.5
4,2,2,76,9.0564,10.966,0.16,0.75
4,1,2,82,6.341,7.8769,0.08,0.05
4,1,1,72,2.5886,4.5314,0.04,1.5
4,2,2,78,3.3488,4.9878,0.08,0.75
4,1,2,82,2.0491,5.0659,0.08,0.75
4,1,1,82,3.892,5.5678,0.16,0.75
4,1,1,85,6.8484,8.089,0.08,0.05
4,1,1,87,3.6837,4.6829,0.02,0.75
4,2,2,81,1.7494,3.2864,0.16,1.5
4,1,1,91,3.9031,5.1437,0.04,0.05
4,2,1,85,3.1813,4.3112,0.16,0.05
4,1,1,72,3.5729,6.6266,0.04,0.75
4,1,1,79,5.6523,7.9386,0.16,0.05
4,2,2,85,2.2911,6.5334,0.08,0.05
4,2,2,72,3.6694,6.83,0.16,1.5
4,2,1,74,3.6275,5.7179,0.08,1.5
4,2,2,87,3.6747,5.0799,0.16,0.75
4,1,1,6,4.1636,6.7461,0.02,1.5
4,2,1,84,3.1009,4.65,0.02,1.5
4,1,2,85,1.7545,3.8326,0.04,1.5
4,2,2,75,5.7318,10.655,0.04,0.75
4,2,1,65,3.6193,5.3643,0.04,0.05
4,2,1,80,6.1398,11.465,0.02,0.05
4,1,1,76,3.3195,5.3399,0.02,0.75
4,1,1,78,1.9723,3.4712,0.02,0.05
4,1,1,77,1.4285,2.9778,0.08,1.5
4,2,1,76,2.4497,4.7984,0.08,1.5
4,2,2,75,4.9415,6.4281,0.16,0.05
4,2,2,79,3.9424,5.6798,0.16,0.75
4,1,1,82,2.3564,4.1752,0.04,0.05
4,1,1,91,3.364,4.7153,0.02,0.05
4,1,1,95,2.61,3.5923,0.02,0.05
4,2,1,83,3.3372,5.1114,0.04,0.75
4,1,1,84,1.5131,4.2223,0.04,0.75
4,2,1,76,3.5324,4.9991,0.08,0.75
4,1,1,76,5.6992,6.9398,0.16,0.05
4,1,2,84,4.3285,6.3319,0.08,0.05
4,2,2,82,5.8018,6.9733,0.08,0.75
4,1,1,84,1.977,3.193,0.08,0.05
4,1,2,79,1.3409,2.4386,0.02,0.75
4,2,1,74,4.9636,6.5742,0.08,1.5
4,1,1,80,4.8168,5.959,0.04,0.05
4,1,1,82,4.3666,5.8667,0.16,1.5
4,2,2,74,3.0661,4.5785,0.02,1.5
4,1,2,77,1.7918,3.5625,0.02,1.5
4,1,2,78,4.381,6.1764,0.04,1.5
4,1,1,88,6.3962,8.2407,0.04,1.5
4,1,1,80,8.4513,9.7336,0.16,0.75
4,2,1,84,2.6352,3.6099,0.02,0.75
4,1,1,83,2.3301,4.3838,0.16,1.5
4,1,1,83,2.0235,3.2581,0.02,0.75
4,1,1,84,1.7157,2.8995,0.04,0.75
4,2,2,82,1.62,2.6562,0.16,0.75
4,1,2,77,1.3993,2.2955,0.16,0.05
4,2,2,75,2.6191,3.5768,0.04,0.05
4,1,2,83,4.0557,6.0356,0.02,1.5
4,2,1,84,1.6428,2.6743,0.02,0.05
4,1,1,84,3.1691,4.2621,0.08,0.05
4,2,1,83,2.634,3.7147,0.16,0.05
4,1,1,73,4.5899,6.2497,0.08,1.5
4,1,1,25,1.3993,3.2351,0.04,0.75
4,2,2,85,6.5669,8.4606,0.02,1.5
4,1,2,86,3.0281,3.9905,0.08,0.75
4,2,1,78,1.5271,6.5737,0.08,0.75
4,1,1,80,1.9225,4.5664,0.16,1.5
4,1,1,80,1.6291,5.1133,0.16,0.75
4,2,2,81,3.912,5.7566,0.08,1.5
4,2,1,86,4.0723,5.3006,0.02,0.05
4,2,2,77,1.7992,3.6684,0.04,1.5
4,2,2,77,4.6104,5.5189,0.08,0.05
4,2,2,79,4.244,6.1992,0.16,1.5
4,2,1,83,2.7261,4.2297,0.02,0.75
4,1,1,22,3.9923,8.4571,0.04,1.5
4,1,2,88,2.767,4.2045,0.04,0.05
4,1,1,77,6.8632,8.5959,0.16,0.05
4,2,2,81,3.0954,4.6201,0.16,1.5
4,1,1,85,1.8979,2.971,0.16,0.75
4,2,2,86,3.8149,5.7948,0.08,1.5
4,2,1,91,2.1995,3.3341,0.02,0.75
4,2,1,87,5.6645,6.8682,0.16,0.05
4,1,1,85,5.2268,6.7551,0.16,0.75
4,1,2,84,4.9895,6.9694,0.02,1.5
4,1,1,93,2.8589,3.6689,0.08,0.05
4,1,2,88,1.215,2.1528,0.02,0.75
4,1,2,88,3.4123,4.37,0.08,0.05
4,1,1,83,3.0098,4.2135,0.04,0.05
4,2,2,82,4.97,7.036,0.16,1.5
4,1,1,85,2.7542,3.5151,0.02,0.05
4,2,2,85,2.8351,4.9257,0.04,1.5
4,1,1,93,1.7048,2.4949,0.08,0.75
4,1,2,83,1.1603,3.2878,0.08,1.5
4,1,1,89,3.1786,4.2148,0.04,0.75
4,2,2,89,4.1808,6.2714,0.02,1.5
4,2,2,87,2.5362,3.3264,0.08,0.75
4,1,2,81,3.8377,6.0144,0.04,1.5
4,1,2,86,3.8771,4.5887,0.04,0.05
4,2,1,88,1.5218,2.1846,0.02,0.05
4,2,1,78,1.5102,3.6413,0.04,0.75
4,1,1,79,3.0885,4.4572,0.04,0.75
4,1,2,75,5.2411,6.9378,0.08,1.5
4,2,2,71,3.8184,6.363,0.04,0.05
4,1,2,70,3.0787,4.4347,0.02,0.75
4,1,2,77,4.4609,6.4162,0.02,1.5
4,1,1,83,1.9555,2.8072,0.16,0.75
4,2,1,81,2.6907,3.7269,0.16,0.75
4,1,1,76,5.8265,7.7695,0.08,1.5
4,2,2,74,1.8173,3.9079,0.16,1.5
4,1,1,79,1.3751,2.1898,0.04,0.75
4,2,2,76,1.4176,2.3308,0.02,0.75
4,2,2,75,5.1003,5.9274,0.08,0.75
4,2,2,83,3.1803,4.0026,0.16,0.05
4,1,1,95,1.6784,2.5007,0.08,0.05
4,2,1,88,2.7137,4.7059,0.04,1.5
4,1,1,91,2.1066,3.791,0.02,1.5
4,1,2,87,2.3904,3.1514,0.02,0.05
4,2,1,87,5.0486,7.2007,0.16,1.5
4,2,2,87,6.2062,8.2353,0.04,1.5
4,2,2,78,1.195,2.0174,0.08,0.05
4,1,1,93,1.4785,2.1536,0.04,0.05
4,1,1,93,1.4842,2.1836,0.02,0.05
4,1,1,92,0.97925,1.6556,0.16,0.05
4,2,2,79,3.0123,3.7901,0.08,0.75
4,1,2,83,1.0129,1.9705,0.04,0.05
4,2,2,82,3.1206,4.1076,0.04,0.75
4,1,2,77,3.3057,4.3003,0.16,0.05
4,1,1,81,0.14969,2.7321,0.16,1.5
4,2,1,85,1.3454,2.2217,0.02,0.75
4,1,2,76,1.2754,2.2378,0.08,0.75
4,1,1,89,3.8544,4.6135,0.16,0.75
4,1,2,79,4.181,6.3331,0.02,1.5
4,1,2,76,1.1569,3.1245,0.08,1.5
4,1,2,83,2.616,3.6351,0.02,0.05
4,1,1,85,4.3093,6.3507,0.16,1.5
4,1,1,80,2.3211,4.5101,0.04,1.5
4,2,2,76,6.3887,8.3563,0.08,1.5
4,1,1,85,4.9233,5.6595,0.02,0.05
4,2,1,88,1.5284,2.3015,0.08,0.05
4,1,1,93,6.3362,7.1831,0.04,0.05
4,2,2,86,2.0861,2.8393,0.16,0.75
4,1,2,81,1.0332,1.7571,0.16,0.05
4,1,1,91,2.6327,3.4475,0.02,0.75
4,1,1,81,2.6462,3.83,0.04,0.75
4,2,2,80,1.2573,3.4586,0.02,1.5
4,2,1,96,4.8918,5.6632,0.08,0.75
4,2,1,77,4.6754,5.7069,0.08,0.05
4,2,2,80,9.9233,11.891,0.04,1.5
4,2,1,76,1.4016,2.2977,0.08,0.05
4,2,1,20,5.6266,10.09,0.04,0.05
4,1,1,81,4.0316,5.1047,0.02,0.75
4,2,2,77,1.8318,2.5973,0.08,0.75
4,2,1,83,4.083,6.1367,0.16,1.5
4,2,1,84,6.4928,8.5711,0.02,1.5
4,2,1,77,5.681,6.5203,0.04,0.75
4,1,1,78,3.677,5.7553,0.02,1.5
4,2,1,79,6.187,6.9478,0.04,0.05
4,1,2,84,4.4274,6.5057,0.04,1.5
4,2,1,78,3.9735,6.0395,0.08,1.5
4,1,1,77,3.9576,4.7847,0.16,0.75
4,2,2,78,2.6238,3.4584,0.16,0.05
4,1,2,76,3.8061,4.6946,0.08,0.75
4,1,1,76,5.6834,7.0763,0.04,0.75
4,2,2,62,4.6838,6.799,0.04,1.5
4,2,2,81,2.6234,3.6719,0.02,0.75
4,2,1,80,2.5526,3.3381,0.08,0.05
4,1,1,77,4.6602,6.2499,0.16,0.75
4,1,2,77,1.1182,1.9529,0.02,0.05
4,1,1,80,3.2828,4.0683,0.02,0.05
4,1,1,81,2.1169,4.2567,0.08,1.5
4,2,2,74,1.5686,3.3394,0.16,1.5
4,1,1,83,2.1725,2.8718,0.16,0.05
5,2,2,58,2.691,5.5356,0.04,0.75
5,1,1,66,0.83615,3.5293,0.08,1.5
5,1,1,84,1.0492,2.7005,0.16,0.75
5,2,1,92,0.97083,3.3565,0.02,1.5
5,2,2,82,1.8057,4.1421,0.16,1.5
5,1,1,75,1.3124,2.5406,0.16,0.05
5,1,1,88,1.2697,2.8717,0.08,0.75
5,2,2,76,1.1029,2.3804,0.04,0.05
5,2,2,71,1.0633,2.9077,0.04,1.5
5,2,2,77,1.217,2.8437,0.02,0.75
5,2,2,90,0.8668,2.1936,0.02,0.05
5,1,2,85,0.88885,3.1762,0.08,1.5
5,2,2,70,2.1167,3.2589,0.08,0.05
5,1,2,85,0.83901,1.7597,0.04,0.05
5,1,1,64,1.2737,3.0443,0.02,1.5
5,2,2,86,1.0355,2.6217,0.04,1.5
5,2,2,89,1.438,3.04,0.04,0.75
5,2,2,87,1.3287,3.0291,0.16,0.75
5,1,1,66,1.3404,3.6031,0.16,1.5
5,1,1,76,1.656,3.2458,0.08,0.75
5,2,2,85,1.4258,2.6049,0.16,0.05
5,2,1,78,2.4936,3.4636,0.08,0.05
5,2,2,83,2.0779,3.8152,0.02,0.75
5,2,2,86,2.854,4.2914,0.02,0.05
5,1,1,95,2.1695,3.993,0.04,0.75
5,1,1,90,0.86262,1.7465,0.08,0.05
5,1,1,93,0.87791,2.7594,0.16,1.5
5,2,1,90,0.85433,1.9103,0.08,0.05
5,1,2,96,0.93686,2.4651,0.02,0.75
5,1,1,97,0.87685,1.8592,0.02,0.05
5,2,2,95,0.9394,3.2512,0.02,1.5
5,1,1,90,0.9826,3.2576,0.04,1.5
5,1,1,85,0.91968,3.5391,0.08,1.5
5,1,1,95,0.81125,3.1231,0.16,1.5
5,1,1,93,0.86272,2.4525,0.04,0.75
5,1,1,96,0.75475,1.8033,0.16,0.75
5,2,2,93,0.84107,1.8233,0.04,0.05
5,1,1,93,1.188,2.3056,0.04,0.05
5,2,1,88,0.88825,3.1386,0.08,1.5
5,1,2,87,0.7806,2.3335,0.08,0.75
5,1,1,90,0.96261,2.5155,0.16,0.75
5,1,1,83,0.85531,1.8376,0.16,0.05
5,1,1,95,0.75737,1.9734,0.16,0.05
5,1,1,95,0.75138,1.8736,0.02,0.75
5,2,1,92,0.77549,3.0136,0.04,1.5
5,2,2,85,0.8287,3.0913,0.02,1.5
5,1,1,91,0.91595,1.8736,0.02,0.05
5,1,1,92,0.81051,2.2773,0.08,0.75
5,2,2,94,1.5194,3.3429,0.04,0.75
5,1,1,96,1.113,2.5797,0.02,0.75
5,2,1,95,0.9631,1.7854,0.02,0.05
5,2,2,90,1.5803,2.7272,0.04,0.75
5,2,2,91,1.0131,2.1553,0.16,0.05
5,1,1,96,0.86857,2.504,0.08,1.5
5,1,2,83,1.0257,3.2884,0.08,1.5
5,1,1,86,1.3184,3.9747,0.02,1.5
5,2,2,92,0.79087,1.6255,0.16,0.05
5,2,2,96,0.77607,1.6599,0.02,0.05
5,1,1,89,1.1661,1.9884,0.04,0.05
5,1,1,87,0.80774,2.9721,0.16,1.5
5,1,1,86,1.0072,2.7692,0.08,0.75
5,2,2,77,1.4312,3.6446,0.02,1.5
5,1,1,86,0.94263,1.9496,0.04,0.05
5,1,1,84,0.82441,2.6971,0.02,0.75
5,2,2,87,0.80737,2.311,0.16,0.75
5,1,1,90,0.88902,2.3312,0.08,0.75
5,1,2,82,0.83236,1.7162,0.08,0.05
5,1,1,86,0.76475,1.5502,0.08,0.05
5,1,1,94,0.7763,2.7685,0.16,1.5
5,2,2,86,0.78986,2.2567,0.16,0.75
5,2,2,89,1.2765,3.5515,0.04,1.5
5,2,1,92,1.1957,3.4215,0.04,1.5
5,1,1,94,1.9354,3.476,0.04,0.75
5,2,2,95,0.79782,3.0728,0.04,1.5
5,2,2,95,1.0275,2.9494,0.04,0.75
5,1,1,97,0.84136,1.7868,0.02,0.05
5,2,2,95,0.77005,1.5555,0.08,0.05
5,2,1,89,0.73372,1.4929,0.02,0.75
5,1,2,96,1.4766,2.3604,0.08,0.05
5,1,1,95,0.96915,1.8037,0.04,0.05
5,1,1,93,0.77214,2.2389,0.08,0.75
5,1,1,96,0.77939,2.9805,0.16,1.5
5,2,2,97,0.80265,1.6743,0.04,0.05
5,2,1,97,0.82216,3.011,0.08,1.5
5,2,2,96,1.0084,2.1506,0.16,0.05
5,2,1,97,0.77022,2.9837,0.02,1.5
5,1,2,100,0.92857,1.8493,0.02,0.05
5,2,1,90,0.85663,2.3726,0.02,0.75
5,1,2,93,2.2388,3.7671,0.08,0.75
5,2,2,93,1.293,3.5925,0.08,1.5
5,1,1,95,1.504,3.1553,0.16,0.75
5,1,1,96,0.91444,2.455,0.16,0.75
5,2,1,98,0.80894,3.0101,0.02,1.5
5,2,2,92,0.8219,3.1584,0.16,1.5
5,2,2,86,0.93299,3.1464,0.04,1.5
5,2,2,88,0.80023,1.7211,0.16,0.05
5,1,1,95,1.3887,2.1987,0.16,0.05
5,2,2,88,1.0002,1.8718,0.16,0.05
5,1,1,95,0.91531,2.3575,0.02,0.75
5,1,1,88,0.79295,1.603,0.08,0.05
5,2,2,86,0.7768,2.8305,0.08,1.5
5,2,2,87,1.416,2.2875,0.08,0.05
5,1,2,89,0.87933,2.3461,0.04,0.75
5,1,1,94,2.2939,3.1286,0.02,0.05
5,2,2,78,0.94029,3.2152,0.16,1.5
5,1,1,92,0.89442,1.7784,0.04,0.05
5,1,1,91,0.8137,2.342,0.16,0.75
5,2,2,89,0.92159,3.1473,0.08,1.5
5,1,1,94,0.84858,2.3153,0.08,0.75
5,2,2,84,0.85159,2.4046,0.04,0.75
5,2,2,92,1.1459,3.3348,0.16,1.5
5,1,1,92,1.0368,2.142,0.02,0.05
5,2,2,94,0.88353,3.4538,0.04,1.5
5,1,2,83,0.90746,3.1455,0.04,1.5
5,2,1,86,1.3832,3.2313,0.08,0.75
5,1,2,92,1.6427,3.2325,0.02,0.75
5,2,1,78,1.0629,3.3379,0.02,1.5
5,1,1,93,1.4208,2.8999,0.16,0.75
5,1,2,91,1.0417,1.9626,0.04,0.05
5,1,1,93,1.0361,3.4218,0.02,1.5
5,1,2,80,1.0688,3.2453,0.02,1.5
5,2,2,85,1.6616,3.1776,0.08,0.75
5,1,1,65,1.0521,3.3517,0.04,1.5
5,2,2,90,0.92346,3.1246,0.08,1.5
5,1,1,94,1.1798,2.7081,0.16,0.75
5,2,2,95,0.77487,2.2416,0.16,0.75
5,2,1,96,0.81877,2.0103,0.04,0.05
5,2,2,94,0.78547,2.2522,0.02,0.75
5,1,1,95,0.83045,3.0316,0.16,1.5
5,2,2,96,0.86395,2.3184,0.04,0.75
5,2,2,93,0.75122,1.5612,0.16,0.05
5,1,1,98,0.84196,1.5185,0.04,0.05
5,2,2,94,0.86228,1.6847,0.08,0.05
5,2,1,96,0.84935,1.7701,0.16,0.05
5,1,1,86,1.2345,3.448,0.16,1.5
5,1,2,78,1.4401,3.1529,0.02,0.75
5,1,1,68,2.2789,3.791,0.08,1.5
5,2,2,86,1.1525,2.607,0.08,0.75
5,1,1,48,1.3775,3.061,0.08,0.05
5,2,2,75,1.044,3.3312,0.02,1.5
5,2,2,76,1.0759,3.2894,0.04,1.5
5,2,1,76,0.86971,1.9012,0.02,0.05
5,1,2,77,1.6571,3.2346,0.04,0.75
5,2,2,81,1.2298,2.2366,0.02,0.05
5,2,2,80,1.153,2.7059,0.02,0.75
5,1,1,89,0.86504,2.3502,0.04,0.75
5,1,2,91,0.84028,2.3439,0.02,0.75
5,2,2,84,0.93791,2.5239,0.02,1.5
5,1,1,88,0.861,2.3401,0.16,0.75
5,1,1,94,1.2658,2.6834,0.08,0.75
5,2,2,90,0.82541,1.7339,0.16,0.05
5,2,1,92,0.91479,2.3447,0.16,0.75
5,1,1,86,0.8823,1.7785,0.04,0.05
5,1,1,94,0.8112,3.0246,0.16,1.5
5,2,2,96,0.76541,2.4536,0.08,0.75
5,2,1,91,1.5881,2.4351,0.04,0.05
5,2,2,91,1.0926,3.2815,0.08,1.5
5,2,2,79,1.5769,3.5322,0.08,1.5
5,1,2,92,0.93713,3.4704,0.04,1.5
5,1,1,89,1.3842,2.4033,0.02,0.05
5,2,2,95,0.7967,3.1209,0.16,1.5
5,1,2,91,1.6078,2.6885,0.08,0.05
5,2,1,91,0.91862,2.4961,0.04,0.75
5,1,1,89,1.5014,2.4344,0.16,0.05
5,2,2,73,1.9517,4.3251,0.04,1.5
5,2,1,93,0.98417,3.173,0.02,1.5
5,2,2,91,1.0348,1.9556,0.02,0.05
5,1,1,89,0.8812,1.679,0.08,0.05
5,2,2,69,1.6087,3.2231,0.08,0.75
5,2,2,85,1.7736,3.9748,0.04,1.5
5,2,1,89,0.78733,2.2664,0.02,0.75
5,1,1,94,0.93594,2.6242,0.16,0.75
5,2,1,94,0.90001,1.7839,0.08,0.05
5,2,2,93,1.6826,2.5049,0.02,0.05
5,2,2,87,1.2847,2.1856,0.04,0.75
5,1,2,92,1.2534,2.1004,0.04,0.05
5,1,1,96,0.79126,1.5767,0.16,0.05
5,1,1,59,2.8786,5.1167,0.02,1.5
5,1,2,88,1.5288,3.73,0.02,1.5
5,1,1,85,0.8276,3.0412,0.04,1.5
5,1,1,93,0.81185,1.6588,0.08,0.05
5,1,1,93,0.84344,2.2856,0.04,0.75
5,2,2,92,0.79396,1.7763,0.16,0.05
5,2,2,93,0.77121,1.532,0.02,0.05
5,2,2,93,0.87955,3.093,0.16,1.5
5,1,2,99,0.91727,2.6424,0.08,0.75
5,2,2,96,1.5735,2.5189,0.04,0.05
5,1,1,96,0.74882,1.8096,0.16,0.75
5,2,2,92,1.0312,2.5718,0.02,0.75
5,2,2,93,0.92551,3.0667,0.08,1.5
5,1,1,100,0.80388,3.4971,0.16,1.5
5,2,2,97,0.84354,3.0078,0.08,1.5
6,1,1,85,0.74111,2.3801,0.02,0.75
6,2,2,73,0.75242,1.7101,0.08,0.05
6,2,2,60,0.71265,1.7564,0.04,0.05
6,1,1,92,0.69806,1.573,0.16,0.75
6,1,1,72,0.75766,2.3808,0.02,1.5
6,2,1,76,0.73299,2.2243,0.04,0.75
6,1,2,85,0.42651,2.7753,0.04,1.5
6,2,1,92,0.73372,2.1881,0.02,0.75
6,1,1,78,0.76649,2.2332,0.08,0.75
6,2,1,73,0.73446,1.6552,0.02,0.05
6,1,1,93,0.71628,2.8807,0.16,1.5
6,1,2,100,0.75299,1.5923,0.16,0.75
6,2,1,86,0.8593,2.0261,0.02,0.05
6,2,1,76,0.67396,2.9125,0.02,1.5
6,2,2,77,0.72811,2.2147,0.08,0.05
6,1,1,85,0.74869,1.9032,0.04,0.05
6,1,1,88,0.68723,3.01,0.16,1.5
6,1,2,50,0.75615,2.9942,0.08,1.5
6,2,1,76,0.78013,2.5138,0.04,1.5
6,2,1,48,0.93659,1.8129,0.08,0.75
6,1,1,91,0.74925,1.793,0.16,0.05
6,2,1,83,0.74436,1.7881,0.16,0.05
6,2,1,94,0.74839,2.1537,0.04,0.75
6,1,1,66,0.76584,2.967,0.08,1.5
6,2,2,83,0.93057,2.7995,0.16,1.5
6,1,1,93,0.7271,2.0093,0.16,0.75
6,1,1,74,0.79009,2.9912,0.02,1.5
6,1,1,76,0.75996,2.3497,0.02,0.75
6,2,2,71,0.41603,2.1866,0.04,1.5
6,1,1,86,0.81353,2.5632,0.16,0.75
6,1,1,96,0.76041,2.9493,0.16,1.5
6,2,1,96,0.76006,2.2268,0.04,0.75
6,1,1,87,1.0973,2.1657,0.04,0.05
6,2,1,85,0.7672,3.0421,0.04,1.5
6,2,1,96,0.79657,1.6436,0.02,0.05
6,1,1,83,0.79433,1.8381,0.16,0.05
6,2,1,89,0.73252,1.4195,0.08,0.05
6,1,1,95,0.73036,1.3928,0.04,0.05
6,2,1,89,0.71548,1.3533,0.02,0.05
6,1,1,95,0.81725,3.0308,0.08,1.5
6,2,1,1,1.0602,3.0143,0.16,0.05
6,1,1,91,0.82876,3.1529,0.08,1.5
6,1,1,94,0.70685,2.1737,0.04,0.75
6,1,2,50,0.7729,3.0355,0.02,1.5
6,2,1,49,0.70498,2.3071,0.08,0.75
6,2,2,60,0.75465,2.2952,0.08,0.75
6,1,1,64,0.77211,1.6929,0.08,0.05
6,1,1,78,0.75683,2.2359,0.02,0.75
6,1,2,95,0.93079,3.0212,0.08,1.5
6,2,1,94,0.75881,1.8149,0.08,0.05
6,2,2,73,0.71819,2.1604,0.04,0.75
6,2,1,98,0.79338,2.9576,0.02,1.5
6,2,2,85,0.74388,2.9327,0.16,1.5
6,2,2,69,0.78871,1.8325,0.16,0.05
6,1,1,85,0.72001,1.4071,0.04,0.05
6,1,1,66,0.74565,3.0084,0.16,1.5
6,2,1,36,0.80259,2.3923,0.08,0.75
6,1,1,89,0.81033,2.3387,0.04,0.75
6,2,2,83,0.72253,2.9359,0.04,1.5
6,2,2,65,0.83837,2.342,0.16,0.75
6,1,2,58,0.90051,1.7967,0.04,0.05
6,2,2,10,0.81165,2.3399,0.08,0.75
6,1,1,94,1.0939,3.3073,0.04,1.5
6,1,2,47,0.78227,1.7769,0.08,0.05
6,1,1,89,0.93823,2.4173,0.02,0.75
6,2,2,84,0.71788,1.5402,0.02,0.05
6,1,1,93,0.70738,1.473,0.02,0.75
6,1,2,84,0.42358,1.2213,0.16,0.05
6,1,1,97,0.67364,2.936,0.08,1.5
6,1,2,77,0.77263,1.9148,0.02,0.05
6,1,1,89,0.79178,3.0298,0.02,1.5
6,1,1,98,0.81201,2.3403,0.16,0.75
6,2,2,93,0.82538,2.2675,0.02,0.75
6,1,1,94,0.79077,1.6746,0.02,0.05
6,2,2,86,0.79346,2.3573,0.04,0.75
6,1,1,97,0.81219,3.0256,0.16,1.5
6,1,2,81,0.77794,2.257,0.04,0.75
6,2,1,96,0.83815,3.0271,0.02,1.5
6,2,2,91,0.77869,2.184,0.08,0.75
6,1,1,94,0.83002,1.8294,0.02,0.75
6,2,1,92,0.76592,2.9548,0.04,1.5
6,1,1,96,0.77149,2.3121,0.16,0.75
6,2,1,96,0.7705,3.0208,0.04,1.5
6,2,2,95,0.75608,1.6276,0.04,0.05
6,2,1,92,0.75994,1.5454,0.08,0.05
6,2,2,84,0.68681,1.4476,0.08,0.05
6,1,1,97,0.72875,2.1954,0.08,0.75
6,1,1,98,0.70691,3.0065,0.02,1.5
6,1,1,100,0.75852,1.5687,0.16,0.05
6,1,2,46,0.98851,1.9831,0.02,0.05
6,2,1,86,0.75743,3.1308,0.08,1.5
6,2,2,99,0.74219,3.0048,0.16,1.5
6,2,2,99,0.71718,1.4903,0.16,0.05
6,1,1,98,0.73902,3.014,0.08,1.5
6,1,2,99,0.79255,2.2597,0.16,0.75
6,1,1,98,0.78506,1.8288,0.04,0.05
6,2,2,87,1.0608,3.3603,0.08,1.5
6,1,2,99,0.71303,2.1798,0.02,0.75
6,2,1,87,0.83953,1.6496,0.08,0.05
6,2,2,85,0.75364,2.5733,0.04,1.5
6,1,1,93,0.71516,2.1819,0.04,0.75
6,2,2,95,0.7051,1.7845,0.04,0.05
6,1,1,94,0.74941,2.1916,0.04,0.75
6,1,2,91,0.72491,1.5103,0.02,0.05
6,2,1,87,0.74751,2.202,0.16,0.75
6,2,1,89,0.68847,2.9019,0.02,1.5
6,2,1,84,0.83437,3.0723,0.02,1.5
6,1,2,49,0.8843,3.0978,0.04,1.5
6,1,1,95,0.7191,1.5401,0.16,0.05
6,1,2,96,0.682,1.4411,0.02,0.75
