Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Accuracy,Training,cond,Int.Block,five_s_to,exclude_subj
906,0,1,40,3.728964484,1.019793552,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,0,30,4.565419696,0.763804395,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,3.270716441,0.936299599,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.827446837,0.93417746,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,3.757524916,0.916271495,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,10,4.519935279,0.901198269,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,4.706379549,1.368290772,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,1,50,3.92646531,0.76610675,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,NaN,50,5.01084706,0,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,30,2.387253581,1.033793331,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,2.464841768,0.552073463,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.987649029,0.967273474,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.441065658,0.834704372,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,0,20,3.842867514,0.948071887,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,50,3.538022969,0.984414804,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.848511559,0.751640885,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,2.576028883,0.7523702,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,0,40,3.156258273,1.468086558,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.489869728,0.797844353,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,10,4.260960034,0.865572895,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,0,10,2.839683098,0.90185423,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,3.082092073,1.032566234,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,3.324469352,0.663000669,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.540932081,0.902014523,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,2.660883963,0.654132361,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,0,10,2.829431626,1.100580041,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,1,30,2.742903286,0.783387242,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,4.706544973,1.182885234,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,4.506160694,0.847465583,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,3.313352723,0.898808372,0.256,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.02409277,0.817810574,0.256,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.613723268,0.747659534,0.256,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,5.009291528,0.983805934,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,4.339373229,0.952424537,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,3.324954154,0.817579041,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.869229132,0.635871398,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.725978093,0.801221664,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,50,2.19328764,0.952577282,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.720785644,0.968557021,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,40,3.310003487,1.034912662,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.996806829,1.199838198,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,3.940190993,0.803004804,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.733086203,0.801765632,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,0,20,3.825663093,0.818523589,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,1,40,3.301433123,0.9506743,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,1,30,4.11165954,0.881954119,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,4.534156329,1.068893454,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,50,3.015865028,0.949996604,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,3.020304616,0.83762254,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,0,10,4.141785767,0.767712995,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,NaN,50,5.011424535,0,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.184661129,0.766536008,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,2.79876445,0.819521568,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,10,2.967201931,0.550509479,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.319169739,0.619867812,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,0,20,3.319146194,0.485632997,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.978311918,1.068010185,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,2.51476547,0.782199689,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,2.83670999,0.587288295,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.272362834,0.751374636,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.639081775,0.649899553,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,10,2.292308226,0.549433618,0.256,0,0,Expt,Pre,TRUE,FALSE
906,0,1,40,2.335138007,0.719833549,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,3.218396502,0.966334057,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.527472345,0.88210294,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,2.910952261,0.764674683,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,3.074913326,0.834295943,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.704782662,0.716551629,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,4.103198151,0.484507629,0.256,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.042189818,0.66601302,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,10,3.467119671,0.713702288,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,3.13425987,0.51791819,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,2.999523953,0.835090463,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.715119563,0.732500577,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,4.048263423,0.966320473,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,40,3.12319154,0.799213933,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,2.468997599,0.867155292,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,4.117823102,0.782143542,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,10,3.580240861,0.584723616,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,3.481173486,0.567939095,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.28998625,0.584513214,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,3.916337302,0.532540122,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.275979829,0.766698413,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.628145362,0.752157986,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,2.591652416,0.768406086,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.878435232,0.817305849,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.21290641,0.65299854,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,40,2.531083,0.703204792,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.265011418,0.368235228,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.816183802,1.165837483,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,0,10,4.404765304,0.716605362,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.346798905,0.90080433,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.960450328,1.132704037,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,1,50,2.751248455,0.850355979,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,2.945769834,0.414491222,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,3.595543508,0.634000414,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.676404257,0.652448233,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.739975458,0.666604079,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.5040458,0.799021944,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,2.688818017,0.765472825,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,40,2.369597563,0.517324414,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.82179434,0.718535814,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.700947416,1.03444567,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.268966204,0.634128104,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.669201058,0.868098029,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,2.801016997,0.518939413,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,0,10,2.946153509,0.670886695,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,0,10,3.246745324,0.569627448,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.706944044,0.584529213,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,2.934193157,0.749859555,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.115738394,0.735467648,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.525616454,0.66850525,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.579914541,0.565567008,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.981223747,0.784481819,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.532540726,0.833174198,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,2.523217501,0.43239447,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,2.066489671,0.569256753,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,40,3.369621411,0.603748006,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.272771867,0.682203765,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.730608764,0.634119652,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,40,2.207047434,0.586577696,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,0,30,2.263419361,0.998450204,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,2.801680505,0.64952765,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,3.552448988,0.70072675,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,4.316242516,0.782177351,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,10,2.907811616,0.501213061,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.25618839,0.620681349,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.782834218,0.684360921,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.269629109,0.632095922,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.740108582,0.499152201,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.454130851,0.89934268,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,40,3.324190425,1.899249403,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.657228631,0.633654774,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,3.391109052,1.40304616,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,2.553235357,2.31888719,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,0,20,2.237362933,1.448421602,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,2.416978019,0.951076389,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.077394689,0.866141918,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.431265178,0.620074592,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.740832766,0.701467838,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.099166992,0.587244826,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.365715528,0.936281487,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.88227893,0.481648627,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,1.932117506,0.734491102,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.228929316,0.453130155,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.27077289,1.615449053,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.165534708,1.23315669,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,2.787395157,0.581749301,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.525924059,0.866695847,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.800933077,1.082108072,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,2.952119951,0.683269664,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,40,2.344232717,0.651231399,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,2.730594576,0.585078011,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,2.768852551,0.86651865,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,10,3.033578401,0.716384092,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.995310767,0.518982883,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,0,20,3.647873408,0.667030016,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.207409375,0.632051849,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.703171285,1.266902024,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,40,2.507989718,0.832390244,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,30,2.822652251,0.633975057,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.702365295,0.767118011,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.626559342,0.503994784,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,3.015583385,0.969796797,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,0,30,4.148220105,1.564841013,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,40,2.641461106,0.602912734,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,0,20,2.883059563,0.585234982,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,2.554972915,0.635009562,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,0,20,2.637886072,0.468952016,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,4.373996701,0.783584966,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,30,3.210164836,0.548019664,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.692617038,0.601704956,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.878967427,0.633321208,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,40,3.049634512,0.880985421,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,2.836084215,0.565934685,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.087707441,0.518556342,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.353795626,0.620832585,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,3.167567796,0.552559774,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,0,10,3.197629724,0.70036662,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,3.018021882,0.651558625,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,40,1.981060134,0.533922682,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,0,30,3.150591588,0.48189616,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.98416214,0.53280305,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.172968233,0.565406414,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,0,30,2.86991196,0.802526644,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.565016701,1.234538344,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,3.849247214,3.087660953,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.650368356,0.566993943,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,3.47036748,0.702583244,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,4.418166176,1.386465099,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.640233103,0.635977958,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,2.489080039,0.667887022,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.175181235,0.635569831,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,0,10,2.734010828,0.51451341,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,0,20,2.579646783,0.832001437,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,0,10,3.087010727,0.600029281,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.1268191,0.717574664,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.087743967,1.083038432,0.032,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.813756473,0.536314391,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,4.33257846,0.981743867,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.572877068,0.568609244,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,0,20,3.121032875,0.419020465,0.128,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.476936452,0.63313254,0.064,1,0,Expt,Pre,TRUE,FALSE
906,1,1,40,2.207184785,0.514110113,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,2.737544809,0.398854407,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,0,10,3.859373712,0.752548907,0.256,0,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.208699865,0.48003876,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,0,20,3.005358175,0.448221765,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,0,30,3.412632917,0.650465256,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,3.782926892,0.401968186,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,3.032929684,0.548946704,0.064,0,0,Expt,Pre,TRUE,FALSE
906,1,0,20,2.818143234,0.534588605,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,10,3.460349353,0.501498327,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.249143371,0.620105986,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,2.663714891,1.086107233,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,10,4.036779722,1.599905817,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.715723301,0.484466273,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,1,40,2.958917135,0.952206587,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,0,20,4.559962206,0.833076091,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,20,3.69653228,0.684452085,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,4.158067072,0.650237345,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.422636856,0.766437297,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,3.136004975,0.467601756,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,3.98893801,0.636519812,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,0,20,4.03080996,0.481076284,0.032,1,0,Expt,Pre,TRUE,FALSE
906,0,0,40,4.284573738,0.801667223,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.22074293,0.880985421,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.158097259,0.771024498,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,30,3.040372265,0.566148106,0.256,1,0,Expt,Pre,TRUE,FALSE
906,1,1,50,2.762570958,0.80216108,0.256,1,0,Expt,Pre,TRUE,FALSE
906,0,1,40,2.565122657,1.003106534,0.128,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.449831029,0.585279659,0.032,0,0,Expt,Pre,TRUE,FALSE
906,0,1,20,3.057383188,0.63296289,0.064,0,0,Expt,Pre,TRUE,FALSE
906,0,0,10,2.887271542,0.650147689,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,10,3.536164965,0.715905328,0.128,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,3.857032416,0.801377126,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,0,30,2.659184139,0.468977977,0.128,1,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.749011002,0.681477468,0.064,1,0,Expt,Pre,TRUE,FALSE
906,0,1,30,2.864532654,0.549832991,0.032,0,0,Expt,Pre,TRUE,FALSE
906,1,1,20,2.397079719,0.600225496,0.128,1,0,Expt,Post,TRUE,FALSE
906,1,0,20,2.518492345,0.515024474,0.032,0,0,Expt,Post,TRUE,FALSE
906,0,0,20,2.724169898,0.718883266,0.256,1,0,Expt,Post,TRUE,FALSE
906,1,0,20,2.816652303,0.36753459,0.032,0,0,Expt,Post,TRUE,FALSE
906,0,0,30,3.27694581,0.600007849,0.256,1,0,Expt,Post,TRUE,FALSE
906,1,0,40,2.633941549,0.783130352,0.064,0,0,Expt,Post,TRUE,FALSE
906,0,0,20,3.246113814,0.486453175,0.032,1,0,Expt,Post,TRUE,FALSE
906,0,1,30,3.054647047,0.698830107,0.064,0,0,Expt,Post,TRUE,FALSE
906,1,NaN,50,5.005678156,0,0.256,0,0,Expt,Post,TRUE,FALSE
906,0,1,30,2.703851698,0.604553694,0.256,0,0,Expt,Post,TRUE,FALSE
906,1,0,10,3.426942716,0.398996587,0.032,0,0,Expt,Post,TRUE,FALSE
906,0,0,10,3.182865914,0.517735258,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,1,20,3.569535982,0.632744638,0.064,0,0,Expt,Post,TRUE,FALSE
906,0,0,10,2.07394976,0.582269119,0.256,1,0,Expt,Post,TRUE,FALSE
906,1,0,30,2.948915007,0.767408107,0.128,0,0,Expt,Post,TRUE,FALSE
906,1,1,30,2.278697556,0.565531991,0.032,1,0,Expt,Post,TRUE,FALSE
906,0,1,20,3.0304773,0.568279603,0.032,0,0,Expt,Post,TRUE,FALSE
906,0,0,20,2.42552212,0.566234742,0.128,1,0,Expt,Post,TRUE,FALSE
906,1,0,20,4.11301946,0.567887777,0.256,0,0,Expt,Post,TRUE,FALSE
906,1,1,30,1.785798874,0.850880024,0.128,1,0,Expt,Post,TRUE,FALSE
906,1,1,40,2.014339684,0.650950963,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,1,30,1.809312056,0.952374728,0.064,0,0,Expt,Post,TRUE,FALSE
906,1,1,30,3.150565325,0.681972231,0.064,1,0,Expt,Post,TRUE,FALSE
906,1,1,10,3.01147706,0.564395153,0.032,1,0,Expt,Post,TRUE,FALSE
906,1,0,10,2.900564344,0.383332302,0.032,0,0,Expt,Post,TRUE,FALSE
906,1,1,20,2.688724437,0.465508295,0.128,1,0,Expt,Post,TRUE,FALSE
906,0,0,30,2.828475003,0.930634121,0.128,1,0,Expt,Post,TRUE,FALSE
906,1,1,20,2.303976068,2.448859011,0.128,1,0,Expt,Post,TRUE,FALSE
906,0,0,10,1.601973922,1.502004259,0.256,1,0,Expt,Post,TRUE,FALSE
906,1,1,40,2.905674685,0.649980454,0.256,1,0,Expt,Post,TRUE,FALSE
906,1,1,50,2.089929498,0.470731534,0.256,1,0,Expt,Post,TRUE,FALSE
906,0,0,20,2.171428097,0.667201176,0.032,1,0,Expt,Post,TRUE,FALSE
906,1,0,30,1.936848095,0.57081651,0.064,0,0,Expt,Post,TRUE,FALSE
906,0,1,30,2.255822827,0.686328201,0.032,0,0,Expt,Post,TRUE,FALSE
906,0,1,20,3.228349425,0.600476651,0.032,0,0,Expt,Post,TRUE,FALSE
906,1,1,40,1.812932975,0.949891855,0.128,1,0,Expt,Post,TRUE,FALSE
906,0,1,40,2.395387743,0.61916989,0.064,0,0,Expt,Post,TRUE,FALSE
906,0,0,20,2.125134369,0.984400616,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,0,10,2.439381833,1.033817783,0.128,1,0,Expt,Post,TRUE,FALSE
906,0,1,30,4.108508329,0.832707207,0.064,0,0,Expt,Post,TRUE,FALSE
906,1,1,10,3.88117258,0.585559492,0.128,1,0,Expt,Post,TRUE,FALSE
906,0,1,30,2.999047603,0.550062411,0.032,0,0,Expt,Post,TRUE,FALSE
906,0,0,40,2.852254433,0.699393394,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,0,30,1.80915448,0.864845088,0.256,1,0,Expt,Post,TRUE,FALSE
906,0,0,40,2.998055963,1.068726218,0.256,1,0,Expt,Post,TRUE,FALSE
906,0,0,40,2.032426468,0.599482295,0.128,1,0,Expt,Post,TRUE,FALSE
906,1,0,10,2.995093723,0.63561179,0.128,0,0,Expt,Post,TRUE,FALSE
906,0,0,50,2.195113646,0.899062848,0.256,1,0,Expt,Post,TRUE,FALSE
906,1,1,50,2.030130151,0.649057037,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,0,30,2.168552795,0.533174953,0.032,1,0,Expt,Post,TRUE,FALSE
906,0,0,40,1.90059604,0.564239992,0.256,1,0,Expt,Post,TRUE,FALSE
906,1,0,20,2.271864751,0.533051488,0.128,0,0,Expt,Post,TRUE,FALSE
906,0,0,30,2.741913759,0.78444318,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,0,20,2.217141029,0.449120731,0.128,1,0,Expt,Post,TRUE,FALSE
906,1,1,40,2.54169913,0.433162425,0.128,1,0,Expt,Post,TRUE,FALSE
906,1,1,30,1.787256599,0.483528668,0.256,1,0,Expt,Post,TRUE,FALSE
906,0,1,40,2.201114802,1.017775859,0.032,0,0,Expt,Post,TRUE,FALSE
906,0,0,40,2.117250456,0.79716545,0.128,1,0,Expt,Post,TRUE,FALSE
906,1,1,20,3.579079269,0.499083375,0.032,1,0,Expt,Post,TRUE,FALSE
906,1,1,50,2.089739019,0.567537609,0.256,1,0,Expt,Post,TRUE,FALSE
906,1,1,20,2.584053467,0.63443752,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,0,30,1.939685966,0.667402825,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,0,50,1.997738699,0.832939646,0.064,1,0,Expt,Post,TRUE,FALSE
906,0,1,40,2.916263344,0.500756635,0.032,0,0,Expt,Post,TRUE,FALSE
906,0,0,20,1.843531324,0.568497854,0.032,1,0,Expt,Post,TRUE,FALSE
