Subj_idx,Stimulus,Response,Confidence,RT_decConf,Picture_ID,Accuracy,Confidence_raw
132,1,1,1,2.359792361,shapes\slide.292.jpeg,1,6
132,0,0,1,1.705956653,faces\slide015.jpg,1,4
132,1,1,1,2.733992427,faces\slide005.jpg,1,6
132,1,1,2,3.964454128,faces\slide004.jpg,1,8
132,0,0,2,3.478295707,faces\slide018.jpg,1,2
132,1,0,1,2.144053592,faces\slide012.jpg,0,4
132,0,0,2,1.270241512,words\slide33.jpg,1,2
132,1,1,2,1.117592487,words\slide34.jpg,1,8
132,0,0,2,1.04717005,words\slide35.jpg,1,2
132,0,1,1,2.116506054,words\slide36.jpg,0,6
132,1,1,2,0.962265499,words\slide37.jpg,1,8
132,1,1,1,1.752492217,shapes\slide.028.jpeg,1,6
132,0,0,2,2.766219252,shapes\slide.033.jpeg,1,2
132,1,0,1,1.535167783,shapes\slide.023.jpeg,0,4
132,1,1,1,1.936295929,shapes\slide.025.jpeg,1,6
132,0,1,1,2.210791905,shapes\slide.036.jpeg,0,6
132,1,1,1,2.785906276,faces\slide025.jpg,1,6
132,0,0,1,1.753430934,faces\slide035.jpg,1,4
132,0,0,2,2.311743341,faces\slide036.jpg,1,2
132,0,0,2,2.157642806,faces\slide037.jpg,1,2
132,1,1,2,1.684852574,faces\slide026.jpg,1,8
132,0,0,2,1.302496194,words\slide52.jpg,1,2
132,0,0,2,1.321280789,words\slide53.jpg,1,2
132,1,1,2,1.452536899,words\slide48.jpg,1,8
132,0,1,1,1.520306665,words\slide55.jpg,0,6
132,0,0,1,1.54085653,words\slide191.jpg,1,4
132,1,0,1,3.072007736,shapes\slide.042.jpeg,0,4
132,1,1,1,1.159615174,shapes\slide.047.jpeg,1,6
132,0,0,1,2.7976877,shapes\slide.053.jpeg,1,4
132,0,0,2,1.317407896,shapes\slide.054.jpeg,1,2
132,0,0,2,1.144279015,shapes\slide.055.jpeg,1,2
132,0,0,2,2.262636845,faces\slide053.jpg,1,2
132,0,0,1,4.557598381,faces\slide054.jpg,1,4
132,1,1,2,1.250759386,faces\slide041.jpg,1,8
132,0,0,1,2.043319149,faces\slide107.jpg,1,4
132,0,0,1,1.82186121,faces\slide057.jpg,1,4
133,0,0,2,2.01003558,words\slide14.jpg,1,2
133,1,1,2,1.889555101,words\slide7.jpg,1,8
133,0,1,1,2.940123004,words\slide16.jpg,0,6
133,0,0,2,1.857991718,words\slide217.jpg,1,2
133,0,0,2,1.689199775,words\slide18.jpg,1,2
133,1,1,1,4.073777772,shapes\slide.284.jpeg,1,6
133,1,1,2,1.736008046,shapes\slide.288.jpeg,1,8
133,0,0,2,1.530002093,shapes\slide.299.jpeg,1,2
133,0,0,1,7.05434073,shapes\slide.300.jpeg,1,4
133,1,1,2,2.138929321,shapes\slide.292.jpeg,1,8
133,0,0,2,3.671148999,faces\slide015.jpg,1,2
133,1,1,1,1.852319099,faces\slide005.jpg,1,6
133,1,1,2,1.481079601,faces\slide004.jpg,1,8
133,0,1,1,3.841017846,faces\slide018.jpg,0,6
133,1,1,2,1.402024344,faces\slide012.jpg,1,8
133,0,0,2,1.605886387,words\slide33.jpg,1,2
133,1,1,2,1.165571497,words\slide34.jpg,1,8
133,0,0,2,1.283496439,words\slide35.jpg,1,2
133,0,1,1,4.276138089,words\slide36.jpg,0,6
133,1,1,1,2.668502925,words\slide37.jpg,1,6
133,1,1,2,1.483678024,shapes\slide.028.jpeg,1,8
133,0,0,2,1.4116384,shapes\slide.033.jpeg,1,2
133,1,1,1,2.171790265,shapes\slide.023.jpeg,1,6
133,1,1,2,1.599721501,shapes\slide.025.jpeg,1,8
133,0,1,2,1.549166427,shapes\slide.036.jpeg,0,8
133,1,0,1,2.905027247,faces\slide025.jpg,0,4
133,0,1,1,1.313431271,faces\slide035.jpg,0,6
133,0,0,2,2.967626924,faces\slide036.jpg,1,2
133,0,0,1,4.666826724,faces\slide037.jpg,1,4
133,1,1,2,1.146193469,faces\slide026.jpg,1,8
133,0,0,2,1.438197004,words\slide52.jpg,1,2
133,0,0,2,1.419551696,words\slide53.jpg,1,2
133,1,0,2,1.895663906,words\slide48.jpg,0,2
133,0,1,2,1.440107793,words\slide55.jpg,0,8
133,0,0,1,1.742150207,words\slide191.jpg,1,4
133,1,1,1,2.666702099,shapes\slide.042.jpeg,1,6
133,1,1,2,3.084414482,shapes\slide.047.jpeg,1,8
133,0,1,2,1.045989415,shapes\slide.053.jpeg,0,8
133,0,0,2,1.24861291,shapes\slide.054.jpeg,1,2
133,0,0,2,0.994261037,shapes\slide.055.jpeg,1,2
133,0,0,2,6.021360292,faces\slide053.jpg,1,2
133,0,1,1,3.167735934,faces\slide054.jpg,0,6
133,1,1,2,1.393921178,faces\slide041.jpg,1,8
133,0,1,2,2.308611964,faces\slide107.jpg,0,8
133,0,0,1,3.149439574,faces\slide057.jpg,1,4
134,0,0,2,2.788267179,words\slide14.jpg,1,2
134,1,1,2,1.555889558,words\slide7.jpg,1,8
134,0,1,1,1.755953116,words\slide16.jpg,0,6
134,0,0,2,1.300231325,words\slide217.jpg,1,2
134,0,0,2,1.386454331,words\slide18.jpg,1,2
134,1,1,1,9.511556184,shapes\slide.284.jpeg,1,6
134,1,1,1,3.965665919,shapes\slide.288.jpeg,1,6
134,0,0,1,1.982415834,shapes\slide.299.jpeg,1,4
134,0,1,1,2.855775966,shapes\slide.300.jpeg,0,6
134,1,1,1,3.074381835,shapes\slide.292.jpeg,1,6
134,0,0,1,3.528899898,faces\slide015.jpg,1,4
134,1,1,2,2.705346725,faces\slide005.jpg,1,8
134,1,1,2,1.545597764,faces\slide004.jpg,1,8
134,0,0,1,3.512214862,faces\slide018.jpg,1,4
134,1,1,1,11.43140386,faces\slide012.jpg,1,6
134,0,0,2,1.638750264,words\slide33.jpg,1,2
134,1,1,2,2.653199389,words\slide34.jpg,1,8
134,0,0,2,2.553348315,words\slide35.jpg,1,2
134,0,1,1,11.74738591,words\slide36.jpg,0,6
134,1,1,2,1.503057519,words\slide37.jpg,1,8
134,1,1,2,1.208804876,shapes\slide.028.jpeg,1,8
134,0,0,2,1.310597528,shapes\slide.033.jpeg,1,2
134,1,1,2,1.310227686,shapes\slide.023.jpeg,1,8
134,1,0,1,1.781741981,shapes\slide.025.jpeg,0,4
134,0,1,1,10.34025195,shapes\slide.036.jpeg,0,6
134,1,1,1,3.463275142,faces\slide025.jpg,1,6
134,0,1,1,3.161578011,faces\slide035.jpg,0,6
134,0,0,1,1.614069459,faces\slide036.jpg,1,4
134,0,1,1,2.925461285,faces\slide037.jpg,0,6
134,1,1,2,1.361664663,faces\slide026.jpg,1,8
134,0,0,2,1.908582347,words\slide52.jpg,1,2
134,0,0,1,5.964232736,words\slide53.jpg,1,4
134,1,0,1,2.958758416,words\slide48.jpg,0,4
134,0,1,1,2.855975365,words\slide55.jpg,0,6
134,0,0,1,1.213756505,words\slide191.jpg,1,4
134,1,1,2,2.370064728,shapes\slide.042.jpeg,1,8
134,1,1,1,1.445915666,shapes\slide.047.jpeg,1,6
134,0,1,1,2.622047267,shapes\slide.053.jpeg,0,6
134,0,0,2,1.965748025,shapes\slide.054.jpeg,1,2
134,0,0,2,1.361644136,shapes\slide.055.jpeg,1,2
134,0,1,1,2.621966261,faces\slide053.jpg,0,6
134,0,1,1,3.445126133,faces\slide054.jpg,0,6
134,1,1,2,1.360568699,faces\slide041.jpg,1,8
134,0,0,1,1.5789781,faces\slide107.jpg,1,4
134,0,0,1,3.177162686,faces\slide057.jpg,1,4
135,0,0,2,2.368151007,words\slide14.jpg,1,2
135,1,1,1,1.506940675,words\slide7.jpg,1,6
135,0,1,1,2.775555835,words\slide16.jpg,0,6
135,0,0,2,1.100228979,words\slide217.jpg,1,2
135,0,0,2,1.544414563,words\slide18.jpg,1,2
135,1,1,1,1.721020104,shapes\slide.284.jpeg,1,6
135,1,1,2,1.176306808,shapes\slide.288.jpeg,1,8
135,0,0,2,1.329118578,shapes\slide.299.jpeg,1,2
135,0,1,1,1.786372152,shapes\slide.300.jpeg,0,6
135,1,1,2,1.07841674,shapes\slide.292.jpeg,1,8
135,0,0,2,1.383268339,faces\slide015.jpg,1,2
135,1,1,2,1.167285086,faces\slide005.jpg,1,8
135,1,1,2,1.266270019,faces\slide004.jpg,1,8
135,0,1,2,1.113806831,faces\slide018.jpg,0,8
135,1,1,1,1.230239576,faces\slide012.jpg,1,6
135,0,0,2,0.998277248,words\slide33.jpg,1,2
135,1,1,2,1.089149118,words\slide34.jpg,1,8
135,0,0,2,0.899333735,words\slide35.jpg,1,2
135,0,0,1,1.949108073,words\slide36.jpg,1,4
135,1,1,2,0.931871756,words\slide37.jpg,1,8
135,1,1,1,3.122376606,shapes\slide.028.jpeg,1,6
135,0,0,2,0.895284535,shapes\slide.033.jpeg,1,2
135,1,1,2,1.049089269,shapes\slide.023.jpeg,1,8
135,1,1,1,1.541985849,shapes\slide.025.jpeg,1,6
135,0,0,1,2.629687123,shapes\slide.036.jpeg,1,4
135,1,1,1,1.837364146,faces\slide025.jpg,1,6
135,0,1,2,0.843316437,faces\slide035.jpg,0,8
135,0,0,2,1.182501751,faces\slide036.jpg,1,2
135,0,0,1,2.144360388,faces\slide037.jpg,1,4
135,1,0,1,1.506349808,faces\slide026.jpg,0,4
135,0,0,2,0.998315735,words\slide52.jpg,1,2
135,0,0,2,0.811334462,words\slide53.jpg,1,2
135,1,1,1,1.760481755,words\slide48.jpg,1,6
135,0,1,1,2.874473324,words\slide55.jpg,0,6
135,0,0,2,0.927787733,words\slide191.jpg,1,2
135,1,0,2,1.063868649,shapes\slide.042.jpeg,0,2
135,1,0,1,2.253988996,shapes\slide.047.jpeg,0,4
135,0,1,1,1.450604851,shapes\slide.053.jpeg,0,6
135,0,0,2,0.943259513,shapes\slide.054.jpeg,1,2
135,0,0,2,0.976666973,shapes\slide.055.jpeg,1,2
135,0,1,1,1.571197493,faces\slide053.jpg,0,6
135,0,0,1,1.129101203,faces\slide054.jpg,1,4
135,1,1,1,2.094506511,faces\slide041.jpg,1,6
135,0,1,2,1.855056808,faces\slide107.jpg,0,8
135,0,0,2,2.087378349,faces\slide057.jpg,1,2
136,0,0,2,1.502843091,words\slide14.jpg,1,2
136,1,1,2,1.167017876,words\slide7.jpg,1,8
136,0,1,2,1.589269161,words\slide16.jpg,0,8
136,0,0,2,1.352064902,words\slide217.jpg,1,2
136,0,0,2,1.148163271,words\slide18.jpg,1,2
136,1,1,2,1.059406721,shapes\slide.284.jpeg,1,8
136,1,1,2,1.075532046,shapes\slide.288.jpeg,1,8
136,0,0,2,1.144963351,shapes\slide.299.jpeg,1,2
136,0,1,2,2.589793317,shapes\slide.300.jpeg,0,8
136,1,0,1,2.453496142,shapes\slide.292.jpeg,0,4
136,0,0,1,1.83075171,faces\slide015.jpg,1,4
136,1,0,1,3.107679699,faces\slide005.jpg,0,4
136,1,1,1,2.623851025,faces\slide004.jpg,1,6
136,0,0,2,1.142171027,faces\slide018.jpg,1,2
136,1,1,1,3.562235883,faces\slide012.jpg,1,6
136,0,0,2,0.878081206,words\slide33.jpg,1,2
136,1,1,2,0.930895285,words\slide34.jpg,1,8
136,0,0,2,0.778086081,words\slide35.jpg,1,2
136,0,1,2,0.895411358,words\slide36.jpg,0,8
136,1,1,2,0.794760121,words\slide37.jpg,1,8
136,1,1,2,0.805441917,shapes\slide.028.jpeg,1,8
136,0,0,2,0.705386679,shapes\slide.033.jpeg,1,2
136,1,1,2,0.688729133,shapes\slide.023.jpeg,1,8
136,1,1,2,1.009199129,shapes\slide.025.jpeg,1,8
136,0,0,2,1.562325686,shapes\slide.036.jpeg,1,2
136,1,1,2,0.857173228,faces\slide025.jpg,1,8
136,0,0,2,1.058879266,faces\slide035.jpg,1,2
136,0,0,2,1.042190197,faces\slide036.jpg,1,2
136,0,0,2,1.075535712,faces\slide037.jpg,1,2
136,1,0,2,2.250831228,faces\slide026.jpg,0,2
136,0,0,2,0.894808029,words\slide52.jpg,1,2
136,0,0,2,0.708602727,words\slide53.jpg,1,2
136,1,1,2,1.317025225,words\slide48.jpg,1,8
136,0,1,2,0.70862252,words\slide55.jpg,0,8
136,0,0,2,1.283687775,words\slide191.jpg,1,2
136,1,1,1,2.150826573,shapes\slide.042.jpeg,1,6
136,1,0,1,3.242770948,shapes\slide.047.jpeg,0,4
136,0,1,2,1.682835855,shapes\slide.053.jpeg,0,8
136,0,0,2,1.765060243,shapes\slide.054.jpeg,1,2
136,0,0,2,0.873825642,shapes\slide.055.jpeg,1,2
136,0,1,2,1.058871935,faces\slide053.jpg,0,8
136,0,1,1,2.065758178,faces\slide054.jpg,0,6
136,1,1,2,1.093260264,faces\slide041.jpg,1,8
136,0,0,2,3.226117067,faces\slide107.jpg,1,2
136,0,0,2,0.973827365,faces\slide057.jpg,1,2
137,0,0,2,4.089403499,words\slide14.jpg,1,2
137,1,1,1,5.017866771,words\slide7.jpg,1,6
137,0,1,1,4.328295689,words\slide16.jpg,0,6
137,0,0,2,1.489278068,words\slide217.jpg,1,2
137,0,0,2,1.183671024,words\slide18.jpg,1,2
137,1,1,2,2.437994306,shapes\slide.284.jpeg,1,8
137,1,1,2,1.225500542,shapes\slide.288.jpeg,1,8
137,0,0,1,4.771485742,shapes\slide.299.jpeg,1,4
137,0,1,2,2.352545073,shapes\slide.300.jpeg,0,8
137,1,1,2,1.947382022,shapes\slide.292.jpeg,1,8
137,0,0,1,4.823771265,faces\slide015.jpg,1,4
137,1,1,1,3.529561875,faces\slide005.jpg,1,6
137,1,1,2,2.452569888,faces\slide004.jpg,1,8
137,0,0,2,3.931233971,faces\slide018.jpg,1,2
137,1,1,1,2.607503208,faces\slide012.jpg,1,6
137,0,0,2,1.739223361,words\slide33.jpg,1,2
137,1,1,2,1.707036489,words\slide34.jpg,1,8
137,0,0,2,1.336432943,words\slide35.jpg,1,2
137,0,0,1,8.718352404,words\slide36.jpg,1,4
137,1,1,2,1.689235696,words\slide37.jpg,1,8
137,1,1,1,3.393867663,shapes\slide.028.jpeg,1,6
137,0,0,2,1.815153473,shapes\slide.033.jpeg,1,2
137,1,1,1,3.462205203,shapes\slide.023.jpeg,1,6
137,1,1,1,3.074349945,shapes\slide.025.jpeg,1,6
137,0,0,1,2.000213695,shapes\slide.036.jpeg,1,4
137,1,0,1,1.764023293,faces\slide025.jpg,0,4
137,0,0,1,2.335852339,faces\slide035.jpg,1,4
137,0,0,1,1.530096294,faces\slide036.jpg,1,4
137,0,0,2,3.024351283,faces\slide037.jpg,1,2
137,1,1,1,2.402551066,faces\slide026.jpg,1,6
137,0,0,2,1.536425392,words\slide52.jpg,1,2
137,0,0,2,0.930913245,words\slide53.jpg,1,2
137,1,0,2,1.911442849,words\slide48.jpg,0,2
137,0,1,1,4.225539762,words\slide55.jpg,0,6
137,0,0,2,0.811448823,words\slide191.jpg,1,2
137,1,0,1,2.167330171,shapes\slide.042.jpeg,0,4
137,1,1,1,3.563964133,shapes\slide.047.jpeg,1,6
137,0,0,1,2.319264436,shapes\slide.053.jpeg,1,4
137,0,0,2,2.436929499,shapes\slide.054.jpeg,1,2
137,0,0,2,0.873813179,shapes\slide.055.jpeg,1,2
137,0,1,2,2.55531885,faces\slide053.jpg,0,8
137,0,1,2,3.041765007,faces\slide054.jpg,0,8
137,1,1,1,3.142118244,faces\slide041.jpg,1,6
137,0,0,1,4.084063701,faces\slide107.jpg,1,4
137,0,0,1,1.967886436,faces\slide057.jpg,1,4
138,0,0,2,1.300355217,words\slide14.jpg,1,2
138,1,1,1,2.29745073,words\slide7.jpg,1,6
138,0,1,1,1.23367555,words\slide16.jpg,0,6
138,0,0,2,1.65589238,words\slide217.jpg,1,2
138,0,0,2,1.519786173,words\slide18.jpg,1,2
138,1,1,1,2.539731977,shapes\slide.284.jpeg,1,6
138,1,1,1,1.075532779,shapes\slide.288.jpeg,1,6
138,0,0,1,1.93348821,shapes\slide.299.jpeg,1,4
138,0,1,2,1.598456927,shapes\slide.300.jpeg,0,8
138,1,1,2,0.588740239,shapes\slide.292.jpeg,1,8
138,0,1,2,1.212730918,faces\slide015.jpg,0,8
138,1,1,2,1.058863504,faces\slide005.jpg,1,8
138,1,1,2,0.622088687,faces\slide004.jpg,1,8
138,0,0,2,1.227255183,faces\slide018.jpg,1,2
138,1,0,1,6.856450039,faces\slide012.jpg,0,4
138,0,0,2,1.044341438,words\slide33.jpg,1,2
138,1,1,2,1.130462911,words\slide34.jpg,1,8
138,0,0,2,1.14710103,words\slide35.jpg,1,2
138,0,1,1,2.330521338,words\slide36.jpg,0,6
138,1,1,2,1.22727461,words\slide37.jpg,1,8
138,1,1,2,0.857811012,shapes\slide.028.jpeg,1,8
138,0,0,2,1.126595516,shapes\slide.033.jpeg,1,2
138,1,1,2,0.993273936,shapes\slide.023.jpeg,1,8
138,1,0,1,2.502505138,shapes\slide.025.jpeg,0,4
138,0,1,2,1.595619151,shapes\slide.036.jpeg,0,8
138,1,1,1,1.933501772,faces\slide025.jpg,1,6
138,0,1,1,1.10883101,faces\slide035.jpg,0,6
138,0,1,1,1.76401193,faces\slide036.jpg,0,6
138,0,1,1,1.143307677,faces\slide037.jpg,0,6
138,1,0,1,1.915748262,faces\slide026.jpg,0,4
138,0,0,2,1.064270746,words\slide52.jpg,1,2
138,0,0,2,0.844757684,words\slide53.jpg,1,2
138,1,0,2,1.217399942,words\slide48.jpg,0,2
138,0,0,2,1.589224076,words\slide55.jpg,1,2
138,0,0,2,0.608619698,words\slide191.jpg,1,2
138,1,1,2,0.890442135,shapes\slide.042.jpeg,1,8
138,1,1,2,0.838763606,shapes\slide.047.jpeg,1,8
138,0,1,2,0.773784333,shapes\slide.053.jpeg,0,8
138,0,0,2,0.975583472,shapes\slide.054.jpeg,1,2
138,0,0,2,0.840444939,shapes\slide.055.jpeg,1,2
138,0,1,1,1.697377348,faces\slide053.jpg,0,6
138,0,1,1,1.244735252,faces\slide054.jpg,0,6
138,1,1,1,1.394996615,faces\slide041.jpg,1,6
138,0,0,2,0.960925785,faces\slide107.jpg,1,2
138,0,0,2,0.840459967,faces\slide057.jpg,1,2
139,0,0,1,3.343892092,words\slide14.jpg,1,4
139,1,1,2,1.825362429,words\slide7.jpg,1,8
139,0,1,1,5.405116867,words\slide16.jpg,0,6
139,0,0,2,1.504189403,words\slide217.jpg,1,2
139,0,0,1,2.127081552,words\slide18.jpg,1,4
139,1,1,2,2.101891985,shapes\slide.284.jpeg,1,8
139,1,1,2,1.177750987,shapes\slide.288.jpeg,1,8
139,0,0,2,1.833080357,shapes\slide.299.jpeg,1,2
139,0,1,1,1.83266653,shapes\slide.300.jpeg,0,6
139,1,1,2,1.210435625,shapes\slide.292.jpeg,1,8
139,0,1,1,2.419266526,faces\slide015.jpg,0,6
139,1,1,2,0.977670935,faces\slide005.jpg,1,8
139,1,1,2,0.790505657,faces\slide004.jpg,1,8
139,0,0,1,1.96578138,faces\slide018.jpg,1,4
139,1,1,2,1.950159684,faces\slide012.jpg,1,8
139,0,0,1,2.822662473,words\slide33.jpg,1,4
139,1,1,2,1.132606454,words\slide34.jpg,1,8
139,0,0,2,2.7312056,words\slide35.jpg,1,2
139,0,0,1,3.006646157,words\slide36.jpg,1,4
139,1,1,2,1.28540063,words\slide37.jpg,1,8
139,1,1,2,1.261260475,shapes\slide.028.jpeg,1,8
139,0,0,2,1.209891676,shapes\slide.033.jpeg,1,2
139,1,1,2,1.277247981,shapes\slide.023.jpeg,1,8
139,1,1,1,1.327225017,shapes\slide.025.jpeg,1,6
139,0,1,1,1.209937127,shapes\slide.036.jpeg,0,6
139,1,1,1,1.748101766,faces\slide025.jpg,1,6
139,0,0,1,1.949085347,faces\slide035.jpg,1,4
139,0,0,2,1.462305636,faces\slide036.jpg,1,2
139,0,0,1,2.370119343,faces\slide037.jpg,1,4
139,1,1,2,1.125489656,faces\slide026.jpg,1,8
139,0,0,2,1.486416467,words\slide52.jpg,1,2
139,0,0,2,1.925430496,words\slide53.jpg,1,2
139,1,1,2,1.096794838,words\slide48.jpg,1,8
139,0,1,2,0.761277153,words\slide55.jpg,0,8
139,0,0,1,1.758692292,words\slide191.jpg,1,4
139,1,1,2,1.278339912,shapes\slide.042.jpeg,1,8
139,1,1,1,2.100165201,shapes\slide.047.jpeg,1,6
139,0,1,1,1.126619341,shapes\slide.053.jpeg,0,6
139,0,0,2,1.277246514,shapes\slide.054.jpeg,1,2
139,0,0,2,0.908893176,shapes\slide.055.jpeg,1,2
139,0,1,2,1.295056472,faces\slide053.jpg,0,8
139,0,1,2,1.160837228,faces\slide054.jpg,0,8
139,1,1,2,0.705447159,faces\slide041.jpg,1,8
139,0,1,1,2.235247287,faces\slide107.jpg,0,6
139,0,0,1,1.596726111,faces\slide057.jpg,1,4
140,0,0,2,2.66990092,words\slide14.jpg,1,2
140,1,1,2,1.166527441,words\slide7.jpg,1,8
140,0,1,2,4.378317443,words\slide16.jpg,0,8
140,0,0,2,1.097541853,words\slide217.jpg,1,2
140,0,0,2,2.012284688,words\slide18.jpg,1,2
140,1,0,2,5.561136987,shapes\slide.284.jpeg,0,2
140,1,1,2,1.17551141,shapes\slide.288.jpeg,1,8
140,0,0,2,1.093300217,shapes\slide.299.jpeg,1,2
140,0,1,2,4.470845354,shapes\slide.300.jpeg,0,8
140,1,1,2,2.386149367,shapes\slide.292.jpeg,1,8
140,0,0,2,2.822674202,faces\slide015.jpg,1,2
140,1,1,2,0.824902417,faces\slide005.jpg,1,8
140,1,1,2,1.294233949,faces\slide004.jpg,1,8
140,0,0,2,3.897977159,faces\slide018.jpg,1,2
140,1,1,2,1.126565459,faces\slide012.jpg,1,8
140,0,0,2,0.927925554,words\slide33.jpg,1,2
140,1,1,2,0.828048456,words\slide34.jpg,1,8
140,0,0,2,0.778099643,words\slide35.jpg,1,2
140,0,1,2,1.861525559,words\slide36.jpg,0,8
140,1,1,2,0.74475816,words\slide37.jpg,1,8
140,1,1,2,2.552521394,shapes\slide.028.jpeg,1,8
140,0,0,2,1.143285684,shapes\slide.033.jpeg,1,2
140,1,1,2,1.461668951,shapes\slide.023.jpeg,1,8
140,1,1,2,3.326111826,shapes\slide.025.jpeg,1,8
140,0,1,2,2.217506606,shapes\slide.036.jpeg,0,8
140,1,1,2,1.225562488,faces\slide025.jpg,1,8
140,0,0,2,2.032900532,faces\slide035.jpg,1,2
140,0,0,2,1.192227969,faces\slide036.jpg,1,2
140,0,0,2,1.815169235,faces\slide037.jpg,1,2
140,1,1,2,1.647401778,faces\slide026.jpg,1,8
140,0,0,2,0.7253783,words\slide52.jpg,1,2
140,0,0,2,0.708656243,words\slide53.jpg,1,2
140,1,1,2,0.997569453,words\slide48.jpg,1,8
140,0,1,2,1.147580468,words\slide55.jpg,0,8
140,0,0,2,1.60592634,words\slide191.jpg,1,2
140,1,1,2,2.959879305,shapes\slide.042.jpeg,1,8
140,1,1,2,1.764065445,shapes\slide.047.jpeg,1,8
140,0,1,2,8.252287869,shapes\slide.053.jpeg,0,8
140,0,0,2,0.822362274,shapes\slide.054.jpeg,1,2
140,0,0,2,0.890593151,shapes\slide.055.jpeg,1,2
140,0,0,2,2.2842046,faces\slide053.jpg,1,2
140,0,0,2,2.40256976,faces\slide054.jpg,1,2
140,1,1,2,1.125541705,faces\slide041.jpg,1,8
140,0,1,2,4.588618547,faces\slide107.jpg,0,8
140,0,0,2,7.476314175,faces\slide057.jpg,1,2
141,0,0,2,2.992203264,words\slide14.jpg,1,2
141,1,1,2,1.505950276,words\slide7.jpg,1,8
141,0,0,1,1.655933799,words\slide16.jpg,1,4
141,0,0,2,1.403188851,words\slide217.jpg,1,2
141,0,0,2,1.233716236,words\slide18.jpg,1,2
141,1,1,1,4.119184383,shapes\slide.284.jpeg,1,6
141,1,1,2,1.175547331,shapes\slide.288.jpeg,1,8
141,0,0,2,1.4634005,shapes\slide.299.jpeg,1,2
141,0,1,1,3.394501416,shapes\slide.300.jpeg,0,6
141,1,1,2,1.78253628,shapes\slide.292.jpeg,1,8
141,0,0,2,2.065807295,faces\slide015.jpg,1,2
141,1,1,2,1.884296676,faces\slide005.jpg,1,8
141,1,1,1,1.916270586,faces\slide004.jpg,1,6
141,0,0,2,1.10976936,faces\slide018.jpg,1,2
141,1,0,2,1.89737163,faces\slide012.jpg,0,2
141,0,0,2,1.386532404,words\slide33.jpg,1,2
141,1,1,2,1.25307667,words\slide34.jpg,1,8
141,0,0,2,0.981053027,words\slide35.jpg,1,2
141,0,1,1,2.010413853,words\slide36.jpg,0,6
141,1,1,2,1.269811923,words\slide37.jpg,1,8
141,1,1,1,1.781808692,shapes\slide.028.jpeg,1,6
141,0,0,2,1.109912312,shapes\slide.033.jpeg,1,2
141,1,1,1,2.739284941,shapes\slide.023.jpeg,1,6
141,1,1,1,3.210537158,shapes\slide.025.jpeg,1,6
141,0,1,1,0.823811219,shapes\slide.036.jpeg,0,6
141,1,1,2,2.152964618,faces\slide025.jpg,1,8
141,0,0,1,5.64612291,faces\slide035.jpg,1,4
141,0,0,2,0.973799141,faces\slide036.jpg,1,2
141,0,0,2,1.042201194,faces\slide037.jpg,1,2
141,1,0,1,2.015685474,faces\slide026.jpg,0,4
141,0,0,2,1.386428306,words\slide52.jpg,1,2
141,0,0,2,0.980849595,words\slide53.jpg,1,2
141,1,0,2,0.930888687,words\slide48.jpg,0,2
141,0,1,2,1.064203669,words\slide55.jpg,0,8
141,0,0,2,1.250323199,words\slide191.jpg,1,2
141,1,0,1,2.134657262,shapes\slide.042.jpeg,0,4
141,1,1,2,1.664364655,shapes\slide.047.jpeg,1,8
141,0,1,2,0.857140605,shapes\slide.053.jpeg,0,8
141,0,0,2,1.092211218,shapes\slide.054.jpeg,1,2
141,0,0,2,0.553673806,shapes\slide.055.jpeg,1,2
141,0,0,2,1.546717552,faces\slide053.jpg,1,2
141,0,0,1,1.715887769,faces\slide054.jpg,1,4
141,1,1,1,1.628978229,faces\slide041.jpg,1,6
141,0,0,2,1.311684327,faces\slide107.jpg,1,2
141,0,0,2,0.755041891,faces\slide057.jpg,1,2
142,0,0,2,2.297616041,words\slide14.jpg,1,2
142,1,1,2,2.044853865,words\slide7.jpg,1,8
142,0,1,2,0.930356833,words\slide16.jpg,0,8
142,0,0,2,1.386471925,words\slide217.jpg,1,2
142,0,0,2,1.825382955,words\slide18.jpg,1,2
142,1,1,1,1.628979328,shapes\slide.284.jpeg,1,6
142,1,1,2,1.143345797,shapes\slide.288.jpeg,1,8
142,0,0,2,1.513573636,shapes\slide.299.jpeg,1,2
142,0,1,1,1.883523637,shapes\slide.300.jpeg,0,6
142,1,1,2,1.261610157,shapes\slide.292.jpeg,1,8
142,0,0,1,3.512247118,faces\slide015.jpg,1,4
142,1,1,2,1.327272301,faces\slide005.jpg,1,8
142,1,1,2,1.227248585,faces\slide004.jpg,1,8
142,0,0,2,1.430070747,faces\slide018.jpg,1,2
142,1,1,2,1.36094074,faces\slide012.jpg,1,8
142,0,0,2,1.333629989,words\slide33.jpg,1,2
142,1,1,2,1.233436564,words\slide34.jpg,1,8
142,0,0,2,1.047584977,words\slide35.jpg,1,2
142,0,1,1,2.214258668,words\slide36.jpg,0,6
142,1,1,2,0.961431981,words\slide37.jpg,1,8
142,1,1,2,1.158861928,shapes\slide.028.jpeg,1,8
142,0,0,2,2.353596318,shapes\slide.033.jpeg,1,2
142,1,1,1,1.630709778,shapes\slide.023.jpeg,1,6
142,1,1,1,1.932423769,shapes\slide.025.jpeg,1,6
142,0,0,1,3.109544303,shapes\slide.036.jpeg,1,4
142,1,1,2,1.41170731,faces\slide025.jpg,1,8
142,0,0,1,1.562384699,faces\slide035.jpg,1,4
142,0,0,2,1.780702831,faces\slide036.jpg,1,2
142,0,0,1,3.342789532,faces\slide037.jpg,1,4
