Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,Response_key,Solution,Target,Anagram,Type_of_change,RT_covresp,Trial,Sol_letters,Target_letters
103,0,0,3,1.061,1.695,2,2,1,p,potrawa,poprawa,PAOATWR,changed,NaN,37,7,7
103,1,0,3,0.522,2.955,3,2,0,p,zmiennik,zmiennik,NZIEKNMI,none,NaN,38,8,8
103,1,1,2,0.475,2.215,3,2,1,o,naparstek,naparstek,RAEKNSTPA,none,NaN,39,9,9
103,1,1,4,0.202,0.565,3,2,1,o,wanilia,wanilia,WLNIAIA,none,NaN,40,7,7
103,1,1,4,0.203,0.716,3,2,1,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,41,9,9
103,0,0,4,0.439,2.367,2,2,1,p,kurczak,kucharz,CKRAZKU,changed,NaN,42,7,7
104,0,NaN,NaN,NaN,NaN,1,1,0,NaN,dinozaur,rodzina,OIDZUARN,added,NaN,3,8,7
104,1,NaN,NaN,NaN,NaN,3,1,0,NaN,zmiennik,zmiennik,NZIEKNMI,none,NaN,4,8,8
104,1,NaN,NaN,NaN,NaN,3,1,0,NaN,sniezyca,sniezyca,ICEYZANS,none,NaN,5,8,8
104,1,NaN,NaN,NaN,NaN,3,1,0,NaN,koszula,koszula,OULZKSA,none,NaN,6,7,7
104,1,1,1,1.616,2.579,3,1,1,p,klamerka,klamerka,ELAMKRKA,none,NaN,7,8,8
104,1,1,NaN,1.537,NaN,3,1,1,p,kregoslup,kregoslup,UGELROKSP,none,NaN,8,9,9
104,0,NaN,1,NaN,2.348,1,1,0,NaN,nadzieja,niedziela,ZDAEJNAI,added,NaN,9,8,7
104,1,0,3,1.952,1.909,3,1,0,o,kosiarka,kosiarka,RSKIOAKA,none,NaN,10,8,8
104,0,NaN,3,NaN,1.734,1,1,0,NaN,bankomat,komnata,AKMOTABN,added,NaN,11,8,7
104,1,1,4,0.939,2.308,3,1,1,p,katalog,katalog,KTGALOA,none,NaN,12,7,7
104,1,1,4,1.556,0.964,3,1,1,p,podstawa,podstawa,AODSTPAW,none,NaN,13,9,9
104,1,1,4,0.671,0.644,3,1,1,p,rakieta,rakieta,RKEAIAT,none,NaN,14,7,7
104,0,0,3,1.461,2.196,1,1,1,o,trucizna,intruz,CNRIZAUT,added,NaN,15,8,6
104,0,0,1,1.075,1.558,2,1,1,o,prowincja,pracownik,RPWIJNOAC,changed,NaN,16,9,9
104,0,0,2,1.774,1.717,0,1,1,o,rachunek,rabunek,ENCKRHAU,added&changed,NaN,17,8,7
104,1,1,4,0.049,0.933,3,1,1,p,koniczyna,koniczyna,NYNICZKOA,none,NaN,18,9,9
104,0,1,3,1.305,1.081,1,1,0,p,tabletka,baletka,KTALAETB,added,NaN,19,8,7
104,0,0,2,1.384,2.008,2,1,1,o,klasztor,kloszard,ARLZOSTK,changed,NaN,20,8,8
104,0,0,2,1.616,0.481,0,1,1,o,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,21,10,9
104,1,1,2,2.693,1.68,3,1,1,p,bratanek,bratanek,RNATBKEA,none,NaN,22,8,8
104,1,0,2,2.611,0.967,3,1,0,o,doniczka,doniczka,OCDAIZKN,none,NaN,23,8,8
104,0,NaN,1,NaN,2.434,1,1,0,NaN,lakomstwo,klamstwo,TLKOASOWM,added,NaN,24,9,8
104,0,0,4,2.264,2.476,1,1,1,o,bakteria,bateria,AREIAKTB,added,NaN,25,8,7
104,0,0,4,1.182,2.105,1,1,1,o,cmentarz,tancerz,RNACTMZE,added,NaN,26,8,7
104,0,0,4,2.339,2.112,2,1,1,o,kurczak,kucharz,CKRAZKU,changed,NaN,27,7,7
104,1,0,2,2.259,1.125,3,1,0,o,stolnica,stolnica,ILOTNCSA,none,NaN,28,8,8
104,0,0,2,1.247,0.835,2,1,1,o,potrawa,poprawa,PAOATWR,changed,NaN,29,7,7
104,1,0,2,1.206,1.049,3,1,0,o,naparstek,naparstek,RAEKNSTPA,none,NaN,30,9,9
104,0,0,2,2.074,0.889,2,1,1,o,remanent,atrament,TRMNAENE,changed,NaN,31,8,8
104,1,NaN,2,NaN,0.318,3,1,0,NaN,bratowa,bratowa,TRWAOBA,none,NaN,32,7,7
104,1,0,2,1.186,1.633,3,1,0,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,33,10,10
104,0,0,4,1.148,2.279,2,1,1,o,parowka,oprawka,RAOKAPW,changed,NaN,34,7,7
104,1,1,4,1.116,0.933,3,1,1,p,wanilia,wanilia,WLNIAIA,none,NaN,35,7,7
104,0,0,2,1.193,1.126,1,1,1,o,korytarz,aktorzy,RTZKYARO,added,NaN,36,8,7
104,0,0,2,1.87,0.881,2,1,1,o,plantacja,policjant,CJATLANPA,changed,NaN,37,9,9
104,1,0,2,1.939,1.006,3,1,0,o,czujnik,czujnik,KZIJUNC,none,NaN,38,7,7
104,1,0,2,2.064,0.615,3,1,0,o,sliniak,sliniak,IALNKIS,none,NaN,39,7,7
104,1,0,2,2.224,1.044,3,1,0,o,spotkanie,spotkanie,TPNSKAOIE,none,NaN,40,9,9
104,0,0,2,1.587,0.604,2,1,1,o,dzielnica,niedziela,NZLDIACIE,changed,NaN,41,9,9
104,0,0,2,1.964,0.337,0,1,1,o,kochanka,choinka,AKNAOHCK,added&changed,NaN,42,8,7
105,1,1,4,1.199,1.16,3,2,1,p,czujnik,czujnik,KZIJUNC,none,NaN,3,7,7
105,0,1,4,1.086,2.596,2,2,0,p,remanent,atrament,TRMNAENE,changed,NaN,4,8,8
105,0,NaN,NaN,NaN,NaN,1,2,0,NaN,nadzieja,niedziela,ZDAEJNAI,added,NaN,5,8,7
105,0,0,NaN,1.199,NaN,2,2,1,o,potrawa,poprawa,PAOATWR,changed,NaN,6,7,7
105,1,0,3,1.199,2.477,3,2,0,o,zmiennik,zmiennik,NZIEKNMI,none,NaN,7,8,8
105,1,1,4,0.478,1.32,3,2,1,p,sliniak,sliniak,IALNKIS,none,NaN,8,7,7
105,0,1,NaN,1.566,NaN,0,2,0,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,9,10,9
105,0,1,4,1.17,2.603,1,2,0,p,tabletka,baletka,KTALAETB,added,NaN,10,8,7
105,1,1,4,1.016,0.755,3,2,1,p,sniezyca,sniezyca,ICEYZANS,none,NaN,11,8,8
105,0,0,NaN,1.383,NaN,2,2,1,o,kurczak,kucharz,CKRAZKU,changed,NaN,12,7,7
105,1,1,3,2.373,2.056,3,2,1,p,klamerka,klamerka,ELAMKRKA,none,NaN,13,8,8
105,0,0,4,1.641,2.142,1,2,1,o,bakteria,bateria,AREIAKTB,added,NaN,14,8,7
105,1,0,NaN,1.469,NaN,3,2,0,o,stolnica,stolnica,ILOTNCSA,none,NaN,15,8,8
105,1,0,3,2.44,2.029,3,2,0,o,wanilia,wanilia,WLNIAIA,none,NaN,16,7,7
105,0,0,4,1.091,1.519,1,2,1,o,korytarz,aktorzy,RTZKYARO,added,NaN,17,8,7
105,1,1,4,0.586,0.783,3,2,1,p,kregoslup,kregoslup,UGELROKSP,none,NaN,18,9,9
105,1,1,4,0.785,1.255,3,2,1,p,kosiarka,kosiarka,RSKIOAKA,none,NaN,19,8,8
105,0,0,4,1.241,1.596,0,2,1,o,rachunek,rabunek,ENCKRHAU,added&changed,NaN,20,8,7
105,1,0,4,1.059,1.45,3,2,0,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,21,9,9
105,1,1,NaN,1.342,NaN,3,2,1,p,bratowa,bratowa,TRWAOBA,none,NaN,22,7,7
105,1,NaN,NaN,NaN,NaN,3,2,0,NaN,rakieta,rakieta,RKEAIAT,none,NaN,23,7,7
105,0,0,4,1.123,1.529,2,2,1,o,dzielnica,niedziela,NZLDIACIE,changed,NaN,24,9,9
105,0,0,3,1.826,2.718,2,2,1,o,klasztor,kloszard,ARLZOSTK,changed,NaN,25,8,8
105,0,0,NaN,2.609,NaN,2,2,1,o,plantacja,policjant,CJATLANPA,changed,NaN,26,9,9
105,0,0,NaN,2.507,NaN,2,2,1,o,prowincja,pracownik,RPWIJNOAC,changed,NaN,27,9,9
105,0,0,4,1.369,1.475,2,2,1,o,parowka,oprawka,RAOKAPW,changed,NaN,28,7,7
105,1,NaN,2,NaN,1.839,3,2,0,NaN,spotkanie,spotkanie,TPNSKAOIE,none,NaN,29,9,9
105,1,0,2,2.839,1.789,3,2,0,o,bratanek,bratanek,RNATBKEA,none,NaN,30,8,8
105,1,1,2,2.098,2.252,3,2,1,p,naparstek,naparstek,RAEKNSTPA,none,NaN,31,9,9
105,0,0,4,0.819,1.117,0,2,1,o,kochanka,choinka,AKNAOHCK,added&changed,NaN,32,8,7
105,1,1,4,0.667,1.103,3,2,1,p,podstawa,podstawa,AODSTPAW,none,NaN,33,9,9
105,0,1,3,1.824,1.682,1,2,0,p,lakomstwo,klamstwo,TLKOASOWM,added,NaN,34,9,8
105,0,0,4,0.666,1.918,1,2,1,o,dinozaur,rodzina,OIDZUARN,added,NaN,35,8,7
105,1,1,3,0.78,2.566,3,2,1,p,katalog,katalog,KTGALOA,none,NaN,36,7,7
105,1,0,2,1.328,2.955,3,2,0,o,doniczka,doniczka,OCDAIZKN,none,NaN,37,8,8
105,0,0,4,0.516,1.956,1,2,1,o,bankomat,komnata,AKMOTABN,added,NaN,38,8,7
105,1,0,2,2.637,2.915,3,2,0,o,koszula,koszula,OULZKSA,none,NaN,39,7,7
105,0,0,NaN,2.014,NaN,1,2,1,o,cmentarz,tancerz,RNACTMZE,added,NaN,40,8,7
105,1,0,2,1.742,1.995,3,2,0,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,41,10,10
105,0,0,4,0.517,2.108,1,2,1,o,trucizna,intruz,CNRIZAUT,added,NaN,42,8,6
106,0,0,4,2.354,1.788,0,1,1,o,rachunek,rabunek,ENCKRHAU,added&changed,NaN,3,8,7
106,1,NaN,NaN,NaN,NaN,3,1,0,NaN,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,4,10,10
106,0,1,3,1.739,2.409,2,1,0,p,remanent,atrament,TRMNAENE,changed,NaN,5,8,8
106,1,1,4,0.92,1.688,3,1,1,p,kregoslup,kregoslup,UGELROKSP,none,NaN,6,9,9
106,1,1,2,2.155,2.137,3,1,1,p,doniczka,doniczka,OCDAIZKN,none,NaN,7,8,8
106,0,0,NaN,1.761,NaN,1,1,1,o,trucizna,intruz,CNRIZAUT,added,NaN,8,8,6
106,1,1,3,1.646,1.294,3,1,1,p,koniczyna,koniczyna,NYNICZKOA,none,NaN,9,9,9
106,1,NaN,2,NaN,1.512,3,1,0,NaN,bratowa,bratowa,TRWAOBA,none,NaN,10,7,7
106,1,1,1,1.53,2.416,3,1,1,p,stolnica,stolnica,ILOTNCSA,none,NaN,11,8,8
106,1,1,3,0.883,1.337,3,1,1,p,spotkanie,spotkanie,TPNSKAOIE,none,NaN,12,9,9
106,0,1,2,1.247,1.451,1,1,0,p,dinozaur,rodzina,OIDZUARN,added,NaN,13,8,7
106,0,0,4,1.517,2.423,2,1,1,o,parowka,oprawka,RAOKAPW,changed,NaN,14,7,7
106,0,0,4,1.169,1.152,1,1,1,o,nadzieja,niedziela,ZDAEJNAI,added,NaN,15,8,7
106,1,1,4,0.041,1.582,3,1,1,p,koszula,koszula,OULZKSA,none,NaN,16,7,7
106,0,0,2,2.687,1.076,1,1,1,o,bakteria,bateria,AREIAKTB,added,NaN,17,8,7
106,0,1,2,2.099,2.69,0,1,0,p,kochanka,choinka,AKNAOHCK,added&changed,NaN,18,8,7
106,1,1,2,1.323,0.553,3,1,1,p,naparstek,naparstek,RAEKNSTPA,none,NaN,19,9,9
106,0,1,2,1.248,0.639,2,1,0,p,plantacja,policjant,CJATLANPA,changed,NaN,20,9,9
106,0,1,3,1.165,1.8,2,1,0,p,klasztor,kloszard,ARLZOSTK,changed,NaN,21,8,8
106,1,1,3,1.18,1.102,3,1,1,p,wanilia,wanilia,WLNIAIA,none,NaN,22,7,7
106,1,1,2,1.247,1.412,3,1,1,p,podstawa,podstawa,AODSTPAW,none,NaN,23,9,9
106,1,1,2,2.483,1.26,3,1,1,p,bratanek,bratanek,RNATBKEA,none,NaN,24,8,8
106,1,NaN,2,NaN,1.027,3,1,0,NaN,rakieta,rakieta,RKEAIAT,none,NaN,25,7,7
106,0,0,3,0.82,2.098,2,1,1,o,prowincja,pracownik,RPWIJNOAC,changed,NaN,26,9,9
106,1,1,3,0.944,1.177,3,1,1,p,czujnik,czujnik,KZIJUNC,none,NaN,27,7,7
106,0,1,2,0.86,1.12,1,1,0,p,lakomstwo,klamstwo,TLKOASOWM,added,NaN,28,9,8
106,0,0,1,1.487,2.254,1,1,1,o,korytarz,aktorzy,RTZKYARO,added,NaN,29,8,7
106,0,0,2,2.683,1.26,1,1,1,o,tabletka,baletka,KTALAETB,added,NaN,30,8,7
106,1,1,2,0.915,1.452,3,1,1,p,kosiarka,kosiarka,RSKIOAKA,none,NaN,31,8,8
106,1,1,3,1.066,1.259,3,1,1,p,zmiennik,zmiennik,NZIEKNMI,none,NaN,32,8,8
106,1,1,3,2.099,1.436,3,1,1,p,sliniak,sliniak,IALNKIS,none,NaN,33,7,7
106,1,1,2,0.932,1.242,3,1,1,p,katalog,katalog,KTGALOA,none,NaN,34,7,7
106,0,NaN,3,NaN,1.859,2,1,0,NaN,potrawa,poprawa,PAOATWR,changed,NaN,35,7,7
106,0,0,3,1.052,1.262,2,1,1,o,kurczak,kucharz,CKRAZKU,changed,NaN,36,7,7
106,0,0,3,0.872,0.771,1,1,1,o,bankomat,komnata,AKMOTABN,added,NaN,37,8,7
106,0,0,3,2.038,1.403,1,1,1,o,cmentarz,tancerz,RNACTMZE,added,NaN,38,8,7
106,1,1,3,0.816,2.072,3,1,1,p,sniezyca,sniezyca,ICEYZANS,none,NaN,39,8,8
106,0,0,4,0.977,1.331,0,1,1,o,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,40,10,9
106,1,1,4,0.788,1.055,3,1,1,p,klamerka,klamerka,ELAMKRKA,none,NaN,41,8,8
106,0,0,3,1.204,1.17,2,1,1,o,dzielnica,niedziela,NZLDIACIE,changed,NaN,42,9,9
107,0,0,3,1.674,1.141,1,1,1,o,katalog,lokata,KTGALOA,added,NaN,3,7,6
107,1,NaN,2,NaN,2.094,3,1,0,NaN,prowincja,prowincja,RPWIJNOAC,none,NaN,4,9,9
107,0,0,4,0.497,0.78,0,1,1,o,kregoslup,skorupa,UGELROKSP,added&changed,NaN,5,9,7
107,1,1,3,2.738,1.475,3,1,1,p,remanent,remanent,TRMNAENE,none,NaN,6,8,8
107,0,0,2,2.68,1.34,0,1,1,o,sliniak,slimak,IALNKIS,added&changed,NaN,7,7,6
107,0,0,2,2.321,1.571,1,1,1,o,bratanek,kabaret,RNATBKEA,added,NaN,8,8,7
107,1,1,3,1.857,1.558,3,1,1,p,kochanka,kochanka,AKNAOHCK,none,NaN,9,8,8
107,0,NaN,2,NaN,1.904,2,1,0,NaN,rakieta,karetka,RKEAIAT,changed,NaN,10,7,7
107,0,NaN,1,NaN,2.594,1,1,0,NaN,kosiarka,sikorka,RSKIOAKA,added,NaN,11,8,7
107,0,1,2,0.592,1.703,1,1,0,p,podstawa,dostawa,AODSTPAW,added,NaN,12,9,8
107,1,1,4,0.196,0.988,3,1,1,p,dinozaur,dinozaur,OIDZUARN,none,NaN,13,8,8
107,1,1,3,0.734,1.712,3,1,1,p,nadzieja,nadzieja,ZDAEJNAI,none,NaN,14,8,8
107,0,1,4,1.286,0.817,2,1,0,p,bratowa,watroba,TRWAOBA,changed,NaN,15,7,7
107,1,1,3,1.572,2.276,3,1,1,p,rachunek,rachunek,ENCKRHAU,none,NaN,16,8,8
107,1,1,3,1.901,1.68,3,1,1,p,parowka,parowka,RAOKAPW,none,NaN,17,7,7
107,1,0,2,1.345,0.906,3,1,0,o,mieszkanie,mieszkanie,ZKESIAIENM,none,NaN,18,10,10
107,1,0,1,2.019,1.057,3,1,0,o,cmentarz,cmentarz,RNACTMZE,none,NaN,19,8,8
107,0,0,2,1.63,1.26,2,1,1,o,zmiennik,ziemniak,NZIEKNMI,changed,NaN,20,8,8
107,0,0,3,1.796,1.227,2,1,1,o,klamerka,kelnerka,ELAMKRKA,changed,NaN,21,8,8
107,0,1,2,1,0.879,1,1,0,p,uzdrowisko,skorowidz,ISDRKWOZUO,added,NaN,22,10,9
107,0,1,3,0.728,0.73,1,1,0,p,stolnica,stolica,ILOTNCSA,added,NaN,23,8,7
107,1,1,3,1.756,0.932,3,1,1,p,plantacja,plantacja,CJATLANPA,none,NaN,24,9,9
107,1,1,4,1.155,0.563,3,1,1,p,potrawa,potrawa,PAOATWR,none,NaN,25,7,7
107,0,0,2,1.552,1.073,2,1,1,o,koniczyna,zakonnica,NYNICZKOA,changed,NaN,26,9,9
107,0,0,NaN,1.026,NaN,2,1,1,o,czujnik,czajnik,KZIJUNC,changed,NaN,27,7,7
107,1,0,NaN,1.201,NaN,3,1,0,o,dzielnica,dzielnica,NZLDIACIE,none,NaN,28,9,9
107,0,1,2,1.435,1.313,1,1,0,p,koszula,kalosz,OULZKSA,added,NaN,29,7,6
107,1,1,3,1.05,1.792,3,1,1,p,tabletka,tabletka,KTALAETB,none,NaN,30,8,8
107,0,1,2,1.094,1.193,1,1,0,p,spotkanie,eksponat,TPNSKAOIE,added,NaN,31,9,8
107,1,1,3,1.344,2.377,3,1,1,p,klasztor,klasztor,ARLZOSTK,none,NaN,32,8,8
107,1,1,2,1.164,1.5,3,1,1,p,bankomat,bankomat,AKMOTABN,none,NaN,33,8,8
107,1,0,3,1.07,1.347,3,1,0,o,kurczak,kurczak,CKRAZKU,none,NaN,34,7,7
107,0,0,2,1.213,1.755,0,1,1,o,doniczka,odznaka,OCDAIZKN,added&changed,NaN,35,8,7
107,1,1,4,1.5,1.135,3,1,1,p,trucizna,trucizna,CNRIZAUT,none,NaN,36,8,8
107,0,0,4,0.524,0.597,1,1,1,o,wanilia,lawina,WLNIAIA,added,NaN,37,7,6
107,0,0,NaN,0.925,NaN,0,1,1,o,sniezyca,sciezka,ICEYZANS,added&changed,NaN,38,8,7
107,1,1,2,1.485,1.425,3,1,1,p,bakteria,bakteria,AREIAKTB,none,NaN,39,8,8
107,0,0,2,1.351,2.112,1,1,1,o,naparstek,pasterka,RAEKNSTPA,added,NaN,40,9,8
107,1,0,4,1.803,1.73,3,1,0,o,korytarz,korytarz,RTZKYARO,none,NaN,41,8,8
107,1,1,3,1.143,1.512,3,1,1,p,lakomstwo,lakomstwo,TLKOASOWM,none,NaN,42,9,9
143,1,1,NaN,2.217,NaN,3,2,1,p,klamerka,klamerka,ELAMKRKA,none,NaN,3,8,8
143,1,1,1,1.253,2.924,3,2,1,p,stolnica,stolnica,ILOTNCSA,none,NaN,4,8,8
143,0,1,NaN,1.284,NaN,0,2,0,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,5,10,9
143,0,1,NaN,1.515,NaN,2,2,0,p,plantacja,policjant,CJATLANPA,changed,NaN,6,9,9
143,0,1,2,1.809,1.866,1,2,0,p,nadzieja,niedziela,ZDAEJNAI,added,NaN,7,8,7
143,1,0,3,1.411,2.122,3,2,0,o,bratanek,bratanek,RNATBKEA,none,NaN,8,8,8
143,0,1,2,2.206,1.909,2,2,0,p,klasztor,kloszard,ARLZOSTK,changed,NaN,9,8,8
143,0,1,4,1.447,2.758,1,2,0,p,bakteria,bateria,AREIAKTB,added,NaN,10,8,7
143,1,NaN,2,NaN,2.072,3,2,0,NaN,spotkanie,spotkanie,TPNSKAOIE,none,NaN,11,9,9
143,1,1,4,0.645,1.761,3,2,1,p,bratowa,bratowa,TRWAOBA,none,NaN,12,7,7
143,1,1,4,0.737,0.728,3,2,1,p,kosiarka,kosiarka,RSKIOAKA,none,NaN,13,8,8
143,1,1,4,0.708,0.356,3,2,1,p,kregoslup,kregoslup,UGELROKSP,none,NaN,14,9,9
143,1,1,4,0.63,0.721,3,2,1,p,wanilia,wanilia,WLNIAIA,none,NaN,15,7,7
143,0,0,1,1.484,2.204,2,2,1,o,remanent,atrament,TRMNAENE,changed,NaN,16,8,8
143,0,1,3,1.406,1.955,2,2,0,p,dzielnica,niedziela,NZLDIACIE,changed,NaN,17,9,9
143,1,1,4,1.049,0.214,3,2,1,p,koniczyna,koniczyna,NYNICZKOA,none,NaN,18,9,9
143,1,1,4,0.743,0.534,3,2,1,p,koszula,koszula,OULZKSA,none,NaN,19,7,7
143,0,1,2,1.058,2.073,2,2,0,p,kurczak,kucharz,CKRAZKU,changed,NaN,20,7,7
143,0,1,2,1.016,1.786,2,2,0,p,prowincja,pracownik,RPWIJNOAC,changed,NaN,21,9,9
143,0,1,2,0.707,1.571,1,2,0,p,lakomstwo,klamstwo,TLKOASOWM,added,NaN,22,9,8
143,0,1,2,0.801,0.887,1,2,0,p,cmentarz,tancerz,RNACTMZE,added,NaN,23,8,7
143,1,1,4,0.624,2.315,3,2,1,p,rakieta,rakieta,RKEAIAT,none,NaN,24,7,7
143,0,0,NaN,1.925,NaN,1,2,1,o,dinozaur,rodzina,OIDZUARN,added,NaN,25,8,7
143,0,1,2,1.095,2.237,2,2,0,p,parowka,oprawka,RAOKAPW,changed,NaN,26,7,7
143,1,0,NaN,2.49,NaN,3,2,0,o,sniezyca,sniezyca,ICEYZANS,none,NaN,27,8,8
143,1,1,2,1.046,1.693,3,2,1,p,czujnik,czujnik,KZIJUNC,none,NaN,28,7,7
143,0,1,2,1.446,1.607,0,2,0,p,rachunek,rabunek,ENCKRHAU,added&changed,NaN,29,8,7
143,0,1,2,0.698,1.612,1,2,0,p,trucizna,intruz,CNRIZAUT,added,NaN,30,8,6
143,1,1,2,0.823,1.304,3,2,1,p,podstawa,podstawa,AODSTPAW,none,NaN,31,9,9
143,0,1,2,0.823,1.887,2,2,0,p,potrawa,poprawa,PAOATWR,changed,NaN,32,7,7
143,1,1,1,2.643,0.57,3,2,1,p,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,33,10,10
143,0,0,2,1.629,1.729,1,2,1,o,korytarz,aktorzy,RTZKYARO,added,NaN,34,8,7
143,1,1,4,1.019,1.688,3,2,1,p,katalog,katalog,KTGALOA,none,NaN,35,7,7
143,1,1,2,0.894,2.464,3,2,1,p,doniczka,doniczka,OCDAIZKN,none,NaN,36,8,8
143,0,1,2,0.636,1.39,1,2,0,p,bankomat,komnata,AKMOTABN,added,NaN,37,8,7
143,1,1,2,0.316,2.5,3,2,1,p,naparstek,naparstek,RAEKNSTPA,none,NaN,38,9,9
143,1,1,4,0.745,1.12,3,2,1,p,zmiennik,zmiennik,NZIEKNMI,none,NaN,39,8,8
143,0,1,4,0.245,2.356,1,2,0,p,tabletka,baletka,KTALAETB,added,NaN,40,8,7
143,1,1,3,0.813,2.811,3,2,1,p,sliniak,sliniak,IALNKIS,none,NaN,41,7,7
143,0,1,2,0.852,2.511,0,2,0,p,kochanka,choinka,AKNAOHCK,added&changed,NaN,42,8,7
108,1,1,1,1.399,1.613,3,2,1,o,koszula,koszula,OULZKSA,none,NaN,3,7,7
108,0,1,2,1.028,1.301,1,2,0,o,korytarz,aktorzy,RTZKYARO,added,NaN,4,8,7
108,1,1,2,0.842,1.457,3,2,1,o,doniczka,doniczka,OCDAIZKN,none,NaN,5,8,8
108,0,0,2,0.751,1.883,1,2,1,p,trucizna,intruz,CNRIZAUT,added,NaN,6,8,6
108,0,1,2,1.812,1.149,2,2,0,o,potrawa,poprawa,PAOATWR,changed,NaN,7,7,7
108,1,0,2,0.434,1.096,3,2,0,p,zmiennik,zmiennik,NZIEKNMI,none,NaN,8,8,8
108,0,0,4,1.177,0.893,1,2,1,p,dinozaur,rodzina,OIDZUARN,added,NaN,9,8,7
108,0,1,2,1.698,1.387,2,2,0,o,remanent,atrament,TRMNAENE,changed,NaN,10,8,8
108,0,0,2,1.727,2.327,2,2,1,p,parowka,oprawka,RAOKAPW,changed,NaN,11,7,7
108,0,0,3,1.458,2.299,0,2,1,p,rachunek,rabunek,ENCKRHAU,added&changed,NaN,12,8,7
108,0,0,4,1.853,1.036,1,2,1,p,bankomat,komnata,AKMOTABN,added,NaN,13,8,7
108,1,0,1,1.181,1.614,3,2,0,p,sliniak,sliniak,IALNKIS,none,NaN,14,7,7
108,1,1,4,0.956,0.64,3,2,1,o,katalog,katalog,KTGALOA,none,NaN,15,7,7
108,1,1,2,0.857,1.186,3,2,1,o,podstawa,podstawa,AODSTPAW,none,NaN,16,9,9
108,1,0,2,1.187,1.303,3,2,0,p,naparstek,naparstek,RAEKNSTPA,none,NaN,17,9,9
108,0,0,1,0.593,2.047,1,2,1,p,nadzieja,niedziela,ZDAEJNAI,added,NaN,18,8,7
108,1,1,2,1.538,1.433,3,2,1,o,stolnica,stolnica,ILOTNCSA,none,NaN,19,8,8
108,1,1,2,1.183,1.149,3,2,1,o,kregoslup,kregoslup,UGELROKSP,none,NaN,20,9,9
108,1,1,1,0.791,1.749,3,2,1,o,spotkanie,spotkanie,TPNSKAOIE,none,NaN,21,9,9
108,1,1,2,0.866,1.313,3,2,1,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,22,10,10
108,1,1,NaN,0.916,NaN,3,2,1,o,czujnik,czujnik,KZIJUNC,none,NaN,23,7,7
108,0,0,2,1.143,1.132,0,2,1,p,kochanka,choinka,AKNAOHCK,added&changed,NaN,24,8,7
108,0,0,2,0.903,1.526,2,2,1,p,klasztor,kloszard,ARLZOSTK,changed,NaN,25,8,8
108,0,1,2,0.873,1.115,1,2,0,o,cmentarz,tancerz,RNACTMZE,added,NaN,26,8,7
108,1,0,2,0.909,1.55,3,2,0,p,wanilia,wanilia,WLNIAIA,none,NaN,27,7,7
108,0,0,2,0.949,0.984,2,2,1,p,plantacja,policjant,CJATLANPA,changed,NaN,28,9,9
108,0,0,3,0.589,2.044,1,2,1,p,tabletka,baletka,KTALAETB,added,NaN,29,8,7
108,1,1,4,1.184,1.35,3,2,1,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,30,9,9
108,1,0,3,0.747,0.879,3,2,0,p,rakieta,rakieta,RKEAIAT,none,NaN,31,7,7
108,0,1,2,1.098,1.16,2,2,0,o,prowincja,pracownik,RPWIJNOAC,changed,NaN,32,9,9
108,0,1,4,1.449,0.69,1,2,0,o,bakteria,bateria,AREIAKTB,added,NaN,33,8,7
108,1,1,2,0.495,1.262,3,2,1,o,klamerka,klamerka,ELAMKRKA,none,NaN,34,8,8
108,1,1,2,0.458,1.354,3,2,1,o,bratanek,bratanek,RNATBKEA,none,NaN,35,8,8
108,1,0,2,0.564,1.825,3,2,0,p,sniezyca,sniezyca,ICEYZANS,none,NaN,36,8,8
108,0,1,2,1.306,1.433,2,2,0,o,dzielnica,niedziela,NZLDIACIE,changed,NaN,37,9,9
108,0,1,2,1.617,0.967,1,2,0,o,lakomstwo,klamstwo,TLKOASOWM,added,NaN,38,9,8
108,1,0,3,0.565,1.559,3,2,0,p,kosiarka,kosiarka,RSKIOAKA,none,NaN,39,8,8
108,0,0,4,1.378,1.347,2,2,1,p,kurczak,kucharz,CKRAZKU,changed,NaN,40,7,7
108,1,0,2,1.736,1.469,3,2,0,p,bratowa,bratowa,TRWAOBA,none,NaN,41,7,7
108,0,0,1,0.986,1.082,0,2,1,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,42,10,9
109,1,1,3,1.228,2.202,3,3,1,o,klasztor,klasztor,ARLZOSTK,none,1047,3,8,8
109,1,1,2,0.967,2.561,3,3,1,o,remanent,remanent,TRMNAENE,none,0,4,8,8
109,0,0,NaN,0.893,NaN,0,3,1,p,sliniak,slimak,IALNKIS,added&changed,0,5,7,6
