Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Accuracy,Trial,Block,Sol_letters,Tar_letters,Sol_freq,Tar_freq,Letter_changed
49,1,NaN,2,NaN,0.23,2,NaN,16,1,8,7,272,12786,0
49,1,2,4,0.607,0.71,2,0,17,1,8,9,3412,100,1
49,2,2,2,1.01,1.721,2,1,18,2,8,8,328,328,0
49,1,2,2,2.357,1.141,2,0,19,2,8,7,976,283,2
49,2,1,2,2.314,1.404,2,0,20,2,6,6,422,422,0
49,1,1,3,2.134,1.04,2,1,21,2,9,9,120,1042,1
49,2,2,3,0.999,2.67,2,1,22,2,7,7,920,920,0
49,2,1,1,0.933,1.631,2,0,23,2,9,9,653,653,0
49,1,NaN,1,NaN,0.231,2,NaN,24,2,8,6,175,160,2
49,2,2,2,1.436,1.682,2,1,25,2,8,8,2183,2183,0
49,1,1,2,1.934,1.824,2,1,26,2,8,6,896,100,2
49,2,2,3,0.84,2.004,2,1,27,2,7,7,212,212,0
49,1,1,4,0.998,1.005,2,1,28,2,8,7,962,408,2
49,2,2,2,1.351,1.776,2,1,29,2,8,8,1026,1026,0
49,1,2,2,1.898,1.693,2,0,30,2,9,9,2212,100,2
49,2,NaN,2,NaN,0.099,2,NaN,31,2,7,7,248,248,0
49,1,1,4,1.6,1.056,2,1,32,2,8,6,455,457,2
50,2,2,4,1.056,5.365,2,1,1,0,NaN,NaN,NaN,NaN,NaN
50,1,1,3,0.876,6.04,2,1,2,0,NaN,NaN,NaN,NaN,NaN
50,2,2,2,0.824,3.334,2,1,3,1,9,9,707,707,0
50,2,2,3,1.037,3.266,2,1,4,1,8,8,248,248,0
50,1,1,2,1.596,2.604,2,1,5,1,8,8,594,100,1
50,1,2,4,0.801,1.759,2,0,6,1,8,9,3412,100,1
50,1,1,3,0.569,3.665,2,1,7,1,8,7,1022,556,1
50,1,1,3,0.768,1.761,2,1,8,1,8,7,134,196,1
50,1,2,2,0.653,2.69,2,0,9,1,8,7,272,12786,0
50,2,2,3,0.615,3.118,2,1,10,1,7,7,126,126,0
50,1,2,3,0.66,2.281,2,0,11,1,7,7,177,236,1
50,1,1,3,0.592,2.055,2,1,12,1,7,7,618,1644,1
50,1,2,2,2.647,2.764,2,0,13,1,8,7,104,100,1
50,1,1,4,1.517,2.4,2,1,14,1,8,7,857,227,1
50,2,2,4,0.018,1.152,2,1,15,1,7,7,613,613,0
50,2,2,3,0.165,1.581,2,1,16,1,8,8,162,162,0
50,2,2,3,0.465,0.94,2,1,17,1,8,8,1124,1124,0
50,2,2,3,0.641,1.318,2,1,18,2,7,7,248,248,0
50,2,2,3,0.42,2.082,2,1,19,2,7,7,212,212,0
50,1,1,3,0.641,1.879,2,1,20,2,8,6,175,160,2
50,1,1,3,1.166,1.647,2,1,21,2,9,9,2212,100,2
50,2,2,2,0.431,0.957,2,1,22,2,8,8,1026,1026,0
50,2,2,2,2.537,2.003,2,1,23,2,9,9,653,653,0
50,1,NaN,2,NaN,3.164,2,NaN,24,2,8,7,976,283,2
50,2,2,3,0.336,2.131,2,1,25,2,8,8,2183,2183,0
50,2,2,3,0.256,1.252,2,1,26,2,8,8,328,328,0
50,2,2,3,0.196,1.227,2,1,27,2,6,6,422,422,0
50,2,2,3,0.237,0.867,2,1,28,2,7,7,920,920,0
50,1,1,3,0.387,2.291,2,1,29,2,8,6,896,100,2
50,1,2,2,0.537,1.283,2,0,30,2,8,7,962,408,2
50,1,2,3,0.274,0.919,2,0,31,2,9,9,120,1042,1
50,1,1,3,0.548,1.117,2,1,32,2,8,6,455,457,2
51,1,1,2,2.472,7.071,2,1,1,0,NaN,NaN,NaN,NaN,NaN
51,2,2,4,2.165,7.449,2,1,2,0,NaN,NaN,NaN,NaN,NaN
51,1,1,2,2.997,2.649,2,1,3,1,8,8,328,100,1
51,1,NaN,1,NaN,0.037,2,NaN,4,1,8,7,272,12786,1
51,1,2,2,1.629,2.261,2,0,5,1,7,7,248,100,1
51,2,2,2,1.35,2.264,2,1,6,1,9,9,2212,2212,0
51,2,2,2,2.05,2.713,2,1,7,1,8,8,962,962,0
51,1,2,2,1.392,1.638,2,0,8,1,7,7,177,177,0
51,2,2,2,1.943,2.18,2,1,9,1,7,7,618,618,0
51,1,2,2,0.858,2.411,2,0,10,1,7,6,920,739,1
51,1,NaN,1,NaN,0.41,2,NaN,11,1,7,6,212,298,1
51,2,2,2,0.833,1.9,2,1,12,1,9,9,120,120,0
51,1,1,2,2.174,1.328,2,1,13,1,6,7,422,116,2
51,2,1,2,0.871,1.402,2,0,14,1,8,8,976,976,0
51,1,1,2,2.722,13.858,2,1,15,1,8,7,2183,100,1
51,1,1,1,1.511,1.603,2,1,16,1,8,7,162,615,1
51,2,2,2,0.709,1.291,2,1,17,1,8,8,1022,1022,0
51,2,2,2,0.962,1.256,2,1,18,2,8,8,3412,3412,0
51,2,2,2,0.635,1.25,2,1,19,2,8,8,857,857,0
51,2,2,2,0.708,1.329,2,1,20,2,8,8,455,455,0
51,1,2,2,0.876,1.64,2,0,21,2,8,8,248,100,2
51,2,2,2,1.064,1.666,2,1,22,2,8,8,134,134,0
51,2,1,2,1.081,1.142,2,0,23,2,8,8,175,175,0
51,2,2,2,2.227,0.983,2,1,24,2,8,8,104,104,0
51,1,1,2,1.601,0.935,2,1,25,2,7,7,126,126,1
51,1,1,2,0.906,0.863,2,1,26,2,9,9,707,889,1
51,1,2,1,0.902,1.362,2,0,27,2,9,10,653,6216,2
51,2,1,2,2.603,1.633,2,0,28,2,8,8,594,594,0
51,2,2,2,1.294,1.064,2,1,29,2,8,8,896,896,0
51,1,1,3,0.943,3.575,2,1,30,2,8,6,1026,345,2
51,1,2,2,1.418,1.283,2,0,31,2,8,7,1124,100,2
51,1,1,3,2.416,2.907,2,1,32,2,7,6,613,408,1
52,1,1,4,2.777,2.968,2,1,1,0,NaN,NaN,NaN,NaN,NaN
52,2,2,4,0.936,2.706,2,1,2,0,NaN,NaN,NaN,NaN,NaN
52,1,NaN,2,NaN,0.186,2,NaN,3,1,6,7,422,116,2
52,2,2,3,0.938,1.316,2,1,4,1,8,8,962,962,0
52,2,NaN,2,NaN,0.464,2,NaN,5,1,8,8,1022,1022,0
52,1,2,3,1.622,0.675,2,0,6,1,7,7,177,177,0
52,1,1,1,2.579,1.099,2,1,7,1,7,6,920,739,1
52,1,1,4,1.005,1.876,2,1,8,1,7,7,248,100,1
52,1,NaN,2,NaN,0.713,2,NaN,9,1,8,7,2183,100,1
52,2,2,4,0.084,0.879,2,1,10,1,8,8,976,976,0
52,1,NaN,1,NaN,0.316,2,NaN,11,1,7,6,212,298,1
52,1,2,2,2.41,1.033,2,0,12,1,8,7,272,12786,1
52,2,NaN,2,NaN,1.214,2,NaN,13,1,9,9,120,120,0
52,1,2,2,2.411,0.569,2,0,14,1,8,8,328,100,1
52,2,2,2,0.956,0.581,2,1,15,1,7,7,618,618,0
52,1,1,4,1.286,1.121,2,1,16,1,8,7,162,615,1
52,2,2,2,1.168,0.417,2,1,17,1,9,9,2212,2212,0
52,1,1,4,1.227,0.297,2,1,18,2,8,7,1124,100,2
52,1,1,4,1.964,0.348,2,1,19,2,8,6,1026,345,2
52,2,NaN,2,NaN,0.133,2,NaN,20,2,8,8,455,455,0
52,1,1,2,1.041,1.83,2,1,21,2,8,8,248,100,2
52,2,2,2,1.599,0.926,2,1,22,2,8,8,134,134,0
52,2,1,3,1.802,0.897,2,0,23,2,8,8,896,896,0
52,1,1,4,1.071,0.756,2,1,24,2,9,10,653,6216,2
52,2,1,4,0.903,0.626,2,0,25,2,8,8,857,857,0
52,2,NaN,1,NaN,1.619,2,NaN,26,2,8,8,3412,3412,0
52,2,1,2,1.683,1.024,2,0,27,2,8,8,175,175,0
52,1,1,1,0.968,1.009,2,1,28,2,9,9,707,889,1
52,2,1,1,1.914,0.413,2,0,29,2,8,8,104,104,0
52,1,2,1,0.702,2.337,2,0,30,2,7,7,126,126,1
52,2,2,2,2.438,0.692,2,1,31,2,8,8,594,594,0
52,1,1,4,1.178,0.298,2,1,32,2,7,6,613,408,1
53,1,1,4,2.609,3.478,2,1,1,0,NaN,NaN,NaN,NaN,NaN
53,2,2,4,0.964,3.804,2,1,2,0,NaN,NaN,NaN,NaN,NaN
53,2,2,2,2.796,3.275,2,1,3,1,9,9,2212,2212,0
53,2,2,1,2.944,2.809,2,1,4,1,8,8,1022,1022,0
53,1,1,1,2.068,3.679,2,1,5,1,8,7,162,615,1
53,1,1,3,1.51,3.017,2,1,6,1,8,7,2183,100,1
53,2,NaN,1,NaN,0.353,2,NaN,7,1,9,9,120,120,0
53,1,2,2,1.662,2.075,2,0,8,1,7,7,177,177,0
53,1,1,3,1.554,4.418,2,1,9,1,6,7,422,116,2
53,1,NaN,2,NaN,4.208,2,NaN,10,1,7,6,212,298,1
53,1,1,1,0.978,4.154,2,1,11,1,8,8,328,100,1
53,1,1,2,1.229,2.155,2,1,12,1,7,7,248,100,1
53,2,2,1,1.392,0.647,2,1,13,1,8,8,962,962,0
53,1,2,1,2.01,0.984,2,0,14,1,7,6,920,739,1
53,1,1,1,2.14,1.54,2,1,15,1,8,7,272,12786,1
53,2,2,1,2.257,1.846,2,1,16,1,7,7,618,618,0
53,2,1,2,1.751,4.063,2,0,17,1,8,8,976,976,0
53,2,2,2,1.218,1.632,2,1,18,2,8,8,134,134,0
53,1,2,1,1.856,0.692,2,0,19,2,8,7,1124,100,2
53,2,2,2,1.593,0.953,2,1,20,2,8,8,3412,3412,0
53,2,2,2,2.069,1.697,2,1,21,2,8,8,455,455,0
53,2,1,1,1.454,1.428,2,0,22,2,8,8,104,104,0
53,1,1,1,2.603,1.731,2,1,23,2,8,6,1026,345,2
53,1,1,1,2.207,1.014,2,1,24,2,9,9,707,889,1
53,2,1,2,2.91,3.033,2,0,25,2,8,8,175,175,0
53,2,2,2,1.935,1.152,2,1,26,2,8,8,896,896,0
53,2,1,2,1.539,1.748,2,0,27,2,8,8,857,857,0
53,1,1,3,0.816,3.407,2,1,28,2,7,7,126,126,1
53,1,2,2,2.008,1.623,2,0,29,2,9,10,653,6216,2
53,2,2,2,2.358,2.727,2,1,30,2,8,8,594,594,0
53,1,2,4,1.148,2.349,2,0,31,2,7,6,613,408,1
53,1,1,2,1.601,3.552,2,1,32,2,8,8,248,100,2
54,1,1,4,2.012,5.386,2,1,1,0,NaN,NaN,NaN,NaN,NaN
54,2,2,4,1.131,1.453,2,1,2,0,NaN,NaN,NaN,NaN,NaN
54,2,NaN,2,NaN,3.081,2,NaN,3,1,8,8,976,976,0
54,1,2,3,1.56,2.072,2,0,4,1,7,6,212,298,1
54,1,NaN,1,NaN,0.293,2,NaN,5,1,8,7,2183,100,1
54,2,2,2,1.027,1.561,2,1,6,1,8,8,962,962,0
54,1,2,3,1.546,2.107,2,0,7,1,8,8,328,100,1
54,2,NaN,4,NaN,2.008,2,NaN,8,1,9,9,2212,2212,0
54,1,2,3,1.01,1.543,2,0,9,1,7,7,248,100,1
54,1,1,1,1.729,1.946,2,1,10,1,8,7,162,615,1
54,1,1,3,1.062,1.994,2,1,11,1,7,7,177,177,0
54,1,1,2,1.732,1.485,2,1,12,1,8,7,272,12786,1
54,1,2,3,1.165,1.837,2,0,13,1,7,6,920,739,1
54,2,2,3,1.038,0.947,2,1,14,1,9,9,120,120,0
54,2,1,1,0.807,1.526,2,0,15,1,8,8,1022,1022,0
54,2,1,2,0.979,1.739,2,0,16,1,7,7,618,618,0
54,1,1,3,0.881,1.405,2,1,17,1,6,7,422,116,2
54,2,1,2,0.748,1.198,2,0,18,2,8,8,594,594,0
54,1,1,4,0.797,1.404,2,1,19,2,8,6,1026,345,2
54,1,2,3,1.301,1.248,2,0,20,2,8,8,248,100,2
54,1,1,4,1.024,1.398,2,1,21,2,7,6,613,408,1
54,2,2,4,0.559,1.448,2,1,22,2,8,8,3412,3412,0
54,1,1,1,1.519,1.505,2,1,23,2,9,9,707,889,1
54,2,2,3,0.919,1.345,2,1,24,2,8,8,175,175,0
54,1,1,4,1.165,0.733,2,1,25,2,8,7,1124,100,2
54,1,1,2,2.08,1.452,2,1,26,2,9,10,653,6216,2
54,2,1,3,1.524,1.99,2,0,27,2,8,8,134,134,0
54,1,1,4,0.712,1.227,2,1,28,2,7,7,126,126,1
54,2,2,2,1.579,2.652,2,1,29,2,8,8,455,455,0
54,2,1,3,1.347,1.868,2,0,30,2,8,8,896,896,0
54,2,2,1,1.171,1.412,2,1,31,2,8,8,104,104,0
54,2,NaN,2,NaN,0.115,2,NaN,32,2,8,8,857,857,0
55,1,1,4,1.353,2.496,2,1,1,0,NaN,NaN,NaN,NaN,NaN
55,2,2,4,0.838,1.075,2,1,2,0,NaN,NaN,NaN,NaN,NaN
55,1,1,3,1.611,1.16,2,1,3,1,7,7,248,100,1
55,1,1,4,1.921,1.378,2,1,4,1,8,7,162,615,1
55,1,1,2,2.211,1.385,2,1,5,1,7,6,212,298,1
55,2,2,3,1.305,1.314,2,1,6,1,7,7,618,618,0
55,2,2,3,1.078,1.705,2,1,7,1,8,8,1022,1022,0
55,2,2,4,0.731,0.797,2,1,8,1,8,8,976,976,0
55,1,1,3,1.301,0.767,2,1,9,1,8,7,2183,100,1
55,1,1,4,1.751,2.016,2,1,10,1,8,7,272,12786,1
55,1,1,4,1.27,0.898,2,1,11,1,6,7,422,116,2
55,1,1,3,1.941,1.141,2,1,12,1,8,8,328,100,1
55,1,1,2,1.233,0.942,2,1,13,1,7,7,177,177,0
55,2,1,2,2.721,1.075,2,0,14,1,8,8,962,962,0
55,1,1,1,1.138,1.747,2,1,15,1,7,6,920,739,1
55,2,2,3,1.701,0.4,2,1,16,1,9,9,120,120,0
55,2,1,1,1.821,0.483,2,0,17,1,9,9,2212,2212,0
55,1,1,2,2.021,0.882,2,1,18,2,8,6,1026,345,2
55,1,1,4,1.447,0.972,2,1,19,2,8,7,1124,100,2
55,1,1,4,0.813,1.611,2,1,20,2,7,6,613,408,1
55,1,1,4,0.948,0.364,2,1,21,2,9,10,653,6216,2
55,1,1,4,0.951,1.071,2,1,22,2,8,8,248,100,2
55,2,2,4,0.545,0.955,2,1,23,2,8,8,104,104,0
55,2,2,4,0.495,0.33,2,1,24,2,8,8,134,134,0
55,2,1,2,2.038,0.611,2,0,25,2,8,8,175,175,0
55,2,1,4,0.66,0.871,2,0,26,2,8,8,896,896,0
55,1,1,4,0.748,0.732,2,1,27,2,9,9,707,889,1
55,2,2,2,1.595,0.778,2,1,28,2,8,8,455,455,0
55,1,1,4,0.823,0.693,2,1,29,2,7,7,126,126,1
55,2,1,3,1.499,1.55,2,0,30,2,8,8,594,594,0
55,2,2,3,1.313,0.475,2,1,31,2,8,8,3412,3412,0
55,2,1,3,2.6,1.52,2,0,32,2,8,8,857,857,0
56,1,2,4,2.229,3.076,2,0,1,0,NaN,NaN,NaN,NaN,NaN
56,2,2,4,1.807,1.935,2,1,2,0,NaN,NaN,NaN,NaN,NaN
56,1,1,2,1.155,8.699,2,1,3,1,7,6,920,739,1
56,1,1,2,1.605,2.531,2,1,4,1,6,7,422,116,2
56,1,2,4,2.873,2.011,2,0,5,1,8,7,272,12786,1
56,2,1,2,1.234,2.774,2,0,6,1,7,7,618,618,0
56,1,1,2,1.384,0.753,2,1,7,1,7,7,248,100,1
56,1,1,2,1.11,2.054,2,1,8,1,8,7,2183,100,1
56,1,1,2,2.15,0.773,2,1,9,1,7,6,212,298,1
56,2,1,2,0.845,0.595,2,0,10,1,9,9,120,120,0
56,2,2,4,1.812,2.054,2,1,11,1,8,8,976,976,0
56,1,1,2,1.497,1.134,2,1,12,1,8,7,162,615,1
56,2,1,2,1.532,1.212,2,0,13,1,8,8,1022,1022,0
56,1,1,2,1.511,0.977,2,1,14,1,7,7,177,177,0
56,2,1,2,1.466,0.867,2,0,15,1,9,9,2212,2212,0
56,1,1,2,2.11,0.554,2,1,16,1,8,8,328,100,1
56,2,1,2,1.728,0.632,2,0,17,1,8,8,962,962,0
56,2,1,2,1.62,2.301,2,0,18,2,8,8,104,104,0
56,1,1,2,1.687,2.971,2,1,19,2,7,7,126,126,1
56,1,1,2,2.883,2.043,2,1,20,2,9,10,653,6216,2
56,2,1,2,0.812,0.403,2,0,21,2,8,8,175,175,0
56,1,1,2,1.036,0.547,2,1,22,2,8,7,1124,100,2
56,2,1,2,1.207,0.59,2,0,23,2,8,8,857,857,0
56,2,1,2,1.064,0.481,2,0,24,2,8,8,896,896,0
56,1,1,2,2.108,1.245,2,1,25,2,9,9,707,889,1
56,1,2,4,1.622,1.241,2,0,26,2,7,6,613,408,1
56,1,1,2,1.773,0.55,2,1,27,2,8,8,248,100,2
56,2,1,2,1.787,0.493,2,0,28,2,8,8,455,455,0
56,1,1,2,1.319,0.222,2,1,29,2,8,6,1026,345,2
56,2,2,4,1.463,1.133,2,1,30,2,8,8,134,134,0
56,2,1,2,1.497,0.442,2,0,31,2,8,8,3412,3412,0
56,2,2,4,1.237,0.97,2,1,32,2,8,8,594,594,0
57,2,1,4,0.32,12.77,2,0,1,0,NaN,NaN,NaN,NaN,NaN
57,1,NaN,1,NaN,0.333,2,NaN,2,0,NaN,NaN,NaN,NaN,NaN
57,1,1,4,1.521,5.507,2,1,3,1,8,7,272,12786,1
57,2,2,2,2.633,3.183,2,1,4,1,8,8,1022,1022,0
57,1,NaN,1,NaN,3.08,2,NaN,5,1,7,7,177,177,0
57,2,2,3,2.335,2.753,2,1,6,1,8,8,962,962,0
57,1,NaN,2,NaN,0.267,2,NaN,7,1,7,6,212,298,1
57,2,2,2,1.947,1.723,2,1,8,1,8,8,976,976,0
57,1,NaN,1,NaN,0.043,2,NaN,9,1,8,7,162,615,1
57,1,1,2,1.201,1.456,2,1,10,1,8,7,2183,100,1
57,2,2,4,1.506,1.444,2,1,11,1,7,7,618,618,0
57,1,NaN,2,NaN,2.11,2,NaN,12,1,6,7,422,116,2
57,2,2,2,1.749,0.877,2,1,13,1,9,9,120,120,0
57,1,2,3,1.511,1.097,2,0,14,1,7,6,920,739,1
57,1,2,2,2.747,1.437,2,0,15,1,7,7,248,100,1
57,2,1,3,0.607,2.198,2,0,16,1,9,9,2212,2212,0
57,1,1,2,1.453,0.418,2,1,17,1,8,8,328,100,1
57,2,1,3,1.386,1.601,2,0,18,2,8,8,594,594,0
57,2,1,2,1.407,0.758,2,0,19,2,8,8,104,104,0
57,1,1,4,1.475,1.255,2,1,20,2,8,7,1124,100,2
57,2,2,4,1.152,1.409,2,1,21,2,8,8,857,857,0
57,1,1,2,1.396,1.195,2,1,22,2,8,6,1026,345,2
57,1,1,4,1.144,1.129,2,1,23,2,7,6,613,408,1
57,2,2,2,1.402,0.736,2,1,24,2,8,8,134,134,0
57,2,2,2,2.175,0.967,2,1,25,2,8,8,896,896,0
57,1,1,4,1.117,1.647,2,1,26,2,7,7,126,126,1
57,1,1,2,1.594,0.585,2,1,27,2,9,9,707,889,1
57,1,2,2,2.128,1.45,2,0,28,2,9,10,653,6216,2
57,2,1,1,1.373,1.445,2,0,29,2,8,8,175,175,0
57,2,2,2,1.677,1.017,2,1,30,2,8,8,455,455,0
57,1,2,1,1.954,0.723,2,0,31,2,8,8,248,100,2
57,2,2,2,1.895,1.131,2,1,32,2,8,8,3412,3412,0
58,2,2,4,1.413,5.705,2,1,1,0,NaN,NaN,NaN,NaN,NaN
58,1,NaN,3,NaN,5.987,2,NaN,2,0,NaN,NaN,NaN,NaN,NaN
58,1,1,3,1.944,2.057,2,1,3,1,7,7,248,100,1
58,2,2,2,1.521,2.627,2,1,4,1,8,8,1022,1022,0
58,1,2,3,2.884,1.888,2,0,5,1,7,6,212,298,1
58,2,2,3,1.234,1.439,2,1,6,1,9,9,120,120,0
58,1,1,4,1.55,2.27,2,1,7,1,8,7,162,615,1
58,1,NaN,1,NaN,0.146,2,NaN,8,1,8,7,2183,100,1
58,2,2,3,0.995,1.929,2,1,9,1,9,9,2212,2212,0
58,2,2,4,0.919,1.248,2,1,10,1,8,8,976,976,0
58,1,1,3,1.688,1.923,2,1,11,1,6,7,422,116,2
58,1,2,4,0.961,1.289,2,0,12,1,8,8,328,100,1
58,1,1,3,1.027,1.657,2,1,13,1,7,7,177,177,0
58,2,2,2,1.715,1.213,2,1,14,1,8,8,962,962,0
58,1,2,2,1.576,1.223,2,0,15,1,8,7,272,12786,1
58,2,2,3,1.536,1.313,2,1,16,1,7,7,618,618,0
58,1,2,1,2.521,1.731,2,0,17,1,7,6,920,739,1
58,2,2,2,2.712,1.307,2,1,18,2,8,8,134,134,0
58,1,1,2,2.6,1.6,2,1,19,2,7,6,613,408,1
58,1,1,3,2.194,1.353,2,1,20,2,8,8,248,100,2
58,2,2,1,1.524,1.03,2,1,21,2,8,8,594,594,0
58,2,2,4,1.006,1.492,2,1,22,2,8,8,104,104,0
58,1,1,3,1.066,1.359,2,1,23,2,9,9,707,889,1
58,1,1,2,1.29,1.349,2,1,24,2,7,7,126,126,1
58,1,1,1,1.169,0.946,2,1,25,2,8,6,1026,345,2
58,2,2,2,1.262,1.45,2,1,26,2,8,8,175,175,0
58,2,2,2,1.602,1.17,2,1,27,2,8,8,455,455,0
58,2,2,4,0.563,1.02,2,1,28,2,8,8,896,896,0
58,1,1,2,2.258,1.03,2,1,29,2,8,7,1124,100,2
58,1,1,1,1.407,1.43,2,1,30,2,9,10,653,6216,2
58,2,2,3,1.326,1.288,2,1,31,2,8,8,3412,3412,0
58,2,1,2,1.446,0.988,2,0,32,2,8,8,857,857,0
59,1,1,3,1.636,6.418,2,1,1,0,NaN,NaN,NaN,NaN,NaN
59,2,2,4,1.598,1.517,2,1,2,0,NaN,NaN,NaN,NaN,NaN
59,2,2,2,1.999,2.574,2,1,3,1,9,9,120,120,0
59,2,1,2,2.406,1.749,2,0,4,1,8,8,962,962,0
59,1,1,3,1.085,1.36,2,1,5,1,8,8,328,100,1
59,1,1,3,1.366,0.366,2,1,6,1,7,7,177,177,0
59,1,1,3,1.483,1.438,2,1,7,1,6,7,422,116,2
59,1,2,4,1.568,1.184,2,0,8,1,7,6,920,739,1
59,1,1,4,1.372,1.267,2,1,9,1,8,7,162,615,1
59,2,2,4,1.693,1.416,2,1,10,1,8,8,976,976,0
59,1,1,4,1.518,1.152,2,1,11,1,8,7,272,12786,1
59,1,1,4,1.649,0.59,2,1,12,1,7,6,212,298,1
59,1,1,4,2.803,1.697,2,1,13,1,7,7,248,100,1
59,2,1,2,1.658,1.718,2,0,14,1,7,7,618,618,0
59,2,2,3,1.501,1.872,2,1,15,1,9,9,2212,2212,0
59,2,2,2,1.329,0.459,2,1,16,1,8,8,1022,1022,0
59,1,2,2,1.094,0.649,2,0,17,1,8,7,2183,100,1
59,2,2,1,2.719,1.106,2,1,18,2,8,8,3412,3412,0
59,2,2,3,2.231,0.893,2,1,19,2,8,8,857,857,0
59,2,1,3,0.859,1.8,2,0,20,2,8,8,594,594,0
59,2,1,3,0.77,0.947,2,0,21,2,8,8,896,896,0
59,1,1,4,1.135,0.929,2,1,22,2,8,7,1124,100,2
59,2,NaN,2,NaN,0.484,2,NaN,23,2,8,8,455,455,0
59,1,2,3,0.786,2.082,2,0,24,2,9,9,707,889,1
59,1,1,4,1.025,1.431,2,1,25,2,7,7,126,126,1
59,2,1,2,1.04,1.349,2,0,26,2,8,8,104,104,0
59,1,2,2,1.409,1.576,2,0,27,2,8,8,248,100,2
59,1,1,1,1.386,1.746,2,1,28,2,8,6,1026,345,2
59,2,2,1,1.102,1.602,2,1,29,2,8,8,175,175,0
59,1,2,2,1.651,1.488,2,0,30,2,7,6,613,408,1
59,1,1,2,0.998,1.597,2,1,31,2,9,10,653,6216,2
59,2,2,2,1.759,1.128,2,1,32,2,8,8,134,134,0
60,1,1,4,2.344,7.943,2,1,1,0,NaN,NaN,NaN,NaN,NaN
60,2,NaN,2,NaN,0.041,2,NaN,2,0,NaN,NaN,NaN,NaN,NaN
60,1,NaN,1,NaN,0.293,2,NaN,3,1,6,7,422,116,2
60,1,2,3,2.772,2.852,2,0,4,1,8,7,272,12786,1
60,2,2,2,1.613,2.14,2,1,5,1,9,9,120,120,0
60,1,2,2,2.257,0.806,2,0,6,1,8,8,328,100,1
60,1,NaN,1,NaN,0.166,2,NaN,7,1,7,7,177,177,0
60,2,2,2,0.87,0.578,2,1,8,1,7,7,618,618,0
60,2,2,3,1.732,1.021,2,1,9,1,8,8,1022,1022,0
60,1,NaN,2,NaN,0.036,2,NaN,10,1,8,7,2183,100,1
60,1,2,2,0.795,0.41,2,0,11,1,7,6,920,739,1
60,1,1,2,1.124,0.646,2,1,12,1,7,6,212,298,1
60,2,2,4,0.409,0.727,2,1,13,1,8,8,976,976,0
60,1,1,2,1.811,0.489,2,1,14,1,7,7,248,100,1
60,2,2,3,0.768,0.784,2,1,15,1,8,8,962,962,0
60,2,2,3,0.728,0.634,2,1,16,1,9,9,2212,2212,0
60,1,2,2,0.893,0.793,2,0,17,1,8,7,162,615,1
60,1,1,4,1.546,1.26,2,1,18,2,7,6,613,408,1
60,1,NaN,1,NaN,2.242,2,NaN,19,2,9,10,653,6216,2
60,2,2,4,0.297,0.765,2,1,20,2,8,8,455,455,0
60,2,2,2,1.134,0.928,2,1,21,2,8,8,857,857,0
60,2,2,4,0.156,1.189,2,1,22,2,8,8,104,104,0
60,1,2,2,1.047,0.413,2,0,23,2,8,8,248,100,2
60,2,2,3,0.814,0.605,2,1,24,2,8,8,175,175,0
60,1,1,3,0.788,1.092,2,1,25,2,8,6,1026,345,2
60,2,1,3,0.857,0.662,2,0,26,2,8,8,134,134,0
60,1,2,2,1.197,1.005,2,0,27,2,9,9,707,889,1
60,2,1,2,0.951,0.96,2,0,28,2,8,8,896,896,0
60,2,NaN,2,NaN,0.05,2,NaN,29,2,8,8,594,594,0
60,1,1,3,0.77,0.739,2,1,30,2,7,7,126,126,1
60,2,2,4,0.47,0.723,2,1,31,2,8,8,3412,3412,0
60,1,2,2,1.54,0.47,2,0,32,2,8,7,1124,100,2
61,1,1,4,2.145,12.381,2,1,1,0,NaN,NaN,NaN,NaN,NaN
61,2,2,4,1.356,2.723,2,1,2,0,NaN,NaN,NaN,NaN,NaN
61,1,1,3,1.455,2.954,2,1,3,1,8,7,272,12786,1
61,1,1,2,2.216,1.61,2,1,4,1,8,8,328,100,1
61,2,2,3,2.089,2.567,2,1,5,1,8,8,962,962,0
61,2,2,2,1.283,3.276,2,1,6,1,9,9,120,120,0
61,1,1,2,1.794,2.806,2,1,7,1,8,7,162,615,1
61,2,2,1,2.373,0.515,2,1,8,1,8,8,1022,1022,0
61,2,2,2,1.862,1.955,2,1,9,1,7,7,618,618,0
61,1,1,3,1.559,0.982,2,1,10,1,7,7,177,177,0
61,2,2,2,1.786,1.248,2,1,11,1,9,9,2212,2212,0
61,2,2,4,1.165,2.074,2,1,12,1,8,8,976,976,0
61,1,1,2,2.027,2.689,2,1,13,1,7,7,248,100,1
61,1,1,3,1.585,2.348,2,1,14,1,7,6,920,739,1
61,1,1,2,1.654,1.443,2,1,15,1,7,6,212,298,1
61,1,1,2,2.92,1.521,2,1,16,1,6,7,422,116,2
61,1,1,4,2.761,1.76,2,1,17,1,8,7,2183,100,1
61,1,2,2,2.253,0.629,2,0,18,2,8,8,248,100,2
61,2,NaN,1,NaN,1.185,2,NaN,19,2,8,8,175,175,0
61,1,1,2,1.21,1.023,2,1,20,2,9,10,653,6216,2
61,2,2,2,1.33,1.065,2,1,21,2,8,8,104,104,0
61,2,2,1,1.09,1.019,2,1,22,2,8,8,134,134,0
61,1,1,2,1.288,0.747,2,1,23,2,9,9,707,889,1
61,2,2,3,1.515,1.337,2,1,24,2,8,8,896,896,0
61,1,1,4,1.624,2.299,2,1,25,2,7,6,613,408,1
