Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Prompt_time
2,1,1,57,3.8923,0.02,0.05
2,2,1,60,3.9706,0.04,0.75
2,1,1,50,4.5189,0.04,1.5
2,2,2,89,3.0001,0.08,0.75
2,2,2,97,2.9968,0.16,1.5
2,2,2,90,2.1723,0.08,0.05
2,2,1,92,3.3226,0.02,0.05
2,2,2,88,3.0734,0.02,1.5
2,1,1,56,2.6386,0.08,0.75
2,1,1,55,3.2428,0.04,1.5
2,2,2,86,2.6923,0.08,0.05
2,1,1,66,3.514,0.02,1.5
2,1,1,76,2.4132,0.02,0.05
2,2,2,79,2.4803,0.16,0.75
2,1,1,84,2.0837,0.16,0.05
2,2,2,98,3.2495,0.16,1.5
2,2,2,80,2.8805,0.04,0.75
2,2,2,90,4.0673,0.08,1.5
2,1,2,54,3.1301,0.04,0.75
2,1,1,71,2.435,0.04,0.05
2,1,1,69,3.5159,0.04,1.5
2,1,1,72,3.5193,0.02,0.75
2,1,1,93,3.3151,0.08,1.5
2,2,2,80,2.6635,0.16,0.75
2,2,1,51,2.7446,0.04,0.05
2,2,2,91,1.9417,0.16,0.05
2,1,1,53,2.8802,0.02,0.75
2,1,1,86,1.9455,0.04,0.05
2,1,1,93,4.3107,0.02,1.5
2,2,2,94,2.1312,0.16,0.05
2,1,1,83,3.0626,0.02,0.75
2,2,2,98,2.539,0.16,1.5
2,1,1,85,2.4786,0.08,0.75
2,1,1,75,3.2824,0.08,1.5
2,2,2,87,3.0402,0.04,0.75
2,2,2,99,2.3133,0.16,0.75
2,1,1,92,3.1746,0.16,1.5
2,1,1,88,3.8165,0.08,1.5
2,2,2,91,2.805,0.04,0.75
2,2,2,97,2.3683,0.16,0.75
2,2,2,97,2.5219,0.08,0.75
2,2,2,88,3.2834,0.08,0.05
2,2,2,93,2.3332,0.08,0.05
2,2,1,50,3.3263,0.02,0.75
2,2,1,50,3.0735,0.04,0.05
2,1,1,56,3.0622,0.02,0.05
2,2,2,88,3.2603,0.04,1.5
2,1,1,53,4.2228,0.02,1.5
2,1,1,58,3.242,0.02,0.05
2,1,1,83,2.1151,0.16,0.05
2,1,1,92,2.6151,0.04,1.5
2,2,2,77,2.8037,0.04,0.05
2,1,1,73,2.358,0.16,0.05
2,2,2,53,4.1433,0.02,1.5
2,1,1,87,2.9429,0.16,1.5
2,1,1,89,2.2177,0.02,0.05
2,2,2,93,2.4676,0.08,0.05
2,1,1,97,2.5678,0.16,0.75
2,1,1,65,2.5654,0.08,1.5
2,2,2,83,1.7367,0.16,0.05
2,1,1,52,2.8378,0.02,0.75
2,1,1,71,3.107,0.04,1.5
2,2,2,77,2.1406,0.08,0.05
2,1,1,73,3.2831,0.02,0.75
2,1,2,71,2.7239,0.02,0.05
2,2,2,61,3.5145,0.04,0.75
2,2,1,52,3.8189,0.02,1.5
2,1,1,50,3.0713,0.04,0.75
2,1,1,52,3.7805,0.04,1.5
2,2,2,80,2.4303,0.08,0.75
2,1,1,93,2.2694,0.16,0.75
2,2,2,95,3.1423,0.16,1.5
2,2,2,95,3.251,0.08,0.75
2,2,2,89,2.8352,0.04,0.05
2,1,1,86,3.1905,0.08,1.5
2,2,2,87,3.8352,0.08,1.5
2,1,1,88,3.0548,0.02,1.5
2,2,1,92,4.1648,0.04,1.5
2,1,1,88,2.6535,0.08,0.05
2,1,1,87,2.5468,0.04,0.75
2,2,1,51,3.6593,0.08,1.5
2,1,1,89,2.8758,0.16,0.75
2,2,2,86,3.408,0.16,1.5
2,2,1,50,2.9108,0.02,0.05
2,2,2,79,2.7584,0.02,0.05
2,1,2,67,3.4892,0.02,0.75
2,1,1,55,1.9269,0.08,0.05
2,1,1,84,2.62,0.08,0.75
2,2,2,94,1.849,0.16,0.05
2,2,2,94,2.7569,0.16,0.05
2,1,1,63,3.9338,0.04,1.5
2,1,1,75,4.3601,0.02,1.5
2,2,2,62,4.1473,0.04,0.75
2,1,2,51,4.0529,0.04,0.05
2,2,2,86,2.7662,0.08,0.75
2,2,2,99,2.2411,0.16,0.75
2,2,1,59,3.4187,0.02,0.75
2,1,1,97,2.6865,0.16,1.5
2,1,1,53,2.6573,0.04,0.05
2,1,1,95,1.9522,0.16,0.05
2,2,2,97,2.1503,0.08,0.75
2,1,1,86,2.1447,0.08,0.05
2,2,2,93,2.1657,0.16,0.75
2,2,2,81,2.7394,0.04,0.75
2,2,2,78,3.0841,0.08,0.05
2,2,1,94,2.7676,0.02,0.05
2,1,1,84,3.1963,0.08,1.5
2,2,2,79,3.1031,0.02,1.5
2,2,2,92,2.9347,0.16,1.5
2,2,1,87,4.0375,0.04,1.5
2,2,2,90,3.5369,0.04,1.5
2,2,1,50,3.63,0.02,0.75
2,1,1,86,2.8714,0.04,0.05
2,1,1,96,2.5745,0.08,1.5
2,1,1,85,2.8116,0.04,0.05
2,1,1,93,1.993,0.16,0.05
2,1,1,97,1.9299,0.16,0.75
2,2,1,84,3.1537,0.02,0.75
2,1,1,90,2.7295,0.16,1.5
2,1,1,84,2.5135,0.02,0.05
2,1,1,94,3.3176,0.02,1.5
2,1,1,91,2.5793,0.04,0.75
2,2,2,86,2.6784,0.08,0.75
2,2,2,76,3.7027,0.08,0.75
2,2,2,92,2.6215,0.08,0.05
2,1,1,90,2.673,0.08,0.75
2,1,1,88,2.2168,0.16,0.05
2,1,1,95,2.564,0.04,0.05
2,2,2,91,2.9755,0.16,0.75
2,2,1,78,3.428,0.02,0.75
2,1,1,86,2.4314,0.04,0.05
2,2,1,54,4.6202,0.02,1.5
2,1,1,93,1.9131,0.08,0.05
2,1,1,83,3.4723,0.04,1.5
2,1,1,91,3.8096,0.08,1.5
2,1,1,91,3.2166,0.04,0.75
2,1,1,50,4.2567,0.02,0.75
2,1,1,93,2.8623,0.16,1.5
2,2,2,74,2.7487,0.02,0.05
2,2,2,94,2.3071,0.16,0.75
2,2,2,53,3.7886,0.04,0.75
2,1,1,63,3.1504,0.02,1.5
2,2,2,85,3.1026,0.08,1.5
2,2,2,90,3.3021,0.04,1.5
2,1,1,91,2.3586,0.16,1.5
2,2,2,92,2.2865,0.02,0.05
2,2,2,97,1.722,0.16,0.05
6,2,1,50,2.4979,0.04,0.75
6,1,1,100,2.2929,0.02,1.5
6,2,1,50,2.777,0.04,0.75
6,2,1,100,2.4074,0.02,0.75
6,1,2,100,2.8442,0.02,1.5
6,1,1,100,2.5021,0.08,1.5
6,1,1,100,2.9029,0.16,1.5
6,2,2,51,3.1284,0.04,0.05
6,2,2,99,1.4852,0.16,0.05
6,1,1,50,3.2539,0.04,1.5
6,2,2,100,2.2655,0.16,0.75
6,1,1,99,1.7737,0.02,0.05
6,1,1,100,3.2046,0.04,1.5
6,2,2,100,2.8439,0.08,1.5
6,2,2,99,1.7324,0.08,0.05
6,2,2,100,1.4648,0.08,0.05
6,2,2,99,2.1965,0.08,0.75
6,2,1,50,2.0291,0.02,0.05
6,2,1,53,2.4956,0.02,0.75
6,1,1,100,1.4484,0.08,0.75
6,1,1,100,2.7618,0.16,1.5
6,2,2,100,2.0423,0.16,0.75
6,2,2,99,1.7791,0.16,0.05
6,1,1,100,1.6719,0.04,0.05
6,1,1,99,2.1232,0.04,0.05
6,2,1,99,2.1109,0.04,0.75
6,2,2,100,2.2856,0.02,0.75
6,2,2,100,2.8109,0.04,1.5
6,1,1,99,2.4752,0.04,0.75
6,2,1,51,2.9643,0.02,1.5
6,1,2,99,2.375,0.02,1.5
6,2,1,50,2.6511,0.04,1.5
6,1,1,50,2.5257,0.08,0.75
6,1,1,98,2.4783,0.08,0.75
6,1,1,99,1.6078,0.02,0.05
6,2,2,100,1.6765,0.16,0.75
6,2,1,100,2.2351,0.02,0.75
6,1,1,100,1.4152,0.16,0.05
6,2,2,99,1.2488,0.16,0.05
6,2,2,100,2.3577,0.08,1.5
6,1,1,50,1.8254,0.04,0.05
6,1,1,100,2.5861,0.16,1.5
6,1,2,99,1.3488,0.02,0.05
6,2,2,100,2.3989,0.08,1.5
6,2,2,100,1.7667,0.16,0.75
6,1,1,100,1.3354,0.08,0.05
6,1,1,100,2.4979,0.16,1.5
6,1,1,50,1.7765,0.08,0.05
6,2,2,99,3.1757,0.04,1.5
6,2,1,51,2.8924,0.02,1.5
6,1,1,100,1.6088,0.04,0.05
6,1,1,50,2.7363,0.02,1.5
6,2,1,99,1.4672,0.02,0.05
6,2,2,99,2.1529,0.16,1.5
6,1,1,100,1.9963,0.16,0.75
6,1,1,100,1.4719,0.16,0.05
6,2,2,99,2.025,0.08,0.75
6,1,1,100,2.1911,0.02,0.75
6,1,1,100,1.7953,0.16,0.75
6,1,2,100,2.2337,0.04,1.5
6,2,1,51,2.9079,0.08,1.5
6,1,1,100,1.8079,0.02,0.75
6,1,1,100,1.4729,0.04,0.05
6,1,2,98,1.4182,0.08,0.05
6,1,1,100,1.5676,0.04,0.75
6,2,2,100,1.3362,0.02,0.05
6,1,2,100,2.4865,0.08,1.5
6,1,1,100,1.2696,0.16,0.05
6,2,1,50,1.7955,0.08,0.05
6,1,1,50,2.3797,0.04,0.75
6,1,1,100,2.5499,0.16,1.5
6,2,2,51,2.8355,0.08,0.75
6,2,2,100,3.0898,0.16,0.75
6,2,2,99,1.4479,0.16,0.05
6,2,2,100,1.6758,0.08,0.05
6,2,2,51,1.8881,0.02,0.05
6,2,2,51,1.9761,0.04,0.75
6,1,1,100,2.604,0.16,1.5
6,2,2,100,1.6871,0.04,0.75
6,1,1,100,1.4534,0.16,0.05
6,1,2,100,1.9124,0.08,0.75
6,1,1,100,1.6616,0.16,0.75
6,1,1,100,1.4442,0.02,0.05
6,1,1,100,1.5768,0.08,0.75
6,2,2,100,2.333,0.08,1.5
6,2,1,99,2.7243,0.02,1.5
6,2,2,100,2.3884,0.02,1.5
6,2,1,100,2.9892,0.04,1.5
6,2,1,100,1.9924,0.02,0.75
6,2,2,100,1.2759,0.04,0.05
6,2,2,100,2.2115,0.08,1.5
6,2,2,100,2.9198,0.16,1.5
6,2,1,100,2.1456,0.02,0.75
6,2,1,50,2.7418,0.04,1.5
6,1,2,100,1.7984,0.04,0.05
6,2,2,100,1.4545,0.08,0.05
6,2,2,100,3.4668,0.02,1.5
6,2,2,99,2.2453,0.08,1.5
6,2,1,100,1.53,0.02,0.05
6,1,1,98,1.4251,0.08,0.05
6,2,2,100,2.7847,0.04,1.5
6,1,1,97,1.2595,0.16,0.05
6,2,2,100,1.7093,0.16,0.05
6,1,1,100,2.5946,0.08,1.5
6,2,2,99,2.366,0.02,0.75
6,2,2,100,1.9718,0.16,0.75
6,1,1,99,1.3916,0.04,0.05
6,1,2,100,2.3908,0.02,1.5
6,2,2,100,2.4605,0.02,0.75
6,1,1,100,1.2845,0.02,0.05
6,2,2,100,2.6262,0.04,0.75
6,1,1,100,1.6628,0.08,0.75
6,1,1,100,2.3008,0.04,1.5
6,2,2,99,1.4592,0.04,0.05
6,1,1,100,2.5013,0.16,1.5
6,2,2,100,2.9451,0.16,1.5
6,2,2,100,1.5865,0.08,0.05
6,1,1,100,1.9455,0.08,0.75
6,1,1,100,2.0721,0.16,0.75
6,1,1,100,2.1146,0.04,0.75
6,1,1,99,2.0843,0.08,0.05
6,1,1,100,2.4198,0.08,1.5
6,2,1,100,2.0042,0.02,0.05
6,2,1,100,2.4252,0.02,1.5
6,2,2,100,1.5174,0.02,0.75
6,2,2,100,2.4763,0.04,1.5
6,1,1,100,1.4447,0.16,0.05
6,2,2,99,2.3261,0.16,1.5
6,1,1,99,1.491,0.16,0.75
6,1,1,100,1.8572,0.04,0.75
6,1,1,100,2.1685,0.02,1.5
6,1,2,100,2.1435,0.04,1.5
6,2,2,100,1.6596,0.16,0.05
6,1,1,99,2.1544,0.04,0.75
6,2,1,100,2.0985,0.02,0.75
6,1,1,100,1.8244,0.16,0.75
6,2,2,100,1.5487,0.04,0.05
6,1,1,99,1.9966,0.04,0.05
6,2,2,100,1.7136,0.08,0.75
6,1,2,100,1.7901,0.02,0.05
6,1,1,100,2.1565,0.08,0.75
6,2,2,99,2.4942,0.08,1.5
6,1,1,100,1.4684,0.08,0.05
6,2,2,100,2.3057,0.16,1.5
6,1,1,100,2.66,0.04,1.5
6,1,1,100,1.9036,0.02,0.75
6,2,2,100,1.9671,0.08,0.05
6,2,2,100,2.1273,0.16,0.75
6,1,1,100,1.4956,0.02,0.05
6,2,2,99,1.8181,0.16,0.75
6,2,2,99,3.3016,0.08,0.75
6,2,1,99,1.337,0.08,0.05
6,2,1,100,2.1808,0.04,0.75
6,2,2,100,1.5825,0.02,0.75
6,1,1,100,1.6303,0.04,0.05
6,1,1,100,1.3976,0.16,0.05
6,2,2,99,2.5466,0.08,1.5
6,2,2,99,2.2022,0.04,0.75
6,1,1,100,1.9897,0.16,0.05
6,1,1,99,2.3545,0.16,1.5
6,2,2,100,1.9175,0.08,0.75
6,2,1,100,1.6601,0.04,0.05
6,1,1,100,2.5393,0.02,1.5
6,2,2,100,1.5558,0.02,0.05
6,1,1,100,2.4335,0.16,1.5
6,1,1,100,2.4876,0.08,1.5
6,2,2,100,2.3471,0.04,1.5
6,1,1,50,3.001,0.02,1.5
6,2,1,68,1.8889,0.02,0.75
6,1,1,99,2.6393,0.08,1.5
6,1,1,100,2.9447,0.16,1.5
6,2,2,100,2.3067,0.04,0.75
6,1,1,100,1.8018,0.08,0.75
6,2,2,100,2.3969,0.08,1.5
6,1,1,100,2.6699,0.16,1.5
6,2,2,100,2.5362,0.04,1.5
6,1,1,100,1.4893,0.16,0.75
6,1,2,99,1.678,0.02,0.05
6,1,2,99,1.7334,0.08,0.05
6,2,2,100,1.5104,0.08,0.05
6,2,1,51,2.2645,0.02,0.75
6,1,1,100,1.46,0.08,0.75
6,2,1,50,1.8808,0.04,0.05
6,2,2,100,1.5092,0.02,0.05
6,2,2,100,1.4115,0.16,0.05
6,1,1,50,2.4749,0.02,1.5
6,2,1,100,1.8127,0.04,0.75
6,1,2,100,1.3311,0.04,0.05
6,1,1,100,1.4519,0.16,0.75
6,2,2,100,2.5266,0.02,1.5
6,1,1,100,1.3395,0.16,0.05
6,1,2,98,2.4792,0.04,1.5
6,1,1,100,2.1262,0.02,0.05
6,2,2,99,1.4028,0.08,0.05
6,1,1,100,2.4901,0.04,0.75
6,1,1,100,3.1364,0.16,1.5
6,2,2,99,2.6771,0.04,0.75
6,2,2,100,2.0507,0.16,0.05
6,2,2,100,2.4319,0.16,0.75
6,2,2,100,1.551,0.16,0.05
6,1,1,100,2.416,0.08,1.5
6,2,2,100,3.063,0.08,1.5
6,2,2,99,1.8511,0.08,0.05
6,1,1,100,2.2368,0.04,1.5
6,1,1,100,1.8895,0.02,0.75
6,2,1,99,2.4012,0.02,1.5
6,1,1,97,1.3779,0.04,0.05
6,1,2,100,2.3306,0.04,1.5
6,2,2,99,1.8386,0.16,0.75
6,2,1,100,1.6579,0.04,0.05
6,1,1,100,1.4766,0.02,0.05
6,2,2,100,2.8691,0.16,1.5
6,2,2,100,2.5521,0.08,0.75
6,1,1,100,2.1691,0.08,0.75
6,1,1,100,2.3184,0.02,1.5
6,2,1,100,2.246,0.02,0.75
6,2,2,99,1.5648,0.16,0.05
6,2,2,100,1.5063,0.16,0.05
6,1,1,100,2.925,0.04,1.5
6,1,1,100,2.4374,0.04,1.5
6,2,2,100,2.3647,0.04,0.75
6,1,2,99,1.5887,0.02,0.05
6,1,1,100,1.6,0.08,0.05
6,1,1,99,1.4493,0.08,0.75
6,1,1,100,2.8296,0.16,1.5
6,2,2,100,2.1999,0.16,0.75
6,2,2,99,1.7707,0.04,0.05
6,1,2,99,1.7631,0.04,0.75
6,1,2,100,1.7046,0.02,0.05
6,1,1,100,2.8532,0.08,1.5
6,1,1,100,2.8066,0.16,1.5
6,1,2,100,2.9023,0.02,1.5
6,1,1,100,2.0252,0.02,0.75
6,1,1,100,1.7261,0.08,0.05
6,1,1,100,2.9953,0.08,1.5
6,2,2,100,2.8956,0.02,1.5
6,1,1,100,2.1086,0.02,0.75
6,2,2,100,1.9757,0.04,0.05
6,2,2,100,2.0009,0.16,0.75
6,1,1,100,2.0501,0.08,0.75
6,2,2,100,2.1813,0.04,0.75
6,2,2,100,2.3885,0.08,1.5
6,1,1,100,2.5952,0.04,1.5
6,1,1,100,1.3849,0.04,0.05
6,2,2,100,1.8705,0.08,0.75
6,1,1,100,1.6246,0.16,0.05
6,2,2,100,2.8712,0.16,1.5
6,1,1,100,1.6877,0.02,0.75
6,2,1,100,2.1114,0.02,0.75
6,2,1,100,2.2122,0.02,1.5
6,2,2,100,2.3106,0.04,1.5
6,1,1,100,2.2476,0.16,0.75
6,1,1,100,1.7152,0.02,0.05
6,2,2,100,1.6413,0.08,0.05
6,1,1,100,1.6304,0.08,0.75
6,2,1,100,1.3267,0.02,0.05
6,2,2,100,2.2413,0.08,1.5
6,1,1,100,1.6797,0.04,0.05
6,1,1,100,2.1824,0.04,0.75
6,1,1,100,2.8103,0.16,1.5
6,1,2,100,2.8495,0.02,1.5
6,2,2,100,1.6318,0.16,0.05
6,2,1,99,1.2559,0.08,0.05
6,2,2,100,1.5386,0.16,0.75
6,1,1,100,1.6439,0.16,0.75
6,2,2,100,1.4296,0.04,0.75
6,2,2,100,1.2709,0.04,0.05
6,2,2,100,2.6966,0.04,1.5
6,2,2,100,2.626,0.02,1.5
6,1,1,99,2.3165,0.04,1.5
6,2,2,99,1.468,0.02,0.75
6,1,2,99,1.5995,0.08,0.75
6,2,2,99,1.3975,0.16,0.05
6,1,1,99,1.3633,0.08,0.05
6,2,2,99,1.2191,0.08,0.05
6,1,1,99,2.5315,0.08,1.5
6,2,2,98,1.2858,0.16,0.05
6,2,2,99,2.4407,0.08,1.5
6,2,2,99,1.6387,0.04,0.75
6,2,1,98,1.5681,0.02,0.75
6,1,1,99,1.5031,0.04,0.05
6,1,1,98,1.4585,0.16,0.75
6,1,1,96,2.6197,0.16,1.5
6,1,1,100,1.2319,0.02,0.05
6,2,1,98,1.5751,0.08,0.75
6,2,2,98,1.2902,0.02,0.05
6,1,1,98,2.3844,0.16,1.5
6,1,2,98,2.5981,0.02,1.5
9,1,1,99,2.1746,0.04,0.75
9,1,1,100,1.4327,0.08,0.05
9,1,1,100,2.0413,0.16,0.75
9,2,2,91,1.3838,0.04,0.05
9,1,1,75,2.2061,0.04,0.75
9,2,2,63,2.9068,0.02,1.5
9,2,2,87,2.9956,0.04,1.5
9,2,2,70,2.1468,0.02,0.75
9,2,2,100,2.8027,0.08,1.5
9,1,1,66,2.1369,0.08,0.05
9,1,1,94,2.1869,0.16,0.75
9,1,1,68,1.7472,0.02,0.05
9,1,1,100,2.8465,0.08,1.5
9,1,2,56,2.9833,0.04,1.5
9,1,1,50,1.7472,0.04,0.05
9,1,1,99,1.4049,0.16,0.05
9,1,1,99,2.1654,0.08,0.75
9,2,2,100,2.8162,0.16,1.5
9,1,2,63,1.4561,0.02,0.05
9,2,2,71,2.0935,0.02,0.75
9,1,2,73,2.8691,0.02,1.5
9,2,2,52,2.1946,0.08,0.75
9,1,1,100,1.3996,0.16,0.05
9,1,1,99,2.8376,0.16,1.5
9,1,1,71,2.2895,0.04,0.75
9,1,1,70,1.5273,0.02,0.05
9,1,1,99,2.7288,0.16,1.5
9,1,1,67,2.2247,0.02,0.75
9,1,1,89,2.9153,0.08,1.5
9,2,2,100,2.0554,0.04,0.75
9,1,2,66,2.9588,0.02,1.5
9,1,1,73,2.7801,0.04,1.5
9,1,2,52,1.6259,0.08,0.05
9,2,2,67,1.6347,0.08,0.05
9,1,2,57,3.0498,0.08,1.5
9,2,2,99,1.4058,0.16,0.05
9,1,1,99,2.8182,0.16,1.5
9,2,2,100,2.056,0.08,0.75
9,1,1,80,3.0012,0.04,1.5
9,2,2,100,2.034,0.16,0.75
9,2,2,74,3.0302,0.02,1.5
9,2,2,100,1.3908,0.16,0.05
9,1,1,99,2.0909,0.16,0.75
9,1,1,77,2.3611,0.08,0.75
9,2,2,82,1.4751,0.02,0.05
9,2,1,78,1.3894,0.04,0.05
9,2,2,85,1.8695,0.04,0.05
9,1,1,69,2.1993,0.02,0.75
9,2,2,82,3.0949,0.08,1.5
9,1,1,100,2.6752,0.16,1.5
9,1,1,88,3.1101,0.08,1.5
9,1,1,100,1.6227,0.08,0.05
9,2,2,85,1.4447,0.04,0.05
9,1,1,66,2.1654,0.02,0.75
9,2,2,73,2.7662,0.02,1.5
9,1,2,65,1.7899,0.02,0.05
9,2,2,59,3.1532,0.04,1.5
9,2,2,83,1.6719,0.08,0.05
9,1,1,71,2.9815,0.02,1.5
9,2,2,99,1.6683,0.16,0.05
9,2,1,93,2.1008,0.02,0.05
9,2,2,60,2.5088,0.02,0.75
9,1,2,54,1.8439,0.04,0.05
9,2,2,79,3.0255,0.04,1.5
9,2,2,79,2.2023,0.08,0.75
9,2,2,99,2.1939,0.16,0.75
9,1,2,66,2.4124,0.08,0.75
9,1,1,68,2.0438,0.04,0.75
9,2,1,57,2.2701,0.04,0.75
9,1,1,90,1.5867,0.16,0.05
9,2,2,100,2.7401,0.16,1.5
9,1,1,99,2.4051,0.16,0.75
9,2,2,85,2.6184,0.16,0.75
9,2,2,60,2.847,0.04,1.5
9,2,2,100,2.8071,0.16,1.5
9,1,1,99,2.1483,0.16,0.75
9,2,2,70,3.0137,0.02,1.5
9,2,2,79,1.4727,0.04,0.05
9,1,1,64,2.9044,0.02,1.5
9,1,1,64,2.9641,0.04,1.5
9,1,2,62,1.6118,0.02,0.05
9,2,2,53,1.4928,0.04,0.05
9,1,2,68,2.2543,0.02,0.75
9,2,2,75,2.9472,0.08,1.5
9,1,1,85,2.2009,0.08,0.75
9,1,2,59,2.5966,0.04,0.75
9,1,1,88,1.5242,0.16,0.05
9,1,1,64,2.255,0.02,0.75
9,2,1,65,1.6194,0.02,0.05
9,1,2,58,2.2472,0.04,0.75
9,1,1,88,2.9037,0.16,1.5
9,1,2,80,1.6027,0.08,0.05
9,1,1,89,2.1486,0.08,0.75
9,2,2,98,1.8521,0.16,0.05
9,1,1,94,2.9604,0.08,1.5
9,1,2,65,1.6741,0.08,0.05
9,2,2,83,1.6054,0.08,0.05
9,1,1,100,2.1577,0.08,0.75
9,2,2,100,1.6565,0.04,0.05
9,2,2,100,2.7567,0.16,1.5
9,2,2,98,1.5352,0.08,0.05
9,1,1,100,1.3666,0.16,0.05
9,1,1,100,1.5085,0.04,0.05
9,1,2,60,2.9288,0.02,1.5
9,2,2,100,2.8536,0.08,1.5
9,1,1,100,1.3803,0.16,0.05
9,1,1,100,2.2587,0.16,0.75
9,2,2,100,2.1079,0.16,0.75
9,1,1,86,2.8743,0.04,1.5
9,1,1,73,2.1702,0.02,0.75
9,1,1,100,2.9082,0.16,1.5
9,2,2,62,2.5761,0.04,0.75
9,1,2,59,2.2011,0.04,0.75
9,2,2,99,2.0848,0.08,0.75
9,2,2,90,1.6605,0.02,0.05
9,1,2,68,2.7849,0.02,1.5
9,1,1,100,2.9612,0.08,1.5
9,1,2,65,2.9742,0.04,1.5
9,1,2,55,2.3148,0.02,0.75
9,2,2,55,1.5813,0.02,0.05
9,2,2,70,2.7349,0.02,0.75
9,1,1,100,2.0983,0.16,0.75
9,2,2,100,2.1684,0.08,0.75
9,2,2,70,2.1405,0.02,0.75
9,1,1,95,2.1463,0.08,0.75
9,1,1,100,1.4914,0.16,0.05
9,2,2,80,2.8937,0.02,1.5
9,2,2,70,2.8773,0.04,1.5
9,1,1,74,2.8737,0.04,1.5
9,2,2,73,1.5706,0.04,0.05
9,1,2,80,2.9571,0.02,1.5
9,2,2,99,1.3759,0.16,0.05
9,1,2,51,2.248,0.04,0.75
9,2,2,74,1.6092,0.08,0.05
9,2,2,100,2.9371,0.16,1.5
9,2,2,72,2.9516,0.08,1.5
9,1,1,100,1.9888,0.16,0.75
9,2,2,100,2.7935,0.16,1.5
9,2,2,66,1.6108,0.04,0.05
9,1,1,89,1.4175,0.08,0.05
9,2,2,59,1.4654,0.02,0.05
9,1,2,54,1.5053,0.02,0.05
9,1,1,100,2.8247,0.08,1.5
9,2,2,69,2.2384,0.04,0.75
9,1,1,94,2.2876,0.04,0.75
9,1,1,100,2.8526,0.08,1.5
9,2,2,100,2.9327,0.16,1.5
9,1,1,76,2.9738,0.02,1.5
9,1,2,65,2.0421,0.02,0.75
9,1,1,81,1.5673,0.08,0.05
9,2,2,88,2.7768,0.08,1.5
9,2,2,90,1.5023,0.08,0.05
9,1,1,100,2.0446,0.16,0.75
9,2,2,82,2.2943,0.08,0.75
9,1,1,100,2.2509,0.16,0.75
9,1,2,54,2.1453,0.02,0.75
9,1,1,56,1.6165,0.04,0.05
9,2,2,79,1.4354,0.04,0.05
9,1,2,63,1.6022,0.02,0.05
9,1,1,89,1.351,0.16,0.05
9,1,1,84,2.6769,0.04,1.5
9,1,1,73,2.1911,0.08,0.75
9,2,2,74,2.9005,0.04,1.5
9,1,2,57,2.0903,0.04,0.75
9,1,1,100,1.4694,0.16,0.05
9,1,2,67,1.52,0.02,0.05
9,1,1,100,2.7424,0.16,1.5
9,1,2,58,2.9699,0.02,1.5
9,2,2,99,2.2795,0.16,0.75
9,1,1,100,2.1437,0.16,0.75
9,2,2,100,2.8908,0.16,1.5
9,1,2,69,1.4614,0.08,0.05
9,2,1,60,2.9502,0.04,1.5
9,1,2,59,2.2992,0.04,0.75
9,2,2,87,2.9027,0.08,1.5
9,2,2,88,1.4539,0.04,0.05
9,2,2,88,1.4067,0.16,0.05
9,2,2,100,2.1256,0.08,0.75
9,2,2,100,1.5104,0.16,0.05
9,1,1,96,2.9242,0.08,1.5
9,1,1,79,1.5975,0.08,0.05
9,1,1,65,1.5,0.02,0.05
9,2,2,79,2.8352,0.02,1.5
9,1,2,64,3.1823,0.02,1.5
9,2,2,65,2.0997,0.02,0.75
9,2,2,51,2.2884,0.02,0.75
9,1,1,60,1.5679,0.02,0.05
9,1,1,100,2.9871,0.16,1.5
9,2,2,73,1.6227,0.04,0.05
9,1,1,97,2.1479,0.08,0.75
9,1,1,98,2.2206,0.04,0.75
9,1,1,81,2.8323,0.04,1.5
9,1,2,67,1.5849,0.04,0.05
9,2,2,74,2.9906,0.02,1.5
9,2,2,92,2.0666,0.08,0.75
9,2,2,54,2.9289,0.02,1.5
9,1,1,100,2.093,0.08,0.75
9,2,2,78,2.1394,0.02,0.75
9,1,2,52,1.5368,0.02,0.05
9,1,2,53,2.1769,0.02,0.75
9,1,1,100,2.6922,0.16,1.5
9,2,2,99,1.5294,0.08,0.05
9,1,1,100,2.1418,0.16,0.75
9,2,2,80,2.841,0.04,1.5
9,1,1,99,2.8678,0.04,1.5
9,2,2,82,2.218,0.04,0.75
9,2,2,78,1.5256,0.04,0.05
9,2,2,98,1.6264,0.16,0.05
9,2,2,99,2.6715,0.08,1.5
9,2,2,99,1.5566,0.16,0.05
9,2,2,100,2.075,0.16,0.75
9,2,2,99,2.8127,0.16,1.5
9,1,1,81,1.6078,0.02,0.05
9,2,2,94,1.3992,0.08,0.05
9,2,2,67,2.1744,0.04,0.75
9,1,1,85,2.8957,0.08,1.5
9,1,1,100,1.4899,0.08,0.05
9,2,2,100,1.9855,0.08,0.75
9,2,2,95,2.8165,0.04,1.5
9,2,2,74,1.5162,0.04,0.05
9,1,1,61,2.799,0.02,1.5
9,1,2,56,2.9396,0.04,1.5
9,1,1,100,1.4359,0.16,0.05
9,2,2,100,2.8778,0.16,1.5
9,1,2,62,2.179,0.02,0.75
9,2,2,75,2.8369,0.08,1.5
9,2,2,100,2.0872,0.16,0.75
9,1,1,86,1.4991,0.02,0.05
9,1,2,55,2.1681,0.02,0.75
9,2,2,54,2.8449,0.08,1.5
9,2,2,100,2.0826,0.16,0.75
9,2,2,76,2.3678,0.04,0.75
