Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast,Condition
1,1,1,2,0.62688,3,2
1,2,1,1,0.96979,1,2
1,2,1,1,1.2178,2,2
1,2,1,2,0.81,2,2
1,2,1,1,1.1381,2,2
1,1,2,1,1.6744,2,2
1,1,1,1,1.1866,3,2
1,2,2,2,0.88288,3,2
1,1,1,2,0.63412,2,2
1,2,2,2,0.70673,2,2
1,1,1,2,0.76186,2,2
1,1,1,2,0.5872,2,2
1,2,2,1,0.98702,2,2
1,2,2,2,0.85834,2,2
1,2,1,2,0.93003,2,2
1,2,2,2,0.79449,3,2
1,2,1,2,0.84271,2,2
1,2,2,2,0.67383,2,2
1,2,2,2,0.70563,3,2
1,1,2,1,0.88188,1,2
1,2,2,1,0.91366,3,2
1,1,1,1,0.77892,3,2
1,2,2,1,0.81123,2,2
1,1,1,2,0.81818,1,2
1,1,1,1,1.058,1,2
1,2,2,1,0.88264,2,2
1,2,1,1,0.8431,1,2
1,2,2,1,0.77879,1,2
1,1,1,1,0.81871,3,2
1,2,1,1,0.92298,1,2
1,1,1,2,0.60179,3,2
1,1,1,2,0.73044,1,2
1,1,1,2,0.80236,3,2
1,1,1,2,0.65797,2,2
1,1,1,2,0.73112,1,2
1,2,1,2,0.67372,2,2
1,1,1,2,0.61092,2,2
1,2,1,2,0.68984,1,2
1,2,1,2,1.2894,3,2
1,2,2,2,0.79367,3,2
1,2,2,2,0.77012,3,2
1,2,2,2,0.81104,3,2
1,2,2,1,0.89816,2,2
1,2,2,2,0.69742,3,2
1,2,1,2,0.88263,2,2
1,1,1,1,1.042,2,2
1,1,1,2,0.70636,2,2
1,1,1,1,1.0174,1,2
1,2,2,1,0.88154,2,2
1,2,2,1,0.8829,2,2
1,1,1,1,0.86598,1,2
1,1,1,2,0.97855,2,2
1,2,2,2,0.88268,2,2
1,2,2,1,0.91453,1,2
1,1,1,2,0.77892,2,2
1,2,1,1,0.84152,2,2
1,1,2,1,0.83408,2,2
1,2,2,1,0.77763,1,2
1,2,2,2,0.80307,3,2
1,1,2,1,0.97069,1,2
1,1,1,2,0.70693,3,2
1,2,2,2,0.66645,3,2
1,2,2,1,0.97024,2,2
1,1,1,1,1.5783,1,2
1,2,2,1,0.94613,1,2
1,2,2,1,0.97038,2,2
1,1,1,1,0.87363,1,2
1,1,1,1,0.90649,1,2
1,1,1,2,0.84295,1,2
1,2,2,2,0.88307,2,2
1,1,1,1,1.0576,1,2
1,1,2,1,0.85803,2,2
1,1,2,1,0.84974,1,2
1,2,2,1,1.3465,2,2
1,2,2,1,0.95447,3,2
1,2,2,2,0.93881,3,2
1,2,2,2,0.74621,3,2
1,1,2,2,1.3868,3,2
1,1,2,2,1.3463,1,2
1,1,1,1,0.95468,3,2
1,1,1,1,0.70663,1,2
1,1,1,1,0.78554,1,2
1,2,2,2,0.80252,2,2
1,2,2,2,0.69848,3,2
1,2,2,2,0.77887,3,2
1,1,1,1,0.80979,1,2
1,1,1,1,0.8015,1,2
1,2,2,2,0.62593,3,2
1,1,1,1,0.87505,1,2
1,1,2,1,0.61022,1,2
1,1,1,1,0.65882,2,2
1,2,2,1,0.68258,3,2
1,1,1,2,0.76982,2,2
1,1,1,1,0.99484,1,2
1,2,2,1,0.68226,3,2
1,1,1,2,0.89107,2,2
1,1,1,2,0.65073,3,2
1,2,2,2,0.56245,3,2
1,1,1,2,0.57896,3,2
1,1,1,2,0.64296,2,2
1,2,2,2,0.53894,2,2
1,1,2,2,0.77773,2,2
1,1,2,1,0.93862,2,2
1,1,1,2,0.88278,3,2
1,2,1,1,1.2667,1,2
1,1,1,1,0.7866,1,2
1,2,2,1,0.69031,3,2
1,2,2,2,0.73798,3,2
1,2,2,2,0.70676,3,2
1,1,1,2,0.64229,3,2
1,2,2,2,0.77092,1,2
1,1,1,2,0.60246,3,2
1,1,2,2,0.81005,2,2
1,2,2,1,0.80284,1,2
1,2,2,1,0.69077,2,2
1,2,2,1,0.73093,2,2
1,1,1,2,0.65902,2,2
1,2,2,2,0.67483,2,2
1,1,2,1,0.91483,2,2
1,1,2,1,0.72269,2,2
1,2,2,1,0.73762,2,2
1,2,2,1,0.93851,2,2
1,2,2,1,0.7695,1,2
1,1,2,1,0.78687,1,2
1,1,2,1,1.0257,1,2
1,2,2,1,0.81058,3,2
1,2,2,2,0.82628,3,2
1,2,2,2,0.61772,3,2
1,2,2,1,0.9543,1,2
1,2,2,1,1.1228,2,2
1,2,2,2,0.70695,3,2
1,2,2,2,0.70629,3,2
1,2,2,2,0.70588,1,2
1,2,2,1,0.92226,2,2
1,2,2,1,0.81005,2,2
1,2,2,2,0.70644,3,2
1,1,1,2,0.80195,1,2
1,2,2,2,0.73823,2,2
1,1,2,2,1.0341,2,2
1,1,1,1,1.091,1,2
1,2,2,1,0.80212,2,2
1,2,2,2,0.77069,3,2
1,2,2,1,0.76197,1,2
1,2,2,2,0.73855,1,2
1,1,1,2,0.69829,1,2
1,1,1,1,0.97749,1,2
1,1,1,2,0.72287,3,2
1,1,1,1,0.76994,1,2
1,1,2,2,0.71477,1,2
1,1,1,2,0.65785,3,2
1,2,2,2,0.61857,2,2
1,2,2,1,0.82696,1,2
1,2,2,1,0.80184,1,2
1,1,2,1,0.75364,1,2
1,1,2,1,0.86548,1,2
1,2,2,1,0.89781,3,2
1,2,2,1,0.73816,1,2
1,2,2,2,0.60299,3,2
1,2,2,2,0.826,1,2
1,1,1,2,0.67395,3,2
1,1,1,2,1.1787,2,2
1,1,2,1,0.95508,3,2
1,2,2,2,0.65777,2,2
1,2,2,2,0.66647,2,2
1,2,2,2,0.88193,2,2
1,1,1,2,0.7222,3,2
1,2,1,1,0.84303,1,2
1,2,2,2,0.65844,3,2
1,2,1,1,0.96984,1,2
1,1,1,1,0.91429,1,2
1,2,2,2,0.64996,2,2
1,1,1,2,0.66611,2,2
1,2,2,2,0.77823,1,2
1,1,2,2,0.78582,1,2
1,1,2,1,0.963,1,2
1,2,2,2,0.66544,3,2
1,2,2,1,1.154,1,2
1,2,2,2,0.79446,2,2
1,2,NaN,NaN,NaN,2,2
1,2,NaN,NaN,NaN,3,2
1,1,NaN,NaN,NaN,3,2
1,1,1,2,1.0547,2,2
1,2,2,1,0.92547,1,2
1,1,2,1,0.75839,1,2
1,1,1,1,0.75899,1,2
1,2,2,2,0.62202,2,2
1,2,2,1,0.87808,1,2
1,1,1,2,0.83844,3,2
1,1,1,2,0.74196,1,2
1,2,2,1,1.0949,1,2
1,1,2,1,1.1425,2,2
1,2,2,2,0.83038,2,2
1,1,2,2,1.103,3,2
1,2,2,1,0.8542,1,2
1,2,1,1,0.75102,1,2
1,2,2,2,0.95066,1,2
1,1,2,1,1.006,2,2
1,2,2,2,0.70281,3,2
1,1,1,2,0.67009,2,2
1,1,1,2,0.63796,3,2
1,1,1,1,1.2535,1,2
1,2,1,1,0.83093,3,2
1,1,2,2,0.7584,2,2
1,2,2,1,0.8783,1,2
1,1,2,1,0.66278,1,2
1,1,1,2,0.67852,2,2
1,2,2,1,0.81369,1,2
1,1,2,1,1.1739,3,2
1,2,2,2,1.359,1,2
1,2,2,1,0.86261,3,2
1,2,2,1,0.79873,2,2
1,1,2,1,0.86304,1,2
1,2,2,1,0.78999,1,2
1,1,1,1,0.7336,2,2
1,2,2,1,0.66956,3,2
1,1,2,1,0.91793,1,2
1,2,2,1,0.82145,1,2
1,2,2,1,0.70177,1,2
1,2,2,1,0.69364,3,2
1,1,2,1,0.80591,3,2
1,2,2,1,0.68545,2,2
1,2,2,1,0.71821,2,2
1,2,2,1,0.66264,2,2
1,1,1,1,0.63086,1,2
1,2,2,1,0.85504,1,2
1,2,2,1,0.96643,1,2
1,1,1,1,1.0458,2,2
1,2,1,1,0.75051,1,2
1,1,1,1,0.71,3,2
1,2,1,1,0.80599,2,2
1,2,1,1,0.97428,3,2
1,2,1,1,0.79884,2,2
1,1,1,2,0.93459,3,2
1,2,1,2,0.73459,1,2
1,1,1,2,0.57378,3,2
1,1,1,2,0.62274,1,2
1,2,2,1,0.88566,1,2
1,2,2,1,0.84555,1,2
1,1,1,2,0.79801,1,2
1,2,1,2,0.89371,2,2
1,2,2,1,1.1748,2,2
1,1,1,2,0.90988,2,2
1,1,1,2,0.98188,1,2
1,1,1,2,0.66213,1,2
1,2,2,2,0.76659,2,2
1,1,1,1,1.2144,2,2
1,2,1,1,0.7976,1,2
1,2,1,1,0.77391,2,2
1,1,1,2,0.87869,3,2
1,1,1,2,0.66969,3,2
1,1,1,2,0.64697,1,2
1,2,2,2,0.73423,3,2
1,1,1,2,0.65378,2,2
1,1,1,2,0.71742,2,2
1,2,2,2,0.65499,3,2
1,2,2,2,0.82949,3,2
1,2,2,1,1.2139,2,2
1,2,1,2,0.70273,1,2
1,1,1,2,0.6536,3,2
1,1,1,2,0.70174,1,2
1,1,1,2,0.68691,2,2
1,2,1,2,0.70194,1,2
1,2,1,2,0.73448,1,2
1,1,1,2,0.58945,3,2
1,2,2,2,0.6615,1,2
1,1,1,2,0.65361,2,2
1,2,2,1,0.98157,2,2
1,2,2,1,0.77351,1,2
1,1,NaN,NaN,NaN,2,2
1,1,1,2,0.59772,1,2
1,2,1,1,0.85459,2,2
1,1,1,2,0.72697,2,2
1,1,1,1,0.9417,1,2
1,2,2,2,0.72555,3,2
1,1,2,2,1.3343,2,2
1,1,1,2,0.66198,2,2
1,2,2,2,0.66269,1,2
1,1,1,1,1.0383,2,2
1,2,1,2,0.82181,2,2
1,2,2,1,0.91837,1,2
1,1,2,1,0.72644,1,2
1,2,2,1,1.1415,2,2
1,2,2,2,0.67023,3,2
1,1,1,2,0.89508,1,2
1,1,2,1,0.92601,1,2
1,2,2,1,0.84694,2,2
1,2,2,1,0.97412,2,2
1,1,2,1,0.711,2,2
1,1,2,1,0.86991,2,2
1,2,2,2,0.91744,3,2
1,2,2,1,0.82239,2,2
1,1,2,1,1.2377,2,2
1,2,NaN,NaN,NaN,3,2
1,1,1,2,0.72625,3,2
1,1,1,2,0.71106,1,2
1,2,2,2,1.1104,1,2
1,2,2,1,0.8385,2,2
1,1,1,2,0.85432,2,2
1,2,2,1,0.84557,2,2
1,1,1,2,0.87772,3,2
1,1,1,1,0.92612,1,2
1,2,2,1,0.8455,2,2
1,2,1,2,0.7587,1,2
1,2,1,2,0.71055,3,2
1,2,1,1,1.0627,3,2
1,1,1,2,0.74268,1,2
1,1,1,2,0.64661,2,2
1,1,1,2,0.62982,1,2
1,2,2,2,0.75752,3,2
1,1,1,2,0.70981,2,2
1,2,2,2,0.62184,3,2
1,2,2,2,0.66951,1,2
1,2,2,1,1.0218,1,2
1,2,2,1,0.71806,2,2
1,2,2,1,0.84579,2,2
1,2,2,1,0.85499,2,2
1,2,2,1,0.81435,1,2
1,2,2,1,0.86218,1,2
1,2,2,1,1.4941,2,2
1,2,1,2,0.8618,1,2
1,2,1,2,0.83929,3,2
1,2,2,2,0.67903,3,2
1,2,1,2,0.63072,2,2
1,1,1,2,0.55913,1,2
1,1,1,2,0.73402,2,2
1,1,1,2,0.76712,2,2
1,1,1,2,0.5742,2,2
1,2,2,2,0.65457,1,2
1,2,2,1,1.015,1,2
1,1,1,1,0.77498,1,2
1,1,1,1,0.8858,1,2
1,1,1,2,0.71076,3,2
1,1,1,2,0.72668,2,2
1,2,2,2,0.64605,3,2
1,1,1,2,0.60642,1,2
1,2,2,2,0.68572,2,2
1,1,1,1,1.006,1,2
1,1,2,1,0.75816,1,2
1,2,1,2,1.0466,1,2
1,2,2,2,0.62279,3,2
1,1,1,2,0.67914,3,2
1,2,2,1,0.88714,1,2
1,2,2,1,0.89485,2,2
1,2,1,1,0.71876,1,2
1,2,2,1,0.76651,1,2
1,2,2,2,0.92645,1,2
1,2,2,1,1.1103,2,2
1,2,2,2,0.70988,3,2
1,1,1,1,1.383,2,2
1,1,1,2,0.86205,3,2
1,1,1,2,0.68724,2,2
1,2,2,2,0.83767,3,2
1,2,1,2,0.67869,1,2
1,2,2,1,0.99788,2,2
1,1,1,1,0.9348,2,2
1,1,1,2,0.7113,3,2
1,2,2,2,0.66203,2,2
1,1,1,2,1.0385,3,2
1,2,1,2,0.70181,1,2
1,1,1,1,0.82971,1,2
1,1,1,1,0.79913,1,2
1,2,1,1,0.91831,1,2
1,2,2,2,0.79803,3,2
1,2,2,2,0.8864,3,2
1,2,2,2,0.74272,3,2
1,2,2,1,1.0068,1,2
1,2,2,1,0.76572,1,2
1,1,2,1,0.79005,1,2
1,2,2,2,1.014,3,2
1,1,1,2,0.8546,3,2
1,2,2,2,0.78241,2,2
1,2,2,1,0.7831,1,2
1,1,1,1,0.82234,1,2
1,2,1,1,1.118,3,2
1,1,1,2,1.0379,2,2
1,2,2,1,0.80586,1,2
1,1,1,2,0.71044,1,2
1,2,1,2,0.63825,2,2
1,2,2,2,0.7498,3,2
1,1,1,2,0.70263,3,2
1,2,2,1,0.91825,1,2
1,2,2,1,0.69418,2,2
1,2,1,1,0.9672,3,2
1,1,1,2,0.8465,2,2
1,2,2,2,1.0538,3,2
1,1,1,2,0.73443,2,2
1,1,1,2,0.78293,1,2
1,2,1,1,0.83891,1,2
1,2,2,2,0.67872,3,2
1,1,1,2,0.72575,2,2
1,2,2,2,0.74242,2,2
1,1,1,2,0.72586,1,2
1,2,2,2,0.68647,3,2
1,2,1,2,0.70296,2,2
1,1,1,2,0.8473,3,2
1,1,1,1,0.95801,1,2
1,2,2,2,0.79826,3,2
1,1,1,1,0.85516,3,2
1,2,2,2,1.006,1,2
1,1,1,2,0.72724,3,2
1,2,1,1,0.97424,2,2
1,1,1,2,0.68728,3,2
1,2,2,2,1.007,2,2
1,2,2,1,1.6869,2,2
1,2,2,1,1.2547,1,2
1,2,2,2,0.74978,3,2
1,2,2,1,0.83816,2,2
1,1,1,2,0.78999,2,2
1,2,2,2,0.62271,3,2
1,2,2,2,0.87855,2,2
1,1,1,2,0.73388,2,2
1,2,1,2,0.75929,2,2
1,2,1,2,0.75788,2,2
1,2,2,1,1.0065,2,2
1,1,1,1,0.83114,1,2
1,2,2,1,0.89508,2,2
1,1,1,2,0.63773,2,2
1,1,1,2,0.68644,3,2
1,1,1,2,0.70981,1,2
1,1,1,2,0.68657,3,2
1,1,1,2,0.71816,1,2
1,2,2,2,0.75096,1,2
1,2,2,2,0.75017,1,2
1,2,2,1,0.97441,1,2
1,2,2,1,0.79775,2,2
1,2,2,1,0.94325,1,2
1,2,2,2,0.79025,3,2
1,1,2,1,1.0229,2,2
1,1,1,2,0.96683,2,2
1,2,2,2,0.82261,3,2
1,2,1,1,0.87802,3,2
1,1,1,2,0.7744,2,2
1,2,2,1,0.83854,2,2
1,2,2,2,0.74214,3,2
1,1,2,2,0.69525,1,2
1,1,1,2,0.66217,2,2
1,2,2,2,0.76707,3,2
1,1,2,1,0.82197,1,2
1,2,2,1,1.0384,3,2
1,2,1,1,1.0461,1,2
1,1,1,1,1.0377,3,2
1,2,2,1,0.75084,2,2
1,2,2,2,0.90225,3,2
1,2,2,1,0.77492,2,2
1,2,2,1,0.8142,2,2
1,1,2,2,0.87106,1,2
1,2,2,2,1.0784,3,2
1,1,2,1,0.88681,1,2
1,1,2,1,1.2543,2,2
1,1,1,1,0.83124,1,2
1,1,1,1,0.75893,2,2
1,2,2,2,0.75032,3,2
1,1,2,1,0.97497,3,2
1,1,1,1,0.79841,1,2
1,1,2,1,0.66296,1,2
1,2,2,1,0.69422,2,2
1,1,2,1,0.90983,2,2
1,1,2,1,0.81373,1,2
1,2,2,1,1.3041,2,2
1,2,2,2,0.76888,2,2
1,1,1,2,0.76869,2,2
1,1,1,2,0.72798,2,2
1,1,1,2,0.68866,3,2
1,1,2,2,0.74536,1,2
1,2,2,2,0.68923,3,2
1,1,1,2,0.62515,1,2
1,1,2,1,0.88079,1,2
1,2,2,1,0.84947,2,2
1,2,2,1,0.74454,1,2
1,1,2,2,0.83319,2,2
1,2,2,1,0.93659,1,2
1,2,2,1,0.92804,3,2
1,1,1,1,0.88891,2,2
1,1,1,1,0.7849,1,2
1,2,1,1,0.78404,3,2
1,1,1,1,0.64906,2,2
1,1,1,2,1.1279,3,2
1,1,1,2,0.84054,1,2
1,2,1,1,0.94425,3,2
1,1,1,1,0.76889,1,2
1,2,1,1,0.75307,2,2
1,2,2,2,0.92008,3,2
1,2,2,2,0.72085,1,2
1,2,2,1,1.0569,1,2
1,1,1,2,0.73602,3,2
1,1,1,2,0.70525,2,2
1,2,1,2,0.92019,3,2
1,2,2,1,1.0331,2,2
1,2,2,1,0.76082,1,2
1,2,2,2,0.77606,3,2
1,1,2,1,1.2006,3,2
1,2,2,1,0.91273,2,2
1,1,1,2,0.8161,3,2
1,2,2,2,0.63198,1,2
1,1,1,2,0.56932,3,2
1,1,1,2,0.62496,3,2
1,2,2,1,0.79316,1,2
1,1,2,1,1.0327,2,2
1,2,2,2,0.73606,3,2
1,1,1,1,0.82478,1,2
1,1,1,2,0.69619,3,2
1,2,2,2,0.65687,2,2
1,1,1,2,0.88916,2,2
1,2,2,2,0.71325,3,2
1,1,1,2,0.61613,1,2
1,1,1,2,0.58386,2,2
1,1,1,2,0.66545,2,2
1,1,1,1,0.85597,1,2
1,2,2,1,0.67196,3,2
1,1,1,2,0.60931,3,2
1,1,2,1,0.80813,1,2
1,1,1,2,0.77686,3,2
1,1,1,2,0.78495,3,2
1,1,1,2,0.63339,3,2
1,2,2,1,0.92103,1,2
1,1,1,2,0.64943,1,2
1,2,2,1,0.76786,3,2
1,2,2,1,0.96913,3,2
1,1,1,2,0.69654,3,2
1,1,1,2,0.74432,1,2
1,2,2,2,0.69695,3,2
1,1,1,2,0.5759,1,2
1,2,2,1,0.76075,1,2
1,2,2,1,0.89721,2,2
1,2,2,1,0.73716,1,2
1,1,1,2,0.65628,3,2
1,2,2,1,1.0968,3,2
1,1,1,2,0.80035,2,2
1,2,2,2,0.71202,3,2
1,2,2,2,0.73708,2,2
1,1,1,2,0.60106,3,2
1,2,1,1,0.98401,1,2
1,1,1,1,0.69623,1,2
1,2,1,1,0.91326,1,2
1,1,1,1,0.8241,3,2
1,1,1,1,0.70497,3,2
1,1,1,1,0.78404,1,2
1,1,1,2,1.1122,3,2
1,2,2,2,0.63219,3,2
1,1,1,2,0.64864,1,2
1,2,2,2,0.64944,3,2
1,1,1,2,0.72032,2,2
1,2,2,1,1.1211,3,2
1,1,1,2,0.67222,1,2
1,2,2,1,0.84819,1,2
1,2,1,1,0.53624,2,2
1,1,1,2,0.77596,3,2
1,1,1,2,0.77651,2,2
1,2,2,2,0.85689,1,2
1,1,1,1,0.96822,2,2
1,2,2,2,0.87237,3,2
1,1,1,2,0.88144,2,2
1,2,2,2,0.68043,3,2
1,2,2,2,0.71292,2,2
1,1,2,1,0.89746,1,2
1,2,2,1,0.93744,2,2
1,2,2,2,0.84851,2,2
1,2,2,2,1.2327,2,2
1,1,2,2,0.96128,2,2
1,2,2,1,1.0812,2,2
1,1,1,2,0.7683,3,2
1,2,2,2,0.76915,3,2
1,1,1,2,0.58428,1,2
1,2,2,2,0.52029,2,2
1,1,1,2,0.56114,2,2
1,2,1,1,0.99324,1,2
1,2,2,1,0.84049,3,2
1,2,1,2,0.85591,1,2
1,2,2,2,0.64908,3,2
1,2,2,1,0.8651,2,2
1,1,1,2,0.66421,3,2
1,2,2,1,0.84001,1,2
1,2,2,2,0.7283,3,2
1,2,2,1,0.80906,1,2
1,2,2,1,1.0166,3,2
1,2,2,1,0.79293,1,2
1,1,2,1,0.7919,1,2
1,2,2,1,0.81613,3,2
1,1,2,1,0.82526,1,2
1,2,2,1,0.74551,2,2
1,2,2,1,0.72803,2,2
1,1,1,1,0.88821,3,2
1,1,1,1,0.99306,1,2
1,2,2,2,1.0239,3,2
1,1,1,2,0.67221,3,2
1,1,1,2,0.56835,3,2
1,1,1,1,1.1528,3,2
1,1,1,2,0.63205,3,2
1,1,1,2,0.63253,3,2
1,2,1,2,0.54485,2,2
1,2,1,1,0.74524,1,2
1,1,2,1,0.7532,1,2
1,2,2,1,0.77599,3,2
1,1,2,1,0.81592,1,2
1,2,1,1,0.74424,1,2
1,1,1,1,0.7772,3,2
1,2,2,1,0.77649,3,2
1,1,2,2,0.9209,2,2
1,2,1,1,1.41,2,5
1,1,2,1,0.77689,2,5
1,2,1,1,0.73721,1,5
1,2,1,1,0.63393,1,5
1,2,2,2,0.66569,3,5
1,2,1,2,0.72082,3,5
1,1,1,2,0.60085,3,5
1,1,1,2,0.5768,2,5
1,1,2,2,0.62501,3,5
1,1,1,2,0.61818,3,5
1,1,1,2,0.63356,2,5
1,1,1,2,0.59378,3,5
1,2,2,2,0.76147,2,5
1,1,1,2,0.59407,1,5
1,2,2,2,0.71288,3,5
1,2,1,2,0.76199,3,5
1,1,1,2,0.74486,1,5
1,1,1,1,0.9296,1,5
1,1,1,2,0.73024,3,5
1,1,1,2,0.61794,2,5
1,2,2,2,0.75287,3,5
1,2,2,2,0.79403,2,5
1,2,1,1,0.89024,1,5
1,2,2,2,0.67405,3,5
1,2,1,1,0.90529,1,5
1,1,1,1,0.84966,3,5
1,2,2,2,0.74576,2,5
1,1,1,2,0.6255,2,5
1,1,1,2,0.58512,1,5
1,2,1,2,0.72103,1,5
1,1,1,2,0.89832,1,5
1,2,2,1,0.96199,1,5
1,2,1,1,0.913,3,5
1,2,1,2,0.81036,2,5
1,2,2,2,0.6655,3,5
1,2,2,2,0.77786,1,5
1,2,1,1,0.88174,1,5
1,1,1,2,0.76995,1,5
1,2,2,2,1.0017,2,5
1,1,1,2,0.6332,3,5
1,2,2,2,0.72913,3,5
1,2,1,1,0.93733,1,5
1,1,1,2,0.74597,2,5
1,1,1,2,0.73749,2,5
1,2,2,2,0.65007,3,5
1,2,1,2,1.1454,3,5
1,2,1,1,0.98508,3,5
1,2,2,2,0.76915,3,5
1,2,2,2,0.70615,3,5
1,1,2,2,0.82603,1,5
1,2,1,2,0.82642,3,5
1,1,1,2,0.84883,3,5
1,2,1,1,0.88883,1,5
1,2,1,1,1.1049,1,5
1,1,1,2,0.73005,3,5
1,1,1,2,0.66525,3,5
1,2,1,1,0.95435,1,5
1,2,1,1,0.72884,3,5
1,2,2,2,0.9288,2,5
1,1,2,1,1.1622,1,5
1,1,1,1,1.0341,2,5
1,2,2,1,0.76898,3,5
1,2,2,2,0.8091,2,5
1,2,2,1,0.97809,2,5
1,2,1,1,0.74508,2,5
1,2,2,1,0.7929,1,5
1,1,1,1,0.65692,2,5
1,1,1,1,0.76171,1,5
1,1,1,2,0.79364,2,5
1,2,1,2,1.0101,2,5
1,2,1,1,0.80226,2,5
1,2,1,2,0.8264,1,5
1,2,1,1,0.78621,1,5
1,1,1,2,0.73722,3,5
1,2,2,1,0.92999,2,5
1,2,2,1,0.87359,3,5
1,2,2,1,1.0091,2,5
1,1,1,1,0.67324,3,5
1,2,1,2,0.96901,1,5
1,2,2,2,0.66621,2,5
1,1,1,1,1.0259,2,5
1,1,1,2,0.7542,2,5
1,1,1,2,0.76122,1,5
1,1,1,2,0.68233,3,5
1,2,2,2,0.7849,1,5
1,1,1,2,0.70565,3,5
1,1,1,1,0.96157,1,5
1,2,1,1,0.83437,2,5
1,2,1,1,0.80945,2,5
1,2,2,2,0.73798,3,5
1,2,1,1,0.88146,1,5
1,2,1,1,0.85771,2,5
1,2,1,1,0.79434,1,5
1,1,1,2,0.84219,3,5
1,1,1,2,0.60902,3,5
1,1,1,2,0.76909,3,5
1,2,2,2,0.73843,1,5
1,1,2,1,0.90503,3,5
1,1,1,2,0.76178,3,5
1,2,2,1,0.80906,2,5
1,1,1,2,0.729,3,5
1,1,1,2,0.63299,3,5
1,2,2,2,0.609,3,5
1,2,1,1,1.042,1,5
1,1,1,2,0.71306,2,5
1,2,2,2,0.73742,3,5
1,2,2,2,0.72218,2,5
1,2,2,2,0.90575,2,5
1,1,2,1,0.88146,1,5
1,2,2,1,0.87418,1,5
1,1,1,1,0.74588,3,5
1,2,1,1,0.76977,1,5
1,2,2,2,0.8011,2,5
1,2,2,2,0.74551,3,5
1,2,2,2,0.84122,2,5
1,1,1,2,0.75384,3,5
1,2,2,2,0.84188,3,5
1,2,2,1,0.98601,3,5
1,1,2,1,0.90616,1,5
1,1,2,1,0.81762,1,5
1,2,2,1,0.80904,2,5
1,1,1,1,0.80945,2,5
1,1,1,1,0.81746,3,5
1,1,1,1,0.79329,1,5
1,1,1,2,1.0089,2,5
1,2,2,2,0.66555,3,5
1,2,2,2,0.72118,2,5
1,1,1,2,0.80209,3,5
1,1,1,2,0.66483,3,5
1,2,2,1,1.1058,1,5
1,1,1,1,0.93698,1,5
1,1,1,1,1.2417,3,5
1,1,1,1,0.82506,1,5
1,2,2,1,0.81001,2,5
1,2,2,2,0.74638,3,5
1,2,1,2,0.70559,3,5
1,2,2,2,0.6332,3,5
1,1,1,2,0.60933,2,5
1,2,2,2,0.72236,2,5
1,1,1,2,0.62609,3,5
1,2,2,1,1.2108,1,5
1,2,1,2,0.77819,1,5
1,1,1,2,0.60225,3,5
1,2,2,2,0.66572,2,5
1,2,2,1,0.96231,2,5
1,2,2,2,0.81815,1,5
1,2,2,1,1.1863,1,5
1,1,1,1,0.77016,3,5
1,2,2,2,0.77839,2,5
1,2,2,1,0.93832,1,5
1,1,1,1,0.76949,2,5
1,1,1,2,0.73763,3,5
1,1,2,2,0.7617,1,5
1,2,2,2,0.69839,2,5
1,1,2,1,0.93811,1,5
1,1,2,2,0.84199,1,5
1,1,1,2,0.81862,2,5
1,1,1,1,1.1385,2,5
1,1,1,1,1.0106,2,5
1,2,2,1,0.93,1,5
1,2,2,1,0.75425,1,5
1,2,2,2,0.92995,3,5
1,2,2,1,0.88283,1,5
1,2,2,2,0.82542,2,5
1,1,2,1,0.85079,3,5
1,1,1,1,0.8661,2,5
1,1,1,2,0.8981,2,5
1,2,1,1,0.85878,2,5
1,2,2,1,0.91344,1,5
1,1,1,1,0.84977,1,5
1,2,1,1,1.1142,2,5
1,1,1,1,0.8023,3,5
1,2,2,1,0.97788,2,5
1,1,1,2,1.1301,2,5
1,2,2,1,0.8418,1,5
1,1,1,2,0.91391,2,5
1,1,1,2,0.6903,3,5
1,2,2,2,0.69854,3,5
1,2,1,1,0.84975,1,5
1,2,2,2,0.92164,1,5
1,1,1,2,0.7866,1,5
1,2,2,1,0.8982,2,5
1,2,2,2,0.88277,1,5
1,2,2,2,0.79403,3,5
1,2,1,1,1.0018,1,5
1,1,1,1,1.267,1,5
1,2,1,1,1.1303,1,5
1,1,1,2,0.86665,3,5
1,1,1,2,0.64259,3,5
1,1,1,2,0.61871,2,5
1,2,2,2,0.6894,3,5
1,2,2,2,0.86574,3,5
1,1,1,2,0.8345,2,5
1,1,1,2,0.65776,2,5
1,2,2,1,1.0496,1,5
1,2,2,2,0.74615,3,5
1,2,2,1,1.0017,1,5
1,1,2,1,0.81875,1,5
1,1,1,2,0.72255,2,5
1,1,1,1,1.0025,1,5
1,1,1,2,0.65087,2,5
1,2,2,2,0.80217,2,5
1,2,2,1,1.0109,1,5
1,1,1,2,0.76201,3,5
1,1,1,2,0.80956,3,5
1,1,1,2,0.73769,3,5
1,2,2,2,0.6655,3,5
1,2,2,2,0.74589,2,5
1,1,1,2,0.69007,1,5
1,2,1,1,0.88157,2,5
1,2,2,2,0.80161,3,5
1,1,1,1,0.94571,1,5
1,1,1,2,0.70582,2,5
1,2,2,2,0.82623,2,5
1,1,1,2,0.74583,2,5
1,2,1,2,0.68197,1,5
1,1,1,2,0.6417,3,5
1,1,1,2,0.64153,1,5
1,2,2,2,0.6741,3,5
1,1,1,2,0.60174,2,5
1,1,1,2,0.69022,2,5
1,1,1,2,0.68971,3,5
1,1,1,2,0.60995,2,5
1,2,2,1,0.8903,1,5
