"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Coherence","Accuracy","Training"
812,1,1,30,1.62066631729883,1.15115152312868,0.064,1,1
812,0,1,10,2.06593410242384,1.78421121903468,0.064,0,1
812,0,0,20,1.98409010775684,1.83130968020856,0.064,1,1
812,1,1,30,1.00242131993221,6.09807568307675,0.256,1,1
812,1,0,10,1.28728005564155,2.76793092913972,0.032,0,1
812,1,1,20,0.922681678991474,1.53230640307989,0.256,1,1
812,0,1,10,1.39890981737879,2.199803420579,0.128,0,1
812,0,1,20,1.09836940509378,1.51920392579271,0.032,0,1
812,0,0,20,0.739532568428374,2.03356249486847,0.032,1,1
812,0,1,10,0.687477057684213,1.55065089764778,0.128,0,1
812,0,1,20,0.756525277602137,2.43101517332345,0.032,0,1
812,0,0,10,1.17504413376993,2.75344164923806,0.064,1,1
812,1,1,30,0.787068442965392,1.08764115561644,0.128,1,1
812,0,1,20,0.931263916326337,0.801702621703036,0.256,0,1
812,0,1,10,1.79059944648633,2.76859082259028,0.064,0,1
812,1,1,30,0.965160886008525,1.73467483493639,0.256,1,1
812,1,1,20,1.46688427654502,3.6011233886038,0.032,1,1
812,1,1,40,0.795483141020697,2.08639140315243,0.256,1,1
812,1,1,20,2.0561313942644,1.43461802251753,0.256,1,1
812,0,1,10,1.45595558367681,1.53549840369844,0.256,0,1
812,0,1,20,1.16584486889129,2.31845353094384,0.064,0,1
812,1,0,10,0.892912514912547,1.59993672750809,0.256,0,1
812,1,1,20,0.918229058495839,1.06787785994029,0.064,1,1
812,1,1,20,0.784668857858283,0.847585140141775,0.128,1,1
812,0,1,20,1.54171909187059,1.63313123970607,0.064,0,1
812,0,1,10,2.9449749687264,2.06771696185751,0.032,0,1
812,1,0,10,1.48521096063079,1.83697009287961,0.128,0,1
812,0,1,20,1.41928380127589,7.78603996309906,0.032,0,1
812,0,1,20,3.01718530387653,2.76589057239832,0.128,0,1
812,0,0,10,2.28027329127956,2.66570721499657,0.064,1,1
812,1,1,30,1.87430599494837,1.23475603865972,0.128,1,1
812,1,1,20,1.56329603798257,0.819315075275023,0.128,1,1
812,0,0,20,1.54491048874392,1.75104538473079,0.256,1,1
812,1,1,30,3.13462279210403,2.28130539361795,0.128,1,1
812,0,0,10,3.01162903724343,3.68304828512284,0.064,1,1
812,0,1,20,2.22386538173584,1.56831014146982,0.256,0,1
812,0,0,10,1.24483888456866,3.68609599064989,0.064,1,1
812,1,1,40,2.4532456735624,1.68260453243507,0.032,1,1
812,1,1,20,1.50273919175379,1.31879042073805,0.256,1,1
812,0,0,10,2.25840413251438,2.36526189257263,0.256,1,0
812,0,0,20,2.11067584439763,0.752748549803975,0.256,1,0
812,0,0,30,1.94565448389412,0.83193757516623,0.128,1,0
812,0,0,10,2.04535424143064,0.917433322385419,0.128,1,0
812,0,1,10,1.80621320173296,1.39920867122873,0.032,0,0
812,1,1,20,2.94691721688025,1.2187426041218,0.064,1,0
812,1,0,20,2.56455514849676,1.09898552702181,0.064,0,0
812,1,0,30,2.80167877376976,1.51547217700863,0.064,0,0
812,0,1,20,1.24855221912556,1.17994714814902,0.032,0,0
812,1,1,40,1.68179400456941,1.03339314435294,0.256,1,0
812,0,1,20,1.53284886809881,1.46950634173839,0.032,0,0
812,0,0,10,1.37786929883447,0.91570902623143,0.128,1,0
812,0,0,20,2.69991058534291,1.3038380683047,0.064,1,0
812,1,1,20,1.54239770142164,0.801051784428651,0.128,1,0
812,0,0,20,2.17149441414943,2.16597195724538,0.256,1,0
812,1,1,20,1.87357727454952,1.7149936486003,0.032,1,0
812,1,1,30,1.19209782120469,1.20132485836162,0.032,1,0
812,0,0,20,1.24286765664781,2.78555213701655,0.064,1,0
812,0,1,20,1.36165753401478,1.08639291251521,0.064,0,0
812,0,1,10,2.93310805589228,1.70319495896902,0.064,0,0
812,0,0,10,0.791187494264683,2.13383641404379,0.064,1,0
812,0,1,10,1.94186417183024,1.55190065011266,0.032,0,0
812,1,1,20,2.05861067373096,1.16838603223546,0.128,1,0
812,1,1,30,1.76494148502022,0.901547881820938,0.128,1,0
812,0,0,30,1.4264179558641,0.833459314821986,0.256,1,0
812,1,0,20,1.5750120145285,1.7001098212431,0.128,0,0
812,0,1,20,2.64757252186781,1.2308884472159,0.128,0,0
812,1,1,10,2.29176346713956,0.718570536753861,0.032,1,0
812,0,0,20,1.90665224520769,3.21940008259309,0.256,1,0
812,1,1,40,1.40294555184664,0.933276198917069,0.256,1,0
812,1,0,10,1.53067598929629,1.69839488313952,0.032,0,0
812,1,0,10,3.43610957491538,1.06869291589549,0.032,0,0
812,1,1,20,1.27855110823479,0.796400833652122,0.256,1,0
812,0,0,50,1.39831210967805,0.885856545321876,0.256,1,0
812,0,1,20,2.90277439009701,0.600691408948507,0.256,0,0
812,0,1,20,1.3288467018602,0.898467574054841,0.128,0,0
812,1,1,40,1.66375983500807,0.848762745059328,0.256,1,0
812,0,0,30,1.82261756125628,1.22999520626315,0.128,1,0
812,1,0,10,4.57206966253021,0.632052648991579,0.128,0,0
812,0,1,20,1.0097275418886,0.799031955023529,0.032,0,0
812,1,1,20,1.30075293057971,0.832326688916422,0.128,1,0
812,0,1,20,1.71368050289503,1.69968901087227,0.064,0,0
812,1,1,10,2.42574206316657,0.504186670755967,0.064,1,0
812,0,1,20,2.66360859684763,0.697485341067659,0.064,0,0
812,0,0,10,1.57849562405492,2.63498413357767,0.064,1,0
812,1,1,20,1.40219871909451,0.784439434702042,0.032,1,0
812,1,1,40,0.920562231634976,0.950487463834928,0.256,1,0
812,1,1,20,1.6124221772498,1.43376704372535,0.032,1,0
812,0,1,10,1.67247036818834,0.618494344115723,0.256,0,0
812,1,1,20,1.87724744132813,0.517775766635081,0.128,1,0
812,1,1,10,1.65330176148657,0.500494467279175,0.256,1,0
812,1,1,30,2.21834503793879,0.717195809042081,0.032,1,0
812,1,1,20,2.10012600161275,0.397848735275213,0.064,1,0
812,0,0,10,1.54997168435249,0.901540335005848,0.256,1,0
812,1,1,10,1.70020008114353,0.765856158924988,0.064,1,0
812,1,1,20,1.59739254543814,0.499510060808389,0.128,1,0
812,0,0,20,1.08040436435305,1.1827974290119,0.256,1,0
812,0,0,30,1.92151343212207,0.663055264415452,0.256,1,0
812,0,1,20,1.20692006655643,1.09885874053906,0.032,0,0
812,0,1,10,1.38324353630468,0.381608292559627,0.064,0,0
812,1,0,20,1.11628765558545,1.0658260320425,0.032,0,0
812,1,1,10,0.895399039321113,0.81407456735638,0.032,1,0
812,0,1,20,1.53963647296955,0.781906421916559,0.064,0,0
812,1,0,20,2.40249002612941,0.984239836554509,0.064,0,0
812,0,0,30,1.15337602214096,0.765101477485616,0.256,1,0
812,0,0,10,1.44192152761947,1.38615117295575,0.128,1,0
812,0,0,20,1.57306554015842,0.787568947695894,0.256,1,0
812,0,0,10,2.10940496085375,0.61820545206056,0.032,1,0
812,0,1,10,1.44333761187317,0.734812790703494,0.128,0,0
812,1,1,20,1.85071857747971,0.650784144203644,0.128,1,0
812,1,1,10,2.29319977685553,0.854421648369636,0.032,1,0
812,0,0,10,2.3066312952505,0.719435401683673,0.064,1,0
812,0,0,20,1.92953448833758,0.797520177162485,0.256,1,0
812,1,1,20,1.33291503856704,0.681690462275641,0.064,1,0
812,1,1,30,2.73548506093002,0.751592377838213,0.032,1,0
812,1,1,20,1.33162423143233,0.402207775271498,0.128,1,0
812,1,1,20,2.40832793987659,0.530617124144686,0.128,1,0
812,0,0,10,1.64278421906778,1.30195679841214,0.256,1,0
812,1,1,10,2.07593785771844,0.819849993479671,0.032,1,0
812,1,1,10,1.80731111229234,0.764125523446593,0.064,1,0
812,1,0,10,3.02489543133928,1.01656495573302,0.128,0,0
812,0,0,40,1.96230336020375,0.869363435262116,0.256,1,0
812,0,1,40,2.35450255021895,2.05046162354294,0.064,0,0
812,0,1,10,3.5838592959845,0.633405340004945,0.064,0,0
812,1,1,20,1.98412270999514,0.73566226013191,0.128,1,0
812,0,0,20,2.54207650900027,0.970031298148446,0.032,1,0
812,1,1,10,1.77890097855008,0.546659840321867,0.032,1,0
812,1,0,20,1.9462072125806,0.883557785655139,0.064,0,0
812,1,1,10,1.30735246883426,0.665015926796477,0.256,1,0
812,0,1,10,1.46932672755606,0.749999698127853,0.032,0,0
812,0,1,20,2.34430137026007,0.598308124961564,0.128,0,0
812,1,1,30,2.20590818968136,0.537152967286529,0.064,1,0
812,1,0,20,2.25797124724067,0.818121169237187,0.128,0,0
812,1,1,40,1.28351268589264,0.733111436865525,0.256,1,0
812,0,1,10,1.95770674648974,0.899526844924549,0.128,0,0
812,0,1,20,1.60306714612036,0.599971442854498,0.032,0,0
812,0,1,10,1.15834816533863,0.765128947888967,0.256,0,0
812,1,1,30,1.72044335421477,0.952704114160966,0.256,1,0
812,0,0,20,2.40191495887213,0.65283234963147,0.032,1,0
812,0,0,20,1.81285258716904,0.668751298052492,0.128,1,0
812,0,0,40,2.33429912432795,0.633990670929896,0.128,1,0
812,1,1,50,1.18528787776362,0.682641360889655,0.128,1,0
812,1,1,20,1.52463702841476,0.649644575228915,0.064,1,0
812,1,1,20,1.8288940958553,0.749915777551942,0.256,1,0
812,1,1,20,1.34197031022818,0.567940649436554,0.128,1,0
812,1,1,20,1.29714223269816,0.767097157085082,0.064,1,0
812,0,0,20,1.88676850237418,0.818532017812598,0.064,1,0
812,1,1,20,1.81421071188757,0.74933799344115,0.032,1,0
812,1,1,40,1.24005360049428,0.533525968286907,0.256,1,0
812,0,1,20,2.85968298549484,0.568613825281151,0.128,0,0
812,0,0,20,1.35236982046999,0.701877888920484,0.128,1,0
812,1,1,20,1.35144820349617,0.802282820794033,0.064,1,0
812,1,1,20,1.35659362155362,0.54764454866387,0.032,1,0
812,1,1,20,1.06687715235166,0.568919622200076,0.128,1,0
812,0,1,10,1.31446579421475,0.716324302915484,0.032,0,0
812,0,0,20,4.09428084292449,0.665508582840674,0.032,1,0
812,1,1,20,0.855074598751497,0.665807134819217,0.064,1,0
812,0,0,30,2.52868483778625,0.864378311542096,0.256,1,0
812,0,1,10,1.3108125323006,0.58472234967933,0.064,0,0
812,1,0,20,1.65150229906151,0.61616479344666,0.064,0,0
812,0,1,20,1.425207446835,1.09647153220791,0.064,0,0
812,1,1,20,2.05332911114255,0.882586359706707,0.032,1,0
812,1,1,20,3.05261337126466,0.73455167092476,0.032,1,0
812,1,0,20,1.59665235388186,0.569536951618735,0.256,0,0
812,0,1,10,2.4907219463787,0.51634368313523,0.032,0,0
812,0,0,30,1.17490225366037,0.769827292660717,0.256,1,0
812,1,1,20,1.53509389444487,0.468895653519314,0.064,1,0
812,1,1,30,1.04270953579154,0.817691604561172,0.032,1,0
812,1,1,20,1.2758411981212,0.798787740109954,0.128,1,0
812,0,1,10,0.929336459928658,0.851238402055576,0.128,0,0
812,1,1,20,1.32064120150078,0.600716162498109,0.128,1,0
812,1,0,20,1.28360687013809,0.582807571931276,0.032,0,0
812,0,0,40,1.53187502716715,0.516805246304721,0.256,1,0
812,1,0,50,1.50669794871658,0.799782108375337,0.064,0,0
812,1,1,30,1.03060203051427,0.903015888157766,0.256,1,0
812,1,1,20,1.16776326911198,0.835334849135019,0.064,1,0
812,0,1,20,1.47760980916815,0.75081747093657,0.128,0,0
812,1,0,10,1.55103880390944,0.703345291511156,0.256,0,0
812,1,1,10,1.16616243884014,0.512840753763448,0.064,1,0
812,1,1,20,1.07532233953662,0.517090817760676,0.032,1,0
812,1,1,20,1.23176870764652,0.585240363019984,0.256,1,0
812,1,1,20,0.82499812838994,0.466397054207977,0.032,1,0
812,1,1,40,1.10480683777668,0.766612047855277,0.256,1,0
812,1,1,30,1.03878579605045,0.78322107698489,0.128,1,0
812,1,1,20,1.41080208751,0.686175685010385,0.064,1,0
812,0,1,10,0.940581213382538,0.367480052260216,0.064,0,0
812,0,0,10,1.09083889181213,0.532631217971444,0.032,1,0
812,0,1,10,1.48103032732615,0.582483360782266,0.128,0,0
812,0,1,20,1.06742354171351,0.564359535068274,0.064,0,0
812,1,1,20,0.861278683931101,0.731520266517531,0.064,1,0
812,0,0,20,1.53976869315701,0.681256067639217,0.256,1,0
812,0,1,20,0.929066585844383,0.382934720659629,0.128,0,0
812,1,1,40,1.24641315005254,0.665136373954825,0.256,1,0
812,0,0,20,1.41617421187041,0.713965772480238,0.064,1,0
812,1,1,40,1.17414998720028,0.567920423973352,0.032,1,0
812,1,1,50,1.43745954907546,0.933095377244055,0.128,1,0
812,0,1,20,1.44331044334313,0.6150895233294,0.064,0,0
812,0,1,40,2.22051882235985,0.700612137208693,0.032,0,0
812,0,0,20,1.67472505445778,0.567479690012988,0.128,1,0
812,1,1,40,1.63305335658137,0.952116670128889,0.256,1,0
812,0,0,20,1.82721145811584,0.730341152234934,0.256,1,0
812,0,1,10,1.85200364903547,1.0005732560223,0.256,0,0
812,1,1,30,1.38999672770081,0.499004122371785,0.256,1,0
812,1,1,50,2.13852540076524,0.780777116609737,0.128,1,0
812,0,1,20,1.20286772909621,0.670752713230904,0.064,0,0
812,1,1,30,1.38401180200931,0.669666273830459,0.256,1,0
812,1,0,10,3.98087274984177,0.735371254968457,0.128,0,0
812,0,1,10,1.57782093884796,0.947622693091165,0.032,0,0
812,1,1,20,1.92068449002923,0.750675892697182,0.128,1,0
812,1,1,50,1.55666902932385,0.832023005105089,0.128,1,0
812,1,1,20,0.97376848064037,0.499829140122514,0.032,1,0
812,1,1,10,1.91666052858997,0.997954813297838,0.032,1,0
812,1,0,30,2.79843062485242,1.06620216527162,0.128,0,0
812,0,1,20,1.42422153100092,0.433680406295229,0.032,0,0
812,0,1,20,1.26196441767598,0.715431061962619,0.064,0,0
812,0,0,30,1.28142976511829,0.617128068837337,0.256,1,0
812,1,1,30,1.08555249926401,0.58236049864348,0.032,1,0
812,1,1,50,0.978314077889081,0.514722627402283,0.256,1,0
812,0,0,20,3.88025620529335,1.08682700527972,0.064,1,0
812,1,1,50,1.89728181857755,1.39935930564394,0.032,1,0
812,1,0,20,2.32554663085984,0.714521821764763,0.064,0,0
812,1,1,30,1.87085921387561,0.534097111200448,0.256,1,0
812,0,1,10,2.33596063098777,0.91788643312268,0.032,0,0
812,0,1,20,1.66212942122528,0.39960533179529,0.032,0,0
812,0,0,40,3.20517192246905,0.787135760550853,0.256,1,0
812,0,0,40,1.46399988408107,2.09835038712109,0.032,1,0
812,0,1,20,1.77651346834702,0.648315128404647,0.064,0,0
812,1,1,20,1.35305869368883,0.569836107341107,0.128,1,0
812,0,1,10,1.59895201916527,0.582197487454396,0.128,0,0
812,1,1,20,0.953906774502713,0.53632825140981,0.256,1,0
812,1,1,30,1.74935640766844,0.697373044467997,0.064,1,0
812,0,1,20,1.53044022681611,0.56748482184764,0.128,0,0
812,1,1,20,1.55678072217619,0.798789249472786,0.256,1,0
812,1,1,30,2.67623351171985,0.903879847470205,0.032,1,0
812,0,1,30,1.41648031066312,0.565461369969882,0.256,0,0
812,1,0,20,2.23079879106116,0.734443298670463,0.032,0,0
812,1,1,40,1.07783331562299,0.984435751855839,0.256,1,0
812,0,0,20,1.49804477132624,0.785213435987011,0.064,1,0
812,0,1,20,1.08082758970512,0.516367531068623,0.128,0,0
812,1,1,20,0.948027504215017,0.848998809414916,0.032,1,0
812,0,1,20,1.06177399645466,0.766998142878991,0.128,0,0
812,0,1,20,0.969526869073976,0.567365280307364,0.256,0,0
812,0,0,40,1.43823566346662,0.598152358712163,0.256,1,0
812,0,1,20,1.06718506237864,0.598516417037696,0.032,0,0
812,1,1,20,1.16465609468659,0.551199400119018,0.064,1,0
812,1,1,20,1.26929599692812,0.366021403973456,0.032,1,0
812,1,1,20,1.48083924198756,0.532247537927236,0.128,1,0
812,1,1,50,1.05171469660662,0.60090211600624,0.256,1,0
812,1,1,20,1.10863820451032,0.333021297714207,0.064,1,0
812,1,0,30,1.45216979970224,0.849975367196836,0.128,0,0
812,0,1,20,2.90366883854056,0.633971049212385,0.128,0,0
812,0,1,30,1.82515329089435,0.699386836424004,0.032,0,0
812,0,1,20,0.994300645767245,0.849221893248148,0.256,0,0
812,1,1,50,1.88038570862776,0.802412324128207,0.032,1,0
812,0,1,40,1.43730951840384,0.967030382869765,0.064,0,0
812,0,1,30,1.26061082104547,1.3973222695021,0.032,0,0
812,1,1,20,2.93808231219742,0.734820337518584,0.256,1,0
812,1,1,30,2.34791991682863,1.0823285001535,0.256,1,0
812,1,1,20,4.34635410377616,1.01835053201998,0.128,1,0
812,0,1,40,2.72846531604743,0.569961082588416,0.064,0,0
812,0,0,20,2.90535328751151,0.760487053288613,0.064,1,0
812,0,0,20,1.68683346535219,0.654283149231691,0.128,1,0
812,1,1,10,1.43370908419089,0.533142590115312,0.064,1,0
812,1,1,20,1.60284013794456,0.647096468816046,0.032,1,0
812,0,1,20,1.70510913297208,0.853192725111265,0.064,0,0
812,0,0,20,4.52653520317283,0.48421689423779,0.032,1,0
812,1,1,20,1.29302952072257,0.468884484233335,0.064,1,0
812,1,1,50,1.12492362623941,0.536448396692984,0.256,1,0
812,1,1,20,1.10448836220894,0.514358870948665,0.064,1,0
812,0,0,30,1.65885802811896,1.09972028487222,0.256,1,0
812,1,1,30,1.04136258035759,0.631467318067793,0.128,1,0
812,0,1,20,1.49465927038528,0.599001828140579,0.064,0,0
812,0,1,30,1.02844183036173,0.667104885024019,0.256,0,0
812,1,1,20,1.30605109616043,0.516874978869688,0.128,1,0
812,1,1,30,1.37430931554642,0.834777290489059,0.128,1,0
812,0,1,30,1.12905897865677,0.497190170063172,0.032,0,0
812,1,1,40,2.25852457967261,1.08286945580784,0.128,1,0
812,1,1,20,1.26441592486482,0.733925285330974,0.128,1,0
812,1,1,40,1.13053845615126,0.501562794324942,0.032,1,0
812,1,1,50,1.20046542713651,0.596958452673629,0.064,1,0
812,0,0,20,1.5551484971568,1.02979331388464,0.128,1,0
812,1,0,40,1.31264218198322,0.564246332851239,0.128,0,0
812,0,1,20,1.02112021290464,0.38159108582465,0.064,0,0
812,0,1,50,1.68739675957849,0.730825657719746,0.064,0,0
812,0,0,50,2.18135719495174,0.715117114484776,0.128,1,0
812,1,1,40,1.49429128771601,0.61566066624457,0.256,1,0
812,1,1,30,1.09881013905397,0.535372824706603,0.256,1,0
812,0,0,10,1.68681716423482,0.702230476088356,0.128,1,0
812,1,1,20,1.28452909085713,0.781480479710735,0.032,1,0
812,0,1,20,0.984023092045449,0.565799769128673,0.032,0,0
812,1,1,20,1.43125093580596,0.649396435970906,0.128,1,0
812,0,0,20,1.57521698600613,0.685646502384916,0.256,1,0
812,1,1,20,1.58062050511735,0.538753797556274,0.032,1,0
812,0,1,20,2.13401753758825,0.35095283059869,0.032,0,0
812,1,1,50,1.17426651001582,0.564675293782726,0.256,1,0
812,0,1,30,1.23592428552732,0.701243956509512,0.064,0,0
812,1,1,20,1.27663783984818,0.581984667287208,0.064,1,0
812,1,1,50,1.15851027091267,1.08276530976919,0.064,1,0
812,1,1,20,1.17363167198887,0.368586113378406,0.256,1,0
812,0,1,20,1.07344439024245,0.568188184948638,0.128,0,0
812,0,1,20,1.06513081949949,0.686315753885079,0.064,0,0
812,0,0,40,1.71843197724037,0.766416434426326,0.256,1,0
812,0,0,20,1.46126008858113,0.4336674257759,0.128,1,0
812,0,1,20,1.53341729416046,0.551163477282971,0.032,0,0
812,1,1,30,1.12649789172271,0.633444583440199,0.032,1,0
812,1,1,20,1.21943238295754,0.742099994686432,0.032,1,0
812,0,0,50,1.3265576021187,0.769395916750189,0.256,1,0
812,0,1,50,1.6061112291771,0.718374923324678,0.128,0,0
812,1,1,30,1.95113347114762,0.649139542409219,0.128,1,0
812,1,1,40,1.15158501214674,0.868256770398468,0.256,1,0
812,0,1,20,1.67927155732457,1.11582911114255,0.064,0,0
812,0,0,20,1.85231367217051,0.916063122762367,0.256,1,0
812,1,0,10,1.77202100067213,1.23539419728518,0.064,0,0
812,0,0,40,1.22057708376646,0.582219524152577,0.256,1,0
812,0,1,20,1.00500716041634,0.918268301930279,0.032,0,0
812,1,1,10,1.10300254538935,0.918020464545116,0.032,1,0
812,0,1,20,1.14449161035707,0.647182502497919,0.064,0,0
812,1,1,30,2.40911824228195,0.835791884217411,0.256,1,0
812,1,0,30,2.13790293951379,0.419865509729832,0.032,0,0
812,1,1,20,3.33508157804469,0.784710214402527,0.064,1,0
812,0,1,20,1.38070569355832,0.416369523427449,0.032,0,0
812,0,1,30,1.36396353862248,1.11537932100333,0.064,0,0
812,1,1,40,1.65487481948035,0.968977159113158,0.128,1,0
812,0,0,20,2.80457161866594,0.599542180052493,0.128,1,0
812,0,1,20,1.03484032148123,0.799105611931998,0.032,0,0
812,0,1,20,1.27772246801201,0.647777191474102,0.128,0,0
812,0,0,50,2.16788522563176,0.816576789138373,0.256,1,0
812,0,1,20,1.32883613632107,0.734222327944823,0.064,0,0
812,0,0,20,2.34889798397478,0.751200547236484,0.128,1,0
812,1,1,20,0.911783475254197,0.516315307113342,0.064,1,0
812,1,1,50,1.17921903149551,0.749597905727569,0.032,1,0
812,1,1,50,0.923337044352666,0.784104959886521,0.256,1,0
812,0,0,20,4.58264788133791,0.736014847300015,0.128,1,0
812,0,1,30,1.81040017436305,0.564084227278363,0.128,0,0
812,0,0,40,2.1552944223606,0.931106338841375,0.256,1,0
812,1,1,40,0.999163511090912,0.633963804272003,0.128,1,0
812,1,1,40,1.13524374399288,0.832501473138109,0.032,1,0
812,1,1,40,0.99559084915556,0.733993810405023,0.064,1,0
812,0,0,40,1.54201764384704,1.11669065547362,0.064,1,0
812,0,1,10,1.11236995329428,0.515287732863799,0.128,0,0
812,1,0,20,1.6622562077078,0.567077595742419,0.128,0,0
812,1,1,20,1.36131279553194,0.73567010881938,0.032,1,0
812,1,1,10,1.2358077627141,0.549453671012074,0.032,1,0
812,1,0,30,2.43383104071114,0.72739004593296,0.256,0,0
812,0,1,20,0.805269246187992,0.998177595258225,0.032,0,0
812,0,1,20,1.14957061644783,0.547752015299629,0.064,0,0
812,1,0,20,2.37839214213658,0.434128385199234,0.128,0,0
812,0,1,40,0.948028107959311,0.448996213309933,0.032,0,0
812,1,1,50,0.972595403809566,0.447881699759979,0.256,1,0
812,0,1,30,0.833522104316391,0.683176580965519,0.032,0,0
812,1,1,20,1.39212040127302,0.570154281036928,0.128,1,0
812,1,0,20,2.17430092348857,0.612306258180644,0.032,0,0
812,0,0,30,1.2795243454203,0.566225711332634,0.128,1,0
812,1,1,30,0.992035695828497,0.531802879622672,0.064,1,0
812,1,1,20,1.27497210697364,0.632344861645717,0.256,1,0
812,0,1,20,1.21990300230356,0.733801819446031,0.128,0,0
812,1,1,50,2.83757836612128,0.718956631779205,0.032,1,0
812,1,1,20,1.04000355002051,0.371992745398544,0.256,1,0
812,1,1,20,1.25229151472356,0.485041308241896,0.064,1,0
812,0,0,50,2.1457280804296,0.851288814774249,0.256,1,0
812,0,0,50,1.61634138890263,0.733668693639804,0.256,1,0
812,1,1,20,1.09891851130873,0.784746740982868,0.256,1,0
812,0,1,20,1.30561700339569,0.58400691167498,0.128,0,0
812,0,1,30,1.11205902454117,0.632372332049534,0.064,0,0
812,1,0,20,1.98927205239469,0.633047621002421,0.064,0,0
812,1,1,50,1.16149941315921,0.435024946749676,0.256,1,0
812,1,1,40,1.09892092628963,0.95082435363112,0.256,1,0
812,1,1,20,1.14667897904292,0.650669130751397,0.128,1,0
812,0,1,20,1.28658061688254,0.750834979545791,0.256,0,0
812,1,1,20,0.977186281945556,1.01690365676396,0.064,1,0
812,1,1,50,0.896760182766244,0.769790766080376,0.032,1,0
812,0,1,20,2.11360551774828,0.633043998532463,0.064,0,0
812,0,1,20,1.00229875966581,0.498243705353234,0.032,0,0
812,0,1,20,0.930485386950895,0.397413736891467,0.032,0,0
812,1,1,20,0.952373261816334,0.602881494487636,0.064,1,0
812,0,0,10,2.18026894431561,1.28173465642054,0.064,1,0
812,1,1,10,1.04060065397806,1.01526056433236,0.032,1,0
812,1,0,10,1.79414312865445,0.650159267970826,0.064,0,0
812,1,1,30,1.49612214489048,0.599187479774468,0.064,1,0
812,0,1,50,0.736628252374474,0.43175627049664,0.032,0,0
812,0,1,10,1.02531473234762,0.367288363175467,0.064,0,0
812,0,1,20,1.06388589699613,0.616554510941729,0.064,0,0
812,1,1,50,1.61749363652756,0.833068993580993,0.256,1,0
812,1,1,50,0.900685733744409,0.347682946856599,0.256,1,0
812,0,1,10,2.53416563627636,0.9345156877134,0.128,0,0
812,1,0,10,1.68307515178248,0.433507735182066,0.128,0,0
812,1,1,30,0.877064808418974,0.483927700310014,0.128,1,0
812,1,1,30,2.13293592815008,0.901317251173314,0.256,1,0
812,1,1,30,0.783753882080782,0.516588199921884,0.256,1,0
812,1,1,20,1.66016060828604,0.315604457571637,0.064,1,0
812,1,1,20,0.627379963389132,0.383125805999618,0.032,1,0
812,0,0,10,1.70015963021992,0.566774213804398,0.256,1,0
812,1,1,50,3.31951099057728,0.45384368313523,0.256,1,0
812,0,0,10,4.09295894291392,0.919043208832387,0.064,1,0
812,1,1,10,3.37735762481671,0.819344356914517,0.128,1,0
812,1,1,20,1.5608801517575,0.434556742384098,0.128,1,0
812,0,1,10,1.70024536202988,0.73575916122878,0.256,0,0
812,0,0,20,1.10508033432951,0.900273979548831,0.128,1,0
812,1,1,30,3.62144846914243,0.868504004038405,0.128,1,0
812,0,1,50,1.08715332953399,0.400860216092318,0.128,0,0
812,1,1,50,1.31723789008008,0.481557396844495,0.256,1,0
812,0,1,50,1.31601017431263,0.749183736554347,0.064,0,0
812,0,1,30,1.36752925748983,0.548766910900827,0.128,0,0
812,1,0,10,3.02326320632175,0.848224808129016,0.032,0,0
812,0,1,10,3.4858790046419,0.69892949947156,0.032,0,0
812,1,1,20,1.22101962896157,0.517311184741557,0.256,1,0
812,0,1,20,0.938426145062782,0.548452661549672,0.032,0,0
812,0,1,20,1.21470234156493,0.634474270796403,0.064,0,0
812,0,0,50,1.36893145560473,0.584218222476542,0.256,1,0
812,1,0,20,4.19344658787269,1.3015924382126,0.032,0,0
812,0,1,30,1.34781969513278,0.502110994924791,0.032,0,0
812,1,1,50,1.31582633391395,0.466916878782213,0.064,1,0
812,0,1,10,1.05341786167957,0.365150501591153,0.256,0,0
812,0,0,30,1.81131847073883,0.801267019576393,0.032,1,0
812,1,1,20,1.3011239319751,0.884760144126602,0.032,1,0
812,1,0,10,2.52018199293874,0.787248057147488,0.032,0,0
812,1,1,50,0.807830634994432,0.783393748098984,0.128,1,0
812,1,1,20,1.13362932945788,0.833224759829231,0.064,1,0
812,1,1,20,0.920350015213713,1.6656006539762,0.032,1,0
812,0,1,10,1.11919921658095,0.833756659308448,0.128,0,0
812,1,0,30,2.48823753507715,0.618079571196809,0.064,0,0
812,0,0,50,1.85169634275232,0.436358921664767,0.256,1,0
812,1,1,50,1.8920603286298,0.402042650972493,0.064,1,0
812,1,0,20,2.49254435111862,1.66527765031997,0.128,0,0
812,1,1,10,1.20274758381303,0.467302370062098,0.128,1,0
812,1,1,20,1.40342854796816,0.518289855632931,0.064,1,0
812,1,1,50,0.897459319651127,0.649177276481874,0.256,1,0
812,0,1,10,0.671677047059871,0.316510679045692,0.128,0,0
812,0,1,20,1.07724073975813,0.532468206780031,0.032,0,0
812,0,1,30,0.896184813636355,0.832703425892629,0.032,0,0
812,0,0,30,1.42036329760775,0.76415118261613,0.128,1,0
812,0,1,10,0.810951091812924,0.383320815684274,0.064,0,0
812,0,0,50,1.28224361358304,0.633868714408949,0.256,1,0
812,0,0,50,1.92272605425864,0.752170765694231,0.064,1,0
812,1,1,50,0.883242630687542,0.715805383957922,0.256,1,0
812,1,1,50,0.851242326400243,0.518013642225415,0.256,1,0
812,1,1,50,0.790114337256178,0.731549246285111,0.064,1,0
