Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,StimulusType
15,1,1,3,0.875,0.229,1,Word
15,0,1,1,0.456,0.916,0,Word
15,1,1,3,0.71,0.239,1,Word
15,1,1,3,0.471,0.263,1,Word
15,0,1,3,3.323,0.211,0,Word
15,1,0,1,2.763,0.281,0,Word
15,1,1,3,0.603,0.246,1,Word
15,1,1,3,0.528,0.206,1,Word
16,1,1,3,2.225,3.6,1,Word
16,1,0,1,7.124,0.834,0,Word
16,1,0,2,1.721,0.821,0,Word
16,0,0,3,1.235,0.317,1,Word
16,1,1,3,1.38,0.396,1,Word
16,0,0,3,1.484,0.632,1,Word
16,1,1,3,1.088,0.728,1,Word
16,1,1,3,1.904,0.657,1,Word
16,1,0,3,1.495,0.598,0,Word
16,0,1,1,2.759,0.537,0,Word
16,0,0,3,1.255,1.081,1,Word
16,0,0,2,2.122,1.493,1,Word
16,0,0,1,2.749,0.504,1,Word
16,1,1,3,1.437,0.336,1,Word
16,1,1,3,0.999,0.345,1,Word
16,1,1,2,2.586,1.395,1,Word
16,1,1,3,1.051,0.346,1,Word
16,1,1,3,0.813,0.336,1,Word
16,0,0,2,1.688,0.377,1,Word
16,1,1,3,0.897,0.292,1,Word
16,1,1,3,0.718,0.3,1,Word
16,0,0,3,0.92,0.432,1,Word
16,0,0,2,1.038,0.349,1,Word
16,1,1,2,1.498,0.579,1,Word
16,0,0,3,1.571,0.333,1,Word
16,0,0,2,1.142,0.355,1,Word
16,1,1,3,1.671,0.313,1,Word
16,0,0,2,1.351,0.498,1,Word
16,0,0,3,1.193,1.252,1,Word
16,1,1,3,1.002,0.382,1,Word
16,0,0,3,1.053,0.355,1,Word
16,0,0,3,0.736,0.341,1,Word
16,0,0,3,0.762,0.401,1,Word
16,0,0,3,0.788,0.348,1,Word
16,1,1,3,1.166,0.368,1,Word
16,1,1,3,0.766,0.331,1,Word
16,0,0,3,1.111,0.36,1,Word
16,0,0,3,0.904,0.338,1,Word
16,1,1,3,1.214,0.299,1,Word
16,0,0,3,1.069,0.344,1,Word
16,1,1,3,0.841,0.339,1,Word
16,0,0,3,2.493,0.296,1,Word
16,1,1,3,1.39,0.311,1,Word
16,0,0,3,0.893,0.903,1,Word
16,0,1,1,2.542,0.929,0,Word
16,1,1,3,0.916,0.294,1,Word
16,1,1,3,1.588,0.325,1,Word
16,0,0,3,0.85,0.337,1,Word
16,1,1,3,1.154,0.422,1,Word
16,0,0,3,1.625,0.395,1,Word
16,1,1,2,1.8,0.672,1,Word
16,1,1,3,1.011,0.579,1,Word
16,0,0,1,1.625,1.204,1,Word
16,1,1,3,1.077,0.756,1,Word
16,0,0,2,1.255,0.583,1,Word
16,1,1,3,0.682,0.45,1,Word
16,1,1,3,0.621,0.309,1,Word
16,0,1,3,1.163,0.603,0,Word
16,1,1,3,0.98,0.295,1,Word
16,0,0,3,1.315,0.293,1,Word
16,1,1,3,0.845,0.302,1,Word
16,1,1,3,0.774,0.282,1,Word
16,0,0,2,3.17,1.016,1,Word
16,1,1,3,2.415,0.659,1,Word
16,0,0,2,1.165,0.489,1,Word
16,0,0,2,1.062,0.975,1,Word
16,1,0,2,1.083,0.66,0,Word
16,1,1,3,0.856,0.288,1,Word
16,1,1,1,2.689,0.408,1,Word
16,0,1,1,2.549,0.471,0,Word
16,1,1,1,2.521,0.793,1,Word
16,0,0,3,0.752,0.281,1,Word
16,1,1,3,0.991,0.374,1,Word
16,0,0,2,1.444,0.434,1,Word
16,1,1,2,1.258,1.026,1,Word
16,1,1,3,1.7,0.508,1,Word
16,1,1,1,2.12,0.416,1,Word
16,0,0,1,2.211,0.33,1,Word
16,1,1,2,1.538,0.468,1,Word
16,0,1,1,1.307,1.534,0,Word
16,0,0,1,1.585,0.848,1,Word
16,0,0,2,1.076,1.258,1,Word
16,0,0,2,1.129,0.376,1,Word
16,0,1,1,1.892,0.36,0,Word
16,0,0,3,0.859,0.251,1,Word
16,0,0,2,1.455,1.845,1,Word
16,0,0,3,0.97,1.14,1,Word
16,0,0,3,0.941,0.497,1,Word
16,0,0,3,0.844,0.435,1,Word
16,0,0,3,1.229,0.34,1,Word
16,1,1,3,1.32,1.08,1,Word
16,1,1,3,0.889,0.32,1,Word
16,0,0,2,1.65,0.95,1,Word
16,1,1,3,0.838,0.28,1,Word
16,1,1,3,0.592,0.328,1,Word
16,1,1,3,0.999,0.313,1,Word
17,0,1,3,2.25,0.727,0,Word
17,0,0,2,1.638,0.282,1,Word
17,1,0,2,1.564,0.152,0,Word
17,0,0,2,1.555,0.08,1,Word
17,1,0,2,1.034,0.088,0,Word
17,0,0,2,1.09,0.119,1,Word
17,0,1,3,2.939,0.067,0,Word
17,0,0,3,1.229,0.13,1,Word
17,1,1,3,1.322,0.052,1,Word
17,1,1,3,0.855,0.082,1,Word
17,0,1,3,0.701,0.077,0,Word
17,0,1,2,1.97,0.038,0,Word
17,0,0,2,1.473,0.076,1,Word
17,1,1,3,0.95,0.108,1,Word
17,0,1,3,1.866,0.061,0,Word
17,0,1,3,0.755,0.599,0,Word
17,0,1,3,0.716,0.048,0,Word
17,1,0,2,1.134,0.075,0,Word
17,0,1,3,0.748,0.081,0,Word
17,0,0,2,0.996,0.103,1,Word
17,1,0,2,1.911,0.103,0,Word
17,1,1,3,0.993,0.07,1,Word
17,1,0,1,1.703,0.134,0,Word
17,0,1,3,1.4,0.095,0,Word
17,1,1,3,0.888,0.088,1,Word
17,0,1,3,1.256,0.112,0,Word
17,0,0,2,0.851,0.094,1,Word
17,0,1,2,1.647,0.099,0,Word
17,1,1,2,0.967,0.093,1,Word
17,0,0,2,0.904,0.098,1,Word
17,1,1,2,1.066,0.094,1,Word
17,0,1,2,0.73,0.083,0,Word
17,1,1,3,0.975,0.084,1,Word
17,0,1,2,1.264,0.099,0,Word
17,1,1,2,1.102,0.082,1,Word
17,1,1,3,0.797,0.062,1,Word
17,1,1,3,0.715,0.071,1,Word
17,0,0,2,1.049,0.055,1,Word
17,0,0,2,0.811,0.039,1,Word
17,1,1,3,0.75,0.075,1,Word
17,1,1,3,0.996,0.069,1,Word
17,1,1,2,1.935,0.084,1,Word
17,1,1,3,0.805,0.063,1,Word
17,1,1,3,0.853,0.059,1,Word
17,0,0,2,0.94,0.534,1,Word
17,0,1,3,0.936,0.081,0,Word
17,1,1,3,0.75,0.075,1,Word
17,1,1,3,0.59,0.054,1,Word
17,0,1,3,0.689,0.081,0,Word
17,1,1,3,0.654,0.072,1,Word
17,0,1,3,0.558,0.054,0,Word
17,1,1,3,0.79,0.059,1,Word
17,0,1,2,1.625,0.05,0,Word
17,0,1,3,1.344,0.082,0,Word
17,0,0,2,1.09,0.078,1,Word
17,0,1,2,1.587,0.094,0,Word
17,1,1,3,0.619,0.08,1,Word
17,0,1,2,1.495,0.058,0,Word
17,1,1,3,0.788,0.053,1,Word
17,1,1,3,0.683,0.058,1,Word
17,1,1,2,1.323,0.126,1,Word
17,1,1,3,0.723,0.071,1,Word
17,1,1,3,1.123,0.067,1,Word
17,0,0,2,0.778,0.042,1,Word
17,1,1,3,0.643,0.073,1,Word
17,1,0,2,1.724,0.077,0,Word
17,0,0,2,1.11,0.053,1,Word
17,0,1,3,0.704,0.084,0,Word
17,1,0,2,0.814,0.109,0,Word
17,0,0,2,1.112,0.088,1,Word
17,1,1,3,0.57,0.101,1,Word
17,1,0,2,2.538,0.109,0,Word
17,0,1,3,0.993,0.1,0,Word
17,0,1,2,1.528,0.096,0,Word
17,0,0,2,2.438,0.081,1,Word
17,1,1,3,0.835,0.069,1,Word
17,1,1,3,0.804,0.083,1,Word
17,1,1,3,0.493,0.071,1,Word
17,1,1,3,0.582,0.059,1,Word
17,1,1,3,0.736,0.056,1,Word
17,0,1,3,0.787,0.059,0,Word
17,1,1,3,0.47,0.08,1,Word
17,0,1,3,0.529,0.061,0,Word
17,0,1,3,0.524,0.064,0,Word
17,0,1,2,1.047,0.053,0,Word
17,0,0,2,1.836,0.046,1,Word
17,1,0,2,2.646,0.04,0,Word
17,0,0,2,1.125,0.035,1,Word
17,1,1,2,0.986,0.071,1,Word
17,1,1,2,0.691,0.062,1,Word
17,1,0,2,1.081,0.063,0,Word
17,0,1,3,1.367,0.073,0,Word
17,1,1,2,2.564,0.07,1,Word
17,0,1,3,0.688,0.063,0,Word
17,0,0,2,1.017,0.12,1,Word
17,1,1,3,0.906,0.058,1,Word
18,0,0,1,3.433,0.681,1,Word
18,1,1,2,2.435,0.564,1,Word
18,1,1,3,1.508,0.383,1,Word
18,1,1,3,0.916,0.527,1,Word
18,0,0,2,1.119,0.49,1,Word
18,0,0,2,1.43,0.336,1,Word
18,0,0,2,1.183,0.662,1,Word
18,1,0,1,1.601,0.323,0,Word
18,1,1,2,1.057,0.849,1,Word
18,1,0,1,1.136,0.349,0,Word
18,0,0,1,1.064,0.36,1,Word
18,1,1,3,1.016,0.305,1,Word
18,0,0,1,0.971,0.41,1,Word
18,1,1,2,1.133,0.371,1,Word
18,1,0,2,1.228,0.326,0,Word
18,1,1,2,0.88,0.402,1,Word
18,0,0,1,1.203,0.291,1,Word
18,1,1,3,1.695,0.346,1,Word
18,1,1,2,0.902,1.076,1,Word
18,0,0,1,1.679,1.523,1,Word
18,1,0,2,2.617,0.44,0,Word
18,1,1,1,0.922,0.827,1,Word
18,0,1,1,1.272,0.465,0,Word
18,1,0,1,1.24,0.315,0,Word
18,0,0,1,1.218,0.469,1,Word
18,0,0,1,0.986,0.344,1,Word
18,1,1,3,1.525,0.663,1,Word
18,0,0,1,2.613,0.507,1,Word
18,1,0,1,1.615,0.392,0,Word
18,0,1,2,1.118,0.577,0,Word
18,1,1,2,1.669,0.322,1,Word
18,1,1,2,1.369,0.473,1,Word
18,1,0,1,0.828,0.228,0,Word
18,1,1,3,0.86,0.202,1,Word
18,0,0,1,1.932,0.16,1,Word
18,1,1,1,1.99,0.358,1,Word
18,0,0,1,1.482,0.533,1,Word
18,1,0,1,0.993,0.605,0,Word
18,1,0,1,1.249,0.352,0,Word
18,0,0,1,1.763,0.22,1,Word
18,1,1,1,0.622,0.318,1,Word
18,1,1,1,1.273,0.328,1,Word
18,0,1,1,1.371,0.348,0,Word
18,1,1,3,1.205,0.301,1,Word
18,1,0,1,1.721,0.755,0,Word
18,1,0,1,0.636,0.384,0,Word
18,0,0,1,2.75,0.321,1,Word
18,0,0,1,1.402,0.565,1,Word
18,1,0,2,2.329,0.789,0,Word
18,1,1,3,1.741,0.472,1,Word
18,0,1,1,1.879,0.342,0,Word
18,1,0,2,1.373,0.798,0,Word
18,1,1,3,0.919,0.289,1,Word
18,0,0,1,3.232,0.305,1,Word
18,0,0,1,0.953,0.288,1,Word
18,0,0,1,0.983,0.785,1,Word
18,1,0,1,0.964,0.25,0,Word
18,1,1,3,0.912,0.286,1,Word
18,0,1,2,2.044,0.563,0,Word
18,0,0,1,2.815,0.313,1,Word
18,0,0,2,1.371,1.008,1,Word
18,0,0,2,1.322,0.318,1,Word
18,1,1,2,0.918,0.464,1,Word
18,0,1,1,1.469,0.919,0,Word
18,0,0,1,1.622,0.673,1,Word
18,0,0,3,2.845,0.757,1,Word
18,0,0,1,1.185,0.522,1,Word
18,0,0,1,1.653,0.469,1,Word
18,0,0,1,1.291,0.468,1,Word
18,0,0,1,1.382,0.38,1,Word
18,1,1,1,1.932,0.303,1,Word
18,1,1,1,1.136,0.311,1,Word
18,1,1,3,1.482,0.254,1,Word
18,1,1,1,1.519,0.352,1,Word
18,0,0,2,1.254,0.612,1,Word
18,0,0,1,0.935,0.339,1,Word
18,0,0,1,0.973,0.367,1,Word
18,0,0,1,1.041,0.44,1,Word
18,0,1,1,0.909,0.889,0,Word
18,0,0,1,0.89,0.292,1,Word
18,1,1,1,1.428,0.46,1,Word
18,0,0,1,1.428,0.368,1,Word
18,1,1,2,2.481,0.551,1,Word
18,0,0,1,1.202,0.328,1,Word
18,0,0,2,1.053,0.707,1,Word
18,1,0,1,0.881,0.319,0,Word
18,0,1,1,2.029,0.307,0,Word
18,0,1,1,1.557,0.288,0,Word
18,0,0,1,1.483,0.21,1,Word
18,1,1,3,1.198,0.494,1,Word
18,0,1,2,1.071,0.489,0,Word
18,1,0,1,0.954,0.307,0,Word
18,0,0,2,0.901,0.261,1,Word
18,1,1,1,1.413,0.423,1,Word
18,1,1,1,1.788,0.464,1,Word
18,1,1,3,0.952,0.277,1,Word
19,1,1,2,3.221,2.574,1,Word
19,0,0,2,4.254,1.192,1,Word
19,0,1,3,1.871,2.967,0,Word
19,0,1,3,1.894,1.921,0,Word
19,0,0,2,2.117,1.562,1,Word
19,1,1,3,1.524,0.713,1,Word
19,0,1,2,1.782,1.134,0,Word
19,1,1,2,1.445,1.017,1,Word
19,0,0,2,2.983,3.449,1,Word
19,0,0,2,2.997,0.835,1,Word
19,1,1,2,4.273,0.582,1,Word
19,1,1,2,1.325,1.007,1,Word
19,1,1,3,1.147,0.636,1,Word
19,1,1,2,2.093,0.717,1,Word
19,1,0,3,2.234,0.794,0,Word
19,0,0,2,2.168,0.304,1,Word
19,1,1,2,2.959,0.691,1,Word
19,1,1,3,1.144,0.512,1,Word
19,0,0,3,1.731,2.057,1,Word
19,1,1,3,1.388,2.33,1,Word
19,1,1,3,1.042,0.545,1,Word
19,1,1,1,3.144,0.584,1,Word
19,0,0,3,1.544,3.467,1,Word
19,0,0,2,2.974,0.384,1,Word
19,1,1,2,0.977,0.46,1,Word
19,0,0,1,3.706,0.464,1,Word
19,1,1,2,3.167,1.172,1,Word
19,1,1,3,1.544,0.563,1,Word
19,1,1,3,1.99,1.484,1,Word
19,0,0,1,4.742,0.374,1,Word
19,1,1,3,1.467,0.534,1,Word
19,1,1,2,0.923,0.92,1,Word
19,0,0,2,3.941,1.271,1,Word
19,0,1,2,2.901,1.26,0,Word
19,0,0,2,4.194,1.085,1,Word
19,1,1,2,5.261,0.738,1,Word
19,0,0,2,4.564,0.877,1,Word
19,1,1,1,1.706,0.564,1,Word
19,0,0,2,4.459,1.583,1,Word
19,1,1,3,0.971,0.68,1,Word
19,0,0,2,2.001,3.259,1,Word
19,1,0,1,1.922,0.243,0,Word
19,1,1,3,1.611,3.057,1,Word
19,0,1,2,1.234,1.469,0,Word
19,1,1,2,1.196,0.66,1,Word
19,0,0,2,1.997,1.367,1,Word
19,1,1,2,1.184,0.955,1,Word
19,0,1,2,1.489,0.488,0,Word
19,1,1,3,2.933,0.329,1,Word
19,0,1,2,6.449,0.955,0,Word
19,1,1,3,1.043,0.408,1,Word
19,1,1,2,0.976,0.451,1,Word
19,0,0,2,2.377,0.335,1,Word
19,1,0,3,2.657,0.44,0,Word
19,0,1,2,1.814,2.045,0,Word
19,1,0,2,2.959,1.422,0,Word
19,1,1,3,1.121,1.04,1,Word
19,1,1,3,0.927,0.92,1,Word
19,1,1,1,5.32,0.303,1,Word
19,0,1,2,1.524,0.425,0,Word
19,1,0,2,2.106,0.706,0,Word
19,0,1,1,5.677,0.507,0,Word
19,0,0,3,1.305,0.925,1,Word
19,0,0,1,3.578,0.399,1,Word
19,0,0,2,3.168,0.321,1,Word
19,0,1,2,2.05,1.094,0,Word
19,1,1,3,1.465,3.978,1,Word
19,0,1,1,1.71,0.343,0,Word
19,0,0,2,2.499,0.515,1,Word
19,1,1,3,1.584,0.938,1,Word
19,0,0,3,1.525,1.961,1,Word
19,0,1,2,2.323,1.547,0,Word
19,1,1,2,1.129,0.588,1,Word
19,0,0,1,4.714,0.452,1,Word
19,0,1,2,3.426,0.779,0,Word
19,1,1,1,2.902,0.78,1,Word
19,0,1,2,3.165,0.356,0,Word
19,1,0,2,3.061,0.483,0,Word
19,0,0,3,1.481,0.73,1,Word
19,1,1,2,1.296,0.478,1,Word
19,1,1,1,1.298,0.6,1,Word
19,0,1,2,1.307,0.294,0,Word
19,0,0,2,2.438,0.325,1,Word
19,0,0,2,2.547,0.235,1,Word
19,1,1,3,1.312,0.749,1,Word
19,0,0,2,1.737,0.337,1,Word
19,1,1,3,2.916,0.59,1,Word
19,0,0,2,3.289,0.429,1,Word
19,0,0,2,1.338,0.264,1,Word
19,1,1,3,1.12,0.478,1,Word
19,0,0,2,3.015,1.9,1,Word
19,1,0,3,1.772,0.392,0,Word
19,0,0,2,2.016,0.222,1,Word
19,0,0,2,2.855,0.204,1,Word
19,1,1,3,0.903,0.848,1,Word
19,1,1,2,1.721,0.534,1,Word
2,1,1,3,1.953,0.735,1,Word
2,1,1,3,1.191,0.871,1,Word
2,1,1,2,1.6,0.586,1,Word
2,0,1,1,1.15,0.531,0,Word
2,0,0,3,1.037,0.386,1,Word
2,1,1,1,0.761,0.346,1,Word
2,0,0,1,1.886,0.818,1,Word
2,0,1,1,2.07,1.042,0,Word
2,0,0,3,1.719,0.616,1,Word
2,0,1,2,1.27,0.346,0,Word
2,1,1,2,1.037,0.398,1,Word
2,0,0,2,1.542,0.456,1,Word
2,1,1,1,1.568,0.864,1,Word
2,1,1,3,0.965,0.803,1,Word
2,1,0,2,1.268,0.398,0,Word
2,0,1,1,1.242,0.445,0,Word
2,0,0,1,1.212,0.347,1,Word
2,0,1,1,4.325,0.447,0,Word
2,1,1,2,1.01,0.473,1,Word
2,0,0,2,2.425,0.469,1,Word
2,1,1,3,1.25,0.819,1,Word
2,0,1,1,2.296,0.281,0,Word
2,0,1,1,0.908,0.299,0,Word
2,1,1,3,1.492,0.428,1,Word
2,1,0,3,1.123,0.966,0,Word
2,0,1,3,1.125,0.496,0,Word
2,0,1,1,2.55,0.434,0,Word
2,0,1,2,2.342,0.678,0,Word
2,1,1,2,2.117,0.361,1,Word
2,1,1,2,1.183,0.478,1,Word
2,1,1,1,1.474,0.504,1,Word
2,0,0,3,1.25,0.876,1,Word
2,1,1,2,1.234,0.704,1,Word
2,1,1,1,1.011,0.664,1,Word
2,1,1,3,1.016,0.606,1,Word
2,1,1,1,1.446,0.648,1,Word
2,0,1,1,0.827,0.752,0,Word
2,1,1,3,1.443,0.484,1,Word
2,0,1,1,0.93,0.385,0,Word
2,0,0,2,0.96,1.089,1,Word
2,1,1,3,0.871,0.623,1,Word
2,0,0,2,1.056,0.631,1,Word
2,0,1,1,1.001,0.544,0,Word
2,1,1,3,0.871,0.54,1,Word
2,0,1,2,1.71,0.469,0,Word
2,0,0,2,1.755,0.517,1,Word
2,0,0,1,1.064,0.531,1,Word
2,1,0,3,0.878,0.492,0,Word
2,0,0,1,2.466,1.077,1,Word
2,0,1,1,1.096,0.466,0,Word
2,1,1,3,0.805,0.443,1,Word
2,0,0,1,1.253,0.481,1,Word
2,1,1,1,0.742,0.326,1,Word
2,1,1,2,1.237,1,1,Word
2,0,1,1,2.285,1.143,0,Word
2,1,0,2,1.994,0.762,0,Word
2,1,1,3,1.446,0.503,1,Word
2,1,0,1,2.987,0.422,0,Word
2,0,0,1,0.991,0.545,1,Word
2,0,0,3,0.819,0.529,1,Word
2,1,0,1,2.284,0.538,0,Word
2,1,0,2,1.704,0.75,0,Word
2,0,1,2,0.981,0.481,0,Word
2,1,0,1,2.387,0.918,0,Word
2,0,0,2,1.078,1.938,1,Word
2,1,0,2,1.337,0.362,0,Word
2,1,0,2,0.795,0.412,0,Word
2,0,1,3,0.893,0.511,0,Word
2,1,0,2,0.854,0.337,0,Word
2,0,0,2,0.826,0.613,1,Word
2,0,0,2,0.837,0.281,1,Word
2,0,0,2,0.636,0.289,1,Word
2,1,1,1,1.228,0.437,1,Word
2,0,0,1,2.906,0.807,1,Word
2,1,0,1,2.513,0.596,0,Word
2,1,1,2,1.153,0.421,1,Word
2,0,1,1,0.895,0.323,0,Word
2,0,0,1,1.158,0.327,1,Word
2,0,1,1,1.116,0.787,0,Word
2,1,0,1,0.98,0.425,0,Word
2,0,1,1,0.941,0.259,0,Word
2,0,0,1,0.769,0.439,1,Word
2,1,1,1,0.801,0.26,1,Word
2,1,1,1,0.807,0.362,1,Word
2,0,1,1,1.237,0.846,0,Word
2,0,0,1,4.137,0.48,1,Word
2,0,0,3,0.812,1.901,1,Word
2,0,1,2,2.467,0.999,0,Word
2,1,1,1,1.97,0.778,1,Word
2,1,0,1,1.226,1.49,0,Word
2,1,1,1,1.227,0.681,1,Word
2,1,0,1,2.441,0.582,0,Word
2,1,1,1,1.639,0.404,1,Word
2,1,0,1,0.711,0.38,0,Word
2,0,0,1,0.81,0.235,1,Word
2,1,0,1,2.501,1.295,0,Word
20,0,0,2,2.796,0.518,1,Word
20,0,0,3,3.863,0.789,1,Word
20,1,0,2,1.843,1.49,0,Word
20,1,1,3,1.256,0.518,1,Word
20,0,0,3,1.386,0.712,1,Word
20,1,1,3,0.887,0.426,1,Word
20,1,0,3,1.877,0.512,0,Word
20,0,0,3,0.865,0.45,1,Word
20,1,1,3,0.85,0.428,1,Word
20,0,0,2,2.527,0.59,1,Word
20,0,0,2,1.341,0.411,1,Word
20,0,0,2,0.828,0.443,1,Word
20,0,0,3,1.319,0.515,1,Word
20,1,0,2,0.785,0.405,0,Word
20,0,0,2,0.894,0.443,1,Word
20,0,0,2,2.341,0.81,1,Word
20,0,0,3,0.9,1.6,1,Word
20,0,0,2,0.806,0.374,1,Word
20,1,1,3,0.836,0.84,1,Word
20,1,1,3,0.68,0.415,1,Word
20,0,0,3,1.122,0.525,1,Word
20,1,1,3,2.054,0.408,1,Word
20,1,1,3,0.993,0.372,1,Word
20,1,1,3,0.525,0.384,1,Word
20,1,1,3,0.592,0.388,1,Word
20,1,1,3,0.503,0.376,1,Word
20,0,0,2,0.872,0.36,1,Word
20,0,0,3,1.184,0.32,1,Word
20,0,0,3,0.882,0.359,1,Word
20,1,1,3,0.792,0.379,1,Word
20,1,1,3,0.57,0.381,1,Word
20,0,1,1,2.472,1.088,0,Word
20,0,0,3,0.819,1.569,1,Word
20,1,1,3,0.806,0.336,1,Word
20,1,1,3,0.537,0.349,1,Word
20,1,1,3,0.488,0.336,1,Word
20,0,0,3,0.812,0.329,1,Word
20,1,0,3,0.684,0.29,0,Word
20,0,0,3,0.545,0.31,1,Word
20,1,0,3,0.675,0.481,0,Word
20,0,0,3,0.683,0.326,1,Word
20,1,1,3,0.684,0.335,1,Word
20,1,1,3,1.613,0.336,1,Word
20,0,0,3,0.683,0.393,1,Word
20,0,0,3,1.289,0.32,1,Word
20,0,0,3,0.833,0.298,1,Word
20,0,0,3,0.558,0.273,1,Word
20,1,1,2,1.534,0.306,1,Word
20,1,1,3,0.796,0.304,1,Word
20,1,0,2,0.711,0.59,0,Word
20,0,0,3,0.716,0.961,1,Word
20,1,1,3,0.772,0.334,1,Word
20,1,1,3,0.509,0.345,1,Word
20,0,0,3,0.705,0.346,1,Word
20,1,1,3,0.701,0.349,1,Word
20,1,1,3,0.635,0.308,1,Word
20,1,1,3,0.753,0.319,1,Word
20,0,1,1,0.5,1.243,0,Word
20,0,0,2,1.206,0.779,1,Word
20,1,1,2,1.651,0.782,1,Word
20,0,0,2,0.798,0.808,1,Word
20,0,0,2,0.654,0.286,1,Word
20,0,1,3,1.579,0.604,0,Word
20,0,0,3,0.989,0.322,1,Word
20,1,1,3,0.71,0.279,1,Word
20,0,0,3,0.61,0.649,1,Word
20,0,0,3,1.998,0.268,1,Word
20,1,1,3,0.657,0.294,1,Word
20,1,1,3,0.524,0.27,1,Word
20,0,0,3,2.061,0.524,1,Word
20,1,1,3,0.746,0.246,1,Word
20,1,1,3,0.808,0.268,1,Word
20,1,1,3,0.518,0.28,1,Word
20,1,1,3,0.869,0.29,1,Word
20,0,0,2,1.118,0.756,1,Word
20,0,0,2,0.934,0.452,1,Word
20,0,0,2,0.868,0.306,1,Word
20,0,0,2,0.747,0.277,1,Word
20,1,1,3,0.662,0.282,1,Word
20,0,0,3,0.999,0.419,1,Word
20,0,0,3,0.712,0.283,1,Word
20,1,0,1,0.638,3.415,0,Word
20,0,0,3,3.745,0.951,1,Word
20,0,0,3,0.841,0.415,1,Word
20,1,0,3,0.642,0.274,0,Word
20,1,1,1,1.715,0.498,1,Word
20,1,1,1,1.093,0.254,1,Word
20,1,0,3,1.322,0.627,0,Word
20,0,0,3,0.825,0.336,1,Word
20,1,1,3,0.77,0.323,1,Word
20,0,0,2,1.154,0.664,1,Word
20,1,1,2,1.663,0.831,1,Word
20,1,1,3,0.921,0.334,1,Word
20,0,0,3,1.107,0.398,1,Word
20,1,1,3,0.916,0.322,1,Word
20,0,0,3,0.74,0.67,1,Word
21,1,1,3,2.014,1.166,1,Word
21,0,1,1,4.439,0.208,0,Word
21,0,0,2,2.17,1.968,1,Word
21,0,0,2,2.979,0.474,1,Word
21,1,1,3,1.235,0.634,1,Word
21,0,0,3,2.231,0.964,1,Word
21,1,1,3,1.675,0.326,1,Word
21,1,1,2,2.981,0.304,1,Word
21,1,1,3,0.915,0.352,1,Word
21,0,0,2,3.6,0.351,1,Word
21,0,0,2,1.449,0.26,1,Word
21,0,0,3,2.247,0.292,1,Word
21,1,1,3,1.599,0.255,1,Word
21,1,0,2,4.319,0.281,0,Word
21,0,0,2,2.574,0.322,1,Word
21,1,1,2,1.837,0.728,1,Word
21,1,1,3,1.696,0.277,1,Word
21,1,1,3,0.967,0.214,1,Word
21,1,1,2,2.022,0.241,1,Word
21,0,0,2,2.535,0.515,1,Word
21,0,0,2,2.1,0.219,1,Word
21,1,1,1,3.952,0.27,1,Word
21,1,1,2,1.688,0.248,1,Word
21,1,1,2,2.794,0.415,1,Word
21,0,0,3,1.359,0.369,1,Word
21,1,1,3,1.828,0.26,1,Word
21,0,0,2,1.477,0.244,1,Word
21,0,0,2,1.336,0.211,1,Word
21,0,0,2,2.967,0.395,1,Word
21,1,1,2,2.227,0.634,1,Word
21,0,0,2,4.347,0.248,1,Word
21,0,1,2,2.013,0.886,0,Word
21,1,1,3,1.138,0.297,1,Word
21,1,1,3,0.821,0.276,1,Word
21,0,1,2,4.559,0.399,0,Word
21,0,0,3,1.663,0.501,1,Word
21,0,1,2,3.914,0.222,0,Word
21,0,0,2,1.4,0.271,1,Word
21,0,0,2,3.306,0.838,1,Word
21,0,0,1,3.693,1.485,1,Word
21,1,1,3,1.684,0.223,1,Word
21,1,0,2,2.62,0.321,0,Word
21,0,1,2,1.832,0.429,0,Word
21,1,1,3,1.091,0.359,1,Word
21,0,0,2,3.88,0.552,1,Word
21,1,1,2,2.452,0.632,1,Word
21,1,1,3,1.065,0.302,1,Word
21,0,1,1,3.089,0.528,0,Word
21,1,1,3,1.471,0.313,1,Word
21,1,1,3,1.009,0.347,1,Word
21,1,1,1,3.888,0.47,1,Word
21,1,1,3,1.484,0.415,1,Word
21,0,0,2,4.356,0.547,1,Word
21,1,1,3,1.36,0.337,1,Word
21,0,0,2,3.86,0.34,1,Word
21,1,0,2,3.692,0.636,0,Word
21,0,0,2,1.511,0.703,1,Word
21,1,1,1,3.965,0.318,1,Word
21,1,1,2,3.594,0.962,1,Word
21,0,1,2,2.547,0.465,0,Word
21,1,0,3,2.381,1.65,0,Word
21,0,0,2,2.026,0.212,1,Word
21,1,1,3,4.27,0.209,1,Word
21,0,0,3,1.39,0.215,1,Word
21,0,0,3,2.419,0.274,1,Word
21,0,1,2,2.613,0.285,0,Word
21,1,1,3,1.117,0.211,1,Word
21,1,1,3,1.063,0.225,1,Word
21,1,1,3,0.593,0.276,1,Word
21,1,1,2,2.443,0.238,1,Word
21,0,0,3,1.183,0.165,1,Word
21,0,0,3,1.052,0.139,1,Word
21,0,1,2,2.61,0.155,0,Word
21,0,1,2,1.619,0.2,0,Word
21,0,0,2,1.593,0.209,1,Word
21,1,1,2,2.401,0.137,1,Word
21,0,0,3,3.349,0.752,1,Word
21,1,1,3,3.517,0.283,1,Word
21,0,0,3,1.845,0.26,1,Word
21,0,0,2,3.612,0.197,1,Word
