Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Ease
27,2,1,3,1.567,2.351,0.02
27,2,2,2,2.577,3.569,0.025
27,1,1,3,2.343,3.04,0.025
27,2,2,3,3.129,3.689,0.02
27,1,2,2,3.91,4.134,0.02
27,2,1,3,1.96,3.208,0.025
27,2,2,5,3.616,4.848,0.03
27,1,1,4,1.628,2.86,0.03
27,2,2,3,2.144,2.721,0.025
27,2,2,3,2.031,2.992,0.025
27,2,2,2,2.891,3.443,0.02
27,1,1,2,5.929,6.77,0.02
27,2,1,2,2.228,3.483,0.015
27,2,2,3,10.413,10.958,0.02
27,2,2,2,3.408,3.881,0.02
27,2,2,1,4.902,5.094,0.015
27,2,2,1,3.67,4.046,0.015
27,1,1,2,2.47,3.189,0.01
27,1,1,2,2.718,3.27,0.01
27,2,2,2,4.151,4.311,0.005
27,1,1,1,4.769,4.938,0.005
27,1,1,1,2.184,2.368,0.005
27,1,2,1,3.707,4.53,0.005
27,1,1,2,2.53,3.066,0.01
27,1,1,1,2.29,2.458,0.01
27,1,1,2,1.885,2.23,0.005
27,2,2,3,2.353,2.8,0.005
27,2,2,1,2.762,3.69,0.005
27,2,1,2,2.327,2.503,0.005
27,1,1,1,2.412,2.58,0.01
27,1,1,1,5.145,5.329,0.01
27,2,1,2,1.53,1.698,0.005
27,2,2,2,3.74,3.964,0.01
27,2,2,3,2.46,2.724,0.01
27,2,1,1,4.801,4.977,0.005
28,1,1,4,0.921,2.089,0.08
28,1,1,2,4.096,5.264,0.08
28,1,1,5,0.89,2.082,0.075
28,1,1,4,1.62,2.62,0.075
28,2,2,4,0.758,1.398,0.07
28,2,2,2,2.744,3.807,0.07
28,1,1,2,1.954,3.042,0.065
28,2,2,2,0.968,2.096,0.065
28,2,2,2,2.219,3.132,0.06
28,2,2,2,1.766,2.854,0.06
28,2,2,4,0.782,1.83,0.055
28,1,1,2,1.273,2.36,0.055
28,2,2,2,0.781,1.773,0.05
28,1,2,2,1.699,2.435,0.05
28,2,2,4,1.202,3.25,0.055
28,1,1,2,1.886,2.59,0.055
28,2,2,2,1.962,2.843,0.05
28,1,1,2,0.808,2.288,0.05
28,2,2,2,1.788,2.691,0.045
28,1,1,2,1.022,1.79,0.045
28,2,1,2,2.513,4.961,0.04
28,2,2,2,2.867,4.362,0.045
28,1,2,2,0.846,1.846,0.045
28,2,1,2,2.547,3.722,0.05
28,1,1,2,2.506,3.659,0.055
28,2,2,1,1.299,2.858,0.055
28,2,1,2,3.024,4.289,0.05
28,2,2,2,1.507,2.867,0.055
28,2,2,2,1.725,2.541,0.055
28,1,1,2,0.77,1.586,0.05
28,2,2,2,2.637,3.798,0.05
28,1,1,3,2.681,3.322,0.045
28,2,2,2,1.19,2.279,0.045
28,2,2,2,1.33,4.251,0.04
28,2,2,4,0.779,2.292,0.04
28,2,2,1,1.312,3.304,0.035
28,2,2,1,1.3,2.228,0.035
28,2,2,1,0.87,1.862,0.03
28,1,1,1,1.288,2.384,0.03
28,2,2,1,1.821,4.373,0.025
28,1,2,1,1.494,3.565,0.025
28,1,2,1,0.773,1.717,0.03
28,1,2,1,1.133,2.1,0.035
28,1,1,1,4.267,5.355,0.04
28,1,2,2,1.087,2.231,0.04
28,2,2,6,3.356,23.101,0.045
28,1,2,1,4.519,7.664,0.045
28,2,1,2,2.18,4.029,0.05
28,1,2,2,1.872,3.192,0.055
28,2,2,2,2.793,4.274,0.06
28,1,1,2,1.446,2.349,0.06
28,2,2,2,2.266,3.113,0.055
28,2,2,2,2.392,3.232,0.055
28,1,1,2,1.457,2.584,0.05
28,1,2,2,2.92,3.695,0.05
28,1,1,4,1.55,2.765,0.055
28,1,2,2,6.473,10.009,0.055
28,2,1,2,3.089,3.994,0.06
28,1,2,2,2.655,3.391,0.065
28,1,1,2,2.589,3.693,0.07
28,2,2,4,0.708,2.123,0.07
28,2,2,5,1.497,3.369,0.065
28,1,1,5,0.866,2.113,0.065
28,2,2,4,0.841,2.938,0.06
28,2,2,2,1.841,2.857,0.06
28,2,1,2,2.638,3.318,0.055
28,1,2,2,2.369,3.034,0.06
28,2,1,2,4.694,5.31,0.065
28,1,1,2,1.627,2.41,0.07
28,1,1,5,0.718,1.845,0.07
28,1,1,5,1.902,2.926,0.065
28,1,1,5,2.197,2.773,0.065
28,2,2,4,4.086,5.102,0.06
28,1,1,5,0.872,1.425,0.06
28,2,2,4,2.085,2.804,0.055
28,2,2,2,1.231,1.976,0.055
28,2,2,4,1.348,1.836,0.05
28,2,1,4,1.455,2.111,0.05
28,1,1,5,0.635,1.084,0.055
28,1,1,5,1.232,1.767,0.055
28,1,2,3,1.671,2.631,0.05
28,1,1,2,1.389,2.317,0.055
28,2,2,2,1.137,1.712,0.055
28,2,2,2,1.2,2.064,0.05
28,1,2,2,0.363,2.523,0.05
28,1,1,5,0.777,1.329,0.055
28,1,1,5,1.36,2.176,0.055
28,1,2,2,1.503,2.126,0.05
28,1,1,5,0.668,1.267,0.055
28,2,1,5,1.311,2.175,0.055
28,1,2,4,3.124,3.699,0.08
28,2,2,4,4.129,5.177,0.085
28,1,1,6,1.388,3.428,0.085
28,2,2,6,1.583,2.431,0.08
28,1,1,5,1.271,2.606,0.08
28,1,1,4,3.613,4.268,0.075
28,1,1,4,1.707,2.922,0.075
28,2,2,4,1.774,2.405,0.07
28,2,1,4,5.233,5.728,0.07
28,1,1,4,3.123,4.132,0.075
28,1,2,3,4.36,6.311,0.075
28,1,1,4,1.179,2.002,0.08
28,1,1,4,4.147,4.988,0.08
28,2,2,5,1.217,2.225,0.075
28,1,1,4,1.818,2.666,0.075
28,2,2,4,1.863,2.527,0.07
28,2,2,4,1.727,2.239,0.07
28,1,1,4,1.399,2.086,0.065
28,1,1,4,1.762,2.202,0.065
28,2,1,6,47.715,48.274,0.06
28,2,2,2,2.262,3.822,0.065
28,1,2,2,3.393,4.705,0.065
28,1,1,2,2.92,5.265,0.07
28,1,1,3,2.819,3.875,0.07
28,2,2,3,1.934,3.19,0.065
28,1,1,3,1.75,2.613,0.065
28,2,2,3,1.42,2.179,0.06
28,2,2,1,3.641,5.041,0.06
28,1,1,5,0.942,1.863,0.055
28,2,2,3,1.375,2.303,0.055
28,1,1,6,95.777,96.21,0.05
28,1,2,6,3.72,5.584,0.05
28,1,1,6,0.991,2.655,0.055
28,2,2,5,1.046,2.158,0.055
28,2,1,3,4.387,6.747,0.05
28,1,2,5,1.244,1.997,0.055
28,2,2,5,1.095,1.839,0.06
28,1,1,5,0.95,2.223,0.06
28,1,1,2,3.727,5.208,0.055
28,1,1,3,2.174,3.039,0.055
28,2,2,5,1.531,3.259,0.05
28,1,2,4,3.356,3.907,0.05
28,2,2,4,1.738,2.546,0.055
28,2,2,4,1.712,2.351,0.055
28,2,2,2,4.476,5.403,0.05
28,2,2,2,1.768,2.736,0.05
28,2,2,2,2.538,3.482,0.045
28,1,1,4,0.951,2.207,0.045
28,2,1,2,2.578,3.722,0.04
28,1,1,2,1.284,2.268,0.045
28,1,2,2,2.359,3.039,0.045
28,2,1,2,1.825,2.768,0.05
28,2,2,2,1.277,2.102,0.055
28,1,2,2,2.716,3.725,0.055
28,2,2,4,1.772,2.516,0.06
28,2,2,2,1.295,2.775,0.06
28,1,2,4,1.986,3.075,0.055
28,1,1,2,1.772,3.652,0.06
28,2,2,4,1.017,1.778,0.06
28,1,1,2,1.612,3.604,0.055
28,1,2,4,2.252,3.796,0.055
28,1,1,4,1.571,5.659,0.06
28,1,1,4,2.866,4.099,0.06
28,1,1,4,1.76,2.895,0.055
28,1,2,2,4.026,5.09,0.055
28,1,2,2,2.517,3.413,0.06
28,2,2,4,0.981,1.7,0.065
28,2,2,4,1.855,2.583,0.065
28,2,2,2,4.814,7.421,0.06
28,2,2,2,2.023,3.447,0.06
28,2,2,2,1.708,2.619,0.055
28,2,2,2,3.725,4.772,0.055
28,1,1,2,2.268,4.26,0.05
28,2,2,2,1.305,2.273,0.05
28,1,1,2,2.326,3.23,0.045
28,2,2,1,2.503,4.799,0.045
28,1,1,2,3.351,4.399,0.04
28,2,2,1,3.346,4.618,0.04
28,2,1,1,2.213,3.469,0.035
28,1,1,1,2.109,2.981,0.04
28,2,2,4,0.786,3.09,0.04
28,2,1,2,2.127,3.135,0.035
28,1,1,2,1.831,2.718,0.04
28,2,2,2,1.875,3.171,0.04
28,1,1,2,2.381,3.269,0.035
28,2,2,2,2.328,3.16,0.035
28,2,2,2,1.89,3.057,0.03
28,2,2,1,2.488,3.68,0.03
28,2,2,1,2.792,5.136,0.025
28,1,2,2,1.36,2.512,0.025
29,2,2,5,0.693,1.394,0.08
29,2,2,4,1.484,2.172,0.08
29,1,1,5,1.377,2.152,0.075
29,1,1,4,1.68,2.528,0.075
29,1,1,3,2.581,3.485,0.07
29,1,2,4,1.646,2.484,0.07
29,1,1,6,0.882,2.01,0.075
29,1,2,2,2.187,3.939,0.075
29,2,2,5,1.262,2.127,0.08
29,1,1,4,1.027,2.186,0.08
29,2,2,6,0.819,1.972,0.075
29,1,1,4,1.324,2.308,0.075
29,1,1,6,0.911,1.735,0.07
29,2,2,5,0.827,2.212,0.07
29,1,1,3,1.537,2.936,0.065
29,2,2,6,0.975,2.255,0.065
29,2,1,2,2.267,2.907,0.06
29,1,2,4,1.109,1.957,0.065
29,2,2,6,1.034,1.953,0.07
29,2,1,4,1.489,2.449,0.07
29,1,1,5,0.995,1.755,0.075
29,1,2,4,0.816,1.513,0.075
29,2,1,4,1.585,2.409,0.08
29,2,2,5,0.902,1.79,0.085
29,2,1,4,1.323,2.514,0.085
29,2,2,6,1.081,2.576,0.09
29,2,1,3,2.676,3.453,0.09
29,2,1,2,2.523,2.994,0.095
29,2,2,6,0.689,4.001,0.1
29,1,1,6,1.019,2.458,0.1
29,1,2,4,0.983,1.662,0.095
29,2,2,5,1.565,2.405,0.1
29,2,1,3,1.612,2.348,0.1
29,2,2,6,1.756,2.892,0.105
29,1,1,6,0.973,2.531,0.105
29,2,2,5,1.263,1.943,0.1
29,2,2,5,1.382,2.693,0.1
29,2,1,4,1.591,2.599,0.095
29,1,2,4,1.637,2.317,0.1
29,1,1,5,1.466,2.331,0.105
29,1,1,6,0.771,1.658,0.105
29,2,2,5,0.922,1.674,0.1
29,1,1,4,2.694,3.454,0.1
29,1,1,6,0.954,1.778,0.095
29,1,2,5,1.679,3.103,0.095
29,2,2,5,1.452,2.852,0.1
29,1,1,5,0.896,1.736,0.1
29,1,1,5,0.858,1.563,0.095
29,1,1,5,1.339,2.196,0.095
29,1,1,6,1.139,2.123,0.09
29,1,1,5,1.193,2.569,0.09
29,2,2,4,1.034,1.882,0.085
29,1,1,5,1.009,1.872,0.085
29,2,2,5,0.937,2.049,0.08
29,1,2,3,1.888,2.816,0.08
29,2,2,5,0.863,1.527,0.085
29,2,1,2,2.654,3.439,0.085
29,1,1,6,1.106,2.339,0.09
29,2,2,3,3.259,4.739,0.09
29,2,2,4,1.192,1.832,0.085
29,2,2,4,1.257,2.385,0.085
29,2,2,4,1.154,1.994,0.08
29,2,2,5,1.088,2.441,0.08
29,1,1,6,1.168,1.952,0.075
29,1,1,5,2.305,3.369,0.075
29,2,2,5,1.055,1.839,0.07
29,1,1,6,0.993,1.713,0.07
29,1,2,4,1.308,2.028,0.065
29,2,2,2,3.253,3.949,0.07
29,2,2,5,1.17,2.034,0.07
29,2,2,6,0.877,1.741,0.065
29,1,1,4,1.569,2.601,0.065
29,2,2,5,1.616,2.832,0.06
29,2,1,4,2.289,3.152,0.06
29,1,1,6,1.002,2.113,0.065
29,1,1,5,0.949,1.645,0.065
29,1,2,4,1.347,2.234,0.06
29,1,2,4,0.939,1.971,0.065
29,2,1,3,1.944,3.528,0.07
29,2,2,5,1.065,1.865,0.075
29,2,1,4,1.529,2.321,0.075
29,2,1,5,1.917,2.62,0.08
29,1,1,6,1.268,2.171,0.085
29,2,2,2,1.085,2.525,0.085
29,1,2,6,1.905,3.073,0.08
29,1,1,5,0.903,1.791,0.085
29,1,1,6,1.291,2.259,0.085
29,2,1,2,2.061,3.149,0.08
29,1,1,4,1.038,1.878,0.085
29,1,1,5,0.928,1.664,0.085
29,1,2,5,3.937,5.719,0.08
29,2,2,5,1.096,2.169,0.085
29,1,1,4,1.312,2.488,0.085
29,1,2,5,1.011,2.386,0.08
29,2,2,4,0.988,2.196,0.085
29,1,2,4,1.074,2.281,0.085
29,1,2,5,0.951,2.27,0.09
29,1,2,5,1.046,2.303,0.095
29,2,2,4,0.862,1.846,0.1
29,2,2,5,1.157,2.373,0.1
29,2,1,3,1.322,2.761,0.095
29,1,2,4,0.986,2.05,0.1
29,2,2,5,0.977,2.024,0.105
29,2,2,5,0.871,1.631,0.105
29,1,1,5,0.954,2.355,0.1
29,2,2,4,0.961,2.048,0.1
29,1,1,6,0.854,1.951,0.095
29,2,2,4,1.025,1.953,0.095
29,2,2,3,0.937,1.784,0.09
29,2,2,5,0.818,1.722,0.09
29,1,1,4,0.837,1.748,0.085
29,2,2,6,1.188,2.236,0.085
29,2,2,6,0.797,1.82,0.08
29,1,2,5,3.162,7.146,0.08
29,1,2,6,1.029,2.062,0.085
29,2,2,5,1.87,5.198,0.09
29,1,1,6,0.844,1.828,0.09
29,2,2,5,32.259,32.755,0.085
29,2,2,4,1.173,2.061,0.085
29,2,2,5,1.018,1.777,0.08
29,1,1,4,0.947,1.827,0.08
29,1,1,5,0.743,1.607,0.075
29,1,2,3,2.157,2.757,0.075
29,1,2,5,0.816,1.52,0.08
29,1,2,4,1.586,2.826,0.085
29,2,2,4,0.735,1.639,0.09
29,1,1,3,1.941,4.053,0.09
29,1,2,5,0.807,1.759,0.085
29,1,2,4,1.014,1.863,0.09
29,2,2,5,0.716,1.924,0.095
29,1,2,3,1.679,2.807,0.095
29,1,1,5,0.723,1.628,0.1
29,2,2,5,0.772,1.572,0.1
29,2,2,5,0.947,1.612,0.095
29,2,2,3,2.103,3.439,0.095
29,2,2,4,1.328,2.113,0.09
29,1,1,4,0.588,1.763,0.09
29,2,2,2,2.361,4.066,0.085
29,1,1,4,1.466,2.738,0.085
29,2,2,5,0.912,2.512,0.08
29,1,1,5,0.84,2.176,0.08
29,2,2,4,1.069,2.092,0.075
29,1,1,6,1.115,2.491,0.075
29,1,2,4,1.328,2.111,0.07
29,1,2,4,1.075,3.155,0.075
29,2,2,4,2.376,3.768,0.08
29,2,1,4,1.19,2.366,0.08
29,1,1,6,0.715,2.747,0.085
29,2,2,6,0.837,1.885,0.085
29,2,1,5,1.192,2.263,0.08
29,2,2,5,0.892,1.833,0.085
29,1,1,4,1.596,2.483,0.085
29,2,2,5,0.692,2.164,0.08
29,1,1,5,1.067,2.059,0.08
29,2,2,4,1.025,1.849,0.075
29,1,1,4,0.801,1.625,0.075
29,2,2,4,0.683,2.619,0.07
29,1,1,2,2.221,3.95,0.07
29,2,2,4,0.796,1.579,0.065
29,2,1,5,2.711,3.574,0.065
29,1,2,4,1.237,1.958,0.07
29,1,2,5,1.39,2.174,0.075
29,1,2,4,1.135,2.142,0.08
29,2,1,3,1.797,2.925,0.085
29,1,1,2,2.083,3.148,0.09
29,2,2,4,1.745,2.449,0.09
29,2,2,4,0.968,1.743,0.085
29,2,2,4,0.867,1.723,0.085
29,1,1,5,1.267,2.723,0.08
29,1,1,3,2.578,3.322,0.08
29,2,2,4,1.406,2.167,0.075
29,1,1,2,2.6,3.648,0.075
29,2,2,4,0.845,2.387,0.07
29,2,1,3,2.222,3.214,0.07
29,1,1,4,1.711,2.575,0.075
29,2,2,5,0.798,2.015,0.075
29,2,1,3,1.905,3.12,0.07
29,1,1,4,1.34,2.02,0.075
29,1,1,5,2.702,4.447,0.075
29,1,2,4,1.134,2.302,0.07
30,1,2,3,1.719,2.269,0.08
30,1,1,3,1.166,1.886,0.085
30,1,1,2,2.26,3.227,0.085
30,2,1,3,1.048,1.68,0.08
30,1,1,4,1.365,3.118,0.085
30,1,1,4,1.463,2.359,0.085
30,1,1,2,1.366,3.382,0.08
30,2,1,1,2.642,2.866,0.08
30,2,1,2,2.77,3.386,0.085
30,2,2,3,2.847,3.647,0.09
30,2,2,4,1.062,1.663,0.09
30,1,1,5,1.135,3.759,0.085
30,2,2,3,1.128,2.366,0.085
30,2,2,5,1.978,2.721,0.08
30,2,2,2,1.043,1.946,0.08
30,2,2,4,0.837,1.782,0.075
30,2,2,3,1.301,2.509,0.075
30,2,1,2,2.958,3.183,0.07
30,1,1,1,1.19,3.237,0.075
30,2,2,4,1.508,2.267,0.075
30,2,2,3,1.952,2.815,0.07
30,2,2,3,1.196,3.181,0.07
30,1,2,2,268.486,269.125,0.065
30,1,1,2,1.964,2.541,0.07
30,2,2,4,1.51,2.39,0.07
30,2,1,3,1.712,2.04,0.065
30,1,1,2,2.652,3.003,0.07
30,1,2,2,2.1,3.701,0.07
30,1,1,3,1.301,1.942,0.075
30,1,1,4,1.564,2.926,0.075
30,2,2,4,1.088,1.863,0.07
30,1,1,4,1.466,2.162,0.07
30,1,1,3,1.224,1.513,0.065
30,1,1,3,0.928,1.751,0.065
30,1,1,3,2.053,4.742,0.06
30,2,2,6,1.728,2.831,0.06
30,2,2,4,1.292,1.828,0.055
30,2,2,4,1.183,2.47,0.055
30,1,1,4,1.289,2.85,0.05
30,1,2,4,0.934,1.3,0.05
30,2,2,3,2.051,2.3,0.055
30,1,1,2,2.284,3.021,0.055
30,2,2,3,0.99,2.326,0.05
30,1,2,2,0.741,2.533,0.05
30,1,1,2,1.009,1.738,0.055
30,1,1,1,1.462,1.815,0.055
30,1,1,2,1.647,1.879,0.05
30,2,2,3,1.3,2.06,0.05
30,1,1,1,1.848,2.095,0.045
30,2,2,3,1.374,4.182,0.045
30,1,1,4,0.884,2.86,0.04
30,2,2,2,2.02,2.347,0.04
30,2,2,3,0.879,2.175,0.035
30,2,2,2,0.625,1.2,0.035
30,2,2,3,1.134,1.343,0.03
30,1,2,3,1.454,1.662,0.03
30,1,2,1,2.186,2.426,0.035
30,2,2,3,1.863,2.11,0.04
30,2,1,1,2.232,2.377,0.04
30,2,2,2,1.327,1.511,0.045
30,1,1,1,36.409,36.656,0.045
30,2,2,3,1.499,2.819,0.04
30,2,2,3,1.103,1.328,0.04
30,1,1,2,1.692,2.124,0.035
30,1,1,1,6.714,14.906,0.035
30,1,2,2,1.399,4.279,0.03
30,2,2,3,0.878,1.206,0.035
30,2,2,2,0.788,2.243,0.035
30,2,2,3,0.924,1.46,0.03
30,1,1,4,0.718,1.102,0.03
30,1,1,4,1.752,2.615,0.025
30,1,1,2,2.158,2.606,0.025
30,2,2,1,1.548,1.731,0.02
30,2,1,1,1.603,1.772,0.02
30,1,1,2,1.095,1.367,0.025
30,1,1,3,1.423,2.655,0.025
30,2,1,3,2.743,3.975,0.02
30,2,2,3,1.109,2.006,0.025
30,1,1,3,0.586,1.754,0.025
30,1,2,2,3.414,4.133,0.02
30,1,1,1,2.247,2.415,0.025
30,1,1,2,0.96,1.225,0.025
30,1,2,3,1.896,2.289,0.02
30,2,2,1,2.348,2.556,0.025
30,2,2,3,0.91,3.23,0.025
30,2,2,1,2.713,2.92,0.02
30,2,2,4,1.084,3.197,0.02
30,1,2,1,0.489,2.897,0.015
30,2,2,2,1.483,2.124,0.02
30,1,2,3,1.642,1.866,0.02
30,2,2,4,1.075,3.129,0.08
30,1,1,5,1.033,4.009,0.08
30,1,1,6,1.581,4.925,0.075
30,2,2,3,1.544,2.368,0.075
30,1,1,2,1.509,2.461,0.07
30,2,2,3,1.262,3.702,0.07
30,2,2,2,1.263,1.919,0.065
30,1,1,4,1.208,2.664,0.065
30,2,1,1,1.49,2.354,0.06
30,2,2,3,1.102,1.678,0.065
30,1,1,5,0.915,2.78,0.065
30,2,2,2,1.794,2.866,0.06
30,2,2,4,0.789,3.07,0.06
30,1,1,5,0.839,2.719,0.055
30,1,1,3,1.171,1.931,0.055
30,1,1,2,1.397,1.997,0.05
30,2,2,4,1.105,2.402,0.05
30,1,1,5,1.016,2.68,0.045
30,2,2,3,1.123,1.819,0.045
30,2,2,6,0.895,3.151,0.04
30,1,1,4,1.022,2.215,0.04
30,1,1,4,1.459,2.202,0.035
30,1,1,4,0.842,1.866,0.035
30,1,2,2,328.825,329.593,0.03
30,1,1,4,1.966,2.814,0.035
30,1,1,3,0.935,2.087,0.035
30,1,1,4,0.966,2.119,0.03
30,1,1,3,1.049,1.545,0.03
30,1,1,5,0.886,1.606,0.025
30,1,1,3,2.227,2.843,0.025
30,2,2,6,0.981,2.516,0.02
30,2,1,3,0.922,1.274,0.02
30,1,2,2,0.793,2.97,0.025
30,1,2,5,2.383,3.152,0.03
30,2,2,3,1.457,2.384,0.035
30,2,2,4,0.953,2.2,0.035
30,2,2,3,1.589,1.94,0.03
30,1,1,4,0.863,1.479,0.03
30,1,2,3,1.538,2.05,0.025
30,2,1,2,1.94,3.053,0.03
30,2,2,5,0.939,1.698,0.035
30,1,1,4,0.898,1.818,0.035
30,1,2,3,1.706,2.241,0.03
30,1,1,2,2.479,3.383,0.035
30,2,2,2,1.079,2.496,0.035
30,2,2,3,0.949,1.421,0.03
30,2,1,2,1.978,3.186,0.03
30,1,1,3,2.168,3.177,0.035
30,1,2,5,2.33,3.25,0.035
30,1,2,3,1.525,2.141,0.04
30,2,2,3,0.853,1.349,0.045
30,1,1,3,1.009,1.529,0.045
30,2,2,4,1.685,2.245,0.04
30,2,2,4,0.83,1.341,0.04
30,2,2,3,0.791,1.847,0.035
30,1,1,3,1.71,2.757,0.035
30,1,1,3,0.773,1.188,0.03
30,2,1,2,2.046,3.654,0.03
30,2,2,4,1.318,2.414,0.035
30,2,2,4,0.884,1.548,0.035
30,2,1,3,1.708,2.629,0.03
30,1,1,1,1.989,3.405,0.035
30,2,2,3,0.891,1.161,0.035
30,2,2,3,1.032,2.143,0.03
30,1,1,2,0.833,2.409,0.03
30,1,2,3,0.624,1.056,0.025
30,2,2,4,1.506,2.386,0.03
30,1,2,5,2.166,3.91,0.03
30,2,2,5,1.363,2.347,0.035
30,2,2,4,1.144,2.952,0.035
30,2,2,5,0.978,1.617,0.03
30,1,2,6,0.745,4.937,0.03
30,2,2,5,1.634,2.699,0.035
30,1,2,5,0.934,2.222,0.035
30,1,2,5,1.688,2.472,0.04
30,1,2,3,2.544,2.856,0.045
30,2,2,6,0.783,2.614,0.05
30,2,2,5,0.846,2.446,0.05
30,2,2,4,1.158,1.55,0.045
30,1,1,3,2.026,2.723,0.045
30,2,2,3,1.494,2.014,0.04
30,1,2,2,2.066,2.458,0.04
30,2,1,2,2.105,4.385,0.045
30,2,2,4,0.876,1.572,0.05
30,2,2,5,1.5,2.117,0.05
30,2,2,4,0.795,1.203,0.045
30,2,2,3,0.933,1.221,0.045
30,1,2,2,2.471,3.135,0.04
30,1,1,3,1.503,2.015,0.045
30,1,1,2,1.573,2.414,0.045
31,1,1,3,2.794,3.224,0.08
31,2,2,5,0.74,1.955,0.08
31,1,2,3,1.876,3.515,0.075
31,2,1,4,1.211,1.964,0.08
31,1,1,4,1.746,2.401,0.085
31,1,1,3,1.913,2.392,0.085
31,2,2,3,1.712,2.183,0.08
31,2,1,4,1.227,1.947,0.08
31,2,1,4,2.015,2.791,0.085
31,2,1,4,1.62,3.205,0.09
31,2,2,5,1.486,2.413,0.095
31,1,1,4,0.981,2.004,0.095
31,1,1,5,1.144,2.471,0.09
31,1,1,4,1.156,2.212,0.09
31,1,1,3,1.996,2.284,0.085
31,1,2,3,1.428,1.82,0.085
31,1,2,3,3.241,4.777,0.09
31,2,2,5,1.134,2.494,0.095
31,1,1,5,2.504,3.513,0.095
31,2,2,3,3.154,4.242,0.09
31,1,1,3,2.799,3.543,0.09
31,1,1,5,0.791,2.695,0.085
31,1,1,3,2.974,3.51,0.085
31,2,2,5,1.012,1.859,0.08
31,2,1,5,0.841,1.577,0.08
31,1,1,3,2.02,3.107,0.085
31,1,1,3,1.04,1.68,0.085
31,2,2,4,2.241,3.458,0.08
31,1,2,4,1.27,2.342,0.08
31,1,2,4,1.625,2.65,0.085
31,1,1,3,2.187,3.043,0.09
31,1,1,3,2.973,3.55,0.09
31,2,2,4,1.052,1.692,0.085
31,2,1,4,1.932,2.876,0.085
31,1,1,3,2.575,3.687,0.09
31,2,1,3,1.343,3.071,0.09
31,2,2,4,1.911,2.95,0.095
31,2,1,4,1.797,3.069,0.095
31,1,1,4,1.448,1.887,0.1
31,2,2,5,0.844,1.5,0.1
31,1,1,5,0.564,1.308,0.095
31,2,2,4,4.677,5.885,0.095
31,1,1,3,2.405,3.212,0.09
31,2,2,4,1.015,2.495,0.09
31,2,2,4,2.201,2.905,0.085
31,2,1,3,0.882,3.921,0.085
31,2,2,5,0.765,1.469,0.09
31,2,2,3,3.701,4.395,0.09
31,2,1,4,2.009,2.73,0.085
31,2,2,5,0.755,1.338,0.09
31,1,1,4,1.352,3.224,0.09
31,2,2,5,0.776,1.352,0.085
31,1,1,4,0.647,1.695,0.085
31,1,2,4,1.482,2.778,0.08
31,2,1,3,1.893,2.485,0.085
31,1,2,3,3.341,4.077,0.09
31,1,1,4,1.111,2.031,0.095
31,1,1,3,2.53,2.986,0.095
31,1,1,4,2.422,3.021,0.09
31,1,2,3,1.881,2.352,0.09
31,2,1,3,2.171,2.931,0.095
31,1,1,4,1.782,2.262,0.1
31,2,2,3,2.378,3.362,0.1
31,1,1,4,0.666,1.33,0.095
31,2,1,3,5.227,6.002,0.095
31,2,2,3,1.811,2.458,0.1
31,2,1,4,1.908,2.403,0.1
31,1,1,4,2.072,2.544,0.105
31,2,2,5,0.812,1.404,0.105
31,2,1,4,2.734,3.367,0.1
31,2,2,4,1.603,2.572,0.105
31,2,2,3,3.14,3.74,0.105
31,2,2,4,1.448,1.961,0.1
31,1,1,4,1.819,3.074,0.1
31,1,1,4,0.717,1.373,0.095
31,2,2,4,1.315,2.691,0.095
31,1,1,4,1.916,3.092,0.09
31,1,1,3,1.204,2.156,0.09
31,2,2,4,1.634,2.186,0.085
31,2,2,3,1.416,2.08,0.085
31,1,1,4,1.431,2.063,0.08
31,2,2,3,2.122,3.338,0.08
31,1,1,4,2.033,5.24,0.075
31,1,2,3,1.306,2.339,0.075
31,2,2,3,4.093,5.062,0.08
31,1,1,5,0.726,2.846,0.08
31,1,1,3,1.91,2.382,0.075
31,2,2,4,0.82,1.604,0.075
31,1,2,3,2.779,4.835,0.07
31,2,2,3,2.897,3.801,0.075
31,1,2,3,1.944,2.646,0.08
31,1,1,4,1.152,2.513,0.085
31,2,2,3,1.493,2.414,0.085
31,2,1,4,1.836,3.172,0.08
31,1,1,3,1.157,2.101,0.085
31,2,2,3,1.876,2.308,0.085
31,1,1,4,0.882,2.017,0.08
31,2,1,3,2.088,3.015,0.08
31,1,2,3,1.635,2.787,0.085
31,1,1,3,1.651,2.435,0.09
31,1,1,3,1.529,2.104,0.09
31,1,1,4,1.378,3.944,0.085
31,2,1,3,1.648,2.328,0.085
31,1,1,3,1.531,2.028,0.09
31,2,2,3,3.946,5.258,0.09
31,2,1,3,2.172,2.948,0.085
31,2,2,3,1.903,2.335,0.09
31,2,1,3,1.52,2.217,0.09
31,1,1,4,0.836,1.899,0.095
31,2,1,3,2.74,3.317,0.095
31,1,2,3,1.712,2.184,0.1
31,1,1,3,1.615,2.439,0.105
31,2,1,3,1.734,2.677,0.105
31,2,2,3,1.863,2.256,0.11
31,2,1,3,1.248,1.743,0.11
31,2,2,3,0.864,1.519,0.115
31,1,1,3,0.787,1.371,0.115
31,1,1,3,0.761,1.298,0.11
31,1,1,3,0.759,1.376,0.11
31,2,2,3,0.785,1.346,0.105
31,1,1,3,0.953,1.713,0.105
31,1,1,3,0.622,1.094,0.1
31,1,2,3,1.182,1.573,0.1
