Subj_idx,Stimulus,Response,Confidence,RT_dec,Conf_presses,Condition,Accuracy,Contrast,Orientation
24,0,0,4,0.7160035,2,Detection,1,0,NaN
24,1,1,6,0.7158967,4,Detection,1,0.08,Clockwise
24,1,0,6,0.6992794,3,Detection,0,0.08,Clockwise
24,1,1,6,0.8160911,5,Detection,1,0.08,Clockwise
24,0,0,4,0.7161662,4,Detection,1,0,NaN
24,1,1,6,1.226854,0,Detection,1,0.08,Clockwise
24,1,1,4,1.015856,1,Detection,1,0.08,Anticlockwise
24,1,1,6,0.882685,2,Detection,1,0.08,Anticlockwise
24,1,1,6,0.7992233,4,Detection,1,0.08,Clockwise
24,0,0,6,0.7991064,1,Detection,1,0,NaN
24,0,1,4,1.2154226,3,Detection,0,0,NaN
24,1,0,6,0.8324562,2,Detection,0,0.08,Anticlockwise
24,1,1,6,0.8991132,1,Detection,1,0.08,Anticlockwise
24,0,0,4,0.9155657,2,Detection,1,0,NaN
24,1,1,6,0.5827131,4,Detection,1,0.08,Clockwise
24,0,0,4,0.7994218,1,Detection,1,0,NaN
24,0,1,1,1.1490567,6,Detection,0,0,NaN
24,1,1,6,0.682556,5,Detection,1,0.08,Clockwise
24,1,1,6,0.6492887,5,Detection,1,0.08,Clockwise
24,0,0,4,0.7989726,1,Detection,1,0,NaN
24,1,1,6,0.8157677,6,Detection,1,0.08,Clockwise
24,0,0,4,0.8490027,2,Detection,1,0,NaN
24,0,0,6,1.1985681,5,Detection,1,0,NaN
24,0,0,6,0.7990475,3,Detection,1,0,NaN
24,0,0,6,0.8490913,5,Detection,1,0,NaN
24,1,1,5,0.9323274,2,Detection,1,0.08,Anticlockwise
24,1,0,5,1.065341,1,Detection,0,0.08,Anticlockwise
24,0,1,1,1.3484973,6,Detection,0,0,NaN
24,0,0,6,0.8823013,4,Detection,1,0,NaN
24,1,1,6,0.5825853,1,Detection,1,0.08,Clockwise
24,0,0,6,0.6826097,4,Detection,1,0,NaN
24,0,0,5,0.9323148,4,Detection,1,0,NaN
24,0,0,6,0.6827817,5,Detection,1,0,NaN
24,0,0,6,0.6494674,0,Detection,1,0,NaN
24,0,0,5,1.1821868,3,Detection,1,0,NaN
24,1,1,6,0.7326119,4,Detection,1,0.08,Clockwise
24,1,1,6,0.5993736,3,Detection,1,0.08,Clockwise
24,1,0,4,1.2317891,1,Detection,0,0.08,Anticlockwise
24,0,0,6,0.6659196,4,Detection,1,0,NaN
24,1,0,5,0.7159586,1,Detection,0,0.08,Anticlockwise
24,1,1,6,0.7987284,4,Detection,1,0.08,Anticlockwise
24,1,1,6,0.7827251,6,Detection,1,0.08,Clockwise
24,0,0,4,1.015671,2,Detection,1,0,NaN
24,1,1,4,0.9324791,2,Detection,1,0.08,Anticlockwise
24,0,0,5,0.7823691,2,Detection,1,0,NaN
24,1,1,1,1.1934054,4,Detection,1,0.08,Clockwise
24,1,0,6,0.8158974,6,Detection,0,0.08,Anticlockwise
24,0,0,6,0.6992214,0,Detection,1,0,NaN
24,0,0,5,0.6992286,1,Detection,1,0,NaN
24,0,0,4,0.799122,0,Detection,1,0,NaN
24,1,0,5,0.665892,1,Detection,0,0.08,Anticlockwise
24,0,0,4,0.6661198,5,Detection,1,0,NaN
24,1,1,6,0.8823461,5,Detection,1,0.08,Anticlockwise
24,1,0,4,0.8491762,3,Detection,0,0.08,Anticlockwise
24,1,1,6,0.7491695,1,Detection,1,0.08,Clockwise
24,1,NaN,NaN,NaN,2,Detection,NaN,0.08,Clockwise
24,0,0,6,0.6825577,3,Detection,1,0,NaN
24,0,0,6,0.6993989,3,Detection,1,0,NaN
24,0,0,6,0.6325679,4,Detection,1,0,NaN
24,0,0,6,0.6658712,5,Detection,1,0,NaN
24,0,0,4,0.6826688,4,Detection,1,0,NaN
24,1,0,3,0.765908,1,Detection,0,0.08,Anticlockwise
24,0,0,6,1.165349,5,Detection,1,0,NaN
24,1,1,6,0.5660563,3,Detection,1,0.08,Clockwise
24,1,1,6,0.5825233,2,Detection,1,0.08,Clockwise
24,1,1,6,0.5493163,1,Detection,1,0.08,Clockwise
24,0,0,5,0.6660498,1,Detection,1,0,NaN
24,1,1,6,0.6993226,1,Detection,1,0.08,Clockwise
24,0,0,5,0.7325751,1,Detection,1,0,NaN
24,0,0,5,0.749172,1,Detection,1,0,NaN
24,0,0,6,0.632369,6,Detection,1,0,NaN
24,1,1,6,0.9323814,3,Detection,1,0.08,Anticlockwise
24,1,1,6,0.6825029,1,Detection,1,0.08,Clockwise
24,1,0,6,0.6159704,3,Detection,0,0.08,Anticlockwise
24,1,1,6,1.1484961,2,Detection,1,0.08,Clockwise
24,0,0,6,0.7326182,1,Detection,1,0,NaN
24,1,1,6,0.5828143,3,Detection,1,0.08,Anticlockwise
24,0,0,6,0.6993605,3,Detection,1,0,NaN
24,0,0,6,0.5993527,1,Detection,1,0,NaN
24,0,0,6,0.6824835,5,Detection,1,0,NaN
24,1,0,1,0.8158192,5,Detection,0,0.08,Anticlockwise
24,1,1,6,0.6159775,6,Detection,1,0.08,Clockwise
24,0,0,5,0.532752,1,Detection,1,0,NaN
24,0,0,5,0.7325361,3,Detection,1,0,NaN
24,1,0,6,0.6826846,3,Detection,0,0.08,Anticlockwise
24,1,0,2,1.4262465,1,Detection,0,0.075894664,Anticlockwise
24,0,0,6,0.8491517,4,Detection,1,0,NaN
24,1,1,6,0.8491157,3,Detection,1,0.075894664,Anticlockwise
24,1,0,4,1.048754,2,Detection,0,0.075894664,Clockwise
24,1,1,4,0.8987756,1,Detection,1,0.075894664,Anticlockwise
24,0,0,6,1.1986601,4,Detection,1,0,NaN
24,0,0,4,1.3151472,0,Detection,1,0,NaN
24,0,0,6,0.7492029,2,Detection,1,0,NaN
24,1,0,4,0.9155932,2,Detection,0,0.075894664,Clockwise
24,0,0,6,0.7991311,4,Detection,1,0,NaN
24,1,1,6,0.6824297,2,Detection,1,0.075894664,Clockwise
24,0,0,6,0.6494736,4,Detection,1,0,NaN
24,0,1,1,1.3149375,3,Detection,0,0,NaN
24,0,0,6,1.0322675,5,Detection,1,0,NaN
24,1,0,4,1.2318591,3,Detection,0,0.075894664,Anticlockwise
24,1,0,4,0.8159546,2,Detection,0,0.075894664,Anticlockwise
24,0,0,6,0.6494866,0,Detection,1,0,NaN
24,1,1,4,0.8492417,3,Detection,1,0.075894664,Anticlockwise
24,1,1,6,0.7156752,4,Detection,1,0.075894664,Clockwise
24,1,1,6,0.8155456,4,Detection,1,0.075894664,Anticlockwise
24,1,1,6,0.6325148,3,Detection,1,0.075894664,Clockwise
24,1,0,1,1.3654122,0,Detection,0,0.075894664,Anticlockwise
24,1,1,6,0.7324153,2,Detection,1,0.075894664,Clockwise
24,1,1,6,0.5992542,2,Detection,1,0.075894664,Clockwise
24,0,0,6,0.6157549,1,Detection,1,0,NaN
24,0,0,5,0.9158323,8,Detection,1,0,NaN
24,0,0,4,1.0985636,1,Detection,1,0,NaN
24,1,1,6,0.6494066,1,Detection,1,0.075894664,Clockwise
24,0,0,5,0.8990841,1,Detection,1,0,NaN
24,1,0,6,0.7994759,5,Detection,0,0.075894664,Anticlockwise
24,1,1,6,0.5822783,3,Detection,1,0.075894664,Clockwise
24,0,0,6,0.6990706,4,Detection,1,0,NaN
24,0,0,6,0.7658294,5,Detection,1,0,NaN
24,0,0,6,0.8156955,4,Detection,1,0,NaN
24,1,NaN,NaN,NaN,1,Detection,NaN,0.075894664,Clockwise
24,0,0,6,0.6327866,1,Detection,1,0,NaN
24,0,0,6,0.6159667,3,Detection,1,0,NaN
24,1,0,5,0.6326869,1,Detection,0,0.075894664,Anticlockwise
24,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
24,0,0,6,0.8160157,4,Detection,1,0,NaN
25,0,1,2,1.2623844,2,Discrimination,0,0.05,NaN
25,1,1,1,1.1333743,2,Discrimination,1,0.05,NaN
25,1,1,5,1.3318335,2,Discrimination,1,0.05,NaN
25,0,1,1,1.264652,1,Discrimination,0,0.05,NaN
25,1,1,3,1.1986679,1,Discrimination,1,0.05,NaN
25,0,0,1,1.165571,0,Discrimination,1,0.05,NaN
25,0,1,1,1.2486143,4,Discrimination,0,0.05,NaN
25,0,0,2,1.3484227,1,Discrimination,1,0.05,NaN
25,0,0,2,1.2487353,4,Discrimination,1,0.05,NaN
25,0,0,2,1.1322118,1,Discrimination,1,0.05,NaN
25,0,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,1,0,3,1.0825994,4,Discrimination,0,0.05,NaN
25,1,1,3,1.3652415,2,Discrimination,1,0.05,NaN
25,0,1,2,1.065434,1,Discrimination,0,0.05,NaN
25,1,1,3,1.132223,4,Discrimination,1,0.05,NaN
25,0,0,2,1.2318317,1,Discrimination,1,0.05,NaN
25,0,0,3,1.148727,5,Discrimination,1,0.05,NaN
25,1,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,1,1,2,1.0656935,2,Discrimination,1,0.05,NaN
25,1,1,3,0.9156561,2,Discrimination,1,0.05,NaN
25,1,1,2,1.0653055,2,Discrimination,1,0.05,NaN
25,0,0,2,1.2487256,1,Discrimination,1,0.05,NaN
25,0,1,4,1.1487313,1,Discrimination,0,0.05,NaN
25,0,0,4,1.0489386,1,Discrimination,1,0.05,NaN
25,1,0,3,1.2319165,2,Discrimination,0,0.05,NaN
25,1,1,2,1.0487714,3,Discrimination,1,0.05,NaN
25,1,1,3,1.0151416,3,Discrimination,1,0.05,NaN
25,0,0,2,1.3650375,3,Discrimination,1,0.05,NaN
25,1,1,4,1.0489406,3,Discrimination,1,0.05,NaN
25,1,1,4,1.0822147,3,Discrimination,1,0.05,NaN
25,0,1,3,1.0655137,2,Discrimination,0,0.05,NaN
25,1,0,4,1.0489428,1,Discrimination,0,0.05,NaN
25,0,0,1,1.4319015,2,Discrimination,1,0.05,NaN
25,0,1,2,1.0654738,1,Discrimination,0,0.05,NaN
25,1,1,3,0.9987516,2,Discrimination,1,0.05,NaN
25,1,1,2,1.531684,2,Discrimination,1,0.05,NaN
25,1,1,3,1.1155197,2,Discrimination,1,0.05,NaN
25,0,NaN,NaN,NaN,1,Discrimination,NaN,0.05,NaN
25,0,1,2,1.5481495,4,Discrimination,0,0.05,NaN
25,1,1,2,1.4816246,2,Discrimination,1,0.05,NaN
25,0,0,4,1.3651962,2,Discrimination,1,0.05,NaN
25,1,0,1,0.9327357,3,Discrimination,0,0.05,NaN
25,1,1,4,1.0656778,2,Discrimination,1,0.05,NaN
25,0,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,1,1,3,1.0002702,3,Discrimination,1,0.05,NaN
25,1,0,2,1.2487168,2,Discrimination,0,0.05,NaN
25,1,0,2,0.7991512,2,Discrimination,0,0.05,NaN
25,0,0,4,1.3651039,1,Discrimination,1,0.05,NaN
25,0,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,0,0,3,1.281766,2,Discrimination,1,0.05,NaN
25,0,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,0,0,3,1.4652727,2,Discrimination,1,0.05,NaN
25,1,1,3,1.265365,3,Discrimination,1,0.05,NaN
25,0,0,4,1.2153619,1,Discrimination,1,0.05,NaN
25,1,0,1,0.9488939,0,Discrimination,0,0.05,NaN
25,0,1,2,1.5483708,1,Discrimination,0,0.05,NaN
25,1,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,0,0,1,0.7658726,2,Discrimination,1,0.05,NaN
25,0,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,1,0,3,0.7158925,1,Discrimination,0,0.05,NaN
25,1,1,3,1.0654719,2,Discrimination,1,0.05,NaN
25,1,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,1,1,5,1.4152098,4,Discrimination,1,0.05,NaN
25,1,1,3,1.1154224,4,Discrimination,1,0.05,NaN
25,1,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,0,0,2,0.8821953,1,Discrimination,1,0.05,NaN
25,0,0,1,1.4317899,1,Discrimination,1,0.05,NaN
25,1,0,1,1.4320061,2,Discrimination,0,0.05,NaN
25,1,1,2,1.3319253,0,Discrimination,1,0.05,NaN
25,1,1,4,1.1987561,0,Discrimination,1,0.05,NaN
25,0,1,1,1.5482976,2,Discrimination,0,0.05,NaN
25,0,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,0,0,2,1.1655485,0,Discrimination,1,0.05,NaN
25,1,1,2,1.1487957,0,Discrimination,1,0.05,NaN
25,0,0,6,1.3816393,0,Discrimination,1,0.05,NaN
25,0,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,0,1,1,1.2321255,2,Discrimination,0,0.05,NaN
25,1,1,1,1.3983873,2,Discrimination,1,0.05,NaN
25,0,0,2,1.1486907,4,Discrimination,1,0.05,NaN
25,1,1,2,1.0323511,4,Discrimination,1,0.05,NaN
25,1,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,0,1,3,0.8169273,2,Discrimination,0,0.05,NaN
25,0,1,4,0.9160523,3,Discrimination,0,0.05,NaN
25,0,1,3,0.8991529,1,Discrimination,0,0.05,NaN
25,0,1,3,0.7991022,1,Discrimination,0,0.05,NaN
25,0,1,3,0.8990611,3,Discrimination,0,0.05,NaN
25,1,1,2,0.8490469,2,Discrimination,1,0.05,NaN
25,0,1,4,0.9321695,1,Discrimination,0,0.05,NaN
25,0,1,3,0.8824445,1,Discrimination,0,0.05,NaN
25,1,1,4,0.9156113,2,Discrimination,1,0.05,NaN
25,0,1,2,1.2155881,2,Discrimination,0,0.05,NaN
25,0,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,1,1,4,1.1986432,1,Discrimination,1,0.05,NaN
25,0,1,3,0.8659268,2,Discrimination,0,0.05,NaN
25,1,1,3,0.8826789,2,Discrimination,1,0.05,NaN
25,1,0,3,1.2991376,2,Discrimination,0,0.05,NaN
25,1,1,4,1.2319173,1,Discrimination,1,0.05,NaN
25,1,1,4,1.5317165,1,Discrimination,1,0.05,NaN
25,1,1,4,1.2320248,2,Discrimination,1,0.05,NaN
25,1,1,4,0.7328724,2,Discrimination,1,0.05,NaN
25,0,0,2,0.9853611,2,Discrimination,1,0.05,NaN
25,0,1,4,0.8825133,1,Discrimination,0,0.05,NaN
25,1,0,3,1.0487782,3,Discrimination,0,0.05,NaN
25,0,0,3,0.9989521,2,Discrimination,1,0.05,NaN
25,0,0,2,1.3984014,2,Discrimination,1,0.05,NaN
25,1,1,3,1.0987277,3,Discrimination,1,0.05,NaN
25,1,1,5,1.2488348,4,Discrimination,1,0.05,NaN
25,1,1,4,0.9989432,1,Discrimination,1,0.05,NaN
25,1,1,2,1.4651919,4,Discrimination,1,0.05,NaN
25,1,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,1,1,3,1.1983968,1,Discrimination,1,0.05,NaN
25,0,1,3,0.9655184,2,Discrimination,0,0.05,NaN
25,1,1,3,0.7991623,3,Discrimination,1,0.05,NaN
25,1,1,5,0.7491586,4,Discrimination,1,0.05,NaN
25,0,0,3,0.9828866,2,Discrimination,1,0.05,NaN
25,1,1,3,0.9656285,3,Discrimination,1,0.05,NaN
25,0,0,3,0.8658863,2,Discrimination,1,0.05,NaN
25,0,0,2,1.1662439,1,Discrimination,1,0.05,NaN
25,0,1,3,1.0654636,3,Discrimination,0,0.05,NaN
25,0,0,1,1.3484981,3,Discrimination,1,0.05,NaN
25,0,1,4,0.9446973,1,Discrimination,0,0.05,NaN
25,1,1,4,0.8825841,1,Discrimination,1,0.05,NaN
25,1,1,3,0.9336049,1,Discrimination,1,0.05,NaN
25,1,1,5,0.8324272,2,Discrimination,1,0.05,NaN
25,1,1,3,0.7826142,2,Discrimination,1,0.05,NaN
25,1,0,3,1.2487318,4,Discrimination,0,0.05,NaN
25,1,0,4,1.148874,3,Discrimination,0,0.05,NaN
25,0,0,3,1.2319015,2,Discrimination,1,0.05,NaN
25,1,1,2,1.0653001,1,Discrimination,1,0.05,NaN
25,1,1,4,1.0488956,4,Discrimination,1,0.05,NaN
25,1,1,5,0.9323185,4,Discrimination,1,0.05,NaN
25,0,1,3,1.215362,2,Discrimination,0,0.05,NaN
25,1,1,4,0.8157554,2,Discrimination,1,0.05,NaN
25,0,1,3,1.3485457,3,Discrimination,0,0.05,NaN
25,0,1,1,1.1319695,1,Discrimination,0,0.05,NaN
25,0,0,2,1.0323862,2,Discrimination,1,0.05,NaN
25,0,0,1,0.9156264,1,Discrimination,1,0.05,NaN
25,1,1,3,0.8324073,2,Discrimination,1,0.05,NaN
25,0,0,2,0.8655875,2,Discrimination,1,0.05,NaN
25,0,1,2,0.9158019,2,Discrimination,0,0.05,NaN
25,1,1,3,0.9157477,1,Discrimination,1,0.05,NaN
25,1,1,4,1.4149867,2,Discrimination,1,0.05,NaN
25,0,0,3,1.1320313,1,Discrimination,1,0.05,NaN
25,1,1,4,1.0488968,1,Discrimination,1,0.05,NaN
25,1,1,3,1.2819053,2,Discrimination,1,0.05,NaN
25,0,0,2,1.1657332,1,Discrimination,1,0.05,NaN
25,0,1,3,1.1655888,2,Discrimination,0,0.05,NaN
25,1,1,2,1.198634,2,Discrimination,1,0.05,NaN
25,1,1,6,0.8323472,3,Discrimination,1,0.05,NaN
25,0,0,3,1.1153285,2,Discrimination,1,0.05,NaN
25,0,0,4,1.4817506,1,Discrimination,1,0.05,NaN
25,0,1,4,0.8324328,1,Discrimination,0,0.05,NaN
25,1,1,4,0.9656359,4,Discrimination,1,0.05,NaN
25,1,1,3,0.8163326,1,Discrimination,1,0.05,NaN
25,0,0,3,0.9988101,3,Discrimination,1,0.05,NaN
25,0,1,2,0.8989553,1,Discrimination,0,0.05,NaN
25,0,0,3,0.9655635,2,Discrimination,1,0.05,NaN
25,0,1,2,0.9489924,1,Discrimination,0,0.05,NaN
25,0,0,3,1.0155972,2,Discrimination,1,0.05,NaN
25,1,1,3,1.2154802,1,Discrimination,1,0.05,NaN
25,1,1,2,1.4319119,2,Discrimination,1,0.05,NaN
25,0,0,4,1.1491179,2,Discrimination,1,0.05,NaN
25,0,0,4,1.1156833,2,Discrimination,1,0.05,NaN
25,0,1,3,1.0654588,1,Discrimination,0,0.05,NaN
25,0,0,4,1.1322101,2,Discrimination,1,0.05,NaN
25,1,1,3,1.2317952,2,Discrimination,1,0.05,NaN
25,0,0,4,1.1153495,1,Discrimination,1,0.05,NaN
25,1,1,4,1.1321808,2,Discrimination,1,0.05,NaN
25,1,1,3,1.0988373,1,Discrimination,1,0.05,NaN
25,0,0,3,0.9656672,3,Discrimination,1,0.05,NaN
25,0,0,3,1.1155176,2,Discrimination,1,0.05,NaN
25,0,0,3,1.0656281,3,Discrimination,1,0.05,NaN
25,0,0,4,1.0489223,3,Discrimination,1,0.05,NaN
25,1,1,3,0.8488167,2,Discrimination,1,0.05,NaN
25,1,1,3,1.0823187,1,Discrimination,1,0.05,NaN
25,1,1,3,0.8324979,2,Discrimination,1,0.05,NaN
25,1,0,2,0.9988794,2,Discrimination,0,0.05,NaN
25,0,1,3,0.9823508,3,Discrimination,0,0.05,NaN
25,0,1,3,0.8320526,2,Discrimination,0,0.05,NaN
25,1,1,3,1.0659852,1,Discrimination,1,0.05,NaN
25,1,NaN,NaN,NaN,0,Discrimination,NaN,0.05,NaN
25,0,0,2,0.8489929,3,Discrimination,1,0.05,NaN
25,1,1,2,1.1987271,3,Discrimination,1,0.05,NaN
25,1,0,2,1.1154199,1,Discrimination,0,0.05,NaN
25,0,1,3,0.949068,1,Discrimination,0,0.05,NaN
25,1,1,3,0.9154773,2,Discrimination,1,0.05,NaN
25,0,1,3,0.8324278,2,Discrimination,0,0.05,NaN
25,1,1,3,0.8489949,3,Discrimination,1,0.05,NaN
25,0,1,3,0.8157209,2,Discrimination,0,0.05,NaN
25,0,1,3,0.7823838,3,Discrimination,0,0.05,NaN
25,0,1,4,0.8323725,2,Discrimination,0,0.05,NaN
25,0,1,2,1.2814276,1,Discrimination,0,0.05,NaN
25,1,1,4,0.9487946,2,Discrimination,1,0.05,NaN
25,0,1,4,1.0487601,2,Discrimination,0,0.05,NaN
25,1,1,3,0.8657707,2,Discrimination,1,0.05,NaN
25,0,1,4,1.1653771,2,Discrimination,0,0.05,NaN
25,1,1,3,0.8157235,2,Discrimination,1,0.05,NaN
25,1,1,3,0.7660102,3,Discrimination,1,0.05,NaN
25,1,1,3,0.7327245,2,Discrimination,1,0.05,NaN
25,1,1,3,0.6661794,2,Discrimination,1,0.05,NaN
25,1,1,1,0.9172088,1,Detection,1,0.06,Anticlockwise
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,0,1,1,0.7493015,1,Detection,0,0,NaN
25,0,0,5,1.0321002,1,Detection,1,0,NaN
25,1,0,2,1.3157503,4,Detection,0,0.06,Clockwise
25,1,0,1,0.9823674,1,Detection,0,0.06,Anticlockwise
25,0,0,4,1.0485439,2,Detection,1,0,NaN
25,0,0,3,1.0489726,1,Detection,1,0,NaN
25,0,0,3,1.198686,1,Detection,1,0,NaN
25,0,0,3,0.8486483,1,Detection,1,0,NaN
25,0,0,3,1.082177,2,Detection,1,0,NaN
25,1,0,3,0.9490137,3,Detection,0,0.06,Anticlockwise
25,1,0,2,1.082112,3,Detection,0,0.06,Anticlockwise
25,0,0,3,1.182046,2,Detection,1,0,NaN
25,1,0,4,0.8657902,2,Detection,0,0.06,Clockwise
25,0,0,2,1.0989208,2,Detection,1,0,NaN
25,0,0,2,0.8491197,3,Detection,1,0,NaN
25,1,0,3,1.3319263,3,Detection,0,0.06,Clockwise
25,1,NaN,NaN,NaN,0,Detection,NaN,0.06,Clockwise
25,1,0,3,0.8823754,2,Detection,0,0.06,Anticlockwise
25,1,0,2,0.9322993,3,Detection,0,0.06,Clockwise
25,1,0,1,1.2319674,3,Detection,0,0.06,Anticlockwise
25,1,0,1,0.9489055,1,Detection,0,0.06,Clockwise
25,0,0,3,1.2320234,3,Detection,1,0,NaN
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,0,0,4,0.7825831,2,Detection,1,0,NaN
25,1,0,2,1.0652989,2,Detection,0,0.06,Clockwise
25,1,0,2,0.9823868,1,Detection,0,0.06,Anticlockwise
25,1,1,5,1.4984087,1,Detection,1,0.06,Anticlockwise
25,1,0,2,1.2487139,2,Detection,0,0.06,Anticlockwise
25,0,0,4,1.248263,3,Detection,1,0,NaN
25,1,0,3,1.0325667,2,Detection,0,0.06,Anticlockwise
25,0,0,3,0.8655719,3,Detection,1,0,NaN
25,1,0,3,1.2151813,1,Detection,0,0.06,Clockwise
25,0,0,3,0.949097,1,Detection,1,0,NaN
25,0,0,5,0.8494294,4,Detection,1,0,NaN
25,1,0,1,1.1986385,2,Detection,0,0.06,Clockwise
25,0,0,3,0.7988568,2,Detection,1,0,NaN
25,1,0,1,0.8324016,4,Detection,0,0.06,Clockwise
25,0,0,3,1.4816173,3,Detection,1,0,NaN
25,1,0,3,1.1594754,2,Detection,0,0.066666667,Clockwise
25,0,0,5,0.9655508,3,Detection,1,0,NaN
25,0,0,4,0.9157021,1,Detection,1,0,NaN
25,0,0,3,0.9661054,3,Detection,1,0,NaN
25,1,0,2,1.1987267,1,Detection,0,0.066666667,Clockwise
25,1,1,5,1.0988168,2,Detection,1,0.066666667,Clockwise
25,0,0,2,0.8491785,3,Detection,1,0,NaN
25,0,0,4,1.514772,5,Detection,1,0,NaN
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,1,1,4,0.9325943,4,Detection,1,0.066666667,Anticlockwise
25,1,1,2,1.0986846,2,Detection,1,0.066666667,Anticlockwise
25,1,1,5,0.8323427,4,Detection,1,0.066666667,Clockwise
25,1,1,2,1.2818746,1,Detection,1,0.066666667,Clockwise
25,1,1,1,1.4150638,2,Detection,1,0.066666667,Clockwise
25,0,1,3,1.015642,2,Detection,0,0,NaN
25,0,0,4,0.8822373,3,Detection,1,0,NaN
25,1,0,3,1.2315396,1,Detection,0,0.066666667,Anticlockwise
25,1,1,1,1.2652367,5,Detection,1,0.066666667,Clockwise
25,0,1,3,0.5825362,1,Detection,0,0,NaN
25,0,1,4,1.0487613,2,Detection,0,0,NaN
25,1,NaN,NaN,NaN,0,Detection,NaN,0.066666667,Anticlockwise
25,1,0,3,0.8989451,2,Detection,0,0.066666667,Clockwise
25,0,1,3,1.2320222,2,Detection,0,0,NaN
25,0,0,4,0.9821898,4,Detection,1,0,NaN
25,1,1,1,1.0987329,2,Detection,1,0.066666667,Anticlockwise
25,1,1,4,1.1486844,1,Detection,1,0.066666667,Anticlockwise
25,0,1,4,1.0655316,4,Detection,0,0,NaN
25,1,1,4,1.5315201,2,Detection,1,0.066666667,Anticlockwise
25,1,NaN,NaN,NaN,0,Detection,NaN,0.066666667,Anticlockwise
25,1,0,4,1.0321524,2,Detection,0,0.066666667,Anticlockwise
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,0,0,6,0.9324042,3,Detection,1,0,NaN
25,1,1,2,1.0655542,2,Detection,1,0.066666667,Clockwise
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,1,0,4,0.7324568,3,Detection,0,0.066666667,Clockwise
25,1,NaN,NaN,NaN,0,Detection,NaN,0.066666667,Anticlockwise
25,0,0,2,0.7990901,2,Detection,1,0,NaN
25,0,0,3,0.9156534,2,Detection,1,0,NaN
25,0,0,3,0.8324881,2,Detection,1,0,NaN
25,0,0,6,0.7833551,0,Detection,1,0,NaN
25,0,0,3,1.1600137,2,Detection,1,0,NaN
25,1,1,6,0.9701621,3,Detection,1,0.066666667,Anticlockwise
25,0,0,5,1.0154269,1,Detection,1,0,NaN
25,1,1,6,0.9988895,5,Detection,1,0.066666667,Clockwise
25,1,0,3,1.3981822,2,Detection,0,0.066666667,Clockwise
25,1,1,6,0.9487189,2,Detection,1,0.066666667,Clockwise
25,1,1,2,1.1322403,1,Detection,1,0.066666667,Anticlockwise
25,0,1,2,0.9987824,2,Detection,0,0,NaN
25,1,1,3,0.9658176,3,Detection,1,0.066666667,Anticlockwise
25,1,1,4,0.9323822,3,Detection,1,0.066666667,Anticlockwise
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,1,0,4,0.9656256,2,Detection,0,0.066666667,Clockwise
25,1,0,2,1.3151335,2,Detection,0,0.066666667,Clockwise
25,1,1,2,1.0155897,1,Detection,1,0.066666667,Anticlockwise
25,0,1,3,1.1988564,1,Detection,0,0,NaN
25,1,1,3,0.8823446,2,Detection,1,0.066666667,Anticlockwise
25,0,0,3,1.0987074,3,Detection,1,0,NaN
25,1,1,3,1.065436,2,Detection,1,0.066666667,Clockwise
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,1,0,4,0.9656326,2,Detection,0,0.066666667,Clockwise
25,0,0,2,1.0320325,2,Detection,1,0,NaN
25,0,0,4,0.9161733,2,Detection,1,0,NaN
25,1,NaN,NaN,NaN,0,Detection,NaN,0.066666667,Clockwise
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,0,1,1,1.065561,4,Detection,0,0,NaN
25,1,1,5,0.8824221,4,Detection,1,0.066666667,Anticlockwise
25,0,0,2,1.0158593,4,Detection,1,0,NaN
25,0,0,2,1.2985942,4,Detection,1,0,NaN
25,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
25,0,1,3,1.0322266,3,Detection,0,0,NaN
25,0,0,3,1.3491837,2,Detection,1,0,NaN
25,0,1,3,1.2649619,2,Detection,0,0,NaN
25,1,1,3,1.0821762,3,Detection,1,0.066666667,Anticlockwise
25,0,1,3,1.1987726,3,Detection,0,0,NaN
25,1,1,1,1.3155959,4,Detection,1,0.066666667,Clockwise
