Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,coherence,Accuracy,Training,Scale
1,82,89.944,0,1.6859,1.1158,0.25,7.944,0,four-point scale
1,107,120.0318,0,1.8912,1.6638,0.062,13.0318,0,four-point scale
1,109,89.9457,2,1.7781,0.7378,0.062,19.0543,0,four-point scale
1,236,88.5791,2,2.1599,0.8776,0.016,147.4209,0,four-point scale
1,246,270.0542,1,1.7354,0.4718,0.062,24.0542,0,four-point scale
1,74,89.9457,1,1.3568,1.0398,0.25,15.9457,0,four-point scale
1,47,89.9457,0,2.4659,0.5439,0.016,42.9457,0,four-point scale
1,30,270.0542,0,1.5953,0.9356,0.016,119.9458,0,four-point scale
1,70,59.3128,3,1.6897,1.0077,0.5,10.6872,0,four-point scale
1,0,359.9458,3,1.4507,0.9178,0.125,0.0542,0,four-point scale
1,14,89.9457,0,3.5892,0.9357,0.031,75.9457,0,four-point scale
1,60,241.6069,0,2.5892,0.7538,0.25,178.3931,0,four-point scale
1,58,60.8808,1,2.5974,0.9458,0.25,2.8808,0,four-point scale
1,133,119.9243,2,1.6482,0.9438,0.25,13.0757,0,four-point scale
1,187,238.3724,0,2.0327,0.6618,0.125,51.3724,0,four-point scale
1,256,60.2025,0,2.934,0.9901,0.031,164.2025,0,four-point scale
1,41,29.8531,0,4.4026,1.0058,0.25,11.1469,0,four-point scale
1,129,149.3078,0,2.061,1.0457,0.016,20.3078,0,four-point scale
1,49,60.5742,0,1.915,0.6998,0.062,11.5742,0,four-point scale
1,318,119.1199,1,2.2118,0.9078,0.062,161.1199,0,four-point scale
1,145,118.3088,0,3.1777,0.7896,0.062,26.6912,0,four-point scale
1,41,58.838,0,1.674,0.3887,0.062,17.838,0,four-point scale
1,204,207.9573,1,2.5612,0.7497,0.016,3.9573,0,four-point scale
1,147,151.8936,1,2.1119,0.6458,0.125,4.8936,0,four-point scale
1,0,30.3678,1,1.6203,0.6737,0.016,30.3678,0,four-point scale
1,82,89.4889,1,1.4167,0.5838,0.25,7.4889,0,four-point scale
1,102,30.6359,0,1.8408,0.4898,0.016,71.3641,0,four-point scale
1,184,60.8808,0,2.6597,1.0736,0.031,123.1192,0,continuous scale
1,359,359.9441,2.05,1.5466,0.7366,0.25,0.9441,0,continuous scale
1,279,359.9458,0,1.1762,0.7592,0.016,80.9458,0,continuous scale
1,351,328.2724,0,2.0545,0.8484,0.016,22.7276,0,continuous scale
1,135,328.7326,0,1.6727,1.0337,0.031,166.2674,0,continuous scale
1,235,241.7372,3,1.7237,0.9383,0.5,6.7372,0,continuous scale
1,125,300.104,0,3.0032,0.8689,0.031,175.104,0,continuous scale
1,177,149.1188,0,1.4108,0.691,0.016,27.8812,0,continuous scale
1,202,211.9734,1.87,1.9471,0.8917,0.25,9.9734,0,continuous scale
1,79,271.4182,0,2.0393,0.6711,0.062,167.5818,0,continuous scale
1,269,270.0542,3,2.3212,0.871,0.25,1.0542,0,continuous scale
1,88,89.9457,0,1.8944,0.7367,0.016,1.9457,0,continuous scale
1,144,118.5883,0,6.2287,0.7894,0.031,25.4117,0,continuous scale
1,168,119.3405,0,2.0362,0.981,0.016,48.6595,0,continuous scale
1,67,61.9332,0,2.3957,0.7582,0.031,5.0668,0,continuous scale
1,20,30.3678,3,1.8639,0.8911,0.5,10.3678,0,continuous scale
1,322,118.655,0.62,1.7575,0.893,0.125,156.655,0,continuous scale
1,36,298.1454,0,1.7554,0.714,0.016,97.8546,0,continuous scale
1,197,27.9148,0.96,2.0221,0.6035,0.062,169.0852,0,continuous scale
1,359,298.322,0.46,1.5347,0.6699,0.031,60.678,0,continuous scale
1,150,149.6393,0.72,1.3683,0.6487,0.016,0.3607,0,continuous scale
1,326,327.8513,2.03,1.4174,0.9145,0.25,1.8513,0,continuous scale
1,191,180.0543,1.92,1.5197,0.7142,0.25,10.9457,0,continuous scale
1,24,359.9445,1,3.9864,0.6247,0.5,24.0555,0,continuous scale
1,289,300.2063,1.09,1.1998,0.6477,0.5,11.2063,0,continuous scale
1,206,27.5645,1.5,1.5268,0.6895,0.125,178.4355,0,continuous scale
1,8,27.9425,0,1.4506,0.7148,0.031,19.9425,0,continuous scale
1,215,58.1762,0,1.804,0.7359,0.031,156.8238,0,continuous scale
1,202,27.9148,2.29,1.6993,0.6245,0.25,174.0852,0,continuous scale
1,249,270.5101,0,2.1195,0.7372,0.016,21.5101,0,continuous scale
1,217,28.6086,0,1.419,1.0724,0.125,171.6086,0,continuous scale
1,45,29.6324,0,1.3799,0.9369,0.031,15.3676,0,continuous scale
1,207,210.6615,2.19,1.782,1.0038,0.5,3.6615,0,continuous scale
1,211,89.9457,0.76,2.4425,0.8687,0.031,121.0543,0,continuous scale
1,82,270.0542,1.07,4.0243,0.789,0.062,171.9458,0,continuous scale
1,59,60.8943,2.34,2.1372,0.9163,0.25,1.8943,0,continuous scale
1,40,29.6667,1.97,1.6248,1.227,0.5,10.3333,0,continuous scale
1,194,89.944,0.35,2.2507,0.5373,0.016,104.056,0,continuous scale
1,69,240.4486,1.69,2.7822,1.0067,0.5,171.4486,0,continuous scale
1,91,89.4638,1.81,2.3157,1.0274,0.5,1.5362,0,continuous scale
1,31,28.8849,0,1.4622,0.7175,0.125,2.1151,0,continuous scale
1,326,150.7562,0.11,2.7727,0.7404,0.25,175.2438,0,continuous scale
1,87,118.655,0.39,1.5362,0.6076,0.016,31.655,0,continuous scale
1,253,119.0328,0.14,2.0292,0.7618,0.125,133.9672,0,continuous scale
1,171,301.7745,0.25,2.465,0.7174,0.031,130.7745,0,continuous scale
1,78,120.3517,0,3.9487,3.5157,0.031,42.3517,0,four-point scale
1,150,148.0946,0,2.0151,1.3097,0.125,1.9054,0,four-point scale
1,273,89.9385,0,2.16,0.5857,0.125,176.9385,0,four-point scale
1,253,298.0211,0,4.0525,1.3136,0.016,45.0211,0,four-point scale
1,310,297.3461,0,1.5866,1.7219,0.125,12.6539,0,four-point scale
1,148,151.8152,2,2.0789,1.0298,0.25,3.8152,0,four-point scale
1,85,270.5101,0,1.2298,0.8139,0.031,174.4899,0,four-point scale
1,82,89.9457,0,3.0677,1.1652,0.125,7.9457,0,four-point scale
1,330,329.5572,3,1.4249,0.6798,0.25,0.4428,0,four-point scale
1,181,152.0396,0,1.9509,0.7917,0.031,28.9604,0,four-point scale
1,88,268.7128,0,2.3853,0.8341,0.062,179.2872,0,four-point scale
1,352,180.0543,0,2.6842,0.6178,0.125,171.9457,0,four-point scale
1,315,359.9374,0,3.0712,1.0176,0.016,44.9374,0,four-point scale
1,332,89.9457,0,4.0762,1.5837,0.016,117.9457,0,four-point scale
1,125,149.059,0,3.4721,1.6039,0.125,24.059,0,four-point scale
1,252,151.345,0,1.979,0.9139,0.016,100.655,0,four-point scale
1,27,301.7745,0,1.6664,1.0856,0.031,85.2255,0,four-point scale
1,324,30.3291,0,2.9265,0.9637,0.016,66.3291,0,four-point scale
1,348,329.5171,1,1.7509,1.236,0.25,18.4829,0,four-point scale
1,300,299.4182,2,2.5615,1.036,0.25,0.5818,0,four-point scale
1,236,271.4182,0,2.2403,1.8798,0.062,35.4182,0,four-point scale
1,350,209.8104,0,1.6007,0.7898,0.062,140.1896,0,four-point scale
1,109,238.8704,0,1.3917,0.8838,0.062,129.8704,0,four-point scale
1,95,270.0542,0,1.4212,0.8738,0.062,175.0542,0,four-point scale
1,61,89.9396,0,4.1854,1.0298,0.125,28.9396,0,four-point scale
1,83,89.9457,3,1.9903,1.1882,0.25,6.9457,0,four-point scale
1,91,89.9457,3,2.0894,1.0141,0.5,1.0543,0,four-point scale
1,338,328.7466,1,2.5677,1.212,0.062,9.2534,0,four-point scale
1,110,120.1615,2,2.2358,1.3378,0.25,10.1615,0,four-point scale
1,207,89.9291,0,1.9977,0.97,0.031,117.0709,0,four-point scale
1,77,270.0542,0,1.855,0.8717,0.125,166.9458,0,four-point scale
1,217,210.4528,2,1.8094,1.1238,0.5,6.5472,0,four-point scale
1,96,270.0542,1,2.0455,1.2718,0.25,174.0542,0,four-point scale
1,334,298.3671,2,2.0908,1.0382,0.125,35.6329,0,four-point scale
1,16,30.3291,0,2.0298,1.3737,0.016,14.3291,0,four-point scale
1,354,31.2544,1,2.1344,1.2598,0.031,37.2544,0,four-point scale
1,38,28.6086,0,2.1722,1.1037,0.016,9.3914,0,four-point scale
1,60,28.6927,0,4.6787,1.1058,0.031,31.3073,0,four-point scale
1,209,29.6667,1,2.3689,1.1938,0.125,179.3333,0,four-point scale
1,206,211.6118,1,1.4233,1.0217,0.125,5.6118,0,four-point scale
1,159,240.3676,0,3.9629,0.6181,0.031,81.3676,0,four-point scale
1,234,59.5091,0,2.2736,0.817,0.062,174.4909,0,four-point scale
1,214,59.3738,0,2.4115,0.8738,0.062,154.6262,0,four-point scale
1,332,329.4379,2,1.3519,0.9958,0.5,2.5621,0,four-point scale
1,132,88.5791,1,1.7427,0.7297,0.062,43.4209,0,four-point scale
10,192,359.9458,1.84,54.1057,18.4371,0.5,167.9458,1,continuous scale
10,53,287.9914,0,12.4743,21.1222,0.5,125.0086,1,four-point scale
10,250,244.2574,1,4.8458,2.0351,0.5,5.7426,1,four-point scale
10,331,322.2832,0,75.674,19.9307,0.5,8.7168,1,four-point scale
10,167,149.8198,1.5,3.6727,1.9391,0.25,17.1802,1,continuous scale
10,280,298.8306,2.1,5.6568,1.5944,0.25,18.8306,1,continuous scale
10,121,148.3752,2.35,3.2794,2.5735,0.25,27.3752,1,continuous scale
10,209,227.2093,2.74,2.1034,2.3171,0.25,18.2093,1,continuous scale
10,171,147.4203,1.69,3.4848,2.9564,0.125,23.5797,1,continuous scale
10,54,89.9421,3,1.1924,2.5246,0.125,35.9421,1,four-point scale
10,179,153.1981,1,2.8567,3.4025,0.125,25.8019,1,four-point scale
10,231,241.9581,1.31,3.2013,1.7715,0.125,10.9581,1,continuous scale
10,89,108.6042,3,2.4945,2.2365,0.062,19.6042,1,four-point scale
10,164,289.4867,1,8.1088,2.1425,0.062,125.4867,1,four-point scale
10,214,65.5339,0.66,3.6383,1.7083,0.062,148.4661,1,continuous scale
10,178,89.2115,1,1.2313,1.8504,0.062,88.7885,1,four-point scale
10,183,65.7195,1,7.0131,2.4386,0.031,117.2805,1,four-point scale
10,187,87.4185,1.33,1.3284,5.345,0.031,99.5815,1,continuous scale
10,236,240.4825,1,5.8989,1.8066,0.031,4.4825,1,four-point scale
10,1,38.562,1.62,2.3233,1.6045,0.031,37.562,1,continuous scale
10,140,47.8479,2,1.9422,1.8248,0.016,92.1521,1,four-point scale
10,301,28.4367,1.02,5.2971,2.1469,0.016,87.4367,1,continuous scale
10,297,261.0383,0,2.4531,1.7475,0.016,35.9617,1,four-point scale
10,286,117.5828,0.35,4.5255,2.5561,0.016,168.4172,1,continuous scale
10,119,146.1571,3,3.1805,3.5268,0.25,27.1571,0,four-point scale
10,349,60.2216,2,2.9656,2.9809,0.125,71.2216,0,four-point scale
10,154,72.0436,1,3.7183,1.5669,0.031,81.9564,0,four-point scale
10,70,68.324,0,3.1501,1.3793,0.016,1.676,0,four-point scale
10,235,22.4012,1,2.6392,1.3487,0.016,147.4012,0,four-point scale
10,316,248.7389,1,7.233,2.3547,0.125,67.2611,0,four-point scale
10,148,139.7696,3,3.7517,1.8469,0.5,8.2304,0,four-point scale
10,243,237.4662,3,2.5054,1.5868,0.5,5.5338,0,four-point scale
10,25,54.0634,3,2.2941,1.8809,0.125,29.0634,0,four-point scale
10,270,259.6859,1,3.8156,1.419,0.062,10.3141,0,four-point scale
10,226,206.0618,0,7.6892,1.3327,0.016,19.9382,0,four-point scale
10,45,76.9917,1,3.3629,1.9907,0.125,31.9917,0,four-point scale
10,67,67.1201,3,2.1683,1.1368,0.25,0.1201,0,four-point scale
10,153,127.4881,3,3.0696,1.5749,0.5,25.5119,0,four-point scale
10,41,50.254,3,2.049,1.2228,0.25,9.254,0,four-point scale
10,201,205.8648,3,2.5043,1.4909,0.5,4.8648,0,four-point scale
10,301,155.5917,2,1.677,1.8186,0.125,145.4083,0,four-point scale
10,233,228.7777,2,2.303,1.5448,0.5,4.2223,0,four-point scale
10,207,123.0276,0,2.8433,1.7289,0.016,83.9724,0,four-point scale
10,58,55.3078,3,2.9548,1.5989,0.25,2.6922,0,four-point scale
10,115,119.8277,3,2.4487,1.6444,0.25,4.8277,0,four-point scale
10,263,123.8318,2,2.0902,2.2416,0.031,139.1682,0,four-point scale
10,316,296.8232,1,6.4853,5.0847,0.125,19.1768,0,four-point scale
10,285,75.0669,2,2.1311,1.3606,0.25,150.0669,0,four-point scale
10,327,78.1495,1,1.7512,1.3567,0.062,111.1495,0,four-point scale
10,252,75.6556,1,1.6168,0.963,0.031,176.3444,0,four-point scale
10,313,359.2782,1,2.6,1.8207,0.125,46.2782,0,four-point scale
10,354,48.7817,0,1.4723,1.1949,0.25,54.7817,0,four-point scale
10,236,145.8239,1,1.336,1.5507,0.031,90.1761,0,four-point scale
10,45,99.2731,1,3.1215,1.0486,0.016,54.2731,0,four-point scale
10,330,60.7204,0,2.247,1.3148,0.125,90.7204,0,four-point scale
10,38,247.1917,1,4.0526,1.9527,0.062,150.8083,0,four-point scale
10,97,150.2872,0,5.0199,1.3477,0.016,53.2872,0,four-point scale
10,97,89.9457,3,1.877,2.0376,0.125,7.0543,0,four-point scale
10,240,291.365,1,5.1546,1.611,0.031,51.365,0,four-point scale
10,359,105.7306,0,2.4299,1.2606,0.031,106.7306,0,four-point scale
10,149,312.7136,1,3.4991,1.4209,0.031,163.7136,0,four-point scale
10,337,302.6223,3,3.5823,1.3429,0.5,34.3777,0,four-point scale
10,130,125.8953,3,2.41,1.6349,0.25,4.1047,0,four-point scale
10,179,38.4763,1,2.0895,1.0567,0.031,140.5237,0,four-point scale
10,192,218.9741,0,3.0394,1.2046,0.062,26.9741,0,four-point scale
10,338,122.3071,1,1.4501,1.2509,0.062,144.3071,0,four-point scale
10,314,152.7433,1,2.3368,1.1487,0.25,161.2567,0,four-point scale
10,249,260.9836,2,1.476,1.2069,0.25,11.9836,0,four-point scale
10,215,242.8425,3,1.1141,2.5366,0.25,27.8425,0,four-point scale
10,117,141.158,2.18,2.0975,4.4095,0.016,24.158,0,continuous scale
10,1,136.7389,0.38,3.0823,1.3708,0.016,135.7389,0,continuous scale
10,8,105.7306,2.03,6.5599,2.0854,0.031,97.7306,0,continuous scale
10,287,60.0996,0.97,5.131,2.0298,0.062,133.0996,0,continuous scale
10,296,297.7849,3,3.415,1.6057,0.5,1.7849,0,continuous scale
10,358,62.7419,1.68,2.5449,2.3474,0.062,64.7419,0,continuous scale
10,318,144.0899,2.4,2.8369,1.4427,0.125,173.9101,0,continuous scale
10,79,72.1004,2.69,1.4633,1.1362,0.125,6.8996,0,continuous scale
10,172,138.1119,2.2,1.3973,1.889,0.016,33.8881,0,continuous scale
10,217,118.0776,2.98,1.4304,1.9475,0.062,98.9224,0,continuous scale
10,270,141.5195,1.7,5.4012,1.8217,0.125,128.4805,0,continuous scale
10,334,149.9306,2.49,1.8536,1.2293,0.25,175.9306,0,continuous scale
10,134,149.5087,3,1.5317,1.3345,0.5,15.5087,0,continuous scale
10,98,114.8774,1.5,2.2784,2.2897,0.016,16.8774,0,continuous scale
10,180,148.9348,2.23,1.1964,1.1161,0.031,31.0652,0,continuous scale
10,108,114.1088,3,2.6978,1.3708,0.5,6.1088,0,continuous scale
10,312,86.3639,2.24,2.927,1.4036,0.031,134.3639,0,continuous scale
10,131,133.3606,1.5,2.4684,1.2746,0.016,2.3606,0,continuous scale
10,49,58.18,2.82,2.3882,1.3934,0.25,9.18,0,continuous scale
10,286,148.4545,1.84,4.5003,1.4649,0.016,137.5455,0,continuous scale
10,204,237.4718,0.82,3.7518,2.4558,0.062,33.4718,0,continuous scale
10,200,114.3525,0,7.5026,1.8688,0.062,85.6475,0,continuous scale
10,11,32.5105,1.76,3.2258,1.1652,0.031,21.5105,0,continuous scale
10,253,299.2353,1.73,2.2313,1.2496,0.031,46.2353,0,continuous scale
10,278,108.9766,2.38,2.3369,1.7709,0.062,169.0234,0,continuous scale
10,265,285.5601,2.35,3.166,1.2075,0.5,20.5601,0,continuous scale
10,308,34.6456,2.12,1.9624,1.3473,0.125,86.6456,0,continuous scale
10,231,292.209,1.87,11.805,1.1595,0.031,61.209,0,continuous scale
10,97,106.3747,3,2.163,1.1456,0.125,9.3747,0,continuous scale
10,310,65.7402,2.97,2.064,1.1573,0.125,115.7402,0,continuous scale
10,296,70.2801,1.7,5.263,1.8937,0.016,134.2801,0,continuous scale
10,307,77.1022,2.61,2.752,1.348,0.062,130.1022,0,continuous scale
10,41,145.9267,0.25,7.653,1.7499,0.062,104.9267,0,continuous scale
10,335,301.7745,3,2.2713,1.0888,0.5,33.2255,0,continuous scale
10,233,112.8477,0.82,2.8476,1.2854,0.031,120.1523,0,continuous scale
10,189,135,1.98,1.5789,1.3245,0.062,54,0,continuous scale
10,44,39.0528,3,1.2767,0.993,0.25,4.9472,0,continuous scale
10,213,84.0497,1.62,2.5891,3.4465,0.125,128.9503,0,continuous scale
10,56,135,2.81,1.2617,1.1687,0.062,79,0,continuous scale
10,241,304.0154,0.8,5.3631,1.5834,0.031,63.0154,0,continuous scale
10,129,252.304,0.66,3.9569,1.2984,0.016,123.304,0,continuous scale
10,140,115.8224,2.44,3.2578,1.3333,0.5,24.1776,0,continuous scale
10,277,283.4317,3,2.1584,1.1825,0.5,6.4317,0,continuous scale
10,4,280.9979,1.02,2.9925,2.2418,0.062,83.0021,0,continuous scale
10,17,72.7353,1.17,2.0378,1.5128,0.031,55.7353,0,continuous scale
10,148,260.0467,1,6.4519,2.7397,0.125,112.0467,0,four-point scale
10,96,75.6857,2,0.983,1.8986,0.125,20.3143,0,four-point scale
10,57,61.2503,2,1.3964,1.4929,0.125,4.2503,0,four-point scale
10,57,62.2887,3,2.4892,1.0289,0.5,5.2887,0,four-point scale
10,286,104.8786,2,1.2682,1.3486,0.125,178.8786,0,four-point scale
10,143,122.6639,0,2.6669,4.0486,0.016,20.3361,0,four-point scale
10,349,224.3647,1,1.8921,2.2189,0.016,124.6353,0,four-point scale
10,51,65.9708,3,1.2482,1.3426,0.25,14.9708,0,four-point scale
10,0,25.4033,3,1.9251,1.439,0.5,25.4033,0,four-point scale
10,324,49.7843,1,3.5317,1.3406,0.062,85.7843,0,four-point scale
10,274,242.7413,1,1.7981,1.1947,0.062,31.2587,0,four-point scale
10,15,133.9938,0,2.4215,0.8387,0.062,118.9938,0,four-point scale
10,98,105.3819,2,1.4402,0.9365,0.062,7.3819,0,four-point scale
10,102,108.1336,3,1.125,1.1268,0.5,6.1336,0,four-point scale
10,12,62.6466,3,2.2722,1.1325,0.5,50.6466,0,four-point scale
10,305,300.5978,1,1.7923,1.0949,0.125,4.4022,0,four-point scale
10,284,67.3926,0,3.8504,0.9966,0.031,143.3926,0,four-point scale
10,207,230.5158,2,1.4865,1.7069,0.5,23.5158,0,four-point scale
10,343,287.3008,0,1.6147,1.2665,0.016,55.6992,0,four-point scale
10,126,38.2153,0,1.7552,1.5449,0.031,87.7847,0,four-point scale
10,74,72.2599,0,1.6205,1.4951,0.031,1.7401,0,four-point scale
10,319,58.6409,1,1.212,0.7187,0.125,99.6409,0,four-point scale
10,253,249.9027,0,3.3487,1.2507,0.031,3.0973,0,four-point scale
10,331,296.5994,1,3.2302,0.3869,0.016,34.4006,0,four-point scale
10,134,302.0306,1,1.3121,0.7549,0.016,168.0306,0,four-point scale
10,317,63.734,1,2.0143,1.4886,0.031,106.734,0,four-point scale
10,313,298.7097,2,1.2869,3.5246,0.5,14.2903,0,four-point scale
10,226,73.0688,0,3.3257,1.3186,0.031,152.9312,0,four-point scale
10,316,300.3971,2,1.2288,1.1717,0.25,15.6029,0,four-point scale
10,108,93.5088,2,1.4408,1.3865,0.125,14.4912,0,four-point scale
10,246,225.9644,2,1.3993,1.2465,0.25,20.0356,0,four-point scale
10,6,26.1341,3,2.0442,1.7047,0.5,20.1341,0,four-point scale
10,249,54.0068,1,2.0195,1.0226,0.125,165.0068,0,four-point scale
10,51,52.6349,3,0.9557,1.5626,0.5,1.6349,0,four-point scale
10,146,295.1155,1,2.3898,0.8189,0.062,149.1155,0,four-point scale
10,249,153.8157,0,2.497,0.8526,0.125,95.1843,0,four-point scale
10,318,300.4428,3,3.886,1.3067,0.5,17.5572,0,four-point scale
10,341,301.7745,1,1.4228,0.9209,0.25,39.2255,0,four-point scale
10,294,287.8058,1,1.2155,0.9028,0.25,6.1942,0,four-point scale
10,50,47.6773,1,2.0304,1.2944,0.062,2.3227,0,four-point scale
10,108,134.4431,1,2.9597,0.9927,0.125,26.4431,0,four-point scale
10,85,54.8471,0,3.0259,1.5286,0.016,30.1529,0,four-point scale
10,138,115.2294,2,1.697,1.0093,0.016,22.7706,0,four-point scale
10,101,89.034,2,2.2627,0.9729,0.125,11.966,0,four-point scale
10,134,64.7279,2,1.5739,0.5747,0.125,69.2721,0,four-point scale
10,180,110.1329,1.94,1.4596,1.9581,0.031,69.8671,0,continuous scale
10,303,301.7745,3,0.6868,0.899,0.5,1.2255,0,continuous scale
10,349,247.9559,1.2,2.2101,2.7196,0.125,101.0441,0,continuous scale
10,359,354.5107,3,0.4985,1.1595,0.5,4.4893,0,continuous scale
10,217,237.737,1.6,3.1691,0.8762,0.125,20.737,0,continuous scale
10,272,89.9457,2.29,1.1314,2.9737,0.125,177.9457,0,continuous scale
10,234,225.0551,3,0.7789,1.5162,0.25,8.9449,0,continuous scale
10,74,60.6762,1.94,1.9177,1.1831,0.125,13.3238,0,continuous scale
10,257,257.6107,1.37,1.2964,0.9919,0.125,0.6107,0,continuous scale
10,206,118.9988,1.16,2.0893,2.2876,0.016,87.0012,0,continuous scale
10,355,299.4182,1.29,1.8755,2.3069,0.062,55.5818,0,continuous scale
10,281,279.2498,0,2.9757,1.7934,0.125,1.7502,0,continuous scale
10,305,295.8669,2.25,1.2917,1.1837,0.5,9.1331,0,continuous scale
10,157,117.6097,0.62,4.6882,1.6541,0.031,39.3903,0,continuous scale
10,151,115.6955,2.5,1.0389,1.3004,0.031,35.3045,0,continuous scale
10,160,145.4089,2.07,1.4725,1.5117,0.125,14.5911,0,continuous scale
10,36,75.2206,2.3,1.8926,1.1157,0.031,39.2206,0,continuous scale
10,270,242.7723,0.72,2.2775,1.159,0.125,27.2277,0,continuous scale
10,74,49.0788,2.03,1.7821,4.2574,0.25,24.9212,0,continuous scale
10,94,239.6963,0,7.653,1.7698,0.031,145.6963,0,continuous scale
10,206,231.7841,0,1.3262,0.9234,0.062,25.7841,0,continuous scale
10,346,73.9885,0.22,1.449,1.1687,0.062,87.9885,0,continuous scale
10,113,108.1336,2.35,1.9062,0.9934,0.25,4.8664,0,continuous scale
10,343,61.0073,2.47,3.439,1.4184,0.125,78.0073,0,continuous scale
10,225,240.7066,2.09,3.2268,2.3391,0.016,15.7066,0,continuous scale
10,290,108.2665,1.97,1.4532,1.3472,0.125,178.2665,0,continuous scale
10,82,60.5347,1.84,2.1247,1.4427,0.062,21.4653,0,continuous scale
10,47,227.554,0.32,2.4825,0.8513,0.016,179.446,0,continuous scale
10,221,59.2522,0.9,1.3281,1.3527,0.062,161.7478,0,continuous scale
10,278,257.6262,2.65,1.9079,1.4187,0.25,20.3738,0,continuous scale
10,157,60.3716,1.93,1.8541,1.2279,0.016,96.6284,0,continuous scale
10,115,65.0722,2.4,1.5103,1.3237,0.125,49.9278,0,continuous scale
10,47,65.7919,1.28,1.4667,1.4684,0.062,18.7919,0,continuous scale
10,216,265.1466,0,2.7562,1.1577,0.031,49.1466,0,continuous scale
10,285,103.3563,0.11,1.391,1.9832,0.062,178.3563,0,continuous scale
10,255,234.0605,1.5,2.2356,1.1107,0.062,20.9395,0,continuous scale
10,134,114.7233,3,2.2575,1.0018,0.5,19.2767,0,continuous scale
10,246,61.1867,1.72,1.6401,1.0163,0.016,175.1867,0,continuous scale
10,193,242.6503,0.95,1.2894,1.2283,0.125,49.6503,0,continuous scale
10,14,205.0546,0,2.0788,1.6036,0.016,168.9454,0,continuous scale
10,18,237.0077,0.67,1.9209,1.5909,0.031,140.9923,0,continuous scale
10,90,92.185,3,1.5383,1.6536,0.5,2.185,0,continuous scale
10,196,193.2337,3,1.4016,0.8737,0.5,2.7663,0,continuous scale
10,44,59.1723,1.81,1.8268,0.8989,0.125,15.1723,0,continuous scale
10,9,74.8676,1.61,1.9944,1.178,0.125,65.8676,0,continuous scale
10,347,132.1825,1,1.5343,1.8411,0.031,145.1825,0,four-point scale
10,102,71.9091,0,1.2446,0.9366,0.031,30.0909,0,four-point scale
10,238,225.0551,3,0.6216,1.2766,0.5,12.9449,0,four-point scale
10,248,242.5698,1,1.4153,1.0728,0.016,5.4302,0,four-point scale
10,359,327.2513,2,3.0921,1.0908,0.5,31.7487,0,four-point scale
10,279,288.0584,3,0.8028,0.4505,0.5,9.0584,0,four-point scale
10,171,153.8157,2,1.8687,2.0228,0.5,17.1843,0,four-point scale
10,99,108.1336,1,1.5731,1.2565,0.125,9.1336,0,four-point scale
10,195,225.7342,0,2.8802,2.7953,0.125,30.7342,0,four-point scale
10,276,110.5269,0,1.3931,0.4775,0.016,165.4731,0,four-point scale
10,229,249.5093,0,1.8486,0.4147,0.062,20.5093,0,four-point scale
10,11,16.0582,1,5.4675,0.8045,0.25,5.0582,0,four-point scale
10,328,297.6659,1,3.3631,0.3155,0.25,30.3341,0,four-point scale
10,202,65.9708,0,4.2698,1.8428,0.031,136.0292,0,four-point scale
10,126,240.7066,0,1.3498,0.3308,0.062,114.7066,0,four-point scale
10,237,236.4759,2,1.0564,0.9967,0.5,0.5241,0,four-point scale
10,81,83.1509,3,0.8379,0.5588,0.5,2.1509,0,four-point scale
10,114,99.2732,2,1.6629,1.0485,0.125,14.7268,0,four-point scale
10,180,296.5918,2,0.682,0.3975,0.016,116.5918,0,four-point scale
10,252,101.8706,1,1.6189,0.7404,0.031,150.1294,0,four-point scale
10,185,294.8089,1,1.3763,1.3127,0.062,109.8089,0,four-point scale
10,123,130.9282,2,0.9907,1.4107,0.25,7.9282,0,four-point scale
10,264,59.5091,1,1.6662,1.9446,0.062,155.5091,0,four-point scale
10,6,304.3263,1,1.4211,0.4108,0.25,61.6737,0,four-point scale
10,212,70.2801,1,1.6112,0.383,0.016,141.7199,0,four-point scale
10,54,101.8706,1,2.1816,0.3647,0.062,47.8706,0,four-point scale
