Subj_idx,Stimulus,Response,Confidence,RT_dec,Angle perturbation
1,2,1,4,4.913598,-30
1,1,1,5,4.23731,0
1,2,2,4,3.0404,40
1,2,1,4,2.48282,-40
1,1,1,5,2.46995,0
1,2,2,5,2.3769,41
1,2,1,5,1.7975,-40
1,2,1,5,1.555,40.264
1,2,1,5,1.38,-40.528
1,2,2,3,1.5551,-40.792
1,2,2,3,2.0121,40.692
1,2,2,3,2.9374,40.592
1,1,1,5,3.5446,0
1,2,2,4,1.6684,-40.492
1,2,2,5,1.8911,40.392
1,2,2,4,1.7689,-40.292
1,2,1,2,2.6043,-40.192
1,2,1,3,3.0628,40.456
1,1,1,5,1.5907,0
1,1,1,5,1.5587,0
1,2,2,5,1.7535,40.72
1,2,1,3,2.0195,-40.62
1,2,1,4,1.2479,-40.884
1,2,2,4,1.0347,41.148
1,2,1,4,0.8547,-41.048
1,2,2,4,4.0818,41.312
1,2,1,4,0.8483,-41.212
1,2,1,4,1.6733,41.476
1,1,1,5,1.1383,0
1,2,1,2,4.3906,-41.74
1,2,1,3,1.9299,42.004
1,2,2,3,1.122,42.268
1,2,2,4,1.6028,-42.168
1,1,1,5,2.1846,0
1,1,1,5,1.6452,0
1,2,2,1,3.6581,-42.068
1,2,1,2,3.4964,41.968
1,2,1,3,1.997,-42.232
1,2,2,2,1.2793,42.496
1,1,1,5,1.379,0
1,2,1,4,0.9609,-42.396
1,2,1,2,2.583,42.66
1,2,1,4,0.9801,-42.924
1,2,2,5,1.4924,43.188
1,2,1,4,0.7769,-43.088
1,2,1,4,1.6532,43.352
1,2,1,4,0.8857,-43.616
1,1,1,5,1.155,0
1,2,1,5,1.6103,43.88
1,2,1,4,1.1494,44.144
1,2,1,5,0.7402,-44.408
1,2,1,5,0.7661,-44.672
1,2,1,4,1.6077,44.936
1,1,1,5,1.0478,0
1,1,1,5,1.2492,0
1,2,2,3,1.2545,-45.2
1,2,1,5,1.6881,45.1
1,2,2,4,1.4926,-45.364
1,2,2,3,1.1588,45.264
1,2,2,5,1.3751,45.164
1,2,2,5,1.0788,-45.064
1,2,1,3,1.4033,-44.964
1,2,2,5,1.0866,45.228
1,1,1,4,1.0583,0
1,2,2,5,0.8392,45.128
1,2,2,4,1.1362,-45.028
1,2,1,5,1.0413,44.928
1,2,1,4,0.7698,-45.192
1,1,1,5,0.9146,0
1,2,1,5,0.7662,-45.456
1,2,2,4,2.7176,45.72
1,2,1,5,1.0636,45.62
1,2,2,5,1.3712,-45.884
1,1,1,5,1.9133,0
1,2,1,5,1.049,-45.784
1,2,1,5,1.0374,46.048
1,1,1,5,1.0382,0
1,2,2,5,1.16,-46.312
1,2,1,5,1.4739,46.212
1,2,2,4,1.25159,-46.74
1,2,2,4,1.02756,-46.64
1,2,2,5,0.7553,46.54
1,1,1,5,1.73498,0
1,2,1,5,1.14418,46.44
1,2,2,5,1.6607,-46.704
1,2,2,5,1.06097,-46.604
1,1,1,5,1.9402,0
1,2,1,5,1.1177,46.504
1,2,1,5,0.9356,46.768
1,1,1,5,1.1998,0
1,2,2,4,1.6055,-47.032
1,2,2,4,0.9469,46.932
1,2,2,5,1.1708,-46.832
1,2,2,3,0.978,46.732
1,2,2,1,2.8358,-46.632
1,1,1,5,1.2864,0
1,2,2,3,1.3915,46.532
1,2,2,3,1.0295,-46.432
1,2,2,5,0.8279,46.332
1,2,1,4,1.3636,-46.232
1,1,1,5,0.9371,0
1,2,1,3,1.1119,46.496
1,2,2,5,1.2596,-46.76
1,2,2,3,1.4622,-46.66
1,2,1,3,1.7347,46.56
1,1,1,5,0.9624,0
1,2,2,5,0.9605,-46.824
1,2,1,3,1.6842,46.724
1,2,2,2,1.5698,-46.988
1,2,2,3,0.8414,46.888
1,1,1,5,1.1588,0
1,2,1,3,1.6024,46.788
1,2,2,4,1.0553,-47.052
1,2,2,4,1.0586,-46.952
1,2,1,4,1.5995,46.852
1,2,1,4,0.9624,-47.116
1,2,1,4,1.042,47.38
1,1,1,4,1.061,0
1,2,2,5,0.9616,47.644
1,1,1,4,1.2682,0
1,2,2,5,1.166,-47.544
1,2,2,2,2.8238,-47.444
1,2,2,5,0.9568,47.344
1,2,1,5,0.6492,-47.244
1,1,1,5,1.1629,0
1,2,2,5,1.2193,47.508
1,2,2,5,0.7616,47.408
1,2,2,5,1.0284,-47.308
1,2,2,4,0.937,47.208
1,2,2,5,1.0657,-47.108
1,2,2,5,1.066,-47.008
1,1,1,5,1.2419,0
1,1,1,5,0.9361,0
1,2,1,3,1.6001,46.808
1,2,2,5,1.0576,-47.072
1,2,2,3,2.4479,46.872
1,2,2,3,0.7834,46.772
1,2,2,5,1.2911,-46.672
1,1,1,5,1.1657,0
1,2,2,4,1.0538,46.572
1,2,2,5,1.0552,-46.472
1,2,2,5,1.0582,46.372
1,2,1,5,0.9872,-46.272
1,2,2,5,1.1637,-46.536
1,2,1,3,1.5881,46.436
1,1,1,5,1.465,0
1,2,1,1,1.4567,-46.7
1,1,1,5,1.058,0
1,2,2,5,1.4051,46.964
1,2,2,5,1.282,-46.864
1,2,2,5,1.0661,46.764
1,2,2,4,1.4887,-46.664
1,2,1,3,3.4325,46.564
1,1,1,5,1.2916,0
1,2,2,3,0.9452,46.828
1,2,2,2,1.1488,-46.728
1,2,2,2,0.9566,46.628
1,2,2,5,1.1458,-46.528
1,2,2,2,1.0555,-46.428
1,1,1,5,1.1584,0
1,2,2,1,1.3683,46.328
1,2,1,4,0.9375,-46.228
1,1,1,5,1.0596,0
1,2,2,5,0.7358,46.492
1,2,2,3,2.7669,46.392
1,2,2,2,1.1591,-46.292
1,2,1,3,3.4507,-46.192
1,2,2,2,1.2658,-46.356
1,1,1,5,0.9362,0
1,2,2,3,0.8225,46.256
1,2,1,5,0.748,-46.156
1,2,2,5,0.7814,46.42
1,2,1,5,0.7809,-46.32
1,2,2,2,1.9034,46.584
1,1,1,5,0.945,0
1,2,1,5,0.9422,46.484
1,2,2,5,1.1261,-46.748
1,2,2,5,1.0592,46.648
1,2,1,3,1.2146,-46.548
1,2,2,5,0.8404,47.076
1,2,1,5,0.52016,-46.976
1,1,1,5,1.14967,0
1,2,2,4,0.7507,47.24
1,2,2,5,0.6683,47.14
1,2,2,4,1.09312,-47.04
1,2,2,4,0.6145,46.94
1,1,1,5,0.98249,0
1,2,1,5,0.7744,-46.84
1,2,2,2,0.9812,-47.104
1,2,2,4,0.8436,47.004
1,1,1,2,2.8134,0
1,2,1,5,0.6337,-46.904
1,2,1,4,2.0756,47.168
1,2,1,3,1.0638,-47.432
1,2,2,3,0.6492,47.696
1,2,2,4,0.6592,47.596
1,2,1,5,0.7471,-47.496
1,1,1,5,1.3596,0
1,2,1,5,0.8612,-47.76
1,2,2,5,0.6417,48.024
1,2,2,5,0.6515,47.924
1,2,2,3,1.0364,-47.824
1,1,1,5,0.9427,0
1,2,2,4,0.6262,47.724
1,2,1,5,0.5324,-47.624
1,2,1,5,0.5315,-47.888
1,1,1,5,1.4796,0
1,2,2,5,1.0596,48.152
1,2,1,5,0.6535,-48.052
1,2,2,5,0.657,48.316
1,2,1,4,0.632,-48.216
1,1,1,5,0.9761,0
1,2,2,1,2.82,48.48
1,2,2,5,0.6426,48.38
1,2,2,3,1.1548,-48.28
1,2,1,5,0.7624,-48.18
1,2,2,5,0.6378,48.444
1,1,1,5,1.2669,0
1,2,2,5,0.6414,48.344
1,1,1,5,1.053,0
1,2,1,5,0.7667,-48.244
1,2,1,2,2.5538,48.508
1,2,1,5,0.8414,-48.772
1,2,1,5,0.7662,-49.036
1,2,2,2,0.6474,49.3
1,2,2,5,0.6621,49.2
1,1,1,5,0.9449,0
1,2,2,4,1.0636,-49.1
1,2,1,5,0.952,-49
1,2,2,5,0.6606,49.264
1,2,2,4,1.263,49.164
1,1,1,4,2.3326,0
1,2,1,5,0.6133,-49.064
1,2,2,4,0.7506,49.328
1,2,1,5,0.5495,-49.228
1,2,2,5,1.1921,-49.492
1,2,2,5,0.6417,49.392
1,1,1,5,1.282,0
1,2,2,5,0.7506,49.292
1,1,2,2,0.9685,0
1,2,1,5,0.6426,-49.192
1,2,2,5,0.658,49.456
1,2,2,3,1.0827,-49.356
1,2,1,4,0.9594,49.256
1,2,1,5,0.7545,-49.52
1,2,1,3,1.9508,49.784
1,1,1,5,1.1852,0
1,2,1,5,0.5348,-50.048
1,2,1,2,0.9622,-50.312
1,2,2,2,1.0304,50.576
1,1,1,5,1.0676,0
1,2,1,5,0.5411,-50.476
1,2,1,2,3.9316,50.74
1,1,1,5,1.0483,0
1,2,2,1,1.4783,51.004
1,2,1,5,0.5456,-50.904
1,2,1,5,1.6261,-51.168
1,2,1,5,0.9668,51.332
1,2,1,2,1.4484,-51.596
1,2,1,5,0.6411,-51.86
1,1,1,5,0.9415,0
1,2,2,5,0.9468,52.124
1,2,2,4,2.1007,52.024
1,2,1,5,0.7648,-51.924
1,2,1,5,1.6175,-52.188
1,2,2,5,1.1531,52.452
1,1,1,5,0.9685,0
1,1,1,5,1.049,0
1,2,1,5,0.8607,-52.352
1,2,1,5,1.0591,52.516
1,2,2,3,1.1578,-52.78
1,2,2,5,1.4023,52.68
1,1,1,5,0.9739,0
1,2,2,2,1.4743,-52.58
1,2,1,5,0.9524,-52.38
1,2,1,5,0.6325,-52.544
1,2,2,3,0.75,52.808
1,2,1,5,0.6362,-52.708
3,2,2,2,2.68842,-20
3,2,1,5,1.4596,10
3,2,1,3,1.7681,-11
3,1,1,5,1.2679,0
3,1,2,2,1.50937,0
3,2,2,3,1.1533,12
3,2,2,2,2.0123,-11
3,2,2,4,1.1588,-10
3,2,2,2,1.2655,9
3,2,1,4,1.0608,8
3,2,2,3,1.1978,-10
3,2,1,2,3.9564,9.9
3,1,1,4,1.7613,0
3,2,2,4,0.9663,-10.164
3,2,2,5,1.8921,-10.064
3,1,1,5,1.3753,0
3,2,1,4,2.1922,9.964
3,2,1,4,3.2334,10.228
3,2,2,1,1.2626,-10.492
3,1,1,5,1.0396,0
3,2,2,4,1.1504,-10.392
3,2,2,3,0.9583,10.292
3,2,1,3,4.128,10.192
3,2,2,2,1.2808,-10.456
3,2,2,5,1.0524,-10.356
3,2,2,4,0.945,10.256
3,2,2,4,0.85,10.156
3,1,2,4,0.9553,0
3,2,2,4,1.155,-10.056
3,2,2,3,3.0246,9.956
3,2,2,4,0.832,-9.856
3,2,1,4,1.6842,-9.756
3,2,1,3,3.9407,10.02
3,1,1,5,1.2604,0
3,1,1,3,1.7198,0
3,2,2,2,1.7759,-10.284
3,2,1,4,2.1266,10.184
3,2,2,3,1.883,-10.448
3,2,1,3,3.0109,10.348
3,2,2,4,1.0469,10.612
3,2,2,5,1.1276,-10.512
3,2,1,2,2.3153,-10.412
3,2,2,5,0.9483,10.676
3,1,1,5,1.4903,0
3,2,2,3,1.8902,10.576
3,2,1,4,1.9446,-10.476
3,2,1,3,2.7072,-10.74
3,2,2,4,1.814,11.004
3,1,1,5,1.3744,0
3,1,1,5,1.0468,0
3,2,2,5,1.0278,-10.904
3,2,2,4,1.0647,10.804
3,2,2,5,0.769,10.704
3,2,2,4,2.8749,-10.604
3,1,2,3,1.0434,0
3,2,2,2,1.3723,10.504
3,2,2,2,0.8815,-10.404
3,2,2,3,1.1517,10.304
3,2,2,4,1.2924,-10.204
3,2,2,3,5.1265,10.104
3,2,2,3,1.2506,-10.004
3,2,2,3,1.7991,-9.904
3,1,1,5,1.5661,0
3,2,2,3,1.2535,9.804
3,2,1,4,1.8626,9.704
3,2,1,5,1.911,-9.968
3,2,2,4,3.0276,10.232
3,2,2,2,2.2352,-10.132
3,1,2,4,5.1361,0
3,1,1,4,4.0205,0
3,2,2,4,4.5806,10.032
3,2,2,5,0.8484,-9.932
3,2,1,4,2.5678,9.832
3,2,1,4,3.734,-10.096
3,2,2,3,3.5451,-10.36
3,2,1,3,5.1245,10.26
3,2,2,5,0.8485,10.524
3,2,2,3,1.372,-10.424
3,1,1,5,1.6773,0
3,1,1,4,1.17439,0
3,2,1,4,3.1531,-10.224
3,2,2,3,0.83677,-10.488
3,2,2,5,1.0529,10.388
3,2,1,4,1.3686,10.288
3,2,1,3,4.2563,-10.552
3,2,2,5,0.82084,-10.816
3,2,2,4,0.9822,10.716
3,1,1,4,1.5787,0
3,2,2,4,0.9664,-10.616
3,2,2,5,1.0479,10.516
3,2,2,5,0.8498,-10.416
3,1,2,5,0.8423,0
3,2,2,2,4.8912,10.316
3,1,1,5,1.4817,0
3,2,1,5,2.0718,10.216
3,2,2,4,1.3912,-10.48
3,2,1,4,3.8147,10.38
3,2,2,5,1.7351,-10.644
3,1,1,5,1.3909,0
3,2,2,5,1.025,-10.544
3,2,2,4,2.3613,10.444
3,2,2,5,1.0403,10.344
3,2,2,4,0.8247,-10.244
3,2,2,4,1.4905,10.144
3,2,1,4,1.8335,-10.044
3,2,2,5,1.0473,10.308
3,2,2,4,3.9394,-10.208
3,1,2,4,0.8566,0
3,1,1,5,1.0391,0
3,2,1,5,2.7861,10.108
3,2,2,4,1.058,-10.372
3,2,2,3,3.3655,-10.272
3,2,2,4,1.9759,10.172
3,2,2,4,0.8676,-10.072
3,2,2,4,4.3952,9.972
3,2,2,5,0.932,9.872
3,1,2,2,2.964,0
3,2,2,2,1.2334,-9.772
3,1,1,5,1.2318,0
3,2,2,4,1.0557,-9.672
3,2,2,2,1.807,9.572
3,2,2,2,4.1756,9.472
3,2,1,3,2.2521,-9.372
3,2,2,5,1.2479,-9.636
3,1,2,5,1.1511,0
3,2,2,2,3.0267,9.536
3,2,2,1,1.1426,9.436
3,2,2,1,0.8499,-9.336
3,2,2,3,5.1264,-9.236
3,2,2,4,0.9384,9.136
3,2,2,4,1.8821,-9.036
3,2,1,5,1.5943,8.936
3,1,1,4,2.9559,0
3,1,2,4,0.864,0
3,2,1,4,1.0702,-9.2
3,2,2,4,1.565,9.464
3,2,2,3,2.8186,9.364
3,2,2,4,1.8753,-9.264
3,2,2,2,1.0771,-9.164
3,2,2,4,3.3872,9.064
3,2,2,2,3.1523,-8.964
3,1,1,3,0.8509,0
3,2,2,5,0.6359,8.864
3,2,2,4,4.5363,-8.764
3,2,2,4,0.8639,8.664
3,2,2,4,2.8453,-8.564
3,2,1,5,2.2438,8.464
3,1,1,5,1.4704,0
3,1,1,5,1.16,0
3,2,1,4,1.1714,8.728
3,2,2,4,1.7772,-8.992
3,2,1,3,4.1602,8.892
3,2,2,3,1.9887,-9.156
3,2,1,4,2.9329,9.056
3,1,2,4,1.061,0
3,2,2,5,1.0772,-9.32
3,2,2,5,1.733,-9.22
3,2,2,4,2.9103,9.12
3,2,2,4,1.0344,9.02
3,2,2,4,5.0699,-8.92
3,2,1,4,1.0541,-8.82
3,1,1,4,1.1079,0
3,2,2,4,0.8477,9.084
3,2,2,4,1.4797,8.984
3,2,1,4,1.4232,-8.884
3,2,2,4,1.8548,9.148
3,1,1,3,3.0524,0
3,2,2,3,2.4024,-9.048
3,2,2,5,2.311,8.948
3,2,2,5,0.8364,-8.848
3,2,1,2,2.9541,8.748
3,2,2,3,1.598,-9.012
3,1,1,5,1.4893,0
3,1,1,3,3.9524,0
3,2,2,4,4.4861,-8.912
3,2,2,4,3.8914,8.812
3,2,2,5,1.3503,-8.712
3,2,2,4,1.7604,8.612
3,2,2,5,0.8697,-8.512
3,2,2,4,0.9676,8.412
3,2,1,4,0.9586,-8.312
3,2,2,5,1.4027,8.576
3,2,2,5,0.9501,8.376
3,1,2,4,0.84533,0
3,2,1,4,1.67138,-8.276
3,2,2,4,0.9362,8.54
3,1,1,2,3.30799,0
3,2,2,4,1.16953,-8.44
3,2,2,4,1.2213,8.34
3,2,2,4,1.128,8.24
3,2,2,4,0.8171,-8.14
3,2,2,4,1.0318,-8.04
3,1,1,5,1.8034,0
3,2,1,5,2.7544,7.94
3,2,1,4,1.059,-8.104
3,2,2,3,1.2466,8.368
3,2,1,3,1.3732,-8.268
3,2,1,5,1.1754,-8.532
3,2,2,2,0.938,8.796
3,1,2,5,0.8437,0
3,2,1,4,1.162,8.696
3,2,1,5,0.9635,-8.96
3,1,2,4,0.9322,0
3,2,1,4,5.0631,9.224
3,2,2,5,1.1714,-9.488
3,2,2,4,0.8277,9.388
3,2,2,4,0.8512,-9.288
3,2,2,5,0.9664,9.188
3,2,2,4,0.9315,-9.088
3,1,1,5,1.1383,0
3,2,1,4,3.1016,-8.988
3,2,2,5,1.3717,9.252
3,2,1,4,2.2061,-9.152
3,2,2,5,0.8367,9.416
3,1,2,4,2.1809,0
3,2,2,1,1.3448,9.316
3,2,2,2,0.9508,-9.216
3,1,1,3,4.5702,0
3,2,2,3,3.9694,9.116
3,2,2,4,2.964,-9.016
3,2,2,4,4.9929,-8.916
3,2,1,5,1.9504,8.816
3,1,1,4,1.36,0
3,2,2,4,0.9683,-9.08
3,2,1,4,1.8605,8.98
3,2,2,4,1.371,-9.244
3,2,2,4,4.2261,9.144
3,1,1,5,1.2542,0
3,2,1,2,3.1209,-9.044
3,2,1,4,1.2662,9.308
3,2,2,3,2.6131,9.572
3,2,1,4,1.648,-9.472
3,2,2,2,3.6603,-9.736
3,1,2,3,2.938,0
3,2,1,4,1.4646,9.636
3,2,1,4,1.7196,9.9
3,2,1,4,2.8326,-10.164
3,2,1,4,1.1537,10.428
3,1,1,3,2.5077,0
3,2,2,5,0.9449,-10.692
3,1,1,5,1.6091,0
3,2,2,2,1.7838,10.592
3,2,2,3,1.2489,-10.492
3,2,2,2,0.946,-10.392
3,2,2,5,0.8501,10.292
3,2,2,3,0.8571,10.192
3,2,2,4,0.93344,-9.992
3,2,1,4,1.3448,9.892
3,1,1,5,1.375,0
3,2,2,3,0.81988,-10.156
3,1,2,4,0.8618,0
3,2,2,3,2.4156,10.056
3,2,1,4,1.78467,-9.956
3,2,1,4,2.5941,-10.22
3,2,2,5,2.327,10.484
3,2,2,5,0.7451,10.384
3,1,2,4,2.6354,0
3,2,2,4,0.9389,-10.284
3,2,2,5,1.2799,-10.184
3,2,1,5,0.9302,10.084
3,2,2,4,1.6104,10.348
3,2,2,4,1.1698,-10.248
3,1,1,4,1.9075,0
3,2,2,4,0.7478,10.148
3,2,2,4,1.6442,-10.048
3,2,1,2,0.972,9.948
3,2,1,4,1.3688,-10.212
3,1,1,5,2.7969,0
3,2,2,5,0.77,10.476
3,2,2,3,0.9374,-10.376
3,2,2,4,0.6257,10.276
3,1,2,4,1.1651,0
3,2,1,4,3.9512,-10.176
3,2,1,4,1.8139,-10.44
3,2,2,5,0.7664,10.704
3,2,2,4,1.0549,-10.604
3,2,1,5,2.0933,10.504
3,1,1,4,2.2308,0
3,2,2,4,0.8521,10.768
3,2,2,4,4.3531,-10.668
3,2,2,3,0.7663,-10.568
3,2,2,5,0.8593,10.468
3,2,2,4,0.9315,-10.368
3,1,1,4,1.6854,0
3,2,2,4,1.3594,10.268
5,2,1,5,3.9235,-30
5,2,1,5,1.09865,-39
5,2,2,5,1.57117,40
5,1,1,5,1.7896,0
5,1,1,4,1.5945,0
5,2,2,5,1.1548,-39.5
5,2,2,5,1.3757,-39.3
5,2,2,5,1.2657,39.2
5,2,2,5,1.2418,39.1
5,2,2,2,2.9416,-39
5,2,2,4,0.978,-38.9
5,1,1,5,1.3671,0
5,2,2,5,1.151,38.8
5,2,2,4,1.3636,-38.7
5,2,2,5,1.0549,38.6
5,1,1,3,2.5037,0
5,2,1,4,3.002,-38.5
5,2,2,5,0.9546,38.764
5,2,2,4,2.2285,-38.664
5,2,2,5,1.4537,38.564
5,1,1,5,2.2083,0
5,2,2,4,1.3917,38.464
5,2,2,2,1.5709,-38.364
5,2,1,4,1.5919,-38.264
5,2,2,2,1.1402,38.428
5,2,1,5,1.0325,-38.328
5,1,1,5,1.2496,0
5,2,2,4,1.3605,38.592
5,1,1,5,1.3722,0
5,2,1,5,0.9344,-38.492
5,2,1,1,2.6231,38.756
5,2,1,5,1.0617,-39.02
5,2,1,5,1.0887,-39.284
5,2,1,5,0.7559,-39.448
5,1,1,5,1.2467,0
5,2,2,5,1.1249,39.712
5,2,2,4,1.2972,39.612
5,2,1,5,0.7697,-39.512
5,2,1,5,1.0685,-39.776
5,2,2,5,1.0626,40.04
5,1,1,4,1.3614,0
5,1,1,5,1.9076,0
5,2,1,3,1.0603,-39.94
5,2,2,2,1.4998,40.204
5,2,1,4,1.4632,40.104
5,2,1,5,1.2389,-40.368
5,2,1,5,0.929,-40.632
5,2,2,2,1.3716,40.896
5,1,1,5,2.4488,0
5,2,1,5,1.0728,-40.796
5,2,2,3,1.021,41.06
5,2,2,1,1.4816,40.96
5,2,1,5,0.7559,-40.86
5,2,2,4,1.2668,41.124
5,2,2,5,0.755,-41.024
5,1,1,5,1.2037,0
5,2,2,4,1.3913,40.924
5,2,1,5,0.8646,-40.824
5,2,1,1,2.6417,41.088
5,1,1,5,1.5885,0
5,2,1,5,0.6448,-41.352
5,1,1,5,1.1688,0
5,2,1,3,1.7196,-41.616
5,2,2,4,2.1743,41.88
5,2,1,5,0.8353,-41.78
5,2,2,5,1.1079,42.044
5,2,2,4,2.3915,-41.944
5,2,2,2,2.397,41.844
5,2,1,5,0.9215,-41.744
5,1,2,1,1.2568,0
5,2,1,5,1.401,42.008
5,2,2,5,1.167,42.272
5,2,1,4,1.2677,-42.172
5,2,1,4,1.4823,42.436
5,2,1,5,1.0408,-42.7
5,1,1,4,1.7977,0
5,2,1,5,1.23717,-42.864
5,2,1,4,2.12272,-43.128
5,2,2,1,1.049,43.392
5,1,1,5,2.53545,0
5,1,1,5,1.70398,0
5,2,1,3,1.46887,-43.292
5,2,2,5,1.60514,43.556
5,2,2,5,1.0548,43.456
5,2,1,5,1.159,-43.356
5,2,2,1,1.4993,-43.62
5,2,2,5,1.2516,43.52
5,2,2,2,1.5793,43.42
5,1,1,5,1.2995,0
5,2,2,5,1.0373,-43.32
5,2,2,5,0.9526,43.22
5,2,1,5,1.0528,-43.02
5,2,1,4,3.3277,43.284
5,1,1,5,1.3768,0
5,2,2,1,1.6069,43.548
5,2,1,3,1.6022,-43.448
5,2,1,5,2.2357,43.712
5,1,1,5,2.0114,0
5,2,1,5,0.9703,-43.976
5,2,1,4,1.1952,-44.24
5,2,2,3,1.2838,44.504
5,2,2,2,1.0661,44.404
5,2,1,4,1.5932,-44.304
5,1,1,5,1.6031,0
5,1,1,5,1.3787,0
5,2,1,4,1.3878,-44.568
5,2,2,4,1.3485,44.832
5,2,1,4,2.9949,-44.732
5,2,2,5,1.8122,44.996
5,2,1,5,2.0941,44.896
5,2,1,5,1.3631,-45.16
5,2,2,4,1.3722,45.424
5,1,1,5,1.5852,0
5,2,1,5,0.942,-45.324
5,2,1,5,1.3761,-45.588
5,1,1,5,1.1184,0
5,2,2,4,1.569,45.852
5,2,2,4,1.0761,45.752
5,2,1,5,1.5417,-45.652
5,2,1,4,2.69,-45.916
5,1,1,5,1.4417,0
5,2,2,1,1.1452,46.18
5,2,1,3,3.2027,-45.98
5,1,1,5,1.1856,0
5,2,1,3,2.0886,-46.244
5,2,1,2,1.6774,46.508
5,2,2,3,2.0687,46.772
5,2,1,5,0.8455,-46.672
5,2,1,5,1.0434,-46.936
5,2,2,1,1.7202,47.2
5,1,1,5,2.3287,0
5,2,2,2,0.8572,-47.1
5,2,2,4,1.054,47
5,2,2,3,1.1835,46.9
5,2,1,4,1.1471,-46.8
5,2,1,5,1.0405,47.064
5,1,1,5,1.1549,0
5,2,1,5,0.861,-47.328
5,2,2,2,1.0351,47.592
5,2,1,5,1.5842,-47.492
5,1,1,5,1.997,0
5,2,2,4,1.4444,-47.756
5,2,2,5,0.9449,47.656
5,2,2,1,1.0724,47.556
5,2,1,1,3.2125,-47.456
5,2,2,4,0.9752,47.72
5,2,1,5,1.6208,-47.62
5,1,1,5,2.1782,0
5,2,2,1,1.6113,47.884
5,1,1,5,2.2176,0
5,2,2,1,1.5621,-47.784
5,2,2,3,0.9244,47.684
5,2,2,1,1.2157,-47.584
5,1,1,5,1.2684,0
5,2,2,4,1.0599,47.484
5,2,2,4,1.0464,-47.384
5,2,1,5,1.3898,-47.184
5,2,2,4,1.0676,47.448
5,2,1,4,1.6926,-47.348
5,2,2,2,0.9595,47.612
5,1,1,5,1.6075,0
5,2,1,5,1.3459,-47.512
5,2,2,1,1.5783,-47.776
5,2,2,5,1.3681,47.676
5,2,1,1,1.6589,-47.576
5,2,2,4,0.9607,47.84
5,1,1,5,1.8149,0
5,1,1,5,1.6276,0
5,2,2,1,1.8184,-47.74
5,2,2,2,1.385,47.64
5,2,1,3,3.9625,-47.54
5,2,2,4,0.7509,47.804
5,2,2,4,1.3712,47.704
5,2,1,4,1.8291,-47.604
5,2,1,4,2.1092,-47.868
5,2,2,3,1.59456,-48.032
5,2,2,4,1.15824,47.932
5,2,1,4,0.63782,-47.832
5,2,1,1,2.2844,48.096
5,2,1,5,0.75944,-48.36
5,1,1,5,1.17045,0
5,2,2,4,1.08084,48.624
5,2,1,3,0.9146,48.524
5,2,1,5,1.2495,-48.788
5,2,2,4,0.9235,49.052
5,1,1,5,1.149,0
5,2,2,3,1.0606,-48.952
5,2,2,2,2.5284,48.852
5,2,1,5,1.4377,-48.752
5,2,2,1,2.2041,49.016
5,2,1,4,1.2223,-48.916
5,2,1,5,0.9403,49.18
5,2,1,5,1.0864,-49.444
5,1,1,5,1.3791,0
5,2,2,5,1.0515,49.708
5,2,2,3,1.2654,-49.608
5,1,1,5,1.5587,0
5,2,2,5,0.9548,49.508
5,2,1,5,1.155,-49.408
5,2,1,5,1.1392,-49.672
5,2,2,2,1.0473,49.936
5,2,2,1,1.0657,49.836
5,2,1,5,0.7537,-49.736
5,1,1,4,2.3575,0
5,1,1,5,1.0972,0
5,2,1,5,1.2477,-50
5,2,2,5,1.4781,50.264
5,2,2,1,1.1685,-50.164
5,2,2,5,0.7459,50.064
5,2,2,5,0.7704,49.964
5,2,2,1,1.3791,-49.864
5,2,1,5,0.5564,-49.764
5,2,2,3,0.953,50.028
5,1,1,5,0.9604,0
5,2,2,2,1.5852,-49.928
5,2,2,2,1.0553,49.828
5,2,2,3,0.735,49.728
5,1,1,5,1.4908,0
5,2,2,1,1.695,-49.628
5,2,1,4,0.8339,-49.528
5,2,1,5,1.1591,-49.692
5,1,1,5,1.1315,0
5,2,2,5,0.7527,49.956
5,2,1,1,1.2945,-49.856
5,1,1,5,0.9359,0
5,2,2,5,0.9254,50.12
5,2,2,4,0.9716,50.02
5,2,2,5,0.7803,-49.92
5,2,1,5,1.1558,-49.82
5,2,2,5,0.8277,50.084
5,2,2,3,1.4999,49.984
5,2,2,5,0.7654,-49.884
5,1,1,5,1.279,0
5,2,2,5,1.4652,49.784
5,2,2,1,1.095,-49.684
5,2,1,4,2.2306,-49.584
5,2,2,5,0.9575,49.848
5,1,1,5,1.3747,0
5,2,2,1,1.0421,49.748
5,2,1,4,1.2638,-49.648
5,1,1,5,1.1278,0
5,2,2,3,1.0499,-49.812
5,2,2,5,0.8533,49.712
5,2,2,1,0.7708,-49.612
5,1,1,5,0.9474,0
5,2,2,3,1.1627,49.512
5,2,2,2,1.8706,-49.412
5,2,1,5,1.0577,-49.312
5,2,2,3,2.5754,49.576
5,1,1,5,1.7696,0
5,2,2,5,0.8328,-49.476
5,2,2,5,0.8307,49.376
5,2,2,5,1.1181,49.276
5,2,2,1,0.7493,-49.176
5,1,1,5,0.7618,0
5,2,2,1,1.0551,-49.076
5,2,2,2,1.8823,48.976
5,2,1,4,1.1482,-48.876
5,2,2,4,1.4692,49.14
5,1,1,5,0.7774,0
5,2,2,2,1.3771,49.04
5,2,2,2,0.7507,-48.94
5,1,1,5,1.6646,0
5,2,2,1,2.1011,-48.84
5,2,1,1,1.4545,48.74
5,2,2,3,1.0188,-49.004
