Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Correct,Stimulus1,Stimulus2,Solution,Confidence_prospective,Training
32,XX-XX,NaN,NaN,NaN,1.634,NaN,79,68,11,1,0
32,XXX-XX,NaN,NaN,NaN,0.664,NaN,465,22,443,1,0
32,XXX-XX,NaN,NaN,NaN,1.079,NaN,963,52,911,3,0
32,XXX-XXX,NaN,NaN,NaN,0.963,NaN,537,444,97,1,0
32,XXX-XXX,NaN,NaN,NaN,0.802,NaN,882,795,83,1,0
32,XXX-XXX,NaN,NaN,NaN,0.643,NaN,784,431,353,1,0
32,XX-XX,0,5,0.764,0.482,1,79,68,21,5,0
32,XX-XX,0,6,0.889,0.266,1,46,12,24,4,0
32,XXX-XX,1,3,2.344,2.624,0,279,45,236,5,0
32,XX*X,0,4,1.535,0.903,1,15,7,90,4,0
32,X*XX,0,6,1.3,0.629,1,6,16,102,4,0
32,X*XX,1,6,1.076,0.254,1,5,29,145,6,0
32,XX-X,0,6,1.122,0.059,1,45,9,34,5,0
32,XX*XX,0,6,1.037,1.337,1,25,18,475,6,0
32,XXX-XXX,0,6,2.499,1.013,1,677,160,513,6,0
32,XX*XX,0,6,1.582,0.611,1,15,31,466,5,0
32,XX-X,NaN,NaN,NaN,0.875,NaN,94,8,76,3,0
32,XX-X,0,6,1.348,0.403,1,88,9,69,6,0
32,XXX-XXX,NaN,NaN,NaN,1.003,NaN,784,431,357,1,0
32,XXX-XX,NaN,NaN,NaN,0.622,NaN,169,85,86,5,0
32,XX*X,0,4,1.64,0.988,1,61,8,549,4,0
32,XX-X,0,6,1.195,0.145,1,38,2,34,6,0
32,XXX-XXX,NaN,NaN,NaN,0.954,NaN,495,244,261,2,0
32,XXX-XXX,NaN,NaN,NaN,1.018,NaN,339,111,218,2,0
32,XX-XX,NaN,NaN,NaN,0.303,NaN,98,64,24,1,0
32,XX*X,NaN,NaN,NaN,0.129,NaN,75,6,525,1,0
32,XXX-XX,NaN,NaN,NaN,0.292,NaN,774,53,721,4,0
32,XX*XX,0,6,1.546,1.553,1,12,12,132,5,0
32,XX*XX,NaN,NaN,NaN,0.907,NaN,50,21,1050,5,0
32,XX-XX,1,5,0.987,0.665,1,32,15,17,5,0
32,XX-X,1,6,1.026,0.735,1,94,8,86,5,0
32,XX-X,0,5,1.435,1.783,1,31,9,28,4,0
32,XXX-XXX,NaN,NaN,NaN,0.23,NaN,326,253,83,1,0
32,XX-XX,0,5,0.908,0.925,0,91,57,34,4,0
32,XX-XX,0,6,1.027,0.319,1,46,27,11,5,0
32,X*XX,0,5,1.147,1.01,1,5,29,150,6,0
32,X*XX,NaN,NaN,NaN,0.961,NaN,2,98,196,1,0
32,XX*XX,0,1,2.084,5.318,1,25,11,274,5,0
32,XXX-XXX,NaN,NaN,NaN,1.145,NaN,989,577,418,1,0
32,XX*XX,0,6,0.942,1.518,1,11,11,132,6,0
32,XXX-XXX,NaN,NaN,NaN,1.421,NaN,888,574,316,2,0
32,XX*XX,0,5,2.497,0.962,1,50,21,1049,5,0
32,XXX-XXX,NaN,NaN,NaN,0.862,NaN,788,699,79,1,0
32,XX-XX,NaN,NaN,NaN,0.353,NaN,66,29,37,2,0
32,XX*XX,0,5,1.253,0.68,0,13,13,169,4,0
32,XX-XX,0,5,0.922,1.227,1,75,26,41,4,0
32,XX-X,1,6,1.182,0.387,1,77,5,72,6,0
32,XX*X,0,5,1.009,0.43,0,55,3,165,6,0
32,XX*XX,0,5,1.247,1.011,0,12,12,144,5,0
32,XX-X,0,6,0.809,0.174,1,71,9,52,5,0
32,XX-XX,0,6,1.116,0.788,1,46,27,29,5,0
32,XX*X,0,6,0.925,0.253,1,16,4,80,6,0
32,XX*XX,0,6,1.626,0.734,1,25,18,451,5,0
32,XXX-XX,NaN,NaN,NaN,0.667,NaN,888,62,824,4,0
32,XX*X,0,3,2.719,4.008,0,61,8,488,1,0
32,XXX-XX,NaN,NaN,NaN,0.519,NaN,172,99,73,1,0
32,XX*X,1,6,1.589,0.267,1,24,5,120,4,0
32,XXX-XXX,NaN,NaN,NaN,0.582,NaN,677,160,527,4,0
32,XXX-XXX,NaN,NaN,NaN,0.316,NaN,888,574,304,1,0
32,XX-X,0,6,1.529,0.657,1,58,6,42,2,0
32,XX-X,0,5,1.515,0.515,1,45,4,31,5,0
32,XXX-XX,NaN,NaN,NaN,0.337,NaN,169,85,84,1,0
32,XXX-XXX,NaN,NaN,NaN,0.601,NaN,254,188,76,1,0
32,XX-XX,1,5,1.152,0.455,1,46,12,34,4,0
32,XX*X,0,6,1.043,0.414,1,24,5,119,5,0
32,XX-XX,1,6,1.025,0.157,1,81,37,44,5,0
32,XX-X,1,6,1.845,0.128,1,51,9,42,5,0
32,XX-XX,1,5,1.001,0.215,1,64,12,52,5,0
32,XX-X,0,6,0.833,0.085,1,58,6,51,6,0
32,X*XX,0,6,1.144,0.304,1,5,29,146,5,0
32,XXX-XXX,NaN,NaN,NaN,0.776,NaN,339,111,228,3,0
32,XX*X,NaN,NaN,NaN,0.292,NaN,61,8,489,1,0
33,XXX-XX,1,6,2.431,1.251,1,963,52,921,5,0
33,XX-X,1,6,2.092,0.91,1,58,6,42,6,0
33,XX-X,0,6,1.836,0.792,1,51,9,42,6,0
33,XXX-XXX,1,3,2.509,0.783,0,537,444,93,3,0
33,XXX-XXX,NaN,NaN,NaN,1.971,NaN,479,105,376,5,0
33,XX*XX,1,6,1.618,0.486,1,11,11,132,6,0
33,XX-XX,1,4,2.382,1.108,1,82,71,19,6,0
33,XX-X,1,6,1.776,0.255,1,66,7,49,6,0
33,XX*X,1,6,2.202,0.247,1,15,7,104,6,0
33,XXX-XXX,1,1,2.47,1.001,0,254,188,66,6,0
33,XX*XX,0,6,2.774,0.461,1,25,11,275,6,0
33,XX*X,1,1,2.412,0.337,1,75,6,451,1,0
33,XXX-XX,NaN,NaN,NaN,0.87,NaN,132,55,77,3,0
33,XX*XX,1,6,1.321,0.538,1,12,12,143,6,0
33,XXX-XX,1,4,2.786,1.688,1,172,99,77,6,0
33,XX-XX,1,6,2.418,0.919,1,58,16,48,6,0
33,XX-X,NaN,NaN,NaN,0.514,NaN,31,9,22,6,0
33,XX-XX,1,6,2.172,0.763,1,58,16,32,6,0
33,XXX-XXX,0,3,2.263,1.617,0,888,574,304,2,0
33,XX*X,NaN,NaN,NaN,3.772,NaN,24,5,120,3,0
33,XXX-XX,1,3,2.907,1.917,1,774,53,711,6,0
33,XXX-XXX,0,3,1.976,0.607,0,788,699,79,4,0
33,XX-X,0,6,1.152,0.439,1,45,4,41,6,0
33,XX*X,1,5,1.995,1.393,1,24,5,119,5,0
33,XXX-XXX,1,4,2.125,1.134,1,576,225,359,3,0
33,XX-X,1,6,1.164,0.306,1,77,5,71,6,0
33,XX-X,1,6,2.661,0.576,1,51,9,48,6,0
33,X*XX,0,1,2.121,0.698,1,8,31,248,1,0
33,XX-XX,0,5,1.28,0.417,1,72,51,21,6,0
33,XX*X,0,6,1.486,1.384,0,55,3,220,6,0
33,XX*X,0,4,1.482,0.804,1,16,4,64,5,0
33,XX-XX,1,6,1.846,1.425,1,46,27,11,6,0
33,XXX-XX,1,6,1.717,0.981,1,123,66,53,5,0
33,XXX-XX,0,2,2.437,0.985,1,169,85,84,6,0
33,XX-XX,1,1,1.791,0.958,1,81,37,46,6,0
33,XXX-XXX,0,1,2.446,1.201,0,652,559,97,2,0
33,XX*XX,1,6,1.549,0.548,1,25,11,250,6,0
33,XXX-XX,1,6,2.134,1.094,1,465,22,453,6,0
33,XX-XX,0,4,2.044,0.512,1,91,57,34,4,0
33,XXX-XX,1,4,2.01,1.711,1,774,53,729,4,0
33,XX*XX,1,6,1.316,0.757,1,25,11,274,6,0
33,XX-XX,1,6,1.336,0.183,1,98,64,36,6,0
33,X*XX,0,2,1.469,0.424,0,4,56,223,1,0
33,XX*X,0,3,1.562,1.057,0,24,5,96,5,0
33,XXX-XX,0,3,2.811,0.8,1,105,22,83,5,0
33,XX-XX,0,6,2.264,0.595,1,64,12,52,6,0
33,XX*XX,1,4,2.669,1.512,1,15,31,466,2,0
33,XX-X,1,6,1.383,0.788,1,45,4,31,6,0
33,XX*XX,1,1,2.036,1.112,1,25,18,475,2,0
33,XXX-XXX,NaN,NaN,NaN,0.702,NaN,263,177,84,2,0
33,XX*X,1,3,2.579,1.009,1,87,2,175,2,0
33,XXX-XXX,1,2,2.171,1.146,0,452,369,83,1,0
33,XXX-XX,1,2,2.385,0.919,1,105,22,87,6,0
33,XX-X,0,1,2.388,1.642,0,45,9,26,6,0
33,XX*XX,0,4,1.505,1.626,1,14,14,196,2,0
33,XXX-XX,0,4,2.178,1.137,0,398,66,338,2,0
33,XXX-XXX,NaN,NaN,NaN,0.471,NaN,784,431,353,5,0
33,X*XX,0,3,1.9,0.661,1,7,21,147,2,0
33,XXX-XX,0,4,1.058,0.653,0,132,55,87,2,0
33,XX*XX,1,6,1.727,1.776,1,50,21,1000,1,0
33,X*XX,1,5,2.01,1.663,1,4,56,220,1,0
33,XXX-XXX,0,1,2.711,1.583,0,784,431,343,2,0
33,XXX-XXX,1,1,2.479,0.801,1,989,577,418,2,0
33,X*XX,1,6,2.705,0.539,1,7,21,140,1,0
33,XXX-XX,0,3,2.206,1.515,0,663,22,631,6,0
33,XXX-XX,0,6,2.218,0.695,1,663,22,641,6,0
33,X*XX,1,1,2.016,0.933,1,2,98,197,1,0
33,XX-X,0,6,1.195,0.48,1,88,9,79,6,0
33,XXX-XXX,1,2,1.876,1.151,1,677,160,527,2,0
33,XX-XX,NaN,NaN,NaN,1.011,NaN,35,17,18,6,0
33,XXX-XX,1,5,2.924,1.645,0,279,45,234,6,0
33,XX-X,0,6,2.449,0.549,1,94,8,86,6,0
33,XX-XX,0,5,2.364,1.139,0,35,17,28,6,0
33,XXX-XXX,0,1,2.483,1.222,0,452,369,87,2,0
33,XX*XX,0,6,1.191,0.381,1,11,11,121,6,0
33,XX*XX,1,5,1.332,0.468,0,13,13,169,6,0
33,XXX-XXX,1,5,2.07,0.457,1,339,111,222,6,0
33,XX-X,0,6,0.908,0.381,1,59,1,58,6,0
33,XX-XX,1,6,1.409,0.606,1,79,68,21,6,0
33,XXX-XX,1,6,2.142,0.846,1,888,62,836,6,0
33,X*XX,1,6,1.218,0.519,1,5,29,150,2,0
33,XX-XX,1,2,1.876,2.031,1,81,37,54,6,0
33,XXX-XXX,1,4,2.389,1.307,1,254,188,64,2,0
33,XX-XX,1,6,1.521,0.826,1,39,18,29,6,0
33,XXX-XX,1,6,1.933,0.645,1,599,63,553,6,0
33,X*XX,0,2,2.188,1.146,1,4,56,224,2,0
33,XX-X,0,6,0.944,0.304,1,38,2,36,6,0
33,XXX-XXX,1,2,2.31,1.423,1,537,444,97,2,0
33,XX-XX,1,2,2.429,1.105,1,66,29,33,2,0
33,XX-X,1,6,2.11,0.288,1,31,9,28,6,0
33,XXX-XX,0,4,2.193,0.879,1,156,63,93,2,0
33,XX-XX,1,5,1.304,0.793,1,46,12,24,6,0
33,XX*XX,1,2,1.821,1.258,0,25,18,450,1,0
33,XX*XX,1,6,1.346,0.562,1,12,12,132,6,0
33,XXX-XXX,1,3,2.923,1.149,1,254,188,76,2,0
33,XX-XX,1,2,2.3,0.71,1,66,29,27,4,0
33,XXX-XXX,1,3,2.346,2.353,1,788,699,81,1,0
33,XX*X,1,6,1.618,0.439,1,10,9,80,6,0
33,XX-XX,0,6,1.043,0.222,1,39,18,21,6,0
33,XXX-XX,1,6,2.136,0.744,0,599,63,563,5,0
33,X*XX,1,3,1.361,2.496,1,6,16,102,5,0
33,XXX-XX,NaN,NaN,NaN,0.61,NaN,888,62,826,5,0
33,XX-XX,1,6,2.015,1.172,1,75,26,41,4,0
33,XXX-XXX,0,1,1.815,0.916,0,495,244,261,5,0
33,XXX-XXX,1,3,2.067,2.101,1,882,795,77,2,0
33,XXX-XX,0,4,2.723,1.1,0,156,63,97,3,0
33,XXX-XXX,0,1,2.425,0.958,0,495,244,259,5,0
33,XX*X,1,2,1.977,2.032,0,75,6,450,2,0
33,XXX-XXX,1,4,2.446,0.482,1,882,795,83,1,0
33,XX-XX,0,3,2.636,1.4,1,66,29,37,2,0
33,XX-XX,1,3,1.511,1.984,1,98,64,24,2,0
33,XXX-XXX,0,3,2.616,0.773,0,326,253,77,1,0
33,XXX-XX,0,2,1.914,0.099,0,172,99,83,6,0
33,XX-X,0,5,2.722,0.938,1,45,9,36,6,0
33,XX-X,1,6,1.42,0.296,1,58,6,51,5,0
33,XX-X,0,6,1.002,0.295,1,99,8,91,6,0
33,XXX-XXX,0,4,2.185,1.351,1,495,244,251,2,0
33,XX-X,0,6,1.098,0.275,1,77,5,72,6,0
33,XX*X,1,4,2.07,0.248,1,15,7,90,2,0
33,XX*X,0,4,2.333,0.437,1,87,2,174,2,0
33,X*XX,0,4,1.681,0.755,0,6,16,97,3,0
33,XXX-XXX,0,3,2.526,1.135,0,263,177,96,2,0
33,XX*XX,1,6,1.256,0.507,1,11,11,122,6,0
33,X*XX,1,2,2.201,1.031,1,8,31,240,2,0
33,XXX-XX,0,4,2.004,0.298,1,774,53,721,5,0
33,XXX-XX,1,2,1.61,0.272,1,279,45,224,2,0
33,XXX-XX,0,1,1.971,0.922,0,169,85,94,4,0
33,XX-XX,0,4,2.76,1.039,0,52,16,26,6,0
33,XXX-XXX,1,2,2.265,1.076,0,888,574,314,2,0
33,XX-X,1,6,1.324,0.38,0,67,3,64,6,0
33,XX-XX,0,6,1.259,0.255,1,75,26,49,6,0
33,XX*X,1,6,1.414,0.914,1,55,3,166,6,0
33,XXX-XX,1,3,1.04,2.092,1,105,22,93,6,0
33,XX-X,1,6,1.142,0.318,1,59,1,48,6,0
33,X*XX,0,3,1.665,0.948,1,6,16,96,2,0
33,XX*XX,1,6,1.51,1.023,1,13,13,168,6,0
33,X*XX,1,2,1.592,0.478,1,9,24,215,2,0
33,XXX-XX,1,6,2.437,1.898,1,599,63,567,6,0
33,XX-X,1,6,1.832,0.356,1,67,3,54,6,0
33,XXX-XXX,1,5,1.381,0.515,1,677,160,513,5,0
33,XXX-XX,0,6,1.011,0.448,1,172,99,73,6,0
33,X*XX,1,6,1.339,1.419,1,7,21,146,2,0
33,XX*XX,0,2,2.929,1.057,1,15,31,465,1,0
33,XX-XX,1,6,1.201,0.407,1,64,12,42,6,0
33,XX-XX,1,6,2.064,2.082,0,79,68,11,6,0
33,XX-XX,1,6,2.663,0.306,1,64,12,58,6,0
33,XX-XX,1,6,0.849,0.26,1,32,15,27,6,0
33,X*XX,1,2,2.539,0.268,0,3,46,138,1,0
33,XX-X,1,6,1.696,0.514,1,94,8,84,6,0
33,XXX-XX,1,2,2.656,0.284,1,148,56,82,2,0
33,XX-XX,1,4,1.985,0.727,1,91,57,36,6,0
33,XXX-XX,0,3,2.413,1.01,0,398,66,322,2,0
33,XX-X,1,6,1.105,0.602,1,31,9,12,6,0
33,XX-X,1,6,2.475,0.51,1,51,9,32,6,0
33,X*XX,1,6,1.457,0.844,1,2,98,198,2,0
33,XX-X,1,6,1.22,0.231,1,67,3,66,6,0
33,XXX-XXX,NaN,NaN,NaN,0.848,NaN,576,225,341,4,0
33,XX-X,0,6,1.326,0.543,1,66,7,59,6,0
33,XX-X,1,6,0.869,0.695,1,99,8,92,6,0
33,XX-XX,0,6,1.815,0.324,1,82,71,11,6,0
33,XX-XX,0,2,1.862,0.577,1,81,37,44,2,0
33,XX-XX,1,6,1.218,0.294,1,82,71,21,6,0
33,XXX-XX,1,5,2.364,0.547,0,148,56,92,2,0
33,XX-X,1,6,0.956,0.219,1,88,9,71,6,0
33,XXX-XX,1,3,2.682,2.948,1,663,22,649,5,0
33,XX-X,0,6,1.411,0.16,1,85,2,83,6,0
33,XX-X,1,6,1.138,0.682,1,42,5,33,6,0
33,XXX-XX,1,4,2.644,0.496,1,279,45,236,2,0
33,XX-X,1,6,1.138,0.65,1,59,1,52,6,0
33,XX*XX,1,6,1.455,1.05,1,14,14,195,6,0
33,XX-XX,1,4,2.321,1.162,1,72,51,11,6,0
33,XX-XX,0,6,0.832,0.291,1,32,15,17,6,0
33,XX-XX,0,4,1.376,0.559,1,58,16,42,4,0
33,XXX-XXX,1,2,2.639,0.908,1,888,574,316,1,0
33,XXX-XXX,NaN,NaN,NaN,0.701,NaN,537,444,83,2,0
33,XXX-XXX,0,2,1.437,0.057,1,326,253,73,2,0
33,X*XX,0,2,2.425,1.086,0,9,24,207,2,0
33,XX-X,1,6,1.295,0.768,1,71,9,68,6,0
33,XX-X,1,6,1.144,0.304,1,38,2,34,6,0
33,XX-X,0,6,1.631,0.435,0,85,2,82,6,0
33,X*XX,1,4,1.742,0.669,1,5,29,146,1,0
33,XXX-XX,0,4,1.46,0.255,0,132,55,73,2,0
33,XX*XX,1,6,1.834,2.007,0,12,12,144,6,0
33,X*XX,0,6,2.67,0.217,1,2,98,196,2,0
33,XX-XX,1,6,1.137,0.233,1,32,15,13,6,0
33,XXX-XX,1,6,1.205,0.714,1,963,52,919,6,0
33,XX-X,0,5,2.221,0.554,1,71,9,62,5,0
33,XX-X,1,6,1.882,0.979,1,88,9,69,6,0
33,XX*X,1,6,1.336,0.328,1,16,4,65,2,0
33,X*XX,1,3,1.994,1.296,0,5,29,145,2,0
33,XX-X,1,6,1.857,0.316,1,45,9,34,6,0
33,XX*X,0,6,1.21,0.24,1,10,9,90,6,0
33,XX-X,1,6,1.142,0.302,1,99,8,81,6,0
33,XX*XX,1,6,1.241,0.413,1,14,14,182,5,0
33,XXX-XXX,1,1,2.566,1.332,0,576,225,351,2,0
33,XX-XX,1,6,1.153,0.68,1,79,68,19,6,0
33,XXX-XX,0,4,1.218,0.439,1,123,66,57,2,0
33,XX-X,1,5,2.435,0.919,1,71,9,52,6,0
33,XX-X,0,6,1.069,0.23,1,42,5,37,6,0
33,XX*X,1,2,1.545,0.752,0,15,7,105,2,0
33,XXX-XXX,1,1,1.659,0.222,0,652,559,93,1,0
33,XX-XX,1,6,1.038,0.362,1,46,12,36,6,0
33,XX-XX,0,6,2.006,0.603,1,46,12,34,6,0
33,XXX-XX,1,6,2.694,1.408,1,465,22,447,3,0
33,XXX-XX,NaN,NaN,NaN,0.655,NaN,888,62,824,6,0
33,XX*XX,1,3,2.328,1.472,1,13,13,156,5,0
33,XX*X,1,1,1.786,0.472,1,16,4,80,1,0
33,XXX-XXX,0,3,1.124,0.396,1,788,699,89,2,0
33,XX-XX,0,6,0.937,0.28,0,39,18,11,6,0
33,XX-XX,1,5,2.694,0.912,0,52,16,36,5,0
33,XXX-XX,0,3,2.344,0.256,1,119,52,67,2,0
33,XX*X,0,4,1.495,0.272,1,55,3,165,4,0
33,XX-XX,0,3,2.337,1.305,0,75,26,59,5,0
33,XX-X,0,6,1.129,0.32,0,94,8,76,5,0
33,XX-X,1,6,1.122,0.379,1,77,5,62,6,0
33,XXX-XX,0,6,1.755,0.667,1,963,52,911,6,0
33,X*XX,0,1,1.979,0.641,0,8,31,247,5,0
33,XXX-XXX,1,4,2.874,1.678,1,479,105,384,2,0
33,XXX-XXX,1,4,2.442,0.575,0,882,795,87,2,0
33,XXX-XXX,1,6,2.483,0.677,1,784,431,357,5,0
33,XXX-XXX,1,1,2.027,0.32,0,263,177,86,5,0
33,XX*XX,1,2,1.341,0.301,1,25,18,451,2,0
33,XX*XX,0,2,1.21,1.119,1,50,21,1050,3,0
33,XX*X,1,4,2.307,1.708,1,61,8,549,2,0
33,XX-XX,0,4,2.053,1.016,1,98,64,34,2,0
33,XX-XX,0,4,1.101,0.246,0,52,16,34,4,0
33,X*XX,1,3,1.932,0.82,1,3,46,139,3,0
33,XX*X,0,4,1.781,0.403,1,61,8,488,4,0
33,XX-XX,1,4,2.304,0.858,0,46,27,19,4,0
33,XX-X,1,6,1.568,0.246,1,45,4,42,6,0
33,XXX-XX,0,5,1.609,1.231,0,148,56,98,5,0
33,X*XX,1,3,1.603,1.033,1,3,46,141,3,0
33,XXX-XXX,0,6,1.798,0.643,1,339,111,228,3,0
33,XXX-XX,0,4,2.704,1.834,1,398,66,332,3,0
33,XXX-XXX,1,6,1.84,1.02,1,339,111,218,4,0
33,XXX-XXX,0,6,1.834,0.71,1,677,160,517,6,0
33,XX-X,0,6,1.104,0.249,1,58,6,52,6,0
33,XX*X,0,1,1.493,0.607,0,75,6,525,1,0
33,XX*X,1,6,1.213,0.37,1,10,9,89,6,0
33,XXX-XX,1,2,2.156,1.099,1,119,52,77,2,0
33,XX*XX,NaN,NaN,NaN,0.573,NaN,50,21,1049,1,0
33,XXX-XXX,1,3,2.097,1.058,1,652,559,83,2,0
33,XXX-XX,0,3,2.099,0.981,1,465,22,443,4,0
33,XX-X,1,6,1.216,0.788,1,42,5,27,6,0
33,XX-XX,1,6,1.178,0.704,1,35,17,12,6,0
33,XXX-XXX,0,1,2.187,1.226,0,452,369,93,2,0
33,XX-XX,1,4,0.962,1.153,1,91,57,24,2,0
33,XXX-XXX,1,4,2.759,0.879,0,989,577,412,2,0
33,XX*X,1,6,2.239,0.859,1,87,2,261,2,0
33,XX*X,0,1,1.438,0.186,0,61,8,489,1,0
33,XXX-XX,1,3,1.793,0.991,1,119,52,63,2,0
33,XX-X,1,6,0.923,0.251,1,38,2,26,6,0
33,XXX-XX,1,4,1.797,0.69,1,156,63,83,2,0
33,XXX-XXX,1,6,1.914,1.411,0,479,105,374,2,0
33,XX-X,1,6,0.961,0.609,1,66,7,51,6,0
33,XXX-XX,0,4,1.156,0.78,0,169,85,86,2,0
33,XXX-XXX,1,1,0.819,0.231,1,989,577,422,1,0
33,X*XX,1,2,1.365,0.836,0,9,24,216,2,0
33,XX-XX,1,6,0.831,0.291,1,72,51,29,6,0
33,XXX-XXX,0,3,1.721,0.201,0,326,253,83,2,0
33,XX*XX,0,3,2.666,0.741,0,15,31,480,1,0
33,XX-XX,0,4,1.329,0.705,0,46,27,29,5,0
33,XX-X,1,6,1.118,0.294,1,85,2,73,6,0
33,XXX-XX,0,2,1.089,0.139,0,123,66,67,2,0
80,XX-XX,0,3,1.775,1.531,0,39,18,29,5,0
80,XX-XX,0,4,1.835,0.893,0,79,68,19,5,0
80,XX*X,1,5,1.283,0.895,1,16,4,65,5,0
80,XX-X,1,1,1.652,3.338,0,45,9,36,4,0
80,XX*X,1,6,1.798,0.623,1,75,6,451,4,0
80,XXX-XXX,0,2,1.443,0.704,1,479,105,374,1,0
80,XX-XX,NaN,NaN,NaN,1.507,NaN,64,12,42,6,0
80,XXX-XXX,0,5,2.631,2.087,0,576,225,359,1,0
80,XXX-XXX,0,6,2.434,1.42,1,888,574,314,3,0
80,XX-X,0,6,1.022,0.502,1,38,2,36,6,0
80,XX-XX,0,6,1.671,1.476,0,66,29,33,6,0
80,XX-X,1,6,1.366,0.387,1,45,9,34,6,0
80,XX*X,1,6,0.728,0.905,1,24,5,119,6,0
80,X*XX,1,1,2.645,0.748,0,5,29,145,6,0
80,XX-X,1,6,1.699,0.436,1,85,2,82,6,0
80,XXX-XXX,0,4,2.255,1.587,0,537,444,97,5,0
80,XXX-XXX,0,4,1.722,0.517,1,989,577,412,4,0
80,XX-XX,1,1,2.331,2.753,1,81,37,54,5,0
80,XX*XX,1,6,1.227,1.892,1,50,21,1049,6,0
80,XXX-XX,0,6,2.796,0.886,0,169,85,94,2,0
80,XXX-XXX,0,4,1.876,0.677,0,339,111,218,4,0
80,XX-XX,0,5,1.518,1.411,0,52,16,34,5,0
80,XX*XX,1,3,1.404,0.673,0,14,14,196,5,0
80,XXX-XXX,NaN,NaN,NaN,0.802,NaN,263,177,86,5,0
80,XX-XX,NaN,NaN,NaN,3.647,NaN,91,57,36,5,0
80,XX*XX,1,4,1.425,0.883,1,25,18,475,5,0
80,XX*XX,1,6,1.889,0.503,1,50,21,1000,6,0
80,XXX-XXX,NaN,NaN,NaN,1.47,NaN,537,444,83,5,0
80,XX*X,NaN,NaN,NaN,0.616,NaN,15,7,105,5,0
80,XX*X,0,6,1.201,0.582,1,24,5,120,5,0
80,XXX-XX,0,4,2.515,1.277,0,398,66,322,4,0
80,XX-XX,0,6,2.867,1.165,1,35,17,18,5,0
80,XXX-XXX,0,4,2.345,1.318,0,788,699,81,4,0
80,XXX-XX,0,5,2.012,0.776,0,172,99,77,3,0
80,XX-X,1,4,2.655,1.29,1,51,9,48,6,0
80,XXX-XXX,1,4,2.282,1.441,1,263,177,84,5,0
80,XXX-XXX,1,3,2,0.446,1,263,177,96,3,0
80,XXX-XXX,0,4,1.874,2.171,1,677,160,517,5,0
80,XXX-XXX,NaN,NaN,NaN,0.582,NaN,888,574,316,5,0
80,XXX-XXX,0,1,1.616,1.306,0,882,795,83,5,0
80,X*XX,0,6,1.915,0.836,1,2,98,196,5,0
80,XXX-XX,1,4,2.535,1.149,1,888,62,824,5,0
80,XX-XX,0,6,1.319,0.602,1,64,12,52,5,0
80,XXX-XX,0,4,2.962,1.468,0,279,45,224,2,0
80,XXX-XXX,0,3,2.01,0.94,0,652,559,83,4,0
80,XXX-XXX,0,4,2.855,1.878,1,537,444,93,4,0
80,XXX-XX,1,4,2.602,0.8,0,774,53,721,4,0
80,XXX-XX,NaN,NaN,NaN,2.036,NaN,169,85,84,3,0
80,XX-X,0,6,1.017,0.552,1,85,2,83,6,0
80,XXX-XX,0,5,1.831,0.794,0,119,52,77,4,0
80,XX*X,1,6,1.003,0.387,1,10,9,89,6,0
80,XXX-XXX,1,1,2.236,1.693,1,989,577,422,2,0
80,XXX-XXX,0,4,1.728,1.271,0,479,105,384,4,0
80,XX*X,0,3,2.442,1.702,0,61,8,549,3,0
80,XX*XX,0,6,0.762,0.284,1,12,12,144,6,0
80,XX*X,1,6,2.569,2.493,1,15,7,90,5,0
80,XXX-XXX,1,4,2.62,1.054,1,677,160,513,5,0
80,XXX-XX,0,3,1.949,1.072,0,774,53,711,6,0
80,XX-XX,NaN,NaN,NaN,0.684,NaN,91,57,34,4,0
80,XXX-XXX,0,5,2.957,0.882,0,652,559,97,5,0
80,XX*XX,1,1,2.642,4.588,0,25,11,275,4,0
80,XXX-XXX,1,3,1.742,1.03,1,452,369,87,1,0
80,XX-XX,1,5,1.739,0.791,1,46,12,36,5,0
80,XXX-XX,NaN,NaN,NaN,0.456,NaN,172,99,83,4,0
80,XXX-XXX,1,4,2.196,0.979,1,326,253,77,1,0
80,X*XX,0,1,2.908,0.951,1,7,21,147,2,0
80,XXX-XXX,1,4,2.766,1.521,0,452,369,83,4,0
80,XXX-XX,1,5,2.351,2.044,1,156,63,97,3,0
80,XXX-XX,NaN,NaN,NaN,0.644,NaN,119,52,67,4,0
80,XX-XX,0,2,2.612,1.857,0,32,15,27,5,0
80,XX*XX,0,6,1.094,0.281,1,13,13,169,5,0
80,X*XX,NaN,NaN,NaN,0.624,NaN,9,24,207,5,0
80,XX*XX,1,6,1.399,0.378,1,25,11,274,6,0
80,XX*X,1,6,1.279,0.792,1,16,4,80,5,0
80,XX-X,1,6,2.469,0.654,1,94,8,84,6,0
80,XX-X,0,6,0.852,0.417,1,45,4,41,6,0
80,XX-X,0,6,1.331,0.329,1,99,8,91,6,0
80,XX-X,1,6,1.298,0.589,1,67,3,54,6,0
80,XX*X,1,6,1.579,0.696,1,55,3,166,4,0
80,XXX-XX,0,4,2.355,1.107,0,132,55,73,3,0
80,XX-XX,0,1,2.187,1.548,0,91,57,24,3,0
80,XXX-XX,1,5,1.79,1.53,1,398,66,338,4,0
80,X*XX,0,6,1.762,0.22,1,3,46,138,5,0
80,XX*X,1,6,2.009,0.324,1,15,7,104,5,0
80,XX-X,1,6,1.125,0.299,1,38,2,34,6,0
80,XXX-XXX,1,5,1.755,1.573,0,254,188,66,3,0
