"Subj_idx","Run","Block","Trial","Difficulty_col","Difficulty_let","Number_blues","Number_os","Stimulus_col","Stimulus_let","Response_col","Response_let","Accuracy_col","Accuracy_let","Confidence_col","Confidence_let","RT_confidence_col","RT_confidence_let","Firstchoice","Location_firstchoice","Location_secondchoice","RT_firstchoice","RT_secondchoice"
24,2,4,15,90,60,32,35,2,2,2,2,1,1,100,99.5247,1.0799,2.8958,2,3,2,1.1184,0.55501
24,2,4,16,60,60,38,45,2,1,2,1,1,1,100,99.362,1.6621,2.7951,1,2,3,0.75135,0.40474
24,2,4,17,90,90,48,13,1,2,1,2,1,1,99.0365,49.7201,2.4957,1.213,2,1,3,0.56781,0.46706
24,2,4,18,90,60,48,45,1,1,2,2,0,0,49.3945,81.1328,0.79599,3.5616,1,4,2,0.67533,0.56232
24,2,4,19,60,90,42,13,1,2,1,2,1,1,92.526,84.388,1.2622,2.2452,1,3,1,0.92389,0.63468
24,2,4,20,90,60,32,45,2,1,2,1,1,1,99.1992,99.362,1.3627,2.7455,1,2,1,0.54034,0.58391
24,2,4,21,60,60,42,35,1,2,1,2,1,1,95.4557,90.0846,0.96253,2.2788,1,3,1,0.93601,0.42049
24,2,4,22,90,60,32,45,2,1,2,1,1,1,92.6888,95.1302,1.029,2.0453,1,4,2,0.60632,0.47905
24,2,4,23,90,90,48,13,1,2,1,2,1,1,99.0365,99.0365,1.4963,2.8957,2,2,1,0.97791,0.43771
24,2,4,24,90,60,32,45,2,1,2,1,1,1,95.6185,96.2695,0.82904,2.2452,1,2,3,0.70322,0.56864
24,2,4,25,60,60,38,45,2,1,1,2,0,0,98.3854,97.8971,1.263,2.6958,1,4,1,1.1624,0.38951
24,3,1,1,90,90,32,67,2,1,2,1,1,1,99.5247,100,2.1118,3.3114,1,1,2,0.55049,0.50915
24,3,1,2,60,90,42,67,1,1,1,1,1,1,99.1992,98.5482,1.2628,2.4791,1,1,2,0.57816,0.49559
24,3,1,3,60,90,42,67,1,1,1,1,1,1,100,99.362,1.1136,2.3965,1,4,3,0.89365,0.6362
24,3,1,4,60,90,42,67,1,1,2,1,0,1,99.0365,98.0599,0.9631,2.0294,1,2,1,0.56673,0.51878
24,3,1,5,60,60,38,45,2,1,2,1,1,1,100,92.3633,1.9287,3.3783,1,1,3,0.81137,0.58103
24,3,1,6,60,90,42,13,1,2,2,2,0,1,99.6875,100,1.7459,3.0788,1,1,3,1.3773,0.52426
24,3,1,7,90,60,32,45,2,1,2,2,1,0,99.5247,100,1.2125,2.462,1,1,2,0.75063,0.79611
24,3,1,8,60,90,42,13,1,2,2,2,0,1,99.1992,99.5247,1.3962,2.4958,1,3,2,0.7137,0.56883
24,3,1,9,90,90,32,67,2,1,2,1,1,1,98.8737,100,1.7305,2.9801,1,2,4,0.59027,0.76662
24,3,1,10,90,60,48,35,1,2,1,2,1,1,98.2227,96.9206,1.0463,2.3292,1,1,4,0.6886,0.39006
24,3,1,11,60,90,42,13,1,2,2,2,0,1,99.0365,99.8503,2.78,4.3628,1,4,3,0.57712,0.85975
24,3,1,12,60,90,38,13,2,2,2,2,1,1,99.5247,99.362,1.8958,3.0788,1,1,2,0.72426,0.56907
24,3,1,13,90,90,32,13,2,2,2,2,1,1,98.5482,98.7109,1.1594,2.3923,1,1,2,0.82049,0.55189
24,3,1,14,90,60,32,35,2,2,2,1,1,0,98.5482,85.8529,1.2127,2.6289,1,4,1,0.55795,0.5486
24,3,1,15,60,60,38,45,2,1,2,1,1,1,99.1992,89.2708,1.1624,2.1288,1,2,4,0.67873,0.70365
24,3,1,16,60,60,38,35,2,2,1,2,0,1,98.8737,95.293,0.89596,2.5454,2,2,4,1.5735,0.52844
24,3,1,17,60,60,38,45,2,1,2,2,1,0,99.6875,93.0143,1.0624,2.7784,1,3,4,0.70853,0.60397
24,3,1,18,60,90,38,13,2,2,2,2,1,1,100,99.1992,1.1463,2.8956,1,3,4,0.76854,0.43143
24,3,1,19,90,60,32,45,2,1,2,1,1,1,99.362,95.1302,0.84634,2.2458,1,3,1,1.6817,0.76931
24,3,1,20,60,90,42,13,1,2,2,2,0,1,97.4089,92.6888,0.92615,2.1424,2,3,4,0.86851,0.49988
24,3,1,21,90,90,48,67,1,1,2,1,0,1,100,99.0365,0.76373,1.9133,1,2,3,1.0658,0.40102
24,3,1,22,90,90,32,13,2,2,2,2,1,1,99.8503,99.1992,1.1456,2.5284,1,2,3,0.53545,0.41192
24,3,1,23,60,60,42,45,1,1,1,2,1,0,100,99.6875,0.84624,1.7963,2,1,4,1.028,0.35844
24,3,1,24,90,90,48,67,1,1,1,1,1,1,98.3854,97.8971,1.0974,2.247,1,1,3,1.6,0.55607
24,3,1,25,90,60,48,45,1,1,1,1,1,1,99.0365,99.5247,1.164,3.4632,1,3,1,1.1137,0.50632
24,3,2,1,90,90,32,67,2,1,2,1,1,1,97.8971,100,1.5785,3.3446,1,1,4,0.66932,0.71908
24,3,2,2,60,60,42,45,1,1,2,1,0,1,91.3867,87.806,1.2953,2.295,1,1,2,1.5718,0.52286
24,3,2,3,90,90,48,67,1,1,1,1,1,1,99.8503,99.6875,1.479,2.7119,1,2,3,0.4507,0.5141
24,3,2,4,60,90,42,67,1,1,2,1,0,1,99.0365,100,1.5296,2.546,1,4,3,0.5258,0.548
24,3,2,5,90,60,32,45,2,1,2,1,1,1,99.0365,91.3867,1.0464,2.1128,1,3,2,0.95639,0.56184
24,3,2,6,90,90,48,13,1,2,2,2,0,1,99.5247,99.5247,0.84654,2.0959,1,3,2,2.2338,0.37357
24,3,2,7,90,60,32,45,2,1,2,1,1,1,92.3633,84.0625,1.2094,2.6089,1,4,2,0.81296,0.78398
24,3,2,8,90,60,48,35,1,2,2,1,0,0,98.8737,99.6875,1.3293,2.6621,1,2,3,0.6433,0.41365
24,3,2,9,60,90,38,67,2,1,2,1,1,1,100,100,1.2628,2.3291,1,2,4,0.41709,0.60964
24,3,2,10,60,60,42,35,1,2,1,2,1,1,99.5247,99.362,1.2959,2.4288,1,3,4,1.0687,0.70987
24,3,2,11,90,90,48,13,1,2,1,2,1,1,100,99.6875,1.0797,3.3456,1,3,1,0.50511,0.43039
24,3,2,12,60,90,38,13,2,2,2,2,1,1,92.6888,99.8503,1.7454,2.9617,1,4,1,1.4186,0.41409
24,3,2,13,60,90,38,13,2,2,1,2,0,1,99.6875,99.0365,0.92948,1.8458,1,3,2,2.4159,0.80498
24,3,2,14,90,60,32,35,2,2,2,1,1,0,99.1992,98.3854,0.96245,2.2121,1,2,4,0.48203,0.44789
24,3,2,15,90,90,32,67,2,1,2,1,1,1,98.5482,99.362,1.3126,2.6955,1,2,1,0.43062,0.60771
24,3,2,16,90,60,32,35,2,2,2,2,1,1,100,100,0.94595,3.145,1,3,1,0.75326,0.52511
24,3,2,17,90,60,32,45,2,1,2,1,1,1,99.1992,98.3854,1.4123,2.2954,1,3,4,0.67182,0.50407
24,3,2,18,60,90,38,13,2,2,2,1,1,0,98.0599,99.6875,1.9124,2.912,1,4,2,1.3955,0.49704
24,3,2,19,90,60,32,45,2,1,2,1,1,1,99.5247,99.0365,1.3428,2.8256,1,2,1,0.63881,0.55869
24,3,2,20,90,90,48,13,1,2,1,2,1,1,92.8516,99.1992,1.7237,3.3565,1,4,1,1.2564,0.58559
24,3,2,21,60,90,42,67,1,1,2,1,0,1,100,99.6875,1.1296,2.6625,1,1,3,0.48575,0.53236
24,3,2,22,60,90,38,13,2,2,2,2,1,1,99.1992,100,1.5965,2.7628,1,2,4,0.58035,0.70429
24,3,2,23,90,90,48,67,1,1,2,1,0,1,100,99.8503,1.3627,2.6623,1,3,2,0.97905,0.45021
24,3,2,24,90,60,48,45,1,1,1,1,1,1,99.362,49.5573,1.8301,3.063,1,2,1,0.80747,0.41019
24,3,2,25,90,60,48,45,1,1,1,2,1,0,100,98.7109,0.92961,2.2126,1,3,2,1.1096,1.3878
24,3,3,1,60,60,38,45,2,1,2,1,1,1,99.5247,98.8737,1.7629,3.5622,1,2,4,0.55961,0.57074
24,3,3,2,60,60,42,45,1,1,2,1,0,1,100,93.1771,0.96322,2.0628,1,1,3,0.66013,0.62023
24,3,3,3,90,60,48,45,1,1,1,1,1,1,99.5247,84.5508,1.2793,3.9949,1,4,1,0.7015,0.45217
24,3,3,4,60,90,42,67,1,1,1,1,1,1,99.1992,97.8971,1.2795,3.2288,1,4,1,0.68324,0.68443
24,3,3,5,60,60,38,45,2,1,2,2,1,0,99.0365,99.362,1.8788,3.6282,1,3,1,0.98326,0.43537
24,3,3,6,60,60,42,35,1,2,2,1,0,0,100,88.6198,1.3758,2.7754,1,4,2,0.76416,0.6415
24,3,3,7,60,90,38,67,2,1,2,1,1,1,99.8503,99.5247,1.446,2.6789,1,4,2,0.68572,0.45383
24,3,3,8,90,60,48,35,1,2,1,2,1,1,98.2227,98.8737,1.246,2.4122,1,1,4,0.78057,0.47247
24,3,3,9,90,60,32,45,2,1,2,2,1,0,83.5742,91.5495,1.0125,2.0288,1,4,3,0.64438,0.60857
24,3,3,10,90,90,48,13,1,2,1,2,1,1,99.362,96.5951,1.2129,3.3621,1,4,2,1.1135,0.53659
24,3,3,11,60,90,42,13,1,2,2,1,0,0,99.362,99.6875,0.84638,2.0461,1,3,2,0.91072,0.43819
24,3,3,12,90,60,32,35,2,2,2,2,1,1,98.2227,98.5482,1.4794,2.829,1,2,1,0.7188,0.66361
24,3,3,13,90,60,32,35,2,2,1,2,0,1,94.6419,96.7578,1.2575,2.557,1,4,2,1.2057,0.46453
24,3,3,14,60,60,38,35,2,2,2,2,1,1,94.8047,95.293,1.1961,2.3457,1,3,4,0.78621,0.67638
24,3,3,15,90,90,32,67,2,1,2,1,1,1,100,99.1992,1.447,2.8299,1,1,2,0.92186,0.45655
24,3,3,16,90,90,32,13,2,2,2,2,1,1,99.5247,98.3854,1.6621,3.8446,1,3,1,1.1211,0.5934
24,3,3,17,90,60,32,45,2,1,2,1,1,1,98.5482,99.5247,1.2793,2.3957,1,2,3,0.55921,0.51537
24,3,3,18,60,60,38,35,2,2,2,2,1,1,97.8971,97.0833,1.063,2.5125,1,4,1,0.61171,1.0548
24,3,3,19,90,90,32,67,2,1,2,1,1,1,96.7578,91.5495,1.0294,2.6788,1,3,4,0.62775,0.64797
24,3,3,20,90,60,48,35,1,2,2,1,0,0,97.5716,94.8047,1.2129,2.2459,1,2,4,0.71566,0.65827
24,3,3,21,90,60,48,45,1,1,1,1,1,1,98.8737,98.0599,1.8627,3.2624,1,1,3,0.71145,0.73626
24,3,3,22,60,90,38,13,2,2,2,2,1,1,97.4089,99.362,2.2955,3.7949,2,3,4,1.1227,0.64344
24,3,3,23,90,60,48,45,1,1,1,1,1,1,97.7344,99.0365,0.97934,1.979,1,3,1,0.67402,0.84373
24,3,3,24,60,90,42,67,1,1,1,1,1,1,97.5716,97.2461,1.4405,3.5897,1,2,1,2.1159,0.46684
24,3,3,25,90,90,48,67,1,1,1,1,1,1,79.1797,99.5247,1.1748,2.7743,1,1,3,0.83403,1.4269
24,3,4,1,60,90,38,67,2,1,2,1,1,1,98.8737,97.7344,0.74623,2.7455,1,3,1,1.8505,0.66891
24,3,4,2,60,90,42,67,1,1,2,1,0,1,98.8737,100,1.0133,2.1129,1,1,2,0.71438,0.68771
24,3,4,3,60,60,42,45,1,1,2,2,0,0,100,99.8503,0.81317,2.4126,1,4,1,0.83365,0.52505
24,3,4,4,60,60,42,45,1,1,2,1,0,1,97.8971,98.8737,0.77992,1.9462,1,3,2,0.68775,0.52562
24,3,4,5,60,90,38,67,2,1,2,1,1,1,100,99.8503,1.2962,2.3959,1,2,4,0.4239,0.61004
24,3,4,6,90,90,48,13,1,2,2,2,0,1,97.4089,97.0833,0.99607,2.2624,1,1,4,0.74388,0.55819
24,3,4,7,60,60,38,45,2,1,1,2,0,0,99.1992,97.8971,1.2798,3.8622,1,3,2,0.97733,0.75802
24,3,4,8,60,60,42,35,1,2,2,1,0,0,96.5951,96.4323,1.0632,1.9963,1,2,1,0.74094,0.47469
24,3,4,9,90,60,32,45,2,1,2,1,1,1,96.9206,97.5716,1.2452,2.8613,1,4,1,0.6434,0.4606
24,3,4,10,90,60,48,35,1,2,1,2,1,1,97.4089,96.9206,1.3128,2.5291,1,2,4,0.73875,0.68828
24,3,4,11,90,60,48,35,1,2,1,2,1,1,95.4557,96.1068,0.86177,2.1113,1,3,1,0.7866,0.42863
24,3,4,12,60,90,38,13,2,2,2,2,1,1,99.6875,99.1992,1.1464,3.5789,1,1,2,0.47894,0.58467
24,3,4,13,60,60,38,35,2,2,2,2,1,1,99.8503,100,1.1628,2.4789,1,1,2,0.56681,0.49169
24,3,4,14,90,90,32,13,2,2,2,2,1,1,100,100,1.3787,2.6782,2,1,4,0.75424,0.51124
24,3,4,15,90,90,32,67,2,1,2,1,1,1,100,99.8503,1.996,3.7621,1,4,1,1.2675,0.83713
24,3,4,16,90,60,32,35,2,2,2,2,1,1,100,99.8503,1.0631,2.7792,1,3,4,0.63299,0.469
24,3,4,17,90,90,32,67,2,1,2,1,1,1,99.5247,99.5247,2.1961,3.5789,1,4,1,0.57791,0.69461
24,3,4,18,60,90,38,13,2,2,2,2,1,1,99.5247,100,2.3458,3.5954,1,1,3,0.67524,0.54572
24,3,4,19,60,60,38,45,2,1,2,2,1,0,99.6875,99.8503,1.0457,3.0615,1,2,1,0.56127,0.78188
24,3,4,20,60,60,42,35,1,2,2,2,0,1,98.8737,99.8503,1.1629,3.3288,1,3,2,1.0082,0.81199
24,3,4,21,60,90,42,67,1,1,2,1,0,1,99.1992,99.6875,1.329,2.5453,1,1,4,0.52709,0.37367
24,3,4,22,90,60,32,35,2,2,2,1,1,0,97.4089,96.7578,1.1123,2.3453,1,3,4,0.63558,0.49607
24,3,4,23,90,90,48,67,1,1,1,1,1,1,99.5247,99.1992,1.6463,3.1791,1,2,4,0.68367,0.65125
24,3,4,24,90,60,48,45,1,1,1,2,1,0,100,99.8503,1.0633,2.3294,1,4,3,0.80324,0.66391
24,3,4,25,90,60,48,45,1,1,1,1,1,1,99.1992,99.0365,2.0122,3.4116,1,1,3,0.58348,0.53019
24,4,1,1,60,90,38,67,2,1,2,1,1,1,99.8503,99.6875,0.89649,2.929,1,4,1,0.73304,0.46582
24,4,1,2,90,90,48,13,1,2,1,2,1,1,100,99.5247,1.3124,3.0284,1,1,2,1.2548,0.52981
24,4,1,3,90,60,32,45,2,1,2,1,1,1,99.6875,99.1992,0.97929,3.529,1,2,1,0.52447,0.57244
24,4,1,4,90,90,32,67,2,1,2,1,1,1,99.5247,99.5247,1.6628,3.079,1,4,1,0.7325,0.88024
24,4,1,5,90,60,32,35,2,2,2,2,1,1,99.1992,99.1992,1.1293,2.3956,1,2,4,0.60425,0.46225
24,4,1,6,90,60,32,45,2,1,2,1,1,1,98.8737,99.6875,1.1126,2.2456,1,3,1,0.88644,0.57203
24,4,1,7,60,60,38,35,2,2,2,1,1,0,100,99.6875,0.94581,2.4785,1,2,3,0.68888,0.44067
24,4,1,8,60,60,42,45,1,1,1,2,1,0,89.4336,83.5742,1.0963,2.9957,1,1,2,0.83246,0.47662
24,4,1,9,60,60,42,45,1,1,1,1,1,1,99.0365,99.1992,0.91241,2.4119,1,3,2,0.94466,0.38259
24,4,1,10,90,90,32,67,2,1,2,1,1,1,100,99.5247,0.96243,2.3619,1,3,4,4.9308,0.59464
24,4,1,11,90,60,32,35,2,2,2,2,1,1,100,99.362,1.1614,2.4109,1,3,4,0.56149,0.61498
24,4,1,12,90,90,32,67,2,1,2,1,1,1,100,99.362,1.2297,2.596,1,3,2,0.54292,0.39712
24,4,1,13,90,90,48,13,1,2,2,2,0,1,96.5951,97.7344,1.1793,2.5955,1,2,1,0.65484,0.69621
24,4,1,14,60,90,38,13,2,2,1,2,0,1,99.1992,99.8503,1.0961,2.4123,1,2,3,0.55557,0.6707
24,4,1,15,60,60,42,35,1,2,2,1,0,0,99.0365,98.8737,1.1631,2.3627,1,4,1,0.61882,0.52411
24,4,1,16,60,60,42,45,1,1,2,1,0,1,98.2227,98.7109,1.214,2.447,1,3,4,1.4132,0.55226
24,4,1,17,60,90,42,67,1,1,1,1,1,1,99.5247,99.362,1.4919,2.9083,1,4,2,0.68935,0.75494
24,4,1,18,90,60,32,35,2,2,2,2,1,1,97.8971,98.2227,1.1957,4.1778,1,2,1,0.59251,0.64664
24,4,1,19,90,60,48,35,1,2,1,2,1,1,98.3854,99.5247,1.0292,2.3788,1,4,2,1.6905,0.59531
24,4,1,20,90,60,48,35,1,2,1,2,1,1,99.5247,100,1.3956,2.995,1,2,4,0.61059,1.1574
24,4,1,21,90,60,48,45,1,1,2,1,0,1,95.7812,94.6419,0.96264,1.8789,1,1,2,1.0947,0.56638
24,4,1,22,60,60,42,45,1,1,2,1,0,1,93.9909,93.6654,0.94589,2.6453,1,1,2,1.0057,0.63319
24,4,1,23,90,60,48,35,1,2,1,2,1,1,98.8737,99.0365,1.3734,2.9896,1,1,3,0.73105,0.72192
24,4,1,24,90,90,32,13,2,2,2,2,1,1,99.0365,99.5247,3.6788,1.7797,1,2,4,0.72866,0.95283
24,4,1,25,90,60,48,35,1,2,1,2,1,1,97.5716,97.7344,0.896,3.4784,2,4,3,1.0872,1.1098
24,4,2,1,90,60,32,45,2,1,2,2,1,0,99.0365,99.8503,1.241,2.1074,1,1,3,0.69391,0.6073
24,4,2,2,60,60,42,35,1,2,2,2,0,1,97.5716,99.0365,1.079,2.6783,1,1,3,0.77167,0.53553
24,4,2,3,90,60,32,45,2,1,2,1,1,1,100,100,1.4956,2.7784,1,4,1,0.71009,0.74968
24,4,2,4,60,90,38,67,2,1,2,1,1,1,99.1992,100,1.6791,2.9286,1,1,2,1.009,0.46159
24,4,2,5,90,60,32,35,2,2,2,2,1,1,100,81.1328,1.1405,2.1902,1,2,4,2.3111,0.56439
24,4,2,6,90,60,32,45,2,1,2,1,1,1,98.2227,97.5716,1.2459,2.4455,1,3,4,0.60608,0.72236
24,4,2,7,90,60,32,35,2,2,2,2,1,1,99.5247,99.362,2.4115,3.6611,1,4,1,0.69622,0.41434
24,4,2,8,90,60,48,45,1,1,1,2,1,0,97.7344,94.6419,1.2129,2.5291,2,3,2,1.6136,0.6545
24,4,2,9,90,90,48,67,1,1,2,1,0,1,97.4089,98.8737,1.479,4.3779,1,4,3,1.6186,0.96547
24,4,2,10,90,60,32,45,2,1,2,2,1,0,95.1302,87.806,0.94594,2.7786,1,4,3,1.1774,0.54063
24,4,2,11,90,90,32,13,2,2,1,2,0,1,93.8281,100,0.96301,2.4624,1,1,3,1.2878,0.5435
24,4,2,12,90,90,32,67,2,1,2,1,1,1,99.8503,100,1.2785,2.5614,1,4,1,0.55594,0.49515
24,4,2,13,90,90,48,13,1,2,1,2,1,1,99.0365,99.5247,1.2625,2.3288,2,3,2,0.64914,0.45594
24,4,2,14,90,60,32,35,2,2,2,1,1,0,98.0599,99.1992,1.1738,2.6566,1,3,4,0.97625,0.53194
24,4,2,15,60,60,42,35,1,2,1,2,1,1,100,99.362,1.3626,2.8621,2,1,4,0.87853,0.39774
24,4,2,16,90,60,48,45,1,1,1,2,1,0,99.362,94.9674,1.1472,2.4468,1,1,4,0.62899,0.4222
24,4,2,17,60,60,42,45,1,1,2,1,0,1,89.5964,88.457,0.9961,1.9457,1,3,4,1.1583,0.50108
24,4,2,18,60,60,38,35,2,2,2,1,1,0,93.3398,91.3867,2.079,3.3119,1,2,3,0.82981,0.52239
24,4,2,19,90,60,48,35,1,2,1,2,1,1,99.6875,100,1.2779,2.4107,1,2,3,0.75946,0.39878
24,4,2,20,60,60,42,35,1,2,1,1,1,0,98.0599,98.7109,1.2745,2.4909,1,2,1,1.0188,0.55588
24,4,2,21,60,90,42,67,1,1,2,1,0,1,98.7109,98.7109,1.0294,2.2289,1,1,4,0.59394,0.45244
24,4,2,22,90,90,48,67,1,1,1,1,1,1,96.4323,96.1068,1.1074,2.4901,1,4,1,2.4037,0.55076
24,4,2,23,60,90,42,13,1,2,2,2,0,1,98.7109,98.3854,0.85695,2.4731,1,2,3,1.0235,0.37718
24,4,2,24,60,60,38,35,2,2,2,1,1,0,94.6419,90.4102,1.0788,2.0951,1,1,3,0.7852,0.58974
24,4,2,25,90,60,48,35,1,2,1,1,1,0,77.7148,66.4844,0.74588,1.7621,1,3,4,0.99126,0.85218
24,4,3,1,90,60,32,45,2,1,2,2,1,0,99.362,87.806,1.0134,1.8965,1,3,2,1.0079,0.4923
24,4,3,2,60,60,42,35,1,2,2,1,0,0,98.0599,94.8047,1.0971,2.0467,1,2,1,0.64245,0.59542
24,4,3,3,60,90,38,67,2,1,2,1,1,1,99.5247,99.0365,1.7296,2.9458,1,2,1,0.38273,0.48873
24,4,3,4,60,60,38,45,2,1,2,2,1,0,98.8737,97.2461,1.2289,2.2286,1,2,1,0.73387,0.48349
24,4,3,5,90,60,32,35,2,2,2,2,1,1,99.362,98.5482,0.8961,2.0957,1,2,3,0.78439,0.46226
24,4,3,6,60,90,38,67,2,1,2,1,1,1,99.362,99.0365,1.313,2.6792,1,1,3,0.67074,0.48742
24,4,3,7,90,90,32,13,2,2,2,2,1,1,100,99.6875,1.4628,3.7786,1,1,4,1.0286,0.39775
24,4,3,8,60,60,42,45,1,1,2,1,0,1,99.6875,99.8503,1.2625,2.4453,1,1,4,0.60698,0.41413
24,4,3,9,60,60,42,45,1,1,1,2,1,0,100,95.4557,1.2791,3.3617,1,2,1,0.8868,0.50336
24,4,3,10,60,90,38,67,2,1,2,1,1,1,99.1992,99.0365,1.5127,3.0788,2,2,4,0.6728,0.51373
24,4,3,11,90,90,32,13,2,2,2,2,1,1,100,98.5482,2.874,1.5413,1,1,4,0.95017,0.49974
24,4,3,12,60,60,38,45,2,1,2,2,1,0,85.3646,81.7839,0.77978,3.0123,1,1,2,1.3902,0.51433
24,4,3,13,90,90,48,13,1,2,1,2,1,1,99.0365,99.8503,0.99615,2.3957,2,1,2,0.61607,0.46501
24,4,3,14,90,60,32,35,2,2,2,1,1,0,98.8737,99.362,0.87951,2.0957,1,4,3,0.63812,0.59218
24,4,3,15,90,60,48,35,1,2,1,2,1,1,99.6875,100,1.1795,2.3125,2,1,3,1.6654,0.51338
24,4,3,16,60,60,42,45,1,1,1,2,1,0,95.944,98.8737,1.5787,3.2781,2,3,1,1.079,0.52762
24,4,3,17,60,60,42,45,1,1,1,2,1,0,98.7109,99.6875,1.0454,2.4116,2,1,4,1.025,0.49782
24,4,3,18,90,60,32,35,2,2,2,1,1,0,99.5247,99.5247,1.0964,2.3626,1,2,1,0.59207,1.1072
24,4,3,19,90,90,48,13,1,2,1,2,1,1,100,99.6875,1.7624,3.2285,1,3,4,0.91637,0.58151
24,4,3,20,90,60,48,35,1,2,1,2,1,1,99.6875,99.6875,1.1958,2.6619,2,2,1,1.2378,0.96043
24,4,3,21,60,90,42,67,1,1,1,1,1,1,99.0365,99.0365,4.2449,5.0946,1,1,2,1.2237,0.58512
24,4,3,22,90,60,48,45,1,1,1,1,1,1,99.8503,98.8737,1.3961,2.5624,1,3,4,0.71545,0.86708
24,4,3,23,60,60,42,35,1,2,2,1,0,0,97.0833,93.3398,0.97928,2.3956,1,2,3,0.7247,0.5074
24,4,3,24,90,90,32,13,2,2,2,2,1,1,99.0365,96.9206,1.1124,2.5952,2,2,3,0.7245,0.505
24,4,3,25,90,60,48,35,1,2,1,2,1,1,99.362,99.0365,2.0124,3.8284,2,2,3,0.68942,0.59413
24,4,4,1,90,60,32,45,2,1,2,1,1,1,99.362,99.0365,0.99124,2.3908,1,2,3,0.71483,0.41052
24,4,4,2,60,60,42,35,1,2,1,2,1,1,95.4557,95.944,0.83058,1.747,1,4,3,0.66572,0.5054
24,4,4,3,90,60,32,45,2,1,2,2,1,0,99.1992,99.6875,0.87971,2.0794,1,2,3,0.52756,0.43023
24,4,4,4,60,90,38,67,2,1,2,1,1,1,100,99.362,1.2461,2.3457,1,4,3,1.1751,0.5887
24,4,4,5,90,60,32,35,2,2,2,2,1,1,99.1992,99.8503,0.97895,2.5618,1,1,2,0.75467,0.47926
24,4,4,6,90,90,32,67,2,1,2,1,1,1,100,99.5247,1.0293,2.4454,1,3,4,0.60287,0.53617
24,4,4,7,90,90,32,13,2,2,2,2,1,1,100,99.0365,1.4621,2.5285,2,1,3,1.1266,0.59777
24,4,4,8,60,90,42,67,1,1,2,1,0,1,100,100,0.87513,1.9247,1,2,1,0.55196,0.47511
24,4,4,9,90,60,48,45,1,1,1,2,1,0,100,99.6875,1.0905,2.2235,2,1,3,0.62599,0.52481
24,4,4,10,90,60,32,45,2,1,2,2,1,0,99.6875,99.6875,1.2461,2.5789,2,2,1,0.53897,0.59558
24,4,4,11,90,90,32,13,2,2,2,2,1,1,100,98.5482,1.5956,2.8952,2,2,3,0.63296,0.47431
24,4,4,12,60,60,38,45,2,1,1,2,0,0,87.3177,94.8047,1.0951,2.1948,2,4,3,1.1828,0.81154
24,4,4,13,60,90,42,13,1,2,2,2,0,1,94.9674,97.7344,1.3965,3.5791,2,2,3,0.67188,0.43366
24,4,4,14,60,90,38,13,2,2,2,2,1,1,98.7109,99.362,0.89614,2.1457,1,1,2,0.66536,0.60959
24,4,4,15,90,60,48,35,1,2,2,2,0,1,98.3854,49.5573,1.1461,2.5124,1,2,1,0.74667,0.42253
24,4,4,16,90,60,48,45,1,1,1,1,1,1,100,98.5482,1.6291,3.4784,1,3,1,0.9653,0.6485
24,4,4,17,90,90,48,67,1,1,1,1,1,1,99.5247,99.0365,1.3755,2.6417,1,2,4,0.54357,0.72548
24,4,4,18,90,90,32,13,2,2,2,2,1,1,100,99.1992,1.1629,2.4625,1,1,3,0.62205,0.59072
24,4,4,19,60,90,42,13,1,2,2,2,0,1,98.3854,96.9206,0.94667,2.5294,1,1,4,0.68975,0.47561
24,4,4,20,90,60,48,35,1,2,2,1,0,0,97.5716,98.8737,1.0299,2.2961,1,2,1,0.73213,0.64968
24,4,4,21,60,60,42,45,1,1,1,1,1,1,97.8971,90.0846,0.96251,2.1954,1,4,1,1.1451,0.46297
24,4,4,22,60,60,42,45,1,1,2,1,0,1,99.1992,97.8971,1.0793,2.3123,1,2,1,0.55604,0.4397
24,4,4,23,60,60,42,35,1,2,2,2,0,1,90.7357,93.1771,1.1631,2.2127,1,4,2,1.282,0.42054
24,4,4,24,60,60,38,35,2,2,2,2,1,1,95.7812,85.8529,0.79712,1.5302,2,4,3,0.7998,0.55501
24,4,4,25,60,90,42,13,1,2,2,2,0,1,92.6888,100,0.7626,2.2121,1,2,3,0.48342,0.37247
25,1,1,1,60,90,38,20,2,2,2,2,1,1,65.8333,72.181,1.5631,2.6295,2,1,2,0.81882,0.2535
25,1,1,2,90,60,52,44,1,1,1,2,1,0,89.5964,78.8542,2.0625,3.2954,2,1,4,2.0235,0.3966
25,1,1,3,90,60,52,44,1,1,1,2,1,0,81.7839,82.4349,0.81338,1.9963,2,2,1,0.68106,0.60129
25,1,1,4,60,90,42,60,1,1,1,1,1,1,74.1341,82.4349,1.193,3.8754,2,1,3,0.66282,0.55969
25,1,1,5,90,90,52,20,1,2,1,2,1,1,99.1992,98.2227,1.0625,2.1622,2,2,4,0.46645,0.19335
25,1,1,6,90,90,28,60,2,1,2,1,1,1,85.0391,80.9701,0.76274,2.2788,2,1,2,0.53141,0.38574
25,1,1,7,90,90,52,20,1,2,1,2,1,1,88.457,87.3177,1.0459,2.0456,2,2,3,0.75773,0.429
25,1,1,8,90,60,52,44,1,1,1,1,1,1,80.9701,81.4583,0.68015,2.9127,2,2,4,0.48706,0.19923
25,1,1,9,60,90,38,60,2,1,2,1,1,1,71.0417,81.6211,0.82948,2.0291,2,1,3,0.72019,0.62324
