Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition
63,1,1,0.168619792,2.032,0.942,32,pas
63,2,2,0.625651042,1.309,1.558,128,pas
63,1,2,0.052083333,2.118,0.894,32,pas
63,2,2,0.439453125,2.067,2.111,64,pas
63,2,2,0.534505208,1.602,1.266,64,pas
63,2,2,0.292317708,1.314,1.182,32,pas
63,1,1,0.171875,1.685,0.797,16,pas
63,1,2,0.161458333,1.708,0.857,16,pas
63,2,2,0.409505208,1.211,1.307,64,pas
63,2,2,0.177083333,2.02,1.039,32,pas
63,1,1,0.330729167,1.434,0.941,64,pas
63,2,1,0.21484375,2.032,0.785,16,pas
63,1,2,0.22265625,2.623,1.996,16,pas
63,1,1,0.369791667,1.141,1.214,64,pas
63,2,1,0.17578125,2.229,1.14,16,pas
63,1,2,0.182942708,2.996,2.425,16,pas
63,1,1,0.43359375,1.803,1.694,128,pas
63,1,1,0.548828125,1.587,2.004,128,pas
63,1,1,0.192708333,2.369,1.251,32,pas
63,1,1,0.212890625,2.681,1.287,32,pas
63,2,2,0.21875,1.802,1.4,32,pas
63,1,1,0.419270833,1.685,1.865,64,pas
63,1,1,0.156901042,2.067,1.195,16,pas
63,2,2,0.4765625,0.98,1.273,64,pas
63,2,2,0.180989583,1.872,0.658,16,pas
63,1,1,0.466796875,2.328,3.737,64,pas
63,2,2,0.544270833,1.776,1.435,128,pas
63,2,2,0.540364583,3.788,1.309,128,pas
63,1,1,0.279947917,1.931,1.301,64,pas
63,2,2,0.373697917,2.016,0.915,32,pas
63,2,1,0.141927083,1.177,0.734,16,pas
63,2,2,0.612630208,1.149,3.866,128,pas
63,2,2,0.142578125,1.809,1.794,32,pas
63,1,1,0.436197917,1.22,1.228,64,pas
63,2,2,0.164713542,1.835,1.092,32,pas
63,2,2,0.207682292,1.11,1.34,16,pas
63,1,2,0.223307292,1.487,1.093,32,pas
63,1,1,0.55859375,1.144,1.012,128,pas
63,1,1,0.536458333,1.162,1.734,128,pas
63,1,2,0.208984375,3.492,0.878,32,pas
63,2,2,0.211588542,1.911,1.666,32,pas
63,2,2,0.537109375,1.192,2.168,64,pas
63,1,1,0.119140625,2.007,1.034,32,pas
63,1,1,0.62890625,1.314,0.884,128,pas
63,2,2,0.197265625,3.217,0.862,32,pas
63,1,1,0.184244792,1.33,1.205,32,pas
63,2,1,0.229166667,1.758,1.002,32,pas
63,2,2,0.434244792,1.081,1.514,64,pas
63,1,1,0.575520833,1.947,2.234,128,pas
63,1,1,0.512369792,1.046,1.76,128,pas
63,1,1,0.12109375,1.762,0.881,32,pas
63,1,1,0.18359375,2.233,1.426,32,pas
63,2,2,0.641276042,1.154,1.519,128,pas
63,2,2,0.561197917,3.362,1.979,64,pas
63,2,2,0.580078125,1.091,1.37,64,pas
63,1,1,0.547526042,3.262,1.761,128,pas
63,2,2,0.3828125,1.304,2.132,32,pas
63,1,1,0.375651042,1.12,1.257,64,pas
63,1,1,0.240885417,2.469,1.315,16,pas
63,1,2,0.197265625,1.136,0.97,16,pas
63,2,2,0.384765625,1.324,1.45,64,pas
63,1,1,0.257161458,0.965,1.003,16,pas
63,1,1,0.233072917,1.712,0.975,32,pas
63,1,1,0.630208333,1.377,1.269,128,pas
63,2,2,0.434244792,1.187,0.777,64,pas
63,1,1,0.344401042,0.979,1.637,16,pas
63,2,2,0.617838542,1.574,0.776,64,pas
63,2,2,0.384114583,1.316,0.758,32,pas
63,2,2,0.39453125,0.98,1.171,64,pas
63,2,2,0.397786458,0.987,0.966,64,pas
63,2,2,0.349609375,1.542,2.024,64,pas
63,2,2,0.376953125,1.37,0.893,32,pas
63,1,1,0.28515625,1.548,0.957,64,pas
63,2,2,0.442057292,1.256,0.976,64,pas
63,1,1,0.408854167,1.215,0.97,16,pas
63,2,2,0.397786458,0.889,1.067,16,pas
63,2,2,0.599609375,1.42,1.242,128,pas
63,1,1,0.397135417,1.382,3.335,128,pas
63,2,1,0.050130208,3.048,0.905,32,pas
63,1,1,0.46484375,1.491,1.026,32,pas
63,2,2,0.57421875,0.947,1.223,128,pas
63,2,2,0.539713542,0.991,2.667,64,pas
63,1,2,0.014973958,2.701,0.956,16,pas
63,2,2,0.425130208,1.79,1.044,64,pas
63,2,1,0.204427083,1.721,0.662,32,pas
63,1,1,0.202473958,3.564,0.647,32,pas
63,2,2,0.46875,1.288,1.386,128,pas
63,2,2,0.442057292,1.628,0.846,64,pas
63,1,2,0.12890625,3.103,1.106,16,pas
63,2,2,0.459635417,0.908,2.058,64,pas
63,2,1,0.0546875,3.256,1.034,16,pas
63,2,2,0.415364583,1.231,1.674,64,pas
63,2,2,0.608723958,1.558,1.302,128,pas
63,2,2,0.123697917,4.471,1.992,16,pas
63,1,1,0.428385417,2.683,1.582,128,pas
63,1,1,0.390625,1.32,2.274,128,pas
63,1,1,0.376302083,1.034,1.905,64,pas
63,1,1,0.421223958,1.084,1.326,64,pas
63,2,2,0.559895833,1.231,1.525,64,pas
63,2,2,0.299479167,1.983,1.966,16,pas
63,1,1,0.629557292,1.164,1.328,128,pas
63,1,1,0.179036458,2.182,2.006,32,pas
63,2,2,0.350260417,1.038,0.979,32,pas
63,2,2,0.560546875,0.883,1.224,64,pas
63,2,2,0.606119792,0.765,0.933,64,pas
63,1,2,0.45703125,0.779,1.998,64,pas
63,2,2,0.445963542,1.107,1.283,64,pas
63,1,2,0.126302083,1.54,0.706,16,pas
63,1,1,0.444661458,1.244,1.156,64,pas
63,2,2,0.280598958,1.913,1.017,16,pas
63,2,2,0.27734375,1.402,1.541,32,pas
63,1,1,0.171875,1.897,0.922,16,pas
63,2,2,0.572265625,0.761,1.128,128,pas
63,2,1,0.298828125,0.902,2.814,128,pas
63,1,1,0.529296875,1.563,4.486,128,pas
63,2,2,0.301432292,2.249,0.764,16,pas
63,2,2,0.339192708,1.235,0.825,32,pas
63,1,2,0.382161458,0.888,1.014,32,pas
63,2,2,0.333333333,1.951,0.793,16,pas
63,1,1,0.178385417,3.628,0.994,16,pas
63,1,2,0.233072917,1.54,0.906,32,pas
63,1,1,0.388671875,1.357,1.529,128,pas
63,2,1,0.13671875,1.74,1.089,16,pas
63,1,1,0.291666667,1.01,1.073,16,pas
63,2,2,0.47265625,0.955,0.898,32,pas
63,2,2,0.658203125,0.806,0.79,128,pas
63,2,2,0.596354167,0.744,0.66,128,pas
63,2,1,0.07421875,2.165,1.027,32,pas
63,2,2,0.259114583,2.425,1.111,16,pas
63,1,1,0.6796875,1.238,1.229,128,pas
63,1,1,0.186197917,3.024,0.737,16,pas
63,1,1,0.207682292,2.725,1.494,32,pas
63,1,1,0.447265625,1.13,1.328,64,pas
63,2,2,0.602864583,1.495,1.167,64,pas
63,1,1,0.530598958,0.941,1.474,64,pas
63,2,2,0.55859375,1.013,1.266,128,pas
63,2,1,0.077473958,2.859,0.726,16,pas
63,2,2,0.590494792,0.975,1.335,128,pas
63,1,1,0.550130208,0.85,1.317,128,pas
63,2,2,0.326822917,1.541,0.629,32,pas
63,2,2,0.600911458,0.922,0.882,128,pas
63,1,1,0.535807292,1.26,0.862,128,pas
63,2,2,0.585286458,1.083,1.044,64,pas
63,2,1,0.174479167,2.017,0.933,32,pas
63,2,2,0.541015625,0.69,2.243,64,pas
63,1,1,0.581380208,0.721,1.559,64,pas
63,1,1,0.3125,1.208,1.062,32,pas
63,1,1,0.174479167,1.642,0.942,16,pas
63,1,1,0.632161458,0.842,0.723,128,pas
63,1,1,0.522135417,1.109,1.332,64,pas
63,1,1,0.557291667,0.824,1.064,64,pas
63,2,2,0.100911458,2.819,0.939,16,pas
63,1,1,0.188802083,1.475,0.811,32,pas
63,1,2,0.189453125,3.038,1.814,16,pas
63,1,1,0.369791667,1.315,0.821,16,pas
63,1,1,0.4609375,1.236,1.101,128,pas
63,1,1,0.33984375,1.285,2.616,64,pas
63,2,1,0.176432292,2.733,2.094,16,pas
63,1,1,0.431640625,1.412,0.791,16,pas
63,2,2,0.615885417,0.749,0.913,128,pas
63,2,2,0.641927083,0.993,2.126,128,pas
63,1,1,0.57421875,0.912,2.909,128,pas
63,2,1,0.106119792,1.245,0.725,16,pas
63,1,1,0.537760417,0.789,1.043,64,pas
63,1,1,0.348307292,0.84,0.623,16,pas
63,1,1,0.622395833,0.962,0.97,128,pas
63,2,1,0.126302083,2.195,0.919,32,pas
63,2,2,0.44921875,1.151,0.742,32,pas
63,2,2,0.666015625,1.088,2.633,64,pas
63,1,1,0.551432292,0.824,1.007,64,pas
63,2,2,0.546223958,0.809,1.013,64,pas
63,1,1,0.5546875,1.298,1.938,64,pas
63,2,2,0.621744792,0.735,2.382,128,pas
63,2,2,0.640625,0.788,0.963,128,pas
63,2,2,0.603515625,0.722,1.589,128,pas
63,1,1,0.376953125,1.612,0.954,16,pas
63,2,2,0.590494792,1.17,1.571,128,pas
63,1,1,0.581380208,0.745,0.827,64,pas
63,2,2,0.307291667,1.161,0.736,16,pas
63,1,1,0.724609375,0.775,1.092,128,pas
63,1,1,0.660807292,1.371,0.928,64,pas
63,2,2,0.551432292,1.273,1.572,64,pas
63,1,1,0.102213542,2.523,0.956,16,pas
63,2,1,0.182942708,1.419,0.842,16,pas
63,1,1,0.427083333,0.975,0.893,64,pas
63,2,2,0.686848958,0.687,0.883,128,pas
63,2,2,0.600260417,0.638,0.644,128,pas
63,1,1,0.426432292,0.983,0.967,64,pas
63,2,2,0.606119792,0.826,2.73,64,pas
63,1,1,0.412760417,0.942,0.769,16,pas
63,1,1,0.591796875,1.435,1.41,64,pas
63,1,1,0.221354167,1.289,0.945,32,pas
63,1,1,0.407552083,0.85,0.715,64,pas
63,2,1,0.203776042,1.283,0.861,16,pas
63,1,1,0.6484375,0.746,1.456,128,pas
63,2,1,0.184895833,1.223,0.637,16,pas
63,2,2,0.213541667,1.301,0.814,32,pas
63,1,1,0.439453125,1.258,1.282,128,pas
63,1,1,0.235026042,2.336,0.993,16,pas
63,2,2,0.587890625,0.962,1.29,128,pas
63,2,2,0.6171875,0.993,2.495,128,pas
63,2,2,0.613932292,1.64,1.105,128,pas
63,2,2,0.611979167,0.884,1.038,32,pas
63,1,1,0.347005208,0.824,1.685,64,pas
63,2,2,0.466145833,0.96,1.735,32,pas
63,2,2,0.666666667,1.338,0.952,64,pas
63,1,1,0.125,3.104,1.773,32,pas
63,2,2,0.694661458,0.973,1.024,64,pas
63,1,1,0.28515625,1.696,1.357,64,pas
63,1,1,0.574869792,0.73,1.163,64,pas
63,2,2,0.59375,0.763,2.363,128,pas
63,1,1,0.544270833,1.315,2.835,128,pas
63,2,2,0.213541667,2.555,3.58,16,pas
63,2,2,0.218098958,1.476,1.706,32,pas
63,1,2,0.172526042,2.238,1.506,32,pas
63,2,1,0.189453125,1.032,1.054,32,pas
63,2,2,0.445963542,0.821,0.869,32,pas
63,1,1,0.141276042,1.929,0.692,16,pas
63,2,2,0.181640625,1.512,0.786,32,pas
63,1,1,0.208333333,1.354,0.86,32,pas
63,1,1,0.180989583,1.514,0.665,32,pas
63,1,1,0.186848958,1.268,1.662,32,pas
63,2,2,0.602213542,0.67,1.23,64,pas
63,2,2,0.129557292,1.596,0.83,16,pas
63,2,2,0.662760417,0.808,2.774,128,pas
63,2,1,0.119791667,2.063,1.082,16,pas
63,1,1,0.439453125,1.023,0.974,128,pas
63,1,1,0.41796875,1.031,1.842,64,pas
63,2,2,0.212890625,1.284,1.798,16,pas
63,1,1,0.235677083,1.63,0.79,16,pas
63,1,1,0.681640625,0.863,0.811,128,pas
63,1,1,0.633463542,1.114,2.659,128,pas
63,1,1,0.3984375,1.124,0.602,16,pas
63,2,2,0.590494792,1.298,0.837,128,pas
63,1,1,0.592447917,0.794,1.139,64,pas
63,1,1,0.369791667,1.076,1.732,32,pas
63,2,2,0.65234375,0.653,0.755,128,pas
63,1,1,0.370442708,1.047,1.25,64,pas
63,1,1,0.150390625,2.027,0.888,16,pas
63,2,2,0.575520833,0.921,0.699,64,pas
63,1,1,0.557291667,0.818,0.765,64,pas
63,2,2,0.572916667,0.636,1.209,64,pas
63,2,1,0.103515625,1.104,1.226,32,pas
63,2,2,0.571614583,0.741,9.237,128,pas
63,1,1,0.171875,1.089,0.812,32,pas
63,1,1,0.155598958,1.373,1.339,32,pas
63,2,2,0.472005208,1.754,1.304,64,pas
63,1,2,0.121744792,3.302,0.899,16,pas
63,2,2,0.432291667,1.404,0.795,16,pas
63,2,2,0.541666667,1.552,1.196,128,pas
63,1,1,0.440104167,0.865,1.45,64,pas
63,1,1,0.37109375,0.783,2.051,64,pas
63,2,1,0.147786458,2.181,1.448,32,pas
63,2,1,0.201822917,2.052,4.145,16,pas
63,2,2,0.159505208,2.769,0.79,16,pas
63,2,2,0.490234375,0.96,1.201,32,pas
63,1,1,0.110677083,2.138,0.865,32,pas
63,1,1,0.1875,1.147,0.997,32,pas
63,1,1,0.450520833,0.993,0.924,32,pas
63,2,2,0.162109375,2.678,1.702,32,pas
63,2,2,0.633463542,1.695,1.011,64,pas
63,2,2,0.350911458,1.972,0.724,32,pas
63,1,1,0.4375,1.078,1.019,128,pas
63,2,2,0.6328125,0.643,1.06,128,pas
63,1,1,0.529947917,0.784,0.908,32,pas
63,1,1,0.414713542,2.973,1.25,64,pas
63,1,1,0.211588542,1.634,0.876,16,pas
63,2,2,0.374348958,0.919,2.943,64,pas
63,1,1,0.304036458,1.104,1.311,16,pas
63,2,2,0.31640625,0.889,1.011,16,pas
63,1,1,0.202473958,1.261,0.971,32,pas
63,1,2,0.419270833,1.558,1.851,128,pas
64,1,1,0.432942708,0.55,1.652,128,cs
64,2,2,0.506510417,0.489,0.883,128,cs
64,1,1,0.298828125,0.653,1.017,64,cs
64,1,1,0.336588542,0.649,1.139,32,cs
64,1,2,0.095703125,0.835,1.274,16,cs
64,1,1,0.154947917,0.507,1.068,32,cs
64,2,2,0.315755208,0.543,1.072,64,cs
64,1,1,0.165364583,0.813,1.907,16,cs
64,2,2,0.235677083,0.547,0.961,32,cs
64,2,2,0.205078125,0.809,0.905,16,cs
64,1,1,0.488932292,0.528,1.101,128,cs
64,1,1,0.244140625,0.857,1.587,128,cs
64,2,2,0.559895833,0.523,0.911,128,cs
64,2,2,0.358072917,0.746,1.435,16,cs
64,2,2,0.320963542,0.617,1.357,16,cs
64,1,1,0.25,0.87,4.239,128,cs
64,2,2,0.190755208,0.643,1.625,32,cs
64,2,2,0.231119792,0.634,0.692,16,cs
64,1,1,0.461588542,0.423,1.378,128,cs
64,1,1,0.242838542,0.997,0.544,32,cs
64,2,1,0.107421875,0.99,0.665,16,cs
64,2,2,0.184895833,0.711,1.053,32,cs
64,2,2,0.674479167,0.615,0.809,32,cs
64,1,2,0.239583333,0.695,0.96,32,cs
64,2,2,0.281901042,0.626,1.394,32,cs
64,2,2,0.901692708,0.533,0.978,128,cs
64,1,1,0.256510417,0.732,0.65,32,cs
64,1,1,0.612630208,0.664,0.922,128,cs
64,2,2,0.696614583,0.597,0.837,128,cs
64,2,2,0.792317708,0.522,1.78,128,cs
64,2,2,0.850911458,0.495,1.64,64,cs
64,2,2,0.209635417,1.232,1.2,32,cs
64,1,1,3.70E-17,0.94,0.839,32,cs
64,2,2,0.810546875,0.517,0.684,128,cs
64,1,1,0.393229167,0.783,0.829,64,cs
64,1,1,0.554036458,0.622,0.893,128,cs
64,2,2,0.34375,0.755,0.932,32,cs
64,1,1,0.80078125,0.486,1.118,128,cs
64,1,2,0.487630208,0.503,0.888,32,cs
64,1,1,0.24609375,0.801,0.573,16,cs
64,1,1,0.897786458,0.483,0.939,128,cs
64,1,1,0.946614583,0.518,1.002,128,cs
64,2,1,0.479166667,0.963,1.073,32,cs
64,1,1,0.678385417,0.914,0.742,32,cs
64,1,2,0.159505208,1.366,0.68,16,cs
64,2,2,0.26171875,0.854,0.8,16,cs
64,1,1,0.785807292,0.819,0.8,64,cs
64,1,1,0.000651042,0.952,0.719,32,cs
64,1,1,0.203776042,1.328,1.191,64,cs
64,2,2,0.703125,0.468,0.708,64,cs
64,1,2,0.385416667,0.8,1.044,16,cs
64,1,1,0.013020833,1.162,1.8,32,cs
64,1,1,0.606770833,0.765,0.813,64,cs
64,1,2,0.16015625,1.018,0.923,16,cs
64,2,1,0.021484375,1.177,0.996,16,cs
64,1,1,0.809244792,4.28,4.073,128,cs
64,1,1,0.208333333,0.991,0.675,16,cs
64,2,1,0.16015625,2.808,0.604,16,cs
64,2,2,0.731770833,0.766,0.812,64,cs
64,1,2,0.03515625,0.798,1.073,16,cs
64,2,2,0.55859375,0.568,1,64,cs
64,1,1,0.00390625,0.717,1.443,16,cs
64,1,1,0.09375,0.793,1.491,32,cs
64,2,2,0.137369792,0.731,1.106,32,cs
64,1,2,0.089192708,0.574,0.693,16,cs
64,2,2,0.098958333,0.533,0.848,32,cs
64,1,2,0.149088542,0.556,0.826,32,cs
64,1,2,0.005208333,0.546,1.204,32,cs
64,1,1,0.706380208,0.726,0.77,128,cs
64,2,2,0.828776042,0.525,1.046,128,cs
64,1,2,0.671875,0.909,1.008,32,cs
64,1,1,0.861328125,0.564,0.924,128,cs
64,2,2,0.979166667,0.484,1.298,128,cs
64,2,1,0.389322917,0.769,1.054,32,cs
64,2,2,0.8984375,0.494,0.605,128,cs
64,2,2,0.930989583,0.588,0.875,64,cs
64,2,2,0.908203125,0.566,0.688,128,cs
64,2,2,0.86328125,0.856,0.971,16,cs
64,1,1,0.594401042,0.707,0.88,32,cs
64,2,2,0.311848958,0.555,1.012,16,cs
64,2,2,0.9140625,0.463,0.742,128,cs
64,1,1,0.930338542,0.471,1.243,128,cs
64,1,1,0.539713542,0.689,1.395,16,cs
64,2,2,0.143880208,0.565,0.677,32,cs
64,1,1,0.490234375,1.008,0.65,16,cs
64,2,2,0.839192708,0.687,0.79,16,cs
64,2,2,0.064453125,2.236,1.021,64,cs
64,1,2,0.782552083,0.53,0.807,16,cs
64,2,2,0.912760417,0.555,0.949,128,cs
64,2,1,0.80859375,0.623,0.568,16,cs
64,2,2,0.881510417,0.6,1.061,64,cs
64,1,1,0.499348958,0.94,0.939,32,cs
64,2,2,0.990885417,0.586,1.349,64,cs
64,2,2,0.447916667,0.661,0.99,16,cs
64,2,2,0.525390625,0.662,0.296,16,cs
64,1,2,0.629557292,0.842,0.829,128,cs
64,1,1,0.626302083,0.766,0.76,64,cs
64,2,2,0.522135417,0.511,0.635,16,cs
64,1,1,0.59375,0.747,0.795,64,cs
64,2,2,0.231119792,0.583,1.476,16,cs
64,2,2,0.121744792,1.302,0.956,32,cs
64,2,2,0.060546875,0.649,0.728,32,cs
64,2,2,0.75390625,0.642,1.438,64,cs
64,2,2,0.744140625,0.597,1.011,64,cs
64,1,1,0.640625,0.638,1.03,64,cs
64,1,1,0.662760417,0.787,0.777,64,cs
64,1,1,0.020182292,0.979,1.086,16,cs
64,2,2,0.840494792,0.517,0.92,128,cs
64,2,2,0.055989583,1.186,1.326,64,cs
64,2,2,0.802083333,0.937,2.708,128,cs
64,2,2,0.486328125,0.844,1.21,64,cs
64,1,2,0.60546875,0.567,0.721,32,cs
64,1,1,0.723307292,0.52,0.846,64,cs
64,1,1,0.984375,0.473,1.168,128,cs
64,2,2,0.62109375,0.588,0.761,16,cs
64,1,1,0.792317708,0.596,0.955,64,cs
64,1,1,0.40234375,0.59,0.754,16,cs
64,1,2,0.66796875,0.455,0.653,16,cs
64,1,1,1,0.545,1.012,128,cs
64,2,2,0.013020833,1.151,1.043,32,cs
64,1,1,0.817708333,0.772,0.693,64,cs
64,1,1,0.998046875,0.5,1.183,128,cs
64,2,2,0.8984375,0.501,0.804,64,cs
64,2,1,0.389322917,0.578,0.747,16,cs
64,1,1,0.42578125,0.728,1.012,16,cs
64,1,1,0.745442708,0.553,0.832,64,cs
64,2,2,0.748046875,0.558,0.887,16,cs
64,1,1,0.833984375,0.613,0.975,32,cs
64,2,2,0.7890625,0.665,0.715,16,cs
64,1,1,0.24609375,0.515,0.73,16,cs
64,1,1,0.826171875,0.528,0.691,128,cs
64,2,2,0.944010417,0.511,1.426,128,cs
64,1,1,0.694010417,1.047,1.028,64,cs
64,1,1,0.977213542,0.488,0.996,128,cs
64,1,1,0.959635417,0.567,0.894,64,cs
64,1,1,0.987630208,0.516,1.175,128,cs
64,2,2,0.987630208,0.706,1.486,128,cs
64,1,1,0.962239583,0.632,0.831,64,cs
64,2,2,0.982421875,0.632,1.493,64,cs
64,1,1,0.977213542,0.45,1.02,64,cs
64,2,2,0.930338542,0.424,0.998,128,cs
64,2,2,0.943359375,0.517,1.316,128,cs
64,2,2,0.861979167,0.57,0.697,32,cs
64,1,1,0.873046875,0.623,1.114,128,cs
64,1,1,0.321614583,0.624,0.722,32,cs
64,2,2,0.884114583,0.457,1.34,64,cs
64,2,2,0.991536458,0.411,1.53,128,cs
64,2,2,0.970703125,0.434,1.15,128,cs
64,1,1,0.766927083,0.672,1.312,64,cs
64,1,1,0.583333333,0.762,0.664,32,cs
64,2,2,0.32421875,0.64,0.672,32,cs
64,1,2,0.173177083,0.941,1.328,64,cs
64,1,1,0.619140625,0.52,0.579,64,cs
64,2,2,0.502604167,0.612,1.029,32,cs
64,2,2,0.307291667,0.488,0.761,32,cs
64,1,1,0.62109375,0.666,0.723,128,cs
64,2,2,0.737630208,0.455,0.643,64,cs
64,1,1,0.313802083,0.697,0.735,32,cs
64,1,2,0.479166667,0.633,0.644,32,cs
64,1,1,0.787109375,0.745,0.814,128,cs
64,2,1,0.123046875,0.594,0.65,32,cs
64,1,2,0.533203125,0.696,0.956,16,cs
64,2,2,0.858072917,0.558,0.672,128,cs
64,1,1,0.37890625,0.473,0.909,16,cs
64,1,1,0.848958333,0.636,0.74,64,cs
64,1,1,0.760416667,0.566,0.73,64,cs
64,1,1,0.509114583,0.666,0.723,32,cs
64,2,2,0.788411458,0.67,1.425,64,cs
64,2,2,0.8046875,0.497,0.813,64,cs
64,2,2,0.256510417,0.64,0.675,16,cs
64,2,2,0.375651042,0.57,1.095,64,cs
64,1,2,0.307291667,0.595,0.651,32,cs
64,2,1,0.00390625,0.732,1.432,16,cs
64,1,1,0.807942708,0.565,0.891,128,cs
64,1,1,0.587890625,0.891,0.812,64,cs
64,2,2,0.992838542,0.562,1.069,128,cs
64,2,2,0.994140625,0.571,1.339,128,cs
64,1,1,0.439453125,0.59,1.089,32,cs
64,1,1,0.49609375,0.7,0.725,64,cs
64,2,2,0.6796875,0.655,0.874,64,cs
64,1,1,0.861979167,0.476,1,128,cs
64,1,2,0.365234375,0.759,1.411,16,cs
64,2,2,0.660807292,0.537,0.744,128,cs
64,1,2,0.225911458,0.48,0.767,16,cs
64,2,1,0.046875,0.987,0.825,16,cs
64,1,1,0.210286458,0.694,1.086,16,cs
64,1,1,0.70703125,0.788,0.737,128,cs
64,2,1,0.119140625,0.779,0.772,32,cs
64,2,2,0.705729167,0.553,0.647,128,cs
64,1,1,0.548828125,0.893,0.773,64,cs
64,2,2,0.388671875,0.704,0.793,32,cs
64,2,2,0.005859375,0.892,1.596,16,cs
64,1,1,0.189453125,0.649,1.174,16,cs
64,1,2,0.203125,0.437,0.875,32,cs
64,1,2,0.123697917,0.705,0.658,32,cs
64,1,1,0.733723958,0.563,0.264,32,cs
64,2,1,0.084635417,0.712,0.91,16,cs
64,2,2,0.149739583,0.617,0.744,32,cs
64,2,2,0.211588542,0.802,1.66,64,cs
64,2,2,0.580729167,0.808,1.015,128,cs
64,2,2,0.553385417,0.58,0.867,128,cs
64,2,2,0.5703125,0.666,0.867,128,cs
64,2,2,0.731770833,0.541,0.86,64,cs
64,1,1,0.723307292,0.426,0.998,128,cs
64,1,1,0.360026042,0.915,1.032,16,cs
64,2,2,0.444010417,0.673,1.098,32,cs
64,2,2,0.513020833,0.672,0.77,64,cs
64,1,2,0.475911458,0.526,1.068,32,cs
64,1,1,0.452473958,0.684,0.58,64,cs
64,2,2,0.4765625,0.534,1.047,32,cs
64,1,1,0.0625,0.577,0.649,32,cs
64,1,2,0.09375,0.575,0.797,64,cs
64,1,1,0.080729167,0.633,1.032,16,cs
64,2,1,0.037760417,0.748,0.581,32,cs
64,1,1,0.572265625,0.559,1.032,128,cs
64,2,1,0.001953125,1.438,0.948,32,cs
64,2,2,0.615885417,0.685,0.703,128,cs
64,2,1,0.018880208,1.018,1.844,16,cs
64,1,1,0.669921875,0.548,0.695,128,cs
64,1,1,0.153645833,0.681,0.969,16,cs
64,2,2,0.141927083,0.563,0.804,16,cs
64,1,1,0.256510417,0.789,0.874,16,cs
64,2,2,0.150390625,1.057,0.323,16,cs
64,1,1,0.0546875,0.72,1.175,16,cs
64,2,2,0.314453125,0.499,0.897,128,cs
64,2,2,0.438802083,0.703,0.934,64,cs
64,1,1,0.345703125,0.733,0.61,64,cs
64,1,2,0.166015625,0.795,1.582,64,cs
64,2,2,0.198567708,0.683,0.743,64,cs
64,1,1,0.279296875,0.921,0.85,16,cs
64,2,2,0.156901042,0.989,0.866,64,cs
64,2,2,0.473958333,0.598,1.055,128,cs
64,2,2,0.481770833,0.645,0.912,64,cs
64,1,1,0.45703125,0.528,0.971,64,cs
64,1,1,0.535807292,0.63,1.213,128,cs
64,2,1,0.3203125,0.934,1.072,32,cs
64,2,2,0.490885417,0.54,0.858,64,cs
64,1,2,0.160807292,1.569,4.28,32,cs
64,1,1,0.452473958,1.046,1.007,64,cs
64,2,2,0.292317708,1.014,0.724,32,cs
64,1,1,0.245442708,0.279,0.549,64,cs
64,2,2,0.543619792,0.29,0.722,16,cs
64,2,1,0.064453125,0.313,0.799,16,cs
64,2,2,0.540364583,0.583,0.628,64,cs
64,1,1,0.205078125,0.362,0.22,64,cs
64,1,2,0.41796875,0.362,0.231,32,cs
64,1,1,0.421223958,0.319,0.12,16,cs
64,2,2,0.716796875,0.769,0.499,128,cs
64,2,2,0.823567708,0.762,0.619,64,cs
64,2,2,0.738932292,0.714,0.344,64,cs
64,2,2,0.794921875,0.613,0.619,128,cs
64,1,1,0.831380208,0.54,0.873,128,cs
64,2,2,0.586588542,1.016,0.552,32,cs
64,2,2,0.83203125,0.7,0.66,64,cs
64,2,2,0.815104167,0.816,0.856,16,cs
64,2,2,0.80859375,0.55,0.634,128,cs
64,2,2,0.407552083,0.691,0.608,32,cs
64,2,2,0.83203125,0.68,0.848,128,cs
64,2,2,0.324869792,0.671,0.6,64,cs
64,2,2,0.458984375,0.577,0.717,32,cs
64,2,2,0.432291667,0.477,0.655,16,cs
64,1,1,0.520182292,0.668,2.397,128,cs
64,1,1,0.630859375,0.458,0.519,64,cs
64,1,1,0.354817708,0.667,0.549,64,cs
64,1,1,0.311848958,0.584,1.521,128,cs
64,2,2,0.729817708,0.609,0.561,128,cs
64,1,1,0.698567708,0.542,0.767,32,cs
64,2,2,0.416666667,0.493,0.122,16,cs
64,1,2,0.876953125,0.481,0.198,32,cs
64,1,1,0,0.579,0.217,32,cs
64,2,2,1,0.734,0.141,32,cs
64,2,2,0.770182292,1.256,0.156,16,cs
64,1,1,0.467447917,0.466,0.148,32,cs
64,2,2,0.673177083,0.554,0.205,64,cs
64,2,1,0,0.511,0.282,32,cs
64,2,2,1,0.555,0.352,64,cs
64,1,1,0.516927083,0.8,0.639,32,cs
64,1,1,0.5234375,0.756,1.696,64,cs
64,2,2,0.624348958,0.567,0.683,64,cs
64,1,1,0.756510417,0.49,0.551,64,cs
64,2,2,0.723958333,0.617,0.921,16,cs
64,1,2,0.41796875,1.782,0.818,32,cs
64,2,1,0.326822917,0.799,0.469,16,cs
64,1,1,0.603515625,0.555,0.584,128,cs
64,1,2,0.460286458,3.564,0.809,16,cs
64,1,2,0.524739583,1.44,0.537,16,cs
64,2,2,0.598958333,3.645,0.568,32,cs
64,1,2,0.086588542,0.4,0.153,16,cs
