"Subj_idx","Run","Block","Trial","Difficulty_col","Difficulty_let","Number_blues","Number_os","Stimulus_col","Stimulus_let","Response_col","Response_let","Accuracy_col","Accuracy_let","RT_dec_col","RT_dec_let","Confidence_col","Confidence_let","RT_confidence_col","RT_confidence_let","Taskorder","Locationchoice_col","Locationchoice_let","Initposconf_col","Initposconf_let"
25,1,4,14,60,60,43,35,1,2,2,2,0,1,0.47415,3.3353,77.6634,66.3441,0.91632,1.1496,2,1,2,63.0149,54.9139
25,1,4,15,90,90,56,13,1,2,1,2,1,1,2.424,2.1387,88.5387,70.3391,1.0496,4.3816,2,1,2,68.2306,61.1284
25,1,4,16,60,90,37,13,2,2,1,1,0,0,3.7767,7.42,64.9015,56.0236,1.1829,0.98296,2,1,2,56.4675,70.6721
25,1,4,17,60,90,43,13,1,2,1,2,1,1,0.62011,3.74,69.8952,60.4625,1.7993,1.9159,2,2,2,57.1333,86.7631
25,1,4,18,60,90,43,67,1,1,1,1,1,1,1.206,0.44078,72.8915,66.677,1.6994,2.0659,1,1,2,90.5362,66.4551
25,1,4,19,90,60,24,35,2,2,2,1,1,0,1.4532,0.64771,73.2244,62.2381,1.2828,0.79979,1,2,1,94.4203,64.5685
25,1,4,20,90,90,56,67,1,1,1,1,1,1,0.75201,0.98518,61.2393,72.4476,1.3828,0.83298,2,1,1,51.5847,69.2294
25,1,4,21,90,60,56,45,1,1,1,2,1,0,1.6558,3.0772,90.7582,62.793,0.69974,1.1829,1,1,1,83.8778,79.4389
25,1,4,22,60,60,43,45,1,1,1,2,1,0,0.78793,2.6004,70.1172,54.47,1.1995,1.4495,2,2,2,74.2232,51.9176
25,1,4,23,60,90,37,67,2,1,2,1,1,1,1.4697,1.2477,60.7955,70.894,1.4661,0.96632,2,2,2,51.5847,70.894
25,1,4,24,90,90,24,67,2,1,2,1,1,1,1.0231,0.5652,94.8642,91.9789,0.93296,1.2662,1,1,1,94.8642,52.3615
25,2,1,1,90,90,24,13,2,2,2,2,1,1,2.1181,1.3218,92.0898,83.5449,0.71639,0.96628,1,2,1,92.0898,57.9102
25,2,1,2,90,60,24,45,2,1,2,2,1,0,0.92024,1.7345,94.8642,79.4389,0.68305,1.4162,2,1,2,92.2008,94.9751
25,2,1,3,90,90,56,67,1,1,1,1,1,1,1.0425,0.98021,82.2132,78.5511,1.3828,0.66645,2,1,1,85.9863,78.5511
25,2,1,4,60,90,43,67,1,1,1,1,1,1,0.77862,4.7084,75.6658,71.2269,1.8826,1.866,2,2,2,60.1296,74.6671
25,2,1,5,60,90,37,67,2,1,2,1,1,1,1.2661,0.8896,76.4426,78.3292,1.2662,0.98296,1,2,2,87.6509,66.4551
25,2,1,6,60,60,37,35,2,2,1,1,0,0,1.2209,1.1079,59.7967,69.1184,1.816,0.74971,1,2,2,96.8617,60.7955
25,2,1,7,60,90,37,67,2,1,1,1,0,1,0.98934,3.4669,61.9052,86.6522,0.88297,0.88305,2,2,2,70.894,72.3366
25,2,1,8,60,90,43,13,1,2,1,2,1,1,0.42166,1.7112,82.3242,83.212,0.58313,1.2829,2,2,1,82.3242,71.4489
25,2,1,9,90,60,24,35,2,2,2,2,1,1,0.91652,1.8494,89.0936,62.0162,0.94965,0.96634,1,1,2,97.6385,71.005
25,2,1,10,60,60,43,45,1,1,1,1,1,1,0.83648,2.0304,75.4439,64.6795,1.716,0.89966,2,1,1,51.3627,98.5263
25,2,1,11,90,90,56,13,1,2,1,2,1,1,0.93941,1.3568,100,81.9913,1.4494,0.71641,1,1,2,99.1921,94.0874
25,2,1,12,90,90,56,67,1,1,1,1,1,1,0.8619,1.7007,73.3354,65.5673,1.5661,3.532,2,1,2,88.3168,68.4526
25,2,1,13,90,60,56,35,1,2,1,1,1,0,1.1571,1.292,85.3205,63.0149,0.883,1.083,1,2,2,56.2456,97.3056
25,2,1,14,90,90,24,67,2,1,2,1,1,1,0.42874,1.1467,80.7706,85.5424,0.88301,0.76637,2,2,1,91.313,80.5487
25,2,1,15,90,90,24,67,2,1,2,1,1,1,0.79161,0.69125,81.7694,79.6609,0.88306,1.4328,1,2,2,78.5511,52.1396
25,2,1,16,90,60,56,45,1,1,1,2,1,0,0.57011,4.053,84.0998,58.7979,1.0996,1.2995,2,1,2,51.8066,84.8766
25,2,1,17,60,60,43,35,1,2,1,2,1,1,0.79342,5.3571,76.9975,55.1358,1.4162,0.76638,2,2,2,74.5561,79.8828
25,2,1,18,60,60,43,45,1,1,1,2,1,0,1.792,0.98277,75.3329,61.3503,8.2802,1.3328,1,2,2,75.3329,95.0861
25,2,1,19,60,90,37,13,2,2,2,2,1,1,7.7641,2.4273,78.5511,64.2356,1.966,1.3495,1,2,1,99.636,92.0898
25,2,1,20,90,60,24,45,2,1,2,1,1,1,0.62039,2.6798,74.2232,66.3441,1.4161,1.8326,2,1,1,90.3143,94.3093
25,2,1,21,60,90,37,13,2,2,1,2,0,1,0.94897,0.53477,76.5536,75.2219,1.0163,0.91635,1,2,1,75.2219,68.5636
25,2,1,22,90,60,24,35,2,2,2,2,1,1,0.64643,2.0322,78.7731,56.4675,1.0829,1.2162,2,1,2,93.4215,72.3366
25,2,1,23,60,60,43,35,1,2,1,2,1,1,0.87053,0.87064,70.5611,64.7905,3.0822,0.83307,1,1,2,87.9838,68.7855
25,2,1,24,60,60,43,35,1,2,1,2,1,1,1.9061,0.79197,79.4389,58.687,1.5494,1.4161,1,1,1,79.4389,64.0137
25,2,2,1,90,60,24,35,2,2,2,2,1,1,1.1282,3.8453,78.4402,62.1271,1.1829,1.2995,2,2,2,52.8054,77.3304
25,2,2,2,60,60,37,35,2,2,1,2,0,1,0.60734,3.9115,75.9988,62.2381,1.666,0.89966,2,1,1,99.9689,78.5511
25,2,2,3,90,90,56,67,1,1,1,2,1,0,1.5279,0.71995,79.5499,60.4625,3.4154,1.0496,1,2,1,69.5623,91.424
25,2,2,4,60,60,43,35,1,2,1,1,1,0,0.73584,2.2339,79.9938,65.3453,1.2495,1.2163,2,1,2,97.5275,93.7544
25,2,2,5,90,90,24,67,2,1,2,1,1,1,1.1411,0.95654,100,69.4513,1.0496,0.93303,1,1,1,60.3516,91.7569
25,2,2,6,60,60,43,35,1,2,2,1,0,0,1.5446,1.3967,70.5611,53.9151,1.1996,0.78308,1,1,1,60.5735,69.4513
25,2,2,7,90,90,24,67,2,1,2,1,1,1,0.62411,0.62641,93.3105,74.889,0.88295,0.74971,1,2,1,72.7805,78.6621
25,2,2,8,60,60,43,45,1,1,1,2,1,0,0.64964,0.70295,86.7631,70.5611,1.1162,0.883,1,1,2,86.7631,78.7731
25,2,2,9,90,90,24,67,2,1,2,1,1,1,0.58759,1.251,83.5449,82.1023,1.1496,0.78302,2,2,1,69.8952,80.9925
25,2,2,10,60,90,43,67,1,1,1,1,1,1,4.2809,0.62249,59.2418,68.2306,1.5161,1.0829,1,2,2,55.6907,86.8741
25,2,2,11,90,60,24,35,2,2,2,2,1,1,0.96954,0.9753,81.8803,59.6857,0.96629,1.0496,1,2,1,88.9826,78.5511
25,2,2,12,60,90,43,13,1,2,1,2,1,1,4.4519,2.3025,57.6882,87.207,1.1496,1.2662,2,2,1,65.4563,50.6969
25,2,2,13,90,60,56,35,1,2,1,2,1,1,0.76609,1.7101,73.7793,76.3317,0.94964,1.1329,2,1,2,57.4663,65.6783
25,2,2,14,90,90,24,67,2,1,2,1,1,1,0.8803,0.55558,100,100,0.69973,1.1329,1,1,1,97.0836,64.6795
25,2,2,15,60,60,43,35,1,2,1,1,1,0,3.8294,1.5058,53.2493,60.1296,0.98296,0.76638,1,1,2,69.8952,64.3466
25,2,2,16,90,90,24,67,2,1,2,1,1,1,0.52029,1.9778,74.6671,63.6808,0.69973,1.7327,2,2,2,64.9015,86.4302
25,2,2,17,60,90,37,13,2,2,1,2,0,1,1.3233,0.82591,74.5561,68.4526,1.766,1.7493,1,2,1,75.4439,60.1296
25,2,2,18,60,90,37,67,2,1,2,1,1,1,0.72097,2.7079,76.9975,66.0112,1.2995,1.5328,2,1,2,80.3267,63.7917
25,2,2,19,60,90,43,67,1,1,2,2,0,0,1.5068,5.8418,66.5661,58.0211,1.2495,1.3828,2,1,2,66.4551,99.4141
25,2,2,20,90,60,56,35,1,2,1,2,1,1,1.1339,0.82164,89.2045,69.0075,0.76637,0.93301,1,1,2,89.2045,92.5337
25,2,2,21,90,60,24,45,2,1,2,2,1,0,0.63477,3.6296,76.9975,74.5561,1.0662,3.7819,2,1,1,99.1921,54.359
25,2,2,22,90,60,56,45,1,1,1,1,1,1,0.68312,2.8779,89.7594,61.6832,0.64978,0.68306,2,1,1,82.4352,68.3416
25,2,2,23,60,60,37,35,2,2,2,2,1,1,1.4153,5.8355,71.6708,63.0149,3.3987,1.0163,1,1,1,94.8642,54.9139
25,2,2,24,60,90,43,13,1,2,1,2,1,1,0.8048,2.4368,76.1097,55.9126,1.7494,1.1829,2,2,2,91.9789,84.7656
25,2,3,1,90,90,24,13,2,2,2,2,1,1,1.0762,1.2301,88.0948,67.1209,1.3495,1.1329,1,1,2,97.6385,88.4277
25,2,3,2,60,60,43,45,1,1,1,1,1,1,5.348,6.0744,78.6621,58.465,0.94961,0.84965,2,1,1,83.9888,80.6596
25,2,3,3,90,60,24,35,2,2,2,1,1,0,0.51259,2.9305,75.6658,65.1234,1.3328,1.0829,2,1,2,86.8741,84.9876
25,2,3,4,60,60,37,45,2,1,2,2,1,0,0.55656,3.7325,73.7793,61.1284,0.78303,1.1663,2,1,1,64.9015,83.9888
25,2,3,5,90,60,56,45,1,1,1,1,1,1,1.0567,0.56898,95.752,83.5449,0.49981,1.0996,1,1,1,95.752,62.793
25,2,3,6,60,90,37,13,2,2,2,1,1,0,6.2869,5.3934,64.9015,61.6832,1.4661,0.83304,1,2,1,94.7532,77.2195
25,2,3,7,60,90,43,13,1,2,1,2,1,1,1.0741,2.5603,77.5524,75.4439,2.549,1.0829,2,2,2,98.3043,83.9888
25,2,3,8,90,90,56,67,1,1,1,1,1,1,1.0721,0.74004,99.0811,87.6509,0.94964,1.2162,1,2,2,68.8965,74.889
25,2,3,9,90,60,56,35,1,2,1,1,1,0,1.8179,0.28766,82.4352,84.8766,0.74975,0.51648,1,2,2,78.1072,84.8766
25,2,3,10,90,60,24,35,2,2,2,2,1,1,0.60206,1.918,76.6646,65.5673,1.1829,1.6661,2,1,2,88.3168,82.8791
25,2,3,11,60,60,43,35,1,2,1,2,1,1,1.9393,0.63791,73.0025,58.9089,1.1329,1.716,1,1,1,65.7892,74.1122
25,2,3,12,60,60,43,35,1,2,1,1,1,0,0.96065,4.0656,79.217,62.2381,1.1329,2.1659,2,1,1,64.5685,67.3429
25,2,3,13,60,60,43,35,1,2,1,1,1,0,3.91,0.78226,75.5549,60.7955,1.1662,1.3496,1,1,2,86.0973,60.4625
25,2,3,14,60,90,37,67,2,1,2,1,1,1,0.42747,1.0484,79.3279,77.2195,1.1829,0.78306,2,1,2,95.53,73.5574
25,2,3,15,60,90,37,67,2,1,1,1,0,1,0.83411,0.627,67.1209,77.4414,1.2496,1.0329,1,2,1,80.5487,87.7619
25,2,3,16,90,90,56,67,1,1,1,1,1,1,28.159,0.55686,57.9102,77.4414,1.2829,0.883,1,1,1,90.6472,64.2356
25,2,3,17,90,90,24,67,2,1,2,1,1,1,0.47829,1.2447,80.9925,75.7768,0.61643,1.666,2,1,2,79.9938,53.5822
25,2,3,18,90,60,24,35,2,2,2,2,1,1,0.67901,1.2686,82.8791,77.3304,0.69974,0.83305,2,2,1,74.1122,86.2083
25,2,3,19,60,90,37,13,2,2,2,2,1,1,5.5239,0.43578,58.0211,79.8828,0.9996,0.88305,1,2,1,66.4551,57.4663
25,2,3,20,60,90,37,67,2,1,1,1,0,1,2.3588,1.0197,62.0162,82.7681,0.83302,1.0496,1,2,1,77.4414,98.1934
25,2,3,21,90,90,24,67,2,1,2,1,1,1,1.5452,0.45543,100,100,0.73303,1.1995,1,2,2,88.5387,50.364
25,2,3,22,90,60,56,45,1,1,1,2,1,0,0.65058,2.3211,85.5424,72.1147,0.94964,1.0163,2,1,2,62.2381,57.4663
25,2,3,23,90,90,56,67,1,1,1,1,1,1,0.65193,2.1722,75.4439,64.0137,1.2995,0.94967,2,1,1,82.6571,69.8952
25,2,3,24,60,60,43,35,1,2,1,2,1,1,0.79976,3.5186,73.0025,62.571,1.3828,0.83298,2,2,1,81.5474,84.9876
25,2,4,1,60,60,37,35,2,2,2,2,1,1,0.97507,1.6446,54.359,70.6721,1.6827,1.4161,1,1,1,84.9876,98.6373
25,2,4,2,90,60,24,35,2,2,2,2,1,1,0.9263,0.79685,84.8766,83.7669,1.3995,1.8326,2,2,1,52.9164,95.53
25,2,4,3,60,90,43,13,1,2,1,2,1,1,1.0987,0.82403,74.0012,60.5735,1.5828,1.1829,1,2,2,97.5275,99.9689
25,2,4,4,90,90,56,67,1,1,1,1,1,1,0.64383,1.0224,79.8828,79.6609,1.3328,1.9826,2,1,1,99.525,92.6447
25,2,4,5,90,60,24,45,2,1,2,1,1,1,1.1409,1.067,81.7694,75.6658,2.2658,1.5661,1,1,1,92.2008,79.3279
25,2,4,6,60,90,37,13,2,2,1,2,0,1,3.4706,0.36126,60.4625,76.1097,1.3329,0.73307,1,2,1,53.3603,63.5698
25,2,4,7,90,60,56,45,1,1,1,2,1,0,0.45458,3.1326,86.6522,61.1284,0.69978,2.1492,2,1,1,70.2282,59.4638
25,2,4,8,90,90,56,67,1,1,1,1,1,1,1.8505,9.4489,59.3528,57.4663,0.96628,1.5827,2,1,2,64.1246,64.0137
25,2,4,9,60,60,37,35,2,2,1,2,0,1,1.6316,0.6176,78.5511,59.9077,1.2662,0.81635,1,2,2,78.5511,62.2381
25,2,4,10,60,90,37,13,2,2,2,2,1,1,1.0608,0.74243,76.7756,82.1023,2.5157,1.3328,1,2,1,84.4327,66.788
25,2,4,11,60,90,37,67,2,1,1,1,0,1,0.73907,2.9939,68.4526,72.1147,1.0996,1.716,2,2,1,57.2443,66.3441
25,2,4,12,60,60,43,35,1,2,1,2,1,1,1.6221,6.214,88.4277,51.2518,0.69973,1.1829,1,2,2,88.4277,70.0062
25,2,4,13,60,60,43,45,1,1,1,2,1,0,4.1856,1.2322,71.3379,57.4663,1.3495,1.2329,1,1,2,55.3578,88.0948
25,2,4,14,90,90,24,67,2,1,2,1,1,1,1.1659,3.8303,79.8828,69.4513,2.649,1.8326,2,2,2,71.7818,90.5362
25,2,4,15,60,60,43,35,1,2,1,2,1,1,0.68281,0.97362,78.5511,65.6783,1.1662,3.7652,2,1,2,83.212,51.9176
25,2,4,16,60,90,37,67,2,1,2,1,1,1,0.68282,2.4695,75.7768,77.3304,1.4828,1.3162,2,1,1,51.6957,87.7619
25,2,4,17,90,60,24,45,2,1,2,1,1,1,2.9751,0.56892,78.7731,83.5449,1.8493,2.5824,1,2,1,82.8791,57.1333
25,2,4,18,90,60,56,45,1,1,1,1,1,1,0.48481,1.1287,84.2108,76.2207,0.91632,0.61643,2,1,2,76.7756,76.2207
25,2,4,19,90,90,56,67,1,1,1,1,1,1,0.67109,0.53754,100,100,1.2162,1.3828,1,1,2,61.0174,61.5723
25,2,4,20,90,90,56,13,1,2,1,2,1,1,0.98891,1.0883,85.4315,100,1.2162,0.76637,2,2,2,51.3627,82.1023
25,2,4,21,90,90,24,67,2,1,2,1,1,1,1.1354,0.48145,90.8691,84.5437,1.0163,0.81631,1,1,2,98.0824,59.3528
25,2,4,22,90,60,56,35,1,2,1,2,1,1,4.5006,0.43212,56.6895,100,0.69977,1.3663,1,2,1,66.788,62.793
25,2,4,23,60,90,43,13,1,2,2,2,0,1,2.0598,1.0542,53.3603,100,0.7497,5.0647,2,1,2,63.3478,93.9764
25,2,4,24,60,60,37,35,2,2,1,1,0,0,0.49476,4.1628,54.248,54.0261,1.2329,1.1662,2,1,2,92.2008,91.535
25,3,1,1,60,90,37,67,2,1,1,1,0,1,0.68287,2.7346,70.1172,76.2207,1.5827,0.71644,2,2,2,57.2443,76.2207
25,3,1,2,90,60,24,45,2,1,2,1,1,1,1.0859,0.71558,100,73.1135,0.79973,1.6827,1,1,2,74.2232,54.359
25,3,1,3,60,90,43,13,1,2,2,2,0,1,6.0461,0.47924,54.6919,100,0.99952,0.59978,1,2,1,90.4252,76.3317
25,3,1,4,90,90,56,67,1,1,1,2,1,0,6.3006,0.29898,58.465,50.0311,0.86634,1.0163,1,1,2,84.4327,68.5636
25,3,1,5,60,60,43,35,1,2,2,1,0,0,1.7811,1.147,87.429,62.571,0.88301,0.68306,1,2,2,89.2045,62.571
25,3,1,6,90,60,24,35,2,2,1,1,0,0,0.53919,2.5194,100,56.3565,0.96627,0.61643,2,2,2,86.9851,56.3565
25,3,1,7,60,60,37,35,2,2,2,1,1,0,5.0779,1.601,82.4352,57.3553,0.68308,0.66642,2,2,2,82.4352,62.682
25,3,1,8,90,60,24,35,2,2,2,1,1,0,0.59659,2.1626,68.3416,69.4513,0.74972,1.8493,2,1,1,62.2381,93.0886
25,3,1,9,60,60,43,35,1,2,1,2,1,1,0.52795,1.5753,73.1135,68.1197,1.3162,1.4661,2,1,2,79.9938,52.8054
25,3,1,10,60,60,37,45,2,1,2,1,1,1,2.9781,0.56893,76.1097,70.6721,1.1663,1.2995,1,1,1,70.3391,93.5325
25,3,1,11,60,60,43,35,1,2,1,2,1,1,1.2652,0.63858,68.7855,59.0199,1.2829,2.0493,1,2,1,62.3491,91.9789
25,3,1,12,60,90,37,67,2,1,1,1,0,1,8.299,0.61074,62.3491,87.8729,1.033,1.0829,1,1,1,52.8054,56.4675
25,3,1,13,60,90,37,13,2,2,1,2,0,1,5.811,0.54603,66.4551,85.9863,1.5827,1.2995,1,2,2,67.0099,77.9963
25,3,1,14,60,90,37,67,2,1,2,1,1,1,4.3954,1.2019,68.4526,100,0.59977,1.2162,1,2,1,68.4526,64.2356
25,3,1,15,90,90,56,67,1,1,1,1,1,1,0.92778,2.5797,60.9064,84.8766,1.2995,1.3994,2,2,2,88.5387,93.4215
25,3,1,16,60,90,43,13,1,2,1,2,1,1,0.66975,0.95613,81.5474,79.6609,1.0329,1.2162,2,2,1,95.752,59.0199
25,3,1,17,90,90,24,67,2,1,2,1,1,1,0.38074,1.7882,82.6571,81.8803,1.0829,0.68308,2,2,2,99.1921,58.687
25,3,1,18,90,60,24,35,2,2,2,1,1,0,0.95279,4.3623,76.4426,75.4439,0.76638,1.1162,2,1,1,69.8952,78.995
25,3,1,19,90,90,56,67,1,1,1,1,1,1,0.55216,1.0007,81.1035,85.6534,1.3828,1.7326,2,1,2,97.7495,57.0224
25,3,1,20,90,60,56,35,1,2,1,1,1,0,0.86388,2.1053,100,59.4638,3.1988,1.0663,1,2,1,56.3565,77.5524
25,3,1,21,90,90,56,67,1,1,1,1,1,1,0.56377,1.6952,100,100,0.73306,1.3328,2,1,2,96.0849,54.248
25,3,1,22,60,60,43,35,1,2,1,1,1,0,2.4651,0.7792,54.9139,66.899,1.1996,0.73306,1,1,1,83.7669,60.6845
25,3,1,23,90,60,56,45,1,1,1,1,1,1,0.36168,4.137,80.8816,69.2294,1.0662,0.98299,2,2,1,54.581,77.1085
25,3,1,24,90,90,24,67,2,1,2,1,1,1,0.70455,1.309,68.3416,79.4389,3.2155,1.3328,1,2,1,71.3379,72.1147
25,3,2,1,60,90,37,13,2,2,1,2,0,1,2.2472,1.0434,64.5685,64.4576,0.93303,1.1496,1,2,2,83.7669,66.0112
25,3,2,2,60,90,37,67,2,1,1,1,0,1,6.259,1.15,57.7992,77.1085,1.1496,1.033,2,2,2,90.4252,60.9064
25,3,2,3,90,60,56,35,1,2,1,2,1,1,1.0536,2.4894,89.2045,59.2418,0.83301,1.4495,2,1,2,50.364,89.7594
25,3,2,4,60,60,43,45,1,1,1,2,1,0,0.7756,1.519,58.687,57.1333,1.2995,1.4328,2,1,2,73.3354,87.207
25,3,2,5,60,60,43,35,1,2,1,1,1,0,1.2154,1.2132,88.7607,58.1321,1.0163,1.6493,1,1,2,52.5835,54.359
25,3,2,6,90,60,24,35,2,2,2,2,1,1,0.46783,9.6823,83.8778,65.7892,0.86634,0.99966,2,1,1,54.9139,54.8029
25,3,2,7,90,60,56,35,1,2,1,2,1,1,0.46302,1.9105,100,55.6907,0.73304,1.4994,2,1,2,95.9739,76.4426
25,3,2,8,90,90,56,13,1,2,1,2,1,1,0.87339,0.43754,100,89.4265,1.1162,1.0496,1,2,2,90.3143,95.641
25,3,2,9,60,90,37,67,2,1,2,1,1,1,2.6622,1.3066,60.1296,94.1983,1.2163,2.3825,2,2,2,62.571,93.6435
25,3,2,10,90,90,56,67,1,1,1,1,1,1,0.41915,1.3919,76.7756,82.4352,1.3495,1.6161,2,2,1,65.4563,61.3503
25,3,2,11,60,60,43,35,1,2,1,2,1,1,4.1856,0.47825,60.9064,61.4613,0.89971,0.43314,1,1,1,62.3491,61.4613
25,3,2,12,90,60,56,45,1,1,1,2,1,0,0.72609,1.0914,84.8766,57.6882,1.3495,1.2662,1,1,1,80.4377,83.4339
25,3,2,13,90,90,56,67,1,1,1,1,1,1,0.34568,4.9727,82.3242,80.3267,1.8493,1.2162,2,1,2,88.0948,80.9925
25,3,2,14,60,90,37,13,2,2,2,2,1,1,0.93753,0.51509,81.6584,70.6721,3.1155,1.7827,1,2,1,65.2344,73.6683
25,3,2,15,60,90,37,67,2,1,2,1,1,1,0.41149,3.0792,75.2219,99.858,1.4328,1.2329,2,1,1,60.3516,61.7942
25,3,2,16,60,60,37,45,2,1,2,1,1,1,1.0884,1.6457,68.6745,96.3068,1.3662,0.88298,2,2,2,98.0824,96.3068
25,3,2,17,60,60,37,45,2,1,2,1,1,1,0.61334,1.4245,67.0099,83.101,1.2496,3.4487,2,1,2,70.5611,76.9975
25,3,2,18,90,90,24,13,2,2,2,2,1,1,1.321,0.38267,83.6559,68.4526,0.83302,1.2162,1,1,2,66.3441,99.4141
25,3,2,19,90,90,24,13,2,2,2,2,1,1,1.3679,0.53458,75.6658,76.7756,2.8656,0.4998,1,1,2,79.7718,76.7756
25,3,2,20,90,90,56,67,1,1,1,1,1,1,1.3337,0.74522,84.7656,80.7706,1.083,1.1663,1,2,2,62.2381,80.7706
25,3,2,21,60,90,43,13,1,2,1,2,1,1,1.0538,3.0493,70.783,63.4588,2.0326,1.3328,2,1,1,77.6634,93.1996
25,3,2,22,90,60,24,45,2,1,2,1,1,1,1.2404,4.1538,83.101,55.9126,1.2995,1.5494,1,2,1,78.7731,60.7955
25,3,2,23,60,60,37,35,2,2,2,1,1,0,0.95128,1.1879,84.8766,59.6857,1.4162,0.91632,1,1,1,93.1996,70.894
25,3,2,24,90,60,56,45,1,1,1,1,1,1,1.8562,0.50559,74.889,75.9988,1.0496,1.3496,1,2,1,59.4638,95.8629
25,3,3,1,90,90,56,67,1,1,1,1,1,1,0.69128,0.79943,100,86.4302,1.0996,0.78302,2,2,2,91.535,77.2195
25,3,3,2,90,60,56,45,1,1,1,1,1,1,0.5243,1.3118,92.8667,67.8977,0.6165,1.6161,2,2,2,87.6509,92.3118
25,3,3,3,60,90,43,13,1,2,1,2,1,1,0.37671,1.0792,82.1023,59.1309,0.63311,1.5494,2,2,2,76.1097,50.475
25,3,3,4,90,90,24,13,2,2,2,2,1,1,1.255,0.61529,66.2331,68.8965,1.0496,1.1329,1,1,1,74.6671,81.9913
25,3,3,5,60,90,37,67,2,1,2,1,1,1,0.57719,1.8359,67.6758,67.2319,0.83301,1.4161,2,2,1,65.2344,53.3603
25,3,3,6,90,60,24,35,2,2,2,2,1,1,0.37847,5.9037,82.5462,59.9077,1.3328,0.7997,2,1,2,99.858,63.4588
25,3,3,7,90,60,56,45,1,1,1,1,1,1,0.91606,0.96019,91.2021,81.3255,1.2995,1.2495,1,1,2,91.2021,56.9114
25,3,3,8,60,90,37,67,2,1,1,1,0,1,0.90182,0.58173,79.106,83.5449,1.7994,1.1495,1,1,2,54.6919,54.581
25,3,3,9,60,60,37,45,2,1,2,1,1,1,0.864,0.90194,87.7619,62.3491,1.5161,0.68305,1,2,1,92.5337,67.8977
25,3,3,10,90,90,56,13,1,2,1,2,1,1,0.84777,0.69785,100,84.8766,0.93298,1.2495,1,2,1,96.5288,76.4426
25,3,3,11,60,60,43,35,1,2,2,2,0,1,0.59543,1.6434,62.793,88.7607,1.2495,1.2329,2,2,2,82.6571,58.687
25,3,3,12,60,60,37,35,2,2,2,2,1,1,5.4017,0.60523,57.9102,75.2219,0.88295,0.883,1,1,1,68.7855,60.5735
25,3,3,13,60,60,43,45,1,1,1,1,1,1,0.64187,0.76678,60.7955,61.7942,1.2662,0.88299,1,1,2,60.1296,72.1147
25,3,3,14,60,60,43,45,1,1,1,1,1,1,2.0396,0.40756,73.2244,63.3478,0.74972,0.83302,1,1,2,68.6745,78.3292
25,3,3,15,60,90,37,67,2,1,1,1,0,1,0.56506,4.4131,66.788,77.5524,0.933,0.59981,2,2,1,80.3267,77.5524
25,3,3,16,90,90,24,67,2,1,2,1,1,1,0.68834,0.7402,97.5275,88.8716,0.86637,0.99962,2,2,1,92.6447,98.8592
25,3,3,17,90,60,24,35,2,2,2,2,1,1,0.56811,4.6557,100,63.4588,1.4827,1.716,2,1,1,76.3317,50.364
25,3,3,18,90,60,24,35,2,2,2,2,1,1,0.82852,0.59487,83.212,62.682,0.49981,1.1329,1,1,2,83.212,87.8729
25,3,3,19,60,90,37,13,2,2,1,2,0,1,0.37755,1.6991,77.3304,57.4663,0.89969,0.883,2,1,2,60.5735,56.8004
25,3,3,20,90,90,56,13,1,2,1,2,1,1,0.84728,0.74595,83.9888,85.0985,1.2496,1.1662,1,1,2,92.9776,79.4389
25,3,3,21,90,60,56,45,1,1,1,2,1,0,0.51157,2.6899,70.894,74.6671,1.9493,0.5665,2,2,1,54.0261,75.9988
25,3,3,22,90,90,56,13,1,2,1,2,1,1,1.7123,0.5115,66.3441,89.8704,1.0829,0.78301,1,1,2,55.4688,72.2257
25,3,3,23,60,90,43,67,1,1,2,1,0,1,4.6723,0.74908,61.6832,93.7544,0.7997,0.99961,1,2,2,85.5424,52.9164
25,3,3,24,60,60,37,35,2,2,1,1,0,0,0.45836,4.4465,59.2418,59.2418,0.93295,1.1329,2,2,1,72.0037,70.2282
25,3,4,1,60,60,37,45,2,1,1,2,0,0,1.0951,1.7344,79.6609,66.1222,1.8993,1.0163,1,2,1,94.6422,57.2443
25,3,4,2,60,60,43,45,1,1,1,2,1,0,1.3812,1.7315,63.7917,62.2381,1.4828,1.6327,1,1,2,83.212,59.3528
25,3,4,3,60,90,37,67,2,1,2,1,1,1,0.95902,0.43135,71.005,67.5648,1.1662,1.1662,1,2,1,56.3565,90.5362
25,3,4,4,60,90,37,67,2,1,2,1,1,1,3.444,0.53502,70.0062,70.4501,1.4329,1.0996,1,2,1,70.894,69.1184
25,3,4,5,60,90,43,13,1,2,1,2,1,1,0.6503,1.5468,79.9938,71.8928,0.51647,1.1996,2,2,1,78.995,73.6683
25,3,4,6,90,90,24,13,2,2,2,2,1,1,0.78881,0.43432,88.2058,72.1147,2.4991,0.91633,1,1,1,78.2182,80.3267
25,3,4,7,90,60,56,45,1,1,1,2,1,0,0.45055,2.1843,100,71.5598,0.81635,0.86634,2,2,1,94.1983,69.4513
25,3,4,8,90,60,24,45,2,1,2,1,1,1,0.99864,1.4601,100,65.1234,1.2496,1.8993,1,1,1,54.248,99.747
25,3,4,9,90,90,24,13,2,2,2,2,1,1,2.8626,0.38628,56.1346,73.2244,0.9663,1.0996,1,1,2,55.8017,81.3255
25,3,4,10,90,90,24,13,2,2,2,2,1,1,1.0078,0.64635,74.2232,73.0025,1.6494,0.81636,1,2,2,98.3043,67.8977
