Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Accuracy,Training,exclude_subj
101,0,0,20,2.879428319,0.760239504,0.256,1,0,FALSE
101,0,1,20,3.768479345,0.520421652,0.256,0,0,FALSE
101,1,0,-10,2.371239644,1.391454364,0.064,0,0,FALSE
101,0,0,20,2.355118582,0.559832583,0.064,1,0,FALSE
101,1,0,10,3.581343834,0.520322639,0.064,0,0,FALSE
101,1,1,20,1.951752732,0.443425801,0.256,1,0,FALSE
101,0,1,30,2.815597921,0.570802536,0.128,0,0,FALSE
101,1,0,-20,3.15016067,0.569186325,0.064,0,0,FALSE
101,0,0,10,4.371237833,0.450955947,0.128,1,0,FALSE
101,1,0,20,2.090083724,0.522770502,0.128,0,0,FALSE
101,0,1,20,3.181048907,0.655129298,0.032,0,0,FALSE
101,1,0,20,1.946143385,0.877684114,0.128,0,0,FALSE
101,0,0,10,2.694599396,0.486357743,0.032,1,0,FALSE
101,0,0,20,2.564372707,0.444457894,0.032,1,0,FALSE
101,0,0,30,2.10073611,0.376882499,0.064,1,0,FALSE
101,1,0,10,3.401389507,0.418408632,0.064,0,0,FALSE
101,0,1,30,2.322113935,0.505482109,0.032,0,0,FALSE
101,0,0,40,2.541818495,0.543403916,0.064,1,0,FALSE
101,0,1,10,3.549543346,0.485216071,0.128,0,0,FALSE
101,0,0,30,2.667318806,0.642201417,0.128,1,0,FALSE
101,0,0,-10,3.234366383,1.244401445,0.032,1,0,FALSE
101,1,0,30,2.448731769,0.474816048,0.128,0,0,FALSE
101,0,1,30,3.946553626,0.875929344,0.032,0,0,FALSE
101,1,0,20,2.727497785,1.835421418,0.032,0,0,FALSE
101,0,0,-20,3.698132482,0.599580099,0.256,1,0,FALSE
101,1,1,-30,2.855721869,0.767969185,0.064,1,0,FALSE
101,1,0,10,3.138342161,0.454673777,0.064,0,0,FALSE
101,0,1,10,3.091720462,0.396433709,0.032,0,0,FALSE
101,1,1,10,3.95627414,1.268042389,0.128,1,0,FALSE
101,0,0,20,3.616341427,0.438950277,0.256,1,0,FALSE
101,1,0,-10,3.201141974,0.647174724,0.256,0,0,FALSE
101,1,0,20,3.771784821,3.402458127,0.032,0,0,FALSE
101,1,1,20,3.785138641,0.702328172,0.128,1,0,FALSE
101,0,1,10,3.772603794,0.413042592,0.256,0,0,FALSE
101,0,0,-20,3.134574824,1.178942459,0.256,1,0,FALSE
101,1,0,20,3.266791741,0.572490291,0.032,0,0,FALSE
101,1,0,20,2.951388073,0.576591496,0.032,0,0,FALSE
101,1,0,10,3.788757156,0.844766104,0.064,0,0,FALSE
101,1,1,-20,3.529350361,0.851746846,0.256,1,0,FALSE
101,0,1,-20,2.872925135,0.60837357,0.064,0,0,FALSE
101,1,1,20,2.974054279,0.425649888,0.128,1,0,FALSE
101,1,0,20,3.713855679,0.475028263,0.128,0,0,FALSE
101,0,0,10,3.427414318,0.334041721,0.032,1,0,FALSE
101,1,0,-30,2.580574368,0.517514041,0.064,0,0,FALSE
101,1,0,-10,3.582917482,0.400417184,0.064,0,0,FALSE
101,1,1,30,2.160510885,0.611072891,0.064,1,0,FALSE
101,0,1,-20,3.320840044,0.696642754,0.064,0,0,FALSE
101,1,0,20,3.982577577,0.364373612,0.032,0,0,FALSE
101,0,1,10,2.667107497,0.761838811,0.064,0,0,FALSE
101,1,0,20,3.650816181,0.517488986,0.032,0,0,FALSE
101,0,0,10,2.7638227,0.310427342,0.128,1,0,FALSE
101,1,1,20,3.032954235,0.447254417,0.064,1,0,FALSE
101,1,1,30,3.374168386,0.521231267,0.256,1,0,FALSE
101,0,0,-20,3.646091916,0.550276286,0.128,1,0,FALSE
101,1,1,20,4.124163028,0.451887517,0.128,1,0,FALSE
101,0,1,30,3.833104566,0.536338348,0.256,0,0,FALSE
101,0,0,20,3.829622798,0.419258396,0.128,1,0,FALSE
101,1,0,20,3.050904327,0.321929794,0.128,0,0,FALSE
101,1,1,40,1.733013251,0.711210091,0.256,1,0,FALSE
101,0,1,30,2.360480094,0.534100284,0.032,0,0,FALSE
101,1,0,30,3.931160071,0.334576031,0.032,0,0,FALSE
101,0,1,40,2.000057355,0.826508406,0.032,0,0,FALSE
101,0,0,10,2.987671028,0.461064967,0.064,1,0,FALSE
101,0,0,10,3.934651499,1.112299539,0.064,1,0,FALSE
101,0,1,10,3.246111236,0.559852808,0.064,0,0,FALSE
101,1,0,20,2.090615618,0.662015857,0.128,0,0,FALSE
101,0,0,20,2.699275663,0.61051413,0.256,1,0,FALSE
101,1,0,20,3.738307144,0.542350691,0.032,0,0,FALSE
101,1,1,-20,2.484388042,0.672176799,0.032,1,0,FALSE
101,0,0,-30,3.491851172,0.809264388,0.064,1,0,FALSE
101,0,0,10,3.799992755,0.32182897,0.032,1,0,FALSE
101,0,1,20,3.618549304,0.640103119,0.256,0,0,FALSE
101,0,0,20,3.413751685,0.417329749,0.256,1,0,FALSE
101,0,0,10,3.35244009,0.452054753,0.128,1,0,FALSE
101,1,0,-10,4.027272741,0.660797812,0.256,0,0,FALSE
101,1,1,20,2.777265572,0.587873583,0.256,1,0,FALSE
101,1,1,30,3.202000794,0.486595013,0.256,1,0,FALSE
101,1,0,10,3.597418106,0.69955761,0.128,0,0,FALSE
101,1,1,20,3.535865921,0.628258044,0.128,1,0,FALSE
102,0,NaN,50,5.005137524,0,0.032,0,1,FALSE
102,1,1,30,1.831389039,4.429797279,0.064,1,1,FALSE
102,1,1,40,1.525068336,0.974074203,0.128,1,1,FALSE
102,1,1,40,1.874371394,0.660383345,0.128,1,1,FALSE
102,0,0,20,1.987491416,1.888507359,0.256,1,1,FALSE
102,1,1,10,2.10943419,0.905021757,0.064,1,1,FALSE
102,1,1,20,2.217545284,1.102979003,0.064,1,1,FALSE
102,0,1,10,2.92510124,1.285833697,0.032,0,1,FALSE
102,0,0,40,1.442513852,1.185266936,0.256,1,1,FALSE
102,1,1,20,3.221925719,1.0509161,0.032,1,1,FALSE
102,1,1,50,1.361670367,0.752090525,0.256,1,1,FALSE
102,1,1,40,1.594130441,1.095886267,0.128,1,1,FALSE
102,1,1,40,1.15950113,0.919576114,0.128,1,0,FALSE
102,0,0,40,1.098477821,1.020462253,0.128,1,0,FALSE
102,0,0,50,1.467496004,1.113305672,0.256,1,0,FALSE
102,1,1,50,1.113824285,0.937450739,0.128,1,0,FALSE
102,1,1,30,1.251313059,0.913133908,0.256,1,0,FALSE
102,0,1,50,1.576194839,1.106597518,0.032,0,0,FALSE
102,1,1,40,1.415700557,0.92163849,0.128,1,0,FALSE
102,0,1,40,2.218586736,1.020580285,0.064,0,0,FALSE
102,1,1,50,1.947225589,0.729519106,0.128,1,0,FALSE
102,0,1,10,2.974849405,0.532022815,0.032,0,0,FALSE
102,0,1,-10,2.407763793,0.914605222,0.032,0,0,FALSE
102,0,1,10,1.974615455,0.963333067,0.064,0,0,FALSE
102,1,1,40,1.609050664,0.654349568,0.064,1,0,FALSE
102,1,1,40,1.953026623,1.144167948,0.128,1,0,FALSE
102,1,1,50,1.437157472,0.803854275,0.256,1,0,FALSE
102,1,1,30,2.615269487,1.011773833,0.032,1,0,FALSE
102,0,0,30,2.623791275,1.053199444,0.064,1,0,FALSE
102,1,1,10,2.891739178,0.805090131,0.064,1,0,FALSE
102,0,0,50,1.911281634,0.670289206,0.256,1,0,FALSE
102,1,1,30,2.111946955,1.094481667,0.032,1,0,FALSE
102,1,1,50,1.546333261,0.873274096,0.256,1,0,FALSE
102,1,0,-20,3.128442638,1.256787772,0.032,0,0,FALSE
102,1,1,40,2.264383423,0.720363391,0.128,1,0,FALSE
102,0,0,50,1.567683012,0.763239789,0.256,1,0,FALSE
102,1,1,50,1.513869867,0.622849139,0.256,1,0,FALSE
102,0,0,50,1.88276368,0.594725125,0.032,1,0,FALSE
102,1,1,20,2.581946669,1.432244237,0.128,1,0,FALSE
102,1,1,40,1.645250001,1.681619894,0.032,1,0,FALSE
102,1,1,40,1.597978075,0.66367101,0.064,1,0,FALSE
102,0,0,50,1.684240427,0.59096141,0.128,1,0,FALSE
102,1,1,10,2.952715999,0.638200734,0.128,1,0,FALSE
102,1,1,20,2.676014472,0.668207813,0.064,1,0,FALSE
102,1,1,10,3.299992604,1.022083899,0.064,1,0,FALSE
102,0,0,10,2.798426654,0.755075113,0.032,1,0,FALSE
102,1,1,10,3.594317902,0.735914824,0.064,1,0,FALSE
102,0,0,30,1.667716369,0.661495132,0.128,1,0,FALSE
102,1,1,50,1.256177089,0.552537594,0.256,1,0,FALSE
102,0,0,50,1.163955221,0.703719792,0.256,1,0,FALSE
102,1,1,50,1.912317652,0.611076513,0.064,1,0,FALSE
102,1,1,50,1.741266073,0.634984612,0.256,1,0,FALSE
102,0,0,20,2.970546249,0.64367092,0.032,1,0,FALSE
102,1,1,40,1.496638829,0.634833979,0.064,1,0,FALSE
102,1,1,40,1.702868217,0.630184277,0.032,1,0,FALSE
102,1,1,50,1.242145873,0.655439923,0.256,1,0,FALSE
102,0,0,10,3.032280159,0.723003847,0.064,1,0,FALSE
102,0,0,40,2.604787657,0.854197124,0.032,1,0,FALSE
102,0,0,50,1.713811304,0.914600996,0.256,1,0,FALSE
102,0,0,50,1.852452618,0.546345336,0.128,1,0,FALSE
102,0,0,50,1.503784392,0.53740576,0.064,1,0,FALSE
102,0,0,50,1.316364218,0.645278075,0.256,1,0,FALSE
102,0,0,50,1.787363725,0.752715094,0.256,1,0,FALSE
102,1,1,40,2.258045362,1.111772173,0.128,1,0,FALSE
102,1,1,40,1.574634171,0.75307613,0.256,1,0,FALSE
102,0,0,50,2.120057597,0.731353872,0.128,1,0,FALSE
102,0,0,50,1.825489897,1.232695532,0.064,1,0,FALSE
102,0,0,50,1.24538373,0.741729443,0.256,1,0,FALSE
102,1,1,40,1.939203697,0.999074467,0.064,1,0,FALSE
102,0,0,50,1.276568101,0.840287863,0.256,1,0,FALSE
102,0,0,40,1.827292061,0.938883111,0.064,1,0,FALSE
102,1,1,50,1.176611118,0.506775018,0.128,1,0,FALSE
102,1,1,50,1.064275354,0.979796147,0.256,1,0,FALSE
102,0,0,50,1.281186107,0.745918794,0.128,1,0,FALSE
102,0,0,50,2.120159025,1.195631338,0.128,1,0,FALSE
102,0,0,40,2.397374335,1.019906209,0.032,1,0,FALSE
102,1,1,50,1.347377429,0.586107342,0.128,1,0,FALSE
102,1,1,50,1.357926878,0.686643312,0.064,1,0,FALSE
102,1,1,50,1.262371158,0.503022775,0.256,1,0,FALSE
102,0,0,30,2.145444556,0.821416766,0.032,1,0,FALSE
102,0,0,40,1.972940681,0.436953106,0.064,1,0,FALSE
102,1,1,50,1.189762383,0.769284734,0.256,1,0,FALSE
102,1,1,50,1.418906114,0.705097527,0.256,1,0,FALSE
102,1,1,50,1.247025902,0.693119931,0.128,1,0,FALSE
102,1,1,30,2.522149857,0.602513369,0.032,1,0,FALSE
102,1,1,50,1.422453689,1.320514628,0.064,1,0,FALSE
102,0,0,50,1.120704806,0.437369385,0.128,1,0,FALSE
102,0,1,20,2.311585315,1.086274729,0.032,0,0,FALSE
102,0,0,30,2.285540883,0.937213167,0.064,1,0,FALSE
102,0,0,30,2.618775404,0.982090962,0.032,1,0,FALSE
102,0,1,-30,2.783365155,0.778628514,0.032,0,0,FALSE
102,0,0,50,1.219863645,0.411377478,0.256,1,0,FALSE
102,0,0,40,2.920050654,0.623003093,0.032,1,0,FALSE
102,0,0,50,1.996191005,0.696218324,0.064,1,0,FALSE
102,0,0,50,1.290329144,0.694478044,0.256,1,0,FALSE
102,1,1,40,1.841626354,1.095503195,0.064,1,0,FALSE
102,0,0,50,1.182536221,0.637120342,0.256,1,0,FALSE
102,0,0,50,1.860652311,1.037318671,0.128,1,0,FALSE
102,1,1,50,1.445539796,0.714233016,0.128,1,0,FALSE
102,1,1,50,2.542638373,0.854025964,0.032,1,0,FALSE
102,0,0,50,2.06932926,0.619401784,0.128,1,0,FALSE
102,1,1,50,1.895298829,0.636904807,0.032,1,0,FALSE
102,0,0,30,3.473516498,0.565463061,0.064,1,0,FALSE
102,1,1,40,2.704858144,0.804960025,0.032,1,0,FALSE
102,1,1,50,1.283452245,0.594294055,0.128,1,0,FALSE
102,1,1,50,1.713517283,0.662001971,0.064,1,0,FALSE
102,1,1,50,2.235598012,0.497469877,0.032,1,0,FALSE
102,1,1,50,1.551329209,1.612907656,0.032,1,0,FALSE
102,0,0,40,2.039210791,1.221220853,0.032,1,0,FALSE
102,1,1,40,2.896363222,1.068828156,0.032,1,0,FALSE
102,1,1,50,1.925304398,0.835752267,0.128,1,0,FALSE
102,1,1,50,1.016054651,0.78152224,0.256,1,0,FALSE
102,1,1,50,1.148650113,1.303912385,0.128,1,0,FALSE
102,1,1,50,1.055365361,0.429627025,0.256,1,0,FALSE
102,1,1,50,1.060850036,0.394786404,0.032,1,0,FALSE
102,1,1,50,1.479995532,0.688529395,0.032,1,0,FALSE
102,0,1,50,1.417525059,0.754852937,0.064,0,0,FALSE
102,0,0,40,2.658616802,1.027903649,0.064,1,0,FALSE
102,0,0,50,1.369668713,0.40288165,0.032,1,0,FALSE
102,0,0,50,1.009495621,0.570385654,0.256,1,0,FALSE
102,1,1,30,2.475109466,0.979563406,0.032,1,0,FALSE
102,1,1,50,1.166944639,1.369643356,0.128,1,0,FALSE
102,0,0,50,1.825300625,0.639146795,0.128,1,0,FALSE
102,0,0,50,1.370294489,0.528867973,0.128,1,0,FALSE
102,0,0,50,1.45024293,1.114909507,0.128,1,0,FALSE
102,1,1,50,0.928724886,0.501880499,0.256,1,0,FALSE
102,0,0,50,1.541024275,1.270067332,0.064,1,0,FALSE
102,1,1,50,1.389153511,1.268174909,0.032,1,0,FALSE
102,1,1,50,1.576356641,0.79253053,0.128,1,0,FALSE
102,1,1,50,1.151869254,0.685558391,0.128,1,0,FALSE
102,1,1,50,1.388969371,0.95562995,0.064,1,0,FALSE
102,1,1,50,1.397300981,1.031690607,0.064,1,0,FALSE
102,0,0,50,1.190503172,0.644230586,0.256,1,0,FALSE
102,1,1,50,1.158925162,0.910939615,0.256,1,0,FALSE
102,0,0,40,3.235225504,0.735111247,0.032,1,0,FALSE
102,0,0,50,3.76034063,0.527883575,0.064,1,0,FALSE
102,1,1,10,3.723989453,0.771799915,0.032,1,0,FALSE
102,1,1,50,1.256363343,0.662286333,0.128,1,0,FALSE
102,1,1,50,2.169495138,0.479773658,0.256,1,0,FALSE
102,0,0,10,3.235264144,0.571234814,0.032,1,0,FALSE
102,0,0,10,4.065470759,0.814263958,0.064,1,0,FALSE
102,1,1,50,1.288019235,0.64500277,0.256,1,0,FALSE
102,1,1,30,3.226381621,0.68806844,0.064,1,0,FALSE
102,0,0,50,1.291241093,0.510649217,0.256,1,0,FALSE
102,1,1,50,0.942950205,0.622910117,0.256,1,0,FALSE
102,1,1,50,1.021693581,0.870029598,0.128,1,0,FALSE
102,0,0,50,1.119563436,0.47147314,0.256,1,0,FALSE
102,0,0,50,1.867241226,0.561780248,0.064,1,0,FALSE
102,0,0,50,1.337800304,0.853207594,0.128,1,0,FALSE
102,0,0,50,2.008682383,0.522593002,0.064,1,0,FALSE
102,0,0,50,1.706686268,0.588324577,0.128,1,0,FALSE
102,1,0,40,2.891856606,0.988671425,0.032,0,0,FALSE
102,0,0,-30,2.673212515,0.82187742,0.032,1,0,FALSE
102,0,0,50,1.911017196,0.511651123,0.064,1,0,FALSE
102,1,1,30,3.032432906,0.761276125,0.064,1,0,FALSE
102,0,0,50,1.230910877,0.427168596,0.256,1,0,FALSE
102,1,1,50,1.093224982,0.603535803,0.128,1,0,FALSE
102,0,0,30,2.662785927,0.64523521,0.032,1,0,FALSE
102,0,0,50,1.197485423,0.606495335,0.128,1,0,FALSE
102,0,0,50,1.14948901,1.05309228,0.256,1,0,FALSE
102,1,1,50,1.579425451,1.811538073,0.064,1,0,FALSE
102,1,1,50,0.823369563,0.477518086,0.256,1,0,FALSE
102,1,1,50,1.479466958,0.460092342,0.128,1,0,FALSE
102,0,0,50,1.558069663,1.537716988,0.128,1,0,FALSE
102,0,0,50,0.889029594,0.829310665,0.256,1,0,FALSE
102,1,1,50,1.093641563,1.53622575,0.128,1,0,FALSE
102,1,1,50,0.902835615,1.120834912,0.128,1,0,FALSE
102,1,1,40,2.405550784,0.970634395,0.032,1,0,FALSE
102,0,0,50,1.47656961,0.415108288,0.256,1,0,FALSE
102,1,1,40,2.686542487,0.862110946,0.032,1,0,FALSE
102,0,0,50,2.126384791,1.022323583,0.064,1,0,FALSE
102,0,0,50,1.235367383,0.846330695,0.128,1,0,FALSE
102,1,1,50,1.879541822,1.112250637,0.064,1,0,FALSE
102,0,0,50,1.284264879,0.970302036,0.064,1,0,FALSE
102,1,1,50,1.522388033,0.764359424,0.256,1,0,FALSE
102,1,1,50,0.904614535,0.93812572,0.064,1,0,FALSE
102,1,1,50,1.26418751,0.595022165,0.128,1,0,FALSE
102,1,1,50,0.941183964,0.560863771,0.256,1,0,FALSE
102,0,0,50,1.474743297,0.529053925,0.128,1,0,FALSE
102,0,0,50,1.349168424,0.535852035,0.128,1,0,FALSE
102,1,1,20,2.143905322,0.510455114,0.032,1,0,FALSE
102,1,1,30,2.832464602,0.868515419,0.064,1,0,FALSE
102,0,0,50,1.23173951,1.003307287,0.256,1,0,FALSE
102,0,0,50,1.639572733,0.576993285,0.032,1,0,FALSE
102,0,0,40,3.308736267,0.829457676,0.032,1,0,FALSE
102,1,1,50,0.999648322,0.653239895,0.032,1,0,FALSE
102,0,0,10,3.247225438,0.601968494,0.032,1,0,FALSE
102,1,1,20,2.51735888,0.753705831,0.032,1,0,FALSE
102,0,0,-20,3.708217654,0.563964579,0.064,1,0,FALSE
102,0,0,50,1.244516155,0.618483496,0.064,1,0,FALSE
102,0,0,50,1.512994746,0.562690084,0.064,1,0,FALSE
102,0,0,50,1.015932997,0.41457428,0.128,1,0,FALSE
102,1,1,50,0.948066599,0.430326155,0.256,1,0,FALSE
102,1,1,50,1.350607136,0.645553984,0.256,1,0,FALSE
102,0,0,50,1.196066333,0.81993549,0.064,1,0,FALSE
102,1,1,40,2.225002377,0.462743968,0.032,1,0,FALSE
102,1,1,50,1.009380608,0.820258793,0.064,1,0,FALSE
102,1,1,50,0.889506548,0.595232266,0.256,1,0,FALSE
102,1,1,50,1.042036294,0.511612182,0.256,1,0,FALSE
102,0,0,10,3.696640037,0.595660016,0.032,1,0,FALSE
102,0,0,10,3.667837117,0.595676921,0.064,1,0,FALSE
102,0,0,50,1.742096215,0.555512522,0.128,1,0,FALSE
102,0,0,50,1.174392374,0.607613462,0.256,1,0,FALSE
102,0,0,40,1.527474843,0.695544249,0.032,1,0,FALSE
102,1,1,50,1.509637047,0.891105553,0.256,1,0,FALSE
102,1,1,50,1.039550395,0.821770256,0.032,1,0,FALSE
102,1,1,50,0.870154572,0.735686611,0.256,1,0,FALSE
102,1,1,50,1.395216267,0.460984066,0.256,1,0,FALSE
102,0,0,50,1.540819305,0.645825969,0.128,1,0,FALSE
102,1,1,50,1.045658431,0.654860332,0.064,1,0,FALSE
102,0,0,50,1.361331971,1.069786895,0.256,1,0,FALSE
102,1,1,30,1.674168235,0.87281616,0.064,1,0,FALSE
102,1,1,50,1.00761648,0.744802781,0.128,1,0,FALSE
102,1,1,40,1.797729032,0.871771086,0.064,1,0,FALSE
102,1,1,50,1.283069776,1.095423501,0.032,1,0,FALSE
102,0,0,50,0.994527098,0.586123945,0.128,1,0,FALSE
102,0,0,50,1.613972955,0.439248827,0.032,1,0,FALSE
102,0,0,50,1.295075445,0.42331915,0.128,1,0,FALSE
102,0,0,50,1.191312485,0.695271962,0.064,1,0,FALSE
102,0,0,50,0.986852357,4.064871849,0.256,1,0,FALSE
102,0,0,40,1.823229193,1.170608736,0.064,1,0,FALSE
102,1,1,40,1.105991665,0.654267158,0.064,1,0,FALSE
102,1,1,40,0.933575031,0.472749145,0.128,1,0,FALSE
102,0,1,50,1.264261166,0.870270189,0.032,0,0,FALSE
102,0,0,50,1.356571784,0.570498251,0.256,1,0,FALSE
102,1,1,50,1.450682151,0.787267428,0.064,1,0,FALSE
102,1,1,50,1.195227134,0.504560802,0.128,1,0,FALSE
102,0,0,10,2.612248373,0.471220173,0.032,1,0,FALSE
102,1,1,10,2.786486792,0.943834382,0.064,1,0,FALSE
102,1,1,50,1.439191773,0.812009895,0.256,1,0,FALSE
102,0,0,50,1.098652905,0.395425463,0.256,1,0,FALSE
102,1,0,30,2.143502325,0.777832181,0.032,0,0,FALSE
102,0,0,30,2.313928732,1.263088099,0.064,1,0,FALSE
102,0,0,50,1.198490348,0.555480222,0.256,1,0,FALSE
102,1,1,50,2.365425931,0.852789806,0.032,1,0,FALSE
102,0,0,-20,2.827628948,0.597547005,0.032,1,0,FALSE
102,0,0,50,0.933789962,0.672474745,0.128,1,0,FALSE
102,1,1,50,1.051014208,0.428204613,0.128,1,0,FALSE
102,1,1,50,1.528881557,0.769810592,0.064,1,0,FALSE
102,0,0,50,0.999505839,0.593424669,0.256,1,0,FALSE
102,1,1,20,2.919852929,0.614481606,0.032,1,0,FALSE
102,0,0,50,1.311956012,1.381451904,0.128,1,0,FALSE
102,1,1,40,1.155282799,0.610908674,0.064,1,0,FALSE
102,0,0,50,1.034610293,0.403677681,0.128,1,0,FALSE
102,0,0,50,1.191370444,0.471223796,0.256,1,0,FALSE
102,1,1,50,0.971380013,1.062456285,0.128,1,0,FALSE
102,1,1,50,0.917022596,0.513588826,0.128,1,0,FALSE
102,0,0,10,3.494661581,0.63624673,0.032,1,0,FALSE
102,1,1,50,1.377883197,0.453142994,0.256,1,0,FALSE
102,0,0,50,1.391104799,0.798191497,0.064,1,0,FALSE
102,0,1,10,3.194797272,0.737104494,0.032,0,0,FALSE
102,0,0,20,3.298777276,0.586421589,0.032,1,0,FALSE
102,1,1,30,2.696937379,0.590607619,0.064,1,0,FALSE
102,0,0,50,1.455154957,0.42110252,0.128,1,0,FALSE
102,0,0,50,0.895202532,0.572848913,0.256,1,0,FALSE
102,0,0,50,1.216449798,0.686113832,0.064,1,0,FALSE
102,1,1,20,2.883641819,0.552997644,0.032,1,0,FALSE
102,0,0,50,1.194269603,0.659575239,0.064,1,0,FALSE
102,1,1,50,1.024386563,0.515099383,0.256,1,0,FALSE
102,1,1,40,3.072199439,0.508060984,0.032,1,0,FALSE
102,1,1,50,2.582191787,0.445139819,0.064,1,0,FALSE
102,0,0,50,3.019729917,0.851309134,0.128,1,0,FALSE
102,0,0,50,1.024617493,0.436594786,0.128,1,0,FALSE
102,1,1,50,1.045116273,0.503715868,0.256,1,0,FALSE
102,0,0,50,1.827276062,0.50496078,0.032,1,0,FALSE
102,0,1,10,3.411536563,0.668449309,0.032,0,0,FALSE
102,0,0,50,1.040260695,0.611654594,0.256,1,0,FALSE
102,1,1,20,3.674457427,1.430871031,0.032,1,0,FALSE
102,1,1,50,1.104389944,1.070480592,0.128,1,0,FALSE
102,1,1,50,0.936117379,0.422134915,0.128,1,0,FALSE
102,0,0,50,1.308560579,0.496406389,0.128,1,0,FALSE
102,0,0,50,0.920954452,0.53113411,0.128,1,0,FALSE
102,0,0,50,1.453950496,0.854257498,0.064,1,0,FALSE
102,1,1,50,1.742798968,0.586301142,0.256,1,0,FALSE
102,1,1,50,2.244581661,0.81119545,0.064,1,0,FALSE
102,1,1,50,1.295732918,0.653027982,0.064,1,0,FALSE
102,0,0,50,1.153640627,0.374367318,0.256,1,0,FALSE
102,0,0,40,3.138398912,0.423379223,0.032,1,0,FALSE
102,0,0,50,1.30702557,0.413708819,0.128,1,0,FALSE
102,1,1,40,1.220205664,0.429516238,0.064,1,0,FALSE
102,1,1,50,0.994483931,0.707642894,0.256,1,0,FALSE
102,1,1,50,1.027631664,0.471483404,0.256,1,0,FALSE
102,0,1,40,2.245576323,1.180083226,0.032,0,0,FALSE
102,1,1,10,3.625254439,0.729160183,0.032,1,0,FALSE
102,0,0,50,1.473738674,0.864401535,0.128,1,0,FALSE
102,1,1,50,0.842564566,0.497507007,0.128,1,0,FALSE
102,1,1,50,0.952047659,0.435837998,0.256,1,0,FALSE
102,1,1,50,1.527587742,0.494628979,0.032,1,0,FALSE
102,0,0,40,2.787556921,0.449233477,0.032,1,0,FALSE
102,1,1,-10,3.826771033,0.862449041,0.032,1,0,FALSE
102,1,1,50,1.258151922,0.460408702,0.256,1,0,FALSE
102,0,0,50,1.761307519,0.421754559,0.128,1,0,FALSE
102,0,0,50,1.743500816,0.404774073,0.032,1,0,FALSE
102,1,0,10,3.585619218,0.478823371,0.064,0,0,FALSE
102,0,0,50,1.026602288,0.752969268,0.256,1,0,FALSE
102,0,0,50,1.176329171,0.548202742,0.256,1,0,FALSE
102,0,0,50,1.297794689,0.705960573,0.128,1,0,FALSE
102,1,1,50,1.224895817,0.472937813,0.064,1,0,FALSE
102,1,1,30,2.102361378,0.478512747,0.064,1,0,FALSE
102,0,0,50,2.459547165,0.556736001,0.064,1,0,FALSE
102,1,1,50,1.159801792,1.044840666,0.064,1,0,FALSE
102,0,0,50,1.634392042,0.380605762,0.032,1,0,FALSE
102,0,0,50,0.89044959,0.479695775,0.256,1,0,FALSE
102,1,0,10,2.879539105,0.454753772,0.032,0,0,FALSE
102,0,1,20,1.728824805,1.397812952,0.032,0,0,FALSE
102,1,1,50,1.260941804,0.59249491,0.064,1,0,FALSE
102,0,1,50,1.886415702,0.947641566,0.032,0,0,FALSE
102,1,1,20,3.153995626,0.619998883,0.064,1,0,FALSE
102,0,1,50,1.130690361,0.615075083,0.064,0,0,FALSE
102,0,0,40,1.579835994,0.662606919,0.032,1,0,FALSE
102,0,0,50,1.805958007,0.611637086,0.064,1,0,FALSE
102,0,1,40,1.951239855,0.460922484,0.064,0,0,FALSE
102,1,1,40,1.696455292,0.60278143,0.032,1,0,FALSE
102,1,1,40,1.672990037,0.592853229,0.032,1,0,FALSE
102,0,0,50,1.19976273,0.586286049,0.256,1,0,FALSE
102,1,1,50,1.04567111,0.480320043,0.064,1,0,FALSE
102,0,0,50,2.666963807,0.595030315,0.128,1,0,FALSE
102,1,1,50,1.16025671,0.485793548,0.256,1,0,FALSE
102,1,1,50,1.529945648,0.987789663,0.032,1,0,FALSE
102,1,1,50,0.914934562,0.446755426,0.256,1,0,FALSE
102,0,0,50,0.987509528,0.455679004,0.256,1,0,FALSE
102,0,0,50,1.493915661,0.529497673,0.128,1,0,FALSE
102,1,1,50,1.038937297,0.428254724,0.256,1,0,FALSE
102,0,0,50,1.69339735,0.378684964,0.128,1,0,FALSE
102,0,0,50,1.59120834,0.545104651,0.128,1,0,FALSE
102,1,1,50,0.964852076,0.721370127,0.128,1,0,FALSE
102,1,1,50,1.037738572,0.78053271,0.128,1,0,FALSE
102,0,1,50,3.431630535,0.885363987,0.032,0,0,FALSE
102,0,0,50,1.633457452,0.461046251,0.064,1,0,FALSE
102,0,0,50,2.177457863,0.428690926,0.064,1,0,FALSE
102,1,1,50,1.062231694,0.647042203,0.256,1,0,FALSE
102,1,1,50,0.960434512,0.54434092,0.128,1,0,FALSE
102,0,0,50,1.607000666,0.69066271,0.128,1,0,FALSE
102,0,0,50,1.021164403,1.674306793,0.256,1,0,FALSE
102,0,0,50,1.864554281,0.486367101,0.128,1,0,FALSE
102,1,1,50,0.937036875,0.509974839,0.128,1,0,FALSE
102,1,1,50,1.405117601,0.471142895,0.256,1,0,FALSE
102,0,0,50,2.610561825,0.686516828,0.064,1,0,FALSE
102,1,1,50,0.883822639,0.394568756,0.128,1,0,FALSE
102,1,1,50,1.963143794,0.625184707,0.064,1,0,FALSE
102,1,1,50,1.056294215,0.477878217,0.256,1,0,FALSE
102,0,0,50,1.498904967,0.436425437,0.032,1,0,FALSE
