Subj_idx,Stimulus,Response,Confidence,Awareness,RT_dec,RT_conf,RT_aware,Attention_Decision,Trial_count,Block_count,Accuracy
RL,1,1,2,2,0.387134231,0.399973743,0.564856107,1,24,8,1
RL,1,1,1,1,0.646573673,0.822166089,0.612467289,2,25,8,1
RL,2,1,2,2,0.399539843,0.528753475,0.729490528,2,26,8,0
RL,2,1,2,2,0.587783888,1.034390517,0.6471866,1,27,8,0
RL,1,1,2,1,0.528954832,0.575799471,1.894135344,2,28,8,1
RL,2,1,2,1,0.517222209,1.105182814,0.917627156,2,29,8,0
RL,1,2,1,1,0.387749083,0.364070544,0.588327129,2,30,8,0
RL,1,2,1,1,0.528949827,0.422814128,0.458925999,2,31,8,0
RL,1,2,1,1,0.517058582,0.36418335,0.482457468,1,32,8,0
RL,1,1,1,2,0.352505012,0.658155375,0.482421277,2,33,8,1
RL,2,1,2,1,0.575989663,0.775805785,0.635350795,1,34,8,0
RL,2,1,2,2,0.387776804,1.634580786,0.505985856,2,35,8,0
RL,2,2,1,1,0.705423133,0.493398522,0.824258972,1,36,8,1
RL,2,2,1,1,0.552500161,0.469864359,0.811853361,2,37,8,1
RL,2,2,1,1,0.446615869,0.35230558,0.588302874,1,38,8,1
RL,1,1,2,2,0.387745233,0.528803911,0.658903053,2,39,8,1
RL,1,2,1,1,0.25842303,0.316940232,0.494206646,1,40,8,0
RL,1,2,1,1,0.375922134,0.352287484,0.553108853,1,41,8,0
RL,1,2,1,1,0.364259581,0.305199908,0.517684984,2,42,8,0
RL,2,1,2,2,0.446563509,0.422901139,0.541229157,1,43,8,0
RL,1,1,2,2,0.399564868,0.41115581,0.647098049,1,44,8,1
RL,2,1,2,2,0.399531758,0.422900754,1.047085652,1,45,8,0
RL,2,1,2,2,0.446577754,0.434660713,0.529511549,2,46,8,0
RL,2,2,1,1,0.31720627,0.375807017,0.423619942,1,47,8,1
RL,2,2,2,1,0.446588149,0.493574469,0.658898048,1,48,8,1
RL,1,1,1,2,0.552496696,0.446379091,1.094155518,2,49,8,1
SO,2,2,2,2,0.98281718,10.69935809,1.250089306,2,0,0,1
SO,1,1,1,2,1.516374184,2.516237783,1.950066826,2,1,0,1
SO,1,1,1,2,0.849682025,1.18290445,2.366722982,1,2,0,1
SO,2,2,1,1,1.983020456,5.199555904,1.600087998,1,3,0,1
SO,1,1,1,1,1.166355627,5.266288851,2.033412492,2,4,0,1
SO,1,1,1,1,1.566366619,2.099517069,0.633437918,1,5,0,1
SO,2,2,2,1,0.799737264,1.382943715,2.416653507,1,6,0,1
SO,2,2,1,2,0.666306132,2.299595069,0.700149345,2,7,0,1
SO,1,1,2,2,0.749702452,1.016246225,1.216779114,2,8,0,1
SO,2,2,1,1,5.516330483,1.532943864,1.000083098,1,9,0,1
SO,1,2,1,1,2.849699902,1.132918967,0.583424295,1,10,0,0
SO,1,2,1,1,4.133011667,0.582867436,1.966746752,1,11,0,0
SO,2,2,1,2,2.166360262,1.199598943,1.366757413,2,12,0,1
SO,2,2,1,1,1.06636546,0.782936166,1.300082734,1,13,0,1
SO,1,1,2,2,1.666353475,1.316234274,0.983422043,1,14,0,1
SO,2,2,2,2,0.733034775,2.816246689,1.750117943,1,15,0,1
SO,2,1,2,1,0.716375375,7.199520811,4.650046002,1,16,0,0
SO,1,1,2,2,0.666395852,4.999587488,0.466715466,2,17,0,1
SO,2,1,1,1,0.983066806,0.999561002,1.266743077,2,18,0,0
SO,1,1,1,1,0.54972609,2.066276733,1.48337917,1,19,0,1
SO,1,1,1,2,0.566368274,2.399619668,0.883432538,2,20,0,1
SO,2,2,1,1,1.066406844,0.966251804,1.233378259,2,21,0,1
SO,2,2,2,1,1.066343278,0.966236575,1.333434309,1,22,0,1
SO,1,1,2,1,0.666330963,1.566269284,0.73342014,1,23,0,1
SO,1,1,1,1,0.983003903,0.916207722,3.983428003,1,24,0,1
SO,1,2,1,1,0.749648156,1.582952521,0.816806527,1,25,0,0
SO,2,2,2,1,0.583025025,3.532928634,1.366743177,2,26,0,1
SO,2,2,2,2,1.049755721,1.11626023,0.866731424,2,27,0,1
SO,2,2,2,1,0.816367198,1.816252648,0.466785322,2,28,0,1
SO,1,1,2,1,0.683093656,1.266214691,2.383418137,1,29,0,1
SO,2,2,1,1,4.166346688,1.316234936,0.466741952,1,30,0,1
SO,2,2,2,1,1.316387559,1.132871624,3.15009351,1,31,0,1
SO,1,1,2,1,2.749713377,1.116256257,1.983392578,2,32,0,1
SO,1,1,2,2,1.049705398,0.849599919,0.450088511,2,33,0,1
SO,1,1,2,2,0.799720048,0.816254966,0.416747861,2,34,0,1
SO,1,1,2,1,0.833025273,0.499626388,0.833439441,2,35,0,1
SO,2,1,2,1,0.966378272,0.74958724,0.766746885,1,36,0,0
SO,1,1,1,1,2.749722978,0.749560754,0.50007267,1,37,0,1
SO,2,2,1,1,3.249664213,1.166293386,0.950070137,1,38,0,1
SO,2,1,2,1,0.682984734,0.782978212,0.500133586,1,39,0,0
SO,1,2,1,1,1.41639759,0.81625927,0.633391899,1,40,0,0
SO,2,2,2,2,0.849688646,0.866260643,0.566831109,2,41,0,1
SO,2,2,2,2,0.482999102,0.416265163,0.483467234,2,42,0,1
SO,1,1,2,2,0.633089633,0.699544482,0.400121238,2,43,0,1
SO,1,1,2,1,0.699695118,0.732895726,0.866807901,2,44,0,1
SO,1,1,2,2,0.783100045,0.616219674,0.800062042,2,45,0,1
SO,2,2,2,2,0.499678366,1.216267281,1.966772576,1,46,0,1
SO,2,1,1,1,0.999568948,1.316254138,2.266862924,2,47,0,0
SO,1,1,2,1,0.783011981,0.499662144,0.600083032,2,48,0,1
SO,2,2,2,2,0.583028998,0.666288586,0.416740247,1,49,0,1
SO,1,1,2,1,0.599529816,0.69940775,0.550078348,1,0,1,1
SO,1,1,1,1,0.499705514,1.166263921,0.866753274,1,1,1,1
SO,2,1,1,1,2.166410916,0.666233959,0.30002877,2,2,1,0
SO,1,2,1,1,1.383032441,0.78292491,1.200081973,2,3,1,0
SO,2,1,1,2,0.49970121,1.099603478,0.566789063,2,4,1,0
SO,2,2,2,2,0.566359004,0.449579327,0.366791513,2,5,1,1
SO,1,1,2,2,0.433044078,0.449634616,0.31677822,1,6,1,1
SO,2,2,2,1,0.382990395,0.499624733,1.283492528,1,7,1,1
SO,2,2,2,1,0.616337534,0.566258359,0.466741952,1,8,1,1
SO,1,1,2,2,0.566370923,0.399603445,0.433421497,1,9,1,1
SO,2,1,2,1,0.499694589,0.516301348,1.816750576,1,10,1,0
SO,2,1,2,1,0.533099797,0.482858067,1.783414892,2,11,1,0
SO,1,1,1,1,1.116372793,0.649631835,0.666718976,2,12,1,1
SO,1,2,1,1,0.699704719,0.6496027,2.916719886,2,13,1,0
SO,1,1,2,1,0.26631964,0.782915309,0.566820846,2,14,1,1
SO,2,2,1,1,0.683080413,0.716267778,0.400043436,2,15,1,1
SO,2,2,2,1,0.799688265,0.382906966,1.283436246,2,16,1,1
SO,1,1,1,1,0.683010226,0.649626537,0.416760111,2,17,1,1
SO,2,1,1,1,0.699581893,0.449733605,0.43340693,1,18,1,0
SO,1,1,2,1,0.333016169,0.316217058,0.333472713,1,19,1,1
SO,1,1,2,1,0.499831651,0.866164302,0.900061148,2,20,1,1
SO,2,2,2,2,0.466362547,0.282946595,0.783403967,2,21,1,1
SO,2,2,2,1,0.382992382,0.332951942,0.683495243,2,22,1,1
SO,2,2,2,2,0.333005575,0.349609024,0.716809407,2,23,1,1
SO,2,2,1,1,1.033042688,0.866250711,0.183452369,2,24,1,1
SO,1,1,1,2,0.399721637,0.766238694,0.416732632,2,25,1,1
SO,1,1,2,2,1.133064307,1.016258806,0.45008818,2,26,1,1
SO,1,1,2,1,0.74972993,0.282879057,1.150082254,1,27,1,1
SO,1,1,2,1,0.466368506,0.449600846,1.150074971,1,28,1,1
SO,2,2,2,1,0.566422569,0.81616657,0.516781068,1,29,1,1
SO,2,2,2,1,0.59983142,0.499566796,1.466680373,1,30,1,1
SO,2,2,1,1,0.399670321,0.349608693,1.033442619,1,31,1,1
SO,1,1,2,1,0.43304143,0.416387989,0.500086244,1,32,1,1
SO,2,1,1,1,0.599707269,0.482807082,0.483414925,1,33,1,0
SO,2,1,1,1,0.599751632,0.266184233,0.750089471,1,34,1,0
SO,1,1,2,1,0.349684177,0.41630158,1.466762478,1,35,1,1
SO,1,2,1,1,1.266313019,0.316238247,0.683464784,1,36,1,0
SO,2,2,2,2,0.583036282,0.98293802,0.900102532,1,37,1,1
SO,1,2,2,1,0.766358872,0.716264798,0.816766136,1,38,1,0
SO,1,2,1,1,0.483032209,0.466270509,1.100098096,1,39,1,0
SO,1,2,1,1,0.466329109,1.516242418,1.083441676,1,40,1,0
SO,1,1,2,1,0.516369549,0.532940884,0.766741588,1,41,1,1
SO,2,1,1,1,0.983011518,0.316224342,0.750130524,1,42,1,0
SO,2,2,1,1,0.899698628,0.249576149,0.383455216,1,43,1,1
SO,2,2,2,1,0.582989601,0.24956423,1.100099089,2,44,1,1
SO,1,2,1,1,0.533027624,0.482911369,0.400103029,2,45,1,0
SO,2,1,1,1,2.082983145,0.46624601,1.050104668,2,46,1,0
SO,2,2,1,2,2.782979205,0.399627282,1.816784345,2,47,1,1
SO,1,1,2,2,0.98305555,0.599579145,0.816714821,2,48,1,1
SO,1,2,2,1,2.399671315,1.149606839,0.316740147,2,49,1,0
SO,1,1,2,2,0.516183488,0.482729281,0.850081956,1,0,2,1
SO,2,1,1,1,2.299854959,0.28272213,0.433460563,1,1,2,0
SO,1,1,1,2,0.516346705,0.96636503,0.483419891,1,2,2,1
SO,2,1,2,1,0.499717101,0.266201448,0.333447883,1,3,2,0
SO,1,1,2,1,0.916366304,0.899562227,0.516743657,1,4,2,1
SO,2,2,2,2,0.54976648,0.599581793,0.400058997,1,5,2,1
SO,1,1,1,2,0.416420765,0.416200273,0.500083926,1,6,2,1
SO,2,2,1,2,0.466356587,0.399571994,0.466758174,1,7,2,1
SO,2,2,2,1,0.34972854,0.549583399,0.783440716,1,8,2,1
SO,1,1,2,2,0.316428611,0.36623333,0.383391982,1,9,2,1
SO,1,1,1,2,0.299670553,0.499643935,0.733423781,1,10,2,1
SO,1,1,1,1,3.766375425,0.299571563,0.35006623,1,11,2,1
SO,2,2,2,1,0.299652344,0.332997629,0.366760392,1,12,2,1
SO,2,2,1,1,0.283021085,0.56628021,0.85008626,1,13,2,1
SO,1,1,2,1,0.349684839,0.599601658,0.750099404,1,14,2,1
SO,2,2,1,1,0.333018156,0.449623028,0.533414313,1,15,2,1
SO,1,2,1,1,0.916364649,0.549684044,0.600060851,1,16,2,0
SO,1,1,2,2,0.366350198,1.166223862,0.500109418,2,17,2,1
SO,2,1,1,2,3.433008985,0.299598049,0.416763753,2,18,2,0
SO,2,2,2,2,0.449727315,0.766227106,0.483396385,2,19,2,1
SO,1,1,2,1,0.41639428,0.432912975,0.433408254,2,20,2,1
SO,1,1,1,1,0.31639716,0.366248228,0.733412194,2,21,2,1
SO,2,2,2,2,0.816321179,0.632925423,0.433463874,2,22,2,1
SO,2,2,1,1,1.149701194,0.349544465,0.650084075,2,23,2,1
SO,2,1,1,2,0.416343957,0.549597966,1.483446046,2,24,2,0
SO,1,1,1,1,0.549691659,0.649660638,0.450097781,2,25,2,1
SO,1,1,1,2,0.383034428,0.416310188,0.966760657,2,26,2,1
SO,1,2,2,1,0.549659876,0.599473534,0.366794492,2,27,2,0
SO,2,2,2,1,0.533027955,0.449613096,0.883410688,2,28,2,1
SO,2,2,1,1,3.149692586,1.149579691,0.566771185,2,29,2,1
SO,1,1,2,2,0.349689805,0.832934561,0.450110693,2,30,2,1
SO,1,1,2,1,0.733036762,0.616302441,0.400076543,2,31,2,1
SO,2,2,2,1,0.616377594,0.699606723,1.900059493,2,32,2,1
SO,1,1,1,1,1.833023287,0.282886671,1.050120228,2,33,2,1
SO,2,1,2,1,0.466356256,0.249622167,1.200074358,2,34,2,0
SO,1,1,2,1,0.332945982,0.399733887,0.483524509,2,35,2,1
SO,1,1,2,2,0.316323662,0.899623475,0.850112415,2,36,2,1
SO,2,2,2,1,1.116343328,0.682965532,0.333404513,2,37,2,1
SO,2,2,1,1,0.499721405,0.38292683,0.783475147,2,38,2,1
SO,2,2,1,1,0.866334472,0.599756929,0.633444871,2,39,2,1
SO,2,1,2,1,0.566373571,1.749592537,0.616750046,2,40,2,0
SO,1,2,2,1,1.516376501,0.799576033,0.533404381,2,41,2,0
SO,2,2,2,2,0.433015275,0.549633722,0.383424758,2,42,2,1
SO,2,2,2,1,0.366418398,0.399522002,0.366786878,2,43,2,1
SO,1,1,2,2,0.333039344,0.349566647,0.383410191,2,44,2,1
SO,2,2,1,1,1.199707202,0.299605664,0.31678418,2,45,2,1
SO,1,1,2,1,0.399695152,0.532961079,0.683384997,2,46,2,1
SO,2,1,2,1,0.599742031,0.39961106,1.233391833,2,47,2,0
SO,1,1,1,2,0.283023072,0.466269516,0.333467085,2,48,2,1
SO,1,2,1,1,0.932955517,0.649602038,0.350139397,2,49,2,0
SO,1,1,2,1,0.382863596,0.33273145,0.416709788,1,0,3,1
SO,1,2,1,1,0.549708543,0.28289859,0.950095629,1,1,3,0
SO,2,2,2,2,0.466313548,0.416272446,0.666760028,1,2,3,1
SO,1,2,1,1,0.466372479,0.249529799,0.41677534,1,3,3,0
SO,1,2,2,1,0.283026714,0.316248179,0.433420173,1,4,3,0
SO,1,1,2,1,0.216261984,0.466396316,0.166733046,1,5,3,1
SO,2,2,2,2,0.349747411,0.266141525,0.633418716,1,6,3,1
SO,2,2,1,2,0.466359898,0.182893525,0.316827219,1,7,3,1
SO,2,1,1,1,0.516352995,0.632954557,0.600088329,1,8,3,0
SO,2,2,1,2,0.582991918,0.282941298,1.533447089,1,9,3,1
SO,2,1,1,1,1.866389098,0.249563237,0.516752265,1,10,3,0
SO,2,2,1,1,0.51640398,0.449542909,1.666751751,1,11,3,1
SO,1,1,2,1,1.833026929,0.316209113,0.766835611,1,12,3,1
SO,2,1,2,1,0.366420384,0.38287717,1.633409777,1,13,3,0
SO,2,2,1,1,0.466398633,0.566229556,1.01675243,1,14,3,1
SO,2,2,1,2,0.466313879,0.382941728,2.166776085,1,15,3,1
SO,1,1,2,2,0.399692834,0.416291648,0.71680709,1,16,3,1
SO,1,1,2,2,0.433050037,0.649614288,1.516767825,1,17,3,1
SO,1,1,2,1,0.616283901,0.249606607,2.283475312,1,18,3,1
SO,1,1,2,1,0.299630825,0.382978146,0.750143767,1,19,3,1
SO,2,2,2,1,0.399723955,0.382940073,0.400055686,1,20,3,1
SO,2,2,1,2,0.433030835,0.2496076,0.383441312,1,21,3,1
SO,1,1,2,2,0.316388883,0.682962884,0.883382878,1,22,3,1
SO,1,1,2,2,0.466365857,0.332902612,0.93343325,2,23,3,1
SO,1,1,1,2,1.066369764,0.232905824,0.366761717,2,24,3,1
SO,2,2,2,1,0.466335399,0.349653056,0.40014044,2,25,3,1
SO,2,2,1,1,0.866382477,0.166245712,0.416740909,2,26,3,1
SO,2,2,2,1,0.316352465,0.499675718,0.950086359,2,27,3,1
SO,1,2,1,1,0.416375409,0.882962751,0.583387877,2,28,3,0
SO,1,1,2,1,0.316320021,0.299628176,0.683448231,2,29,3,1
SO,2,1,1,1,1.449729963,0.649591113,1.850106786,2,30,3,0
SO,1,1,2,2,0.333044641,0.34955506,0.33341577,2,31,3,1
SO,2,2,2,2,0.449698843,0.533037887,0.416752165,2,32,3,1
SO,2,2,2,2,0.466392674,0.249557609,0.31675339,2,33,3,1
SO,1,1,1,1,1.149676694,0.182970664,0.550087286,2,34,3,1
SO,2,1,1,2,0.649711622,0.982972451,2.116750543,2,35,3,0
SO,1,1,1,2,0.399941798,0.499450591,1.483267931,2,36,3,1
SO,1,1,2,2,0.316367033,1.349683846,0.316748755,2,37,3,1
SO,1,1,1,1,0.833034212,0.649575222,1.833434806,2,38,3,1
SO,2,2,2,1,0.416497573,0.899314919,0.383439987,2,39,3,1
SO,1,1,1,2,0.399707732,0.466254287,1.333416101,2,40,3,1
SO,1,1,1,2,0.416325086,0.233005476,0.383455879,2,41,3,1
SO,2,2,2,1,1.383018205,0.299563618,0.283461076,2,42,3,1
SO,2,1,1,1,1.749691857,0.216235499,1.833371903,2,43,3,0
SO,2,2,1,1,0.633042953,0.482928916,0.800090183,2,44,3,1
SO,1,2,2,1,0.916345116,0.632956544,0.533452386,2,45,3,0
SO,2,2,2,1,0.399716009,0.249572176,0.383422441,2,46,3,1
SO,1,1,2,2,0.483057702,0.416290986,0.483390095,2,47,3,1
SO,1,1,1,1,0.466374134,0.282912495,0.683465446,2,48,3,1
SO,2,2,2,1,0.466337385,0.316243213,1.100095778,2,49,3,1
SO,1,2,1,1,0.716222753,0.265904479,0.500089554,1,0,4,0
SO,2,1,2,1,0.383045353,0.482949773,0.300115179,1,1,4,0
SO,1,1,1,2,0.666383934,0.399587223,0.316707372,1,2,4,1
SO,2,2,1,2,0.483006055,0.232917742,0.316750742,1,3,4,1
SO,2,2,2,2,0.366378007,0.532944195,0.300081079,1,4,4,1
SO,1,1,2,2,0.533006767,0.266270973,0.350109932,2,5,4,1
SO,1,1,1,2,0.632994285,0.199591328,1.333448545,1,6,4,1
SO,2,1,1,1,1.449668716,0.482947787,1.316799078,1,7,4,0
SO,1,1,1,2,0.333034378,0.366367413,0.433424146,1,8,4,1
SO,2,2,2,2,0.416404543,0.282947919,0.333393257,1,9,4,1
SO,2,2,2,1,0.733027161,0.216285821,3.850074342,1,10,4,1
SO,1,1,2,1,0.316303798,0.299652013,1.183436809,1,11,4,1
SO,2,2,2,1,0.43302289,0.416278405,0.266766914,1,12,4,1
SO,1,2,1,1,0.683068826,0.399578946,0.600127395,1,13,4,0
SO,2,2,2,1,0.383002976,0.199600929,0.966761981,1,14,4,1
SO,2,1,1,1,1.333034378,0.166250678,0.350084439,1,15,4,0
SO,1,1,1,1,0.49969492,0.482945469,1.266754003,1,16,4,1
SO,1,1,2,1,0.466392674,0.199569147,0.900065783,1,17,4,1
SO,2,2,1,1,0.333049938,0.316312075,1.316755046,1,18,4,1
SO,1,1,2,1,0.449697188,0.166388072,0.450074606,1,19,4,1
SO,1,2,2,1,0.516370873,0.382921533,0.683412144,1,20,4,0
SO,2,1,2,1,0.299638108,0.216240465,0.883526562,1,21,4,0
SO,1,1,2,1,0.749707087,0.199581065,0.416753821,1,22,4,1
SO,1,1,2,2,0.399779574,0.76630557,0.733315191,1,23,4,1
SO,2,2,1,2,1.282899583,0.199632381,1.416741902,1,24,4,1
SO,1,1,2,2,0.466374796,0.632926085,0.433449638,1,25,4,1
SO,1,1,2,1,0.416312505,0.349612004,1.216803944,1,26,4,1
SO,2,2,2,1,0.499713129,0.399612053,0.850144197,1,27,4,1
SO,2,2,1,2,0.399692503,0.933016765,0.416750841,1,28,4,1
SO,2,1,1,1,2.699716969,0.266244818,0.450065336,1,29,4,0
SO,2,2,1,1,3.049686527,0.316146872,0.533424245,1,30,4,1
SO,2,1,2,1,0.282989634,0.382977153,0.283447834,1,31,4,0
SO,1,2,2,1,0.299614933,1.19969098,0.28341572,1,32,4,0
SO,1,1,2,2,0.366376352,0.382956295,0.350077156,1,33,4,1
SO,1,1,1,1,1.416334025,0.216323232,0.633426,1,34,4,1
SO,1,2,1,1,0.899719485,0.266236211,1.150112712,1,35,4,0
SO,2,1,1,1,3.099693198,0.249567872,0.116771731,1,36,4,0
SO,2,2,2,1,0.566454021,0.432836498,2.100045787,1,37,4,1
SO,2,2,2,1,0.299689093,0.232963761,0.266757644,1,38,4,1
SO,1,1,2,2,0.333014183,0.482988508,0.400105346,1,39,4,1
SO,2,2,2,2,0.383018536,0.28296679,0.283433267,1,40,4,1
SO,1,1,2,2,0.549649613,0.532998821,0.80009548,1,41,4,1
SO,1,1,2,1,0.283034328,0.282952223,0.300092004,1,42,4,1
SO,1,2,1,1,0.449738571,0.366224391,1.000070187,1,43,4,0
SO,2,1,2,1,0.49969492,0.249586081,1.033427721,2,44,4,0
SO,1,2,1,1,0.766387013,0.349557377,0.833416597,2,45,4,0
SO,1,1,2,1,0.48303254,0.182914382,0.383473425,2,46,4,1
SO,2,2,1,1,0.899604273,0.232720756,0.366815681,2,47,4,1
SO,2,2,2,1,0.833026598,0.199575437,0.466757843,2,48,4,1
SO,2,2,2,1,0.849684673,0.182922659,1.233429906,2,49,4,1
SO,2,2,2,2,0.799532332,0.03267785,1.066771682,1,0,5,1
SO,1,1,2,2,0.299693728,0.416284365,0.383438994,1,1,5,1
SO,2,2,1,2,0.783022244,0.316314393,1.65008573,1,2,5,1
SO,2,2,2,1,0.333032391,0.166256638,0.416745213,1,3,5,1
SO,1,1,1,1,0.416381368,0.232945221,1.450061364,1,4,5,1
SO,1,2,1,2,0.416320782,0.466286401,0.500136897,1,5,5,0
SO,1,1,2,1,0.399664693,0.266265014,0.716776631,1,6,5,1
SO,2,2,2,1,0.316346837,0.199604902,1.083420487,1,7,5,1
SO,1,1,2,1,0.416411826,0.382885778,0.633422358,1,8,5,1
SO,2,1,2,2,0.333028419,0.382975166,1.316749086,1,9,5,0
SO,2,2,2,2,0.23311208,0.29962619,1.049991773,1,10,5,1
SO,2,1,2,2,0.199649265,0.232967403,0.983413436,1,11,5,0
SO,2,2,1,1,0.59967681,0.316294528,1.750067952,1,12,5,1
SO,1,1,2,1,0.399653437,0.28293269,1.283443861,1,13,5,1
SO,1,2,1,1,0.249666862,0.349728209,0.933472316,1,14,5,0
SO,1,2,1,1,1.416331707,0.182928618,0.316751735,1,15,5,0
SO,2,1,2,1,0.299722531,0.382903324,0.533451062,1,16,5,0
SO,1,1,1,1,0.433023221,0.63296151,1.183409661,1,17,5,1
SO,2,1,2,2,0.216388784,0.499500251,3.383424427,1,18,5,0
SO,1,2,1,1,0.549708874,0.232776045,1.183402047,1,19,5,0
SO,2,2,2,1,0.349734168,0.31622997,0.900081675,1,20,5,1
SO,1,1,2,1,0.466294346,0.349599092,0.933501119,1,21,5,1
SO,1,1,2,1,0.249663882,0.549628425,0.416780968,1,22,5,1
SO,2,2,2,2,0.149640939,0.532991538,0.266835115,1,23,5,1
SO,1,2,1,1,1.066349238,0.282870449,0.466777045,1,24,5,0
SO,1,1,2,1,0.232990909,0.532985247,1.766741919,1,25,5,1
SO,1,1,1,2,0.166283454,0.532971673,0.300159542,1,26,5,1
SO,2,2,2,2,0.433021566,0.416280392,1.533430866,1,27,5,1
SO,2,2,2,1,0.34967292,0.249572176,2.566762246,2,28,5,1
SO,2,2,1,1,0.366357481,0.416209212,0.316788152,2,29,5,1
SO,1,1,2,2,0.216354022,0.199609537,0.333423715,2,30,5,1
SO,1,1,2,2,0.199701574,0.216271254,0.65006388,2,31,5,1
SO,2,2,1,2,0.432681557,0.199631719,0.533561308,2,32,5,1
SO,2,2,1,2,0.683039692,0.432903705,0.400095745,2,33,5,1
SO,2,1,1,1,0.866368572,0.182934246,0.400121238,2,34,5,0
SO,1,1,2,2,0.499723392,0.316272347,0.33337869,2,35,5,1
SO,2,1,2,2,0.233064075,0.299450061,0.800097467,2,36,5,0
SO,1,1,2,2,0.349724567,0.182914713,0.316754052,1,37,5,1
SO,2,1,1,1,1.716325384,2.032928469,0.266761948,2,38,5,0
SO,1,2,2,1,0.683044658,1.066277396,0.283393538,2,39,5,0
SO,1,1,2,1,0.216353359,0.216285821,0.300091673,2,40,5,1
SO,2,2,2,2,0.399451485,0.366160826,1.233626892,2,41,5,1
SO,2,2,2,2,0.332926118,0.282992945,0.40011892,2,42,5,1
SO,1,1,2,2,0.449687918,0.266286864,0.416748524,2,43,5,1
SO,2,2,1,2,0.516465559,0.182936564,2.183299746,2,44,5,1
SO,1,1,2,1,0.39969482,0.716281021,0.366760392,2,45,5,1
SO,1,1,2,1,0.433018586,0.482952753,0.633446526,2,46,5,1
SO,2,2,1,2,1.833117973,0.366075741,1.883385857,2,47,5,1
SO,2,2,2,2,0.416345612,0.16628842,0.25009361,2,48,5,1
SO,1,1,2,1,0.299714916,0.132924264,0.350108276,2,49,5,1
SO,2,2,1,1,2.799578019,0.215974285,0.850085929,1,0,6,1
SO,1,1,2,1,0.166355627,0.382955633,0.450123936,1,1,6,1
SO,2,2,2,2,0.716424705,0.199556235,0.283386917,1,2,6,1
SO,2,2,2,1,0.283106832,0.182915375,0.466715466,1,3,6,1
SO,1,1,2,1,0.466352946,0.166270542,0.333450863,1,4,6,1
SO,1,1,1,2,0.216337799,0.182982251,2.050128173,1,5,6,1
SO,1,2,1,1,0.449649183,1.416278074,1.150109733,1,6,6,0
SO,2,1,1,2,0.283017444,0.149622399,3.150060404,1,7,6,0
SO,1,2,2,1,1.032996338,0.649588133,0.300162853,1,8,6,0
SO,2,1,2,1,0.482998771,0.166263259,0.933423649,1,9,6,0
SO,2,1,2,1,1.216387791,0.216241127,0.366753109,1,10,6,0
SO,1,1,1,1,0.716381004,0.149565124,0.350095696,1,11,6,1
SO,2,2,1,1,2.116403252,0.216213317,1.816715152,1,12,6,1
SO,2,2,2,1,0.199713824,1.599617549,1.466764464,1,13,6,1
SO,1,1,2,1,0.549756879,0.149550888,2.050031501,1,14,6,1
SO,1,2,2,1,0.266469945,0.182934908,2.08331918,1,15,6,0
SO,2,1,2,1,0.399753089,0.216162995,0.483429492,1,16,6,0
SO,2,2,2,1,0.499699886,0.199547296,0.966790784,1,17,6,1
SO,1,2,1,1,0.433074537,0.532943201,0.650081758,1,18,6,0
SO,1,2,2,1,0.349670272,0.316286583,1.46675056,1,19,6,0
SO,2,2,1,1,0.383016881,0.199651914,0.21676223,1,20,6,1
SO,1,1,1,1,1.316391863,0.21623285,2.416770043,1,21,6,1
SO,2,1,2,1,1.199683365,0.59956226,0.816757198,1,22,6,0
SO,1,1,2,2,0.199682703,0.182958414,0.450075931,1,23,6,1
SO,2,2,1,1,0.749674311,0.349592139,1.550139264,1,24,6,1
SO,1,1,2,1,0.532992862,0.266314012,2.833370579,1,25,6,1
SO,2,2,2,1,0.29967883,0.23296674,0.333426364,1,26,6,1
SO,1,1,2,1,0.583020721,0.349677886,0.366756751,1,27,6,1
SO,1,2,1,1,0.433016931,0.216185176,0.68342307,1,28,6,0
SO,2,1,1,2,0.383038731,0.166256638,1.166732053,1,29,6,0
SO,1,1,1,1,0.716389611,0.432892117,0.616730844,1,30,6,1
SO,1,2,1,1,0.482987515,0.249617532,2.300128753,1,31,6,0
SO,2,1,1,1,2.766378074,0.18292299,0.433397991,1,32,6,0
SO,1,1,1,2,0.233046528,0.466311893,0.266730166,1,33,6,1
SO,2,1,2,1,0.533021665,0.299572888,0.55014092,1,34,6,0
SO,2,1,2,1,1.616371634,0.182981589,0.900107829,2,35,6,0
SO,1,2,1,1,0.833029246,0.182911402,0.883424593,2,36,6,0
SO,2,1,2,1,0.483018304,0.84957211,1.416747861,2,37,6,0
SO,2,2,1,1,0.699722597,0.416232387,0.383426413,2,38,6,1
SO,1,1,2,1,0.416397921,0.199592653,1.200052508,2,39,6,1
SO,2,2,2,2,0.399696476,0.316263739,0.71680113,2,40,6,1
SO,1,1,2,1,0.483046776,0.149576049,1.283400822,2,41,6,1
SO,1,1,1,1,0.533038218,0.19959497,2.46671348,2,42,6,1
SO,2,2,2,2,0.149652195,0.399579608,0.283459752,2,43,6,1
SO,1,2,2,1,1.266388502,0.832953763,0.41672568,2,44,6,0
SO,1,1,2,2,0.649714933,0.216227884,1.900078364,2,45,6,1
SO,2,1,1,2,0.199673102,0.34962326,1.316799409,2,46,6,0
SO,2,2,1,2,0.316309758,0.182965367,0.366852761,2,47,6,1
SO,2,2,1,2,0.399662707,0.149606177,3.233444804,2,48,6,1
SO,1,2,2,2,0.399712698,0.51625235,0.366774959,2,49,6,0
