Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition
4,1,1,3,0.55237,0.28544,Small
4,7,2,2,0.96325,0.17099,Small
4,1,1,2,0.37522,0.36837,Small
4,5,2,1,0.46355,0.4432,Small
4,1,1,2,0.41703,0.37954,Small
4,3,2,1,0.65058,0.47567,Small
4,5,2,1,0.48007,0.27042,Small
4,2,2,1,0.45231,0.47737,Small
4,3,1,3,0.48138,0.18546,Small
4,4,1,2,0.56157,0.19211,Small
4,4,2,1,0.60187,0.33628,Small
4,5,2,2,0.96198,0.16018,Small
4,4,2,1,0.4273,0.17505,Small
4,7,2,2,0.44061,0.39904,Small
4,7,2,1,1.1049,0.23638,Small
4,2,1,2,0.6209,0.25529,Small
4,1,1,2,0.67019,0.26731,Small
4,3,2,1,0.46787,0.17547,Small
4,2,1,2,0.69723,0.33141,Small
4,6,2,3,0.61578,0.25684,Small
4,3,2,2,0.63208,0.33302,Small
4,3,2,1,0.45858,0.97296,Small
4,1,1,3,0.60922,0.30493,Small
4,6,2,1,0.50946,0.2345,Small
4,6,2,1,0.48429,0.31609,Small
4,5,2,1,0.36069,0.28714,Small
4,2,1,3,0.39676,0.44324,Small
4,7,2,2,0.41174,0.2207,Small
4,3,2,1,1.3385,0.20458,Small
4,7,2,2,0.38892,0.24054,Small
4,7,2,2,0.31028,0.42736,Small
4,3,1,2,0.60236,0.1766,Small
4,1,1,3,0.40932,0.25693,Small
4,5,2,1,0.65203,0.14116,Small
4,2,2,1,0.57344,0.19054,Small
4,2,1,1,0.89622,0.24127,Small
4,1,1,2,0.56028,0.23865,Small
4,4,2,1,0.56031,0.30262,Small
4,7,2,2,0.42838,0.22407,Small
4,1,1,3,0.34849,0.25623,Small
4,5,2,2,0.68488,0.36449,Small
4,3,1,3,0.35179,0.23668,Small
4,3,2,2,0.30773,0.35161,Small
4,5,2,2,0.42273,0.24101,Small
4,4,2,2,0.53363,0.46249,Small
4,3,1,3,0.46032,0.23867,Small
4,7,2,3,0.69113,0.23591,Small
4,7,2,3,0.28575,0.34943,Small
4,4,1,2,0.86062,0.20681,Small
4,4,2,2,0.51404,0.17503,Small
4,7,2,2,0.61546,0.19245,Small
4,3,1,3,0.59715,0.57133,Small
4,4,1,2,0.46368,0.23543,Small
4,2,1,2,1.241,0.22331,Small
4,2,1,3,0.50632,0.23803,Small
4,6,2,2,0.65071,0.15569,Small
4,6,2,2,0.63074,0.26773,Small
4,2,1,2,1.76,0.27009,Small
4,1,1,2,0.52785,0.25571,Small
4,3,1,2,0.51494,0.24,Small
4,3,1,2,0.55496,0.15997,Small
4,6,2,3,0.54981,0.4587,Small
4,2,1,2,0.48436,0.12411,Small
4,7,2,3,0.43532,0.28835,Small
4,6,2,2,0.60086,0.095185,Small
4,2,1,2,0.92247,0.20876,Small
4,4,2,1,0.48003,0.37869,Small
4,1,1,3,0.50673,0.23851,Small
4,5,2,3,0.70286,0.24103,Small
4,6,2,2,0.51022,0.18779,Small
4,1,1,3,0.35644,0.4588,Small
4,3,1,2,0.85662,0.13892,Small
4,7,2,1,0.54212,0.27262,Small
4,7,2,3,0.27822,0.15652,Small
4,3,1,2,0.66646,0.2381,Small
4,2,1,2,0.65591,0.13824,Small
4,7,2,2,0.38671,0.19041,Small
4,1,1,2,0.48676,0.14261,Small
4,6,2,2,0.98729,0.11067,Small
4,2,1,2,0.47399,0.20697,Small
4,4,2,2,0.44483,0.22058,Small
4,1,1,2,0.33821,0.17279,Small
4,6,2,3,0.46477,0.23676,Small
4,1,1,2,0.59068,0.26775,Small
4,6,2,1,0.40944,0.24115,Small
4,4,1,2,0.55084,0.25186,Small
4,4,2,1,0.4232,0.33086,Small
4,3,1,2,0.73519,0.32029,Small
4,1,1,2,0.36468,0.38052,Small
4,4,2,2,0.47409,0.095271,Small
4,2,1,3,0.33281,0.22192,Small
4,7,2,3,0.37313,0.15817,Small
4,5,2,3,0.37879,0.18902,Small
4,5,1,2,0.88159,0.15985,Small
4,5,2,2,0.46182,0.27223,Small
4,2,1,2,0.00053689,0.42972,Small
4,4,2,1,0.7623,0.19271,Small
4,5,2,1,0.50756,0.19142,Small
4,5,1,2,0.63844,0.49273,Small
4,6,2,1,0.42255,0.24104,Small
4,5,1,2,0.88946,0.32108,Small
4,5,1,2,0.00057033,0.32012,Small
4,4,2,2,0.028217,0.49625,Small
4,6,2,2,0.19909,0.31766,Small
4,1,1,2,0.43794,0.25239,Small
4,2,2,1,0.19268,1.6369,Big
4,5,1,1,0.00052308,1.6111,Big
4,6,2,3,0.0026167,1.8136,Big
4,5,2,1,0.10007,1.7294,Big
4,4,1,3,1.42,1.806,Big
4,2,1,3,0.14459,0.81222,Big
4,7,2,3,0.68878,1.0883,Big
4,6,1,1,0.59906,0.8296,Big
4,7,2,2,0.062006,1.3443,Big
4,6,2,2,0.12469,0.63633,Big
4,4,1,2,0.51949,0.68391,Big
4,7,2,2,0.00057598,0.88074,Big
4,4,2,1,0.39708,0.81135,Big
4,6,2,1,0.16774,0.67165,Big
4,3,1,2,0.54645,1.3582,Big
4,3,1,2,0.10765,0.59142,Big
4,4,1,2,0.55171,0.60478,Big
4,1,1,2,0.63464,0.4156,Big
4,1,1,2,0.00057547,0.45201,Big
4,6,1,1,0.74419,0.29991,Big
4,7,2,1,1.3153,0.512,Big
4,1,1,3,0.5175,0.38904,Big
4,4,2,1,0.58838,0.3521,Big
4,6,2,1,0.4991,1.0374,Big
4,1,1,3,0.69501,0.464,Big
4,7,2,2,0.60836,1.1891,Big
4,5,2,2,0.60408,0.57179,Big
4,5,1,2,1.0853,0.81301,Big
4,5,2,2,0.67326,0.59014,Big
4,6,2,2,0.58006,0.44642,Big
4,2,1,2,0.55084,0.63598,Big
4,3,1,2,0.74565,0.52523,Big
4,2,1,1,0.90152,0.36609,Big
4,4,1,1,1.004,0.4596,Big
4,7,2,2,1.2187,0.50874,Big
4,7,2,2,0.4544,0.27154,Big
4,5,2,2,0.042478,0.47914,Big
4,1,1,3,0.58859,1.2169,Big
4,5,2,2,0.60629,0.36609,Big
4,1,1,2,1.2611,0.65515,Big
4,1,2,1,0.75568,0.97006,Big
4,5,2,2,0.7673,0.59119,Big
4,7,2,2,0.5409,0.41516,Big
4,2,2,1,0.55417,0.6714,Big
4,3,1,3,0.9528,1.1018,Big
4,6,2,2,0.49812,0.3325,Big
4,6,2,1,0.51553,0.38459,Big
4,3,2,2,0.77418,0.23912,Big
4,2,1,1,0.91962,1.2939,Big
4,4,2,2,0.77001,0.61898,Big
4,4,2,1,0.64313,0.76276,Big
4,5,2,2,0.5363,0.23481,Big
4,3,2,1,0.9353,0.70424,Big
4,1,1,3,0.58367,0.50926,Big
4,3,1,3,1.2335,1.1504,Big
4,2,1,3,1.0771,0.47527,Big
4,3,1,2,1.0278,0.27147,Big
4,5,2,1,0.56932,0.79425,Big
4,3,1,3,1.1305,0.98725,Big
4,6,2,1,1.0597,0.25407,Big
4,7,2,2,0.85294,0.22199,Big
4,6,2,2,0.5225,0.25681,Big
4,7,2,1,1.1294,0.11313,Big
4,1,1,2,0.52812,1.07,Big
4,2,1,2,1.3598,0.65391,Big
4,3,1,2,0.39942,0.39791,Big
4,7,2,2,0.50654,0.79813,Big
4,2,1,2,0.82232,0.63883,Big
4,3,1,1,0.8129,0.23794,Big
4,6,1,1,0.85561,0.59258,Big
4,1,1,3,1.2688,0.43211,Big
4,4,1,2,0.9791,0.36541,Big
4,4,2,1,0.95612,0.15635,Big
4,7,2,3,0.53802,0.71624,Big
4,1,1,3,0.80871,0.40025,Big
4,5,2,1,0.90622,0.28572,Big
4,1,1,2,0.70892,0.73657,Big
4,3,1,2,0.66603,0.28575,Big
4,5,2,1,0.72335,0.20339,Big
4,4,2,1,0.65836,0.2688,Big
4,2,1,2,0.81335,0.4142,Big
4,4,2,1,0.87327,0.20631,Big
4,2,2,1,1.1909,0.34748,Big
4,2,2,1,1.0703,0.34721,Big
4,4,2,2,1.3981,1.2601,Big
4,5,2,2,0.60171,0.59206,Big
4,1,1,2,0.65902,0.62135,Big
4,7,2,2,0.72432,0.26801,Big
4,1,1,2,0.85506,0.40023,Big
4,5,2,2,0.5699,0.41101,Big
4,5,2,1,0.88594,0.55599,Big
4,7,2,1,0.60197,0.32042,Big
4,6,2,1,0.33816,0.47658,Big
4,6,2,1,0.5382,0.30055,Big
4,4,1,2,0.90218,0.46439,Big
4,1,1,2,0.8848,0.30044,Big
4,3,2,1,0.80082,0.31915,Big
4,3,2,1,0.66084,0.30323,Big
4,1,1,2,0.75677,0.26709,Big
4,6,1,1,1.0609,0.36712,Big
4,3,2,1,1.0568,0.4111,Big
4,5,2,1,0.85829,0.22055,Big
4,6,2,1,0.61288,0.26996,Big
4,6,2,1,0.8718,0.23672,Big
4,2,1,3,0.61556,0.54403,Big
4,7,2,2,0.53162,0.3821,Big
4,5,2,1,0.5161,0.51312,Big
4,1,1,3,0.60025,0.62102,Big
4,3,1,2,1.4014,0.43166,Big
4,3,1,2,0.94142,0.25561,Big
4,5,2,1,0.74948,0.41703,Big
4,7,2,3,0.41209,0.46092,Big
4,7,2,3,0.50429,0.34782,Big
4,1,1,2,0.53761,0.49206,Big
4,7,2,1,1.1311,0.26794,Big
4,4,1,1,0.83495,0.49596,Big
4,2,1,2,0.8122,0.52521,Big
4,1,1,2,0.62689,0.19058,Big
4,3,1,2,1.0923,0.65326,Big
4,6,2,1,1.1001,0.30234,Big
4,6,2,2,0.53334,0.23844,Big
4,7,2,2,0.72558,0.28524,Big
4,2,1,2,0.60557,0.38116,Big
4,2,1,2,0.61243,0.3175,Big
4,7,2,2,0.84417,0.82943,Big
4,3,1,2,0.81097,0.25202,Big
4,4,1,2,0.77782,0.2681,Big
4,2,1,2,0.83254,0.44691,Big
4,1,1,2,0.66605,0.28578,Big
4,2,1,2,0.63013,0.29926,Big
4,3,1,2,0.43158,0.25259,Big
4,4,1,2,0.66492,0.23652,Big
4,4,1,2,0.9504,0.28336,Big
4,2,1,3,0.89459,0.20746,Big
4,2,1,3,0.86241,0.40074,Big
4,6,2,1,0.41581,0.32092,Big
4,7,2,1,0.82273,0.20898,Big
4,2,1,2,0.53454,0.51168,Big
4,1,2,1,1.1147,0.51157,Big
4,3,1,2,0.63455,0.43148,Big
4,6,2,2,0.45076,0.42775,Big
4,3,1,2,0.54685,0.3666,Big
4,2,1,3,0.588,0.3198,Big
4,6,2,2,0.67495,0.19184,Big
4,7,2,1,0.8524,0.34952,Big
4,2,1,2,0.65117,0.5723,Big
4,1,1,2,0.9697,0.21865,Big
4,7,2,2,1.0005,0.49455,Big
4,5,2,2,0.00054736,0.38152,Big
4,1,1,3,0.00049303,1.0164,Big
4,4,1,2,1.1393,0.44557,Big
4,4,2,2,1.3015,0.37848,Big
4,6,2,2,0.60575,0.28546,Big
4,5,2,2,0.45611,0.28423,Big
4,3,1,2,0.57386,0.30291,Big
4,1,1,2,0.58605,0.30168,Big
4,4,1,2,0.93014,0.29908,Big
4,6,2,2,0.60763,0.43128,Big
4,4,2,2,1.0461,0.50313,Big
4,4,1,2,0.70061,0.49499,Big
4,7,2,2,0.5074,0.23746,Big
4,5,2,1,0.57292,0.31798,Big
4,5,2,2,0.51817,0.2525,Big
4,2,1,2,0.094379,0.52744,Big
4,4,1,3,0.6638,0.98748,Big
4,3,1,3,0.63157,0.61888,Big
4,5,2,2,0.54903,0.24078,Big
4,5,2,2,0.71835,0.44895,Big
4,3,2,2,0.85318,0.46205,Big
4,7,2,2,0.53194,0.36494,Big
4,3,1,2,0.61191,0.26893,Big
4,1,1,2,0.4453,0.44502,Big
4,3,1,2,0.56392,0.29973,Big
4,5,2,2,0.63068,0.20373,Big
4,2,1,2,0.56535,0.33311,Big
4,6,2,2,0.53625,0.26658,Big
4,4,1,2,0.95873,0.36514,Big
4,1,1,2,0.43486,0.36798,Big
4,4,2,2,0.88993,0.50678,Big
4,2,1,2,0.69222,0.31576,Big
4,6,2,1,0.67387,0.22281,Big
4,3,1,2,0.53527,0.38428,Big
4,4,2,2,1.0459,0.10958,Big
4,7,2,3,0.34736,0.46322,Big
4,6,1,2,0.79945,0.22178,Big
4,4,2,2,0.59682,0.31523,Big
4,6,1,1,0.87159,0.50862,Big
4,6,2,2,0.82769,0.49672,Big
4,6,2,2,0.39988,0.2861,Big
4,2,1,2,0.68269,0.21849,Big
4,1,1,2,0.47485,0.22394,Big
4,3,1,2,0.52301,0.28934,Big
4,5,2,1,0.93001,0.18693,Big
4,4,2,2,0.78719,0.71893,Big
4,1,1,2,0.91917,0.31749,Big
4,7,2,2,0.53137,0.22031,Big
4,1,1,2,0.76201,0.40037,Big
4,6,2,2,0.36085,0.30323,Big
4,4,2,1,0.65044,0.45923,Big
4,7,2,1,1.1666,0.29771,Big
4,7,2,1,0.74649,0.44619,Big
4,1,1,2,0.89971,0.28607,Big
4,1,1,2,0.52518,0.34892,Big
4,3,1,2,0.94127,0.38349,Big
4,4,1,1,0.99594,0.60882,Big
4,5,2,3,0.38795,0.38356,Big
4,5,2,2,0.45871,0.029267,Big
4,7,1,1,1.5138,0.78264,Big
4,3,2,2,0.87611,0.51291,Big
4,2,1,2,0.47339,0.36649,Big
4,6,2,2,0.5174,0.68374,Big
4,5,2,2,0.69348,0.47842,Big
4,3,1,2,0.37095,0.28394,Big
4,4,2,2,0.5632,0.2825,Big
4,5,2,2,0.65132,0.44434,Big
4,7,2,3,0.3793,0.46152,Big
4,2,1,2,0.56322,0.34684,Big
4,3,2,2,0.99211,0.23761,Big
4,5,2,2,0.29115,0.31629,Big
4,2,1,2,1.1685,0.2509,Big
4,7,2,2,0.5126,0.26954,Big
4,1,1,3,0.49678,0.47507,Big
4,6,2,2,0.25824,0.57252,Big
4,4,1,2,1.1888,0.22431,Big
4,5,2,2,0.32602,0.39768,Big
4,7,2,2,0.45027,0.44324,Big
4,3,2,2,0.59042,0.61953,Big
4,3,1,2,1.4053,0.25263,Big
4,5,1,1,0.67292,0.3034,Big
4,6,2,1,0.65353,0.33452,Big
4,7,2,2,0.89762,0.60187,Big
4,1,1,2,0.45743,0.49174,Big
4,4,1,1,1.2122,1.261,Big
4,2,2,2,0.63848,0.52469,Big
4,2,1,2,0.51978,0.22217,Big
4,2,1,1,0.61326,0.43024,Big
4,1,1,2,0.73421,0.46494,Big
4,4,2,1,0.80273,0.32114,Big
4,5,2,3,0.41864,0.17294,Big
4,2,1,2,0.60435,0.38009,Big
4,6,2,3,0.36827,0.94398,Big
4,1,1,2,0.87892,0.26914,Big
4,7,2,2,0.76149,0.30377,Big
4,6,2,1,0.4351,0.30419,Big
4,2,1,2,1.4656,0.23717,Big
4,5,2,1,0.42837,0.35215,Big
4,4,1,2,0.80039,0.36913,Big
4,2,1,2,1.1497,0.27322,Big
4,3,1,2,0.60839,0.27219,Big
4,7,2,1,0.89251,0.31765,Big
4,5,2,1,0.55254,0.28557,Big
4,1,1,2,1.782,0.39999,Big
7,3,1,2,0.79812,0.98531,Small
7,6,2,3,0.79531,0.56952,Small
7,7,2,3,0.38722,0.26429,Small
7,1,1,3,0.53277,0.28037,Small
7,7,2,3,0.32741,0.29778,Small
7,5,2,1,0.86244,0.28207,Small
7,3,2,2,0.89833,0.32962,Small
7,4,2,2,0.34755,0.77656,Small
7,7,2,3,0.24916,0.21816,Small
7,1,1,3,0.4981,0.24904,Small
7,3,1,2,0.50786,0.6011,Small
7,7,2,3,0.28157,0.28113,Small
7,1,1,3,0.45897,0.26398,Small
7,3,2,1,0.57528,0.23371,Small
7,4,1,2,1.3723,0.83041,Small
7,6,2,3,0.28837,0.26374,Small
7,7,2,3,0.37233,0.28158,Small
7,1,1,3,1.0739,0.28002,Small
7,2,1,3,0.30482,0.23334,Small
7,3,2,2,0.4101,0.29917,Small
7,1,1,3,0.33959,0.21842,Small
7,2,1,1,0.57347,0.43973,Small
7,5,2,3,0.3376,0.21694,Small
7,2,1,3,0.40529,0.24951,Small
7,1,1,3,0.40556,0.24955,Small
7,5,2,3,0.36041,0.26409,Small
7,3,2,2,0.2715,0.31356,Small
7,4,1,1,0.76746,0.34467,Small
7,1,1,3,0.28846,0.21773,Small
7,3,2,2,0.38349,0.24758,Small
7,4,2,2,0.39197,0.25006,Small
7,7,2,3,0.27054,0.21595,Small
7,3,1,3,0.33168,0.21739,Small
7,1,1,3,0.31241,0.21857,Small
7,6,2,3,0.31516,0.26545,Small
7,5,2,1,0.31625,0.61882,Small
7,5,2,3,0.25274,0.21875,Small
7,2,2,1,0.32191,0.48957,Small
7,1,1,3,0.30298,0.25086,Small
7,2,2,1,1.2743,0.95253,Small
7,2,1,2,0.81905,0.4258,Small
7,2,1,3,0.31777,0.26452,Small
7,7,2,3,0.28983,0.28142,Small
7,6,2,3,0.25182,0.23386,Small
7,1,1,3,0.44667,0.29707,Small
7,3,2,2,0.4146,0.21719,Small
7,6,2,3,0.32026,0.2318,Small
7,2,1,3,0.27246,0.21791,Small
7,4,2,2,0.24515,0.28182,Small
7,2,2,2,0.28121,0.3291,Small
7,7,2,3,0.27354,0.27955,Small
7,2,1,3,0.31106,0.1532,Small
7,2,2,2,0.29632,0.26455,Small
7,5,2,2,0.39565,0.26596,Small
7,7,2,3,0.2545,0.23287,Small
7,5,2,2,0.30396,0.47271,Small
7,5,2,3,0.23421,0.20077,Small
7,4,2,2,0.32268,0.37847,Small
7,6,2,3,0.26004,0.21562,Small
7,7,2,3,0.2499,0.24769,Small
7,4,2,2,0.73541,0.2498,Small
7,3,1,3,0.33527,0.28168,Small
7,6,2,2,0.29027,0.23245,Small
7,6,2,3,0.23956,0.20225,Small
7,3,2,2,0.60269,0.23444,Small
7,1,1,3,0.30772,0.13678,Small
7,4,2,3,0.25774,0.21713,Small
7,4,2,1,0.83091,0.27857,Small
7,6,2,3,0.22061,0.21614,Small
7,7,2,3,0.26226,0.23379,Small
7,5,2,3,0.28122,0.4379,Small
7,3,2,1,0.51982,0.34658,Small
7,5,2,2,0.30777,0.29695,Small
7,2,1,3,0.36844,0.22902,Small
7,5,2,3,0.25254,0.23457,Small
7,6,2,3,0.2725,0.42607,Small
7,4,2,3,0.25695,0.24674,Small
7,4,2,3,0.24122,0.265,Small
7,1,1,3,0.26883,0.24998,Small
7,4,2,3,0.23836,0.1677,Small
7,7,2,3,0.29637,0.25074,Small
7,5,2,3,0.22309,0.20282,Small
7,6,2,2,0.26339,0.23152,Small
7,6,2,3,0.13189,0.34585,Small
7,7,NaN,NaN,NaN,NaN,Small
7,2,NaN,NaN,NaN,NaN,Small
7,5,NaN,NaN,NaN,NaN,Small
7,1,1,3,0.54203,0.56566,Small
7,5,2,3,0.39001,0.29902,Small
7,7,2,3,0.84106,0.58463,Small
7,4,1,1,0.63138,0.29676,Small
7,5,2,3,1.1972,0.49152,Small
7,1,1,3,0.26524,0.298,Small
7,7,2,3,0.26107,0.26472,Small
7,2,1,3,0.39471,0.24923,Small
7,7,2,3,0.24719,0.26787,Small
7,2,1,3,0.35368,0.248,Small
7,5,2,3,0.27026,0.68336,Small
7,7,2,3,0.28103,0.26478,Small
7,1,1,3,0.74641,0.23104,Small
7,1,1,3,0.30506,0.2172,Small
7,3,1,2,1.3284,0.39343,Small
7,3,1,3,0.34983,0.39179,Small
7,5,2,1,0.53111,0.26433,Small
7,4,2,3,0.22843,0.2015,Small
7,7,2,3,0.24362,0.24847,Small
7,6,2,3,0.24098,0.20062,Small
7,1,1,3,0.89475,0.31294,Small
7,7,2,3,0.26554,0.23435,Small
7,3,2,1,1.0018,0.32955,Small
7,2,2,2,1.1896,0.74283,Small
7,4,1,2,0.77462,0.37693,Small
7,6,2,3,0.27513,0.20144,Small
7,6,2,3,0.26735,0.2644,Small
7,6,2,3,0.24314,0.23119,Small
7,4,2,1,0.8367,0.69548,Small
7,7,2,3,0.26091,0.6486,Small
7,5,2,2,0.95022,0.48809,Small
7,6,2,3,0.37693,0.44032,Small
7,2,1,3,0.77455,0.23272,Small
7,4,2,3,0.34124,0.28103,Small
7,3,1,2,0.5201,0.47173,Small
7,3,1,2,0.69702,0.21571,Small
7,3,1,2,0.48798,0.32896,Small
7,4,2,3,0.27238,0.2308,Small
7,7,2,3,0.50736,0.23217,Small
7,2,2,2,0.53016,0.29608,Small
7,7,2,3,0.29658,0.42339,Small
7,1,1,3,0.38347,0.23369,Small
7,2,2,3,0.2891,0.21802,Small
7,4,2,2,0.36181,0.21752,Small
7,1,1,3,0.44577,0.23246,Small
7,4,2,2,0.30556,0.18583,Small
7,3,2,2,0.71816,0.20156,Small
7,5,2,3,0.31146,0.32947,Small
7,1,1,3,0.3622,0.20176,Small
7,6,2,2,0.2761,0.21538,Small
7,3,2,1,0.56128,0.7611,Small
7,2,1,3,0.68549,0.42603,Small
7,3,1,2,0.46541,0.26615,Small
7,5,2,3,0.36163,0.31333,Small
7,6,2,3,0.33625,0.36262,Small
7,4,2,1,0.98428,0.42423,Small
7,6,2,3,0.28681,0.18382,Small
7,2,2,2,0.65951,0.53637,Small
7,6,2,3,0.3008,0.60057,Small
7,2,1,3,0.3422,0.18589,Small
7,1,1,3,0.31848,0.10592,Small
7,6,2,3,0.24371,0.19969,Small
7,6,2,3,0.21843,0.29708,Small
7,2,1,3,0.32133,0.36105,Small
7,5,2,3,0.71939,0.68218,Small
7,7,2,3,0.43518,0.24202,Small
7,6,2,3,0.51097,1.305,Small
7,4,2,2,0.40412,0.31213,Small
7,4,2,3,0.35261,0.33051,Small
7,5,2,2,0.84968,0.21684,Small
7,1,1,3,0.32759,0.20066,Small
7,4,2,3,0.4313,0.40859,Small
7,7,2,3,0.22922,0.21813,Small
7,3,1,2,0.73436,0.18483,Small
7,5,2,3,0.78541,0.52198,Small
7,1,1,3,0.37858,0.23328,Small
7,1,1,3,0.28274,0.23437,Small
7,2,1,3,0.45379,0.16817,Small
7,3,2,3,0.30749,0.29647,Small
7,5,2,3,0.027631,0.4727,Small
7,3,1,2,0.30534,0.26258,Small
7,5,2,3,0.38702,0.58389,Small
7,4,2,1,0.44308,0.27989,Small
7,7,2,3,0.31353,0.23189,Small
7,6,2,3,0.34199,0.20164,Small
7,4,2,1,1.0517,0.63364,Small
7,3,2,2,0.32989,0.20282,Small
7,5,2,2,0.47022,0.23155,Small
7,7,2,3,0.076844,0.31172,Small
7,6,2,2,0.54698,0.77602,Small
7,2,1,3,0.35582,0.21815,Small
7,2,1,3,0.46673,0.2797,Small
7,2,1,3,0.32323,0.15198,Small
7,1,1,3,0.30445,0.10455,Small
7,5,2,3,0.46079,0.20027,Small
7,1,1,3,0.33721,0.16874,Small
7,5,2,3,0.32017,0.26383,Small
7,1,1,3,0.37228,0.17002,Small
7,1,1,3,0.63076,0.79207,Small
7,3,2,1,1.1947,0.64902,Small
7,4,2,3,0.3403,0.24791,Small
7,5,2,3,0.27747,0.1373,Small
7,6,2,3,0.23257,0.21823,Small
7,7,2,3,0.63388,0.248,Small
7,5,2,3,0.25823,0.21753,Small
7,4,2,3,0.28488,0.26493,Small
7,2,2,2,0.29338,0.18376,Small
7,3,1,2,1.7297,0.98636,Small
7,1,1,3,0.34269,0.28229,Small
7,3,2,1,1.0057,0.68231,Small
7,6,2,3,0.23996,0.27955,Small
7,2,1,3,0.28423,0.20097,Small
7,6,2,3,0.24975,0.20128,Small
7,1,1,3,0.29014,0.20021,Small
7,2,1,3,0.41381,0.24604,Small
7,4,2,2,0.52898,1.578,Small
7,7,2,3,0.27187,0.24962,Small
7,5,2,2,0.80267,0.186,Small
7,4,2,2,0.5403,0.24787,Small
7,2,1,3,0.47335,0.23016,Small
7,3,1,3,0.30866,0.21772,Small
7,6,2,3,0.26329,0.18322,Small
7,7,2,3,0.23025,0.2316,Small
7,7,2,3,0.2666,0.23173,Small
7,3,1,2,1.912,0.37909,Small
7,4,2,3,0.33805,0.29675,Small
7,7,2,3,0.27143,0.21684,Small
7,1,1,3,0.32239,0.21651,Small
7,6,2,2,0.60113,0.31274,Small
7,4,1,2,0.68218,0.32766,Small
7,2,1,2,0.42683,0.59664,Small
7,4,1,1,1.5776,0.69663,Small
7,6,2,3,0.96379,0.23153,Small
7,3,1,3,0.76399,0.13651,Small
7,7,2,3,0.26826,0.21669,Small
7,1,1,3,0.31744,0.16888,Small
7,7,2,3,0.28293,0.21567,Small
7,7,2,3,0.32019,0.26376,Small
7,7,2,3,0.26025,0.2319,Small
7,3,1,2,1.0245,0.24914,Small
7,4,1,1,1.2736,0.37521,Small
7,5,2,2,0.74318,0.3917,Small
7,1,1,3,0.34949,0.2345,Small
7,5,2,3,0.32831,0.23339,Small
7,6,2,3,0.37876,0.21615,Small
7,2,1,2,0.44208,0.23083,Small
7,6,2,3,0.42076,0.24827,Small
7,5,2,3,0.30099,0.24864,Small
7,4,2,2,0.45752,0.36091,Small
7,3,1,3,0.37186,0.23337,Small
7,6,2,3,0.2844,0.25982,Small
7,1,1,3,0.28326,0.23209,Small
7,6,2,3,1.3623,0.2657,Small
7,5,2,2,0.33801,0.37738,Small
7,4,2,3,0.30974,0.15484,Small
7,2,1,3,0.2581,0.23279,Small
7,1,1,3,0.26933,0.11939,Small
7,1,1,3,0.37898,0.21831,Small
7,2,1,3,0.29485,0.32557,Small
7,2,2,2,0.75237,0.2817,Small
7,3,1,2,0.52451,0.18455,Small
7,5,2,3,0.29391,0.15253,Small
7,7,2,3,0.22928,0.13648,Small
7,3,2,3,0.23729,0.27986,Small
7,3,1,2,0.9764,0.21552,Small
7,1,1,3,0.31154,0.38045,Big
7,1,1,3,0.61564,0.2887,Big
7,2,1,3,0.0005277,0.45567,Big
7,3,1,2,0.55572,0.89719,Big
7,5,2,1,0.61487,0.52781,Big
7,4,2,2,0.34022,0.73466,Big
7,4,2,2,0.48978,0.33739,Big
7,1,1,3,0.35379,0.239,Big
7,1,1,3,0.35546,0.22441,Big
7,6,2,2,0.61982,0.51005,Big
7,2,1,2,0.6236,0.29949,Big
7,1,1,3,0.26273,0.401,Big
7,7,2,3,0.47737,0.23559,Big
7,1,1,3,0.71351,0.41448,Big
7,5,2,1,0.7218,0.30401,Big
7,3,1,2,0.42841,0.32005,Big
7,4,1,2,0.48716,0.33497,Big
7,1,1,3,0.33268,0.26974,Big
7,1,1,3,0.30368,0.29973,Big
7,1,1,3,0.38638,0.30238,Big
7,2,1,2,0.69592,0.6249,Big
7,2,1,3,0.33976,0.33421,Big
7,5,1,1,1.1397,0.68611,Big
7,2,2,1,0.96499,0.52433,Big
7,7,2,2,0.3967,0.28989,Big
7,6,2,2,0.40492,0.26855,Big
7,2,1,2,1.8985,0.47643,Big
7,2,1,3,0.27275,0.42992,Big
7,6,2,3,0.28116,0.27145,Big
7,5,2,3,0.4988,0.25307,Big
7,5,2,3,0.55355,0.25442,Big
7,7,2,2,0.66427,0.29993,Big
7,4,1,3,0.45352,0.35015,Big
7,2,1,3,0.37761,0.36406,Big
7,2,1,2,1.7925,0.60527,Big
7,6,1,1,0.91599,0.30507,Big
7,5,2,2,0.49763,0.60374,Big
7,3,1,3,0.29083,0.23577,Big
7,6,2,2,0.23769,0.25203,Big
7,5,2,1,1.0432,0.44944,Big
7,7,2,3,0.26059,0.27102,Big
7,3,2,2,0.31527,0.21922,Big
7,2,1,3,0.28518,0.2368,Big
7,4,1,3,0.38536,0.25324,Big
7,3,1,1,0.55616,0.57742,Big
7,4,1,2,0.68309,0.6894,Big
7,4,2,2,0.33771,0.22013,Big
7,5,2,3,0.28331,0.21876,Big
7,6,2,1,0.51395,0.27114,Big
7,4,1,2,1.0716,0.25244,Big
7,5,2,2,0.55432,0.22329,Big
7,7,2,3,0.15428,0.23937,Big
7,3,1,3,0.31311,0.54224,Big
7,2,1,3,0.12252,0.31427,Big
7,3,1,2,1.0241,0.2037,Big
7,3,1,2,0.77747,0.29032,Big
