Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy
14,1,1,6,0.43995,0.48121,0.36852,H,1
14,1,1,1,0.40448,0.30511,0.36743,H,1
14,2,2,4,0.98481,0.34638,0.36638,H,1
14,2,2,4,0.29362,0.2993,0.36536,H,1
14,1,1,2,0.26425,0.38703,0.36436,H,1
14,2,1,5,0.14067,0.02962,0.36339,H,0
14,2,1,3,0.40462,0.28174,0.36482,H,0
14,2,2,1,0.77972,0.19363,0.36628,H,1
14,1,NaN,NaN,NaN,NaN,0.36527,H,NaN
14,2,1,1,0.73858,0.19942,0.36675,H,0
14,2,1,1,0.70944,0.22322,0.36828,H,0
14,2,1,3,0.13475,0.19354,0.36987,H,0
14,2,2,1,1.1837,0.50438,0.37167,H,1
14,1,1,2,0.86782,0.59189,0.37042,H,1
14,1,1,3,0.14089,0.28188,0.36925,H,1
14,1,2,3,1.1783,0.19926,0.36816,H,0
14,1,1,1,0.39853,0.2405,0.36974,H,1
14,1,1,1,1.0142,0.1822,0.36864,H,1
14,1,1,5,0.31634,0.15299,0.36758,H,1
14,1,1,2,1.1544,0.72142,0.36655,H,1
14,1,NaN,NaN,NaN,NaN,0.36555,H,NaN
14,2,2,1,1.4419,0.35755,0.36701,H,1
14,2,2,2,1.1544,0.14718,0.366,H,1
14,1,1,2,1.0608,0.2055,0.36502,H,1
14,1,1,1,0.17046,0.24687,0.36406,H,1
14,2,NaN,NaN,NaN,NaN,0.36312,H,NaN
14,1,1,3,0.87332,0.18828,0.3645,H,1
14,2,1,1,0.39334,0.3115,0.36355,H,0
14,2,2,3,0.80918,0.19677,0.36493,H,1
14,2,2,2,0.67997,0.28736,0.36399,H,1
15,2,2,6,0.87039,0.2596,0.7,E,1
15,1,1,6,0.32229,1.4498,0.51042,E,1
15,1,1,2,1.5413,0.25817,0.36614,E,1
15,2,2,3,0.80921,0.96712,0.24153,E,1
15,2,2,4,0.76839,1.5292,0.2,E,1
15,2,NaN,NaN,NaN,NaN,0.2,E,NaN
15,2,1,5,0.39842,0.70336,0.38257,E,0
15,1,1,6,0.32304,0.058955,0.61974,E,1
15,1,1,4,0.31078,0.094548,0.5343,E,1
15,2,2,6,0.3812,0.59735,0.47864,E,1
15,2,2,4,0.52202,0.43987,0.43953,E,1
15,1,1,6,0.29876,0.85619,0.40959,E,1
15,2,2,6,0.25267,0.5749,0.38535,E,1
15,2,2,4,0.19391,0.73894,0.36516,E,1
15,1,1,3,0.42274,0.33991,0.3481,E,1
15,2,2,3,0.10039,0.26371,0.33267,E,1
15,2,1,4,0.35736,0.28709,0.31913,E,0
15,2,2,3,0.76757,0.077049,0.36012,E,1
15,2,NaN,NaN,NaN,NaN,0.34775,E,NaN
15,2,NaN,NaN,NaN,NaN,0.38508,E,NaN
15,1,1,6,0.029568,0.22334,0.4343,E,1
15,2,1,4,0.49806,1.0546,0.41926,E,0
15,2,2,5,0.22845,0.32895,0.47031,E,1
15,2,2,6,0.24083,0.25819,0.4532,E,1
15,1,1,4,0.22879,0.011744,0.43969,E,1
15,1,1,6,0.13548,0.4343,0.42786,E,1
15,2,2,5,0.15257,0.40452,0.41836,E,1
15,2,2,6,0.24101,0.19989,0.40984,E,1
15,2,2,6,0.018368,0.2171,0.40178,E,1
15,1,1,6,0.023923,0.33986,0.39473,E,1
15,2,2,5,0.14721,0.72637,0.38851,E,1
15,1,1,6,0.52779,0.59789,0.38272,E,1
15,1,1,5,0.25784,0.1002,0.37712,E,1
15,2,2,4,0.26379,0.035925,0.37158,E,1
15,1,1,4,1.717,1.3072,0.36648,E,1
15,1,1,3,0.071093,0.41631,0.36191,E,1
15,1,1,5,0.13557,0.24103,0.35762,E,1
15,1,1,4,0.36918,0.31081,0.35353,E,1
15,1,1,4,0.088055,0.35188,0.34949,E,1
15,2,1,2,1.6995,1.4948,0.34547,E,0
15,1,1,5,0.34587,0.34537,0.35814,E,1
15,1,1,4,0.11744,0.74461,0.35445,E,1
15,2,1,6,0.36317,0.40456,0.35081,E,0
15,1,2,2,1.073,0.42248,0.36205,E,0
15,2,2,2,1.3485,0.358,0.37623,E,1
15,2,2,6,0.23464,0.26376,0.3721,E,1
15,1,NaN,NaN,NaN,NaN,0.36816,E,NaN
15,1,1,3,0.50457,0.58741,0.3814,E,1
15,2,NaN,NaN,NaN,NaN,0.37767,E,NaN
15,1,1,5,0.076296,0.42219,0.38927,E,1
15,2,2,6,0.1114,0.21126,0.7,H,1
15,1,1,2,1.0767,0.093861,0.47475,H,1
15,1,1,5,0.018177,0.64455,0.29837,H,1
15,1,1,1,1.9343,0.24093,0.2,H,1
15,1,1,1,0.1171,2.0925,0.2,H,1
15,1,1,3,0.12897,0.48062,0.2,H,1
15,1,2,3,0.3578,0.10548,0.2,H,0
15,1,2,2,0.58047,0.97261,0.20592,H,0
15,2,2,6,0.20544,0.35798,0.37272,H,1
15,1,1,2,0.42827,0.40395,0.26595,H,1
15,2,1,6,0.37026,0.311,0.2,H,0
15,2,2,4,0.18806,0.17065,0.27494,H,1
15,2,2,2,1.7285,0.73837,0.21295,H,1
15,2,1,3,0.2053,0.15231,0.2,H,0
15,1,1,2,0.59235,1.459,0.23186,H,1
15,2,1,5,0.48109,0.35785,0.2,H,0
15,1,1,3,0.49259,0.35771,0.24617,H,1
15,2,2,2,0.30555,0.22301,0.20325,H,1
15,2,1,2,0.52775,0.99624,0.2,H,0
15,1,1,2,1.4428,0.55738,0.21998,H,1
15,1,1,1,0.63345,0.30547,0.2,H,1
15,2,2,3,0.29293,0.32804,0.2,H,1
15,2,1,1,1.4948,0.4812,0.2,H,0
15,1,1,2,0.65055,0.29323,0.2,H,1
15,2,NaN,NaN,NaN,NaN,0.2,H,NaN
15,2,1,1,0.72145,0.12964,0.2,H,0
15,2,1,4,0.30514,0.2927,0.23058,H,0
15,1,1,3,0.21736,0.39292,0.28071,H,1
15,1,2,5,0.85132,0.93192,0.23866,H,0
15,2,NaN,NaN,NaN,NaN,0.2984,H,NaN
15,1,1,5,0.36965,0.14132,0.3963,H,1
15,2,1,3,0.9727,0.74425,0.32068,H,0
15,1,1,6,0.57421,0.023879,0.40226,H,1
15,1,1,2,0.47496,1.6408,0.33325,H,1
15,2,2,5,0.4279,0.1648,0.28964,H,1
15,1,1,2,0.14728,3.5513,0.26197,H,1
15,1,1,5,0.36969,2.6169,0.2411,H,1
15,1,1,3,0.0119,0.58643,0.22238,H,1
15,1,1,3,0.6155,0.064961,0.20888,H,1
15,2,NaN,NaN,NaN,NaN,0.2,H,NaN
15,1,NaN,NaN,NaN,NaN,0.21146,H,NaN
15,2,2,3,0.38109,0.088012,0.23229,H,1
15,1,1,1,1.6178,1.0608,0.21776,H,1
15,2,NaN,NaN,NaN,NaN,0.20574,H,NaN
15,2,1,1,0.41682,0.041754,0.22444,H,0
15,1,NaN,NaN,NaN,NaN,0.24486,H,NaN
15,2,1,3,0.28791,0.34005,0.27297,H,0
15,1,1,4,0.19915,0.45772,0.31153,H,1
15,1,NaN,NaN,NaN,NaN,0.28224,H,NaN
15,1,1,6,0.19974,0.26991,0.32038,H,1
15,2,2,6,0.064521,0.3111,0.38572,E,1
15,1,1,3,0.38734,0.59263,0.38232,E,1
15,1,1,5,0.19907,0.12299,0.37895,E,1
15,2,2,2,0.77388,0.53915,0.37559,E,1
15,1,1,6,0.27564,0.12305,0.37219,E,1
15,1,1,5,0.46909,0.45735,0.36887,E,1
15,2,2,3,0.26439,0.017844,0.36593,E,1
15,2,2,4,0.08231,0.87305,0.36319,E,1
15,2,1,3,0.73904,0.12295,0.3606,E,0
15,1,1,4,0.041258,1.4419,0.37052,E,1
15,2,2,6,0.46913,0.61948,0.36764,E,1
15,1,1,4,0.25781,0.052699,0.365,E,1
15,2,2,1,1.1723,0.24677,0.36253,E,1
15,2,1,1,0.76167,0.40436,0.36018,E,0
15,2,1,2,0.21167,0.32189,0.36916,E,0
15,2,2,2,0.9029,0.36299,0.37872,E,1
15,1,1,4,0.0061606,1.3951,0.37605,E,1
15,1,1,5,1.2135,1.1778,0.37335,E,1
15,1,1,5,0.25774,0.32877,0.37058,E,1
15,1,1,5,0.39902,0.52822,0.36803,E,1
15,1,1,5,0.12889,0.17589,0.36571,E,1
15,1,1,6,0.40455,0.070708,0.36353,E,1
15,1,NaN,NaN,NaN,NaN,0.36147,E,NaN
15,2,1,3,0.21678,0.012433,0.36934,E,0
15,1,NaN,NaN,NaN,NaN,0.37781,E,NaN
15,2,2,6,0.48077,0.2054,0.37546,E,1
15,1,1,6,0.16466,0.72145,0.37306,E,1
15,1,1,5,0.12325,1.1309,0.3706,E,1
15,2,2,3,0.13561,0.51645,0.36831,E,1
15,1,NaN,NaN,NaN,NaN,0.36623,E,NaN
15,1,1,3,0.099939,1.1312,0.37408,E,1
15,2,1,1,0.44541,0.14656,0.37178,E,0
15,1,1,6,0.2869,0.55111,0.37918,E,1
15,2,2,3,0.67988,0.25811,0.3771,E,1
15,1,1,6,0.59216,0.39916,0.37499,E,1
15,1,1,5,1.4005,2.438,0.37282,E,1
15,2,2,4,0.14128,0.30548,0.3706,E,1
15,1,1,6,0.2056,0.22895,0.36852,E,1
15,1,2,4,0.31614,0.55119,0.36662,E,0
15,2,2,3,0.064827,0.070896,0.37376,E,1
15,1,1,3,0.33483,0.27556,0.37167,E,1
15,2,2,3,0.9845,1.0665,0.36955,E,1
15,1,1,6,0.26379,0.052698,0.36768,E,1
15,1,1,4,0.07093,0.34588,0.36592,E,1
15,1,1,4,0.28116,0.71533,0.36426,E,1
15,2,2,6,0.28713,0.15891,0.36269,E,1
15,1,1,6,0.11749,0.0066297,0.3612,E,1
15,2,2,4,0.035943,0.24614,0.35976,E,1
15,1,1,2,0.48126,0.41664,0.35838,E,1
15,1,1,4,0.070596,1.7174,0.35704,E,1
15,2,1,4,0.29853,0.22309,0.2914,H,0
15,1,1,4,0.059264,0.53322,0.32782,H,1
15,1,1,4,0.2404,0.22938,0.29539,H,1
15,1,1,4,0.32803,0.060079,0.2718,H,1
15,2,1,5,0.3109,0.059251,0.25417,H,0
15,1,1,5,0.22876,0.1936,0.27547,H,1
15,2,1,3,0.58092,0.43398,0.25856,H,0
15,1,NaN,NaN,NaN,NaN,0.27878,H,NaN
15,2,1,1,1.2228,0.21717,0.30785,H,0
15,2,2,5,0.041417,0.35152,0.34918,H,1
15,2,1,4,0.2702,0.69163,0.31795,H,0
15,2,2,3,0.60437,0.77387,0.35771,H,1
15,1,2,5,0.22909,0.94938,0.32282,H,0
15,1,2,1,0.94998,1.3835,0.35998,H,0
15,1,1,2,0.56297,0.052891,0.42673,H,1
15,2,1,1,0.52143,0.6218,0.37363,H,0
15,1,1,6,0.55628,0.035546,0.4354,H,1
15,2,1,5,0.13529,0.082774,0.38485,H,0
15,2,NaN,NaN,NaN,NaN,0.4417,H,NaN
15,2,2,3,0.15311,0.65687,0.53972,H,1
15,1,1,6,0.25788,0.28119,0.45174,H,1
15,1,1,6,0.21681,0.5633,0.40416,H,1
15,2,2,1,1.1315,0.29888,0.37504,H,1
15,2,1,1,0.80271,0.10043,0.354,H,0
15,1,2,1,0.56863,0.070956,0.3799,H,0
15,2,2,3,0.035351,0.10045,0.41621,H,1
15,1,1,5,0.21115,1.4075,0.38396,H,1
15,2,1,4,0.80296,0.56245,0.36343,H,0
15,1,1,2,0.41686,0.791,0.39418,H,1
15,2,2,6,0.16433,0.082285,0.3699,H,1
15,1,1,5,0.38677,0.182,0.35318,H,1
15,1,1,1,0.22727,0.19391,0.33909,H,1
15,2,NaN,NaN,NaN,NaN,0.3278,H,NaN
15,2,1,6,0.15874,0.45789,0.34547,H,0
15,1,2,3,0.11172,0.19964,0.36484,H,0
15,1,1,5,0.59227,0.19351,0.39208,H,1
15,2,NaN,NaN,NaN,NaN,0.37024,H,NaN
15,1,1,4,0.4279,0.97871,0.39697,H,1
15,1,1,2,0.98513,0.15798,0.37621,H,1
15,1,NaN,NaN,NaN,NaN,0.36076,H,NaN
15,2,2,1,0.17602,0.017781,0.38433,H,1
15,1,1,1,0.50436,0.19357,0.36774,H,1
15,2,1,6,0.38742,0.48631,0.35431,H,0
15,1,1,4,0.035191,0.36982,0.37002,H,1
15,2,2,6,0.68599,0.39907,0.35696,H,1
15,2,2,6,0.035328,0.30434,0.34412,H,1
15,1,1,4,0.26423,0.39908,0.33462,H,1
15,2,1,3,0.088491,0.19399,0.32625,H,0
15,1,1,5,0.24671,0.5921,0.33852,H,1
15,2,NaN,NaN,NaN,NaN,0.33027,H,NaN
15,2,1,2,0.37393,0.49247,0.35573,E,0
15,1,1,5,0.66849,0.60341,0.36087,E,1
15,2,2,5,1.0436,0.27594,0.35952,E,1
15,1,1,6,0.2935,0.32832,0.35822,E,1
15,1,2,1,0.046845,1.1018,0.35695,E,0
15,2,2,5,0.052703,0.088279,0.36189,E,1
15,2,2,3,0.504,0.45115,0.36057,E,1
15,1,1,3,0.4747,0.31647,0.3593,E,1
15,1,1,6,0.03589,0.14088,0.35807,E,1
15,2,2,6,0.41573,0.29295,0.35688,E,1
15,1,1,6,0.96095,0.29332,0.35571,E,1
15,2,2,6,0.035423,0.22923,0.35456,E,1
15,2,2,4,1.1901,0.40505,0.35341,E,1
15,1,1,5,0.11786,2.0161,0.35225,E,1
15,1,1,6,0.19936,0.47469,0.3511,E,1
15,2,1,3,0.47489,0.017689,0.34993,E,0
15,1,1,4,0.035699,0.12897,0.35362,E,1
15,1,1,6,0.10564,0.46921,0.3525,E,1
15,1,1,3,0.29367,0.70351,0.35139,E,1
15,1,1,2,0.071054,0.37505,0.35026,E,1
15,1,1,2,0.35801,0.11724,0.34912,E,1
15,2,1,3,0.28772,0.49827,0.34796,E,0
15,1,1,6,0.035296,0.5982,0.35166,E,1
15,1,1,6,0.24655,0.26969,0.35057,E,1
15,2,2,2,0.47483,0.49818,0.34947,E,1
15,2,2,2,0.84432,0.058871,0.34835,E,1
15,2,1,1,0.82615,0.25243,0.3472,E,0
15,2,2,5,0.35719,0.26969,0.35086,E,1
15,1,1,5,0.41615,0.28131,0.3498,E,1
15,1,1,6,0.10607,0.2528,0.34872,E,1
15,1,2,4,0.9023,0.16441,0.34762,E,0
15,2,2,4,0.49275,0.041304,0.35113,E,1
15,1,1,6,0.32231,0.024084,0.35011,E,1
15,2,2,3,0.3228,0.96094,0.34907,E,1
15,2,2,4,0.04155,0.39853,0.348,E,1
15,2,2,1,0.72646,0.299,0.34691,E,1
15,1,NaN,NaN,NaN,NaN,0.34579,E,NaN
15,2,1,2,0.66281,0.18765,0.34939,E,0
15,2,1,5,0.18787,0.28174,0.35258,E,0
15,2,2,4,0.3404,0.38082,0.35554,E,1
15,1,NaN,NaN,NaN,NaN,0.35463,E,NaN
15,1,2,2,0.15833,0.15231,0.35748,E,0
15,1,1,2,1.0726,0.19349,0.36112,E,1
15,2,1,4,1.2955,3.6857,0.36014,E,0
15,1,2,3,1.0143,0.21116,0.36391,E,0
15,2,2,5,1.2892,1.3949,0.36815,E,1
15,2,1,6,0.006107,0.28122,0.3669,E,0
15,1,1,2,0.65037,0.30495,0.37167,E,1
15,2,2,6,0.59194,0.32884,0.3702,E,1
15,2,2,5,0.46919,1.1664,0.36883,E,1
15,2,1,2,0.8684,0.023377,0.34283,H,0
15,1,1,5,0.42164,0.17577,0.35731,H,1
15,1,1,1,0.27018,0.14092,0.34553,H,1
15,2,2,2,0.046874,0.088262,0.33643,H,1
15,1,1,5,0.11745,0.41078,0.32875,H,1
15,1,1,5,0.0061199,0.37502,0.32128,H,1
15,2,1,5,0.51617,0.023965,0.31499,H,0
15,2,2,1,0.37553,0.22311,0.32375,H,1
15,2,1,4,0.064921,2.3738,0.31757,H,0
15,2,2,3,0.13515,0.2874,0.32613,H,1
15,1,1,1,0.82622,0.03004,0.319,H,1
15,2,NaN,NaN,NaN,NaN,0.31295,H,NaN
15,2,NaN,NaN,NaN,NaN,0.32139,H,NaN
15,1,1,5,0.094298,0.33465,0.32959,H,1
15,1,NaN,NaN,NaN,NaN,0.32268,H,NaN
15,1,1,4,0.041086,0.17045,0.33069,H,1
15,1,1,5,0.12971,0.50393,0.3239,H,1
15,2,1,5,0.16447,0.66844,0.31822,H,0
15,1,1,5,0.15826,0.13499,0.32608,H,1
15,2,1,5,0.29355,0.24052,0.31951,H,0
15,2,2,5,0.064808,0.15905,0.32719,H,1
15,2,1,3,0.01757,0.23474,0.32074,H,0
15,2,1,1,0.29917,0.041878,0.32825,H,0
15,2,1,2,0.4869,0.38717,0.33775,H,0
15,2,2,4,0.31052,0.98475,0.34909,H,1
15,2,NaN,NaN,NaN,NaN,0.34081,H,NaN
15,1,1,1,1.2598,0.33989,0.35239,H,1
15,1,1,6,0.071039,0.49824,0.34431,H,1
15,1,1,4,0.11165,0.065079,0.33702,H,1
15,2,2,3,0.43387,0.49251,0.33087,H,1
15,2,2,4,0.84989,0.25251,0.32493,H,1
15,1,1,5,1.3715,3.082,0.31998,H,1
15,2,1,4,0.53963,0.035501,0.31504,H,0
15,2,1,5,0.45686,0.20505,0.32191,H,0
15,2,2,2,0.38713,0.52695,0.32863,H,1
15,1,NaN,NaN,NaN,NaN,0.32293,H,NaN
15,1,2,1,0.83803,0.63345,0.32953,H,0
15,2,1,1,0.49834,0.24037,0.33793,H,0
15,2,1,1,0.1995,0.24633,0.348,H,0
15,1,1,3,0.21124,0.34592,0.35821,H,1
15,1,1,2,0.43443,0.86215,0.34967,H,1
15,2,2,3,0.030068,1.2487,0.34247,H,1
15,2,NaN,NaN,NaN,NaN,0.33628,H,NaN
15,2,2,2,1.26,0.33954,0.34544,H,1
15,2,1,4,0.51,0.67418,0.33871,H,0
15,2,1,3,0.38151,0.076967,0.34829,H,0
15,1,1,5,0.51605,0.50429,0.35784,H,1
15,2,2,5,0.12954,0.29938,0.34983,H,1
15,1,1,6,0.15275,0.023846,0.34308,H,1
15,1,2,6,0.49268,0.26359,0.33711,H,0
15,2,1,3,0.21087,0.17012,0.36757,E,0
15,1,1,5,0.029993,0.44578,0.37233,E,1
15,1,1,3,0.37477,0.22876,0.37092,E,1
15,1,NaN,NaN,NaN,NaN,0.36951,E,NaN
15,2,2,2,0.46922,0.035656,0.37425,E,1
15,1,1,6,0.3812,0.070268,0.37295,E,1
15,1,2,5,0.22852,0.71568,0.37159,E,0
15,2,1,3,0.55689,0.35148,0.37598,E,0
15,2,1,4,0.082607,0.093828,0.37973,E,0
15,1,1,6,0.036015,0.19883,0.38309,E,1
15,1,1,6,0.035989,0.53945,0.38208,E,1
15,1,1,6,0.023743,0.11715,0.38106,E,1
15,1,1,5,0.39896,0.36899,0.38003,E,1
15,2,2,6,0.082886,0.39864,0.37899,E,1
15,2,2,2,0.92633,0.38064,0.37793,E,1
15,2,2,3,0.42211,0.32849,0.37684,E,1
15,1,1,5,0.40473,0.41662,0.37572,E,1
15,2,2,2,0.39864,0.36379,0.37456,E,1
15,2,2,4,0.099771,0.30501,0.37337,E,1
15,2,1,4,0.21694,0.26364,0.37213,E,0
15,1,1,6,0.035153,0.34547,0.37615,E,1
15,1,1,4,0.39883,0.37492,0.37504,E,1
15,1,1,6,0.030071,0.01198,0.37389,E,1
15,1,NaN,NaN,NaN,NaN,0.3727,E,NaN
15,2,NaN,NaN,NaN,NaN,0.37656,E,NaN
15,1,NaN,NaN,NaN,NaN,0.37989,E,NaN
15,1,1,4,0.32308,0.51027,0.38288,E,1
15,1,1,6,0.29266,0.32858,0.38198,E,1
15,1,1,6,0.082267,0.04741,0.38108,E,1
15,2,2,4,0.7681,0.41643,0.38016,E,1
15,1,1,1,0.49808,1.0313,0.37923,E,1
15,2,NaN,NaN,NaN,NaN,0.37829,E,NaN
15,1,2,1,1.0965,0.45771,0.38131,E,0
15,2,2,4,0.0061755,0.33396,0.38407,E,1
15,2,1,2,0.56914,0.31084,0.38322,E,0
15,1,NaN,NaN,NaN,NaN,0.38585,E,NaN
15,1,1,5,0.15904,0.97282,0.38913,E,1
15,2,2,3,0.43331,0.19933,0.38827,E,1
15,1,1,4,0.029738,0.0058281,0.38744,E,1
15,2,2,2,0.27542,0.32782,0.38663,E,1
15,2,2,3,0.73912,0.58077,0.38583,E,1
15,1,1,6,0.54471,0.11776,0.38505,E,1
15,2,2,2,0.31096,0.19331,0.38427,E,1
15,2,2,5,0.69183,0.63317,0.38349,E,1
15,1,1,5,0.40448,0.70347,0.3827,E,1
15,1,1,6,0.24615,0.13478,0.38191,E,1
15,1,2,4,0.14092,1.3536,0.38111,E,0
15,2,1,2,1.7929,0.39278,0.38363,E,0
15,2,2,5,0.29371,0.65656,0.38601,E,1
15,1,2,1,0.96674,0.14669,0.38526,E,0
15,2,2,5,0.018335,0.19355,0.34585,H,1
15,1,1,6,0.38723,0.35823,0.33938,H,1
15,1,1,6,0.11786,0.15233,0.33426,H,1
15,2,1,3,0.26996,0.1175,0.32935,H,0
15,2,1,4,0.48715,0.19989,0.33648,H,0
15,2,2,6,0.46282,0.51538,0.34469,H,1
15,1,1,2,1.3651,0.26429,0.33866,H,1
15,1,1,1,1.7287,0.51623,0.33377,H,1
15,2,1,1,0.98435,0.099846,0.32907,H,0
15,2,1,3,0.31643,0.36952,0.3359,H,0
15,2,2,2,0.36912,0.29321,0.3436,H,1
15,2,2,4,0.65621,0.24043,0.33799,H,1
15,1,1,6,0.34018,0.2762,0.3333,H,1
15,1,1,5,0.17649,0.70378,0.3288,H,1
15,2,1,2,1.5236,0.53945,0.32443,H,0
15,1,1,5,0.41669,0.56912,0.32948,H,1
15,1,1,5,0.123,0.84384,0.32516,H,1
15,2,2,5,0.78542,0.064415,0.32092,H,1
15,1,1,4,0.40422,0.10554,0.31734,H,1
15,2,2,5,0.32786,0.31288,0.31375,H,1
15,1,1,3,0.029793,0.041081,0.31011,H,1
15,1,2,1,0.28116,0.48599,0.30714,H,0
15,2,2,2,0.51559,0.012435,0.31166,H,1
15,2,1,6,0.29293,0.48106,0.30841,H,0
15,1,1,3,0.59195,1.354,0.31316,H,1
15,1,1,5,0.27531,0.29353,0.30967,H,1
15,1,1,2,0.84953,0.59225,0.30681,H,1
15,1,2,1,0.48113,0.047723,0.30406,H,0
15,2,NaN,NaN,NaN,NaN,0.30805,H,NaN
15,1,1,4,0.23453,0.023429,0.30528,H,1
15,2,1,3,0.19375,0.37517,0.30262,H,0
15,1,1,5,0.17654,0.25194,0.3065,H,1
15,1,2,5,0.16428,0.62716,0.30382,H,0
15,2,2,4,0.54971,0.35814,0.3077,H,1
15,2,2,4,0.39316,0.22847,0.30501,H,1
15,2,2,2,0.50977,0.24603,0.30242,H,1
15,1,1,5,0.44552,1.1193,0.2999,H,1
15,1,1,1,0.070536,1.9635,0.29743,H,1
15,2,1,6,0.57478,0.53339,0.29499,H,0
15,1,2,4,0.46333,0.15254,0.29783,H,0
15,2,1,4,0.50964,0.35802,0.30145,H,0
15,1,2,5,1.4946,0.92026,0.30512,H,0
15,1,1,4,0.21207,0.91385,0.30889,H,1
15,1,1,2,0.41047,0.19972,0.30627,H,1
15,1,1,5,1.0957,0.4513,0.30374,H,1
15,1,1,5,0.34044,0.36349,0.30129,H,1
15,2,2,5,0.14648,0.28132,0.2989,H,1
15,1,1,4,0.33981,0.46935,0.29656,H,1
15,2,2,2,0.24609,0.32307,0.29424,H,1
15,2,NaN,NaN,NaN,NaN,0.29228,H,NaN
15,2,2,6,0.11183,0.24614,0.3882,E,1
15,1,1,4,0.34014,0.17065,0.38744,E,1
15,1,1,6,0.21092,0.51572,0.38671,E,1
15,1,1,6,0.31085,0.12904,0.38598,E,1
15,2,2,4,0.040966,0.17029,0.38527,E,1
15,1,1,2,0.85622,0.84995,0.38456,E,1
15,2,2,6,0.34618,0.081968,0.38385,E,1
15,2,2,2,1.4413,0.58034,0.38314,E,1
15,1,1,6,0.33437,0.058564,0.38242,E,1
15,2,2,4,0.40431,0.11735,0.3817,E,1
15,2,2,6,0.058504,0.11167,0.38097,E,1
15,1,1,1,1.0429,0.088534,0.38023,E,1
15,1,1,5,0.68597,0.74479,0.37947,E,1
15,2,2,2,0.48655,0.0061048,0.37869,E,1
15,2,2,6,0.35206,0.19332,0.3779,E,1
15,1,1,6,0.29324,0.14642,0.37708,E,1
15,2,2,3,0.18784,1.2894,0.37623,E,1
15,1,2,3,0.55732,0.27557,0.37536,E,0
15,2,1,4,0.16444,0.34017,0.37819,E,0
15,1,1,4,0.70932,0.094034,0.38066,E,1
15,1,1,1,0.26388,0.17574,0.37994,E,1
15,1,1,3,0.64509,0.19993,0.37921,E,1
15,1,1,6,0.058782,0.24694,0.37846,E,1
15,2,NaN,NaN,NaN,NaN,0.37769,E,NaN
15,1,2,2,0.24083,0.56869,0.38017,E,0
15,2,1,4,0.40488,0.88545,0.38238,E,0
15,2,2,2,0.41672,0.43923,0.38442,E,1
15,2,1,1,0.7269,0.3929,0.38379,E,0
15,2,2,2,0.36329,0.053156,0.38575,E,1
15,1,2,2,0.25241,0.27542,0.38514,E,0
15,2,2,3,0.53329,0.58594,0.38755,E,1
15,2,2,4,0.023372,0.18203,0.38694,E,1
15,1,1,1,0.42843,0.30548,0.38633,E,1
15,2,1,1,0.89053,0.41638,0.38574,E,0
15,2,2,1,0.52743,0.053565,0.38808,E,1
15,2,2,2,0.29883,0.35706,0.38748,E,1
15,2,1,1,0.047455,0.18166,0.38689,E,0
15,2,2,1,0.34628,0.11124,0.38921,E,1
15,1,2,1,1.3543,0.25246,0.38859,E,0
15,1,1,5,0.071063,0.45143,0.39099,E,1
15,2,2,3,0.10539,0.14073,0.39033,E,1
15,2,NaN,NaN,NaN,NaN,0.38969,E,NaN
15,1,1,2,0.35277,0.035998,0.39215,E,1
15,1,NaN,NaN,NaN,NaN,0.39145,E,NaN
15,1,NaN,NaN,NaN,NaN,0.3941,E,NaN
15,1,NaN,NaN,NaN,NaN,0.39717,E,NaN
15,1,2,1,0.73877,0.21706,0.40088,E,0
15,2,1,1,0.32297,0.3107,0.40459,E,0
15,2,2,5,0.07067,0.12972,0.40775,E,1
15,1,1,4,0.21759,0.39909,0.40686,E,1
15,2,2,5,0.45772,0.24696,0.29499,H,1
15,1,1,4,0.0060813,0.11803,0.29305,H,1
15,2,1,5,0.047489,0.11737,0.2911,H,0
15,1,1,1,1.0135,0.80943,0.2938,H,1
15,1,1,1,0.4687,0.10556,0.29187,H,1
15,2,2,2,0.28713,0.12957,0.28993,H,1
15,1,1,1,1.1137,0.53351,0.28797,H,1
15,2,NaN,NaN,NaN,NaN,0.286,H,NaN
15,2,NaN,NaN,NaN,NaN,0.28877,H,NaN
15,1,NaN,NaN,NaN,NaN,0.29147,H,NaN
15,2,NaN,NaN,NaN,NaN,0.29412,H,NaN
15,1,1,2,1.846,0.11181,0.29673,H,1
15,1,2,2,0.34012,0.29949,0.29452,H,0
15,2,1,1,0.9968,0.24107,0.29711,H,0
15,2,2,1,0.97285,0.38131,0.30041,H,1
15,1,1,1,0.3807,0.49216,0.29818,H,1
15,1,2,2,0.088155,0.059114,0.29599,H,0
15,2,1,1,0.3227,0.35149,0.29924,H,0
15,1,2,1,0.89642,1.0018,0.30251,H,0
15,2,2,3,0.46317,0.14091,0.30584,H,1
15,2,1,1,1.7352,0.35759,0.30354,H,0
15,1,1,2,0.3808,0.094003,0.30688,H,1
15,2,1,3,0.50407,0.046979,0.30457,H,0
15,1,1,3,0.1464,0.087882,0.30791,H,1
15,1,NaN,NaN,NaN,NaN,0.3056,H,NaN
15,2,1,1,0.62144,0.36997,0.30895,H,0
15,1,2,1,0.28767,0.49805,0.31288,H,0
15,1,1,1,0.17039,0.10623,0.31687,H,1
15,2,2,2,0.064983,0.088506,0.31407,H,1
15,1,1,1,0.58634,0.023401,0.31123,H,1
