Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy,Side
30,2,1,9,0.241961882,0.60609,0.015848932,1,1,2
30,0,2,7,0.508563487,0.69791,0.015848932,1,1,0
30,2,1,9,0.633506313,0.53127,0.015848932,1,1,1
30,2,1,9,0.241837864,0.65639,0.015848932,1,1,1
30,2,1,0,0.458678744,2.7645,0.015488166,1,1,1
30,2,1,10,0.558626577,0.3812,0.015488166,1,1,2
30,2,2,7,1.200306404,0.82278,0.015488166,1,0,2
30,0,2,7,0.466887813,1.13117,0.015488166,1,1,0
30,2,2,7,0.483771302,0.68109,0.015488166,1,0,1
30,0,2,6,0.366936282,0.6064,0.015848932,1,1,0
30,0,2,7,0.958504664,0.58974,0.015848932,1,1,0
30,2,1,10,0.283499032,0.72301,0.015848932,1,1,2
30,0,2,7,0.375236942,0.76443,0.015848932,1,1,0
30,2,1,7,0.100301966,0.4063,0.015848932,1,1,1
30,2,2,6,0.59185624,0.82293,0.015488166,1,0,1
30,0,2,7,0.541819318,0.69787,0.015848932,1,1,0
30,0,2,8,0.350282624,0.5896,0.015848932,1,1,0
30,0,2,7,0.7336214,0.78093,0.015848932,1,1,0
30,2,2,6,0.216885537,0.8395,0.015848932,1,0,1
30,2,1,10,0.350224029,0.40623,0.015848932,1,1,2
30,2,2,6,0.658611103,1.36443,0.015848932,1,0,2
30,0,2,6,0.625307485,1.81454,0.015848932,1,1,0
30,2,1,10,0.258568607,0.53118,0.015848932,1,1,2
30,2,2,6,0.558563146,0.69785,0.015848932,1,0,1
30,0,2,7,0.31687177,0.62292,0.015848932,1,1,0
30,2,1,10,0.233511035,0.50609,0.015848932,1,1,2
30,0,2,6,0.783530321,0.66457,0.015848932,1,1,0
30,2,1,10,0.283535441,0.49783,0.015848932,1,1,2
30,2,2,8,0.575313515,0.58111,0.015848932,1,0,1
30,2,1,10,0.216856239,0.43965,0.015848932,1,1,2
30,0,2,7,0.600111957,0.59794,0.015848932,1,1,0
30,0,2,6,0.108555124,0.66454,0.015848932,1,1,0
30,2,2,8,0.166825576,0.76455,0.015848932,1,0,1
30,0,2,6,0.250275911,0.58931,0.016218101,1,1,0
30,2,2,7,0.500221867,0.5896,0.016218101,1,0,1
30,2,2,3,3.266950903,1.30588,0.016218101,1,0,2
30,2,1,10,0.333571508,0.44799,0.016218101,1,1,2
30,0,2,8,0.633620376,0.53103,0.016218101,1,1,0
30,2,1,9,0.566888268,0.40627,0.016218101,1,1,1
30,0,2,6,0.600234553,0.62295,0.016218101,1,1,0
30,2,1,8,0.783600863,0.83944,0.016218101,1,1,1
30,0,2,6,0.433521048,0.78938,0.016218101,1,1,0
30,2,1,9,0.400171918,0.60627,0.016218101,1,1,2
30,1,1,3,1.216921662,0.94766,0.016982437,2,1,2
30,0,2,6,1.233435089,0.49783,0.016595869,2,1,0
30,1,1,10,0.191835361,0.46463,0.016595869,2,1,2
30,0,2,6,0.458641197,0.5063,0.016595869,2,1,0
30,1,1,9,0.208467402,0.373,0.016595869,2,1,1
30,1,2,6,0.366795482,0.58126,0.016595869,2,0,1
30,0,2,7,0.341834622,0.52285,0.016595869,2,1,0
30,0,2,7,0.491815962,0.75607,0.016595869,2,1,0
30,1,2,8,0.316971326,0.77285,0.016595869,2,0,2
30,1,1,8,0.491857207,0.44794,0.016982437,2,1,1
30,1,1,10,0.058528728,0.47287,0.016982437,2,1,1
30,1,1,10,0.066903912,0.38128,0.016595869,2,1,1
30,1,2,9,0.216916542,0.48946,0.016595869,2,0,2
30,0,2,8,0.525158265,0.49786,0.016595869,2,1,0
30,1,1,10,0.200296733,0.48942,0.016595869,2,1,2
30,1,2,9,0.008538456,0.58953,0.016595869,2,0,1
30,0,2,7,1.266791898,0.71441,0.016982437,2,1,0
30,0,2,7,0.466861928,0.78109,0.016982437,2,1,0
30,1,1,10,0.483606893,0.49775,0.016982437,2,1,2
30,0,2,8,2.500228978,0.56458,0.016595869,2,1,0
30,0,2,7,0.550176299,0.9144,0.016595869,2,1,0
30,0,2,6,0.333611046,0.65618,0.016595869,2,1,0
30,1,1,9,0.075252928,0.35603,0.016595869,2,1,2
30,1,1,10,0.066859823,0.38951,0.016595869,2,1,2
30,0,2,6,1.350314482,2.0227,0.016595869,2,1,0
30,1,1,10,0.350200989,0.523,0.016595869,2,1,1
30,1,2,7,0.816942597,0.9479,0.016595869,2,0,2
30,0,2,7,0.433512514,1.27278,0.016595869,2,1,0
30,1,1,7,0.641842814,0.62292,0.016595869,2,1,1
30,1,1,10,0.158667139,0.80601,0.016595869,2,1,1
30,0,2,7,0.591976275,0.65586,0.016595869,2,1,0
30,1,2,6,0.525226816,0.86432,0.016595869,2,0,2
30,1,1,7,0.450298439,0.76448,0.016595869,2,1,1
30,0,2,8,0.500246614,0.78114,0.016595869,2,1,0
30,1,2,7,0.45831181,0.78947,0.016595869,2,0,2
30,1,2,2,0.191946863,1.74777,0.016595869,2,0,1
30,1,1,10,0.058519057,0.6313,0.016982437,2,1,1
30,0,2,7,0.400203776,1.16479,0.016595869,2,1,0
30,0,2,7,0.408700703,0.66443,0.016595869,2,1,0
30,1,1,6,1.017063827,0.80621,0.016595869,2,1,2
30,0,2,6,0.416870519,0.53942,0.016595869,2,1,0
30,0,2,6,0.600222322,0.73962,0.016595869,2,1,0
30,0,2,6,0.550246841,0.68124,0.016595869,2,1,0
30,1,1,8,0.425244565,0.62263,0.016595869,2,1,2
30,1,1,7,0.891911365,1.05615,0.016595869,2,1,2
30,1,1,10,0.241826487,0.56463,0.016595869,2,1,1
30,0,2,7,0.525331776,0.44774,0.016595869,2,1,0
30,1,1,7,0.316859255,0.57287,0.016595869,2,1,1
30,1,2,8,0.69193321,0.70603,0.016595869,2,0,1
30,1,2,8,0.691936339,0.61457,0.016595869,2,0,2
30,2,2,7,1.083404255,1.39806,0.016218101,1,0,1
30,0,2,6,0.466905448,0.58961,0.016218101,1,1,0
30,2,2,7,0.333537944,0.57296,0.016218101,1,0,1
30,0,2,6,0.458574353,0.73116,0.016218101,1,1,0
30,2,2,7,0.483663497,0.91442,0.016218101,1,0,1
30,0,2,7,0.433507679,0.71456,0.016595869,1,1,0
30,0,2,2,0.708457162,0.48132,0.016595869,1,1,0
30,2,2,7,0.516994138,0.77276,0.016595869,1,0,2
30,2,1,10,0.175214699,0.37284,0.016595869,1,1,2
30,2,1,10,0.008616394,0.36453,0.016595869,1,1,2
30,0,2,7,0.616909829,0.7645,0.016595869,1,1,0
30,2,2,7,0.541815052,0.91462,0.016595869,1,0,1
30,2,2,7,0.566848161,0.88118,0.016595869,1,0,1
30,2,1,10,0.341845715,0.42285,0.016982437,1,1,2
30,0,2,8,1.575176697,0.87301,0.016595869,1,1,0
30,2,1,10,0.066898792,0.46463,0.016595869,1,1,2
30,0,2,6,0.708631241,0.69781,0.016595869,1,1,0
30,0,2,6,0.42534213,0.54771,0.016595869,1,1,0
30,2,1,10,0.216859368,0.43097,0.016595869,1,1,2
30,2,1,7,1.516896574,0.65621,0.016595869,1,1,1
30,2,1,10,0.475313344,0.46428,0.016595869,1,1,2
30,2,1,10,0.008535896,0.35618,0.016218101,1,1,1
30,0,2,7,0.408522072,0.53135,0.016218101,1,1,0
30,2,2,0,0.350191602,0.95606,0.016218101,1,0,2
30,2,1,9,0.150200078,0.65622,0.016595869,1,1,1
30,2,1,10,0.116821936,0.40595,0.016218101,1,1,2
30,2,1,10,0.641993569,0.6729,0.016218101,1,1,1
30,0,2,8,0.47522346,0.53122,0.016218101,1,1,0
30,0,2,6,0.458498406,0.68962,0.016218101,1,1,0
30,0,2,6,0.15865377,0.53123,0.016218101,1,1,0
30,0,2,9,0.425186823,0.55636,0.016218101,1,1,0
30,2,1,10,0.44196137,0.43957,0.016218101,1,1,1
30,2,1,10,0.19186665,0.43946,0.016218101,1,1,2
30,0,2,7,0.391791898,0.52291,0.016218101,1,1,0
30,0,2,7,0.291967799,0.44791,0.016218101,1,1,0
30,2,2,9,0.425226645,0.53107,0.016218101,1,0,1
30,0,2,7,0.383530207,0.48954,0.016218101,1,1,0
30,2,2,7,0.425164921,0.69781,0.016218101,1,0,2
30,2,1,10,0.316916712,0.42258,0.016218101,1,1,1
30,2,1,10,0.075207701,0.44791,0.016218101,1,1,2
30,2,2,6,0.383652234,0.98936,0.016218101,1,0,1
30,2,1,10,0.066904197,0.41461,0.016218101,1,1,2
30,0,2,7,0.38370002,0.58936,0.016218101,1,1,0
30,2,2,8,0.366930309,0.63108,0.016218101,1,0,1
30,0,2,6,0.441821992,0.63114,0.016218101,1,1,0
30,0,2,9,0.491974113,0.57285,0.016218101,1,1,0
30,2,2,7,0.525240754,0.77287,0.016218101,1,0,1
30,0,2,3,0.916895834,1.3563,0.016595869,1,1,0
30,2,1,10,0.366918362,0.40612,0.016595869,1,1,2
30,2,1,10,0.033521787,0.47284,0.016595869,1,1,2
31,0,2,10,5.23360348,1.63491,0.031622777,1,1,0
31,2,1,10,0.841923653,0.79571,0.031622777,1,1,2
31,0,2,7,2.325079986,1.41472,0.014454398,1,1,0
31,2,1,7,0.391995276,0.46469,0.014454398,1,1,2
31,2,2,6,1.241987767,1.28976,0.00676083,1,0,1
31,2,2,7,1.18363255,0.88139,0.008912509,1,0,2
31,0,2,4,1.941928375,1.28147,0.011220185,1,1,0
31,0,2,6,0.608602057,1.11479,0.011220185,1,1,0
31,2,1,10,0.283519512,0.39828,0.011220185,1,1,1
31,2,2,6,1.108532938,0.68984,0.009549926,1,0,1
31,0,2,6,0.791904652,0.76479,0.011481536,1,1,0
31,2,2,7,1.191839344,0.59821,0.011481536,1,0,2
31,0,2,4,2.550141881,1.03163,0.015135612,1,1,0
31,2,1,10,0.366826202,0.23981,0.015135612,1,1,2
31,0,2,7,2.299323534,1.45732,0.012022644,1,1,0
31,2,2,6,1.000124871,0.51492,0.012022644,1,0,1
31,2,1,10,0.258577994,0.13145,0.014791084,1,1,1
31,2,1,8,1.383436625,1.23996,0.012589254,1,1,1
31,0,2,4,3.767049036,0.77282,0.011748976,1,1,0
31,2,1,10,0.533442996,0.28976,0.011748976,1,1,2
31,2,2,7,0.475259015,0.52311,0.011220185,1,0,1
31,2,1,9,0.275373874,0.21464,0.012022644,1,1,2
31,2,2,4,0.391816929,1.62321,0.011481536,1,0,2
31,2,2,4,2.500295253,1.08136,0.012589254,1,0,1
31,0,2,7,1.50019968,1.28159,0.014125375,1,1,0
31,0,1,8,0.500190862,1.1814,0.014125375,1,0,0
31,2,1,10,0.275194674,0.18154,0.014125375,1,1,2
31,0,2,7,0.716869039,1.00646,0.012882496,1,1,0
31,2,1,6,1.266967116,0.39802,0.012882496,1,1,1
31,0,2,4,1.283453805,0.91462,0.012302688,1,1,0
31,2,2,4,2.92514501,0.71484,0.012302688,1,0,1
31,0,2,3,1.408522072,1.23978,0.013489629,1,1,0
31,2,2,6,1.350144953,0.58147,0.013489629,1,0,2
31,0,2,3,0.916831834,2.28152,0.014791084,1,1,0
31,2,1,10,0.008535896,0.36407,0.014791084,1,1,1
31,0,1,4,2.308469563,2.26485,0.013803843,1,0,0
31,2,1,6,2.333325464,0.53114,0.013803843,1,1,1
31,0,1,6,1.041940207,0.88153,0.013182567,1,0,0
31,2,2,9,0.525194674,0.63988,0.013182567,1,0,2
31,2,2,10,0.575135737,0.2563,0.014125375,1,0,2
31,0,2,4,1.133538456,0.48121,0.015848932,1,1,0
31,2,2,4,1.183513937,0.98955,0.015848932,1,0,2
31,0,2,4,2.708528557,1.63951,0.018197009,1,1,0
31,0,2,7,0.525026567,0.40627,0.018197009,1,1,0
31,2,1,10,0.300202468,0.11439,0.018197009,1,1,2
31,2,1,10,0.175202752,0.15613,0.016595869,1,1,1
31,2,1,10,0.366854078,0.14782,0.015488166,1,1,1
31,0,2,7,0.366910682,0.23949,0.014791084,1,1,0
31,2,1,10,0.18356087,0.20609,0.014791084,1,1,2
31,2,2,7,0.925089828,0.41453,0.014125375,1,0,1
31,0,2,8,0.633535611,0.69788,0.031622777,2,1,0
31,1,1,10,0.183565421,0.22284,0.031622777,2,1,2
31,0,2,8,0.650256967,0.63106,0.014454398,2,1,0
31,1,1,7,2.058519625,0.82301,0.014454398,2,1,1
31,0,2,8,0.516768574,0.3562,0.00676083,2,1,0
31,1,2,8,0.933516212,0.5396,0.00676083,2,0,2
31,1,2,7,0.51691364,0.36449,0.008912509,2,0,1
31,0,2,7,0.375142507,0.30628,0.011220185,2,1,0
31,1,2,7,0.958475366,0.64787,0.011220185,2,0,2
31,1,1,10,0.2168844,0.18937,0.015488166,2,1,1
31,0,2,6,0.825167026,0.63995,0.012022644,2,1,0
31,1,2,6,0.433562292,0.58953,0.012022644,2,0,2
31,1,1,10,0.24190158,0.21389,0.014791084,2,1,2
31,0,2,6,0.350130446,1.01424,0.012589254,2,1,0
31,1,2,4,1.775197803,0.5645,0.012589254,2,0,1
31,1,2,6,0.466846568,0.80632,0.014791084,2,0,2
31,1,1,10,0.142029125,0.14772,0.017782794,2,1,1
31,0,2,4,1.425149276,0.99796,0.015848932,2,1,0
31,0,1,8,0.908609112,0.50603,0.015848932,2,0,0
31,1,1,10,0.175205312,0.16459,0.015848932,2,1,1
31,1,2,4,0.675165205,0.44788,0.014454398,2,0,2
31,0,1,9,1.108358857,0.43952,0.016218101,2,0,0
31,1,1,10,0.183426043,0.1645,0.016218101,2,1,1
31,1,1,6,0.516861303,0.45625,0.015135612,2,1,2
31,0,2,10,0.200202866,0.18951,0.014125375,2,1,0
31,1,1,6,0.291680225,0.1813,0.014125375,2,1,1
31,0,2,4,0.608536066,0.43952,0.013489629,2,1,0
31,0,2,6,0.516836556,0.35624,0.013489629,2,1,0
31,1,1,7,0.275276025,0.18904,0.013489629,2,1,1
31,1,1,10,0.283520081,0.15626,0.013182567,2,1,2
31,1,2,6,0.375106667,0.26473,0.012589254,2,0,1
31,1,1,10,0.150202354,0.13956,0.013182567,2,1,2
31,1,1,9,0.23359324,0.18114,0.012882496,2,1,1
31,0,2,6,0.308536123,0.19784,0.012589254,2,1,0
31,0,2,7,0.458519171,0.27296,0.012589254,2,1,0
31,0,2,7,0.225143531,0.14755,0.012589254,2,1,0
31,1,2,5,0.550098361,1.72283,0.012589254,2,0,2
31,0,2,6,0.300131641,0.9646,0.013182567,2,1,0
31,1,2,8,0.500129707,1.45619,0.013182567,2,0,2
31,1,1,10,0.00864882,0.17272,0.013803843,2,1,1
31,0,2,6,0.816914437,0.23118,0.013489629,2,1,0
31,1,1,10,0.400154567,0.2396,0.013489629,2,1,2
31,0,2,9,0.450208555,0.33957,0.013182567,2,1,0
31,0,2,8,0.316769655,0.70618,0.013182567,2,1,0
31,1,1,7,0.933381954,0.43132,0.013182567,2,1,1
31,1,1,6,0.366875127,0.16456,0.012882496,2,1,1
31,1,2,9,0.333518033,0.20626,0.012589254,2,0,2
31,1,1,6,1.433569119,0.63119,0.012882496,2,1,2
31,1,1,4,0.333481055,1.05631,0.012589254,2,1,1
31,0,2,7,0.708470815,0.4644,0.012589254,2,1,0
31,0,2,10,0.766768005,0.71452,0.015135612,1,1,0
31,2,1,10,0.350185344,0.31463,0.015135612,1,1,2
31,2,2,7,0.508588518,0.53116,0.014454398,1,0,1
31,0,2,8,0.266858458,0.23959,0.015488166,1,1,0
31,0,2,6,0.575235008,0.98936,0.015488166,1,1,0
31,2,1,10,0.250174933,0.18952,0.015488166,1,1,2
31,0,2,7,0.37514592,0.48972,0.014791084,1,1,0
31,2,1,10,0.158502445,0.15628,0.014791084,1,1,1
31,2,2,7,0.450076857,0.54795,0.014454398,1,0,1
31,2,1,10,0.00857202,0.27323,0.015135612,1,1,2
31,0,2,7,0.291780065,0.35622,0.014791084,1,1,0
31,2,1,10,0.12525344,0.15617,0.014791084,1,1,2
31,2,2,4,1.300150414,1.29809,0.014454398,1,0,2
31,2,1,10,0.350263282,0.12287,0.015135612,1,1,1
31,0,2,6,0.525260665,0.82247,0.014454398,1,1,0
31,0,2,7,2.008550687,0.38112,0.014454398,1,1,0
31,2,2,4,1.466875582,0.46458,0.014454398,1,0,2
31,0,2,7,0.708561553,0.41435,0.015135612,1,1,0
31,2,1,10,0.125197689,0.21457,0.015135612,1,1,1
31,2,1,8,0.091822959,0.26443,0.014791084,1,1,1
31,0,2,6,0.400082318,0.50628,0.014454398,1,1,0
31,0,2,4,0.45020059,0.80623,0.014454398,1,1,0
31,2,2,4,0.283478267,0.88127,0.014454398,1,0,1
31,2,2,6,1.441842757,0.49795,0.015135612,1,0,2
31,2,1,10,0.200134599,0.18948,0.015848932,1,1,2
31,0,2,8,1.475160028,0.38125,0.015488166,1,1,0
31,2,2,6,1.450225337,0.52234,0.015488166,1,0,2
31,2,2,6,1.041857434,1.60623,0.016218101,1,0,1
31,0,2,8,0.583451472,0.21456,0.016982437,1,1,0
31,2,1,9,0.600179371,0.15613,0.016982437,1,1,1
31,2,1,10,0.058528159,0.17297,0.016595869,1,1,2
31,0,2,6,0.458525997,0.50623,0.016218101,1,1,0
31,0,2,4,0.733506484,0.5563,0.016218101,1,1,0
31,0,2,4,1.083559562,1.11454,0.016218101,1,1,0
31,2,1,10,0.158466321,0.13957,0.016218101,1,1,2
31,2,2,6,0.625150187,0.78954,0.015488166,1,0,1
31,2,1,9,0.383496927,0.10606,0.016218101,1,1,2
31,2,1,10,0.141831151,0.15619,0.015848932,1,1,1
31,2,1,6,0.333539082,0.39788,0.015488166,1,1,1
31,0,1,0,0.291910341,1.6645,0.015135612,1,0,0
31,2,1,10,0.216915973,0.14785,0.015135612,1,1,1
31,2,1,8,0.891828022,0.52296,0.015135612,1,1,1
31,0,2,7,0.525244167,0.28964,0.014791084,1,1,0
31,0,2,8,0.541858287,0.36454,0.014791084,1,1,0
31,2,2,4,0.925164921,1.08955,0.014791084,1,0,2
31,0,2,8,0.400097394,0.94785,0.015135612,1,1,0
31,2,2,6,0.308720728,0.206,0.015135612,1,0,2
31,0,2,4,1.166933665,0.51436,0.015488166,1,1,0
31,2,1,10,0.300330468,0.1476,0.015488166,1,1,1
31,2,1,10,0.150210603,0.11451,0.015488166,1,1,2
31,1,2,6,0.65853857,0.61457,0.012589254,2,0,2
31,0,2,9,0.350142109,0.16456,0.012882496,2,1,0
31,1,2,7,0.308467857,0.348,0.012882496,2,0,2
31,1,2,7,0.866957616,0.65613,0.013489629,2,0,1
31,1,1,10,0.092136417,0.13929,0.013803843,2,1,1
31,0,2,6,0.366884513,1.38957,0.013489629,2,1,0
31,1,2,7,0.333465695,0.48133,0.013489629,2,0,2
31,1,1,10,0.100173113,0.21459,0.014125375,2,1,1
31,0,2,6,0.383471611,0.45636,0.013803843,2,1,0
31,0,2,7,0.316753726,0.29793,0.013803843,2,1,0
31,0,1,6,0.250208213,0.2645,0.013803843,2,0,0
31,1,2,4,0.316892819,0.56468,0.013803843,2,0,2
31,1,2,8,0.458599099,0.67281,0.014454398,2,0,2
31,0,2,7,0.575191204,0.73123,0.015135612,2,1,0
31,1,1,10,0.108502786,0.15612,0.015135612,2,1,1
31,1,1,10,0.008584536,0.12276,0.014791084,2,1,1
31,1,1,10,0.083466548,0.13951,0.014454398,2,1,1
31,0,2,6,1.408513254,0.33954,0.014125375,2,1,0
31,0,2,7,0.541824439,0.34796,0.014125375,2,1,0
31,1,2,7,0.508470758,0.25627,0.014125375,2,0,2
31,1,2,4,0.691852144,0.71454,0.014454398,2,0,1
31,0,2,6,0.625199965,0.63957,0.015135612,2,1,0
31,1,1,10,0.008632891,0.12265,0.015135612,2,1,1
31,1,1,7,0.258420127,0.60632,0.014791084,2,1,1
31,0,2,4,1.383559505,1.2313,0.014454398,2,1,0
31,1,2,8,1.23354716,0.60622,0.014454398,2,0,2
31,0,2,6,1.200128626,0.57291,0.015135612,2,1,0
31,1,2,7,1.341837751,2.63964,0.015135612,2,0,2
31,0,2,4,0.991954202,0.58091,0.015848932,2,1,0
31,1,1,10,0.225188188,0.19783,0.015848932,2,1,2
31,1,1,8,0.875173227,0.58952,0.015488166,2,1,1
31,1,1,10,0.133306065,0.38966,0.015135612,2,1,2
31,1,1,10,0.333616735,0.22277,0.014791084,2,1,1
31,1,2,6,0.691886561,0.41451,0.014454398,2,0,2
31,0,2,7,0.408327796,0.62289,0.014791084,2,1,0
31,1,1,8,0.550323356,0.28109,0.014791084,2,1,1
31,0,2,9,0.750186311,0.31466,0.014791084,2,1,0
31,0,2,7,0.42516037,0.46455,0.014791084,2,1,0
31,1,1,10,0.258459665,0.21454,0.014791084,2,1,2
31,0,2,4,0.966851688,0.58122,0.014454398,2,1,0
31,1,1,10,0.133484411,0.14789,0.014454398,2,1,1
31,0,2,7,0.666798554,1.11462,0.014125375,2,1,0
31,1,1,10,0.175166912,0.13958,0.014125375,2,1,1
31,1,1,10,0.025007794,0.14722,0.013803843,2,1,1
31,0,2,7,0.575211399,0.37289,0.013803843,2,1,0
31,0,2,4,0.74177358,0.45624,0.013803843,2,1,0
31,1,2,4,1.375183751,0.63953,0.013803843,2,0,2
31,0,2,8,0.891882636,1.87322,0.014125375,2,1,0
31,1,2,6,0.633551256,0.82294,0.014125375,2,0,2
31,1,1,6,0.375207076,0.31465,0.014454398,2,1,2
31,0,2,7,0.67523461,1.3898,0.015135612,1,1,0
31,2,2,4,0.775200932,1.66454,0.015135612,1,0,2
31,2,1,6,0.250243485,0.13956,0.015488166,1,1,1
31,0,2,6,0.375188587,0.52289,0.015488166,1,1,0
31,2,1,10,0.066887415,0.14785,0.015488166,1,1,1
31,2,2,6,0.800212139,0.43965,0.015135612,1,0,1
31,0,2,6,0.733497382,0.81463,0.015488166,1,1,0
31,0,2,4,1.791808225,1.22285,0.015488166,1,1,0
31,2,1,10,0.341824097,0.15584,0.015488166,1,1,2
31,2,2,7,0.767023436,0.64765,0.015135612,1,0,2
31,0,2,4,0.900217998,0.7563,0.015848932,1,1,0
31,2,1,10,0.208529411,0.37285,0.015848932,1,1,2
31,0,2,7,0.975170837,0.59788,0.015488166,1,1,0
31,2,1,10,0.05859415,0.1478,0.015488166,1,1,2
31,2,1,10,0.233466662,0.17305,0.015135612,1,1,1
31,0,2,7,0.283512401,0.423,0.015135612,1,1,0
31,2,2,4,0.508524233,0.8645,0.015135612,1,0,2
31,2,1,10,0.883493229,0.11448,0.015488166,1,1,1
31,2,2,6,1.225378766,1.83958,0.015135612,1,0,1
31,0,1,1,1.375147342,2.04793,0.015488166,1,0,0
31,2,1,9,0.666845203,0.1729,0.015488166,1,1,1
31,2,1,8,0.208473944,0.23958,0.015488166,1,1,1
31,0,2,6,0.333452895,0.2896,0.015135612,1,1,0
31,0,2,7,0.416814199,0.24796,0.015135612,1,1,0
31,2,2,6,1.008438331,0.75628,0.015135612,1,0,2
31,2,1,9,0.291998803,0.13944,0.015488166,1,1,2
31,0,2,8,0.625123165,0.28968,0.015135612,1,1,0
31,2,1,9,0.150089714,0.13895,0.015135612,1,1,1
31,2,2,6,0.625196267,0.76448,0.015135612,1,0,2
31,0,2,7,0.475132722,0.23994,0.015488166,1,1,0
31,0,2,4,0.950156786,1.09794,0.015488166,1,1,0
31,2,1,8,0.141887472,0.09797,0.015488166,1,1,1
31,0,2,6,1.091894355,1.60618,0.015135612,1,1,0
31,2,2,8,0.366852656,0.30622,0.015135612,1,0,2
31,0,2,7,0.808440265,1.08946,0.015488166,1,1,0
31,2,1,7,0.266787916,0.14784,0.015488166,1,1,1
31,2,1,10,0.058510523,0.18957,0.015488166,1,1,2
31,0,2,7,0.341888666,0.23122,0.015135612,1,1,0
31,2,2,6,0.375226702,0.50611,0.015135612,1,0,2
31,2,1,10,0.083562121,0.15605,0.015488166,1,1,1
31,2,1,10,0.058617759,0.17285,0.015488166,1,1,1
31,0,2,7,0.350211513,1.03119,0.015135612,1,1,0
31,0,2,4,1.441821992,0.60621,0.015135612,1,1,0
31,2,1,10,0.149994425,0.15625,0.015135612,1,1,1
31,0,2,6,1.358536066,1.01436,0.015135612,1,1,0
31,2,1,7,2.658528614,0.8228,0.015135612,1,1,2
31,2,1,10,0.475171122,0.24785,0.014791084,1,1,1
31,2,1,6,0.158466321,0.43121,0.014791084,1,1,2
31,2,1,8,0.075175844,0.49795,0.014791084,1,1,2
31,0,2,6,0.375188302,0.54784,0.014454398,1,1,0
31,0,2,9,0.517014903,0.66476,0.014125375,2,1,0
31,0,2,6,0.600179371,0.65615,0.014125375,2,1,0
31,1,2,4,0.933527305,0.72288,0.014125375,2,0,2
31,1,2,6,1.283570427,0.51439,0.014791084,2,0,1
31,0,2,6,0.566830526,1.13955,0.015135612,2,1,0
31,1,1,7,0.358525542,0.45626,0.015135612,2,1,1
31,0,2,6,1.50013312,0.73129,0.014791084,2,1,0
31,1,1,6,0.300245703,0.28115,0.014791084,2,1,2
31,1,1,7,0.275167083,0.40618,0.014454398,2,1,1
31,1,1,6,1.183541528,0.69794,0.014454398,2,1,2
31,1,2,6,0.483635338,0.51443,0.014125375,2,0,1
31,0,2,4,1.100186766,1.41459,0.014454398,2,1,0
31,0,2,7,0.316752872,0.49786,0.014454398,2,1,0
31,1,2,4,1.341904026,0.5979,0.014454398,2,0,2
31,1,2,7,0.908611956,0.32283,0.014791084,2,0,2
31,0,2,7,1.25851314,1.10611,0.015135612,2,1,0
31,1,1,10,0.191759415,0.20626,0.015135612,2,1,1
31,0,2,6,1.225289451,0.81456,0.015135612,2,1,0
31,1,1,7,0.383514278,0.58116,0.015135612,2,1,2
31,1,2,7,0.625214187,1.30626,0.014791084,2,0,1
31,1,1,10,0.075398564,0.18945,0.015135612,2,1,1
31,1,1,7,0.433545226,0.35632,0.015135612,2,1,2
31,0,2,6,0.366831038,0.53121,0.014791084,2,1,0
31,0,2,7,0.275136363,0.38959,0.014791084,2,1,0
31,1,1,7,0.400214016,0.32286,0.014791084,2,1,2
31,0,2,7,0.308642221,0.52284,0.014454398,2,1,0
31,1,1,6,0.783486801,0.43139,0.014454398,2,1,1
31,0,2,7,0.341832346,0.26461,0.014454398,2,1,0
31,1,1,7,0.350112811,1.47286,0.014454398,2,1,1
31,1,2,6,0.300193081,0.67292,0.014454398,2,0,2
31,1,1,9,0.350120206,0.62296,0.014454398,2,1,1
31,1,2,7,0.891829445,0.42301,0.014454398,2,0,2
31,0,2,8,1.108458129,0.78963,0.014791084,2,1,0
31,0,1,6,0.616832744,2.78115,0.014791084,2,0,0
31,0,1,6,0.850215211,2.08951,0.014791084,2,0,0
31,1,2,4,0.408739956,0.98107,0.014791084,2,0,2
31,1,1,9,0.275205198,0.17289,0.015135612,2,1,1
31,1,1,10,0.175226361,0.19786,0.014791084,2,1,1
31,0,2,8,0.866813118,0.27282,0.014791084,2,1,0
31,1,1,10,0.108496244,0.19771,0.014791084,2,1,2
31,1,2,9,0.625313174,0.28949,0.014454398,2,0,2
31,1,2,8,0.216880133,0.46457,0.014791084,2,0,2
31,1,1,10,0.083496699,0.2146,0.015135612,2,1,1
31,0,2,6,0.233509897,0.21462,0.014791084,2,1,0
31,1,2,6,0.358550289,1.02279,0.014791084,2,0,2
31,1,1,10,0.15855336,0.11445,0.015135612,2,1,1
31,0,2,10,0.308575377,0.17319,0.015135612,2,1,0
31,0,2,10,0.208473944,0.15629,0.015135612,2,1,0
31,0,2,6,0.425189383,0.2811,0.015135612,2,1,0
31,1,1,10,0.100131584,0.11462,0.015135612,2,1,1
31,0,2,8,0.325225052,0.72291,0.014454398,1,1,0
31,0,2,6,0.558558025,0.43067,0.014454398,1,1,0
31,2,1,8,0.216975991,0.19738,0.014454398,1,1,1
31,0,2,6,0.616711002,0.47297,0.014454398,1,1,0
31,2,2,4,0.850156046,0.67299,0.014454398,1,0,2
31,2,1,10,0.216816133,0.15629,0.014454398,1,1,1
31,2,2,6,0.325071737,0.35614,0.014454398,1,0,2
