Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy,Training
27,R,R,easy,0.406,0.226,Incongr,1,main
27,R,R,easy,0.335,0.237,Congr,1,main
27,L,L,easy,0.561,0.254,Incongr,1,main
27,L,L,easy,0.409,0.341,Incongr,1,main
27,R,R,easy,0.421,0.2,Incongr,1,main
27,R,R,diff,0.501,0.341,Incongr,1,main
27,R,R,diff,0.709,0.253,Congr,1,main
28,L,L,NaN,1.35,NaN,Incongr,1,training1
28,L,L,NaN,0.583,NaN,Incongr,1,training1
28,R,R,NaN,0.644,NaN,Incongr,1,training1
28,R,R,NaN,0.448,NaN,Congr,1,training1
28,R,R,NaN,0.516,NaN,Incongr,1,training1
28,R,R,NaN,0.453,NaN,Congr,1,training1
28,L,L,NaN,0.449,NaN,Congr,1,training1
28,L,L,NaN,0.325,NaN,Congr,1,training1
28,L,L,NaN,0.429,NaN,Congr,1,training1
28,R,R,NaN,0.563,NaN,Congr,1,training1
28,R,R,NaN,0.426,NaN,Congr,1,training1
28,R,R,NaN,0.479,NaN,Congr,1,training1
28,R,R,NaN,0.564,NaN,Incongr,1,training1
28,L,L,NaN,0.536,NaN,Incongr,1,training1
28,L,L,NaN,0.537,NaN,Incongr,1,training1
28,R,R,NaN,0.577,NaN,Incongr,1,training1
28,L,L,NaN,0.546,NaN,Incongr,1,training1
28,L,L,NaN,0.52,NaN,Congr,1,training1
28,R,L,NaN,0.338,NaN,Incongr,0,training1
28,L,L,NaN,0.562,NaN,Congr,1,training1
28,L,L,easy,0.74,1.866,Congr,1,training2
28,R,R,easy,1.742,1.143,Incongr,1,training2
28,R,R,easy,0.927,1.233,Congr,1,training2
28,L,L,easy,0.685,0.952,Incongr,1,training2
28,L,L,diff,1.013,0.665,Incongr,1,training2
28,L,L,easy,1.845,7.018,Congr,1,training2
28,R,NaN,diff,0.116,3.022,Congr,0,training2
28,R,R,easy,1.076,0.734,Congr,1,training2
28,R,R,easy,1.102,0.465,Congr,1,training2
28,R,R,diff,1.164,0.423,Incongr,1,training2
28,R,R,easy,0.983,0.323,Congr,1,training2
28,L,L,easy,0.978,0.33,Congr,1,training2
28,L,L,easy,0.961,0.4,Congr,1,training2
28,L,L,diff,1.112,0.391,Incongr,1,training2
28,L,L,diff,0.925,0.5,Incongr,1,training2
28,L,L,easy,0.742,0.317,Congr,1,training2
28,R,R,diff,0.982,0.283,Incongr,1,training2
28,R,R,diff,1.134,0.437,Incongr,1,training2
28,L,L,easy,0.849,0.229,Incongr,1,training2
28,R,R,diff,1.089,1.026,Incongr,1,training2
28,L,L,diff,0.672,1.656,Incongr,1,main
28,R,R,easy,0.572,0.257,Incongr,1,main
28,R,R,easy,0.5,2.54,Congr,1,main
28,L,L,easy,0.614,0.338,Incongr,1,main
28,L,L,diff,0.641,0.078,Incongr,1,main
28,L,L,diff,0.718,0.392,Incongr,1,main
28,L,L,easy,0.86,0.27,Incongr,1,main
28,R,R,easy,0.649,0.554,Congr,1,main
28,L,L,easy,0.666,0.285,Incongr,1,main
28,R,R,diff,0.693,0.278,Incongr,1,main
28,R,R,easy,0.688,0.368,Congr,1,main
28,R,R,diff,0.678,0.163,Incongr,1,main
28,L,L,diff,0.647,0.153,Incongr,1,main
28,R,R,easy,0.608,1.588,Congr,1,main
28,L,L,easy,1.083,0.398,Incongr,1,main
28,L,L,easy,0.643,1.468,Congr,1,main
28,R,R,easy,0.672,0.203,Congr,1,main
28,L,L,easy,0.655,0.232,Incongr,1,main
28,L,L,easy,0.723,0.075,Congr,1,main
28,L,L,easy,0.568,0.813,Congr,1,main
28,L,L,easy,0.712,0.355,Incongr,1,main
28,R,R,easy,0.495,0.28,Congr,1,main
28,R,R,diff,1.267,0.228,Incongr,1,main
28,L,L,easy,0.744,0.28,Incongr,1,main
28,L,L,easy,0.683,0.13,Congr,1,main
28,L,L,easy,0.771,0.096,Congr,1,main
28,R,R,diff,0.953,0.961,Incongr,1,main
28,L,L,easy,0.697,0.311,Congr,1,main
28,L,L,easy,0.546,0.118,Congr,1,main
28,R,R,easy,0.639,0.041,Incongr,1,main
28,L,L,easy,0.533,0.003,Congr,1,main
28,L,L,easy,0.88,0.889,Incongr,1,main
28,L,L,easy,0.731,0.324,Congr,1,main
28,R,R,easy,0.516,0.297,Incongr,1,main
28,R,R,easy,1.434,0.487,Incongr,1,main
28,R,R,diff,0.905,0.202,Incongr,1,main
28,R,R,diff,0.997,0.545,Incongr,1,main
28,L,L,easy,0.657,0.171,Congr,1,main
28,R,R,easy,0.586,0.52,Incongr,1,main
28,R,R,easy,0.887,0.024,Congr,1,main
28,R,R,easy,0.547,0.154,Congr,1,main
28,L,L,easy,0.632,0.082,Congr,1,main
28,L,L,easy,0.636,0.166,Incongr,1,main
28,R,R,easy,0.636,0.263,Incongr,1,main
28,L,L,easy,0.538,0.146,Congr,1,main
28,R,R,easy,0.743,0.214,Incongr,1,main
28,R,R,easy,0.706,0.394,Incongr,1,main
28,R,R,easy,0.72,0.28,Incongr,1,main
28,R,R,easy,0.802,0.343,Incongr,1,main
28,L,L,diff,0.496,0.785,Incongr,1,main
28,R,R,easy,1.124,0.046,Congr,1,main
28,L,L,easy,0.519,0.279,Congr,1,main
28,L,L,easy,0.505,0.145,Incongr,1,main
28,R,R,easy,0.489,0.097,Congr,1,main
28,R,R,easy,0.49,0.164,Congr,1,main
28,R,R,easy,0.441,0.172,Congr,1,main
28,L,L,easy,0.602,0.206,Congr,1,main
28,L,L,easy,0.483,0.099,Incongr,1,main
28,L,L,easy,0.372,0.809,Congr,1,main
28,R,R,easy,0.464,0.343,Congr,1,main
28,R,R,easy,0.56,0.165,Incongr,1,main
28,L,L,easy,0.603,0.129,Congr,1,main
28,L,L,easy,0.592,0.068,Congr,1,main
28,R,R,easy,0.678,0.016,Congr,1,main
28,R,R,easy,0.668,0.717,Congr,1,main
28,L,L,easy,0.486,0.03,Congr,1,main
28,L,L,diff,0.506,0.266,Incongr,1,main
28,R,R,easy,0.501,0.756,Congr,1,main
28,L,L,easy,0.475,0.158,Congr,1,main
28,R,R,diff,0.587,0.328,Incongr,1,main
28,R,R,easy,0.505,0.704,Congr,1,main
28,L,L,easy,0.595,0.359,Incongr,1,main
28,R,R,easy,0.582,0.117,Incongr,1,main
28,R,R,easy,0.611,0.176,Congr,1,main
28,L,L,easy,0.501,0.092,Incongr,1,main
28,R,R,diff,0.662,0.351,Incongr,1,main
28,L,L,easy,0.606,0.018,Incongr,1,main
28,R,R,easy,0.726,0.237,Congr,1,main
28,R,R,easy,0.545,0.177,Congr,1,main
28,L,L,easy,0.358,0.276,Congr,1,main
28,L,L,diff,0.679,0.04,Incongr,1,main
28,L,L,diff,0.484,1.973,Congr,1,main
28,L,L,easy,0.54,0.37,Congr,1,main
28,L,L,easy,0.498,0.161,Incongr,1,main
28,L,L,easy,0.432,0.212,Congr,1,main
28,L,L,easy,0.392,0.059,Congr,1,main
28,L,L,easy,0.486,0.134,Congr,1,main
28,R,R,easy,0.648,1.016,Incongr,1,main
28,L,L,easy,0.589,0.802,Incongr,1,main
28,R,R,easy,0.56,0.246,Congr,1,main
28,L,L,easy,0.489,0.337,Congr,1,main
28,L,L,easy,0.417,0.18,Congr,1,main
28,R,R,easy,0.506,0.338,Incongr,1,main
28,R,R,diff,0.619,0.158,Incongr,1,main
28,L,L,diff,0.549,0.361,Incongr,1,main
28,R,R,easy,0.729,0.112,Incongr,1,main
28,L,L,easy,0.562,0.24,Incongr,1,main
28,L,L,easy,0.516,0.338,Incongr,1,main
28,R,R,easy,0.61,0.07,Incongr,1,main
28,R,R,easy,0.56,0.206,Incongr,1,main
28,L,L,easy,0.443,0.102,Congr,1,main
28,R,R,easy,0.559,0.109,Incongr,1,main
28,R,R,easy,0.446,0.008,Congr,1,main
28,R,R,easy,0.43,0.017,Congr,1,main
28,R,R,easy,0.339,0.827,Congr,1,main
28,L,L,easy,0.552,0.254,Congr,1,main
28,R,R,easy,0.415,0.22,Congr,1,main
28,L,L,easy,0.478,0.031,Incongr,1,main
28,L,L,easy,0.411,0.014,Congr,1,main
28,R,R,easy,0.507,0.722,Incongr,1,main
28,L,L,easy,0.531,1.002,Incongr,1,main
28,L,L,easy,0.479,0.215,Incongr,1,main
28,L,L,easy,0.396,0.184,Congr,1,main
28,R,R,easy,0.583,0.804,Incongr,1,main
28,L,L,easy,0.481,0.312,Incongr,1,main
28,L,L,easy,0.491,0.226,Congr,1,main
28,R,R,easy,0.448,0.248,Congr,1,main
28,L,L,easy,0.627,0.175,Incongr,1,main
28,L,L,easy,0.358,0.099,Congr,1,main
28,L,L,easy,0.483,0.019,Incongr,1,main
28,R,R,easy,0.71,0.703,Incongr,1,main
28,R,R,easy,0.503,0.934,Incongr,1,main
28,R,R,easy,0.495,0.218,Congr,1,main
28,R,R,easy,0.533,0.251,Congr,1,main
28,R,R,easy,0.542,0.717,Congr,1,main
28,R,R,easy,1.166,0.372,Congr,1,main
28,R,R,easy,0.683,0.251,Congr,1,main
28,R,R,easy,0.67,0.264,Incongr,1,main
28,R,R,easy,0.658,0.716,Congr,1,main
28,R,R,easy,0.717,0.372,Congr,1,main
28,R,R,easy,0.682,0.259,Incongr,1,main
28,R,R,easy,0.613,0.225,Incongr,1,main
28,R,R,easy,0.621,0.74,Congr,1,main
28,L,L,easy,0.763,1.256,Incongr,1,main
28,R,R,diff,0.885,0.82,Incongr,1,main
28,L,L,easy,0.593,0.262,Congr,1,main
28,R,R,easy,0.777,0.286,Congr,1,main
28,R,R,easy,0.672,0.225,Incongr,1,main
28,L,L,easy,1.19,0.29,Incongr,1,main
28,R,R,easy,0.686,0.237,Congr,1,main
28,L,L,easy,0.729,0.352,Incongr,1,main
28,L,L,easy,0.623,0.378,Incongr,1,main
28,L,L,easy,0.505,0.409,Congr,1,main
28,L,L,easy,0.701,0.405,Incongr,1,main
28,R,R,easy,0.649,0.372,Congr,1,main
28,L,L,easy,0.532,0.592,Congr,1,main
28,L,L,easy,0.614,0.113,Congr,1,main
28,R,R,diff,0.682,0.186,Incongr,1,main
28,R,R,easy,0.576,0.277,Incongr,1,main
28,R,R,easy,0.576,0.222,Congr,1,main
28,L,L,easy,0.827,0.167,Congr,1,main
28,R,R,easy,0.925,0.171,Congr,1,main
28,L,L,easy,0.764,0.319,Congr,1,main
28,R,R,diff,0.903,0.016,Incongr,1,main
28,L,L,easy,0.731,0.162,Incongr,1,main
28,L,L,easy,0.657,0.116,Incongr,1,main
28,R,R,easy,0.763,0.681,Congr,1,main
28,R,R,easy,1.618,0.432,Incongr,1,main
28,L,L,easy,0.618,0.093,Congr,1,main
28,L,L,easy,0.607,0.755,Incongr,1,main
28,R,R,diff,0.702,0.24,Congr,1,main
28,R,R,easy,0.45,1.205,Congr,1,main
28,R,R,easy,0.769,0.398,Congr,1,main
28,L,L,easy,0.459,0.317,Congr,1,main
28,L,L,easy,0.55,0.228,Congr,1,main
28,L,L,easy,0.507,0.217,Congr,1,main
28,L,L,easy,0.572,0.212,Incongr,1,main
28,L,L,easy,0.535,0.205,Incongr,1,main
28,L,L,easy,0.434,0.358,Incongr,1,main
28,R,R,easy,0.662,0.165,Incongr,1,main
28,R,R,easy,0.515,0.282,Congr,1,main
28,R,R,easy,0.452,0.253,Congr,1,main
28,L,L,easy,0.672,0.21,Incongr,1,main
28,L,L,easy,0.423,0.147,Congr,1,main
28,L,L,easy,0.539,0.24,Congr,1,main
28,R,R,diff,0.724,0.043,Incongr,1,main
28,R,R,easy,0.535,0.719,Congr,1,main
28,L,L,easy,0.574,0.067,Incongr,1,main
28,R,R,easy,0.806,0.017,Incongr,1,main
28,R,R,easy,0.677,1.543,Incongr,1,main
28,L,L,easy,0.641,0.059,Congr,1,main
28,L,L,easy,0.415,0.489,Congr,1,main
28,L,L,easy,0.453,0.236,Congr,1,main
28,R,R,easy,0.624,0.227,Incongr,1,main
28,R,R,easy,0.607,0.875,Incongr,1,main
28,L,L,easy,0.63,0.21,Incongr,1,main
28,L,L,easy,0.566,0.099,Incongr,1,main
28,L,L,easy,0.821,0.585,Congr,1,main
28,R,R,easy,0.445,0.663,Congr,1,main
28,L,L,easy,0.644,0.31,Incongr,1,main
28,L,L,easy,0.536,0.534,Incongr,1,main
28,L,L,easy,0.598,0.17,Incongr,1,main
28,R,R,easy,0.44,0.251,Congr,1,main
28,R,R,easy,0.43,0.273,Incongr,1,main
28,R,R,easy,0.531,0.217,Incongr,1,main
28,L,L,easy,0.502,0.208,Incongr,1,main
28,L,L,easy,0.578,0.247,Congr,1,main
28,R,R,easy,0.474,0.323,Incongr,1,main
28,L,L,easy,0.419,0.238,Incongr,1,main
28,R,R,easy,0.482,0.162,Incongr,1,main
28,L,L,easy,0.449,0.195,Congr,1,main
28,L,L,easy,0.537,0.528,Incongr,1,main
28,L,L,diff,0.498,0.224,Incongr,1,main
28,R,R,easy,0.619,0.335,Incongr,1,main
28,R,R,easy,0.344,0.015,Congr,1,main
28,L,L,easy,0.298,0.017,Congr,1,main
28,R,R,diff,0.525,0.22,Incongr,1,main
28,L,L,easy,0.385,0.046,Congr,1,main
28,L,L,easy,0.441,0.027,Congr,1,main
28,R,R,easy,0.382,0.483,Congr,1,main
28,R,R,diff,0.493,0.269,Incongr,1,main
28,L,L,easy,0.415,0.082,Congr,1,main
28,R,R,easy,1.134,0.355,Congr,1,main
28,R,R,easy,0.474,0.267,Incongr,1,main
28,L,L,easy,0.47,0.303,Incongr,1,main
28,R,R,easy,0.448,0.3,Congr,1,main
28,R,R,easy,0.611,0.592,Incongr,1,main
28,R,R,easy,0.518,0.261,Incongr,1,main
28,L,L,easy,0.471,0.536,Congr,1,main
28,L,L,easy,0.384,0.573,Congr,1,main
28,R,R,easy,0.516,0.219,Congr,1,main
28,L,L,easy,0.529,0.271,Incongr,1,main
28,R,R,easy,0.482,0.219,Incongr,1,main
28,R,R,easy,0.32,0.568,Congr,1,main
28,L,L,easy,0.476,0.221,Incongr,1,main
28,R,R,easy,0.507,0.274,Congr,1,main
28,R,R,easy,0.471,0.293,Incongr,1,main
28,L,L,easy,0.535,0.622,Congr,1,main
28,R,R,easy,0.476,0.324,Incongr,1,main
28,R,R,easy,0.452,0.286,Congr,1,main
28,L,L,diff,0.506,0.175,Congr,1,main
28,R,R,easy,0.439,0.136,Congr,1,main
28,R,R,easy,0.435,0.06,Incongr,1,main
28,R,R,easy,0.325,0.044,Congr,1,main
28,L,L,easy,0.456,0.115,Incongr,1,main
28,R,R,easy,0.388,0.071,Congr,1,main
28,R,R,easy,0.441,0.157,Congr,1,main
28,L,L,easy,0.562,1.35,Incongr,1,main
28,L,L,easy,0.45,0.249,Incongr,1,main
28,L,L,easy,0.533,0.107,Congr,1,main
28,R,R,diff,0.864,0.209,Incongr,1,main
28,L,L,easy,0.512,0.359,Incongr,1,main
28,L,L,easy,0.47,0.232,Congr,1,main
28,R,R,diff,0.667,0.229,Incongr,1,main
28,R,R,easy,0.633,0.819,Incongr,1,main
28,R,R,easy,0.568,0.181,Incongr,1,main
28,R,R,easy,0.589,0.161,Congr,1,main
28,R,R,easy,0.494,0.217,Congr,1,main
28,L,L,easy,0.467,0.236,Congr,1,main
28,R,R,easy,0.584,0.156,Incongr,1,main
28,L,L,easy,0.539,0.138,Incongr,1,main
28,L,L,easy,0.445,0.06,Congr,1,main
28,R,R,easy,0.615,0.043,Incongr,1,main
28,R,R,easy,0.615,0.025,Congr,1,main
28,R,R,easy,0.711,0.198,Congr,1,main
28,R,R,easy,0.499,0.219,Congr,1,main
28,R,R,easy,0.586,0.148,Incongr,1,main
28,R,R,easy,0.451,0.036,Congr,1,main
28,L,L,easy,0.552,0.126,Congr,1,main
28,L,L,easy,0.438,0.234,Congr,1,main
28,L,L,easy,0.58,0.554,Congr,1,main
28,L,L,easy,0.519,0.286,Incongr,1,main
28,L,L,easy,0.448,0.218,Congr,1,main
28,L,L,easy,0.391,0.235,Congr,1,main
28,L,L,easy,0.447,0.073,Incongr,1,main
28,L,L,easy,0.541,0.026,Incongr,1,main
28,L,L,easy,0.446,0.553,Congr,1,main
28,L,L,easy,0.505,0.231,Incongr,1,main
28,R,R,easy,0.571,0.08,Incongr,1,main
28,L,L,easy,0.419,0.071,Congr,1,main
28,L,L,easy,0.487,0.248,Incongr,1,main
28,L,L,easy,0.539,0.122,Incongr,1,main
28,R,R,easy,0.474,0.043,Congr,1,main
28,R,R,easy,0.543,0.093,Incongr,1,main
28,L,L,easy,0.511,0.046,Congr,1,main
28,R,R,easy,0.4,0.068,Congr,1,main
28,R,R,easy,0.63,0.54,Incongr,1,main
28,L,L,easy,0.58,0.046,Incongr,1,main
28,R,R,easy,0.562,0.023,Congr,1,main
28,R,R,easy,0.5,0.005,Congr,1,main
28,R,R,easy,0.584,0.557,Incongr,1,main
28,R,R,easy,0.581,0.185,Congr,1,main
28,L,L,easy,0.575,0.174,Incongr,1,main
28,R,R,easy,0.458,0.124,Congr,1,main
28,R,R,easy,0.572,0.089,Incongr,1,main
28,R,R,easy,0.605,0.182,Congr,1,main
28,R,R,easy,0.54,0.17,Incongr,1,main
28,L,L,easy,0.401,0.26,Congr,1,main
28,L,L,easy,0.503,0.024,Incongr,1,main
28,L,L,easy,0.522,0.641,Incongr,1,main
28,R,R,easy,0.613,0.305,Incongr,1,main
28,R,R,easy,0.499,0.323,Congr,1,main
28,L,L,easy,0.473,0.226,Congr,1,main
28,L,L,easy,0.727,0.102,Congr,1,main
28,L,L,easy,0.521,0.71,Incongr,1,main
28,L,L,easy,0.4,0.043,Congr,1,main
28,L,L,easy,0.406,0.01,Congr,1,main
28,R,R,easy,0.647,0.201,Incongr,1,main
28,R,R,easy,0.566,0.555,Incongr,1,main
28,R,R,easy,1.051,0.253,Congr,1,main
28,R,R,easy,0.465,0.241,Congr,1,main
28,R,R,easy,0.605,0.16,Incongr,1,main
28,R,R,easy,0.439,0.225,Congr,1,main
28,L,L,easy,0.477,0.232,Congr,1,main
28,L,L,easy,0.578,0.223,Incongr,1,main
28,R,R,diff,0.982,0.251,Congr,1,main
28,L,L,easy,0.524,0.14,Incongr,1,main
28,R,R,easy,0.619,0.281,Congr,1,main
28,L,L,easy,0.625,0.14,Incongr,1,main
28,L,L,easy,0.468,0.149,Congr,1,main
28,R,R,easy,0.62,0.128,Incongr,1,main
28,R,R,easy,0.552,0.134,Incongr,1,main
28,L,L,easy,0.565,0.315,Incongr,1,main
28,L,L,easy,0.75,0.009,Incongr,1,main
28,R,R,easy,0.582,0.195,Congr,1,main
28,L,L,easy,0.474,0.13,Congr,1,main
28,R,R,easy,0.617,0.103,Incongr,1,main
28,L,L,easy,0.582,0.586,Incongr,1,main
28,L,L,easy,0.536,0.063,Incongr,1,main
28,L,L,easy,0.658,0.107,Congr,1,main
28,L,L,diff,0.718,0.406,Incongr,1,main
28,L,L,diff,0.523,0.042,Congr,1,main
28,R,R,easy,0.606,0.229,Congr,1,main
28,R,R,easy,0.55,0.284,Incongr,1,main
28,L,L,easy,0.568,0.179,Incongr,1,main
28,R,R,easy,0.61,0.254,Incongr,1,main
28,L,L,easy,0.362,0.295,Congr,1,main
28,L,L,easy,0.464,0.067,Incongr,1,main
28,L,L,easy,0.499,0.003,Incongr,1,main
28,R,R,easy,0.528,0.231,Congr,1,main
28,L,L,easy,0.54,0.009,Incongr,1,main
28,L,L,easy,0.422,0.313,Congr,1,main
28,L,L,easy,0.506,0.017,Incongr,1,main
28,R,R,easy,0.629,0.097,Incongr,1,main
28,L,L,easy,0.426,0.069,Congr,1,main
28,L,L,easy,0.408,0.18,Congr,1,main
28,R,R,easy,0.554,0.103,Congr,1,main
28,L,L,easy,0.528,0.015,Incongr,1,main
28,L,L,easy,0.446,0.013,Congr,1,main
28,L,L,easy,0.522,0.553,Incongr,1,main
28,L,L,easy,0.408,0.101,Congr,1,main
28,R,R,easy,0.574,0.098,Congr,1,main
28,L,L,easy,0.475,0.172,Congr,1,main
28,R,R,easy,0.522,0.017,Congr,1,main
28,R,R,easy,0.445,0.048,Congr,1,main
28,R,R,easy,0.571,0.608,Incongr,1,main
28,L,L,easy,0.488,0.086,Congr,1,main
28,L,L,easy,0.554,0.07,Incongr,1,main
28,R,R,easy,0.703,0.177,Incongr,1,main
28,L,L,easy,0.557,0.115,Congr,1,main
28,L,L,easy,0.54,0.042,Incongr,1,main
28,R,R,easy,0.645,0.128,Incongr,1,main
28,R,R,easy,0.434,0.067,Congr,1,main
28,R,R,easy,0.656,0.52,Congr,1,main
28,L,L,easy,0.569,0.238,Incongr,1,main
28,R,R,easy,0.531,0.12,Congr,1,main
28,R,R,easy,0.456,0.123,Congr,1,main
28,R,R,easy,0.428,0.149,Congr,1,main
28,L,L,easy,0.636,0.206,Congr,1,main
28,L,L,easy,0.515,0.202,Congr,1,main
28,L,L,easy,0.527,0.742,Incongr,1,main
28,R,R,easy,0.687,0.103,Congr,1,main
28,L,L,easy,0.575,0.117,Incongr,1,main
28,L,L,easy,0.566,0.201,Incongr,1,main
28,R,R,easy,0.582,0.021,Incongr,1,main
28,L,L,easy,0.529,0.094,Congr,1,main
28,R,R,easy,0.512,0.104,Incongr,1,main
28,L,L,easy,0.691,0.545,Congr,1,main
28,R,R,easy,0.585,0.255,Congr,1,main
28,R,R,easy,0.554,0.239,Incongr,1,main
28,L,L,easy,0.667,0.076,Congr,1,main
28,R,R,easy,0.616,0.058,Incongr,1,main
28,L,L,easy,0.501,0.078,Congr,1,main
28,R,R,easy,0.465,0.08,Congr,1,main
28,R,R,easy,0.57,0.64,Incongr,1,main
28,R,R,easy,0.58,0.177,Congr,1,main
28,R,R,easy,0.504,0.038,Incongr,1,main
28,R,R,easy,0.721,0.658,Incongr,1,main
28,L,L,easy,0.575,0.258,Incongr,1,main
28,R,R,easy,0.509,0.104,Congr,1,main
28,R,R,easy,0.606,0.082,Incongr,1,main
28,L,L,easy,0.572,0.065,Incongr,1,main
28,L,L,easy,0.419,0.031,Congr,1,main
28,L,L,easy,0.602,0.054,Incongr,1,main
28,R,R,easy,0.488,0.528,Congr,1,main
28,L,L,easy,0.569,0.182,Congr,1,main
28,L,L,easy,0.604,0.24,Congr,1,main
28,R,R,easy,0.58,0.113,Incongr,1,main
28,R,R,easy,0.586,0.161,Incongr,1,main
28,R,R,easy,0.597,0.225,Incongr,1,main
28,R,R,easy,0.581,0.155,Congr,1,main
28,R,R,easy,0.488,0.305,Congr,1,main
28,L,L,easy,0.577,0.672,Incongr,1,main
28,R,R,easy,0.601,0.541,Incongr,1,main
28,L,L,easy,0.526,0.406,Congr,1,main
28,L,L,easy,0.706,0.315,Incongr,1,main
28,R,R,easy,0.603,0.373,Incongr,1,main
28,R,R,easy,0.556,0.249,Incongr,1,main
28,L,L,diff,0.756,0.314,Incongr,1,main
28,R,R,easy,0.619,0.224,Congr,1,main
28,R,R,diff,1.12,0.39,Incongr,1,main
28,R,R,easy,0.604,0.328,Incongr,1,main
28,R,R,easy,0.449,0.242,Congr,1,main
28,L,L,easy,0.638,0.265,Congr,1,main
28,R,R,easy,0.466,1.371,Congr,1,main
28,R,R,diff,0.611,0.248,Congr,1,main
28,R,R,easy,0.61,0.622,Incongr,1,main
28,L,L,easy,0.652,0.213,Incongr,1,main
28,R,R,easy,0.668,0.142,Incongr,1,main
28,R,R,easy,0.492,0.356,Congr,1,main
28,R,R,easy,0.548,0.297,Congr,1,main
28,L,L,easy,0.57,0.223,Incongr,1,main
28,L,L,easy,0.557,0.057,Congr,1,main
28,L,L,easy,0.46,0.191,Congr,1,main
28,R,R,diff,0.58,0.128,Congr,1,main
28,L,L,easy,0.592,0.102,Congr,1,main
28,R,R,easy,0.574,0.107,Incongr,1,main
28,L,L,easy,0.484,0.204,Incongr,1,main
28,R,R,diff,0.522,0.473,Congr,1,main
28,L,L,easy,0.57,0.127,Congr,1,main
28,R,R,easy,0.576,0.157,Incongr,1,main
28,R,R,easy,0.516,0.043,Congr,1,main
28,R,R,easy,1.215,0.3,Incongr,1,main
28,L,L,easy,0.755,0.049,Congr,1,main
28,R,R,easy,0.82,0.087,Incongr,1,main
28,R,R,easy,0.497,0.096,Congr,1,main
28,L,L,easy,0.514,0.155,Congr,1,main
28,L,L,easy,0.576,0.005,Incongr,1,main
28,L,L,easy,0.466,0.108,Congr,1,main
28,L,L,easy,0.54,0.619,Incongr,1,main
28,R,R,easy,0.584,0.06,Incongr,1,main
28,L,L,diff,0.623,0.05,Incongr,1,main
28,R,R,diff,0.764,0.042,Incongr,1,main
28,R,R,easy,0.901,0.391,Congr,1,main
28,R,R,diff,2.742,0.531,Congr,1,main
28,L,L,easy,0.797,0.255,Incongr,1,main
28,L,L,easy,0.666,0.117,Incongr,1,main
28,L,L,easy,0.475,0.044,Congr,1,main
28,L,L,easy,0.432,0.506,Congr,1,main
28,L,L,easy,0.572,0.256,Incongr,1,main
28,R,R,diff,0.715,0.331,Incongr,1,main
28,R,R,easy,0.834,0.845,Congr,1,main
28,R,R,easy,0.699,0.801,Incongr,1,main
28,L,L,easy,0.543,0.373,Congr,1,main
28,L,L,easy,0.7,0.218,Congr,1,main
28,R,R,easy,0.6,0.059,Incongr,1,main
28,L,L,easy,0.574,0.179,Incongr,1,main
28,R,R,easy,0.506,0.129,Congr,1,main
28,L,L,easy,0.745,0.112,Incongr,1,main
28,R,R,easy,0.624,0.091,Congr,1,main
28,R,R,easy,0.597,0.643,Incongr,1,main
28,L,L,diff,0.653,0.288,Incongr,1,main
28,L,L,easy,0.546,0.256,Incongr,1,main
28,L,L,easy,0.635,0.343,Incongr,1,main
28,R,R,easy,0.598,0.154,Congr,1,main
28,R,R,easy,0.633,0.22,Incongr,1,main
28,R,R,easy,0.592,0.165,Incongr,1,main
28,L,L,easy,0.556,0.241,Congr,1,main
28,L,L,easy,0.636,0.334,Incongr,1,main
28,R,R,easy,0.705,0.263,Congr,1,main
28,L,L,easy,0.594,0.176,Incongr,1,main
28,R,R,diff,1.023,0.28,Incongr,1,main
28,L,L,easy,0.578,0.231,Incongr,1,main
28,L,L,easy,0.614,0.104,Incongr,1,main
28,R,R,easy,0.727,0.614,Congr,1,main
28,R,R,easy,0.517,0.514,Congr,1,main
28,R,R,easy,0.764,0.264,Congr,1,main
28,L,L,easy,0.539,0.113,Congr,1,main
28,R,R,easy,0.5,0.114,Congr,1,main
28,R,R,easy,0.602,0.142,Incongr,1,main
28,L,L,easy,0.462,0.144,Congr,1,main
28,L,L,easy,1.521,0.784,Incongr,1,main
28,L,L,easy,0.573,0.108,Congr,1,main
28,L,L,easy,0.548,0.178,Congr,1,main
28,R,R,easy,0.641,0.203,Incongr,1,main
28,L,L,easy,0.496,0.136,Congr,1,main
28,R,R,easy,0.745,0.191,Incongr,1,main
28,L,L,easy,0.589,0.147,Congr,1,main
28,L,L,easy,0.673,0.042,Congr,1,main
28,L,L,easy,0.533,0.101,Incongr,1,main
28,L,L,easy,0.702,1.078,Congr,1,main
28,L,L,easy,0.608,0.324,Congr,1,main
28,R,R,diff,0.791,0.234,Incongr,1,main
28,R,R,diff,1.19,0.435,Incongr,1,main
28,R,R,easy,0.671,0.056,Incongr,1,main
28,R,R,easy,0.501,0.211,Congr,1,main
28,L,L,easy,0.626,0.107,Incongr,1,main
28,L,L,easy,0.484,0.061,Congr,1,main
28,R,R,easy,0.521,0.062,Congr,1,main
28,L,L,easy,0.433,0.027,Congr,1,main
28,L,L,easy,0.537,0.278,Incongr,1,main
28,L,L,easy,0.535,0.046,Incongr,1,main
28,L,L,easy,0.522,0.106,Congr,1,main
28,R,R,easy,0.57,0.159,Incongr,1,main
28,R,R,easy,0.592,0.035,Incongr,1,main
28,L,L,easy,0.552,0.141,Incongr,1,main
28,L,L,easy,0.604,0.056,Incongr,1,main
