Subj_idx,Stimulus,Response,Accuracy,Confidence,RT_dec,Difficulty,Condition
32,1,1,1,1,0.113,32,1000
32,1,1,1,1,0.22,16,1000
32,1,1,1,4,0.263,128,1000
32,1,1,1,4,0.178,64,1000
32,2,2,1,3,0.442,32,1000
32,1,1,1,3,0.354,64,1000
32,1,1,1,1,0.278,16,1000
32,2,2,1,4,0.238,64,1000
32,1,1,1,4,0.474,64,1000
32,1,1,1,1,0.354,32,1000
32,2,1,0,1,0.278,16,1000
32,2,2,1,4,0.27,128,1000
32,1,1,1,4,0.244,64,1000
32,1,1,1,1,0.18,16,1000
32,1,1,1,4,0.241,64,1000
32,2,1,0,1,0.189,16,1000
32,2,1,0,1,0.196,64,1000
32,1,1,1,3,0.213,64,1000
32,2,2,1,4,0.135,64,1000
32,1,1,1,4,0.152,64,1000
32,1,1,1,4,0.136,64,1000
32,1,1,1,4,0.279,128,1000
32,2,2,1,3,0.129,32,1000
32,2,2,1,4,0.192,128,1000
32,2,2,1,4,0.174,128,1000
32,2,2,1,2,0.235,16,1000
32,1,1,1,4,0.228,128,1000
32,2,2,1,4,0.615,64,1000
32,1,1,1,4,0.934,128,1000
32,1,1,1,4,0.164,128,1000
32,2,1,0,2,0.222,16,1000
32,2,2,1,4,0.129,64,1000
32,2,2,1,2,0.069,32,1000
32,1,1,1,4,0.189,32,1000
32,2,2,1,4,0.477,128,1000
32,2,2,1,4,0.191,128,1000
32,1,1,1,3,0.273,32,1000
32,2,2,1,2,0.36,16,1000
32,1,1,1,4,0.292,32,1000
32,1,2,0,1,0.234,16,1000
32,1,1,1,4,0.246,128,1000
32,2,2,1,4,0.258,128,1000
32,2,1,0,1,0.251,16,1000
32,1,1,1,1,0.554,32,1000
32,1,1,1,2,0.171,32,1000
32,2,2,1,4,0.214,128,1000
32,2,2,1,1,0.179,16,1000
32,2,2,1,2,0.129,32,1000
32,1,1,1,2,0.214,32,1000
14,1,1,1,3,1.39,64,1000
14,1,1,1,3,0.798,128,1000
14,1,1,1,2,0.59,32,1000
14,1,1,1,1,1.166,16,1000
14,1,2,0,1,0.662,16,1000
14,2,1,0,1,0.833,16,1000
14,2,2,1,2,0.603,64,1000
14,1,1,1,2,0.584,64,1000
14,2,2,1,1,0.563,16,1000
14,2,2,1,3,0.658,128,1000
14,2,2,1,4,0.579,128,1000
14,2,1,0,1,0.629,16,1000
14,2,1,0,1,0.638,16,1000
14,1,1,1,4,0.569,128,1000
14,1,1,1,1,0.652,16,1000
14,1,1,1,2,0.634,64,1000
14,2,1,0,1,0.568,16,1000
14,1,2,0,1,0.549,16,1000
14,1,1,1,1,0.537,32,1000
14,2,2,1,3,1.005,64,1000
14,1,1,1,4,0.537,128,1000
14,2,2,1,2,0.769,32,1000
14,2,2,1,3,0.534,128,1000
14,1,1,1,1,0.607,16,1000
14,1,1,1,3,0.56,128,1000
14,1,1,1,2,0.652,32,1000
14,1,1,1,1,0.662,16,1000
14,1,1,1,1,0.549,16,1000
14,2,2,1,1,0.552,32,1000
14,1,1,1,2,0.573,64,1000
14,1,1,1,3,0.528,64,1000
14,1,1,1,2,0.55,32,1000
14,2,2,1,3,0.573,64,1000
14,1,1,1,3,0.543,64,1000
14,1,1,1,4,0.653,128,1000
14,2,1,0,1,0.608,16,1000
14,1,1,1,1,0.579,32,1000
14,2,2,1,3,0.595,128,1000
14,2,1,0,1,0.62,16,1000
14,2,2,1,2,0.57,32,1000
14,2,2,1,4,0.587,128,1000
14,2,2,1,2,0.566,32,1000
14,1,2,0,1,0.642,16,1000
14,2,2,1,1,0.614,16,1000
14,1,1,1,1,0.612,32,1000
14,2,2,1,4,0.601,128,1000
14,1,1,1,2,0.663,32,1000
14,2,1,0,1,0.578,16,1000
14,1,1,1,4,0.591,128,1000
14,2,2,1,2,0.638,32,1000
14,2,2,1,3,0.569,64,1000
14,1,1,1,2,0.588,16,1000
14,2,2,1,1,0.943,32,1000
14,1,1,1,1,0.556,32,1000
14,2,2,1,2,0.783,64,1000
14,2,2,1,2,0.551,64,1000
14,2,2,1,2,0.806,32,1000
14,2,2,1,3,0.636,64,1000
14,1,1,1,3,0.54,64,1000
14,1,2,0,1,0.62,16,1000
14,1,1,1,2,0.503,64,1000
14,2,2,1,4,0.613,128,1000
14,1,1,1,4,0.663,64,1000
14,2,2,1,1,0.625,16,1000
14,1,1,1,4,0.545,128,1000
14,1,1,1,1,0.595,16,1000
14,1,1,1,1,0.523,32,1000
14,1,2,0,1,0.527,16,1000
14,1,1,1,4,0.575,128,1000
14,2,2,1,4,0.615,128,1000
14,2,2,1,3,0.583,64,1000
14,2,2,1,2,0.582,32,1000
14,1,1,1,2,0.556,64,1000
14,2,2,1,1,0.583,32,1000
14,2,2,1,3,0.577,128,1000
14,1,1,1,2,0.573,32,1000
14,1,1,1,2,0.627,64,1000
14,1,1,1,3,0.615,128,1000
14,1,1,1,3,0.981,128,1000
14,2,2,1,4,0.52,128,1000
14,2,2,1,1,0.568,16,1000
14,1,2,0,1,0.721,16,1000
14,2,2,1,2,1.111,32,1000
14,2,2,1,1,0.613,32,1000
14,2,2,1,1,0.871,64,1000
14,2,2,1,1,0.591,64,1000
14,2,2,1,3,0.593,64,1000
14,1,1,1,4,0.735,128,1000
14,1,1,1,3,0.556,64,1000
14,1,2,0,1,0.639,16,1000
14,2,2,1,3,0.588,64,1000
14,1,2,0,1,0.636,32,1000
14,1,2,0,1,0.595,32,1000
14,2,1,0,1,1.44,16,1000
14,2,2,1,1,0.64,16,1000
14,1,1,1,3,0.874,128,1000
14,2,2,1,1,0.708,32,1000
14,1,1,1,4,0.606,128,1000
14,2,2,1,2,0.56,32,1000
14,2,1,0,1,0.56,16,1000
14,1,1,1,3,0.555,64,1000
14,1,1,1,3,0.607,64,1000
14,1,1,1,4,0.551,128,1000
14,2,2,1,3,0.539,64,1000
14,1,1,1,2,0.529,32,1000
14,1,1,1,4,0.543,128,1000
14,2,2,1,4,0.434,128,1000
14,2,2,1,4,0.539,128,1000
14,1,1,1,1,0.659,16,1000
14,2,2,1,3,0.58,64,1000
14,2,2,1,3,0.931,128,1000
14,2,2,1,3,0.545,64,1000
14,2,2,1,2,0.614,32,1000
14,1,1,1,1,0.582,32,1000
14,2,2,1,2,0.641,64,1000
14,1,1,1,1,0.72,32,1000
14,1,1,1,3,0.606,128,1000
14,2,2,1,4,0.959,128,1000
14,2,1,0,1,0.818,16,1000
14,1,1,1,1,0.651,16,1000
14,2,2,1,1,0.748,32,1000
14,2,2,1,1,0.647,32,1000
14,1,1,1,2,0.582,64,1000
14,2,2,1,4,0.615,128,1000
14,2,2,1,4,0.599,128,1000
14,2,1,0,1,0.656,16,1000
14,1,1,1,2,0.829,32,1000
14,1,1,1,2,0.57,64,1000
24,1,NaN,NaN,1,NaN,32,1000
24,1,NaN,NaN,1,NaN,16,1000
24,2,2,1,1,1.068,16,1000
24,1,2,0,1,0.995,64,1000
24,1,1,1,1,1.194,64,1000
24,2,1,0,1,0.911,16,1000
24,2,1,0,1,0.77,16,1000
24,2,2,1,1,0.595,64,1000
24,2,2,1,1,0.6,128,1000
24,2,2,1,2,0.888,128,1000
24,1,2,0,1,0.945,64,1000
24,2,2,1,1,0.561,64,1000
24,1,2,0,1,1.131,64,1000
24,1,2,0,1,0.653,16,1000
24,1,1,1,1,0.909,32,1000
24,1,1,1,1,0.747,32,1000
24,2,1,0,1,0.768,16,1000
24,2,1,0,1,0.758,32,1000
24,1,1,1,1,0.801,16,1000
24,2,1,0,1,0.652,64,1000
24,1,1,1,1,0.716,64,1000
24,1,1,1,1,0.76,16,1000
24,1,1,1,1,0.5,64,1000
24,1,1,1,1,0.65,32,1000
24,2,2,1,1,0.499,64,1000
24,2,2,1,1,0.517,16,1000
24,1,2,0,1,0.458,64,1000
24,2,2,1,1,0.594,32,1000
24,1,2,0,1,0.441,128,1000
24,1,2,0,1,0.619,16,1000
24,2,2,1,1,0.308,64,1000
24,1,2,0,1,0.37,16,1000
24,1,1,1,1,0.828,128,1000
24,2,1,0,1,0.792,16,1000
24,2,2,1,2,0.485,128,1000
24,1,1,1,2,1.044,128,1000
24,1,2,0,1,0.634,32,1000
24,2,2,1,2,1.139,128,1000
24,1,2,0,2,1.212,64,1000
24,1,1,1,2,0.588,128,1000
24,2,2,1,1,0.643,16,1000
24,2,2,1,3,0.699,128,1000
24,1,2,0,1,0.723,32,1000
24,1,1,1,3,0.648,128,1000
24,2,2,1,3,0.656,64,1000
24,2,2,1,2,0.736,32,1000
24,1,1,1,3,0.525,128,1000
24,2,2,1,4,0.442,128,1000
24,1,2,0,1,0.578,16,1000
24,1,1,1,4,0.601,128,1000
24,2,1,0,1,0.996,16,1000
24,2,2,1,2,0.506,64,1000
24,2,2,1,1,0.392,16,1000
24,2,2,1,2,0.418,64,1000
24,1,2,0,1,1.003,32,1000
24,1,1,1,2,0.495,64,1000
24,1,1,1,1,0.428,32,1000
24,2,2,1,2,0.469,64,1000
24,1,1,1,1,0.508,64,1000
24,2,2,1,3,0.463,128,1000
24,2,2,1,2,0.545,64,1000
24,1,2,0,1,0.868,32,1000
24,2,2,1,1,0.394,16,1000
24,1,2,0,1,0.548,32,1000
24,2,2,1,1,1.148,16,1000
24,2,2,1,1,0.875,32,1000
24,1,2,0,1,0.626,64,1000
24,1,1,1,2,0.437,128,1000
24,1,1,1,1,0.87,32,1000
24,2,1,0,1,0.749,32,1000
24,2,1,0,1,1.014,32,1000
24,1,2,0,1,0.958,16,1000
24,1,1,1,2,1.024,128,1000
24,1,1,1,1,1.427,64,1000
24,2,2,1,1,0.781,32,1000
24,2,2,1,1,0.503,32,1000
24,2,2,1,3,0.497,128,1000
24,1,2,0,2,0.358,16,1000
24,1,1,1,3,0.362,128,1000
24,2,2,1,2,0.274,64,1000
24,2,2,1,1,0.427,32,1000
24,1,1,1,1,0.489,32,1000
24,2,2,1,2,0.347,32,1000
24,1,1,1,2,0.315,128,1000
24,2,2,1,2,0.486,32,1000
24,2,2,1,2,0.323,128,1000
24,1,1,1,1,1.552,16,1000
24,2,2,1,2,0.396,64,1000
24,1,1,1,1,1.51,16,1000
24,1,1,1,1,0.756,32,1000
24,1,1,1,1,1.011,16,1000
24,1,1,1,1,0.68,16,1000
24,1,2,0,1,0.919,32,1000
24,2,2,1,3,0.402,128,1000
24,1,2,0,1,1.015,32,1000
24,2,2,1,1,0.358,32,1000
24,2,1,0,1,0.726,32,1000
24,1,1,1,1,0.298,16,1000
24,2,1,0,1,0.338,32,1000
24,2,2,1,3,0.859,128,1000
24,1,1,1,3,0.591,128,1000
24,1,1,1,2,0.387,64,1000
24,1,2,0,1,0.531,16,1000
24,1,1,1,2,1.686,128,1000
24,2,2,1,2,0.606,32,1000
24,2,1,0,1,0.426,16,1000
24,2,1,0,1,0.322,64,1000
24,1,1,1,2,0.313,32,1000
24,2,1,0,1,0.502,16,1000
24,1,1,1,3,0.305,128,1000
24,1,1,1,2,0.401,64,1000
24,1,1,1,2,0.601,64,1000
24,1,1,1,2,0.458,128,1000
24,2,2,1,2,0.399,128,1000
24,2,1,0,1,1.968,32,1000
24,2,2,1,1,0.849,64,1000
24,2,2,1,1,0.912,64,1000
24,2,2,1,2,0.345,128,1000
24,1,1,1,2,0.371,64,1000
24,2,2,1,2,0.35,128,1000
24,1,2,0,1,0.297,16,1000
24,2,2,1,1,0.593,16,1000
24,2,2,1,1,0.496,16,1000
24,2,2,1,2,0.586,128,1000
24,1,1,1,2,0.365,128,1000
24,2,2,1,2,0.326,128,1000
24,2,2,1,2,0.474,64,1000
24,2,2,1,1,0.433,16,1000
29,2,2,1,0,1.274,64,1000
29,2,2,1,3,0.765,64,1000
29,1,1,1,2,0.83,64,1000
29,2,2,1,4,0.735,128,1000
29,2,2,1,2,0.699,16,1000
29,2,2,1,3,0.65,64,1000
29,2,2,1,3,1.049,64,1000
29,1,2,0,1,2.247,16,1000
29,2,2,1,3,0.895,128,1000
29,2,2,1,2,0.589,64,1000
29,2,2,1,3,0.586,64,1000
29,1,1,1,4,0.555,128,1000
29,1,1,1,2,0.651,32,1000
29,1,1,1,2,0.668,32,1000
29,2,2,1,4,0.588,128,1000
29,2,2,1,4,0.495,128,1000
29,2,2,1,4,0.644,64,1000
29,2,2,1,4,0.599,64,1000
29,2,1,0,2,1.419,16,1000
29,1,1,1,4,0.657,128,1000
29,1,1,1,4,0.63,128,1000
29,2,1,0,2,1.213,32,1000
29,2,1,0,2,0.761,16,1000
29,2,2,1,4,0.753,128,1000
29,1,1,1,4,0.791,64,1000
29,2,2,1,4,0.299,64,1000
29,1,1,1,2,0.742,32,1000
29,1,1,1,2,0.261,32,1000
29,2,2,1,1,2.401,16,1000
29,2,2,1,4,0.402,64,1000
29,1,1,1,4,0.277,128,1000
29,2,1,0,1,0.861,16,1000
29,1,1,1,2,0.291,32,1000
29,1,1,1,2,0.202,32,1000
29,2,2,1,4,0.236,128,1000
29,1,1,1,4,0.481,64,1000
29,1,1,1,4,0.32,64,1000
29,2,2,1,1,0.405,32,1000
29,2,1,0,1,0.401,32,1000
29,1,1,1,1,0.362,32,1000
29,1,1,1,4,0.395,128,1000
29,1,1,1,4,0.245,128,1000
29,1,1,1,2,0.312,32,1000
29,2,2,1,4,0.453,128,1000
29,1,1,1,1,1.739,32,1000
29,2,1,0,1,0.656,32,1000
29,2,2,1,1,0.366,16,1000
29,1,2,0,1,0.372,16,1000
29,2,2,1,4,0.373,128,1000
29,1,1,1,4,0.29,128,1000
29,2,2,1,2,0.404,16,1000
29,1,1,1,4,0.284,64,1000
29,1,1,1,4,0.217,64,1000
29,2,2,1,4,0.25,128,1000
29,1,2,0,1,1.087,16,1000
29,2,2,1,4,0.27,64,1000
29,1,2,0,2,0.674,16,1000
29,2,2,1,4,0.331,128,1000
29,2,2,1,4,0.199,64,1000
29,1,1,1,4,0.449,64,1000
29,1,1,1,4,0.314,64,1000
29,1,1,1,4,0.677,128,1000
29,1,1,1,4,0.387,128,1000
29,2,2,1,3,0.282,32,1000
29,1,2,0,1,1.12,16,1000
29,1,1,1,2,0.259,32,1000
29,2,1,0,2,0.413,16,1000
29,1,1,1,3,0.174,128,1000
29,2,2,1,4,0.176,128,1000
29,2,1,0,4,0.239,64,1000
29,2,1,0,1,0.82,32,1000
29,1,2,0,2,0.34,32,1000
29,1,1,1,1,0.449,32,1000
29,1,2,0,1,0.169,32,1000
29,1,1,1,4,0.249,128,1000
29,1,2,0,2,0.213,32,1000
29,2,1,0,2,0.257,32,1000
29,2,2,1,4,0.193,128,1000
29,1,1,1,1,0.392,16,1000
29,1,2,0,2,0.201,16,1000
29,1,1,1,2,0.403,16,1000
29,1,1,1,4,0.238,64,1000
29,1,1,1,4,0.387,128,1000
29,2,1,0,2,0.229,16,1000
29,1,1,1,2,0.367,64,1000
29,2,2,1,2,0.404,64,1000
29,1,1,1,2,0.306,64,1000
29,2,2,1,2,0.237,32,1000
29,2,2,1,1,0.27,16,1000
29,2,2,1,1,0.365,16,1000
29,1,1,1,4,0.337,128,1000
29,2,2,1,2,0.177,32,1000
29,1,1,1,2,0.243,64,1000
29,1,1,1,2,0.527,16,1000
29,2,2,1,2,0.2,16,1000
29,2,2,1,4,0.409,128,1000
29,1,2,0,1,0.676,16,1000
29,2,2,1,4,0.423,128,1000
29,2,2,1,4,0.338,32,1000
29,2,2,1,1,0.665,32,1000
29,2,2,1,4,0.344,64,1000
29,1,1,1,4,0.379,64,1000
29,1,2,0,3,0.238,16,1000
29,1,1,1,4,0.301,128,1000
29,1,1,1,4,0.299,128,1000
29,1,1,1,3,0.295,16,1000
29,2,2,1,4,0.295,64,1000
29,1,2,0,4,0.175,32,1000
29,2,1,0,2,0.287,16,1000
29,1,2,0,1,0.357,16,1000
29,2,2,1,1,0.24,32,1000
29,2,1,0,1,0.235,16,1000
29,1,1,1,1,0.454,16,1000
29,1,1,1,1,0.551,16,1000
29,2,1,0,1,0.363,32,1000
29,2,2,1,1,0.389,32,1000
29,2,2,1,1,0.566,16,1000
29,1,2,0,1,0.743,16,1000
29,2,2,1,4,0.28,128,1000
29,2,1,0,1,0.351,16,1000
29,1,2,0,1,0.259,32,1000
29,2,2,1,1,0.49,32,1000
29,1,1,1,4,0.384,128,1000
29,2,2,1,1,0.352,32,1000
29,1,1,1,4,0.295,64,1000
29,1,1,1,4,0.278,64,1000
29,2,2,1,4,0.332,128,1000
29,1,1,1,3,0.237,64,1000
34,1,1,1,2,0.813,64,1000
34,2,2,1,2,0.769,128,1000
34,2,2,1,2,1.41,64,1000
34,2,2,1,3,0.737,128,1000
34,2,2,1,2,0.548,64,1000
34,2,2,1,1,0.665,64,1000
34,1,2,0,1,0.871,16,1000
34,1,1,1,1,0.629,64,1000
34,1,1,1,1,0.545,32,1000
34,2,2,1,3,0.733,128,1000
34,2,2,1,2,0.603,64,1000
34,2,2,1,2,0.486,32,1000
34,2,2,1,2,0.511,32,1000
34,2,2,1,1,0.621,16,1000
34,1,2,0,1,0.43,16,1000
34,1,1,1,1,0.572,16,1000
34,2,2,1,2,0.457,64,1000
34,2,2,1,2,0.485,32,1000
34,2,2,1,2,0.413,16,1000
34,1,1,1,1,0.494,32,1000
34,1,2,0,2,0.404,64,1000
34,2,2,1,2,0.428,64,1000
34,2,2,1,2,0.394,128,1000
34,1,1,1,2,0.434,128,1000
34,1,2,0,1,0.501,64,1000
34,2,2,1,1,0.377,16,1000
34,1,1,1,2,0.465,128,1000
34,2,2,1,2,0.537,128,1000
34,1,1,1,3,0.442,128,1000
34,1,2,0,2,0.446,128,1000
34,2,2,1,2,0.308,16,1000
34,2,2,1,2,0.209,32,1000
34,2,2,1,2,0.419,32,1000
34,1,1,1,2,1.181,64,1000
34,2,2,1,2,0.658,16,1000
34,1,2,0,1,0.544,64,1000
34,2,2,1,2,0.578,64,1000
34,2,2,1,2,0.409,128,1000
34,1,1,1,2,0.355,32,1000
34,2,2,1,2,0.507,64,1000
34,1,1,1,1,0.548,32,1000
34,1,2,0,2,0.845,64,1000
34,1,1,1,2,0.396,128,1000
34,1,2,0,1,0.457,16,1000
34,1,2,0,1,0.506,16,1000
34,1,1,1,1,0.382,32,1000
34,2,2,1,2,0.494,128,1000
34,2,2,1,2,0.357,16,1000
34,2,2,1,2,0.467,128,1000
34,1,1,1,1,0.443,16,1000
34,1,1,1,1,0.548,32,1000
34,1,2,0,1,0.568,16,1000
34,2,2,1,1,0.41,16,1000
34,2,2,1,1,0.737,16,1000
34,1,2,0,1,0.35,16,1000
34,2,2,1,1,0.52,16,1000
34,1,1,1,2,0.537,128,1000
34,1,1,1,2,0.332,128,1000
34,1,1,1,1,0.479,32,1000
34,2,1,0,1,0.76,16,1000
34,1,1,1,2,0.495,64,1000
34,2,2,1,3,0.648,32,1000
34,1,2,0,2,0.421,16,1000
34,1,1,1,2,0.465,64,1000
34,1,1,1,1,0.455,32,1000
34,1,1,1,2,0.54,64,1000
34,2,2,1,1,0.514,16,1000
34,2,2,1,2,0.469,128,1000
34,1,1,1,2,0.464,64,1000
34,2,2,1,2,0.524,32,1000
34,1,2,0,2,0.464,128,1000
34,2,2,1,2,0.599,128,1000
34,2,2,1,1,0.398,16,1000
34,2,2,1,2,0.394,128,1000
34,2,1,0,2,0.5,32,1000
34,1,1,1,1,0.459,64,1000
34,2,2,1,2,0.385,128,1000
34,1,2,0,1,0.439,16,1000
34,2,2,1,2,0.415,128,1000
34,2,2,1,2,0.342,64,1000
34,2,2,1,3,0.471,128,1000
34,2,2,1,3,0.594,128,1000
34,1,1,1,2,0.325,32,1000
34,1,1,1,1,0.297,32,1000
34,1,1,1,2,0.375,128,1000
34,1,2,0,2,0.348,32,1000
34,1,1,1,2,0.36,128,1000
34,1,2,0,1,0.468,16,1000
34,1,2,0,1,0.285,16,1000
34,2,2,1,2,0.372,32,1000
34,1,1,1,2,0.462,128,1000
34,2,2,1,2,0.493,64,1000
34,1,1,1,1,0.369,32,1000
34,1,2,0,1,0.381,16,1000
34,2,2,1,2,0.488,64,1000
34,1,1,1,2,0.577,64,1000
34,1,1,1,1,0.393,32,1000
34,1,1,1,1,0.459,32,1000
34,2,2,1,1,0.482,16,1000
34,1,1,1,1,0.318,16,1000
34,2,2,1,2,0.475,32,1000
34,1,1,1,2,0.313,128,1000
34,1,1,1,2,0.375,128,1000
34,2,2,1,1,0.315,32,1000
34,1,1,1,2,0.241,32,1000
34,2,2,1,2,0.291,128,1000
34,2,2,1,1,0.455,64,1000
34,1,1,1,2,0.293,64,1000
34,2,2,1,2,0.356,64,1000
34,1,1,1,1,0.432,64,1000
34,2,2,1,1,0.221,16,1000
34,2,2,1,1,0.309,32,1000
34,2,2,1,1,0.234,32,1000
34,1,1,1,2,0.253,128,1000
34,1,2,0,1,0.35,16,1000
34,2,2,1,1,0.423,32,1000
34,2,2,1,1,0.24,16,1000
34,1,2,0,1,0.223,16,1000
34,1,2,0,2,0.343,128,1000
34,2,2,1,2,0.325,32,1000
34,1,1,1,2,0.232,128,1000
34,2,2,1,2,0.27,64,1000
34,1,1,1,2,0.209,32,1000
34,2,2,1,2,0.267,64,1000
34,2,2,1,2,0.368,64,1000
34,2,2,1,2,0.223,32,1000
34,1,1,1,2,0.385,64,1000
34,2,2,1,1,0.221,16,1000
30,1,1,1,2,1.854,64,1000
30,2,1,0,1,2.134,16,1000
30,2,2,1,4,0.745,128,1000
30,2,2,1,2,0.696,64,1000
30,1,2,0,2,0.999,16,1000
30,2,2,1,1,1.949,32,1000
30,1,1,1,3,0.448,128,1000
30,2,2,1,1,0.772,32,1000
30,2,2,1,4,0.487,128,1000
30,1,1,1,3,0.265,64,1000
30,1,1,1,3,0.22,64,1000
30,1,1,1,4,0.376,128,1000
30,2,2,1,2,0.312,32,1000
30,2,2,1,2,0.361,32,1000
30,2,2,1,3,0.66,64,1000
30,2,2,1,4,0.879,128,1000
30,2,2,1,2,0.241,64,1000
30,1,1,1,4,0.481,128,1000
30,2,2,1,3,0.399,64,1000
30,2,2,1,4,0.578,128,1000
30,1,1,1,2,1.975,32,1000
30,1,1,1,2,0.492,64,1000
30,2,2,1,4,0.553,128,1000
30,2,2,1,1,0.607,16,1000
30,1,1,1,4,0.261,128,1000
30,1,1,1,2,0.53,32,1000
30,2,2,1,3,0.53,64,1000
30,2,2,1,2,0.226,16,1000
30,2,2,1,2,0.347,64,1000
30,1,1,1,2,1.195,16,1000
30,1,2,0,2,0.315,64,1000
30,1,1,1,2,0.192,32,1000
30,2,2,1,4,0.325,128,1000
30,1,2,0,1,0.376,16,1000
30,2,2,1,4,0.797,128,1000
30,2,2,1,2,1.246,32,1000
30,1,2,0,3,0.235,128,1000
30,1,2,0,2,0.477,64,1000
30,1,2,0,2,0.329,128,1000
30,2,2,1,3,0.331,64,1000
30,1,1,1,3,0.473,128,1000
30,2,2,1,1,0.563,16,1000
30,1,2,0,1,0.838,16,1000
30,1,2,0,1,0.78,16,1000
30,2,2,1,1,0.61,32,1000
30,2,2,1,4,0.47,128,1000
30,2,1,0,2,1.06,16,1000
30,1,2,0,3,0.236,128,1000
30,1,2,0,3,0.525,128,1000
30,2,1,0,2,0.654,64,1000
30,2,2,1,4,0.299,128,1000
30,2,2,1,4,0.196,64,1000
30,1,1,1,4,0.414,128,1000
30,1,2,0,3,0.346,64,1000
30,1,2,0,2,0.646,64,1000
30,1,1,1,2,0.239,64,1000
30,1,1,1,2,0.433,32,1000
30,1,2,0,1,0.901,32,1000
30,1,1,1,2,0.515,32,1000
30,1,1,1,2,0.561,32,1000
30,2,1,0,1,0.805,16,1000
30,2,1,0,1,0.707,16,1000
30,1,2,0,3,0.315,128,1000
30,1,1,1,2,0.536,32,1000
30,2,2,1,1,0.946,16,1000
30,2,2,1,2,0.514,32,1000
30,1,1,1,2,0.372,64,1000
30,1,1,1,2,0.434,32,1000
30,2,2,1,2,0.347,64,1000
30,2,2,1,2,0.359,64,1000
30,2,2,1,1,1.039,16,1000
30,2,2,1,4,0.311,128,1000
30,2,2,1,2,0.363,32,1000
30,1,1,1,2,0.349,64,1000
30,2,2,1,2,0.454,64,1000
30,2,2,1,2,0.504,32,1000
30,1,1,1,2,0.574,64,1000
30,1,2,0,1,0.641,16,1000
30,2,2,1,2,0.341,32,1000
30,1,2,0,1,0.448,32,1000
30,2,2,1,2,0.297,32,1000
30,2,2,1,2,0.359,32,1000
30,1,1,1,1,0.449,16,1000
30,1,1,1,4,0.498,128,1000
30,2,2,1,1,0.487,16,1000
30,2,2,1,4,0.351,128,1000
30,1,1,1,3,0.424,64,1000
30,1,1,1,2,0.201,16,1000
30,2,1,0,1,0.57,16,1000
30,2,1,0,1,0.908,16,1000
30,1,1,1,1,0.515,32,1000
30,1,2,0,1,0.777,16,1000
30,2,2,1,2,0.182,32,1000
30,1,2,0,2,0.225,16,1000
30,1,1,1,4,0.31,128,1000
30,2,2,1,2,0.204,32,1000
30,2,2,1,3,0.289,128,1000
30,2,2,1,3,0.433,64,1000
30,1,1,1,4,0.607,128,1000
30,2,2,1,2,0.236,16,1000
30,1,1,1,2,0.182,32,1000
30,2,2,1,2,0.228,64,1000
30,2,2,1,3,0.258,64,1000
30,2,2,1,2,0.254,16,1000
30,1,1,1,2,0.247,64,1000
30,2,2,1,4,0.453,128,1000
30,1,1,1,4,0.239,64,1000
30,2,2,1,4,0.32,128,1000
30,1,2,0,2,0.426,16,1000
30,1,1,1,4,0.272,128,1000
30,1,2,0,1,0.492,16,1000
30,2,2,1,4,0.255,128,1000
30,1,2,0,1,0.687,16,1000
30,2,2,1,4,0.406,128,1000
30,1,2,0,1,0.228,16,1000
30,2,1,0,1,0.501,16,1000
30,1,1,1,4,0.367,128,1000
30,2,2,1,1,0.566,16,1000
30,1,1,1,2,0.633,32,1000
30,1,2,0,1,0.521,16,1000
30,1,1,1,2,0.119,16,1000
30,1,2,0,1,0.695,32,1000
30,2,2,1,3,0.302,64,1000
30,2,2,1,2,0.238,32,1000
30,1,2,0,1,0.765,32,1000
30,1,2,0,1,0.359,32,1000
30,1,1,1,3,0.246,64,1000
30,2,2,1,2,0.211,32,1000
13,2,1,0,2,0.606,64,1000
13,2,1,0,1,0.796,16,1000
13,2,2,1,3,0.618,64,1000
13,2,1,0,2,0.702,64,1000
13,1,1,1,4,0.593,128,1000
13,1,1,1,4,0.618,128,1000
13,1,1,1,4,0.629,64,1000
13,1,1,1,4,0.5,64,1000
13,2,2,1,1,1.225,16,1000
13,2,2,1,4,0.477,128,1000
13,1,1,1,2,0.302,32,1000
13,1,1,1,2,0.519,64,1000
13,1,1,1,3,1.266,128,1000
13,2,1,0,1,0.511,16,1000
13,2,1,0,3,0.505,128,1000
13,2,2,1,2,0.371,16,1000
13,1,1,1,2,0.317,32,1000
13,1,1,1,1,0.357,16,1000
13,2,1,0,1,0.368,32,1000
13,2,2,1,3,0.309,128,1000
13,2,1,0,1,0.876,16,1000
13,2,2,1,3,0.357,64,1000
13,1,1,1,1,0.333,32,1000
13,2,2,1,2,0.344,16,1000
13,2,2,1,2,0.275,32,1000
13,1,2,0,2,0.614,64,1000
13,1,1,1,1,1.618,16,1000
13,1,1,1,2,0.279,32,1000
13,1,1,1,3,0.476,64,1000
13,2,2,1,4,0.393,64,1000
13,1,1,1,1,0.39,16,1000
13,2,2,1,3,0.327,32,1000
13,1,1,1,2,0.736,128,1000
13,1,1,1,1,1.898,16,1000
13,2,2,1,4,0.384,128,1000
13,2,2,1,3,0.323,32,1000
13,2,2,1,2,0.325,32,1000
13,1,1,1,3,0.855,32,1000
13,1,1,1,1,0.28,16,1000
13,1,1,1,1,0.518,16,1000
13,2,2,1,4,0.374,128,1000
13,2,2,1,3,0.332,32,1000
13,1,1,1,3,0.258,64,1000
13,2,2,1,3,0.476,64,1000
13,1,1,1,3,2.128,64,1000
